date,start,end,11WD8BOXB1L---N8,11WD8BOXB1L---P4
8012018,14:00,15:00,498,494
8012018,15:00,16:00,497,494
8012018,16:00,17:00,498,494
8012018,17:00,18:00,497,490
8012018,18:00,19:00,498,487
8012018,19:00,20:00,497,475
8012018,20:00,21:00,497,480
8012018,21:00,22:00,498,480
8012018,22:00,23:00,498,473
8012018,23:00,00:00,404,418
9012018,00:00,01:00,490,481
9012018,01:00,02:00,408,477
9012018,02:00,03:00,398,412
9012018,03:00,04:00,396,382
9012018,04:00,05:00,396,388
9012018,05:00,06:00,424,465
9012018,06:00,07:00,424,478
9012018,07:00,08:00,398,441
9012018,08:00,09:00,399,438
9012018,09:00,10:00,397,369
9012018,10:00,11:00,399,462
9012018,11:00,12:00,482,472
9012018,12:00,13:00,495,483
9012018,13:00,14:00,498,479
9012018,14:00,15:00,496,476
9012018,15:00,16:00,497,478
9012018,16:00,17:00,497,473
9012018,17:00,18:00,496,475
9012018,18:00,19:00,498,484
9012018,19:00,20:00,497,472
9012018,20:00,21:00,498,482
9012018,21:00,22:00,498,485
9012018,22:00,23:00,499,471
9012018,23:00,00:00,499,485
10012018,00:00,01:00,499,479
10012018,01:00,02:00,497,480
10012018,02:00,03:00,497,479
10012018,03:00,04:00,496,486
10012018,04:00,05:00,497,479
10012018,05:00,06:00,497,475
10012018,06:00,07:00,498,476
10012018,07:00,08:00,499,479
10012018,08:00,09:00,498,474
10012018,09:00,10:00,497,477
10012018,10:00,11:00,496,496
10012018,11:00,12:00,496,495
10012018,12:00,13:00,497,479
10012018,13:00,14:00,496,473
10012018,14:00,15:00,498,473
10012018,15:00,16:00,497,476
10012018,16:00,17:00,498,475
10012018,17:00,18:00,499,475
10012018,18:00,19:00,499,479
10012018,19:00,20:00,497,480
10012018,20:00,21:00,498,480
10012018,21:00,22:00,499,478
10012018,22:00,23:00,498,477
10012018,23:00,00:00,498,472
11012018,00:00,01:00,498,471
11012018,01:00,02:00,498,472
11012018,02:00,03:00,497,471
11012018,03:00,04:00,497,471
11012018,04:00,05:00,498,469
11012018,05:00,06:00,497,483
11012018,06:00,07:00,496,494
11012018,07:00,08:00,496,476
11012018,08:00,09:00,498,495
11012018,09:00,10:00,499,480
11012018,10:00,11:00,496,482
11012018,11:00,12:00,497,482
11012018,12:00,13:00,498,477
11012018,13:00,14:00,497,482
11012018,14:00,15:00,498,482
11012018,15:00,16:00,500,489
11012018,16:00,17:00,498,487
11012018,17:00,18:00,499,481
11012018,18:00,19:00,496,471
11012018,19:00,20:00,497,468
11012018,20:00,21:00,497,469
11012018,21:00,22:00,497,472
11012018,22:00,23:00,497,482
11012018,23:00,00:00,498,471
12012018,00:00,01:00,499,472
12012018,01:00,02:00,498,474
12012018,02:00,03:00,499,473
12012018,03:00,04:00,499,482
12012018,04:00,05:00,498,484
12012018,05:00,06:00,498,479
12012018,06:00,07:00,496,489
12012018,07:00,08:00,497,497
12012018,08:00,09:00,497,480
12012018,09:00,10:00,499,472
12012018,10:00,11:00,498,474
12012018,11:00,12:00,495,476
12012018,12:00,13:00,496,472
12012018,13:00,14:00,496,474
12012018,14:00,15:00,497,485
12012018,15:00,16:00,498,475
12012018,16:00,17:00,497,469
12012018,17:00,18:00,498,471
12012018,18:00,19:00,498,478
12012018,19:00,20:00,499,475
12012018,20:00,21:00,499,475
12012018,21:00,22:00,498,482
12012018,22:00,23:00,498,472
12012018,23:00,00:00,498,472
13012018,00:00,01:00,498,471
13012018,01:00,02:00,498,481
13012018,02:00,03:00,498,477
13012018,03:00,04:00,497,478
13012018,04:00,05:00,498,475
13012018,05:00,06:00,497,472
13012018,06:00,07:00,498,470
13012018,07:00,08:00,497,468
13012018,08:00,09:00,499,480
13012018,09:00,10:00,500,480
13012018,10:00,11:00,499,482
13012018,11:00,12:00,499,473
13012018,12:00,13:00,499,472
13012018,13:00,14:00,497,473
13012018,14:00,15:00,498,476
13012018,15:00,16:00,498,470
13012018,16:00,17:00,497,470
13012018,17:00,18:00,497,473
13012018,18:00,19:00,500,466
13012018,19:00,20:00,501,467
13012018,20:00,21:00,501,477
13012018,21:00,22:00,499,478
13012018,22:00,23:00,498,473
13012018,23:00,00:00,500,471
14012018,00:00,01:00,499,471
14012018,01:00,02:00,498,472
14012018,02:00,03:00,499,471
14012018,03:00,04:00,499,473
14012018,04:00,05:00,498,471
14012018,05:00,06:00,497,470
14012018,06:00,07:00,498,468
14012018,07:00,08:00,496,476
14012018,08:00,09:00,499,475
14012018,09:00,10:00,497,474
14012018,10:00,11:00,498,471
14012018,11:00,12:00,499,471
14012018,12:00,13:00,500,473
14012018,13:00,14:00,499,477
14012018,14:00,15:00,500,474
14012018,15:00,16:00,500,472
14012018,16:00,17:00,498,471
14012018,17:00,18:00,500,472
14012018,18:00,19:00,501,471
14012018,19:00,20:00,500,466
14012018,20:00,21:00,500,466
14012018,21:00,22:00,501,465
14012018,22:00,23:00,501,467
14012018,23:00,00:00,499,471
15012018,00:00,01:00,500,472
15012018,01:00,02:00,495,465
15012018,02:00,03:00,499,470
15012018,03:00,04:00,500,473
15012018,04:00,05:00,501,473
15012018,05:00,06:00,498,479
15012018,06:00,07:00,496,495
15012018,07:00,08:00,497,497
15012018,08:00,09:00,431,495
15012018,09:00,10:00,396,449
15012018,10:00,11:00,396,392
15012018,11:00,12:00,396,392
15012018,12:00,13:00,394,394
15012018,13:00,14:00,394,392
15012018,14:00,15:00,394,387
15012018,15:00,16:00,393,388
15012018,16:00,17:00,394,388
15012018,17:00,18:00,393,386
15012018,18:00,19:00,394,387
15012018,19:00,20:00,395,382
15012018,20:00,21:00,394,389
15012018,21:00,22:00,394,365
15012018,22:00,23:00,394,318
15012018,23:00,00:00,396,164
16012018,00:00,01:00,417,165
16012018,01:00,02:00,418,153
16012018,02:00,03:00,417,155
16012018,03:00,04:00,417,160
16012018,04:00,05:00,416,155
16012018,05:00,06:00,419,168
16012018,06:00,07:00,486,185
16012018,07:00,08:00,494,182
16012018,08:00,09:00,497,183
16012018,09:00,10:00,496,185
16012018,10:00,11:00,497,181
16012018,11:00,12:00,491,196
16012018,12:00,13:00,493,11
16012018,13:00,14:00,490,0
16012018,14:00,15:00,487,0
16012018,15:00,16:00,488,0
16012018,16:00,17:00,488,0
16012018,17:00,18:00,483,0
16012018,18:00,19:00,479,0
16012018,19:00,20:00,480,0
16012018,20:00,21:00,480,0
16012018,21:00,22:00,473,0
16012018,22:00,23:00,475,0
16012018,23:00,00:00,480,0
17012018,00:00,01:00,480,0
17012018,01:00,02:00,477,0
17012018,02:00,03:00,478,46
17012018,03:00,04:00,450,170
17012018,04:00,05:00,458,176
17012018,05:00,06:00,496,172
17012018,06:00,07:00,487,172
17012018,07:00,08:00,495,162
17012018,08:00,09:00,492,176
17012018,09:00,10:00,493,406
17012018,10:00,11:00,494,476
17012018,11:00,12:00,488,481
17012018,12:00,13:00,494,474
17012018,13:00,14:00,491,470
17012018,14:00,15:00,483,433
17012018,15:00,16:00,496,469
17012018,16:00,17:00,495,471
17012018,17:00,18:00,495,469
17012018,18:00,19:00,495,470
17012018,19:00,20:00,495,472
17012018,20:00,21:00,496,466
17012018,21:00,22:00,443,465
17012018,22:00,23:00,486,471
17012018,23:00,00:00,436,406
18012018,00:00,01:00,490,412
18012018,01:00,02:00,479,409
18012018,02:00,03:00,488,404
18012018,03:00,04:00,491,404
18012018,04:00,05:00,460,396
18012018,05:00,06:00,468,451
18012018,06:00,07:00,487,491
18012018,07:00,08:00,494,492
18012018,08:00,09:00,496,496
18012018,09:00,10:00,495,497
18012018,10:00,11:00,495,496
18012018,11:00,12:00,487,490
18012018,12:00,13:00,486,496
18012018,13:00,14:00,487,492
18012018,14:00,15:00,488,473
18012018,15:00,16:00,484,422
18012018,16:00,17:00,496,494
18012018,17:00,18:00,498,496
18012018,18:00,19:00,496,493
18012018,19:00,20:00,496,494
18012018,20:00,21:00,493,494
18012018,21:00,22:00,495,497
18012018,22:00,23:00,497,496
18012018,23:00,00:00,498,498
19012018,00:00,01:00,495,495
19012018,01:00,02:00,497,496
19012018,02:00,03:00,497,497
19012018,03:00,04:00,496,495
19012018,04:00,05:00,495,498
19012018,05:00,06:00,496,496
19012018,06:00,07:00,498,497
19012018,07:00,08:00,498,497
19012018,08:00,09:00,498,493
19012018,09:00,10:00,497,496
19012018,10:00,11:00,498,498
19012018,11:00,12:00,491,494
19012018,12:00,13:00,496,482
19012018,13:00,14:00,496,471
19012018,14:00,15:00,496,469
19012018,15:00,16:00,496,468
19012018,16:00,17:00,497,470
19012018,17:00,18:00,496,474
19012018,18:00,19:00,497,469
19012018,19:00,20:00,497,468
19012018,20:00,21:00,498,476
19012018,21:00,22:00,497,477
19012018,22:00,23:00,496,491
19012018,23:00,00:00,499,497
20012018,00:00,01:00,498,497
20012018,01:00,02:00,496,496
20012018,02:00,03:00,496,483
20012018,03:00,04:00,496,468
20012018,04:00,05:00,494,466
20012018,05:00,06:00,490,466
20012018,06:00,07:00,493,468
20012018,07:00,08:00,495,473
20012018,08:00,09:00,495,475
20012018,09:00,10:00,498,497
20012018,10:00,11:00,498,486
20012018,11:00,12:00,497,476
20012018,12:00,13:00,496,477
20012018,13:00,14:00,497,475
20012018,14:00,15:00,498,471
20012018,15:00,16:00,497,492
20012018,16:00,17:00,497,490
20012018,17:00,18:00,497,470
20012018,18:00,19:00,497,460
20012018,19:00,20:00,497,463
20012018,20:00,21:00,496,452
20012018,21:00,22:00,495,449
20012018,22:00,23:00,495,455
20012018,23:00,00:00,495,456
21012018,00:00,01:00,496,457
21012018,01:00,02:00,497,450
21012018,02:00,03:00,496,468
21012018,03:00,04:00,495,470
21012018,04:00,05:00,496,475
21012018,05:00,06:00,496,484
21012018,06:00,07:00,498,481
21012018,07:00,08:00,496,485
21012018,08:00,09:00,496,480
21012018,09:00,10:00,496,472
21012018,10:00,11:00,497,497
21012018,11:00,12:00,498,494
21012018,12:00,13:00,495,474
21012018,13:00,14:00,495,473
21012018,14:00,15:00,495,471
21012018,15:00,16:00,497,470
21012018,16:00,17:00,495,475
21012018,17:00,18:00,496,484
21012018,18:00,19:00,495,491
21012018,19:00,20:00,495,480
21012018,20:00,21:00,497,469
21012018,21:00,22:00,497,472
21012018,22:00,23:00,495,473
21012018,23:00,00:00,494,483
22012018,00:00,01:00,495,479
22012018,01:00,02:00,497,485
22012018,02:00,03:00,496,497
22012018,03:00,04:00,497,496
22012018,04:00,05:00,496,497
22012018,05:00,06:00,497,498
22012018,06:00,07:00,495,498
22012018,07:00,08:00,497,497
22012018,08:00,09:00,496,497
22012018,09:00,10:00,496,495
22012018,10:00,11:00,496,495
22012018,11:00,12:00,498,495
22012018,12:00,13:00,497,495
22012018,13:00,14:00,495,496
22012018,14:00,15:00,494,497
22012018,15:00,16:00,495,496
22012018,16:00,17:00,495,493
22012018,17:00,18:00,497,497
22012018,18:00,19:00,497,497
22012018,19:00,20:00,497,493
22012018,20:00,21:00,495,487
22012018,21:00,22:00,496,468
22012018,22:00,23:00,496,469
22012018,23:00,00:00,497,473
23012018,00:00,01:00,496,472
23012018,01:00,02:00,495,468
23012018,02:00,03:00,496,476
23012018,03:00,04:00,496,478
23012018,04:00,05:00,497,478
23012018,05:00,06:00,495,477
23012018,06:00,07:00,493,473
23012018,07:00,08:00,496,469
23012018,08:00,09:00,497,475
23012018,09:00,10:00,496,468
23012018,10:00,11:00,496,469
23012018,11:00,12:00,491,462
23012018,12:00,13:00,496,468
23012018,13:00,14:00,495,468
23012018,14:00,15:00,497,468
23012018,15:00,16:00,498,471
23012018,16:00,17:00,498,472
23012018,17:00,18:00,441,412
23012018,18:00,19:00,426,415
23012018,19:00,20:00,412,371
23012018,20:00,21:00,431,449
23012018,21:00,22:00,432,439
23012018,22:00,23:00,432,469
23012018,23:00,00:00,431,387
24012018,00:00,01:00,398,370
24012018,01:00,02:00,400,376
24012018,02:00,03:00,395,372
24012018,03:00,04:00,393,369
24012018,04:00,05:00,392,367
24012018,05:00,06:00,397,428
24012018,06:00,07:00,485,461
24012018,07:00,08:00,494,466
24012018,08:00,09:00,489,411
24012018,09:00,10:00,495,441
24012018,10:00,11:00,459,434
24012018,11:00,12:00,425,468
24012018,12:00,13:00,429,487
24012018,13:00,14:00,429,496
24012018,14:00,15:00,432,422
24012018,15:00,16:00,423,421
24012018,16:00,17:00,445,460
24012018,17:00,18:00,445,448
24012018,18:00,19:00,425,377
24012018,19:00,20:00,422,373
24012018,20:00,21:00,394,470
24012018,21:00,22:00,460,473
24012018,22:00,23:00,489,476
24012018,23:00,00:00,405,372
25012018,00:00,01:00,391,184
25012018,01:00,02:00,370,167
25012018,02:00,03:00,362,164
25012018,03:00,04:00,362,160
25012018,04:00,05:00,369,303
25012018,05:00,06:00,482,480
25012018,06:00,07:00,493,489
25012018,07:00,08:00,494,474
25012018,08:00,09:00,495,473
25012018,09:00,10:00,495,473
25012018,10:00,11:00,496,478
25012018,11:00,12:00,494,473
25012018,12:00,13:00,494,475
25012018,13:00,14:00,494,481
25012018,14:00,15:00,493,473
25012018,15:00,16:00,495,473
25012018,16:00,17:00,495,471
25012018,17:00,18:00,495,471
25012018,18:00,19:00,495,475
25012018,19:00,20:00,494,471
25012018,20:00,21:00,495,479
25012018,21:00,22:00,493,479
25012018,22:00,23:00,495,472
25012018,23:00,00:00,496,469
26012018,00:00,01:00,497,453
26012018,01:00,02:00,496,424
26012018,02:00,03:00,496,424
26012018,03:00,04:00,496,433
26012018,04:00,05:00,497,434
26012018,05:00,06:00,496,435
26012018,06:00,07:00,496,438
26012018,07:00,08:00,496,446
26012018,08:00,09:00,496,444
26012018,09:00,10:00,497,437
26012018,10:00,11:00,496,442
26012018,11:00,12:00,497,444
26012018,12:00,13:00,497,441
26012018,13:00,14:00,495,444
26012018,14:00,15:00,496,436
26012018,15:00,16:00,497,464
26012018,16:00,17:00,496,471
26012018,17:00,18:00,496,468
26012018,18:00,19:00,497,476
26012018,19:00,20:00,497,478
26012018,20:00,21:00,495,487
26012018,21:00,22:00,496,477
26012018,22:00,23:00,497,476
26012018,23:00,00:00,497,478
27012018,00:00,01:00,497,476
27012018,01:00,02:00,497,478
27012018,02:00,03:00,498,475
27012018,03:00,04:00,495,475
27012018,04:00,05:00,495,474
27012018,05:00,06:00,497,474
27012018,06:00,07:00,496,470
27012018,07:00,08:00,496,470
27012018,08:00,09:00,497,473
27012018,09:00,10:00,495,470
27012018,10:00,11:00,495,472
27012018,11:00,12:00,496,480
27012018,12:00,13:00,496,480
27012018,13:00,14:00,495,474
27012018,14:00,15:00,496,474
27012018,15:00,16:00,496,472
27012018,16:00,17:00,496,488
27012018,17:00,18:00,496,489
27012018,18:00,19:00,497,488
27012018,19:00,20:00,494,480
27012018,20:00,21:00,495,406
27012018,21:00,22:00,426,359
27012018,22:00,23:00,413,173
27012018,23:00,00:00,411,163
28012018,00:00,01:00,402,161
28012018,01:00,02:00,424,159
28012018,02:00,03:00,408,161
28012018,03:00,04:00,403,159
28012018,04:00,05:00,405,171
28012018,05:00,06:00,404,170
28012018,06:00,07:00,407,176
28012018,07:00,08:00,404,175
28012018,08:00,09:00,407,170
28012018,09:00,10:00,405,178
28012018,10:00,11:00,404,169
28012018,11:00,12:00,404,161
28012018,12:00,13:00,405,155
28012018,13:00,14:00,423,155
28012018,14:00,15:00,463,157
28012018,15:00,16:00,419,152
28012018,16:00,17:00,430,164
28012018,17:00,18:00,434,180
28012018,18:00,19:00,436,160
28012018,19:00,20:00,436,157
28012018,20:00,21:00,432,156
28012018,21:00,22:00,435,166
28012018,22:00,23:00,447,155
28012018,23:00,00:00,438,154
29012018,00:00,01:00,420,162
29012018,01:00,02:00,417,182
29012018,02:00,03:00,418,177
29012018,03:00,04:00,416,172
29012018,04:00,05:00,418,161
29012018,05:00,06:00,414,164
29012018,06:00,07:00,419,351
29012018,07:00,08:00,420,409
29012018,08:00,09:00,411,422
29012018,09:00,10:00,421,421
29012018,10:00,11:00,412,421
29012018,11:00,12:00,411,421
29012018,12:00,13:00,411,422
29012018,13:00,14:00,408,421
29012018,14:00,15:00,422,399
29012018,15:00,16:00,438,400
29012018,16:00,17:00,425,397
29012018,17:00,18:00,400,404
29012018,18:00,19:00,397,415
29012018,19:00,20:00,402,406
29012018,20:00,21:00,404,374
29012018,21:00,22:00,440,396
29012018,22:00,23:00,434,396
29012018,23:00,00:00,437,393
30012018,00:00,01:00,417,408
30012018,01:00,02:00,421,405
30012018,02:00,03:00,419,411
30012018,03:00,04:00,419,408
30012018,04:00,05:00,430,391
30012018,05:00,06:00,490,463
30012018,06:00,07:00,495,469
30012018,07:00,08:00,497,470
30012018,08:00,09:00,498,462
30012018,09:00,10:00,499,412
30012018,10:00,11:00,431,441
30012018,11:00,12:00,395,420
30012018,12:00,13:00,432,424
30012018,13:00,14:00,432,425
30012018,14:00,15:00,427,449
30012018,15:00,16:00,436,432
30012018,16:00,17:00,436,408
30012018,17:00,18:00,487,466
30012018,18:00,19:00,496,472
30012018,19:00,20:00,498,472
30012018,20:00,21:00,496,470
30012018,21:00,22:00,496,473
30012018,22:00,23:00,496,474
30012018,23:00,00:00,497,471
31012018,00:00,01:00,496,470
31012018,01:00,02:00,496,474
31012018,02:00,03:00,496,473
31012018,03:00,04:00,495,474
31012018,04:00,05:00,436,440
31012018,05:00,06:00,486,470
31012018,06:00,07:00,441,414
31012018,07:00,08:00,442,372
31012018,08:00,09:00,441,413
31012018,09:00,10:00,439,424
31012018,10:00,11:00,439,417
31012018,11:00,12:00,455,419
31012018,12:00,13:00,455,419
31012018,13:00,14:00,455,417
31012018,14:00,15:00,456,418
31012018,15:00,16:00,456,416
31012018,16:00,17:00,456,370
31012018,17:00,18:00,462,368
31012018,18:00,19:00,467,448
31012018,19:00,20:00,468,465
31012018,20:00,21:00,492,458
31012018,21:00,22:00,493,468
31012018,22:00,23:00,413,476
31012018,23:00,00:00,485,486
1022018,00:00,01:00,492,472
1022018,01:00,02:00,493,473
1022018,02:00,03:00,494,468
1022018,03:00,04:00,492,470
1022018,04:00,05:00,492,468
1022018,05:00,06:00,493,471
1022018,06:00,07:00,496,470
1022018,07:00,08:00,494,472
1022018,08:00,09:00,497,472
1022018,09:00,10:00,497,479
1022018,10:00,11:00,467,427
1022018,11:00,12:00,431,395
1022018,12:00,13:00,437,398
1022018,13:00,14:00,440,401
1022018,14:00,15:00,446,463
1022018,15:00,16:00,490,468
1022018,16:00,17:00,495,468
1022018,17:00,18:00,492,465
1022018,18:00,19:00,490,464
1022018,19:00,20:00,491,468
1022018,20:00,21:00,465,464
1022018,21:00,22:00,436,467
1022018,22:00,23:00,490,487
1022018,23:00,00:00,495,471
2022018,00:00,01:00,495,471
2022018,01:00,02:00,495,469
2022018,02:00,03:00,497,471
2022018,03:00,04:00,495,474
2022018,04:00,05:00,496,471
2022018,05:00,06:00,497,467
2022018,06:00,07:00,497,470
2022018,07:00,08:00,496,472
2022018,08:00,09:00,496,469
2022018,09:00,10:00,496,467
2022018,10:00,11:00,497,475
2022018,11:00,12:00,496,472
2022018,12:00,13:00,495,449
2022018,13:00,14:00,499,428
2022018,14:00,15:00,496,422
2022018,15:00,16:00,496,427
2022018,16:00,17:00,497,414
2022018,17:00,18:00,497,405
2022018,18:00,19:00,498,405
2022018,19:00,20:00,499,412
2022018,20:00,21:00,497,416
2022018,21:00,22:00,497,426
2022018,22:00,23:00,498,418
2022018,23:00,00:00,498,416
3022018,00:00,01:00,497,417
3022018,01:00,02:00,499,417
3022018,02:00,03:00,498,431
3022018,03:00,04:00,497,441
3022018,04:00,05:00,498,440
3022018,05:00,06:00,498,447
3022018,06:00,07:00,497,420
3022018,07:00,08:00,497,421
3022018,08:00,09:00,497,421
3022018,09:00,10:00,498,418
3022018,10:00,11:00,499,422
3022018,11:00,12:00,498,423
3022018,12:00,13:00,498,418
3022018,13:00,14:00,499,427
3022018,14:00,15:00,499,433
3022018,15:00,16:00,498,441
3022018,16:00,17:00,498,431
3022018,17:00,18:00,497,416
3022018,18:00,19:00,498,411
3022018,19:00,20:00,497,408
3022018,20:00,21:00,497,413
3022018,21:00,22:00,498,423
3022018,22:00,23:00,497,429
3022018,23:00,00:00,497,427
4022018,00:00,01:00,497,429
4022018,01:00,02:00,498,426
4022018,02:00,03:00,498,450
4022018,03:00,04:00,497,475
4022018,04:00,05:00,499,472
4022018,05:00,06:00,498,467
4022018,06:00,07:00,498,469
4022018,07:00,08:00,498,471
4022018,08:00,09:00,498,473
4022018,09:00,10:00,497,474
4022018,10:00,11:00,499,474
4022018,11:00,12:00,497,469
4022018,12:00,13:00,499,467
4022018,13:00,14:00,499,469
4022018,14:00,15:00,497,474
4022018,15:00,16:00,497,473
4022018,16:00,17:00,497,472
4022018,17:00,18:00,497,468
4022018,18:00,19:00,498,468
4022018,19:00,20:00,498,468
4022018,20:00,21:00,498,471
4022018,21:00,22:00,500,469
4022018,22:00,23:00,498,474
4022018,23:00,00:00,498,475
5022018,00:00,01:00,496,468
5022018,01:00,02:00,497,471
5022018,02:00,03:00,498,486
5022018,03:00,04:00,497,496
5022018,04:00,05:00,498,496
5022018,05:00,06:00,498,495
5022018,06:00,07:00,500,495
5022018,07:00,08:00,500,496
5022018,08:00,09:00,496,495
5022018,09:00,10:00,498,495
5022018,10:00,11:00,495,495
5022018,11:00,12:00,497,496
5022018,12:00,13:00,498,495
5022018,13:00,14:00,498,496
5022018,14:00,15:00,497,497
5022018,15:00,16:00,496,495
5022018,16:00,17:00,495,496
5022018,17:00,18:00,494,493
5022018,18:00,19:00,494,497
5022018,19:00,20:00,497,497
5022018,20:00,21:00,497,497
5022018,21:00,22:00,498,496
5022018,22:00,23:00,493,495
5022018,23:00,00:00,497,495
6022018,00:00,01:00,496,496
6022018,01:00,02:00,497,495
6022018,02:00,03:00,497,497
6022018,03:00,04:00,498,496
6022018,04:00,05:00,498,497
6022018,05:00,06:00,496,495
