date,start,end,11WD2BR15000116G
14012017,21:00,22:00,94
14012017,22:00,23:00,98
14012017,23:00,00:00,0
15012017,00:00,01:00,97
15012017,01:00,02:00,96
15012017,02:00,03:00,99
15012017,03:00,04:00,100
15012017,04:00,05:00,91
15012017,05:00,06:00,90
15012017,06:00,07:00,90
15012017,07:00,08:00,90
15012017,08:00,09:00,90
15012017,09:00,10:00,89
15012017,10:00,11:00,91
15012017,11:00,12:00,91
15012017,12:00,13:00,93
15012017,13:00,14:00,92
15012017,14:00,15:00,90
15012017,15:00,16:00,93
15012017,16:00,17:00,92
15012017,17:00,18:00,87
15012017,18:00,19:00,87
15012017,19:00,20:00,87
15012017,20:00,21:00,90
15012017,21:00,22:00,89
15012017,22:00,23:00,90
15012017,23:00,00:00,0
16012017,00:00,01:00,90
16012017,01:00,02:00,90
16012017,02:00,03:00,89
16012017,03:00,04:00,88
16012017,04:00,05:00,90
16012017,05:00,06:00,88
16012017,06:00,07:00,87
16012017,07:00,08:00,89
16012017,08:00,09:00,90
16012017,09:00,10:00,89
16012017,10:00,11:00,96
16012017,11:00,12:00,91
16012017,12:00,13:00,89
16012017,13:00,14:00,89
16012017,14:00,15:00,91
16012017,15:00,16:00,91
16012017,16:00,17:00,92
16012017,17:00,18:00,90
16012017,18:00,19:00,90
16012017,19:00,20:00,91
16012017,20:00,21:00,90
16012017,21:00,22:00,90
16012017,22:00,23:00,92
16012017,23:00,00:00,0
17012017,00:00,01:00,92
17012017,01:00,02:00,89
17012017,02:00,03:00,90
17012017,03:00,04:00,92
17012017,04:00,05:00,92
17012017,05:00,06:00,89
17012017,06:00,07:00,91
17012017,07:00,08:00,91
17012017,08:00,09:00,89
17012017,09:00,10:00,90
17012017,10:00,11:00,94
17012017,11:00,12:00,95
17012017,12:00,13:00,94
17012017,13:00,14:00,95
17012017,14:00,15:00,97
17012017,15:00,16:00,95
17012017,16:00,17:00,94
17012017,17:00,18:00,97
17012017,18:00,19:00,97
17012017,19:00,20:00,95
17012017,20:00,21:00,95
17012017,21:00,22:00,98
17012017,22:00,23:00,98
17012017,23:00,00:00,0
18012017,00:00,01:00,89
18012017,01:00,02:00,90
18012017,02:00,03:00,90
18012017,03:00,04:00,90
18012017,04:00,05:00,88
18012017,05:00,06:00,88
18012017,06:00,07:00,86
18012017,07:00,08:00,86
18012017,08:00,09:00,89
18012017,09:00,10:00,91
18012017,10:00,11:00,93
18012017,11:00,12:00,94
18012017,12:00,13:00,93
18012017,13:00,14:00,92
18012017,14:00,15:00,93
18012017,15:00,16:00,94
18012017,16:00,17:00,91
18012017,17:00,18:00,93
18012017,18:00,19:00,93
18012017,19:00,20:00,92
18012017,20:00,21:00,91
18012017,21:00,22:00,91
18012017,22:00,23:00,93
18012017,23:00,00:00,0
19012017,00:00,01:00,82
19012017,01:00,02:00,76
19012017,02:00,03:00,84
19012017,03:00,04:00,94
19012017,04:00,05:00,93
19012017,05:00,06:00,91
19012017,06:00,07:00,90
19012017,07:00,08:00,88
19012017,08:00,09:00,88
19012017,09:00,10:00,91
19012017,10:00,11:00,88
19012017,11:00,12:00,89
19012017,12:00,13:00,92
19012017,13:00,14:00,89
19012017,14:00,15:00,90
19012017,15:00,16:00,88
19012017,16:00,17:00,90
19012017,17:00,18:00,88
19012017,18:00,19:00,88
19012017,19:00,20:00,91
19012017,20:00,21:00,91
19012017,21:00,22:00,91
19012017,22:00,23:00,92
19012017,23:00,00:00,0
20012017,00:00,01:00,90
20012017,01:00,02:00,91
20012017,02:00,03:00,90
20012017,03:00,04:00,88
20012017,04:00,05:00,90
20012017,05:00,06:00,91
20012017,06:00,07:00,91
20012017,07:00,08:00,89
20012017,08:00,09:00,91
20012017,09:00,10:00,89
20012017,10:00,11:00,89
20012017,11:00,12:00,91
20012017,12:00,13:00,90
20012017,13:00,14:00,89
20012017,14:00,15:00,90
20012017,15:00,16:00,92
20012017,16:00,17:00,93
20012017,17:00,18:00,90
20012017,18:00,19:00,89
20012017,19:00,20:00,90
20012017,20:00,21:00,93
20012017,21:00,22:00,94
20012017,22:00,23:00,86
20012017,23:00,00:00,0
21012017,00:00,01:00,81
21012017,01:00,02:00,81
21012017,02:00,03:00,81
21012017,03:00,04:00,82
21012017,04:00,05:00,82
21012017,05:00,06:00,81
21012017,06:00,07:00,86
21012017,07:00,08:00,90
21012017,08:00,09:00,86
21012017,09:00,10:00,0
21012017,10:00,11:00,89
21012017,11:00,12:00,90
21012017,12:00,13:00,90
21012017,13:00,14:00,90
21012017,14:00,15:00,82
21012017,15:00,16:00,83
21012017,16:00,17:00,91
21012017,17:00,18:00,90
21012017,18:00,19:00,95
21012017,19:00,20:00,95
21012017,20:00,21:00,96
21012017,21:00,22:00,82
21012017,22:00,23:00,83
21012017,23:00,00:00,0
22012017,00:00,01:00,78
22012017,01:00,02:00,78
22012017,02:00,03:00,78
22012017,03:00,04:00,80
22012017,04:00,05:00,82
22012017,05:00,06:00,81
22012017,06:00,07:00,81
22012017,07:00,08:00,80
22012017,08:00,09:00,80
22012017,09:00,10:00,80
22012017,10:00,11:00,80
22012017,11:00,12:00,81
22012017,12:00,13:00,80
22012017,13:00,14:00,81
22012017,14:00,15:00,82
22012017,15:00,16:00,82
22012017,16:00,17:00,80
22012017,17:00,18:00,81
22012017,18:00,19:00,81
22012017,19:00,20:00,82
22012017,20:00,21:00,80
22012017,21:00,22:00,81
22012017,22:00,23:00,87
22012017,23:00,00:00,0
23012017,00:00,01:00,83
23012017,01:00,02:00,83
23012017,02:00,03:00,84
23012017,03:00,04:00,83
23012017,04:00,05:00,82
23012017,05:00,06:00,83
23012017,06:00,07:00,85
23012017,07:00,08:00,89
23012017,08:00,09:00,91
23012017,09:00,10:00,105
23012017,10:00,11:00,113
23012017,11:00,12:00,115
23012017,12:00,13:00,116
23012017,13:00,14:00,115
23012017,14:00,15:00,116
23012017,15:00,16:00,115
23012017,16:00,17:00,115
23012017,17:00,18:00,112
23012017,18:00,19:00,95
23012017,19:00,20:00,93
23012017,20:00,21:00,95
23012017,21:00,22:00,95
23012017,22:00,23:00,95
23012017,23:00,00:00,0
24012017,00:00,01:00,95
24012017,01:00,02:00,94
24012017,02:00,03:00,95
24012017,03:00,04:00,95
24012017,04:00,05:00,96
24012017,05:00,06:00,94
24012017,06:00,07:00,96
24012017,07:00,08:00,99
24012017,08:00,09:00,109
24012017,09:00,10:00,111
24012017,10:00,11:00,112
24012017,11:00,12:00,112
24012017,12:00,13:00,112
24012017,13:00,14:00,112
24012017,14:00,15:00,111
24012017,15:00,16:00,112
24012017,16:00,17:00,111
24012017,17:00,18:00,113
24012017,18:00,19:00,111
24012017,19:00,20:00,110
24012017,20:00,21:00,104
24012017,21:00,22:00,94
24012017,22:00,23:00,95
24012017,23:00,00:00,0
25012017,00:00,01:00,96
25012017,01:00,02:00,95
25012017,02:00,03:00,94
25012017,03:00,04:00,94
25012017,04:00,05:00,96
25012017,05:00,06:00,96
25012017,06:00,07:00,95
25012017,07:00,08:00,101
25012017,08:00,09:00,109
25012017,09:00,10:00,115
25012017,10:00,11:00,116
25012017,11:00,12:00,110
25012017,12:00,13:00,109
25012017,13:00,14:00,105
25012017,14:00,15:00,107
25012017,15:00,16:00,107
25012017,16:00,17:00,107
25012017,17:00,18:00,106
25012017,18:00,19:00,106
25012017,19:00,20:00,105
25012017,20:00,21:00,95
25012017,21:00,22:00,89
25012017,22:00,23:00,91
25012017,23:00,00:00,0
26012017,00:00,01:00,91
26012017,01:00,02:00,89
26012017,02:00,03:00,92
26012017,03:00,04:00,90
26012017,04:00,05:00,91
26012017,05:00,06:00,89
26012017,06:00,07:00,91
26012017,07:00,08:00,92
26012017,08:00,09:00,92
26012017,09:00,10:00,93
26012017,10:00,11:00,92
26012017,11:00,12:00,93
26012017,12:00,13:00,95
26012017,13:00,14:00,92
26012017,14:00,15:00,90
26012017,15:00,16:00,89
26012017,16:00,17:00,90
26012017,17:00,18:00,93
26012017,18:00,19:00,92
26012017,19:00,20:00,90
26012017,20:00,21:00,93
26012017,21:00,22:00,91
26012017,22:00,23:00,91
26012017,23:00,00:00,0
27012017,00:00,01:00,91
27012017,01:00,02:00,93
27012017,02:00,03:00,93
27012017,03:00,04:00,92
27012017,04:00,05:00,90
27012017,05:00,06:00,92
27012017,06:00,07:00,92
27012017,07:00,08:00,91
27012017,08:00,09:00,89
27012017,09:00,10:00,92
27012017,10:00,11:00,94
27012017,11:00,12:00,95
27012017,12:00,13:00,91
27012017,13:00,14:00,91
27012017,14:00,15:00,91
27012017,15:00,16:00,90
27012017,16:00,17:00,89
27012017,17:00,18:00,87
27012017,18:00,19:00,88
27012017,19:00,20:00,89
27012017,20:00,21:00,91
27012017,21:00,22:00,91
27012017,22:00,23:00,89
27012017,23:00,00:00,0
28012017,00:00,01:00,85
28012017,01:00,02:00,81
28012017,02:00,03:00,81
28012017,03:00,04:00,81
28012017,04:00,05:00,84
28012017,05:00,06:00,89
28012017,06:00,07:00,94
28012017,07:00,08:00,94
28012017,08:00,09:00,91
28012017,09:00,10:00,92
28012017,10:00,11:00,97
28012017,11:00,12:00,94
28012017,12:00,13:00,91
28012017,13:00,14:00,91
28012017,14:00,15:00,91
28012017,15:00,16:00,90
28012017,16:00,17:00,94
28012017,17:00,18:00,92
28012017,18:00,19:00,91
28012017,19:00,20:00,91
28012017,20:00,21:00,91
28012017,21:00,22:00,90
28012017,22:00,23:00,92
28012017,23:00,00:00,0
29012017,00:00,01:00,82
29012017,01:00,02:00,82
29012017,02:00,03:00,82
29012017,03:00,04:00,82
29012017,04:00,05:00,82
29012017,05:00,06:00,82
29012017,06:00,07:00,74
29012017,07:00,08:00,82
29012017,08:00,09:00,90
29012017,09:00,10:00,91
29012017,10:00,11:00,90
29012017,11:00,12:00,91
29012017,12:00,13:00,91
29012017,13:00,14:00,92
29012017,14:00,15:00,91
29012017,15:00,16:00,90
29012017,16:00,17:00,90
29012017,17:00,18:00,90
29012017,18:00,19:00,90
29012017,19:00,20:00,88
29012017,20:00,21:00,82
29012017,21:00,22:00,81
29012017,22:00,23:00,81
29012017,23:00,00:00,0
30012017,00:00,01:00,80
30012017,01:00,02:00,84
30012017,02:00,03:00,85
30012017,03:00,04:00,87
30012017,04:00,05:00,90
30012017,05:00,06:00,90
30012017,06:00,07:00,88
30012017,07:00,08:00,88
30012017,08:00,09:00,87
30012017,09:00,10:00,89
30012017,10:00,11:00,88
30012017,11:00,12:00,88
30012017,12:00,13:00,88
30012017,13:00,14:00,90
30012017,14:00,15:00,90
30012017,15:00,16:00,90
30012017,16:00,17:00,91
30012017,17:00,18:00,86
30012017,18:00,19:00,85
30012017,19:00,20:00,87
30012017,20:00,21:00,92
30012017,21:00,22:00,92
30012017,22:00,23:00,88
30012017,23:00,00:00,0
31012017,00:00,01:00,88
31012017,01:00,02:00,88
31012017,02:00,03:00,87
31012017,03:00,04:00,86
31012017,04:00,05:00,89
31012017,05:00,06:00,91
31012017,06:00,07:00,87
31012017,07:00,08:00,87
31012017,08:00,09:00,88
31012017,09:00,10:00,91
31012017,10:00,11:00,91
31012017,11:00,12:00,89
31012017,12:00,13:00,90
31012017,13:00,14:00,91
31012017,14:00,15:00,95
31012017,15:00,16:00,106
31012017,16:00,17:00,105
31012017,17:00,18:00,104
31012017,18:00,19:00,105
31012017,19:00,20:00,104
31012017,20:00,21:00,106
31012017,21:00,22:00,90
31012017,22:00,23:00,89
31012017,23:00,00:00,0
1022017,00:00,01:00,91
1022017,01:00,02:00,89
1022017,02:00,03:00,90
1022017,03:00,04:00,89
1022017,04:00,05:00,89
1022017,05:00,06:00,90
1022017,06:00,07:00,88
1022017,07:00,08:00,90
1022017,08:00,09:00,92
1022017,09:00,10:00,89
1022017,10:00,11:00,1
1022017,11:00,12:00,0
1022017,12:00,13:00,0
1022017,13:00,14:00,0
1022017,14:00,15:00,0
1022017,15:00,16:00,0
1022017,16:00,17:00,0
1022017,17:00,18:00,29
1022017,18:00,19:00,52
1022017,19:00,20:00,54
1022017,20:00,21:00,54
1022017,21:00,22:00,54
1022017,22:00,23:00,57
1022017,23:00,00:00,0
2022017,00:00,01:00,77
2022017,01:00,02:00,77
2022017,02:00,03:00,76
2022017,03:00,04:00,76
2022017,04:00,05:00,89
2022017,05:00,06:00,90
2022017,06:00,07:00,91
2022017,07:00,08:00,90
2022017,08:00,09:00,90
2022017,09:00,10:00,91
2022017,10:00,11:00,90
2022017,11:00,12:00,92
2022017,12:00,13:00,91
2022017,13:00,14:00,92
2022017,14:00,15:00,90
2022017,15:00,16:00,100
2022017,16:00,17:00,99
2022017,17:00,18:00,100
2022017,18:00,19:00,96
2022017,19:00,20:00,96
2022017,20:00,21:00,98
2022017,21:00,22:00,99
2022017,22:00,23:00,95
2022017,23:00,00:00,0
3022017,00:00,01:00,72
3022017,01:00,02:00,72
3022017,02:00,03:00,72
3022017,03:00,04:00,72
3022017,04:00,05:00,74
3022017,05:00,06:00,82
3022017,06:00,07:00,90
3022017,07:00,08:00,91
3022017,08:00,09:00,91
3022017,09:00,10:00,91
3022017,10:00,11:00,90
3022017,11:00,12:00,90
3022017,12:00,13:00,91
3022017,13:00,14:00,90
3022017,14:00,15:00,90
3022017,15:00,16:00,90
3022017,16:00,17:00,90
3022017,17:00,18:00,91
3022017,18:00,19:00,91
3022017,19:00,20:00,92
3022017,20:00,21:00,91
3022017,21:00,22:00,90
3022017,22:00,23:00,92
3022017,23:00,00:00,0
4022017,00:00,01:00,91
4022017,01:00,02:00,91
4022017,02:00,03:00,92
4022017,03:00,04:00,91
4022017,04:00,05:00,91
4022017,05:00,06:00,90
4022017,06:00,07:00,70
4022017,07:00,08:00,70
4022017,08:00,09:00,70
4022017,09:00,10:00,71
4022017,10:00,11:00,70
4022017,11:00,12:00,70
4022017,12:00,13:00,79
4022017,13:00,14:00,81
4022017,14:00,15:00,82
4022017,15:00,16:00,96
4022017,16:00,17:00,103
4022017,17:00,18:00,101
4022017,18:00,19:00,99
4022017,19:00,20:00,99
4022017,20:00,21:00,98
4022017,21:00,22:00,95
4022017,22:00,23:00,97
4022017,23:00,00:00,0
5022017,00:00,01:00,97
5022017,01:00,02:00,87
5022017,02:00,03:00,79
5022017,03:00,04:00,81
5022017,04:00,05:00,96
5022017,05:00,06:00,102
5022017,06:00,07:00,101
5022017,07:00,08:00,101
5022017,08:00,09:00,99
5022017,09:00,10:00,97
5022017,10:00,11:00,98
5022017,11:00,12:00,98
5022017,12:00,13:00,98
5022017,13:00,14:00,98
5022017,14:00,15:00,93
5022017,15:00,16:00,91
5022017,16:00,17:00,96
5022017,17:00,18:00,96
5022017,18:00,19:00,91
5022017,19:00,20:00,90
5022017,20:00,21:00,91
5022017,21:00,22:00,91
5022017,22:00,23:00,94
5022017,23:00,00:00,0
6022017,00:00,01:00,95
6022017,01:00,02:00,94
6022017,02:00,03:00,94
6022017,03:00,04:00,96
6022017,04:00,05:00,96
6022017,05:00,06:00,91
6022017,06:00,07:00,88
6022017,07:00,08:00,89
6022017,08:00,09:00,91
6022017,09:00,10:00,91
6022017,10:00,11:00,89
6022017,11:00,12:00,92
6022017,12:00,13:00,93
6022017,13:00,14:00,0
6022017,14:00,15:00,0
6022017,15:00,16:00,0
6022017,16:00,17:00,0
6022017,17:00,18:00,0
6022017,18:00,19:00,0
6022017,19:00,20:00,0
6022017,20:00,21:00,0
6022017,21:00,22:00,0
6022017,22:00,23:00,0
6022017,23:00,00:00,0
7022017,00:00,01:00,0
7022017,01:00,02:00,0
7022017,02:00,03:00,0
7022017,03:00,04:00,0
7022017,04:00,05:00,0
7022017,05:00,06:00,93
7022017,06:00,07:00,93
7022017,07:00,08:00,89
7022017,08:00,09:00,91
7022017,09:00,10:00,92
7022017,10:00,11:00,92
7022017,11:00,12:00,90
7022017,12:00,13:00,91
7022017,13:00,14:00,0
7022017,14:00,15:00,83
7022017,15:00,16:00,86
7022017,16:00,17:00,86
7022017,17:00,18:00,86
7022017,18:00,19:00,87
7022017,19:00,20:00,87
7022017,20:00,21:00,85
7022017,21:00,22:00,85
7022017,22:00,23:00,84
7022017,23:00,00:00,0
8022017,00:00,01:00,80
8022017,01:00,02:00,80
8022017,02:00,03:00,80
8022017,03:00,04:00,81
8022017,04:00,05:00,80
8022017,05:00,06:00,82
8022017,06:00,07:00,81
8022017,07:00,08:00,80
8022017,08:00,09:00,81
8022017,09:00,10:00,81
8022017,10:00,11:00,90
8022017,11:00,12:00,89
8022017,12:00,13:00,89
8022017,13:00,14:00,92
8022017,14:00,15:00,90
8022017,15:00,16:00,91
8022017,16:00,17:00,91
8022017,17:00,18:00,90
8022017,18:00,19:00,93
8022017,19:00,20:00,92
8022017,20:00,21:00,93
8022017,21:00,22:00,91
8022017,22:00,23:00,92
8022017,23:00,00:00,0
9022017,00:00,01:00,94
9022017,01:00,02:00,96
9022017,02:00,03:00,94
9022017,03:00,04:00,91
9022017,04:00,05:00,93
9022017,05:00,06:00,93
9022017,06:00,07:00,90
9022017,07:00,08:00,92
9022017,08:00,09:00,95
9022017,09:00,10:00,95
9022017,10:00,11:00,95
9022017,11:00,12:00,92
9022017,12:00,13:00,90
9022017,13:00,14:00,93
9022017,14:00,15:00,97
9022017,15:00,16:00,97
9022017,16:00,17:00,94
9022017,17:00,18:00,94
9022017,18:00,19:00,95
9022017,19:00,20:00,94
9022017,20:00,21:00,95
9022017,21:00,22:00,91
9022017,22:00,23:00,92
9022017,23:00,00:00,0
10022017,00:00,01:00,97
10022017,01:00,02:00,96
10022017,02:00,03:00,93
10022017,03:00,04:00,92
10022017,04:00,05:00,95
10022017,05:00,06:00,93
10022017,06:00,07:00,91
10022017,07:00,08:00,91
10022017,08:00,09:00,93
10022017,09:00,10:00,94
10022017,10:00,11:00,93
10022017,11:00,12:00,90
10022017,12:00,13:00,93
10022017,13:00,14:00,96
10022017,14:00,15:00,96
10022017,15:00,16:00,93
10022017,16:00,17:00,93
10022017,17:00,18:00,94
10022017,18:00,19:00,94
10022017,19:00,20:00,94
10022017,20:00,21:00,90
10022017,21:00,22:00,93
10022017,22:00,23:00,94
10022017,23:00,00:00,0
11022017,00:00,01:00,94
11022017,01:00,02:00,91
11022017,02:00,03:00,88
11022017,03:00,04:00,90
11022017,04:00,05:00,88
11022017,05:00,06:00,90
11022017,06:00,07:00,89
11022017,07:00,08:00,90
11022017,08:00,09:00,91
11022017,09:00,10:00,91
11022017,10:00,11:00,90
11022017,11:00,12:00,91
11022017,12:00,13:00,91
