date,start,end,11WD2HANN5C---1X,11WD2HANN5C---2V
12012018,07:00,08:00,113,118
12012018,08:00,09:00,122,125
12012018,09:00,10:00,121,125
12012018,10:00,11:00,120,124
12012018,11:00,12:00,120,124
12012018,12:00,13:00,121,126
12012018,13:00,14:00,122,124
12012018,14:00,15:00,128,123
12012018,15:00,16:00,130,124
12012018,16:00,17:00,128,124
12012018,17:00,18:00,128,126
12012018,18:00,19:00,129,125
12012018,19:00,20:00,131,125
12012018,20:00,21:00,113,103
12012018,21:00,22:00,110,72
12012018,22:00,23:00,99,59
12012018,23:00,00:00,91,60
13012018,00:00,01:00,96,60
13012018,01:00,02:00,97,59
13012018,02:00,03:00,95,59
13012018,03:00,04:00,95,58
13012018,04:00,05:00,99,58
13012018,05:00,06:00,105,58
13012018,06:00,07:00,111,60
13012018,07:00,08:00,115,60
13012018,08:00,09:00,113,60
13012018,09:00,10:00,113,61
13012018,10:00,11:00,119,65
13012018,11:00,12:00,118,75
13012018,12:00,13:00,115,73
13012018,13:00,14:00,119,74
13012018,14:00,15:00,112,76
13012018,15:00,16:00,110,60
13012018,16:00,17:00,113,60
13012018,17:00,18:00,115,61
13012018,18:00,19:00,115,63
13012018,19:00,20:00,117,61
13012018,20:00,21:00,115,59
13012018,21:00,22:00,110,59
13012018,22:00,23:00,108,60
13012018,23:00,00:00,112,60
14012018,00:00,01:00,110,59
14012018,01:00,02:00,110,59
14012018,02:00,03:00,111,60
14012018,03:00,04:00,111,60
14012018,04:00,05:00,113,60
14012018,05:00,06:00,111,59
14012018,06:00,07:00,112,59
14012018,07:00,08:00,114,59
14012018,08:00,09:00,116,60
14012018,09:00,10:00,117,60
14012018,10:00,11:00,117,65
14012018,11:00,12:00,115,60
14012018,12:00,13:00,113,59
14012018,13:00,14:00,114,59
14012018,14:00,15:00,114,60
14012018,15:00,16:00,114,59
14012018,16:00,17:00,116,59
14012018,17:00,18:00,116,58
14012018,18:00,19:00,114,59
14012018,19:00,20:00,115,58
14012018,20:00,21:00,116,59
14012018,21:00,22:00,116,58
14012018,22:00,23:00,110,58
14012018,23:00,00:00,109,60
15012018,00:00,01:00,115,58
15012018,01:00,02:00,111,58
15012018,02:00,03:00,112,59
15012018,03:00,04:00,112,58
15012018,04:00,05:00,113,62
15012018,05:00,06:00,113,60
15012018,06:00,07:00,114,71
15012018,07:00,08:00,115,97
15012018,08:00,09:00,115,115
15012018,09:00,10:00,117,114
15012018,10:00,11:00,116,88
15012018,11:00,12:00,117,81
15012018,12:00,13:00,113,65
15012018,13:00,14:00,114,64
15012018,14:00,15:00,113,65
15012018,15:00,16:00,114,64
15012018,16:00,17:00,115,63
15012018,17:00,18:00,114,63
15012018,18:00,19:00,114,59
15012018,19:00,20:00,113,59
15012018,20:00,21:00,114,60
15012018,21:00,22:00,113,66
15012018,22:00,23:00,110,73
15012018,23:00,00:00,102,60
16012018,00:00,01:00,105,59
16012018,01:00,02:00,105,58
16012018,02:00,03:00,109,60
16012018,03:00,04:00,105,59
16012018,04:00,05:00,109,59
16012018,05:00,06:00,113,59
16012018,06:00,07:00,113,76
16012018,07:00,08:00,117,79
16012018,08:00,09:00,115,80
16012018,09:00,10:00,115,79
16012018,10:00,11:00,114,80
16012018,11:00,12:00,118,96
16012018,12:00,13:00,115,94
16012018,13:00,14:00,116,99
16012018,14:00,15:00,116,99
16012018,15:00,16:00,114,99
16012018,16:00,17:00,116,90
16012018,17:00,18:00,116,118
16012018,18:00,19:00,115,123
16012018,19:00,20:00,113,114
16012018,20:00,21:00,115,104
16012018,21:00,22:00,115,80
16012018,22:00,23:00,111,59
16012018,23:00,00:00,103,60
17012018,00:00,01:00,100,58
17012018,01:00,02:00,100,59
17012018,02:00,03:00,87,59
17012018,03:00,04:00,86,58
17012018,04:00,05:00,93,58
17012018,05:00,06:00,106,65
17012018,06:00,07:00,114,84
17012018,07:00,08:00,114,110
17012018,08:00,09:00,114,119
17012018,09:00,10:00,113,110
17012018,10:00,11:00,117,122
17012018,11:00,12:00,114,115
17012018,12:00,13:00,116,101
17012018,13:00,14:00,114,104
17012018,14:00,15:00,111,99
17012018,15:00,16:00,114,79
17012018,16:00,17:00,114,80
17012018,17:00,18:00,114,78
17012018,18:00,19:00,114,80
17012018,19:00,20:00,113,79
17012018,20:00,21:00,114,79
17012018,21:00,22:00,116,95
17012018,22:00,23:00,115,84
17012018,23:00,00:00,115,63
18012018,00:00,01:00,112,61
18012018,01:00,02:00,111,61
18012018,02:00,03:00,111,60
18012018,03:00,04:00,109,60
18012018,04:00,05:00,112,60
18012018,05:00,06:00,115,59
18012018,06:00,07:00,116,59
18012018,07:00,08:00,116,65
18012018,08:00,09:00,114,88
18012018,09:00,10:00,116,88
18012018,10:00,11:00,118,69
18012018,11:00,12:00,121,67
18012018,12:00,13:00,119,62
18012018,13:00,14:00,117,71
18012018,14:00,15:00,116,71
18012018,15:00,16:00,117,79
18012018,16:00,17:00,118,88
18012018,17:00,18:00,118,94
18012018,18:00,19:00,119,94
18012018,19:00,20:00,115,86
18012018,20:00,21:00,116,73
18012018,21:00,22:00,116,60
18012018,22:00,23:00,118,61
18012018,23:00,00:00,107,60
19012018,00:00,01:00,101,61
19012018,01:00,02:00,102,61
19012018,02:00,03:00,101,60
19012018,03:00,04:00,110,59
19012018,04:00,05:00,110,59
19012018,05:00,06:00,117,63
19012018,06:00,07:00,116,97
19012018,07:00,08:00,116,120
19012018,08:00,09:00,130,123
19012018,09:00,10:00,125,124
19012018,10:00,11:00,119,124
19012018,11:00,12:00,122,125
19012018,12:00,13:00,125,125
19012018,13:00,14:00,127,125
19012018,14:00,15:00,127,125
19012018,15:00,16:00,127,125
19012018,16:00,17:00,125,125
19012018,17:00,18:00,126,125
19012018,18:00,19:00,126,126
19012018,19:00,20:00,128,124
19012018,20:00,21:00,127,108
19012018,21:00,22:00,115,70
19012018,22:00,23:00,114,69
19012018,23:00,00:00,114,64
20012018,00:00,01:00,110,65
20012018,01:00,02:00,115,61
20012018,02:00,03:00,116,61
20012018,03:00,04:00,115,59
20012018,04:00,05:00,114,60
20012018,05:00,06:00,116,60
20012018,06:00,07:00,116,60
20012018,07:00,08:00,116,60
20012018,08:00,09:00,115,59
20012018,09:00,10:00,117,60
20012018,10:00,11:00,117,63
20012018,11:00,12:00,116,70
20012018,12:00,13:00,116,70
20012018,13:00,14:00,116,69
20012018,14:00,15:00,115,70
20012018,15:00,16:00,116,66
20012018,16:00,17:00,118,78
20012018,17:00,18:00,117,109
20012018,18:00,19:00,117,112
20012018,19:00,20:00,116,95
20012018,20:00,21:00,116,64
20012018,21:00,22:00,116,60
20012018,22:00,23:00,116,59
20012018,23:00,00:00,110,66
21012018,00:00,01:00,111,65
21012018,01:00,02:00,114,61
21012018,02:00,03:00,115,61
21012018,03:00,04:00,114,61
21012018,04:00,05:00,114,60
21012018,05:00,06:00,116,60
21012018,06:00,07:00,115,60
21012018,07:00,08:00,115,59
21012018,08:00,09:00,114,59
21012018,09:00,10:00,114,59
21012018,10:00,11:00,115,59
21012018,11:00,12:00,116,60
21012018,12:00,13:00,116,59
21012018,13:00,14:00,116,59
21012018,14:00,15:00,116,60
21012018,15:00,16:00,115,60
21012018,16:00,17:00,114,72
21012018,17:00,18:00,115,121
21012018,18:00,19:00,115,124
21012018,19:00,20:00,116,82
21012018,20:00,21:00,116,61
21012018,21:00,22:00,115,60
21012018,22:00,23:00,116,59
21012018,23:00,00:00,117,60
22012018,00:00,01:00,93,74
22012018,01:00,02:00,43,96
22012018,02:00,03:00,0,104
22012018,03:00,04:00,0,106
22012018,04:00,05:00,0,106
22012018,05:00,06:00,0,106
22012018,06:00,07:00,0,106
22012018,07:00,08:00,0,105
22012018,08:00,09:00,0,105
22012018,09:00,10:00,0,106
22012018,10:00,11:00,0,106
22012018,11:00,12:00,0,105
22012018,12:00,13:00,0,105
22012018,13:00,14:00,0,105
22012018,14:00,15:00,0,106
22012018,15:00,16:00,0,106
22012018,16:00,17:00,0,107
22012018,17:00,18:00,0,107
22012018,18:00,19:00,0,107
22012018,19:00,20:00,0,108
22012018,20:00,21:00,0,108
22012018,21:00,22:00,0,110
22012018,22:00,23:00,0,110
22012018,23:00,00:00,0,111
23012018,00:00,01:00,0,101
23012018,01:00,02:00,0,100
23012018,02:00,03:00,0,102
23012018,03:00,04:00,0,108
23012018,04:00,05:00,0,110
23012018,05:00,06:00,0,109
23012018,06:00,07:00,0,107
23012018,07:00,08:00,0,109
23012018,08:00,09:00,0,112
23012018,09:00,10:00,0,110
23012018,10:00,11:00,0,103
23012018,11:00,12:00,0,111
23012018,12:00,13:00,10,110
23012018,13:00,14:00,54,114
23012018,14:00,15:00,78,111
23012018,15:00,16:00,73,112
23012018,16:00,17:00,101,82
23012018,17:00,18:00,101,72
23012018,18:00,19:00,121,79
23012018,19:00,20:00,125,89
23012018,20:00,21:00,113,80
23012018,21:00,22:00,125,70
23012018,22:00,23:00,123,84
23012018,23:00,00:00,118,65
24012018,00:00,01:00,98,60
24012018,01:00,02:00,91,60
24012018,02:00,03:00,93,53
24012018,03:00,04:00,95,52
24012018,04:00,05:00,101,49
24012018,05:00,06:00,113,58
24012018,06:00,07:00,111,60
24012018,07:00,08:00,111,75
24012018,08:00,09:00,116,92
24012018,09:00,10:00,114,96
24012018,10:00,11:00,115,104
24012018,11:00,12:00,116,106
24012018,12:00,13:00,115,106
24012018,13:00,14:00,116,100
24012018,14:00,15:00,115,89
24012018,15:00,16:00,113,87
24012018,16:00,17:00,102,90
24012018,17:00,18:00,105,101
24012018,18:00,19:00,105,95
24012018,19:00,20:00,106,82
24012018,20:00,21:00,115,80
24012018,21:00,22:00,113,81
24012018,22:00,23:00,110,79
24012018,23:00,00:00,86,67
25012018,00:00,01:00,80,62
25012018,01:00,02:00,76,59
25012018,02:00,03:00,76,59
25012018,03:00,04:00,86,59
25012018,04:00,05:00,93,59
25012018,05:00,06:00,97,63
25012018,06:00,07:00,102,80
25012018,07:00,08:00,102,82
25012018,08:00,09:00,98,82
25012018,09:00,10:00,102,86
25012018,10:00,11:00,115,91
25012018,11:00,12:00,116,85
25012018,12:00,13:00,116,80
25012018,13:00,14:00,115,92
25012018,14:00,15:00,128,127
25012018,15:00,16:00,134,132
25012018,16:00,17:00,136,131
25012018,17:00,18:00,135,129
25012018,18:00,19:00,136,130
25012018,19:00,20:00,135,129
25012018,20:00,21:00,113,120
25012018,21:00,22:00,99,91
25012018,22:00,23:00,108,66
25012018,23:00,00:00,91,61
26012018,00:00,01:00,70,59
26012018,01:00,02:00,71,60
26012018,02:00,03:00,76,60
26012018,03:00,04:00,74,59
26012018,04:00,05:00,75,60
26012018,05:00,06:00,100,59
26012018,06:00,07:00,113,92
26012018,07:00,08:00,123,127
26012018,08:00,09:00,131,129
26012018,09:00,10:00,131,130
26012018,10:00,11:00,133,131
26012018,11:00,12:00,134,131
26012018,12:00,13:00,135,130
26012018,13:00,14:00,134,130
26012018,14:00,15:00,135,130
26012018,15:00,16:00,125,126
26012018,16:00,17:00,135,130
26012018,17:00,18:00,134,129
26012018,18:00,19:00,134,130
26012018,19:00,20:00,114,125
26012018,20:00,21:00,115,125
26012018,21:00,22:00,98,96
26012018,22:00,23:00,82,60
26012018,23:00,00:00,82,60
27012018,00:00,01:00,80,60
27012018,01:00,02:00,79,61
27012018,02:00,03:00,79,61
27012018,03:00,04:00,80,60
27012018,04:00,05:00,79,60
27012018,05:00,06:00,81,60
27012018,06:00,07:00,97,61
27012018,07:00,08:00,108,65
27012018,08:00,09:00,115,96
27012018,09:00,10:00,116,113
27012018,10:00,11:00,116,117
27012018,11:00,12:00,114,114
27012018,12:00,13:00,101,84
27012018,13:00,14:00,101,59
27012018,14:00,15:00,99,61
27012018,15:00,16:00,100,60
27012018,16:00,17:00,99,60
27012018,17:00,18:00,99,60
27012018,18:00,19:00,100,60
27012018,19:00,20:00,109,60
27012018,20:00,21:00,115,60
27012018,21:00,22:00,111,60
27012018,22:00,23:00,108,60
27012018,23:00,00:00,103,61
28012018,00:00,01:00,81,51
28012018,01:00,02:00,70,51
28012018,02:00,03:00,61,51
28012018,03:00,04:00,62,52
28012018,04:00,05:00,62,52
28012018,05:00,06:00,63,51
28012018,06:00,07:00,62,50
28012018,07:00,08:00,62,51
28012018,08:00,09:00,66,51
28012018,09:00,10:00,90,50
28012018,10:00,11:00,107,51
28012018,11:00,12:00,116,51
28012018,12:00,13:00,115,51
28012018,13:00,14:00,115,50
28012018,14:00,15:00,115,50
28012018,15:00,16:00,112,50
28012018,16:00,17:00,112,50
28012018,17:00,18:00,109,54
28012018,18:00,19:00,108,54
28012018,19:00,20:00,108,54
28012018,20:00,21:00,108,50
28012018,21:00,22:00,102,49
28012018,22:00,23:00,94,50
28012018,23:00,00:00,83,50
29012018,00:00,01:00,85,51
29012018,01:00,02:00,85,50
29012018,02:00,03:00,82,50
29012018,03:00,04:00,82,49
29012018,04:00,05:00,89,50
29012018,05:00,06:00,110,66
29012018,06:00,07:00,112,84
29012018,07:00,08:00,113,102
29012018,08:00,09:00,114,101
29012018,09:00,10:00,114,101
29012018,10:00,11:00,115,101
29012018,11:00,12:00,115,100
29012018,12:00,13:00,115,104
29012018,13:00,14:00,116,95
29012018,14:00,15:00,115,89
29012018,15:00,16:00,113,90
29012018,16:00,17:00,114,91
29012018,17:00,18:00,114,99
29012018,18:00,19:00,117,98
29012018,19:00,20:00,114,93
29012018,20:00,21:00,109,81
29012018,21:00,22:00,109,78
29012018,22:00,23:00,112,73
29012018,23:00,00:00,106,62
30012018,00:00,01:00,90,60
30012018,01:00,02:00,84,60
30012018,02:00,03:00,82,60
30012018,03:00,04:00,86,59
30012018,04:00,05:00,92,60
30012018,05:00,06:00,108,63
30012018,06:00,07:00,117,106
30012018,07:00,08:00,123,123
30012018,08:00,09:00,125,120
30012018,09:00,10:00,123,119
30012018,10:00,11:00,124,115
30012018,11:00,12:00,123,121
30012018,12:00,13:00,115,73
30012018,13:00,14:00,116,69
30012018,14:00,15:00,115,77
30012018,15:00,16:00,114,104
30012018,16:00,17:00,118,123
30012018,17:00,18:00,122,129
30012018,18:00,19:00,119,129
30012018,19:00,20:00,120,128
30012018,20:00,21:00,115,103
30012018,21:00,22:00,100,79
30012018,22:00,23:00,100,70
30012018,23:00,00:00,106,70
31012018,00:00,01:00,94,60
31012018,01:00,02:00,89,60
31012018,02:00,03:00,84,61
31012018,03:00,04:00,87,60
31012018,04:00,05:00,103,60
31012018,05:00,06:00,113,65
31012018,06:00,07:00,115,70
31012018,07:00,08:00,115,78
31012018,08:00,09:00,116,90
31012018,09:00,10:00,124,92
31012018,10:00,11:00,121,103
31012018,11:00,12:00,119,99
31012018,12:00,13:00,120,101
31012018,13:00,14:00,120,93
31012018,14:00,15:00,121,93
31012018,15:00,16:00,119,78
31012018,16:00,17:00,119,101
31012018,17:00,18:00,118,123
31012018,18:00,19:00,125,125
31012018,19:00,20:00,124,121
31012018,20:00,21:00,114,89
31012018,21:00,22:00,115,80
31012018,22:00,23:00,109,75
31012018,23:00,00:00,96,62
1022018,00:00,01:00,109,60
1022018,01:00,02:00,100,59
1022018,02:00,03:00,96,60
1022018,03:00,04:00,101,59
1022018,04:00,05:00,108,60
1022018,05:00,06:00,114,60
1022018,06:00,07:00,117,97
1022018,07:00,08:00,118,121
1022018,08:00,09:00,116,123
1022018,09:00,10:00,116,123
1022018,10:00,11:00,115,119
1022018,11:00,12:00,116,83
1022018,12:00,13:00,116,82
1022018,13:00,14:00,117,87
1022018,14:00,15:00,130,126
1022018,15:00,16:00,132,128
1022018,16:00,17:00,130,127
1022018,17:00,18:00,131,127
1022018,18:00,19:00,130,126
1022018,19:00,20:00,115,111
1022018,20:00,21:00,99,72
1022018,21:00,22:00,97,59
1022018,22:00,23:00,95,60
1022018,23:00,00:00,83,61
2022018,00:00,01:00,89,60
2022018,01:00,02:00,80,61
2022018,02:00,03:00,79,61
2022018,03:00,04:00,74,61
2022018,04:00,05:00,79,61
2022018,05:00,06:00,99,62
2022018,06:00,07:00,107,79
2022018,07:00,08:00,114,100
2022018,08:00,09:00,114,99
2022018,09:00,10:00,116,79
2022018,10:00,11:00,117,81
2022018,11:00,12:00,114,80
2022018,12:00,13:00,115,79
2022018,13:00,14:00,96,80
2022018,14:00,15:00,115,104
2022018,15:00,16:00,117,103
2022018,16:00,17:00,116,102
2022018,17:00,18:00,115,119
2022018,18:00,19:00,115,122
2022018,19:00,20:00,115,120
2022018,20:00,21:00,115,100
2022018,21:00,22:00,97,98
2022018,22:00,23:00,98,69
2022018,23:00,00:00,101,60
3022018,00:00,01:00,94,60
3022018,01:00,02:00,96,59
3022018,02:00,03:00,95,60
3022018,03:00,04:00,94,60
3022018,04:00,05:00,96,59
3022018,05:00,06:00,95,60
3022018,06:00,07:00,102,60
3022018,07:00,08:00,116,59
3022018,08:00,09:00,115,69
3022018,09:00,10:00,115,98
3022018,10:00,11:00,115,113
3022018,11:00,12:00,115,120
3022018,12:00,13:00,113,97
3022018,13:00,14:00,104,66
3022018,14:00,15:00,115,66
3022018,15:00,16:00,115,64
3022018,16:00,17:00,116,80
3022018,17:00,18:00,114,113
3022018,18:00,19:00,115,114
3022018,19:00,20:00,115,100
3022018,20:00,21:00,113,72
3022018,21:00,22:00,116,60
3022018,22:00,23:00,110,60
3022018,23:00,00:00,111,60
4022018,00:00,01:00,115,61
4022018,01:00,02:00,113,61
4022018,02:00,03:00,114,61
4022018,03:00,04:00,115,61
4022018,04:00,05:00,114,60
4022018,05:00,06:00,115,60
4022018,06:00,07:00,115,59
4022018,07:00,08:00,115,60
4022018,08:00,09:00,115,60
4022018,09:00,10:00,116,60
4022018,10:00,11:00,116,60
4022018,11:00,12:00,116,69
4022018,12:00,13:00,116,61
4022018,13:00,14:00,116,60
4022018,14:00,15:00,116,60
4022018,15:00,16:00,115,61
4022018,16:00,17:00,115,60
4022018,17:00,18:00,115,61
4022018,18:00,19:00,114,59
4022018,19:00,20:00,117,59
4022018,20:00,21:00,116,59
4022018,21:00,22:00,115,60
4022018,22:00,23:00,116,60
4022018,23:00,00:00,115,61
5022018,00:00,01:00,112,60
5022018,01:00,02:00,114,61
5022018,02:00,03:00,115,61
5022018,03:00,04:00,115,60
5022018,04:00,05:00,115,60
5022018,05:00,06:00,115,61
5022018,06:00,07:00,116,97
5022018,07:00,08:00,118,121
5022018,08:00,09:00,118,123
5022018,09:00,10:00,119,123
5022018,10:00,11:00,119,124
5022018,11:00,12:00,119,124
5022018,12:00,13:00,118,124
5022018,13:00,14:00,118,124
5022018,14:00,15:00,117,124
5022018,15:00,16:00,117,123
5022018,16:00,17:00,116,123
5022018,17:00,18:00,116,123
5022018,18:00,19:00,116,123
5022018,19:00,20:00,118,122
5022018,20:00,21:00,118,111
5022018,21:00,22:00,115,78
5022018,22:00,23:00,115,73
5022018,23:00,00:00,115,75
6022018,00:00,01:00,114,74
6022018,01:00,02:00,115,74
6022018,02:00,03:00,115,75
6022018,03:00,04:00,114,75
6022018,04:00,05:00,113,75
6022018,05:00,06:00,115,80
6022018,06:00,07:00,115,105
