date,start,end,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O,11WD7NEUR1B--F-L,11WD7NEUR1B--G-I
2012022,14:00,15:00,187.0,,,0.0,0.0,469.0,0.0
2012022,15:00,16:00,186.0,,,0.0,0.0,470.0,0.0
2012022,16:00,17:00,180.0,,,0.0,0.0,470.0,0.0
2012022,17:00,18:00,182.0,,,0.0,0.0,475.0,0.0
2012022,18:00,19:00,182.0,,,0.0,0.0,477.0,0.0
2012022,19:00,20:00,182.0,,,0.0,0.0,473.0,0.0
2012022,20:00,21:00,182.0,,,0.0,0.0,475.0,0.0
2012022,21:00,22:00,182.0,,,0.0,0.0,475.0,0.0
2012022,22:00,23:00,182.0,,,0.0,0.0,476.0,0.0
2012022,23:00,00:00,182.0,,,0.0,0.0,473.0,0.0
3012022,00:00,01:00,181.0,,,0.0,0.0,495.0,0.0
3012022,01:00,02:00,182.0,,,0.0,0.0,691.0,0.0
3012022,02:00,03:00,182.0,,,0.0,0.0,696.0,0.0
3012022,03:00,04:00,183.0,,,0.0,0.0,700.0,0.0
3012022,04:00,05:00,182.0,,,0.0,0.0,695.0,0.0
3012022,05:00,06:00,182.0,,,0.0,0.0,694.0,77.0
3012022,06:00,07:00,182.0,,,0.0,0.0,695.0,417.0
3012022,07:00,08:00,188.0,,,0.0,0.0,707.0,490.0
3012022,08:00,09:00,239.0,,,0.0,0.0,983.0,675.0
3012022,09:00,10:00,274.0,,,0.0,0.0,1.044,963.0
3012022,10:00,11:00,284.0,,,0.0,0.0,1.044,1.053
3012022,11:00,12:00,274.0,,,0.0,0.0,1.04,1.054
3012022,12:00,13:00,207.0,,,0.0,0.0,1.041,1.05
3012022,13:00,14:00,239.0,,,0.0,0.0,1.036,1.052
3012022,14:00,15:00,285.0,,,0.0,0.0,1.042,1.051
3012022,15:00,16:00,286.0,,,0.0,0.0,1.043,1.059
3012022,16:00,17:00,287.0,,,0.0,0.0,1.05,1.059
3012022,17:00,18:00,288.0,,,0.0,0.0,1.048,1.063
3012022,18:00,19:00,284.0,,,0.0,0.0,1.051,1.067
3012022,19:00,20:00,285.0,,,0.0,0.0,1.056,1.065
3012022,20:00,21:00,286.0,,,0.0,0.0,1.048,1.066
3012022,21:00,22:00,282.0,,,0.0,0.0,1.051,1.064
3012022,22:00,23:00,283.0,,,0.0,0.0,1.05,1.064
3012022,23:00,00:00,283.0,,,0.0,0.0,1.05,1.061
4012022,00:00,01:00,283.0,,,0.0,0.0,1.05,1.064
4012022,01:00,02:00,283.0,,,0.0,0.0,1.053,1.065
4012022,02:00,03:00,277.0,,,0.0,0.0,1.055,1.059
4012022,03:00,04:00,272.0,,,0.0,0.0,1.053,1.062
4012022,04:00,05:00,276.0,,,0.0,0.0,1.046,1.064
4012022,05:00,06:00,282.0,,,0.0,0.0,1.047,1.066
4012022,06:00,07:00,283.0,,,0.0,0.0,1.046,1.063
4012022,07:00,08:00,281.0,,,0.0,0.0,1.04,1.062
4012022,08:00,09:00,283.0,,,0.0,0.0,1.05,1.061
4012022,09:00,10:00,285.0,,,0.0,0.0,1.044,1.066
4012022,10:00,11:00,284.0,,,0.0,0.0,1.044,1.064
4012022,11:00,12:00,287.0,,,115.0,0.0,1.045,1.059
4012022,12:00,13:00,287.0,,,261.0,0.0,1.045,1.062
4012022,13:00,14:00,287.0,,,308.0,0.0,1.046,1.065
4012022,14:00,15:00,288.0,,,375.0,0.0,1.05,1.063
4012022,15:00,16:00,290.0,,,538.0,0.0,1.047,1.064
4012022,16:00,17:00,290.0,,,551.0,0.0,1.05,1.062
4012022,17:00,18:00,290.0,,,599.0,0.0,1.057,1.071
4012022,18:00,19:00,290.0,,,585.0,0.0,1.056,1.065
4012022,19:00,20:00,291.0,,,574.0,0.0,1.058,1.07
4012022,20:00,21:00,290.0,,,563.0,0.0,1.052,1.067
4012022,21:00,22:00,280.0,,,559.0,25.0,1.053,1.066
4012022,22:00,23:00,280.0,,,555.0,194.0,1.049,1.073
4012022,23:00,00:00,287.0,,,532.0,446.0,1.056,1.068
5012022,00:00,01:00,291.0,,,534.0,532.0,1.058,1.073
5012022,01:00,02:00,253.0,,,528.0,555.0,1.056,1.076
5012022,02:00,03:00,172.0,,,453.0,549.0,1.053,1.074
5012022,03:00,04:00,170.0,,,299.0,553.0,1.053,1.072
5012022,04:00,05:00,170.0,,,272.0,566.0,1.054,1.072
5012022,05:00,06:00,215.0,,,378.0,598.0,1.051,1.075
5012022,06:00,07:00,284.0,,,542.0,526.0,1.056,1.072
5012022,07:00,08:00,285.0,,,539.0,500.0,1.051,1.065
5012022,08:00,09:00,286.0,,,540.0,507.0,1.058,1.067
5012022,09:00,10:00,286.0,,,535.0,519.0,1.058,1.07
5012022,10:00,11:00,285.0,,,482.0,517.0,1.053,1.066
5012022,11:00,12:00,286.0,,,451.0,515.0,1.054,1.07
5012022,12:00,13:00,286.0,,,414.0,569.0,1.053,1.069
5012022,13:00,14:00,286.0,,,411.0,112.0,1.056,1.07
5012022,14:00,15:00,286.0,,,411.0,0.0,1.051,1.061
5012022,15:00,16:00,286.0,,,410.0,0.0,1.054,1.063
5012022,16:00,17:00,285.0,,,440.0,0.0,1.049,1.066
5012022,17:00,18:00,286.0,,,466.0,0.0,1.053,1.071
5012022,18:00,19:00,286.0,,,494.0,0.0,1.052,1.067
5012022,19:00,20:00,287.0,,,527.0,0.0,1.056,1.068
5012022,20:00,21:00,291.0,,,543.0,0.0,1.061,1.066
5012022,21:00,22:00,291.0,,,563.0,0.0,1.039,1.064
5012022,22:00,23:00,291.0,,,549.0,0.0,1.048,1.069
5012022,23:00,00:00,290.0,,,549.0,0.0,1.044,1.065
6012022,00:00,01:00,290.0,,,549.0,0.0,1.049,1.06
6012022,01:00,02:00,286.0,,,548.0,0.0,1.05,1.069
6012022,02:00,03:00,282.0,,,547.0,0.0,1.048,1.066
6012022,03:00,04:00,282.0,,,548.0,0.0,1.048,1.067
6012022,04:00,05:00,286.0,,,547.0,0.0,1.05,1.072
6012022,05:00,06:00,290.0,,,548.0,0.0,1.049,1.07
6012022,06:00,07:00,291.0,,,548.0,0.0,1.052,1.074
6012022,07:00,08:00,290.0,,,548.0,0.0,1.053,1.073
6012022,08:00,09:00,290.0,,,547.0,0.0,1.053,1.066
6012022,09:00,10:00,290.0,,,547.0,0.0,1.057,1.065
6012022,10:00,11:00,290.0,,,549.0,0.0,1.057,1.068
6012022,11:00,12:00,290.0,,,546.0,0.0,1.055,1.07
6012022,12:00,13:00,291.0,,,551.0,0.0,1.053,1.067
6012022,13:00,14:00,290.0,,,602.0,0.0,1.055,1.067
6012022,14:00,15:00,291.0,,,605.0,0.0,1.053,1.059
6012022,15:00,16:00,290.0,,,604.0,0.0,1.055,1.062
6012022,16:00,17:00,290.0,,,603.0,0.0,1.052,1.063
6012022,17:00,18:00,292.0,,,606.0,0.0,1.058,1.068
6012022,18:00,19:00,291.0,,,606.0,0.0,1.054,1.069
6012022,19:00,20:00,291.0,,,606.0,0.0,1.057,1.074
6012022,20:00,21:00,291.0,,,605.0,0.0,1.062,1.07
6012022,21:00,22:00,291.0,,,607.0,0.0,1.053,1.074
6012022,22:00,23:00,291.0,,,608.0,0.0,1.055,1.07
6012022,23:00,00:00,291.0,,,608.0,0.0,1.053,1.07
7012022,00:00,01:00,291.0,,,608.0,0.0,1.055,1.063
7012022,01:00,02:00,276.0,,,609.0,0.0,1.053,1.066
7012022,02:00,03:00,233.0,,,609.0,0.0,1.052,1.066
7012022,03:00,04:00,239.0,,,608.0,0.0,1.049,1.066
7012022,04:00,05:00,276.0,,,610.0,0.0,1.053,1.069
7012022,05:00,06:00,290.0,,,610.0,33.0,1.053,1.067
7012022,06:00,07:00,292.0,,,610.0,351.0,1.056,1.063
7012022,07:00,08:00,291.0,,,610.0,581.0,1.054,1.064
7012022,08:00,09:00,292.0,,,607.0,620.0,1.056,1.063
7012022,09:00,10:00,292.0,,,608.0,606.0,1.059,1.067
7012022,10:00,11:00,292.0,,,611.0,608.0,1.063,1.068
7012022,11:00,12:00,292.0,,,611.0,609.0,1.062,1.065
7012022,12:00,13:00,292.0,,,609.0,615.0,1.06,1.066
7012022,13:00,14:00,292.0,,,611.0,616.0,1.058,1.065
7012022,14:00,15:00,292.0,,,611.0,616.0,1.066,1.066
7012022,15:00,16:00,292.0,,,612.0,615.0,1.063,1.068
7012022,16:00,17:00,292.0,,,611.0,617.0,1.062,1.067
7012022,17:00,18:00,293.0,,,613.0,628.0,1.065,1.071
7012022,18:00,19:00,293.0,,,612.0,628.0,1.067,1.069
7012022,19:00,20:00,293.0,,,612.0,627.0,1.062,1.076
7012022,20:00,21:00,293.0,,,612.0,618.0,1.063,1.073
7012022,21:00,22:00,293.0,,,613.0,621.0,1.067,1.075
7012022,22:00,23:00,293.0,,,611.0,619.0,1.067,1.074
7012022,23:00,00:00,293.0,,,613.0,620.0,1.068,1.064
8012022,00:00,01:00,293.0,,,612.0,619.0,1.059,1.064
8012022,01:00,02:00,283.0,,,612.0,619.0,1.064,1.073
8012022,02:00,03:00,284.0,,,613.0,619.0,1.063,1.07
8012022,03:00,04:00,290.0,,,614.0,620.0,1.066,1.065
8012022,04:00,05:00,292.0,,,612.0,619.0,1.072,1.067
8012022,05:00,06:00,293.0,,,612.0,618.0,1.069,1.074
8012022,06:00,07:00,292.0,,,613.0,619.0,1.063,1.075
8012022,07:00,08:00,293.0,,,612.0,621.0,1.066,1.073
8012022,08:00,09:00,292.0,,,612.0,628.0,1.065,1.07
8012022,09:00,10:00,292.0,,,610.0,549.0,1.071,1.074
8012022,10:00,11:00,290.0,,,610.0,25.0,1.07,1.068
8012022,11:00,12:00,291.0,,,610.0,0.0,1.062,1.069
8012022,12:00,13:00,291.0,,,611.0,0.0,1.067,1.07
8012022,13:00,14:00,291.0,,,609.0,0.0,1.063,1.07
8012022,14:00,15:00,291.0,,,611.0,0.0,1.067,1.072
8012022,15:00,16:00,291.0,,,611.0,0.0,1.067,1.074
8012022,16:00,17:00,291.0,,,582.0,0.0,1.058,1.071
8012022,17:00,18:00,291.0,,,425.0,0.0,1.06,1.068
8012022,18:00,19:00,274.0,,,416.0,0.0,1.062,1.072
8012022,19:00,20:00,153.0,,,281.0,0.0,1.058,1.073
8012022,20:00,21:00,145.0,,,271.0,0.0,1.063,1.072
8012022,21:00,22:00,150.0,,,273.0,0.0,1.064,1.075
8012022,22:00,23:00,154.0,,,273.0,0.0,1.063,1.074
8012022,23:00,00:00,142.0,,,272.0,0.0,1.043,1.053
9012022,00:00,01:00,142.0,,,273.0,0.0,771.0,779.0
9012022,01:00,02:00,141.0,,,271.0,0.0,706.0,721.0
9012022,02:00,03:00,141.0,,,272.0,0.0,566.0,683.0
9012022,03:00,04:00,141.0,,,272.0,0.0,494.0,566.0
9012022,04:00,05:00,141.0,,,272.0,0.0,475.0,511.0
9012022,05:00,06:00,141.0,,,271.0,0.0,477.0,509.0
9012022,06:00,07:00,141.0,,,297.0,0.0,701.0,737.0
9012022,07:00,08:00,148.0,,,501.0,0.0,1.035,1.064
9012022,08:00,09:00,230.0,,,610.0,0.0,1.06,1.065
9012022,09:00,10:00,292.0,,,609.0,0.0,1.061,1.067
9012022,10:00,11:00,289.0,,,607.0,0.0,1.057,1.062
9012022,11:00,12:00,290.0,,,610.0,0.0,1.046,1.065
9012022,12:00,13:00,291.0,,,609.0,0.0,1.064,1.066
9012022,13:00,14:00,291.0,,,609.0,0.0,1.055,1.064
9012022,14:00,15:00,291.0,,,609.0,0.0,1.063,1.066
9012022,15:00,16:00,292.0,,,609.0,0.0,1.059,1.065
9012022,16:00,17:00,291.0,,,610.0,0.0,1.062,1.065
9012022,17:00,18:00,291.0,,,610.0,0.0,1.058,1.067
9012022,18:00,19:00,291.0,,,609.0,0.0,1.063,1.071
9012022,19:00,20:00,292.0,,,610.0,0.0,1.064,1.073
9012022,20:00,21:00,292.0,,,611.0,0.0,1.063,1.072
9012022,21:00,22:00,292.0,,,611.0,0.0,1.063,1.073
9012022,22:00,23:00,292.0,,,611.0,0.0,1.064,1.074
9012022,23:00,00:00,292.0,,,611.0,0.0,1.066,1.064
10012022,00:00,01:00,291.0,,,611.0,0.0,1.064,1.062
10012022,01:00,02:00,291.0,,,609.0,0.0,1.064,1.067
10012022,02:00,03:00,290.0,,,609.0,0.0,1.067,1.068
10012022,03:00,04:00,291.0,,,609.0,0.0,1.065,1.076
10012022,04:00,05:00,292.0,,,611.0,0.0,1.065,1.073
10012022,05:00,06:00,291.0,,,608.0,0.0,1.062,1.065
10012022,06:00,07:00,284.0,,,609.0,0.0,1.063,1.068
10012022,07:00,08:00,284.0,,,608.0,0.0,1.061,1.072
10012022,08:00,09:00,289.0,,,609.0,0.0,1.061,1.073
10012022,09:00,10:00,291.0,,,607.0,0.0,1.06,1.069
10012022,10:00,11:00,291.0,,,608.0,0.0,1.063,1.075
10012022,11:00,12:00,290.0,,,606.0,0.0,1.063,1.072
10012022,12:00,13:00,289.0,,,606.0,0.0,1.061,1.068
10012022,13:00,14:00,289.0,,,607.0,0.0,1.06,1.069
10012022,14:00,15:00,289.0,,,605.0,0.0,1.063,1.067
10012022,15:00,16:00,289.0,,,604.0,0.0,1.059,1.068
10012022,16:00,17:00,289.0,,,606.0,0.0,1.063,1.067
10012022,17:00,18:00,290.0,,,607.0,0.0,1.066,1.074
10012022,18:00,19:00,290.0,,,606.0,0.0,1.067,1.076
10012022,19:00,20:00,290.0,,,606.0,0.0,1.067,1.077
10012022,20:00,21:00,289.0,,,608.0,0.0,1.07,1.078
10012022,21:00,22:00,291.0,,,607.0,0.0,1.06,1.076
10012022,22:00,23:00,290.0,,,604.0,0.0,1.058,1.08
10012022,23:00,00:00,291.0,,,608.0,0.0,1.056,1.077
11012022,00:00,01:00,290.0,,,606.0,0.0,1.063,1.072
11012022,01:00,02:00,280.0,,,606.0,73.0,1.064,1.071
11012022,02:00,03:00,280.0,,,606.0,429.0,1.065,1.071
11012022,03:00,04:00,285.0,,,606.0,564.0,1.068,1.072
11012022,04:00,05:00,289.0,,,607.0,573.0,1.066,1.077
11012022,05:00,06:00,289.0,,,607.0,582.0,1.068,1.076
11012022,06:00,07:00,289.0,,,608.0,565.0,1.069,1.07
11012022,07:00,08:00,291.0,,,607.0,560.0,1.068,1.071
11012022,08:00,09:00,290.0,,,607.0,559.0,1.072,1.068
11012022,09:00,10:00,290.0,,,608.0,579.0,1.067,1.071
11012022,10:00,11:00,291.0,,,609.0,577.0,1.068,1.073
11012022,11:00,12:00,290.0,,,609.0,568.0,1.067,1.072
11012022,12:00,13:00,290.0,,,609.0,567.0,1.068,1.073
11012022,13:00,14:00,290.0,,,609.0,566.0,1.069,1.071
11012022,14:00,15:00,290.0,,,609.0,564.0,1.065,1.069
11012022,15:00,16:00,291.0,,,609.0,564.0,1.071,1.07
11012022,16:00,17:00,291.0,,,609.0,563.0,1.067,1.073
11012022,17:00,18:00,291.0,,,610.0,564.0,1.07,1.066
11012022,18:00,19:00,291.0,,,610.0,563.0,1.068,1.07
11012022,19:00,20:00,291.0,,,611.0,575.0,1.072,1.069
11012022,20:00,21:00,291.0,,,611.0,580.0,1.065,1.074
11012022,21:00,22:00,291.0,,,611.0,581.0,1.066,1.071
11012022,22:00,23:00,291.0,,,612.0,581.0,1.067,1.068
11012022,23:00,00:00,291.0,,,611.0,581.0,1.068,1.076
12012022,00:00,01:00,291.0,,,611.0,580.0,1.063,1.074
12012022,01:00,02:00,290.0,,,609.0,580.0,1.062,1.074
12012022,02:00,03:00,281.0,,,609.0,588.0,1.059,1.075
12012022,03:00,04:00,282.0,,,612.0,590.0,1.071,1.074
12012022,04:00,05:00,286.0,,,609.0,590.0,1.064,1.069
12012022,05:00,06:00,288.0,,,610.0,599.0,1.071,1.068
12012022,06:00,07:00,289.0,,,610.0,601.0,1.065,1.068
12012022,07:00,08:00,291.0,,,610.0,600.0,1.069,955.0
12012022,08:00,09:00,293.0,,,610.0,600.0,1.071,681.0
12012022,09:00,10:00,293.0,,,611.0,600.0,1.071,1.022
12012022,10:00,11:00,293.0,,,610.0,602.0,1.068,1.07
12012022,11:00,12:00,293.0,,,611.0,600.0,1.067,1.069
12012022,12:00,13:00,293.0,,,609.0,601.0,1.066,1.069
12012022,13:00,14:00,293.0,,,611.0,601.0,1.065,1.066
12012022,14:00,15:00,293.0,,,609.0,601.0,1.067,1.068
12012022,15:00,16:00,294.0,,,611.0,602.0,1.068,1.071
12012022,16:00,17:00,293.0,,,610.0,604.0,1.068,1.073
12012022,17:00,18:00,293.0,,,611.0,602.0,1.071,1.073
12012022,18:00,19:00,294.0,,,612.0,605.0,1.076,1.076
12012022,19:00,20:00,294.0,,,611.0,605.0,1.073,1.078
12012022,20:00,21:00,294.0,,,611.0,607.0,1.073,1.075
12012022,21:00,22:00,293.0,,,612.0,604.0,1.074,1.072
12012022,22:00,23:00,294.0,,,611.0,602.0,1.076,1.069
12012022,23:00,00:00,293.0,,,612.0,599.0,1.078,1.08
13012022,00:00,01:00,293.0,,,612.0,599.0,1.082,1.076
13012022,01:00,02:00,284.0,,,608.0,600.0,1.073,1.073
13012022,02:00,03:00,283.0,,,611.0,587.0,1.069,1.073
13012022,03:00,04:00,289.0,,,611.0,585.0,1.075,1.066
13012022,04:00,05:00,293.0,,,610.0,591.0,1.075,1.075
13012022,05:00,06:00,294.0,,,611.0,600.0,1.079,1.08
13012022,06:00,07:00,293.0,,,610.0,599.0,1.072,1.08
13012022,07:00,08:00,293.0,,,611.0,601.0,1.068,1.076
13012022,08:00,09:00,293.0,,,609.0,599.0,1.073,1.072
13012022,09:00,10:00,293.0,,,611.0,601.0,1.073,1.071
13012022,10:00,11:00,293.0,,,611.0,600.0,1.071,1.074
13012022,11:00,12:00,293.0,,,609.0,595.0,1.071,1.071
13012022,12:00,13:00,293.0,,,611.0,596.0,1.074,1.069
13012022,13:00,14:00,293.0,,,609.0,595.0,1.071,1.067
13012022,14:00,15:00,293.0,,,609.0,595.0,1.071,1.069
13012022,15:00,16:00,293.0,,,609.0,596.0,1.071,1.069
13012022,16:00,17:00,293.0,,,609.0,596.0,1.073,1.067
13012022,17:00,18:00,294.0,,,610.0,603.0,1.073,1.069
13012022,18:00,19:00,294.0,,,610.0,604.0,1.075,1.071
13012022,19:00,20:00,293.0,,,611.0,604.0,1.075,1.072
13012022,20:00,21:00,294.0,,,612.0,604.0,1.073,1.074
13012022,21:00,22:00,293.0,,,610.0,607.0,1.072,1.071
13012022,22:00,23:00,293.0,,,611.0,609.0,1.075,1.072
13012022,23:00,00:00,294.0,,,612.0,609.0,1.071,1.075
14012022,00:00,01:00,292.0,,,610.0,610.0,1.072,1.07
14012022,01:00,02:00,285.0,,,611.0,617.0,1.073,1.069
14012022,02:00,03:00,285.0,,,610.0,619.0,1.073,1.075
14012022,03:00,04:00,289.0,,,612.0,620.0,1.072,1.074
14012022,04:00,05:00,293.0,,,610.0,620.0,1.069,1.072
14012022,05:00,06:00,184.0,,,611.0,620.0,1.066,1.071
14012022,06:00,07:00,0.0,,,609.0,618.0,1.068,1.073
14012022,07:00,08:00,0.0,,,610.0,620.0,1.068,1.073
14012022,08:00,09:00,0.0,,,609.0,619.0,1.067,1.067
14012022,09:00,10:00,0.0,,,609.0,617.0,1.064,1.074
14012022,10:00,11:00,0.0,,,608.0,618.0,1.069,1.068
14012022,11:00,12:00,0.0,,,610.0,606.0,1.064,1.071
14012022,12:00,13:00,0.0,,,609.0,619.0,1.063,1.072
14012022,13:00,14:00,0.0,,,609.0,618.0,1.061,1.068
14012022,14:00,15:00,0.0,,,610.0,618.0,1.064,1.07
14012022,15:00,16:00,0.0,,,607.0,617.0,1.064,1.066
14012022,16:00,17:00,0.0,,,610.0,615.0,1.063,1.069
14012022,17:00,18:00,0.0,,,610.0,600.0,1.067,1.067
14012022,18:00,19:00,0.0,,,609.0,601.0,1.067,1.074
14012022,19:00,20:00,0.0,,,610.0,596.0,1.068,1.074
14012022,20:00,21:00,0.0,,,609.0,607.0,1.067,1.078
14012022,21:00,22:00,0.0,,,610.0,615.0,1.07,1.072
14012022,22:00,23:00,0.0,,,610.0,614.0,1.071,1.072
14012022,23:00,00:00,0.0,,,610.0,613.0,1.068,1.075
15012022,00:00,01:00,0.0,,,610.0,612.0,1.074,1.071
15012022,01:00,02:00,0.0,,,609.0,613.0,1.073,1.071
15012022,02:00,03:00,0.0,,,609.0,386.0,1.07,1.071
15012022,03:00,04:00,0.0,,,607.0,0.0,1.063,1.07
15012022,04:00,05:00,0.0,,,607.0,0.0,1.066,1.069
15012022,05:00,06:00,0.0,,,608.0,0.0,1.06,1.07
15012022,06:00,07:00,0.0,,,608.0,0.0,1.066,1.068
15012022,07:00,08:00,0.0,,,608.0,0.0,1.064,1.069
15012022,08:00,09:00,0.0,,,607.0,0.0,1.059,1.067
15012022,09:00,10:00,0.0,,,607.0,0.0,1.064,1.068
15012022,10:00,11:00,0.0,,,607.0,0.0,1.063,1.067
15012022,11:00,12:00,0.0,,,607.0,0.0,1.059,1.067
15012022,12:00,13:00,0.0,,,607.0,0.0,1.06,1.067
15012022,13:00,14:00,0.0,,,607.0,0.0,1.063,1.064
15012022,14:00,15:00,0.0,,,607.0,0.0,1.06,1.063
15012022,15:00,16:00,0.0,,,607.0,0.0,1.061,1.064
15012022,16:00,17:00,0.0,,,607.0,0.0,1.06,1.065
15012022,17:00,18:00,0.0,,,609.0,0.0,1.061,1.07
15012022,18:00,19:00,0.0,,,609.0,0.0,1.063,1.07
15012022,19:00,20:00,0.0,,,609.0,0.0,1.059,1.066
15012022,20:00,21:00,0.0,,,608.0,0.0,1.062,1.073
15012022,21:00,22:00,0.0,,,609.0,0.0,1.067,1.07
15012022,22:00,23:00,0.0,,,609.0,0.0,1.063,1.069
15012022,23:00,00:00,0.0,,,608.0,0.0,1.059,1.071
16012022,00:00,01:00,0.0,,,607.0,0.0,1.06,1.068
16012022,01:00,02:00,0.0,,,607.0,0.0,1.062,1.066
16012022,02:00,03:00,0.0,,,608.0,0.0,1.063,1.065
16012022,03:00,04:00,0.0,,,608.0,0.0,1.064,1.068
16012022,04:00,05:00,0.0,,,608.0,0.0,1.063,1.07
16012022,05:00,06:00,0.0,,,607.0,0.0,1.068,1.068
16012022,06:00,07:00,0.0,,,608.0,0.0,1.063,1.067
16012022,07:00,08:00,0.0,,,606.0,0.0,1.069,1.07
16012022,08:00,09:00,0.0,,,607.0,0.0,1.069,1.068
16012022,09:00,10:00,0.0,,,608.0,0.0,1.07,1.068
16012022,10:00,11:00,0.0,,,607.0,0.0,1.062,1.062
16012022,11:00,12:00,0.0,,,607.0,0.0,1.064,1.065
16012022,12:00,13:00,0.0,,,608.0,0.0,1.064,1.064
16012022,13:00,14:00,0.0,,,608.0,0.0,1.061,1.065
16012022,14:00,15:00,0.0,,,608.0,0.0,1.061,1.064
16012022,15:00,16:00,0.0,,,607.0,0.0,1.058,1.064
16012022,16:00,17:00,0.0,,,607.0,0.0,1.061,1.063
16012022,17:00,18:00,0.0,,,608.0,0.0,1.06,1.068
16012022,18:00,19:00,0.0,,,609.0,0.0,1.064,1.064
16012022,19:00,20:00,0.0,,,608.0,0.0,1.061,1.069
16012022,20:00,21:00,0.0,,,609.0,0.0,1.063,1.069
16012022,21:00,22:00,0.0,,,610.0,0.0,1.06,1.07
16012022,22:00,23:00,0.0,,,603.0,0.0,1.059,1.069
16012022,23:00,00:00,0.0,,,556.0,0.0,1.065,1.072
17012022,00:00,01:00,0.0,,,449.0,0.0,1.042,1.063
17012022,01:00,02:00,0.0,,,315.0,0.0,940.0,1.038
17012022,02:00,03:00,0.0,,,269.0,0.0,698.0,881.0
17012022,03:00,04:00,0.0,,,269.0,0.0,644.0,743.0
17012022,04:00,05:00,0.0,,,270.0,0.0,637.0,747.0
17012022,05:00,06:00,0.0,,,339.0,34.0,648.0,772.0
17012022,06:00,07:00,0.0,,,555.0,345.0,862.0,922.0
17012022,07:00,08:00,0.0,,,590.0,497.0,1.063,1.066
17012022,08:00,09:00,0.0,,,608.0,534.0,1.057,1.073
17012022,09:00,10:00,0.0,,,609.0,539.0,1.054,1.067
17012022,10:00,11:00,0.0,,,609.0,554.0,1.059,1.075
17012022,11:00,12:00,0.0,,,609.0,555.0,1.057,1.077
17012022,12:00,13:00,0.0,,,609.0,566.0,1.057,1.075
17012022,13:00,14:00,0.0,,,609.0,569.0,1.059,1.077
17012022,14:00,15:00,0.0,,,609.0,572.0,1.061,1.067
17012022,15:00,16:00,0.0,,,608.0,574.0,1.065,1.071
17012022,16:00,17:00,0.0,,,609.0,582.0,1.064,1.065
17012022,17:00,18:00,126.0,,,609.0,584.0,1.062,1.071
17012022,18:00,19:00,237.0,,,609.0,622.0,1.063,1.075
17012022,19:00,20:00,288.0,,,609.0,622.0,1.067,1.072
17012022,20:00,21:00,293.0,,,609.0,621.0,1.068,1.074
