date,start,end,11WD8DRES5X----D
8012017,17:00,18:00,253.0
8012017,18:00,19:00,252.0
8012017,19:00,20:00,252.0
8012017,20:00,21:00,252.0
8012017,21:00,22:00,251.0
8012017,22:00,23:00,252.0
8012017,23:00,00:00,252.0
9012017,00:00,01:00,252.0
9012017,01:00,02:00,252.0
9012017,02:00,03:00,251.0
9012017,03:00,04:00,252.0
9012017,04:00,05:00,252.0
9012017,05:00,06:00,251.0
9012017,06:00,07:00,252.0
9012017,07:00,08:00,251.0
9012017,08:00,09:00,251.0
9012017,09:00,10:00,251.0
9012017,10:00,11:00,251.0
9012017,11:00,12:00,251.0
9012017,12:00,13:00,250.0
9012017,13:00,14:00,250.0
9012017,14:00,15:00,250.0
9012017,15:00,16:00,250.0
9012017,16:00,17:00,250.0
9012017,17:00,18:00,250.0
9012017,18:00,19:00,250.0
9012017,19:00,20:00,250.0
9012017,20:00,21:00,251.0
9012017,21:00,22:00,251.0
9012017,22:00,23:00,251.0
9012017,23:00,00:00,251.0
10012017,00:00,01:00,251.0
10012017,01:00,02:00,251.0
10012017,02:00,03:00,251.0
10012017,03:00,04:00,250.0
10012017,04:00,05:00,250.0
10012017,05:00,06:00,250.0
10012017,06:00,07:00,249.0
10012017,07:00,08:00,250.0
10012017,08:00,09:00,250.0
10012017,09:00,10:00,251.0
10012017,10:00,11:00,250.0
10012017,11:00,12:00,249.0
10012017,12:00,13:00,249.0
10012017,13:00,14:00,249.0
10012017,14:00,15:00,249.0
10012017,15:00,16:00,250.0
10012017,16:00,17:00,250.0
10012017,17:00,18:00,251.0
10012017,18:00,19:00,253.0
10012017,19:00,20:00,254.0
10012017,20:00,21:00,254.0
10012017,21:00,22:00,255.0
10012017,22:00,23:00,256.0
10012017,23:00,00:00,256.0
11012017,00:00,01:00,257.0
11012017,01:00,02:00,257.0
11012017,02:00,03:00,257.0
11012017,03:00,04:00,257.0
11012017,04:00,05:00,257.0
11012017,05:00,06:00,258.0
11012017,06:00,07:00,258.0
11012017,07:00,08:00,258.0
11012017,08:00,09:00,257.0
11012017,09:00,10:00,256.0
11012017,10:00,11:00,254.0
11012017,11:00,12:00,252.0
11012017,12:00,13:00,249.0
11012017,13:00,14:00,247.0
11012017,14:00,15:00,247.0
11012017,15:00,16:00,248.0
11012017,16:00,17:00,249.0
11012017,17:00,18:00,247.0
11012017,18:00,19:00,244.0
11012017,19:00,20:00,246.0
11012017,20:00,21:00,243.0
11012017,21:00,22:00,244.0
11012017,22:00,23:00,245.0
11012017,23:00,00:00,245.0
12012017,00:00,01:00,241.0
12012017,01:00,02:00,228.0
12012017,02:00,03:00,227.0
12012017,03:00,04:00,240.0
12012017,04:00,05:00,243.0
12012017,05:00,06:00,245.0
12012017,06:00,07:00,244.0
12012017,07:00,08:00,244.0
12012017,08:00,09:00,245.0
12012017,09:00,10:00,245.0
12012017,10:00,11:00,244.0
12012017,11:00,12:00,244.0
12012017,12:00,13:00,244.0
12012017,13:00,14:00,241.0
12012017,14:00,15:00,238.0
12012017,15:00,16:00,232.0
12012017,16:00,17:00,233.0
12012017,17:00,18:00,242.0
12012017,18:00,19:00,244.0
12012017,19:00,20:00,244.0
12012017,20:00,21:00,244.0
12012017,21:00,22:00,244.0
12012017,22:00,23:00,244.0
12012017,23:00,00:00,244.0
13012017,00:00,01:00,243.0
13012017,01:00,02:00,243.0
13012017,02:00,03:00,243.0
13012017,03:00,04:00,242.0
13012017,04:00,05:00,240.0
13012017,05:00,06:00,239.0
13012017,06:00,07:00,237.0
13012017,07:00,08:00,238.0
13012017,08:00,09:00,238.0
13012017,09:00,10:00,239.0
13012017,10:00,11:00,240.0
13012017,11:00,12:00,241.0
13012017,12:00,13:00,242.0
13012017,13:00,14:00,242.0
13012017,14:00,15:00,243.0
13012017,15:00,16:00,244.0
13012017,16:00,17:00,244.0
13012017,17:00,18:00,244.0
13012017,18:00,19:00,245.0
13012017,19:00,20:00,245.0
13012017,20:00,21:00,245.0
13012017,21:00,22:00,246.0
13012017,22:00,23:00,247.0
13012017,23:00,00:00,246.0
14012017,00:00,01:00,247.0
14012017,01:00,02:00,247.0
14012017,02:00,03:00,247.0
14012017,03:00,04:00,247.0
14012017,04:00,05:00,247.0
14012017,05:00,06:00,247.0
14012017,06:00,07:00,245.0
14012017,07:00,08:00,245.0
14012017,08:00,09:00,245.0
14012017,09:00,10:00,245.0
14012017,10:00,11:00,245.0
14012017,11:00,12:00,245.0
14012017,12:00,13:00,245.0
14012017,13:00,14:00,246.0
14012017,14:00,15:00,246.0
14012017,15:00,16:00,247.0
14012017,16:00,17:00,248.0
14012017,17:00,18:00,248.0
14012017,18:00,19:00,248.0
14012017,19:00,20:00,248.0
14012017,20:00,21:00,248.0
14012017,21:00,22:00,248.0
14012017,22:00,23:00,249.0
14012017,23:00,00:00,248.0
15012017,00:00,01:00,249.0
15012017,01:00,02:00,249.0
15012017,02:00,03:00,249.0
15012017,03:00,04:00,249.0
15012017,04:00,05:00,249.0
15012017,05:00,06:00,249.0
15012017,06:00,07:00,248.0
15012017,07:00,08:00,249.0
15012017,08:00,09:00,249.0
15012017,09:00,10:00,250.0
15012017,10:00,11:00,248.0
15012017,11:00,12:00,247.0
15012017,12:00,13:00,248.0
15012017,13:00,14:00,249.0
15012017,14:00,15:00,249.0
15012017,15:00,16:00,248.0
15012017,16:00,17:00,249.0
15012017,17:00,18:00,249.0
15012017,18:00,19:00,248.0
15012017,19:00,20:00,249.0
15012017,20:00,21:00,249.0
15012017,21:00,22:00,249.0
15012017,22:00,23:00,249.0
15012017,23:00,00:00,249.0
16012017,00:00,01:00,250.0
16012017,01:00,02:00,249.0
16012017,02:00,03:00,249.0
16012017,03:00,04:00,249.0
16012017,04:00,05:00,249.0
16012017,05:00,06:00,249.0
16012017,06:00,07:00,248.0
16012017,07:00,08:00,248.0
16012017,08:00,09:00,249.0
16012017,09:00,10:00,249.0
16012017,10:00,11:00,249.0
16012017,11:00,12:00,249.0
16012017,12:00,13:00,249.0
16012017,13:00,14:00,250.0
16012017,14:00,15:00,251.0
16012017,15:00,16:00,252.0
16012017,16:00,17:00,253.0
16012017,17:00,18:00,254.0
16012017,18:00,19:00,254.0
16012017,19:00,20:00,254.0
16012017,20:00,21:00,253.0
16012017,21:00,22:00,254.0
16012017,22:00,23:00,254.0
16012017,23:00,00:00,254.0
17012017,00:00,01:00,253.0
17012017,01:00,02:00,253.0
17012017,02:00,03:00,253.0
17012017,03:00,04:00,253.0
17012017,04:00,05:00,253.0
17012017,05:00,06:00,252.0
17012017,06:00,07:00,251.0
17012017,07:00,08:00,251.0
17012017,08:00,09:00,251.0
17012017,09:00,10:00,251.0
17012017,10:00,11:00,251.0
17012017,11:00,12:00,252.0
17012017,12:00,13:00,252.0
17012017,13:00,14:00,250.0
17012017,14:00,15:00,251.0
17012017,15:00,16:00,250.0
17012017,16:00,17:00,251.0
17012017,17:00,18:00,252.0
17012017,18:00,19:00,252.0
17012017,19:00,20:00,252.0
17012017,20:00,21:00,253.0
17012017,21:00,22:00,254.0
17012017,22:00,23:00,254.0
17012017,23:00,00:00,256.0
18012017,00:00,01:00,257.0
18012017,01:00,02:00,257.0
18012017,02:00,03:00,257.0
18012017,03:00,04:00,257.0
18012017,04:00,05:00,257.0
18012017,05:00,06:00,256.0
18012017,06:00,07:00,255.0
18012017,07:00,08:00,256.0
18012017,08:00,09:00,257.0
18012017,09:00,10:00,256.0
18012017,10:00,11:00,256.0
18012017,11:00,12:00,256.0
18012017,12:00,13:00,256.0
18012017,13:00,14:00,256.0
18012017,14:00,15:00,257.0
18012017,15:00,16:00,257.0
18012017,16:00,17:00,257.0
18012017,17:00,18:00,257.0
18012017,18:00,19:00,258.0
18012017,19:00,20:00,257.0
18012017,20:00,21:00,258.0
18012017,21:00,22:00,258.0
18012017,22:00,23:00,258.0
18012017,23:00,00:00,258.0
19012017,00:00,01:00,257.0
19012017,01:00,02:00,257.0
19012017,02:00,03:00,258.0
19012017,03:00,04:00,258.0
19012017,04:00,05:00,259.0
19012017,05:00,06:00,260.0
19012017,06:00,07:00,259.0
19012017,07:00,08:00,258.0
19012017,08:00,09:00,259.0
19012017,09:00,10:00,260.0
19012017,10:00,11:00,260.0
19012017,11:00,12:00,260.0
19012017,12:00,13:00,259.0
19012017,13:00,14:00,258.0
19012017,14:00,15:00,257.0
19012017,15:00,16:00,257.0
19012017,16:00,17:00,256.0
19012017,17:00,18:00,257.0
19012017,18:00,19:00,258.0
19012017,19:00,20:00,258.0
19012017,20:00,21:00,259.0
19012017,21:00,22:00,259.0
19012017,22:00,23:00,259.0
19012017,23:00,00:00,258.0
20012017,00:00,01:00,258.0
20012017,01:00,02:00,258.0
20012017,02:00,03:00,258.0
20012017,03:00,04:00,258.0
20012017,04:00,05:00,257.0
20012017,05:00,06:00,257.0
20012017,06:00,07:00,257.0
20012017,07:00,08:00,257.0
20012017,08:00,09:00,256.0
20012017,09:00,10:00,256.0
20012017,10:00,11:00,256.0
20012017,11:00,12:00,255.0
20012017,12:00,13:00,254.0
20012017,13:00,14:00,254.0
20012017,14:00,15:00,254.0
20012017,15:00,16:00,253.0
20012017,16:00,17:00,253.0
20012017,17:00,18:00,253.0
20012017,18:00,19:00,253.0
20012017,19:00,20:00,254.0
20012017,20:00,21:00,254.0
20012017,21:00,22:00,255.0
20012017,22:00,23:00,255.0
20012017,23:00,00:00,255.0
21012017,00:00,01:00,255.0
21012017,01:00,02:00,255.0
21012017,02:00,03:00,255.0
21012017,03:00,04:00,255.0
21012017,04:00,05:00,256.0
21012017,05:00,06:00,256.0
21012017,06:00,07:00,255.0
21012017,07:00,08:00,256.0
21012017,08:00,09:00,256.0
21012017,09:00,10:00,255.0
21012017,10:00,11:00,255.0
21012017,11:00,12:00,254.0
21012017,12:00,13:00,253.0
21012017,13:00,14:00,253.0
21012017,14:00,15:00,252.0
21012017,15:00,16:00,251.0
21012017,16:00,17:00,251.0
21012017,17:00,18:00,252.0
21012017,18:00,19:00,253.0
21012017,19:00,20:00,253.0
21012017,20:00,21:00,254.0
21012017,21:00,22:00,255.0
21012017,22:00,23:00,254.0
21012017,23:00,00:00,254.0
22012017,00:00,01:00,254.0
22012017,01:00,02:00,254.0
22012017,02:00,03:00,254.0
22012017,03:00,04:00,254.0
22012017,04:00,05:00,255.0
22012017,05:00,06:00,255.0
22012017,06:00,07:00,256.0
22012017,07:00,08:00,255.0
22012017,08:00,09:00,255.0
22012017,09:00,10:00,254.0
22012017,10:00,11:00,252.0
22012017,11:00,12:00,251.0
22012017,12:00,13:00,250.0
22012017,13:00,14:00,250.0
22012017,14:00,15:00,250.0
22012017,15:00,16:00,250.0
22012017,16:00,17:00,251.0
22012017,17:00,18:00,251.0
22012017,18:00,19:00,252.0
22012017,19:00,20:00,252.0
22012017,20:00,21:00,253.0
22012017,21:00,22:00,253.0
22012017,22:00,23:00,253.0
22012017,23:00,00:00,253.0
23012017,00:00,01:00,253.0
23012017,01:00,02:00,253.0
23012017,02:00,03:00,254.0
23012017,03:00,04:00,254.0
23012017,04:00,05:00,255.0
23012017,05:00,06:00,257.0
23012017,06:00,07:00,256.0
23012017,07:00,08:00,256.0
23012017,08:00,09:00,256.0
23012017,09:00,10:00,255.0
23012017,10:00,11:00,254.0
23012017,11:00,12:00,253.0
23012017,12:00,13:00,253.0
23012017,13:00,14:00,254.0
23012017,14:00,15:00,255.0
23012017,15:00,16:00,255.0
23012017,16:00,17:00,254.0
23012017,17:00,18:00,254.0
23012017,18:00,19:00,254.0
23012017,19:00,20:00,253.0
23012017,20:00,21:00,226.0
23012017,21:00,22:00,168.0
23012017,22:00,23:00,168.0
23012017,23:00,00:00,169.0
24012017,00:00,01:00,169.0
24012017,01:00,02:00,168.0
24012017,02:00,03:00,190.0
24012017,03:00,04:00,234.0
24012017,04:00,05:00,252.0
24012017,05:00,06:00,253.0
24012017,06:00,07:00,253.0
24012017,07:00,08:00,254.0
24012017,08:00,09:00,253.0
24012017,09:00,10:00,253.0
24012017,10:00,11:00,253.0
24012017,11:00,12:00,253.0
24012017,12:00,13:00,252.0
24012017,13:00,14:00,252.0
24012017,14:00,15:00,252.0
24012017,15:00,16:00,253.0
24012017,16:00,17:00,253.0
24012017,17:00,18:00,255.0
24012017,18:00,19:00,255.0
24012017,19:00,20:00,254.0
24012017,20:00,21:00,254.0
24012017,21:00,22:00,254.0
24012017,22:00,23:00,254.0
24012017,23:00,00:00,254.0
25012017,00:00,01:00,253.0
25012017,01:00,02:00,253.0
25012017,02:00,03:00,251.0
25012017,03:00,04:00,251.0
25012017,04:00,05:00,250.0
25012017,05:00,06:00,250.0
25012017,06:00,07:00,251.0
25012017,07:00,08:00,252.0
25012017,08:00,09:00,251.0
25012017,09:00,10:00,251.0
25012017,10:00,11:00,251.0
25012017,11:00,12:00,252.0
25012017,12:00,13:00,252.0
25012017,13:00,14:00,252.0
25012017,14:00,15:00,252.0
25012017,15:00,16:00,252.0
25012017,16:00,17:00,252.0
25012017,17:00,18:00,253.0
25012017,18:00,19:00,253.0
25012017,19:00,20:00,252.0
25012017,20:00,21:00,253.0
25012017,21:00,22:00,253.0
25012017,22:00,23:00,252.0
25012017,23:00,00:00,252.0
26012017,00:00,01:00,253.0
26012017,01:00,02:00,253.0
26012017,02:00,03:00,253.0
26012017,03:00,04:00,252.0
26012017,04:00,05:00,253.0
26012017,05:00,06:00,253.0
26012017,06:00,07:00,252.0
26012017,07:00,08:00,252.0
26012017,08:00,09:00,253.0
26012017,09:00,10:00,252.0
26012017,10:00,11:00,251.0
26012017,11:00,12:00,251.0
26012017,12:00,13:00,251.0
26012017,13:00,14:00,251.0
26012017,14:00,15:00,251.0
26012017,15:00,16:00,251.0
26012017,16:00,17:00,251.0
26012017,17:00,18:00,251.0
26012017,18:00,19:00,252.0
26012017,19:00,20:00,252.0
26012017,20:00,21:00,252.0
26012017,21:00,22:00,252.0
26012017,22:00,23:00,252.0
26012017,23:00,00:00,253.0
27012017,00:00,01:00,253.0
27012017,01:00,02:00,253.0
27012017,02:00,03:00,253.0
27012017,03:00,04:00,253.0
27012017,04:00,05:00,253.0
27012017,05:00,06:00,252.0
27012017,06:00,07:00,252.0
27012017,07:00,08:00,253.0
27012017,08:00,09:00,253.0
27012017,09:00,10:00,252.0
27012017,10:00,11:00,252.0
27012017,11:00,12:00,251.0
27012017,12:00,13:00,250.0
27012017,13:00,14:00,251.0
27012017,14:00,15:00,250.0
27012017,15:00,16:00,250.0
27012017,16:00,17:00,251.0
27012017,17:00,18:00,252.0
27012017,18:00,19:00,252.0
27012017,19:00,20:00,253.0
27012017,20:00,21:00,253.0
27012017,21:00,22:00,253.0
27012017,22:00,23:00,254.0
27012017,23:00,00:00,255.0
28012017,00:00,01:00,254.0
28012017,01:00,02:00,254.0
28012017,02:00,03:00,254.0
28012017,03:00,04:00,255.0
28012017,04:00,05:00,255.0
28012017,05:00,06:00,255.0
28012017,06:00,07:00,255.0
28012017,07:00,08:00,255.0
28012017,08:00,09:00,256.0
28012017,09:00,10:00,255.0
28012017,10:00,11:00,254.0
28012017,11:00,12:00,253.0
28012017,12:00,13:00,253.0
28012017,13:00,14:00,252.0
28012017,14:00,15:00,252.0
28012017,15:00,16:00,252.0
28012017,16:00,17:00,253.0
28012017,17:00,18:00,254.0
28012017,18:00,19:00,254.0
28012017,19:00,20:00,254.0
28012017,20:00,21:00,254.0
28012017,21:00,22:00,255.0
28012017,22:00,23:00,255.0
28012017,23:00,00:00,255.0
29012017,00:00,01:00,255.0
29012017,01:00,02:00,255.0
29012017,02:00,03:00,255.0
29012017,03:00,04:00,255.0
29012017,04:00,05:00,255.0
29012017,05:00,06:00,255.0
29012017,06:00,07:00,256.0
29012017,07:00,08:00,256.0
29012017,08:00,09:00,257.0
29012017,09:00,10:00,255.0
29012017,10:00,11:00,254.0
29012017,11:00,12:00,253.0
29012017,12:00,13:00,253.0
29012017,13:00,14:00,252.0
29012017,14:00,15:00,252.0
29012017,15:00,16:00,253.0
29012017,16:00,17:00,254.0
29012017,17:00,18:00,254.0
29012017,18:00,19:00,255.0
29012017,19:00,20:00,256.0
29012017,20:00,21:00,256.0
29012017,21:00,22:00,256.0
29012017,22:00,23:00,256.0
29012017,23:00,00:00,256.0
30012017,00:00,01:00,256.0
30012017,01:00,02:00,256.0
30012017,02:00,03:00,256.0
30012017,03:00,04:00,255.0
30012017,04:00,05:00,255.0
30012017,05:00,06:00,256.0
30012017,06:00,07:00,256.0
30012017,07:00,08:00,256.0
30012017,08:00,09:00,255.0
30012017,09:00,10:00,254.0
30012017,10:00,11:00,254.0
30012017,11:00,12:00,253.0
30012017,12:00,13:00,252.0
30012017,13:00,14:00,252.0
30012017,14:00,15:00,253.0
30012017,15:00,16:00,253.0
30012017,16:00,17:00,254.0
30012017,17:00,18:00,253.0
30012017,18:00,19:00,252.0
30012017,19:00,20:00,251.0
30012017,20:00,21:00,251.0
30012017,21:00,22:00,251.0
30012017,22:00,23:00,251.0
30012017,23:00,00:00,250.0
31012017,00:00,01:00,251.0
31012017,01:00,02:00,252.0
31012017,02:00,03:00,252.0
31012017,03:00,04:00,251.0
31012017,04:00,05:00,252.0
31012017,05:00,06:00,252.0
31012017,06:00,07:00,252.0
31012017,07:00,08:00,251.0
31012017,08:00,09:00,252.0
31012017,09:00,10:00,251.0
31012017,10:00,11:00,251.0
31012017,11:00,12:00,251.0
31012017,12:00,13:00,251.0
31012017,13:00,14:00,251.0
31012017,14:00,15:00,250.0
31012017,15:00,16:00,249.0
31012017,16:00,17:00,249.0
31012017,17:00,18:00,249.0
31012017,18:00,19:00,250.0
31012017,19:00,20:00,249.0
31012017,20:00,21:00,250.0
31012017,21:00,22:00,251.0
31012017,22:00,23:00,252.0
31012017,23:00,00:00,253.0
1022017,00:00,01:00,252.0
1022017,01:00,02:00,250.0
1022017,02:00,03:00,250.0
1022017,03:00,04:00,250.0
1022017,04:00,05:00,250.0
1022017,05:00,06:00,250.0
1022017,06:00,07:00,249.0
1022017,07:00,08:00,251.0
1022017,08:00,09:00,251.0
1022017,09:00,10:00,251.0
1022017,10:00,11:00,252.0
1022017,11:00,12:00,251.0
1022017,12:00,13:00,251.0
1022017,13:00,14:00,250.0
1022017,14:00,15:00,251.0
1022017,15:00,16:00,251.0
1022017,16:00,17:00,251.0
1022017,17:00,18:00,252.0
1022017,18:00,19:00,253.0
1022017,19:00,20:00,254.0
1022017,20:00,21:00,253.0
1022017,21:00,22:00,254.0
1022017,22:00,23:00,253.0
1022017,23:00,00:00,253.0
2022017,00:00,01:00,253.0
2022017,01:00,02:00,254.0
2022017,02:00,03:00,253.0
2022017,03:00,04:00,252.0
2022017,04:00,05:00,252.0
2022017,05:00,06:00,251.0
2022017,06:00,07:00,251.0
2022017,07:00,08:00,250.0
2022017,08:00,09:00,250.0
2022017,09:00,10:00,250.0
2022017,10:00,11:00,249.0
2022017,11:00,12:00,248.0
2022017,12:00,13:00,247.0
2022017,13:00,14:00,247.0
2022017,14:00,15:00,248.0
2022017,15:00,16:00,248.0
2022017,16:00,17:00,248.0
2022017,17:00,18:00,247.0
2022017,18:00,19:00,247.0
2022017,19:00,20:00,247.0
2022017,20:00,21:00,248.0
2022017,21:00,22:00,248.0
2022017,22:00,23:00,249.0
2022017,23:00,00:00,249.0
3022017,00:00,01:00,249.0
3022017,01:00,02:00,248.0
3022017,02:00,03:00,248.0
3022017,03:00,04:00,247.0
3022017,04:00,05:00,247.0
3022017,05:00,06:00,247.0
3022017,06:00,07:00,246.0
3022017,07:00,08:00,246.0
3022017,08:00,09:00,246.0
3022017,09:00,10:00,246.0
3022017,10:00,11:00,246.0
3022017,11:00,12:00,245.0
3022017,12:00,13:00,245.0
3022017,13:00,14:00,245.0
3022017,14:00,15:00,245.0
3022017,15:00,16:00,245.0
3022017,16:00,17:00,246.0
3022017,17:00,18:00,246.0
3022017,18:00,19:00,246.0
3022017,19:00,20:00,246.0
3022017,20:00,21:00,246.0
3022017,21:00,22:00,213.0
3022017,22:00,23:00,190.0
3022017,23:00,00:00,187.0
4022017,00:00,01:00,187.0
4022017,01:00,02:00,187.0
4022017,02:00,03:00,182.0
4022017,03:00,04:00,198.0
4022017,04:00,05:00,238.0
4022017,05:00,06:00,247.0
4022017,06:00,07:00,247.0
4022017,07:00,08:00,247.0
4022017,08:00,09:00,247.0
4022017,09:00,10:00,247.0
4022017,10:00,11:00,247.0
4022017,11:00,12:00,246.0
4022017,12:00,13:00,245.0
4022017,13:00,14:00,244.0
4022017,14:00,15:00,244.0
4022017,15:00,16:00,245.0
4022017,16:00,17:00,246.0
4022017,17:00,18:00,248.0
4022017,18:00,19:00,248.0
4022017,19:00,20:00,248.0
4022017,20:00,21:00,248.0
4022017,21:00,22:00,248.0
4022017,22:00,23:00,248.0
4022017,23:00,00:00,247.0
5022017,00:00,01:00,243.0
5022017,01:00,02:00,244.0
5022017,02:00,03:00,244.0
5022017,03:00,04:00,243.0
5022017,04:00,05:00,243.0
5022017,05:00,06:00,243.0
5022017,06:00,07:00,244.0
5022017,07:00,08:00,246.0
5022017,08:00,09:00,246.0
5022017,09:00,10:00,246.0
5022017,10:00,11:00,244.0
5022017,11:00,12:00,242.0
5022017,12:00,13:00,243.0
5022017,13:00,14:00,243.0
5022017,14:00,15:00,243.0
5022017,15:00,16:00,243.0
5022017,16:00,17:00,245.0
5022017,17:00,18:00,245.0
5022017,18:00,19:00,244.0
5022017,19:00,20:00,245.0
5022017,20:00,21:00,245.0
5022017,21:00,22:00,245.0
5022017,22:00,23:00,246.0
5022017,23:00,00:00,246.0
6022017,00:00,01:00,241.0
6022017,01:00,02:00,240.0
6022017,02:00,03:00,240.0
6022017,03:00,04:00,242.0
6022017,04:00,05:00,245.0
6022017,05:00,06:00,249.0
6022017,06:00,07:00,248.0
6022017,07:00,08:00,247.0
