date,start,end,11WD2IRG5000062N,11WD2IRG30000606
6012022,17:00,18:00,817.0,
6012022,18:00,19:00,710.0,
6012022,19:00,20:00,413.0,
6012022,20:00,21:00,28.0,
6012022,21:00,22:00,0.0,
6012022,22:00,23:00,0.0,
6012022,23:00,00:00,0.0,
7012022,00:00,01:00,0.0,
7012022,01:00,02:00,0.0,
7012022,02:00,03:00,0.0,
7012022,03:00,04:00,0.0,
7012022,04:00,05:00,0.0,
7012022,05:00,06:00,0.0,
7012022,06:00,07:00,0.0,
7012022,07:00,08:00,0.0,
7012022,08:00,09:00,0.0,
7012022,09:00,10:00,0.0,
7012022,10:00,11:00,0.0,
7012022,11:00,12:00,0.0,
7012022,12:00,13:00,78.0,
7012022,13:00,14:00,249.0,
7012022,14:00,15:00,250.0,
7012022,15:00,16:00,273.0,
7012022,16:00,17:00,331.0,
7012022,17:00,18:00,389.0,
7012022,18:00,19:00,389.0,
7012022,19:00,20:00,389.0,
7012022,20:00,21:00,277.0,
7012022,21:00,22:00,250.0,
7012022,22:00,23:00,228.0,
7012022,23:00,00:00,5.0,
8012022,00:00,01:00,0.0,
8012022,01:00,02:00,0.0,
8012022,02:00,03:00,0.0,
8012022,03:00,04:00,0.0,
8012022,04:00,05:00,0.0,
8012022,05:00,06:00,0.0,
8012022,06:00,07:00,0.0,
8012022,07:00,08:00,0.0,
8012022,08:00,09:00,0.0,
8012022,09:00,10:00,0.0,
8012022,10:00,11:00,0.0,
8012022,11:00,12:00,0.0,
8012022,12:00,13:00,0.0,
8012022,13:00,14:00,0.0,
8012022,14:00,15:00,0.0,
8012022,15:00,16:00,0.0,
8012022,16:00,17:00,0.0,
8012022,17:00,18:00,0.0,
8012022,18:00,19:00,0.0,
8012022,19:00,20:00,0.0,
8012022,20:00,21:00,0.0,
8012022,21:00,22:00,0.0,
8012022,22:00,23:00,0.0,
8012022,23:00,00:00,0.0,
9012022,00:00,01:00,0.0,
9012022,01:00,02:00,0.0,
9012022,02:00,03:00,0.0,
9012022,03:00,04:00,0.0,
9012022,04:00,05:00,0.0,
9012022,05:00,06:00,0.0,
9012022,06:00,07:00,0.0,
9012022,07:00,08:00,0.0,
9012022,08:00,09:00,0.0,
9012022,09:00,10:00,0.0,
9012022,10:00,11:00,0.0,
9012022,11:00,12:00,0.0,
9012022,12:00,13:00,0.0,
9012022,13:00,14:00,0.0,
9012022,14:00,15:00,114.0,
9012022,15:00,16:00,459.0,
9012022,16:00,17:00,625.0,
9012022,17:00,18:00,793.0,
9012022,18:00,19:00,813.0,
9012022,19:00,20:00,806.0,
9012022,20:00,21:00,780.0,
9012022,21:00,22:00,812.0,
9012022,22:00,23:00,757.0,
9012022,23:00,00:00,694.0,
10012022,00:00,01:00,726.0,
10012022,01:00,02:00,741.0,
10012022,02:00,03:00,701.0,
10012022,03:00,04:00,702.0,
10012022,04:00,05:00,700.0,
10012022,05:00,06:00,800.0,
10012022,06:00,07:00,815.0,
10012022,07:00,08:00,816.0,
10012022,08:00,09:00,817.0,
10012022,09:00,10:00,819.0,
10012022,10:00,11:00,820.0,
10012022,11:00,12:00,822.0,
10012022,12:00,13:00,823.0,
10012022,13:00,14:00,825.0,
10012022,14:00,15:00,826.0,
10012022,15:00,16:00,827.0,
10012022,16:00,17:00,794.0,
10012022,17:00,18:00,783.0,
10012022,18:00,19:00,829.0,
10012022,19:00,20:00,830.0,
10012022,20:00,21:00,831.0,
10012022,21:00,22:00,830.0,
10012022,22:00,23:00,829.0,
10012022,23:00,00:00,807.0,
11012022,00:00,01:00,770.0,
11012022,01:00,02:00,804.0,
11012022,02:00,03:00,787.0,
11012022,03:00,04:00,754.0,
11012022,04:00,05:00,645.0,
11012022,05:00,06:00,663.0,
11012022,06:00,07:00,820.0,
11012022,07:00,08:00,832.0,
11012022,08:00,09:00,833.0,
11012022,09:00,10:00,833.0,
11012022,10:00,11:00,832.0,
11012022,11:00,12:00,792.0,
11012022,12:00,13:00,774.0,
11012022,13:00,14:00,775.0,
11012022,14:00,15:00,832.0,
11012022,15:00,16:00,834.0,
11012022,16:00,17:00,833.0,
11012022,17:00,18:00,833.0,
11012022,18:00,19:00,833.0,
11012022,19:00,20:00,810.0,
11012022,20:00,21:00,830.0,
11012022,21:00,22:00,808.0,
11012022,22:00,23:00,747.0,
11012022,23:00,00:00,748.0,
12012022,00:00,01:00,725.0,
12012022,01:00,02:00,718.0,
12012022,02:00,03:00,715.0,
12012022,03:00,04:00,693.0,
12012022,04:00,05:00,672.0,
12012022,05:00,06:00,716.0,
12012022,06:00,07:00,718.0,
12012022,07:00,08:00,728.0,
12012022,08:00,09:00,827.0,
12012022,09:00,10:00,816.0,
12012022,10:00,11:00,816.0,
12012022,11:00,12:00,812.0,
12012022,12:00,13:00,814.0,
12012022,13:00,14:00,816.0,
12012022,14:00,15:00,816.0,
12012022,15:00,16:00,816.0,
12012022,16:00,17:00,780.0,
12012022,17:00,18:00,549.0,
12012022,18:00,19:00,595.0,
12012022,19:00,20:00,599.0,
12012022,20:00,21:00,600.0,
12012022,21:00,22:00,629.0,
12012022,22:00,23:00,629.0,
12012022,23:00,00:00,435.0,
13012022,00:00,01:00,206.0,
13012022,01:00,02:00,0.0,
13012022,02:00,03:00,0.0,
13012022,03:00,04:00,0.0,
13012022,04:00,05:00,0.0,
13012022,05:00,06:00,0.0,
13012022,06:00,07:00,113.0,
13012022,07:00,08:00,392.0,
13012022,08:00,09:00,398.0,
13012022,09:00,10:00,394.0,
13012022,10:00,11:00,394.0,
13012022,11:00,12:00,394.0,
13012022,12:00,13:00,394.0,
13012022,13:00,14:00,394.0,
13012022,14:00,15:00,394.0,
13012022,15:00,16:00,394.0,
13012022,16:00,17:00,416.0,
13012022,17:00,18:00,682.0,
13012022,18:00,19:00,832.0,
13012022,19:00,20:00,835.0,
13012022,20:00,21:00,724.0,
13012022,21:00,22:00,486.0,
13012022,22:00,23:00,298.0,
13012022,23:00,00:00,20.0,
14012022,00:00,01:00,0.0,
14012022,01:00,02:00,0.0,
14012022,02:00,03:00,0.0,
14012022,03:00,04:00,0.0,
14012022,04:00,05:00,0.0,
14012022,05:00,06:00,98.0,
14012022,06:00,07:00,603.0,
14012022,07:00,08:00,689.0,
14012022,08:00,09:00,590.0,
14012022,09:00,10:00,626.0,
14012022,10:00,11:00,711.0,
14012022,11:00,12:00,798.0,
14012022,12:00,13:00,833.0,
14012022,13:00,14:00,816.0,
14012022,14:00,15:00,668.0,
14012022,15:00,16:00,646.0,
14012022,16:00,17:00,649.0,
14012022,17:00,18:00,649.0,
14012022,18:00,19:00,649.0,
14012022,19:00,20:00,615.0,
14012022,20:00,21:00,602.0,
14012022,21:00,22:00,581.0,
14012022,22:00,23:00,570.0,
14012022,23:00,00:00,450.0,
15012022,00:00,01:00,91.0,
15012022,01:00,02:00,0.0,
15012022,02:00,03:00,0.0,
15012022,03:00,04:00,0.0,
15012022,04:00,05:00,0.0,
15012022,05:00,06:00,0.0,
15012022,06:00,07:00,89.0,
15012022,07:00,08:00,558.0,
15012022,08:00,09:00,775.0,
15012022,09:00,10:00,819.0,
15012022,10:00,11:00,819.0,
15012022,11:00,12:00,826.0,
15012022,12:00,13:00,828.0,
15012022,13:00,14:00,830.0,
15012022,14:00,15:00,833.0,
15012022,15:00,16:00,833.0,
15012022,16:00,17:00,830.0,
15012022,17:00,18:00,828.0,
15012022,18:00,19:00,827.0,
15012022,19:00,20:00,826.0,
15012022,20:00,21:00,716.0,
15012022,21:00,22:00,571.0,
15012022,22:00,23:00,369.0,
15012022,23:00,00:00,300.0,
16012022,00:00,01:00,269.0,
16012022,01:00,02:00,0.0,
16012022,02:00,03:00,0.0,
16012022,03:00,04:00,0.0,
16012022,04:00,05:00,0.0,
16012022,05:00,06:00,0.0,
16012022,06:00,07:00,0.0,
16012022,07:00,08:00,0.0,
16012022,08:00,09:00,0.0,
16012022,09:00,10:00,0.0,
16012022,10:00,11:00,0.0,
16012022,11:00,12:00,0.0,
16012022,12:00,13:00,0.0,
16012022,13:00,14:00,0.0,
16012022,14:00,15:00,0.0,
16012022,15:00,16:00,0.0,
16012022,16:00,17:00,0.0,
16012022,17:00,18:00,0.0,
16012022,18:00,19:00,0.0,
16012022,19:00,20:00,0.0,
16012022,20:00,21:00,0.0,
16012022,21:00,22:00,0.0,
16012022,22:00,23:00,0.0,
16012022,23:00,00:00,0.0,
17012022,00:00,01:00,0.0,
17012022,01:00,02:00,0.0,
17012022,02:00,03:00,0.0,
17012022,03:00,04:00,0.0,
17012022,04:00,05:00,0.0,
17012022,05:00,06:00,0.0,
17012022,06:00,07:00,0.0,
17012022,07:00,08:00,0.0,
17012022,08:00,09:00,0.0,
17012022,09:00,10:00,0.0,
17012022,10:00,11:00,0.0,
17012022,11:00,12:00,0.0,
17012022,12:00,13:00,0.0,
17012022,13:00,14:00,0.0,
17012022,14:00,15:00,79.0,
17012022,15:00,16:00,586.0,
17012022,16:00,17:00,697.0,
17012022,17:00,18:00,828.0,
17012022,18:00,19:00,782.0,
17012022,19:00,20:00,653.0,
17012022,20:00,21:00,490.0,
17012022,21:00,22:00,251.0,
17012022,22:00,23:00,42.0,
17012022,23:00,00:00,0.0,
18012022,00:00,01:00,0.0,
18012022,01:00,02:00,0.0,
18012022,02:00,03:00,0.0,
18012022,03:00,04:00,0.0,
18012022,04:00,05:00,36.0,
18012022,05:00,06:00,432.0,
18012022,06:00,07:00,652.0,
18012022,07:00,08:00,786.0,
18012022,08:00,09:00,823.0,
18012022,09:00,10:00,823.0,
18012022,10:00,11:00,823.0,
18012022,11:00,12:00,823.0,
18012022,12:00,13:00,823.0,
18012022,13:00,14:00,823.0,
18012022,14:00,15:00,826.0,
18012022,15:00,16:00,827.0,
18012022,16:00,17:00,828.0,
18012022,17:00,18:00,829.0,
18012022,18:00,19:00,829.0,
18012022,19:00,20:00,829.0,
18012022,20:00,21:00,829.0,
18012022,21:00,22:00,772.0,
18012022,22:00,23:00,425.0,
18012022,23:00,00:00,249.0,
19012022,00:00,01:00,57.0,
19012022,01:00,02:00,0.0,
19012022,02:00,03:00,0.0,
19012022,03:00,04:00,0.0,
19012022,04:00,05:00,0.0,
19012022,05:00,06:00,262.0,
19012022,06:00,07:00,716.0,
19012022,07:00,08:00,764.0,
19012022,08:00,09:00,828.0,
19012022,09:00,10:00,796.0,
19012022,10:00,11:00,635.0,
19012022,11:00,12:00,425.0,
19012022,12:00,13:00,164.0,
19012022,13:00,14:00,0.0,
19012022,14:00,15:00,0.0,
19012022,15:00,16:00,0.0,
19012022,16:00,17:00,0.0,
19012022,17:00,18:00,0.0,
19012022,18:00,19:00,0.0,
19012022,19:00,20:00,0.0,
19012022,20:00,21:00,0.0,
19012022,21:00,22:00,0.0,
19012022,22:00,23:00,0.0,
19012022,23:00,00:00,0.0,
20012022,00:00,01:00,0.0,
20012022,01:00,02:00,0.0,
20012022,02:00,03:00,0.0,
20012022,03:00,04:00,0.0,
20012022,04:00,05:00,0.0,
20012022,05:00,06:00,0.0,
20012022,06:00,07:00,0.0,
20012022,07:00,08:00,77.0,
20012022,08:00,09:00,233.0,
20012022,09:00,10:00,254.0,
20012022,10:00,11:00,254.0,
20012022,11:00,12:00,254.0,
20012022,12:00,13:00,254.0,
20012022,13:00,14:00,254.0,
20012022,14:00,15:00,254.0,
20012022,15:00,16:00,268.0,
20012022,16:00,17:00,346.0,
20012022,17:00,18:00,379.0,
20012022,18:00,19:00,379.0,
20012022,19:00,20:00,379.0,
20012022,20:00,21:00,352.0,
20012022,21:00,22:00,326.0,
20012022,22:00,23:00,341.0,
20012022,23:00,00:00,378.0,
21012022,00:00,01:00,127.0,
21012022,01:00,02:00,0.0,
21012022,02:00,03:00,0.0,
21012022,03:00,04:00,0.0,
21012022,04:00,05:00,0.0,
21012022,05:00,06:00,0.0,
21012022,06:00,07:00,202.0,
21012022,07:00,08:00,578.0,
21012022,08:00,09:00,727.0,
21012022,09:00,10:00,579.0,
21012022,10:00,11:00,579.0,
21012022,11:00,12:00,560.0,
21012022,12:00,13:00,675.0,
21012022,13:00,14:00,694.0,
21012022,14:00,15:00,579.0,
21012022,15:00,16:00,599.0,
21012022,16:00,17:00,625.0,
21012022,17:00,18:00,708.0,
21012022,18:00,19:00,789.0,
21012022,19:00,20:00,787.0,
21012022,20:00,21:00,426.0,
21012022,21:00,22:00,253.0,
21012022,22:00,23:00,40.0,
21012022,23:00,00:00,0.0,
22012022,00:00,01:00,0.0,
22012022,01:00,02:00,0.0,
22012022,02:00,03:00,0.0,
22012022,03:00,04:00,0.0,
22012022,04:00,05:00,0.0,
22012022,05:00,06:00,0.0,
22012022,06:00,07:00,0.0,
22012022,07:00,08:00,230.0,
22012022,08:00,09:00,672.0,
22012022,09:00,10:00,768.0,
22012022,10:00,11:00,768.0,
22012022,11:00,12:00,768.0,
22012022,12:00,13:00,768.0,
22012022,13:00,14:00,768.0,
22012022,14:00,15:00,768.0,
22012022,15:00,16:00,768.0,
22012022,16:00,17:00,768.0,
22012022,17:00,18:00,768.0,
22012022,18:00,19:00,768.0,
22012022,19:00,20:00,768.0,
22012022,20:00,21:00,768.0,
22012022,21:00,22:00,768.0,
22012022,22:00,23:00,684.0,
22012022,23:00,00:00,413.0,
23012022,00:00,01:00,249.0,
23012022,01:00,02:00,249.0,
23012022,02:00,03:00,250.0,
23012022,03:00,04:00,249.0,
23012022,04:00,05:00,250.0,
23012022,05:00,06:00,250.0,
23012022,06:00,07:00,302.0,
23012022,07:00,08:00,380.0,
23012022,08:00,09:00,486.0,
23012022,09:00,10:00,592.0,
23012022,10:00,11:00,584.0,
23012022,11:00,12:00,651.0,
23012022,12:00,13:00,616.0,
23012022,13:00,14:00,633.0,
23012022,14:00,15:00,660.0,
23012022,15:00,16:00,736.0,
23012022,16:00,17:00,747.0,
23012022,17:00,18:00,765.0,
23012022,18:00,19:00,768.0,
23012022,19:00,20:00,768.0,
23012022,20:00,21:00,753.0,
23012022,21:00,22:00,748.0,
23012022,22:00,23:00,723.0,
23012022,23:00,00:00,766.0,
24012022,00:00,01:00,768.0,
24012022,01:00,02:00,768.0,
24012022,02:00,03:00,768.0,
24012022,03:00,04:00,762.0,
24012022,04:00,05:00,768.0,
24012022,05:00,06:00,768.0,
24012022,06:00,07:00,735.0,
24012022,07:00,08:00,747.0,
24012022,08:00,09:00,768.0,
24012022,09:00,10:00,768.0,
24012022,10:00,11:00,768.0,
24012022,11:00,12:00,768.0,
24012022,12:00,13:00,768.0,
24012022,13:00,14:00,753.0,
24012022,14:00,15:00,756.0,
24012022,15:00,16:00,768.0,
24012022,16:00,17:00,723.0,
24012022,17:00,18:00,768.0,
24012022,18:00,19:00,768.0,
24012022,19:00,20:00,768.0,
24012022,20:00,21:00,768.0,
24012022,21:00,22:00,768.0,
24012022,22:00,23:00,768.0,
24012022,23:00,00:00,752.0,
25012022,00:00,01:00,734.0,
25012022,01:00,02:00,751.0,
25012022,02:00,03:00,739.0,
25012022,03:00,04:00,715.0,
25012022,04:00,05:00,735.0,
25012022,05:00,06:00,757.0,
25012022,06:00,07:00,768.0,
25012022,07:00,08:00,768.0,
25012022,08:00,09:00,768.0,
25012022,09:00,10:00,768.0,
25012022,10:00,11:00,768.0,
25012022,11:00,12:00,768.0,
25012022,12:00,13:00,768.0,
25012022,13:00,14:00,768.0,
25012022,14:00,15:00,768.0,
25012022,15:00,16:00,768.0,
25012022,16:00,17:00,768.0,
25012022,17:00,18:00,768.0,
25012022,18:00,19:00,768.0,
25012022,19:00,20:00,768.0,
25012022,20:00,21:00,768.0,
25012022,21:00,22:00,738.0,
25012022,22:00,23:00,768.0,
25012022,23:00,00:00,739.0,
26012022,00:00,01:00,708.0,
26012022,01:00,02:00,766.0,
26012022,02:00,03:00,711.0,
26012022,03:00,04:00,656.0,
26012022,04:00,05:00,659.0,
26012022,05:00,06:00,700.0,
26012022,06:00,07:00,719.0,
26012022,07:00,08:00,768.0,
26012022,08:00,09:00,768.0,
26012022,09:00,10:00,768.0,
26012022,10:00,11:00,768.0,
26012022,11:00,12:00,768.0,
26012022,12:00,13:00,768.0,
26012022,13:00,14:00,768.0,
26012022,14:00,15:00,768.0,
26012022,15:00,16:00,768.0,
26012022,16:00,17:00,768.0,
26012022,17:00,18:00,746.0,
26012022,18:00,19:00,768.0,
26012022,19:00,20:00,763.0,
26012022,20:00,21:00,713.0,
26012022,21:00,22:00,649.0,
26012022,22:00,23:00,309.0,
26012022,23:00,00:00,1.0,
27012022,00:00,01:00,0.0,
27012022,01:00,02:00,0.0,
27012022,02:00,03:00,0.0,
27012022,03:00,04:00,0.0,
27012022,04:00,05:00,0.0,
27012022,05:00,06:00,0.0,
27012022,06:00,07:00,104.0,
27012022,07:00,08:00,262.0,
27012022,08:00,09:00,299.0,
27012022,09:00,10:00,346.0,
27012022,10:00,11:00,379.0,
27012022,11:00,12:00,379.0,
27012022,12:00,13:00,379.0,
27012022,13:00,14:00,379.0,
27012022,14:00,15:00,379.0,
27012022,15:00,16:00,379.0,
27012022,16:00,17:00,379.0,
27012022,17:00,18:00,379.0,
27012022,18:00,19:00,379.0,
27012022,19:00,20:00,379.0,
27012022,20:00,21:00,379.0,
27012022,21:00,22:00,379.0,
27012022,22:00,23:00,351.0,
27012022,23:00,00:00,299.0,
28012022,00:00,01:00,205.0,
28012022,01:00,02:00,0.0,
28012022,02:00,03:00,0.0,
28012022,03:00,04:00,0.0,
28012022,04:00,05:00,0.0,
28012022,05:00,06:00,0.0,
28012022,06:00,07:00,0.0,
28012022,07:00,08:00,0.0,
28012022,08:00,09:00,0.0,
28012022,09:00,10:00,0.0,
28012022,10:00,11:00,0.0,
28012022,11:00,12:00,0.0,
28012022,12:00,13:00,0.0,
28012022,13:00,14:00,0.0,
28012022,14:00,15:00,0.0,
28012022,15:00,16:00,0.0,
28012022,16:00,17:00,0.0,
28012022,17:00,18:00,0.0,
28012022,18:00,19:00,0.0,
28012022,19:00,20:00,0.0,
28012022,20:00,21:00,0.0,
28012022,21:00,22:00,0.0,
28012022,22:00,23:00,0.0,
28012022,23:00,00:00,0.0,
29012022,00:00,01:00,0.0,
29012022,01:00,02:00,0.0,
29012022,02:00,03:00,0.0,
29012022,03:00,04:00,0.0,
29012022,04:00,05:00,0.0,
29012022,05:00,06:00,0.0,
29012022,06:00,07:00,0.0,
29012022,07:00,08:00,0.0,
29012022,08:00,09:00,15.0,
29012022,09:00,10:00,192.0,
29012022,10:00,11:00,250.0,
29012022,11:00,12:00,249.0,
29012022,12:00,13:00,367.0,
29012022,13:00,14:00,379.0,
29012022,14:00,15:00,345.0,
29012022,15:00,16:00,379.0,
29012022,16:00,17:00,379.0,
29012022,17:00,18:00,379.0,
29012022,18:00,19:00,379.0,
29012022,19:00,20:00,301.0,
29012022,20:00,21:00,272.0,
29012022,21:00,22:00,250.0,
29012022,22:00,23:00,250.0,
29012022,23:00,00:00,228.0,
30012022,00:00,01:00,5.0,
30012022,01:00,02:00,0.0,
30012022,02:00,03:00,0.0,
30012022,03:00,04:00,0.0,
30012022,04:00,05:00,0.0,
30012022,05:00,06:00,0.0,
30012022,06:00,07:00,0.0,
30012022,07:00,08:00,0.0,
30012022,08:00,09:00,0.0,
30012022,09:00,10:00,0.0,
30012022,10:00,11:00,0.0,
30012022,11:00,12:00,0.0,
30012022,12:00,13:00,0.0,
30012022,13:00,14:00,0.0,
30012022,14:00,15:00,0.0,
30012022,15:00,16:00,55.0,
30012022,16:00,17:00,93.0,
30012022,17:00,18:00,255.0,
30012022,18:00,19:00,382.0,
30012022,19:00,20:00,375.0,
30012022,20:00,21:00,378.0,
30012022,21:00,22:00,359.0,
30012022,22:00,23:00,257.0,
30012022,23:00,00:00,206.0,
31012022,00:00,01:00,0.0,
31012022,01:00,02:00,0.0,
31012022,02:00,03:00,0.0,
31012022,03:00,04:00,0.0,
31012022,04:00,05:00,0.0,
31012022,05:00,06:00,0.0,
31012022,06:00,07:00,83.0,
31012022,07:00,08:00,533.0,
31012022,08:00,09:00,798.0,
31012022,09:00,10:00,813.0,
31012022,10:00,11:00,814.0,
31012022,11:00,12:00,814.0,
31012022,12:00,13:00,814.0,
31012022,13:00,14:00,814.0,
31012022,14:00,15:00,814.0,
31012022,15:00,16:00,814.0,
31012022,16:00,17:00,814.0,
31012022,17:00,18:00,815.0,
31012022,18:00,19:00,816.0,
31012022,19:00,20:00,751.0,
31012022,20:00,21:00,769.0,
31012022,21:00,22:00,654.0,
31012022,22:00,23:00,310.0,
31012022,23:00,00:00,0.0,
1022022,00:00,01:00,0.0,
1022022,01:00,02:00,0.0,
1022022,02:00,03:00,0.0,
1022022,03:00,04:00,0.0,
1022022,04:00,05:00,0.0,
1022022,05:00,06:00,89.0,
1022022,06:00,07:00,559.0,
1022022,07:00,08:00,654.0,
1022022,08:00,09:00,549.0,
1022022,09:00,10:00,534.0,
1022022,10:00,11:00,529.0,
1022022,11:00,12:00,529.0,
1022022,12:00,13:00,529.0,
1022022,13:00,14:00,529.0,
1022022,14:00,15:00,529.0,
1022022,15:00,16:00,529.0,
1022022,16:00,17:00,529.0,
1022022,17:00,18:00,529.0,
1022022,18:00,19:00,529.0,
1022022,19:00,20:00,529.0,
1022022,20:00,21:00,529.0,
1022022,21:00,22:00,529.0,
1022022,22:00,23:00,529.0,
1022022,23:00,00:00,529.0,
2022022,00:00,01:00,529.0,
2022022,01:00,02:00,529.0,
2022022,02:00,03:00,515.0,
2022022,03:00,04:00,110.0,
2022022,04:00,05:00,0.0,
2022022,05:00,06:00,0.0,
2022022,06:00,07:00,0.0,
2022022,07:00,08:00,0.0,
2022022,08:00,09:00,0.0,
2022022,09:00,10:00,0.0,
2022022,10:00,11:00,0.0,
2022022,11:00,12:00,0.0,
2022022,12:00,13:00,0.0,
2022022,13:00,14:00,0.0,
2022022,14:00,15:00,0.0,
2022022,15:00,16:00,34.0,
2022022,16:00,17:00,478.0,
2022022,17:00,18:00,804.0,
2022022,18:00,19:00,822.0,
2022022,19:00,20:00,823.0,
2022022,20:00,21:00,827.0,
2022022,21:00,22:00,821.0,
2022022,22:00,23:00,524.0,
2022022,23:00,00:00,149.0,
3022022,00:00,01:00,0.0,
3022022,01:00,02:00,0.0,
3022022,02:00,03:00,0.0,
3022022,03:00,04:00,0.0,
3022022,04:00,05:00,0.0,
3022022,05:00,06:00,88.0,
3022022,06:00,07:00,498.0,
3022022,07:00,08:00,715.0,
3022022,08:00,09:00,715.0,
3022022,09:00,10:00,821.0,
3022022,10:00,11:00,742.0,
3022022,11:00,12:00,600.0,
3022022,12:00,13:00,627.0,
3022022,13:00,14:00,674.0,
3022022,14:00,15:00,611.0,
3022022,15:00,16:00,617.0,
3022022,16:00,17:00,701.0,
3022022,17:00,18:00,753.0,
3022022,18:00,19:00,786.0,
3022022,19:00,20:00,679.0,
3022022,20:00,21:00,587.0,
3022022,21:00,22:00,492.0,
3022022,22:00,23:00,259.0,
3022022,23:00,00:00,259.0,
4022022,00:00,01:00,259.0,
4022022,01:00,02:00,259.0,
4022022,02:00,03:00,259.0,
4022022,03:00,04:00,259.0,
