date,start,end,11WD7NEUR1B--G-I,11WD7NEUR1B--F-L,11WD7NEUR2B--A-T,11WD7NEUR1B--B-X,11WD7NEUR1B--C-U,11WD7NEUR1B--D-R,11WD7NEUR1B--E-O
14012020,08:00,09:00,1047,1049,227,0,,0,0
14012020,09:00,10:00,1047,1050,189,0,,0,0
14012020,10:00,11:00,1044,1008,183,0,,0,0
14012020,11:00,12:00,1029,0,204,0,,0,0
14012020,12:00,13:00,1036,0,169,0,,0,0
14012020,13:00,14:00,1041,0,198,0,,0,0
14012020,14:00,15:00,1041,0,213,0,,0,0
14012020,15:00,16:00,1037,0,244,0,,0,0
14012020,16:00,17:00,1038,0,259,0,,0,0
14012020,17:00,18:00,1037,0,265,0,,0,0
14012020,18:00,19:00,1042,0,268,0,,0,0
14012020,19:00,20:00,1044,0,271,0,,0,0
14012020,20:00,21:00,1040,0,256,0,,0,0
14012020,21:00,22:00,904,0,174,0,,0,0
14012020,22:00,23:00,898,0,170,0,,0,0
14012020,23:00,00:00,694,0,166,0,,0,0
15012020,00:00,01:00,484,0,167,0,,0,0
15012020,01:00,02:00,485,0,164,0,,0,0
15012020,02:00,03:00,484,0,159,0,,0,0
15012020,03:00,04:00,486,0,159,0,,0,0
15012020,04:00,05:00,485,0,161,0,,0,0
15012020,05:00,06:00,498,0,161,0,,0,0
15012020,06:00,07:00,877,0,194,0,,0,0
15012020,07:00,08:00,1037,0,261,0,,0,0
15012020,08:00,09:00,1040,0,270,0,,0,0
15012020,09:00,10:00,1043,0,269,0,,0,0
15012020,10:00,11:00,1039,0,260,0,,0,0
15012020,11:00,12:00,1045,0,191,0,,0,0
15012020,12:00,13:00,1042,0,185,0,,0,0
15012020,13:00,14:00,1039,0,227,0,,0,0
15012020,14:00,15:00,1042,0,265,0,,0,0
15012020,15:00,16:00,1036,0,264,0,,0,0
15012020,16:00,17:00,1040,0,264,0,,0,0
15012020,17:00,18:00,1039,0,269,0,,0,0
15012020,18:00,19:00,1039,0,270,0,,0,0
15012020,19:00,20:00,1038,0,271,0,,0,0
15012020,20:00,21:00,1039,0,270,0,,0,0
15012020,21:00,22:00,1038,0,267,0,,0,0
15012020,22:00,23:00,1025,0,262,0,,0,0
15012020,23:00,00:00,968,0,278,0,,0,0
16012020,00:00,01:00,942,0,285,0,,0,0
16012020,01:00,02:00,940,0,286,0,,0,0
16012020,02:00,03:00,915,0,285,0,,0,0
16012020,03:00,04:00,926,0,286,0,,0,0
16012020,04:00,05:00,930,0,286,0,,0,0
16012020,05:00,06:00,1030,0,286,0,,0,108
16012020,06:00,07:00,1050,0,284,0,,0,303
16012020,07:00,08:00,1050,0,280,0,,0,471
16012020,08:00,09:00,1047,0,284,0,,0,585
16012020,09:00,10:00,1047,0,281,0,,0,582
16012020,10:00,11:00,1046,0,283,0,,0,588
16012020,11:00,12:00,1049,0,282,0,,0,586
16012020,12:00,13:00,1049,0,282,0,,0,586
16012020,13:00,14:00,1042,0,281,0,,0,586
16012020,14:00,15:00,1046,0,281,0,,0,585
16012020,15:00,16:00,1042,0,280,0,,0,585
16012020,16:00,17:00,1042,0,279,0,,0,571
16012020,17:00,18:00,1048,0,282,0,,0,577
16012020,18:00,19:00,1045,0,282,0,,0,579
16012020,19:00,20:00,1044,0,283,0,,0,582
16012020,20:00,21:00,1045,0,276,0,,0,555
16012020,21:00,22:00,1046,0,156,0,,0,286
16012020,22:00,23:00,1046,0,139,0,,0,261
16012020,23:00,00:00,1046,0,138,0,,0,258
17012020,00:00,01:00,1036,0,137,0,,0,257
17012020,01:00,02:00,1023,0,138,0,,0,255
17012020,02:00,03:00,847,0,137,0,,0,255
17012020,03:00,04:00,977,0,136,0,,0,256
17012020,04:00,05:00,979,130,136,0,,0,254
17012020,05:00,06:00,1039,453,144,0,,0,342
17012020,06:00,07:00,1048,797,257,0,,0,573
17012020,07:00,08:00,1042,1044,280,0,,0,575
17012020,08:00,09:00,1042,1053,280,0,,0,579
17012020,09:00,10:00,1037,1060,280,0,,0,588
17012020,10:00,11:00,1038,1054,280,0,,0,594
17012020,11:00,12:00,1037,1056,280,0,,0,599
17012020,12:00,13:00,1039,1057,280,0,,0,599
17012020,13:00,14:00,1036,1059,280,0,,0,600
17012020,14:00,15:00,1034,1053,279,0,,0,600
17012020,15:00,16:00,1036,1060,280,0,,0,602
17012020,16:00,17:00,1039,1064,279,0,,0,600
17012020,17:00,18:00,1040,1062,283,0,,0,608
17012020,18:00,19:00,1043,1064,284,0,,0,613
17012020,19:00,20:00,1036,1063,283,0,,0,611
17012020,20:00,21:00,1043,1064,273,0,,0,610
17012020,21:00,22:00,1040,1062,149,0,,0,369
17012020,22:00,23:00,1033,1065,139,0,,0,259
17012020,23:00,00:00,1043,1066,138,0,,0,275
18012020,00:00,01:00,923,929,137,0,,0,279
18012020,01:00,02:00,899,902,136,0,,0,277
18012020,02:00,03:00,804,800,135,0,,0,276
18012020,03:00,04:00,776,670,136,0,,0,275
18012020,04:00,05:00,930,847,136,0,,0,278
18012020,05:00,06:00,967,984,135,0,,0,276
18012020,06:00,07:00,997,1007,136,0,,0,278
18012020,07:00,08:00,1038,1057,171,0,,0,287
18012020,08:00,09:00,1038,1050,278,0,,0,425
18012020,09:00,10:00,1036,1061,282,0,,0,605
18012020,10:00,11:00,1034,1059,283,0,,0,595
18012020,11:00,12:00,1036,1060,281,0,,0,597
18012020,12:00,13:00,1035,1056,269,0,,0,596
18012020,13:00,14:00,1035,1059,261,0,,0,597
18012020,14:00,15:00,1035,1059,281,0,,0,596
18012020,15:00,16:00,1034,1058,281,0,,0,597
18012020,16:00,17:00,1037,1059,281,0,,0,597
18012020,17:00,18:00,1042,1064,283,0,,0,604
18012020,18:00,19:00,1045,1061,285,0,,0,605
18012020,19:00,20:00,1045,1063,285,0,,0,608
18012020,20:00,21:00,1042,1058,286,0,,0,607
18012020,21:00,22:00,1048,1052,285,0,,0,609
18012020,22:00,23:00,1046,1059,284,0,,0,604
18012020,23:00,00:00,1045,1059,281,0,,0,597
19012020,00:00,01:00,1050,1060,277,0,,0,388
19012020,01:00,02:00,1046,1058,218,0,,0,251
19012020,02:00,03:00,1045,1062,140,0,,0,262
19012020,03:00,04:00,1045,1052,173,0,,0,258
19012020,04:00,05:00,1044,1057,153,0,,0,253
19012020,05:00,06:00,1044,1061,136,0,,0,251
19012020,06:00,07:00,1044,1058,136,0,,0,251
19012020,07:00,08:00,1043,1058,161,0,,0,279
19012020,08:00,09:00,1043,1058,264,0,,0,550
19012020,09:00,10:00,1045,1061,282,0,,0,602
19012020,10:00,11:00,1045,1057,281,0,,0,602
19012020,11:00,12:00,1046,1060,280,0,,0,601
19012020,12:00,13:00,1042,1052,281,0,,0,600
19012020,13:00,14:00,1046,1063,282,0,,0,599
19012020,14:00,15:00,1044,1060,283,0,,0,569
19012020,15:00,16:00,1045,1059,282,0,,0,603
19012020,16:00,17:00,1043,1060,281,0,,0,601
19012020,17:00,18:00,1042,1057,284,0,,0,605
19012020,18:00,19:00,1046,1060,284,0,,0,606
19012020,19:00,20:00,1044,1060,285,0,,0,606
19012020,20:00,21:00,1044,1062,285,0,,0,608
19012020,21:00,22:00,1043,1060,285,0,,0,607
19012020,22:00,23:00,1045,1060,285,0,,0,607
19012020,23:00,00:00,1041,1062,283,0,,0,600
20012020,00:00,01:00,1046,1061,281,0,,0,565
20012020,01:00,02:00,1045,1060,280,0,,0,586
20012020,02:00,03:00,1048,1065,277,0,,0,590
20012020,03:00,04:00,1044,1062,192,38,,0,381
20012020,04:00,05:00,1042,1036,160,161,,0,287
20012020,05:00,06:00,1049,1059,239,181,,0,442
20012020,06:00,07:00,1045,1063,289,250,,0,602
20012020,07:00,08:00,1044,1067,291,286,,0,618
20012020,08:00,09:00,1046,1064,288,288,,0,619
20012020,09:00,10:00,1047,1058,286,289,,0,617
20012020,10:00,11:00,1046,1059,285,289,,0,612
20012020,11:00,12:00,1047,1056,287,288,,0,612
20012020,12:00,13:00,1044,1046,287,288,,0,613
20012020,13:00,14:00,1052,1055,286,289,,0,613
20012020,14:00,15:00,1046,1057,286,288,,0,611
20012020,15:00,16:00,1050,1053,286,289,,0,611
20012020,16:00,17:00,1052,1057,287,289,,0,612
20012020,17:00,18:00,1049,1049,288,292,,0,618
20012020,18:00,19:00,1053,1049,289,294,,0,622
20012020,19:00,20:00,1053,1056,293,294,,0,617
20012020,20:00,21:00,1053,1048,292,292,,0,617
20012020,21:00,22:00,1051,1054,293,295,,0,617
20012020,22:00,23:00,1053,1056,294,297,,0,617
20012020,23:00,00:00,1053,1052,290,294,,0,611
21012020,00:00,01:00,1050,1053,288,166,,0,611
21012020,01:00,02:00,1053,1047,292,144,,0,613
21012020,02:00,03:00,1049,1042,289,144,,0,613
21012020,03:00,04:00,1053,1043,293,145,,0,614
21012020,04:00,05:00,1046,1041,292,235,,0,613
21012020,05:00,06:00,935,937,293,293,,32,615
21012020,06:00,07:00,1050,1042,292,294,,130,617
21012020,07:00,08:00,1051,1053,294,295,,308,619
21012020,08:00,09:00,1049,1051,293,294,,374,616
21012020,09:00,10:00,1052,1048,293,293,,376,622
21012020,10:00,11:00,1053,1047,292,291,,375,616
21012020,11:00,12:00,1052,1052,293,291,,377,615
21012020,12:00,13:00,1054,1053,292,292,,384,612
21012020,13:00,14:00,1052,1044,293,291,,385,614
21012020,14:00,15:00,1054,1051,295,291,,384,613
21012020,15:00,16:00,1055,1053,295,293,,386,615
21012020,16:00,17:00,1055,1054,295,293,,386,616
21012020,17:00,18:00,1054,1054,296,292,,386,616
21012020,18:00,19:00,1055,1061,295,293,,386,615
21012020,19:00,20:00,1053,1057,295,293,,386,614
21012020,20:00,21:00,1055,1057,296,293,,386,616
21012020,21:00,22:00,1055,1061,294,293,,387,615
21012020,22:00,23:00,1058,1060,293,292,,385,614
21012020,23:00,00:00,1055,1062,293,292,,384,611
22012020,00:00,01:00,1059,1058,295,292,,383,612
22012020,01:00,02:00,1059,1063,293,222,,384,610
22012020,02:00,03:00,1059,1061,279,219,,384,612
22012020,03:00,04:00,1058,1062,248,247,,385,602
22012020,04:00,05:00,1057,1064,288,292,,385,601
22012020,05:00,06:00,1059,1062,294,292,,383,602
22012020,06:00,07:00,1057,1064,293,292,,384,600
22012020,07:00,08:00,1059,1065,294,292,,385,600
22012020,08:00,09:00,1058,1061,294,292,,384,604
22012020,09:00,10:00,1057,1065,294,293,,384,600
22012020,10:00,11:00,1055,1062,288,292,,383,599
22012020,11:00,12:00,1055,1061,291,292,,383,599
22012020,12:00,13:00,1056,1063,294,292,,384,601
22012020,13:00,14:00,1056,1065,293,292,,384,599
22012020,14:00,15:00,1057,1059,294,292,,384,599
22012020,15:00,16:00,1057,1062,283,293,,384,597
