date,start,end,11WD8DRES5X----D
1022020,06:00,07:00,95
1022020,07:00,08:00,96
1022020,08:00,09:00,116
1022020,09:00,10:00,151
1022020,10:00,11:00,138
1022020,11:00,12:00,77
1022020,12:00,13:00,77
1022020,13:00,14:00,77
1022020,14:00,15:00,77
1022020,15:00,16:00,76
1022020,16:00,17:00,114
1022020,17:00,18:00,132
1022020,18:00,19:00,151
1022020,19:00,20:00,114
1022020,20:00,21:00,76
1022020,21:00,22:00,76
1022020,22:00,23:00,76
1022020,23:00,00:00,77
2022020,00:00,01:00,97
2022020,01:00,02:00,96
2022020,02:00,03:00,97
2022020,03:00,04:00,97
2022020,04:00,05:00,97
2022020,05:00,06:00,97
2022020,06:00,07:00,96
2022020,07:00,08:00,96
2022020,08:00,09:00,115
2022020,09:00,10:00,161
2022020,10:00,11:00,199
2022020,11:00,12:00,231
2022020,12:00,13:00,231
2022020,13:00,14:00,231
2022020,14:00,15:00,232
2022020,15:00,16:00,241
2022020,16:00,17:00,242
2022020,17:00,18:00,243
2022020,18:00,19:00,242
2022020,19:00,20:00,243
2022020,20:00,21:00,242
2022020,21:00,22:00,240
2022020,22:00,23:00,232
2022020,23:00,00:00,223
3022020,00:00,01:00,222
3022020,01:00,02:00,222
3022020,02:00,03:00,222
3022020,03:00,04:00,223
3022020,04:00,05:00,223
3022020,05:00,06:00,224
3022020,06:00,07:00,235
3022020,07:00,08:00,237
3022020,08:00,09:00,238
3022020,09:00,10:00,243
3022020,10:00,11:00,243
3022020,11:00,12:00,244
3022020,12:00,13:00,243
3022020,13:00,14:00,241
3022020,14:00,15:00,242
3022020,15:00,16:00,242
3022020,16:00,17:00,243
3022020,17:00,18:00,243
3022020,18:00,19:00,243
3022020,19:00,20:00,243
3022020,20:00,21:00,243
3022020,21:00,22:00,242
3022020,22:00,23:00,234
3022020,23:00,00:00,234
4022020,00:00,01:00,223
4022020,01:00,02:00,223
4022020,02:00,03:00,223
4022020,03:00,04:00,224
4022020,04:00,05:00,233
4022020,05:00,06:00,244
4022020,06:00,07:00,246
4022020,07:00,08:00,247
4022020,08:00,09:00,247
4022020,09:00,10:00,247
4022020,10:00,11:00,246
4022020,11:00,12:00,247
4022020,12:00,13:00,246
4022020,13:00,14:00,246
4022020,14:00,15:00,246
4022020,15:00,16:00,246
4022020,16:00,17:00,247
4022020,17:00,18:00,247
4022020,18:00,19:00,248
4022020,19:00,20:00,248
4022020,20:00,21:00,249
4022020,21:00,22:00,249
4022020,22:00,23:00,249
4022020,23:00,00:00,249
5022020,00:00,01:00,250
5022020,01:00,02:00,250
5022020,02:00,03:00,250
