date,start,end,11WD2BRE6000118Z
8012019,03:00,04:00,86
8012019,04:00,05:00,87
8012019,05:00,06:00,86
8012019,06:00,07:00,87
8012019,07:00,08:00,111
8012019,08:00,09:00,102
8012019,09:00,10:00,86
8012019,10:00,11:00,86
8012019,11:00,12:00,87
8012019,12:00,13:00,86
8012019,13:00,14:00,86
8012019,14:00,15:00,86
8012019,15:00,16:00,86
8012019,16:00,17:00,86
8012019,17:00,18:00,86
8012019,18:00,19:00,87
8012019,19:00,20:00,87
8012019,20:00,21:00,86
8012019,21:00,22:00,87
8012019,22:00,23:00,87
8012019,23:00,00:00,0
9012019,00:00,01:00,87
9012019,01:00,02:00,87
9012019,02:00,03:00,87
9012019,03:00,04:00,87
9012019,04:00,05:00,87
9012019,05:00,06:00,105
9012019,06:00,07:00,126
9012019,07:00,08:00,174
9012019,08:00,09:00,235
9012019,09:00,10:00,279
9012019,10:00,11:00,284
9012019,11:00,12:00,284
9012019,12:00,13:00,280
9012019,13:00,14:00,268
9012019,14:00,15:00,254
9012019,15:00,16:00,265
9012019,16:00,17:00,279
9012019,17:00,18:00,279
9012019,18:00,19:00,281
9012019,19:00,20:00,281
9012019,20:00,21:00,281
9012019,21:00,22:00,283
9012019,22:00,23:00,284
9012019,23:00,00:00,0
10012019,00:00,01:00,245
10012019,01:00,02:00,228
10012019,02:00,03:00,218
10012019,03:00,04:00,218
10012019,04:00,05:00,229
10012019,05:00,06:00,249
10012019,06:00,07:00,254
10012019,07:00,08:00,253
10012019,08:00,09:00,252
10012019,09:00,10:00,251
10012019,10:00,11:00,262
10012019,11:00,12:00,261
10012019,12:00,13:00,260
10012019,13:00,14:00,261
10012019,14:00,15:00,260
10012019,15:00,16:00,258
10012019,16:00,17:00,261
10012019,17:00,18:00,272
10012019,18:00,19:00,286
10012019,19:00,20:00,288
10012019,20:00,21:00,289
10012019,21:00,22:00,287
10012019,22:00,23:00,286
10012019,23:00,00:00,0
11012019,00:00,01:00,257
11012019,01:00,02:00,231
11012019,02:00,03:00,226
11012019,03:00,04:00,231
11012019,04:00,05:00,238
11012019,05:00,06:00,252
11012019,06:00,07:00,262
11012019,07:00,08:00,266
11012019,08:00,09:00,276
11012019,09:00,10:00,276
11012019,10:00,11:00,277
11012019,11:00,12:00,274
11012019,12:00,13:00,275
11012019,13:00,14:00,266
11012019,14:00,15:00,266
11012019,15:00,16:00,264
11012019,16:00,17:00,263
11012019,17:00,18:00,262
11012019,18:00,19:00,264
11012019,19:00,20:00,273
11012019,20:00,21:00,286
11012019,21:00,22:00,235
11012019,22:00,23:00,158
11012019,23:00,00:00,0
12012019,00:00,01:00,0
12012019,01:00,02:00,0
12012019,02:00,03:00,0
12012019,03:00,04:00,0
12012019,04:00,05:00,0
12012019,05:00,06:00,0
12012019,06:00,07:00,0
12012019,07:00,08:00,0
12012019,08:00,09:00,0
12012019,09:00,10:00,0
12012019,10:00,11:00,0
12012019,11:00,12:00,0
12012019,12:00,13:00,0
12012019,13:00,14:00,0
12012019,14:00,15:00,0
12012019,15:00,16:00,0
12012019,16:00,17:00,0
12012019,17:00,18:00,0
12012019,18:00,19:00,0
12012019,19:00,20:00,0
12012019,20:00,21:00,0
12012019,21:00,22:00,0
12012019,22:00,23:00,0
12012019,23:00,00:00,0
13012019,00:00,01:00,0
13012019,01:00,02:00,0
13012019,02:00,03:00,0
13012019,03:00,04:00,0
13012019,04:00,05:00,0
13012019,05:00,06:00,0
13012019,06:00,07:00,0
13012019,07:00,08:00,0
13012019,08:00,09:00,0
13012019,09:00,10:00,0
13012019,10:00,11:00,0
13012019,11:00,12:00,0
13012019,12:00,13:00,0
13012019,13:00,14:00,0
13012019,14:00,15:00,0
13012019,15:00,16:00,0
13012019,16:00,17:00,0
13012019,17:00,18:00,0
13012019,18:00,19:00,0
13012019,19:00,20:00,0
13012019,20:00,21:00,0
13012019,21:00,22:00,0
13012019,22:00,23:00,0
13012019,23:00,00:00,0
14012019,00:00,01:00,0
14012019,01:00,02:00,0
14012019,02:00,03:00,0
14012019,03:00,04:00,14
14012019,04:00,05:00,50
14012019,05:00,06:00,90
14012019,06:00,07:00,104
14012019,07:00,08:00,135
14012019,08:00,09:00,169
14012019,09:00,10:00,206
14012019,10:00,11:00,174
14012019,11:00,12:00,144
14012019,12:00,13:00,143
14012019,13:00,14:00,143
14012019,14:00,15:00,142
14012019,15:00,16:00,168
14012019,16:00,17:00,192
14012019,17:00,18:00,222
14012019,18:00,19:00,250
14012019,19:00,20:00,268
14012019,20:00,21:00,221
14012019,21:00,22:00,156
14012019,22:00,23:00,119
14012019,23:00,00:00,0
15012019,00:00,01:00,96
15012019,01:00,02:00,96
15012019,02:00,03:00,98
15012019,03:00,04:00,154
15012019,04:00,05:00,168
15012019,05:00,06:00,201
15012019,06:00,07:00,233
15012019,07:00,08:00,280
15012019,08:00,09:00,284
15012019,09:00,10:00,283
15012019,10:00,11:00,283
15012019,11:00,12:00,281
15012019,12:00,13:00,260
15012019,13:00,14:00,247
15012019,14:00,15:00,227
15012019,15:00,16:00,219
15012019,16:00,17:00,219
15012019,17:00,18:00,226
15012019,18:00,19:00,236
15012019,19:00,20:00,235
15012019,20:00,21:00,207
15012019,21:00,22:00,164
15012019,22:00,23:00,121
15012019,23:00,00:00,0
16012019,00:00,01:00,89
16012019,01:00,02:00,89
16012019,02:00,03:00,89
16012019,03:00,04:00,89
16012019,04:00,05:00,113
16012019,05:00,06:00,168
16012019,06:00,07:00,240
16012019,07:00,08:00,280
16012019,08:00,09:00,279
16012019,09:00,10:00,273
16012019,10:00,11:00,249
16012019,11:00,12:00,246
16012019,12:00,13:00,250
16012019,13:00,14:00,266
16012019,14:00,15:00,282
16012019,15:00,16:00,243
16012019,16:00,17:00,185
16012019,17:00,18:00,177
16012019,18:00,19:00,179
16012019,19:00,20:00,178
16012019,20:00,21:00,179
16012019,21:00,22:00,191
16012019,22:00,23:00,177
16012019,23:00,00:00,0
17012019,00:00,01:00,98
17012019,01:00,02:00,96
17012019,02:00,03:00,96
17012019,03:00,04:00,96
17012019,04:00,05:00,103
17012019,05:00,06:00,157
17012019,06:00,07:00,200
17012019,07:00,08:00,265
17012019,08:00,09:00,281
17012019,09:00,10:00,281
17012019,10:00,11:00,281
17012019,11:00,12:00,281
17012019,12:00,13:00,283
17012019,13:00,14:00,282
17012019,14:00,15:00,281
17012019,15:00,16:00,281
17012019,16:00,17:00,280
17012019,17:00,18:00,261
17012019,18:00,19:00,278
17012019,19:00,20:00,279
17012019,20:00,21:00,279
17012019,21:00,22:00,270
17012019,22:00,23:00,244
17012019,23:00,00:00,0
18012019,00:00,01:00,207
18012019,01:00,02:00,192
18012019,02:00,03:00,180
18012019,03:00,04:00,207
18012019,04:00,05:00,233
18012019,05:00,06:00,271
18012019,06:00,07:00,283
18012019,07:00,08:00,285
18012019,08:00,09:00,287
18012019,09:00,10:00,285
18012019,10:00,11:00,287
18012019,11:00,12:00,287
18012019,12:00,13:00,288
18012019,13:00,14:00,289
18012019,14:00,15:00,287
18012019,15:00,16:00,287
18012019,16:00,17:00,288
18012019,17:00,18:00,286
18012019,18:00,19:00,287
18012019,19:00,20:00,286
18012019,20:00,21:00,288
18012019,21:00,22:00,289
18012019,22:00,23:00,286
18012019,23:00,00:00,0
19012019,00:00,01:00,260
19012019,01:00,02:00,241
19012019,02:00,03:00,238
19012019,03:00,04:00,254
19012019,04:00,05:00,268
19012019,05:00,06:00,266
19012019,06:00,07:00,286
19012019,07:00,08:00,286
19012019,08:00,09:00,287
19012019,09:00,10:00,290
19012019,10:00,11:00,290
19012019,11:00,12:00,292
19012019,12:00,13:00,288
19012019,13:00,14:00,284
19012019,14:00,15:00,284
19012019,15:00,16:00,282
19012019,16:00,17:00,283
19012019,17:00,18:00,284
19012019,18:00,19:00,285
19012019,19:00,20:00,283
19012019,20:00,21:00,260
19012019,21:00,22:00,257
19012019,22:00,23:00,255
19012019,23:00,00:00,0
20012019,00:00,01:00,238
20012019,01:00,02:00,223
20012019,02:00,03:00,216
20012019,03:00,04:00,226
20012019,04:00,05:00,227
20012019,05:00,06:00,236
20012019,06:00,07:00,256
20012019,07:00,08:00,273
20012019,08:00,09:00,284
20012019,09:00,10:00,285
20012019,10:00,11:00,288
20012019,11:00,12:00,287
20012019,12:00,13:00,289
20012019,13:00,14:00,287
20012019,14:00,15:00,286
20012019,15:00,16:00,286
20012019,16:00,17:00,285
20012019,17:00,18:00,284
20012019,18:00,19:00,285
20012019,19:00,20:00,287
20012019,20:00,21:00,288
20012019,21:00,22:00,287
20012019,22:00,23:00,286
20012019,23:00,00:00,0
21012019,00:00,01:00,282
21012019,01:00,02:00,278
21012019,02:00,03:00,271
21012019,03:00,04:00,279
21012019,04:00,05:00,280
21012019,05:00,06:00,284
21012019,06:00,07:00,286
21012019,07:00,08:00,286
21012019,08:00,09:00,287
21012019,09:00,10:00,284
21012019,10:00,11:00,284
21012019,11:00,12:00,285
21012019,12:00,13:00,285
21012019,13:00,14:00,287
21012019,14:00,15:00,288
21012019,15:00,16:00,288
21012019,16:00,17:00,286
21012019,17:00,18:00,285
21012019,18:00,19:00,285
21012019,19:00,20:00,285
21012019,20:00,21:00,288
21012019,21:00,22:00,288
21012019,22:00,23:00,289
21012019,23:00,00:00,0
22012019,00:00,01:00,285
22012019,01:00,02:00,283
22012019,02:00,03:00,286
22012019,03:00,04:00,285
22012019,04:00,05:00,287
22012019,05:00,06:00,287
22012019,06:00,07:00,287
22012019,07:00,08:00,287
22012019,08:00,09:00,284
22012019,09:00,10:00,283
22012019,10:00,11:00,285
22012019,11:00,12:00,285
22012019,12:00,13:00,286
22012019,13:00,14:00,287
22012019,14:00,15:00,289
22012019,15:00,16:00,288
22012019,16:00,17:00,286
22012019,17:00,18:00,285
22012019,18:00,19:00,286
22012019,19:00,20:00,289
22012019,20:00,21:00,290
22012019,21:00,22:00,288
22012019,22:00,23:00,286
22012019,23:00,00:00,0
23012019,00:00,01:00,262
23012019,01:00,02:00,242
23012019,02:00,03:00,229
23012019,03:00,04:00,236
23012019,04:00,05:00,252
23012019,05:00,06:00,271
23012019,06:00,07:00,282
23012019,07:00,08:00,281
23012019,08:00,09:00,280
23012019,09:00,10:00,279
23012019,10:00,11:00,280
23012019,11:00,12:00,280
23012019,12:00,13:00,281
23012019,13:00,14:00,282
23012019,14:00,15:00,283
23012019,15:00,16:00,288
23012019,16:00,17:00,288
23012019,17:00,18:00,286
23012019,18:00,19:00,286
23012019,19:00,20:00,287
23012019,20:00,21:00,286
23012019,21:00,22:00,287
23012019,22:00,23:00,288
23012019,23:00,00:00,0
24012019,00:00,01:00,287
24012019,01:00,02:00,286
24012019,02:00,03:00,287
24012019,03:00,04:00,287
24012019,04:00,05:00,288
24012019,05:00,06:00,289
24012019,06:00,07:00,289
24012019,07:00,08:00,289
24012019,08:00,09:00,287
24012019,09:00,10:00,285
24012019,10:00,11:00,286
24012019,11:00,12:00,285
24012019,12:00,13:00,286
24012019,13:00,14:00,287
24012019,14:00,15:00,287
24012019,15:00,16:00,286
24012019,16:00,17:00,285
24012019,17:00,18:00,284
24012019,18:00,19:00,285
24012019,19:00,20:00,287
24012019,20:00,21:00,287
24012019,21:00,22:00,288
24012019,22:00,23:00,283
24012019,23:00,00:00,0
25012019,00:00,01:00,281
25012019,01:00,02:00,282
25012019,02:00,03:00,286
25012019,03:00,04:00,285
25012019,04:00,05:00,287
25012019,05:00,06:00,287
25012019,06:00,07:00,284
25012019,07:00,08:00,282
25012019,08:00,09:00,286
25012019,09:00,10:00,285
25012019,10:00,11:00,285
25012019,11:00,12:00,285
25012019,12:00,13:00,285
25012019,13:00,14:00,286
25012019,14:00,15:00,285
25012019,15:00,16:00,284
25012019,16:00,17:00,282
25012019,17:00,18:00,281
25012019,18:00,19:00,282
25012019,19:00,20:00,283
25012019,20:00,21:00,284
25012019,21:00,22:00,284
25012019,22:00,23:00,286
25012019,23:00,00:00,0
26012019,00:00,01:00,271
26012019,01:00,02:00,240
26012019,02:00,03:00,210
26012019,03:00,04:00,163
26012019,04:00,05:00,152
26012019,05:00,06:00,158
26012019,06:00,07:00,190
26012019,07:00,08:00,219
26012019,08:00,09:00,248
26012019,09:00,10:00,281
26012019,10:00,11:00,281
26012019,11:00,12:00,283
26012019,12:00,13:00,282
26012019,13:00,14:00,281
26012019,14:00,15:00,279
26012019,15:00,16:00,275
26012019,16:00,17:00,276
26012019,17:00,18:00,274
26012019,18:00,19:00,269
26012019,19:00,20:00,262
26012019,20:00,21:00,244
26012019,21:00,22:00,226
26012019,22:00,23:00,209
26012019,23:00,00:00,0
27012019,00:00,01:00,148
27012019,01:00,02:00,111
27012019,02:00,03:00,96
27012019,03:00,04:00,97
27012019,04:00,05:00,96
27012019,05:00,06:00,97
27012019,06:00,07:00,97
27012019,07:00,08:00,96
27012019,08:00,09:00,133
27012019,09:00,10:00,161
27012019,10:00,11:00,192
27012019,11:00,12:00,207
27012019,12:00,13:00,206
27012019,13:00,14:00,210
27012019,14:00,15:00,211
27012019,15:00,16:00,220
27012019,16:00,17:00,241
27012019,17:00,18:00,274
27012019,18:00,19:00,285
27012019,19:00,20:00,281
27012019,20:00,21:00,271
27012019,21:00,22:00,233
27012019,22:00,23:00,188
27012019,23:00,00:00,0
28012019,00:00,01:00,147
28012019,01:00,02:00,145
28012019,02:00,03:00,145
28012019,03:00,04:00,146
28012019,04:00,05:00,147
28012019,05:00,06:00,207
28012019,06:00,07:00,258
28012019,07:00,08:00,289
28012019,08:00,09:00,288
28012019,09:00,10:00,285
28012019,10:00,11:00,285
28012019,11:00,12:00,286
28012019,12:00,13:00,288
28012019,13:00,14:00,289
28012019,14:00,15:00,288
28012019,15:00,16:00,281
28012019,16:00,17:00,277
28012019,17:00,18:00,284
28012019,18:00,19:00,283
28012019,19:00,20:00,284
28012019,20:00,21:00,284
28012019,21:00,22:00,281
28012019,22:00,23:00,263
28012019,23:00,00:00,0
29012019,00:00,01:00,216
29012019,01:00,02:00,206
29012019,02:00,03:00,198
29012019,03:00,04:00,231
29012019,04:00,05:00,237
29012019,05:00,06:00,236
29012019,06:00,07:00,282
29012019,07:00,08:00,286
29012019,08:00,09:00,286
29012019,09:00,10:00,285
29012019,10:00,11:00,287
29012019,11:00,12:00,288
29012019,12:00,13:00,283
29012019,13:00,14:00,285
29012019,14:00,15:00,284
29012019,15:00,16:00,283
29012019,16:00,17:00,284
29012019,17:00,18:00,281
29012019,18:00,19:00,283
29012019,19:00,20:00,287
29012019,20:00,21:00,286
29012019,21:00,22:00,281
29012019,22:00,23:00,281
29012019,23:00,00:00,0
30012019,00:00,01:00,245
30012019,01:00,02:00,234
30012019,02:00,03:00,221
30012019,03:00,04:00,255
30012019,04:00,05:00,274
30012019,05:00,06:00,273
30012019,06:00,07:00,281
30012019,07:00,08:00,286
30012019,08:00,09:00,284
30012019,09:00,10:00,284
30012019,10:00,11:00,284
30012019,11:00,12:00,283
30012019,12:00,13:00,285
30012019,13:00,14:00,286
30012019,14:00,15:00,286
30012019,15:00,16:00,286
30012019,16:00,17:00,286
30012019,17:00,18:00,285
30012019,18:00,19:00,283
30012019,19:00,20:00,285
30012019,20:00,21:00,282
30012019,21:00,22:00,284
30012019,22:00,23:00,285
30012019,23:00,00:00,0
31012019,00:00,01:00,229
31012019,01:00,02:00,219
31012019,02:00,03:00,206
31012019,03:00,04:00,236
31012019,04:00,05:00,253
31012019,05:00,06:00,270
31012019,06:00,07:00,285
31012019,07:00,08:00,286
31012019,08:00,09:00,286
31012019,09:00,10:00,284
31012019,10:00,11:00,284
31012019,11:00,12:00,284
31012019,12:00,13:00,284
31012019,13:00,14:00,286
31012019,14:00,15:00,286
31012019,15:00,16:00,286
31012019,16:00,17:00,286
31012019,17:00,18:00,285
31012019,18:00,19:00,284
31012019,19:00,20:00,285
31012019,20:00,21:00,286
31012019,21:00,22:00,284
31012019,22:00,23:00,248
31012019,23:00,00:00,0
1022019,00:00,01:00,209
1022019,01:00,02:00,161
1022019,02:00,03:00,141
1022019,03:00,04:00,141
1022019,04:00,05:00,141
1022019,05:00,06:00,176
1022019,06:00,07:00,254
1022019,07:00,08:00,286
1022019,08:00,09:00,288
1022019,09:00,10:00,287
1022019,10:00,11:00,284
1022019,11:00,12:00,285
1022019,12:00,13:00,285
1022019,13:00,14:00,286
1022019,14:00,15:00,287
1022019,15:00,16:00,287
1022019,16:00,17:00,285
1022019,17:00,18:00,284
1022019,18:00,19:00,284
1022019,19:00,20:00,284
1022019,20:00,21:00,285
1022019,21:00,22:00,287
1022019,22:00,23:00,286
1022019,23:00,00:00,0
2022019,00:00,01:00,254
2022019,01:00,02:00,234
2022019,02:00,03:00,224
2022019,03:00,04:00,255
2022019,04:00,05:00,249
2022019,05:00,06:00,261
2022019,06:00,07:00,283
2022019,07:00,08:00,289
2022019,08:00,09:00,286
2022019,09:00,10:00,285
2022019,10:00,11:00,287
2022019,11:00,12:00,287
2022019,12:00,13:00,288
2022019,13:00,14:00,281
2022019,14:00,15:00,273
2022019,15:00,16:00,276
2022019,16:00,17:00,280
2022019,17:00,18:00,280
2022019,18:00,19:00,280
2022019,19:00,20:00,280
2022019,20:00,21:00,281
2022019,21:00,22:00,277
2022019,22:00,23:00,253
2022019,23:00,00:00,0
3022019,00:00,01:00,229
3022019,01:00,02:00,232
3022019,02:00,03:00,211
3022019,03:00,04:00,206
3022019,04:00,05:00,221
3022019,05:00,06:00,243
3022019,06:00,07:00,274
3022019,07:00,08:00,282
3022019,08:00,09:00,281
3022019,09:00,10:00,279
3022019,10:00,11:00,280
3022019,11:00,12:00,280
3022019,12:00,13:00,275
3022019,13:00,14:00,243
3022019,14:00,15:00,220
3022019,15:00,16:00,217
3022019,16:00,17:00,254
3022019,17:00,18:00,277
3022019,18:00,19:00,287
3022019,19:00,20:00,287
3022019,20:00,21:00,286
3022019,21:00,22:00,255
3022019,22:00,23:00,233
3022019,23:00,00:00,0
4022019,00:00,01:00,203
4022019,01:00,02:00,205
4022019,02:00,03:00,198
4022019,03:00,04:00,209
4022019,04:00,05:00,226
4022019,05:00,06:00,261
4022019,06:00,07:00,284
4022019,07:00,08:00,286
4022019,08:00,09:00,285
4022019,09:00,10:00,278
4022019,10:00,11:00,261
4022019,11:00,12:00,285
4022019,12:00,13:00,286
4022019,13:00,14:00,287
4022019,14:00,15:00,287
4022019,15:00,16:00,286
4022019,16:00,17:00,283
4022019,17:00,18:00,226
4022019,18:00,19:00,211
4022019,19:00,20:00,211
4022019,20:00,21:00,213
4022019,21:00,22:00,212
4022019,22:00,23:00,201
4022019,23:00,00:00,0
5022019,00:00,01:00,132
5022019,01:00,02:00,119
5022019,02:00,03:00,118
5022019,03:00,04:00,132
5022019,04:00,05:00,186
5022019,05:00,06:00,257
5022019,06:00,07:00,273
5022019,07:00,08:00,286
5022019,08:00,09:00,284
5022019,09:00,10:00,283
5022019,10:00,11:00,284
5022019,11:00,12:00,284
5022019,12:00,13:00,285
5022019,13:00,14:00,286
5022019,14:00,15:00,288
5022019,15:00,16:00,286
5022019,16:00,17:00,285
5022019,17:00,18:00,285
5022019,18:00,19:00,285
5022019,19:00,20:00,287
5022019,20:00,21:00,287
5022019,21:00,22:00,288
5022019,22:00,23:00,284
5022019,23:00,00:00,0
6022019,00:00,01:00,235
6022019,01:00,02:00,183
6022019,02:00,03:00,155
6022019,03:00,04:00,177
6022019,04:00,05:00,187
6022019,05:00,06:00,216
6022019,06:00,07:00,243
6022019,07:00,08:00,250
6022019,08:00,09:00,250
6022019,09:00,10:00,248
6022019,10:00,11:00,273
6022019,11:00,12:00,281
6022019,12:00,13:00,283
6022019,13:00,14:00,285
6022019,14:00,15:00,285
6022019,15:00,16:00,276
6022019,16:00,17:00,261
6022019,17:00,18:00,258
6022019,18:00,19:00,266
6022019,19:00,20:00,267
6022019,20:00,21:00,269
6022019,21:00,22:00,268
6022019,22:00,23:00,269
6022019,23:00,00:00,0
7022019,00:00,01:00,216
7022019,01:00,02:00,188
7022019,02:00,03:00,177
7022019,03:00,04:00,180
7022019,04:00,05:00,179
7022019,05:00,06:00,212
7022019,06:00,07:00,256
7022019,07:00,08:00,267
7022019,08:00,09:00,266
7022019,09:00,10:00,265
7022019,10:00,11:00,267
7022019,11:00,12:00,266
7022019,12:00,13:00,268
7022019,13:00,14:00,269
7022019,14:00,15:00,269
7022019,15:00,16:00,268
7022019,16:00,17:00,268
7022019,17:00,18:00,268
7022019,18:00,19:00,268
7022019,19:00,20:00,267
7022019,20:00,21:00,212
7022019,21:00,22:00,148
7022019,22:00,23:00,106
7022019,23:00,00:00,0
8022019,00:00,01:00,98
8022019,01:00,02:00,92
8022019,02:00,03:00,92
8022019,03:00,04:00,92
8022019,04:00,05:00,119
8022019,05:00,06:00,158
8022019,06:00,07:00,200
8022019,07:00,08:00,232
8022019,08:00,09:00,259
8022019,09:00,10:00,254
8022019,10:00,11:00,160
8022019,11:00,12:00,145
8022019,12:00,13:00,145
8022019,13:00,14:00,146
8022019,14:00,15:00,147
8022019,15:00,16:00,147
8022019,16:00,17:00,147
8022019,17:00,18:00,145
8022019,18:00,19:00,145
8022019,19:00,20:00,143
8022019,20:00,21:00,146
8022019,21:00,22:00,147
8022019,22:00,23:00,107
8022019,23:00,00:00,0
9022019,00:00,01:00,90
9022019,01:00,02:00,90
9022019,02:00,03:00,90
9022019,03:00,04:00,90
9022019,04:00,05:00,90
9022019,05:00,06:00,90
9022019,06:00,07:00,90
9022019,07:00,08:00,90
9022019,08:00,09:00,90
9022019,09:00,10:00,89
9022019,10:00,11:00,90
9022019,11:00,12:00,90
9022019,12:00,13:00,90
9022019,13:00,14:00,90
9022019,14:00,15:00,90
9022019,15:00,16:00,90
9022019,16:00,17:00,90
9022019,17:00,18:00,90
9022019,18:00,19:00,91
9022019,19:00,20:00,91
9022019,20:00,21:00,90
9022019,21:00,22:00,90
9022019,22:00,23:00,91
9022019,23:00,00:00,0
10022019,00:00,01:00,91
10022019,01:00,02:00,91
10022019,02:00,03:00,91
10022019,03:00,04:00,91
10022019,04:00,05:00,91
10022019,05:00,06:00,91
10022019,06:00,07:00,91
10022019,07:00,08:00,90
10022019,08:00,09:00,91
10022019,09:00,10:00,90
10022019,10:00,11:00,90
10022019,11:00,12:00,90
10022019,12:00,13:00,91
10022019,13:00,14:00,91
10022019,14:00,15:00,91
10022019,15:00,16:00,90
10022019,16:00,17:00,90
10022019,17:00,18:00,91
10022019,18:00,19:00,90
10022019,19:00,20:00,90
10022019,20:00,21:00,90
10022019,21:00,22:00,90
10022019,22:00,23:00,90
10022019,23:00,00:00,0
11022019,00:00,01:00,91
11022019,01:00,02:00,91
11022019,02:00,03:00,91
11022019,03:00,04:00,91
11022019,04:00,05:00,103
11022019,05:00,06:00,161
11022019,06:00,07:00,196
11022019,07:00,08:00,247
11022019,08:00,09:00,274
11022019,09:00,10:00,278
11022019,10:00,11:00,251
11022019,11:00,12:00,221
11022019,12:00,13:00,236
