date,start,end,11WD2S2610001015,11WD2S262000102W,11WD2S260000100F
19032018,12:00,13:00,110,110,111
19032018,13:00,14:00,110,110,112
19032018,14:00,15:00,110,110,113
19032018,15:00,16:00,110,110,113
19032018,16:00,17:00,110,110,114
19032018,17:00,18:00,110,110,114
19032018,18:00,19:00,110,111,114
19032018,19:00,20:00,110,110,112
19032018,20:00,21:00,110,110,109
19032018,21:00,22:00,106,106,101
19032018,22:00,23:00,99,100,93
19032018,23:00,00:00,100,101,73
20032018,00:00,01:00,102,103,76
20032018,01:00,02:00,104,105,78
20032018,02:00,03:00,100,101,77
20032018,03:00,04:00,103,104,79
20032018,04:00,05:00,100,101,82
20032018,05:00,06:00,101,102,84
20032018,06:00,07:00,106,107,94
20032018,07:00,08:00,107,107,101
20032018,08:00,09:00,107,107,102
20032018,09:00,10:00,105,106,92
20032018,10:00,11:00,102,103,86
20032018,11:00,12:00,102,103,84
20032018,12:00,13:00,101,102,85
20032018,13:00,14:00,102,103,84
20032018,14:00,15:00,101,101,80
20032018,15:00,16:00,100,101,81
20032018,16:00,17:00,100,100,93
20032018,17:00,18:00,101,102,101
20032018,18:00,19:00,108,109,105
20032018,19:00,20:00,109,109,102
20032018,20:00,21:00,106,106,97
20032018,21:00,22:00,99,98,89
20032018,22:00,23:00,99,99,87
20032018,23:00,00:00,93,94,75
21032018,00:00,01:00,93,94,68
21032018,01:00,02:00,96,97,68
21032018,02:00,03:00,96,97,67
21032018,03:00,04:00,93,94,71
21032018,04:00,05:00,96,97,84
21032018,05:00,06:00,101,102,85
21032018,06:00,07:00,110,111,98
21032018,07:00,08:00,112,113,99
21032018,08:00,09:00,112,113,98
21032018,09:00,10:00,112,115,90
21032018,10:00,11:00,108,111,87
21032018,11:00,12:00,105,105,84
21032018,12:00,13:00,105,105,85
21032018,13:00,14:00,106,106,88
21032018,14:00,15:00,107,108,91
21032018,15:00,16:00,106,107,87
21032018,16:00,17:00,103,104,85
21032018,17:00,18:00,89,90,82
21032018,18:00,19:00,106,106,101
21032018,19:00,20:00,106,106,103
21032018,20:00,21:00,106,107,99
21032018,21:00,22:00,107,107,96
21032018,22:00,23:00,104,105,93
21032018,23:00,00:00,100,101,87
22032018,00:00,01:00,100,101,86
22032018,01:00,02:00,100,102,86
22032018,02:00,03:00,98,99,88
22032018,03:00,04:00,98,99,91
22032018,04:00,05:00,97,100,93
22032018,05:00,06:00,97,101,95
22032018,06:00,07:00,98,101,94
22032018,07:00,08:00,114,118,105
22032018,08:00,09:00,114,118,100
22032018,09:00,10:00,106,109,84
22032018,10:00,11:00,101,104,83
22032018,11:00,12:00,101,104,76
22032018,12:00,13:00,92,95,72
22032018,13:00,14:00,91,94,72
22032018,14:00,15:00,95,98,73
22032018,15:00,16:00,98,100,74
22032018,16:00,17:00,100,100,76
22032018,17:00,18:00,104,100,79
22032018,18:00,19:00,104,100,77
22032018,19:00,20:00,104,100,76
22032018,20:00,21:00,104,100,74
22032018,21:00,22:00,104,100,73
22032018,22:00,23:00,94,97,73
22032018,23:00,00:00,88,91,67
23032018,00:00,01:00,80,83,65
23032018,01:00,02:00,73,76,63
23032018,02:00,03:00,63,66,60
23032018,03:00,04:00,63,66,59
23032018,04:00,05:00,88,91,68
23032018,05:00,06:00,100,103,81
23032018,06:00,07:00,107,111,93
23032018,07:00,08:00,109,113,100
23032018,08:00,09:00,110,114,113
23032018,09:00,10:00,110,114,113
23032018,10:00,11:00,110,114,113
23032018,11:00,12:00,109,113,111
23032018,12:00,13:00,104,107,105
23032018,13:00,14:00,107,111,113
23032018,14:00,15:00,108,112,111
23032018,15:00,16:00,102,105,96
23032018,16:00,17:00,97,100,92
23032018,17:00,18:00,103,106,98
23032018,18:00,19:00,109,111,112
23032018,19:00,20:00,109,113,115
23032018,20:00,21:00,102,106,103
23032018,21:00,22:00,96,99,93
23032018,22:00,23:00,95,98,92
23032018,23:00,00:00,95,98,81
24032018,00:00,01:00,89,92,70
24032018,01:00,02:00,78,81,67
24032018,02:00,03:00,72,75,66
24032018,03:00,04:00,81,85,66
24032018,04:00,05:00,95,98,73
24032018,05:00,06:00,95,98,88
24032018,06:00,07:00,96,99,89
24032018,07:00,08:00,101,105,90
24032018,08:00,09:00,102,105,82
24032018,09:00,10:00,102,105,73
24032018,10:00,11:00,86,89,69
24032018,11:00,12:00,77,80,67
24032018,12:00,13:00,73,75,65
24032018,13:00,14:00,70,73,65
24032018,14:00,15:00,64,67,62
24032018,15:00,16:00,65,68,62
24032018,16:00,17:00,62,64,62
24032018,17:00,18:00,72,74,66
24032018,18:00,19:00,95,97,75
24032018,19:00,20:00,108,109,79
24032018,20:00,21:00,100,104,76
24032018,21:00,22:00,88,92,73
24032018,22:00,23:00,25,97,52
24032018,23:00,00:00,0,99,43
25032018,00:00,01:00,0,103,43
25032018,01:00,02:00,0,104,43
25032018,03:00,04:00,0,104,44
25032018,04:00,05:00,0,105,44
25032018,05:00,06:00,0,107,46
25032018,06:00,07:00,0,100,44
25032018,07:00,08:00,0,99,42
25032018,08:00,09:00,0,99,41
25032018,09:00,10:00,0,99,37
25032018,10:00,11:00,0,99,35
25032018,11:00,12:00,0,89,35
25032018,12:00,13:00,0,86,31
25032018,13:00,14:00,0,83,30
25032018,14:00,15:00,0,82,29
25032018,15:00,16:00,0,69,28
25032018,16:00,17:00,0,69,28
25032018,17:00,18:00,0,79,30
25032018,18:00,19:00,0,96,37
25032018,19:00,20:00,0,111,52
25032018,20:00,21:00,0,112,55
25032018,21:00,22:00,0,113,56
25032018,22:00,23:00,0,114,58
25032018,23:00,00:00,0,106,52
26032018,00:00,01:00,0,98,45
26032018,01:00,02:00,0,91,42
26032018,02:00,03:00,0,98,43
26032018,03:00,04:00,5,98,39
26032018,04:00,05:00,65,82,56
26032018,05:00,06:00,85,87,77
26032018,06:00,07:00,86,89,80
26032018,07:00,08:00,91,94,82
26032018,08:00,09:00,105,108,92
26032018,09:00,10:00,108,111,98
26032018,10:00,11:00,103,106,95
26032018,11:00,12:00,98,101,93
26032018,12:00,13:00,97,101,94
26032018,13:00,14:00,97,100,90
26032018,14:00,15:00,97,100,78
26032018,15:00,16:00,97,100,78
26032018,16:00,17:00,97,100,77
26032018,17:00,18:00,98,101,76
26032018,18:00,19:00,102,105,78
26032018,19:00,20:00,103,104,80
26032018,20:00,21:00,95,99,91
26032018,21:00,22:00,89,92,73
26032018,22:00,23:00,88,92,71
26032018,23:00,00:00,82,85,68
27032018,00:00,01:00,66,69,65
27032018,01:00,02:00,61,64,63
27032018,02:00,03:00,59,61,61
27032018,03:00,04:00,59,61,61
27032018,04:00,05:00,67,70,65
27032018,05:00,06:00,88,91,71
27032018,06:00,07:00,101,104,82
27032018,07:00,08:00,108,111,109
27032018,08:00,09:00,111,115,123
27032018,09:00,10:00,108,113,117
27032018,10:00,11:00,99,103,95
27032018,11:00,12:00,95,99,85
27032018,12:00,13:00,96,99,76
27032018,13:00,14:00,91,95,76
27032018,14:00,15:00,88,90,75
27032018,15:00,16:00,96,99,87
27032018,16:00,17:00,96,100,93
27032018,17:00,18:00,105,109,97
27032018,18:00,19:00,107,110,106
27032018,19:00,20:00,105,109,106
27032018,20:00,21:00,96,100,99
27032018,21:00,22:00,90,94,94
27032018,22:00,23:00,82,85,76
27032018,23:00,00:00,81,84,69
28032018,00:00,01:00,60,62,62
28032018,01:00,02:00,58,61,61
28032018,02:00,03:00,58,61,64
28032018,03:00,04:00,59,61,64
28032018,04:00,05:00,67,70,65
28032018,05:00,06:00,77,80,69
28032018,06:00,07:00,84,87,71
28032018,07:00,08:00,100,103,76
28032018,08:00,09:00,101,104,77
28032018,09:00,10:00,92,95,75
28032018,10:00,11:00,98,101,79
28032018,11:00,12:00,87,90,76
28032018,12:00,13:00,83,85,75
28032018,13:00,14:00,79,81,74
28032018,14:00,15:00,75,77,74
28032018,15:00,16:00,71,74,72
28032018,16:00,17:00,92,95,77
28032018,17:00,18:00,101,104,81
28032018,18:00,19:00,97,100,81
28032018,19:00,20:00,93,95,79
28032018,20:00,21:00,74,78,71
28032018,21:00,22:00,66,69,67
28032018,22:00,23:00,59,72,63
28032018,23:00,00:00,0,81,32
29032018,00:00,01:00,0,88,33
29032018,01:00,02:00,0,78,31
29032018,02:00,03:00,0,74,32
29032018,03:00,04:00,0,86,33
29032018,04:00,05:00,9,88,34
29032018,05:00,06:00,69,82,65
29032018,06:00,07:00,87,90,73
29032018,07:00,08:00,100,104,94
29032018,08:00,09:00,100,104,94
29032018,09:00,10:00,101,104,84
29032018,10:00,11:00,101,104,76
29032018,11:00,12:00,100,103,76
29032018,12:00,13:00,100,103,77
29032018,13:00,14:00,101,103,78
29032018,14:00,15:00,91,93,75
29032018,15:00,16:00,82,85,73
29032018,16:00,17:00,82,80,73
29032018,17:00,18:00,93,95,76
29032018,18:00,19:00,91,94,76
29032018,19:00,20:00,87,89,74
29032018,20:00,21:00,69,72,69
29032018,21:00,22:00,34,92,54
29032018,22:00,23:00,0,86,35
29032018,23:00,00:00,0,70,25
30032018,00:00,01:00,0,84,26
30032018,01:00,02:00,0,89,28
30032018,02:00,03:00,0,88,28
30032018,03:00,04:00,0,91,28
30032018,04:00,05:00,0,94,30
30032018,05:00,06:00,0,93,31
30032018,06:00,07:00,0,96,33
30032018,07:00,08:00,0,98,35
30032018,08:00,09:00,0,107,37
30032018,09:00,10:00,0,110,26
30032018,10:00,11:00,0,94,0
30032018,11:00,12:00,0,80,0
30032018,12:00,13:00,0,71,0
30032018,13:00,14:00,0,65,0
30032018,14:00,15:00,0,64,0
30032018,15:00,16:00,0,63,0
30032018,16:00,17:00,0,65,0
30032018,17:00,18:00,0,73,0
30032018,18:00,19:00,0,72,0
30032018,19:00,20:00,0,72,18
30032018,20:00,21:00,0,67,26
30032018,21:00,22:00,0,64,25
30032018,22:00,23:00,0,73,26
30032018,23:00,00:00,0,70,28
31032018,00:00,01:00,0,75,29
31032018,01:00,02:00,0,79,26
31032018,02:00,03:00,0,82,25
31032018,03:00,04:00,0,89,25
31032018,04:00,05:00,0,89,27
31032018,05:00,06:00,0,102,33
31032018,06:00,07:00,10,100,33
31032018,07:00,08:00,62,74,57
31032018,08:00,09:00,91,88,68
31032018,09:00,10:00,86,89,74
31032018,10:00,11:00,86,90,68
31032018,11:00,12:00,14,102,48
31032018,12:00,13:00,0,102,41
31032018,13:00,14:00,0,104,42
31032018,14:00,15:00,0,105,40
31032018,15:00,16:00,0,105,42
31032018,16:00,17:00,0,104,43
31032018,17:00,18:00,0,104,44
31032018,18:00,19:00,0,104,46
31032018,19:00,20:00,0,104,46
31032018,20:00,21:00,0,104,42
31032018,21:00,22:00,0,104,40
31032018,22:00,23:00,0,94,36
31032018,23:00,00:00,0,92,35
1042018,00:00,01:00,0,89,35
1042018,01:00,02:00,0,89,36
1042018,02:00,03:00,0,89,36
1042018,03:00,04:00,0,88,36
1042018,04:00,05:00,0,88,35
1042018,05:00,06:00,0,103,23
1042018,06:00,07:00,0,108,23
1042018,07:00,08:00,0,109,26
1042018,08:00,09:00,0,109,33
1042018,09:00,10:00,0,104,36
1042018,10:00,11:00,0,104,36
1042018,11:00,12:00,0,103,36
1042018,12:00,13:00,0,100,34
1042018,13:00,14:00,0,92,34
1042018,14:00,15:00,0,88,14
1042018,15:00,16:00,0,71,0
1042018,16:00,17:00,0,71,0
1042018,17:00,18:00,0,71,0
1042018,18:00,19:00,0,84,0
1042018,19:00,20:00,0,103,0
1042018,20:00,21:00,0,105,0
1042018,21:00,22:00,0,105,0
1042018,22:00,23:00,0,94,0
1042018,23:00,00:00,0,87,0
2042018,00:00,01:00,0,85,0
2042018,01:00,02:00,0,85,0
2042018,02:00,03:00,0,86,0
2042018,03:00,04:00,0,102,0
2042018,04:00,05:00,0,94,0
2042018,05:00,06:00,0,106,0
2042018,06:00,07:00,0,107,21
2042018,07:00,08:00,0,107,44
2042018,08:00,09:00,0,108,43
2042018,09:00,10:00,0,104,40
2042018,10:00,11:00,0,82,32
2042018,11:00,12:00,0,79,30
2042018,12:00,13:00,0,70,27
2042018,13:00,14:00,0,68,26
2042018,14:00,15:00,0,59,24
2042018,15:00,16:00,0,59,24
2042018,16:00,17:00,0,59,23
2042018,17:00,18:00,0,60,24
2042018,18:00,19:00,0,74,28
2042018,19:00,20:00,0,93,31
2042018,20:00,21:00,0,96,32
2042018,21:00,22:00,0,91,32
2042018,22:00,23:00,0,80,29
2042018,23:00,00:00,0,71,25
3042018,00:00,01:00,0,69,27
3042018,01:00,02:00,0,77,28
3042018,02:00,03:00,0,80,30
3042018,03:00,04:00,0,75,30
3042018,04:00,05:00,0,73,29
3042018,05:00,06:00,13,82,32
3042018,06:00,07:00,77,74,69
3042018,07:00,08:00,80,73,72
3042018,08:00,09:00,76,77,72
3042018,09:00,10:00,76,78,74
3042018,10:00,11:00,72,75,74
3042018,11:00,12:00,65,68,71
3042018,12:00,13:00,63,66,69
3042018,13:00,14:00,61,64,68
3042018,14:00,15:00,62,65,66
3042018,15:00,16:00,62,64,65
3042018,16:00,17:00,61,64,65
3042018,17:00,18:00,63,66,65
3042018,18:00,19:00,78,80,70
3042018,19:00,20:00,82,84,72
3042018,20:00,21:00,89,92,76
3042018,21:00,22:00,72,75,67
3042018,22:00,23:00,70,70,65
3042018,23:00,00:00,70,70,65
4042018,00:00,01:00,70,74,65
4042018,01:00,02:00,6,87,32
4042018,02:00,03:00,0,74,29
4042018,03:00,04:00,0,56,25
4042018,04:00,05:00,0,65,24
4042018,05:00,06:00,0,87,28
4042018,06:00,07:00,16,99,34
4042018,07:00,08:00,82,91,73
4042018,08:00,09:00,87,90,75
4042018,09:00,10:00,87,90,76
4042018,10:00,11:00,74,77,72
4042018,11:00,12:00,75,78,68
4042018,12:00,13:00,88,91,71
4042018,13:00,14:00,76,79,68
4042018,14:00,15:00,70,75,66
4042018,15:00,16:00,67,70,64
4042018,16:00,17:00,67,71,64
4042018,17:00,18:00,67,70,64
4042018,18:00,19:00,63,63,62
4042018,19:00,20:00,66,67,65
4042018,20:00,21:00,79,84,69
4042018,21:00,22:00,75,92,73
4042018,22:00,23:00,76,89,72
4042018,23:00,00:00,5,100,41
5042018,00:00,01:00,0,85,37
5042018,01:00,02:00,0,65,29
5042018,02:00,03:00,0,60,25
5042018,03:00,04:00,0,58,25
5042018,04:00,05:00,0,60,22
5042018,05:00,06:00,0,73,24
5042018,06:00,07:00,46,76,41
5042018,07:00,08:00,83,86,73
5042018,08:00,09:00,71,73,71
5042018,09:00,10:00,62,81,67
5042018,10:00,11:00,63,102,71
5042018,11:00,12:00,87,90,77
5042018,12:00,13:00,68,87,72
5042018,13:00,14:00,1,98,44
5042018,14:00,15:00,0,101,45
5042018,15:00,16:00,0,101,46
5042018,16:00,17:00,0,90,38
5042018,17:00,18:00,0,100,39
5042018,18:00,19:00,26,99,46
5042018,19:00,20:00,87,89,73
5042018,20:00,21:00,84,87,71
5042018,21:00,22:00,85,97,73
5042018,22:00,23:00,70,83,67
5042018,23:00,00:00,1,84,31
6042018,00:00,01:00,1,81,31
6042018,01:00,02:00,42,75,48
6042018,02:00,03:00,1,64,29
6042018,03:00,04:00,0,74,31
6042018,04:00,05:00,0,72,31
6042018,05:00,06:00,9,98,41
6042018,06:00,07:00,87,99,72
6042018,07:00,08:00,98,97,87
6042018,08:00,09:00,101,98,76
6042018,09:00,10:00,67,66,67
6042018,10:00,11:00,84,1,35
6042018,11:00,12:00,84,0,34
6042018,12:00,13:00,61,0,31
6042018,13:00,14:00,59,0,31
6042018,14:00,15:00,60,0,31
6042018,15:00,16:00,60,0,31
6042018,16:00,17:00,68,0,32
6042018,17:00,18:00,65,0,31
6042018,18:00,19:00,65,0,31
6042018,19:00,20:00,85,0,35
6042018,20:00,21:00,84,0,35
6042018,21:00,22:00,76,0,26
6042018,22:00,23:00,75,0,21
6042018,23:00,00:00,72,0,17
7042018,00:00,01:00,9,0,0
7042018,01:00,02:00,0,0,0
7042018,02:00,03:00,0,0,0
7042018,03:00,04:00,0,0,0
7042018,04:00,05:00,0,0,0
7042018,05:00,06:00,0,0,0
7042018,06:00,07:00,0,0,0
7042018,07:00,08:00,0,0,0
7042018,08:00,09:00,0,0,0
7042018,09:00,10:00,0,0,0
7042018,10:00,11:00,0,0,0
7042018,11:00,12:00,0,0,0
7042018,12:00,13:00,0,0,0
7042018,13:00,14:00,0,0,0
7042018,14:00,15:00,0,0,0
7042018,15:00,16:00,0,0,0
7042018,16:00,17:00,0,0,0
7042018,17:00,18:00,0,0,0
7042018,18:00,19:00,0,0,0
7042018,19:00,20:00,0,0,0
7042018,20:00,21:00,0,0,0
7042018,21:00,22:00,0,0,0
7042018,22:00,23:00,0,0,0
7042018,23:00,00:00,0,0,0
8042018,00:00,01:00,0,0,0
8042018,01:00,02:00,0,0,0
8042018,02:00,03:00,0,0,0
8042018,03:00,04:00,0,0,0
8042018,04:00,05:00,0,0,0
8042018,05:00,06:00,0,0,0
8042018,06:00,07:00,0,0,0
8042018,07:00,08:00,0,0,0
8042018,08:00,09:00,0,0,0
8042018,09:00,10:00,0,0,0
8042018,10:00,11:00,0,0,0
8042018,11:00,12:00,0,0,0
8042018,12:00,13:00,0,0,0
8042018,13:00,14:00,0,0,0
8042018,14:00,15:00,0,0,0
8042018,15:00,16:00,0,0,0
8042018,16:00,17:00,0,0,0
8042018,17:00,18:00,0,0,0
8042018,18:00,19:00,14,0,0
8042018,19:00,20:00,63,0,0
8042018,20:00,21:00,65,0,6
8042018,21:00,22:00,69,0,15
8042018,22:00,23:00,68,0,28
8042018,23:00,00:00,64,0,31
9042018,00:00,01:00,68,0,32
9042018,01:00,02:00,68,0,32
9042018,02:00,03:00,68,0,31
9042018,03:00,04:00,71,0,32
9042018,04:00,05:00,73,0,32
9042018,05:00,06:00,72,20,34
9042018,06:00,07:00,71,69,66
9042018,07:00,08:00,92,92,74
9042018,08:00,09:00,100,100,77
9042018,09:00,10:00,99,100,82
9042018,10:00,11:00,97,98,82
9042018,11:00,12:00,84,85,78
9042018,12:00,13:00,69,69,73
9042018,13:00,14:00,68,68,72
9042018,14:00,15:00,69,69,73
9042018,15:00,16:00,73,73,75
9042018,16:00,17:00,75,75,76
9042018,17:00,18:00,68,69,73
9042018,18:00,19:00,78,78,76
9042018,19:00,20:00,93,93,82
9042018,20:00,21:00,93,93,82
9042018,21:00,22:00,69,75,71
9042018,22:00,23:00,5,64,33
9042018,23:00,00:00,0,65,31
10042018,00:00,01:00,0,68,29
10042018,01:00,02:00,0,69,29
10042018,02:00,03:00,0,67,27
10042018,03:00,04:00,0,67,29
10042018,04:00,05:00,0,68,30
10042018,05:00,06:00,0,73,32
10042018,06:00,07:00,0,70,32
10042018,07:00,08:00,0,96,35
10042018,08:00,09:00,0,83,34
10042018,09:00,10:00,0,80,33
10042018,10:00,11:00,0,81,34
10042018,11:00,12:00,0,85,34
10042018,12:00,13:00,0,94,35
10042018,13:00,14:00,0,93,35
10042018,14:00,15:00,0,92,34
10042018,15:00,16:00,0,92,34
10042018,16:00,17:00,0,92,34
10042018,17:00,18:00,0,92,34
10042018,18:00,19:00,0,75,32
10042018,19:00,20:00,0,70,32
10042018,20:00,21:00,0,67,30
10042018,21:00,22:00,0,68,31
10042018,22:00,23:00,0,69,32
10042018,23:00,00:00,0,69,31
11042018,00:00,01:00,0,69,28
11042018,01:00,02:00,0,70,28
11042018,02:00,03:00,0,70,29
11042018,03:00,04:00,0,69,31
11042018,04:00,05:00,0,68,30
11042018,05:00,06:00,0,82,33
11042018,06:00,07:00,9,89,35
11042018,07:00,08:00,61,75,63
11042018,08:00,09:00,70,69,71
11042018,09:00,10:00,67,67,69
11042018,10:00,11:00,64,64,67
11042018,11:00,12:00,63,64,67
11042018,12:00,13:00,63,64,67
11042018,13:00,14:00,64,64,67
11042018,14:00,15:00,30,76,50
11042018,15:00,16:00,0,88,34
11042018,16:00,17:00,0,78,32
11042018,17:00,18:00,0,78,32
11042018,18:00,19:00,0,78,31
11042018,19:00,20:00,0,78,32
11042018,20:00,21:00,0,72,31
11042018,21:00,22:00,0,71,31
11042018,22:00,23:00,0,68,30
11042018,23:00,00:00,0,68,29
12042018,00:00,01:00,0,67,29
12042018,01:00,02:00,0,69,30
12042018,02:00,03:00,0,68,29
12042018,03:00,04:00,0,68,30
12042018,04:00,05:00,0,77,30
12042018,05:00,06:00,0,81,31
12042018,06:00,07:00,0,71,31
12042018,07:00,08:00,0,91,37
12042018,08:00,09:00,0,100,45
12042018,09:00,10:00,0,81,31
12042018,10:00,11:00,0,79,31
12042018,11:00,12:00,0,79,30
12042018,12:00,13:00,0,79,32
12042018,13:00,14:00,0,80,32
12042018,14:00,15:00,0,77,32
12042018,15:00,16:00,0,74,31
12042018,16:00,17:00,0,73,31
12042018,17:00,18:00,0,77,31
12042018,18:00,19:00,0,79,31
12042018,19:00,20:00,0,94,39
12042018,20:00,21:00,0,90,36
12042018,21:00,22:00,0,86,33
12042018,22:00,23:00,0,74,30
12042018,23:00,00:00,0,6,0
13042018,00:00,01:00,0,0,0
13042018,01:00,02:00,0,0,0
13042018,02:00,03:00,0,0,0
13042018,03:00,04:00,0,0,0
13042018,04:00,05:00,0,6,0
13042018,05:00,06:00,0,68,1
13042018,06:00,07:00,0,85,32
13042018,07:00,08:00,0,104,45
13042018,08:00,09:00,0,93,39
13042018,09:00,10:00,0,88,34
13042018,10:00,11:00,0,100,37
13042018,11:00,12:00,0,102,38
13042018,12:00,13:00,0,103,39
13042018,13:00,14:00,0,92,36
13042018,14:00,15:00,0,85,34
13042018,15:00,16:00,0,77,33
13042018,16:00,17:00,0,84,35
13042018,17:00,18:00,0,98,37
13042018,18:00,19:00,0,97,36
13042018,19:00,20:00,0,98,38
13042018,20:00,21:00,0,94,37
13042018,21:00,22:00,0,66,31
13042018,22:00,23:00,0,66,31
13042018,23:00,00:00,0,68,31
14042018,00:00,01:00,0,67,31
14042018,01:00,02:00,0,70,31
14042018,02:00,03:00,0,67,29
14042018,03:00,04:00,0,69,29
14042018,04:00,05:00,0,67,29
14042018,05:00,06:00,0,65,29
14042018,06:00,07:00,0,69,30
14042018,07:00,08:00,0,67,29
14042018,08:00,09:00,0,68,29
14042018,09:00,10:00,0,67,30
14042018,10:00,11:00,0,67,32
14042018,11:00,12:00,0,62,27
14042018,12:00,13:00,0,7,0
14042018,13:00,14:00,0,0,0
14042018,14:00,15:00,0,0,0
14042018,15:00,16:00,0,0,0
14042018,16:00,17:00,0,0,0
14042018,17:00,18:00,0,0,0
14042018,18:00,19:00,0,0,0
14042018,19:00,20:00,0,0,0
14042018,20:00,21:00,0,0,0
14042018,21:00,22:00,0,0,0
14042018,22:00,23:00,0,0,0
14042018,23:00,00:00,0,0,0
15042018,00:00,01:00,0,0,0
15042018,01:00,02:00,0,0,0
15042018,02:00,03:00,0,0,0
15042018,03:00,04:00,0,0,0
15042018,04:00,05:00,0,0,0
15042018,05:00,06:00,0,0,0
15042018,06:00,07:00,0,0,0
15042018,07:00,08:00,0,0,0
15042018,08:00,09:00,0,0,0
15042018,09:00,10:00,0,0,0
15042018,10:00,11:00,0,0,0
15042018,11:00,12:00,0,0,0
15042018,12:00,13:00,0,0,0
15042018,13:00,14:00,0,0,0
15042018,14:00,15:00,0,0,0
15042018,15:00,16:00,0,0,0
15042018,16:00,17:00,0,0,0
15042018,17:00,18:00,0,0,0
15042018,18:00,19:00,0,0,0
15042018,19:00,20:00,0,0,0
15042018,20:00,21:00,0,0,0
15042018,21:00,22:00,0,0,0
15042018,22:00,23:00,0,0,0
15042018,23:00,00:00,0,0,0
16042018,00:00,01:00,0,0,0
16042018,01:00,02:00,0,0,0
16042018,02:00,03:00,0,0,0
16042018,03:00,04:00,0,0,0
16042018,04:00,05:00,0,26,0
16042018,05:00,06:00,0,49,5
16042018,06:00,07:00,0,85,23
16042018,07:00,08:00,26,97,41
16042018,08:00,09:00,81,87,73
16042018,09:00,10:00,85,89,74
16042018,10:00,11:00,86,85,75
16042018,11:00,12:00,96,7,38
16042018,12:00,13:00,101,0,38
16042018,13:00,14:00,99,0,37
16042018,14:00,15:00,98,0,40
16042018,15:00,16:00,98,0,36
16042018,16:00,17:00,98,0,36
16042018,17:00,18:00,98,0,36
16042018,18:00,19:00,97,0,36
16042018,19:00,20:00,98,0,37
16042018,20:00,21:00,98,0,37
16042018,21:00,22:00,99,0,37
16042018,22:00,23:00,97,0,36
16042018,23:00,00:00,97,0,35
17042018,00:00,01:00,68,0,31
17042018,01:00,02:00,65,0,30
17042018,02:00,03:00,63,0,30
17042018,03:00,04:00,63,0,29
17042018,04:00,05:00,63,0,29
17042018,05:00,06:00,62,11,31
17042018,06:00,07:00,64,63,60
17042018,07:00,08:00,79,85,73
17042018,08:00,09:00,87,90,76
17042018,09:00,10:00,86,89,77
17042018,10:00,11:00,72,75,74
17042018,11:00,12:00,72,75,73
17042018,12:00,13:00,88,12,35
17042018,13:00,14:00,79,0,34
17042018,14:00,15:00,78,0,33
17042018,15:00,16:00,72,0,33
17042018,16:00,17:00,79,0,35
17042018,17:00,18:00,83,0,35
17042018,18:00,19:00,95,0,37
17042018,19:00,20:00,96,0,38
17042018,20:00,21:00,97,0,39
17042018,21:00,22:00,99,0,39
17042018,22:00,23:00,97,0,39
17042018,23:00,00:00,66,0,33
18042018,00:00,01:00,63,0,31
18042018,01:00,02:00,63,0,31
18042018,02:00,03:00,63,0,31
18042018,03:00,04:00,63,0,32
18042018,04:00,05:00,73,0,33
18042018,05:00,06:00,63,14,32
18042018,06:00,07:00,66,75,47
18042018,07:00,08:00,94,98,74
18042018,08:00,09:00,100,103,78
18042018,09:00,10:00,99,103,80
18042018,10:00,11:00,91,90,77
18042018,11:00,12:00,77,2,33
18042018,12:00,13:00,70,0,31
18042018,13:00,14:00,68,0,31
18042018,14:00,15:00,64,0,31
18042018,15:00,16:00,63,0,32
18042018,16:00,17:00,69,0,33
18042018,17:00,18:00,69,0,33
18042018,18:00,19:00,68,0,33
18042018,19:00,20:00,68,0,34
18042018,20:00,21:00,78,0,36
18042018,21:00,22:00,78,0,35
18042018,22:00,23:00,77,0,35
18042018,23:00,00:00,64,0,32
19042018,00:00,01:00,58,0,30
19042018,01:00,02:00,58,0,31
19042018,02:00,03:00,58,0,31
19042018,03:00,04:00,57,0,30
19042018,04:00,05:00,58,0,29
19042018,05:00,06:00,65,0,32
19042018,06:00,07:00,98,0,37
19042018,07:00,08:00,101,0,38
19042018,08:00,09:00,101,0,37
19042018,09:00,10:00,96,0,37
19042018,10:00,11:00,94,0,37
19042018,11:00,12:00,91,0,36
19042018,12:00,13:00,90,0,36
19042018,13:00,14:00,80,0,35
19042018,14:00,15:00,80,0,34
19042018,15:00,16:00,80,0,34
19042018,16:00,17:00,80,0,34
19042018,17:00,18:00,80,0,34
19042018,18:00,19:00,81,0,34
19042018,19:00,20:00,80,0,34
19042018,20:00,21:00,80,0,34
19042018,21:00,22:00,76,0,34
19042018,22:00,23:00,63,0,33
19042018,23:00,00:00,58,0,31
20042018,00:00,01:00,58,0,29
20042018,01:00,02:00,58,0,28
20042018,02:00,03:00,58,0,28
20042018,03:00,04:00,58,0,28
20042018,04:00,05:00,58,0,30
20042018,05:00,06:00,68,0,32
20042018,06:00,07:00,68,0,32
20042018,07:00,08:00,83,0,34
20042018,08:00,09:00,98,0,37
20042018,09:00,10:00,98,0,37
20042018,10:00,11:00,97,0,37
20042018,11:00,12:00,96,0,37
20042018,12:00,13:00,92,0,36
20042018,13:00,14:00,88,0,36
20042018,14:00,15:00,83,0,34
20042018,15:00,16:00,83,0,34
20042018,16:00,17:00,85,0,35
20042018,17:00,18:00,85,0,35
20042018,18:00,19:00,84,0,35
20042018,19:00,20:00,83,0,34
