date,start,end,11WD2KIEL000050P
4012019,10:00,11:00,221.0
4012019,11:00,12:00,191.0
4012019,12:00,13:00,145.0
4012019,13:00,14:00,132.0
4012019,14:00,15:00,134.0
4012019,15:00,16:00,137.0
4012019,16:00,17:00,134.0
4012019,17:00,18:00,132.0
4012019,18:00,19:00,135.0
4012019,19:00,20:00,136.0
4012019,20:00,21:00,135.0
4012019,21:00,22:00,136.0
4012019,22:00,23:00,135.0
4012019,23:00,00:00,135.0
5012019,00:00,01:00,136.0
5012019,01:00,02:00,136.0
5012019,02:00,03:00,136.0
5012019,03:00,04:00,135.0
5012019,04:00,05:00,136.0
5012019,05:00,06:00,137.0
5012019,06:00,07:00,135.0
5012019,07:00,08:00,135.0
5012019,08:00,09:00,137.0
5012019,09:00,10:00,135.0
5012019,10:00,11:00,136.0
5012019,11:00,12:00,136.0
5012019,12:00,13:00,137.0
5012019,13:00,14:00,136.0
5012019,14:00,15:00,135.0
5012019,15:00,16:00,155.0
5012019,16:00,17:00,199.0
5012019,17:00,18:00,254.0
5012019,18:00,19:00,272.0
5012019,19:00,20:00,219.0
5012019,20:00,21:00,150.0
5012019,21:00,22:00,142.0
5012019,22:00,23:00,139.0
5012019,23:00,00:00,139.0
6012019,00:00,01:00,135.0
6012019,01:00,02:00,135.0
6012019,02:00,03:00,135.0
6012019,03:00,04:00,135.0
6012019,04:00,05:00,134.0
6012019,05:00,06:00,139.0
6012019,06:00,07:00,149.0
6012019,07:00,08:00,166.0
6012019,08:00,09:00,193.0
6012019,09:00,10:00,160.0
6012019,10:00,11:00,144.0
6012019,11:00,12:00,153.0
6012019,12:00,13:00,207.0
6012019,13:00,14:00,197.0
6012019,14:00,15:00,170.0
6012019,15:00,16:00,212.0
6012019,16:00,17:00,266.0
6012019,17:00,18:00,275.0
6012019,18:00,19:00,275.0
6012019,19:00,20:00,242.0
6012019,20:00,21:00,182.0
6012019,21:00,22:00,180.0
6012019,22:00,23:00,164.0
6012019,23:00,00:00,134.0
7012019,00:00,01:00,136.0
7012019,01:00,02:00,134.0
7012019,02:00,03:00,136.0
7012019,03:00,04:00,135.0
7012019,04:00,05:00,134.0
7012019,05:00,06:00,135.0
7012019,06:00,07:00,236.0
7012019,07:00,08:00,270.0
7012019,08:00,09:00,270.0
7012019,09:00,10:00,274.0
7012019,10:00,11:00,273.0
7012019,11:00,12:00,274.0
7012019,12:00,13:00,230.0
7012019,13:00,14:00,135.0
7012019,14:00,15:00,166.0
7012019,15:00,16:00,237.0
7012019,16:00,17:00,189.0
7012019,17:00,18:00,158.0
7012019,18:00,19:00,131.0
7012019,19:00,20:00,132.0
7012019,20:00,21:00,132.0
7012019,21:00,22:00,133.0
7012019,22:00,23:00,134.0
7012019,23:00,00:00,132.0
8012019,00:00,01:00,135.0
8012019,01:00,02:00,134.0
8012019,02:00,03:00,135.0
8012019,03:00,04:00,136.0
8012019,04:00,05:00,137.0
8012019,05:00,06:00,137.0
8012019,06:00,07:00,192.0
8012019,07:00,08:00,168.0
8012019,08:00,09:00,132.0
8012019,09:00,10:00,131.0
8012019,10:00,11:00,130.0
8012019,11:00,12:00,135.0
8012019,12:00,13:00,136.0
8012019,13:00,14:00,136.0
8012019,14:00,15:00,133.0
8012019,15:00,16:00,133.0
8012019,16:00,17:00,134.0
8012019,17:00,18:00,134.0
8012019,18:00,19:00,133.0
8012019,19:00,20:00,133.0
8012019,20:00,21:00,135.0
8012019,21:00,22:00,136.0
8012019,22:00,23:00,136.0
8012019,23:00,00:00,137.0
9012019,00:00,01:00,136.0
9012019,01:00,02:00,136.0
9012019,02:00,03:00,137.0
9012019,03:00,04:00,139.0
9012019,04:00,05:00,140.0
9012019,05:00,06:00,139.0
9012019,06:00,07:00,216.0
9012019,07:00,08:00,282.0
9012019,08:00,09:00,275.0
9012019,09:00,10:00,219.0
9012019,10:00,11:00,141.0
9012019,11:00,12:00,141.0
9012019,12:00,13:00,139.0
9012019,13:00,14:00,141.0
9012019,14:00,15:00,138.0
9012019,15:00,16:00,159.0
9012019,16:00,17:00,194.0
9012019,17:00,18:00,213.0
9012019,18:00,19:00,213.0
9012019,19:00,20:00,210.0
9012019,20:00,21:00,175.0
9012019,21:00,22:00,137.0
9012019,22:00,23:00,146.0
9012019,23:00,00:00,267.0
10012019,00:00,01:00,230.0
10012019,01:00,02:00,179.0
10012019,02:00,03:00,202.0
10012019,03:00,04:00,202.0
10012019,04:00,05:00,205.0
10012019,05:00,06:00,266.0
10012019,06:00,07:00,279.0
10012019,07:00,08:00,280.0
10012019,08:00,09:00,277.0
10012019,09:00,10:00,280.0
10012019,10:00,11:00,285.0
10012019,11:00,12:00,281.0
10012019,12:00,13:00,282.0
10012019,13:00,14:00,283.0
10012019,14:00,15:00,281.0
10012019,15:00,16:00,286.0
10012019,16:00,17:00,297.0
10012019,17:00,18:00,294.0
10012019,18:00,19:00,286.0
10012019,19:00,20:00,282.0
10012019,20:00,21:00,280.0
10012019,21:00,22:00,284.0
10012019,22:00,23:00,282.0
10012019,23:00,00:00,242.0
11012019,00:00,01:00,184.0
11012019,01:00,02:00,134.0
11012019,02:00,03:00,135.0
11012019,03:00,04:00,137.0
11012019,04:00,05:00,137.0
11012019,05:00,06:00,208.0
11012019,06:00,07:00,282.0
11012019,07:00,08:00,280.0
11012019,08:00,09:00,282.0
11012019,09:00,10:00,285.0
11012019,10:00,11:00,283.0
11012019,11:00,12:00,286.0
11012019,12:00,13:00,198.0
11012019,13:00,14:00,128.0
11012019,14:00,15:00,135.0
11012019,15:00,16:00,133.0
11012019,16:00,17:00,133.0
11012019,17:00,18:00,136.0
11012019,18:00,19:00,139.0
11012019,19:00,20:00,142.0
11012019,20:00,21:00,144.0
11012019,21:00,22:00,146.0
11012019,22:00,23:00,135.0
11012019,23:00,00:00,140.0
12012019,00:00,01:00,171.0
12012019,01:00,02:00,141.0
12012019,02:00,03:00,136.0
12012019,03:00,04:00,138.0
12012019,04:00,05:00,136.0
12012019,05:00,06:00,135.0
12012019,06:00,07:00,135.0
12012019,07:00,08:00,146.0
12012019,08:00,09:00,138.0
12012019,09:00,10:00,133.0
12012019,10:00,11:00,129.0
12012019,11:00,12:00,130.0
12012019,12:00,13:00,133.0
12012019,13:00,14:00,134.0
12012019,14:00,15:00,135.0
12012019,15:00,16:00,134.0
12012019,16:00,17:00,135.0
12012019,17:00,18:00,135.0
12012019,18:00,19:00,133.0
12012019,19:00,20:00,136.0
12012019,20:00,21:00,136.0
12012019,21:00,22:00,136.0
12012019,22:00,23:00,135.0
12012019,23:00,00:00,134.0
13012019,00:00,01:00,140.0
13012019,01:00,02:00,139.0
13012019,02:00,03:00,141.0
13012019,03:00,04:00,140.0
13012019,04:00,05:00,139.0
13012019,05:00,06:00,140.0
13012019,06:00,07:00,136.0
13012019,07:00,08:00,134.0
13012019,08:00,09:00,132.0
13012019,09:00,10:00,131.0
13012019,10:00,11:00,130.0
13012019,11:00,12:00,132.0
13012019,12:00,13:00,130.0
13012019,13:00,14:00,130.0
13012019,14:00,15:00,131.0
13012019,15:00,16:00,130.0
13012019,16:00,17:00,130.0
13012019,17:00,18:00,131.0
13012019,18:00,19:00,132.0
13012019,19:00,20:00,136.0
13012019,20:00,21:00,135.0
13012019,21:00,22:00,136.0
13012019,22:00,23:00,136.0
13012019,23:00,00:00,135.0
14012019,00:00,01:00,136.0
14012019,01:00,02:00,136.0
14012019,02:00,03:00,135.0
14012019,03:00,04:00,137.0
14012019,04:00,05:00,135.0
14012019,05:00,06:00,138.0
14012019,06:00,07:00,150.0
14012019,07:00,08:00,210.0
14012019,08:00,09:00,246.0
14012019,09:00,10:00,256.0
14012019,10:00,11:00,222.0
14012019,11:00,12:00,143.0
14012019,12:00,13:00,142.0
14012019,13:00,14:00,145.0
14012019,14:00,15:00,148.0
14012019,15:00,16:00,192.0
14012019,16:00,17:00,244.0
14012019,17:00,18:00,250.0
14012019,18:00,19:00,264.0
14012019,19:00,20:00,226.0
14012019,20:00,21:00,160.0
14012019,21:00,22:00,138.0
14012019,22:00,23:00,152.0
14012019,23:00,00:00,135.0
15012019,00:00,01:00,138.0
15012019,01:00,02:00,139.0
15012019,02:00,03:00,138.0
15012019,03:00,04:00,138.0
15012019,04:00,05:00,139.0
15012019,05:00,06:00,141.0
15012019,06:00,07:00,166.0
15012019,07:00,08:00,235.0
15012019,08:00,09:00,259.0
15012019,09:00,10:00,272.0
15012019,10:00,11:00,200.0
15012019,11:00,12:00,137.0
15012019,12:00,13:00,133.0
15012019,13:00,14:00,133.0
15012019,14:00,15:00,132.0
15012019,15:00,16:00,135.0
15012019,16:00,17:00,132.0
15012019,17:00,18:00,133.0
15012019,18:00,19:00,133.0
15012019,19:00,20:00,136.0
15012019,20:00,21:00,138.0
15012019,21:00,22:00,136.0
15012019,22:00,23:00,134.0
15012019,23:00,00:00,132.0
16012019,00:00,01:00,141.0
16012019,01:00,02:00,139.0
16012019,02:00,03:00,138.0
16012019,03:00,04:00,140.0
16012019,04:00,05:00,141.0
16012019,05:00,06:00,142.0
16012019,06:00,07:00,143.0
16012019,07:00,08:00,186.0
16012019,08:00,09:00,214.0
16012019,09:00,10:00,170.0
16012019,10:00,11:00,130.0
16012019,11:00,12:00,131.0
16012019,12:00,13:00,131.0
16012019,13:00,14:00,132.0
16012019,14:00,15:00,131.0
16012019,15:00,16:00,132.0
16012019,16:00,17:00,135.0
16012019,17:00,18:00,135.0
16012019,18:00,19:00,134.0
16012019,19:00,20:00,137.0
16012019,20:00,21:00,134.0
16012019,21:00,22:00,135.0
16012019,22:00,23:00,139.0
16012019,23:00,00:00,144.0
17012019,00:00,01:00,143.0
17012019,01:00,02:00,142.0
17012019,02:00,03:00,144.0
17012019,03:00,04:00,144.0
17012019,04:00,05:00,142.0
17012019,05:00,06:00,138.0
17012019,06:00,07:00,156.0
17012019,07:00,08:00,224.0
17012019,08:00,09:00,247.0
17012019,09:00,10:00,261.0
17012019,10:00,11:00,233.0
17012019,11:00,12:00,179.0
17012019,12:00,13:00,130.0
17012019,13:00,14:00,132.0
17012019,14:00,15:00,135.0
17012019,15:00,16:00,136.0
17012019,16:00,17:00,163.0
17012019,17:00,18:00,201.0
17012019,18:00,19:00,181.0
17012019,19:00,20:00,221.0
17012019,20:00,21:00,138.0
17012019,21:00,22:00,137.0
17012019,22:00,23:00,142.0
17012019,23:00,00:00,139.0
18012019,00:00,01:00,136.0
18012019,01:00,02:00,141.0
18012019,02:00,03:00,143.0
18012019,03:00,04:00,163.0
18012019,04:00,05:00,204.0
18012019,05:00,06:00,266.0
18012019,06:00,07:00,266.0
18012019,07:00,08:00,259.0
18012019,08:00,09:00,255.0
18012019,09:00,10:00,264.0
18012019,10:00,11:00,267.0
18012019,11:00,12:00,273.0
18012019,12:00,13:00,275.0
18012019,13:00,14:00,276.0
18012019,14:00,15:00,273.0
18012019,15:00,16:00,274.0
18012019,16:00,17:00,270.0
18012019,17:00,18:00,264.0
18012019,18:00,19:00,266.0
18012019,19:00,20:00,271.0
18012019,20:00,21:00,269.0
18012019,21:00,22:00,266.0
18012019,22:00,23:00,276.0
18012019,23:00,00:00,280.0
19012019,00:00,01:00,284.0
19012019,01:00,02:00,247.0
19012019,02:00,03:00,131.0
19012019,03:00,04:00,135.0
19012019,04:00,05:00,134.0
19012019,05:00,06:00,231.0
19012019,06:00,07:00,271.0
19012019,07:00,08:00,225.0
19012019,08:00,09:00,254.0
19012019,09:00,10:00,261.0
19012019,10:00,11:00,264.0
19012019,11:00,12:00,272.0
19012019,12:00,13:00,230.0
19012019,13:00,14:00,217.0
19012019,14:00,15:00,180.0
19012019,15:00,16:00,226.0
19012019,16:00,17:00,268.0
19012019,17:00,18:00,266.0
19012019,18:00,19:00,266.0
19012019,19:00,20:00,259.0
19012019,20:00,21:00,175.0
19012019,21:00,22:00,142.0
19012019,22:00,23:00,142.0
19012019,23:00,00:00,142.0
20012019,00:00,01:00,142.0
20012019,01:00,02:00,139.0
20012019,02:00,03:00,137.0
20012019,03:00,04:00,138.0
20012019,04:00,05:00,140.0
20012019,05:00,06:00,140.0
20012019,06:00,07:00,152.0
20012019,07:00,08:00,219.0
20012019,08:00,09:00,266.0
20012019,09:00,10:00,264.0
20012019,10:00,11:00,264.0
20012019,11:00,12:00,268.0
20012019,12:00,13:00,213.0
20012019,13:00,14:00,211.0
20012019,14:00,15:00,250.0
20012019,15:00,16:00,267.0
20012019,16:00,17:00,267.0
20012019,17:00,18:00,267.0
20012019,18:00,19:00,265.0
20012019,19:00,20:00,261.0
20012019,20:00,21:00,249.0
20012019,21:00,22:00,250.0
20012019,22:00,23:00,272.0
20012019,23:00,00:00,224.0
21012019,00:00,01:00,133.0
21012019,01:00,02:00,134.0
21012019,02:00,03:00,137.0
21012019,03:00,04:00,136.0
21012019,04:00,05:00,140.0
21012019,05:00,06:00,209.0
21012019,06:00,07:00,266.0
21012019,07:00,08:00,263.0
21012019,08:00,09:00,262.0
21012019,09:00,10:00,268.0
21012019,10:00,11:00,271.0
21012019,11:00,12:00,269.0
21012019,12:00,13:00,271.0
21012019,13:00,14:00,270.0
21012019,14:00,15:00,271.0
21012019,15:00,16:00,272.0
21012019,16:00,17:00,268.0
21012019,17:00,18:00,272.0
21012019,18:00,19:00,265.0
21012019,19:00,20:00,266.0
21012019,20:00,21:00,273.0
21012019,21:00,22:00,275.0
21012019,22:00,23:00,274.0
21012019,23:00,00:00,279.0
22012019,00:00,01:00,280.0
22012019,01:00,02:00,229.0
22012019,02:00,03:00,137.0
22012019,03:00,04:00,134.0
22012019,04:00,05:00,137.0
22012019,05:00,06:00,228.0
22012019,06:00,07:00,269.0
22012019,07:00,08:00,267.0
22012019,08:00,09:00,264.0
22012019,09:00,10:00,265.0
22012019,10:00,11:00,269.0
22012019,11:00,12:00,264.0
22012019,12:00,13:00,267.0
22012019,13:00,14:00,269.0
22012019,14:00,15:00,270.0
22012019,15:00,16:00,266.0
22012019,16:00,17:00,266.0
22012019,17:00,18:00,265.0
22012019,18:00,19:00,266.0
22012019,19:00,20:00,269.0
22012019,20:00,21:00,270.0
22012019,21:00,22:00,271.0
22012019,22:00,23:00,269.0
22012019,23:00,00:00,271.0
23012019,00:00,01:00,176.0
23012019,01:00,02:00,139.0
23012019,02:00,03:00,183.0
23012019,03:00,04:00,137.0
23012019,04:00,05:00,147.0
23012019,05:00,06:00,250.0
23012019,06:00,07:00,264.0
23012019,07:00,08:00,263.0
23012019,08:00,09:00,258.0
23012019,09:00,10:00,271.0
23012019,10:00,11:00,302.0
23012019,11:00,12:00,252.0
23012019,12:00,13:00,3.0
23012019,13:00,14:00,0.0
23012019,14:00,15:00,0.0
23012019,15:00,16:00,0.0
23012019,16:00,17:00,0.0
23012019,17:00,18:00,0.0
23012019,18:00,19:00,0.0
23012019,19:00,20:00,0.0
23012019,20:00,21:00,0.0
23012019,21:00,22:00,0.0
23012019,22:00,23:00,0.0
23012019,23:00,00:00,0.0
24012019,00:00,01:00,0.0
24012019,01:00,02:00,0.0
24012019,02:00,03:00,0.0
24012019,03:00,04:00,0.0
24012019,04:00,05:00,0.0
24012019,05:00,06:00,0.0
24012019,06:00,07:00,0.0
24012019,07:00,08:00,0.0
24012019,08:00,09:00,0.0
24012019,09:00,10:00,0.0
24012019,10:00,11:00,0.0
24012019,11:00,12:00,0.0
24012019,12:00,13:00,0.0
24012019,13:00,14:00,0.0
24012019,14:00,15:00,0.0
24012019,15:00,16:00,0.0
24012019,16:00,17:00,0.0
24012019,17:00,18:00,0.0
24012019,18:00,19:00,0.0
24012019,19:00,20:00,0.0
24012019,20:00,21:00,0.0
24012019,21:00,22:00,0.0
24012019,22:00,23:00,0.0
24012019,23:00,00:00,0.0
25012019,00:00,01:00,0.0
25012019,01:00,02:00,0.0
25012019,02:00,03:00,0.0
25012019,03:00,04:00,0.0
25012019,04:00,05:00,0.0
25012019,05:00,06:00,0.0
25012019,06:00,07:00,0.0
25012019,07:00,08:00,0.0
25012019,08:00,09:00,0.0
25012019,09:00,10:00,0.0
25012019,10:00,11:00,0.0
25012019,11:00,12:00,0.0
25012019,12:00,13:00,0.0
25012019,13:00,14:00,0.0
25012019,14:00,15:00,0.0
25012019,15:00,16:00,0.0
25012019,16:00,17:00,0.0
25012019,17:00,18:00,0.0
25012019,18:00,19:00,0.0
25012019,19:00,20:00,0.0
25012019,20:00,21:00,0.0
25012019,21:00,22:00,0.0
25012019,22:00,23:00,0.0
25012019,23:00,00:00,0.0
26012019,00:00,01:00,0.0
26012019,01:00,02:00,0.0
26012019,02:00,03:00,0.0
26012019,03:00,04:00,0.0
26012019,04:00,05:00,0.0
26012019,05:00,06:00,0.0
26012019,06:00,07:00,0.0
26012019,07:00,08:00,0.0
26012019,08:00,09:00,0.0
26012019,09:00,10:00,0.0
26012019,10:00,11:00,0.0
26012019,11:00,12:00,0.0
26012019,12:00,13:00,0.0
26012019,13:00,14:00,0.0
26012019,14:00,15:00,0.0
26012019,15:00,16:00,0.0
26012019,16:00,17:00,0.0
26012019,17:00,18:00,0.0
26012019,18:00,19:00,0.0
26012019,19:00,20:00,0.0
26012019,20:00,21:00,0.0
26012019,21:00,22:00,3.0
26012019,22:00,23:00,38.0
26012019,23:00,00:00,90.0
27012019,00:00,01:00,129.0
27012019,01:00,02:00,147.0
27012019,02:00,03:00,144.0
27012019,03:00,04:00,141.0
27012019,04:00,05:00,138.0
27012019,05:00,06:00,138.0
27012019,06:00,07:00,137.0
27012019,07:00,08:00,137.0
27012019,08:00,09:00,141.0
27012019,09:00,10:00,142.0
27012019,10:00,11:00,143.0
27012019,11:00,12:00,143.0
27012019,12:00,13:00,142.0
27012019,13:00,14:00,147.0
27012019,14:00,15:00,146.0
27012019,15:00,16:00,148.0
27012019,16:00,17:00,146.0
27012019,17:00,18:00,181.0
27012019,18:00,19:00,201.0
27012019,19:00,20:00,146.0
27012019,20:00,21:00,143.0
27012019,21:00,22:00,141.0
27012019,22:00,23:00,142.0
27012019,23:00,00:00,139.0
28012019,00:00,01:00,136.0
28012019,01:00,02:00,134.0
28012019,02:00,03:00,132.0
28012019,03:00,04:00,133.0
28012019,04:00,05:00,134.0
28012019,05:00,06:00,191.0
28012019,06:00,07:00,246.0
28012019,07:00,08:00,246.0
28012019,08:00,09:00,261.0
28012019,09:00,10:00,228.0
28012019,10:00,11:00,133.0
28012019,11:00,12:00,130.0
28012019,12:00,13:00,133.0
28012019,13:00,14:00,152.0
28012019,14:00,15:00,170.0
28012019,15:00,16:00,152.0
28012019,16:00,17:00,165.0
28012019,17:00,18:00,229.0
28012019,18:00,19:00,265.0
28012019,19:00,20:00,265.0
28012019,20:00,21:00,215.0
28012019,21:00,22:00,139.0
28012019,22:00,23:00,140.0
28012019,23:00,00:00,138.0
29012019,00:00,01:00,134.0
29012019,01:00,02:00,139.0
29012019,02:00,03:00,134.0
29012019,03:00,04:00,134.0
29012019,04:00,05:00,141.0
29012019,05:00,06:00,173.0
29012019,06:00,07:00,262.0
29012019,07:00,08:00,261.0
29012019,08:00,09:00,258.0
29012019,09:00,10:00,261.0
29012019,10:00,11:00,264.0
29012019,11:00,12:00,267.0
29012019,12:00,13:00,268.0
29012019,13:00,14:00,270.0
29012019,14:00,15:00,249.0
29012019,15:00,16:00,261.0
29012019,16:00,17:00,260.0
29012019,17:00,18:00,256.0
29012019,18:00,19:00,257.0
29012019,19:00,20:00,259.0
29012019,20:00,21:00,258.0
29012019,21:00,22:00,263.0
29012019,22:00,23:00,268.0
29012019,23:00,00:00,275.0
30012019,00:00,01:00,212.0
30012019,01:00,02:00,138.0
30012019,02:00,03:00,135.0
30012019,03:00,04:00,134.0
30012019,04:00,05:00,151.0
30012019,05:00,06:00,257.0
30012019,06:00,07:00,265.0
30012019,07:00,08:00,262.0
30012019,08:00,09:00,263.0
30012019,09:00,10:00,265.0
30012019,10:00,11:00,263.0
30012019,11:00,12:00,231.0
30012019,12:00,13:00,150.0
30012019,13:00,14:00,144.0
30012019,14:00,15:00,151.0
30012019,15:00,16:00,156.0
30012019,16:00,17:00,155.0
30012019,17:00,18:00,156.0
30012019,18:00,19:00,156.0
30012019,19:00,20:00,155.0
30012019,20:00,21:00,155.0
30012019,21:00,22:00,226.0
30012019,22:00,23:00,270.0
30012019,23:00,00:00,219.0
31012019,00:00,01:00,134.0
31012019,01:00,02:00,133.0
31012019,02:00,03:00,133.0
31012019,03:00,04:00,132.0
31012019,04:00,05:00,133.0
31012019,05:00,06:00,198.0
31012019,06:00,07:00,264.0
31012019,07:00,08:00,264.0
31012019,08:00,09:00,264.0
31012019,09:00,10:00,264.0
31012019,10:00,11:00,263.0
31012019,11:00,12:00,263.0
31012019,12:00,13:00,266.0
31012019,13:00,14:00,265.0
31012019,14:00,15:00,265.0
31012019,15:00,16:00,262.0
31012019,16:00,17:00,259.0
31012019,17:00,18:00,252.0
31012019,18:00,19:00,254.0
31012019,19:00,20:00,256.0
31012019,20:00,21:00,255.0
31012019,21:00,22:00,237.0
31012019,22:00,23:00,158.0
31012019,23:00,00:00,136.0
1022019,00:00,01:00,135.0
1022019,01:00,02:00,135.0
1022019,02:00,03:00,136.0
1022019,03:00,04:00,136.0
1022019,04:00,05:00,136.0
1022019,05:00,06:00,140.0
1022019,06:00,07:00,205.0
1022019,07:00,08:00,257.0
1022019,08:00,09:00,260.0
1022019,09:00,10:00,262.0
1022019,10:00,11:00,265.0
1022019,11:00,12:00,265.0
1022019,12:00,13:00,262.0
1022019,13:00,14:00,261.0
1022019,14:00,15:00,243.0
1022019,15:00,16:00,224.0
1022019,16:00,17:00,260.0
1022019,17:00,18:00,265.0
1022019,18:00,19:00,265.0
1022019,19:00,20:00,265.0
1022019,20:00,21:00,266.0
1022019,21:00,22:00,254.0
1022019,22:00,23:00,271.0
1022019,23:00,00:00,242.0
2022019,00:00,01:00,155.0
2022019,01:00,02:00,133.0
2022019,02:00,03:00,132.0
2022019,03:00,04:00,135.0
2022019,04:00,05:00,137.0
2022019,05:00,06:00,140.0
2022019,06:00,07:00,150.0
2022019,07:00,08:00,183.0
2022019,08:00,09:00,193.0
2022019,09:00,10:00,190.0
2022019,10:00,11:00,261.0
2022019,11:00,12:00,264.0
2022019,12:00,13:00,267.0
2022019,13:00,14:00,267.0
2022019,14:00,15:00,264.0
2022019,15:00,16:00,264.0
2022019,16:00,17:00,243.0
2022019,17:00,18:00,240.0
2022019,18:00,19:00,261.0
2022019,19:00,20:00,263.0
2022019,20:00,21:00,263.0
2022019,21:00,22:00,218.0
2022019,22:00,23:00,151.0
2022019,23:00,00:00,141.0
3022019,00:00,01:00,137.0
3022019,01:00,02:00,137.0
3022019,02:00,03:00,136.0
3022019,03:00,04:00,138.0
3022019,04:00,05:00,136.0
3022019,05:00,06:00,141.0
3022019,06:00,07:00,146.0
3022019,07:00,08:00,180.0
3022019,08:00,09:00,145.0
3022019,09:00,10:00,168.0
3022019,10:00,11:00,264.0
3022019,11:00,12:00,266.0
3022019,12:00,13:00,265.0
3022019,13:00,14:00,190.0
3022019,14:00,15:00,177.0
3022019,15:00,16:00,177.0
3022019,16:00,17:00,177.0
3022019,17:00,18:00,192.0
3022019,18:00,19:00,255.0
3022019,19:00,20:00,187.0
3022019,20:00,21:00,145.0
3022019,21:00,22:00,147.0
3022019,22:00,23:00,147.0
3022019,23:00,00:00,148.0
4022019,00:00,01:00,142.0
4022019,01:00,02:00,138.0
4022019,02:00,03:00,138.0
4022019,03:00,04:00,138.0
4022019,04:00,05:00,143.0
4022019,05:00,06:00,174.0
4022019,06:00,07:00,261.0
4022019,07:00,08:00,261.0
4022019,08:00,09:00,251.0
4022019,09:00,10:00,171.0
4022019,10:00,11:00,148.0
4022019,11:00,12:00,148.0
4022019,12:00,13:00,154.0
4022019,13:00,14:00,154.0
4022019,14:00,15:00,156.0
4022019,15:00,16:00,214.0
4022019,16:00,17:00,263.0
4022019,17:00,18:00,263.0
4022019,18:00,19:00,213.0
4022019,19:00,20:00,182.0
4022019,20:00,21:00,154.0
4022019,21:00,22:00,153.0
4022019,22:00,23:00,152.0
4022019,23:00,00:00,140.0
5022019,00:00,01:00,138.0
5022019,01:00,02:00,140.0
5022019,02:00,03:00,137.0
5022019,03:00,04:00,137.0
5022019,04:00,05:00,141.0
5022019,05:00,06:00,147.0
5022019,06:00,07:00,234.0
5022019,07:00,08:00,261.0
5022019,08:00,09:00,263.0
5022019,09:00,10:00,266.0
5022019,10:00,11:00,270.0
5022019,11:00,12:00,271.0
5022019,12:00,13:00,274.0
5022019,13:00,14:00,272.0
5022019,14:00,15:00,271.0
5022019,15:00,16:00,273.0
5022019,16:00,17:00,271.0
5022019,17:00,18:00,267.0
5022019,18:00,19:00,270.0
5022019,19:00,20:00,270.0
5022019,20:00,21:00,269.0
5022019,21:00,22:00,272.0
5022019,22:00,23:00,275.0
5022019,23:00,00:00,281.0
6022019,00:00,01:00,182.0
6022019,01:00,02:00,136.0
6022019,02:00,03:00,139.0
6022019,03:00,04:00,139.0
6022019,04:00,05:00,144.0
6022019,05:00,06:00,153.0
6022019,06:00,07:00,243.0
6022019,07:00,08:00,261.0
