date,start,end,11WD8SCHK1L---A2,11WD8SCHK1L---B0
13012020,21:00,22:00,0,173
13012020,22:00,23:00,0,197
13012020,23:00,00:00,0,186
14012020,00:00,01:00,0,185
14012020,01:00,02:00,0,184
14012020,02:00,03:00,0,186
14012020,03:00,04:00,0,184
14012020,04:00,05:00,0,187
14012020,05:00,06:00,0,185
14012020,06:00,07:00,0,186
14012020,07:00,08:00,0,183
14012020,08:00,09:00,0,184
14012020,09:00,10:00,0,184
14012020,10:00,11:00,0,184
14012020,11:00,12:00,0,183
14012020,12:00,13:00,0,185
14012020,13:00,14:00,0,186
14012020,14:00,15:00,0,179
14012020,15:00,16:00,0,163
14012020,16:00,17:00,0,159
14012020,17:00,18:00,0,160
14012020,18:00,19:00,0,160
14012020,19:00,20:00,0,158
14012020,20:00,21:00,0,161
14012020,21:00,22:00,0,162
14012020,22:00,23:00,0,170
14012020,23:00,00:00,0,171
15012020,00:00,01:00,0,171
15012020,01:00,02:00,0,171
15012020,02:00,03:00,0,172
15012020,03:00,04:00,0,171
15012020,04:00,05:00,0,170
15012020,05:00,06:00,0,170
15012020,06:00,07:00,0,173
15012020,07:00,08:00,0,173
15012020,08:00,09:00,0,171
15012020,09:00,10:00,0,171
15012020,10:00,11:00,0,171
15012020,11:00,12:00,0,171
15012020,12:00,13:00,0,171
15012020,13:00,14:00,0,169
15012020,14:00,15:00,0,165
15012020,15:00,16:00,0,201
15012020,16:00,17:00,0,209
15012020,17:00,18:00,0,190
15012020,18:00,19:00,0,190
15012020,19:00,20:00,0,190
15012020,20:00,21:00,6,188
15012020,21:00,22:00,157,184
15012020,22:00,23:00,223,182
15012020,23:00,00:00,252,180
16012020,00:00,01:00,250,182
16012020,01:00,02:00,241,197
16012020,02:00,03:00,233,96
16012020,03:00,04:00,223,0
16012020,04:00,05:00,222,0
16012020,05:00,06:00,223,0
16012020,06:00,07:00,241,0
16012020,07:00,08:00,294,0
16012020,08:00,09:00,333,0
16012020,09:00,10:00,333,0
16012020,10:00,11:00,333,0
16012020,11:00,12:00,333,0
16012020,12:00,13:00,246,0
16012020,13:00,14:00,209,0
16012020,14:00,15:00,214,0
16012020,15:00,16:00,305,0
16012020,16:00,17:00,329,0
16012020,17:00,18:00,324,0
16012020,18:00,19:00,280,0
16012020,19:00,20:00,219,0
16012020,20:00,21:00,216,0
16012020,21:00,22:00,218,0
16012020,22:00,23:00,227,0
16012020,23:00,00:00,226,0
17012020,00:00,01:00,226,0
17012020,01:00,02:00,226,0
17012020,02:00,03:00,243,0
17012020,03:00,04:00,283,0
17012020,04:00,05:00,291,0
17012020,05:00,06:00,282,0
17012020,06:00,07:00,262,169
17012020,07:00,08:00,266,231
17012020,08:00,09:00,266,235
17012020,09:00,10:00,272,236
17012020,10:00,11:00,56,231
17012020,11:00,12:00,0,196
17012020,12:00,13:00,0,184
17012020,13:00,14:00,0,175
17012020,14:00,15:00,0,172
17012020,15:00,16:00,0,171
17012020,16:00,17:00,0,170
17012020,17:00,18:00,0,169
17012020,18:00,19:00,0,173
17012020,19:00,20:00,0,173
17012020,20:00,21:00,0,168
17012020,21:00,22:00,0,170
17012020,22:00,23:00,0,171
17012020,23:00,00:00,0,170
18012020,00:00,01:00,0,172
18012020,01:00,02:00,0,170
18012020,02:00,03:00,0,171
18012020,03:00,04:00,0,170
18012020,04:00,05:00,0,171
18012020,05:00,06:00,0,170
18012020,06:00,07:00,0,171
18012020,07:00,08:00,0,172
18012020,08:00,09:00,0,170
18012020,09:00,10:00,0,154
18012020,10:00,11:00,0,161
18012020,11:00,12:00,0,159
18012020,12:00,13:00,0,160
18012020,13:00,14:00,0,159
18012020,14:00,15:00,0,158
18012020,15:00,16:00,0,162
18012020,16:00,17:00,0,159
18012020,17:00,18:00,0,160
18012020,18:00,19:00,0,159
18012020,19:00,20:00,0,159
18012020,20:00,21:00,0,172
18012020,21:00,22:00,0,169
18012020,22:00,23:00,0,169
18012020,23:00,00:00,0,193
19012020,00:00,01:00,0,213
19012020,01:00,02:00,0,212
19012020,02:00,03:00,0,214
19012020,03:00,04:00,0,212
19012020,04:00,05:00,0,211
19012020,05:00,06:00,0,210
19012020,06:00,07:00,0,210
19012020,07:00,08:00,0,190
19012020,08:00,09:00,0,170
19012020,09:00,10:00,0,164
19012020,10:00,11:00,0,163
19012020,11:00,12:00,0,162
19012020,12:00,13:00,0,162
19012020,13:00,14:00,0,161
19012020,14:00,15:00,0,160
19012020,15:00,16:00,0,162
19012020,16:00,17:00,0,163
19012020,17:00,18:00,0,165
19012020,18:00,19:00,0,289
19012020,19:00,20:00,0,308
19012020,20:00,21:00,0,309
19012020,21:00,22:00,0,299
19012020,22:00,23:00,0,198
19012020,23:00,00:00,0,209
20012020,00:00,01:00,0,173
20012020,01:00,02:00,0,170
20012020,02:00,03:00,0,168
20012020,03:00,04:00,0,171
20012020,04:00,05:00,0,167
20012020,05:00,06:00,0,172
20012020,06:00,07:00,0,171
20012020,07:00,08:00,0,171
20012020,08:00,09:00,0,286
20012020,09:00,10:00,0,307
20012020,10:00,11:00,0,318
20012020,11:00,12:00,0,312
20012020,12:00,13:00,0,312
20012020,13:00,14:00,0,313
20012020,14:00,15:00,0,291
20012020,15:00,16:00,0,318
20012020,16:00,17:00,0,232
20012020,17:00,18:00,0,271
20012020,18:00,19:00,0,286
20012020,19:00,20:00,0,288
20012020,20:00,21:00,0,270
20012020,21:00,22:00,0,196
20012020,22:00,23:00,0,190
20012020,23:00,00:00,0,194
21012020,00:00,01:00,0,192
21012020,01:00,02:00,0,193
21012020,02:00,03:00,0,194
21012020,03:00,04:00,0,193
21012020,04:00,05:00,0,194
21012020,05:00,06:00,0,256
21012020,06:00,07:00,0,284
21012020,07:00,08:00,0,281
21012020,08:00,09:00,0,280
21012020,09:00,10:00,0,291
21012020,10:00,11:00,0,294
21012020,11:00,12:00,0,296
21012020,12:00,13:00,0,299
21012020,13:00,14:00,0,297
21012020,14:00,15:00,0,299
21012020,15:00,16:00,0,300
21012020,16:00,17:00,0,297
21012020,17:00,18:00,0,296
21012020,18:00,19:00,0,294
21012020,19:00,20:00,0,291
21012020,20:00,21:00,0,288
21012020,21:00,22:00,0,183
21012020,22:00,23:00,0,177
21012020,23:00,00:00,0,193
22012020,00:00,01:00,0,193
22012020,01:00,02:00,0,189
22012020,02:00,03:00,0,190
22012020,03:00,04:00,0,189
22012020,04:00,05:00,0,215
22012020,05:00,06:00,0,289
22012020,06:00,07:00,0,287
22012020,07:00,08:00,0,292
22012020,08:00,09:00,0,290
22012020,09:00,10:00,13,291
22012020,10:00,11:00,166,266
22012020,11:00,12:00,233,160
22012020,12:00,13:00,261,151
22012020,13:00,14:00,264,164
22012020,14:00,15:00,286,237
22012020,15:00,16:00,331,326
22012020,16:00,17:00,370,314
22012020,17:00,18:00,372,317
22012020,18:00,19:00,370,311
22012020,19:00,20:00,362,320
22012020,20:00,21:00,356,326
22012020,21:00,22:00,347,316
22012020,22:00,23:00,315,282
22012020,23:00,00:00,264,233
23012020,00:00,01:00,231,202
23012020,01:00,02:00,225,198
23012020,02:00,03:00,224,198
23012020,03:00,04:00,225,196
23012020,04:00,05:00,224,197
23012020,05:00,06:00,293,240
23012020,06:00,07:00,369,298
23012020,07:00,08:00,389,305
23012020,08:00,09:00,389,307
23012020,09:00,10:00,388,316
23012020,10:00,11:00,388,308
23012020,11:00,12:00,388,309
23012020,12:00,13:00,389,307
23012020,13:00,14:00,389,309
23012020,14:00,15:00,381,314
23012020,15:00,16:00,386,308
23012020,16:00,17:00,383,311
23012020,17:00,18:00,383,311
23012020,18:00,19:00,381,311
23012020,19:00,20:00,382,313
23012020,20:00,21:00,381,314
23012020,21:00,22:00,373,314
23012020,22:00,23:00,260,232
23012020,23:00,00:00,226,197
24012020,00:00,01:00,224,198
24012020,01:00,02:00,225,196
24012020,02:00,03:00,224,197
24012020,03:00,04:00,223,197
24012020,04:00,05:00,225,197
24012020,05:00,06:00,229,200
24012020,06:00,07:00,261,239
24012020,07:00,08:00,305,262
24012020,08:00,09:00,381,303
24012020,09:00,10:00,389,310
24012020,10:00,11:00,386,313
24012020,11:00,12:00,335,335
24012020,12:00,13:00,329,132
24012020,13:00,14:00,354,0
24012020,14:00,15:00,353,0
24012020,15:00,16:00,338,0
24012020,16:00,17:00,339,0
24012020,17:00,18:00,337,0
24012020,18:00,19:00,335,0
24012020,19:00,20:00,331,0
24012020,20:00,21:00,309,0
24012020,21:00,22:00,252,0
24012020,22:00,23:00,222,0
24012020,23:00,00:00,222,0
25012020,00:00,01:00,224,0
25012020,01:00,02:00,224,0
25012020,02:00,03:00,225,0
25012020,03:00,04:00,219,0
25012020,04:00,05:00,220,0
25012020,05:00,06:00,222,0
25012020,06:00,07:00,223,0
25012020,07:00,08:00,220,0
25012020,08:00,09:00,228,0
25012020,09:00,10:00,352,0
25012020,10:00,11:00,359,0
25012020,11:00,12:00,356,0
25012020,12:00,13:00,245,0
25012020,13:00,14:00,219,0
25012020,14:00,15:00,217,0
25012020,15:00,16:00,217,0
25012020,16:00,17:00,219,0
25012020,17:00,18:00,330,0
25012020,18:00,19:00,336,0
25012020,19:00,20:00,329,0
25012020,20:00,21:00,237,0
25012020,21:00,22:00,217,0
25012020,22:00,23:00,217,0
25012020,23:00,00:00,220,0
26012020,00:00,01:00,226,0
26012020,01:00,02:00,227,0
26012020,02:00,03:00,225,0
26012020,03:00,04:00,225,0
26012020,04:00,05:00,225,0
26012020,05:00,06:00,225,0
26012020,06:00,07:00,225,0
26012020,07:00,08:00,227,0
26012020,08:00,09:00,226,0
26012020,09:00,10:00,228,0
26012020,10:00,11:00,231,0
26012020,11:00,12:00,226,0
26012020,12:00,13:00,226,0
26012020,13:00,14:00,225,0
26012020,14:00,15:00,226,0
26012020,15:00,16:00,227,0
26012020,16:00,17:00,227,0
26012020,17:00,18:00,226,0
26012020,18:00,19:00,227,0
26012020,19:00,20:00,227,0
26012020,20:00,21:00,226,0
26012020,21:00,22:00,225,0
26012020,22:00,23:00,227,0
26012020,23:00,00:00,226,0
27012020,00:00,01:00,226,0
27012020,01:00,02:00,227,0
27012020,02:00,03:00,225,0
27012020,03:00,04:00,227,0
27012020,04:00,05:00,227,0
27012020,05:00,06:00,228,0
27012020,06:00,07:00,232,0
27012020,07:00,08:00,232,0
27012020,08:00,09:00,230,0
27012020,09:00,10:00,236,0
27012020,10:00,11:00,234,0
27012020,11:00,12:00,236,0
27012020,12:00,13:00,236,0
27012020,13:00,14:00,239,0
27012020,14:00,15:00,346,0
27012020,15:00,16:00,372,0
27012020,16:00,17:00,371,0
27012020,17:00,18:00,372,0
27012020,18:00,19:00,371,0
27012020,19:00,20:00,369,0
27012020,20:00,21:00,253,0
27012020,21:00,22:00,230,0
27012020,22:00,23:00,229,0
27012020,23:00,00:00,229,0
28012020,00:00,01:00,233,0
28012020,01:00,02:00,230,0
28012020,02:00,03:00,230,0
28012020,03:00,04:00,231,0
28012020,04:00,05:00,231,0
28012020,05:00,06:00,231,0
28012020,06:00,07:00,232,0
28012020,07:00,08:00,231,0
28012020,08:00,09:00,227,0
28012020,09:00,10:00,216,0
28012020,10:00,11:00,286,0
28012020,11:00,12:00,316,0
28012020,12:00,13:00,278,0
28012020,13:00,14:00,219,0
28012020,14:00,15:00,212,0
28012020,15:00,16:00,209,0
28012020,16:00,17:00,211,0
28012020,17:00,18:00,211,0
28012020,18:00,19:00,210,0
28012020,19:00,20:00,206,0
28012020,20:00,21:00,212,0
28012020,21:00,22:00,205,0
28012020,22:00,23:00,202,0
28012020,23:00,00:00,207,0
29012020,00:00,01:00,208,0
29012020,01:00,02:00,216,0
29012020,02:00,03:00,218,0
29012020,03:00,04:00,221,0
29012020,04:00,05:00,221,3
29012020,05:00,06:00,282,31
29012020,06:00,07:00,251,196
29012020,07:00,08:00,206,228
29012020,08:00,09:00,206,236
29012020,09:00,10:00,199,238
29012020,10:00,11:00,215,233
29012020,11:00,12:00,256,208
29012020,12:00,13:00,259,193
29012020,13:00,14:00,222,217
29012020,14:00,15:00,219,213
29012020,15:00,16:00,216,215
29012020,16:00,17:00,220,216
29012020,17:00,18:00,213,218
29012020,18:00,19:00,229,285
29012020,19:00,20:00,215,226
29012020,20:00,21:00,222,249
29012020,21:00,22:00,237,234
29012020,22:00,23:00,223,217
29012020,23:00,00:00,225,216
30012020,00:00,01:00,225,215
30012020,01:00,02:00,226,214
30012020,02:00,03:00,221,215
30012020,03:00,04:00,220,217
30012020,04:00,05:00,219,218
30012020,05:00,06:00,217,217
30012020,06:00,07:00,215,225
30012020,07:00,08:00,213,225
30012020,08:00,09:00,224,224
30012020,09:00,10:00,219,225
30012020,10:00,11:00,218,222
30012020,11:00,12:00,218,220
30012020,12:00,13:00,219,220
30012020,13:00,14:00,220,223
30012020,14:00,15:00,219,221
30012020,15:00,16:00,219,221
30012020,16:00,17:00,214,218
30012020,17:00,18:00,214,222
30012020,18:00,19:00,210,221
30012020,19:00,20:00,211,220
30012020,20:00,21:00,211,221
30012020,21:00,22:00,249,222
30012020,22:00,23:00,252,222
30012020,23:00,00:00,251,220
31012020,00:00,01:00,251,217
31012020,01:00,02:00,251,220
31012020,02:00,03:00,250,219
31012020,03:00,04:00,251,219
31012020,04:00,05:00,251,221
31012020,05:00,06:00,251,220
31012020,06:00,07:00,251,222
31012020,07:00,08:00,251,222
31012020,08:00,09:00,251,221
31012020,09:00,10:00,251,220
31012020,10:00,11:00,252,221
31012020,11:00,12:00,243,234
31012020,12:00,13:00,242,241
31012020,13:00,14:00,241,228
31012020,14:00,15:00,244,230
31012020,15:00,16:00,244,229
31012020,16:00,17:00,244,230
31012020,17:00,18:00,242,231
31012020,18:00,19:00,244,227
31012020,19:00,20:00,244,232
31012020,20:00,21:00,243,229
31012020,21:00,22:00,244,232
31012020,22:00,23:00,243,230
31012020,23:00,00:00,247,238
1022020,00:00,01:00,223,233
1022020,01:00,02:00,0,218
1022020,02:00,03:00,0,188
1022020,03:00,04:00,0,180
1022020,04:00,05:00,0,182
1022020,05:00,06:00,0,182
1022020,06:00,07:00,0,180
1022020,07:00,08:00,0,182
1022020,08:00,09:00,0,180
1022020,09:00,10:00,0,182
1022020,10:00,11:00,0,184
1022020,11:00,12:00,0,178
1022020,12:00,13:00,0,166
1022020,13:00,14:00,0,168
1022020,14:00,15:00,0,167
1022020,15:00,16:00,0,168
1022020,16:00,17:00,0,167
1022020,17:00,18:00,0,170
1022020,18:00,19:00,0,167
1022020,19:00,20:00,0,168
1022020,20:00,21:00,0,168
1022020,21:00,22:00,0,169
1022020,22:00,23:00,0,168
1022020,23:00,00:00,0,165
2022020,00:00,01:00,0,166
2022020,01:00,02:00,0,211
2022020,02:00,03:00,0,217
2022020,03:00,04:00,0,216
2022020,04:00,05:00,0,218
2022020,05:00,06:00,0,218
2022020,06:00,07:00,0,203
2022020,07:00,08:00,0,161
2022020,08:00,09:00,0,154
2022020,09:00,10:00,0,158
2022020,10:00,11:00,0,152
2022020,11:00,12:00,0,153
2022020,12:00,13:00,0,151
2022020,13:00,14:00,0,151
2022020,14:00,15:00,0,149
2022020,15:00,16:00,0,148
2022020,16:00,17:00,0,138
2022020,17:00,18:00,0,153
2022020,18:00,19:00,0,166
2022020,19:00,20:00,0,162
2022020,20:00,21:00,0,163
2022020,21:00,22:00,0,176
2022020,22:00,23:00,0,177
2022020,23:00,00:00,0,173
3022020,00:00,01:00,0,182
3022020,01:00,02:00,0,220
3022020,02:00,03:00,0,219
3022020,03:00,04:00,0,221
3022020,04:00,05:00,0,187
3022020,05:00,06:00,0,168
3022020,06:00,07:00,0,159
3022020,07:00,08:00,0,157
3022020,08:00,09:00,0,158
3022020,09:00,10:00,0,157
3022020,10:00,11:00,0,159
3022020,11:00,12:00,0,157
3022020,12:00,13:00,0,156
3022020,13:00,14:00,0,157
3022020,14:00,15:00,0,159
3022020,15:00,16:00,0,159
3022020,16:00,17:00,0,155
3022020,17:00,18:00,0,157
3022020,18:00,19:00,0,155
3022020,19:00,20:00,0,153
3022020,20:00,21:00,0,164
3022020,21:00,22:00,0,162
3022020,22:00,23:00,0,163
3022020,23:00,00:00,0,162
4022020,00:00,01:00,0,161
4022020,01:00,02:00,0,164
4022020,02:00,03:00,0,162
4022020,03:00,04:00,0,159
4022020,04:00,05:00,0,161
4022020,05:00,06:00,0,165
4022020,06:00,07:00,0,172
4022020,07:00,08:00,0,169
4022020,08:00,09:00,0,174
4022020,09:00,10:00,0,177
4022020,10:00,11:00,0,174
4022020,11:00,12:00,0,176
4022020,12:00,13:00,0,191
4022020,13:00,14:00,0,181
4022020,14:00,15:00,0,164
4022020,15:00,16:00,0,155
4022020,16:00,17:00,0,158
4022020,17:00,18:00,0,158
4022020,18:00,19:00,0,180
4022020,19:00,20:00,0,165
4022020,20:00,21:00,0,166
4022020,21:00,22:00,0,167
4022020,22:00,23:00,0,168
4022020,23:00,00:00,0,168
5022020,00:00,01:00,0,166
5022020,01:00,02:00,0,169
5022020,02:00,03:00,0,167
5022020,03:00,04:00,0,169
5022020,04:00,05:00,0,166
5022020,05:00,06:00,0,166
5022020,06:00,07:00,0,173
5022020,07:00,08:00,0,294
5022020,08:00,09:00,0,337
5022020,09:00,10:00,0,335
5022020,10:00,11:00,0,261
5022020,11:00,12:00,0,237
5022020,12:00,13:00,0,213
5022020,13:00,14:00,0,203
5022020,14:00,15:00,0,175
5022020,15:00,16:00,0,169
5022020,16:00,17:00,0,170
5022020,17:00,18:00,0,171
5022020,18:00,19:00,0,170
5022020,19:00,20:00,0,169
5022020,20:00,21:00,0,169
5022020,21:00,22:00,0,170
5022020,22:00,23:00,0,167
5022020,23:00,00:00,0,169
6022020,00:00,01:00,0,166
6022020,01:00,02:00,0,166
6022020,02:00,03:00,0,165
6022020,03:00,04:00,0,164
6022020,04:00,05:00,0,166
6022020,05:00,06:00,0,166
