date,start,end,11WD2ZOL50001274
5012017,09:00,10:00,450
5012017,10:00,11:00,446
5012017,11:00,12:00,447
5012017,12:00,13:00,445
5012017,13:00,14:00,449
5012017,14:00,15:00,449
5012017,15:00,16:00,450
5012017,16:00,17:00,449
5012017,17:00,18:00,450
5012017,18:00,19:00,448
5012017,19:00,20:00,447
5012017,20:00,21:00,447
5012017,21:00,22:00,447
5012017,22:00,23:00,447
5012017,23:00,00:00,448
6012017,00:00,01:00,448
6012017,01:00,02:00,448
6012017,02:00,03:00,448
6012017,03:00,04:00,445
6012017,04:00,05:00,445
6012017,05:00,06:00,444
6012017,06:00,07:00,444
6012017,07:00,08:00,444
6012017,08:00,09:00,444
6012017,09:00,10:00,445
6012017,10:00,11:00,442
6012017,11:00,12:00,442
6012017,12:00,13:00,442
6012017,13:00,14:00,446
6012017,14:00,15:00,446
6012017,15:00,16:00,447
6012017,16:00,17:00,446
6012017,17:00,18:00,445
6012017,18:00,19:00,446
6012017,19:00,20:00,443
6012017,20:00,21:00,445
6012017,21:00,22:00,444
6012017,22:00,23:00,443
6012017,23:00,00:00,445
7012017,00:00,01:00,445
7012017,01:00,02:00,310
7012017,02:00,03:00,139
7012017,03:00,04:00,148
7012017,04:00,05:00,213
7012017,05:00,06:00,266
7012017,06:00,07:00,275
7012017,07:00,08:00,406
7012017,08:00,09:00,446
7012017,09:00,10:00,443
7012017,10:00,11:00,440
7012017,11:00,12:00,441
7012017,12:00,13:00,442
7012017,13:00,14:00,445
7012017,14:00,15:00,447
7012017,15:00,16:00,446
7012017,16:00,17:00,446
7012017,17:00,18:00,446
7012017,18:00,19:00,446
7012017,19:00,20:00,445
7012017,20:00,21:00,446
7012017,21:00,22:00,448
7012017,22:00,23:00,447
7012017,23:00,00:00,449
8012017,00:00,01:00,449
8012017,01:00,02:00,450
8012017,02:00,03:00,450
8012017,03:00,04:00,450
8012017,04:00,05:00,449
8012017,05:00,06:00,448
8012017,06:00,07:00,447
8012017,07:00,08:00,447
8012017,08:00,09:00,449
8012017,09:00,10:00,448
8012017,10:00,11:00,446
8012017,11:00,12:00,445
8012017,12:00,13:00,446
8012017,13:00,14:00,449
8012017,14:00,15:00,449
8012017,15:00,16:00,450
8012017,16:00,17:00,450
8012017,17:00,18:00,449
8012017,18:00,19:00,450
8012017,19:00,20:00,450
8012017,20:00,21:00,449
8012017,21:00,22:00,452
8012017,22:00,23:00,451
8012017,23:00,00:00,452
9012017,00:00,01:00,451
9012017,01:00,02:00,452
9012017,02:00,03:00,452
9012017,03:00,04:00,450
9012017,04:00,05:00,450
9012017,05:00,06:00,448
9012017,06:00,07:00,450
9012017,07:00,08:00,449
9012017,08:00,09:00,450
9012017,09:00,10:00,448
9012017,10:00,11:00,449
9012017,11:00,12:00,448
9012017,12:00,13:00,448
9012017,13:00,14:00,452
9012017,14:00,15:00,452
9012017,15:00,16:00,452
9012017,16:00,17:00,453
9012017,17:00,18:00,452
9012017,18:00,19:00,450
9012017,19:00,20:00,451
9012017,20:00,21:00,450
9012017,21:00,22:00,449
9012017,22:00,23:00,450
9012017,23:00,00:00,427
10012017,00:00,01:00,291
10012017,01:00,02:00,135
10012017,02:00,03:00,132
10012017,03:00,04:00,131
10012017,04:00,05:00,132
10012017,05:00,06:00,134
10012017,06:00,07:00,314
10012017,07:00,08:00,448
10012017,08:00,09:00,448
10012017,09:00,10:00,448
10012017,10:00,11:00,444
10012017,11:00,12:00,444
10012017,12:00,13:00,444
10012017,13:00,14:00,449
10012017,14:00,15:00,448
10012017,15:00,16:00,448
10012017,16:00,17:00,449
10012017,17:00,18:00,448
10012017,18:00,19:00,447
10012017,19:00,20:00,447
10012017,20:00,21:00,447
10012017,21:00,22:00,446
10012017,22:00,23:00,380
10012017,23:00,00:00,326
11012017,00:00,01:00,375
11012017,01:00,02:00,442
11012017,02:00,03:00,335
11012017,03:00,04:00,218
11012017,04:00,05:00,242
11012017,05:00,06:00,310
11012017,06:00,07:00,442
11012017,07:00,08:00,446
11012017,08:00,09:00,446
11012017,09:00,10:00,446
11012017,10:00,11:00,443
11012017,11:00,12:00,445
11012017,12:00,13:00,447
11012017,13:00,14:00,448
11012017,14:00,15:00,451
11012017,15:00,16:00,451
11012017,16:00,17:00,452
11012017,17:00,18:00,450
11012017,18:00,19:00,452
11012017,19:00,20:00,291
11012017,20:00,21:00,48
11012017,21:00,22:00,0
11012017,22:00,23:00,0
11012017,23:00,00:00,0
12012017,00:00,01:00,0
12012017,01:00,02:00,58
12012017,02:00,03:00,160
12012017,03:00,04:00,130
12012017,04:00,05:00,129
12012017,05:00,06:00,147
12012017,06:00,07:00,283
12012017,07:00,08:00,384
12012017,08:00,09:00,454
12012017,09:00,10:00,454
12012017,10:00,11:00,454
12012017,11:00,12:00,453
12012017,12:00,13:00,450
12012017,13:00,14:00,455
12012017,14:00,15:00,456
12012017,15:00,16:00,455
12012017,16:00,17:00,455
12012017,17:00,18:00,455
12012017,18:00,19:00,455
12012017,19:00,20:00,455
12012017,20:00,21:00,454
12012017,21:00,22:00,455
12012017,22:00,23:00,455
12012017,23:00,00:00,365
13012017,00:00,01:00,136
13012017,01:00,02:00,0
13012017,02:00,03:00,0
13012017,03:00,04:00,0
13012017,04:00,05:00,0
13012017,05:00,06:00,51
13012017,06:00,07:00,203
13012017,07:00,08:00,414
13012017,08:00,09:00,456
13012017,09:00,10:00,454
13012017,10:00,11:00,452
13012017,11:00,12:00,450
13012017,12:00,13:00,451
13012017,13:00,14:00,454
13012017,14:00,15:00,451
13012017,15:00,16:00,448
13012017,16:00,17:00,444
13012017,17:00,18:00,450
13012017,18:00,19:00,452
13012017,19:00,20:00,453
13012017,20:00,21:00,386
13012017,21:00,22:00,110
13012017,22:00,23:00,0
13012017,23:00,00:00,0
14012017,00:00,01:00,0
14012017,01:00,02:00,0
14012017,02:00,03:00,0
14012017,03:00,04:00,0
14012017,04:00,05:00,0
14012017,05:00,06:00,112
14012017,06:00,07:00,219
14012017,07:00,08:00,158
14012017,08:00,09:00,151
14012017,09:00,10:00,150
14012017,10:00,11:00,150
14012017,11:00,12:00,150
14012017,12:00,13:00,150
14012017,13:00,14:00,165
14012017,14:00,15:00,328
14012017,15:00,16:00,444
14012017,16:00,17:00,450
14012017,17:00,18:00,448
14012017,18:00,19:00,449
14012017,19:00,20:00,450
14012017,20:00,21:00,449
14012017,21:00,22:00,363
14012017,22:00,23:00,282
14012017,23:00,00:00,152
15012017,00:00,01:00,149
15012017,01:00,02:00,150
15012017,02:00,03:00,150
15012017,03:00,04:00,150
15012017,04:00,05:00,150
15012017,05:00,06:00,150
15012017,06:00,07:00,150
15012017,07:00,08:00,150
15012017,08:00,09:00,150
15012017,09:00,10:00,150
15012017,10:00,11:00,245
15012017,11:00,12:00,424
15012017,12:00,13:00,373
15012017,13:00,14:00,327
15012017,14:00,15:00,313
15012017,15:00,16:00,312
15012017,16:00,17:00,312
15012017,17:00,18:00,381
15012017,18:00,19:00,446
15012017,19:00,20:00,451
15012017,20:00,21:00,451
15012017,21:00,22:00,450
15012017,22:00,23:00,450
15012017,23:00,00:00,444
16012017,00:00,01:00,446
16012017,01:00,02:00,451
16012017,02:00,03:00,450
16012017,03:00,04:00,450
16012017,04:00,05:00,384
16012017,05:00,06:00,445
16012017,06:00,07:00,447
16012017,07:00,08:00,447
16012017,08:00,09:00,448
16012017,09:00,10:00,447
16012017,10:00,11:00,444
16012017,11:00,12:00,445
16012017,12:00,13:00,444
16012017,13:00,14:00,448
16012017,14:00,15:00,449
16012017,15:00,16:00,448
16012017,16:00,17:00,448
16012017,17:00,18:00,449
16012017,18:00,19:00,448
16012017,19:00,20:00,447
16012017,20:00,21:00,447
16012017,21:00,22:00,447
16012017,22:00,23:00,448
16012017,23:00,00:00,448
17012017,00:00,01:00,448
17012017,01:00,02:00,450
17012017,02:00,03:00,448
17012017,03:00,04:00,448
17012017,04:00,05:00,447
17012017,05:00,06:00,447
17012017,06:00,07:00,445
17012017,07:00,08:00,444
17012017,08:00,09:00,446
17012017,09:00,10:00,446
17012017,10:00,11:00,444
17012017,11:00,12:00,445
17012017,12:00,13:00,445
17012017,13:00,14:00,450
17012017,14:00,15:00,449
17012017,15:00,16:00,448
17012017,16:00,17:00,449
17012017,17:00,18:00,448
17012017,18:00,19:00,448
17012017,19:00,20:00,448
17012017,20:00,21:00,448
17012017,21:00,22:00,331
17012017,22:00,23:00,209
17012017,23:00,00:00,319
18012017,00:00,01:00,441
18012017,01:00,02:00,451
18012017,02:00,03:00,448
18012017,03:00,04:00,448
18012017,04:00,05:00,447
18012017,05:00,06:00,446
18012017,06:00,07:00,444
18012017,07:00,08:00,446
18012017,08:00,09:00,447
18012017,09:00,10:00,447
18012017,10:00,11:00,447
18012017,11:00,12:00,442
18012017,12:00,13:00,442
18012017,13:00,14:00,447
18012017,14:00,15:00,446
18012017,15:00,16:00,447
18012017,16:00,17:00,448
18012017,17:00,18:00,447
18012017,18:00,19:00,445
18012017,19:00,20:00,446
18012017,20:00,21:00,447
18012017,21:00,22:00,446
18012017,22:00,23:00,427
18012017,23:00,00:00,305
19012017,00:00,01:00,343
19012017,01:00,02:00,347
19012017,02:00,03:00,272
19012017,03:00,04:00,128
19012017,04:00,05:00,202
19012017,05:00,06:00,340
19012017,06:00,07:00,402
19012017,07:00,08:00,447
19012017,08:00,09:00,446
19012017,09:00,10:00,447
19012017,10:00,11:00,445
19012017,11:00,12:00,443
19012017,12:00,13:00,443
19012017,13:00,14:00,447
19012017,14:00,15:00,447
19012017,15:00,16:00,448
19012017,16:00,17:00,448
19012017,17:00,18:00,446
19012017,18:00,19:00,445
19012017,19:00,20:00,445
19012017,20:00,21:00,363
19012017,21:00,22:00,346
19012017,22:00,23:00,345
19012017,23:00,00:00,363
20012017,00:00,01:00,441
20012017,01:00,02:00,448
20012017,02:00,03:00,447
20012017,03:00,04:00,446
20012017,04:00,05:00,443
20012017,05:00,06:00,398
20012017,06:00,07:00,442
20012017,07:00,08:00,443
20012017,08:00,09:00,444
20012017,09:00,10:00,446
20012017,10:00,11:00,442
20012017,11:00,12:00,443
20012017,12:00,13:00,443
20012017,13:00,14:00,447
20012017,14:00,15:00,448
20012017,15:00,16:00,447
20012017,16:00,17:00,447
20012017,17:00,18:00,447
20012017,18:00,19:00,446
20012017,19:00,20:00,388
20012017,20:00,21:00,346
20012017,21:00,22:00,346
20012017,22:00,23:00,346
20012017,23:00,00:00,364
21012017,00:00,01:00,444
21012017,01:00,02:00,449
21012017,02:00,03:00,448
21012017,03:00,04:00,446
21012017,04:00,05:00,445
21012017,05:00,06:00,445
21012017,06:00,07:00,443
21012017,07:00,08:00,443
21012017,08:00,09:00,444
21012017,09:00,10:00,445
21012017,10:00,11:00,442
21012017,11:00,12:00,443
21012017,12:00,13:00,443
21012017,13:00,14:00,445
21012017,14:00,15:00,379
21012017,15:00,16:00,444
21012017,16:00,17:00,448
21012017,17:00,18:00,447
21012017,18:00,19:00,445
21012017,19:00,20:00,444
21012017,20:00,21:00,446
21012017,21:00,22:00,446
21012017,22:00,23:00,447
21012017,23:00,00:00,447
22012017,00:00,01:00,448
22012017,01:00,02:00,448
22012017,02:00,03:00,447
22012017,03:00,04:00,445
22012017,04:00,05:00,445
22012017,05:00,06:00,443
22012017,06:00,07:00,378
22012017,07:00,08:00,439
22012017,08:00,09:00,446
22012017,09:00,10:00,445
22012017,10:00,11:00,444
22012017,11:00,12:00,442
22012017,12:00,13:00,442
22012017,13:00,14:00,447
22012017,14:00,15:00,447
22012017,15:00,16:00,447
22012017,16:00,17:00,447
22012017,17:00,18:00,447
22012017,18:00,19:00,446
22012017,19:00,20:00,446
22012017,20:00,21:00,446
22012017,21:00,22:00,445
22012017,22:00,23:00,446
22012017,23:00,00:00,447
23012017,00:00,01:00,448
23012017,01:00,02:00,448
23012017,02:00,03:00,448
23012017,03:00,04:00,447
23012017,04:00,05:00,445
23012017,05:00,06:00,444
23012017,06:00,07:00,443
23012017,07:00,08:00,444
23012017,08:00,09:00,444
23012017,09:00,10:00,446
23012017,10:00,11:00,444
23012017,11:00,12:00,444
23012017,12:00,13:00,444
23012017,13:00,14:00,445
23012017,14:00,15:00,446
23012017,15:00,16:00,446
23012017,16:00,17:00,447
23012017,17:00,18:00,451
23012017,18:00,19:00,445
23012017,19:00,20:00,447
23012017,20:00,21:00,448
23012017,21:00,22:00,447
23012017,22:00,23:00,447
23012017,23:00,00:00,448
24012017,00:00,01:00,446
24012017,01:00,02:00,448
24012017,02:00,03:00,450
24012017,03:00,04:00,446
24012017,04:00,05:00,446
24012017,05:00,06:00,444
24012017,06:00,07:00,444
24012017,07:00,08:00,441
24012017,08:00,09:00,442
24012017,09:00,10:00,443
24012017,10:00,11:00,443
24012017,11:00,12:00,443
24012017,12:00,13:00,445
24012017,13:00,14:00,448
24012017,14:00,15:00,448
24012017,15:00,16:00,449
24012017,16:00,17:00,449
24012017,17:00,18:00,450
24012017,18:00,19:00,447
24012017,19:00,20:00,447
24012017,20:00,21:00,446
24012017,21:00,22:00,447
24012017,22:00,23:00,446
24012017,23:00,00:00,448
25012017,00:00,01:00,448
25012017,01:00,02:00,448
25012017,02:00,03:00,448
25012017,03:00,04:00,447
25012017,04:00,05:00,446
25012017,05:00,06:00,445
25012017,06:00,07:00,445
25012017,07:00,08:00,444
25012017,08:00,09:00,446
25012017,09:00,10:00,445
25012017,10:00,11:00,442
25012017,11:00,12:00,441
25012017,12:00,13:00,443
25012017,13:00,14:00,448
25012017,14:00,15:00,447
25012017,15:00,16:00,448
25012017,16:00,17:00,448
25012017,17:00,18:00,447
25012017,18:00,19:00,448
25012017,19:00,20:00,447
25012017,20:00,21:00,447
25012017,21:00,22:00,447
25012017,22:00,23:00,391
25012017,23:00,00:00,388
26012017,00:00,01:00,444
26012017,01:00,02:00,449
26012017,02:00,03:00,448
26012017,03:00,04:00,447
26012017,04:00,05:00,448
26012017,05:00,06:00,446
26012017,06:00,07:00,445
26012017,07:00,08:00,446
26012017,08:00,09:00,447
26012017,09:00,10:00,446
26012017,10:00,11:00,445
26012017,11:00,12:00,443
26012017,12:00,13:00,442
26012017,13:00,14:00,382
26012017,14:00,15:00,381
26012017,15:00,16:00,443
26012017,16:00,17:00,449
26012017,17:00,18:00,448
26012017,18:00,19:00,449
26012017,19:00,20:00,450
26012017,20:00,21:00,450
26012017,21:00,22:00,447
26012017,22:00,23:00,447
26012017,23:00,00:00,447
27012017,00:00,01:00,407
27012017,01:00,02:00,233
27012017,02:00,03:00,226
27012017,03:00,04:00,287
27012017,04:00,05:00,231
27012017,05:00,06:00,150
27012017,06:00,07:00,237
27012017,07:00,08:00,425
27012017,08:00,09:00,444
27012017,09:00,10:00,446
27012017,10:00,11:00,443
27012017,11:00,12:00,380
27012017,12:00,13:00,308
27012017,13:00,14:00,310
27012017,14:00,15:00,378
27012017,15:00,16:00,440
27012017,16:00,17:00,451
27012017,17:00,18:00,450
27012017,18:00,19:00,448
27012017,19:00,20:00,451
27012017,20:00,21:00,447
27012017,21:00,22:00,448
27012017,22:00,23:00,448
27012017,23:00,00:00,447
28012017,00:00,01:00,448
28012017,01:00,02:00,448
28012017,02:00,03:00,448
28012017,03:00,04:00,447
28012017,04:00,05:00,446
28012017,05:00,06:00,446
28012017,06:00,07:00,445
28012017,07:00,08:00,444
28012017,08:00,09:00,445
28012017,09:00,10:00,446
28012017,10:00,11:00,443
28012017,11:00,12:00,442
28012017,12:00,13:00,443
28012017,13:00,14:00,444
28012017,14:00,15:00,448
28012017,15:00,16:00,445
28012017,16:00,17:00,445
28012017,17:00,18:00,444
28012017,18:00,19:00,445
28012017,19:00,20:00,446
28012017,20:00,21:00,445
28012017,21:00,22:00,445
28012017,22:00,23:00,432
28012017,23:00,00:00,247
29012017,00:00,01:00,337
29012017,01:00,02:00,298
29012017,02:00,03:00,286
29012017,03:00,04:00,286
29012017,04:00,05:00,324
29012017,05:00,06:00,284
29012017,06:00,07:00,286
29012017,07:00,08:00,369
29012017,08:00,09:00,367
29012017,09:00,10:00,314
29012017,10:00,11:00,240
29012017,11:00,12:00,146
29012017,12:00,13:00,130
29012017,13:00,14:00,130
29012017,14:00,15:00,148
29012017,15:00,16:00,253
29012017,16:00,17:00,355
29012017,17:00,18:00,417
29012017,18:00,19:00,439
29012017,19:00,20:00,441
29012017,20:00,21:00,439
29012017,21:00,22:00,441
29012017,22:00,23:00,439
29012017,23:00,00:00,441
30012017,00:00,01:00,450
30012017,01:00,02:00,450
30012017,02:00,03:00,449
30012017,03:00,04:00,451
30012017,04:00,05:00,450
30012017,05:00,06:00,449
30012017,06:00,07:00,448
30012017,07:00,08:00,447
30012017,08:00,09:00,429
30012017,09:00,10:00,268
30012017,10:00,11:00,258
30012017,11:00,12:00,425
30012017,12:00,13:00,445
30012017,13:00,14:00,440
30012017,14:00,15:00,440
30012017,15:00,16:00,447
30012017,16:00,17:00,447
30012017,17:00,18:00,446
30012017,18:00,19:00,453
30012017,19:00,20:00,455
30012017,20:00,21:00,454
30012017,21:00,22:00,455
30012017,22:00,23:00,455
30012017,23:00,00:00,452
31012017,00:00,01:00,241
31012017,01:00,02:00,125
31012017,02:00,03:00,262
31012017,03:00,04:00,441
31012017,04:00,05:00,437
31012017,05:00,06:00,323
31012017,06:00,07:00,257
31012017,07:00,08:00,306
31012017,08:00,09:00,309
31012017,09:00,10:00,305
31012017,10:00,11:00,306
31012017,11:00,12:00,306
31012017,12:00,13:00,304
31012017,13:00,14:00,306
31012017,14:00,15:00,305
31012017,15:00,16:00,306
31012017,16:00,17:00,308
31012017,17:00,18:00,433
31012017,18:00,19:00,456
31012017,19:00,20:00,456
31012017,20:00,21:00,456
31012017,21:00,22:00,456
31012017,22:00,23:00,455
31012017,23:00,00:00,456
1022017,00:00,01:00,456
1022017,01:00,02:00,455
1022017,02:00,03:00,454
1022017,03:00,04:00,453
1022017,04:00,05:00,455
1022017,05:00,06:00,454
1022017,06:00,07:00,453
1022017,07:00,08:00,452
1022017,08:00,09:00,451
1022017,09:00,10:00,454
1022017,10:00,11:00,450
1022017,11:00,12:00,452
1022017,12:00,13:00,451
1022017,13:00,14:00,455
1022017,14:00,15:00,454
1022017,15:00,16:00,456
1022017,16:00,17:00,454
1022017,17:00,18:00,453
1022017,18:00,19:00,452
1022017,19:00,20:00,455
1022017,20:00,21:00,455
1022017,21:00,22:00,454
1022017,22:00,23:00,454
1022017,23:00,00:00,453
2022017,00:00,01:00,401
2022017,01:00,02:00,231
2022017,02:00,03:00,182
2022017,03:00,04:00,115
2022017,04:00,05:00,175
2022017,05:00,06:00,353
2022017,06:00,07:00,449
2022017,07:00,08:00,453
2022017,08:00,09:00,452
2022017,09:00,10:00,454
2022017,10:00,11:00,451
2022017,11:00,12:00,451
2022017,12:00,13:00,451
2022017,13:00,14:00,456
2022017,14:00,15:00,455
2022017,15:00,16:00,456
2022017,16:00,17:00,455
2022017,17:00,18:00,456
2022017,18:00,19:00,454
2022017,19:00,20:00,454
2022017,20:00,21:00,456
2022017,21:00,22:00,454
2022017,22:00,23:00,454
2022017,23:00,00:00,454
3022017,00:00,01:00,453
3022017,01:00,02:00,452
3022017,02:00,03:00,451
3022017,03:00,04:00,451
3022017,04:00,05:00,452
3022017,05:00,06:00,450
3022017,06:00,07:00,451
3022017,07:00,08:00,451
3022017,08:00,09:00,451
3022017,09:00,10:00,451
3022017,10:00,11:00,451
3022017,11:00,12:00,451
3022017,12:00,13:00,452
3022017,13:00,14:00,456
3022017,14:00,15:00,457
3022017,15:00,16:00,457
3022017,16:00,17:00,456
3022017,17:00,18:00,454
3022017,18:00,19:00,453
3022017,19:00,20:00,455
3022017,20:00,21:00,455
3022017,21:00,22:00,455
3022017,22:00,23:00,454
3022017,23:00,00:00,455
4022017,00:00,01:00,301
4022017,01:00,02:00,118
4022017,02:00,03:00,110
4022017,03:00,04:00,110
4022017,04:00,05:00,112
4022017,05:00,06:00,113
4022017,06:00,07:00,245
4022017,07:00,08:00,440
4022017,08:00,09:00,456
4022017,09:00,10:00,453
4022017,10:00,11:00,451
4022017,11:00,12:00,452
4022017,12:00,13:00,450
4022017,13:00,14:00,457
4022017,14:00,15:00,457
4022017,15:00,16:00,456
4022017,16:00,17:00,456
4022017,17:00,18:00,456
4022017,18:00,19:00,455
4022017,19:00,20:00,454
4022017,20:00,21:00,454
4022017,21:00,22:00,454
4022017,22:00,23:00,455
4022017,23:00,00:00,454
5022017,00:00,01:00,457
5022017,01:00,02:00,455
5022017,02:00,03:00,455
5022017,03:00,04:00,456
5022017,04:00,05:00,457
5022017,05:00,06:00,454
5022017,06:00,07:00,453
5022017,07:00,08:00,454
5022017,08:00,09:00,454
5022017,09:00,10:00,454
5022017,10:00,11:00,452
5022017,11:00,12:00,452
5022017,12:00,13:00,453
5022017,13:00,14:00,457
5022017,14:00,15:00,457
5022017,15:00,16:00,457
5022017,16:00,17:00,457
5022017,17:00,18:00,455
5022017,18:00,19:00,455
5022017,19:00,20:00,456
5022017,20:00,21:00,455
5022017,21:00,22:00,455
5022017,22:00,23:00,454
5022017,23:00,00:00,416
6022017,00:00,01:00,419
6022017,01:00,02:00,353
6022017,02:00,03:00,264
6022017,03:00,04:00,290
6022017,04:00,05:00,294
6022017,05:00,06:00,388
6022017,06:00,07:00,452
6022017,07:00,08:00,451
6022017,08:00,09:00,453
6022017,09:00,10:00,453
6022017,10:00,11:00,450
6022017,11:00,12:00,449
6022017,12:00,13:00,450
6022017,13:00,14:00,455
6022017,14:00,15:00,456
6022017,15:00,16:00,456
6022017,16:00,17:00,456
6022017,17:00,18:00,455
6022017,18:00,19:00,453
6022017,19:00,20:00,454
6022017,20:00,21:00,454
6022017,21:00,22:00,454
6022017,22:00,23:00,454
6022017,23:00,00:00,453
7022017,00:00,01:00,454
7022017,01:00,02:00,454
7022017,02:00,03:00,453
7022017,03:00,04:00,454
7022017,04:00,05:00,453
7022017,05:00,06:00,452
7022017,06:00,07:00,450
7022017,07:00,08:00,451
7022017,08:00,09:00,450
7022017,09:00,10:00,451
7022017,10:00,11:00,450
7022017,11:00,12:00,448
7022017,12:00,13:00,450
7022017,13:00,14:00,453
7022017,14:00,15:00,455
7022017,15:00,16:00,453
7022017,16:00,17:00,454
7022017,17:00,18:00,454
7022017,18:00,19:00,453
7022017,19:00,20:00,453
7022017,20:00,21:00,452
7022017,21:00,22:00,453
7022017,22:00,23:00,454
7022017,23:00,00:00,452
8022017,00:00,01:00,455
8022017,01:00,02:00,454
8022017,02:00,03:00,452
8022017,03:00,04:00,388
8022017,04:00,05:00,386
8022017,05:00,06:00,448
8022017,06:00,07:00,452
8022017,07:00,08:00,451
8022017,08:00,09:00,452
8022017,09:00,10:00,451
8022017,10:00,11:00,447
8022017,11:00,12:00,449
8022017,12:00,13:00,449
8022017,13:00,14:00,452
8022017,14:00,15:00,451
8022017,15:00,16:00,454
8022017,16:00,17:00,454
8022017,17:00,18:00,453
8022017,18:00,19:00,452
8022017,19:00,20:00,452
8022017,20:00,21:00,451
8022017,21:00,22:00,451
8022017,22:00,23:00,453
8022017,23:00,00:00,452
9022017,00:00,01:00,453
9022017,01:00,02:00,453
9022017,02:00,03:00,452
9022017,03:00,04:00,452
9022017,04:00,05:00,452
9022017,05:00,06:00,450
9022017,06:00,07:00,449
9022017,07:00,08:00,449
9022017,08:00,09:00,451
9022017,09:00,10:00,450
9022017,10:00,11:00,447
9022017,11:00,12:00,446
9022017,12:00,13:00,446
9022017,13:00,14:00,450
9022017,14:00,15:00,452
9022017,15:00,16:00,451
9022017,16:00,17:00,451
9022017,17:00,18:00,451
9022017,18:00,19:00,451
9022017,19:00,20:00,450
9022017,20:00,21:00,449
9022017,21:00,22:00,450
9022017,22:00,23:00,450
9022017,23:00,00:00,452
10022017,00:00,01:00,452
10022017,01:00,02:00,433
10022017,02:00,03:00,274
10022017,03:00,04:00,213
10022017,04:00,05:00,322
10022017,05:00,06:00,440
10022017,06:00,07:00,449
10022017,07:00,08:00,449
10022017,08:00,09:00,449
10022017,09:00,10:00,451
10022017,10:00,11:00,448
10022017,11:00,12:00,448
10022017,12:00,13:00,448
10022017,13:00,14:00,451
10022017,14:00,15:00,453
10022017,15:00,16:00,453
10022017,16:00,17:00,454
10022017,17:00,18:00,453
10022017,18:00,19:00,452
10022017,19:00,20:00,452
10022017,20:00,21:00,450
10022017,21:00,22:00,451
10022017,22:00,23:00,452
10022017,23:00,00:00,452
11022017,00:00,01:00,452
11022017,01:00,02:00,453
11022017,02:00,03:00,452
11022017,03:00,04:00,452
11022017,04:00,05:00,451
11022017,05:00,06:00,450
11022017,06:00,07:00,449
11022017,07:00,08:00,449
11022017,08:00,09:00,450
11022017,09:00,10:00,451
11022017,10:00,11:00,449
11022017,11:00,12:00,448
11022017,12:00,13:00,449
