date,start,end,11WD8BOXB1L---N8,11WD8BOXB1L---P4
5012021,05:00,06:00,499.0,0.0
5012021,06:00,07:00,495.0,0.0
5012021,07:00,08:00,497.0,0.0
5012021,08:00,09:00,494.0,0.0
5012021,09:00,10:00,497.0,0.0
5012021,10:00,11:00,500.0,0.0
5012021,11:00,12:00,502.0,0.0
5012021,12:00,13:00,502.0,0.0
5012021,13:00,14:00,503.0,0.0
5012021,14:00,15:00,502.0,0.0
5012021,15:00,16:00,500.0,0.0
5012021,16:00,17:00,498.0,0.0
5012021,17:00,18:00,498.0,0.0
5012021,18:00,19:00,502.0,0.0
5012021,19:00,20:00,501.0,0.0
5012021,20:00,21:00,503.0,0.0
5012021,21:00,22:00,502.0,0.0
5012021,22:00,23:00,496.0,0.0
5012021,23:00,00:00,501.0,0.0
6012021,00:00,01:00,502.0,0.0
6012021,01:00,02:00,502.0,0.0
6012021,02:00,03:00,500.0,0.0
6012021,03:00,04:00,501.0,0.0
6012021,04:00,05:00,500.0,0.0
6012021,05:00,06:00,503.0,0.0
6012021,06:00,07:00,504.0,0.0
6012021,07:00,08:00,498.0,0.0
6012021,08:00,09:00,504.0,0.0
6012021,09:00,10:00,501.0,0.0
6012021,10:00,11:00,502.0,0.0
6012021,11:00,12:00,502.0,0.0
6012021,12:00,13:00,502.0,0.0
6012021,13:00,14:00,501.0,0.0
6012021,14:00,15:00,501.0,0.0
6012021,15:00,16:00,500.0,0.0
6012021,16:00,17:00,500.0,0.0
6012021,17:00,18:00,500.0,0.0
6012021,18:00,19:00,503.0,0.0
6012021,19:00,20:00,502.0,0.0
6012021,20:00,21:00,503.0,0.0
6012021,21:00,22:00,503.0,0.0
6012021,22:00,23:00,502.0,0.0
6012021,23:00,00:00,504.0,0.0
7012021,00:00,01:00,500.0,0.0
7012021,01:00,02:00,502.0,0.0
7012021,02:00,03:00,502.0,0.0
7012021,03:00,04:00,503.0,0.0
7012021,04:00,05:00,502.0,0.0
7012021,05:00,06:00,500.0,0.0
7012021,06:00,07:00,500.0,0.0
7012021,07:00,08:00,501.0,0.0
7012021,08:00,09:00,503.0,0.0
7012021,09:00,10:00,502.0,0.0
7012021,10:00,11:00,502.0,0.0
7012021,11:00,12:00,503.0,0.0
7012021,12:00,13:00,502.0,0.0
7012021,13:00,14:00,501.0,0.0
7012021,14:00,15:00,500.0,0.0
7012021,15:00,16:00,501.0,0.0
7012021,16:00,17:00,500.0,0.0
7012021,17:00,18:00,501.0,0.0
7012021,18:00,19:00,502.0,0.0
7012021,19:00,20:00,483.0,0.0
7012021,20:00,21:00,473.0,0.0
7012021,21:00,22:00,469.0,0.0
7012021,22:00,23:00,462.0,0.0
7012021,23:00,00:00,498.0,0.0
8012021,00:00,01:00,483.0,0.0
8012021,01:00,02:00,487.0,0.0
8012021,02:00,03:00,483.0,0.0
8012021,03:00,04:00,484.0,0.0
8012021,04:00,05:00,481.0,0.0
8012021,05:00,06:00,479.0,0.0
8012021,06:00,07:00,477.0,0.0
8012021,07:00,08:00,497.0,0.0
8012021,08:00,09:00,499.0,0.0
8012021,09:00,10:00,499.0,0.0
8012021,10:00,11:00,500.0,0.0
8012021,11:00,12:00,501.0,0.0
8012021,12:00,13:00,500.0,0.0
8012021,13:00,14:00,503.0,0.0
8012021,14:00,15:00,501.0,0.0
8012021,15:00,16:00,499.0,0.0
8012021,16:00,17:00,501.0,0.0
8012021,17:00,18:00,501.0,0.0
8012021,18:00,19:00,503.0,0.0
8012021,19:00,20:00,500.0,0.0
8012021,20:00,21:00,479.0,0.0
8012021,21:00,22:00,480.0,0.0
8012021,22:00,23:00,473.0,0.0
8012021,23:00,00:00,464.0,0.0
9012021,00:00,01:00,473.0,0.0
9012021,01:00,02:00,467.0,0.0
9012021,02:00,03:00,458.0,0.0
9012021,03:00,04:00,472.0,0.0
9012021,04:00,05:00,456.0,0.0
9012021,05:00,06:00,435.0,0.0
9012021,06:00,07:00,446.0,0.0
9012021,07:00,08:00,492.0,0.0
9012021,08:00,09:00,500.0,0.0
9012021,09:00,10:00,502.0,0.0
9012021,10:00,11:00,501.0,0.0
9012021,11:00,12:00,503.0,0.0
9012021,12:00,13:00,502.0,0.0
9012021,13:00,14:00,502.0,0.0
9012021,14:00,15:00,501.0,0.0
9012021,15:00,16:00,502.0,0.0
9012021,16:00,17:00,501.0,0.0
9012021,17:00,18:00,501.0,0.0
9012021,18:00,19:00,501.0,0.0
9012021,19:00,20:00,502.0,0.0
9012021,20:00,21:00,461.0,0.0
9012021,21:00,22:00,446.0,0.0
9012021,22:00,23:00,446.0,0.0
9012021,23:00,00:00,424.0,0.0
10012021,00:00,01:00,473.0,0.0
10012021,01:00,02:00,497.0,0.0
10012021,02:00,03:00,495.0,0.0
10012021,03:00,04:00,491.0,0.0
10012021,04:00,05:00,499.0,0.0
10012021,05:00,06:00,495.0,0.0
10012021,06:00,07:00,427.0,0.0
10012021,07:00,08:00,495.0,0.0
10012021,08:00,09:00,498.0,0.0
10012021,09:00,10:00,498.0,0.0
10012021,10:00,11:00,498.0,0.0
10012021,11:00,12:00,502.0,0.0
10012021,12:00,13:00,492.0,0.0
10012021,13:00,14:00,485.0,0.0
10012021,14:00,15:00,486.0,0.0
10012021,15:00,16:00,499.0,0.0
10012021,16:00,17:00,498.0,0.0
10012021,17:00,18:00,501.0,0.0
10012021,18:00,19:00,501.0,0.0
10012021,19:00,20:00,500.0,0.0
10012021,20:00,21:00,498.0,0.0
10012021,21:00,22:00,498.0,0.0
10012021,22:00,23:00,501.0,0.0
10012021,23:00,00:00,472.0,0.0
11012021,00:00,01:00,435.0,0.0
11012021,01:00,02:00,407.0,0.0
11012021,02:00,03:00,406.0,0.0
11012021,03:00,04:00,413.0,0.0
11012021,04:00,05:00,417.0,0.0
11012021,05:00,06:00,424.0,0.0
11012021,06:00,07:00,487.0,0.0
11012021,07:00,08:00,490.0,0.0
11012021,08:00,09:00,496.0,0.0
11012021,09:00,10:00,498.0,0.0
11012021,10:00,11:00,494.0,0.0
11012021,11:00,12:00,496.0,0.0
11012021,12:00,13:00,497.0,0.0
11012021,13:00,14:00,492.0,0.0
11012021,14:00,15:00,490.0,0.0
11012021,15:00,16:00,469.0,0.0
11012021,16:00,17:00,497.0,0.0
11012021,17:00,18:00,467.0,0.0
11012021,18:00,19:00,427.0,0.0
11012021,19:00,20:00,386.0,0.0
11012021,20:00,21:00,373.0,0.0
11012021,21:00,22:00,368.0,0.0
11012021,22:00,23:00,366.0,0.0
11012021,23:00,00:00,372.0,0.0
12012021,00:00,01:00,404.0,0.0
12012021,01:00,02:00,403.0,0.0
12012021,02:00,03:00,409.0,0.0
12012021,03:00,04:00,404.0,0.0
12012021,04:00,05:00,408.0,0.0
12012021,05:00,06:00,406.0,0.0
12012021,06:00,07:00,406.0,0.0
12012021,07:00,08:00,476.0,0.0
12012021,08:00,09:00,490.0,0.0
12012021,09:00,10:00,457.0,0.0
12012021,10:00,11:00,458.0,0.0
12012021,11:00,12:00,467.0,0.0
12012021,12:00,13:00,483.0,0.0
12012021,13:00,14:00,485.0,0.0
12012021,14:00,15:00,495.0,0.0
12012021,15:00,16:00,485.0,0.0
12012021,16:00,17:00,493.0,0.0
12012021,17:00,18:00,499.0,0.0
12012021,18:00,19:00,501.0,0.0
12012021,19:00,20:00,501.0,0.0
12012021,20:00,21:00,437.0,0.0
12012021,21:00,22:00,439.0,0.0
12012021,22:00,23:00,421.0,0.0
12012021,23:00,00:00,414.0,0.0
13012021,00:00,01:00,427.0,0.0
13012021,01:00,02:00,424.0,0.0
13012021,02:00,03:00,416.0,0.0
13012021,03:00,04:00,416.0,0.0
13012021,04:00,05:00,419.0,0.0
13012021,05:00,06:00,422.0,0.0
13012021,06:00,07:00,440.0,0.0
13012021,07:00,08:00,497.0,0.0
13012021,08:00,09:00,498.0,0.0
13012021,09:00,10:00,497.0,0.0
13012021,10:00,11:00,478.0,0.0
13012021,11:00,12:00,491.0,0.0
13012021,12:00,13:00,426.0,0.0
13012021,13:00,14:00,416.0,0.0
13012021,14:00,15:00,415.0,0.0
13012021,15:00,16:00,417.0,0.0
13012021,16:00,17:00,449.0,0.0
13012021,17:00,18:00,416.0,0.0
13012021,18:00,19:00,416.0,0.0
13012021,19:00,20:00,415.0,0.0
13012021,20:00,21:00,417.0,0.0
13012021,21:00,22:00,416.0,0.0
13012021,22:00,23:00,415.0,0.0
13012021,23:00,00:00,417.0,0.0
14012021,00:00,01:00,416.0,0.0
14012021,01:00,02:00,418.0,0.0
14012021,02:00,03:00,426.0,0.0
14012021,03:00,04:00,433.0,0.0
14012021,04:00,05:00,460.0,0.0
14012021,05:00,06:00,466.0,0.0
14012021,06:00,07:00,461.0,0.0
14012021,07:00,08:00,468.0,0.0
14012021,08:00,09:00,475.0,0.0
14012021,09:00,10:00,477.0,0.0
14012021,10:00,11:00,475.0,0.0
14012021,11:00,12:00,476.0,0.0
14012021,12:00,13:00,461.0,0.0
14012021,13:00,14:00,457.0,0.0
14012021,14:00,15:00,474.0,0.0
14012021,15:00,16:00,475.0,0.0
14012021,16:00,17:00,472.0,0.0
14012021,17:00,18:00,477.0,0.0
14012021,18:00,19:00,480.0,0.0
14012021,19:00,20:00,476.0,0.0
14012021,20:00,21:00,477.0,0.0
14012021,21:00,22:00,475.0,0.0
14012021,22:00,23:00,478.0,0.0
14012021,23:00,00:00,486.0,0.0
15012021,00:00,01:00,476.0,0.0
15012021,01:00,02:00,486.0,0.0
15012021,02:00,03:00,481.0,0.0
15012021,03:00,04:00,476.0,18.0
15012021,04:00,05:00,482.0,105.0
15012021,05:00,06:00,482.0,37.0
15012021,06:00,07:00,475.0,31.0
15012021,07:00,08:00,487.0,31.0
15012021,08:00,09:00,479.0,31.0
15012021,09:00,10:00,477.0,31.0
15012021,10:00,11:00,486.0,63.0
15012021,11:00,12:00,489.0,165.0
15012021,12:00,13:00,487.0,186.0
15012021,13:00,14:00,485.0,190.0
15012021,14:00,15:00,488.0,185.0
15012021,15:00,16:00,491.0,189.0
15012021,16:00,17:00,490.0,187.0
15012021,17:00,18:00,491.0,179.0
15012021,18:00,19:00,489.0,161.0
15012021,19:00,20:00,485.0,224.0
15012021,20:00,21:00,493.0,432.0
15012021,21:00,22:00,496.0,447.0
15012021,22:00,23:00,491.0,458.0
15012021,23:00,00:00,494.0,466.0
16012021,00:00,01:00,497.0,469.0
16012021,01:00,02:00,496.0,479.0
16012021,02:00,03:00,498.0,483.0
16012021,03:00,04:00,498.0,478.0
16012021,04:00,05:00,498.0,489.0
16012021,05:00,06:00,454.0,495.0
16012021,06:00,07:00,498.0,497.0
16012021,07:00,08:00,500.0,496.0
16012021,08:00,09:00,500.0,494.0
16012021,09:00,10:00,500.0,494.0
16012021,10:00,11:00,500.0,495.0
16012021,11:00,12:00,501.0,495.0
16012021,12:00,13:00,499.0,497.0
16012021,13:00,14:00,498.0,501.0
16012021,14:00,15:00,499.0,498.0
16012021,15:00,16:00,498.0,498.0
16012021,16:00,17:00,498.0,496.0
16012021,17:00,18:00,500.0,498.0
16012021,18:00,19:00,499.0,500.0
16012021,19:00,20:00,499.0,499.0
16012021,20:00,21:00,491.0,498.0
16012021,21:00,22:00,498.0,500.0
16012021,22:00,23:00,502.0,501.0
16012021,23:00,00:00,500.0,500.0
17012021,00:00,01:00,498.0,502.0
17012021,01:00,02:00,495.0,501.0
17012021,02:00,03:00,499.0,499.0
17012021,03:00,04:00,416.0,493.0
17012021,04:00,05:00,197.0,489.0
17012021,05:00,06:00,203.0,494.0
17012021,06:00,07:00,207.0,497.0
17012021,07:00,08:00,208.0,493.0
17012021,08:00,09:00,209.0,495.0
17012021,09:00,10:00,208.0,494.0
17012021,10:00,11:00,210.0,493.0
17012021,11:00,12:00,211.0,492.0
17012021,12:00,13:00,212.0,492.0
17012021,13:00,14:00,215.0,491.0
17012021,14:00,15:00,211.0,494.0
17012021,15:00,16:00,211.0,496.0
17012021,16:00,17:00,211.0,493.0
17012021,17:00,18:00,209.0,490.0
17012021,18:00,19:00,210.0,496.0
17012021,19:00,20:00,212.0,493.0
17012021,20:00,21:00,213.0,487.0
17012021,21:00,22:00,214.0,492.0
17012021,22:00,23:00,212.0,493.0
17012021,23:00,00:00,210.0,492.0
18012021,00:00,01:00,212.0,491.0
18012021,01:00,02:00,212.0,489.0
18012021,02:00,03:00,216.0,489.0
18012021,03:00,04:00,216.0,491.0
18012021,04:00,05:00,215.0,490.0
18012021,05:00,06:00,217.0,489.0
18012021,06:00,07:00,215.0,485.0
18012021,07:00,08:00,216.0,486.0
18012021,08:00,09:00,216.0,492.0
18012021,09:00,10:00,214.0,492.0
18012021,10:00,11:00,216.0,492.0
18012021,11:00,12:00,215.0,493.0
18012021,12:00,13:00,216.0,491.0
18012021,13:00,14:00,218.0,492.0
18012021,14:00,15:00,215.0,493.0
18012021,15:00,16:00,213.0,490.0
18012021,16:00,17:00,214.0,491.0
18012021,17:00,18:00,210.0,492.0
18012021,18:00,19:00,216.0,491.0
18012021,19:00,20:00,202.0,483.0
18012021,20:00,21:00,198.0,483.0
18012021,21:00,22:00,202.0,483.0
18012021,22:00,23:00,202.0,486.0
18012021,23:00,00:00,204.0,453.0
19012021,00:00,01:00,203.0,429.0
19012021,01:00,02:00,198.0,420.0
19012021,02:00,03:00,180.0,419.0
19012021,03:00,04:00,335.0,422.0
19012021,04:00,05:00,414.0,398.0
19012021,05:00,06:00,443.0,403.0
19012021,06:00,07:00,436.0,425.0
19012021,07:00,08:00,441.0,426.0
19012021,08:00,09:00,474.0,484.0
19012021,09:00,10:00,479.0,492.0
19012021,10:00,11:00,435.0,493.0
19012021,11:00,12:00,435.0,494.0
19012021,12:00,13:00,493.0,496.0
19012021,13:00,14:00,418.0,494.0
19012021,14:00,15:00,197.0,493.0
19012021,15:00,16:00,203.0,492.0
19012021,16:00,17:00,210.0,492.0
19012021,17:00,18:00,205.0,492.0
19012021,18:00,19:00,206.0,495.0
19012021,19:00,20:00,214.0,492.0
19012021,20:00,21:00,211.0,491.0
19012021,21:00,22:00,211.0,356.0
19012021,22:00,23:00,214.0,193.0
19012021,23:00,00:00,214.0,201.0
20012021,00:00,01:00,209.0,202.0
20012021,01:00,02:00,212.0,206.0
20012021,02:00,03:00,212.0,197.0
20012021,03:00,04:00,210.0,6.0
20012021,04:00,05:00,210.0,1.0
20012021,05:00,06:00,207.0,1.0
20012021,06:00,07:00,209.0,1.0
20012021,07:00,08:00,207.0,1.0
20012021,08:00,09:00,214.0,0.0
20012021,09:00,10:00,215.0,0.0
20012021,10:00,11:00,219.0,0.0
20012021,11:00,12:00,216.0,0.0
20012021,12:00,13:00,217.0,0.0
20012021,13:00,14:00,217.0,0.0
20012021,14:00,15:00,216.0,0.0
20012021,15:00,16:00,216.0,0.0
20012021,16:00,17:00,214.0,0.0
20012021,17:00,18:00,217.0,0.0
20012021,18:00,19:00,218.0,0.0
20012021,19:00,20:00,215.0,0.0
20012021,20:00,21:00,216.0,0.0
20012021,21:00,22:00,215.0,0.0
20012021,22:00,23:00,216.0,0.0
20012021,23:00,00:00,211.0,0.0
21012021,00:00,01:00,210.0,0.0
21012021,01:00,02:00,210.0,0.0
21012021,02:00,03:00,210.0,0.0
21012021,03:00,04:00,213.0,0.0
21012021,04:00,05:00,214.0,0.0
21012021,05:00,06:00,215.0,0.0
21012021,06:00,07:00,214.0,0.0
21012021,07:00,08:00,217.0,0.0
21012021,08:00,09:00,219.0,0.0
21012021,09:00,10:00,221.0,0.0
21012021,10:00,11:00,220.0,0.0
21012021,11:00,12:00,220.0,0.0
21012021,12:00,13:00,219.0,0.0
21012021,13:00,14:00,218.0,0.0
21012021,14:00,15:00,219.0,0.0
21012021,15:00,16:00,218.0,0.0
21012021,16:00,17:00,218.0,0.0
21012021,17:00,18:00,213.0,0.0
21012021,18:00,19:00,211.0,0.0
21012021,19:00,20:00,210.0,0.0
21012021,20:00,21:00,210.0,0.0
21012021,21:00,22:00,214.0,0.0
21012021,22:00,23:00,215.0,0.0
21012021,23:00,00:00,216.0,0.0
22012021,00:00,01:00,213.0,0.0
22012021,01:00,02:00,214.0,0.0
22012021,02:00,03:00,214.0,0.0
22012021,03:00,04:00,217.0,0.0
22012021,04:00,05:00,215.0,97.0
22012021,05:00,06:00,200.0,150.0
22012021,06:00,07:00,188.0,189.0
22012021,07:00,08:00,199.0,188.0
22012021,08:00,09:00,198.0,197.0
22012021,09:00,10:00,197.0,217.0
22012021,10:00,11:00,181.0,214.0
22012021,11:00,12:00,229.0,219.0
22012021,12:00,13:00,410.0,210.0
22012021,13:00,14:00,431.0,211.0
22012021,14:00,15:00,482.0,211.0
22012021,15:00,16:00,498.0,212.0
22012021,16:00,17:00,494.0,210.0
22012021,17:00,18:00,504.0,216.0
22012021,18:00,19:00,498.0,217.0
22012021,19:00,20:00,486.0,218.0
22012021,20:00,21:00,495.0,222.0
22012021,21:00,22:00,501.0,223.0
22012021,22:00,23:00,502.0,219.0
22012021,23:00,00:00,498.0,214.0
23012021,00:00,01:00,476.0,206.0
23012021,01:00,02:00,437.0,205.0
23012021,02:00,03:00,436.0,208.0
23012021,03:00,04:00,433.0,208.0
23012021,04:00,05:00,389.0,193.0
23012021,05:00,06:00,436.0,180.0
23012021,06:00,07:00,430.0,177.0
23012021,07:00,08:00,460.0,371.0
23012021,08:00,09:00,475.0,443.0
23012021,09:00,10:00,489.0,444.0
23012021,10:00,11:00,491.0,489.0
23012021,11:00,12:00,493.0,491.0
23012021,12:00,13:00,499.0,499.0
23012021,13:00,14:00,501.0,499.0
23012021,14:00,15:00,499.0,492.0
23012021,15:00,16:00,500.0,496.0
23012021,16:00,17:00,501.0,496.0
23012021,17:00,18:00,499.0,496.0
23012021,18:00,19:00,498.0,498.0
23012021,19:00,20:00,502.0,497.0
23012021,20:00,21:00,503.0,497.0
23012021,21:00,22:00,502.0,497.0
23012021,22:00,23:00,500.0,500.0
23012021,23:00,00:00,500.0,496.0
24012021,00:00,01:00,495.0,499.0
24012021,01:00,02:00,418.0,425.0
24012021,02:00,03:00,375.0,374.0
24012021,03:00,04:00,373.0,373.0
24012021,04:00,05:00,377.0,375.0
24012021,05:00,06:00,379.0,375.0
24012021,06:00,07:00,381.0,374.0
24012021,07:00,08:00,412.0,431.0
24012021,08:00,09:00,490.0,497.0
24012021,09:00,10:00,500.0,497.0
24012021,10:00,11:00,500.0,498.0
24012021,11:00,12:00,500.0,500.0
24012021,12:00,13:00,501.0,498.0
24012021,13:00,14:00,501.0,490.0
24012021,14:00,15:00,496.0,493.0
24012021,15:00,16:00,498.0,493.0
24012021,16:00,17:00,499.0,496.0
24012021,17:00,18:00,496.0,496.0
24012021,18:00,19:00,494.0,497.0
24012021,19:00,20:00,498.0,498.0
24012021,20:00,21:00,502.0,497.0
24012021,21:00,22:00,502.0,499.0
24012021,22:00,23:00,502.0,497.0
24012021,23:00,00:00,376.0,372.0
25012021,00:00,01:00,494.0,494.0
25012021,01:00,02:00,501.0,500.0
25012021,02:00,03:00,500.0,500.0
25012021,03:00,04:00,501.0,501.0
25012021,04:00,05:00,489.0,496.0
25012021,05:00,06:00,496.0,497.0
25012021,06:00,07:00,497.0,497.0
25012021,07:00,08:00,496.0,494.0
25012021,08:00,09:00,500.0,496.0
25012021,09:00,10:00,489.0,496.0
25012021,10:00,11:00,495.0,494.0
25012021,11:00,12:00,500.0,494.0
25012021,12:00,13:00,501.0,492.0
25012021,13:00,14:00,499.0,480.0
25012021,14:00,15:00,499.0,474.0
25012021,15:00,16:00,500.0,476.0
25012021,16:00,17:00,495.0,480.0
25012021,17:00,18:00,499.0,479.0
25012021,18:00,19:00,501.0,471.0
25012021,19:00,20:00,503.0,356.0
25012021,20:00,21:00,503.0,188.0
25012021,21:00,22:00,484.0,183.0
25012021,22:00,23:00,498.0,187.0
25012021,23:00,00:00,501.0,192.0
26012021,00:00,01:00,491.0,189.0
26012021,01:00,02:00,489.0,191.0
26012021,02:00,03:00,489.0,191.0
26012021,03:00,04:00,477.0,193.0
26012021,04:00,05:00,499.0,194.0
26012021,05:00,06:00,496.0,214.0
26012021,06:00,07:00,484.0,212.0
26012021,07:00,08:00,488.0,205.0
26012021,08:00,09:00,499.0,185.0
26012021,09:00,10:00,500.0,188.0
26012021,10:00,11:00,498.0,189.0
26012021,11:00,12:00,498.0,199.0
26012021,12:00,13:00,500.0,194.0
26012021,13:00,14:00,501.0,198.0
26012021,14:00,15:00,499.0,195.0
26012021,15:00,16:00,502.0,195.0
26012021,16:00,17:00,501.0,194.0
26012021,17:00,18:00,502.0,189.0
26012021,18:00,19:00,502.0,186.0
26012021,19:00,20:00,503.0,193.0
26012021,20:00,21:00,500.0,200.0
26012021,21:00,22:00,473.0,195.0
26012021,22:00,23:00,460.0,190.0
26012021,23:00,00:00,461.0,186.0
27012021,00:00,01:00,490.0,193.0
27012021,01:00,02:00,488.0,175.0
27012021,02:00,03:00,473.0,182.0
27012021,03:00,04:00,457.0,176.0
27012021,04:00,05:00,469.0,168.0
27012021,05:00,06:00,462.0,151.0
27012021,06:00,07:00,486.0,345.0
27012021,07:00,08:00,489.0,407.0
27012021,08:00,09:00,499.0,457.0
27012021,09:00,10:00,503.0,464.0
27012021,10:00,11:00,501.0,463.0
27012021,11:00,12:00,501.0,466.0
27012021,12:00,13:00,502.0,469.0
27012021,13:00,14:00,501.0,473.0
27012021,14:00,15:00,478.0,469.0
27012021,15:00,16:00,500.0,463.0
27012021,16:00,17:00,499.0,461.0
27012021,17:00,18:00,500.0,459.0
27012021,18:00,19:00,501.0,461.0
27012021,19:00,20:00,502.0,461.0
27012021,20:00,21:00,503.0,462.0
27012021,21:00,22:00,503.0,463.0
27012021,22:00,23:00,502.0,460.0
27012021,23:00,00:00,503.0,464.0
28012021,00:00,01:00,502.0,464.0
28012021,01:00,02:00,501.0,462.0
28012021,02:00,03:00,500.0,461.0
28012021,03:00,04:00,499.0,463.0
28012021,04:00,05:00,499.0,459.0
28012021,05:00,06:00,483.0,462.0
28012021,06:00,07:00,486.0,459.0
28012021,07:00,08:00,495.0,461.0
28012021,08:00,09:00,501.0,462.0
28012021,09:00,10:00,499.0,476.0
28012021,10:00,11:00,500.0,470.0
28012021,11:00,12:00,501.0,464.0
28012021,12:00,13:00,500.0,465.0
28012021,13:00,14:00,501.0,470.0
28012021,14:00,15:00,496.0,464.0
28012021,15:00,16:00,492.0,459.0
28012021,16:00,17:00,502.0,464.0
28012021,17:00,18:00,500.0,461.0
28012021,18:00,19:00,500.0,455.0
28012021,19:00,20:00,497.0,456.0
28012021,20:00,21:00,499.0,462.0
28012021,21:00,22:00,500.0,460.0
28012021,22:00,23:00,500.0,464.0
28012021,23:00,00:00,500.0,461.0
29012021,00:00,01:00,490.0,447.0
29012021,01:00,02:00,384.0,383.0
29012021,02:00,03:00,382.0,389.0
29012021,03:00,04:00,382.0,389.0
29012021,04:00,05:00,375.0,381.0
29012021,05:00,06:00,400.0,396.0
29012021,06:00,07:00,489.0,452.0
29012021,07:00,08:00,497.0,464.0
29012021,08:00,09:00,500.0,463.0
29012021,09:00,10:00,498.0,458.0
29012021,10:00,11:00,495.0,457.0
29012021,11:00,12:00,495.0,457.0
29012021,12:00,13:00,497.0,466.0
29012021,13:00,14:00,469.0,436.0
29012021,14:00,15:00,447.0,407.0
29012021,15:00,16:00,458.0,425.0
29012021,16:00,17:00,496.0,450.0
29012021,17:00,18:00,495.0,451.0
29012021,18:00,19:00,500.0,456.0
29012021,19:00,20:00,491.0,452.0
29012021,20:00,21:00,418.0,418.0
29012021,21:00,22:00,450.0,454.0
29012021,22:00,23:00,442.0,453.0
29012021,23:00,00:00,470.0,452.0
