date,start,end,11WD2HANN5C---1X,11WD2HANN5C---2V
11012017,08:00,09:00,122,101
11012017,09:00,10:00,124,107
11012017,10:00,11:00,127,126
11012017,11:00,12:00,126,128
11012017,12:00,13:00,124,129
11012017,13:00,14:00,126,128
11012017,14:00,15:00,128,128
11012017,15:00,16:00,128,130
11012017,16:00,17:00,129,130
11012017,17:00,18:00,129,128
11012017,18:00,19:00,129,128
11012017,19:00,20:00,123,129
11012017,20:00,21:00,101,96
11012017,21:00,22:00,99,81
11012017,22:00,23:00,100,69
11012017,23:00,00:00,94,61
12012017,00:00,01:00,92,59
12012017,01:00,02:00,92,61
12012017,02:00,03:00,93,60
12012017,03:00,04:00,95,60
12012017,04:00,05:00,93,60
12012017,05:00,06:00,96,69
12012017,06:00,07:00,97,89
12012017,07:00,08:00,97,114
12012017,08:00,09:00,97,127
12012017,09:00,10:00,99,128
12012017,10:00,11:00,118,129
12012017,11:00,12:00,121,129
12012017,12:00,13:00,120,126
12012017,13:00,14:00,125,129
12012017,14:00,15:00,130,130
12012017,15:00,16:00,129,131
12012017,16:00,17:00,124,122
12012017,17:00,18:00,118,116
12012017,18:00,19:00,129,128
12012017,19:00,20:00,126,131
12012017,20:00,21:00,131,130
12012017,21:00,22:00,120,124
12012017,22:00,23:00,120,112
12012017,23:00,00:00,96,79
13012017,00:00,01:00,82,60
13012017,01:00,02:00,75,55
13012017,02:00,03:00,75,56
13012017,03:00,04:00,80,56
13012017,04:00,05:00,87,57
13012017,05:00,06:00,90,62
13012017,06:00,07:00,89,93
13012017,07:00,08:00,93,122
13012017,08:00,09:00,99,125
13012017,09:00,10:00,104,126
13012017,10:00,11:00,115,128
13012017,11:00,12:00,122,127
13012017,12:00,13:00,124,127
13012017,13:00,14:00,124,127
13012017,14:00,15:00,126,127
13012017,15:00,16:00,127,128
13012017,16:00,17:00,123,127
13012017,17:00,18:00,124,126
13012017,18:00,19:00,114,115
13012017,19:00,20:00,113,117
13012017,20:00,21:00,116,104
13012017,21:00,22:00,111,78
13012017,22:00,23:00,112,65
13012017,23:00,00:00,116,61
14012017,00:00,01:00,115,60
14012017,01:00,02:00,114,61
14012017,02:00,03:00,116,61
14012017,03:00,04:00,114,57
14012017,04:00,05:00,113,56
14012017,05:00,06:00,114,55
14012017,06:00,07:00,117,59
14012017,07:00,08:00,114,65
14012017,08:00,09:00,116,69
14012017,09:00,10:00,117,80
14012017,10:00,11:00,116,89
14012017,11:00,12:00,115,89
14012017,12:00,13:00,115,72
14012017,13:00,14:00,115,67
14012017,14:00,15:00,115,62
14012017,15:00,16:00,115,59
14012017,16:00,17:00,116,60
14012017,17:00,18:00,116,61
14012017,18:00,19:00,116,60
14012017,19:00,20:00,116,59
14012017,20:00,21:00,116,60
14012017,21:00,22:00,110,59
14012017,22:00,23:00,112,60
14012017,23:00,00:00,112,60
15012017,00:00,01:00,114,60
15012017,01:00,02:00,111,60
15012017,02:00,03:00,111,57
15012017,03:00,04:00,110,58
15012017,04:00,05:00,111,57
15012017,05:00,06:00,113,57
15012017,06:00,07:00,115,59
15012017,07:00,08:00,116,59
15012017,08:00,09:00,117,59
15012017,09:00,10:00,115,62
15012017,10:00,11:00,124,86
15012017,11:00,12:00,124,99
15012017,12:00,13:00,124,90
15012017,13:00,14:00,123,79
15012017,14:00,15:00,114,61
15012017,15:00,16:00,113,79
15012017,16:00,17:00,114,107
15012017,17:00,18:00,116,123
15012017,18:00,19:00,119,125
15012017,19:00,20:00,122,122
15012017,20:00,21:00,115,120
15012017,21:00,22:00,115,111
15012017,22:00,23:00,118,109
15012017,23:00,00:00,116,100
16012017,00:00,01:00,119,100
16012017,01:00,02:00,114,81
16012017,02:00,03:00,117,97
16012017,03:00,04:00,118,99
16012017,04:00,05:00,116,82
16012017,05:00,06:00,118,89
16012017,06:00,07:00,112,109
16012017,07:00,08:00,114,118
16012017,08:00,09:00,113,119
16012017,09:00,10:00,116,120
16012017,10:00,11:00,117,121
16012017,11:00,12:00,118,121
16012017,12:00,13:00,120,122
16012017,13:00,14:00,119,123
16012017,14:00,15:00,115,122
16012017,15:00,16:00,115,123
16012017,16:00,17:00,113,122
16012017,17:00,18:00,114,120
16012017,18:00,19:00,117,121
16012017,19:00,20:00,116,121
16012017,20:00,21:00,119,121
16012017,21:00,22:00,121,121
16012017,22:00,23:00,124,121
16012017,23:00,00:00,121,120
17012017,00:00,01:00,121,119
17012017,01:00,02:00,122,115
17012017,02:00,03:00,121,117
17012017,03:00,04:00,109,103
17012017,04:00,05:00,113,110
17012017,05:00,06:00,117,115
17012017,06:00,07:00,118,118
17012017,07:00,08:00,116,118
17012017,08:00,09:00,114,117
17012017,09:00,10:00,116,116
17012017,10:00,11:00,117,117
17012017,11:00,12:00,121,117
17012017,12:00,13:00,121,118
17012017,13:00,14:00,120,120
17012017,14:00,15:00,114,120
17012017,15:00,16:00,116,121
17012017,16:00,17:00,115,120
17012017,17:00,18:00,117,121
17012017,18:00,19:00,118,120
17012017,19:00,20:00,118,121
17012017,20:00,21:00,120,120
17012017,21:00,22:00,116,119
17012017,22:00,23:00,117,107
17012017,23:00,00:00,112,87
18012017,00:00,01:00,101,81
18012017,01:00,02:00,100,81
18012017,02:00,03:00,100,81
18012017,03:00,04:00,103,81
18012017,04:00,05:00,109,80
18012017,05:00,06:00,113,84
18012017,06:00,07:00,118,105
18012017,07:00,08:00,121,118
18012017,08:00,09:00,123,121
18012017,09:00,10:00,123,120
18012017,10:00,11:00,126,121
18012017,11:00,12:00,128,122
18012017,12:00,13:00,129,122
18012017,13:00,14:00,128,122
18012017,14:00,15:00,129,123
18012017,15:00,16:00,116,123
18012017,16:00,17:00,114,122
18012017,17:00,18:00,114,123
18012017,18:00,19:00,116,123
18012017,19:00,20:00,118,123
18012017,20:00,21:00,121,123
18012017,21:00,22:00,118,121
18012017,22:00,23:00,114,109
18012017,23:00,00:00,115,83
19012017,00:00,01:00,115,80
19012017,01:00,02:00,116,80
19012017,02:00,03:00,114,80
19012017,03:00,04:00,114,80
19012017,04:00,05:00,114,80
19012017,05:00,06:00,114,83
19012017,06:00,07:00,115,109
19012017,07:00,08:00,115,120
19012017,08:00,09:00,116,120
19012017,09:00,10:00,119,121
19012017,10:00,11:00,117,122
19012017,11:00,12:00,120,124
19012017,12:00,13:00,123,126
19012017,13:00,14:00,125,126
19012017,14:00,15:00,125,127
19012017,15:00,16:00,123,127
19012017,16:00,17:00,122,127
19012017,17:00,18:00,121,125
19012017,18:00,19:00,124,124
19012017,19:00,20:00,125,123
19012017,20:00,21:00,126,124
19012017,21:00,22:00,116,121
19012017,22:00,23:00,122,125
19012017,23:00,00:00,121,124
20012017,00:00,01:00,111,122
20012017,01:00,02:00,102,94
20012017,02:00,03:00,109,99
20012017,03:00,04:00,116,112
20012017,04:00,05:00,107,100
20012017,05:00,06:00,113,100
20012017,06:00,07:00,114,116
20012017,07:00,08:00,116,123
20012017,08:00,09:00,117,123
20012017,09:00,10:00,117,122
20012017,10:00,11:00,121,124
20012017,11:00,12:00,125,126
20012017,12:00,13:00,127,128
20012017,13:00,14:00,129,127
20012017,14:00,15:00,129,127
20012017,15:00,16:00,128,127
20012017,16:00,17:00,128,127
20012017,17:00,18:00,128,126
20012017,18:00,19:00,128,126
20012017,19:00,20:00,129,126
20012017,20:00,21:00,130,127
20012017,21:00,22:00,121,121
20012017,22:00,23:00,120,120
20012017,23:00,00:00,121,121
21012017,00:00,01:00,121,115
21012017,01:00,02:00,122,104
21012017,02:00,03:00,120,102
21012017,03:00,04:00,119,92
21012017,04:00,05:00,119,95
21012017,05:00,06:00,120,95
21012017,06:00,07:00,121,100
21012017,07:00,08:00,121,104
21012017,08:00,09:00,121,121
21012017,09:00,10:00,126,131
21012017,10:00,11:00,129,132
21012017,11:00,12:00,129,132
21012017,12:00,13:00,112,116
21012017,13:00,14:00,111,113
21012017,14:00,15:00,111,103
21012017,15:00,16:00,119,109
21012017,16:00,17:00,121,121
21012017,17:00,18:00,129,132
21012017,18:00,19:00,130,132
21012017,19:00,20:00,129,131
21012017,20:00,21:00,122,127
21012017,21:00,22:00,122,127
21012017,22:00,23:00,126,125
21012017,23:00,00:00,95,93
22012017,00:00,01:00,81,63
22012017,01:00,02:00,81,60
22012017,02:00,03:00,79,64
22012017,03:00,04:00,81,65
22012017,04:00,05:00,90,63
22012017,05:00,06:00,105,59
22012017,06:00,07:00,113,60
22012017,07:00,08:00,117,70
22012017,08:00,09:00,114,94
22012017,09:00,10:00,120,107
22012017,10:00,11:00,122,116
22012017,11:00,12:00,122,125
22012017,12:00,13:00,101,92
22012017,13:00,14:00,90,72
22012017,14:00,15:00,91,73
22012017,15:00,16:00,99,82
22012017,16:00,17:00,120,117
22012017,17:00,18:00,122,129
22012017,18:00,19:00,122,130
22012017,19:00,20:00,123,130
22012017,20:00,21:00,124,126
22012017,21:00,22:00,125,125
22012017,22:00,23:00,126,124
22012017,23:00,00:00,126,123
23012017,00:00,01:00,122,122
23012017,01:00,02:00,118,122
23012017,02:00,03:00,117,122
23012017,03:00,04:00,109,101
23012017,04:00,05:00,110,95
23012017,05:00,06:00,110,111
23012017,06:00,07:00,110,113
23012017,07:00,08:00,110,113
23012017,08:00,09:00,111,114
23012017,09:00,10:00,111,116
23012017,10:00,11:00,111,118
23012017,11:00,12:00,112,120
23012017,12:00,13:00,113,123
23012017,13:00,14:00,113,122
23012017,14:00,15:00,113,122
23012017,15:00,16:00,113,124
23012017,16:00,17:00,115,124
23012017,17:00,18:00,115,123
23012017,18:00,19:00,117,124
23012017,19:00,20:00,119,125
23012017,20:00,21:00,122,125
23012017,21:00,22:00,124,124
23012017,22:00,23:00,127,125
23012017,23:00,00:00,130,126
24012017,00:00,01:00,120,126
24012017,01:00,02:00,127,125
24012017,02:00,03:00,126,125
24012017,03:00,04:00,116,122
24012017,04:00,05:00,109,122
24012017,05:00,06:00,112,120
24012017,06:00,07:00,116,122
24012017,07:00,08:00,115,122
24012017,08:00,09:00,113,120
24012017,09:00,10:00,115,121
24012017,10:00,11:00,116,124
24012017,11:00,12:00,119,125
24012017,12:00,13:00,119,125
24012017,13:00,14:00,119,124
24012017,14:00,15:00,118,124
24012017,15:00,16:00,118,124
24012017,16:00,17:00,119,124
24012017,17:00,18:00,120,124
24012017,18:00,19:00,121,125
24012017,19:00,20:00,122,125
24012017,20:00,21:00,126,125
24012017,21:00,22:00,128,125
24012017,22:00,23:00,129,125
24012017,23:00,00:00,131,126
25012017,00:00,01:00,131,126
25012017,01:00,02:00,130,127
25012017,02:00,03:00,128,128
25012017,03:00,04:00,115,117
25012017,04:00,05:00,120,116
25012017,05:00,06:00,107,111
25012017,06:00,07:00,109,118
25012017,07:00,08:00,115,123
25012017,08:00,09:00,113,123
25012017,09:00,10:00,114,123
25012017,10:00,11:00,117,123
25012017,11:00,12:00,120,124
25012017,12:00,13:00,120,124
25012017,13:00,14:00,121,124
25012017,14:00,15:00,121,124
25012017,15:00,16:00,122,125
25012017,16:00,17:00,121,125
25012017,17:00,18:00,120,123
25012017,18:00,19:00,120,124
25012017,19:00,20:00,123,125
25012017,20:00,21:00,126,126
25012017,21:00,22:00,122,127
25012017,22:00,23:00,121,127
25012017,23:00,00:00,114,123
26012017,00:00,01:00,111,116
26012017,01:00,02:00,117,120
26012017,02:00,03:00,121,120
26012017,03:00,04:00,115,121
26012017,04:00,05:00,115,121
26012017,05:00,06:00,114,121
26012017,06:00,07:00,114,117
26012017,07:00,08:00,114,115
26012017,08:00,09:00,114,116
26012017,09:00,10:00,114,118
26012017,10:00,11:00,116,123
26012017,11:00,12:00,116,121
26012017,12:00,13:00,104,113
26012017,13:00,14:00,104,106
26012017,14:00,15:00,114,115
26012017,15:00,16:00,114,122
26012017,16:00,17:00,117,120
26012017,17:00,18:00,120,120
26012017,18:00,19:00,121,120
26012017,19:00,20:00,107,121
26012017,20:00,21:00,102,121
26012017,21:00,22:00,110,121
26012017,22:00,23:00,97,117
26012017,23:00,00:00,81,109
27012017,00:00,01:00,68,111
27012017,01:00,02:00,66,110
27012017,02:00,03:00,84,110
27012017,03:00,04:00,75,110
27012017,04:00,05:00,86,110
27012017,05:00,06:00,107,109
27012017,06:00,07:00,113,108
27012017,07:00,08:00,113,114
27012017,08:00,09:00,113,117
27012017,09:00,10:00,114,119
27012017,10:00,11:00,115,123
27012017,11:00,12:00,107,119
27012017,12:00,13:00,93,115
27012017,13:00,14:00,91,116
27012017,14:00,15:00,119,122
27012017,15:00,16:00,119,121
27012017,16:00,17:00,122,121
27012017,17:00,18:00,122,121
27012017,18:00,19:00,123,122
27012017,19:00,20:00,122,123
27012017,20:00,21:00,123,112
27012017,21:00,22:00,120,87
27012017,22:00,23:00,108,72
27012017,23:00,00:00,90,71
28012017,00:00,01:00,92,70
28012017,01:00,02:00,100,70
28012017,02:00,03:00,107,71
28012017,03:00,04:00,109,69
28012017,04:00,05:00,102,70
28012017,05:00,06:00,110,70
28012017,06:00,07:00,117,80
28012017,07:00,08:00,123,85
28012017,08:00,09:00,122,100
28012017,09:00,10:00,121,100
28012017,10:00,11:00,123,99
28012017,11:00,12:00,128,80
28012017,12:00,13:00,124,52
28012017,13:00,14:00,93,48
28012017,14:00,15:00,93,57
28012017,15:00,16:00,118,104
28012017,16:00,17:00,129,132
28012017,17:00,18:00,128,133
28012017,18:00,19:00,127,134
28012017,19:00,20:00,128,132
28012017,20:00,21:00,122,117
28012017,21:00,22:00,109,77
28012017,22:00,23:00,100,61
28012017,23:00,00:00,103,61
29012017,00:00,01:00,104,69
29012017,01:00,02:00,91,61
29012017,02:00,03:00,92,62
29012017,03:00,04:00,90,62
29012017,04:00,05:00,100,69
29012017,05:00,06:00,97,60
29012017,06:00,07:00,106,61
29012017,07:00,08:00,113,71
29012017,08:00,09:00,120,75
29012017,09:00,10:00,114,61
29012017,10:00,11:00,112,61
29012017,11:00,12:00,111,61
29012017,12:00,13:00,111,60
29012017,13:00,14:00,108,61
29012017,14:00,15:00,104,60
29012017,15:00,16:00,101,66
29012017,16:00,17:00,100,88
29012017,17:00,18:00,116,125
29012017,18:00,19:00,123,134
29012017,19:00,20:00,123,134
29012017,20:00,21:00,123,128
29012017,21:00,22:00,122,106
29012017,22:00,23:00,123,103
29012017,23:00,00:00,120,100
30012017,00:00,01:00,111,89
30012017,01:00,02:00,93,65
30012017,02:00,03:00,91,60
30012017,03:00,04:00,99,60
30012017,04:00,05:00,110,70
30012017,05:00,06:00,115,72
30012017,06:00,07:00,117,100
30012017,07:00,08:00,117,122
30012017,08:00,09:00,124,128
30012017,09:00,10:00,125,128
30012017,10:00,11:00,125,127
30012017,11:00,12:00,125,128
30012017,12:00,13:00,125,128
30012017,13:00,14:00,126,129
30012017,14:00,15:00,127,129
30012017,15:00,16:00,128,130
30012017,16:00,17:00,128,130
30012017,17:00,18:00,129,129
30012017,18:00,19:00,129,130
30012017,19:00,20:00,120,120
30012017,20:00,21:00,121,119
30012017,21:00,22:00,119,100
30012017,22:00,23:00,106,86
30012017,23:00,00:00,100,60
31012017,00:00,01:00,98,59
31012017,01:00,02:00,103,61
31012017,02:00,03:00,107,60
31012017,03:00,04:00,111,59
31012017,04:00,05:00,116,59
31012017,05:00,06:00,115,77
31012017,06:00,07:00,115,113
31012017,07:00,08:00,119,126
31012017,08:00,09:00,121,126
31012017,09:00,10:00,123,126
31012017,10:00,11:00,122,127
31012017,11:00,12:00,122,126
31012017,12:00,13:00,123,126
31012017,13:00,14:00,123,126
31012017,14:00,15:00,124,126
31012017,15:00,16:00,125,127
31012017,16:00,17:00,124,127
31012017,17:00,18:00,125,127
31012017,18:00,19:00,127,128
31012017,19:00,20:00,125,127
31012017,20:00,21:00,126,127
31012017,21:00,22:00,126,126
31012017,22:00,23:00,120,122
31012017,23:00,00:00,109,110
1022017,00:00,01:00,102,83
1022017,01:00,02:00,92,60
1022017,02:00,03:00,90,60
1022017,03:00,04:00,89,61
1022017,04:00,05:00,95,60
1022017,05:00,06:00,110,68
1022017,06:00,07:00,117,101
1022017,07:00,08:00,121,123
1022017,08:00,09:00,122,127
1022017,09:00,10:00,123,127
1022017,10:00,11:00,123,127
1022017,11:00,12:00,125,127
1022017,12:00,13:00,126,127
1022017,13:00,14:00,127,127
1022017,14:00,15:00,125,127
1022017,15:00,16:00,126,128
1022017,16:00,17:00,125,127
1022017,17:00,18:00,125,125
1022017,18:00,19:00,127,126
1022017,19:00,20:00,123,126
1022017,20:00,21:00,110,113
1022017,21:00,22:00,101,90
1022017,22:00,23:00,111,72
1022017,23:00,00:00,107,60
2022017,00:00,01:00,101,61
2022017,01:00,02:00,92,70
2022017,02:00,03:00,96,69
2022017,03:00,04:00,85,59
2022017,04:00,05:00,94,61
2022017,05:00,06:00,96,63
2022017,06:00,07:00,101,96
2022017,07:00,08:00,101,120
2022017,08:00,09:00,101,128
2022017,09:00,10:00,119,128
2022017,10:00,11:00,129,130
2022017,11:00,12:00,125,131
2022017,12:00,13:00,127,131
2022017,13:00,14:00,129,132
2022017,14:00,15:00,129,132
2022017,15:00,16:00,132,131
2022017,16:00,17:00,131,132
2022017,17:00,18:00,131,131
2022017,18:00,19:00,132,131
2022017,19:00,20:00,132,131
2022017,20:00,21:00,132,131
2022017,21:00,22:00,129,128
2022017,22:00,23:00,118,112
2022017,23:00,00:00,111,91
3022017,00:00,01:00,102,77
3022017,01:00,02:00,88,60
3022017,02:00,03:00,92,60
3022017,03:00,04:00,87,59
3022017,04:00,05:00,90,61
3022017,05:00,06:00,92,79
3022017,06:00,07:00,88,102
3022017,07:00,08:00,93,126
3022017,08:00,09:00,96,128
3022017,09:00,10:00,98,129
3022017,10:00,11:00,124,130
3022017,11:00,12:00,131,131
3022017,12:00,13:00,129,130
3022017,13:00,14:00,126,130
3022017,14:00,15:00,121,131
3022017,15:00,16:00,127,132
3022017,16:00,17:00,130,131
3022017,17:00,18:00,132,131
3022017,18:00,19:00,133,131
3022017,19:00,20:00,133,132
3022017,20:00,21:00,125,129
3022017,21:00,22:00,115,128
3022017,22:00,23:00,98,112
3022017,23:00,00:00,91,67
4022017,00:00,01:00,91,61
4022017,01:00,02:00,90,60
4022017,02:00,03:00,90,60
4022017,03:00,04:00,90,60
4022017,04:00,05:00,95,60
4022017,05:00,06:00,113,62
4022017,06:00,07:00,116,63
4022017,07:00,08:00,117,81
4022017,08:00,09:00,117,110
4022017,09:00,10:00,116,118
4022017,10:00,11:00,120,125
4022017,11:00,12:00,122,128
4022017,12:00,13:00,124,132
4022017,13:00,14:00,127,132
4022017,14:00,15:00,131,134
4022017,15:00,16:00,131,134
4022017,16:00,17:00,130,133
4022017,17:00,18:00,130,133
4022017,18:00,19:00,131,129
4022017,19:00,20:00,121,125
4022017,20:00,21:00,77,125
4022017,21:00,22:00,0,121
4022017,22:00,23:00,0,121
4022017,23:00,00:00,0,122
5022017,00:00,01:00,0,116
5022017,01:00,02:00,0,108
5022017,02:00,03:00,0,109
5022017,03:00,04:00,0,120
5022017,04:00,05:00,0,111
5022017,05:00,06:00,0,109
5022017,06:00,07:00,0,110
5022017,07:00,08:00,0,110
5022017,08:00,09:00,0,109
5022017,09:00,10:00,0,111
5022017,10:00,11:00,0,111
5022017,11:00,12:00,0,111
5022017,12:00,13:00,0,117
5022017,13:00,14:00,0,117
5022017,14:00,15:00,0,106
5022017,15:00,16:00,0,104
5022017,16:00,17:00,0,106
5022017,17:00,18:00,0,118
5022017,18:00,19:00,0,119
5022017,19:00,20:00,22,121
5022017,20:00,21:00,70,117
5022017,21:00,22:00,95,114
5022017,22:00,23:00,113,112
5022017,23:00,00:00,116,83
6022017,00:00,01:00,114,77
6022017,01:00,02:00,109,60
6022017,02:00,03:00,109,61
6022017,03:00,04:00,109,59
6022017,04:00,05:00,115,60
6022017,05:00,06:00,118,69
6022017,06:00,07:00,129,110
