date,start,end,11WD7BEEC5XHAM5G
30032017,09:00,10:00,117.0
30032017,10:00,11:00,124.0
30032017,11:00,12:00,121.0
30032017,12:00,13:00,118.0
30032017,13:00,14:00,130.0
30032017,14:00,15:00,153.0
30032017,15:00,16:00,207.0
30032017,16:00,17:00,218.0
30032017,17:00,18:00,218.0
30032017,18:00,19:00,216.0
30032017,19:00,20:00,219.0
30032017,20:00,21:00,214.0
30032017,21:00,22:00,224.0
30032017,22:00,23:00,224.0
30032017,23:00,00:00,224.0
31032017,00:00,01:00,225.0
31032017,01:00,02:00,225.0
31032017,02:00,03:00,223.0
31032017,03:00,04:00,216.0
31032017,04:00,05:00,225.0
31032017,05:00,06:00,220.0
31032017,06:00,07:00,225.0
31032017,07:00,08:00,225.0
31032017,08:00,09:00,225.0
31032017,09:00,10:00,225.0
31032017,10:00,11:00,224.0
31032017,11:00,12:00,224.0
31032017,12:00,13:00,223.0
31032017,13:00,14:00,223.0
31032017,14:00,15:00,223.0
31032017,15:00,16:00,223.0
31032017,16:00,17:00,223.0
31032017,17:00,18:00,223.0
31032017,18:00,19:00,223.0
31032017,19:00,20:00,224.0
31032017,20:00,21:00,224.0
31032017,21:00,22:00,225.0
31032017,22:00,23:00,225.0
31032017,23:00,00:00,225.0
1042017,00:00,01:00,
1042017,01:00,02:00,
1042017,02:00,03:00,
1042017,03:00,04:00,
1042017,04:00,05:00,
1042017,05:00,06:00,
1042017,06:00,07:00,
1042017,07:00,08:00,
1042017,08:00,09:00,
1042017,09:00,10:00,
1042017,10:00,11:00,
1042017,11:00,12:00,
1042017,12:00,13:00,
1042017,13:00,14:00,
1042017,14:00,15:00,
1042017,15:00,16:00,
1042017,16:00,17:00,
1042017,17:00,18:00,
1042017,18:00,19:00,
1042017,19:00,20:00,
1042017,20:00,21:00,
1042017,21:00,22:00,
1042017,22:00,23:00,
1042017,23:00,00:00,
2042017,00:00,01:00,226.0
2042017,01:00,02:00,226.0
2042017,02:00,03:00,226.0
2042017,03:00,04:00,226.0
2042017,04:00,05:00,227.0
2042017,05:00,06:00,227.0
2042017,06:00,07:00,227.0
2042017,07:00,08:00,227.0
2042017,08:00,09:00,227.0
2042017,09:00,10:00,227.0
2042017,10:00,11:00,227.0
2042017,11:00,12:00,227.0
2042017,12:00,13:00,226.0
2042017,13:00,14:00,227.0
2042017,14:00,15:00,226.0
2042017,15:00,16:00,226.0
2042017,16:00,17:00,226.0
2042017,17:00,18:00,226.0
2042017,18:00,19:00,226.0
2042017,19:00,20:00,226.0
2042017,20:00,21:00,226.0
2042017,21:00,22:00,226.0
2042017,22:00,23:00,226.0
2042017,23:00,00:00,227.0
3042017,00:00,01:00,227.0
3042017,01:00,02:00,227.0
3042017,02:00,03:00,227.0
3042017,03:00,04:00,227.0
3042017,04:00,05:00,227.0
3042017,05:00,06:00,228.0
3042017,06:00,07:00,228.0
3042017,07:00,08:00,228.0
3042017,08:00,09:00,221.0
3042017,09:00,10:00,187.0
3042017,10:00,11:00,208.0
3042017,11:00,12:00,212.0
3042017,12:00,13:00,228.0
3042017,13:00,14:00,227.0
3042017,14:00,15:00,227.0
3042017,15:00,16:00,227.0
3042017,16:00,17:00,227.0
3042017,17:00,18:00,227.0
3042017,18:00,19:00,227.0
3042017,19:00,20:00,227.0
3042017,20:00,21:00,227.0
3042017,21:00,22:00,227.0
3042017,22:00,23:00,225.0
3042017,23:00,00:00,208.0
4042017,00:00,01:00,205.0
4042017,01:00,02:00,157.0
4042017,02:00,03:00,159.0
4042017,03:00,04:00,168.0
4042017,04:00,05:00,175.0
4042017,05:00,06:00,208.0
4042017,06:00,07:00,217.0
4042017,07:00,08:00,223.0
4042017,08:00,09:00,169.0
4042017,09:00,10:00,120.0
4042017,10:00,11:00,127.0
4042017,11:00,12:00,150.0
4042017,12:00,13:00,144.0
4042017,13:00,14:00,157.0
4042017,14:00,15:00,139.0
4042017,15:00,16:00,141.0
4042017,16:00,17:00,138.0
4042017,17:00,18:00,163.0
4042017,18:00,19:00,155.0
4042017,19:00,20:00,147.0
4042017,20:00,21:00,183.0
4042017,21:00,22:00,193.0
4042017,22:00,23:00,190.0
4042017,23:00,00:00,191.0
5042017,00:00,01:00,193.0
5042017,01:00,02:00,192.0
5042017,02:00,03:00,186.0
5042017,03:00,04:00,177.0
5042017,04:00,05:00,187.0
5042017,05:00,06:00,187.0
5042017,06:00,07:00,191.0
5042017,07:00,08:00,192.0
5042017,08:00,09:00,194.0
5042017,09:00,10:00,194.0
5042017,10:00,11:00,194.0
5042017,11:00,12:00,193.0
5042017,12:00,13:00,206.0
5042017,13:00,14:00,227.0
5042017,14:00,15:00,226.0
5042017,15:00,16:00,227.0
5042017,16:00,17:00,227.0
5042017,17:00,18:00,227.0
5042017,18:00,19:00,226.0
5042017,19:00,20:00,211.0
5042017,20:00,21:00,156.0
5042017,21:00,22:00,174.0
5042017,22:00,23:00,191.0
5042017,23:00,00:00,190.0
6042017,00:00,01:00,137.0
6042017,01:00,02:00,142.0
6042017,02:00,03:00,154.0
6042017,03:00,04:00,190.0
6042017,04:00,05:00,161.0
6042017,05:00,06:00,183.0
6042017,06:00,07:00,203.0
6042017,07:00,08:00,189.0
6042017,08:00,09:00,175.0
6042017,09:00,10:00,169.0
6042017,10:00,11:00,176.0
6042017,11:00,12:00,204.0
6042017,12:00,13:00,229.0
6042017,13:00,14:00,219.0
6042017,14:00,15:00,204.0
6042017,15:00,16:00,186.0
6042017,16:00,17:00,203.0
6042017,17:00,18:00,226.0
6042017,18:00,19:00,228.0
6042017,19:00,20:00,228.0
6042017,20:00,21:00,218.0
6042017,21:00,22:00,206.0
6042017,22:00,23:00,218.0
6042017,23:00,00:00,225.0
7042017,00:00,01:00,228.0
7042017,01:00,02:00,222.0
7042017,02:00,03:00,224.0
7042017,03:00,04:00,228.0
7042017,04:00,05:00,228.0
7042017,05:00,06:00,228.0
7042017,06:00,07:00,228.0
7042017,07:00,08:00,219.0
7042017,08:00,09:00,224.0
7042017,09:00,10:00,228.0
7042017,10:00,11:00,224.0
7042017,11:00,12:00,227.0
7042017,12:00,13:00,198.0
7042017,13:00,14:00,152.0
7042017,14:00,15:00,124.0
7042017,15:00,16:00,154.0
7042017,16:00,17:00,130.0
7042017,17:00,18:00,130.0
7042017,18:00,19:00,140.0
7042017,19:00,20:00,124.0
7042017,20:00,21:00,129.0
7042017,21:00,22:00,116.0
7042017,22:00,23:00,139.0
7042017,23:00,00:00,152.0
8042017,00:00,01:00,165.0
8042017,01:00,02:00,206.0
8042017,02:00,03:00,226.0
8042017,03:00,04:00,227.0
8042017,04:00,05:00,205.0
8042017,05:00,06:00,177.0
8042017,06:00,07:00,164.0
8042017,07:00,08:00,221.0
8042017,08:00,09:00,226.0
8042017,09:00,10:00,218.0
8042017,10:00,11:00,226.0
8042017,11:00,12:00,223.0
8042017,12:00,13:00,227.0
8042017,13:00,14:00,227.0
8042017,14:00,15:00,227.0
8042017,15:00,16:00,227.0
8042017,16:00,17:00,227.0
8042017,17:00,18:00,226.0
8042017,18:00,19:00,217.0
8042017,19:00,20:00,218.0
8042017,20:00,21:00,225.0
8042017,21:00,22:00,227.0
8042017,22:00,23:00,203.0
8042017,23:00,00:00,205.0
9042017,00:00,01:00,224.0
9042017,01:00,02:00,227.0
9042017,02:00,03:00,212.0
9042017,03:00,04:00,216.0
9042017,04:00,05:00,228.0
9042017,05:00,06:00,228.0
9042017,06:00,07:00,209.0
9042017,07:00,08:00,211.0
9042017,08:00,09:00,222.0
9042017,09:00,10:00,228.0
9042017,10:00,11:00,227.0
9042017,11:00,12:00,226.0
9042017,12:00,13:00,223.0
9042017,13:00,14:00,212.0
9042017,14:00,15:00,217.0
9042017,15:00,16:00,223.0
9042017,16:00,17:00,216.0
9042017,17:00,18:00,219.0
9042017,18:00,19:00,219.0
9042017,19:00,20:00,219.0
9042017,20:00,21:00,217.0
9042017,21:00,22:00,223.0
9042017,22:00,23:00,226.0
9042017,23:00,00:00,225.0
10042017,00:00,01:00,225.0
10042017,01:00,02:00,224.0
10042017,02:00,03:00,225.0
10042017,03:00,04:00,225.0
10042017,04:00,05:00,219.0
10042017,05:00,06:00,219.0
10042017,06:00,07:00,222.0
10042017,07:00,08:00,226.0
10042017,08:00,09:00,205.0
10042017,09:00,10:00,214.0
10042017,10:00,11:00,227.0
10042017,11:00,12:00,225.0
10042017,12:00,13:00,227.0
10042017,13:00,14:00,227.0
10042017,14:00,15:00,227.0
10042017,15:00,16:00,213.0
10042017,16:00,17:00,213.0
10042017,17:00,18:00,213.0
10042017,18:00,19:00,223.0
10042017,19:00,20:00,227.0
10042017,20:00,21:00,227.0
10042017,21:00,22:00,228.0
10042017,22:00,23:00,223.0
10042017,23:00,00:00,192.0
11042017,00:00,01:00,206.0
11042017,01:00,02:00,228.0
11042017,02:00,03:00,229.0
11042017,03:00,04:00,224.0
11042017,04:00,05:00,208.0
11042017,05:00,06:00,224.0
11042017,06:00,07:00,219.0
11042017,07:00,08:00,223.0
11042017,08:00,09:00,226.0
11042017,09:00,10:00,190.0
11042017,10:00,11:00,205.0
11042017,11:00,12:00,200.0
11042017,12:00,13:00,211.0
11042017,13:00,14:00,214.0
11042017,14:00,15:00,207.0
11042017,15:00,16:00,221.0
11042017,16:00,17:00,227.0
11042017,17:00,18:00,225.0
11042017,18:00,19:00,177.0
11042017,19:00,20:00,147.0
11042017,20:00,21:00,155.0
11042017,21:00,22:00,159.0
11042017,22:00,23:00,157.0
11042017,23:00,00:00,144.0
12042017,00:00,01:00,140.0
12042017,01:00,02:00,146.0
12042017,02:00,03:00,133.0
12042017,03:00,04:00,136.0
12042017,04:00,05:00,146.0
12042017,05:00,06:00,143.0
12042017,06:00,07:00,147.0
12042017,07:00,08:00,135.0
12042017,08:00,09:00,141.0
12042017,09:00,10:00,149.0
12042017,10:00,11:00,155.0
12042017,11:00,12:00,205.0
12042017,12:00,13:00,223.0
12042017,13:00,14:00,224.0
12042017,14:00,15:00,218.0
12042017,15:00,16:00,181.0
12042017,16:00,17:00,166.0
12042017,17:00,18:00,198.0
12042017,18:00,19:00,222.0
12042017,19:00,20:00,217.0
12042017,20:00,21:00,226.0
12042017,21:00,22:00,224.0
12042017,22:00,23:00,225.0
12042017,23:00,00:00,224.0
13042017,00:00,01:00,224.0
13042017,01:00,02:00,224.0
13042017,02:00,03:00,225.0
13042017,03:00,04:00,220.0
13042017,04:00,05:00,199.0
13042017,05:00,06:00,172.0
13042017,06:00,07:00,135.0
13042017,07:00,08:00,135.0
13042017,08:00,09:00,190.0
13042017,09:00,10:00,224.0
13042017,10:00,11:00,208.0
13042017,11:00,12:00,212.0
13042017,12:00,13:00,192.0
13042017,13:00,14:00,193.0
13042017,14:00,15:00,208.0
13042017,15:00,16:00,225.0
13042017,16:00,17:00,227.0
13042017,17:00,18:00,227.0
13042017,18:00,19:00,227.0
13042017,19:00,20:00,228.0
13042017,20:00,21:00,228.0
13042017,21:00,22:00,228.0
13042017,22:00,23:00,227.0
13042017,23:00,00:00,224.0
14042017,00:00,01:00,223.0
14042017,01:00,02:00,188.0
14042017,02:00,03:00,216.0
14042017,03:00,04:00,225.0
14042017,04:00,05:00,225.0
14042017,05:00,06:00,228.0
14042017,06:00,07:00,227.0
14042017,07:00,08:00,223.0
14042017,08:00,09:00,214.0
14042017,09:00,10:00,193.0
14042017,10:00,11:00,179.0
14042017,11:00,12:00,206.0
14042017,12:00,13:00,222.0
14042017,13:00,14:00,222.0
14042017,14:00,15:00,226.0
14042017,15:00,16:00,226.0
14042017,16:00,17:00,226.0
14042017,17:00,18:00,215.0
14042017,18:00,19:00,217.0
14042017,19:00,20:00,197.0
14042017,20:00,21:00,224.0
14042017,21:00,22:00,226.0
14042017,22:00,23:00,199.0
14042017,23:00,00:00,213.0
15042017,00:00,01:00,
15042017,01:00,02:00,
15042017,02:00,03:00,
15042017,03:00,04:00,
15042017,04:00,05:00,
15042017,05:00,06:00,
15042017,06:00,07:00,
15042017,07:00,08:00,
15042017,08:00,09:00,
15042017,09:00,10:00,
15042017,10:00,11:00,
15042017,11:00,12:00,
15042017,12:00,13:00,
15042017,13:00,14:00,
15042017,14:00,15:00,
15042017,15:00,16:00,
15042017,16:00,17:00,
15042017,17:00,18:00,
15042017,18:00,19:00,
15042017,19:00,20:00,
15042017,20:00,21:00,
15042017,21:00,22:00,
15042017,22:00,23:00,
15042017,23:00,00:00,
16042017,00:00,01:00,227.0
16042017,01:00,02:00,229.0
16042017,02:00,03:00,229.0
16042017,03:00,04:00,225.0
16042017,04:00,05:00,227.0
16042017,05:00,06:00,229.0
16042017,06:00,07:00,226.0
16042017,07:00,08:00,229.0
16042017,08:00,09:00,229.0
16042017,09:00,10:00,209.0
16042017,10:00,11:00,217.0
16042017,11:00,12:00,219.0
16042017,12:00,13:00,228.0
16042017,13:00,14:00,212.0
16042017,14:00,15:00,227.0
16042017,15:00,16:00,227.0
16042017,16:00,17:00,226.0
16042017,17:00,18:00,225.0
16042017,18:00,19:00,228.0
16042017,19:00,20:00,227.0
16042017,20:00,21:00,228.0
16042017,21:00,22:00,228.0
16042017,22:00,23:00,228.0
16042017,23:00,00:00,227.0
17042017,00:00,01:00,228.0
17042017,01:00,02:00,224.0
17042017,02:00,03:00,190.0
17042017,03:00,04:00,219.0
17042017,04:00,05:00,220.0
17042017,05:00,06:00,226.0
17042017,06:00,07:00,225.0
17042017,07:00,08:00,229.0
17042017,08:00,09:00,227.0
17042017,09:00,10:00,209.0
17042017,10:00,11:00,215.0
17042017,11:00,12:00,227.0
17042017,12:00,13:00,228.0
17042017,13:00,14:00,227.0
17042017,14:00,15:00,225.0
17042017,15:00,16:00,215.0
17042017,16:00,17:00,227.0
17042017,17:00,18:00,228.0
17042017,18:00,19:00,228.0
17042017,19:00,20:00,228.0
17042017,20:00,21:00,228.0
17042017,21:00,22:00,228.0
17042017,22:00,23:00,228.0
17042017,23:00,00:00,229.0
18042017,00:00,01:00,219.0
18042017,01:00,02:00,226.0
18042017,02:00,03:00,221.0
18042017,03:00,04:00,220.0
18042017,04:00,05:00,228.0
18042017,05:00,06:00,229.0
18042017,06:00,07:00,229.0
18042017,07:00,08:00,230.0
18042017,08:00,09:00,230.0
18042017,09:00,10:00,229.0
18042017,10:00,11:00,229.0
18042017,11:00,12:00,229.0
18042017,12:00,13:00,229.0
18042017,13:00,14:00,229.0
18042017,14:00,15:00,229.0
18042017,15:00,16:00,213.0
18042017,16:00,17:00,177.0
18042017,17:00,18:00,174.0
18042017,18:00,19:00,151.0
18042017,19:00,20:00,178.0
18042017,20:00,21:00,221.0
18042017,21:00,22:00,229.0
18042017,22:00,23:00,229.0
18042017,23:00,00:00,229.0
19042017,00:00,01:00,229.0
19042017,01:00,02:00,229.0
19042017,02:00,03:00,229.0
19042017,03:00,04:00,224.0
19042017,04:00,05:00,175.0
19042017,05:00,06:00,165.0
19042017,06:00,07:00,168.0
19042017,07:00,08:00,164.0
19042017,08:00,09:00,162.0
19042017,09:00,10:00,169.0
19042017,10:00,11:00,144.0
19042017,11:00,12:00,127.0
19042017,12:00,13:00,134.0
19042017,13:00,14:00,133.0
19042017,14:00,15:00,128.0
19042017,15:00,16:00,140.0
19042017,16:00,17:00,188.0
19042017,17:00,18:00,203.0
19042017,18:00,19:00,184.0
19042017,19:00,20:00,150.0
19042017,20:00,21:00,201.0
19042017,21:00,22:00,220.0
19042017,22:00,23:00,189.0
19042017,23:00,00:00,176.0
20042017,00:00,01:00,209.0
20042017,01:00,02:00,210.0
20042017,02:00,03:00,213.0
20042017,03:00,04:00,213.0
20042017,04:00,05:00,190.0
20042017,05:00,06:00,140.0
20042017,06:00,07:00,133.0
20042017,07:00,08:00,122.0
20042017,08:00,09:00,154.0
20042017,09:00,10:00,132.0
20042017,10:00,11:00,137.0
20042017,11:00,12:00,140.0
20042017,12:00,13:00,154.0
20042017,13:00,14:00,123.0
20042017,14:00,15:00,133.0
20042017,15:00,16:00,165.0
20042017,16:00,17:00,192.0
20042017,17:00,18:00,222.0
20042017,18:00,19:00,228.0
20042017,19:00,20:00,217.0
20042017,20:00,21:00,204.0
20042017,21:00,22:00,209.0
20042017,22:00,23:00,198.0
20042017,23:00,00:00,210.0
21042017,00:00,01:00,223.0
21042017,01:00,02:00,228.0
21042017,02:00,03:00,229.0
21042017,03:00,04:00,221.0
21042017,04:00,05:00,228.0
21042017,05:00,06:00,228.0
21042017,06:00,07:00,229.0
21042017,07:00,08:00,228.0
21042017,08:00,09:00,229.0
21042017,09:00,10:00,216.0
21042017,10:00,11:00,200.0
21042017,11:00,12:00,229.0
21042017,12:00,13:00,228.0
21042017,13:00,14:00,225.0
21042017,14:00,15:00,226.0
21042017,15:00,16:00,225.0
21042017,16:00,17:00,215.0
21042017,17:00,18:00,214.0
21042017,18:00,19:00,179.0
21042017,19:00,20:00,185.0
21042017,20:00,21:00,218.0
21042017,21:00,22:00,221.0
21042017,22:00,23:00,202.0
21042017,23:00,00:00,150.0
22042017,00:00,01:00,138.0
22042017,01:00,02:00,139.0
22042017,02:00,03:00,139.0
22042017,03:00,04:00,163.0
22042017,04:00,05:00,190.0
22042017,05:00,06:00,163.0
22042017,06:00,07:00,205.0
22042017,07:00,08:00,228.0
22042017,08:00,09:00,216.0
22042017,09:00,10:00,203.0
22042017,10:00,11:00,228.0
22042017,11:00,12:00,228.0
22042017,12:00,13:00,228.0
22042017,13:00,14:00,228.0
22042017,14:00,15:00,210.0
22042017,15:00,16:00,208.0
22042017,16:00,17:00,214.0
22042017,17:00,18:00,227.0
22042017,18:00,19:00,225.0
22042017,19:00,20:00,226.0
22042017,20:00,21:00,220.0
22042017,21:00,22:00,223.0
22042017,22:00,23:00,229.0
22042017,23:00,00:00,228.0
23042017,00:00,01:00,208.0
23042017,01:00,02:00,204.0
23042017,02:00,03:00,220.0
23042017,03:00,04:00,183.0
23042017,04:00,05:00,186.0
23042017,05:00,06:00,227.0
23042017,06:00,07:00,227.0
23042017,07:00,08:00,229.0
23042017,08:00,09:00,229.0
23042017,09:00,10:00,228.0
23042017,10:00,11:00,225.0
23042017,11:00,12:00,227.0
23042017,12:00,13:00,225.0
23042017,13:00,14:00,228.0
23042017,14:00,15:00,217.0
23042017,15:00,16:00,202.0
23042017,16:00,17:00,226.0
23042017,17:00,18:00,228.0
23042017,18:00,19:00,228.0
23042017,19:00,20:00,228.0
23042017,20:00,21:00,223.0
23042017,21:00,22:00,206.0
23042017,22:00,23:00,227.0
23042017,23:00,00:00,227.0
24042017,00:00,01:00,228.0
24042017,01:00,02:00,228.0
24042017,02:00,03:00,228.0
24042017,03:00,04:00,225.0
24042017,04:00,05:00,227.0
24042017,05:00,06:00,228.0
24042017,06:00,07:00,229.0
24042017,07:00,08:00,229.0
24042017,08:00,09:00,228.0
24042017,09:00,10:00,227.0
24042017,10:00,11:00,225.0
24042017,11:00,12:00,225.0
24042017,12:00,13:00,224.0
24042017,13:00,14:00,225.0
24042017,14:00,15:00,226.0
24042017,15:00,16:00,227.0
24042017,16:00,17:00,227.0
24042017,17:00,18:00,227.0
24042017,18:00,19:00,227.0
24042017,19:00,20:00,221.0
24042017,20:00,21:00,211.0
24042017,21:00,22:00,224.0
24042017,22:00,23:00,216.0
24042017,23:00,00:00,207.0
25042017,00:00,01:00,196.0
25042017,01:00,02:00,194.0
25042017,02:00,03:00,189.0
25042017,03:00,04:00,129.0
25042017,04:00,05:00,138.0
25042017,05:00,06:00,187.0
25042017,06:00,07:00,183.0
25042017,07:00,08:00,181.0
25042017,08:00,09:00,202.0
25042017,09:00,10:00,199.0
25042017,10:00,11:00,213.0
25042017,11:00,12:00,209.0
25042017,12:00,13:00,203.0
25042017,13:00,14:00,158.0
25042017,14:00,15:00,164.0
25042017,15:00,16:00,152.0
25042017,16:00,17:00,140.0
25042017,17:00,18:00,164.0
25042017,18:00,19:00,161.0
25042017,19:00,20:00,162.0
25042017,20:00,21:00,205.0
25042017,21:00,22:00,175.0
25042017,22:00,23:00,169.0
25042017,23:00,00:00,176.0
26042017,00:00,01:00,153.0
26042017,01:00,02:00,157.0
26042017,02:00,03:00,145.0
26042017,03:00,04:00,145.0
26042017,04:00,05:00,146.0
26042017,05:00,06:00,147.0
26042017,06:00,07:00,138.0
26042017,07:00,08:00,133.0
26042017,08:00,09:00,136.0
26042017,09:00,10:00,114.0
26042017,10:00,11:00,117.0
26042017,11:00,12:00,124.0
26042017,12:00,13:00,121.0
26042017,13:00,14:00,121.0
26042017,14:00,15:00,116.0
26042017,15:00,16:00,98.0
26042017,16:00,17:00,121.0
26042017,17:00,18:00,120.0
26042017,18:00,19:00,119.0
26042017,19:00,20:00,122.0
26042017,20:00,21:00,117.0
26042017,21:00,22:00,124.0
26042017,22:00,23:00,133.0
26042017,23:00,00:00,134.0
27042017,00:00,01:00,131.0
27042017,01:00,02:00,128.0
27042017,02:00,03:00,127.0
27042017,03:00,04:00,126.0
27042017,04:00,05:00,138.0
27042017,05:00,06:00,148.0
27042017,06:00,07:00,158.0
27042017,07:00,08:00,159.0
27042017,08:00,09:00,137.0
27042017,09:00,10:00,107.0
27042017,10:00,11:00,116.0
27042017,11:00,12:00,107.0
27042017,12:00,13:00,106.0
27042017,13:00,14:00,114.0
27042017,14:00,15:00,114.0
27042017,15:00,16:00,114.0
27042017,16:00,17:00,125.0
27042017,17:00,18:00,142.0
27042017,18:00,19:00,135.0
27042017,19:00,20:00,144.0
27042017,20:00,21:00,134.0
27042017,21:00,22:00,125.0
27042017,22:00,23:00,126.0
27042017,23:00,00:00,122.0
28042017,00:00,01:00,132.0
28042017,01:00,02:00,147.0
28042017,02:00,03:00,133.0
28042017,03:00,04:00,155.0
28042017,04:00,05:00,152.0
28042017,05:00,06:00,167.0
28042017,06:00,07:00,158.0
28042017,07:00,08:00,166.0
28042017,08:00,09:00,202.0
28042017,09:00,10:00,175.0
28042017,10:00,11:00,156.0
28042017,11:00,12:00,167.0
28042017,12:00,13:00,185.0
28042017,13:00,14:00,197.0
28042017,14:00,15:00,209.0
28042017,15:00,16:00,211.0
28042017,16:00,17:00,223.0
28042017,17:00,18:00,228.0
28042017,18:00,19:00,218.0
28042017,19:00,20:00,206.0
28042017,20:00,21:00,218.0
28042017,21:00,22:00,228.0
28042017,22:00,23:00,228.0
28042017,23:00,00:00,218.0
29042017,00:00,01:00,
29042017,01:00,02:00,
29042017,02:00,03:00,
29042017,03:00,04:00,
29042017,04:00,05:00,
29042017,05:00,06:00,
29042017,06:00,07:00,
29042017,07:00,08:00,
29042017,08:00,09:00,
29042017,09:00,10:00,
29042017,10:00,11:00,
29042017,11:00,12:00,
29042017,12:00,13:00,
29042017,13:00,14:00,
29042017,14:00,15:00,
29042017,15:00,16:00,
29042017,16:00,17:00,
29042017,17:00,18:00,
29042017,18:00,19:00,
29042017,19:00,20:00,
29042017,20:00,21:00,
29042017,21:00,22:00,
29042017,22:00,23:00,
29042017,23:00,00:00,
30042017,00:00,01:00,221.0
30042017,01:00,02:00,214.0
30042017,02:00,03:00,222.0
30042017,03:00,04:00,193.0
30042017,04:00,05:00,198.0
30042017,05:00,06:00,219.0
30042017,06:00,07:00,210.0
30042017,07:00,08:00,192.0
30042017,08:00,09:00,217.0
30042017,09:00,10:00,225.0
30042017,10:00,11:00,222.0
30042017,11:00,12:00,210.0
30042017,12:00,13:00,199.0
30042017,13:00,14:00,209.0
30042017,14:00,15:00,190.0
30042017,15:00,16:00,177.0
30042017,16:00,17:00,217.0
30042017,17:00,18:00,213.0
30042017,18:00,19:00,209.0
30042017,19:00,20:00,218.0
30042017,20:00,21:00,190.0
30042017,21:00,22:00,194.0
30042017,22:00,23:00,192.0
30042017,23:00,00:00,191.0
1052017,00:00,01:00,206.0
1052017,01:00,02:00,223.0
1052017,02:00,03:00,227.0
1052017,03:00,04:00,222.0
1052017,04:00,05:00,227.0
1052017,05:00,06:00,227.0
1052017,06:00,07:00,227.0
1052017,07:00,08:00,228.0
1052017,08:00,09:00,227.0
1052017,09:00,10:00,227.0
1052017,10:00,11:00,227.0
1052017,11:00,12:00,226.0
1052017,12:00,13:00,224.0
1052017,13:00,14:00,224.0
1052017,14:00,15:00,207.0
1052017,15:00,16:00,212.0
1052017,16:00,17:00,214.0
1052017,17:00,18:00,225.0
1052017,18:00,19:00,224.0
1052017,19:00,20:00,203.0
1052017,20:00,21:00,179.0
1052017,21:00,22:00,193.0
1052017,22:00,23:00,211.0
1052017,23:00,00:00,218.0
2052017,00:00,01:00,224.0
2052017,01:00,02:00,226.0
2052017,02:00,03:00,225.0
2052017,03:00,04:00,226.0
2052017,04:00,05:00,224.0
2052017,05:00,06:00,227.0
2052017,06:00,07:00,227.0
2052017,07:00,08:00,227.0
2052017,08:00,09:00,227.0
2052017,09:00,10:00,227.0
2052017,10:00,11:00,227.0
2052017,11:00,12:00,227.0
2052017,12:00,13:00,227.0
2052017,13:00,14:00,227.0
2052017,14:00,15:00,227.0
2052017,15:00,16:00,226.0
2052017,16:00,17:00,226.0
2052017,17:00,18:00,227.0
2052017,18:00,19:00,227.0
2052017,19:00,20:00,227.0
2052017,20:00,21:00,218.0
2052017,21:00,22:00,227.0
2052017,22:00,23:00,227.0
2052017,23:00,00:00,227.0
3052017,00:00,01:00,227.0
3052017,01:00,02:00,227.0
3052017,02:00,03:00,227.0
3052017,03:00,04:00,216.0
3052017,04:00,05:00,169.0
3052017,05:00,06:00,128.0
3052017,06:00,07:00,131.0
3052017,07:00,08:00,132.0
3052017,08:00,09:00,111.0
3052017,09:00,10:00,108.0
3052017,10:00,11:00,121.0
3052017,11:00,12:00,113.0
3052017,12:00,13:00,114.0
3052017,13:00,14:00,117.0
3052017,14:00,15:00,115.0
3052017,15:00,16:00,115.0
3052017,16:00,17:00,123.0
3052017,17:00,18:00,131.0
3052017,18:00,19:00,178.0
3052017,19:00,20:00,213.0
3052017,20:00,21:00,224.0
3052017,21:00,22:00,222.0
3052017,22:00,23:00,186.0
3052017,23:00,00:00,186.0
4052017,00:00,01:00,211.0
4052017,01:00,02:00,203.0
4052017,02:00,03:00,173.0
4052017,03:00,04:00,153.0
4052017,04:00,05:00,216.0
4052017,05:00,06:00,217.0
4052017,06:00,07:00,218.0
4052017,07:00,08:00,211.0
4052017,08:00,09:00,214.0
4052017,09:00,10:00,227.0
4052017,10:00,11:00,227.0
4052017,11:00,12:00,227.0
4052017,12:00,13:00,227.0
4052017,13:00,14:00,227.0
4052017,14:00,15:00,227.0
4052017,15:00,16:00,220.0
4052017,16:00,17:00,227.0
4052017,17:00,18:00,227.0
4052017,18:00,19:00,227.0
4052017,19:00,20:00,227.0
4052017,20:00,21:00,227.0
4052017,21:00,22:00,227.0
4052017,22:00,23:00,227.0
4052017,23:00,00:00,201.0
5052017,00:00,01:00,197.0
5052017,01:00,02:00,197.0
5052017,02:00,03:00,222.0
5052017,03:00,04:00,225.0
5052017,04:00,05:00,227.0
5052017,05:00,06:00,224.0
5052017,06:00,07:00,227.0
5052017,07:00,08:00,228.0
5052017,08:00,09:00,228.0
5052017,09:00,10:00,228.0
5052017,10:00,11:00,228.0
5052017,11:00,12:00,219.0
5052017,12:00,13:00,216.0
5052017,13:00,14:00,176.0
5052017,14:00,15:00,192.0
5052017,15:00,16:00,221.0
5052017,16:00,17:00,224.0
5052017,17:00,18:00,224.0
5052017,18:00,19:00,226.0
5052017,19:00,20:00,227.0
5052017,20:00,21:00,227.0
5052017,21:00,22:00,227.0
5052017,22:00,23:00,205.0
5052017,23:00,00:00,227.0
6052017,00:00,01:00,227.0
6052017,01:00,02:00,227.0
6052017,02:00,03:00,227.0
6052017,03:00,04:00,227.0
6052017,04:00,05:00,224.0
6052017,05:00,06:00,227.0
6052017,06:00,07:00,228.0
6052017,07:00,08:00,217.0
