date,start,end,11WD8KLIN5G--13E
4012018,13:00,14:00,122
4012018,14:00,15:00,131
4012018,15:00,16:00,135
4012018,16:00,17:00,135
4012018,17:00,18:00,135
4012018,18:00,19:00,135
4012018,19:00,20:00,135
4012018,20:00,21:00,135
4012018,21:00,22:00,135
4012018,22:00,23:00,132
4012018,23:00,00:00,121
5012018,00:00,01:00,91
5012018,01:00,02:00,83
5012018,02:00,03:00,68
5012018,03:00,04:00,60
5012018,04:00,05:00,66
5012018,05:00,06:00,87
5012018,06:00,07:00,94
5012018,07:00,08:00,99
5012018,08:00,09:00,103
5012018,09:00,10:00,103
5012018,10:00,11:00,102
5012018,11:00,12:00,102
5012018,12:00,13:00,102
5012018,13:00,14:00,102
5012018,14:00,15:00,104
5012018,15:00,16:00,118
5012018,16:00,17:00,122
5012018,17:00,18:00,122
5012018,18:00,19:00,122
5012018,19:00,20:00,122
5012018,20:00,21:00,122
5012018,21:00,22:00,122
5012018,22:00,23:00,122
5012018,23:00,00:00,121
6012018,00:00,01:00,122
6012018,01:00,02:00,122
6012018,02:00,03:00,118
6012018,03:00,04:00,102
6012018,04:00,05:00,104
6012018,05:00,06:00,104
6012018,06:00,07:00,103
6012018,07:00,08:00,103
6012018,08:00,09:00,103
6012018,09:00,10:00,102
6012018,10:00,11:00,102
6012018,11:00,12:00,102
6012018,12:00,13:00,111
6012018,13:00,14:00,126
6012018,14:00,15:00,127
6012018,15:00,16:00,127
6012018,16:00,17:00,130
6012018,17:00,18:00,131
6012018,18:00,19:00,131
6012018,19:00,20:00,130
6012018,20:00,21:00,130
6012018,21:00,22:00,130
6012018,22:00,23:00,131
6012018,23:00,00:00,128
7012018,00:00,01:00,121
7012018,01:00,02:00,107
7012018,02:00,03:00,108
7012018,03:00,04:00,108
7012018,04:00,05:00,112
7012018,05:00,06:00,135
7012018,06:00,07:00,135
7012018,07:00,08:00,135
7012018,08:00,09:00,137
7012018,09:00,10:00,144
7012018,10:00,11:00,144
7012018,11:00,12:00,144
7012018,12:00,13:00,145
7012018,13:00,14:00,145
7012018,14:00,15:00,145
7012018,15:00,16:00,144
7012018,16:00,17:00,145
7012018,17:00,18:00,149
7012018,18:00,19:00,154
7012018,19:00,20:00,154
7012018,20:00,21:00,154
7012018,21:00,22:00,153
7012018,22:00,23:00,153
7012018,23:00,00:00,153
8012018,00:00,01:00,153
8012018,01:00,02:00,153
8012018,02:00,03:00,153
8012018,03:00,04:00,153
8012018,04:00,05:00,154
8012018,05:00,06:00,154
8012018,06:00,07:00,154
8012018,07:00,08:00,154
8012018,08:00,09:00,154
8012018,09:00,10:00,154
8012018,10:00,11:00,153
8012018,11:00,12:00,154
8012018,12:00,13:00,153
8012018,13:00,14:00,153
8012018,14:00,15:00,152
8012018,15:00,16:00,152
8012018,16:00,17:00,153
8012018,17:00,18:00,153
8012018,18:00,19:00,154
8012018,19:00,20:00,154
8012018,20:00,21:00,154
8012018,21:00,22:00,154
8012018,22:00,23:00,151
8012018,23:00,00:00,133
9012018,00:00,01:00,139
9012018,01:00,02:00,140
9012018,02:00,03:00,140
9012018,03:00,04:00,140
9012018,04:00,05:00,147
9012018,05:00,06:00,148
9012018,06:00,07:00,149
9012018,07:00,08:00,150
9012018,08:00,09:00,150
9012018,09:00,10:00,150
9012018,10:00,11:00,150
9012018,11:00,12:00,149
9012018,12:00,13:00,149
9012018,13:00,14:00,148
9012018,14:00,15:00,149
9012018,15:00,16:00,149
9012018,16:00,17:00,150
9012018,17:00,18:00,151
9012018,18:00,19:00,151
9012018,19:00,20:00,150
9012018,20:00,21:00,150
9012018,21:00,22:00,150
9012018,22:00,23:00,147
9012018,23:00,00:00,142
10012018,00:00,01:00,142
10012018,01:00,02:00,142
10012018,02:00,03:00,142
10012018,03:00,04:00,142
10012018,04:00,05:00,142
10012018,05:00,06:00,142
10012018,06:00,07:00,143
10012018,07:00,08:00,143
10012018,08:00,09:00,136
10012018,09:00,10:00,136
10012018,10:00,11:00,136
10012018,11:00,12:00,136
10012018,12:00,13:00,136
10012018,13:00,14:00,136
10012018,14:00,15:00,136
10012018,15:00,16:00,136
10012018,16:00,17:00,136
10012018,17:00,18:00,136
10012018,18:00,19:00,136
10012018,19:00,20:00,138
10012018,20:00,21:00,137
10012018,21:00,22:00,136
10012018,22:00,23:00,134
10012018,23:00,00:00,134
11012018,00:00,01:00,133
11012018,01:00,02:00,133
11012018,02:00,03:00,133
11012018,03:00,04:00,133
11012018,04:00,05:00,134
11012018,05:00,06:00,141
11012018,06:00,07:00,148
11012018,07:00,08:00,150
11012018,08:00,09:00,150
11012018,09:00,10:00,150
11012018,10:00,11:00,150
11012018,11:00,12:00,150
11012018,12:00,13:00,150
11012018,13:00,14:00,150
11012018,14:00,15:00,150
11012018,15:00,16:00,151
11012018,16:00,17:00,151
11012018,17:00,18:00,151
11012018,18:00,19:00,150
11012018,19:00,20:00,150
11012018,20:00,21:00,149
11012018,21:00,22:00,149
11012018,22:00,23:00,149
11012018,23:00,00:00,147
12012018,00:00,01:00,140
12012018,01:00,02:00,140
12012018,02:00,03:00,140
12012018,03:00,04:00,141
12012018,04:00,05:00,144
12012018,05:00,06:00,144
12012018,06:00,07:00,145
12012018,07:00,08:00,146
12012018,08:00,09:00,145
12012018,09:00,10:00,145
12012018,10:00,11:00,145
12012018,11:00,12:00,145
12012018,12:00,13:00,145
12012018,13:00,14:00,145
12012018,14:00,15:00,145
12012018,15:00,16:00,145
12012018,16:00,17:00,145
12012018,17:00,18:00,146
12012018,18:00,19:00,145
12012018,19:00,20:00,145
12012018,20:00,21:00,145
12012018,21:00,22:00,145
12012018,22:00,23:00,145
12012018,23:00,00:00,145
13012018,00:00,01:00,145
13012018,01:00,02:00,145
13012018,02:00,03:00,145
13012018,03:00,04:00,145
13012018,04:00,05:00,145
13012018,05:00,06:00,145
13012018,06:00,07:00,144
13012018,07:00,08:00,144
13012018,08:00,09:00,145
13012018,09:00,10:00,144
13012018,10:00,11:00,144
13012018,11:00,12:00,144
13012018,12:00,13:00,144
13012018,13:00,14:00,144
13012018,14:00,15:00,154
13012018,15:00,16:00,155
13012018,16:00,17:00,155
13012018,17:00,18:00,154
13012018,18:00,19:00,154
13012018,19:00,20:00,154
13012018,20:00,21:00,154
13012018,21:00,22:00,154
13012018,22:00,23:00,154
13012018,23:00,00:00,153
14012018,00:00,01:00,153
14012018,01:00,02:00,153
14012018,02:00,03:00,153
14012018,03:00,04:00,153
14012018,04:00,05:00,153
14012018,05:00,06:00,153
14012018,06:00,07:00,154
14012018,07:00,08:00,154
14012018,08:00,09:00,154
14012018,09:00,10:00,154
14012018,10:00,11:00,154
14012018,11:00,12:00,154
14012018,12:00,13:00,154
14012018,13:00,14:00,154
14012018,14:00,15:00,155
14012018,15:00,16:00,155
14012018,16:00,17:00,155
14012018,17:00,18:00,155
14012018,18:00,19:00,155
14012018,19:00,20:00,155
14012018,20:00,21:00,154
14012018,21:00,22:00,154
14012018,22:00,23:00,153
14012018,23:00,00:00,149
15012018,00:00,01:00,148
15012018,01:00,02:00,148
15012018,02:00,03:00,148
15012018,03:00,04:00,148
15012018,04:00,05:00,148
15012018,05:00,06:00,149
15012018,06:00,07:00,150
15012018,07:00,08:00,150
15012018,08:00,09:00,153
15012018,09:00,10:00,154
15012018,10:00,11:00,154
15012018,11:00,12:00,155
15012018,12:00,13:00,153
15012018,13:00,14:00,149
15012018,14:00,15:00,149
15012018,15:00,16:00,149
15012018,16:00,17:00,149
15012018,17:00,18:00,149
15012018,18:00,19:00,149
15012018,19:00,20:00,149
15012018,20:00,21:00,149
15012018,21:00,22:00,149
15012018,22:00,23:00,149
15012018,23:00,00:00,147
16012018,00:00,01:00,117
16012018,01:00,02:00,117
16012018,02:00,03:00,117
16012018,03:00,04:00,117
16012018,04:00,05:00,120
16012018,05:00,06:00,128
16012018,06:00,07:00,129
16012018,07:00,08:00,130
16012018,08:00,09:00,130
16012018,09:00,10:00,130
16012018,10:00,11:00,132
16012018,11:00,12:00,131
16012018,12:00,13:00,131
16012018,13:00,14:00,131
16012018,14:00,15:00,131
16012018,15:00,16:00,131
16012018,16:00,17:00,131
16012018,17:00,18:00,131
16012018,18:00,19:00,131
16012018,19:00,20:00,130
16012018,20:00,21:00,128
16012018,21:00,22:00,127
16012018,22:00,23:00,126
16012018,23:00,00:00,126
17012018,00:00,01:00,125
17012018,01:00,02:00,126
17012018,02:00,03:00,126
17012018,03:00,04:00,126
17012018,04:00,05:00,126
17012018,05:00,06:00,126
17012018,06:00,07:00,128
17012018,07:00,08:00,127
17012018,08:00,09:00,127
17012018,09:00,10:00,127
17012018,10:00,11:00,127
17012018,11:00,12:00,127
17012018,12:00,13:00,127
17012018,13:00,14:00,127
17012018,14:00,15:00,127
17012018,15:00,16:00,128
17012018,16:00,17:00,142
17012018,17:00,18:00,145
17012018,18:00,19:00,145
17012018,19:00,20:00,145
17012018,20:00,21:00,145
17012018,21:00,22:00,144
17012018,22:00,23:00,144
17012018,23:00,00:00,143
18012018,00:00,01:00,144
18012018,01:00,02:00,143
18012018,02:00,03:00,143
18012018,03:00,04:00,143
18012018,04:00,05:00,143
18012018,05:00,06:00,144
18012018,06:00,07:00,144
18012018,07:00,08:00,145
18012018,08:00,09:00,144
18012018,09:00,10:00,144
18012018,10:00,11:00,145
18012018,11:00,12:00,145
18012018,12:00,13:00,145
18012018,13:00,14:00,145
18012018,14:00,15:00,145
18012018,15:00,16:00,144
18012018,16:00,17:00,145
18012018,17:00,18:00,145
18012018,18:00,19:00,145
18012018,19:00,20:00,144
18012018,20:00,21:00,144
18012018,21:00,22:00,145
18012018,22:00,23:00,145
18012018,23:00,00:00,144
19012018,00:00,01:00,144
19012018,01:00,02:00,144
19012018,02:00,03:00,144
19012018,03:00,04:00,144
19012018,04:00,05:00,144
19012018,05:00,06:00,144
19012018,06:00,07:00,144
19012018,07:00,08:00,145
19012018,08:00,09:00,145
19012018,09:00,10:00,145
19012018,10:00,11:00,146
19012018,11:00,12:00,146
19012018,12:00,13:00,146
19012018,13:00,14:00,146
19012018,14:00,15:00,146
19012018,15:00,16:00,146
19012018,16:00,17:00,146
19012018,17:00,18:00,146
19012018,18:00,19:00,146
19012018,19:00,20:00,146
19012018,20:00,21:00,146
19012018,21:00,22:00,145
19012018,22:00,23:00,143
19012018,23:00,00:00,143
20012018,00:00,01:00,143
20012018,01:00,02:00,143
20012018,02:00,03:00,143
20012018,03:00,04:00,143
20012018,04:00,05:00,144
20012018,05:00,06:00,144
20012018,06:00,07:00,146
20012018,07:00,08:00,149
20012018,08:00,09:00,148
20012018,09:00,10:00,149
20012018,10:00,11:00,148
20012018,11:00,12:00,148
20012018,12:00,13:00,149
20012018,13:00,14:00,149
20012018,14:00,15:00,149
20012018,15:00,16:00,149
20012018,16:00,17:00,149
20012018,17:00,18:00,149
20012018,18:00,19:00,149
20012018,19:00,20:00,149
20012018,20:00,21:00,149
20012018,21:00,22:00,149
20012018,22:00,23:00,149
20012018,23:00,00:00,148
21012018,00:00,01:00,148
21012018,01:00,02:00,148
21012018,02:00,03:00,148
21012018,03:00,04:00,148
21012018,04:00,05:00,148
21012018,05:00,06:00,148
21012018,06:00,07:00,149
21012018,07:00,08:00,149
21012018,08:00,09:00,149
21012018,09:00,10:00,149
21012018,10:00,11:00,149
21012018,11:00,12:00,149
21012018,12:00,13:00,149
21012018,13:00,14:00,148
21012018,14:00,15:00,148
21012018,15:00,16:00,148
21012018,16:00,17:00,148
21012018,17:00,18:00,148
21012018,18:00,19:00,148
21012018,19:00,20:00,149
21012018,20:00,21:00,149
21012018,21:00,22:00,149
21012018,22:00,23:00,148
21012018,23:00,00:00,148
22012018,00:00,01:00,148
22012018,01:00,02:00,147
22012018,02:00,03:00,147
22012018,03:00,04:00,147
22012018,04:00,05:00,147
22012018,05:00,06:00,148
22012018,06:00,07:00,148
22012018,07:00,08:00,149
22012018,08:00,09:00,148
22012018,09:00,10:00,149
22012018,10:00,11:00,148
22012018,11:00,12:00,147
22012018,12:00,13:00,147
22012018,13:00,14:00,147
22012018,14:00,15:00,148
22012018,15:00,16:00,149
22012018,16:00,17:00,149
22012018,17:00,18:00,148
22012018,18:00,19:00,148
22012018,19:00,20:00,148
22012018,20:00,21:00,148
22012018,21:00,22:00,148
22012018,22:00,23:00,148
22012018,23:00,00:00,148
23012018,00:00,01:00,148
23012018,01:00,02:00,147
23012018,02:00,03:00,142
23012018,03:00,04:00,142
23012018,04:00,05:00,142
23012018,05:00,06:00,142
23012018,06:00,07:00,142
23012018,07:00,08:00,142
23012018,08:00,09:00,142
23012018,09:00,10:00,142
23012018,10:00,11:00,142
23012018,11:00,12:00,142
23012018,12:00,13:00,142
23012018,13:00,14:00,142
23012018,14:00,15:00,142
23012018,15:00,16:00,142
23012018,16:00,17:00,142
23012018,17:00,18:00,142
23012018,18:00,19:00,143
23012018,19:00,20:00,143
23012018,20:00,21:00,143
23012018,21:00,22:00,143
23012018,22:00,23:00,143
23012018,23:00,00:00,132
24012018,00:00,01:00,102
24012018,01:00,02:00,98
24012018,02:00,03:00,98
24012018,03:00,04:00,98
24012018,04:00,05:00,100
24012018,05:00,06:00,119
24012018,06:00,07:00,121
24012018,07:00,08:00,124
24012018,08:00,09:00,123
24012018,09:00,10:00,129
24012018,10:00,11:00,132
24012018,11:00,12:00,132
24012018,12:00,13:00,132
24012018,13:00,14:00,132
24012018,14:00,15:00,132
24012018,15:00,16:00,125
24012018,16:00,17:00,114
24012018,17:00,18:00,114
24012018,18:00,19:00,114
24012018,19:00,20:00,110
24012018,20:00,21:00,92
24012018,21:00,22:00,77
24012018,22:00,23:00,76
24012018,23:00,00:00,77
25012018,00:00,01:00,77
25012018,01:00,02:00,76
25012018,02:00,03:00,76
25012018,03:00,04:00,76
25012018,04:00,05:00,77
25012018,05:00,06:00,97
25012018,06:00,07:00,112
25012018,07:00,08:00,119
25012018,08:00,09:00,118
25012018,09:00,10:00,118
25012018,10:00,11:00,118
25012018,11:00,12:00,118
25012018,12:00,13:00,127
25012018,13:00,14:00,132
25012018,14:00,15:00,138
25012018,15:00,16:00,138
25012018,16:00,17:00,138
25012018,17:00,18:00,138
25012018,18:00,19:00,138
25012018,19:00,20:00,138
25012018,20:00,21:00,135
25012018,21:00,22:00,111
25012018,22:00,23:00,109
25012018,23:00,00:00,97
26012018,00:00,01:00,96
26012018,01:00,02:00,95
26012018,02:00,03:00,96
26012018,03:00,04:00,96
26012018,04:00,05:00,101
26012018,05:00,06:00,110
26012018,06:00,07:00,127
26012018,07:00,08:00,132
26012018,08:00,09:00,137
26012018,09:00,10:00,137
26012018,10:00,11:00,137
26012018,11:00,12:00,137
26012018,12:00,13:00,137
26012018,13:00,14:00,137
26012018,14:00,15:00,137
26012018,15:00,16:00,137
26012018,16:00,17:00,137
26012018,17:00,18:00,137
26012018,18:00,19:00,137
26012018,19:00,20:00,137
26012018,20:00,21:00,137
26012018,21:00,22:00,137
26012018,22:00,23:00,123
26012018,23:00,00:00,122
27012018,00:00,01:00,114
27012018,01:00,02:00,114
27012018,02:00,03:00,114
27012018,03:00,04:00,114
27012018,04:00,05:00,115
27012018,05:00,06:00,127
27012018,06:00,07:00,127
27012018,07:00,08:00,132
27012018,08:00,09:00,139
27012018,09:00,10:00,140
27012018,10:00,11:00,140
27012018,11:00,12:00,140
27012018,12:00,13:00,134
27012018,13:00,14:00,133
27012018,14:00,15:00,135
27012018,15:00,16:00,136
27012018,16:00,17:00,138
27012018,17:00,18:00,138
27012018,18:00,19:00,139
27012018,19:00,20:00,138
27012018,20:00,21:00,108
27012018,21:00,22:00,68
27012018,22:00,23:00,53
27012018,23:00,00:00,52
28012018,00:00,01:00,52
28012018,01:00,02:00,52
28012018,02:00,03:00,52
28012018,03:00,04:00,53
28012018,04:00,05:00,52
28012018,05:00,06:00,52
28012018,06:00,07:00,52
28012018,07:00,08:00,52
28012018,08:00,09:00,53
28012018,09:00,10:00,53
28012018,10:00,11:00,53
28012018,11:00,12:00,52
28012018,12:00,13:00,53
28012018,13:00,14:00,53
28012018,14:00,15:00,53
28012018,15:00,16:00,53
28012018,16:00,17:00,53
28012018,17:00,18:00,53
28012018,18:00,19:00,53
28012018,19:00,20:00,54
28012018,20:00,21:00,53
28012018,21:00,22:00,54
28012018,22:00,23:00,53
28012018,23:00,00:00,53
29012018,00:00,01:00,54
29012018,01:00,02:00,54
29012018,02:00,03:00,53
29012018,03:00,04:00,53
29012018,04:00,05:00,53
29012018,05:00,06:00,69
29012018,06:00,07:00,75
29012018,07:00,08:00,101
29012018,08:00,09:00,119
29012018,09:00,10:00,118
29012018,10:00,11:00,118
29012018,11:00,12:00,119
29012018,12:00,13:00,118
29012018,13:00,14:00,118
29012018,14:00,15:00,118
29012018,15:00,16:00,118
29012018,16:00,17:00,118
29012018,17:00,18:00,118
29012018,18:00,19:00,118
29012018,19:00,20:00,118
29012018,20:00,21:00,118
29012018,21:00,22:00,118
29012018,22:00,23:00,116
29012018,23:00,00:00,83
30012018,00:00,01:00,113
30012018,01:00,02:00,114
30012018,02:00,03:00,122
30012018,03:00,04:00,124
30012018,04:00,05:00,131
30012018,05:00,06:00,132
30012018,06:00,07:00,133
30012018,07:00,08:00,140
30012018,08:00,09:00,140
30012018,09:00,10:00,140
30012018,10:00,11:00,140
30012018,11:00,12:00,140
30012018,12:00,13:00,140
30012018,13:00,14:00,140
30012018,14:00,15:00,140
30012018,15:00,16:00,140
30012018,16:00,17:00,140
30012018,17:00,18:00,140
30012018,18:00,19:00,140
30012018,19:00,20:00,140
30012018,20:00,21:00,140
30012018,21:00,22:00,140
30012018,22:00,23:00,141
30012018,23:00,00:00,141
31012018,00:00,01:00,140
31012018,01:00,02:00,140
31012018,02:00,03:00,141
31012018,03:00,04:00,140
31012018,04:00,05:00,141
31012018,05:00,06:00,144
31012018,06:00,07:00,144
31012018,07:00,08:00,144
31012018,08:00,09:00,144
31012018,09:00,10:00,144
31012018,10:00,11:00,144
31012018,11:00,12:00,144
31012018,12:00,13:00,144
31012018,13:00,14:00,144
31012018,14:00,15:00,144
31012018,15:00,16:00,144
31012018,16:00,17:00,144
31012018,17:00,18:00,144
31012018,18:00,19:00,144
31012018,19:00,20:00,144
31012018,20:00,21:00,144
31012018,21:00,22:00,144
31012018,22:00,23:00,144
31012018,23:00,00:00,144
1022018,00:00,01:00,144
1022018,01:00,02:00,144
1022018,02:00,03:00,144
1022018,03:00,04:00,144
1022018,04:00,05:00,144
1022018,05:00,06:00,144
1022018,06:00,07:00,144
1022018,07:00,08:00,144
1022018,08:00,09:00,144
1022018,09:00,10:00,144
1022018,10:00,11:00,144
1022018,11:00,12:00,144
1022018,12:00,13:00,144
1022018,13:00,14:00,144
1022018,14:00,15:00,144
1022018,15:00,16:00,144
1022018,16:00,17:00,144
1022018,17:00,18:00,144
1022018,18:00,19:00,144
1022018,19:00,20:00,144
1022018,20:00,21:00,144
1022018,21:00,22:00,144
1022018,22:00,23:00,144
1022018,23:00,00:00,144
2022018,00:00,01:00,144
2022018,01:00,02:00,144
2022018,02:00,03:00,144
2022018,03:00,04:00,144
2022018,04:00,05:00,144
2022018,05:00,06:00,144
2022018,06:00,07:00,144
2022018,07:00,08:00,144
2022018,08:00,09:00,144
2022018,09:00,10:00,144
2022018,10:00,11:00,144
2022018,11:00,12:00,144
2022018,12:00,13:00,144
2022018,13:00,14:00,144
2022018,14:00,15:00,144
2022018,15:00,16:00,144
2022018,16:00,17:00,144
2022018,17:00,18:00,144
2022018,18:00,19:00,144
2022018,19:00,20:00,144
2022018,20:00,21:00,144
2022018,21:00,22:00,144
2022018,22:00,23:00,144
2022018,23:00,00:00,144
3022018,00:00,01:00,144
3022018,01:00,02:00,144
3022018,02:00,03:00,144
3022018,03:00,04:00,144
3022018,04:00,05:00,144
3022018,05:00,06:00,144
3022018,06:00,07:00,144
3022018,07:00,08:00,144
3022018,08:00,09:00,144
3022018,09:00,10:00,144
3022018,10:00,11:00,144
3022018,11:00,12:00,144
3022018,12:00,13:00,144
3022018,13:00,14:00,144
3022018,14:00,15:00,144
3022018,15:00,16:00,144
3022018,16:00,17:00,144
3022018,17:00,18:00,144
3022018,18:00,19:00,144
3022018,19:00,20:00,144
3022018,20:00,21:00,144
3022018,21:00,22:00,144
3022018,22:00,23:00,144
3022018,23:00,00:00,144
4022018,00:00,01:00,144
4022018,01:00,02:00,144
4022018,02:00,03:00,144
4022018,03:00,04:00,144
4022018,04:00,05:00,144
4022018,05:00,06:00,144
4022018,06:00,07:00,144
4022018,07:00,08:00,144
4022018,08:00,09:00,144
4022018,09:00,10:00,144
4022018,10:00,11:00,144
4022018,11:00,12:00,144
4022018,12:00,13:00,144
4022018,13:00,14:00,144
4022018,14:00,15:00,144
4022018,15:00,16:00,144
4022018,16:00,17:00,144
4022018,17:00,18:00,144
4022018,18:00,19:00,144
4022018,19:00,20:00,144
4022018,20:00,21:00,144
4022018,21:00,22:00,144
4022018,22:00,23:00,144
4022018,23:00,00:00,144
5022018,00:00,01:00,144
5022018,01:00,02:00,144
5022018,02:00,03:00,144
5022018,03:00,04:00,144
5022018,04:00,05:00,144
5022018,05:00,06:00,144
5022018,06:00,07:00,144
5022018,07:00,08:00,144
5022018,08:00,09:00,144
5022018,09:00,10:00,144
5022018,10:00,11:00,144
5022018,11:00,12:00,144
5022018,12:00,13:00,144
5022018,13:00,14:00,144
5022018,14:00,15:00,144
5022018,15:00,16:00,144
5022018,16:00,17:00,144
5022018,17:00,18:00,144
5022018,18:00,19:00,144
5022018,19:00,20:00,144
5022018,20:00,21:00,144
5022018,21:00,22:00,144
5022018,22:00,23:00,144
5022018,23:00,00:00,144
6022018,00:00,01:00,144
6022018,01:00,02:00,144
6022018,02:00,03:00,144
6022018,03:00,04:00,144
6022018,04:00,05:00,144
6022018,05:00,06:00,144
6022018,06:00,07:00,144
6022018,07:00,08:00,144
6022018,08:00,09:00,144
6022018,09:00,10:00,144
6022018,10:00,11:00,144
6022018,11:00,12:00,144
6022018,12:00,13:00,156
6022018,13:00,14:00,156
6022018,14:00,15:00,156
6022018,15:00,16:00,157
6022018,16:00,17:00,156
6022018,17:00,18:00,156
6022018,18:00,19:00,156
6022018,19:00,20:00,156
6022018,20:00,21:00,157
6022018,21:00,22:00,157
6022018,22:00,23:00,157
6022018,23:00,00:00,156
7022018,00:00,01:00,155
7022018,01:00,02:00,155
7022018,02:00,03:00,155
7022018,03:00,04:00,155
7022018,04:00,05:00,155
7022018,05:00,06:00,156
7022018,06:00,07:00,155
7022018,07:00,08:00,156
7022018,08:00,09:00,156
7022018,09:00,10:00,156
7022018,10:00,11:00,156
7022018,11:00,12:00,155
7022018,12:00,13:00,150
7022018,13:00,14:00,146
7022018,14:00,15:00,146
7022018,15:00,16:00,146
7022018,16:00,17:00,146
7022018,17:00,18:00,147
7022018,18:00,19:00,147
7022018,19:00,20:00,148
7022018,20:00,21:00,148
7022018,21:00,22:00,148
7022018,22:00,23:00,149
7022018,23:00,00:00,149
8022018,00:00,01:00,148
8022018,01:00,02:00,148
8022018,02:00,03:00,148
8022018,03:00,04:00,148
8022018,04:00,05:00,150
8022018,05:00,06:00,150
8022018,06:00,07:00,153
8022018,07:00,08:00,154
8022018,08:00,09:00,154
8022018,09:00,10:00,154
8022018,10:00,11:00,152
8022018,11:00,12:00,152
8022018,12:00,13:00,152
8022018,13:00,14:00,152
8022018,14:00,15:00,152
8022018,15:00,16:00,152
8022018,16:00,17:00,153
8022018,17:00,18:00,153
8022018,18:00,19:00,153
8022018,19:00,20:00,153
8022018,20:00,21:00,153
8022018,21:00,22:00,154
8022018,22:00,23:00,154
8022018,23:00,00:00,154
9022018,00:00,01:00,153
9022018,01:00,02:00,153
9022018,02:00,03:00,154
9022018,03:00,04:00,154
9022018,04:00,05:00,153
9022018,05:00,06:00,155
9022018,06:00,07:00,154
9022018,07:00,08:00,154
9022018,08:00,09:00,154
9022018,09:00,10:00,155
9022018,10:00,11:00,155
9022018,11:00,12:00,152
9022018,12:00,13:00,150
9022018,13:00,14:00,149
9022018,14:00,15:00,149
9022018,15:00,16:00,149
9022018,16:00,17:00,149
9022018,17:00,18:00,149
9022018,18:00,19:00,149
9022018,19:00,20:00,149
9022018,20:00,21:00,149
9022018,21:00,22:00,150
9022018,22:00,23:00,149
9022018,23:00,00:00,149
10022018,00:00,01:00,148
10022018,01:00,02:00,150
10022018,02:00,03:00,150
10022018,03:00,04:00,150
10022018,04:00,05:00,151
10022018,05:00,06:00,150
10022018,06:00,07:00,150
10022018,07:00,08:00,151
10022018,08:00,09:00,152
10022018,09:00,10:00,152
10022018,10:00,11:00,152
10022018,11:00,12:00,152
10022018,12:00,13:00,152
10022018,13:00,14:00,152
10022018,14:00,15:00,153
10022018,15:00,16:00,153
10022018,16:00,17:00,152
10022018,17:00,18:00,151
10022018,18:00,19:00,151
10022018,19:00,20:00,151
10022018,20:00,21:00,152
10022018,21:00,22:00,152
10022018,22:00,23:00,151
10022018,23:00,00:00,150
11022018,00:00,01:00,150
11022018,01:00,02:00,148
11022018,02:00,03:00,130
11022018,03:00,04:00,130
11022018,04:00,05:00,133
11022018,05:00,06:00,141
11022018,06:00,07:00,140
11022018,07:00,08:00,141
11022018,08:00,09:00,128
11022018,09:00,10:00,126
11022018,10:00,11:00,135
11022018,11:00,12:00,146
11022018,12:00,13:00,145
