date,start,end,11WD4RDK42G4---O,11WD4RDK71C7---G,11WD4RDK81C8---3
4012016,23:00,00:00,,398,0
5012016,00:00,01:00,,255,0
5012016,01:00,02:00,,176,0
5012016,02:00,03:00,,171,0
5012016,03:00,04:00,,171,0
5012016,04:00,05:00,,172,0
5012016,05:00,06:00,,260,0
5012016,06:00,07:00,,365,0
5012016,07:00,08:00,,489,0
5012016,08:00,09:00,,491,0
5012016,09:00,10:00,,493,0
5012016,10:00,11:00,,495,0
5012016,11:00,12:00,,495,0
5012016,12:00,13:00,,495,0
5012016,13:00,14:00,,495,0
5012016,14:00,15:00,,495,0
5012016,15:00,16:00,,495,0
5012016,16:00,17:00,,495,0
5012016,17:00,18:00,,494,0
5012016,18:00,19:00,,494,0
5012016,19:00,20:00,,495,0
5012016,20:00,21:00,,495,0
5012016,21:00,22:00,,495,0
5012016,22:00,23:00,,497,0
5012016,23:00,00:00,,464,0
6012016,00:00,01:00,,393,0
6012016,01:00,02:00,,200,0
6012016,02:00,03:00,,171,0
6012016,03:00,04:00,,173,0
6012016,04:00,05:00,,170,0
6012016,05:00,06:00,,168,0
6012016,06:00,07:00,,169,0
6012016,07:00,08:00,,212,0
6012016,08:00,09:00,,384,0
6012016,09:00,10:00,,492,0
6012016,10:00,11:00,,492,0
6012016,11:00,12:00,,492,0
6012016,12:00,13:00,,493,0
6012016,13:00,14:00,,493,0
6012016,14:00,15:00,,492,0
6012016,15:00,16:00,,495,0
6012016,16:00,17:00,,496,0
6012016,17:00,18:00,,493,0
6012016,18:00,19:00,,491,0
6012016,19:00,20:00,,494,0
6012016,20:00,21:00,,495,0
6012016,21:00,22:00,,494,0
6012016,22:00,23:00,,493,0
6012016,23:00,00:00,,496,0
7012016,00:00,01:00,,322,0
7012016,01:00,02:00,,172,0
7012016,02:00,03:00,,169,0
7012016,03:00,04:00,,173,0
7012016,04:00,05:00,,171,0
7012016,05:00,06:00,,291,0
7012016,06:00,07:00,,480,0
7012016,07:00,08:00,,491,0
7012016,08:00,09:00,,489,0
7012016,09:00,10:00,,487,0
7012016,10:00,11:00,,487,0
7012016,11:00,12:00,,487,0
7012016,12:00,13:00,,486,0
7012016,13:00,14:00,,487,0
7012016,14:00,15:00,,486,0
7012016,15:00,16:00,,487,0
7012016,16:00,17:00,,487,0
7012016,17:00,18:00,,487,0
7012016,18:00,19:00,,487,0
7012016,19:00,20:00,,491,0
7012016,20:00,21:00,,473,0
7012016,21:00,22:00,,203,0
7012016,22:00,23:00,,173,0
7012016,23:00,00:00,,170,0
8012016,00:00,01:00,,226,0
8012016,01:00,02:00,,256,0
8012016,02:00,03:00,,266,0
8012016,03:00,04:00,,303,0
8012016,04:00,05:00,,294,0
8012016,05:00,06:00,,181,0
8012016,06:00,07:00,,277,0
8012016,07:00,08:00,,379,0
8012016,08:00,09:00,,379,0
8012016,09:00,10:00,,283,0
8012016,10:00,11:00,,251,0
8012016,11:00,12:00,,252,0
8012016,12:00,13:00,,252,0
8012016,13:00,14:00,,281,0
8012016,14:00,15:00,,438,0
8012016,15:00,16:00,,492,0
8012016,16:00,17:00,,492,0
8012016,17:00,18:00,,492,0
8012016,18:00,19:00,,493,0
8012016,19:00,20:00,,493,0
8012016,20:00,21:00,,492,0
8012016,21:00,22:00,,492,0
8012016,22:00,23:00,,492,0
8012016,23:00,00:00,,493,0
9012016,00:00,01:00,,474,0
9012016,01:00,02:00,,211,0
9012016,02:00,03:00,,186,0
9012016,03:00,04:00,,182,0
9012016,04:00,05:00,,181,0
9012016,05:00,06:00,,182,0
9012016,06:00,07:00,,182,0
9012016,07:00,08:00,,180,0
9012016,08:00,09:00,,180,0
9012016,09:00,10:00,,314,0
9012016,10:00,11:00,,339,0
9012016,11:00,12:00,,342,0
9012016,12:00,13:00,,469,0
9012016,13:00,14:00,,492,0
9012016,14:00,15:00,,492,0
9012016,15:00,16:00,,492,0
9012016,16:00,17:00,,492,0
9012016,17:00,18:00,,495,0
9012016,18:00,19:00,,498,0
9012016,19:00,20:00,,498,0
9012016,20:00,21:00,,297,0
9012016,21:00,22:00,,183,0
9012016,22:00,23:00,,184,0
9012016,23:00,00:00,,184,0
10012016,00:00,01:00,,124,0
10012016,01:00,02:00,,0,0
10012016,02:00,03:00,,0,0
10012016,03:00,04:00,,0,0
10012016,04:00,05:00,,0,0
10012016,05:00,06:00,,0,0
10012016,06:00,07:00,,0,0
10012016,07:00,08:00,,0,0
10012016,08:00,09:00,,0,0
10012016,09:00,10:00,,0,0
10012016,10:00,11:00,,167,0
10012016,11:00,12:00,,191,0
10012016,12:00,13:00,,187,0
10012016,13:00,14:00,,187,0
10012016,14:00,15:00,,184,0
10012016,15:00,16:00,,193,0
10012016,16:00,17:00,,197,0
10012016,17:00,18:00,,195,0
10012016,18:00,19:00,,196,0
10012016,19:00,20:00,,198,0
10012016,20:00,21:00,,195,0
10012016,21:00,22:00,,197,0
10012016,22:00,23:00,,198,0
10012016,23:00,00:00,,198,0
11012016,00:00,01:00,,198,0
11012016,01:00,02:00,,199,0
11012016,02:00,03:00,,199,0
11012016,03:00,04:00,,199,0
11012016,04:00,05:00,,199,0
11012016,05:00,06:00,,300,0
11012016,06:00,07:00,,494,0
11012016,07:00,08:00,,492,0
11012016,08:00,09:00,,491,0
11012016,09:00,10:00,,490,0
11012016,10:00,11:00,,490,0
11012016,11:00,12:00,,491,0
11012016,12:00,13:00,,492,0
11012016,13:00,14:00,,492,0
11012016,14:00,15:00,,492,0
11012016,15:00,16:00,,492,0
11012016,16:00,17:00,,492,0
11012016,17:00,18:00,,491,0
11012016,18:00,19:00,,491,0
11012016,19:00,20:00,,492,0
11012016,20:00,21:00,,492,0
11012016,21:00,22:00,,492,0
11012016,22:00,23:00,,414,8
11012016,23:00,00:00,,174,25
12012016,00:00,01:00,,185,0
12012016,01:00,02:00,,185,0
12012016,02:00,03:00,,188,0
12012016,03:00,04:00,,188,0
12012016,04:00,05:00,,197,0
12012016,05:00,06:00,,296,0
12012016,06:00,07:00,,484,0
12012016,07:00,08:00,,487,0
12012016,08:00,09:00,,487,0
12012016,09:00,10:00,,487,0
12012016,10:00,11:00,,487,0
12012016,11:00,12:00,,488,0
12012016,12:00,13:00,,487,0
12012016,13:00,14:00,,488,0
12012016,14:00,15:00,,488,0
12012016,15:00,16:00,,488,0
12012016,16:00,17:00,,488,0
12012016,17:00,18:00,,488,0
12012016,18:00,19:00,,487,0
12012016,19:00,20:00,,488,0
12012016,20:00,21:00,,488,0
12012016,21:00,22:00,,476,0
12012016,22:00,23:00,,281,0
12012016,23:00,00:00,,186,0
13012016,00:00,01:00,,189,0
13012016,01:00,02:00,,190,0
13012016,02:00,03:00,,191,0
13012016,03:00,04:00,,191,0
13012016,04:00,05:00,,191,0
13012016,05:00,06:00,,194,0
13012016,06:00,07:00,,273,0
13012016,07:00,08:00,,484,0
13012016,08:00,09:00,,486,0
13012016,09:00,10:00,,486,0
13012016,10:00,11:00,,489,0
13012016,11:00,12:00,,492,0
13012016,12:00,13:00,,492,0
13012016,13:00,14:00,,492,0
13012016,14:00,15:00,,492,0
13012016,15:00,16:00,,489,0
13012016,16:00,17:00,,488,0
13012016,17:00,18:00,,488,0
13012016,18:00,19:00,,489,0
13012016,19:00,20:00,,489,0
13012016,20:00,21:00,,490,0
13012016,21:00,22:00,,489,0
13012016,22:00,23:00,,469,0
13012016,23:00,00:00,,205,0
14012016,00:00,01:00,,175,0
14012016,01:00,02:00,,175,0
14012016,02:00,03:00,,174,0
14012016,03:00,04:00,,180,0
14012016,04:00,05:00,,181,0
14012016,05:00,06:00,,221,0
14012016,06:00,07:00,,455,0
14012016,07:00,08:00,,481,0
14012016,08:00,09:00,,480,0
14012016,09:00,10:00,,481,0
14012016,10:00,11:00,,483,0
14012016,11:00,12:00,,487,0
14012016,12:00,13:00,,461,0
14012016,13:00,14:00,,449,0
14012016,14:00,15:00,,475,0
14012016,15:00,16:00,,495,0
14012016,16:00,17:00,,495,0
14012016,17:00,18:00,,492,0
14012016,18:00,19:00,,485,0
14012016,19:00,20:00,,484,0
14012016,20:00,21:00,,487,0
14012016,21:00,22:00,,487,0
14012016,22:00,23:00,,487,0
14012016,23:00,00:00,,341,0
15012016,00:00,01:00,,171,0
15012016,01:00,02:00,,170,0
15012016,02:00,03:00,,168,0
15012016,03:00,04:00,,171,0
15012016,04:00,05:00,,171,0
15012016,05:00,06:00,,172,99
15012016,06:00,07:00,,308,213
15012016,07:00,08:00,,472,249
15012016,08:00,09:00,,473,283
15012016,09:00,10:00,,473,336
15012016,10:00,11:00,,473,369
15012016,11:00,12:00,,476,383
15012016,12:00,13:00,,478,410
15012016,13:00,14:00,,478,420
15012016,14:00,15:00,,478,416
15012016,15:00,16:00,,478,417
15012016,16:00,17:00,,477,420
15012016,17:00,18:00,,478,417
15012016,18:00,19:00,,478,417
15012016,19:00,20:00,,479,417
15012016,20:00,21:00,,479,418
15012016,21:00,22:00,,482,418
15012016,22:00,23:00,,492,417
15012016,23:00,00:00,,300,419
16012016,00:00,01:00,,208,420
16012016,01:00,02:00,,170,418
16012016,02:00,03:00,,167,418
16012016,03:00,04:00,,165,419
16012016,04:00,05:00,,166,417
16012016,05:00,06:00,,169,418
16012016,06:00,07:00,,328,419
16012016,07:00,08:00,,482,420
16012016,08:00,09:00,,489,419
16012016,09:00,10:00,,488,419
16012016,10:00,11:00,,490,420
16012016,11:00,12:00,,490,419
16012016,12:00,13:00,,490,419
16012016,13:00,14:00,,490,418
16012016,14:00,15:00,,490,417
16012016,15:00,16:00,,490,417
16012016,16:00,17:00,,490,417
16012016,17:00,18:00,,472,417
16012016,18:00,19:00,,489,418
16012016,19:00,20:00,,439,415
16012016,20:00,21:00,,368,417
16012016,21:00,22:00,,368,417
16012016,22:00,23:00,,365,416
16012016,23:00,00:00,,312,411
17012016,00:00,01:00,,270,306
17012016,01:00,02:00,,271,300
17012016,02:00,03:00,,270,334
17012016,03:00,04:00,,271,340
17012016,04:00,05:00,,270,329
17012016,05:00,06:00,,271,314
17012016,06:00,07:00,,269,337
17012016,07:00,08:00,,270,413
17012016,08:00,09:00,,347,418
17012016,09:00,10:00,,479,417
17012016,10:00,11:00,,486,417
17012016,11:00,12:00,,486,416
17012016,12:00,13:00,,486,416
17012016,13:00,14:00,,484,415
17012016,14:00,15:00,,487,415
17012016,15:00,16:00,,491,416
17012016,16:00,17:00,,492,415
17012016,17:00,18:00,,490,417
17012016,18:00,19:00,,485,415
17012016,19:00,20:00,,483,419
17012016,20:00,21:00,,483,418
17012016,21:00,22:00,,483,416
17012016,22:00,23:00,,474,414
17012016,23:00,00:00,,309,418
18012016,00:00,01:00,,173,419
18012016,01:00,02:00,,174,418
18012016,02:00,03:00,,175,417
18012016,03:00,04:00,,175,417
18012016,04:00,05:00,,176,416
18012016,05:00,06:00,,209,417
18012016,06:00,07:00,,388,417
18012016,07:00,08:00,,469,418
18012016,08:00,09:00,,469,419
18012016,09:00,10:00,,468,417
18012016,10:00,11:00,,469,418
18012016,11:00,12:00,,470,416
18012016,12:00,13:00,,470,417
18012016,13:00,14:00,,458,419
18012016,14:00,15:00,,464,413
18012016,15:00,16:00,,470,420
18012016,16:00,17:00,,470,418
18012016,17:00,18:00,,469,419
18012016,18:00,19:00,,469,419
18012016,19:00,20:00,,469,416
18012016,20:00,21:00,,470,417
18012016,21:00,22:00,,470,417
18012016,22:00,23:00,,474,417
18012016,23:00,00:00,,479,419
19012016,00:00,01:00,,481,417
19012016,01:00,02:00,,481,417
19012016,02:00,03:00,,479,418
19012016,03:00,04:00,,480,417
19012016,04:00,05:00,,480,417
19012016,05:00,06:00,,480,417
19012016,06:00,07:00,,476,417
19012016,07:00,08:00,,477,427
19012016,08:00,09:00,,471,443
19012016,09:00,10:00,,469,460
19012016,10:00,11:00,,471,466
19012016,11:00,12:00,,474,467
19012016,12:00,13:00,,470,466
19012016,13:00,14:00,,475,466
19012016,14:00,15:00,,477,464
19012016,15:00,16:00,,477,413
19012016,16:00,17:00,,477,406
19012016,17:00,18:00,,477,467
19012016,18:00,19:00,,476,467
19012016,19:00,20:00,,474,466
19012016,20:00,21:00,,470,465
19012016,21:00,22:00,,473,465
19012016,22:00,23:00,,477,466
19012016,23:00,00:00,,476,465
20012016,00:00,01:00,,476,463
20012016,01:00,02:00,,476,464
20012016,02:00,03:00,,477,465
20012016,03:00,04:00,,477,464
20012016,04:00,05:00,,477,464
20012016,05:00,06:00,,478,463
20012016,06:00,07:00,,476,462
20012016,07:00,08:00,,477,465
20012016,08:00,09:00,,476,465
20012016,09:00,10:00,,473,462
20012016,10:00,11:00,,468,464
20012016,11:00,12:00,,468,465
20012016,12:00,13:00,,473,465
20012016,13:00,14:00,,475,465
20012016,14:00,15:00,,475,464
20012016,15:00,16:00,,473,467
20012016,16:00,17:00,,472,466
20012016,17:00,18:00,,471,464
20012016,18:00,19:00,,473,464
20012016,19:00,20:00,,474,463
20012016,20:00,21:00,,474,463
20012016,21:00,22:00,,472,461
20012016,22:00,23:00,,474,464
20012016,23:00,00:00,,475,463
21012016,00:00,01:00,,474,467
21012016,01:00,02:00,,475,463
21012016,02:00,03:00,,474,465
21012016,03:00,04:00,,474,464
21012016,04:00,05:00,,474,465
21012016,05:00,06:00,,474,464
21012016,06:00,07:00,,468,466
21012016,07:00,08:00,,475,464
21012016,08:00,09:00,,474,466
21012016,09:00,10:00,,474,465
21012016,10:00,11:00,,474,466
21012016,11:00,12:00,,473,464
21012016,12:00,13:00,,474,467
21012016,13:00,14:00,,472,464
21012016,14:00,15:00,,473,462
21012016,15:00,16:00,,474,468
21012016,16:00,17:00,,474,466
21012016,17:00,18:00,,474,464
21012016,18:00,19:00,,474,466
21012016,19:00,20:00,,474,467
21012016,20:00,21:00,,470,464
21012016,21:00,22:00,,474,464
21012016,22:00,23:00,,472,466
21012016,23:00,00:00,,475,464
22012016,00:00,01:00,,474,466
22012016,01:00,02:00,,474,464
22012016,02:00,03:00,,475,465
22012016,03:00,04:00,,474,466
22012016,04:00,05:00,,474,465
22012016,05:00,06:00,,474,463
22012016,06:00,07:00,,474,464
22012016,07:00,08:00,,473,464
22012016,08:00,09:00,,474,464
22012016,09:00,10:00,,474,464
22012016,10:00,11:00,,474,466
22012016,11:00,12:00,,475,465
22012016,12:00,13:00,,475,466
22012016,13:00,14:00,,463,464
22012016,14:00,15:00,,473,465
22012016,15:00,16:00,,469,465
22012016,16:00,17:00,,464,466
22012016,17:00,18:00,,477,463
22012016,18:00,19:00,,456,464
22012016,19:00,20:00,,447,464
22012016,20:00,21:00,,443,467
22012016,21:00,22:00,,411,466
22012016,22:00,23:00,,349,466
22012016,23:00,00:00,,349,465
23012016,00:00,01:00,,273,464
23012016,01:00,02:00,,300,464
23012016,02:00,03:00,,300,465
23012016,03:00,04:00,,300,464
23012016,04:00,05:00,,289,465
23012016,05:00,06:00,,261,466
23012016,06:00,07:00,,261,464
23012016,07:00,08:00,,261,468
23012016,08:00,09:00,,288,466
23012016,09:00,10:00,,482,463
23012016,10:00,11:00,,488,465
23012016,11:00,12:00,,488,465
23012016,12:00,13:00,,489,465
23012016,13:00,14:00,,494,464
23012016,14:00,15:00,,495,464
23012016,15:00,16:00,,494,467
23012016,16:00,17:00,,494,465
23012016,17:00,18:00,,493,462
23012016,18:00,19:00,,491,466
23012016,19:00,20:00,,490,465
23012016,20:00,21:00,,487,466
23012016,21:00,22:00,,488,465
23012016,22:00,23:00,,488,464
23012016,23:00,00:00,,488,465
24012016,00:00,01:00,,488,467
24012016,01:00,02:00,,462,466
24012016,02:00,03:00,,266,464
24012016,03:00,04:00,,262,463
24012016,04:00,05:00,,262,466
24012016,05:00,06:00,,272,466
24012016,06:00,07:00,,359,464
24012016,07:00,08:00,,361,464
24012016,08:00,09:00,,360,464
24012016,09:00,10:00,,360,466
24012016,10:00,11:00,,360,466
24012016,11:00,12:00,,361,464
24012016,12:00,13:00,,361,464
24012016,13:00,14:00,,361,466
24012016,14:00,15:00,,278,465
24012016,15:00,16:00,,257,465
24012016,16:00,17:00,,257,465
24012016,17:00,18:00,,416,464
24012016,18:00,19:00,,497,464
24012016,19:00,20:00,,494,466
24012016,20:00,21:00,,493,465
24012016,21:00,22:00,,493,466
24012016,22:00,23:00,,493,465
24012016,23:00,00:00,,458,454
25012016,00:00,01:00,,320,334
25012016,01:00,02:00,,271,320
25012016,02:00,03:00,,262,322
25012016,03:00,04:00,,262,295
25012016,04:00,05:00,,262,263
25012016,05:00,06:00,,281,289
25012016,06:00,07:00,,441,404
25012016,07:00,08:00,,482,458
25012016,08:00,09:00,,480,469
25012016,09:00,10:00,,479,467
25012016,10:00,11:00,,472,467
25012016,11:00,12:00,,476,466
25012016,12:00,13:00,,488,466
25012016,13:00,14:00,,497,463
25012016,14:00,15:00,,503,468
25012016,15:00,16:00,,501,464
25012016,16:00,17:00,,501,466
25012016,17:00,18:00,,502,464
25012016,18:00,19:00,,500,468
25012016,19:00,20:00,,495,452
25012016,20:00,21:00,,491,325
25012016,21:00,22:00,,491,48
25012016,22:00,23:00,,491,0
25012016,23:00,00:00,,316,0
26012016,00:00,01:00,,172,0
26012016,01:00,02:00,,168,0
26012016,02:00,03:00,,166,0
26012016,03:00,04:00,,164,0
26012016,04:00,05:00,,163,0
26012016,05:00,06:00,,194,0
26012016,06:00,07:00,,428,0
26012016,07:00,08:00,,476,0
26012016,08:00,09:00,,477,0
26012016,09:00,10:00,,479,0
26012016,10:00,11:00,,477,0
26012016,11:00,12:00,,471,0
26012016,12:00,13:00,,361,0
26012016,13:00,14:00,,337,0
26012016,14:00,15:00,,180,0
26012016,15:00,16:00,,182,0
26012016,16:00,17:00,,94,0
26012016,17:00,18:00,,0,0
26012016,18:00,19:00,,0,0
26012016,19:00,20:00,,0,0
26012016,20:00,21:00,,0,0
26012016,21:00,22:00,,0,0
26012016,22:00,23:00,,0,25
26012016,23:00,00:00,,0,272
27012016,00:00,01:00,,0,319
27012016,01:00,02:00,,0,330
27012016,02:00,03:00,,0,355
27012016,03:00,04:00,,0,350
27012016,04:00,05:00,,0,354
27012016,05:00,06:00,,0,366
27012016,06:00,07:00,,0,407
27012016,07:00,08:00,,0,470
27012016,08:00,09:00,,0,465
27012016,09:00,10:00,,0,433
27012016,10:00,11:00,,0,462
27012016,11:00,12:00,,0,466
27012016,12:00,13:00,,0,373
27012016,13:00,14:00,,0,331
27012016,14:00,15:00,,0,330
27012016,15:00,16:00,,0,415
27012016,16:00,17:00,,0,471
27012016,17:00,18:00,,0,467
27012016,18:00,19:00,,0,467
27012016,19:00,20:00,,0,443
27012016,20:00,21:00,,0,334
27012016,21:00,22:00,,0,329
27012016,22:00,23:00,,0,330
27012016,23:00,00:00,,0,332
28012016,00:00,01:00,,0,328
28012016,01:00,02:00,,0,332
28012016,02:00,03:00,,0,332
28012016,03:00,04:00,,0,331
28012016,04:00,05:00,,0,332
28012016,05:00,06:00,,0,386
28012016,06:00,07:00,,0,445
28012016,07:00,08:00,,0,460
28012016,08:00,09:00,,0,467
28012016,09:00,10:00,,0,470
28012016,10:00,11:00,,0,466
28012016,11:00,12:00,,0,411
28012016,12:00,13:00,,0,324
28012016,13:00,14:00,,0,380
28012016,14:00,15:00,,0,464
28012016,15:00,16:00,,0,470
28012016,16:00,17:00,,0,463
28012016,17:00,18:00,,0,466
28012016,18:00,19:00,,0,464
28012016,19:00,20:00,,0,466
28012016,20:00,21:00,,0,465
28012016,21:00,22:00,,0,465
28012016,22:00,23:00,,0,465
28012016,23:00,00:00,,0,467
29012016,00:00,01:00,,0,386
29012016,01:00,02:00,,0,329
29012016,02:00,03:00,,0,325
29012016,03:00,04:00,,0,329
29012016,04:00,05:00,,0,330
29012016,05:00,06:00,,0,330
29012016,06:00,07:00,,0,336
29012016,07:00,08:00,,0,358
29012016,08:00,09:00,,0,416
29012016,09:00,10:00,,0,410
29012016,10:00,11:00,,0,398
29012016,11:00,12:00,,0,373
29012016,12:00,13:00,,0,349
29012016,13:00,14:00,,0,340
29012016,14:00,15:00,,0,330
29012016,15:00,16:00,,0,331
29012016,16:00,17:00,,0,349
29012016,17:00,18:00,,0,428
29012016,18:00,19:00,,0,342
29012016,19:00,20:00,,0,358
29012016,20:00,21:00,,0,330
29012016,21:00,22:00,,0,282
29012016,22:00,23:00,,0,61
29012016,23:00,00:00,,0,0
30012016,00:00,01:00,,0,0
30012016,01:00,02:00,,0,0
30012016,02:00,03:00,,0,0
30012016,03:00,04:00,,0,0
30012016,04:00,05:00,,0,0
30012016,05:00,06:00,,0,0
30012016,06:00,07:00,,0,0
30012016,07:00,08:00,,0,0
30012016,08:00,09:00,,0,0
30012016,09:00,10:00,,0,0
30012016,10:00,11:00,,0,0
30012016,11:00,12:00,,0,0
30012016,12:00,13:00,,0,0
30012016,13:00,14:00,,0,0
30012016,14:00,15:00,,0,0
30012016,15:00,16:00,,0,0
30012016,16:00,17:00,,0,0
30012016,17:00,18:00,,0,0
30012016,18:00,19:00,,0,0
30012016,19:00,20:00,,0,0
30012016,20:00,21:00,,0,0
30012016,21:00,22:00,,0,0
30012016,22:00,23:00,,0,0
30012016,23:00,00:00,,0,0
31012016,00:00,01:00,,0,0
31012016,01:00,02:00,,0,0
31012016,02:00,03:00,,0,0
31012016,03:00,04:00,,0,0
31012016,04:00,05:00,,0,0
31012016,05:00,06:00,,0,0
31012016,06:00,07:00,,0,11
31012016,07:00,08:00,,0,270
31012016,08:00,09:00,,112,321
31012016,09:00,10:00,,191,428
31012016,10:00,11:00,,267,391
31012016,11:00,12:00,,403,437
31012016,12:00,13:00,,492,470
31012016,13:00,14:00,,400,465
31012016,14:00,15:00,,316,467
31012016,15:00,16:00,,195,395
31012016,16:00,17:00,,181,327
31012016,17:00,18:00,,184,381
31012016,18:00,19:00,,356,467
31012016,19:00,20:00,,406,466
31012016,20:00,21:00,,392,360
31012016,21:00,22:00,,195,325
31012016,22:00,23:00,,179,327
31012016,23:00,00:00,,176,330
1022016,00:00,01:00,,175,328
1022016,01:00,02:00,,174,329
1022016,02:00,03:00,,175,330
1022016,03:00,04:00,,174,331
1022016,04:00,05:00,,175,330
1022016,05:00,06:00,,175,332
1022016,06:00,07:00,,274,338
1022016,07:00,08:00,,491,426
1022016,08:00,09:00,,496,466
1022016,09:00,10:00,,498,469
1022016,10:00,11:00,,498,468
1022016,11:00,12:00,,498,468
1022016,12:00,13:00,,498,467
1022016,13:00,14:00,,447,441
1022016,14:00,15:00,,306,336
1022016,15:00,16:00,,306,330
1022016,16:00,17:00,,306,331
1022016,17:00,18:00,,306,405
1022016,18:00,19:00,,305,470
1022016,19:00,20:00,,190,469
1022016,20:00,21:00,,174,360
1022016,21:00,22:00,,177,328
1022016,22:00,23:00,,176,328
1022016,23:00,00:00,,146,265
2022016,00:00,01:00,,0,2
2022016,01:00,02:00,,0,0
2022016,02:00,03:00,,0,0
2022016,03:00,04:00,,0,0
2022016,04:00,05:00,,0,0
2022016,05:00,06:00,,0,0
2022016,06:00,07:00,,0,0
2022016,07:00,08:00,,0,0
2022016,08:00,09:00,,0,0
2022016,09:00,10:00,,0,0
2022016,10:00,11:00,,0,0
2022016,11:00,12:00,,0,0
2022016,12:00,13:00,,0,0
2022016,13:00,14:00,,0,0
2022016,14:00,15:00,,0,0
2022016,15:00,16:00,,0,0
2022016,16:00,17:00,,0,0
2022016,17:00,18:00,,0,0
2022016,18:00,19:00,,0,0
2022016,19:00,20:00,,0,0
2022016,20:00,21:00,,0,0
2022016,21:00,22:00,,0,0
2022016,22:00,23:00,,0,0
2022016,23:00,00:00,,0,54
3022016,00:00,01:00,,119,254
3022016,01:00,02:00,,243,340
3022016,02:00,03:00,,253,407
3022016,03:00,04:00,,224,466
3022016,04:00,05:00,,275,468
3022016,05:00,06:00,,291,468
3022016,06:00,07:00,,454,465
3022016,07:00,08:00,,493,467
3022016,08:00,09:00,,493,466
3022016,09:00,10:00,,493,468
3022016,10:00,11:00,,493,465
3022016,11:00,12:00,,493,467
3022016,12:00,13:00,,492,467
3022016,13:00,14:00,,493,465
3022016,14:00,15:00,,492,466
3022016,15:00,16:00,,492,468
3022016,16:00,17:00,,493,466
3022016,17:00,18:00,,493,467
3022016,18:00,19:00,,491,466
3022016,19:00,20:00,,490,467
3022016,20:00,21:00,,491,466
3022016,21:00,22:00,,476,467
3022016,22:00,23:00,,457,465
3022016,23:00,00:00,,278,468
4022016,00:00,01:00,,274,465
4022016,01:00,02:00,,277,464
