date,start,end,11WD8KLIN5G--13E
14012016,12:00,13:00,121
14012016,13:00,14:00,134
14012016,14:00,15:00,134
14012016,15:00,16:00,135
14012016,16:00,17:00,134
14012016,17:00,18:00,132
14012016,18:00,19:00,134
14012016,19:00,20:00,135
14012016,20:00,21:00,135
14012016,21:00,22:00,138
14012016,22:00,23:00,137
14012016,23:00,00:00,136
15012016,00:00,01:00,136
15012016,01:00,02:00,135
15012016,02:00,03:00,132
15012016,03:00,04:00,134
15012016,04:00,05:00,135
15012016,05:00,06:00,137
15012016,06:00,07:00,137
15012016,07:00,08:00,132
15012016,08:00,09:00,124
15012016,09:00,10:00,138
15012016,10:00,11:00,141
15012016,11:00,12:00,142
15012016,12:00,13:00,142
15012016,13:00,14:00,140
15012016,14:00,15:00,139
15012016,15:00,16:00,139
15012016,16:00,17:00,140
15012016,17:00,18:00,140
15012016,18:00,19:00,139
15012016,19:00,20:00,139
15012016,20:00,21:00,139
15012016,21:00,22:00,139
15012016,22:00,23:00,138
15012016,23:00,00:00,138
16012016,00:00,01:00,137
16012016,01:00,02:00,138
16012016,02:00,03:00,137
16012016,03:00,04:00,137
16012016,04:00,05:00,138
16012016,05:00,06:00,137
16012016,06:00,07:00,137
16012016,07:00,08:00,137
16012016,08:00,09:00,140
16012016,09:00,10:00,141
16012016,10:00,11:00,141
16012016,11:00,12:00,140
16012016,12:00,13:00,141
16012016,13:00,14:00,141
16012016,14:00,15:00,141
16012016,15:00,16:00,141
16012016,16:00,17:00,142
16012016,17:00,18:00,143
16012016,18:00,19:00,142
16012016,19:00,20:00,140
16012016,20:00,21:00,140
16012016,21:00,22:00,140
16012016,22:00,23:00,139
16012016,23:00,00:00,138
17012016,00:00,01:00,137
17012016,01:00,02:00,137
17012016,02:00,03:00,137
17012016,03:00,04:00,137
17012016,04:00,05:00,137
17012016,05:00,06:00,137
17012016,06:00,07:00,137
17012016,07:00,08:00,138
17012016,08:00,09:00,140
17012016,09:00,10:00,140
17012016,10:00,11:00,141
17012016,11:00,12:00,139
17012016,12:00,13:00,138
17012016,13:00,14:00,138
17012016,14:00,15:00,145
17012016,15:00,16:00,148
17012016,16:00,17:00,149
17012016,17:00,18:00,148
17012016,18:00,19:00,148
17012016,19:00,20:00,148
17012016,20:00,21:00,148
17012016,21:00,22:00,148
17012016,22:00,23:00,148
17012016,23:00,00:00,145
18012016,00:00,01:00,144
18012016,01:00,02:00,144
18012016,02:00,03:00,144
18012016,03:00,04:00,145
18012016,04:00,05:00,143
18012016,05:00,06:00,142
18012016,06:00,07:00,144
18012016,07:00,08:00,143
18012016,08:00,09:00,144
18012016,09:00,10:00,145
18012016,10:00,11:00,142
18012016,11:00,12:00,137
18012016,12:00,13:00,137
18012016,13:00,14:00,139
18012016,14:00,15:00,138
18012016,15:00,16:00,138
18012016,16:00,17:00,139
18012016,17:00,18:00,140
18012016,18:00,19:00,139
18012016,19:00,20:00,141
18012016,20:00,21:00,140
18012016,21:00,22:00,140
18012016,22:00,23:00,131
18012016,23:00,00:00,129
19012016,00:00,01:00,125
19012016,01:00,02:00,124
19012016,02:00,03:00,124
19012016,03:00,04:00,125
19012016,04:00,05:00,127
19012016,05:00,06:00,130
19012016,06:00,07:00,132
19012016,07:00,08:00,132
19012016,08:00,09:00,132
19012016,09:00,10:00,130
19012016,10:00,11:00,129
19012016,11:00,12:00,127
19012016,12:00,13:00,130
19012016,13:00,14:00,133
19012016,14:00,15:00,131
19012016,15:00,16:00,131
19012016,16:00,17:00,132
19012016,17:00,18:00,135
19012016,18:00,19:00,135
19012016,19:00,20:00,136
19012016,20:00,21:00,137
19012016,21:00,22:00,136
19012016,22:00,23:00,133
19012016,23:00,00:00,135
20012016,00:00,01:00,136
20012016,01:00,02:00,135
20012016,02:00,03:00,137
20012016,03:00,04:00,137
20012016,04:00,05:00,138
20012016,05:00,06:00,139
20012016,06:00,07:00,141
20012016,07:00,08:00,143
20012016,08:00,09:00,145
20012016,09:00,10:00,146
20012016,10:00,11:00,145
20012016,11:00,12:00,145
20012016,12:00,13:00,145
20012016,13:00,14:00,145
20012016,14:00,15:00,144
20012016,15:00,16:00,144
20012016,16:00,17:00,144
20012016,17:00,18:00,145
20012016,18:00,19:00,145
20012016,19:00,20:00,144
20012016,20:00,21:00,144
20012016,21:00,22:00,143
20012016,22:00,23:00,139
20012016,23:00,00:00,139
21012016,00:00,01:00,137
21012016,01:00,02:00,138
21012016,02:00,03:00,138
21012016,03:00,04:00,139
21012016,04:00,05:00,135
21012016,05:00,06:00,118
21012016,06:00,07:00,122
21012016,07:00,08:00,122
21012016,08:00,09:00,122
21012016,09:00,10:00,122
21012016,10:00,11:00,122
21012016,11:00,12:00,122
21012016,12:00,13:00,122
21012016,13:00,14:00,121
21012016,14:00,15:00,120
21012016,15:00,16:00,120
21012016,16:00,17:00,120
21012016,17:00,18:00,135
21012016,18:00,19:00,143
21012016,19:00,20:00,142
21012016,20:00,21:00,142
21012016,21:00,22:00,136
21012016,22:00,23:00,128
21012016,23:00,00:00,128
22012016,00:00,01:00,127
22012016,01:00,02:00,128
22012016,02:00,03:00,127
22012016,03:00,04:00,130
22012016,04:00,05:00,132
22012016,05:00,06:00,132
22012016,06:00,07:00,134
22012016,07:00,08:00,135
22012016,08:00,09:00,124
22012016,09:00,10:00,125
22012016,10:00,11:00,127
22012016,11:00,12:00,111
22012016,12:00,13:00,139
22012016,13:00,14:00,146
22012016,14:00,15:00,147
22012016,15:00,16:00,147
22012016,16:00,17:00,145
22012016,17:00,18:00,145
22012016,18:00,19:00,146
22012016,19:00,20:00,146
22012016,20:00,21:00,146
22012016,21:00,22:00,145
22012016,22:00,23:00,141
22012016,23:00,00:00,139
23012016,00:00,01:00,139
23012016,01:00,02:00,139
23012016,02:00,03:00,139
23012016,03:00,04:00,139
23012016,04:00,05:00,141
23012016,05:00,06:00,142
23012016,06:00,07:00,142
23012016,07:00,08:00,144
23012016,08:00,09:00,146
23012016,09:00,10:00,146
23012016,10:00,11:00,145
23012016,11:00,12:00,146
23012016,12:00,13:00,147
23012016,13:00,14:00,147
23012016,14:00,15:00,147
23012016,15:00,16:00,146
23012016,16:00,17:00,147
23012016,17:00,18:00,146
23012016,18:00,19:00,146
23012016,19:00,20:00,146
23012016,20:00,21:00,146
23012016,21:00,22:00,144
23012016,22:00,23:00,144
23012016,23:00,00:00,142
24012016,00:00,01:00,141
24012016,01:00,02:00,137
24012016,02:00,03:00,136
24012016,03:00,04:00,136
24012016,04:00,05:00,138
24012016,05:00,06:00,139
24012016,06:00,07:00,138
24012016,07:00,08:00,138
24012016,08:00,09:00,139
24012016,09:00,10:00,141
24012016,10:00,11:00,140
24012016,11:00,12:00,142
24012016,12:00,13:00,133
24012016,13:00,14:00,126
24012016,14:00,15:00,125
24012016,15:00,16:00,125
24012016,16:00,17:00,124
24012016,17:00,18:00,125
24012016,18:00,19:00,125
24012016,19:00,20:00,137
24012016,20:00,21:00,137
24012016,21:00,22:00,137
24012016,22:00,23:00,137
24012016,23:00,00:00,137
25012016,00:00,01:00,138
25012016,01:00,02:00,138
25012016,02:00,03:00,138
25012016,03:00,04:00,138
25012016,04:00,05:00,137
25012016,05:00,06:00,137
25012016,06:00,07:00,131
25012016,07:00,08:00,118
25012016,08:00,09:00,110
25012016,09:00,10:00,109
25012016,10:00,11:00,112
25012016,11:00,12:00,113
25012016,12:00,13:00,111
25012016,13:00,14:00,112
25012016,14:00,15:00,111
25012016,15:00,16:00,111
25012016,16:00,17:00,111
25012016,17:00,18:00,105
25012016,18:00,19:00,103
25012016,19:00,20:00,103
25012016,20:00,21:00,102
25012016,21:00,22:00,104
25012016,22:00,23:00,99
25012016,23:00,00:00,96
26012016,00:00,01:00,99
26012016,01:00,02:00,101
26012016,02:00,03:00,99
26012016,03:00,04:00,102
26012016,04:00,05:00,103
26012016,05:00,06:00,103
26012016,06:00,07:00,102
26012016,07:00,08:00,102
26012016,08:00,09:00,102
26012016,09:00,10:00,104
26012016,10:00,11:00,105
26012016,11:00,12:00,105
26012016,12:00,13:00,104
26012016,13:00,14:00,105
26012016,14:00,15:00,105
26012016,15:00,16:00,102
26012016,16:00,17:00,102
26012016,17:00,18:00,104
26012016,18:00,19:00,105
26012016,19:00,20:00,103
26012016,20:00,21:00,103
26012016,21:00,22:00,104
26012016,22:00,23:00,104
26012016,23:00,00:00,105
27012016,00:00,01:00,104
27012016,01:00,02:00,105
27012016,02:00,03:00,106
27012016,03:00,04:00,105
27012016,04:00,05:00,101
27012016,05:00,06:00,95
27012016,06:00,07:00,103
27012016,07:00,08:00,115
27012016,08:00,09:00,117
27012016,09:00,10:00,118
27012016,10:00,11:00,118
27012016,11:00,12:00,119
27012016,12:00,13:00,118
27012016,13:00,14:00,118
27012016,14:00,15:00,118
27012016,15:00,16:00,118
27012016,16:00,17:00,118
27012016,17:00,18:00,118
27012016,18:00,19:00,117
27012016,19:00,20:00,113
27012016,20:00,21:00,102
27012016,21:00,22:00,104
27012016,22:00,23:00,105
27012016,23:00,00:00,100
28012016,00:00,01:00,93
28012016,01:00,02:00,93
28012016,02:00,03:00,94
28012016,03:00,04:00,94
28012016,04:00,05:00,94
28012016,05:00,06:00,102
28012016,06:00,07:00,105
28012016,07:00,08:00,104
28012016,08:00,09:00,102
28012016,09:00,10:00,106
28012016,10:00,11:00,105
28012016,11:00,12:00,95
28012016,12:00,13:00,98
28012016,13:00,14:00,106
28012016,14:00,15:00,106
28012016,15:00,16:00,105
28012016,16:00,17:00,103
28012016,17:00,18:00,101
28012016,18:00,19:00,103
28012016,19:00,20:00,103
28012016,20:00,21:00,104
28012016,21:00,22:00,104
28012016,22:00,23:00,104
28012016,23:00,00:00,102
29012016,00:00,01:00,98
29012016,01:00,02:00,103
29012016,02:00,03:00,104
29012016,03:00,04:00,103
29012016,04:00,05:00,102
29012016,05:00,06:00,102
29012016,06:00,07:00,111
29012016,07:00,08:00,115
29012016,08:00,09:00,115
29012016,09:00,10:00,115
29012016,10:00,11:00,115
29012016,11:00,12:00,115
29012016,12:00,13:00,109
29012016,13:00,14:00,104
29012016,14:00,15:00,105
29012016,15:00,16:00,103
29012016,16:00,17:00,103
29012016,17:00,18:00,104
29012016,18:00,19:00,105
29012016,19:00,20:00,102
29012016,20:00,21:00,103
29012016,21:00,22:00,104
29012016,22:00,23:00,104
29012016,23:00,00:00,104
30012016,00:00,01:00,103
30012016,01:00,02:00,105
30012016,02:00,03:00,106
30012016,03:00,04:00,104
30012016,04:00,05:00,104
30012016,05:00,06:00,104
30012016,06:00,07:00,105
30012016,07:00,08:00,105
30012016,08:00,09:00,103
30012016,09:00,10:00,106
30012016,10:00,11:00,106
30012016,11:00,12:00,103
30012016,12:00,13:00,102
30012016,13:00,14:00,106
30012016,14:00,15:00,105
30012016,15:00,16:00,105
30012016,16:00,17:00,105
30012016,17:00,18:00,105
30012016,18:00,19:00,106
30012016,19:00,20:00,103
30012016,20:00,21:00,103
30012016,21:00,22:00,106
30012016,22:00,23:00,106
30012016,23:00,00:00,104
31012016,00:00,01:00,103
31012016,01:00,02:00,104
31012016,02:00,03:00,104
31012016,03:00,04:00,103
31012016,04:00,05:00,103
31012016,05:00,06:00,104
31012016,06:00,07:00,104
31012016,07:00,08:00,102
31012016,08:00,09:00,103
31012016,09:00,10:00,103
31012016,10:00,11:00,104
31012016,11:00,12:00,103
31012016,12:00,13:00,104
31012016,13:00,14:00,104
31012016,14:00,15:00,104
31012016,15:00,16:00,104
31012016,16:00,17:00,103
31012016,17:00,18:00,104
31012016,18:00,19:00,104
31012016,19:00,20:00,103
31012016,20:00,21:00,104
31012016,21:00,22:00,105
31012016,22:00,23:00,107
31012016,23:00,00:00,107
1022016,00:00,01:00,106
1022016,01:00,02:00,105
1022016,02:00,03:00,105
1022016,03:00,04:00,106
1022016,04:00,05:00,105
1022016,05:00,06:00,105
1022016,06:00,07:00,106
1022016,07:00,08:00,104
1022016,08:00,09:00,102
1022016,09:00,10:00,105
1022016,10:00,11:00,107
1022016,11:00,12:00,105
1022016,12:00,13:00,104
1022016,13:00,14:00,104
1022016,14:00,15:00,105
1022016,15:00,16:00,105
1022016,16:00,17:00,103
1022016,17:00,18:00,105
1022016,18:00,19:00,99
1022016,19:00,20:00,89
1022016,20:00,21:00,89
1022016,21:00,22:00,102
1022016,22:00,23:00,103
1022016,23:00,00:00,101
2022016,00:00,01:00,102
2022016,01:00,02:00,102
2022016,02:00,03:00,100
2022016,03:00,04:00,100
2022016,04:00,05:00,97
2022016,05:00,06:00,100
2022016,06:00,07:00,99
2022016,07:00,08:00,98
2022016,08:00,09:00,98
2022016,09:00,10:00,99
2022016,10:00,11:00,99
2022016,11:00,12:00,100
2022016,12:00,13:00,99
2022016,13:00,14:00,103
2022016,14:00,15:00,104
2022016,15:00,16:00,102
2022016,16:00,17:00,104
2022016,17:00,18:00,105
2022016,18:00,19:00,102
2022016,19:00,20:00,103
2022016,20:00,21:00,101
2022016,21:00,22:00,102
2022016,22:00,23:00,103
2022016,23:00,00:00,101
3022016,00:00,01:00,98
3022016,01:00,02:00,102
3022016,02:00,03:00,102
3022016,03:00,04:00,100
3022016,04:00,05:00,99
3022016,05:00,06:00,99
3022016,06:00,07:00,97
3022016,07:00,08:00,95
3022016,08:00,09:00,96
3022016,09:00,10:00,97
3022016,10:00,11:00,96
3022016,11:00,12:00,93
3022016,12:00,13:00,96
3022016,13:00,14:00,98
3022016,14:00,15:00,97
3022016,15:00,16:00,101
3022016,16:00,17:00,98
3022016,17:00,18:00,98
3022016,18:00,19:00,97
3022016,19:00,20:00,99
3022016,20:00,21:00,98
3022016,21:00,22:00,101
3022016,22:00,23:00,101
3022016,23:00,00:00,97
4022016,00:00,01:00,97
4022016,01:00,02:00,101
4022016,02:00,03:00,97
4022016,03:00,04:00,90
4022016,04:00,05:00,94
4022016,05:00,06:00,94
4022016,06:00,07:00,91
4022016,07:00,08:00,91
4022016,08:00,09:00,93
4022016,09:00,10:00,94
4022016,10:00,11:00,93
4022016,11:00,12:00,93
4022016,12:00,13:00,93
4022016,13:00,14:00,94
4022016,14:00,15:00,94
4022016,15:00,16:00,93
4022016,16:00,17:00,93
4022016,17:00,18:00,94
4022016,18:00,19:00,96
4022016,19:00,20:00,95
4022016,20:00,21:00,95
4022016,21:00,22:00,95
4022016,22:00,23:00,95
4022016,23:00,00:00,95
5022016,00:00,01:00,93
5022016,01:00,02:00,95
5022016,02:00,03:00,95
5022016,03:00,04:00,87
5022016,04:00,05:00,93
5022016,05:00,06:00,94
5022016,06:00,07:00,93
5022016,07:00,08:00,91
5022016,08:00,09:00,91
5022016,09:00,10:00,91
5022016,10:00,11:00,90
5022016,11:00,12:00,91
5022016,12:00,13:00,91
5022016,13:00,14:00,92
5022016,14:00,15:00,95
5022016,15:00,16:00,94
5022016,16:00,17:00,95
5022016,17:00,18:00,96
5022016,18:00,19:00,97
5022016,19:00,20:00,96
5022016,20:00,21:00,95
5022016,21:00,22:00,96
5022016,22:00,23:00,96
5022016,23:00,00:00,93
6022016,00:00,01:00,93
6022016,01:00,02:00,95
6022016,02:00,03:00,94
6022016,03:00,04:00,92
6022016,04:00,05:00,93
6022016,05:00,06:00,94
6022016,06:00,07:00,93
6022016,07:00,08:00,91
6022016,08:00,09:00,86
6022016,09:00,10:00,81
6022016,10:00,11:00,76
6022016,11:00,12:00,83
6022016,12:00,13:00,86
6022016,13:00,14:00,89
6022016,14:00,15:00,90
6022016,15:00,16:00,90
6022016,16:00,17:00,99
6022016,17:00,18:00,98
6022016,18:00,19:00,103
6022016,19:00,20:00,105
6022016,20:00,21:00,105
6022016,21:00,22:00,105
6022016,22:00,23:00,106
6022016,23:00,00:00,101
7022016,00:00,01:00,100
7022016,01:00,02:00,103
7022016,02:00,03:00,104
7022016,03:00,04:00,104
7022016,04:00,05:00,104
7022016,05:00,06:00,106
7022016,06:00,07:00,105
7022016,07:00,08:00,103
7022016,08:00,09:00,103
7022016,09:00,10:00,103
7022016,10:00,11:00,103
7022016,11:00,12:00,103
7022016,12:00,13:00,105
7022016,13:00,14:00,106
7022016,14:00,15:00,106
7022016,15:00,16:00,106
7022016,16:00,17:00,106
7022016,17:00,18:00,107
7022016,18:00,19:00,107
7022016,19:00,20:00,107
7022016,20:00,21:00,107
7022016,21:00,22:00,108
7022016,22:00,23:00,106
7022016,23:00,00:00,101
8022016,00:00,01:00,102
8022016,01:00,02:00,104
8022016,02:00,03:00,104
8022016,03:00,04:00,102
8022016,04:00,05:00,103
8022016,05:00,06:00,103
8022016,06:00,07:00,102
8022016,07:00,08:00,102
8022016,08:00,09:00,101
8022016,09:00,10:00,102
8022016,10:00,11:00,103
8022016,11:00,12:00,101
8022016,12:00,13:00,102
8022016,13:00,14:00,104
8022016,14:00,15:00,104
8022016,15:00,16:00,104
8022016,16:00,17:00,103
8022016,17:00,18:00,105
8022016,18:00,19:00,96
8022016,19:00,20:00,104
8022016,20:00,21:00,103
8022016,21:00,22:00,103
8022016,22:00,23:00,105
8022016,23:00,00:00,101
9022016,00:00,01:00,100
9022016,01:00,02:00,103
9022016,02:00,03:00,103
9022016,03:00,04:00,103
9022016,04:00,05:00,101
9022016,05:00,06:00,71
9022016,06:00,07:00,80
9022016,07:00,08:00,80
9022016,08:00,09:00,81
9022016,09:00,10:00,80
9022016,10:00,11:00,82
9022016,11:00,12:00,81
9022016,12:00,13:00,83
9022016,13:00,14:00,84
9022016,14:00,15:00,84
9022016,15:00,16:00,85
9022016,16:00,17:00,85
9022016,17:00,18:00,86
9022016,18:00,19:00,86
9022016,19:00,20:00,85
9022016,20:00,21:00,83
9022016,21:00,22:00,83
9022016,22:00,23:00,83
9022016,23:00,00:00,83
10022016,00:00,01:00,80
10022016,01:00,02:00,79
10022016,02:00,03:00,79
10022016,03:00,04:00,82
10022016,04:00,05:00,83
10022016,05:00,06:00,84
10022016,06:00,07:00,84
10022016,07:00,08:00,82
10022016,08:00,09:00,82
10022016,09:00,10:00,83
10022016,10:00,11:00,82
10022016,11:00,12:00,78
10022016,12:00,13:00,77
10022016,13:00,14:00,80
10022016,14:00,15:00,81
10022016,15:00,16:00,79
10022016,16:00,17:00,80
10022016,17:00,18:00,82
10022016,18:00,19:00,88
10022016,19:00,20:00,89
10022016,20:00,21:00,89
10022016,21:00,22:00,89
10022016,22:00,23:00,87
10022016,23:00,00:00,92
11022016,00:00,01:00,100
11022016,01:00,02:00,105
11022016,02:00,03:00,106
11022016,03:00,04:00,103
11022016,04:00,05:00,104
11022016,05:00,06:00,105
11022016,06:00,07:00,105
11022016,07:00,08:00,102
11022016,08:00,09:00,103
11022016,09:00,10:00,104
11022016,10:00,11:00,99
11022016,11:00,12:00,81
11022016,12:00,13:00,80
