date,start,end,11WD2ZOL50001274
9012016,17:00,18:00,450
9012016,18:00,19:00,450
9012016,19:00,20:00,450
9012016,20:00,21:00,403
9012016,21:00,22:00,161
9012016,22:00,23:00,1
9012016,23:00,00:00,0
10012016,00:00,01:00,0
10012016,01:00,02:00,0
10012016,02:00,03:00,0
10012016,03:00,04:00,0
10012016,04:00,05:00,0
10012016,05:00,06:00,0
10012016,06:00,07:00,0
10012016,07:00,08:00,0
10012016,08:00,09:00,0
10012016,09:00,10:00,0
10012016,10:00,11:00,0
10012016,11:00,12:00,0
10012016,12:00,13:00,0
10012016,13:00,14:00,0
10012016,14:00,15:00,0
10012016,15:00,16:00,0
10012016,16:00,17:00,0
10012016,17:00,18:00,0
10012016,18:00,19:00,0
10012016,19:00,20:00,0
10012016,20:00,21:00,0
10012016,21:00,22:00,0
10012016,22:00,23:00,0
10012016,23:00,00:00,0
11012016,00:00,01:00,0
11012016,01:00,02:00,0
11012016,02:00,03:00,0
11012016,03:00,04:00,0
11012016,04:00,05:00,2
11012016,05:00,06:00,102
11012016,06:00,07:00,258
11012016,07:00,08:00,442
11012016,08:00,09:00,457
11012016,09:00,10:00,455
11012016,10:00,11:00,453
11012016,11:00,12:00,453
11012016,12:00,13:00,453
11012016,13:00,14:00,455
11012016,14:00,15:00,452
11012016,15:00,16:00,450
11012016,16:00,17:00,451
11012016,17:00,18:00,456
11012016,18:00,19:00,456
11012016,19:00,20:00,456
11012016,20:00,21:00,455
11012016,21:00,22:00,278
11012016,22:00,23:00,53
11012016,23:00,00:00,0
12012016,00:00,01:00,0
12012016,01:00,02:00,0
12012016,02:00,03:00,0
12012016,03:00,04:00,0
12012016,04:00,05:00,0
12012016,05:00,06:00,0
12012016,06:00,07:00,152
12012016,07:00,08:00,405
12012016,08:00,09:00,455
12012016,09:00,10:00,455
12012016,10:00,11:00,455
12012016,11:00,12:00,457
12012016,12:00,13:00,457
12012016,13:00,14:00,457
12012016,14:00,15:00,453
12012016,15:00,16:00,452
12012016,16:00,17:00,453
12012016,17:00,18:00,455
12012016,18:00,19:00,379
12012016,19:00,20:00,390
12012016,20:00,21:00,409
12012016,21:00,22:00,154
12012016,22:00,23:00,0
12012016,23:00,00:00,0
13012016,00:00,01:00,0
13012016,01:00,02:00,0
13012016,02:00,03:00,0
13012016,03:00,04:00,0
13012016,04:00,05:00,0
13012016,05:00,06:00,0
13012016,06:00,07:00,30
13012016,07:00,08:00,224
13012016,08:00,09:00,448
13012016,09:00,10:00,454
13012016,10:00,11:00,455
13012016,11:00,12:00,454
13012016,12:00,13:00,454
13012016,13:00,14:00,454
13012016,14:00,15:00,451
13012016,15:00,16:00,450
13012016,16:00,17:00,450
13012016,17:00,18:00,452
13012016,18:00,19:00,454
13012016,19:00,20:00,454
13012016,20:00,21:00,454
13012016,21:00,22:00,407
13012016,22:00,23:00,156
13012016,23:00,00:00,0
14012016,00:00,01:00,0
14012016,01:00,02:00,0
14012016,02:00,03:00,0
14012016,03:00,04:00,0
14012016,04:00,05:00,0
14012016,05:00,06:00,55
14012016,06:00,07:00,261
14012016,07:00,08:00,450
14012016,08:00,09:00,450
14012016,09:00,10:00,447
14012016,10:00,11:00,451
14012016,11:00,12:00,452
14012016,12:00,13:00,453
14012016,13:00,14:00,453
14012016,14:00,15:00,449
14012016,15:00,16:00,449
14012016,16:00,17:00,448
14012016,17:00,18:00,453
14012016,18:00,19:00,453
14012016,19:00,20:00,453
14012016,20:00,21:00,453
14012016,21:00,22:00,451
14012016,22:00,23:00,451
14012016,23:00,00:00,450
15012016,00:00,01:00,302
15012016,01:00,02:00,250
15012016,02:00,03:00,250
15012016,03:00,04:00,250
15012016,04:00,05:00,250
15012016,05:00,06:00,250
15012016,06:00,07:00,293
15012016,07:00,08:00,443
15012016,08:00,09:00,453
15012016,09:00,10:00,452
15012016,10:00,11:00,452
15012016,11:00,12:00,453
15012016,12:00,13:00,453
15012016,13:00,14:00,452
15012016,14:00,15:00,448
15012016,15:00,16:00,447
15012016,16:00,17:00,447
15012016,17:00,18:00,451
15012016,18:00,19:00,450
15012016,19:00,20:00,451
15012016,20:00,21:00,450
15012016,21:00,22:00,451
15012016,22:00,23:00,452
15012016,23:00,00:00,450
16012016,00:00,01:00,452
16012016,01:00,02:00,453
16012016,02:00,03:00,452
16012016,03:00,04:00,447
16012016,04:00,05:00,447
16012016,05:00,06:00,445
16012016,06:00,07:00,450
16012016,07:00,08:00,450
16012016,08:00,09:00,450
16012016,09:00,10:00,450
16012016,10:00,11:00,451
16012016,11:00,12:00,450
16012016,12:00,13:00,451
16012016,13:00,14:00,451
16012016,14:00,15:00,446
16012016,15:00,16:00,446
16012016,16:00,17:00,445
16012016,17:00,18:00,450
16012016,18:00,19:00,449
16012016,19:00,20:00,390
16012016,20:00,21:00,313
16012016,21:00,22:00,308
16012016,22:00,23:00,215
16012016,23:00,00:00,127
17012016,00:00,01:00,130
17012016,01:00,02:00,131
17012016,02:00,03:00,130
17012016,03:00,04:00,130
17012016,04:00,05:00,130
17012016,05:00,06:00,130
17012016,06:00,07:00,130
17012016,07:00,08:00,131
17012016,08:00,09:00,271
17012016,09:00,10:00,446
17012016,10:00,11:00,449
17012016,11:00,12:00,449
17012016,12:00,13:00,449
17012016,13:00,14:00,449
17012016,14:00,15:00,444
17012016,15:00,16:00,443
17012016,16:00,17:00,443
17012016,17:00,18:00,449
17012016,18:00,19:00,448
17012016,19:00,20:00,448
17012016,20:00,21:00,448
17012016,21:00,22:00,448
17012016,22:00,23:00,448
17012016,23:00,00:00,295
18012016,00:00,01:00,136
18012016,01:00,02:00,130
18012016,02:00,03:00,130
18012016,03:00,04:00,130
18012016,04:00,05:00,130
18012016,05:00,06:00,298
18012016,06:00,07:00,446
18012016,07:00,08:00,445
18012016,08:00,09:00,443
18012016,09:00,10:00,443
18012016,10:00,11:00,447
18012016,11:00,12:00,448
18012016,12:00,13:00,447
18012016,13:00,14:00,400
18012016,14:00,15:00,395
18012016,15:00,16:00,396
18012016,16:00,17:00,422
18012016,17:00,18:00,448
18012016,18:00,19:00,427
18012016,19:00,20:00,448
18012016,20:00,21:00,447
18012016,21:00,22:00,447
18012016,22:00,23:00,446
18012016,23:00,00:00,448
19012016,00:00,01:00,448
19012016,01:00,02:00,447
19012016,02:00,03:00,447
19012016,03:00,04:00,442
19012016,04:00,05:00,441
19012016,05:00,06:00,439
19012016,06:00,07:00,444
19012016,07:00,08:00,444
19012016,08:00,09:00,377
19012016,09:00,10:00,378
19012016,10:00,11:00,382
19012016,11:00,12:00,383
19012016,12:00,13:00,382
19012016,13:00,14:00,379
19012016,14:00,15:00,378
19012016,15:00,16:00,368
19012016,16:00,17:00,424
19012016,17:00,18:00,449
19012016,18:00,19:00,448
19012016,19:00,20:00,449
19012016,20:00,21:00,447
19012016,21:00,22:00,448
19012016,22:00,23:00,449
19012016,23:00,00:00,401
20012016,00:00,01:00,241
20012016,01:00,02:00,228
20012016,02:00,03:00,229
20012016,03:00,04:00,224
20012016,04:00,05:00,223
20012016,05:00,06:00,282
20012016,06:00,07:00,373
20012016,07:00,08:00,443
20012016,08:00,09:00,382
20012016,09:00,10:00,381
20012016,10:00,11:00,385
20012016,11:00,12:00,379
20012016,12:00,13:00,385
20012016,13:00,14:00,382
20012016,14:00,15:00,374
20012016,15:00,16:00,369
20012016,16:00,17:00,423
20012016,17:00,18:00,451
20012016,18:00,19:00,449
20012016,19:00,20:00,451
20012016,20:00,21:00,448
20012016,21:00,22:00,449
20012016,22:00,23:00,448
20012016,23:00,00:00,448
21012016,00:00,01:00,448
21012016,01:00,02:00,447
21012016,02:00,03:00,448
21012016,03:00,04:00,445
21012016,04:00,05:00,444
21012016,05:00,06:00,442
21012016,06:00,07:00,449
21012016,07:00,08:00,446
21012016,08:00,09:00,377
21012016,09:00,10:00,439
21012016,10:00,11:00,445
21012016,11:00,12:00,444
21012016,12:00,13:00,381
21012016,13:00,14:00,382
21012016,14:00,15:00,364
21012016,15:00,16:00,376
21012016,16:00,17:00,444
21012016,17:00,18:00,450
21012016,18:00,19:00,448
21012016,19:00,20:00,450
21012016,20:00,21:00,449
21012016,21:00,22:00,448
21012016,22:00,23:00,449
21012016,23:00,00:00,449
22012016,00:00,01:00,435
22012016,01:00,02:00,442
22012016,02:00,03:00,449
22012016,03:00,04:00,435
22012016,04:00,05:00,433
22012016,05:00,06:00,441
22012016,06:00,07:00,444
22012016,07:00,08:00,445
22012016,08:00,09:00,444
22012016,09:00,10:00,445
22012016,10:00,11:00,447
22012016,11:00,12:00,448
22012016,12:00,13:00,449
22012016,13:00,14:00,448
22012016,14:00,15:00,449
22012016,15:00,16:00,449
22012016,16:00,17:00,449
22012016,17:00,18:00,451
22012016,18:00,19:00,449
22012016,19:00,20:00,446
22012016,20:00,21:00,440
22012016,21:00,22:00,314
22012016,22:00,23:00,233
22012016,23:00,00:00,157
23012016,00:00,01:00,131
23012016,01:00,02:00,132
23012016,02:00,03:00,195
23012016,03:00,04:00,200
23012016,04:00,05:00,200
23012016,05:00,06:00,200
23012016,06:00,07:00,144
23012016,07:00,08:00,278
23012016,08:00,09:00,357
23012016,09:00,10:00,352
23012016,10:00,11:00,441
23012016,11:00,12:00,451
23012016,12:00,13:00,452
23012016,13:00,14:00,411
23012016,14:00,15:00,354
23012016,15:00,16:00,352
23012016,16:00,17:00,353
23012016,17:00,18:00,447
23012016,18:00,19:00,453
23012016,19:00,20:00,452
23012016,20:00,21:00,443
23012016,21:00,22:00,318
23012016,22:00,23:00,381
23012016,23:00,00:00,448
24012016,00:00,01:00,279
24012016,01:00,02:00,55
24012016,02:00,03:00,0
24012016,03:00,04:00,0
24012016,04:00,05:00,0
24012016,05:00,06:00,0
24012016,06:00,07:00,0
24012016,07:00,08:00,0
24012016,08:00,09:00,0
24012016,09:00,10:00,0
24012016,10:00,11:00,0
24012016,11:00,12:00,0
24012016,12:00,13:00,0
24012016,13:00,14:00,0
24012016,14:00,15:00,0
24012016,15:00,16:00,0
24012016,16:00,17:00,0
24012016,17:00,18:00,0
24012016,18:00,19:00,0
24012016,19:00,20:00,0
24012016,20:00,21:00,0
24012016,21:00,22:00,0
24012016,22:00,23:00,0
24012016,23:00,00:00,0
25012016,00:00,01:00,0
25012016,01:00,02:00,0
25012016,02:00,03:00,0
25012016,03:00,04:00,0
25012016,04:00,05:00,0
25012016,05:00,06:00,0
25012016,06:00,07:00,116
25012016,07:00,08:00,337
25012016,08:00,09:00,456
25012016,09:00,10:00,450
25012016,10:00,11:00,453
25012016,11:00,12:00,453
25012016,12:00,13:00,455
25012016,13:00,14:00,454
25012016,14:00,15:00,412
25012016,15:00,16:00,447
25012016,16:00,17:00,455
25012016,17:00,18:00,455
25012016,18:00,19:00,453
25012016,19:00,20:00,457
25012016,20:00,21:00,455
25012016,21:00,22:00,437
25012016,22:00,23:00,446
25012016,23:00,00:00,267
26012016,00:00,01:00,118
26012016,01:00,02:00,121
26012016,02:00,03:00,203
26012016,03:00,04:00,221
26012016,04:00,05:00,159
26012016,05:00,06:00,120
26012016,06:00,07:00,236
26012016,07:00,08:00,450
26012016,08:00,09:00,454
26012016,09:00,10:00,455
26012016,10:00,11:00,465
26012016,11:00,12:00,467
26012016,12:00,13:00,470
26012016,13:00,14:00,472
26012016,14:00,15:00,473
26012016,15:00,16:00,472
26012016,16:00,17:00,466
26012016,17:00,18:00,455
26012016,18:00,19:00,455
26012016,19:00,20:00,272
26012016,20:00,21:00,121
26012016,21:00,22:00,120
26012016,22:00,23:00,120
26012016,23:00,00:00,120
27012016,00:00,01:00,120
27012016,01:00,02:00,120
27012016,02:00,03:00,120
27012016,03:00,04:00,120
27012016,04:00,05:00,122
27012016,05:00,06:00,129
27012016,06:00,07:00,165
27012016,07:00,08:00,359
27012016,08:00,09:00,410
27012016,09:00,10:00,409
27012016,10:00,11:00,331
27012016,11:00,12:00,318
27012016,12:00,13:00,238
27012016,13:00,14:00,229
27012016,14:00,15:00,133
27012016,15:00,16:00,120
27012016,16:00,17:00,120
27012016,17:00,18:00,120
27012016,18:00,19:00,120
27012016,19:00,20:00,120
27012016,20:00,21:00,120
27012016,21:00,22:00,120
27012016,22:00,23:00,120
27012016,23:00,00:00,120
28012016,00:00,01:00,120
28012016,01:00,02:00,120
28012016,02:00,03:00,120
28012016,03:00,04:00,120
28012016,04:00,05:00,120
28012016,05:00,06:00,121
28012016,06:00,07:00,250
28012016,07:00,08:00,395
28012016,08:00,09:00,457
28012016,09:00,10:00,457
28012016,10:00,11:00,458
28012016,11:00,12:00,458
28012016,12:00,13:00,460
28012016,13:00,14:00,459
28012016,14:00,15:00,459
28012016,15:00,16:00,460
28012016,16:00,17:00,460
28012016,17:00,18:00,460
28012016,18:00,19:00,460
28012016,19:00,20:00,460
28012016,20:00,21:00,458
28012016,21:00,22:00,405
28012016,22:00,23:00,160
28012016,23:00,00:00,119
29012016,00:00,01:00,119
29012016,01:00,02:00,121
29012016,02:00,03:00,120
29012016,03:00,04:00,120
29012016,04:00,05:00,120
29012016,05:00,06:00,120
29012016,06:00,07:00,260
29012016,07:00,08:00,455
29012016,08:00,09:00,456
29012016,09:00,10:00,385
29012016,10:00,11:00,323
29012016,11:00,12:00,172
29012016,12:00,13:00,125
29012016,13:00,14:00,120
29012016,14:00,15:00,120
29012016,15:00,16:00,120
29012016,16:00,17:00,120
29012016,17:00,18:00,120
29012016,18:00,19:00,120
29012016,19:00,20:00,120
29012016,20:00,21:00,120
29012016,21:00,22:00,126
29012016,22:00,23:00,122
29012016,23:00,00:00,120
30012016,00:00,01:00,120
30012016,01:00,02:00,120
30012016,02:00,03:00,120
30012016,03:00,04:00,120
30012016,04:00,05:00,120
30012016,05:00,06:00,119
30012016,06:00,07:00,120
30012016,07:00,08:00,214
30012016,08:00,09:00,273
30012016,09:00,10:00,295
30012016,10:00,11:00,278
30012016,11:00,12:00,370
30012016,12:00,13:00,287
30012016,13:00,14:00,270
30012016,14:00,15:00,270
30012016,15:00,16:00,270
30012016,16:00,17:00,270
30012016,17:00,18:00,270
30012016,18:00,19:00,367
30012016,19:00,20:00,421
30012016,20:00,21:00,420
30012016,21:00,22:00,344
30012016,22:00,23:00,258
30012016,23:00,00:00,119
31012016,00:00,01:00,0
31012016,01:00,02:00,0
31012016,02:00,03:00,0
31012016,03:00,04:00,0
31012016,04:00,05:00,0
31012016,05:00,06:00,0
31012016,06:00,07:00,0
31012016,07:00,08:00,0
31012016,08:00,09:00,9
31012016,09:00,10:00,142
31012016,10:00,11:00,208
31012016,11:00,12:00,135
31012016,12:00,13:00,120
31012016,13:00,14:00,121
31012016,14:00,15:00,121
31012016,15:00,16:00,121
31012016,16:00,17:00,121
31012016,17:00,18:00,121
31012016,18:00,19:00,121
31012016,19:00,20:00,120
31012016,20:00,21:00,121
31012016,21:00,22:00,117
31012016,22:00,23:00,0
31012016,23:00,00:00,0
1022016,00:00,01:00,0
1022016,01:00,02:00,0
1022016,02:00,03:00,0
1022016,03:00,04:00,0
1022016,04:00,05:00,0
1022016,05:00,06:00,21
1022016,06:00,07:00,173
1022016,07:00,08:00,343
1022016,08:00,09:00,456
1022016,09:00,10:00,458
1022016,10:00,11:00,459
1022016,11:00,12:00,460
1022016,12:00,13:00,281
1022016,13:00,14:00,122
1022016,14:00,15:00,121
1022016,15:00,16:00,120
1022016,16:00,17:00,189
1022016,17:00,18:00,239
1022016,18:00,19:00,240
1022016,19:00,20:00,290
1022016,20:00,21:00,210
1022016,21:00,22:00,129
1022016,22:00,23:00,120
1022016,23:00,00:00,120
2022016,00:00,01:00,121
2022016,01:00,02:00,120
2022016,02:00,03:00,120
2022016,03:00,04:00,120
2022016,04:00,05:00,120
2022016,05:00,06:00,120
2022016,06:00,07:00,120
2022016,07:00,08:00,120
2022016,08:00,09:00,235
2022016,09:00,10:00,261
2022016,10:00,11:00,331
2022016,11:00,12:00,328
2022016,12:00,13:00,244
2022016,13:00,14:00,194
2022016,14:00,15:00,193
2022016,15:00,16:00,196
2022016,16:00,17:00,256
2022016,17:00,18:00,261
2022016,18:00,19:00,260
2022016,19:00,20:00,259
2022016,20:00,21:00,196
2022016,21:00,22:00,107
2022016,22:00,23:00,0
2022016,23:00,00:00,0
3022016,00:00,01:00,0
3022016,01:00,02:00,0
3022016,02:00,03:00,0
3022016,03:00,04:00,0
3022016,04:00,05:00,6
3022016,05:00,06:00,170
3022016,06:00,07:00,301
3022016,07:00,08:00,448
3022016,08:00,09:00,451
3022016,09:00,10:00,449
3022016,10:00,11:00,449
3022016,11:00,12:00,451
3022016,12:00,13:00,449
3022016,13:00,14:00,450
3022016,14:00,15:00,449
3022016,15:00,16:00,450
3022016,16:00,17:00,449
3022016,17:00,18:00,454
3022016,18:00,19:00,456
3022016,19:00,20:00,456
3022016,20:00,21:00,432
3022016,21:00,22:00,354
3022016,22:00,23:00,349
3022016,23:00,00:00,268
4022016,00:00,01:00,268
4022016,01:00,02:00,270
4022016,02:00,03:00,205
4022016,03:00,04:00,126
4022016,04:00,05:00,120
4022016,05:00,06:00,120
4022016,06:00,07:00,150
4022016,07:00,08:00,391
4022016,08:00,09:00,454
4022016,09:00,10:00,454
4022016,10:00,11:00,454
4022016,11:00,12:00,455
4022016,12:00,13:00,454
4022016,13:00,14:00,455
4022016,14:00,15:00,455
4022016,15:00,16:00,455
4022016,16:00,17:00,455
4022016,17:00,18:00,455
4022016,18:00,19:00,456
4022016,19:00,20:00,455
4022016,20:00,21:00,455
4022016,21:00,22:00,454
4022016,22:00,23:00,456
4022016,23:00,00:00,455
5022016,00:00,01:00,456
5022016,01:00,02:00,422
5022016,02:00,03:00,254
5022016,03:00,04:00,200
5022016,04:00,05:00,221
5022016,05:00,06:00,264
5022016,06:00,07:00,392
5022016,07:00,08:00,455
5022016,08:00,09:00,455
5022016,09:00,10:00,455
5022016,10:00,11:00,455
5022016,11:00,12:00,456
5022016,12:00,13:00,404
5022016,13:00,14:00,416
5022016,14:00,15:00,358
5022016,15:00,16:00,394
5022016,16:00,17:00,453
5022016,17:00,18:00,458
5022016,18:00,19:00,456
5022016,19:00,20:00,456
5022016,20:00,21:00,456
5022016,21:00,22:00,281
5022016,22:00,23:00,53
5022016,23:00,00:00,0
6022016,00:00,01:00,0
6022016,01:00,02:00,0
6022016,02:00,03:00,0
6022016,03:00,04:00,0
6022016,04:00,05:00,0
6022016,05:00,06:00,0
6022016,06:00,07:00,0
6022016,07:00,08:00,56
6022016,08:00,09:00,201
6022016,09:00,10:00,204
6022016,10:00,11:00,248
6022016,11:00,12:00,202
6022016,12:00,13:00,201
6022016,13:00,14:00,230
6022016,14:00,15:00,201
6022016,15:00,16:00,229
6022016,16:00,17:00,230
6022016,17:00,18:00,290
6022016,18:00,19:00,228
6022016,19:00,20:00,184
6022016,20:00,21:00,132
6022016,21:00,22:00,129
6022016,22:00,23:00,196
6022016,23:00,00:00,125
7022016,00:00,01:00,0
7022016,01:00,02:00,0
7022016,02:00,03:00,0
7022016,03:00,04:00,0
7022016,04:00,05:00,0
7022016,05:00,06:00,0
7022016,06:00,07:00,0
7022016,07:00,08:00,0
7022016,08:00,09:00,0
7022016,09:00,10:00,0
7022016,10:00,11:00,0
7022016,11:00,12:00,0
7022016,12:00,13:00,0
7022016,13:00,14:00,0
7022016,14:00,15:00,0
7022016,15:00,16:00,0
7022016,16:00,17:00,0
7022016,17:00,18:00,0
7022016,18:00,19:00,0
7022016,19:00,20:00,0
7022016,20:00,21:00,0
7022016,21:00,22:00,0
7022016,22:00,23:00,0
7022016,23:00,00:00,0
8022016,00:00,01:00,0
8022016,01:00,02:00,0
8022016,02:00,03:00,0
8022016,03:00,04:00,0
8022016,04:00,05:00,0
8022016,05:00,06:00,0
8022016,06:00,07:00,98
8022016,07:00,08:00,202
8022016,08:00,09:00,181
8022016,09:00,10:00,119
8022016,10:00,11:00,120
8022016,11:00,12:00,120
8022016,12:00,13:00,120
8022016,13:00,14:00,119
8022016,14:00,15:00,120
8022016,15:00,16:00,120
8022016,16:00,17:00,120
8022016,17:00,18:00,120
8022016,18:00,19:00,120
8022016,19:00,20:00,120
8022016,20:00,21:00,120
8022016,21:00,22:00,120
8022016,22:00,23:00,119
8022016,23:00,00:00,120
9022016,00:00,01:00,120
9022016,01:00,02:00,120
9022016,02:00,03:00,120
9022016,03:00,04:00,120
9022016,04:00,05:00,120
9022016,05:00,06:00,120
9022016,06:00,07:00,120
9022016,07:00,08:00,120
9022016,08:00,09:00,150
9022016,09:00,10:00,396
9022016,10:00,11:00,457
9022016,11:00,12:00,457
9022016,12:00,13:00,457
9022016,13:00,14:00,459
9022016,14:00,15:00,458
9022016,15:00,16:00,390
9022016,16:00,17:00,453
9022016,17:00,18:00,458
9022016,18:00,19:00,458
9022016,19:00,20:00,410
9022016,20:00,21:00,165
9022016,21:00,22:00,119
9022016,22:00,23:00,120
9022016,23:00,00:00,120
10022016,00:00,01:00,130
10022016,01:00,02:00,130
10022016,02:00,03:00,130
10022016,03:00,04:00,130
10022016,04:00,05:00,130
10022016,05:00,06:00,130
10022016,06:00,07:00,130
10022016,07:00,08:00,159
10022016,08:00,09:00,397
10022016,09:00,10:00,455
10022016,10:00,11:00,451
10022016,11:00,12:00,453
10022016,12:00,13:00,456
10022016,13:00,14:00,456
10022016,14:00,15:00,455
10022016,15:00,16:00,446
10022016,16:00,17:00,452
10022016,17:00,18:00,455
10022016,18:00,19:00,455
10022016,19:00,20:00,454
10022016,20:00,21:00,407
10022016,21:00,22:00,164
10022016,22:00,23:00,126
10022016,23:00,00:00,111
11022016,00:00,01:00,110
11022016,01:00,02:00,110
11022016,02:00,03:00,110
11022016,03:00,04:00,110
11022016,04:00,05:00,110
11022016,05:00,06:00,110
11022016,06:00,07:00,155
11022016,07:00,08:00,403
11022016,08:00,09:00,453
11022016,09:00,10:00,454
11022016,10:00,11:00,450
11022016,11:00,12:00,440
11022016,12:00,13:00,454
