date,start,end,11WD2NOR20001055
27032018,03:00,04:00,167
27032018,04:00,05:00,169
27032018,05:00,06:00,203
27032018,06:00,07:00,229
27032018,07:00,08:00,232
27032018,08:00,09:00,234
27032018,09:00,10:00,230
27032018,10:00,11:00,246
27032018,11:00,12:00,256
27032018,12:00,13:00,260
27032018,13:00,14:00,264
27032018,14:00,15:00,239
27032018,15:00,16:00,203
27032018,16:00,17:00,208
27032018,17:00,18:00,208
27032018,18:00,19:00,222
27032018,19:00,20:00,261
27032018,20:00,21:00,256
27032018,21:00,22:00,255
27032018,22:00,23:00,235
27032018,23:00,00:00,259
28032018,00:00,01:00,198
28032018,01:00,02:00,149
28032018,02:00,03:00,126
28032018,03:00,04:00,143
28032018,04:00,05:00,179
28032018,05:00,06:00,180
28032018,06:00,07:00,215
28032018,07:00,08:00,233
28032018,08:00,09:00,242
28032018,09:00,10:00,216
28032018,10:00,11:00,252
28032018,11:00,12:00,259
28032018,12:00,13:00,242
28032018,13:00,14:00,235
28032018,14:00,15:00,214
28032018,15:00,16:00,194
28032018,16:00,17:00,249
28032018,17:00,18:00,270
28032018,18:00,19:00,263
28032018,19:00,20:00,264
28032018,20:00,21:00,238
28032018,21:00,22:00,207
28032018,22:00,23:00,201
28032018,23:00,00:00,190
29032018,00:00,01:00,193
29032018,01:00,02:00,218
29032018,02:00,03:00,144
29032018,03:00,04:00,144
29032018,04:00,05:00,173
29032018,05:00,06:00,175
29032018,06:00,07:00,194
29032018,07:00,08:00,233
29032018,08:00,09:00,234
29032018,09:00,10:00,235
29032018,10:00,11:00,243
29032018,11:00,12:00,259
29032018,12:00,13:00,258
29032018,13:00,14:00,226
29032018,14:00,15:00,188
29032018,15:00,16:00,172
29032018,16:00,17:00,170
29032018,17:00,18:00,173
29032018,18:00,19:00,211
29032018,19:00,20:00,216
29032018,20:00,21:00,189
29032018,21:00,22:00,193
29032018,22:00,23:00,186
29032018,23:00,00:00,166
30032018,00:00,01:00,169
30032018,01:00,02:00,167
30032018,02:00,03:00,185
30032018,03:00,04:00,196
30032018,04:00,05:00,208
30032018,05:00,06:00,199
30032018,06:00,07:00,198
30032018,07:00,08:00,198
30032018,08:00,09:00,206
30032018,09:00,10:00,209
30032018,10:00,11:00,208
30032018,11:00,12:00,184
30032018,12:00,13:00,154
30032018,13:00,14:00,146
30032018,14:00,15:00,142
30032018,15:00,16:00,142
30032018,16:00,17:00,142
30032018,17:00,18:00,145
30032018,18:00,19:00,168
30032018,19:00,20:00,171
30032018,20:00,21:00,171
30032018,21:00,22:00,171
30032018,22:00,23:00,163
30032018,23:00,00:00,153
31032018,00:00,01:00,151
31032018,01:00,02:00,151
31032018,02:00,03:00,151
31032018,03:00,04:00,186
31032018,04:00,05:00,193
31032018,05:00,06:00,202
31032018,06:00,07:00,209
31032018,07:00,08:00,201
31032018,08:00,09:00,199
31032018,09:00,10:00,199
31032018,10:00,11:00,168
31032018,11:00,12:00,182
31032018,12:00,13:00,192
31032018,13:00,14:00,183
31032018,14:00,15:00,176
31032018,15:00,16:00,175
31032018,16:00,17:00,173
31032018,17:00,18:00,174
31032018,18:00,19:00,179
31032018,19:00,20:00,183
31032018,20:00,21:00,184
31032018,21:00,22:00,168
31032018,22:00,23:00,197
31032018,23:00,00:00,202
1042018,00:00,01:00,204
1042018,01:00,02:00,205
1042018,02:00,03:00,198
1042018,03:00,04:00,186
1042018,04:00,05:00,185
1042018,05:00,06:00,193
1042018,06:00,07:00,207
1042018,07:00,08:00,213
1042018,08:00,09:00,222
1042018,09:00,10:00,221
1042018,10:00,11:00,197
1042018,11:00,12:00,191
1042018,12:00,13:00,178
1042018,13:00,14:00,161
1042018,14:00,15:00,152
1042018,15:00,16:00,160
1042018,16:00,17:00,156
1042018,17:00,18:00,154
1042018,18:00,19:00,157
1042018,19:00,20:00,162
1042018,20:00,21:00,166
1042018,21:00,22:00,170
1042018,22:00,23:00,199
1042018,23:00,00:00,200
2042018,00:00,01:00,191
2042018,01:00,02:00,196
2042018,02:00,03:00,196
2042018,03:00,04:00,197
2042018,04:00,05:00,209
2042018,05:00,06:00,207
2042018,06:00,07:00,208
2042018,07:00,08:00,209
2042018,08:00,09:00,209
2042018,09:00,10:00,192
2042018,10:00,11:00,170
2042018,11:00,12:00,154
2042018,12:00,13:00,151
2042018,13:00,14:00,138
2042018,14:00,15:00,134
2042018,15:00,16:00,126
2042018,16:00,17:00,119
2042018,17:00,18:00,121
2042018,18:00,19:00,127
2042018,19:00,20:00,152
2042018,20:00,21:00,157
2042018,21:00,22:00,154
2042018,22:00,23:00,157
2042018,23:00,00:00,147
3042018,00:00,01:00,144
3042018,01:00,02:00,146
3042018,02:00,03:00,147
3042018,03:00,04:00,143
3042018,04:00,05:00,142
3042018,05:00,06:00,166
3042018,06:00,07:00,234
3042018,07:00,08:00,242
3042018,08:00,09:00,190
3042018,09:00,10:00,217
3042018,10:00,11:00,192
3042018,11:00,12:00,179
3042018,12:00,13:00,181
3042018,13:00,14:00,174
3042018,14:00,15:00,164
3042018,15:00,16:00,159
3042018,16:00,17:00,171
3042018,17:00,18:00,188
3042018,18:00,19:00,245
3042018,19:00,20:00,265
3042018,20:00,21:00,283
3042018,21:00,22:00,277
3042018,22:00,23:00,220
3042018,23:00,00:00,166
4042018,00:00,01:00,146
4042018,01:00,02:00,165
4042018,02:00,03:00,164
4042018,03:00,04:00,135
4042018,04:00,05:00,124
4042018,05:00,06:00,152
4042018,06:00,07:00,217
4042018,07:00,08:00,239
4042018,08:00,09:00,232
4042018,09:00,10:00,233
4042018,10:00,11:00,232
4042018,11:00,12:00,240
4042018,12:00,13:00,272
4042018,13:00,14:00,264
4042018,14:00,15:00,219
4042018,15:00,16:00,251
4042018,16:00,17:00,273
4042018,17:00,18:00,285
4042018,18:00,19:00,297
4042018,19:00,20:00,243
4042018,20:00,21:00,201
4042018,21:00,22:00,195
4042018,22:00,23:00,203
4042018,23:00,00:00,193
5042018,00:00,01:00,196
5042018,01:00,02:00,140
5042018,02:00,03:00,128
5042018,03:00,04:00,128
5042018,04:00,05:00,121
5042018,05:00,06:00,149
5042018,06:00,07:00,160
5042018,07:00,08:00,162
5042018,08:00,09:00,171
5042018,09:00,10:00,188
5042018,10:00,11:00,196
5042018,11:00,12:00,211
5042018,12:00,13:00,219
5042018,13:00,14:00,238
5042018,14:00,15:00,221
5042018,15:00,16:00,225
5042018,16:00,17:00,221
5042018,17:00,18:00,251
5042018,18:00,19:00,226
5042018,19:00,20:00,210
5042018,20:00,21:00,213
5042018,21:00,22:00,237
5042018,22:00,23:00,234
5042018,23:00,00:00,184
6042018,00:00,01:00,162
6042018,01:00,02:00,162
6042018,02:00,03:00,162
6042018,03:00,04:00,173
6042018,04:00,05:00,182
6042018,05:00,06:00,203
6042018,06:00,07:00,218
6042018,07:00,08:00,222
6042018,08:00,09:00,234
6042018,09:00,10:00,231
6042018,10:00,11:00,214
6042018,11:00,12:00,199
6042018,12:00,13:00,192
6042018,13:00,14:00,181
6042018,14:00,15:00,177
6042018,15:00,16:00,160
6042018,16:00,17:00,153
6042018,17:00,18:00,152
6042018,18:00,19:00,152
6042018,19:00,20:00,195
6042018,20:00,21:00,213
6042018,21:00,22:00,156
6042018,22:00,23:00,152
6042018,23:00,00:00,157
7042018,00:00,01:00,155
7042018,01:00,02:00,169
7042018,02:00,03:00,162
7042018,03:00,04:00,161
7042018,04:00,05:00,171
7042018,05:00,06:00,179
7042018,06:00,07:00,210
7042018,07:00,08:00,219
7042018,08:00,09:00,227
7042018,09:00,10:00,186
7042018,10:00,11:00,170
7042018,11:00,12:00,230
7042018,12:00,13:00,242
7042018,13:00,14:00,244
7042018,14:00,15:00,200
7042018,15:00,16:00,158
7042018,16:00,17:00,151
7042018,17:00,18:00,151
7042018,18:00,19:00,165
7042018,19:00,20:00,201
7042018,20:00,21:00,189
7042018,21:00,22:00,163
7042018,22:00,23:00,156
7042018,23:00,00:00,156
8042018,00:00,01:00,154
8042018,01:00,02:00,150
8042018,02:00,03:00,154
8042018,03:00,04:00,154
8042018,04:00,05:00,160
8042018,05:00,06:00,198
8042018,06:00,07:00,203
8042018,07:00,08:00,204
8042018,08:00,09:00,207
8042018,09:00,10:00,177
8042018,10:00,11:00,141
8042018,11:00,12:00,133
8042018,12:00,13:00,133
8042018,13:00,14:00,132
8042018,14:00,15:00,132
8042018,15:00,16:00,132
8042018,16:00,17:00,131
8042018,17:00,18:00,123
8042018,18:00,19:00,139
8042018,19:00,20:00,136
8042018,20:00,21:00,169
8042018,21:00,22:00,185
8042018,22:00,23:00,195
8042018,23:00,00:00,156
9042018,00:00,01:00,168
9042018,01:00,02:00,165
9042018,02:00,03:00,165
9042018,03:00,04:00,170
9042018,04:00,05:00,187
9042018,05:00,06:00,229
9042018,06:00,07:00,232
9042018,07:00,08:00,276
9042018,08:00,09:00,292
9042018,09:00,10:00,298
9042018,10:00,11:00,300
9042018,11:00,12:00,294
9042018,12:00,13:00,241
9042018,13:00,14:00,192
9042018,14:00,15:00,163
9042018,15:00,16:00,183
9042018,16:00,17:00,231
9042018,17:00,18:00,305
9042018,18:00,19:00,315
9042018,19:00,20:00,314
9042018,20:00,21:00,315
9042018,21:00,22:00,298
9042018,22:00,23:00,256
9042018,23:00,00:00,181
10042018,00:00,01:00,129
10042018,01:00,02:00,114
10042018,02:00,03:00,110
10042018,03:00,04:00,111
10042018,04:00,05:00,120
10042018,05:00,06:00,163
10042018,06:00,07:00,199
10042018,07:00,08:00,233
10042018,08:00,09:00,246
10042018,09:00,10:00,242
10042018,10:00,11:00,242
10042018,11:00,12:00,242
10042018,12:00,13:00,244
10042018,13:00,14:00,242
10042018,14:00,15:00,242
10042018,15:00,16:00,215
10042018,16:00,17:00,193
10042018,17:00,18:00,200
10042018,18:00,19:00,209
10042018,19:00,20:00,211
10042018,20:00,21:00,222
10042018,21:00,22:00,211
10042018,22:00,23:00,176
10042018,23:00,00:00,167
11042018,00:00,01:00,183
11042018,01:00,02:00,163
11042018,02:00,03:00,143
11042018,03:00,04:00,129
11042018,04:00,05:00,119
11042018,05:00,06:00,176
11042018,06:00,07:00,210
11042018,07:00,08:00,254
11042018,08:00,09:00,285
11042018,09:00,10:00,263
11042018,10:00,11:00,169
11042018,11:00,12:00,154
11042018,12:00,13:00,152
11042018,13:00,14:00,184
11042018,14:00,15:00,209
11042018,15:00,16:00,223
11042018,16:00,17:00,199
11042018,17:00,18:00,213
11042018,18:00,19:00,231
11042018,19:00,20:00,235
11042018,20:00,21:00,246
11042018,21:00,22:00,202
11042018,22:00,23:00,158
11042018,23:00,00:00,131
12042018,00:00,01:00,133
12042018,01:00,02:00,132
12042018,02:00,03:00,132
12042018,03:00,04:00,132
12042018,04:00,05:00,131
12042018,05:00,06:00,131
12042018,06:00,07:00,150
12042018,07:00,08:00,204
12042018,08:00,09:00,266
12042018,09:00,10:00,260
12042018,10:00,11:00,264
12042018,11:00,12:00,272
12042018,12:00,13:00,271
12042018,13:00,14:00,258
12042018,14:00,15:00,246
12042018,15:00,16:00,232
12042018,16:00,17:00,228
12042018,17:00,18:00,228
12042018,18:00,19:00,276
12042018,19:00,20:00,285
12042018,20:00,21:00,283
12042018,21:00,22:00,274
12042018,22:00,23:00,243
12042018,23:00,00:00,185
13042018,00:00,01:00,134
13042018,01:00,02:00,128
13042018,02:00,03:00,129
13042018,03:00,04:00,129
13042018,04:00,05:00,129
13042018,05:00,06:00,159
13042018,06:00,07:00,234
13042018,07:00,08:00,234
13042018,08:00,09:00,247
13042018,09:00,10:00,261
13042018,10:00,11:00,272
13042018,11:00,12:00,276
13042018,12:00,13:00,280
13042018,13:00,14:00,251
13042018,14:00,15:00,216
13042018,15:00,16:00,193
13042018,16:00,17:00,177
13042018,17:00,18:00,190
13042018,18:00,19:00,157
13042018,19:00,20:00,169
13042018,20:00,21:00,171
13042018,21:00,22:00,134
13042018,22:00,23:00,129
13042018,23:00,00:00,98
14042018,00:00,01:00,62
14042018,01:00,02:00,56
14042018,02:00,03:00,58
14042018,03:00,04:00,98
14042018,04:00,05:00,81
14042018,05:00,06:00,93
14042018,06:00,07:00,109
14042018,07:00,08:00,112
14042018,08:00,09:00,121
14042018,09:00,10:00,145
14042018,10:00,11:00,125
14042018,11:00,12:00,134
14042018,12:00,13:00,165
14042018,13:00,14:00,159
14042018,14:00,15:00,162
14042018,15:00,16:00,147
14042018,16:00,17:00,134
14042018,17:00,18:00,136
14042018,18:00,19:00,189
14042018,19:00,20:00,200
14042018,20:00,21:00,229
14042018,21:00,22:00,238
14042018,22:00,23:00,173
14042018,23:00,00:00,116
15042018,00:00,01:00,115
15042018,01:00,02:00,115
15042018,02:00,03:00,87
15042018,03:00,04:00,80
15042018,04:00,05:00,93
15042018,05:00,06:00,134
15042018,06:00,07:00,145
15042018,07:00,08:00,152
15042018,08:00,09:00,138
15042018,09:00,10:00,125
15042018,10:00,11:00,121
15042018,11:00,12:00,112
15042018,12:00,13:00,117
15042018,13:00,14:00,132
15042018,14:00,15:00,133
15042018,15:00,16:00,131
15042018,16:00,17:00,135
15042018,17:00,18:00,155
15042018,18:00,19:00,164
15042018,19:00,20:00,163
15042018,20:00,21:00,161
15042018,21:00,22:00,161
15042018,22:00,23:00,126
15042018,23:00,00:00,103
16042018,00:00,01:00,81
16042018,01:00,02:00,79
16042018,02:00,03:00,83
16042018,03:00,04:00,85
16042018,04:00,05:00,86
16042018,05:00,06:00,152
16042018,06:00,07:00,260
16042018,07:00,08:00,284
16042018,08:00,09:00,299
16042018,09:00,10:00,299
16042018,10:00,11:00,304
16042018,11:00,12:00,296
16042018,12:00,13:00,298
16042018,13:00,14:00,295
16042018,14:00,15:00,288
16042018,15:00,16:00,245
16042018,16:00,17:00,236
16042018,17:00,18:00,227
16042018,18:00,19:00,256
16042018,19:00,20:00,259
16042018,20:00,21:00,238
16042018,21:00,22:00,276
16042018,22:00,23:00,234
16042018,23:00,00:00,180
17042018,00:00,01:00,141
17042018,01:00,02:00,148
17042018,02:00,03:00,150
17042018,03:00,04:00,152
17042018,04:00,05:00,156
17042018,05:00,06:00,199
17042018,06:00,07:00,216
17042018,07:00,08:00,302
17042018,08:00,09:00,304
17042018,09:00,10:00,310
17042018,10:00,11:00,311
17042018,11:00,12:00,313
17042018,12:00,13:00,312
17042018,13:00,14:00,312
17042018,14:00,15:00,314
17042018,15:00,16:00,312
17042018,16:00,17:00,281
17042018,17:00,18:00,279
17042018,18:00,19:00,301
17042018,19:00,20:00,306
17042018,20:00,21:00,311
17042018,21:00,22:00,311
17042018,22:00,23:00,261
17042018,23:00,00:00,167
18042018,00:00,01:00,122
18042018,01:00,02:00,138
18042018,02:00,03:00,161
18042018,03:00,04:00,161
18042018,04:00,05:00,160
18042018,05:00,06:00,147
18042018,06:00,07:00,194
18042018,07:00,08:00,271
18042018,08:00,09:00,312
18042018,09:00,10:00,314
18042018,10:00,11:00,314
18042018,11:00,12:00,313
18042018,12:00,13:00,311
18042018,13:00,14:00,310
18042018,14:00,15:00,245
18042018,15:00,16:00,233
18042018,16:00,17:00,279
18042018,17:00,18:00,266
18042018,18:00,19:00,296
18042018,19:00,20:00,293
18042018,20:00,21:00,295
18042018,21:00,22:00,236
18042018,22:00,23:00,191
18042018,23:00,00:00,141
19042018,00:00,01:00,123
19042018,01:00,02:00,121
19042018,02:00,03:00,121
19042018,03:00,04:00,121
19042018,04:00,05:00,120
19042018,05:00,06:00,127
19042018,06:00,07:00,161
19042018,07:00,08:00,227
19042018,08:00,09:00,254
19042018,09:00,10:00,240
19042018,10:00,11:00,252
19042018,11:00,12:00,256
19042018,12:00,13:00,272
19042018,13:00,14:00,279
19042018,14:00,15:00,265
19042018,15:00,16:00,260
19042018,16:00,17:00,254
19042018,17:00,18:00,229
19042018,18:00,19:00,227
19042018,19:00,20:00,226
19042018,20:00,21:00,221
19042018,21:00,22:00,178
19042018,22:00,23:00,151
19042018,23:00,00:00,127
20042018,00:00,01:00,127
20042018,01:00,02:00,126
20042018,02:00,03:00,126
20042018,03:00,04:00,127
20042018,04:00,05:00,127
20042018,05:00,06:00,146
20042018,06:00,07:00,149
20042018,07:00,08:00,182
20042018,08:00,09:00,200
20042018,09:00,10:00,214
20042018,10:00,11:00,209
20042018,11:00,12:00,234
20042018,12:00,13:00,234
20042018,13:00,14:00,234
20042018,14:00,15:00,215
20042018,15:00,16:00,196
20042018,16:00,17:00,181
20042018,17:00,18:00,191
20042018,18:00,19:00,201
20042018,19:00,20:00,206
20042018,20:00,21:00,216
20042018,21:00,22:00,168
20042018,22:00,23:00,142
20042018,23:00,00:00,150
21042018,00:00,01:00,128
21042018,01:00,02:00,109
21042018,02:00,03:00,106
21042018,03:00,04:00,106
21042018,04:00,05:00,106
21042018,05:00,06:00,105
21042018,06:00,07:00,105
21042018,07:00,08:00,106
21042018,08:00,09:00,112
21042018,09:00,10:00,153
21042018,10:00,11:00,186
21042018,11:00,12:00,190
21042018,12:00,13:00,176
21042018,13:00,14:00,157
21042018,14:00,15:00,142
21042018,15:00,16:00,136
21042018,16:00,17:00,135
21042018,17:00,18:00,151
21042018,18:00,19:00,168
21042018,19:00,20:00,180
21042018,20:00,21:00,176
21042018,21:00,22:00,141
21042018,22:00,23:00,112
21042018,23:00,00:00,99
22042018,00:00,01:00,66
22042018,01:00,02:00,66
22042018,02:00,03:00,65
22042018,03:00,04:00,62
22042018,04:00,05:00,62
22042018,05:00,06:00,85
22042018,06:00,07:00,128
22042018,07:00,08:00,134
22042018,08:00,09:00,122
22042018,09:00,10:00,122
22042018,10:00,11:00,118
22042018,11:00,12:00,127
22042018,12:00,13:00,120
22042018,13:00,14:00,134
22042018,14:00,15:00,139
22042018,15:00,16:00,114
22042018,16:00,17:00,92
22042018,17:00,18:00,92
22042018,18:00,19:00,113
22042018,19:00,20:00,132
22042018,20:00,21:00,142
22042018,21:00,22:00,142
22042018,22:00,23:00,141
22042018,23:00,00:00,128
23042018,00:00,01:00,125
23042018,01:00,02:00,150
23042018,02:00,03:00,178
23042018,03:00,04:00,180
23042018,04:00,05:00,147
23042018,05:00,06:00,141
23042018,06:00,07:00,174
23042018,07:00,08:00,222
23042018,08:00,09:00,266
23042018,09:00,10:00,262
23042018,10:00,11:00,237
23042018,11:00,12:00,252
23042018,12:00,13:00,241
23042018,13:00,14:00,254
23042018,14:00,15:00,236
23042018,15:00,16:00,236
23042018,16:00,17:00,225
23042018,17:00,18:00,240
23042018,18:00,19:00,222
23042018,19:00,20:00,222
23042018,20:00,21:00,207
23042018,21:00,22:00,220
23042018,22:00,23:00,221
23042018,23:00,00:00,197
24042018,00:00,01:00,127
24042018,01:00,02:00,88
24042018,02:00,03:00,73
24042018,03:00,04:00,62
24042018,04:00,05:00,62
24042018,05:00,06:00,107
24042018,06:00,07:00,162
24042018,07:00,08:00,212
24042018,08:00,09:00,230
24042018,09:00,10:00,230
24042018,10:00,11:00,253
24042018,11:00,12:00,275
24042018,12:00,13:00,272
24042018,13:00,14:00,266
24042018,14:00,15:00,266
24042018,15:00,16:00,259
24042018,16:00,17:00,216
24042018,17:00,18:00,209
24042018,18:00,19:00,207
24042018,19:00,20:00,210
24042018,20:00,21:00,249
24042018,21:00,22:00,219
24042018,22:00,23:00,141
24042018,23:00,00:00,125
25042018,00:00,01:00,83
25042018,01:00,02:00,60
25042018,02:00,03:00,60
25042018,03:00,04:00,60
25042018,04:00,05:00,61
25042018,05:00,06:00,91
25042018,06:00,07:00,125
25042018,07:00,08:00,148
25042018,08:00,09:00,183
25042018,09:00,10:00,205
25042018,10:00,11:00,203
25042018,11:00,12:00,213
25042018,12:00,13:00,220
25042018,13:00,14:00,221
25042018,14:00,15:00,221
25042018,15:00,16:00,225
25042018,16:00,17:00,227
25042018,17:00,18:00,221
25042018,18:00,19:00,227
25042018,19:00,20:00,226
25042018,20:00,21:00,201
25042018,21:00,22:00,174
25042018,22:00,23:00,178
25042018,23:00,00:00,142
26042018,00:00,01:00,128
26042018,01:00,02:00,151
26042018,02:00,03:00,133
26042018,03:00,04:00,141
26042018,04:00,05:00,157
26042018,05:00,06:00,146
26042018,06:00,07:00,152
26042018,07:00,08:00,207
26042018,08:00,09:00,221
26042018,09:00,10:00,236
26042018,10:00,11:00,246
26042018,11:00,12:00,254
26042018,12:00,13:00,248
26042018,13:00,14:00,247
26042018,14:00,15:00,214
26042018,15:00,16:00,202
26042018,16:00,17:00,203
26042018,17:00,18:00,202
26042018,18:00,19:00,202
26042018,19:00,20:00,204
26042018,20:00,21:00,217
26042018,21:00,22:00,161
26042018,22:00,23:00,163
26042018,23:00,00:00,131
27042018,00:00,01:00,121
27042018,01:00,02:00,124
27042018,02:00,03:00,125
27042018,03:00,04:00,125
27042018,04:00,05:00,125
27042018,05:00,06:00,140
27042018,06:00,07:00,183
27042018,07:00,08:00,242
27042018,08:00,09:00,263
27042018,09:00,10:00,232
27042018,10:00,11:00,196
27042018,11:00,12:00,190
27042018,12:00,13:00,189
27042018,13:00,14:00,190
27042018,14:00,15:00,187
27042018,15:00,16:00,166
27042018,16:00,17:00,160
27042018,17:00,18:00,160
27042018,18:00,19:00,157
27042018,19:00,20:00,172
27042018,20:00,21:00,208
27042018,21:00,22:00,200
27042018,22:00,23:00,189
27042018,23:00,00:00,144
28042018,00:00,01:00,119
28042018,01:00,02:00,119
28042018,02:00,03:00,119
28042018,03:00,04:00,119
28042018,04:00,05:00,118
28042018,05:00,06:00,114
28042018,06:00,07:00,111
28042018,07:00,08:00,118
28042018,08:00,09:00,121
28042018,09:00,10:00,121
28042018,10:00,11:00,121
28042018,11:00,12:00,125
28042018,12:00,13:00,126
28042018,13:00,14:00,126
28042018,14:00,15:00,128
28042018,15:00,16:00,129
28042018,16:00,17:00,132
28042018,17:00,18:00,138
28042018,18:00,19:00,136
28042018,19:00,20:00,152
28042018,20:00,21:00,155
28042018,21:00,22:00,163
28042018,22:00,23:00,157
28042018,23:00,00:00,145
29042018,00:00,01:00,122
29042018,01:00,02:00,118
29042018,02:00,03:00,114
29042018,03:00,04:00,114
29042018,04:00,05:00,114
29042018,05:00,06:00,116
29042018,06:00,07:00,125
29042018,07:00,08:00,125
29042018,08:00,09:00,126
29042018,09:00,10:00,127
29042018,10:00,11:00,127
29042018,11:00,12:00,128
29042018,12:00,13:00,127
29042018,13:00,14:00,127
29042018,14:00,15:00,127
29042018,15:00,16:00,142
29042018,16:00,17:00,157
29042018,17:00,18:00,126
29042018,18:00,19:00,126
29042018,19:00,20:00,124
29042018,20:00,21:00,135
29042018,21:00,22:00,137
29042018,22:00,23:00,135
29042018,23:00,00:00,124
30042018,00:00,01:00,120
30042018,01:00,02:00,120
30042018,02:00,03:00,120
30042018,03:00,04:00,120
30042018,04:00,05:00,120
30042018,05:00,06:00,120
30042018,06:00,07:00,131
30042018,07:00,08:00,161
30042018,08:00,09:00,168
30042018,09:00,10:00,171
30042018,10:00,11:00,177
30042018,11:00,12:00,181
30042018,12:00,13:00,220
30042018,13:00,14:00,223
30042018,14:00,15:00,182
30042018,15:00,16:00,147
30042018,16:00,17:00,131
30042018,17:00,18:00,122
30042018,18:00,19:00,123
30042018,19:00,20:00,123
30042018,20:00,21:00,137
30042018,21:00,22:00,114
30042018,22:00,23:00,84
30042018,23:00,00:00,82
1052018,00:00,01:00,82
1052018,01:00,02:00,79
1052018,02:00,03:00,81
1052018,03:00,04:00,80
1052018,04:00,05:00,80
1052018,05:00,06:00,100
1052018,06:00,07:00,143
1052018,07:00,08:00,143
1052018,08:00,09:00,137
1052018,09:00,10:00,137
1052018,10:00,11:00,130
1052018,11:00,12:00,133
1052018,12:00,13:00,145
1052018,13:00,14:00,119
1052018,14:00,15:00,98
1052018,15:00,16:00,92
1052018,16:00,17:00,91
1052018,17:00,18:00,91
1052018,18:00,19:00,113
1052018,19:00,20:00,121
1052018,20:00,21:00,148
1052018,21:00,22:00,166
1052018,22:00,23:00,139
1052018,23:00,00:00,106
2052018,00:00,01:00,100
2052018,01:00,02:00,100
2052018,02:00,03:00,101
2052018,03:00,04:00,105
2052018,04:00,05:00,105
2052018,05:00,06:00,132
2052018,06:00,07:00,170
2052018,07:00,08:00,217
2052018,08:00,09:00,259
2052018,09:00,10:00,281
2052018,10:00,11:00,280
2052018,11:00,12:00,255
2052018,12:00,13:00,260
2052018,13:00,14:00,257
2052018,14:00,15:00,227
2052018,15:00,16:00,217
2052018,16:00,17:00,240
2052018,17:00,18:00,247
2052018,18:00,19:00,247
2052018,19:00,20:00,244
2052018,20:00,21:00,238
2052018,21:00,22:00,195
2052018,22:00,23:00,178
2052018,23:00,00:00,158
3052018,00:00,01:00,156
3052018,01:00,02:00,145
3052018,02:00,03:00,113
3052018,03:00,04:00,112
3052018,04:00,05:00,112
3052018,05:00,06:00,127
3052018,06:00,07:00,187
3052018,07:00,08:00,257
3052018,08:00,09:00,283
3052018,09:00,10:00,242
3052018,10:00,11:00,235
3052018,11:00,12:00,253
3052018,12:00,13:00,242
3052018,13:00,14:00,228
3052018,14:00,15:00,232
3052018,15:00,16:00,249
3052018,16:00,17:00,233
3052018,17:00,18:00,223
3052018,18:00,19:00,253
3052018,19:00,20:00,260
3052018,20:00,21:00,259
3052018,21:00,22:00,209
3052018,22:00,23:00,155
3052018,23:00,00:00,125
4052018,00:00,01:00,112
4052018,01:00,02:00,106
4052018,02:00,03:00,107
4052018,03:00,04:00,107
4052018,04:00,05:00,106
4052018,05:00,06:00,113
4052018,06:00,07:00,153
4052018,07:00,08:00,180
4052018,08:00,09:00,196
4052018,09:00,10:00,218
4052018,10:00,11:00,253
4052018,11:00,12:00,240
4052018,12:00,13:00,241
4052018,13:00,14:00,235
4052018,14:00,15:00,231
4052018,15:00,16:00,220
4052018,16:00,17:00,206
4052018,17:00,18:00,203
4052018,18:00,19:00,203
4052018,19:00,20:00,222
4052018,20:00,21:00,245
4052018,21:00,22:00,235
4052018,22:00,23:00,186
4052018,23:00,00:00,155
5052018,00:00,01:00,125
5052018,01:00,02:00,121
5052018,02:00,03:00,121
5052018,03:00,04:00,121
5052018,04:00,05:00,121
5052018,05:00,06:00,120
5052018,06:00,07:00,120
5052018,07:00,08:00,122
5052018,08:00,09:00,153
5052018,09:00,10:00,147
5052018,10:00,11:00,147
5052018,11:00,12:00,151
5052018,12:00,13:00,151
5052018,13:00,14:00,151
5052018,14:00,15:00,151
5052018,15:00,16:00,149
5052018,16:00,17:00,142
5052018,17:00,18:00,143
5052018,18:00,19:00,167
5052018,19:00,20:00,176
5052018,20:00,21:00,171
5052018,21:00,22:00,156
5052018,22:00,23:00,135
5052018,23:00,00:00,116
6052018,00:00,01:00,86
6052018,01:00,02:00,75
6052018,02:00,03:00,89
6052018,03:00,04:00,100
6052018,04:00,05:00,82
6052018,05:00,06:00,79
6052018,06:00,07:00,76
6052018,07:00,08:00,83
6052018,08:00,09:00,85
6052018,09:00,10:00,84
6052018,10:00,11:00,84
6052018,11:00,12:00,82
6052018,12:00,13:00,86
6052018,13:00,14:00,95
6052018,14:00,15:00,96
6052018,15:00,16:00,94
6052018,16:00,17:00,71
6052018,17:00,18:00,111
6052018,18:00,19:00,131
6052018,19:00,20:00,131
6052018,20:00,21:00,135
6052018,21:00,22:00,145
6052018,22:00,23:00,139
6052018,23:00,00:00,125
7052018,00:00,01:00,120
7052018,01:00,02:00,120
7052018,02:00,03:00,116
7052018,03:00,04:00,116
7052018,04:00,05:00,118
7052018,05:00,06:00,142
7052018,06:00,07:00,171
7052018,07:00,08:00,212
7052018,08:00,09:00,222
7052018,09:00,10:00,222
7052018,10:00,11:00,222
7052018,11:00,12:00,223
7052018,12:00,13:00,227
7052018,13:00,14:00,223
7052018,14:00,15:00,223
7052018,15:00,16:00,218
7052018,16:00,17:00,205
