date,start,end,11WD8BOXB1L---N8,11WD8BOXB1L---P4
11012016,05:00,06:00,502,479
11012016,06:00,07:00,501,478
11012016,07:00,08:00,501,478
11012016,08:00,09:00,499,478
11012016,09:00,10:00,502,480
11012016,10:00,11:00,498,479
11012016,11:00,12:00,407,435
11012016,12:00,13:00,486,481
11012016,13:00,14:00,501,480
11012016,14:00,15:00,502,481
11012016,15:00,16:00,499,483
11012016,16:00,17:00,497,467
11012016,17:00,18:00,497,456
11012016,18:00,19:00,501,460
11012016,19:00,20:00,501,463
11012016,20:00,21:00,500,461
11012016,21:00,22:00,499,460
11012016,22:00,23:00,500,462
11012016,23:00,00:00,502,460
12012016,00:00,01:00,504,458
12012016,01:00,02:00,503,463
12012016,02:00,03:00,501,468
12012016,03:00,04:00,501,456
12012016,04:00,05:00,502,450
12012016,05:00,06:00,503,460
12012016,06:00,07:00,503,457
12012016,07:00,08:00,504,459
12012016,08:00,09:00,503,463
12012016,09:00,10:00,505,466
12012016,10:00,11:00,502,468
12012016,11:00,12:00,501,459
12012016,12:00,13:00,502,460
12012016,13:00,14:00,500,462
12012016,14:00,15:00,501,456
12012016,15:00,16:00,501,452
12012016,16:00,17:00,500,456
12012016,17:00,18:00,503,454
12012016,18:00,19:00,503,458
12012016,19:00,20:00,502,462
12012016,20:00,21:00,502,460
12012016,21:00,22:00,504,460
12012016,22:00,23:00,501,459
12012016,23:00,00:00,479,459
13012016,00:00,01:00,502,472
13012016,01:00,02:00,503,480
13012016,02:00,03:00,503,480
13012016,03:00,04:00,500,478
13012016,04:00,05:00,501,458
13012016,05:00,06:00,502,454
13012016,06:00,07:00,501,460
13012016,07:00,08:00,503,459
13012016,08:00,09:00,502,440
13012016,09:00,10:00,503,460
13012016,10:00,11:00,482,450
13012016,11:00,12:00,481,446
13012016,12:00,13:00,482,452
13012016,13:00,14:00,499,447
13012016,14:00,15:00,501,448
13012016,15:00,16:00,500,456
13012016,16:00,17:00,500,459
13012016,17:00,18:00,500,464
13012016,18:00,19:00,501,456
13012016,19:00,20:00,501,455
13012016,20:00,21:00,500,453
13012016,21:00,22:00,500,464
13012016,22:00,23:00,502,456
13012016,23:00,00:00,501,459
14012016,00:00,01:00,502,463
14012016,01:00,02:00,500,459
14012016,02:00,03:00,502,458
14012016,03:00,04:00,501,454
14012016,04:00,05:00,502,468
14012016,05:00,06:00,505,467
14012016,06:00,07:00,505,455
14012016,07:00,08:00,502,448
14012016,08:00,09:00,503,475
14012016,09:00,10:00,502,458
14012016,10:00,11:00,500,443
14012016,11:00,12:00,500,436
14012016,12:00,13:00,445,443
14012016,13:00,14:00,440,452
14012016,14:00,15:00,496,478
14012016,15:00,16:00,500,473
14012016,16:00,17:00,500,461
14012016,17:00,18:00,501,466
14012016,18:00,19:00,499,463
14012016,19:00,20:00,502,460
14012016,20:00,21:00,500,460
14012016,21:00,22:00,498,454
14012016,22:00,23:00,499,456
14012016,23:00,00:00,499,464
15012016,00:00,01:00,503,463
15012016,01:00,02:00,498,463
15012016,02:00,03:00,490,461
15012016,03:00,04:00,502,462
15012016,04:00,05:00,501,462
15012016,05:00,06:00,503,455
15012016,06:00,07:00,504,464
15012016,07:00,08:00,504,465
15012016,08:00,09:00,501,477
15012016,09:00,10:00,502,472
15012016,10:00,11:00,501,459
15012016,11:00,12:00,497,471
15012016,12:00,13:00,500,468
15012016,13:00,14:00,500,467
15012016,14:00,15:00,500,461
15012016,15:00,16:00,501,464
15012016,16:00,17:00,501,465
15012016,17:00,18:00,503,469
15012016,18:00,19:00,502,464
15012016,19:00,20:00,503,452
15012016,20:00,21:00,498,456
15012016,21:00,22:00,500,458
15012016,22:00,23:00,501,454
15012016,23:00,00:00,500,460
16012016,00:00,01:00,502,461
16012016,01:00,02:00,503,457
16012016,02:00,03:00,502,458
16012016,03:00,04:00,503,463
16012016,04:00,05:00,483,461
16012016,05:00,06:00,499,473
16012016,06:00,07:00,502,480
16012016,07:00,08:00,502,479
16012016,08:00,09:00,503,480
16012016,09:00,10:00,502,479
16012016,10:00,11:00,504,481
16012016,11:00,12:00,502,480
16012016,12:00,13:00,504,481
16012016,13:00,14:00,502,480
16012016,14:00,15:00,502,480
16012016,15:00,16:00,502,480
16012016,16:00,17:00,500,481
16012016,17:00,18:00,501,481
16012016,18:00,19:00,499,481
16012016,19:00,20:00,503,483
16012016,20:00,21:00,500,481
16012016,21:00,22:00,502,481
16012016,22:00,23:00,502,480
16012016,23:00,00:00,501,482
17012016,00:00,01:00,501,481
17012016,01:00,02:00,501,480
17012016,02:00,03:00,501,481
17012016,03:00,04:00,500,481
17012016,04:00,05:00,499,479
17012016,05:00,06:00,500,479
17012016,06:00,07:00,501,479
17012016,07:00,08:00,503,480
17012016,08:00,09:00,504,481
17012016,09:00,10:00,503,482
17012016,10:00,11:00,502,485
17012016,11:00,12:00,503,495
17012016,12:00,13:00,502,494
17012016,13:00,14:00,502,495
17012016,14:00,15:00,499,494
17012016,15:00,16:00,500,497
17012016,16:00,17:00,496,496
17012016,17:00,18:00,498,498
17012016,18:00,19:00,499,497
17012016,19:00,20:00,500,499
17012016,20:00,21:00,499,497
17012016,21:00,22:00,500,499
17012016,22:00,23:00,501,498
17012016,23:00,00:00,498,498
18012016,00:00,01:00,503,498
18012016,01:00,02:00,501,497
18012016,02:00,03:00,499,497
18012016,03:00,04:00,500,499
18012016,04:00,05:00,499,498
18012016,05:00,06:00,499,497
18012016,06:00,07:00,503,495
18012016,07:00,08:00,503,495
18012016,08:00,09:00,501,496
18012016,09:00,10:00,499,495
18012016,10:00,11:00,502,493
18012016,11:00,12:00,493,486
18012016,12:00,13:00,499,493
18012016,13:00,14:00,503,489
18012016,14:00,15:00,503,495
18012016,15:00,16:00,504,492
18012016,16:00,17:00,504,489
18012016,17:00,18:00,503,488
18012016,18:00,19:00,502,470
18012016,19:00,20:00,497,462
18012016,20:00,21:00,496,474
18012016,21:00,22:00,499,485
18012016,22:00,23:00,497,481
18012016,23:00,00:00,500,479
19012016,00:00,01:00,500,468
19012016,01:00,02:00,501,465
19012016,02:00,03:00,499,473
19012016,03:00,04:00,501,478
19012016,04:00,05:00,499,471
19012016,05:00,06:00,499,469
19012016,06:00,07:00,503,472
19012016,07:00,08:00,501,472
19012016,08:00,09:00,501,486
19012016,09:00,10:00,502,475
19012016,10:00,11:00,500,479
19012016,11:00,12:00,502,474
19012016,12:00,13:00,500,471
19012016,13:00,14:00,500,474
19012016,14:00,15:00,500,470
19012016,15:00,16:00,502,471
19012016,16:00,17:00,501,470
19012016,17:00,18:00,503,466
19012016,18:00,19:00,499,481
19012016,19:00,20:00,501,472
19012016,20:00,21:00,500,473
19012016,21:00,22:00,503,468
19012016,22:00,23:00,500,473
19012016,23:00,00:00,501,481
20012016,00:00,01:00,497,484
20012016,01:00,02:00,499,481
20012016,02:00,03:00,500,461
20012016,03:00,04:00,495,460
20012016,04:00,05:00,497,459
20012016,05:00,06:00,498,478
20012016,06:00,07:00,500,466
20012016,07:00,08:00,502,466
20012016,08:00,09:00,425,472
20012016,09:00,10:00,430,473
20012016,10:00,11:00,497,470
20012016,11:00,12:00,502,474
20012016,12:00,13:00,502,464
20012016,13:00,14:00,502,462
20012016,14:00,15:00,500,466
20012016,15:00,16:00,498,455
20012016,16:00,17:00,496,455
20012016,17:00,18:00,494,462
20012016,18:00,19:00,495,463
20012016,19:00,20:00,493,453
20012016,20:00,21:00,495,462
20012016,21:00,22:00,497,457
20012016,22:00,23:00,496,467
20012016,23:00,00:00,493,458
21012016,00:00,01:00,496,454
21012016,01:00,02:00,494,467
21012016,02:00,03:00,496,462
21012016,03:00,04:00,496,468
21012016,04:00,05:00,495,470
21012016,05:00,06:00,498,471
21012016,06:00,07:00,491,464
21012016,07:00,08:00,500,473
21012016,08:00,09:00,498,485
21012016,09:00,10:00,496,463
21012016,10:00,11:00,497,468
21012016,11:00,12:00,496,463
21012016,12:00,13:00,495,467
21012016,13:00,14:00,498,458
21012016,14:00,15:00,495,468
21012016,15:00,16:00,499,475
21012016,16:00,17:00,499,474
21012016,17:00,18:00,501,465
21012016,18:00,19:00,501,471
21012016,19:00,20:00,502,475
21012016,20:00,21:00,503,474
21012016,21:00,22:00,503,480
21012016,22:00,23:00,501,486
21012016,23:00,00:00,499,496
22012016,00:00,01:00,499,494
22012016,01:00,02:00,494,480
22012016,02:00,03:00,498,482
22012016,03:00,04:00,500,479
22012016,04:00,05:00,498,481
22012016,05:00,06:00,500,494
22012016,06:00,07:00,500,491
22012016,07:00,08:00,500,491
22012016,08:00,09:00,502,491
22012016,09:00,10:00,501,492
22012016,10:00,11:00,500,490
22012016,11:00,12:00,502,493
22012016,12:00,13:00,502,493
22012016,13:00,14:00,502,494
22012016,14:00,15:00,503,495
22012016,15:00,16:00,504,492
22012016,16:00,17:00,494,487
22012016,17:00,18:00,501,492
22012016,18:00,19:00,490,492
22012016,19:00,20:00,504,493
22012016,20:00,21:00,500,478
22012016,21:00,22:00,502,492
22012016,22:00,23:00,498,493
22012016,23:00,00:00,502,492
23012016,00:00,01:00,503,494
23012016,01:00,02:00,502,494
23012016,02:00,03:00,502,494
23012016,03:00,04:00,502,493
23012016,04:00,05:00,500,492
23012016,05:00,06:00,491,486
23012016,06:00,07:00,497,488
23012016,07:00,08:00,502,479
23012016,08:00,09:00,503,479
23012016,09:00,10:00,501,477
23012016,10:00,11:00,505,493
23012016,11:00,12:00,503,493
23012016,12:00,13:00,502,476
23012016,13:00,14:00,503,478
23012016,14:00,15:00,501,478
23012016,15:00,16:00,502,479
23012016,16:00,17:00,500,478
23012016,17:00,18:00,499,477
23012016,18:00,19:00,502,493
23012016,19:00,20:00,504,476
23012016,20:00,21:00,504,477
23012016,21:00,22:00,505,452
23012016,22:00,23:00,503,455
23012016,23:00,00:00,502,450
24012016,00:00,01:00,504,456
24012016,01:00,02:00,500,457
24012016,02:00,03:00,503,450
24012016,03:00,04:00,500,450
24012016,04:00,05:00,499,451
24012016,05:00,06:00,501,463
24012016,06:00,07:00,494,461
24012016,07:00,08:00,501,465
24012016,08:00,09:00,502,467
24012016,09:00,10:00,504,467
24012016,10:00,11:00,503,489
24012016,11:00,12:00,488,485
24012016,12:00,13:00,439,477
24012016,13:00,14:00,440,479
24012016,14:00,15:00,504,489
24012016,15:00,16:00,504,489
24012016,16:00,17:00,503,445
24012016,17:00,18:00,503,488
24012016,18:00,19:00,503,491
24012016,19:00,20:00,501,490
24012016,20:00,21:00,504,486
24012016,21:00,22:00,504,485
24012016,22:00,23:00,502,493
24012016,23:00,00:00,502,492
25012016,00:00,01:00,445,478
25012016,01:00,02:00,440,478
25012016,02:00,03:00,438,475
25012016,03:00,04:00,439,478
25012016,04:00,05:00,500,491
25012016,05:00,06:00,472,478
25012016,06:00,07:00,443,478
25012016,07:00,08:00,439,477
25012016,08:00,09:00,441,435
25012016,09:00,10:00,501,494
25012016,10:00,11:00,504,495
25012016,11:00,12:00,464,469
25012016,12:00,13:00,496,491
25012016,13:00,14:00,502,494
25012016,14:00,15:00,505,490
25012016,15:00,16:00,504,491
25012016,16:00,17:00,504,492
25012016,17:00,18:00,503,492
25012016,18:00,19:00,505,488
25012016,19:00,20:00,503,481
25012016,20:00,21:00,498,478
25012016,21:00,22:00,503,473
25012016,22:00,23:00,503,482
25012016,23:00,00:00,500,425
26012016,00:00,01:00,499,467
26012016,01:00,02:00,503,457
26012016,02:00,03:00,504,463
26012016,03:00,04:00,504,462
26012016,04:00,05:00,502,456
26012016,05:00,06:00,504,449
26012016,06:00,07:00,500,451
26012016,07:00,08:00,441,431
26012016,08:00,09:00,435,429
26012016,09:00,10:00,436,423
26012016,10:00,11:00,496,475
26012016,11:00,12:00,499,460
26012016,12:00,13:00,500,491
26012016,13:00,14:00,499,473
26012016,14:00,15:00,502,476
26012016,15:00,16:00,501,352
26012016,16:00,17:00,502,180
26012016,17:00,18:00,504,178
26012016,18:00,19:00,505,180
26012016,19:00,20:00,504,179
26012016,20:00,21:00,504,165
26012016,21:00,22:00,447,170
26012016,22:00,23:00,452,171
26012016,23:00,00:00,452,168
27012016,00:00,01:00,460,182
27012016,01:00,02:00,445,188
27012016,02:00,03:00,444,189
27012016,03:00,04:00,447,190
27012016,04:00,05:00,448,191
27012016,05:00,06:00,499,198
27012016,06:00,07:00,499,199
27012016,07:00,08:00,495,201
27012016,08:00,09:00,501,202
27012016,09:00,10:00,500,201
27012016,10:00,11:00,500,190
27012016,11:00,12:00,489,184
27012016,12:00,13:00,502,172
27012016,13:00,14:00,498,171
27012016,14:00,15:00,498,164
27012016,15:00,16:00,495,168
27012016,16:00,17:00,485,162
27012016,17:00,18:00,494,168
27012016,18:00,19:00,495,163
27012016,19:00,20:00,494,169
27012016,20:00,21:00,500,173
27012016,21:00,22:00,501,175
27012016,22:00,23:00,498,164
27012016,23:00,00:00,499,169
28012016,00:00,01:00,461,159
28012016,01:00,02:00,454,160
28012016,02:00,03:00,456,155
28012016,03:00,04:00,443,151
28012016,04:00,05:00,452,152
28012016,05:00,06:00,455,156
28012016,06:00,07:00,456,172
28012016,07:00,08:00,497,196
28012016,08:00,09:00,466,162
28012016,09:00,10:00,438,172
28012016,10:00,11:00,434,171
28012016,11:00,12:00,462,166
28012016,12:00,13:00,455,178
28012016,13:00,14:00,465,162
28012016,14:00,15:00,463,159
28012016,15:00,16:00,496,136
28012016,16:00,17:00,501,256
28012016,17:00,18:00,501,464
28012016,18:00,19:00,504,473
28012016,19:00,20:00,502,473
28012016,20:00,21:00,502,474
28012016,21:00,22:00,502,478
28012016,22:00,23:00,503,480
28012016,23:00,00:00,500,469
29012016,00:00,01:00,505,476
29012016,01:00,02:00,503,476
29012016,02:00,03:00,429,470
29012016,03:00,04:00,202,465
29012016,04:00,05:00,176,455
29012016,05:00,06:00,0,456
29012016,06:00,07:00,0,453
29012016,07:00,08:00,0,457
29012016,08:00,09:00,0,463
29012016,09:00,10:00,0,464
29012016,10:00,11:00,0,468
29012016,11:00,12:00,0,461
29012016,12:00,13:00,0,462
29012016,13:00,14:00,0,451
29012016,14:00,15:00,0,454
29012016,15:00,16:00,0,457
29012016,16:00,17:00,0,463
29012016,17:00,18:00,0,474
29012016,18:00,19:00,0,466
29012016,19:00,20:00,0,460
29012016,20:00,21:00,0,456
29012016,21:00,22:00,0,458
29012016,22:00,23:00,0,466
29012016,23:00,00:00,0,470
30012016,00:00,01:00,0,436
30012016,01:00,02:00,0,429
30012016,02:00,03:00,0,425
30012016,03:00,04:00,0,428
30012016,04:00,05:00,0,432
30012016,05:00,06:00,0,431
30012016,06:00,07:00,0,433
30012016,07:00,08:00,0,438
30012016,08:00,09:00,0,466
30012016,09:00,10:00,0,469
30012016,10:00,11:00,0,467
30012016,11:00,12:00,0,465
30012016,12:00,13:00,0,463
30012016,13:00,14:00,0,464
30012016,14:00,15:00,0,461
30012016,15:00,16:00,0,462
30012016,16:00,17:00,0,463
30012016,17:00,18:00,0,463
30012016,18:00,19:00,0,456
30012016,19:00,20:00,0,463
30012016,20:00,21:00,0,470
30012016,21:00,22:00,0,493
30012016,22:00,23:00,0,487
30012016,23:00,00:00,0,485
31012016,00:00,01:00,0,445
31012016,01:00,02:00,0,445
31012016,02:00,03:00,0,443
31012016,03:00,04:00,0,431
31012016,04:00,05:00,0,449
31012016,05:00,06:00,0,454
31012016,06:00,07:00,0,456
31012016,07:00,08:00,0,457
31012016,08:00,09:00,0,448
31012016,09:00,10:00,0,459
31012016,10:00,11:00,0,458
31012016,11:00,12:00,0,457
31012016,12:00,13:00,0,459
31012016,13:00,14:00,0,458
31012016,14:00,15:00,0,458
31012016,15:00,16:00,0,461
31012016,16:00,17:00,0,483
31012016,17:00,18:00,0,478
31012016,18:00,19:00,0,475
31012016,19:00,20:00,0,469
31012016,20:00,21:00,0,472
31012016,21:00,22:00,0,486
31012016,22:00,23:00,0,487
31012016,23:00,00:00,0,488
1022016,00:00,01:00,0,494
1022016,01:00,02:00,0,492
1022016,02:00,03:00,0,496
1022016,03:00,04:00,0,503
1022016,04:00,05:00,0,502
1022016,05:00,06:00,0,503
1022016,06:00,07:00,0,502
1022016,07:00,08:00,0,502
1022016,08:00,09:00,0,502
1022016,09:00,10:00,0,503
1022016,10:00,11:00,0,500
1022016,11:00,12:00,0,497
1022016,12:00,13:00,0,439
1022016,13:00,14:00,0,438
1022016,14:00,15:00,0,438
1022016,15:00,16:00,0,436
1022016,16:00,17:00,0,496
1022016,17:00,18:00,0,464
1022016,18:00,19:00,0,468
1022016,19:00,20:00,0,468
1022016,20:00,21:00,0,415
1022016,21:00,22:00,0,406
1022016,22:00,23:00,0,401
1022016,23:00,00:00,0,420
2022016,00:00,01:00,0,416
2022016,01:00,02:00,0,433
2022016,02:00,03:00,0,421
2022016,03:00,04:00,0,420
2022016,04:00,05:00,0,421
2022016,05:00,06:00,0,423
2022016,06:00,07:00,0,431
2022016,07:00,08:00,0,423
2022016,08:00,09:00,0,478
2022016,09:00,10:00,0,465
2022016,10:00,11:00,0,473
2022016,11:00,12:00,0,473
2022016,12:00,13:00,0,457
2022016,13:00,14:00,0,460
2022016,14:00,15:00,0,458
2022016,15:00,16:00,0,460
2022016,16:00,17:00,0,468
2022016,17:00,18:00,0,461
2022016,18:00,19:00,0,463
2022016,19:00,20:00,0,462
2022016,20:00,21:00,0,461
2022016,21:00,22:00,0,412
2022016,22:00,23:00,0,470
2022016,23:00,00:00,0,470
3022016,00:00,01:00,0,412
3022016,01:00,02:00,0,407
3022016,02:00,03:00,0,451
3022016,03:00,04:00,0,432
3022016,04:00,05:00,0,449
3022016,05:00,06:00,0,450
3022016,06:00,07:00,0,475
3022016,07:00,08:00,0,474
3022016,08:00,09:00,0,472
3022016,09:00,10:00,0,444
3022016,10:00,11:00,0,445
3022016,11:00,12:00,0,455
3022016,12:00,13:00,0,453
3022016,13:00,14:00,0,452
3022016,14:00,15:00,0,451
3022016,15:00,16:00,0,450
3022016,16:00,17:00,0,477
3022016,17:00,18:00,362,458
3022016,18:00,19:00,0,459
3022016,19:00,20:00,0,475
3022016,20:00,21:00,0,466
3022016,21:00,22:00,0,469
3022016,22:00,23:00,0,477
3022016,23:00,00:00,0,470
4022016,00:00,01:00,0,471
4022016,01:00,02:00,0,466
4022016,02:00,03:00,0,470
4022016,03:00,04:00,0,456
4022016,04:00,05:00,0,458
4022016,05:00,06:00,117,465
4022016,06:00,07:00,133,464
4022016,07:00,08:00,164,469
4022016,08:00,09:00,192,490
4022016,09:00,10:00,196,477
4022016,10:00,11:00,213,473
4022016,11:00,12:00,9,467
4022016,12:00,13:00,0,471
4022016,13:00,14:00,0,476
4022016,14:00,15:00,0,470
4022016,15:00,16:00,0,467
4022016,16:00,17:00,0,465
4022016,17:00,18:00,0,466
4022016,18:00,19:00,0,466
4022016,19:00,20:00,0,470
4022016,20:00,21:00,0,461
4022016,21:00,22:00,0,464
4022016,22:00,23:00,0,466
4022016,23:00,00:00,0,478
5022016,00:00,01:00,0,478
5022016,01:00,02:00,0,460
5022016,02:00,03:00,0,464
5022016,03:00,04:00,0,470
5022016,04:00,05:00,0,473
5022016,05:00,06:00,0,470
5022016,06:00,07:00,0,468
5022016,07:00,08:00,0,478
5022016,08:00,09:00,0,477
5022016,09:00,10:00,0,469
5022016,10:00,11:00,0,469
5022016,11:00,12:00,0,469
5022016,12:00,13:00,0,469
5022016,13:00,14:00,0,475
5022016,14:00,15:00,0,483
5022016,15:00,16:00,0,469
5022016,16:00,17:00,0,447
5022016,17:00,18:00,0,421
5022016,18:00,19:00,0,430
5022016,19:00,20:00,0,462
5022016,20:00,21:00,0,464
5022016,21:00,22:00,0,460
5022016,22:00,23:00,0,462
5022016,23:00,00:00,0,462
6022016,00:00,01:00,36,462
6022016,01:00,02:00,138,463
6022016,02:00,03:00,174,456
6022016,03:00,04:00,189,459
6022016,04:00,05:00,184,458
6022016,05:00,06:00,184,463
