date,start,end,11WD8KLIN5G--13E
7012019,09:00,10:00,144
7012019,10:00,11:00,144
7012019,11:00,12:00,144
7012019,12:00,13:00,144
7012019,13:00,14:00,144
7012019,14:00,15:00,144
7012019,15:00,16:00,144
7012019,16:00,17:00,144
7012019,17:00,18:00,144
7012019,18:00,19:00,144
7012019,19:00,20:00,144
7012019,20:00,21:00,144
7012019,21:00,22:00,144
7012019,22:00,23:00,111
7012019,23:00,00:00,92
8012019,00:00,01:00,85
8012019,01:00,02:00,85
8012019,02:00,03:00,86
8012019,03:00,04:00,85
8012019,04:00,05:00,85
8012019,05:00,06:00,86
8012019,06:00,07:00,122
8012019,07:00,08:00,135
8012019,08:00,09:00,134
8012019,09:00,10:00,134
8012019,10:00,11:00,134
8012019,11:00,12:00,134
8012019,12:00,13:00,134
8012019,13:00,14:00,142
8012019,14:00,15:00,144
8012019,15:00,16:00,144
8012019,16:00,17:00,141
8012019,17:00,18:00,139
8012019,18:00,19:00,139
8012019,19:00,20:00,139
8012019,20:00,21:00,143
8012019,21:00,22:00,126
8012019,22:00,23:00,80
8012019,23:00,00:00,77
9012019,00:00,01:00,77
9012019,01:00,02:00,77
9012019,02:00,03:00,77
9012019,03:00,04:00,77
9012019,04:00,05:00,77
9012019,05:00,06:00,79
9012019,06:00,07:00,119
9012019,07:00,08:00,148
9012019,08:00,09:00,152
9012019,09:00,10:00,154
9012019,10:00,11:00,154
9012019,11:00,12:00,154
9012019,12:00,13:00,154
9012019,13:00,14:00,155
9012019,14:00,15:00,154
9012019,15:00,16:00,154
9012019,16:00,17:00,154
9012019,17:00,18:00,154
9012019,18:00,19:00,155
9012019,19:00,20:00,155
9012019,20:00,21:00,155
9012019,21:00,22:00,155
9012019,22:00,23:00,155
9012019,23:00,00:00,144
10012019,00:00,01:00,139
10012019,01:00,02:00,139
10012019,02:00,03:00,144
10012019,03:00,04:00,144
10012019,04:00,05:00,144
10012019,05:00,06:00,144
10012019,06:00,07:00,144
10012019,07:00,08:00,144
10012019,08:00,09:00,145
10012019,09:00,10:00,145
10012019,10:00,11:00,145
10012019,11:00,12:00,145
10012019,12:00,13:00,145
10012019,13:00,14:00,145
10012019,14:00,15:00,145
10012019,15:00,16:00,145
10012019,16:00,17:00,145
10012019,17:00,18:00,145
10012019,18:00,19:00,145
10012019,19:00,20:00,145
10012019,20:00,21:00,145
10012019,21:00,22:00,145
10012019,22:00,23:00,143
10012019,23:00,00:00,142
11012019,00:00,01:00,141
11012019,01:00,02:00,142
11012019,02:00,03:00,142
11012019,03:00,04:00,142
11012019,04:00,05:00,142
11012019,05:00,06:00,144
11012019,06:00,07:00,148
11012019,07:00,08:00,154
11012019,08:00,09:00,155
11012019,09:00,10:00,155
11012019,10:00,11:00,155
11012019,11:00,12:00,155
11012019,12:00,13:00,155
11012019,13:00,14:00,155
11012019,14:00,15:00,156
11012019,15:00,16:00,156
11012019,16:00,17:00,155
11012019,17:00,18:00,156
11012019,18:00,19:00,155
11012019,19:00,20:00,154
11012019,20:00,21:00,137
11012019,21:00,22:00,135
11012019,22:00,23:00,134
11012019,23:00,00:00,132
12012019,00:00,01:00,125
12012019,01:00,02:00,126
12012019,02:00,03:00,126
12012019,03:00,04:00,126
12012019,04:00,05:00,126
12012019,05:00,06:00,134
12012019,06:00,07:00,135
12012019,07:00,08:00,135
12012019,08:00,09:00,135
12012019,09:00,10:00,136
12012019,10:00,11:00,135
12012019,11:00,12:00,135
12012019,12:00,13:00,135
12012019,13:00,14:00,135
12012019,14:00,15:00,135
12012019,15:00,16:00,116
12012019,16:00,17:00,110
12012019,17:00,18:00,121
12012019,18:00,19:00,120
12012019,19:00,20:00,121
12012019,20:00,21:00,119
12012019,21:00,22:00,107
12012019,22:00,23:00,107
12012019,23:00,00:00,97
13012019,00:00,01:00,82
13012019,01:00,02:00,81
13012019,02:00,03:00,81
13012019,03:00,04:00,81
13012019,04:00,05:00,81
13012019,05:00,06:00,81
13012019,06:00,07:00,81
13012019,07:00,08:00,81
13012019,08:00,09:00,81
13012019,09:00,10:00,82
13012019,10:00,11:00,81
13012019,11:00,12:00,82
13012019,12:00,13:00,82
13012019,13:00,14:00,81
13012019,14:00,15:00,82
13012019,15:00,16:00,81
13012019,16:00,17:00,81
13012019,17:00,18:00,81
13012019,18:00,19:00,81
13012019,19:00,20:00,81
13012019,20:00,21:00,81
13012019,21:00,22:00,81
13012019,22:00,23:00,81
13012019,23:00,00:00,81
14012019,00:00,01:00,81
14012019,01:00,02:00,81
14012019,02:00,03:00,81
14012019,03:00,04:00,81
14012019,04:00,05:00,80
14012019,05:00,06:00,86
14012019,06:00,07:00,122
14012019,07:00,08:00,122
14012019,08:00,09:00,122
14012019,09:00,10:00,122
14012019,10:00,11:00,122
14012019,11:00,12:00,122
14012019,12:00,13:00,122
14012019,13:00,14:00,123
14012019,14:00,15:00,123
14012019,15:00,16:00,123
14012019,16:00,17:00,123
14012019,17:00,18:00,123
14012019,18:00,19:00,123
14012019,19:00,20:00,123
14012019,20:00,21:00,123
14012019,21:00,22:00,123
14012019,22:00,23:00,122
14012019,23:00,00:00,116
15012019,00:00,01:00,86
15012019,01:00,02:00,86
15012019,02:00,03:00,86
15012019,03:00,04:00,86
15012019,04:00,05:00,86
15012019,05:00,06:00,93
15012019,06:00,07:00,122
15012019,07:00,08:00,122
15012019,08:00,09:00,123
15012019,09:00,10:00,122
15012019,10:00,11:00,122
15012019,11:00,12:00,122
15012019,12:00,13:00,122
15012019,13:00,14:00,122
15012019,14:00,15:00,122
15012019,15:00,16:00,122
15012019,16:00,17:00,122
15012019,17:00,18:00,122
15012019,18:00,19:00,123
15012019,19:00,20:00,122
15012019,20:00,21:00,122
15012019,21:00,22:00,122
15012019,22:00,23:00,120
15012019,23:00,00:00,88
16012019,00:00,01:00,77
16012019,01:00,02:00,77
16012019,02:00,03:00,77
16012019,03:00,04:00,77
16012019,04:00,05:00,77
16012019,05:00,06:00,81
16012019,06:00,07:00,121
16012019,07:00,08:00,122
16012019,08:00,09:00,122
16012019,09:00,10:00,122
16012019,10:00,11:00,122
16012019,11:00,12:00,122
16012019,12:00,13:00,122
16012019,13:00,14:00,122
16012019,14:00,15:00,120
16012019,15:00,16:00,120
16012019,16:00,17:00,120
16012019,17:00,18:00,120
16012019,18:00,19:00,121
16012019,19:00,20:00,121
16012019,20:00,21:00,121
16012019,21:00,22:00,120
16012019,22:00,23:00,116
16012019,23:00,00:00,83
17012019,00:00,01:00,81
17012019,01:00,02:00,81
17012019,02:00,03:00,81
17012019,03:00,04:00,81
17012019,04:00,05:00,81
17012019,05:00,06:00,81
17012019,06:00,07:00,91
17012019,07:00,08:00,135
17012019,08:00,09:00,136
17012019,09:00,10:00,136
17012019,10:00,11:00,136
17012019,11:00,12:00,136
17012019,12:00,13:00,136
17012019,13:00,14:00,136
17012019,14:00,15:00,136
17012019,15:00,16:00,136
17012019,16:00,17:00,136
17012019,17:00,18:00,136
17012019,18:00,19:00,136
17012019,19:00,20:00,136
17012019,20:00,21:00,136
17012019,21:00,22:00,136
17012019,22:00,23:00,136
17012019,23:00,00:00,136
18012019,00:00,01:00,135
18012019,01:00,02:00,135
18012019,02:00,03:00,135
18012019,03:00,04:00,135
18012019,04:00,05:00,135
18012019,05:00,06:00,136
18012019,06:00,07:00,140
18012019,07:00,08:00,143
18012019,08:00,09:00,144
18012019,09:00,10:00,144
18012019,10:00,11:00,144
18012019,11:00,12:00,144
18012019,12:00,13:00,144
18012019,13:00,14:00,144
18012019,14:00,15:00,144
18012019,15:00,16:00,144
18012019,16:00,17:00,144
18012019,17:00,18:00,144
18012019,18:00,19:00,144
18012019,19:00,20:00,144
18012019,20:00,21:00,144
18012019,21:00,22:00,144
18012019,22:00,23:00,144
18012019,23:00,00:00,144
19012019,00:00,01:00,144
19012019,01:00,02:00,144
19012019,02:00,03:00,144
19012019,03:00,04:00,144
19012019,04:00,05:00,144
19012019,05:00,06:00,144
19012019,06:00,07:00,145
19012019,07:00,08:00,145
19012019,08:00,09:00,146
19012019,09:00,10:00,146
19012019,10:00,11:00,146
19012019,11:00,12:00,145
19012019,12:00,13:00,145
19012019,13:00,14:00,144
19012019,14:00,15:00,144
19012019,15:00,16:00,145
19012019,16:00,17:00,144
19012019,17:00,18:00,144
19012019,18:00,19:00,144
19012019,19:00,20:00,144
19012019,20:00,21:00,144
19012019,21:00,22:00,144
19012019,22:00,23:00,145
19012019,23:00,00:00,145
20012019,00:00,01:00,144
20012019,01:00,02:00,144
20012019,02:00,03:00,143
20012019,03:00,04:00,144
20012019,04:00,05:00,143
20012019,05:00,06:00,143
20012019,06:00,07:00,143
20012019,07:00,08:00,145
20012019,08:00,09:00,146
20012019,09:00,10:00,146
20012019,10:00,11:00,147
20012019,11:00,12:00,147
20012019,12:00,13:00,147
20012019,13:00,14:00,147
20012019,14:00,15:00,146
20012019,15:00,16:00,146
20012019,16:00,17:00,146
20012019,17:00,18:00,146
20012019,18:00,19:00,146
20012019,19:00,20:00,146
20012019,20:00,21:00,146
20012019,21:00,22:00,146
20012019,22:00,23:00,146
20012019,23:00,00:00,145
21012019,00:00,01:00,146
21012019,01:00,02:00,146
21012019,02:00,03:00,146
21012019,03:00,04:00,146
21012019,04:00,05:00,146
21012019,05:00,06:00,146
21012019,06:00,07:00,145
21012019,07:00,08:00,146
21012019,08:00,09:00,146
21012019,09:00,10:00,146
21012019,10:00,11:00,145
21012019,11:00,12:00,145
21012019,12:00,13:00,146
21012019,13:00,14:00,145
21012019,14:00,15:00,145
21012019,15:00,16:00,145
21012019,16:00,17:00,151
21012019,17:00,18:00,153
21012019,18:00,19:00,153
21012019,19:00,20:00,153
21012019,20:00,21:00,153
21012019,21:00,22:00,153
21012019,22:00,23:00,153
21012019,23:00,00:00,149
22012019,00:00,01:00,148
22012019,01:00,02:00,148
22012019,02:00,03:00,148
22012019,03:00,04:00,148
22012019,04:00,05:00,147
22012019,05:00,06:00,148
22012019,06:00,07:00,148
22012019,07:00,08:00,149
22012019,08:00,09:00,150
22012019,09:00,10:00,150
22012019,10:00,11:00,150
22012019,11:00,12:00,149
22012019,12:00,13:00,150
22012019,13:00,14:00,152
22012019,14:00,15:00,152
22012019,15:00,16:00,153
22012019,16:00,17:00,153
22012019,17:00,18:00,153
22012019,18:00,19:00,153
22012019,19:00,20:00,153
22012019,20:00,21:00,153
22012019,21:00,22:00,153
22012019,22:00,23:00,151
22012019,23:00,00:00,149
23012019,00:00,01:00,149
23012019,01:00,02:00,149
23012019,02:00,03:00,149
23012019,03:00,04:00,148
23012019,04:00,05:00,148
23012019,05:00,06:00,148
23012019,06:00,07:00,149
23012019,07:00,08:00,151
23012019,08:00,09:00,151
23012019,09:00,10:00,151
23012019,10:00,11:00,150
23012019,11:00,12:00,150
23012019,12:00,13:00,149
23012019,13:00,14:00,148
23012019,14:00,15:00,148
23012019,15:00,16:00,148
23012019,16:00,17:00,148
23012019,17:00,18:00,148
23012019,18:00,19:00,148
23012019,19:00,20:00,148
23012019,20:00,21:00,148
23012019,21:00,22:00,148
23012019,22:00,23:00,147
23012019,23:00,00:00,145
24012019,00:00,01:00,143
24012019,01:00,02:00,144
24012019,02:00,03:00,144
24012019,03:00,04:00,143
24012019,04:00,05:00,143
24012019,05:00,06:00,143
24012019,06:00,07:00,148
24012019,07:00,08:00,148
24012019,08:00,09:00,150
24012019,09:00,10:00,150
24012019,10:00,11:00,144
24012019,11:00,12:00,144
24012019,12:00,13:00,145
24012019,13:00,14:00,145
24012019,14:00,15:00,145
24012019,15:00,16:00,145
24012019,16:00,17:00,145
24012019,17:00,18:00,145
24012019,18:00,19:00,145
24012019,19:00,20:00,145
24012019,20:00,21:00,145
24012019,21:00,22:00,145
24012019,22:00,23:00,145
24012019,23:00,00:00,146
25012019,00:00,01:00,150
25012019,01:00,02:00,153
25012019,02:00,03:00,153
25012019,03:00,04:00,153
25012019,04:00,05:00,153
25012019,05:00,06:00,153
25012019,06:00,07:00,153
25012019,07:00,08:00,153
25012019,08:00,09:00,153
25012019,09:00,10:00,153
25012019,10:00,11:00,153
25012019,11:00,12:00,153
25012019,12:00,13:00,153
25012019,13:00,14:00,153
25012019,14:00,15:00,153
25012019,15:00,16:00,153
25012019,16:00,17:00,153
25012019,17:00,18:00,153
25012019,18:00,19:00,153
25012019,19:00,20:00,153
25012019,20:00,21:00,153
25012019,21:00,22:00,153
25012019,22:00,23:00,153
25012019,23:00,00:00,153
26012019,00:00,01:00,153
26012019,01:00,02:00,153
26012019,02:00,03:00,153
26012019,03:00,04:00,152
26012019,04:00,05:00,126
26012019,05:00,06:00,126
26012019,06:00,07:00,127
26012019,07:00,08:00,127
26012019,08:00,09:00,127
26012019,09:00,10:00,127
26012019,10:00,11:00,132
26012019,11:00,12:00,134
26012019,12:00,13:00,127
26012019,13:00,14:00,128
26012019,14:00,15:00,127
26012019,15:00,16:00,128
26012019,16:00,17:00,128
26012019,17:00,18:00,128
26012019,18:00,19:00,127
26012019,19:00,20:00,126
26012019,20:00,21:00,126
26012019,21:00,22:00,127
26012019,22:00,23:00,126
26012019,23:00,00:00,95
27012019,00:00,01:00,81
27012019,01:00,02:00,82
27012019,02:00,03:00,81
27012019,03:00,04:00,81
27012019,04:00,05:00,81
27012019,05:00,06:00,81
27012019,06:00,07:00,81
27012019,07:00,08:00,82
27012019,08:00,09:00,81
27012019,09:00,10:00,83
27012019,10:00,11:00,122
27012019,11:00,12:00,132
27012019,12:00,13:00,132
27012019,13:00,14:00,136
27012019,14:00,15:00,140
27012019,15:00,16:00,140
27012019,16:00,17:00,140
27012019,17:00,18:00,140
27012019,18:00,19:00,140
27012019,19:00,20:00,140
27012019,20:00,21:00,140
27012019,21:00,22:00,140
27012019,22:00,23:00,140
27012019,23:00,00:00,140
28012019,00:00,01:00,101
28012019,01:00,02:00,81
28012019,02:00,03:00,81
28012019,03:00,04:00,81
28012019,04:00,05:00,88
28012019,05:00,06:00,123
28012019,06:00,07:00,122
28012019,07:00,08:00,130
28012019,08:00,09:00,138
28012019,09:00,10:00,140
28012019,10:00,11:00,140
28012019,11:00,12:00,140
28012019,12:00,13:00,139
28012019,13:00,14:00,140
28012019,14:00,15:00,140
28012019,15:00,16:00,140
28012019,16:00,17:00,140
28012019,17:00,18:00,140
28012019,18:00,19:00,140
28012019,19:00,20:00,140
28012019,20:00,21:00,140
28012019,21:00,22:00,140
28012019,22:00,23:00,140
28012019,23:00,00:00,139
29012019,00:00,01:00,138
29012019,01:00,02:00,138
29012019,02:00,03:00,138
29012019,03:00,04:00,138
29012019,04:00,05:00,138
29012019,05:00,06:00,138
29012019,06:00,07:00,139
29012019,07:00,08:00,139
29012019,08:00,09:00,140
29012019,09:00,10:00,139
29012019,10:00,11:00,139
29012019,11:00,12:00,139
29012019,12:00,13:00,139
29012019,13:00,14:00,140
29012019,14:00,15:00,139
29012019,15:00,16:00,140
29012019,16:00,17:00,140
29012019,17:00,18:00,129
29012019,18:00,19:00,130
29012019,19:00,20:00,131
29012019,20:00,21:00,131
29012019,21:00,22:00,131
29012019,22:00,23:00,131
29012019,23:00,00:00,130
30012019,00:00,01:00,130
30012019,01:00,02:00,130
30012019,02:00,03:00,130
30012019,03:00,04:00,129
30012019,04:00,05:00,129
30012019,05:00,06:00,131
30012019,06:00,07:00,131
30012019,07:00,08:00,131
30012019,08:00,09:00,131
30012019,09:00,10:00,132
30012019,10:00,11:00,132
30012019,11:00,12:00,132
30012019,12:00,13:00,131
30012019,13:00,14:00,131
30012019,14:00,15:00,132
30012019,15:00,16:00,132
30012019,16:00,17:00,132
30012019,17:00,18:00,132
30012019,18:00,19:00,132
30012019,19:00,20:00,134
30012019,20:00,21:00,152
30012019,21:00,22:00,155
30012019,22:00,23:00,155
30012019,23:00,00:00,155
31012019,00:00,01:00,155
31012019,01:00,02:00,155
31012019,02:00,03:00,155
31012019,03:00,04:00,154
31012019,04:00,05:00,154
31012019,05:00,06:00,154
31012019,06:00,07:00,154
31012019,07:00,08:00,154
31012019,08:00,09:00,154
31012019,09:00,10:00,154
31012019,10:00,11:00,154
31012019,11:00,12:00,154
31012019,12:00,13:00,154
31012019,13:00,14:00,154
31012019,14:00,15:00,155
31012019,15:00,16:00,155
31012019,16:00,17:00,155
31012019,17:00,18:00,155
31012019,18:00,19:00,155
31012019,19:00,20:00,155
31012019,20:00,21:00,155
31012019,21:00,22:00,155
31012019,22:00,23:00,155
31012019,23:00,00:00,154
1022019,00:00,01:00,154
1022019,01:00,02:00,155
1022019,02:00,03:00,155
1022019,03:00,04:00,155
1022019,04:00,05:00,155
1022019,05:00,06:00,155
1022019,06:00,07:00,155
1022019,07:00,08:00,155
1022019,08:00,09:00,155
1022019,09:00,10:00,155
1022019,10:00,11:00,155
1022019,11:00,12:00,155
1022019,12:00,13:00,155
1022019,13:00,14:00,155
1022019,14:00,15:00,155
1022019,15:00,16:00,155
1022019,16:00,17:00,155
1022019,17:00,18:00,155
1022019,18:00,19:00,155
1022019,19:00,20:00,155
1022019,20:00,21:00,155
1022019,21:00,22:00,155
1022019,22:00,23:00,155
1022019,23:00,00:00,155
2022019,00:00,01:00,153
2022019,01:00,02:00,146
2022019,02:00,03:00,145
2022019,03:00,04:00,145
2022019,04:00,05:00,145
2022019,05:00,06:00,144
2022019,06:00,07:00,144
2022019,07:00,08:00,144
2022019,08:00,09:00,144
2022019,09:00,10:00,144
2022019,10:00,11:00,144
2022019,11:00,12:00,144
2022019,12:00,13:00,144
2022019,13:00,14:00,144
2022019,14:00,15:00,144
2022019,15:00,16:00,154
2022019,16:00,17:00,155
2022019,17:00,18:00,155
2022019,18:00,19:00,155
2022019,19:00,20:00,155
2022019,20:00,21:00,156
2022019,21:00,22:00,156
2022019,22:00,23:00,155
2022019,23:00,00:00,155
3022019,00:00,01:00,152
3022019,01:00,02:00,147
3022019,02:00,03:00,148
3022019,03:00,04:00,155
3022019,04:00,05:00,155
3022019,05:00,06:00,155
3022019,06:00,07:00,155
3022019,07:00,08:00,155
3022019,08:00,09:00,155
3022019,09:00,10:00,155
3022019,10:00,11:00,155
3022019,11:00,12:00,155
3022019,12:00,13:00,155
3022019,13:00,14:00,155
3022019,14:00,15:00,156
3022019,15:00,16:00,156
3022019,16:00,17:00,156
3022019,17:00,18:00,156
3022019,18:00,19:00,156
3022019,19:00,20:00,156
3022019,20:00,21:00,156
3022019,21:00,22:00,155
3022019,22:00,23:00,155
3022019,23:00,00:00,156
4022019,00:00,01:00,156
4022019,01:00,02:00,156
4022019,02:00,03:00,156
4022019,03:00,04:00,156
4022019,04:00,05:00,156
4022019,05:00,06:00,156
4022019,06:00,07:00,156
4022019,07:00,08:00,156
4022019,08:00,09:00,155
4022019,09:00,10:00,151
4022019,10:00,11:00,149
4022019,11:00,12:00,148
4022019,12:00,13:00,148
4022019,13:00,14:00,148
4022019,14:00,15:00,149
4022019,15:00,16:00,149
4022019,16:00,17:00,149
4022019,17:00,18:00,149
4022019,18:00,19:00,149
4022019,19:00,20:00,148
4022019,20:00,21:00,148
4022019,21:00,22:00,149
4022019,22:00,23:00,149
4022019,23:00,00:00,150
5022019,00:00,01:00,154
5022019,01:00,02:00,153
5022019,02:00,03:00,153
5022019,03:00,04:00,153
5022019,04:00,05:00,153
5022019,05:00,06:00,154
5022019,06:00,07:00,154
5022019,07:00,08:00,154
5022019,08:00,09:00,154
5022019,09:00,10:00,154
5022019,10:00,11:00,154
5022019,11:00,12:00,154
5022019,12:00,13:00,154
5022019,13:00,14:00,154
5022019,14:00,15:00,154
5022019,15:00,16:00,154
5022019,16:00,17:00,154
5022019,17:00,18:00,154
5022019,18:00,19:00,154
5022019,19:00,20:00,154
5022019,20:00,21:00,154
5022019,21:00,22:00,154
5022019,22:00,23:00,154
5022019,23:00,00:00,154
6022019,00:00,01:00,141
6022019,01:00,02:00,126
6022019,02:00,03:00,128
6022019,03:00,04:00,129
6022019,04:00,05:00,129
6022019,05:00,06:00,128
6022019,06:00,07:00,128
6022019,07:00,08:00,128
6022019,08:00,09:00,128
6022019,09:00,10:00,128
6022019,10:00,11:00,128
6022019,11:00,12:00,128
6022019,12:00,13:00,129
6022019,13:00,14:00,129
6022019,14:00,15:00,129
6022019,15:00,16:00,128
6022019,16:00,17:00,130
6022019,17:00,18:00,131
6022019,18:00,19:00,129
6022019,19:00,20:00,131
6022019,20:00,21:00,131
6022019,21:00,22:00,131
6022019,22:00,23:00,131
6022019,23:00,00:00,131
7022019,00:00,01:00,131
7022019,01:00,02:00,131
7022019,02:00,03:00,131
7022019,03:00,04:00,130
7022019,04:00,05:00,130
7022019,05:00,06:00,130
7022019,06:00,07:00,130
7022019,07:00,08:00,129
7022019,08:00,09:00,129
7022019,09:00,10:00,129
7022019,10:00,11:00,129
7022019,11:00,12:00,128
7022019,12:00,13:00,128
7022019,13:00,14:00,129
7022019,14:00,15:00,127
7022019,15:00,16:00,122
7022019,16:00,17:00,136
7022019,17:00,18:00,140
7022019,18:00,19:00,139
7022019,19:00,20:00,140
7022019,20:00,21:00,139
7022019,21:00,22:00,140
7022019,22:00,23:00,138
7022019,23:00,00:00,122
8022019,00:00,01:00,121
8022019,01:00,02:00,121
8022019,02:00,03:00,121
8022019,03:00,04:00,121
8022019,04:00,05:00,121
8022019,05:00,06:00,121
8022019,06:00,07:00,121
8022019,07:00,08:00,121
8022019,08:00,09:00,125
8022019,09:00,10:00,129
8022019,10:00,11:00,129
8022019,11:00,12:00,128
8022019,12:00,13:00,124
8022019,13:00,14:00,111
8022019,14:00,15:00,112
8022019,15:00,16:00,112
8022019,16:00,17:00,118
8022019,17:00,18:00,121
8022019,18:00,19:00,121
8022019,19:00,20:00,121
8022019,20:00,21:00,121
8022019,21:00,22:00,119
8022019,22:00,23:00,100
8022019,23:00,00:00,100
9022019,00:00,01:00,99
9022019,01:00,02:00,99
9022019,02:00,03:00,100
9022019,03:00,04:00,100
9022019,04:00,05:00,99
9022019,05:00,06:00,99
9022019,06:00,07:00,100
9022019,07:00,08:00,100
9022019,08:00,09:00,100
9022019,09:00,10:00,100
9022019,10:00,11:00,97
9022019,11:00,12:00,95
9022019,12:00,13:00,94
9022019,13:00,14:00,91
9022019,14:00,15:00,90
9022019,15:00,16:00,86
9022019,16:00,17:00,86
9022019,17:00,18:00,86
9022019,18:00,19:00,87
9022019,19:00,20:00,88
9022019,20:00,21:00,87
9022019,21:00,22:00,87
9022019,22:00,23:00,85
9022019,23:00,00:00,85
10022019,00:00,01:00,85
10022019,01:00,02:00,85
10022019,02:00,03:00,85
10022019,03:00,04:00,85
10022019,04:00,05:00,85
10022019,05:00,06:00,85
10022019,06:00,07:00,85
10022019,07:00,08:00,85
10022019,08:00,09:00,86
10022019,09:00,10:00,86
10022019,10:00,11:00,86
10022019,11:00,12:00,86
10022019,12:00,13:00,86
10022019,13:00,14:00,86
10022019,14:00,15:00,87
10022019,15:00,16:00,88
10022019,16:00,17:00,87
10022019,17:00,18:00,87
10022019,18:00,19:00,87
10022019,19:00,20:00,87
10022019,20:00,21:00,87
10022019,21:00,22:00,87
10022019,22:00,23:00,87
10022019,23:00,00:00,87
11022019,00:00,01:00,87
11022019,01:00,02:00,87
11022019,02:00,03:00,86
11022019,03:00,04:00,87
11022019,04:00,05:00,87
11022019,05:00,06:00,93
11022019,06:00,07:00,116
11022019,07:00,08:00,130
11022019,08:00,09:00,139
11022019,09:00,10:00,140
11022019,10:00,11:00,140
11022019,11:00,12:00,140
11022019,12:00,13:00,140
