date,start,end,11WD2HEY40000638
6012017,06:00,07:00,833
6012017,07:00,08:00,860
6012017,08:00,09:00,854
6012017,09:00,10:00,856
6012017,10:00,11:00,862
6012017,11:00,12:00,865
6012017,12:00,13:00,806
6012017,13:00,14:00,693
6012017,14:00,15:00,839
6012017,15:00,16:00,866
6012017,16:00,17:00,859
6012017,17:00,18:00,860
6012017,18:00,19:00,858
6012017,19:00,20:00,862
6012017,20:00,21:00,863
6012017,21:00,22:00,745
6012017,22:00,23:00,653
6012017,23:00,00:00,477
7012017,00:00,01:00,435
7012017,01:00,02:00,345
7012017,02:00,03:00,258
7012017,03:00,04:00,193
7012017,04:00,05:00,186
7012017,05:00,06:00,187
7012017,06:00,07:00,187
7012017,07:00,08:00,188
7012017,08:00,09:00,189
7012017,09:00,10:00,188
7012017,10:00,11:00,190
7012017,11:00,12:00,262
7012017,12:00,13:00,316
7012017,13:00,14:00,403
7012017,14:00,15:00,451
7012017,15:00,16:00,446
7012017,16:00,17:00,467
7012017,17:00,18:00,607
7012017,18:00,19:00,624
7012017,19:00,20:00,552
7012017,20:00,21:00,540
7012017,21:00,22:00,511
7012017,22:00,23:00,571
7012017,23:00,00:00,599
8012017,00:00,01:00,738
8012017,01:00,02:00,759
8012017,02:00,03:00,758
8012017,03:00,04:00,758
8012017,04:00,05:00,758
8012017,05:00,06:00,723
8012017,06:00,07:00,676
8012017,07:00,08:00,709
8012017,08:00,09:00,816
8012017,09:00,10:00,864
8012017,10:00,11:00,860
8012017,11:00,12:00,860
8012017,12:00,13:00,857
8012017,13:00,14:00,861
8012017,14:00,15:00,856
8012017,15:00,16:00,860
8012017,16:00,17:00,865
8012017,17:00,18:00,863
8012017,18:00,19:00,861
8012017,19:00,20:00,861
8012017,20:00,21:00,860
8012017,21:00,22:00,861
8012017,22:00,23:00,861
8012017,23:00,00:00,861
9012017,00:00,01:00,715
9012017,01:00,02:00,676
9012017,02:00,03:00,708
9012017,03:00,04:00,701
9012017,04:00,05:00,573
9012017,05:00,06:00,631
9012017,06:00,07:00,815
9012017,07:00,08:00,861
9012017,08:00,09:00,858
9012017,09:00,10:00,858
9012017,10:00,11:00,865
9012017,11:00,12:00,868
9012017,12:00,13:00,866
9012017,13:00,14:00,867
9012017,14:00,15:00,630
9012017,15:00,16:00,480
9012017,16:00,17:00,310
9012017,17:00,18:00,191
9012017,18:00,19:00,186
9012017,19:00,20:00,187
9012017,20:00,21:00,185
9012017,21:00,22:00,187
9012017,22:00,23:00,186
9012017,23:00,00:00,186
10012017,00:00,01:00,186
10012017,01:00,02:00,190
10012017,02:00,03:00,189
10012017,03:00,04:00,188
10012017,04:00,05:00,188
10012017,05:00,06:00,204
10012017,06:00,07:00,248
10012017,07:00,08:00,254
10012017,08:00,09:00,251
10012017,09:00,10:00,321
10012017,10:00,11:00,523
10012017,11:00,12:00,514
10012017,12:00,13:00,521
10012017,13:00,14:00,779
10012017,14:00,15:00,862
10012017,15:00,16:00,862
10012017,16:00,17:00,863
10012017,17:00,18:00,868
10012017,18:00,19:00,863
10012017,19:00,20:00,867
10012017,20:00,21:00,863
10012017,21:00,22:00,709
10012017,22:00,23:00,473
10012017,23:00,00:00,159
11012017,00:00,01:00,0
11012017,01:00,02:00,0
11012017,02:00,03:00,0
11012017,03:00,04:00,0
11012017,04:00,05:00,0
11012017,05:00,06:00,0
11012017,06:00,07:00,0
11012017,07:00,08:00,0
11012017,08:00,09:00,0
11012017,09:00,10:00,0
11012017,10:00,11:00,0
11012017,11:00,12:00,0
11012017,12:00,13:00,0
11012017,13:00,14:00,0
11012017,14:00,15:00,0
11012017,15:00,16:00,0
11012017,16:00,17:00,0
11012017,17:00,18:00,0
11012017,18:00,19:00,0
11012017,19:00,20:00,0
11012017,20:00,21:00,0
11012017,21:00,22:00,0
11012017,22:00,23:00,0
11012017,23:00,00:00,0
12012017,00:00,01:00,0
12012017,01:00,02:00,0
12012017,02:00,03:00,0
12012017,03:00,04:00,0
12012017,04:00,05:00,0
12012017,05:00,06:00,0
12012017,06:00,07:00,0
12012017,07:00,08:00,0
12012017,08:00,09:00,0
12012017,09:00,10:00,0
12012017,10:00,11:00,0
12012017,11:00,12:00,0
12012017,12:00,13:00,0
12012017,13:00,14:00,94
12012017,14:00,15:00,246
12012017,15:00,16:00,324
12012017,16:00,17:00,453
12012017,17:00,18:00,804
12012017,18:00,19:00,860
12012017,19:00,20:00,854
12012017,20:00,21:00,785
12012017,21:00,22:00,636
12012017,22:00,23:00,402
12012017,23:00,00:00,171
13012017,00:00,01:00,0
13012017,01:00,02:00,0
13012017,02:00,03:00,0
13012017,03:00,04:00,0
13012017,04:00,05:00,0
13012017,05:00,06:00,138
13012017,06:00,07:00,562
13012017,07:00,08:00,849
13012017,08:00,09:00,852
13012017,09:00,10:00,850
13012017,10:00,11:00,859
13012017,11:00,12:00,783
13012017,12:00,13:00,752
13012017,13:00,14:00,830
13012017,14:00,15:00,625
13012017,15:00,16:00,514
13012017,16:00,17:00,513
13012017,17:00,18:00,603
13012017,18:00,19:00,411
13012017,19:00,20:00,239
13012017,20:00,21:00,0
13012017,21:00,22:00,0
13012017,22:00,23:00,0
13012017,23:00,00:00,0
14012017,00:00,01:00,0
14012017,01:00,02:00,0
14012017,02:00,03:00,0
14012017,03:00,04:00,0
14012017,04:00,05:00,0
14012017,05:00,06:00,0
14012017,06:00,07:00,0
14012017,07:00,08:00,0
14012017,08:00,09:00,0
14012017,09:00,10:00,0
14012017,10:00,11:00,0
14012017,11:00,12:00,0
14012017,12:00,13:00,0
14012017,13:00,14:00,0
14012017,14:00,15:00,0
14012017,15:00,16:00,0
14012017,16:00,17:00,0
14012017,17:00,18:00,0
14012017,18:00,19:00,0
14012017,19:00,20:00,0
14012017,20:00,21:00,0
14012017,21:00,22:00,0
14012017,22:00,23:00,0
14012017,23:00,00:00,0
15012017,00:00,01:00,0
15012017,01:00,02:00,0
15012017,02:00,03:00,0
15012017,03:00,04:00,0
15012017,04:00,05:00,0
15012017,05:00,06:00,0
15012017,06:00,07:00,0
15012017,07:00,08:00,0
15012017,08:00,09:00,0
15012017,09:00,10:00,0
15012017,10:00,11:00,0
15012017,11:00,12:00,0
15012017,12:00,13:00,0
15012017,13:00,14:00,0
15012017,14:00,15:00,0
15012017,15:00,16:00,0
15012017,16:00,17:00,0
15012017,17:00,18:00,0
15012017,18:00,19:00,0
15012017,19:00,20:00,0
15012017,20:00,21:00,0
15012017,21:00,22:00,0
15012017,22:00,23:00,0
15012017,23:00,00:00,0
16012017,00:00,01:00,21
16012017,01:00,02:00,149
16012017,02:00,03:00,252
16012017,03:00,04:00,286
16012017,04:00,05:00,347
16012017,05:00,06:00,565
16012017,06:00,07:00,826
16012017,07:00,08:00,850
16012017,08:00,09:00,855
16012017,09:00,10:00,861
16012017,10:00,11:00,861
16012017,11:00,12:00,861
16012017,12:00,13:00,860
16012017,13:00,14:00,861
16012017,14:00,15:00,864
16012017,15:00,16:00,864
16012017,16:00,17:00,864
16012017,17:00,18:00,864
16012017,18:00,19:00,864
16012017,19:00,20:00,866
16012017,20:00,21:00,861
16012017,21:00,22:00,863
16012017,22:00,23:00,869
16012017,23:00,00:00,866
17012017,00:00,01:00,848
17012017,01:00,02:00,546
17012017,02:00,03:00,271
17012017,03:00,04:00,188
17012017,04:00,05:00,224
17012017,05:00,06:00,579
17012017,06:00,07:00,851
17012017,07:00,08:00,848
17012017,08:00,09:00,851
17012017,09:00,10:00,858
17012017,10:00,11:00,861
17012017,11:00,12:00,864
17012017,12:00,13:00,860
17012017,13:00,14:00,861
17012017,14:00,15:00,861
17012017,15:00,16:00,858
17012017,16:00,17:00,862
17012017,17:00,18:00,862
17012017,18:00,19:00,864
17012017,19:00,20:00,864
17012017,20:00,21:00,862
17012017,21:00,22:00,862
17012017,22:00,23:00,816
17012017,23:00,00:00,658
18012017,00:00,01:00,433
18012017,01:00,02:00,260
18012017,02:00,03:00,192
18012017,03:00,04:00,176
18012017,04:00,05:00,212
18012017,05:00,06:00,489
18012017,06:00,07:00,756
18012017,07:00,08:00,855
18012017,08:00,09:00,857
18012017,09:00,10:00,863
18012017,10:00,11:00,863
18012017,11:00,12:00,865
18012017,12:00,13:00,866
18012017,13:00,14:00,867
18012017,14:00,15:00,866
18012017,15:00,16:00,863
18012017,16:00,17:00,865
18012017,17:00,18:00,865
18012017,18:00,19:00,867
18012017,19:00,20:00,867
18012017,20:00,21:00,851
18012017,21:00,22:00,842
18012017,22:00,23:00,866
18012017,23:00,00:00,864
19012017,00:00,01:00,711
19012017,01:00,02:00,520
19012017,02:00,03:00,328
19012017,03:00,04:00,221
19012017,04:00,05:00,298
19012017,05:00,06:00,481
19012017,06:00,07:00,530
19012017,07:00,08:00,773
19012017,08:00,09:00,857
19012017,09:00,10:00,861
19012017,10:00,11:00,861
19012017,11:00,12:00,864
19012017,12:00,13:00,865
19012017,13:00,14:00,867
19012017,14:00,15:00,868
19012017,15:00,16:00,868
19012017,16:00,17:00,869
19012017,17:00,18:00,867
19012017,18:00,19:00,869
19012017,19:00,20:00,869
19012017,20:00,21:00,869
19012017,21:00,22:00,858
19012017,22:00,23:00,844
19012017,23:00,00:00,773
20012017,00:00,01:00,748
20012017,01:00,02:00,760
20012017,02:00,03:00,592
20012017,03:00,04:00,479
20012017,04:00,05:00,393
20012017,05:00,06:00,492
20012017,06:00,07:00,740
20012017,07:00,08:00,761
20012017,08:00,09:00,784
20012017,09:00,10:00,787
20012017,10:00,11:00,787
20012017,11:00,12:00,789
20012017,12:00,13:00,789
20012017,13:00,14:00,791
20012017,14:00,15:00,793
20012017,15:00,16:00,791
20012017,16:00,17:00,788
20012017,17:00,18:00,787
20012017,18:00,19:00,788
20012017,19:00,20:00,790
20012017,20:00,21:00,793
20012017,21:00,22:00,795
20012017,22:00,23:00,776
20012017,23:00,00:00,738
21012017,00:00,01:00,841
21012017,01:00,02:00,819
21012017,02:00,03:00,718
21012017,03:00,04:00,688
21012017,04:00,05:00,687
21012017,05:00,06:00,692
21012017,06:00,07:00,763
21012017,07:00,08:00,774
21012017,08:00,09:00,845
21012017,09:00,10:00,867
21012017,10:00,11:00,863
21012017,11:00,12:00,854
21012017,12:00,13:00,794
21012017,13:00,14:00,827
21012017,14:00,15:00,826
21012017,15:00,16:00,841
21012017,16:00,17:00,863
21012017,17:00,18:00,860
21012017,18:00,19:00,861
21012017,19:00,20:00,864
21012017,20:00,21:00,761
21012017,21:00,22:00,667
21012017,22:00,23:00,735
21012017,23:00,00:00,575
22012017,00:00,01:00,664
22012017,01:00,02:00,629
22012017,02:00,03:00,557
22012017,03:00,04:00,383
22012017,04:00,05:00,357
22012017,05:00,06:00,294
22012017,06:00,07:00,287
22012017,07:00,08:00,303
22012017,08:00,09:00,598
22012017,09:00,10:00,853
22012017,10:00,11:00,824
22012017,11:00,12:00,661
22012017,12:00,13:00,519
22012017,13:00,14:00,456
22012017,14:00,15:00,677
22012017,15:00,16:00,861
22012017,16:00,17:00,861
22012017,17:00,18:00,863
22012017,18:00,19:00,856
22012017,19:00,20:00,856
22012017,20:00,21:00,862
22012017,21:00,22:00,864
22012017,22:00,23:00,864
22012017,23:00,00:00,864
23012017,00:00,01:00,860
23012017,01:00,02:00,780
23012017,02:00,03:00,538
23012017,03:00,04:00,400
23012017,04:00,05:00,594
23012017,05:00,06:00,859
23012017,06:00,07:00,857
23012017,07:00,08:00,855
23012017,08:00,09:00,861
23012017,09:00,10:00,861
23012017,10:00,11:00,861
23012017,11:00,12:00,861
23012017,12:00,13:00,866
23012017,13:00,14:00,862
23012017,14:00,15:00,863
23012017,15:00,16:00,863
23012017,16:00,17:00,860
23012017,17:00,18:00,865
23012017,18:00,19:00,868
23012017,19:00,20:00,866
23012017,20:00,21:00,839
23012017,21:00,22:00,662
23012017,22:00,23:00,825
23012017,23:00,00:00,861
24012017,00:00,01:00,862
24012017,01:00,02:00,865
24012017,02:00,03:00,856
24012017,03:00,04:00,854
24012017,04:00,05:00,869
24012017,05:00,06:00,866
24012017,06:00,07:00,860
24012017,07:00,08:00,862
24012017,08:00,09:00,860
24012017,09:00,10:00,859
24012017,10:00,11:00,859
24012017,11:00,12:00,862
24012017,12:00,13:00,864
24012017,13:00,14:00,866
24012017,14:00,15:00,863
24012017,15:00,16:00,865
24012017,16:00,17:00,861
24012017,17:00,18:00,860
24012017,18:00,19:00,859
24012017,19:00,20:00,859
24012017,20:00,21:00,859
24012017,21:00,22:00,860
24012017,22:00,23:00,860
24012017,23:00,00:00,863
25012017,00:00,01:00,865
25012017,01:00,02:00,868
25012017,02:00,03:00,868
25012017,03:00,04:00,861
25012017,04:00,05:00,794
25012017,05:00,06:00,826
25012017,06:00,07:00,862
25012017,07:00,08:00,858
25012017,08:00,09:00,860
25012017,09:00,10:00,860
25012017,10:00,11:00,862
25012017,11:00,12:00,860
25012017,12:00,13:00,860
25012017,13:00,14:00,866
25012017,14:00,15:00,870
25012017,15:00,16:00,865
25012017,16:00,17:00,866
25012017,17:00,18:00,863
25012017,18:00,19:00,864
25012017,19:00,20:00,866
25012017,20:00,21:00,863
25012017,21:00,22:00,866
25012017,22:00,23:00,866
25012017,23:00,00:00,865
26012017,00:00,01:00,764
26012017,01:00,02:00,750
26012017,02:00,03:00,531
26012017,03:00,04:00,292
26012017,04:00,05:00,275
26012017,05:00,06:00,357
26012017,06:00,07:00,756
26012017,07:00,08:00,850
26012017,08:00,09:00,845
26012017,09:00,10:00,578
26012017,10:00,11:00,491
26012017,11:00,12:00,480
26012017,12:00,13:00,274
26012017,13:00,14:00,202
26012017,14:00,15:00,201
26012017,15:00,16:00,319
26012017,16:00,17:00,674
26012017,17:00,18:00,786
26012017,18:00,19:00,845
26012017,19:00,20:00,679
26012017,20:00,21:00,329
26012017,21:00,22:00,240
26012017,22:00,23:00,345
26012017,23:00,00:00,338
27012017,00:00,01:00,232
27012017,01:00,02:00,233
27012017,02:00,03:00,203
27012017,03:00,04:00,185
27012017,04:00,05:00,185
27012017,05:00,06:00,203
27012017,06:00,07:00,283
27012017,07:00,08:00,503
27012017,08:00,09:00,501
27012017,09:00,10:00,413
27012017,10:00,11:00,373
27012017,11:00,12:00,419
27012017,12:00,13:00,450
27012017,13:00,14:00,502
27012017,14:00,15:00,522
27012017,15:00,16:00,704
27012017,16:00,17:00,824
27012017,17:00,18:00,860
27012017,18:00,19:00,863
27012017,19:00,20:00,864
27012017,20:00,21:00,867
27012017,21:00,22:00,867
27012017,22:00,23:00,869
27012017,23:00,00:00,844
28012017,00:00,01:00,786
28012017,01:00,02:00,788
28012017,02:00,03:00,852
28012017,03:00,04:00,782
28012017,04:00,05:00,815
28012017,05:00,06:00,832
28012017,06:00,07:00,859
28012017,07:00,08:00,856
28012017,08:00,09:00,853
28012017,09:00,10:00,855
28012017,10:00,11:00,856
28012017,11:00,12:00,856
28012017,12:00,13:00,853
28012017,13:00,14:00,820
28012017,14:00,15:00,837
28012017,15:00,16:00,854
28012017,16:00,17:00,854
28012017,17:00,18:00,853
28012017,18:00,19:00,854
28012017,19:00,20:00,854
28012017,20:00,21:00,718
28012017,21:00,22:00,446
28012017,22:00,23:00,265
28012017,23:00,00:00,187
29012017,00:00,01:00,0
29012017,01:00,02:00,0
29012017,02:00,03:00,0
29012017,03:00,04:00,0
29012017,04:00,05:00,0
29012017,05:00,06:00,0
29012017,06:00,07:00,0
29012017,07:00,08:00,0
29012017,08:00,09:00,0
29012017,09:00,10:00,0
29012017,10:00,11:00,0
29012017,11:00,12:00,0
29012017,12:00,13:00,0
29012017,13:00,14:00,0
29012017,14:00,15:00,0
29012017,15:00,16:00,291
29012017,16:00,17:00,521
29012017,17:00,18:00,797
29012017,18:00,19:00,847
29012017,19:00,20:00,856
29012017,20:00,21:00,860
29012017,21:00,22:00,762
29012017,22:00,23:00,457
29012017,23:00,00:00,252
30012017,00:00,01:00,200
30012017,01:00,02:00,252
30012017,02:00,03:00,225
30012017,03:00,04:00,198
30012017,04:00,05:00,207
30012017,05:00,06:00,577
30012017,06:00,07:00,841
30012017,07:00,08:00,724
30012017,08:00,09:00,855
30012017,09:00,10:00,869
30012017,10:00,11:00,864
30012017,11:00,12:00,864
30012017,12:00,13:00,862
30012017,13:00,14:00,860
30012017,14:00,15:00,858
30012017,15:00,16:00,856
30012017,16:00,17:00,863
30012017,17:00,18:00,860
30012017,18:00,19:00,863
30012017,19:00,20:00,587
30012017,20:00,21:00,312
30012017,21:00,22:00,16
30012017,22:00,23:00,0
30012017,23:00,00:00,0
31012017,00:00,01:00,0
31012017,01:00,02:00,0
31012017,02:00,03:00,0
31012017,03:00,04:00,19
31012017,04:00,05:00,383
31012017,05:00,06:00,584
31012017,06:00,07:00,744
31012017,07:00,08:00,856
31012017,08:00,09:00,860
31012017,09:00,10:00,851
31012017,10:00,11:00,859
31012017,11:00,12:00,860
31012017,12:00,13:00,862
31012017,13:00,14:00,865
31012017,14:00,15:00,869
31012017,15:00,16:00,865
31012017,16:00,17:00,867
31012017,17:00,18:00,859
31012017,18:00,19:00,861
31012017,19:00,20:00,869
31012017,20:00,21:00,867
31012017,21:00,22:00,870
31012017,22:00,23:00,865
31012017,23:00,00:00,849
1022017,00:00,01:00,863
1022017,01:00,02:00,864
1022017,02:00,03:00,823
1022017,03:00,04:00,698
1022017,04:00,05:00,786
1022017,05:00,06:00,827
1022017,06:00,07:00,652
1022017,07:00,08:00,417
1022017,08:00,09:00,306
1022017,09:00,10:00,279
1022017,10:00,11:00,243
1022017,11:00,12:00,238
1022017,12:00,13:00,243
1022017,13:00,14:00,279
1022017,14:00,15:00,297
1022017,15:00,16:00,316
1022017,16:00,17:00,317
1022017,17:00,18:00,313
1022017,18:00,19:00,303
1022017,19:00,20:00,302
1022017,20:00,21:00,310
1022017,21:00,22:00,305
1022017,22:00,23:00,292
1022017,23:00,00:00,298
2022017,00:00,01:00,297
2022017,01:00,02:00,235
2022017,02:00,03:00,180
2022017,03:00,04:00,174
2022017,04:00,05:00,222
2022017,05:00,06:00,335
2022017,06:00,07:00,605
2022017,07:00,08:00,669
2022017,08:00,09:00,693
2022017,09:00,10:00,688
2022017,10:00,11:00,690
2022017,11:00,12:00,691
2022017,12:00,13:00,698
2022017,13:00,14:00,723
2022017,14:00,15:00,758
2022017,15:00,16:00,750
2022017,16:00,17:00,759
2022017,17:00,18:00,734
2022017,18:00,19:00,759
2022017,19:00,20:00,760
2022017,20:00,21:00,744
2022017,21:00,22:00,763
2022017,22:00,23:00,729
2022017,23:00,00:00,561
3022017,00:00,01:00,527
3022017,01:00,02:00,550
3022017,02:00,03:00,417
3022017,03:00,04:00,397
3022017,04:00,05:00,425
3022017,05:00,06:00,567
3022017,06:00,07:00,822
3022017,07:00,08:00,860
3022017,08:00,09:00,859
3022017,09:00,10:00,861
3022017,10:00,11:00,861
3022017,11:00,12:00,864
3022017,12:00,13:00,865
3022017,13:00,14:00,866
3022017,14:00,15:00,855
3022017,15:00,16:00,859
3022017,16:00,17:00,858
3022017,17:00,18:00,799
3022017,18:00,19:00,860
3022017,19:00,20:00,860
3022017,20:00,21:00,858
3022017,21:00,22:00,860
3022017,22:00,23:00,783
3022017,23:00,00:00,571
4022017,00:00,01:00,411
4022017,01:00,02:00,245
4022017,02:00,03:00,198
4022017,03:00,04:00,188
4022017,04:00,05:00,198
4022017,05:00,06:00,264
4022017,06:00,07:00,429
4022017,07:00,08:00,781
4022017,08:00,09:00,856
4022017,09:00,10:00,823
4022017,10:00,11:00,847
4022017,11:00,12:00,859
4022017,12:00,13:00,861
4022017,13:00,14:00,861
4022017,14:00,15:00,864
4022017,15:00,16:00,863
4022017,16:00,17:00,862
4022017,17:00,18:00,864
4022017,18:00,19:00,863
4022017,19:00,20:00,865
4022017,20:00,21:00,862
4022017,21:00,22:00,862
4022017,22:00,23:00,859
4022017,23:00,00:00,859
5022017,00:00,01:00,832
5022017,01:00,02:00,719
5022017,02:00,03:00,623
5022017,03:00,04:00,721
5022017,04:00,05:00,634
5022017,05:00,06:00,632
5022017,06:00,07:00,547
5022017,07:00,08:00,732
5022017,08:00,09:00,852
5022017,09:00,10:00,800
5022017,10:00,11:00,801
5022017,11:00,12:00,656
5022017,12:00,13:00,585
5022017,13:00,14:00,703
5022017,14:00,15:00,766
5022017,15:00,16:00,783
5022017,16:00,17:00,855
5022017,17:00,18:00,841
5022017,18:00,19:00,861
5022017,19:00,20:00,859
5022017,20:00,21:00,848
5022017,21:00,22:00,806
5022017,22:00,23:00,849
5022017,23:00,00:00,683
6022017,00:00,01:00,736
6022017,01:00,02:00,786
6022017,02:00,03:00,729
6022017,03:00,04:00,670
6022017,04:00,05:00,588
6022017,05:00,06:00,659
6022017,06:00,07:00,713
6022017,07:00,08:00,746
6022017,08:00,09:00,752
6022017,09:00,10:00,752
6022017,10:00,11:00,752
6022017,11:00,12:00,752
6022017,12:00,13:00,741
6022017,13:00,14:00,748
6022017,14:00,15:00,747
6022017,15:00,16:00,746
6022017,16:00,17:00,743
6022017,17:00,18:00,746
6022017,18:00,19:00,752
6022017,19:00,20:00,852
6022017,20:00,21:00,864
6022017,21:00,22:00,864
6022017,22:00,23:00,864
6022017,23:00,00:00,846
7022017,00:00,01:00,853
7022017,01:00,02:00,856
7022017,02:00,03:00,806
7022017,03:00,04:00,716
7022017,04:00,05:00,745
7022017,05:00,06:00,860
7022017,06:00,07:00,857
7022017,07:00,08:00,784
7022017,08:00,09:00,748
7022017,09:00,10:00,744
7022017,10:00,11:00,750
7022017,11:00,12:00,754
7022017,12:00,13:00,730
7022017,13:00,14:00,751
7022017,14:00,15:00,752
7022017,15:00,16:00,749
7022017,16:00,17:00,753
7022017,17:00,18:00,751
7022017,18:00,19:00,759
7022017,19:00,20:00,847
7022017,20:00,21:00,863
7022017,21:00,22:00,861
7022017,22:00,23:00,856
7022017,23:00,00:00,859
8022017,00:00,01:00,725
8022017,01:00,02:00,534
8022017,02:00,03:00,510
8022017,03:00,04:00,550
8022017,04:00,05:00,521
8022017,05:00,06:00,588
8022017,06:00,07:00,855
8022017,07:00,08:00,858
8022017,08:00,09:00,856
8022017,09:00,10:00,857
8022017,10:00,11:00,857
8022017,11:00,12:00,860
8022017,12:00,13:00,861
8022017,13:00,14:00,860
8022017,14:00,15:00,834
8022017,15:00,16:00,804
8022017,16:00,17:00,859
8022017,17:00,18:00,794
8022017,18:00,19:00,852
8022017,19:00,20:00,854
8022017,20:00,21:00,864
8022017,21:00,22:00,862
8022017,22:00,23:00,863
8022017,23:00,00:00,865
9022017,00:00,01:00,865
9022017,01:00,02:00,860
9022017,02:00,03:00,862
9022017,03:00,04:00,855
9022017,04:00,05:00,827
9022017,05:00,06:00,863
9022017,06:00,07:00,862
9022017,07:00,08:00,860
9022017,08:00,09:00,819
9022017,09:00,10:00,750
9022017,10:00,11:00,752
9022017,11:00,12:00,752
9022017,12:00,13:00,686
9022017,13:00,14:00,689
9022017,14:00,15:00,690
9022017,15:00,16:00,835
9022017,16:00,17:00,860
9022017,17:00,18:00,859
9022017,18:00,19:00,860
9022017,19:00,20:00,860
9022017,20:00,21:00,819
9022017,21:00,22:00,815
9022017,22:00,23:00,839
9022017,23:00,00:00,689
10022017,00:00,01:00,357
10022017,01:00,02:00,228
10022017,02:00,03:00,194
10022017,03:00,04:00,191
10022017,04:00,05:00,189
10022017,05:00,06:00,233
10022017,06:00,07:00,318
10022017,07:00,08:00,363
10022017,08:00,09:00,383
10022017,09:00,10:00,566
10022017,10:00,11:00,572
10022017,11:00,12:00,727
10022017,12:00,13:00,751
10022017,13:00,14:00,753
10022017,14:00,15:00,754
10022017,15:00,16:00,751
10022017,16:00,17:00,781
10022017,17:00,18:00,854
10022017,18:00,19:00,858
10022017,19:00,20:00,861
10022017,20:00,21:00,825
10022017,21:00,22:00,844
10022017,22:00,23:00,808
10022017,23:00,00:00,733
11022017,00:00,01:00,746
11022017,01:00,02:00,785
11022017,02:00,03:00,640
11022017,03:00,04:00,702
11022017,04:00,05:00,578
11022017,05:00,06:00,766
11022017,06:00,07:00,630
11022017,07:00,08:00,583
11022017,08:00,09:00,581
11022017,09:00,10:00,624
11022017,10:00,11:00,608
11022017,11:00,12:00,591
11022017,12:00,13:00,579
