date,start,end,11WD7RHAU5GKW3B5
5012018,00:00,01:00,53
5012018,01:00,02:00,53
5012018,02:00,03:00,53
5012018,03:00,04:00,53
5012018,04:00,05:00,53
5012018,05:00,06:00,59
5012018,06:00,07:00,74
5012018,07:00,08:00,72
5012018,08:00,09:00,101
5012018,09:00,10:00,102
5012018,10:00,11:00,97
5012018,11:00,12:00,99
5012018,12:00,13:00,101
5012018,13:00,14:00,103
5012018,14:00,15:00,104
5012018,15:00,16:00,103
5012018,16:00,17:00,103
5012018,17:00,18:00,103
5012018,18:00,19:00,103
5012018,19:00,20:00,104
5012018,20:00,21:00,105
5012018,21:00,22:00,95
5012018,22:00,23:00,103
5012018,23:00,00:00,96
6012018,00:00,01:00,71
6012018,01:00,02:00,71
6012018,02:00,03:00,73
6012018,03:00,04:00,73
6012018,04:00,05:00,69
6012018,05:00,06:00,74
6012018,06:00,07:00,82
6012018,07:00,08:00,101
6012018,08:00,09:00,96
6012018,09:00,10:00,92
6012018,10:00,11:00,96
6012018,11:00,12:00,97
6012018,12:00,13:00,101
6012018,13:00,14:00,104
6012018,14:00,15:00,105
6012018,15:00,16:00,101
6012018,16:00,17:00,103
6012018,17:00,18:00,105
6012018,18:00,19:00,106
6012018,19:00,20:00,100
6012018,20:00,21:00,91
6012018,21:00,22:00,79
6012018,22:00,23:00,77
6012018,23:00,00:00,64
7012018,00:00,01:00,64
7012018,01:00,02:00,64
7012018,02:00,03:00,64
7012018,03:00,04:00,64
7012018,04:00,05:00,64
7012018,05:00,06:00,64
7012018,06:00,07:00,64
7012018,07:00,08:00,69
7012018,08:00,09:00,74
7012018,09:00,10:00,69
7012018,10:00,11:00,80
7012018,11:00,12:00,74
7012018,12:00,13:00,69
7012018,13:00,14:00,59
7012018,14:00,15:00,54
7012018,15:00,16:00,53
7012018,16:00,17:00,54
7012018,17:00,18:00,71
7012018,18:00,19:00,64
7012018,19:00,20:00,64
7012018,20:00,21:00,64
7012018,21:00,22:00,64
7012018,22:00,23:00,64
7012018,23:00,00:00,64
8012018,00:00,01:00,64
8012018,01:00,02:00,64
8012018,02:00,03:00,78
8012018,03:00,04:00,94
8012018,04:00,05:00,151
8012018,05:00,06:00,183
8012018,06:00,07:00,212
8012018,07:00,08:00,210
8012018,08:00,09:00,211
8012018,09:00,10:00,211
8012018,10:00,11:00,215
8012018,11:00,12:00,219
8012018,12:00,13:00,219
8012018,13:00,14:00,217
8012018,14:00,15:00,221
8012018,15:00,16:00,221
8012018,16:00,17:00,206
8012018,17:00,18:00,207
8012018,18:00,19:00,207
8012018,19:00,20:00,204
8012018,20:00,21:00,174
8012018,21:00,22:00,146
8012018,22:00,23:00,102
8012018,23:00,00:00,61
9012018,00:00,01:00,54
9012018,01:00,02:00,54
9012018,02:00,03:00,54
9012018,03:00,04:00,55
9012018,04:00,05:00,55
9012018,05:00,06:00,101
9012018,06:00,07:00,170
9012018,07:00,08:00,216
9012018,08:00,09:00,227
9012018,09:00,10:00,227
9012018,10:00,11:00,223
9012018,11:00,12:00,223
9012018,12:00,13:00,224
9012018,13:00,14:00,217
9012018,14:00,15:00,214
9012018,15:00,16:00,223
9012018,16:00,17:00,214
9012018,17:00,18:00,223
9012018,18:00,19:00,223
9012018,19:00,20:00,214
9012018,20:00,21:00,221
9012018,21:00,22:00,215
9012018,22:00,23:00,208
9012018,23:00,00:00,158
10012018,00:00,01:00,140
10012018,01:00,02:00,140
10012018,02:00,03:00,140
10012018,03:00,04:00,139
10012018,04:00,05:00,140
10012018,05:00,06:00,168
10012018,06:00,07:00,217
10012018,07:00,08:00,220
10012018,08:00,09:00,221
10012018,09:00,10:00,220
10012018,10:00,11:00,208
10012018,11:00,12:00,204
10012018,12:00,13:00,187
10012018,13:00,14:00,223
10012018,14:00,15:00,216
10012018,15:00,16:00,215
10012018,16:00,17:00,215
10012018,17:00,18:00,216
10012018,18:00,19:00,217
10012018,19:00,20:00,217
10012018,20:00,21:00,213
10012018,21:00,22:00,215
10012018,22:00,23:00,217
10012018,23:00,00:00,163
11012018,00:00,01:00,148
11012018,01:00,02:00,147
11012018,02:00,03:00,148
11012018,03:00,04:00,148
11012018,04:00,05:00,148
11012018,05:00,06:00,154
11012018,06:00,07:00,210
11012018,07:00,08:00,217
11012018,08:00,09:00,214
11012018,09:00,10:00,222
11012018,10:00,11:00,218
11012018,11:00,12:00,216
11012018,12:00,13:00,218
11012018,13:00,14:00,218
11012018,14:00,15:00,218
11012018,15:00,16:00,217
11012018,16:00,17:00,215
11012018,17:00,18:00,213
11012018,18:00,19:00,213
11012018,19:00,20:00,213
11012018,20:00,21:00,212
11012018,21:00,22:00,212
11012018,22:00,23:00,160
11012018,23:00,00:00,158
12012018,00:00,01:00,152
12012018,01:00,02:00,152
12012018,02:00,03:00,152
12012018,03:00,04:00,151
12012018,04:00,05:00,169
12012018,05:00,06:00,175
12012018,06:00,07:00,206
12012018,07:00,08:00,209
12012018,08:00,09:00,211
12012018,09:00,10:00,210
12012018,10:00,11:00,211
12012018,11:00,12:00,211
12012018,12:00,13:00,211
12012018,13:00,14:00,210
12012018,14:00,15:00,210
12012018,15:00,16:00,209
12012018,16:00,17:00,210
12012018,17:00,18:00,210
12012018,18:00,19:00,210
12012018,19:00,20:00,210
12012018,20:00,21:00,210
12012018,21:00,22:00,202
12012018,22:00,23:00,185
12012018,23:00,00:00,151
13012018,00:00,01:00,152
13012018,01:00,02:00,152
13012018,02:00,03:00,152
13012018,03:00,04:00,152
13012018,04:00,05:00,152
13012018,05:00,06:00,169
13012018,06:00,07:00,186
13012018,07:00,08:00,191
13012018,08:00,09:00,200
13012018,09:00,10:00,207
13012018,10:00,11:00,207
13012018,11:00,12:00,207
13012018,12:00,13:00,201
13012018,13:00,14:00,211
13012018,14:00,15:00,210
13012018,15:00,16:00,200
13012018,16:00,17:00,200
13012018,17:00,18:00,208
13012018,18:00,19:00,207
13012018,19:00,20:00,200
13012018,20:00,21:00,199
13012018,21:00,22:00,194
13012018,22:00,23:00,176
13012018,23:00,00:00,150
14012018,00:00,01:00,150
14012018,01:00,02:00,150
14012018,02:00,03:00,150
14012018,03:00,04:00,149
14012018,04:00,05:00,149
14012018,05:00,06:00,151
14012018,06:00,07:00,151
14012018,07:00,08:00,151
14012018,08:00,09:00,152
14012018,09:00,10:00,167
14012018,10:00,11:00,167
14012018,11:00,12:00,167
14012018,12:00,13:00,167
14012018,13:00,14:00,167
14012018,14:00,15:00,167
14012018,15:00,16:00,169
14012018,16:00,17:00,194
14012018,17:00,18:00,202
14012018,18:00,19:00,207
14012018,19:00,20:00,206
14012018,20:00,21:00,201
14012018,21:00,22:00,199
14012018,22:00,23:00,184
14012018,23:00,00:00,154
15012018,00:00,01:00,148
15012018,01:00,02:00,149
15012018,02:00,03:00,150
15012018,03:00,04:00,153
15012018,04:00,05:00,158
15012018,05:00,06:00,182
15012018,06:00,07:00,215
15012018,07:00,08:00,219
15012018,08:00,09:00,221
15012018,09:00,10:00,221
15012018,10:00,11:00,198
15012018,11:00,12:00,150
15012018,12:00,13:00,125
15012018,13:00,14:00,125
15012018,14:00,15:00,154
15012018,15:00,16:00,131
15012018,16:00,17:00,125
15012018,17:00,18:00,145
15012018,18:00,19:00,115
15012018,19:00,20:00,104
15012018,20:00,21:00,98
15012018,21:00,22:00,78
15012018,22:00,23:00,73
15012018,23:00,00:00,57
16012018,00:00,01:00,55
16012018,01:00,02:00,55
16012018,02:00,03:00,55
16012018,03:00,04:00,55
16012018,04:00,05:00,55
16012018,05:00,06:00,57
16012018,06:00,07:00,76
16012018,07:00,08:00,78
16012018,08:00,09:00,103
16012018,09:00,10:00,103
16012018,10:00,11:00,105
16012018,11:00,12:00,104
16012018,12:00,13:00,104
16012018,13:00,14:00,105
16012018,14:00,15:00,104
16012018,15:00,16:00,104
16012018,16:00,17:00,104
16012018,17:00,18:00,104
16012018,18:00,19:00,104
16012018,19:00,20:00,77
16012018,20:00,21:00,73
16012018,21:00,22:00,72
16012018,22:00,23:00,73
16012018,23:00,00:00,72
17012018,00:00,01:00,74
17012018,01:00,02:00,73
17012018,02:00,03:00,73
17012018,03:00,04:00,73
17012018,04:00,05:00,95
17012018,05:00,06:00,157
17012018,06:00,07:00,187
17012018,07:00,08:00,214
17012018,08:00,09:00,213
17012018,09:00,10:00,212
17012018,10:00,11:00,211
17012018,11:00,12:00,212
17012018,12:00,13:00,211
17012018,13:00,14:00,211
17012018,14:00,15:00,210
17012018,15:00,16:00,208
17012018,16:00,17:00,211
17012018,17:00,18:00,211
17012018,18:00,19:00,211
17012018,19:00,20:00,203
17012018,20:00,21:00,161
17012018,21:00,22:00,97
17012018,22:00,23:00,73
17012018,23:00,00:00,73
18012018,00:00,01:00,67
18012018,01:00,02:00,68
18012018,02:00,03:00,68
18012018,03:00,04:00,68
18012018,04:00,05:00,79
18012018,05:00,06:00,136
18012018,06:00,07:00,206
18012018,07:00,08:00,171
18012018,08:00,09:00,179
18012018,09:00,10:00,197
18012018,10:00,11:00,203
18012018,11:00,12:00,199
18012018,12:00,13:00,207
18012018,13:00,14:00,211
18012018,14:00,15:00,209
18012018,15:00,16:00,209
18012018,16:00,17:00,208
18012018,17:00,18:00,210
18012018,18:00,19:00,207
18012018,19:00,20:00,206
18012018,20:00,21:00,207
18012018,21:00,22:00,203
18012018,22:00,23:00,187
18012018,23:00,00:00,157
19012018,00:00,01:00,153
19012018,01:00,02:00,153
19012018,02:00,03:00,153
19012018,03:00,04:00,153
19012018,04:00,05:00,152
19012018,05:00,06:00,153
19012018,06:00,07:00,198
19012018,07:00,08:00,219
19012018,08:00,09:00,220
19012018,09:00,10:00,211
19012018,10:00,11:00,207
19012018,11:00,12:00,206
19012018,12:00,13:00,202
19012018,13:00,14:00,206
19012018,14:00,15:00,206
19012018,15:00,16:00,210
19012018,16:00,17:00,209
19012018,17:00,18:00,211
19012018,18:00,19:00,211
19012018,19:00,20:00,211
19012018,20:00,21:00,209
19012018,21:00,22:00,205
19012018,22:00,23:00,207
19012018,23:00,00:00,167
20012018,00:00,01:00,153
20012018,01:00,02:00,152
20012018,02:00,03:00,151
20012018,03:00,04:00,151
20012018,04:00,05:00,151
20012018,05:00,06:00,151
20012018,06:00,07:00,151
20012018,07:00,08:00,161
20012018,08:00,09:00,205
20012018,09:00,10:00,208
20012018,10:00,11:00,208
20012018,11:00,12:00,211
20012018,12:00,13:00,211
20012018,13:00,14:00,210
20012018,14:00,15:00,211
20012018,15:00,16:00,211
20012018,16:00,17:00,211
20012018,17:00,18:00,211
20012018,18:00,19:00,211
20012018,19:00,20:00,210
20012018,20:00,21:00,211
20012018,21:00,22:00,211
20012018,22:00,23:00,211
20012018,23:00,00:00,200
21012018,00:00,01:00,176
21012018,01:00,02:00,170
21012018,02:00,03:00,167
21012018,03:00,04:00,167
21012018,04:00,05:00,160
21012018,05:00,06:00,151
21012018,06:00,07:00,150
21012018,07:00,08:00,161
21012018,08:00,09:00,205
21012018,09:00,10:00,208
21012018,10:00,11:00,208
21012018,11:00,12:00,211
21012018,12:00,13:00,211
21012018,13:00,14:00,208
21012018,14:00,15:00,208
21012018,15:00,16:00,208
21012018,16:00,17:00,207
21012018,17:00,18:00,211
21012018,18:00,19:00,211
21012018,19:00,20:00,211
21012018,20:00,21:00,208
21012018,21:00,22:00,208
21012018,22:00,23:00,204
21012018,23:00,00:00,189
22012018,00:00,01:00,153
22012018,01:00,02:00,151
22012018,02:00,03:00,150
22012018,03:00,04:00,150
22012018,04:00,05:00,150
22012018,05:00,06:00,155
22012018,06:00,07:00,199
22012018,07:00,08:00,208
22012018,08:00,09:00,208
22012018,09:00,10:00,208
22012018,10:00,11:00,209
22012018,11:00,12:00,209
22012018,12:00,13:00,209
22012018,13:00,14:00,209
22012018,14:00,15:00,210
22012018,15:00,16:00,209
22012018,16:00,17:00,209
22012018,17:00,18:00,208
22012018,18:00,19:00,209
22012018,19:00,20:00,209
22012018,20:00,21:00,210
22012018,21:00,22:00,212
22012018,22:00,23:00,210
22012018,23:00,00:00,157
23012018,00:00,01:00,147
23012018,01:00,02:00,146
23012018,02:00,03:00,145
23012018,03:00,04:00,146
23012018,04:00,05:00,149
23012018,05:00,06:00,157
23012018,06:00,07:00,193
23012018,07:00,08:00,212
23012018,08:00,09:00,212
23012018,09:00,10:00,209
23012018,10:00,11:00,209
23012018,11:00,12:00,210
23012018,12:00,13:00,210
23012018,13:00,14:00,210
23012018,14:00,15:00,210
23012018,15:00,16:00,209
23012018,16:00,17:00,210
23012018,17:00,18:00,210
23012018,18:00,19:00,210
23012018,19:00,20:00,210
23012018,20:00,21:00,205
23012018,21:00,22:00,202
23012018,22:00,23:00,153
23012018,23:00,00:00,98
24012018,00:00,01:00,56
24012018,01:00,02:00,55
24012018,02:00,03:00,55
24012018,03:00,04:00,55
24012018,04:00,05:00,57
24012018,05:00,06:00,74
24012018,06:00,07:00,80
24012018,07:00,08:00,100
24012018,08:00,09:00,101
24012018,09:00,10:00,101
24012018,10:00,11:00,98
24012018,11:00,12:00,87
24012018,12:00,13:00,83
24012018,13:00,14:00,76
24012018,14:00,15:00,76
24012018,15:00,16:00,74
24012018,16:00,17:00,74
24012018,17:00,18:00,73
24012018,18:00,19:00,74
24012018,19:00,20:00,71
24012018,20:00,21:00,73
24012018,21:00,22:00,70
24012018,22:00,23:00,71
24012018,23:00,00:00,58
25012018,00:00,01:00,55
25012018,01:00,02:00,55
25012018,02:00,03:00,55
25012018,03:00,04:00,55
25012018,04:00,05:00,60
25012018,05:00,06:00,97
25012018,06:00,07:00,157
25012018,07:00,08:00,207
25012018,08:00,09:00,210
25012018,09:00,10:00,210
25012018,10:00,11:00,210
25012018,11:00,12:00,207
25012018,12:00,13:00,211
25012018,13:00,14:00,212
25012018,14:00,15:00,212
25012018,15:00,16:00,212
25012018,16:00,17:00,213
25012018,17:00,18:00,212
25012018,18:00,19:00,212
25012018,19:00,20:00,212
25012018,20:00,21:00,212
25012018,21:00,22:00,213
25012018,22:00,23:00,210
25012018,23:00,00:00,158
26012018,00:00,01:00,155
26012018,01:00,02:00,155
26012018,02:00,03:00,155
26012018,03:00,04:00,154
26012018,04:00,05:00,152
26012018,05:00,06:00,209
26012018,06:00,07:00,209
26012018,07:00,08:00,211
26012018,08:00,09:00,213
26012018,09:00,10:00,213
26012018,10:00,11:00,212
26012018,11:00,12:00,213
26012018,12:00,13:00,214
26012018,13:00,14:00,213
26012018,14:00,15:00,214
26012018,15:00,16:00,214
26012018,16:00,17:00,214
26012018,17:00,18:00,214
26012018,18:00,19:00,214
26012018,19:00,20:00,214
26012018,20:00,21:00,213
26012018,21:00,22:00,212
26012018,22:00,23:00,212
26012018,23:00,00:00,203
27012018,00:00,01:00,159
27012018,01:00,02:00,154
27012018,02:00,03:00,155
27012018,03:00,04:00,154
27012018,04:00,05:00,154
27012018,05:00,06:00,162
27012018,06:00,07:00,206
27012018,07:00,08:00,208
27012018,08:00,09:00,208
27012018,09:00,10:00,209
27012018,10:00,11:00,210
27012018,11:00,12:00,210
27012018,12:00,13:00,209
27012018,13:00,14:00,192
27012018,14:00,15:00,197
27012018,15:00,16:00,187
27012018,16:00,17:00,187
27012018,17:00,18:00,195
27012018,18:00,19:00,192
27012018,19:00,20:00,141
27012018,20:00,21:00,59
27012018,21:00,22:00,0
27012018,22:00,23:00,0
27012018,23:00,00:00,0
28012018,00:00,01:00,0
28012018,01:00,02:00,0
28012018,02:00,03:00,0
28012018,03:00,04:00,0
28012018,04:00,05:00,0
28012018,05:00,06:00,0
28012018,06:00,07:00,0
28012018,07:00,08:00,0
28012018,08:00,09:00,0
28012018,09:00,10:00,0
28012018,10:00,11:00,0
28012018,11:00,12:00,0
28012018,12:00,13:00,0
28012018,13:00,14:00,0
28012018,14:00,15:00,0
28012018,15:00,16:00,0
28012018,16:00,17:00,0
28012018,17:00,18:00,0
28012018,18:00,19:00,0
28012018,19:00,20:00,0
28012018,20:00,21:00,0
28012018,21:00,22:00,0
28012018,22:00,23:00,0
28012018,23:00,00:00,0
29012018,00:00,01:00,0
29012018,01:00,02:00,0
29012018,02:00,03:00,0
29012018,03:00,04:00,0
29012018,04:00,05:00,0
29012018,05:00,06:00,0
29012018,06:00,07:00,0
29012018,07:00,08:00,0
29012018,08:00,09:00,0
29012018,09:00,10:00,2
29012018,10:00,11:00,4
29012018,11:00,12:00,5
29012018,12:00,13:00,14
29012018,13:00,14:00,36
29012018,14:00,15:00,50
29012018,15:00,16:00,62
29012018,16:00,17:00,75
29012018,17:00,18:00,93
29012018,18:00,19:00,100
29012018,19:00,20:00,94
29012018,20:00,21:00,90
29012018,21:00,22:00,79
29012018,22:00,23:00,73
29012018,23:00,00:00,61
30012018,00:00,01:00,55
30012018,01:00,02:00,55
30012018,02:00,03:00,55
30012018,03:00,04:00,54
30012018,04:00,05:00,68
30012018,05:00,06:00,120
30012018,06:00,07:00,167
30012018,07:00,08:00,207
30012018,08:00,09:00,211
30012018,09:00,10:00,211
30012018,10:00,11:00,209
30012018,11:00,12:00,211
30012018,12:00,13:00,211
30012018,13:00,14:00,211
30012018,14:00,15:00,211
30012018,15:00,16:00,211
30012018,16:00,17:00,212
30012018,17:00,18:00,212
30012018,18:00,19:00,212
30012018,19:00,20:00,211
30012018,20:00,21:00,212
30012018,21:00,22:00,212
30012018,22:00,23:00,207
30012018,23:00,00:00,161
31012018,00:00,01:00,159
31012018,01:00,02:00,154
31012018,02:00,03:00,145
31012018,03:00,04:00,139
31012018,04:00,05:00,143
31012018,05:00,06:00,159
31012018,06:00,07:00,191
31012018,07:00,08:00,196
31012018,08:00,09:00,206
31012018,09:00,10:00,194
31012018,10:00,11:00,183
31012018,11:00,12:00,178
31012018,12:00,13:00,182
31012018,13:00,14:00,181
31012018,14:00,15:00,189
31012018,15:00,16:00,188
31012018,16:00,17:00,192
31012018,17:00,18:00,210
31012018,18:00,19:00,209
31012018,19:00,20:00,210
31012018,20:00,21:00,182
31012018,21:00,22:00,166
31012018,22:00,23:00,147
31012018,23:00,00:00,92
1022018,00:00,01:00,73
1022018,01:00,02:00,74
1022018,02:00,03:00,73
1022018,03:00,04:00,74
1022018,04:00,05:00,105
1022018,05:00,06:00,176
1022018,06:00,07:00,209
1022018,07:00,08:00,209
1022018,08:00,09:00,211
1022018,09:00,10:00,211
1022018,10:00,11:00,211
1022018,11:00,12:00,211
1022018,12:00,13:00,210
1022018,13:00,14:00,210
1022018,14:00,15:00,208
1022018,15:00,16:00,208
1022018,16:00,17:00,209
1022018,17:00,18:00,209
1022018,18:00,19:00,210
1022018,19:00,20:00,210
1022018,20:00,21:00,209
1022018,21:00,22:00,205
1022018,22:00,23:00,185
1022018,23:00,00:00,159
2022018,00:00,01:00,151
2022018,01:00,02:00,151
2022018,02:00,03:00,151
2022018,03:00,04:00,151
2022018,04:00,05:00,156
2022018,05:00,06:00,198
2022018,06:00,07:00,208
2022018,07:00,08:00,210
2022018,08:00,09:00,207
2022018,09:00,10:00,207
2022018,10:00,11:00,208
2022018,11:00,12:00,207
2022018,12:00,13:00,202
2022018,13:00,14:00,207
2022018,14:00,15:00,206
2022018,15:00,16:00,208
2022018,16:00,17:00,207
2022018,17:00,18:00,209
2022018,18:00,19:00,209
2022018,19:00,20:00,209
2022018,20:00,21:00,209
2022018,21:00,22:00,209
2022018,22:00,23:00,204
2022018,23:00,00:00,193
3022018,00:00,01:00,162
3022018,01:00,02:00,162
3022018,02:00,03:00,162
3022018,03:00,04:00,166
3022018,04:00,05:00,183
3022018,05:00,06:00,194
3022018,06:00,07:00,209
3022018,07:00,08:00,209
3022018,08:00,09:00,209
3022018,09:00,10:00,211
3022018,10:00,11:00,210
3022018,11:00,12:00,210
3022018,12:00,13:00,211
3022018,13:00,14:00,210
3022018,14:00,15:00,210
3022018,15:00,16:00,210
3022018,16:00,17:00,210
3022018,17:00,18:00,211
3022018,18:00,19:00,211
3022018,19:00,20:00,211
3022018,20:00,21:00,208
3022018,21:00,22:00,208
3022018,22:00,23:00,209
3022018,23:00,00:00,186
4022018,00:00,01:00,173
4022018,01:00,02:00,173
4022018,02:00,03:00,173
4022018,03:00,04:00,182
4022018,04:00,05:00,189
4022018,05:00,06:00,207
4022018,06:00,07:00,207
4022018,07:00,08:00,207
4022018,08:00,09:00,207
4022018,09:00,10:00,207
4022018,10:00,11:00,208
4022018,11:00,12:00,208
4022018,12:00,13:00,208
4022018,13:00,14:00,208
4022018,14:00,15:00,208
4022018,15:00,16:00,208
4022018,16:00,17:00,208
4022018,17:00,18:00,211
4022018,18:00,19:00,212
4022018,19:00,20:00,214
4022018,20:00,21:00,214
4022018,21:00,22:00,214
4022018,22:00,23:00,217
4022018,23:00,00:00,192
5022018,00:00,01:00,178
5022018,01:00,02:00,192
5022018,02:00,03:00,193
5022018,03:00,04:00,201
5022018,04:00,05:00,214
5022018,05:00,06:00,213
5022018,06:00,07:00,214
5022018,07:00,08:00,214
5022018,08:00,09:00,214
5022018,09:00,10:00,215
5022018,10:00,11:00,215
5022018,11:00,12:00,211
5022018,12:00,13:00,212
5022018,13:00,14:00,211
5022018,14:00,15:00,210
5022018,15:00,16:00,210
5022018,16:00,17:00,212
5022018,17:00,18:00,212
5022018,18:00,19:00,211
5022018,19:00,20:00,211
5022018,20:00,21:00,207
5022018,21:00,22:00,208
5022018,22:00,23:00,208
5022018,23:00,00:00,208
6022018,00:00,01:00,208
6022018,01:00,02:00,208
6022018,02:00,03:00,208
6022018,03:00,04:00,208
6022018,04:00,05:00,209
6022018,05:00,06:00,209
6022018,06:00,07:00,213
6022018,07:00,08:00,214
6022018,08:00,09:00,214
6022018,09:00,10:00,209
6022018,10:00,11:00,202
6022018,11:00,12:00,202
6022018,12:00,13:00,201
6022018,13:00,14:00,200
6022018,14:00,15:00,199
6022018,15:00,16:00,202
6022018,16:00,17:00,208
6022018,17:00,18:00,208
6022018,18:00,19:00,208
6022018,19:00,20:00,208
6022018,20:00,21:00,207
6022018,21:00,22:00,208
6022018,22:00,23:00,211
6022018,23:00,00:00,207
7022018,00:00,01:00,206
7022018,01:00,02:00,206
7022018,02:00,03:00,206
7022018,03:00,04:00,206
7022018,04:00,05:00,206
7022018,05:00,06:00,206
7022018,06:00,07:00,213
7022018,07:00,08:00,215
7022018,08:00,09:00,214
7022018,09:00,10:00,215
7022018,10:00,11:00,216
7022018,11:00,12:00,216
7022018,12:00,13:00,216
7022018,13:00,14:00,214
7022018,14:00,15:00,214
7022018,15:00,16:00,213
7022018,16:00,17:00,213
7022018,17:00,18:00,214
7022018,18:00,19:00,213
7022018,19:00,20:00,213
7022018,20:00,21:00,213
7022018,21:00,22:00,212
7022018,22:00,23:00,207
7022018,23:00,00:00,207
8022018,00:00,01:00,205
8022018,01:00,02:00,205
8022018,02:00,03:00,205
8022018,03:00,04:00,206
8022018,04:00,05:00,206
8022018,05:00,06:00,206
8022018,06:00,07:00,213
8022018,07:00,08:00,212
8022018,08:00,09:00,213
8022018,09:00,10:00,216
8022018,10:00,11:00,213
8022018,11:00,12:00,214
8022018,12:00,13:00,214
8022018,13:00,14:00,210
8022018,14:00,15:00,212
8022018,15:00,16:00,213
8022018,16:00,17:00,213
8022018,17:00,18:00,213
8022018,18:00,19:00,213
8022018,19:00,20:00,214
8022018,20:00,21:00,207
8022018,21:00,22:00,207
8022018,22:00,23:00,207
8022018,23:00,00:00,208
9022018,00:00,01:00,208
9022018,01:00,02:00,208
9022018,02:00,03:00,208
9022018,03:00,04:00,206
9022018,04:00,05:00,206
9022018,05:00,06:00,206
9022018,06:00,07:00,209
9022018,07:00,08:00,212
9022018,08:00,09:00,212
9022018,09:00,10:00,212
9022018,10:00,11:00,211
9022018,11:00,12:00,212
9022018,12:00,13:00,212
9022018,13:00,14:00,212
9022018,14:00,15:00,211
9022018,15:00,16:00,211
9022018,16:00,17:00,211
9022018,17:00,18:00,211
9022018,18:00,19:00,209
9022018,19:00,20:00,211
9022018,20:00,21:00,207
9022018,21:00,22:00,207
9022018,22:00,23:00,213
9022018,23:00,00:00,208
10022018,00:00,01:00,198
10022018,01:00,02:00,198
10022018,02:00,03:00,198
10022018,03:00,04:00,198
10022018,04:00,05:00,202
10022018,05:00,06:00,207
10022018,06:00,07:00,208
10022018,07:00,08:00,208
10022018,08:00,09:00,208
10022018,09:00,10:00,208
10022018,10:00,11:00,208
10022018,11:00,12:00,210
10022018,12:00,13:00,210
10022018,13:00,14:00,208
10022018,14:00,15:00,207
10022018,15:00,16:00,206
10022018,16:00,17:00,207
10022018,17:00,18:00,211
10022018,18:00,19:00,211
10022018,19:00,20:00,208
10022018,20:00,21:00,208
10022018,21:00,22:00,207
10022018,22:00,23:00,205
10022018,23:00,00:00,169
11022018,00:00,01:00,146
11022018,01:00,02:00,151
11022018,02:00,03:00,124
11022018,03:00,04:00,108
11022018,04:00,05:00,108
11022018,05:00,06:00,108
11022018,06:00,07:00,107
11022018,07:00,08:00,107
11022018,08:00,09:00,108
11022018,09:00,10:00,110
11022018,10:00,11:00,106
11022018,11:00,12:00,107
