date,start,end,11WD7WEIS5B--E-Y,11WD7WEIS5GVGTGU,11WD7WEIS5GVGTHS,11WD7WEIS1B--F-M,11WD7WEIS1B--G-J,11WD7WEIS1B--H-G
09.01.2018,22:00,23:00,326,0,0,319,656,651
09.01.2018,23:00,00:00,324,0,0,322,657,650
10.01.2018,00:00,01:00,325,0,0,322,656,652
10.01.2018,01:00,02:00,323,0,0,322,655,651
10.01.2018,02:00,03:00,325,0,0,323,657,652
10.01.2018,03:00,04:00,323,0,0,320,656,651
10.01.2018,04:00,05:00,324,0,0,321,654,649
10.01.2018,05:00,06:00,323,0,0,322,653,647
10.01.2018,06:00,07:00,321,0,0,325,653,648
10.01.2018,07:00,08:00,323,0,0,325,654,647
10.01.2018,08:00,09:00,323,0,0,325,652,647
10.01.2018,09:00,10:00,320,0,0,324,654,648
10.01.2018,10:00,11:00,324,0,0,324,656,649
10.01.2018,11:00,12:00,322,0,0,325,656,649
10.01.2018,12:00,13:00,323,0,0,323,658,651
10.01.2018,13:00,14:00,321,0,0,324,658,650
10.01.2018,14:00,15:00,324,0,0,322,655,649
10.01.2018,15:00,16:00,323,0,0,321,658,650
10.01.2018,16:00,17:00,326,0,0,321,656,650
10.01.2018,17:00,18:00,322,0,0,320,653,648
10.01.2018,18:00,19:00,324,0,0,322,657,649
10.01.2018,19:00,20:00,324,0,0,324,657,652
10.01.2018,20:00,21:00,322,0,0,320,657,652
10.01.2018,21:00,22:00,326,0,0,320,655,651
10.01.2018,22:00,23:00,323,0,0,321,657,652
10.01.2018,23:00,00:00,322,0,0,321,659,653
11.01.2018,00:00,01:00,326,0,0,323,654,652
11.01.2018,01:00,02:00,324,0,0,322,653,652
11.01.2018,02:00,03:00,322,0,0,320,656,653
11.01.2018,03:00,04:00,326,0,0,323,656,653
11.01.2018,04:00,05:00,322,0,0,322,655,653
11.01.2018,05:00,06:00,324,0,0,320,650,651
11.01.2018,06:00,07:00,319,0,0,324,655,648
11.01.2018,07:00,08:00,324,0,0,327,654,647
11.01.2018,08:00,09:00,322,0,0,326,648,646
11.01.2018,09:00,10:00,320,0,0,324,653,648
11.01.2018,10:00,11:00,323,0,0,329,650,649
11.01.2018,11:00,12:00,320,0,0,324,652,649
11.01.2018,12:00,13:00,323,0,0,327,652,651
11.01.2018,13:00,14:00,320,0,0,324,652,652
11.01.2018,14:00,15:00,322,0,0,322,653,650
11.01.2018,15:00,16:00,326,0,0,325,652,651
11.01.2018,16:00,17:00,322,0,0,325,654,651
11.01.2018,17:00,18:00,325,0,0,320,653,651
11.01.2018,18:00,19:00,322,0,0,326,654,653
11.01.2018,19:00,20:00,322,0,0,323,653,654
11.01.2018,20:00,21:00,324,0,0,324,652,653
11.01.2018,21:00,22:00,321,0,0,321,652,653
11.01.2018,22:00,23:00,322,0,0,323,654,653
11.01.2018,23:00,00:00,325,0,0,325,657,655
12.01.2018,00:00,01:00,322,0,0,325,661,656
12.01.2018,01:00,02:00,322,0,0,321,661,653
12.01.2018,02:00,03:00,323,0,0,324,663,654
12.01.2018,03:00,04:00,322,0,0,324,660,652
12.01.2018,04:00,05:00,323,0,0,323,661,653
12.01.2018,05:00,06:00,322,0,0,323,661,650
12.01.2018,06:00,07:00,321,0,0,323,658,648
12.01.2018,07:00,08:00,324,0,0,323,661,651
12.01.2018,08:00,09:00,323,0,0,324,662,651
12.01.2018,09:00,10:00,321,0,0,322,661,650
12.01.2018,10:00,11:00,324,0,0,325,661,650
12.01.2018,11:00,12:00,321,0,0,323,662,650
12.01.2018,12:00,13:00,324,0,0,323,661,652
12.01.2018,13:00,14:00,319,0,0,326,656,652
12.01.2018,14:00,15:00,323,0,0,322,661,651
12.01.2018,15:00,16:00,321,0,0,324,663,654
12.01.2018,16:00,17:00,322,0,0,326,661,649
12.01.2018,17:00,18:00,324,0,0,328,659,650
12.01.2018,18:00,19:00,323,0,0,325,659,652
12.01.2018,19:00,20:00,324,0,0,324,660,652
12.01.2018,20:00,21:00,321,0,0,327,661,652
12.01.2018,21:00,22:00,322,0,0,325,660,653
12.01.2018,22:00,23:00,323,0,0,324,662,652
12.01.2018,23:00,00:00,324,0,0,321,661,653
13.01.2018,00:00,01:00,322,0,0,325,656,652
13.01.2018,01:00,02:00,320,0,0,325,655,652
13.01.2018,02:00,03:00,326,0,0,322,655,653
13.01.2018,03:00,04:00,321,0,0,324,657,652
13.01.2018,04:00,05:00,321,0,0,324,656,651
13.01.2018,05:00,06:00,325,0,0,322,652,648
13.01.2018,06:00,07:00,321,0,0,323,653,649
13.01.2018,07:00,08:00,327,0,0,324,655,649
13.01.2018,08:00,09:00,323,0,0,323,652,648
13.01.2018,09:00,10:00,323,0,0,324,651,650
13.01.2018,10:00,11:00,324,0,0,324,651,649
13.01.2018,11:00,12:00,322,0,0,323,659,651
13.01.2018,12:00,13:00,322,0,0,323,659,653
13.01.2018,13:00,14:00,325,0,0,323,658,653
13.01.2018,14:00,15:00,325,0,0,324,661,652
13.01.2018,15:00,16:00,324,0,0,327,658,653
13.01.2018,16:00,17:00,324,0,0,327,661,655
13.01.2018,17:00,18:00,324,0,0,325,661,655
13.01.2018,18:00,19:00,322,0,0,328,660,653
13.01.2018,19:00,20:00,322,0,0,328,658,653
13.01.2018,20:00,21:00,324,0,0,328,658,653
13.01.2018,21:00,22:00,323,0,0,327,659,655
13.01.2018,22:00,23:00,324,0,0,322,660,652
13.01.2018,23:00,00:00,322,0,0,326,662,652
14.01.2018,00:00,01:00,324,0,0,322,655,651
14.01.2018,01:00,02:00,324,0,0,324,659,653
14.01.2018,02:00,03:00,323,0,0,322,656,651
14.01.2018,03:00,04:00,321,0,0,324,659,651
14.01.2018,04:00,05:00,321,0,0,326,652,650
14.01.2018,05:00,06:00,322,0,0,323,653,651
14.01.2018,06:00,07:00,322,0,0,321,636,652
14.01.2018,07:00,08:00,325,0,0,324,384,652
14.01.2018,08:00,09:00,322,0,0,325,341,654
14.01.2018,09:00,10:00,323,0,0,326,340,654
14.01.2018,10:00,11:00,324,0,0,326,341,651
14.01.2018,11:00,12:00,321,0,0,324,363,653
14.01.2018,12:00,13:00,322,0,0,325,592,653
14.01.2018,13:00,14:00,323,0,0,324,654,656
14.01.2018,14:00,15:00,324,0,0,329,654,654
14.01.2018,15:00,16:00,319,0,0,321,656,656
14.01.2018,16:00,17:00,324,0,0,326,656,655
14.01.2018,17:00,18:00,321,0,0,322,654,655
14.01.2018,18:00,19:00,323,0,0,323,654,655
14.01.2018,19:00,20:00,322,0,0,323,652,654
14.01.2018,20:00,21:00,325,0,0,324,655,650
14.01.2018,21:00,22:00,323,0,0,324,654,652
14.01.2018,22:00,23:00,320,0,0,321,655,653
14.01.2018,23:00,00:00,323,0,0,323,655,654
15.01.2018,00:00,01:00,324,0,0,324,663,648
15.01.2018,01:00,02:00,323,0,0,325,662,648
15.01.2018,02:00,03:00,323,0,0,324,664,648
15.01.2018,03:00,04:00,323,0,0,322,663,648
15.01.2018,04:00,05:00,321,0,0,323,661,647
15.01.2018,05:00,06:00,323,0,0,325,660,649
15.01.2018,06:00,07:00,324,0,0,322,656,648
15.01.2018,07:00,08:00,322,0,0,325,658,645
15.01.2018,08:00,09:00,322,0,0,322,656,645
15.01.2018,09:00,10:00,323,0,0,324,656,642
15.01.2018,10:00,11:00,320,0,0,324,659,637
15.01.2018,11:00,12:00,323,0,0,324,659,629
15.01.2018,12:00,13:00,320,0,0,325,661,644
15.01.2018,13:00,14:00,322,0,0,323,660,646
15.01.2018,14:00,15:00,321,0,0,322,661,647
15.01.2018,15:00,16:00,321,0,0,323,660,646
15.01.2018,16:00,17:00,324,0,0,324,655,646
15.01.2018,17:00,18:00,321,0,0,323,658,645
15.01.2018,18:00,19:00,321,0,0,323,659,645
15.01.2018,19:00,20:00,323,0,0,325,657,646
15.01.2018,20:00,21:00,295,0,0,291,532,573
15.01.2018,21:00,22:00,215,0,0,218,266,485
15.01.2018,22:00,23:00,212,0,0,216,248,485
15.01.2018,23:00,00:00,214,0,0,214,248,485
16.01.2018,00:00,01:00,212,0,0,213,248,484
16.01.2018,01:00,02:00,214,0,0,216,248,485
16.01.2018,02:00,03:00,213,0,0,212,247,486
16.01.2018,03:00,04:00,213,0,0,215,248,487
16.01.2018,04:00,05:00,214,0,0,216,247,486
16.01.2018,05:00,06:00,249,0,0,257,294,504
16.01.2018,06:00,07:00,316,0,0,323,542,606
16.01.2018,07:00,08:00,319,0,0,321,657,645
16.01.2018,08:00,09:00,322,0,0,321,655,647
16.01.2018,09:00,10:00,322,0,0,323,654,646
16.01.2018,10:00,11:00,321,0,0,324,654,645
16.01.2018,11:00,12:00,321,0,0,321,654,644
16.01.2018,12:00,13:00,323,0,0,321,660,647
16.01.2018,13:00,14:00,322,0,0,322,660,647
16.01.2018,14:00,15:00,319,0,0,323,655,646
16.01.2018,15:00,16:00,321,0,0,322,656,644
16.01.2018,16:00,17:00,321,0,0,320,656,645
16.01.2018,17:00,18:00,321,0,0,323,655,645
16.01.2018,18:00,19:00,321,0,0,324,658,647
16.01.2018,19:00,20:00,322,0,0,320,659,646
16.01.2018,20:00,21:00,321,0,0,321,658,646
16.01.2018,21:00,22:00,320,0,0,322,655,645
16.01.2018,22:00,23:00,322,0,0,325,660,646
16.01.2018,23:00,00:00,318,0,0,327,662,649
17.01.2018,00:00,01:00,316,0,0,322,655,647
17.01.2018,01:00,02:00,285,0,0,324,659,643
17.01.2018,02:00,03:00,212,0,0,320,659,649
17.01.2018,03:00,04:00,200,0,0,324,661,647
17.01.2018,04:00,05:00,198,0,0,322,660,648
17.01.2018,05:00,06:00,194,0,0,322,657,647
17.01.2018,06:00,07:00,172,0,0,322,658,643
17.01.2018,07:00,08:00,54,0,0,322,655,636
17.01.2018,08:00,09:00,16,0,0,324,656,633
17.01.2018,09:00,10:00,16,0,0,321,658,626
17.01.2018,10:00,11:00,4,0,0,321,659,631
17.01.2018,11:00,12:00,0,0,0,326,657,626
17.01.2018,12:00,13:00,0,0,0,320,657,629
17.01.2018,13:00,14:00,0,0,0,322,659,617
17.01.2018,14:00,15:00,0,0,0,324,658,620
17.01.2018,15:00,16:00,0,0,0,321,660,628
17.01.2018,16:00,17:00,0,0,0,325,658,622
17.01.2018,17:00,18:00,0,0,0,322,658,621
17.01.2018,18:00,19:00,0,0,0,322,657,624
17.01.2018,19:00,20:00,0,0,0,323,661,628
17.01.2018,20:00,21:00,0,0,0,325,660,630
17.01.2018,21:00,22:00,0,0,0,320,658,629
17.01.2018,22:00,23:00,0,0,0,322,658,626
17.01.2018,23:00,00:00,0,0,0,323,659,624
18.01.2018,00:00,01:00,0,0,0,325,487,616
18.01.2018,01:00,02:00,0,0,0,319,256,506
18.01.2018,02:00,03:00,0,0,0,252,248,503
18.01.2018,03:00,04:00,0,0,0,214,250,507
18.01.2018,04:00,05:00,0,0,0,243,316,584
18.01.2018,05:00,06:00,0,0,0,255,521,611
18.01.2018,06:00,07:00,0,0,0,289,658,633
18.01.2018,07:00,08:00,0,0,0,321,659,626
18.01.2018,08:00,09:00,0,0,0,321,654,623
18.01.2018,09:00,10:00,0,0,0,324,655,627
18.01.2018,10:00,11:00,0,0,0,319,654,627
18.01.2018,11:00,12:00,0,0,0,319,657,628
18.01.2018,12:00,13:00,0,0,0,323,652,625
18.01.2018,13:00,14:00,0,0,0,325,655,628
18.01.2018,14:00,15:00,0,0,0,322,655,628
18.01.2018,15:00,16:00,0,0,0,320,653,625
18.01.2018,16:00,17:00,0,0,0,323,653,626
18.01.2018,17:00,18:00,0,0,0,323,653,627
18.01.2018,18:00,19:00,0,0,0,323,653,626
18.01.2018,19:00,20:00,0,0,0,321,651,625
18.01.2018,20:00,21:00,0,0,0,325,650,624
18.01.2018,21:00,22:00,0,0,0,321,649,625
18.01.2018,22:00,23:00,0,0,0,324,652,628
18.01.2018,23:00,00:00,0,0,0,321,653,623
19.01.2018,00:00,01:00,58,0,0,323,649,624
19.01.2018,01:00,02:00,91,0,0,324,655,627
19.01.2018,02:00,03:00,156,0,0,323,654,631
19.01.2018,03:00,04:00,159,0,0,320,655,631
19.01.2018,04:00,05:00,155,0,0,323,654,632
19.01.2018,05:00,06:00,150,0,0,321,655,632
19.01.2018,06:00,07:00,138,0,0,323,655,647
19.01.2018,07:00,08:00,129,0,0,322,656,649
19.01.2018,08:00,09:00,249,0,0,324,657,648
19.01.2018,09:00,10:00,305,0,0,321,656,645
19.01.2018,10:00,11:00,315,0,0,323,656,647
19.01.2018,11:00,12:00,319,0,0,325,657,649
19.01.2018,12:00,13:00,321,0,0,323,657,650
19.01.2018,13:00,14:00,322,0,0,324,657,651
19.01.2018,14:00,15:00,320,0,0,323,659,650
19.01.2018,15:00,16:00,321,0,0,324,654,651
19.01.2018,16:00,17:00,321,0,0,319,656,647
19.01.2018,17:00,18:00,321,0,0,325,658,647
19.01.2018,18:00,19:00,323,0,0,321,657,648
19.01.2018,19:00,20:00,323,0,0,323,658,648
19.01.2018,20:00,21:00,324,0,0,324,659,647
19.01.2018,21:00,22:00,324,0,0,321,653,649
19.01.2018,22:00,23:00,323,0,0,321,659,648
19.01.2018,23:00,00:00,322,0,0,324,645,640
20.01.2018,00:00,01:00,324,0,0,323,645,641
20.01.2018,01:00,02:00,324,0,0,321,649,643
20.01.2018,02:00,03:00,324,0,0,322,644,636
20.01.2018,03:00,04:00,323,0,0,324,646,629
20.01.2018,04:00,05:00,324,0,0,322,647,629
20.01.2018,05:00,06:00,324,0,0,325,647,628
20.01.2018,06:00,07:00,326,0,0,328,645,640
20.01.2018,07:00,08:00,325,0,0,322,659,642
20.01.2018,08:00,09:00,327,0,0,324,656,641
20.01.2018,09:00,10:00,325,0,0,324,657,639
20.01.2018,10:00,11:00,324,0,0,326,658,643
20.01.2018,11:00,12:00,324,0,0,326,660,643
20.01.2018,12:00,13:00,324,0,0,323,655,642
20.01.2018,13:00,14:00,326,0,0,321,657,643
20.01.2018,14:00,15:00,326,0,0,324,657,643
20.01.2018,15:00,16:00,326,0,0,325,659,646
20.01.2018,16:00,17:00,327,0,0,322,658,644
20.01.2018,17:00,18:00,325,0,0,325,659,645
20.01.2018,18:00,19:00,326,0,0,324,657,645
20.01.2018,19:00,20:00,326,0,0,323,657,647
20.01.2018,20:00,21:00,327,0,0,321,657,646
20.01.2018,21:00,22:00,327,0,0,324,660,632
20.01.2018,22:00,23:00,326,0,0,323,660,631
20.01.2018,23:00,00:00,329,0,0,325,661,632
21.01.2018,00:00,01:00,328,0,0,323,659,632
21.01.2018,01:00,02:00,327,0,0,323,515,631
21.01.2018,02:00,03:00,327,0,0,323,369,630
21.01.2018,03:00,04:00,328,0,0,322,423,631
21.01.2018,04:00,05:00,328,0,0,325,632,629
21.01.2018,05:00,06:00,327,0,0,325,662,631
21.01.2018,06:00,07:00,329,0,0,329,655,631
21.01.2018,07:00,08:00,329,0,0,323,662,629
21.01.2018,08:00,09:00,329,0,0,326,661,628
21.01.2018,09:00,10:00,328,0,0,327,658,632
21.01.2018,10:00,11:00,327,0,0,325,656,628
21.01.2018,11:00,12:00,329,0,0,325,659,630
21.01.2018,12:00,13:00,328,0,0,328,659,630
21.01.2018,13:00,14:00,328,0,0,325,661,629
21.01.2018,14:00,15:00,328,0,0,327,664,632
21.01.2018,15:00,16:00,328,0,0,325,660,632
21.01.2018,16:00,17:00,328,0,0,326,658,629
21.01.2018,17:00,18:00,327,0,0,328,659,629
21.01.2018,18:00,19:00,329,0,0,324,658,629
21.01.2018,19:00,20:00,327,0,0,328,661,632
21.01.2018,20:00,21:00,327,0,0,326,661,631
21.01.2018,21:00,22:00,329,0,0,323,661,631
21.01.2018,22:00,23:00,327,0,0,326,662,633
21.01.2018,23:00,00:00,329,0,0,327,661,634
22.01.2018,00:00,01:00,328,0,0,326,659,651
22.01.2018,01:00,02:00,328,0,0,325,656,645
22.01.2018,02:00,03:00,329,0,0,327,636,633
22.01.2018,03:00,04:00,329,0,0,327,656,648
22.01.2018,04:00,05:00,328,0,0,327,659,652
22.01.2018,05:00,06:00,327,0,0,325,657,647
22.01.2018,06:00,07:00,328,0,0,324,655,648
