date,start,end,11WD8LIPD1L---R6,11WD8LIPD1L---S4
3012022,03:00,04:00,0.0,445.0
3012022,04:00,05:00,0.0,561.0
3012022,05:00,06:00,0.0,634.0
3012022,06:00,07:00,0.0,677.0
3012022,07:00,08:00,313.0,604.0
3012022,08:00,09:00,573.0,617.0
3012022,09:00,10:00,644.0,635.0
3012022,10:00,11:00,699.0,696.0
3012022,11:00,12:00,758.0,752.0
3012022,12:00,13:00,854.0,852.0
3012022,13:00,14:00,858.0,855.0
3012022,14:00,15:00,864.0,857.0
3012022,15:00,16:00,864.0,854.0
3012022,16:00,17:00,861.0,855.0
3012022,17:00,18:00,857.0,855.0
3012022,18:00,19:00,862.0,854.0
3012022,19:00,20:00,865.0,854.0
3012022,20:00,21:00,866.0,852.0
3012022,21:00,22:00,864.0,852.0
3012022,22:00,23:00,868.0,853.0
3012022,23:00,00:00,866.0,854.0
4012022,00:00,01:00,864.0,852.0
4012022,01:00,02:00,811.0,833.0
4012022,02:00,03:00,595.0,714.0
4012022,03:00,04:00,601.0,744.0
4012022,04:00,05:00,735.0,729.0
4012022,05:00,06:00,777.0,777.0
4012022,06:00,07:00,859.0,853.0
4012022,07:00,08:00,856.0,855.0
4012022,08:00,09:00,864.0,852.0
4012022,09:00,10:00,865.0,852.0
4012022,10:00,11:00,869.0,858.0
4012022,11:00,12:00,869.0,856.0
4012022,12:00,13:00,867.0,851.0
4012022,13:00,14:00,868.0,853.0
4012022,14:00,15:00,868.0,852.0
4012022,15:00,16:00,865.0,852.0
4012022,16:00,17:00,865.0,855.0
4012022,17:00,18:00,864.0,852.0
4012022,18:00,19:00,868.0,852.0
4012022,19:00,20:00,861.0,853.0
4012022,20:00,21:00,865.0,854.0
4012022,21:00,22:00,866.0,853.0
4012022,22:00,23:00,867.0,850.0
4012022,23:00,00:00,867.0,852.0
5012022,00:00,01:00,861.0,850.0
5012022,01:00,02:00,858.0,851.0
5012022,02:00,03:00,778.0,785.0
5012022,03:00,04:00,700.0,695.0
5012022,04:00,05:00,754.0,753.0
5012022,05:00,06:00,760.0,761.0
5012022,06:00,07:00,760.0,763.0
5012022,07:00,08:00,759.0,762.0
5012022,08:00,09:00,687.0,685.0
5012022,09:00,10:00,669.0,667.0
5012022,10:00,11:00,674.0,672.0
5012022,11:00,12:00,724.0,718.0
5012022,12:00,13:00,727.0,727.0
5012022,13:00,14:00,670.0,670.0
5012022,14:00,15:00,636.0,627.0
5012022,15:00,16:00,517.0,509.0
5012022,16:00,17:00,496.0,492.0
5012022,17:00,18:00,494.0,493.0
5012022,18:00,19:00,515.0,514.0
5012022,19:00,20:00,521.0,524.0
5012022,20:00,21:00,545.0,549.0
5012022,21:00,22:00,671.0,667.0
5012022,22:00,23:00,716.0,714.0
5012022,23:00,00:00,661.0,670.0
6012022,00:00,01:00,667.0,668.0
6012022,01:00,02:00,633.0,629.0
6012022,02:00,03:00,644.0,642.0
6012022,03:00,04:00,632.0,644.0
6012022,04:00,05:00,572.0,561.0
6012022,05:00,06:00,640.0,627.0
6012022,06:00,07:00,687.0,688.0
6012022,07:00,08:00,641.0,639.0
6012022,08:00,09:00,502.0,497.0
6012022,09:00,10:00,566.0,563.0
6012022,10:00,11:00,549.0,543.0
6012022,11:00,12:00,519.0,525.0
6012022,12:00,13:00,643.0,647.0
6012022,13:00,14:00,656.0,649.0
6012022,14:00,15:00,656.0,656.0
6012022,15:00,16:00,726.0,727.0
6012022,16:00,17:00,861.0,850.0
6012022,17:00,18:00,867.0,852.0
6012022,18:00,19:00,865.0,851.0
6012022,19:00,20:00,865.0,850.0
6012022,20:00,21:00,864.0,849.0
6012022,21:00,22:00,866.0,850.0
6012022,22:00,23:00,866.0,848.0
6012022,23:00,00:00,864.0,849.0
7012022,00:00,01:00,850.0,850.0
7012022,01:00,02:00,865.0,850.0
7012022,02:00,03:00,856.0,851.0
7012022,03:00,04:00,861.0,851.0
7012022,04:00,05:00,868.0,847.0
7012022,05:00,06:00,866.0,846.0
7012022,06:00,07:00,843.0,848.0
7012022,07:00,08:00,846.0,850.0
7012022,08:00,09:00,857.0,846.0
7012022,09:00,10:00,866.0,847.0
7012022,10:00,11:00,868.0,848.0
7012022,11:00,12:00,867.0,849.0
7012022,12:00,13:00,865.0,848.0
7012022,13:00,14:00,865.0,848.0
7012022,14:00,15:00,868.0,849.0
7012022,15:00,16:00,851.0,850.0
7012022,16:00,17:00,691.0,854.0
7012022,17:00,18:00,661.0,850.0
7012022,18:00,19:00,661.0,850.0
7012022,19:00,20:00,590.0,741.0
7012022,20:00,21:00,603.0,734.0
7012022,21:00,22:00,709.0,737.0
7012022,22:00,23:00,762.0,753.0
7012022,23:00,00:00,810.0,804.0
8012022,00:00,01:00,747.0,744.0
8012022,01:00,02:00,656.0,655.0
8012022,02:00,03:00,628.0,622.0
8012022,03:00,04:00,628.0,622.0
8012022,04:00,05:00,625.0,624.0
8012022,05:00,06:00,608.0,619.0
8012022,06:00,07:00,610.0,621.0
8012022,07:00,08:00,612.0,621.0
8012022,08:00,09:00,596.0,606.0
8012022,09:00,10:00,613.0,608.0
8012022,10:00,11:00,628.0,627.0
8012022,11:00,12:00,757.0,731.0
8012022,12:00,13:00,857.0,849.0
8012022,13:00,14:00,858.0,852.0
8012022,14:00,15:00,859.0,853.0
8012022,15:00,16:00,859.0,851.0
8012022,16:00,17:00,858.0,848.0
8012022,17:00,18:00,862.0,850.0
8012022,18:00,19:00,863.0,849.0
8012022,19:00,20:00,861.0,847.0
8012022,20:00,21:00,849.0,846.0
8012022,21:00,22:00,713.0,719.0
8012022,22:00,23:00,607.0,645.0
8012022,23:00,00:00,539.0,559.0
9012022,00:00,01:00,679.0,698.0
9012022,01:00,02:00,598.0,611.0
9012022,02:00,03:00,457.0,539.0
9012022,03:00,04:00,300.0,463.0
9012022,04:00,05:00,292.0,508.0
9012022,05:00,06:00,352.0,559.0
9012022,06:00,07:00,487.0,654.0
9012022,07:00,08:00,660.0,699.0
9012022,08:00,09:00,824.0,821.0
9012022,09:00,10:00,854.0,847.0
9012022,10:00,11:00,858.0,852.0
9012022,11:00,12:00,859.0,853.0
9012022,12:00,13:00,861.0,850.0
9012022,13:00,14:00,863.0,848.0
9012022,14:00,15:00,862.0,845.0
9012022,15:00,16:00,865.0,849.0
9012022,16:00,17:00,861.0,845.0
9012022,17:00,18:00,861.0,845.0
9012022,18:00,19:00,863.0,847.0
9012022,19:00,20:00,862.0,846.0
9012022,20:00,21:00,862.0,848.0
9012022,21:00,22:00,861.0,847.0
9012022,22:00,23:00,864.0,848.0
9012022,23:00,00:00,865.0,851.0
10012022,00:00,01:00,859.0,852.0
10012022,01:00,02:00,861.0,849.0
10012022,02:00,03:00,861.0,849.0
10012022,03:00,04:00,862.0,850.0
10012022,04:00,05:00,861.0,849.0
10012022,05:00,06:00,861.0,850.0
10012022,06:00,07:00,861.0,852.0
10012022,07:00,08:00,864.0,853.0
10012022,08:00,09:00,859.0,853.0
10012022,09:00,10:00,862.0,855.0
10012022,10:00,11:00,862.0,853.0
10012022,11:00,12:00,862.0,856.0
10012022,12:00,13:00,862.0,853.0
10012022,13:00,14:00,864.0,852.0
10012022,14:00,15:00,861.0,850.0
10012022,15:00,16:00,861.0,851.0
10012022,16:00,17:00,861.0,851.0
10012022,17:00,18:00,862.0,851.0
10012022,18:00,19:00,864.0,853.0
10012022,19:00,20:00,863.0,854.0
10012022,20:00,21:00,861.0,856.0
10012022,21:00,22:00,859.0,853.0
10012022,22:00,23:00,861.0,852.0
10012022,23:00,00:00,864.0,855.0
11012022,00:00,01:00,866.0,852.0
11012022,01:00,02:00,869.0,853.0
11012022,02:00,03:00,869.0,854.0
11012022,03:00,04:00,866.0,854.0
11012022,04:00,05:00,868.0,853.0
11012022,05:00,06:00,867.0,854.0
11012022,06:00,07:00,867.0,854.0
11012022,07:00,08:00,868.0,852.0
11012022,08:00,09:00,866.0,853.0
11012022,09:00,10:00,868.0,853.0
11012022,10:00,11:00,867.0,849.0
11012022,11:00,12:00,868.0,851.0
11012022,12:00,13:00,871.0,851.0
11012022,13:00,14:00,867.0,853.0
11012022,14:00,15:00,868.0,855.0
11012022,15:00,16:00,868.0,852.0
11012022,16:00,17:00,866.0,849.0
11012022,17:00,18:00,867.0,850.0
11012022,18:00,19:00,867.0,853.0
11012022,19:00,20:00,868.0,853.0
11012022,20:00,21:00,866.0,853.0
11012022,21:00,22:00,866.0,851.0
11012022,22:00,23:00,868.0,854.0
11012022,23:00,00:00,870.0,851.0
12012022,00:00,01:00,866.0,853.0
12012022,01:00,02:00,843.0,852.0
12012022,02:00,03:00,591.0,856.0
12012022,03:00,04:00,605.0,857.0
12012022,04:00,05:00,849.0,861.0
12012022,05:00,06:00,854.0,860.0
12012022,06:00,07:00,855.0,861.0
12012022,07:00,08:00,855.0,860.0
12012022,08:00,09:00,854.0,858.0
12012022,09:00,10:00,854.0,860.0
12012022,10:00,11:00,855.0,858.0
12012022,11:00,12:00,855.0,863.0
12012022,12:00,13:00,856.0,861.0
12012022,13:00,14:00,848.0,861.0
12012022,14:00,15:00,854.0,858.0
12012022,15:00,16:00,854.0,860.0
12012022,16:00,17:00,854.0,859.0
12012022,17:00,18:00,854.0,862.0
12012022,18:00,19:00,854.0,864.0
12012022,19:00,20:00,855.0,859.0
12012022,20:00,21:00,854.0,860.0
12012022,21:00,22:00,854.0,859.0
12012022,22:00,23:00,858.0,862.0
12012022,23:00,00:00,856.0,861.0
13012022,00:00,01:00,855.0,861.0
13012022,01:00,02:00,854.0,850.0
13012022,02:00,03:00,850.0,823.0
13012022,03:00,04:00,608.0,841.0
13012022,04:00,05:00,605.0,843.0
13012022,05:00,06:00,848.0,858.0
13012022,06:00,07:00,857.0,859.0
13012022,07:00,08:00,855.0,859.0
13012022,08:00,09:00,856.0,855.0
13012022,09:00,10:00,858.0,860.0
13012022,10:00,11:00,855.0,858.0
13012022,11:00,12:00,841.0,837.0
13012022,12:00,13:00,721.0,649.0
13012022,13:00,14:00,738.0,521.0
13012022,14:00,15:00,745.0,566.0
13012022,15:00,16:00,758.0,673.0
13012022,16:00,17:00,817.0,813.0
13012022,17:00,18:00,814.0,813.0
13012022,18:00,19:00,818.0,815.0
13012022,19:00,20:00,816.0,815.0
13012022,20:00,21:00,823.0,828.0
13012022,21:00,22:00,721.0,715.0
13012022,22:00,23:00,702.0,702.0
13012022,23:00,00:00,694.0,694.0
14012022,00:00,01:00,767.0,767.0
14012022,01:00,02:00,731.0,738.0
14012022,02:00,03:00,677.0,678.0
14012022,03:00,04:00,687.0,689.0
14012022,04:00,05:00,719.0,723.0
14012022,05:00,06:00,669.0,668.0
14012022,06:00,07:00,675.0,668.0
14012022,07:00,08:00,739.0,732.0
14012022,08:00,09:00,729.0,737.0
14012022,09:00,10:00,785.0,782.0
14012022,10:00,11:00,816.0,499.0
14012022,11:00,12:00,778.0,482.0
14012022,12:00,13:00,629.0,618.0
14012022,13:00,14:00,601.0,618.0
14012022,14:00,15:00,647.0,643.0
14012022,15:00,16:00,652.0,646.0
14012022,16:00,17:00,649.0,643.0
14012022,17:00,18:00,677.0,674.0
14012022,18:00,19:00,862.0,852.0
14012022,19:00,20:00,870.0,851.0
14012022,20:00,21:00,868.0,852.0
14012022,21:00,22:00,867.0,853.0
14012022,22:00,23:00,869.0,854.0
14012022,23:00,00:00,855.0,829.0
15012022,00:00,01:00,678.0,674.0
15012022,01:00,02:00,538.0,526.0
15012022,02:00,03:00,620.0,613.0
15012022,03:00,04:00,587.0,581.0
15012022,04:00,05:00,618.0,616.0
15012022,05:00,06:00,617.0,618.0
15012022,06:00,07:00,618.0,617.0
15012022,07:00,08:00,624.0,618.0
15012022,08:00,09:00,625.0,616.0
15012022,09:00,10:00,626.0,622.0
15012022,10:00,11:00,623.0,616.0
15012022,11:00,12:00,626.0,621.0
15012022,12:00,13:00,624.0,615.0
15012022,13:00,14:00,630.0,619.0
15012022,14:00,15:00,696.0,695.0
15012022,15:00,16:00,736.0,737.0
15012022,16:00,17:00,745.0,740.0
15012022,17:00,18:00,745.0,744.0
15012022,18:00,19:00,747.0,744.0
15012022,19:00,20:00,697.0,692.0
15012022,20:00,21:00,628.0,614.0
15012022,21:00,22:00,617.0,612.0
15012022,22:00,23:00,619.0,616.0
15012022,23:00,00:00,642.0,630.0
16012022,00:00,01:00,789.0,786.0
16012022,01:00,02:00,708.0,707.0
16012022,02:00,03:00,553.0,548.0
16012022,03:00,04:00,551.0,550.0
16012022,04:00,05:00,608.0,601.0
16012022,05:00,06:00,631.0,620.0
16012022,06:00,07:00,763.0,764.0
16012022,07:00,08:00,772.0,772.0
16012022,08:00,09:00,814.0,813.0
16012022,09:00,10:00,846.0,843.0
16012022,10:00,11:00,861.0,840.0
16012022,11:00,12:00,773.0,767.0
16012022,12:00,13:00,662.0,677.0
16012022,13:00,14:00,620.0,619.0
16012022,14:00,15:00,621.0,618.0
16012022,15:00,16:00,620.0,620.0
16012022,16:00,17:00,620.0,617.0
16012022,17:00,18:00,623.0,619.0
16012022,18:00,19:00,621.0,619.0
16012022,19:00,20:00,536.0,508.0
16012022,20:00,21:00,478.0,437.0
16012022,21:00,22:00,479.0,439.0
16012022,22:00,23:00,483.0,437.0
16012022,23:00,00:00,446.0,429.0
17012022,00:00,01:00,576.0,434.0
17012022,01:00,02:00,751.0,651.0
17012022,02:00,03:00,663.0,657.0
17012022,03:00,04:00,523.0,507.0
17012022,04:00,05:00,729.0,720.0
17012022,05:00,06:00,755.0,758.0
17012022,06:00,07:00,519.0,509.0
17012022,07:00,08:00,434.0,432.0
17012022,08:00,09:00,437.0,434.0
17012022,09:00,10:00,436.0,434.0
17012022,10:00,11:00,436.0,433.0
17012022,11:00,12:00,435.0,430.0
17012022,12:00,13:00,435.0,433.0
17012022,13:00,14:00,437.0,431.0
17012022,14:00,15:00,466.0,460.0
17012022,15:00,16:00,665.0,661.0
17012022,16:00,17:00,864.0,844.0
17012022,17:00,18:00,864.0,848.0
17012022,18:00,19:00,852.0,852.0
17012022,19:00,20:00,867.0,849.0
17012022,20:00,21:00,863.0,852.0
17012022,21:00,22:00,863.0,851.0
17012022,22:00,23:00,865.0,852.0
17012022,23:00,00:00,852.0,853.0
18012022,00:00,01:00,868.0,854.0
18012022,01:00,02:00,868.0,858.0
18012022,02:00,03:00,868.0,851.0
18012022,03:00,04:00,867.0,852.0
18012022,04:00,05:00,863.0,852.0
18012022,05:00,06:00,860.0,852.0
18012022,06:00,07:00,869.0,856.0
18012022,07:00,08:00,867.0,856.0
18012022,08:00,09:00,867.0,859.0
18012022,09:00,10:00,832.0,860.0
18012022,10:00,11:00,836.0,858.0
18012022,11:00,12:00,869.0,857.0
18012022,12:00,13:00,868.0,858.0
18012022,13:00,14:00,867.0,860.0
18012022,14:00,15:00,868.0,861.0
18012022,15:00,16:00,868.0,861.0
18012022,16:00,17:00,869.0,853.0
18012022,17:00,18:00,866.0,854.0
18012022,18:00,19:00,864.0,854.0
18012022,19:00,20:00,865.0,852.0
18012022,20:00,21:00,868.0,856.0
18012022,21:00,22:00,866.0,855.0
18012022,22:00,23:00,867.0,849.0
18012022,23:00,00:00,866.0,850.0
19012022,00:00,01:00,866.0,854.0
19012022,01:00,02:00,857.0,851.0
19012022,02:00,03:00,602.0,848.0
19012022,03:00,04:00,605.0,846.0
19012022,04:00,05:00,847.0,862.0
19012022,05:00,06:00,854.0,862.0
19012022,06:00,07:00,855.0,863.0
19012022,07:00,08:00,854.0,860.0
19012022,08:00,09:00,852.0,860.0
19012022,09:00,10:00,840.0,856.0
19012022,10:00,11:00,824.0,860.0
19012022,11:00,12:00,852.0,862.0
19012022,12:00,13:00,853.0,861.0
19012022,13:00,14:00,820.0,862.0
19012022,14:00,15:00,505.0,853.0
19012022,15:00,16:00,492.0,842.0
19012022,16:00,17:00,489.0,557.0
19012022,17:00,18:00,452.0,452.0
19012022,18:00,19:00,452.0,446.0
19012022,19:00,20:00,450.0,447.0
19012022,20:00,21:00,449.0,447.0
19012022,21:00,22:00,449.0,448.0
19012022,22:00,23:00,438.0,438.0
19012022,23:00,00:00,468.0,463.0
20012022,00:00,01:00,687.0,683.0
20012022,01:00,02:00,589.0,597.0
20012022,02:00,03:00,487.0,486.0
20012022,03:00,04:00,478.0,460.0
20012022,04:00,05:00,475.0,456.0
20012022,05:00,06:00,491.0,481.0
20012022,06:00,07:00,508.0,561.0
20012022,07:00,08:00,504.0,842.0
20012022,08:00,09:00,542.0,843.0
20012022,09:00,10:00,562.0,852.0
20012022,10:00,11:00,589.0,856.0
20012022,11:00,12:00,546.0,851.0
20012022,12:00,13:00,546.0,852.0
20012022,13:00,14:00,555.0,850.0
20012022,14:00,15:00,626.0,853.0
20012022,15:00,16:00,632.0,855.0
20012022,16:00,17:00,684.0,702.0
20012022,17:00,18:00,731.0,730.0
20012022,18:00,19:00,815.0,817.0
20012022,19:00,20:00,828.0,839.0
20012022,20:00,21:00,766.0,777.0
20012022,21:00,22:00,699.0,695.0
20012022,22:00,23:00,774.0,791.0
20012022,23:00,00:00,843.0,860.0
21012022,00:00,01:00,850.0,856.0
21012022,01:00,02:00,786.0,786.0
21012022,02:00,03:00,846.0,861.0
21012022,03:00,04:00,850.0,861.0
21012022,04:00,05:00,847.0,862.0
21012022,05:00,06:00,836.0,855.0
21012022,06:00,07:00,706.0,731.0
21012022,07:00,08:00,547.0,851.0
21012022,08:00,09:00,551.0,859.0
21012022,09:00,10:00,550.0,859.0
21012022,10:00,11:00,554.0,857.0
21012022,11:00,12:00,554.0,861.0
21012022,12:00,13:00,533.0,861.0
21012022,13:00,14:00,422.0,859.0
21012022,14:00,15:00,437.0,860.0
21012022,15:00,16:00,455.0,845.0
21012022,16:00,17:00,618.0,632.0
21012022,17:00,18:00,619.0,616.0
21012022,18:00,19:00,542.0,551.0
21012022,19:00,20:00,694.0,692.0
21012022,20:00,21:00,683.0,683.0
21012022,21:00,22:00,679.0,676.0
21012022,22:00,23:00,711.0,708.0
21012022,23:00,00:00,711.0,718.0
22012022,00:00,01:00,691.0,689.0
22012022,01:00,02:00,684.0,690.0
22012022,02:00,03:00,678.0,682.0
22012022,03:00,04:00,760.0,756.0
22012022,04:00,05:00,758.0,760.0
22012022,05:00,06:00,765.0,764.0
22012022,06:00,07:00,796.0,808.0
22012022,07:00,08:00,810.0,821.0
22012022,08:00,09:00,854.0,860.0
22012022,09:00,10:00,857.0,856.0
22012022,10:00,11:00,860.0,864.0
22012022,11:00,12:00,861.0,862.0
22012022,12:00,13:00,861.0,863.0
22012022,13:00,14:00,861.0,865.0
22012022,14:00,15:00,860.0,858.0
22012022,15:00,16:00,860.0,862.0
22012022,16:00,17:00,859.0,863.0
22012022,17:00,18:00,858.0,859.0
22012022,18:00,19:00,858.0,862.0
22012022,19:00,20:00,860.0,860.0
22012022,20:00,21:00,861.0,862.0
22012022,21:00,22:00,860.0,862.0
22012022,22:00,23:00,858.0,861.0
22012022,23:00,00:00,785.0,785.0
23012022,00:00,01:00,835.0,821.0
23012022,01:00,02:00,839.0,864.0
23012022,02:00,03:00,597.0,847.0
23012022,03:00,04:00,614.0,848.0
23012022,04:00,05:00,850.0,860.0
23012022,05:00,06:00,855.0,863.0
23012022,06:00,07:00,857.0,864.0
23012022,07:00,08:00,853.0,861.0
23012022,08:00,09:00,854.0,860.0
23012022,09:00,10:00,856.0,863.0
23012022,10:00,11:00,856.0,863.0
23012022,11:00,12:00,857.0,866.0
23012022,12:00,13:00,862.0,865.0
23012022,13:00,14:00,860.0,864.0
23012022,14:00,15:00,862.0,864.0
23012022,15:00,16:00,860.0,864.0
23012022,16:00,17:00,858.0,860.0
23012022,17:00,18:00,861.0,864.0
23012022,18:00,19:00,860.0,861.0
23012022,19:00,20:00,859.0,862.0
23012022,20:00,21:00,860.0,861.0
23012022,21:00,22:00,861.0,861.0
23012022,22:00,23:00,853.0,862.0
23012022,23:00,00:00,814.0,817.0
24012022,00:00,01:00,850.0,851.0
24012022,01:00,02:00,833.0,861.0
24012022,02:00,03:00,592.0,847.0
24012022,03:00,04:00,628.0,851.0
24012022,04:00,05:00,855.0,859.0
24012022,05:00,06:00,860.0,863.0
24012022,06:00,07:00,862.0,864.0
24012022,07:00,08:00,867.0,862.0
24012022,08:00,09:00,871.0,854.0
24012022,09:00,10:00,870.0,856.0
24012022,10:00,11:00,869.0,858.0
24012022,11:00,12:00,870.0,855.0
24012022,12:00,13:00,869.0,856.0
24012022,13:00,14:00,868.0,858.0
24012022,14:00,15:00,871.0,857.0
24012022,15:00,16:00,867.0,857.0
24012022,16:00,17:00,869.0,854.0
24012022,17:00,18:00,868.0,855.0
24012022,18:00,19:00,871.0,855.0
24012022,19:00,20:00,868.0,857.0
24012022,20:00,21:00,869.0,857.0
24012022,21:00,22:00,866.0,854.0
24012022,22:00,23:00,870.0,855.0
24012022,23:00,00:00,868.0,853.0
25012022,00:00,01:00,866.0,856.0
25012022,01:00,02:00,838.0,851.0
25012022,02:00,03:00,602.0,851.0
25012022,03:00,04:00,624.0,850.0
25012022,04:00,05:00,844.0,856.0
25012022,05:00,06:00,856.0,864.0
25012022,06:00,07:00,857.0,862.0
25012022,07:00,08:00,866.0,862.0
25012022,08:00,09:00,868.0,855.0
25012022,09:00,10:00,867.0,858.0
25012022,10:00,11:00,868.0,857.0
25012022,11:00,12:00,868.0,854.0
25012022,12:00,13:00,868.0,860.0
25012022,13:00,14:00,868.0,859.0
25012022,14:00,15:00,867.0,863.0
25012022,15:00,16:00,868.0,862.0
25012022,16:00,17:00,865.0,862.0
25012022,17:00,18:00,868.0,859.0
25012022,18:00,19:00,865.0,860.0
25012022,19:00,20:00,870.0,861.0
25012022,20:00,21:00,868.0,861.0
25012022,21:00,22:00,867.0,860.0
25012022,22:00,23:00,868.0,861.0
25012022,23:00,00:00,867.0,860.0
26012022,00:00,01:00,870.0,861.0
26012022,01:00,02:00,844.0,857.0
26012022,02:00,03:00,602.0,858.0
26012022,03:00,04:00,625.0,853.0
26012022,04:00,05:00,847.0,855.0
26012022,05:00,06:00,856.0,859.0
26012022,06:00,07:00,859.0,862.0
26012022,07:00,08:00,859.0,862.0
26012022,08:00,09:00,859.0,865.0
26012022,09:00,10:00,859.0,865.0
26012022,10:00,11:00,860.0,864.0
26012022,11:00,12:00,861.0,866.0
26012022,12:00,13:00,861.0,867.0
26012022,13:00,14:00,860.0,865.0
26012022,14:00,15:00,860.0,865.0
26012022,15:00,16:00,858.0,864.0
26012022,16:00,17:00,849.0,851.0
26012022,17:00,18:00,772.0,773.0
26012022,18:00,19:00,804.0,820.0
26012022,19:00,20:00,646.0,641.0
26012022,20:00,21:00,563.0,563.0
26012022,21:00,22:00,472.0,470.0
26012022,22:00,23:00,478.0,468.0
26012022,23:00,00:00,488.0,485.0
27012022,00:00,01:00,623.0,619.0
27012022,01:00,02:00,634.0,624.0
27012022,02:00,03:00,699.0,696.0
27012022,03:00,04:00,694.0,690.0
27012022,04:00,05:00,620.0,618.0
27012022,05:00,06:00,597.0,591.0
27012022,06:00,07:00,531.0,542.0
27012022,07:00,08:00,508.0,810.0
27012022,08:00,09:00,544.0,863.0
27012022,09:00,10:00,625.0,863.0
27012022,10:00,11:00,640.0,864.0
27012022,11:00,12:00,640.0,863.0
27012022,12:00,13:00,641.0,861.0
27012022,13:00,14:00,537.0,858.0
27012022,14:00,15:00,504.0,856.0
27012022,15:00,16:00,507.0,860.0
27012022,16:00,17:00,459.0,534.0
27012022,17:00,18:00,457.0,445.0
27012022,18:00,19:00,462.0,465.0
27012022,19:00,20:00,467.0,476.0
27012022,20:00,21:00,503.0,507.0
27012022,21:00,22:00,470.0,465.0
27012022,22:00,23:00,471.0,467.0
27012022,23:00,00:00,470.0,461.0
28012022,00:00,01:00,461.0,455.0
28012022,01:00,02:00,466.0,459.0
28012022,02:00,03:00,437.0,434.0
28012022,03:00,04:00,443.0,436.0
28012022,04:00,05:00,529.0,527.0
28012022,05:00,06:00,589.0,590.0
28012022,06:00,07:00,611.0,631.0
28012022,07:00,08:00,568.0,854.0
28012022,08:00,09:00,598.0,860.0
28012022,09:00,10:00,509.0,859.0
28012022,10:00,11:00,512.0,859.0
28012022,11:00,12:00,643.0,762.0
28012022,12:00,13:00,683.0,678.0
28012022,13:00,14:00,670.0,680.0
28012022,14:00,15:00,671.0,687.0
28012022,15:00,16:00,808.0,812.0
28012022,16:00,17:00,768.0,765.0
28012022,17:00,18:00,769.0,777.0
28012022,18:00,19:00,851.0,849.0
28012022,19:00,20:00,852.0,852.0
28012022,20:00,21:00,852.0,851.0
28012022,21:00,22:00,856.0,852.0
28012022,22:00,23:00,857.0,851.0
28012022,23:00,00:00,850.0,848.0
29012022,00:00,01:00,798.0,796.0
29012022,01:00,02:00,759.0,760.0
29012022,02:00,03:00,560.0,561.0
29012022,03:00,04:00,519.0,524.0
29012022,04:00,05:00,436.0,452.0
29012022,05:00,06:00,436.0,446.0
29012022,06:00,07:00,438.0,431.0
29012022,07:00,08:00,437.0,433.0
29012022,08:00,09:00,477.0,472.0
29012022,09:00,10:00,593.0,605.0
29012022,10:00,11:00,498.0,497.0
29012022,11:00,12:00,460.0,452.0
29012022,12:00,13:00,456.0,453.0
29012022,13:00,14:00,456.0,453.0
29012022,14:00,15:00,438.0,440.0
29012022,15:00,16:00,437.0,444.0
29012022,16:00,17:00,450.0,439.0
29012022,17:00,18:00,466.0,437.0
29012022,18:00,19:00,480.0,479.0
29012022,19:00,20:00,565.0,736.0
29012022,20:00,21:00,452.0,0.0
29012022,21:00,22:00,443.0,0.0
29012022,22:00,23:00,436.0,0.0
29012022,23:00,00:00,436.0,0.0
