date,start,end,11WD8SCHK1L---A2,11WD8SCHK1L---B0
3012022,10:00,11:00,244.0,179.0
3012022,11:00,12:00,244.0,171.0
3012022,12:00,13:00,240.0,167.0
3012022,13:00,14:00,248.0,168.0
3012022,14:00,15:00,239.0,167.0
3012022,15:00,16:00,241.0,167.0
3012022,16:00,17:00,241.0,167.0
3012022,17:00,18:00,195.0,210.0
3012022,18:00,19:00,161.0,243.0
3012022,19:00,20:00,170.0,239.0
3012022,20:00,21:00,254.0,177.0
3012022,21:00,22:00,307.0,198.0
3012022,22:00,23:00,244.0,171.0
3012022,23:00,00:00,249.0,181.0
4012022,00:00,01:00,316.0,247.0
4012022,01:00,02:00,292.0,239.0
4012022,02:00,03:00,233.0,224.0
4012022,03:00,04:00,214.0,217.0
4012022,04:00,05:00,248.0,252.0
4012022,05:00,06:00,251.0,245.0
4012022,06:00,07:00,266.0,228.0
4012022,07:00,08:00,266.0,224.0
4012022,08:00,09:00,265.0,229.0
4012022,09:00,10:00,262.0,228.0
4012022,10:00,11:00,265.0,227.0
4012022,11:00,12:00,271.0,227.0
4012022,12:00,13:00,267.0,229.0
4012022,13:00,14:00,266.0,258.0
4012022,14:00,15:00,268.0,256.0
4012022,15:00,16:00,265.0,254.0
4012022,16:00,17:00,263.0,226.0
4012022,17:00,18:00,263.0,223.0
4012022,18:00,19:00,263.0,222.0
4012022,19:00,20:00,266.0,220.0
4012022,20:00,21:00,266.0,224.0
4012022,21:00,22:00,266.0,233.0
4012022,22:00,23:00,215.0,214.0
4012022,23:00,00:00,229.0,221.0
5012022,00:00,01:00,374.0,297.0
5012022,01:00,02:00,392.0,301.0
5012022,02:00,03:00,362.0,271.0
5012022,03:00,04:00,413.0,293.0
5012022,04:00,05:00,411.0,301.0
5012022,05:00,06:00,414.0,320.0
5012022,06:00,07:00,401.0,306.0
5012022,07:00,08:00,414.0,336.0
5012022,08:00,09:00,415.0,341.0
5012022,09:00,10:00,416.0,343.0
5012022,10:00,11:00,408.0,329.0
5012022,11:00,12:00,353.0,257.0
5012022,12:00,13:00,231.0,191.0
5012022,13:00,14:00,222.0,188.0
5012022,14:00,15:00,222.0,187.0
5012022,15:00,16:00,222.0,189.0
5012022,16:00,17:00,219.0,205.0
5012022,17:00,18:00,231.0,220.0
5012022,18:00,19:00,353.0,224.0
5012022,19:00,20:00,365.0,262.0
5012022,20:00,21:00,403.0,330.0
5012022,21:00,22:00,410.0,337.0
5012022,22:00,23:00,410.0,342.0
5012022,23:00,00:00,388.0,330.0
6012022,00:00,01:00,362.0,328.0
6012022,01:00,02:00,297.0,264.0
6012022,02:00,03:00,229.0,206.0
6012022,03:00,04:00,224.0,187.0
6012022,04:00,05:00,239.0,190.0
6012022,05:00,06:00,308.0,232.0
6012022,06:00,07:00,403.0,321.0
6012022,07:00,08:00,341.0,257.0
6012022,08:00,09:00,325.0,228.0
6012022,09:00,10:00,374.0,293.0
6012022,10:00,11:00,410.0,330.0
6012022,11:00,12:00,407.0,325.0
6012022,12:00,13:00,344.0,259.0
6012022,13:00,14:00,344.0,254.0
6012022,14:00,15:00,354.0,268.0
6012022,15:00,16:00,408.0,328.0
6012022,16:00,17:00,411.0,329.0
6012022,17:00,18:00,410.0,330.0
6012022,18:00,19:00,410.0,329.0
6012022,19:00,20:00,408.0,330.0
6012022,20:00,21:00,411.0,328.0
6012022,21:00,22:00,415.0,331.0
6012022,22:00,23:00,414.0,332.0
6012022,23:00,00:00,412.0,335.0
7012022,00:00,01:00,408.0,377.0
7012022,01:00,02:00,409.0,379.0
7012022,02:00,03:00,342.0,311.0
7012022,03:00,04:00,313.0,280.0
7012022,04:00,05:00,354.0,316.0
7012022,05:00,06:00,401.0,369.0
7012022,06:00,07:00,320.0,264.0
7012022,07:00,08:00,314.0,240.0
7012022,08:00,09:00,372.0,314.0
7012022,09:00,10:00,399.0,328.0
7012022,10:00,11:00,402.0,330.0
7012022,11:00,12:00,405.0,331.0
7012022,12:00,13:00,387.0,321.0
7012022,13:00,14:00,401.0,331.0
7012022,14:00,15:00,403.0,331.0
7012022,15:00,16:00,401.0,329.0
7012022,16:00,17:00,401.0,325.0
7012022,17:00,18:00,357.0,281.0
7012022,18:00,19:00,295.0,208.0
7012022,19:00,20:00,247.0,159.0
7012022,20:00,21:00,241.0,159.0
7012022,21:00,22:00,317.0,247.0
7012022,22:00,23:00,395.0,332.0
7012022,23:00,00:00,399.0,350.0
8012022,00:00,01:00,404.0,358.0
8012022,01:00,02:00,409.0,380.0
8012022,02:00,03:00,414.0,379.0
8012022,03:00,04:00,414.0,376.0
8012022,04:00,05:00,412.0,376.0
8012022,05:00,06:00,413.0,378.0
8012022,06:00,07:00,411.0,372.0
8012022,07:00,08:00,411.0,332.0
8012022,08:00,09:00,411.0,326.0
8012022,09:00,10:00,412.0,319.0
8012022,10:00,11:00,414.0,319.0
8012022,11:00,12:00,410.0,324.0
8012022,12:00,13:00,404.0,331.0
8012022,13:00,14:00,401.0,331.0
8012022,14:00,15:00,402.0,330.0
8012022,15:00,16:00,413.0,333.0
8012022,16:00,17:00,411.0,331.0
8012022,17:00,18:00,410.0,331.0
8012022,18:00,19:00,412.0,330.0
8012022,19:00,20:00,413.0,336.0
8012022,20:00,21:00,409.0,363.0
8012022,21:00,22:00,411.0,376.0
8012022,22:00,23:00,388.0,330.0
8012022,23:00,00:00,253.0,216.0
9012022,00:00,01:00,0.0,154.0
9012022,01:00,02:00,0.0,145.0
9012022,02:00,03:00,0.0,142.0
9012022,03:00,04:00,0.0,145.0
9012022,04:00,05:00,0.0,141.0
9012022,05:00,06:00,0.0,159.0
9012022,06:00,07:00,0.0,192.0
9012022,07:00,08:00,69.0,237.0
9012022,08:00,09:00,260.0,346.0
9012022,09:00,10:00,387.0,370.0
9012022,10:00,11:00,404.0,378.0
9012022,11:00,12:00,405.0,379.0
9012022,12:00,13:00,405.0,377.0
9012022,13:00,14:00,403.0,378.0
9012022,14:00,15:00,404.0,378.0
9012022,15:00,16:00,405.0,360.0
9012022,16:00,17:00,403.0,353.0
9012022,17:00,18:00,401.0,350.0
9012022,18:00,19:00,404.0,348.0
9012022,19:00,20:00,410.0,359.0
9012022,20:00,21:00,409.0,359.0
9012022,21:00,22:00,410.0,359.0
9012022,22:00,23:00,412.0,358.0
9012022,23:00,00:00,415.0,375.0
10012022,00:00,01:00,412.0,377.0
10012022,01:00,02:00,412.0,377.0
10012022,02:00,03:00,410.0,377.0
10012022,03:00,04:00,412.0,377.0
10012022,04:00,05:00,411.0,373.0
10012022,05:00,06:00,411.0,335.0
10012022,06:00,07:00,411.0,330.0
10012022,07:00,08:00,411.0,329.0
10012022,08:00,09:00,410.0,328.0
10012022,09:00,10:00,406.0,329.0
10012022,10:00,11:00,404.0,330.0
10012022,11:00,12:00,403.0,329.0
10012022,12:00,13:00,401.0,329.0
10012022,13:00,14:00,401.0,329.0
10012022,14:00,15:00,401.0,328.0
10012022,15:00,16:00,403.0,329.0
10012022,16:00,17:00,405.0,329.0
10012022,17:00,18:00,406.0,330.0
10012022,18:00,19:00,402.0,329.0
10012022,19:00,20:00,404.0,329.0
10012022,20:00,21:00,403.0,328.0
10012022,21:00,22:00,400.0,329.0
10012022,22:00,23:00,403.0,330.0
10012022,23:00,00:00,405.0,330.0
11012022,00:00,01:00,407.0,353.0
11012022,01:00,02:00,408.0,376.0
11012022,02:00,03:00,411.0,378.0
11012022,03:00,04:00,408.0,377.0
11012022,04:00,05:00,407.0,336.0
11012022,05:00,06:00,412.0,331.0
11012022,06:00,07:00,413.0,331.0
11012022,07:00,08:00,409.0,329.0
11012022,08:00,09:00,406.0,328.0
11012022,09:00,10:00,408.0,328.0
11012022,10:00,11:00,416.0,334.0
11012022,11:00,12:00,411.0,337.0
11012022,12:00,13:00,411.0,334.0
11012022,13:00,14:00,413.0,331.0
11012022,14:00,15:00,415.0,282.0
11012022,15:00,16:00,417.0,274.0
11012022,16:00,17:00,411.0,277.0
11012022,17:00,18:00,410.0,277.0
11012022,18:00,19:00,406.0,277.0
11012022,19:00,20:00,408.0,303.0
11012022,20:00,21:00,409.0,328.0
11012022,21:00,22:00,412.0,331.0
11012022,22:00,23:00,410.0,331.0
11012022,23:00,00:00,410.0,330.0
12012022,00:00,01:00,409.0,352.0
12012022,01:00,02:00,405.0,359.0
12012022,02:00,03:00,387.0,347.0
12012022,03:00,04:00,412.0,357.0
12012022,04:00,05:00,411.0,332.0
12012022,05:00,06:00,410.0,331.0
12012022,06:00,07:00,410.0,285.0
12012022,07:00,08:00,405.0,323.0
12012022,08:00,09:00,408.0,327.0
12012022,09:00,10:00,414.0,330.0
12012022,10:00,11:00,405.0,331.0
12012022,11:00,12:00,401.0,330.0
12012022,12:00,13:00,404.0,297.0
12012022,13:00,14:00,402.0,247.0
12012022,14:00,15:00,405.0,249.0
12012022,15:00,16:00,407.0,250.0
12012022,16:00,17:00,408.0,241.0
12012022,17:00,18:00,408.0,213.0
12012022,18:00,19:00,404.0,177.0
12012022,19:00,20:00,407.0,175.0
12012022,20:00,21:00,409.0,179.0
12012022,21:00,22:00,409.0,180.0
12012022,22:00,23:00,409.0,179.0
12012022,23:00,00:00,405.0,179.0
13012022,00:00,01:00,302.0,184.0
13012022,01:00,02:00,307.0,181.0
13012022,02:00,03:00,310.0,180.0
13012022,03:00,04:00,309.0,180.0
13012022,04:00,05:00,308.0,179.0
13012022,05:00,06:00,266.0,177.0
13012022,06:00,07:00,252.0,170.0
13012022,07:00,08:00,256.0,178.0
13012022,08:00,09:00,259.0,178.0
13012022,09:00,10:00,257.0,180.0
13012022,10:00,11:00,259.0,180.0
13012022,11:00,12:00,264.0,179.0
13012022,12:00,13:00,289.0,147.0
13012022,13:00,14:00,312.0,149.0
13012022,14:00,15:00,375.0,151.0
13012022,15:00,16:00,290.0,148.0
13012022,16:00,17:00,225.0,151.0
13012022,17:00,18:00,209.0,150.0
13012022,18:00,19:00,218.0,149.0
13012022,19:00,20:00,214.0,151.0
13012022,20:00,21:00,218.0,154.0
13012022,21:00,22:00,289.0,171.0
13012022,22:00,23:00,218.0,151.0
13012022,23:00,00:00,207.0,153.0
14012022,00:00,01:00,274.0,171.0
14012022,01:00,02:00,241.0,194.0
14012022,02:00,03:00,244.0,191.0
14012022,03:00,04:00,290.0,191.0
14012022,04:00,05:00,354.0,207.0
14012022,05:00,06:00,292.0,193.0
14012022,06:00,07:00,315.0,178.0
14012022,07:00,08:00,353.0,146.0
14012022,08:00,09:00,407.0,177.0
14012022,09:00,10:00,412.0,179.0
14012022,10:00,11:00,264.0,149.0
14012022,11:00,12:00,213.0,149.0
14012022,12:00,13:00,210.0,150.0
14012022,13:00,14:00,208.0,150.0
14012022,14:00,15:00,207.0,150.0
14012022,15:00,16:00,209.0,149.0
14012022,16:00,17:00,208.0,148.0
14012022,17:00,18:00,220.0,152.0
14012022,18:00,19:00,292.0,174.0
14012022,19:00,20:00,396.0,180.0
14012022,20:00,21:00,410.0,181.0
14012022,21:00,22:00,410.0,179.0
14012022,22:00,23:00,412.0,185.0
14012022,23:00,00:00,414.0,210.0
15012022,00:00,01:00,355.0,166.0
15012022,01:00,02:00,333.0,180.0
15012022,02:00,03:00,330.0,181.0
15012022,03:00,04:00,331.0,183.0
15012022,04:00,05:00,399.0,226.0
15012022,05:00,06:00,406.0,226.0
15012022,06:00,07:00,407.0,225.0
15012022,07:00,08:00,407.0,213.0
15012022,08:00,09:00,407.0,174.0
15012022,09:00,10:00,405.0,174.0
15012022,10:00,11:00,409.0,178.0
15012022,11:00,12:00,412.0,179.0
15012022,12:00,13:00,410.0,180.0
15012022,13:00,14:00,408.0,179.0
15012022,14:00,15:00,409.0,181.0
15012022,15:00,16:00,412.0,177.0
15012022,16:00,17:00,411.0,179.0
15012022,17:00,18:00,408.0,178.0
15012022,18:00,19:00,409.0,176.0
15012022,19:00,20:00,408.0,181.0
15012022,20:00,21:00,408.0,189.0
15012022,21:00,22:00,411.0,210.0
15012022,22:00,23:00,401.0,225.0
15012022,23:00,00:00,348.0,147.0
16012022,00:00,01:00,348.0,0.0
16012022,01:00,02:00,345.0,0.0
16012022,02:00,03:00,344.0,0.0
16012022,03:00,04:00,342.0,0.0
16012022,04:00,05:00,337.0,0.0
16012022,05:00,06:00,342.0,0.0
16012022,06:00,07:00,344.0,0.0
16012022,07:00,08:00,344.0,0.0
16012022,08:00,09:00,348.0,0.0
16012022,09:00,10:00,350.0,0.0
16012022,10:00,11:00,347.0,0.0
16012022,11:00,12:00,351.0,0.0
16012022,12:00,13:00,337.0,42.0
16012022,13:00,14:00,222.0,192.0
16012022,14:00,15:00,242.0,298.0
16012022,15:00,16:00,200.0,285.0
16012022,16:00,17:00,215.0,359.0
16012022,17:00,18:00,252.0,344.0
16012022,18:00,19:00,236.0,208.0
16012022,19:00,20:00,237.0,168.0
16012022,20:00,21:00,212.0,171.0
16012022,21:00,22:00,0.0,163.0
16012022,22:00,23:00,0.0,174.0
16012022,23:00,00:00,0.0,166.0
17012022,00:00,01:00,0.0,164.0
17012022,01:00,02:00,0.0,167.0
17012022,02:00,03:00,0.0,166.0
17012022,03:00,04:00,0.0,163.0
17012022,04:00,05:00,0.0,166.0
17012022,05:00,06:00,170.0,170.0
17012022,06:00,07:00,223.0,218.0
17012022,07:00,08:00,195.0,181.0
17012022,08:00,09:00,193.0,165.0
17012022,09:00,10:00,194.0,168.0
17012022,10:00,11:00,189.0,173.0
17012022,11:00,12:00,190.0,167.0
17012022,12:00,13:00,188.0,163.0
17012022,13:00,14:00,190.0,164.0
17012022,14:00,15:00,191.0,166.0
17012022,15:00,16:00,189.0,209.0
17012022,16:00,17:00,191.0,218.0
17012022,17:00,18:00,207.0,211.0
17012022,18:00,19:00,302.0,284.0
17012022,19:00,20:00,404.0,329.0
17012022,20:00,21:00,408.0,330.0
17012022,21:00,22:00,414.0,331.0
17012022,22:00,23:00,412.0,335.0
17012022,23:00,00:00,405.0,370.0
18012022,00:00,01:00,403.0,335.0
18012022,01:00,02:00,406.0,329.0
18012022,02:00,03:00,407.0,328.0
18012022,03:00,04:00,403.0,327.0
18012022,04:00,05:00,404.0,329.0
18012022,05:00,06:00,405.0,328.0
18012022,06:00,07:00,405.0,328.0
18012022,07:00,08:00,407.0,330.0
18012022,08:00,09:00,406.0,330.0
18012022,09:00,10:00,415.0,330.0
18012022,10:00,11:00,421.0,329.0
18012022,11:00,12:00,419.0,330.0
18012022,12:00,13:00,424.0,330.0
18012022,13:00,14:00,425.0,332.0
18012022,14:00,15:00,420.0,331.0
18012022,15:00,16:00,428.0,330.0
18012022,16:00,17:00,419.0,330.0
18012022,17:00,18:00,424.0,330.0
18012022,18:00,19:00,425.0,328.0
18012022,19:00,20:00,420.0,330.0
18012022,20:00,21:00,417.0,331.0
18012022,21:00,22:00,415.0,330.0
18012022,22:00,23:00,412.0,329.0
18012022,23:00,00:00,414.0,328.0
19012022,00:00,01:00,411.0,333.0
19012022,01:00,02:00,409.0,346.0
19012022,02:00,03:00,408.0,355.0
19012022,03:00,04:00,411.0,351.0
19012022,04:00,05:00,411.0,333.0
19012022,05:00,06:00,408.0,328.0
19012022,06:00,07:00,409.0,330.0
19012022,07:00,08:00,411.0,329.0
19012022,08:00,09:00,411.0,329.0
19012022,09:00,10:00,407.0,329.0
19012022,10:00,11:00,408.0,329.0
19012022,11:00,12:00,406.0,330.0
19012022,12:00,13:00,405.0,327.0
19012022,13:00,14:00,359.0,301.0
19012022,14:00,15:00,205.0,201.0
19012022,15:00,16:00,176.0,209.0
19012022,16:00,17:00,172.0,213.0
19012022,17:00,18:00,172.0,211.0
19012022,18:00,19:00,171.0,211.0
19012022,19:00,20:00,170.0,207.0
19012022,20:00,21:00,171.0,194.0
19012022,21:00,22:00,169.0,175.0
19012022,22:00,23:00,171.0,172.0
19012022,23:00,00:00,178.0,180.0
20012022,00:00,01:00,219.0,200.0
20012022,01:00,02:00,177.0,172.0
20012022,02:00,03:00,171.0,172.0
20012022,03:00,04:00,171.0,174.0
20012022,04:00,05:00,170.0,169.0
20012022,05:00,06:00,175.0,179.0
20012022,06:00,07:00,189.0,203.0
20012022,07:00,08:00,182.0,195.0
20012022,08:00,09:00,186.0,194.0
20012022,09:00,10:00,181.0,196.0
20012022,10:00,11:00,178.0,196.0
20012022,11:00,12:00,179.0,194.0
20012022,12:00,13:00,182.0,193.0
20012022,13:00,14:00,202.0,173.0
20012022,14:00,15:00,183.0,200.0
20012022,15:00,16:00,231.0,246.0
20012022,16:00,17:00,184.0,199.0
20012022,17:00,18:00,180.0,195.0
20012022,18:00,19:00,178.0,194.0
20012022,19:00,20:00,179.0,194.0
20012022,20:00,21:00,186.0,194.0
20012022,21:00,22:00,265.0,205.0
20012022,22:00,23:00,352.0,277.0
20012022,23:00,00:00,394.0,328.0
21012022,00:00,01:00,355.0,317.0
21012022,01:00,02:00,406.0,375.0
21012022,02:00,03:00,409.0,378.0
21012022,03:00,04:00,413.0,378.0
21012022,04:00,05:00,408.0,374.0
21012022,05:00,06:00,403.0,326.0
21012022,06:00,07:00,329.0,256.0
21012022,07:00,08:00,312.0,234.0
21012022,08:00,09:00,306.0,229.0
21012022,09:00,10:00,303.0,227.0
21012022,10:00,11:00,303.0,232.0
21012022,11:00,12:00,273.0,248.0
21012022,12:00,13:00,211.0,180.0
21012022,13:00,14:00,266.0,185.0
21012022,14:00,15:00,283.0,208.0
21012022,15:00,16:00,239.0,159.0
21012022,16:00,17:00,283.0,208.0
21012022,17:00,18:00,236.0,151.0
21012022,18:00,19:00,241.0,165.0
21012022,19:00,20:00,313.0,241.0
21012022,20:00,21:00,361.0,295.0
21012022,21:00,22:00,321.0,243.0
21012022,22:00,23:00,394.0,321.0
21012022,23:00,00:00,405.0,373.0
22012022,00:00,01:00,408.0,378.0
22012022,01:00,02:00,409.0,357.0
22012022,02:00,03:00,407.0,332.0
22012022,03:00,04:00,411.0,329.0
22012022,04:00,05:00,409.0,330.0
22012022,05:00,06:00,407.0,328.0
22012022,06:00,07:00,409.0,328.0
22012022,07:00,08:00,409.0,330.0
22012022,08:00,09:00,410.0,330.0
22012022,09:00,10:00,405.0,329.0
22012022,10:00,11:00,406.0,328.0
22012022,11:00,12:00,411.0,328.0
22012022,12:00,13:00,409.0,330.0
22012022,13:00,14:00,407.0,330.0
22012022,14:00,15:00,406.0,329.0
22012022,15:00,16:00,405.0,330.0
22012022,16:00,17:00,407.0,329.0
22012022,17:00,18:00,409.0,329.0
22012022,18:00,19:00,408.0,370.0
22012022,19:00,20:00,411.0,380.0
22012022,20:00,21:00,409.0,382.0
22012022,21:00,22:00,385.0,356.0
22012022,22:00,23:00,356.0,328.0
22012022,23:00,00:00,328.0,306.0
23012022,00:00,01:00,313.0,281.0
23012022,01:00,02:00,309.0,279.0
23012022,02:00,03:00,307.0,280.0
23012022,03:00,04:00,312.0,283.0
23012022,04:00,05:00,354.0,327.0
23012022,05:00,06:00,353.0,323.0
23012022,06:00,07:00,311.0,282.0
23012022,07:00,08:00,310.0,278.0
23012022,08:00,09:00,309.0,259.0
23012022,09:00,10:00,314.0,265.0
23012022,10:00,11:00,345.0,299.0
23012022,11:00,12:00,399.0,354.0
23012022,12:00,13:00,397.0,357.0
23012022,13:00,14:00,404.0,357.0
23012022,14:00,15:00,409.0,359.0
23012022,15:00,16:00,409.0,355.0
23012022,16:00,17:00,407.0,355.0
23012022,17:00,18:00,407.0,358.0
23012022,18:00,19:00,408.0,358.0
23012022,19:00,20:00,405.0,358.0
23012022,20:00,21:00,404.0,355.0
23012022,21:00,22:00,383.0,334.0
23012022,22:00,23:00,359.0,327.0
23012022,23:00,00:00,319.0,286.0
24012022,00:00,01:00,313.0,278.0
24012022,01:00,02:00,310.0,280.0
24012022,02:00,03:00,312.0,280.0
24012022,03:00,04:00,309.0,281.0
24012022,04:00,05:00,310.0,281.0
24012022,05:00,06:00,310.0,276.0
24012022,06:00,07:00,305.0,261.0
24012022,07:00,08:00,310.0,263.0
24012022,08:00,09:00,361.0,315.0
24012022,09:00,10:00,401.0,356.0
24012022,10:00,11:00,404.0,358.0
24012022,11:00,12:00,409.0,358.0
24012022,12:00,13:00,409.0,357.0
24012022,13:00,14:00,406.0,308.0
24012022,14:00,15:00,250.0,273.0
24012022,15:00,16:00,406.0,357.0
24012022,16:00,17:00,409.0,330.0
24012022,17:00,18:00,409.0,330.0
24012022,18:00,19:00,410.0,330.0
24012022,19:00,20:00,404.0,321.0
24012022,20:00,21:00,345.0,263.0
24012022,21:00,22:00,336.0,257.0
24012022,22:00,23:00,316.0,280.0
24012022,23:00,00:00,337.0,308.0
25012022,00:00,01:00,398.0,371.0
25012022,01:00,02:00,407.0,376.0
25012022,02:00,03:00,411.0,378.0
25012022,03:00,04:00,413.0,374.0
25012022,04:00,05:00,413.0,351.0
25012022,05:00,06:00,410.0,333.0
25012022,06:00,07:00,413.0,330.0
25012022,07:00,08:00,413.0,329.0
25012022,08:00,09:00,409.0,330.0
25012022,09:00,10:00,411.0,329.0
25012022,10:00,11:00,411.0,329.0
25012022,11:00,12:00,413.0,330.0
25012022,12:00,13:00,411.0,328.0
25012022,13:00,14:00,402.0,330.0
25012022,14:00,15:00,415.0,329.0
25012022,15:00,16:00,416.0,326.0
25012022,16:00,17:00,415.0,330.0
25012022,17:00,18:00,412.0,329.0
25012022,18:00,19:00,412.0,329.0
25012022,19:00,20:00,414.0,329.0
25012022,20:00,21:00,416.0,327.0
25012022,21:00,22:00,414.0,330.0
25012022,22:00,23:00,413.0,330.0
25012022,23:00,00:00,411.0,330.0
26012022,00:00,01:00,415.0,328.0
26012022,01:00,02:00,414.0,354.0
26012022,02:00,03:00,414.0,375.0
26012022,03:00,04:00,414.0,376.0
26012022,04:00,05:00,412.0,358.0
26012022,05:00,06:00,414.0,334.0
26012022,06:00,07:00,414.0,330.0
26012022,07:00,08:00,412.0,327.0
26012022,08:00,09:00,410.0,331.0
26012022,09:00,10:00,410.0,330.0
26012022,10:00,11:00,410.0,329.0
26012022,11:00,12:00,409.0,329.0
26012022,12:00,13:00,409.0,330.0
26012022,13:00,14:00,413.0,328.0
26012022,14:00,15:00,411.0,330.0
26012022,15:00,16:00,412.0,330.0
26012022,16:00,17:00,413.0,332.0
26012022,17:00,18:00,403.0,323.0
26012022,18:00,19:00,285.0,201.0
26012022,19:00,20:00,215.0,176.0
26012022,20:00,21:00,217.0,183.0
26012022,21:00,22:00,213.0,185.0
26012022,22:00,23:00,210.0,183.0
26012022,23:00,00:00,213.0,204.0
27012022,00:00,01:00,214.0,197.0
27012022,01:00,02:00,207.0,199.0
27012022,02:00,03:00,206.0,199.0
27012022,03:00,04:00,205.0,197.0
27012022,04:00,05:00,207.0,197.0
27012022,05:00,06:00,207.0,199.0
27012022,06:00,07:00,207.0,173.0
27012022,07:00,08:00,206.0,174.0
27012022,08:00,09:00,206.0,178.0
27012022,09:00,10:00,207.0,199.0
27012022,10:00,11:00,206.0,201.0
27012022,11:00,12:00,206.0,201.0
27012022,12:00,13:00,205.0,199.0
27012022,13:00,14:00,207.0,174.0
27012022,14:00,15:00,207.0,177.0
27012022,15:00,16:00,207.0,177.0
27012022,16:00,17:00,206.0,178.0
27012022,17:00,18:00,208.0,176.0
27012022,18:00,19:00,208.0,175.0
27012022,19:00,20:00,207.0,175.0
27012022,20:00,21:00,206.0,177.0
27012022,21:00,22:00,206.0,199.0
27012022,22:00,23:00,206.0,195.0
27012022,23:00,00:00,205.0,197.0
28012022,00:00,01:00,209.0,197.0
28012022,01:00,02:00,207.0,196.0
28012022,02:00,03:00,207.0,197.0
28012022,03:00,04:00,207.0,198.0
28012022,04:00,05:00,205.0,195.0
28012022,05:00,06:00,209.0,202.0
28012022,06:00,07:00,230.0,184.0
28012022,07:00,08:00,229.0,172.0
28012022,08:00,09:00,231.0,177.0
28012022,09:00,10:00,207.0,180.0
28012022,10:00,11:00,206.0,177.0
28012022,11:00,12:00,205.0,177.0
28012022,12:00,13:00,205.0,178.0
28012022,13:00,14:00,204.0,179.0
28012022,14:00,15:00,208.0,172.0
28012022,15:00,16:00,207.0,174.0
28012022,16:00,17:00,208.0,174.0
28012022,17:00,18:00,210.0,172.0
28012022,18:00,19:00,209.0,174.0
28012022,19:00,20:00,207.0,175.0
28012022,20:00,21:00,208.0,174.0
28012022,21:00,22:00,210.0,179.0
28012022,22:00,23:00,229.0,174.0
28012022,23:00,00:00,218.0,201.0
29012022,00:00,01:00,208.0,225.0
29012022,01:00,02:00,211.0,228.0
29012022,02:00,03:00,230.0,184.0
29012022,03:00,04:00,0.0,167.0
29012022,04:00,05:00,0.0,157.0
29012022,05:00,06:00,0.0,159.0
29012022,06:00,07:00,0.0,160.0
29012022,07:00,08:00,0.0,159.0
29012022,08:00,09:00,0.0,164.0
29012022,09:00,10:00,0.0,214.0
29012022,10:00,11:00,0.0,157.0
29012022,11:00,12:00,0.0,161.0
29012022,12:00,13:00,0.0,159.0
29012022,13:00,14:00,0.0,159.0
29012022,14:00,15:00,0.0,159.0
29012022,15:00,16:00,0.0,159.0
29012022,16:00,17:00,0.0,160.0
29012022,17:00,18:00,0.0,160.0
29012022,18:00,19:00,0.0,158.0
29012022,19:00,20:00,0.0,159.0
29012022,20:00,21:00,0.0,158.0
29012022,21:00,22:00,0.0,160.0
29012022,22:00,23:00,0.0,159.0
29012022,23:00,00:00,0.0,139.0
