date,start,end,11WD2BR15000116G
14012018,18:00,19:00,90
14012018,19:00,20:00,92
14012018,20:00,21:00,88
14012018,21:00,22:00,88
14012018,22:00,23:00,87
14012018,23:00,00:00,0
15012018,00:00,01:00,89
15012018,01:00,02:00,85
15012018,02:00,03:00,85
15012018,03:00,04:00,85
15012018,04:00,05:00,91
15012018,05:00,06:00,90
15012018,06:00,07:00,90
15012018,07:00,08:00,91
15012018,08:00,09:00,96
15012018,09:00,10:00,94
15012018,10:00,11:00,91
15012018,11:00,12:00,90
15012018,12:00,13:00,92
15012018,13:00,14:00,92
15012018,14:00,15:00,94
15012018,15:00,16:00,92
15012018,16:00,17:00,87
15012018,17:00,18:00,87
15012018,18:00,19:00,86
15012018,19:00,20:00,86
15012018,20:00,21:00,87
15012018,21:00,22:00,86
15012018,22:00,23:00,88
15012018,23:00,00:00,0
16012018,00:00,01:00,84
16012018,01:00,02:00,85
16012018,02:00,03:00,84
16012018,03:00,04:00,84
16012018,04:00,05:00,85
16012018,05:00,06:00,86
16012018,06:00,07:00,87
16012018,07:00,08:00,92
16012018,08:00,09:00,94
16012018,09:00,10:00,95
16012018,10:00,11:00,93
16012018,11:00,12:00,93
16012018,12:00,13:00,95
16012018,13:00,14:00,98
16012018,14:00,15:00,99
16012018,15:00,16:00,96
16012018,16:00,17:00,94
16012018,17:00,18:00,93
16012018,18:00,19:00,93
16012018,19:00,20:00,94
16012018,20:00,21:00,88
16012018,21:00,22:00,87
16012018,22:00,23:00,85
16012018,23:00,00:00,0
17012018,00:00,01:00,83
17012018,01:00,02:00,83
17012018,02:00,03:00,83
17012018,03:00,04:00,84
17012018,04:00,05:00,85
17012018,05:00,06:00,86
17012018,06:00,07:00,86
17012018,07:00,08:00,84
17012018,08:00,09:00,85
17012018,09:00,10:00,85
17012018,10:00,11:00,86
17012018,11:00,12:00,89
17012018,12:00,13:00,87
17012018,13:00,14:00,89
17012018,14:00,15:00,87
17012018,15:00,16:00,88
17012018,16:00,17:00,88
17012018,17:00,18:00,87
17012018,18:00,19:00,88
17012018,19:00,20:00,88
17012018,20:00,21:00,88
17012018,21:00,22:00,88
17012018,22:00,23:00,86
17012018,23:00,00:00,0
18012018,00:00,01:00,84
18012018,01:00,02:00,84
18012018,02:00,03:00,83
18012018,03:00,04:00,84
18012018,04:00,05:00,85
18012018,05:00,06:00,92
18012018,06:00,07:00,90
18012018,07:00,08:00,93
18012018,08:00,09:00,89
18012018,09:00,10:00,90
18012018,10:00,11:00,91
18012018,11:00,12:00,90
18012018,12:00,13:00,93
18012018,13:00,14:00,92
18012018,14:00,15:00,94
18012018,15:00,16:00,94
18012018,16:00,17:00,92
18012018,17:00,18:00,89
18012018,18:00,19:00,91
18012018,19:00,20:00,92
18012018,20:00,21:00,94
18012018,21:00,22:00,93
18012018,22:00,23:00,87
18012018,23:00,00:00,0
19012018,00:00,01:00,83
19012018,01:00,02:00,83
19012018,02:00,03:00,83
19012018,03:00,04:00,84
19012018,04:00,05:00,88
19012018,05:00,06:00,90
19012018,06:00,07:00,91
19012018,07:00,08:00,90
19012018,08:00,09:00,89
19012018,09:00,10:00,86
19012018,10:00,11:00,88
19012018,11:00,12:00,90
19012018,12:00,13:00,91
19012018,13:00,14:00,89
19012018,14:00,15:00,88
19012018,15:00,16:00,89
19012018,16:00,17:00,89
19012018,17:00,18:00,88
19012018,18:00,19:00,87
19012018,19:00,20:00,85
19012018,20:00,21:00,86
19012018,21:00,22:00,86
19012018,22:00,23:00,87
19012018,23:00,00:00,0
20012018,00:00,01:00,90
20012018,01:00,02:00,90
20012018,02:00,03:00,88
20012018,03:00,04:00,88
20012018,04:00,05:00,88
20012018,05:00,06:00,88
20012018,06:00,07:00,88
20012018,07:00,08:00,92
20012018,08:00,09:00,92
20012018,09:00,10:00,92
20012018,10:00,11:00,93
20012018,11:00,12:00,93
20012018,12:00,13:00,92
20012018,13:00,14:00,92
20012018,14:00,15:00,91
20012018,15:00,16:00,92
20012018,16:00,17:00,96
20012018,17:00,18:00,100
20012018,18:00,19:00,97
20012018,19:00,20:00,95
20012018,20:00,21:00,98
20012018,21:00,22:00,97
20012018,22:00,23:00,96
20012018,23:00,00:00,0
21012018,00:00,01:00,95
21012018,01:00,02:00,88
21012018,02:00,03:00,94
21012018,03:00,04:00,96
21012018,04:00,05:00,96
21012018,05:00,06:00,96
21012018,06:00,07:00,96
21012018,07:00,08:00,94
21012018,08:00,09:00,94
21012018,09:00,10:00,94
21012018,10:00,11:00,95
21012018,11:00,12:00,95
21012018,12:00,13:00,95
21012018,13:00,14:00,97
21012018,14:00,15:00,97
21012018,15:00,16:00,97
21012018,16:00,17:00,97
21012018,17:00,18:00,96
21012018,18:00,19:00,89
21012018,19:00,20:00,86
21012018,20:00,21:00,86
21012018,21:00,22:00,87
21012018,22:00,23:00,90
21012018,23:00,00:00,0
22012018,00:00,01:00,80
22012018,01:00,02:00,88
22012018,02:00,03:00,89
22012018,03:00,04:00,88
22012018,04:00,05:00,88
22012018,05:00,06:00,89
22012018,06:00,07:00,88
22012018,07:00,08:00,88
22012018,08:00,09:00,88
22012018,09:00,10:00,88
22012018,10:00,11:00,89
22012018,11:00,12:00,89
22012018,12:00,13:00,88
22012018,13:00,14:00,85
22012018,14:00,15:00,86
22012018,15:00,16:00,85
22012018,16:00,17:00,86
22012018,17:00,18:00,86
22012018,18:00,19:00,86
22012018,19:00,20:00,86
22012018,20:00,21:00,85
22012018,21:00,22:00,85
22012018,22:00,23:00,86
22012018,23:00,00:00,0
23012018,00:00,01:00,88
23012018,01:00,02:00,90
23012018,02:00,03:00,88
23012018,03:00,04:00,87
23012018,04:00,05:00,90
23012018,05:00,06:00,87
23012018,06:00,07:00,88
23012018,07:00,08:00,88
23012018,08:00,09:00,88
23012018,09:00,10:00,89
23012018,10:00,11:00,91
23012018,11:00,12:00,93
23012018,12:00,13:00,92
23012018,13:00,14:00,92
23012018,14:00,15:00,93
23012018,15:00,16:00,92
23012018,16:00,17:00,91
23012018,17:00,18:00,91
23012018,18:00,19:00,93
23012018,19:00,20:00,92
23012018,20:00,21:00,93
23012018,21:00,22:00,92
23012018,22:00,23:00,92
23012018,23:00,00:00,0
24012018,00:00,01:00,97
24012018,01:00,02:00,93
24012018,02:00,03:00,90
24012018,03:00,04:00,90
24012018,04:00,05:00,90
24012018,05:00,06:00,89
24012018,06:00,07:00,90
24012018,07:00,08:00,92
24012018,08:00,09:00,101
24012018,09:00,10:00,103
24012018,10:00,11:00,103
24012018,11:00,12:00,104
24012018,12:00,13:00,105
24012018,13:00,14:00,102
24012018,14:00,15:00,98
24012018,15:00,16:00,96
24012018,16:00,17:00,93
24012018,17:00,18:00,93
24012018,18:00,19:00,93
24012018,19:00,20:00,90
24012018,20:00,21:00,84
24012018,21:00,22:00,82
24012018,22:00,23:00,82
24012018,23:00,00:00,0
25012018,00:00,01:00,80
25012018,01:00,02:00,81
25012018,02:00,03:00,80
25012018,03:00,04:00,82
25012018,04:00,05:00,80
25012018,05:00,06:00,79
25012018,06:00,07:00,80
25012018,07:00,08:00,80
25012018,08:00,09:00,99
25012018,09:00,10:00,100
25012018,10:00,11:00,101
25012018,11:00,12:00,102
25012018,12:00,13:00,103
25012018,13:00,14:00,105
25012018,14:00,15:00,101
25012018,15:00,16:00,101
25012018,16:00,17:00,104
25012018,17:00,18:00,100
25012018,18:00,19:00,98
25012018,19:00,20:00,99
25012018,20:00,21:00,97
25012018,21:00,22:00,102
25012018,22:00,23:00,101
25012018,23:00,00:00,0
26012018,00:00,01:00,88
26012018,01:00,02:00,88
26012018,02:00,03:00,84
26012018,03:00,04:00,83
26012018,04:00,05:00,84
26012018,05:00,06:00,99
26012018,06:00,07:00,96
26012018,07:00,08:00,94
26012018,08:00,09:00,95
26012018,09:00,10:00,95
26012018,10:00,11:00,96
26012018,11:00,12:00,97
26012018,12:00,13:00,96
26012018,13:00,14:00,97
26012018,14:00,15:00,96
26012018,15:00,16:00,96
26012018,16:00,17:00,99
26012018,17:00,18:00,100
26012018,18:00,19:00,100
26012018,19:00,20:00,93
26012018,20:00,21:00,93
26012018,21:00,22:00,93
26012018,22:00,23:00,87
26012018,23:00,00:00,0
27012018,00:00,01:00,83
27012018,01:00,02:00,82
27012018,02:00,03:00,82
27012018,03:00,04:00,82
27012018,04:00,05:00,69
27012018,05:00,06:00,68
27012018,06:00,07:00,71
27012018,07:00,08:00,73
27012018,08:00,09:00,73
27012018,09:00,10:00,74
27012018,10:00,11:00,74
27012018,11:00,12:00,73
27012018,12:00,13:00,73
27012018,13:00,14:00,73
27012018,14:00,15:00,76
27012018,15:00,16:00,74
27012018,16:00,17:00,75
27012018,17:00,18:00,77
27012018,18:00,19:00,79
27012018,19:00,20:00,79
27012018,20:00,21:00,80
27012018,21:00,22:00,79
27012018,22:00,23:00,88
27012018,23:00,00:00,0
28012018,00:00,01:00,98
28012018,01:00,02:00,95
28012018,02:00,03:00,94
28012018,03:00,04:00,93
28012018,04:00,05:00,93
28012018,05:00,06:00,93
28012018,06:00,07:00,89
28012018,07:00,08:00,88
28012018,08:00,09:00,89
28012018,09:00,10:00,88
28012018,10:00,11:00,87
28012018,11:00,12:00,88
28012018,12:00,13:00,87
28012018,13:00,14:00,88
28012018,14:00,15:00,87
28012018,15:00,16:00,88
28012018,16:00,17:00,88
28012018,17:00,18:00,87
28012018,18:00,19:00,88
28012018,19:00,20:00,87
28012018,20:00,21:00,86
28012018,21:00,22:00,87
28012018,22:00,23:00,87
28012018,23:00,00:00,0
29012018,00:00,01:00,87
29012018,01:00,02:00,93
29012018,02:00,03:00,93
29012018,03:00,04:00,98
29012018,04:00,05:00,104
29012018,05:00,06:00,92
29012018,06:00,07:00,84
29012018,07:00,08:00,84
29012018,08:00,09:00,84
29012018,09:00,10:00,84
29012018,10:00,11:00,84
29012018,11:00,12:00,83
29012018,12:00,13:00,83
29012018,13:00,14:00,85
29012018,14:00,15:00,83
29012018,15:00,16:00,84
29012018,16:00,17:00,83
29012018,17:00,18:00,83
29012018,18:00,19:00,83
29012018,19:00,20:00,83
29012018,20:00,21:00,84
29012018,21:00,22:00,84
29012018,22:00,23:00,84
29012018,23:00,00:00,0
30012018,00:00,01:00,80
30012018,01:00,02:00,80
30012018,02:00,03:00,81
30012018,03:00,04:00,79
30012018,04:00,05:00,80
30012018,05:00,06:00,80
30012018,06:00,07:00,81
30012018,07:00,08:00,78
30012018,08:00,09:00,78
30012018,09:00,10:00,77
30012018,10:00,11:00,70
30012018,11:00,12:00,75
30012018,12:00,13:00,83
30012018,13:00,14:00,78
30012018,14:00,15:00,77
30012018,15:00,16:00,77
30012018,16:00,17:00,77
30012018,17:00,18:00,78
30012018,18:00,19:00,79
30012018,19:00,20:00,94
30012018,20:00,21:00,94
30012018,21:00,22:00,92
30012018,22:00,23:00,88
30012018,23:00,00:00,0
31012018,00:00,01:00,82
31012018,01:00,02:00,81
31012018,02:00,03:00,80
31012018,03:00,04:00,81
31012018,04:00,05:00,81
31012018,05:00,06:00,81
31012018,06:00,07:00,84
31012018,07:00,08:00,94
31012018,08:00,09:00,97
31012018,09:00,10:00,94
31012018,10:00,11:00,88
31012018,11:00,12:00,83
31012018,12:00,13:00,77
31012018,13:00,14:00,77
31012018,14:00,15:00,77
31012018,15:00,16:00,94
31012018,16:00,17:00,95
31012018,17:00,18:00,90
31012018,18:00,19:00,86
31012018,19:00,20:00,87
31012018,20:00,21:00,87
31012018,21:00,22:00,87
31012018,22:00,23:00,83
31012018,23:00,00:00,0
1022018,00:00,01:00,80
1022018,01:00,02:00,80
1022018,02:00,03:00,79
1022018,03:00,04:00,79
1022018,04:00,05:00,80
1022018,05:00,06:00,81
1022018,06:00,07:00,96
1022018,07:00,08:00,101
1022018,08:00,09:00,102
1022018,09:00,10:00,103
1022018,10:00,11:00,102
1022018,11:00,12:00,103
1022018,12:00,13:00,105
1022018,13:00,14:00,105
1022018,14:00,15:00,105
1022018,15:00,16:00,105
1022018,16:00,17:00,103
1022018,17:00,18:00,100
1022018,18:00,19:00,96
1022018,19:00,20:00,94
1022018,20:00,21:00,94
1022018,21:00,22:00,93
1022018,22:00,23:00,96
1022018,23:00,00:00,0
2022018,00:00,01:00,94
2022018,01:00,02:00,95
2022018,02:00,03:00,96
2022018,03:00,04:00,93
2022018,04:00,05:00,90
2022018,05:00,06:00,90
2022018,06:00,07:00,89
2022018,07:00,08:00,89
2022018,08:00,09:00,94
2022018,09:00,10:00,94
2022018,10:00,11:00,113
2022018,11:00,12:00,91
2022018,12:00,13:00,91
2022018,13:00,14:00,93
2022018,14:00,15:00,95
2022018,15:00,16:00,98
2022018,16:00,17:00,99
2022018,17:00,18:00,99
2022018,18:00,19:00,97
2022018,19:00,20:00,97
2022018,20:00,21:00,96
2022018,21:00,22:00,92
2022018,22:00,23:00,93
2022018,23:00,00:00,0
3022018,00:00,01:00,83
3022018,01:00,02:00,83
3022018,02:00,03:00,85
3022018,03:00,04:00,85
3022018,04:00,05:00,84
3022018,05:00,06:00,84
3022018,06:00,07:00,84
3022018,07:00,08:00,89
3022018,08:00,09:00,93
3022018,09:00,10:00,90
3022018,10:00,11:00,92
3022018,11:00,12:00,92
3022018,12:00,13:00,91
3022018,13:00,14:00,92
3022018,14:00,15:00,92
3022018,15:00,16:00,91
3022018,16:00,17:00,91
3022018,17:00,18:00,94
3022018,18:00,19:00,92
3022018,19:00,20:00,92
3022018,20:00,21:00,93
3022018,21:00,22:00,93
3022018,22:00,23:00,90
3022018,23:00,00:00,0
4022018,00:00,01:00,82
4022018,01:00,02:00,83
4022018,02:00,03:00,83
4022018,03:00,04:00,82
4022018,04:00,05:00,84
4022018,05:00,06:00,83
4022018,06:00,07:00,87
4022018,07:00,08:00,92
4022018,08:00,09:00,92
4022018,09:00,10:00,92
4022018,10:00,11:00,91
4022018,11:00,12:00,87
4022018,12:00,13:00,87
4022018,13:00,14:00,91
4022018,14:00,15:00,95
4022018,15:00,16:00,93
4022018,16:00,17:00,94
4022018,17:00,18:00,97
4022018,18:00,19:00,95
4022018,19:00,20:00,99
4022018,20:00,21:00,100
4022018,21:00,22:00,99
4022018,22:00,23:00,103
4022018,23:00,00:00,0
5022018,00:00,01:00,102
5022018,01:00,02:00,102
5022018,02:00,03:00,102
5022018,03:00,04:00,97
5022018,04:00,05:00,95
5022018,05:00,06:00,93
5022018,06:00,07:00,96
5022018,07:00,08:00,97
5022018,08:00,09:00,97
5022018,09:00,10:00,96
5022018,10:00,11:00,96
5022018,11:00,12:00,96
5022018,12:00,13:00,97
5022018,13:00,14:00,97
5022018,14:00,15:00,95
5022018,15:00,16:00,95
5022018,16:00,17:00,96
5022018,17:00,18:00,96
5022018,18:00,19:00,98
5022018,19:00,20:00,96
5022018,20:00,21:00,96
5022018,21:00,22:00,97
5022018,22:00,23:00,99
5022018,23:00,00:00,0
6022018,00:00,01:00,94
6022018,01:00,02:00,93
6022018,02:00,03:00,93
6022018,03:00,04:00,90
6022018,04:00,05:00,94
6022018,05:00,06:00,96
6022018,06:00,07:00,96
6022018,07:00,08:00,91
6022018,08:00,09:00,92
6022018,09:00,10:00,91
6022018,10:00,11:00,91
6022018,11:00,12:00,91
6022018,12:00,13:00,88
6022018,13:00,14:00,91
6022018,14:00,15:00,93
6022018,15:00,16:00,91
6022018,16:00,17:00,88
6022018,17:00,18:00,89
6022018,18:00,19:00,90
6022018,19:00,20:00,88
6022018,20:00,21:00,88
6022018,21:00,22:00,88
6022018,22:00,23:00,90
6022018,23:00,00:00,0
7022018,00:00,01:00,92
7022018,01:00,02:00,90
7022018,02:00,03:00,88
7022018,03:00,04:00,89
7022018,04:00,05:00,88
7022018,05:00,06:00,91
7022018,06:00,07:00,94
7022018,07:00,08:00,92
7022018,08:00,09:00,92
7022018,09:00,10:00,91
7022018,10:00,11:00,92
7022018,11:00,12:00,92
7022018,12:00,13:00,92
7022018,13:00,14:00,92
7022018,14:00,15:00,93
7022018,15:00,16:00,93
7022018,16:00,17:00,92
7022018,17:00,18:00,90
7022018,18:00,19:00,89
7022018,19:00,20:00,88
7022018,20:00,21:00,86
7022018,21:00,22:00,86
7022018,22:00,23:00,87
7022018,23:00,00:00,0
8022018,00:00,01:00,90
8022018,01:00,02:00,91
8022018,02:00,03:00,90
8022018,03:00,04:00,88
8022018,04:00,05:00,87
8022018,05:00,06:00,88
8022018,06:00,07:00,89
8022018,07:00,08:00,89
8022018,08:00,09:00,90
8022018,09:00,10:00,91
8022018,10:00,11:00,90
8022018,11:00,12:00,88
8022018,12:00,13:00,88
8022018,13:00,14:00,89
8022018,14:00,15:00,89
8022018,15:00,16:00,91
8022018,16:00,17:00,90
8022018,17:00,18:00,89
8022018,18:00,19:00,88
8022018,19:00,20:00,87
8022018,20:00,21:00,86
8022018,21:00,22:00,88
8022018,22:00,23:00,89
8022018,23:00,00:00,0
9022018,00:00,01:00,90
9022018,01:00,02:00,89
9022018,02:00,03:00,91
9022018,03:00,04:00,90
9022018,04:00,05:00,89
9022018,05:00,06:00,87
9022018,06:00,07:00,86
9022018,07:00,08:00,88
9022018,08:00,09:00,87
9022018,09:00,10:00,88
9022018,10:00,11:00,88
9022018,11:00,12:00,89
9022018,12:00,13:00,90
9022018,13:00,14:00,90
9022018,14:00,15:00,90
9022018,15:00,16:00,89
9022018,16:00,17:00,88
9022018,17:00,18:00,87
9022018,18:00,19:00,86
9022018,19:00,20:00,85
9022018,20:00,21:00,86
9022018,21:00,22:00,87
9022018,22:00,23:00,87
9022018,23:00,00:00,0
10022018,00:00,01:00,86
10022018,01:00,02:00,88
10022018,02:00,03:00,88
10022018,03:00,04:00,87
10022018,04:00,05:00,87
10022018,05:00,06:00,85
10022018,06:00,07:00,87
10022018,07:00,08:00,86
10022018,08:00,09:00,85
10022018,09:00,10:00,85
10022018,10:00,11:00,86
10022018,11:00,12:00,85
10022018,12:00,13:00,86
10022018,13:00,14:00,88
10022018,14:00,15:00,96
10022018,15:00,16:00,93
10022018,16:00,17:00,93
10022018,17:00,18:00,94
10022018,18:00,19:00,94
10022018,19:00,20:00,94
10022018,20:00,21:00,90
10022018,21:00,22:00,93
10022018,22:00,23:00,94
10022018,23:00,00:00,97
11022018,00:00,01:00,94
11022018,01:00,02:00,91
11022018,02:00,03:00,88
11022018,03:00,04:00,90
11022018,04:00,05:00,88
11022018,05:00,06:00,90
11022018,06:00,07:00,89
11022018,07:00,08:00,90
11022018,08:00,09:00,91
11022018,09:00,10:00,91
11022018,10:00,11:00,90
11022018,11:00,12:00,91
11022018,12:00,13:00,91
