date,start,end,11WD8BOXB1L---R0,11WD8BOXB1L---Q2
3012016,12:00,13:00,581,774
3012016,13:00,14:00,584,787
3012016,14:00,15:00,580,803
3012016,15:00,16:00,578,825
3012016,16:00,17:00,582,817
3012016,17:00,18:00,580,699
3012016,18:00,19:00,578,758
3012016,19:00,20:00,574,758
3012016,20:00,21:00,577,634
3012016,21:00,22:00,579,699
3012016,22:00,23:00,580,814
3012016,23:00,00:00,568,813
4012016,00:00,01:00,568,812
4012016,01:00,02:00,572,809
4012016,02:00,03:00,557,775
4012016,03:00,04:00,525,774
4012016,04:00,05:00,561,772
4012016,05:00,06:00,559,772
4012016,06:00,07:00,551,791
4012016,07:00,08:00,556,815
4012016,08:00,09:00,548,820
4012016,09:00,10:00,546,805
4012016,10:00,11:00,557,706
4012016,11:00,12:00,553,794
4012016,12:00,13:00,548,819
4012016,13:00,14:00,539,819
4012016,14:00,15:00,531,827
4012016,15:00,16:00,521,827
4012016,16:00,17:00,521,758
4012016,17:00,18:00,521,763
4012016,18:00,19:00,518,824
4012016,19:00,20:00,516,792
4012016,20:00,21:00,528,824
4012016,21:00,22:00,531,827
4012016,22:00,23:00,516,828
4012016,23:00,00:00,519,824
5012016,00:00,01:00,548,810
5012016,01:00,02:00,554,818
5012016,02:00,03:00,542,819
5012016,03:00,04:00,537,817
5012016,04:00,05:00,538,813
5012016,05:00,06:00,545,820
5012016,06:00,07:00,546,820
5012016,07:00,08:00,563,819
5012016,08:00,09:00,566,822
5012016,09:00,10:00,565,818
5012016,10:00,11:00,564,739
5012016,11:00,12:00,568,749
5012016,12:00,13:00,564,822
5012016,13:00,14:00,570,822
5012016,14:00,15:00,569,825
5012016,15:00,16:00,565,824
5012016,16:00,17:00,565,824
5012016,17:00,18:00,565,829
5012016,18:00,19:00,547,833
5012016,19:00,20:00,543,830
5012016,20:00,21:00,553,836
5012016,21:00,22:00,552,835
5012016,22:00,23:00,544,834
5012016,23:00,00:00,547,834
6012016,00:00,01:00,546,838
6012016,01:00,02:00,545,825
6012016,02:00,03:00,552,830
6012016,03:00,04:00,549,831
6012016,04:00,05:00,546,827
6012016,05:00,06:00,560,834
6012016,06:00,07:00,564,835
6012016,07:00,08:00,576,834
6012016,08:00,09:00,580,835
6012016,09:00,10:00,585,836
6012016,10:00,11:00,595,836
6012016,11:00,12:00,588,832
6012016,12:00,13:00,574,841
6012016,13:00,14:00,571,839
6012016,14:00,15:00,571,839
6012016,15:00,16:00,572,830
6012016,16:00,17:00,570,833
6012016,17:00,18:00,577,834
6012016,18:00,19:00,560,828
6012016,19:00,20:00,569,822
6012016,20:00,21:00,573,723
6012016,21:00,22:00,572,763
6012016,22:00,23:00,551,689
6012016,23:00,00:00,551,777
7012016,00:00,01:00,552,829
7012016,01:00,02:00,553,834
7012016,02:00,03:00,549,828
7012016,03:00,04:00,553,831
7012016,04:00,05:00,557,834
7012016,05:00,06:00,566,833
7012016,06:00,07:00,572,832
7012016,07:00,08:00,573,836
7012016,08:00,09:00,568,839
7012016,09:00,10:00,569,838
7012016,10:00,11:00,568,839
7012016,11:00,12:00,564,838
7012016,12:00,13:00,569,839
7012016,13:00,14:00,569,838
7012016,14:00,15:00,551,837
7012016,15:00,16:00,554,841
7012016,16:00,17:00,543,829
7012016,17:00,18:00,542,694
7012016,18:00,19:00,539,830
7012016,19:00,20:00,545,838
7012016,20:00,21:00,545,840
7012016,21:00,22:00,546,833
7012016,22:00,23:00,550,819
7012016,23:00,00:00,552,607
8012016,00:00,01:00,504,619
8012016,01:00,02:00,554,748
8012016,02:00,03:00,548,747
8012016,03:00,04:00,503,746
8012016,04:00,05:00,506,748
8012016,05:00,06:00,458,743
8012016,06:00,07:00,466,741
8012016,07:00,08:00,561,743
8012016,08:00,09:00,563,701
8012016,09:00,10:00,571,700
8012016,10:00,11:00,566,699
8012016,11:00,12:00,551,720
8012016,12:00,13:00,547,592
8012016,13:00,14:00,584,719
8012016,14:00,15:00,580,739
8012016,15:00,16:00,572,655
8012016,16:00,17:00,565,667
8012016,17:00,18:00,555,827
8012016,18:00,19:00,540,837
8012016,19:00,20:00,560,832
8012016,20:00,21:00,546,845
8012016,21:00,22:00,547,846
8012016,22:00,23:00,541,842
8012016,23:00,00:00,547,843
9012016,00:00,01:00,538,843
9012016,01:00,02:00,544,841
9012016,02:00,03:00,542,842
9012016,03:00,04:00,541,834
9012016,04:00,05:00,555,835
9012016,05:00,06:00,593,841
9012016,06:00,07:00,590,843
9012016,07:00,08:00,581,839
9012016,08:00,09:00,581,847
9012016,09:00,10:00,585,846
9012016,10:00,11:00,585,848
9012016,11:00,12:00,585,846
9012016,12:00,13:00,585,849
9012016,13:00,14:00,590,849
9012016,14:00,15:00,584,850
9012016,15:00,16:00,585,845
9012016,16:00,17:00,579,841
9012016,17:00,18:00,584,848
9012016,18:00,19:00,584,849
9012016,19:00,20:00,583,845
9012016,20:00,21:00,586,845
9012016,21:00,22:00,589,845
9012016,22:00,23:00,587,842
9012016,23:00,00:00,594,841
10012016,00:00,01:00,593,832
10012016,01:00,02:00,597,835
10012016,02:00,03:00,587,806
10012016,03:00,04:00,586,804
10012016,04:00,05:00,592,808
10012016,05:00,06:00,586,798
10012016,06:00,07:00,588,740
10012016,07:00,08:00,585,808
10012016,08:00,09:00,588,808
10012016,09:00,10:00,592,807
10012016,10:00,11:00,595,764
10012016,11:00,12:00,594,831
10012016,12:00,13:00,594,833
10012016,13:00,14:00,593,832
10012016,14:00,15:00,595,844
10012016,15:00,16:00,596,847
10012016,16:00,17:00,595,841
10012016,17:00,18:00,596,836
10012016,18:00,19:00,601,837
10012016,19:00,20:00,598,837
10012016,20:00,21:00,596,831
10012016,21:00,22:00,595,836
10012016,22:00,23:00,597,836
10012016,23:00,00:00,593,836
11012016,00:00,01:00,595,835
11012016,01:00,02:00,596,839
11012016,02:00,03:00,596,836
11012016,03:00,04:00,597,829
11012016,04:00,05:00,596,837
11012016,05:00,06:00,593,835
11012016,06:00,07:00,568,846
11012016,07:00,08:00,568,845
11012016,08:00,09:00,556,843
11012016,09:00,10:00,547,844
11012016,10:00,11:00,554,847
11012016,11:00,12:00,545,847
11012016,12:00,13:00,556,846
11012016,13:00,14:00,567,846
11012016,14:00,15:00,568,844
11012016,15:00,16:00,572,844
11012016,16:00,17:00,577,845
11012016,17:00,18:00,561,839
11012016,18:00,19:00,562,844
11012016,19:00,20:00,561,834
11012016,20:00,21:00,568,837
11012016,21:00,22:00,575,834
11012016,22:00,23:00,574,831
11012016,23:00,00:00,564,832
12012016,00:00,01:00,570,829
12012016,01:00,02:00,570,834
12012016,02:00,03:00,566,835
12012016,03:00,04:00,559,833
12012016,04:00,05:00,544,837
12012016,05:00,06:00,557,836
12012016,06:00,07:00,558,837
12012016,07:00,08:00,564,834
12012016,08:00,09:00,568,838
12012016,09:00,10:00,570,830
12012016,10:00,11:00,582,835
12012016,11:00,12:00,568,834
12012016,12:00,13:00,572,837
12012016,13:00,14:00,568,828
12012016,14:00,15:00,572,840
12012016,15:00,16:00,568,844
12012016,16:00,17:00,552,837
12012016,17:00,18:00,555,840
12012016,18:00,19:00,560,844
12012016,19:00,20:00,545,843
12012016,20:00,21:00,550,845
12012016,21:00,22:00,562,842
12012016,22:00,23:00,561,840
12012016,23:00,00:00,561,763
13012016,00:00,01:00,556,848
13012016,01:00,02:00,560,846
13012016,02:00,03:00,560,851
13012016,03:00,04:00,557,852
13012016,04:00,05:00,564,845
13012016,05:00,06:00,560,849
13012016,06:00,07:00,547,844
13012016,07:00,08:00,561,835
13012016,08:00,09:00,569,658
13012016,09:00,10:00,568,599
13012016,10:00,11:00,565,639
13012016,11:00,12:00,564,663
13012016,12:00,13:00,445,788
13012016,13:00,14:00,380,769
13012016,14:00,15:00,382,771
13012016,15:00,16:00,554,842
13012016,16:00,17:00,556,846
13012016,17:00,18:00,553,846
13012016,18:00,19:00,560,847
13012016,19:00,20:00,552,849
13012016,20:00,21:00,557,850
13012016,21:00,22:00,564,848
13012016,22:00,23:00,562,843
13012016,23:00,00:00,557,849
14012016,00:00,01:00,566,849
14012016,01:00,02:00,573,849
14012016,02:00,03:00,570,848
14012016,03:00,04:00,577,849
14012016,04:00,05:00,576,849
14012016,05:00,06:00,571,849
14012016,06:00,07:00,587,846
14012016,07:00,08:00,591,837
14012016,08:00,09:00,588,831
14012016,09:00,10:00,591,844
14012016,10:00,11:00,583,847
14012016,11:00,12:00,560,811
14012016,12:00,13:00,574,825
14012016,13:00,14:00,593,841
14012016,14:00,15:00,575,843
14012016,15:00,16:00,567,846
14012016,16:00,17:00,562,846
14012016,17:00,18:00,554,853
14012016,18:00,19:00,543,844
14012016,19:00,20:00,545,845
14012016,20:00,21:00,546,850
14012016,21:00,22:00,554,845
14012016,22:00,23:00,557,847
14012016,23:00,00:00,563,850
15012016,00:00,01:00,560,850
15012016,01:00,02:00,549,846
15012016,02:00,03:00,562,844
15012016,03:00,04:00,549,851
15012016,04:00,05:00,553,845
15012016,05:00,06:00,561,848
15012016,06:00,07:00,560,851
15012016,07:00,08:00,567,846
15012016,08:00,09:00,575,843
15012016,09:00,10:00,583,845
15012016,10:00,11:00,570,843
15012016,11:00,12:00,554,842
15012016,12:00,13:00,551,848
15012016,13:00,14:00,562,845
15012016,14:00,15:00,562,852
15012016,15:00,16:00,568,848
15012016,16:00,17:00,554,849
15012016,17:00,18:00,549,849
15012016,18:00,19:00,559,847
15012016,19:00,20:00,561,851
15012016,20:00,21:00,562,850
15012016,21:00,22:00,567,849
15012016,22:00,23:00,558,843
15012016,23:00,00:00,555,845
16012016,00:00,01:00,558,828
16012016,01:00,02:00,561,806
16012016,02:00,03:00,563,822
16012016,03:00,04:00,569,843
16012016,04:00,05:00,570,846
16012016,05:00,06:00,590,845
16012016,06:00,07:00,587,847
16012016,07:00,08:00,586,842
16012016,08:00,09:00,583,843
16012016,09:00,10:00,585,847
16012016,10:00,11:00,585,845
16012016,11:00,12:00,592,846
16012016,12:00,13:00,586,845
16012016,13:00,14:00,590,846
16012016,14:00,15:00,584,848
16012016,15:00,16:00,587,842
16012016,16:00,17:00,591,846
16012016,17:00,18:00,591,848
16012016,18:00,19:00,589,845
16012016,19:00,20:00,588,850
16012016,20:00,21:00,589,847
16012016,21:00,22:00,594,848
16012016,22:00,23:00,587,843
16012016,23:00,00:00,587,846
17012016,00:00,01:00,593,849
17012016,01:00,02:00,596,846
17012016,02:00,03:00,593,844
17012016,03:00,04:00,595,843
17012016,04:00,05:00,587,843
17012016,05:00,06:00,593,841
17012016,06:00,07:00,590,847
17012016,07:00,08:00,587,846
17012016,08:00,09:00,586,843
17012016,09:00,10:00,588,846
17012016,10:00,11:00,591,846
17012016,11:00,12:00,586,845
17012016,12:00,13:00,587,847
17012016,13:00,14:00,591,841
17012016,14:00,15:00,589,841
17012016,15:00,16:00,591,845
17012016,16:00,17:00,588,843
17012016,17:00,18:00,589,844
17012016,18:00,19:00,588,842
17012016,19:00,20:00,591,843
17012016,20:00,21:00,591,843
17012016,21:00,22:00,599,846
17012016,22:00,23:00,589,846
17012016,23:00,00:00,580,846
18012016,00:00,01:00,579,849
18012016,01:00,02:00,585,848
18012016,02:00,03:00,584,844
18012016,03:00,04:00,582,841
18012016,04:00,05:00,584,844
18012016,05:00,06:00,583,843
18012016,06:00,07:00,570,841
18012016,07:00,08:00,576,826
18012016,08:00,09:00,574,701
18012016,09:00,10:00,560,513
18012016,10:00,11:00,567,6
18012016,11:00,12:00,564,0
18012016,12:00,13:00,560,0
18012016,13:00,14:00,556,0
18012016,14:00,15:00,559,0
18012016,15:00,16:00,569,0
18012016,16:00,17:00,556,0
18012016,17:00,18:00,553,0
18012016,18:00,19:00,548,0
18012016,19:00,20:00,556,0
18012016,20:00,21:00,557,0
18012016,21:00,22:00,546,0
18012016,22:00,23:00,542,0
18012016,23:00,00:00,540,0
19012016,00:00,01:00,539,0
19012016,01:00,02:00,539,0
19012016,02:00,03:00,539,0
19012016,03:00,04:00,539,0
19012016,04:00,05:00,544,0
19012016,05:00,06:00,554,0
19012016,06:00,07:00,556,0
19012016,07:00,08:00,565,0
19012016,08:00,09:00,569,0
19012016,09:00,10:00,570,0
19012016,10:00,11:00,570,0
19012016,11:00,12:00,565,0
19012016,12:00,13:00,560,0
19012016,13:00,14:00,566,0
19012016,14:00,15:00,560,0
19012016,15:00,16:00,553,0
19012016,16:00,17:00,528,0
19012016,17:00,18:00,525,0
19012016,18:00,19:00,532,0
19012016,19:00,20:00,530,0
19012016,20:00,21:00,530,0
19012016,21:00,22:00,527,0
19012016,22:00,23:00,527,0
19012016,23:00,00:00,536,0
20012016,00:00,01:00,541,0
20012016,01:00,02:00,529,0
20012016,02:00,03:00,530,0
20012016,03:00,04:00,533,0
20012016,04:00,05:00,526,0
20012016,05:00,06:00,541,0
20012016,06:00,07:00,546,0
20012016,07:00,08:00,555,0
20012016,08:00,09:00,559,0
20012016,09:00,10:00,562,0
20012016,10:00,11:00,557,0
20012016,11:00,12:00,559,0
20012016,12:00,13:00,574,0
20012016,13:00,14:00,590,0
20012016,14:00,15:00,591,0
20012016,15:00,16:00,590,0
20012016,16:00,17:00,581,0
20012016,17:00,18:00,576,0
20012016,18:00,19:00,579,0
20012016,19:00,20:00,570,0
20012016,20:00,21:00,572,0
20012016,21:00,22:00,567,0
20012016,22:00,23:00,579,0
20012016,23:00,00:00,544,0
21012016,00:00,01:00,550,0
21012016,01:00,02:00,552,0
21012016,02:00,03:00,551,0
21012016,03:00,04:00,562,0
21012016,04:00,05:00,561,0
21012016,05:00,06:00,551,0
21012016,06:00,07:00,561,0
21012016,07:00,08:00,564,0
21012016,08:00,09:00,570,0
21012016,09:00,10:00,573,0
21012016,10:00,11:00,568,0
21012016,11:00,12:00,579,0
21012016,12:00,13:00,561,0
21012016,13:00,14:00,556,0
21012016,14:00,15:00,554,0
21012016,15:00,16:00,557,0
21012016,16:00,17:00,560,0
21012016,17:00,18:00,554,0
21012016,18:00,19:00,560,0
21012016,19:00,20:00,548,0
21012016,20:00,21:00,549,0
21012016,21:00,22:00,520,0
21012016,22:00,23:00,510,0
21012016,23:00,00:00,506,0
22012016,00:00,01:00,501,0
22012016,01:00,02:00,513,0
22012016,02:00,03:00,537,0
22012016,03:00,04:00,548,0
22012016,04:00,05:00,548,0
22012016,05:00,06:00,554,0
22012016,06:00,07:00,550,0
22012016,07:00,08:00,550,0
22012016,08:00,09:00,554,0
22012016,09:00,10:00,559,0
22012016,10:00,11:00,565,0
22012016,11:00,12:00,580,0
22012016,12:00,13:00,576,0
22012016,13:00,14:00,566,0
22012016,14:00,15:00,560,0
22012016,15:00,16:00,564,0
22012016,16:00,17:00,550,0
22012016,17:00,18:00,556,0
22012016,18:00,19:00,565,0
22012016,19:00,20:00,574,0
22012016,20:00,21:00,546,0
22012016,21:00,22:00,563,0
22012016,22:00,23:00,561,0
22012016,23:00,00:00,559,0
23012016,00:00,01:00,555,0
23012016,01:00,02:00,549,0
23012016,02:00,03:00,558,0
23012016,03:00,04:00,557,0
23012016,04:00,05:00,538,0
23012016,05:00,06:00,573,0
23012016,06:00,07:00,570,0
23012016,07:00,08:00,596,0
23012016,08:00,09:00,593,0
23012016,09:00,10:00,593,0
23012016,10:00,11:00,592,0
23012016,11:00,12:00,589,0
23012016,12:00,13:00,590,0
23012016,13:00,14:00,591,0
23012016,14:00,15:00,585,0
23012016,15:00,16:00,583,0
23012016,16:00,17:00,583,0
23012016,17:00,18:00,578,0
23012016,18:00,19:00,551,0
23012016,19:00,20:00,585,0
23012016,20:00,21:00,573,0
23012016,21:00,22:00,112,0
23012016,22:00,23:00,0,0
23012016,23:00,00:00,0,0
24012016,00:00,01:00,0,0
24012016,01:00,02:00,0,0
24012016,02:00,03:00,0,0
24012016,03:00,04:00,0,0
24012016,04:00,05:00,0,0
24012016,05:00,06:00,106,0
24012016,06:00,07:00,294,0
24012016,07:00,08:00,345,0
24012016,08:00,09:00,382,0
24012016,09:00,10:00,500,0
24012016,10:00,11:00,599,0
24012016,11:00,12:00,598,0
24012016,12:00,13:00,596,0
24012016,13:00,14:00,598,0
24012016,14:00,15:00,599,0
24012016,15:00,16:00,600,0
24012016,16:00,17:00,598,0
24012016,17:00,18:00,599,0
24012016,18:00,19:00,595,0
24012016,19:00,20:00,600,0
24012016,20:00,21:00,598,0
24012016,21:00,22:00,600,0
24012016,22:00,23:00,591,0
24012016,23:00,00:00,590,0
25012016,00:00,01:00,539,0
25012016,01:00,02:00,537,0
25012016,02:00,03:00,589,0
25012016,03:00,04:00,544,0
25012016,04:00,05:00,586,0
25012016,05:00,06:00,590,0
25012016,06:00,07:00,543,0
25012016,07:00,08:00,528,0
25012016,08:00,09:00,573,0
25012016,09:00,10:00,579,0
25012016,10:00,11:00,584,0
25012016,11:00,12:00,584,0
25012016,12:00,13:00,584,0
25012016,13:00,14:00,586,0
25012016,14:00,15:00,575,0
25012016,15:00,16:00,575,0
25012016,16:00,17:00,585,0
25012016,17:00,18:00,580,0
25012016,18:00,19:00,583,0
25012016,19:00,20:00,581,0
25012016,20:00,21:00,586,0
25012016,21:00,22:00,585,0
25012016,22:00,23:00,587,0
25012016,23:00,00:00,580,0
26012016,00:00,01:00,570,0
26012016,01:00,02:00,541,0
26012016,02:00,03:00,576,0
26012016,03:00,04:00,581,0
26012016,04:00,05:00,578,0
26012016,05:00,06:00,588,0
26012016,06:00,07:00,567,0
26012016,07:00,08:00,587,0
26012016,08:00,09:00,499,0
26012016,09:00,10:00,594,0
26012016,10:00,11:00,596,0
26012016,11:00,12:00,594,0
26012016,12:00,13:00,597,0
26012016,13:00,14:00,605,0
26012016,14:00,15:00,594,0
26012016,15:00,16:00,593,0
26012016,16:00,17:00,573,0
26012016,17:00,18:00,590,0
26012016,18:00,19:00,584,0
26012016,19:00,20:00,575,0
26012016,20:00,21:00,572,0
26012016,21:00,22:00,481,0
26012016,22:00,23:00,507,0
26012016,23:00,00:00,484,0
27012016,00:00,01:00,467,0
27012016,01:00,02:00,509,0
27012016,02:00,03:00,490,0
27012016,03:00,04:00,498,0
27012016,04:00,05:00,520,0
27012016,05:00,06:00,594,0
27012016,06:00,07:00,578,0
27012016,07:00,08:00,598,0
27012016,08:00,09:00,546,0
27012016,09:00,10:00,459,0
27012016,10:00,11:00,417,0
27012016,11:00,12:00,425,0
27012016,12:00,13:00,439,0
27012016,13:00,14:00,454,0
27012016,14:00,15:00,488,0
27012016,15:00,16:00,493,0
27012016,16:00,17:00,505,0
27012016,17:00,18:00,471,0
27012016,18:00,19:00,550,0
27012016,19:00,20:00,451,0
27012016,20:00,21:00,537,0
27012016,21:00,22:00,407,0
27012016,22:00,23:00,410,0
27012016,23:00,00:00,569,0
28012016,00:00,01:00,553,0
28012016,01:00,02:00,535,0
28012016,02:00,03:00,527,0
28012016,03:00,04:00,542,0
28012016,04:00,05:00,541,0
28012016,05:00,06:00,480,0
28012016,06:00,07:00,504,0
28012016,07:00,08:00,599,0
28012016,08:00,09:00,604,0
28012016,09:00,10:00,594,0
28012016,10:00,11:00,575,0
28012016,11:00,12:00,476,0
28012016,12:00,13:00,441,0
28012016,13:00,14:00,462,0
28012016,14:00,15:00,596,0
28012016,15:00,16:00,599,0
28012016,16:00,17:00,591,0
28012016,17:00,18:00,586,0
28012016,18:00,19:00,587,0
28012016,19:00,20:00,583,0
28012016,20:00,21:00,579,0
28012016,21:00,22:00,576,0
28012016,22:00,23:00,569,0
28012016,23:00,00:00,574,0
29012016,00:00,01:00,576,0
29012016,01:00,02:00,587,0
29012016,02:00,03:00,575,0
29012016,03:00,04:00,589,0
29012016,04:00,05:00,587,0
29012016,05:00,06:00,591,0
29012016,06:00,07:00,589,0
29012016,07:00,08:00,525,0
29012016,08:00,09:00,535,0
29012016,09:00,10:00,490,0
29012016,10:00,11:00,508,0
29012016,11:00,12:00,546,0
29012016,12:00,13:00,540,0
29012016,13:00,14:00,520,0
29012016,14:00,15:00,516,0
29012016,15:00,16:00,570,0
29012016,16:00,17:00,575,0
29012016,17:00,18:00,572,0
29012016,18:00,19:00,576,0
29012016,19:00,20:00,567,0
29012016,20:00,21:00,565,0
29012016,21:00,22:00,498,0
29012016,22:00,23:00,524,0
29012016,23:00,00:00,472,0
30012016,00:00,01:00,402,0
30012016,01:00,02:00,388,0
30012016,02:00,03:00,331,0
30012016,03:00,04:00,387,0
30012016,04:00,05:00,382,0
30012016,05:00,06:00,402,0
30012016,06:00,07:00,404,0
30012016,07:00,08:00,427,0
30012016,08:00,09:00,473,0
30012016,09:00,10:00,586,0
30012016,10:00,11:00,586,0
30012016,11:00,12:00,588,0
30012016,12:00,13:00,591,0
30012016,13:00,14:00,586,0
30012016,14:00,15:00,598,0
30012016,15:00,16:00,597,0
30012016,16:00,17:00,526,0
30012016,17:00,18:00,586,0
30012016,18:00,19:00,581,0
30012016,19:00,20:00,582,0
30012016,20:00,21:00,578,0
30012016,21:00,22:00,578,0
30012016,22:00,23:00,578,0
30012016,23:00,00:00,565,0
31012016,00:00,01:00,569,0
31012016,01:00,02:00,537,0
31012016,02:00,03:00,561,0
31012016,03:00,04:00,561,0
31012016,04:00,05:00,550,0
31012016,05:00,06:00,447,0
31012016,06:00,07:00,419,0
31012016,07:00,08:00,362,0
31012016,08:00,09:00,558,0
31012016,09:00,10:00,573,0
31012016,10:00,11:00,578,0
31012016,11:00,12:00,575,0
31012016,12:00,13:00,568,0
31012016,13:00,14:00,568,0
31012016,14:00,15:00,593,0
31012016,15:00,16:00,596,0
31012016,16:00,17:00,592,0
31012016,17:00,18:00,595,0
31012016,18:00,19:00,591,0
31012016,19:00,20:00,595,0
31012016,20:00,21:00,594,22
31012016,21:00,22:00,592,202
31012016,22:00,23:00,573,310
31012016,23:00,00:00,567,491
1022016,00:00,01:00,588,586
1022016,01:00,02:00,596,657
1022016,02:00,03:00,591,656
1022016,03:00,04:00,592,658
1022016,04:00,05:00,594,659
1022016,05:00,06:00,590,659
1022016,06:00,07:00,578,661
1022016,07:00,08:00,577,667
1022016,08:00,09:00,575,678
1022016,09:00,10:00,577,763
1022016,10:00,11:00,575,831
1022016,11:00,12:00,568,822
1022016,12:00,13:00,570,603
1022016,13:00,14:00,532,651
1022016,14:00,15:00,571,825
1022016,15:00,16:00,568,834
1022016,16:00,17:00,566,839
1022016,17:00,18:00,537,835
1022016,18:00,19:00,567,837
1022016,19:00,20:00,568,827
1022016,20:00,21:00,532,738
1022016,21:00,22:00,532,717
1022016,22:00,23:00,528,798
1022016,23:00,00:00,496,822
2022016,00:00,01:00,268,576
2022016,01:00,02:00,258,590
2022016,02:00,03:00,259,559
2022016,03:00,04:00,254,591
2022016,04:00,05:00,277,790
2022016,05:00,06:00,368,791
2022016,06:00,07:00,481,713
2022016,07:00,08:00,593,661
2022016,08:00,09:00,587,816
2022016,09:00,10:00,468,798
2022016,10:00,11:00,527,833
2022016,11:00,12:00,593,837
2022016,12:00,13:00,564,837
2022016,13:00,14:00,585,835
2022016,14:00,15:00,571,833
2022016,15:00,16:00,560,835
2022016,16:00,17:00,481,816
2022016,17:00,18:00,507,766
2022016,18:00,19:00,436,829
2022016,19:00,20:00,443,769
2022016,20:00,21:00,383,769
2022016,21:00,22:00,397,689
2022016,22:00,23:00,535,806
2022016,23:00,00:00,553,816
3022016,00:00,01:00,374,708
3022016,01:00,02:00,377,736
3022016,02:00,03:00,411,606
3022016,03:00,04:00,435,533
3022016,04:00,05:00,430,776
3022016,05:00,06:00,495,773
3022016,06:00,07:00,576,837
3022016,07:00,08:00,578,835
3022016,08:00,09:00,585,832
3022016,09:00,10:00,582,782
3022016,10:00,11:00,497,772
3022016,11:00,12:00,411,675
3022016,12:00,13:00,475,829
3022016,13:00,14:00,496,834
3022016,14:00,15:00,518,832
3022016,15:00,16:00,579,775
3022016,16:00,17:00,593,827
3022016,17:00,18:00,594,835
3022016,18:00,19:00,585,837
3022016,19:00,20:00,586,836
3022016,20:00,21:00,580,837
3022016,21:00,22:00,572,836
3022016,22:00,23:00,573,834
3022016,23:00,00:00,579,836
4022016,00:00,01:00,574,838
4022016,01:00,02:00,578,835
4022016,02:00,03:00,572,832
4022016,03:00,04:00,570,827
4022016,04:00,05:00,577,832
4022016,05:00,06:00,575,834
4022016,06:00,07:00,575,831
4022016,07:00,08:00,571,833
4022016,08:00,09:00,573,831
4022016,09:00,10:00,572,830
4022016,10:00,11:00,575,826
4022016,11:00,12:00,574,827
4022016,12:00,13:00,571,830
4022016,13:00,14:00,569,835
4022016,14:00,15:00,561,837
4022016,15:00,16:00,557,834
4022016,16:00,17:00,558,832
4022016,17:00,18:00,566,835
4022016,18:00,19:00,561,834
4022016,19:00,20:00,563,834
4022016,20:00,21:00,556,834
4022016,21:00,22:00,571,834
4022016,22:00,23:00,565,837
4022016,23:00,00:00,561,835
5022016,00:00,01:00,571,834
5022016,01:00,02:00,569,835
5022016,02:00,03:00,557,841
5022016,03:00,04:00,558,833
5022016,04:00,05:00,567,835
5022016,05:00,06:00,580,835
5022016,06:00,07:00,593,838
5022016,07:00,08:00,599,832
5022016,08:00,09:00,576,809
5022016,09:00,10:00,597,834
5022016,10:00,11:00,588,827
5022016,11:00,12:00,586,814
5022016,12:00,13:00,596,835
5022016,13:00,14:00,588,830
5022016,14:00,15:00,582,835
5022016,15:00,16:00,579,835
5022016,16:00,17:00,570,833
5022016,17:00,18:00,560,830
5022016,18:00,19:00,553,830
5022016,19:00,20:00,562,834
5022016,20:00,21:00,555,832
5022016,21:00,22:00,561,837
5022016,22:00,23:00,555,833
5022016,23:00,00:00,557,835
6022016,00:00,01:00,555,837
6022016,01:00,02:00,559,836
6022016,02:00,03:00,570,835
6022016,03:00,04:00,567,834
6022016,04:00,05:00,571,831
6022016,05:00,06:00,586,834
