date,start,end,11WD2WBW1000039N,11WD2WBW2000040U
22012019,23:00,00:00,95,103
23012019,00:00,01:00,109,89
23012019,01:00,02:00,96,99
23012019,02:00,03:00,88,91
23012019,03:00,04:00,96,87
23012019,04:00,05:00,111,72
23012019,05:00,06:00,111,70
23012019,06:00,07:00,110,99
23012019,07:00,08:00,109,108
23012019,08:00,09:00,112,107
23012019,09:00,10:00,112,107
23012019,10:00,11:00,113,105
23012019,11:00,12:00,112,108
23012019,12:00,13:00,110,110
23012019,13:00,14:00,112,111
23012019,14:00,15:00,113,109
23012019,15:00,16:00,113,109
23012019,16:00,17:00,113,110
23012019,17:00,18:00,115,112
23012019,18:00,19:00,115,114
23012019,19:00,20:00,115,114
23012019,20:00,21:00,115,113
23012019,21:00,22:00,110,113
23012019,22:00,23:00,109,111
23012019,23:00,00:00,98,100
24012019,00:00,01:00,91,90
24012019,01:00,02:00,90,89
24012019,02:00,03:00,91,93
24012019,03:00,04:00,95,92
24012019,04:00,05:00,90,93
24012019,05:00,06:00,96,94
24012019,06:00,07:00,102,99
24012019,07:00,08:00,116,110
24012019,08:00,09:00,115,110
24012019,09:00,10:00,115,109
24012019,10:00,11:00,114,109
24012019,11:00,12:00,113,112
24012019,12:00,13:00,115,109
24012019,13:00,14:00,115,109
24012019,14:00,15:00,113,109
24012019,15:00,16:00,113,111
24012019,16:00,17:00,113,112
24012019,17:00,18:00,113,111
24012019,18:00,19:00,114,111
24012019,19:00,20:00,114,110
24012019,20:00,21:00,113,111
24012019,21:00,22:00,104,111
24012019,22:00,23:00,90,91
24012019,23:00,00:00,107,110
25012019,00:00,01:00,110,110
25012019,01:00,02:00,95,92
25012019,02:00,03:00,88,89
25012019,03:00,04:00,102,91
25012019,04:00,05:00,97,91
25012019,05:00,06:00,97,92
25012019,06:00,07:00,107,102
25012019,07:00,08:00,111,106
25012019,08:00,09:00,109,108
25012019,09:00,10:00,110,109
25012019,10:00,11:00,112,109
25012019,11:00,12:00,111,109
25012019,12:00,13:00,111,113
25012019,13:00,14:00,111,116
25012019,14:00,15:00,104,111
25012019,15:00,16:00,105,107
25012019,16:00,17:00,109,113
25012019,17:00,18:00,109,106
25012019,18:00,19:00,109,108
25012019,19:00,20:00,96,98
25012019,20:00,21:00,93,97
25012019,21:00,22:00,93,92
25012019,22:00,23:00,80,79
25012019,23:00,00:00,89,101
26012019,00:00,01:00,98,103
26012019,01:00,02:00,81,84
26012019,02:00,03:00,78,77
26012019,03:00,04:00,80,81
26012019,04:00,05:00,66,85
26012019,05:00,06:00,64,74
26012019,06:00,07:00,57,55
26012019,07:00,08:00,59,57
26012019,08:00,09:00,58,56
26012019,09:00,10:00,59,56
26012019,10:00,11:00,56,56
26012019,11:00,12:00,57,56
26012019,12:00,13:00,57,56
26012019,13:00,14:00,54,55
26012019,14:00,15:00,50,49
26012019,15:00,16:00,49,48
26012019,16:00,17:00,47,46
26012019,17:00,18:00,47,48
26012019,18:00,19:00,48,48
26012019,19:00,20:00,48,49
26012019,20:00,21:00,48,49
26012019,21:00,22:00,48,48
26012019,22:00,23:00,34,52
26012019,23:00,00:00,33,50
27012019,00:00,01:00,36,52
27012019,01:00,02:00,39,52
27012019,02:00,03:00,37,52
27012019,03:00,04:00,38,52
27012019,04:00,05:00,39,51
27012019,05:00,06:00,39,48
27012019,06:00,07:00,38,46
27012019,07:00,08:00,39,46
27012019,08:00,09:00,38,46
27012019,09:00,10:00,38,46
27012019,10:00,11:00,39,46
27012019,11:00,12:00,38,47
27012019,12:00,13:00,39,48
27012019,13:00,14:00,38,47
27012019,14:00,15:00,38,47
27012019,15:00,16:00,38,46
27012019,16:00,17:00,38,46
27012019,17:00,18:00,37,47
27012019,18:00,19:00,34,53
27012019,19:00,20:00,34,54
27012019,20:00,21:00,34,55
27012019,21:00,22:00,35,54
27012019,22:00,23:00,34,55
27012019,23:00,00:00,69,53
28012019,00:00,01:00,70,66
28012019,01:00,02:00,77,65
28012019,02:00,03:00,79,65
28012019,03:00,04:00,81,64
28012019,04:00,05:00,80,62
28012019,05:00,06:00,81,67
28012019,06:00,07:00,89,94
28012019,07:00,08:00,80,117
28012019,08:00,09:00,83,119
28012019,09:00,10:00,115,118
28012019,10:00,11:00,119,119
28012019,11:00,12:00,121,122
28012019,12:00,13:00,122,122
28012019,13:00,14:00,121,122
28012019,14:00,15:00,112,116
28012019,15:00,16:00,111,115
28012019,16:00,17:00,108,111
28012019,17:00,18:00,111,110
28012019,18:00,19:00,101,102
28012019,19:00,20:00,103,105
28012019,20:00,21:00,97,98
28012019,21:00,22:00,100,101
28012019,22:00,23:00,95,94
28012019,23:00,00:00,97,116
29012019,00:00,01:00,96,96
29012019,01:00,02:00,97,94
29012019,02:00,03:00,94,94
29012019,03:00,04:00,97,100
29012019,04:00,05:00,97,96
29012019,05:00,06:00,95,98
29012019,06:00,07:00,106,107
29012019,07:00,08:00,117,115
29012019,08:00,09:00,118,115
29012019,09:00,10:00,117,115
29012019,10:00,11:00,117,114
29012019,11:00,12:00,118,115
29012019,12:00,13:00,117,115
29012019,13:00,14:00,118,116
29012019,14:00,15:00,114,108
29012019,15:00,16:00,111,108
29012019,16:00,17:00,103,109
29012019,17:00,18:00,111,113
29012019,18:00,19:00,115,115
29012019,19:00,20:00,111,108
29012019,20:00,21:00,96,101
29012019,21:00,22:00,99,102
29012019,22:00,23:00,94,93
29012019,23:00,00:00,98,97
30012019,00:00,01:00,97,96
30012019,01:00,02:00,97,96
30012019,02:00,03:00,88,89
30012019,03:00,04:00,98,98
30012019,04:00,05:00,97,94
30012019,05:00,06:00,98,99
30012019,06:00,07:00,100,98
30012019,07:00,08:00,115,115
30012019,08:00,09:00,116,113
30012019,09:00,10:00,116,112
30012019,10:00,11:00,118,116
30012019,11:00,12:00,120,119
30012019,12:00,13:00,120,117
30012019,13:00,14:00,119,115
30012019,14:00,15:00,108,105
30012019,15:00,16:00,113,114
30012019,16:00,17:00,106,108
30012019,17:00,18:00,107,110
30012019,18:00,19:00,90,102
30012019,19:00,20:00,81,120
30012019,20:00,21:00,90,104
30012019,21:00,22:00,97,97
30012019,22:00,23:00,97,106
30012019,23:00,00:00,104,111
31012019,00:00,01:00,82,104
31012019,01:00,02:00,86,109
31012019,02:00,03:00,91,104
31012019,03:00,04:00,97,111
31012019,04:00,05:00,98,100
31012019,05:00,06:00,99,102
31012019,06:00,07:00,103,102
31012019,07:00,08:00,117,116
31012019,08:00,09:00,118,117
31012019,09:00,10:00,114,114
31012019,10:00,11:00,117,108
31012019,11:00,12:00,116,110
31012019,12:00,13:00,116,112
31012019,13:00,14:00,114,111
31012019,14:00,15:00,106,115
31012019,15:00,16:00,94,120
31012019,16:00,17:00,88,121
31012019,17:00,18:00,102,114
31012019,18:00,19:00,105,113
31012019,19:00,20:00,108,111
31012019,20:00,21:00,96,106
31012019,21:00,22:00,75,115
31012019,22:00,23:00,86,99
31012019,23:00,00:00,94,95
1022019,00:00,01:00,92,114
1022019,01:00,02:00,92,94
1022019,02:00,03:00,92,93
1022019,03:00,04:00,96,97
1022019,04:00,05:00,90,92
1022019,05:00,06:00,90,97
1022019,06:00,07:00,89,91
1022019,07:00,08:00,97,101
1022019,08:00,09:00,107,101
1022019,09:00,10:00,106,102
1022019,10:00,11:00,106,99
1022019,11:00,12:00,107,99
1022019,12:00,13:00,102,98
1022019,13:00,14:00,109,99
1022019,14:00,15:00,112,108
1022019,15:00,16:00,109,106
1022019,16:00,17:00,109,107
1022019,17:00,18:00,96,91
1022019,18:00,19:00,82,64
1022019,19:00,20:00,85,66
1022019,20:00,21:00,71,66
1022019,21:00,22:00,70,67
1022019,22:00,23:00,66,63
1022019,23:00,00:00,62,88
2022019,00:00,01:00,81,71
2022019,01:00,02:00,61,62
2022019,02:00,03:00,56,56
2022019,03:00,04:00,61,54
2022019,04:00,05:00,58,56
2022019,05:00,06:00,56,56
2022019,06:00,07:00,63,65
2022019,07:00,08:00,61,60
2022019,08:00,09:00,60,60
2022019,09:00,10:00,60,60
2022019,10:00,11:00,60,59
2022019,11:00,12:00,61,60
2022019,12:00,13:00,58,60
2022019,13:00,14:00,60,60
2022019,14:00,15:00,64,60
2022019,15:00,16:00,60,60
2022019,16:00,17:00,63,60
2022019,17:00,18:00,62,60
2022019,18:00,19:00,61,60
2022019,19:00,20:00,60,61
2022019,20:00,21:00,60,60
2022019,21:00,22:00,57,59
2022019,22:00,23:00,42,54
2022019,23:00,00:00,34,53
3022019,00:00,01:00,35,52
3022019,01:00,02:00,35,53
3022019,02:00,03:00,34,54
3022019,03:00,04:00,35,54
3022019,04:00,05:00,35,54
3022019,05:00,06:00,36,54
3022019,06:00,07:00,36,56
3022019,07:00,08:00,36,59
3022019,08:00,09:00,36,61
3022019,09:00,10:00,36,65
3022019,10:00,11:00,35,60
3022019,11:00,12:00,36,54
3022019,12:00,13:00,36,53
3022019,13:00,14:00,35,54
3022019,14:00,15:00,33,60
3022019,15:00,16:00,32,60
3022019,16:00,17:00,32,61
3022019,17:00,18:00,31,59
3022019,18:00,19:00,33,65
3022019,19:00,20:00,34,65
3022019,20:00,21:00,34,64
3022019,21:00,22:00,34,65
3022019,22:00,23:00,34,65
3022019,23:00,00:00,84,67
4022019,00:00,01:00,47,73
4022019,01:00,02:00,63,70
4022019,02:00,03:00,58,74
4022019,03:00,04:00,67,73
4022019,04:00,05:00,65,72
4022019,05:00,06:00,71,76
4022019,06:00,07:00,89,89
4022019,07:00,08:00,107,103
4022019,08:00,09:00,109,108
4022019,09:00,10:00,112,111
4022019,10:00,11:00,109,105
4022019,11:00,12:00,115,108
4022019,12:00,13:00,111,108
4022019,13:00,14:00,118,113
4022019,14:00,15:00,120,117
4022019,15:00,16:00,118,116
4022019,16:00,17:00,114,112
4022019,17:00,18:00,112,111
4022019,18:00,19:00,107,102
4022019,19:00,20:00,108,111
4022019,20:00,21:00,103,110
4022019,21:00,22:00,102,109
4022019,22:00,23:00,95,96
4022019,23:00,00:00,105,105
5022019,00:00,01:00,108,108
5022019,01:00,02:00,116,111
5022019,02:00,03:00,108,104
5022019,03:00,04:00,114,113
5022019,04:00,05:00,107,109
5022019,05:00,06:00,109,110
5022019,06:00,07:00,110,112
5022019,07:00,08:00,119,117
5022019,08:00,09:00,120,116
5022019,09:00,10:00,120,116
5022019,10:00,11:00,119,116
5022019,11:00,12:00,119,116
5022019,12:00,13:00,119,117
5022019,13:00,14:00,121,118
5022019,14:00,15:00,120,117
5022019,15:00,16:00,118,116
5022019,16:00,17:00,118,116
5022019,17:00,18:00,117,116
5022019,18:00,19:00,107,108
5022019,19:00,20:00,119,113
5022019,20:00,21:00,109,111
5022019,21:00,22:00,107,112
5022019,22:00,23:00,100,104
5022019,23:00,00:00,104,104
6022019,00:00,01:00,112,111
6022019,01:00,02:00,115,116
6022019,02:00,03:00,109,111
6022019,03:00,04:00,111,114
6022019,04:00,05:00,104,107
6022019,05:00,06:00,101,105
6022019,06:00,07:00,105,107
