date,start,end,11WD8SCHW5X---19,11WD8SCHW5X---27
6012018,13:00,14:00,80,80
6012018,14:00,15:00,80,81
6012018,15:00,16:00,80,81
6012018,16:00,17:00,80,81
6012018,17:00,18:00,80,80
6012018,18:00,19:00,80,80
6012018,19:00,20:00,79,80
6012018,20:00,21:00,79,80
6012018,21:00,22:00,79,80
6012018,22:00,23:00,79,80
6012018,23:00,00:00,79,81
7012018,00:00,01:00,79,80
7012018,01:00,02:00,79,80
7012018,02:00,03:00,79,81
7012018,03:00,04:00,79,80
7012018,04:00,05:00,79,80
7012018,05:00,06:00,80,80
7012018,06:00,07:00,79,80
7012018,07:00,08:00,79,81
7012018,08:00,09:00,79,81
7012018,09:00,10:00,79,80
7012018,10:00,11:00,80,79
7012018,11:00,12:00,79,80
7012018,12:00,13:00,79,80
7012018,13:00,14:00,79,79
7012018,14:00,15:00,79,80
7012018,15:00,16:00,78,80
7012018,16:00,17:00,78,81
7012018,17:00,18:00,78,81
7012018,18:00,19:00,78,81
7012018,19:00,20:00,78,80
7012018,20:00,21:00,78,80
7012018,21:00,22:00,78,81
7012018,22:00,23:00,78,81
7012018,23:00,00:00,78,80
8012018,00:00,01:00,86,87
8012018,01:00,02:00,87,88
8012018,02:00,03:00,87,88
8012018,03:00,04:00,87,88
8012018,04:00,05:00,87,88
8012018,05:00,06:00,87,88
8012018,06:00,07:00,86,88
8012018,07:00,08:00,86,88
8012018,08:00,09:00,85,88
8012018,09:00,10:00,85,88
8012018,10:00,11:00,86,88
8012018,11:00,12:00,87,88
8012018,12:00,13:00,87,87
8012018,13:00,14:00,87,88
8012018,14:00,15:00,87,88
8012018,15:00,16:00,87,88
8012018,16:00,17:00,87,88
8012018,17:00,18:00,87,87
8012018,18:00,19:00,87,87
8012018,19:00,20:00,87,87
8012018,20:00,21:00,87,86
8012018,21:00,22:00,87,86
8012018,22:00,23:00,87,86
8012018,23:00,00:00,87,86
9012018,00:00,01:00,87,88
9012018,01:00,02:00,87,88
9012018,02:00,03:00,87,88
9012018,03:00,04:00,87,88
9012018,04:00,05:00,87,88
9012018,05:00,06:00,87,88
9012018,06:00,07:00,86,88
9012018,07:00,08:00,85,88
9012018,08:00,09:00,85,88
9012018,09:00,10:00,85,88
9012018,10:00,11:00,85,88
9012018,11:00,12:00,85,88
9012018,12:00,13:00,85,88
9012018,13:00,14:00,85,88
9012018,14:00,15:00,85,88
9012018,15:00,16:00,85,87
9012018,16:00,17:00,85,86
9012018,17:00,18:00,85,86
9012018,18:00,19:00,85,86
9012018,19:00,20:00,86,88
9012018,20:00,21:00,86,88
9012018,21:00,22:00,86,89
9012018,22:00,23:00,86,88
9012018,23:00,00:00,86,88
10012018,00:00,01:00,86,89
10012018,01:00,02:00,86,88
10012018,02:00,03:00,86,89
10012018,03:00,04:00,86,88
10012018,04:00,05:00,86,88
10012018,05:00,06:00,86,88
10012018,06:00,07:00,86,88
10012018,07:00,08:00,86,88
10012018,08:00,09:00,86,89
10012018,09:00,10:00,86,88
10012018,10:00,11:00,86,88
10012018,11:00,12:00,86,88
10012018,12:00,13:00,86,88
10012018,13:00,14:00,86,88
10012018,14:00,15:00,87,88
10012018,15:00,16:00,87,88
10012018,16:00,17:00,87,89
10012018,17:00,18:00,87,88
10012018,18:00,19:00,87,88
10012018,19:00,20:00,87,88
10012018,20:00,21:00,87,88
10012018,21:00,22:00,87,88
10012018,22:00,23:00,87,88
10012018,23:00,00:00,87,89
11012018,00:00,01:00,88,89
11012018,01:00,02:00,88,89
11012018,02:00,03:00,87,90
11012018,03:00,04:00,87,88
11012018,04:00,05:00,87,89
11012018,05:00,06:00,87,90
11012018,06:00,07:00,87,89
11012018,07:00,08:00,87,89
11012018,08:00,09:00,87,88
11012018,09:00,10:00,87,87
11012018,10:00,11:00,87,87
11012018,11:00,12:00,87,87
11012018,12:00,13:00,87,87
11012018,13:00,14:00,87,87
11012018,14:00,15:00,87,87
11012018,15:00,16:00,87,87
11012018,16:00,17:00,87,87
11012018,17:00,18:00,87,88
11012018,18:00,19:00,87,88
11012018,19:00,20:00,87,87
11012018,20:00,21:00,87,88
11012018,21:00,22:00,87,87
11012018,22:00,23:00,86,87
11012018,23:00,00:00,86,88
12012018,00:00,01:00,87,89
12012018,01:00,02:00,87,89
12012018,02:00,03:00,87,88
12012018,03:00,04:00,87,88
12012018,04:00,05:00,87,88
12012018,05:00,06:00,87,88
12012018,06:00,07:00,87,88
12012018,07:00,08:00,87,88
12012018,08:00,09:00,87,88
12012018,09:00,10:00,87,88
12012018,10:00,11:00,87,88
12012018,11:00,12:00,87,88
12012018,12:00,13:00,87,88
12012018,13:00,14:00,87,88
12012018,14:00,15:00,87,88
12012018,15:00,16:00,87,88
12012018,16:00,17:00,87,88
12012018,17:00,18:00,87,88
12012018,18:00,19:00,87,88
12012018,19:00,20:00,87,88
12012018,20:00,21:00,87,88
12012018,21:00,22:00,87,88
12012018,22:00,23:00,88,88
12012018,23:00,00:00,89,88
13012018,00:00,01:00,88,88
13012018,01:00,02:00,88,88
13012018,02:00,03:00,88,88
13012018,03:00,04:00,88,88
13012018,04:00,05:00,88,88
13012018,05:00,06:00,88,88
13012018,06:00,07:00,88,88
13012018,07:00,08:00,88,88
13012018,08:00,09:00,88,88
13012018,09:00,10:00,88,88
13012018,10:00,11:00,88,88
13012018,11:00,12:00,88,88
13012018,12:00,13:00,88,88
13012018,13:00,14:00,87,88
13012018,14:00,15:00,87,89
13012018,15:00,16:00,87,88
13012018,16:00,17:00,87,88
13012018,17:00,18:00,87,88
13012018,18:00,19:00,87,88
13012018,19:00,20:00,87,88
13012018,20:00,21:00,87,88
13012018,21:00,22:00,87,88
13012018,22:00,23:00,87,88
13012018,23:00,00:00,87,88
14012018,00:00,01:00,87,88
14012018,01:00,02:00,87,88
14012018,02:00,03:00,87,88
14012018,03:00,04:00,87,89
14012018,04:00,05:00,87,89
14012018,05:00,06:00,87,89
14012018,06:00,07:00,87,89
14012018,07:00,08:00,87,89
14012018,08:00,09:00,87,89
14012018,09:00,10:00,87,89
14012018,10:00,11:00,87,88
14012018,11:00,12:00,87,89
14012018,12:00,13:00,87,89
14012018,13:00,14:00,87,89
14012018,14:00,15:00,87,89
14012018,15:00,16:00,87,88
14012018,16:00,17:00,87,89
14012018,17:00,18:00,87,89
14012018,18:00,19:00,87,89
14012018,19:00,20:00,87,89
14012018,20:00,21:00,87,89
14012018,21:00,22:00,87,89
14012018,22:00,23:00,87,89
14012018,23:00,00:00,87,89
15012018,00:00,01:00,87,89
15012018,01:00,02:00,87,89
15012018,02:00,03:00,87,89
15012018,03:00,04:00,87,88
15012018,04:00,05:00,87,89
15012018,05:00,06:00,87,88
15012018,06:00,07:00,87,87
15012018,07:00,08:00,87,88
15012018,08:00,09:00,87,87
15012018,09:00,10:00,86,87
15012018,10:00,11:00,86,87
15012018,11:00,12:00,87,87
15012018,12:00,13:00,87,87
15012018,13:00,14:00,87,87
15012018,14:00,15:00,87,88
15012018,15:00,16:00,87,89
15012018,16:00,17:00,87,88
15012018,17:00,18:00,87,88
15012018,18:00,19:00,87,88
15012018,19:00,20:00,87,88
15012018,20:00,21:00,87,88
15012018,21:00,22:00,87,88
15012018,22:00,23:00,87,88
15012018,23:00,00:00,87,87
16012018,00:00,01:00,87,87
16012018,01:00,02:00,87,86
16012018,02:00,03:00,87,86
16012018,03:00,04:00,87,86
16012018,04:00,05:00,87,86
16012018,05:00,06:00,87,85
16012018,06:00,07:00,85,85
16012018,07:00,08:00,85,86
16012018,08:00,09:00,85,86
16012018,09:00,10:00,84,86
16012018,10:00,11:00,84,87
16012018,11:00,12:00,87,89
16012018,12:00,13:00,86,89
16012018,13:00,14:00,86,89
16012018,14:00,15:00,86,89
16012018,15:00,16:00,86,89
16012018,16:00,17:00,86,90
16012018,17:00,18:00,86,88
16012018,18:00,19:00,86,89
16012018,19:00,20:00,86,90
16012018,20:00,21:00,86,89
16012018,21:00,22:00,86,89
16012018,22:00,23:00,86,89
16012018,23:00,00:00,86,89
17012018,00:00,01:00,86,89
17012018,01:00,02:00,86,89
17012018,02:00,03:00,86,89
17012018,03:00,04:00,86,89
17012018,04:00,05:00,86,89
17012018,05:00,06:00,87,89
17012018,06:00,07:00,87,89
17012018,07:00,08:00,87,89
17012018,08:00,09:00,87,88
17012018,09:00,10:00,87,88
17012018,10:00,11:00,87,88
17012018,11:00,12:00,87,88
17012018,12:00,13:00,87,88
17012018,13:00,14:00,87,89
17012018,14:00,15:00,88,90
17012018,15:00,16:00,88,90
17012018,16:00,17:00,88,89
17012018,17:00,18:00,88,88
17012018,18:00,19:00,88,88
17012018,19:00,20:00,88,88
17012018,20:00,21:00,87,89
17012018,21:00,22:00,87,89
17012018,22:00,23:00,87,89
17012018,23:00,00:00,87,89
18012018,00:00,01:00,87,89
18012018,01:00,02:00,87,89
18012018,02:00,03:00,87,90
18012018,03:00,04:00,87,89
18012018,04:00,05:00,87,90
18012018,05:00,06:00,87,90
18012018,06:00,07:00,87,90
18012018,07:00,08:00,87,89
18012018,08:00,09:00,87,89
18012018,09:00,10:00,87,89
18012018,10:00,11:00,87,89
18012018,11:00,12:00,87,90
18012018,12:00,13:00,87,89
18012018,13:00,14:00,87,88
18012018,14:00,15:00,87,87
18012018,15:00,16:00,87,87
18012018,16:00,17:00,87,86
18012018,17:00,18:00,87,88
18012018,18:00,19:00,87,89
18012018,19:00,20:00,87,88
18012018,20:00,21:00,87,86
18012018,21:00,22:00,87,87
18012018,22:00,23:00,87,87
18012018,23:00,00:00,87,88
19012018,00:00,01:00,87,88
19012018,01:00,02:00,87,88
19012018,02:00,03:00,87,89
19012018,03:00,04:00,87,89
19012018,04:00,05:00,87,90
19012018,05:00,06:00,87,89
19012018,06:00,07:00,87,89
19012018,07:00,08:00,87,89
19012018,08:00,09:00,87,89
19012018,09:00,10:00,87,89
19012018,10:00,11:00,87,89
19012018,11:00,12:00,87,89
19012018,12:00,13:00,87,90
19012018,13:00,14:00,87,89
19012018,14:00,15:00,87,89
19012018,15:00,16:00,87,89
19012018,16:00,17:00,87,89
19012018,17:00,18:00,87,89
19012018,18:00,19:00,88,89
19012018,19:00,20:00,87,89
19012018,20:00,21:00,87,89
19012018,21:00,22:00,87,89
19012018,22:00,23:00,88,90
19012018,23:00,00:00,88,89
20012018,00:00,01:00,88,89
20012018,01:00,02:00,88,89
20012018,02:00,03:00,88,90
20012018,03:00,04:00,88,88
20012018,04:00,05:00,88,89
20012018,05:00,06:00,88,90
20012018,06:00,07:00,88,90
20012018,07:00,08:00,88,90
20012018,08:00,09:00,88,90
20012018,09:00,10:00,88,90
20012018,10:00,11:00,88,90
20012018,11:00,12:00,88,90
20012018,12:00,13:00,88,90
20012018,13:00,14:00,88,90
20012018,14:00,15:00,88,90
20012018,15:00,16:00,88,90
20012018,16:00,17:00,87,89
20012018,17:00,18:00,87,89
20012018,18:00,19:00,87,89
20012018,19:00,20:00,87,89
20012018,20:00,21:00,87,89
20012018,21:00,22:00,87,89
20012018,22:00,23:00,87,90
20012018,23:00,00:00,87,90
21012018,00:00,01:00,87,90
21012018,01:00,02:00,87,89
21012018,02:00,03:00,87,91
21012018,03:00,04:00,87,90
21012018,04:00,05:00,87,90
21012018,05:00,06:00,87,91
21012018,06:00,07:00,87,91
21012018,07:00,08:00,87,90
21012018,08:00,09:00,87,90
21012018,09:00,10:00,87,90
21012018,10:00,11:00,87,90
21012018,11:00,12:00,87,90
21012018,12:00,13:00,87,90
21012018,13:00,14:00,87,89
21012018,14:00,15:00,87,89
21012018,15:00,16:00,87,89
21012018,16:00,17:00,87,89
21012018,17:00,18:00,87,89
21012018,18:00,19:00,87,90
21012018,19:00,20:00,87,90
21012018,20:00,21:00,87,90
21012018,21:00,22:00,87,89
21012018,22:00,23:00,87,90
21012018,23:00,00:00,87,90
22012018,00:00,01:00,87,90
22012018,01:00,02:00,87,90
22012018,02:00,03:00,87,90
22012018,03:00,04:00,88,89
22012018,04:00,05:00,88,89
22012018,05:00,06:00,88,89
22012018,06:00,07:00,88,88
22012018,07:00,08:00,88,88
22012018,08:00,09:00,88,88
22012018,09:00,10:00,88,87
22012018,10:00,11:00,88,88
22012018,11:00,12:00,88,88
22012018,12:00,13:00,88,88
22012018,13:00,14:00,88,89
22012018,14:00,15:00,88,89
22012018,15:00,16:00,88,89
22012018,16:00,17:00,88,89
22012018,17:00,18:00,88,89
22012018,18:00,19:00,88,89
22012018,19:00,20:00,88,89
22012018,20:00,21:00,88,89
22012018,21:00,22:00,88,89
22012018,22:00,23:00,88,89
22012018,23:00,00:00,88,89
23012018,00:00,01:00,88,90
23012018,01:00,02:00,88,89
23012018,02:00,03:00,88,89
23012018,03:00,04:00,88,89
23012018,04:00,05:00,88,89
23012018,05:00,06:00,88,89
23012018,06:00,07:00,88,90
23012018,07:00,08:00,88,91
23012018,08:00,09:00,88,90
23012018,09:00,10:00,88,90
23012018,10:00,11:00,88,90
23012018,11:00,12:00,88,91
23012018,12:00,13:00,88,90
23012018,13:00,14:00,88,90
23012018,14:00,15:00,88,90
23012018,15:00,16:00,88,91
23012018,16:00,17:00,88,90
23012018,17:00,18:00,88,89
23012018,18:00,19:00,88,89
23012018,19:00,20:00,88,89
23012018,20:00,21:00,88,89
23012018,21:00,22:00,88,89
23012018,22:00,23:00,87,89
23012018,23:00,00:00,87,89
24012018,00:00,01:00,87,89
24012018,01:00,02:00,87,89
24012018,02:00,03:00,87,89
24012018,03:00,04:00,87,89
24012018,04:00,05:00,87,89
24012018,05:00,06:00,87,89
24012018,06:00,07:00,87,88
24012018,07:00,08:00,87,88
24012018,08:00,09:00,87,88
24012018,09:00,10:00,87,88
24012018,10:00,11:00,85,87
24012018,11:00,12:00,85,87
24012018,12:00,13:00,87,89
24012018,13:00,14:00,87,90
24012018,14:00,15:00,87,90
24012018,15:00,16:00,87,90
24012018,16:00,17:00,87,90
24012018,17:00,18:00,87,90
24012018,18:00,19:00,87,90
24012018,19:00,20:00,87,90
24012018,20:00,21:00,86,90
24012018,21:00,22:00,86,90
24012018,22:00,23:00,86,90
24012018,23:00,00:00,86,90
25012018,00:00,01:00,86,90
25012018,01:00,02:00,86,90
25012018,02:00,03:00,86,90
25012018,03:00,04:00,86,90
25012018,04:00,05:00,86,90
25012018,05:00,06:00,86,90
25012018,06:00,07:00,86,89
25012018,07:00,08:00,86,90
25012018,08:00,09:00,86,90
25012018,09:00,10:00,86,89
25012018,10:00,11:00,86,89
25012018,11:00,12:00,86,89
25012018,12:00,13:00,86,89
25012018,13:00,14:00,86,89
25012018,14:00,15:00,86,89
25012018,15:00,16:00,86,89
25012018,16:00,17:00,86,89
25012018,17:00,18:00,86,89
25012018,18:00,19:00,86,90
25012018,19:00,20:00,86,89
25012018,20:00,21:00,86,89
25012018,21:00,22:00,86,88
25012018,22:00,23:00,86,89
25012018,23:00,00:00,86,89
26012018,00:00,01:00,86,89
26012018,01:00,02:00,86,90
26012018,02:00,03:00,86,89
26012018,03:00,04:00,86,89
26012018,04:00,05:00,86,90
26012018,05:00,06:00,86,90
26012018,06:00,07:00,86,90
26012018,07:00,08:00,86,90
26012018,08:00,09:00,86,89
26012018,09:00,10:00,86,90
26012018,10:00,11:00,86,90
26012018,11:00,12:00,86,90
26012018,12:00,13:00,86,90
26012018,13:00,14:00,86,90
26012018,14:00,15:00,86,90
26012018,15:00,16:00,86,90
26012018,16:00,17:00,86,91
26012018,17:00,18:00,86,90
26012018,18:00,19:00,86,91
26012018,19:00,20:00,86,92
26012018,20:00,21:00,86,89
26012018,21:00,22:00,86,85
26012018,22:00,23:00,87,85
26012018,23:00,00:00,87,84
27012018,00:00,01:00,87,83
27012018,01:00,02:00,87,84
27012018,02:00,03:00,87,84
27012018,03:00,04:00,87,84
27012018,04:00,05:00,87,84
27012018,05:00,06:00,87,84
27012018,06:00,07:00,87,84
27012018,07:00,08:00,87,84
27012018,08:00,09:00,87,84
27012018,09:00,10:00,87,84
27012018,10:00,11:00,87,84
27012018,11:00,12:00,87,83
27012018,12:00,13:00,87,82
27012018,13:00,14:00,87,83
27012018,14:00,15:00,87,83
27012018,15:00,16:00,87,84
27012018,16:00,17:00,81,83
27012018,17:00,18:00,63,89
27012018,18:00,19:00,0,98
27012018,19:00,20:00,0,94
27012018,20:00,21:00,0,92
27012018,21:00,22:00,0,93
27012018,22:00,23:00,0,94
27012018,23:00,00:00,0,93
28012018,00:00,01:00,10,94
28012018,01:00,02:00,14,94
28012018,02:00,03:00,19,94
28012018,03:00,04:00,18,94
28012018,04:00,05:00,19,94
28012018,05:00,06:00,20,93
28012018,06:00,07:00,20,93
28012018,07:00,08:00,20,93
28012018,08:00,09:00,21,93
28012018,09:00,10:00,21,93
28012018,10:00,11:00,21,93
28012018,11:00,12:00,21,93
28012018,12:00,13:00,21,94
28012018,13:00,14:00,21,94
28012018,14:00,15:00,21,94
28012018,15:00,16:00,21,93
28012018,16:00,17:00,21,93
28012018,17:00,18:00,21,93
28012018,18:00,19:00,21,92
28012018,19:00,20:00,21,93
28012018,20:00,21:00,21,93
28012018,21:00,22:00,21,93
28012018,22:00,23:00,21,94
28012018,23:00,00:00,21,94
29012018,00:00,01:00,20,94
29012018,01:00,02:00,21,92
29012018,02:00,03:00,22,92
29012018,03:00,04:00,22,92
29012018,04:00,05:00,22,92
29012018,05:00,06:00,22,91
29012018,06:00,07:00,22,91
29012018,07:00,08:00,22,91
29012018,08:00,09:00,22,91
29012018,09:00,10:00,22,91
29012018,10:00,11:00,22,91
29012018,11:00,12:00,22,90
29012018,12:00,13:00,22,90
29012018,13:00,14:00,22,90
29012018,14:00,15:00,22,91
29012018,15:00,16:00,22,91
29012018,16:00,17:00,22,91
29012018,17:00,18:00,22,90
29012018,18:00,19:00,22,90
29012018,19:00,20:00,22,91
29012018,20:00,21:00,22,90
29012018,21:00,22:00,22,90
29012018,22:00,23:00,22,91
29012018,23:00,00:00,22,93
30012018,00:00,01:00,22,93
30012018,01:00,02:00,22,93
30012018,02:00,03:00,22,93
30012018,03:00,04:00,22,93
30012018,04:00,05:00,20,93
30012018,05:00,06:00,20,93
30012018,06:00,07:00,20,93
30012018,07:00,08:00,20,92
30012018,08:00,09:00,20,92
30012018,09:00,10:00,20,93
30012018,10:00,11:00,20,93
30012018,11:00,12:00,20,93
30012018,12:00,13:00,20,93
30012018,13:00,14:00,20,93
30012018,14:00,15:00,20,93
30012018,15:00,16:00,20,93
30012018,16:00,17:00,20,93
30012018,17:00,18:00,20,93
30012018,18:00,19:00,20,94
30012018,19:00,20:00,20,93
30012018,20:00,21:00,20,93
30012018,21:00,22:00,20,93
30012018,22:00,23:00,20,94
30012018,23:00,00:00,20,94
31012018,00:00,01:00,20,94
31012018,01:00,02:00,20,94
31012018,02:00,03:00,20,94
31012018,03:00,04:00,20,94
31012018,04:00,05:00,20,94
31012018,05:00,06:00,20,94
31012018,06:00,07:00,21,93
31012018,07:00,08:00,22,93
31012018,08:00,09:00,22,93
31012018,09:00,10:00,24,93
31012018,10:00,11:00,12,94
31012018,11:00,12:00,11,93
31012018,12:00,13:00,11,94
31012018,13:00,14:00,11,94
31012018,14:00,15:00,11,94
31012018,15:00,16:00,11,94
31012018,16:00,17:00,11,94
31012018,17:00,18:00,11,94
31012018,18:00,19:00,11,94
31012018,19:00,20:00,11,93
31012018,20:00,21:00,11,94
31012018,21:00,22:00,11,94
31012018,22:00,23:00,16,94
31012018,23:00,00:00,21,93
1022018,00:00,01:00,21,93
1022018,01:00,02:00,21,93
1022018,02:00,03:00,21,94
1022018,03:00,04:00,21,92
1022018,04:00,05:00,21,92
1022018,05:00,06:00,22,91
1022018,06:00,07:00,23,92
1022018,07:00,08:00,23,93
1022018,08:00,09:00,23,92
1022018,09:00,10:00,22,92
1022018,10:00,11:00,21,93
1022018,11:00,12:00,21,93
1022018,12:00,13:00,21,94
1022018,13:00,14:00,21,94
1022018,14:00,15:00,21,94
1022018,15:00,16:00,21,93
1022018,16:00,17:00,21,93
1022018,17:00,18:00,21,93
1022018,18:00,19:00,21,93
1022018,19:00,20:00,21,92
1022018,20:00,21:00,21,92
1022018,21:00,22:00,21,93
1022018,22:00,23:00,21,93
1022018,23:00,00:00,21,93
2022018,00:00,01:00,21,94
2022018,01:00,02:00,21,94
2022018,02:00,03:00,21,94
2022018,03:00,04:00,21,93
2022018,04:00,05:00,21,93
2022018,05:00,06:00,21,93
2022018,06:00,07:00,20,93
2022018,07:00,08:00,12,92
2022018,08:00,09:00,11,93
2022018,09:00,10:00,3,93
2022018,10:00,11:00,0,95
2022018,11:00,12:00,0,97
2022018,12:00,13:00,0,97
2022018,13:00,14:00,42,97
2022018,14:00,15:00,70,91
2022018,15:00,16:00,85,87
2022018,16:00,17:00,94,92
2022018,17:00,18:00,88,89
2022018,18:00,19:00,86,88
2022018,19:00,20:00,86,88
2022018,20:00,21:00,86,88
2022018,21:00,22:00,86,88
2022018,22:00,23:00,86,88
2022018,23:00,00:00,86,88
3022018,00:00,01:00,86,88
3022018,01:00,02:00,86,88
3022018,02:00,03:00,86,87
3022018,03:00,04:00,86,88
3022018,04:00,05:00,86,88
3022018,05:00,06:00,86,88
3022018,06:00,07:00,86,87
3022018,07:00,08:00,86,87
3022018,08:00,09:00,86,87
3022018,09:00,10:00,86,87
3022018,10:00,11:00,86,88
3022018,11:00,12:00,86,88
3022018,12:00,13:00,86,88
3022018,13:00,14:00,86,87
3022018,14:00,15:00,86,87
3022018,15:00,16:00,86,88
3022018,16:00,17:00,86,90
3022018,17:00,18:00,86,90
3022018,18:00,19:00,86,91
3022018,19:00,20:00,86,91
3022018,20:00,21:00,86,91
3022018,21:00,22:00,86,91
3022018,22:00,23:00,86,91
3022018,23:00,00:00,86,90
4022018,00:00,01:00,86,91
4022018,01:00,02:00,86,91
4022018,02:00,03:00,86,91
4022018,03:00,04:00,86,91
4022018,04:00,05:00,86,90
4022018,05:00,06:00,86,91
4022018,06:00,07:00,86,93
4022018,07:00,08:00,86,93
4022018,08:00,09:00,86,93
4022018,09:00,10:00,86,91
4022018,10:00,11:00,87,90
4022018,11:00,12:00,87,90
4022018,12:00,13:00,87,90
4022018,13:00,14:00,87,90
4022018,14:00,15:00,87,90
4022018,15:00,16:00,87,90
4022018,16:00,17:00,87,90
4022018,17:00,18:00,87,90
4022018,18:00,19:00,87,90
4022018,19:00,20:00,87,90
4022018,20:00,21:00,87,90
4022018,21:00,22:00,87,90
4022018,22:00,23:00,87,90
4022018,23:00,00:00,87,90
5022018,00:00,01:00,87,90
5022018,01:00,02:00,87,90
5022018,02:00,03:00,87,90
5022018,03:00,04:00,87,91
5022018,04:00,05:00,87,90
5022018,05:00,06:00,87,90
5022018,06:00,07:00,87,91
5022018,07:00,08:00,87,90
5022018,08:00,09:00,87,90
5022018,09:00,10:00,87,91
5022018,10:00,11:00,87,91
5022018,11:00,12:00,87,90
5022018,12:00,13:00,87,90
5022018,13:00,14:00,87,90
5022018,14:00,15:00,86,88
5022018,15:00,16:00,87,90
5022018,16:00,17:00,87,89
5022018,17:00,18:00,87,90
5022018,18:00,19:00,87,90
5022018,19:00,20:00,87,90
5022018,20:00,21:00,87,89
5022018,21:00,22:00,87,90
5022018,22:00,23:00,87,90
5022018,23:00,00:00,87,89
6022018,00:00,01:00,87,90
6022018,01:00,02:00,87,90
6022018,02:00,03:00,87,90
6022018,03:00,04:00,87,89
6022018,04:00,05:00,87,90
6022018,05:00,06:00,87,89
6022018,06:00,07:00,87,90
