date,start,end,11WD7NIED2B--D-E,11WD7NIED2B--C-H,11WD7NIED2B--E-B,11WD7NIED2B--F-8,11WD7NIED1B--G-C,11WD7NIED1B--H-9,11WD7NIED1B--K-0
9012019,08:00,09:00,293,138,,,551,0,0
9012019,09:00,10:00,294,138,,,546,0,0
9012019,10:00,11:00,294,138,,,548,0,0
9012019,11:00,12:00,294,138,,,549,0,0
9012019,12:00,13:00,290,137,,,546,0,0
9012019,13:00,14:00,289,132,,,536,0,0
9012019,14:00,15:00,289,133,,,526,0,0
9012019,15:00,16:00,288,133,,,606,0,0
9012019,16:00,17:00,289,133,,,624,0,0
9012019,17:00,18:00,287,133,,,624,0,0
9012019,18:00,19:00,288,132,,,623,0,0
9012019,19:00,20:00,288,134,,,622,0,0
9012019,20:00,21:00,289,134,,,626,0,0
9012019,21:00,22:00,289,133,,,636,0,0
9012019,22:00,23:00,288,133,,,635,0,0
9012019,23:00,00:00,290,133,,,628,0,0
10012019,00:00,01:00,288,133,,,625,0,0
10012019,01:00,02:00,289,133,,,625,0,0
10012019,02:00,03:00,290,133,,,626,0,0
10012019,03:00,04:00,290,133,,,627,0,0
10012019,04:00,05:00,288,133,,,625,0,0
10012019,05:00,06:00,289,136,,,627,0,0
10012019,06:00,07:00,289,133,,,641,0,0
10012019,07:00,08:00,289,130,,,635,0,0
10012019,08:00,09:00,288,127,,,636,0,217
10012019,09:00,10:00,289,117,,,640,0,451
10012019,10:00,11:00,290,117,,,646,0,476
10012019,11:00,12:00,288,119,,,645,0,625
10012019,12:00,13:00,289,119,,,648,0,804
10012019,13:00,14:00,290,119,,,644,0,913
10012019,14:00,15:00,288,117,,,645,0,874
10012019,15:00,16:00,288,117,,,644,0,784
10012019,16:00,17:00,289,115,,,617,0,814
10012019,17:00,18:00,289,113,,,590,0,814
10012019,18:00,19:00,290,194,,,576,0,811
10012019,19:00,20:00,288,265,,,574,0,809
10012019,20:00,21:00,289,274,,,568,0,809
10012019,21:00,22:00,289,277,,,563,0,811
10012019,22:00,23:00,287,285,,,561,0,810
10012019,23:00,00:00,286,282,,,558,0,811
11012019,00:00,01:00,286,281,,,562,0,811
11012019,01:00,02:00,286,278,,,563,0,811
11012019,02:00,03:00,285,276,,,560,0,812
11012019,03:00,04:00,285,276,,,561,0,809
11012019,04:00,05:00,285,275,,,560,0,811
11012019,05:00,06:00,283,276,,,564,0,811
11012019,06:00,07:00,286,276,,,559,0,811
11012019,07:00,08:00,291,275,,,560,0,810
11012019,08:00,09:00,289,275,,,558,0,816
11012019,09:00,10:00,289,276,,,558,0,892
11012019,10:00,11:00,289,277,,,560,0,912
11012019,11:00,12:00,288,277,,,564,0,909
11012019,12:00,13:00,289,276,,,562,0,909
11012019,13:00,14:00,289,276,,,562,0,907
11012019,14:00,15:00,265,275,,,559,0,907
11012019,15:00,16:00,249,275,,,552,0,908
11012019,16:00,17:00,275,276,,,549,0,908
11012019,17:00,18:00,285,277,,,555,0,898
11012019,18:00,19:00,288,276,,,552,0,899
11012019,19:00,20:00,288,275,,,556,0,906
11012019,20:00,21:00,287,275,,,556,0,907
11012019,21:00,22:00,231,269,,,545,0,906
11012019,22:00,23:00,285,276,,,543,0,908
11012019,23:00,00:00,282,255,,,1,0,909
12012019,00:00,01:00,288,143,,,0,0,908
12012019,01:00,02:00,287,149,,,0,0,910
12012019,02:00,03:00,287,152,,,0,0,907
12012019,03:00,04:00,287,153,,,0,0,909
12012019,04:00,05:00,288,152,,,0,0,909
12012019,05:00,06:00,221,152,,,0,0,826
12012019,06:00,07:00,129,152,,,0,0,812
12012019,07:00,08:00,144,151,,,0,0,873
12012019,08:00,09:00,135,149,,,0,0,909
12012019,09:00,10:00,212,151,,,0,0,910
12012019,10:00,11:00,202,151,,,0,0,909
12012019,11:00,12:00,128,131,,,0,0,909
12012019,12:00,13:00,126,132,,,0,0,908
12012019,13:00,14:00,126,103,,,0,0,907
12012019,14:00,15:00,126,93,,,0,0,593
12012019,15:00,16:00,125,94,,,0,0,500
12012019,16:00,17:00,127,93,,,0,0,581
12012019,17:00,18:00,130,91,,,0,0,894
12012019,18:00,19:00,126,94,,,0,0,909
12012019,19:00,20:00,126,99,,,0,0,907
12012019,20:00,21:00,127,93,,,0,0,529
12012019,21:00,22:00,126,92,,,0,0,368
12012019,22:00,23:00,144,92,,,0,0,367
12012019,23:00,00:00,165,93,,,0,0,368
13012019,00:00,01:00,166,93,,,0,0,369
13012019,01:00,02:00,166,94,,,0,0,368
13012019,02:00,03:00,166,94,,,0,0,370
13012019,03:00,04:00,159,94,,,0,0,368
13012019,04:00,05:00,150,94,,,0,0,372
13012019,05:00,06:00,150,94,,,0,0,368
13012019,06:00,07:00,150,94,,,0,0,371
13012019,07:00,08:00,150,92,,,0,0,370
13012019,08:00,09:00,64,92,,,0,0,371
13012019,09:00,10:00,0,92,,,0,0,370
13012019,10:00,11:00,0,92,,,0,0,369
13012019,11:00,12:00,0,92,,,0,0,368
13012019,12:00,13:00,0,92,,,0,0,369
13012019,13:00,14:00,0,92,,,0,0,369
13012019,14:00,15:00,0,92,,,0,0,370
13012019,15:00,16:00,0,92,,,0,0,370
13012019,16:00,17:00,0,92,,,0,0,372
13012019,17:00,18:00,0,92,,,0,0,369
13012019,18:00,19:00,0,92,,,0,0,395
13012019,19:00,20:00,0,91,,,0,0,368
13012019,20:00,21:00,0,91,,,0,0,369
13012019,21:00,22:00,0,92,,,0,0,371
13012019,22:00,23:00,0,92,,,0,0,368
13012019,23:00,00:00,0,92,,,0,0,369
14012019,00:00,01:00,0,92,,,0,0,369
14012019,01:00,02:00,0,92,,,0,0,370
14012019,02:00,03:00,0,92,,,0,0,369
14012019,03:00,04:00,0,93,,,0,0,370
14012019,04:00,05:00,0,93,,,0,0,370
14012019,05:00,06:00,0,93,,,0,0,372
14012019,06:00,07:00,0,93,,,0,0,538
14012019,07:00,08:00,0,102,,,0,0,831
14012019,08:00,09:00,0,123,,,0,0,919
14012019,09:00,10:00,0,112,,,0,0,918
14012019,10:00,11:00,0,112,,,0,0,918
14012019,11:00,12:00,0,112,,,0,0,919
14012019,12:00,13:00,0,120,,,0,0,918
14012019,13:00,14:00,0,131,,,0,0,919
14012019,14:00,15:00,0,131,,,0,0,919
14012019,15:00,16:00,0,131,,,0,0,920
14012019,16:00,17:00,0,133,,,0,0,918
14012019,17:00,18:00,0,135,,,0,0,919
14012019,18:00,19:00,0,135,,,0,0,920
14012019,19:00,20:00,0,125,,,0,0,919
14012019,20:00,21:00,0,125,,,0,0,919
14012019,21:00,22:00,0,125,,,0,0,921
14012019,22:00,23:00,0,121,,,0,0,920
14012019,23:00,00:00,0,120,,,0,0,921
15012019,00:00,01:00,0,120,,,0,0,919
15012019,01:00,02:00,0,120,,,133,0,919
15012019,02:00,03:00,0,119,,,329,0,858
15012019,03:00,04:00,0,119,,,325,0,693
15012019,04:00,05:00,0,120,,,325,0,819
15012019,05:00,06:00,0,120,,,60,0,885
15012019,06:00,07:00,0,129,,,0,0,916
15012019,07:00,08:00,0,128,,,0,0,917
15012019,08:00,09:00,5,128,,,0,0,917
15012019,09:00,10:00,78,128,,,0,0,919
15012019,10:00,11:00,127,127,,,0,0,919
15012019,11:00,12:00,117,126,,,0,0,896
15012019,12:00,13:00,121,126,,,0,0,897
15012019,13:00,14:00,119,126,,,0,0,898
15012019,14:00,15:00,121,125,,,0,0,898
15012019,15:00,16:00,151,125,,,0,0,897
15012019,16:00,17:00,241,124,,,0,0,897
15012019,17:00,18:00,246,125,,,0,0,897
15012019,18:00,19:00,214,125,,,0,0,898
15012019,19:00,20:00,126,125,,,0,0,898
15012019,20:00,21:00,127,121,,,0,0,765
15012019,21:00,22:00,126,120,,,0,0,607
15012019,22:00,23:00,127,120,,,0,0,548
15012019,23:00,00:00,126,118,,,0,0,544
16012019,00:00,01:00,126,113,,,0,0,416
16012019,01:00,02:00,127,111,,,0,0,419
16012019,02:00,03:00,127,101,,,0,0,417
16012019,03:00,04:00,127,101,,,0,0,421
16012019,04:00,05:00,126,101,,,0,0,419
16012019,05:00,06:00,126,94,,,0,0,645
16012019,06:00,07:00,125,90,,,0,174,894
16012019,07:00,08:00,128,102,,,0,337,897
16012019,08:00,09:00,129,203,,,0,489,899
16012019,09:00,10:00,130,251,,,0,538,896
16012019,10:00,11:00,128,253,,,0,535,898
16012019,11:00,12:00,128,256,,,0,540,898
16012019,12:00,13:00,129,260,,,0,543,897
16012019,13:00,14:00,125,262,,,0,544,899
16012019,14:00,15:00,127,255,,,0,589,899
16012019,15:00,16:00,126,259,,,0,496,900
16012019,16:00,17:00,149,265,,,0,369,899
16012019,17:00,18:00,248,262,,,0,488,898
16012019,18:00,19:00,278,256,,,0,638,900
16012019,19:00,20:00,222,256,,,0,641,899
16012019,20:00,21:00,132,239,,,0,643,900
16012019,21:00,22:00,125,162,,,0,515,903
16012019,22:00,23:00,125,157,,,0,290,874
16012019,23:00,00:00,125,155,,,0,282,533
17012019,00:00,01:00,127,151,,,0,291,380
17012019,01:00,02:00,125,150,,,0,325,374
17012019,02:00,03:00,126,150,,,0,335,370
17012019,03:00,04:00,125,150,,,0,333,369
17012019,04:00,05:00,125,150,,,0,336,368
17012019,05:00,06:00,125,150,,,0,339,388
17012019,06:00,07:00,125,182,,,0,532,663
17012019,07:00,08:00,160,244,,,0,641,898
17012019,08:00,09:00,238,257,,,0,641,901
17012019,09:00,10:00,281,256,,,0,640,900
17012019,10:00,11:00,283,257,,,0,639,904
17012019,11:00,12:00,258,257,,,0,615,901
17012019,12:00,13:00,161,256,,,0,635,902
17012019,13:00,14:00,163,251,,,0,639,904
17012019,14:00,15:00,261,247,,,0,634,918
17012019,15:00,16:00,283,256,,,0,644,920
17012019,16:00,17:00,280,255,,,0,642,920
17012019,17:00,18:00,182,256,,,0,642,920
17012019,18:00,19:00,127,256,,,0,642,919
17012019,19:00,20:00,126,255,,,0,640,921
17012019,20:00,21:00,125,247,,,0,600,918
17012019,21:00,22:00,126,168,,,0,430,911
17012019,22:00,23:00,125,177,,,0,432,913
17012019,23:00,00:00,126,149,,,0,286,910
18012019,00:00,01:00,127,150,,,0,280,911
18012019,01:00,02:00,126,150,,,0,290,906
18012019,02:00,03:00,127,156,,,0,503,912
18012019,03:00,04:00,147,191,,,0,640,911
18012019,04:00,05:00,259,190,,,0,642,912
18012019,05:00,06:00,279,245,,,0,642,914
18012019,06:00,07:00,279,267,,,0,638,919
18012019,07:00,08:00,281,267,,,0,644,932
18012019,08:00,09:00,277,264,,,0,652,941
18012019,09:00,10:00,279,266,,,0,645,939
18012019,10:00,11:00,281,266,,,0,640,929
18012019,11:00,12:00,284,266,,,0,631,909
18012019,12:00,13:00,283,266,,,0,628,909
18012019,13:00,14:00,289,266,,,0,626,909
18012019,14:00,15:00,289,266,,,0,627,908
18012019,15:00,16:00,288,266,,,0,629,908
18012019,16:00,17:00,288,265,,,0,621,910
18012019,17:00,18:00,290,265,,,0,618,939
18012019,18:00,19:00,289,267,,,0,623,941
18012019,19:00,20:00,289,267,,,0,624,940
18012019,20:00,21:00,289,275,,,0,623,912
18012019,21:00,22:00,289,277,,,0,626,914
18012019,22:00,23:00,287,282,,,0,622,916
18012019,23:00,00:00,290,280,,,0,620,912
19012019,00:00,01:00,289,281,,,0,620,913
19012019,01:00,02:00,288,281,,,0,621,915
19012019,02:00,03:00,289,280,,,0,621,914
19012019,03:00,04:00,288,280,,,0,619,917
19012019,04:00,05:00,290,281,,,0,623,917
19012019,05:00,06:00,288,281,,,0,620,918
19012019,06:00,07:00,288,281,,,0,621,915
19012019,07:00,08:00,291,281,,,0,616,915
19012019,08:00,09:00,288,280,,,0,620,919
19012019,09:00,10:00,289,281,,,0,617,918
19012019,10:00,11:00,289,281,,,0,614,916
19012019,11:00,12:00,289,281,,,0,628,915
19012019,12:00,13:00,289,281,,,0,621,914
19012019,13:00,14:00,289,281,,,0,618,915
19012019,14:00,15:00,289,281,,,0,621,916
19012019,15:00,16:00,289,282,,,0,619,915
19012019,16:00,17:00,288,281,,,0,621,915
19012019,17:00,18:00,289,281,,,0,621,915
19012019,18:00,19:00,289,281,,,0,620,914
19012019,19:00,20:00,289,281,,,0,622,915
19012019,20:00,21:00,289,281,,,0,622,915
19012019,21:00,22:00,288,280,,,0,625,916
19012019,22:00,23:00,290,277,,,0,617,917
19012019,23:00,00:00,289,276,,,0,626,917
20012019,00:00,01:00,287,276,,,0,624,919
20012019,01:00,02:00,292,277,,,0,624,922
20012019,02:00,03:00,289,279,,,0,622,920
20012019,03:00,04:00,288,281,,,0,626,919
20012019,04:00,05:00,289,281,,,0,622,920
20012019,05:00,06:00,289,281,,,0,620,920
20012019,06:00,07:00,288,281,,,0,625,917
20012019,07:00,08:00,289,281,,,0,623,919
20012019,08:00,09:00,295,284,,,0,622,918
20012019,09:00,10:00,293,286,,,0,622,918
20012019,10:00,11:00,294,286,,,0,620,915
20012019,11:00,12:00,294,281,,,0,622,919
20012019,12:00,13:00,294,281,,,0,622,917
20012019,13:00,14:00,294,281,,,0,622,919
20012019,14:00,15:00,293,281,,,0,623,916
20012019,15:00,16:00,294,281,,,0,620,916
20012019,16:00,17:00,294,279,,,0,622,915
20012019,17:00,18:00,293,275,,,0,625,916
20012019,18:00,19:00,294,276,,,0,628,916
20012019,19:00,20:00,294,276,,,0,625,917
20012019,20:00,21:00,293,276,,,0,629,914
20012019,21:00,22:00,295,276,,,0,630,917
20012019,22:00,23:00,294,275,,,0,631,920
20012019,23:00,00:00,294,276,,,0,634,917
21012019,00:00,01:00,294,277,,,0,634,919
21012019,01:00,02:00,293,276,,,0,631,918
21012019,02:00,03:00,294,276,,,0,630,920
21012019,03:00,04:00,294,277,,,0,631,920
21012019,04:00,05:00,294,276,,,0,632,918
21012019,05:00,06:00,293,276,,,0,629,918
21012019,06:00,07:00,297,275,,,0,630,919
21012019,07:00,08:00,293,276,,,0,631,947
21012019,08:00,09:00,294,276,,,0,629,947
21012019,09:00,10:00,294,275,,,0,631,948
21012019,10:00,11:00,294,277,,,0,634,945
21012019,11:00,12:00,293,276,,,0,658,945
21012019,12:00,13:00,295,276,,,0,655,944
21012019,13:00,14:00,293,276,,,0,652,944
21012019,14:00,15:00,291,275,,,0,654,942
21012019,15:00,16:00,284,276,,,0,648,942
21012019,16:00,17:00,284,276,,,0,654,945
21012019,17:00,18:00,284,276,,,0,647,944
21012019,18:00,19:00,283,276,,,0,644,946
21012019,19:00,20:00,285,276,,,0,652,946
21012019,20:00,21:00,283,276,,,0,651,947
21012019,21:00,22:00,280,275,,,0,637,922
21012019,22:00,23:00,279,276,,,0,639,920
21012019,23:00,00:00,279,276,,,0,637,922
22012019,00:00,01:00,279,277,,,0,646,922
22012019,01:00,02:00,279,277,,,0,637,922
22012019,02:00,03:00,279,277,,,0,643,921
22012019,03:00,04:00,279,277,,,0,640,923
22012019,04:00,05:00,279,276,,,0,635,921
22012019,05:00,06:00,278,276,,,0,638,921
22012019,06:00,07:00,280,276,,,0,639,922
22012019,07:00,08:00,279,276,,,0,654,945
22012019,08:00,09:00,289,278,,,0,649,942
22012019,09:00,10:00,289,280,,,0,648,945
22012019,10:00,11:00,289,281,,,0,651,944
22012019,11:00,12:00,288,281,,,0,651,942
22012019,12:00,13:00,289,281,,,0,639,912
22012019,13:00,14:00,289,281,,,0,641,914
22012019,14:00,15:00,289,278,,,0,635,914
22012019,15:00,16:00,288,266,,,0,639,917
22012019,16:00,17:00,289,266,,,0,642,942
22012019,17:00,18:00,290,266,,,0,635,946
22012019,18:00,19:00,289,266,,,0,637,943
22012019,19:00,20:00,289,266,,,0,633,915
22012019,20:00,21:00,288,266,,,0,634,914
22012019,21:00,22:00,294,267,,,0,624,918
22012019,22:00,23:00,296,269,,,0,628,892
22012019,23:00,00:00,298,267,,,0,629,819
23012019,00:00,01:00,294,271,,,0,628,817
23012019,01:00,02:00,295,273,,,0,638,817
23012019,02:00,03:00,294,269,,,0,628,819
23012019,03:00,04:00,291,270,,,0,635,822
23012019,04:00,05:00,298,272,,,0,636,821
23012019,05:00,06:00,294,272,,,0,632,842
23012019,06:00,07:00,298,269,,,0,634,922
23012019,07:00,08:00,296,268,,,0,646,943
23012019,08:00,09:00,294,266,,,0,645,948
23012019,09:00,10:00,298,265,,,0,641,948
23012019,10:00,11:00,293,265,,,0,642,943
23012019,11:00,12:00,288,265,,,0,641,945
23012019,12:00,13:00,286,266,,,0,648,943
23012019,13:00,14:00,288,266,,,0,642,943
23012019,14:00,15:00,288,266,,,0,646,945
23012019,15:00,16:00,289,268,,,0,648,943
23012019,16:00,17:00,285,269,,,0,649,943
23012019,17:00,18:00,283,269,,,0,653,944
23012019,18:00,19:00,286,268,,,0,652,946
23012019,19:00,20:00,283,272,,,0,658,942
23012019,20:00,21:00,284,274,,,0,651,943
23012019,21:00,22:00,283,273,,,0,644,917
23012019,22:00,23:00,283,273,,,0,638,915
23012019,23:00,00:00,285,277,,,0,641,915
24012019,00:00,01:00,285,278,,,0,644,922
24012019,01:00,02:00,283,278,,,0,639,923
24012019,02:00,03:00,284,277,,,0,638,919
24012019,03:00,04:00,285,277,,,0,641,917
24012019,04:00,05:00,284,278,,,0,643,916
24012019,05:00,06:00,283,278,,,0,643,916
24012019,06:00,07:00,284,278,,,0,652,942
24012019,07:00,08:00,289,274,,,0,653,944
24012019,08:00,09:00,294,273,,,0,653,943
24012019,09:00,10:00,293,273,,,0,654,944
24012019,10:00,11:00,294,273,,,0,650,943
24012019,11:00,12:00,295,273,,,0,650,942
24012019,12:00,13:00,294,273,,,0,654,944
24012019,13:00,14:00,294,271,,,0,653,943
24012019,14:00,15:00,293,271,,,0,652,946
24012019,15:00,16:00,292,271,,,0,652,943
24012019,16:00,17:00,296,271,,,0,652,945
24012019,17:00,18:00,294,272,,,0,654,943
24012019,18:00,19:00,294,271,,,0,653,945
24012019,19:00,20:00,294,270,,,0,654,943
24012019,20:00,21:00,293,271,,,0,649,944
24012019,21:00,22:00,294,271,,,0,650,943
