date,start,end,11WD4RDK42G4---O,11WD4RDK71C7---G,11WD4RDK81C8---3
5012021,13:00,14:00,,477.0,0.0
5012021,14:00,15:00,,477.0,0.0
5012021,15:00,16:00,,478.0,0.0
5012021,16:00,17:00,,478.0,0.0
5012021,17:00,18:00,,478.0,0.0
5012021,18:00,19:00,,479.0,0.0
5012021,19:00,20:00,,481.0,0.0
5012021,20:00,21:00,,482.0,0.0
5012021,21:00,22:00,,484.0,0.0
5012021,22:00,23:00,,485.0,0.0
5012021,23:00,00:00,,487.0,0.0
6012021,00:00,01:00,,488.0,0.0
6012021,01:00,02:00,,487.0,0.0
6012021,02:00,03:00,,488.0,0.0
6012021,03:00,04:00,,488.0,0.0
6012021,04:00,05:00,,488.0,0.0
6012021,05:00,06:00,,485.0,0.0
6012021,06:00,07:00,,483.0,0.0
6012021,07:00,08:00,,484.0,0.0
6012021,08:00,09:00,,482.0,0.0
6012021,09:00,10:00,,480.0,0.0
6012021,10:00,11:00,,480.0,0.0
6012021,11:00,12:00,,481.0,0.0
6012021,12:00,13:00,,481.0,0.0
6012021,13:00,14:00,,479.0,0.0
6012021,14:00,15:00,,475.0,0.0
6012021,15:00,16:00,,473.0,0.0
6012021,16:00,17:00,,472.0,0.0
6012021,17:00,18:00,,474.0,0.0
6012021,18:00,19:00,,474.0,0.0
6012021,19:00,20:00,,475.0,0.0
6012021,20:00,21:00,,476.0,0.0
6012021,21:00,22:00,,480.0,0.0
6012021,22:00,23:00,,482.0,0.0
6012021,23:00,00:00,,483.0,0.0
7012021,00:00,01:00,,483.0,0.0
7012021,01:00,02:00,,483.0,0.0
7012021,02:00,03:00,,485.0,0.0
7012021,03:00,04:00,,484.0,0.0
7012021,04:00,05:00,,483.0,0.0
7012021,05:00,06:00,,477.0,0.0
7012021,06:00,07:00,,473.0,0.0
7012021,07:00,08:00,,473.0,0.0
7012021,08:00,09:00,,472.0,0.0
7012021,09:00,10:00,,470.0,0.0
7012021,10:00,11:00,,471.0,0.0
7012021,11:00,12:00,,471.0,0.0
7012021,12:00,13:00,,472.0,0.0
7012021,13:00,14:00,,475.0,0.0
7012021,14:00,15:00,,476.0,0.0
7012021,15:00,16:00,,477.0,0.0
7012021,16:00,17:00,,476.0,0.0
7012021,17:00,18:00,,477.0,0.0
7012021,18:00,19:00,,476.0,0.0
7012021,19:00,20:00,,475.0,0.0
7012021,20:00,21:00,,477.0,0.0
7012021,21:00,22:00,,480.0,0.0
7012021,22:00,23:00,,482.0,0.0
7012021,23:00,00:00,,454.0,0.0
8012021,00:00,01:00,,302.0,0.0
8012021,01:00,02:00,,241.0,0.0
8012021,02:00,03:00,,182.0,0.0
8012021,03:00,04:00,,358.0,0.0
8012021,04:00,05:00,,469.0,0.0
8012021,05:00,06:00,,481.0,0.0
8012021,06:00,07:00,,477.0,0.0
8012021,07:00,08:00,,474.0,0.0
8012021,08:00,09:00,,471.0,0.0
8012021,09:00,10:00,,470.0,0.0
8012021,10:00,11:00,,471.0,0.0
8012021,11:00,12:00,,470.0,0.0
8012021,12:00,13:00,,469.0,0.0
8012021,13:00,14:00,,471.0,0.0
8012021,14:00,15:00,,473.0,0.0
8012021,15:00,16:00,,475.0,0.0
8012021,16:00,17:00,,474.0,0.0
8012021,17:00,18:00,,473.0,0.0
8012021,18:00,19:00,,472.0,0.0
8012021,19:00,20:00,,474.0,0.0
8012021,20:00,21:00,,476.0,0.0
8012021,21:00,22:00,,479.0,0.0
8012021,22:00,23:00,,443.0,0.0
8012021,23:00,00:00,,194.0,0.0
9012021,00:00,01:00,,172.0,0.0
9012021,01:00,02:00,,173.0,0.0
9012021,02:00,03:00,,190.0,0.0
9012021,03:00,04:00,,346.0,0.0
9012021,04:00,05:00,,434.0,0.0
9012021,05:00,06:00,,419.0,0.0
9012021,06:00,07:00,,425.0,0.0
9012021,07:00,08:00,,425.0,0.0
9012021,08:00,09:00,,470.0,0.0
9012021,09:00,10:00,,471.0,0.0
9012021,10:00,11:00,,471.0,0.0
9012021,11:00,12:00,,471.0,0.0
9012021,12:00,13:00,,471.0,0.0
9012021,13:00,14:00,,471.0,0.0
9012021,14:00,15:00,,471.0,0.0
9012021,15:00,16:00,,471.0,0.0
9012021,16:00,17:00,,471.0,0.0
9012021,17:00,18:00,,471.0,0.0
9012021,18:00,19:00,,471.0,0.0
9012021,19:00,20:00,,471.0,0.0
9012021,20:00,21:00,,471.0,0.0
9012021,21:00,22:00,,472.0,0.0
9012021,22:00,23:00,,471.0,0.0
9012021,23:00,00:00,,458.0,0.0
10012021,00:00,01:00,,269.0,0.0
10012021,01:00,02:00,,41.0,0.0
10012021,02:00,03:00,,0.0,0.0
10012021,03:00,04:00,,0.0,0.0
10012021,04:00,05:00,,0.0,0.0
10012021,05:00,06:00,,0.0,0.0
10012021,06:00,07:00,,0.0,0.0
10012021,07:00,08:00,,0.0,0.0
10012021,08:00,09:00,,0.0,0.0
10012021,09:00,10:00,,0.0,0.0
10012021,10:00,11:00,,0.0,0.0
10012021,11:00,12:00,,0.0,0.0
10012021,12:00,13:00,,0.0,0.0
10012021,13:00,14:00,,0.0,0.0
10012021,14:00,15:00,,0.0,0.0
10012021,15:00,16:00,,0.0,0.0
10012021,16:00,17:00,,0.0,0.0
10012021,17:00,18:00,,11.0,0.0
10012021,18:00,19:00,,197.0,0.0
10012021,19:00,20:00,,308.0,0.0
10012021,20:00,21:00,,321.0,0.0
10012021,21:00,22:00,,396.0,0.0
10012021,22:00,23:00,,400.0,0.0
10012021,23:00,00:00,,370.0,0.0
11012021,00:00,01:00,,374.0,0.0
11012021,01:00,02:00,,468.0,0.0
11012021,02:00,03:00,,471.0,0.0
11012021,03:00,04:00,,470.0,0.0
11012021,04:00,05:00,,422.0,0.0
11012021,05:00,06:00,,444.0,0.0
11012021,06:00,07:00,,458.0,0.0
11012021,07:00,08:00,,455.0,0.0
11012021,08:00,09:00,,465.0,113.0
11012021,09:00,10:00,,473.0,231.0
11012021,10:00,11:00,,474.0,280.0
11012021,11:00,12:00,,476.0,357.0
11012021,12:00,13:00,,469.0,367.0
11012021,13:00,14:00,,450.0,398.0
11012021,14:00,15:00,,403.0,396.0
11012021,15:00,16:00,,472.0,399.0
11012021,16:00,17:00,,474.0,397.0
11012021,17:00,18:00,,472.0,398.0
11012021,18:00,19:00,,473.0,397.0
11012021,19:00,20:00,,473.0,397.0
11012021,20:00,21:00,,473.0,397.0
11012021,21:00,22:00,,472.0,397.0
11012021,22:00,23:00,,472.0,398.0
11012021,23:00,00:00,,471.0,397.0
12012021,00:00,01:00,,400.0,392.0
12012021,01:00,02:00,,310.0,319.0
12012021,02:00,03:00,,373.0,322.0
12012021,03:00,04:00,,449.0,379.0
12012021,04:00,05:00,,477.0,446.0
12012021,05:00,06:00,,481.0,447.0
12012021,06:00,07:00,,477.0,447.0
12012021,07:00,08:00,,476.0,447.0
12012021,08:00,09:00,,476.0,447.0
12012021,09:00,10:00,,475.0,447.0
12012021,10:00,11:00,,474.0,447.0
12012021,11:00,12:00,,466.0,427.0
12012021,12:00,13:00,,474.0,447.0
12012021,13:00,14:00,,475.0,447.0
12012021,14:00,15:00,,474.0,447.0
12012021,15:00,16:00,,475.0,447.0
12012021,16:00,17:00,,478.0,447.0
12012021,17:00,18:00,,478.0,447.0
12012021,18:00,19:00,,316.0,447.0
12012021,19:00,20:00,,234.0,447.0
12012021,20:00,21:00,,449.0,448.0
12012021,21:00,22:00,,476.0,448.0
12012021,22:00,23:00,,481.0,448.0
12012021,23:00,00:00,,372.0,384.0
13012021,00:00,01:00,,182.0,274.0
13012021,01:00,02:00,,170.0,269.0
13012021,02:00,03:00,,171.0,268.0
13012021,03:00,04:00,,226.0,271.0
13012021,04:00,05:00,,374.0,294.0
13012021,05:00,06:00,,473.0,336.0
13012021,06:00,07:00,,474.0,423.0
13012021,07:00,08:00,,469.0,446.0
13012021,08:00,09:00,,468.0,446.0
13012021,09:00,10:00,,467.0,446.0
13012021,10:00,11:00,,468.0,445.0
13012021,11:00,12:00,,468.0,444.0
13012021,12:00,13:00,,469.0,445.0
13012021,13:00,14:00,,476.0,447.0
13012021,14:00,15:00,,482.0,449.0
13012021,15:00,16:00,,481.0,449.0
13012021,16:00,17:00,,482.0,450.0
13012021,17:00,18:00,,481.0,450.0
13012021,18:00,19:00,,482.0,450.0
13012021,19:00,20:00,,482.0,450.0
13012021,20:00,21:00,,483.0,450.0
13012021,21:00,22:00,,484.0,450.0
13012021,22:00,23:00,,486.0,450.0
13012021,23:00,00:00,,480.0,449.0
14012021,00:00,01:00,,322.0,337.0
14012021,01:00,02:00,,189.0,273.0
14012021,02:00,03:00,,174.0,268.0
14012021,03:00,04:00,,193.0,270.0
14012021,04:00,05:00,,304.0,332.0
14012021,05:00,06:00,,377.0,408.0
14012021,06:00,07:00,,463.0,436.0
14012021,07:00,08:00,,473.0,435.0
14012021,08:00,09:00,,469.0,440.0
14012021,09:00,10:00,,468.0,445.0
14012021,10:00,11:00,,470.0,445.0
14012021,11:00,12:00,,472.0,445.0
14012021,12:00,13:00,,474.0,445.0
14012021,13:00,14:00,,475.0,446.0
14012021,14:00,15:00,,477.0,445.0
14012021,15:00,16:00,,478.0,445.0
14012021,16:00,17:00,,479.0,445.0
14012021,17:00,18:00,,480.0,445.0
14012021,18:00,19:00,,483.0,446.0
14012021,19:00,20:00,,482.0,448.0
14012021,20:00,21:00,,480.0,450.0
14012021,21:00,22:00,,485.0,450.0
14012021,22:00,23:00,,486.0,445.0
14012021,23:00,00:00,,485.0,446.0
15012021,00:00,01:00,,257.0,445.0
15012021,01:00,02:00,,175.0,445.0
15012021,02:00,03:00,,233.0,446.0
15012021,03:00,04:00,,405.0,445.0
15012021,04:00,05:00,,411.0,445.0
15012021,05:00,06:00,,448.0,445.0
15012021,06:00,07:00,,473.0,445.0
15012021,07:00,08:00,,474.0,445.0
15012021,08:00,09:00,,472.0,446.0
15012021,09:00,10:00,,471.0,445.0
15012021,10:00,11:00,,473.0,445.0
15012021,11:00,12:00,,476.0,445.0
15012021,12:00,13:00,,478.0,445.0
15012021,13:00,14:00,,486.0,446.0
15012021,14:00,15:00,,488.0,445.0
15012021,15:00,16:00,,490.0,445.0
15012021,16:00,17:00,,488.0,446.0
15012021,17:00,18:00,,475.0,445.0
15012021,18:00,19:00,,473.0,445.0
15012021,19:00,20:00,,474.0,445.0
15012021,20:00,21:00,,478.0,445.0
15012021,21:00,22:00,,484.0,445.0
15012021,22:00,23:00,,488.0,445.0
15012021,23:00,00:00,,269.0,425.0
16012021,00:00,01:00,,0.0,280.0
16012021,01:00,02:00,,0.0,268.0
16012021,02:00,03:00,,0.0,267.0
16012021,03:00,04:00,,0.0,268.0
16012021,04:00,05:00,,0.0,268.0
16012021,05:00,06:00,,0.0,334.0
16012021,06:00,07:00,,0.0,417.0
16012021,07:00,08:00,,0.0,440.0
16012021,08:00,09:00,,0.0,445.0
16012021,09:00,10:00,,0.0,446.0
16012021,10:00,11:00,,0.0,446.0
16012021,11:00,12:00,,0.0,445.0
16012021,12:00,13:00,,0.0,446.0
16012021,13:00,14:00,,0.0,446.0
16012021,14:00,15:00,,0.0,445.0
16012021,15:00,16:00,,0.0,445.0
16012021,16:00,17:00,,0.0,445.0
16012021,17:00,18:00,,0.0,445.0
16012021,18:00,19:00,,0.0,446.0
16012021,19:00,20:00,,164.0,446.0
16012021,20:00,21:00,,237.0,446.0
16012021,21:00,22:00,,320.0,445.0
16012021,22:00,23:00,,318.0,446.0
16012021,23:00,00:00,,193.0,432.0
17012021,00:00,01:00,,170.0,283.0
17012021,01:00,02:00,,186.0,273.0
17012021,02:00,03:00,,325.0,314.0
17012021,03:00,04:00,,467.0,429.0
17012021,04:00,05:00,,473.0,338.0
17012021,05:00,06:00,,405.0,313.0
17012021,06:00,07:00,,461.0,384.0
17012021,07:00,08:00,,299.0,333.0
17012021,08:00,09:00,,263.0,366.0
17012021,09:00,10:00,,179.0,438.0
17012021,10:00,11:00,,172.0,445.0
17012021,11:00,12:00,,171.0,446.0
17012021,12:00,13:00,,171.0,446.0
17012021,13:00,14:00,,172.0,446.0
17012021,14:00,15:00,,212.0,446.0
17012021,15:00,16:00,,366.0,445.0
17012021,16:00,17:00,,218.0,445.0
17012021,17:00,18:00,,177.0,446.0
17012021,18:00,19:00,,176.0,445.0
17012021,19:00,20:00,,176.0,445.0
17012021,20:00,21:00,,219.0,445.0
17012021,21:00,22:00,,356.0,445.0
17012021,22:00,23:00,,246.0,445.0
17012021,23:00,00:00,,176.0,442.0
18012021,00:00,01:00,,175.0,337.0
18012021,01:00,02:00,,176.0,321.0
18012021,02:00,03:00,,177.0,319.0
18012021,03:00,04:00,,250.0,368.0
18012021,04:00,05:00,,345.0,417.0
18012021,05:00,06:00,,368.0,433.0
18012021,06:00,07:00,,369.0,451.0
18012021,07:00,08:00,,369.0,450.0
18012021,08:00,09:00,,369.0,451.0
18012021,09:00,10:00,,322.0,450.0
18012021,10:00,11:00,,172.0,452.0
18012021,11:00,12:00,,168.0,452.0
18012021,12:00,13:00,,168.0,451.0
18012021,13:00,14:00,,167.0,452.0
18012021,14:00,15:00,,168.0,452.0
18012021,15:00,16:00,,169.0,452.0
18012021,16:00,17:00,,169.0,451.0
18012021,17:00,18:00,,172.0,453.0
18012021,18:00,19:00,,173.0,452.0
18012021,19:00,20:00,,173.0,452.0
18012021,20:00,21:00,,172.0,392.0
18012021,21:00,22:00,,176.0,321.0
18012021,22:00,23:00,,268.0,369.0
18012021,23:00,00:00,,365.0,442.0
19012021,00:00,01:00,,310.0,389.0
19012021,01:00,02:00,,400.0,394.0
19012021,02:00,03:00,,470.0,435.0
19012021,03:00,04:00,,470.0,445.0
19012021,04:00,05:00,,470.0,445.0
19012021,05:00,06:00,,470.0,446.0
19012021,06:00,07:00,,425.0,431.0
19012021,07:00,08:00,,468.0,450.0
19012021,08:00,09:00,,442.0,449.0
19012021,09:00,10:00,,469.0,449.0
19012021,10:00,11:00,,470.0,449.0
19012021,11:00,12:00,,470.0,450.0
19012021,12:00,13:00,,470.0,450.0
19012021,13:00,14:00,,470.0,451.0
19012021,14:00,15:00,,470.0,449.0
19012021,15:00,16:00,,455.0,450.0
19012021,16:00,17:00,,222.0,450.0
19012021,17:00,18:00,,173.0,451.0
19012021,18:00,19:00,,43.0,112.0
19012021,19:00,20:00,,0.0,0.0
19012021,20:00,21:00,,0.0,0.0
19012021,21:00,22:00,,0.0,0.0
19012021,22:00,23:00,,438.0,396.0
19012021,23:00,00:00,,347.0,357.0
20012021,00:00,01:00,,225.0,346.0
20012021,01:00,02:00,,173.0,321.0
20012021,02:00,03:00,,169.0,320.0
20012021,03:00,04:00,,183.0,324.0
20012021,04:00,05:00,,345.0,324.0
20012021,05:00,06:00,,414.0,389.0
20012021,06:00,07:00,,470.0,437.0
20012021,07:00,08:00,,470.0,445.0
20012021,08:00,09:00,,469.0,446.0
20012021,09:00,10:00,,470.0,445.0
20012021,10:00,11:00,,470.0,445.0
20012021,11:00,12:00,,470.0,446.0
20012021,12:00,13:00,,471.0,450.0
20012021,13:00,14:00,,471.0,450.0
20012021,14:00,15:00,,471.0,450.0
20012021,15:00,16:00,,471.0,450.0
20012021,16:00,17:00,,470.0,450.0
20012021,17:00,18:00,,470.0,449.0
20012021,18:00,19:00,,470.0,450.0
20012021,19:00,20:00,,470.0,451.0
20012021,20:00,21:00,,470.0,451.0
20012021,21:00,22:00,,470.0,450.0
20012021,22:00,23:00,,471.0,450.0
20012021,23:00,00:00,,470.0,450.0
21012021,00:00,01:00,,471.0,391.0
21012021,01:00,02:00,,471.0,381.0
21012021,02:00,03:00,,471.0,445.0
21012021,03:00,04:00,,471.0,417.0
21012021,04:00,05:00,,471.0,325.0
21012021,05:00,06:00,,470.0,320.0
21012021,06:00,07:00,,364.0,321.0
21012021,07:00,08:00,,216.0,365.0
21012021,08:00,09:00,,192.0,437.0
21012021,09:00,10:00,,193.0,445.0
21012021,10:00,11:00,,245.0,449.0
21012021,11:00,12:00,,298.0,448.0
21012021,12:00,13:00,,186.0,448.0
21012021,13:00,14:00,,294.0,449.0
21012021,14:00,15:00,,369.0,448.0
21012021,15:00,16:00,,367.0,449.0
21012021,16:00,17:00,,262.0,526.0
21012021,17:00,18:00,,274.0,429.0
21012021,18:00,19:00,,397.0,398.0
21012021,19:00,20:00,,453.0,421.0
21012021,20:00,21:00,,492.0,591.0
21012021,21:00,22:00,,492.0,604.0
21012021,22:00,23:00,,492.0,577.0
21012021,23:00,00:00,,382.0,405.0
22012021,00:00,01:00,,228.0,278.0
22012021,01:00,02:00,,173.0,299.0
22012021,02:00,03:00,,170.0,320.0
22012021,03:00,04:00,,171.0,320.0
22012021,04:00,05:00,,170.0,372.0
22012021,05:00,06:00,,249.0,434.0
22012021,06:00,07:00,,470.0,608.0
22012021,07:00,08:00,,469.0,755.0
22012021,08:00,09:00,,479.0,821.0
22012021,09:00,10:00,,479.0,826.0
22012021,10:00,11:00,,461.0,826.0
22012021,11:00,12:00,,475.0,830.0
22012021,12:00,13:00,,481.0,824.0
22012021,13:00,14:00,,454.0,807.0
22012021,14:00,15:00,,273.0,803.0
22012021,15:00,16:00,,97.0,806.0
22012021,16:00,17:00,,0.0,811.0
22012021,17:00,18:00,,0.0,812.0
22012021,18:00,19:00,,0.0,812.0
22012021,19:00,20:00,,0.0,809.0
22012021,20:00,21:00,,0.0,813.0
22012021,21:00,22:00,,0.0,813.0
22012021,22:00,23:00,,0.0,815.0
22012021,23:00,00:00,,0.0,816.0
23012021,00:00,01:00,,0.0,817.0
23012021,01:00,02:00,,0.0,782.0
23012021,02:00,03:00,,0.0,616.0
23012021,03:00,04:00,,0.0,603.0
23012021,04:00,05:00,,0.0,603.0
23012021,05:00,06:00,,0.0,603.0
23012021,06:00,07:00,,0.0,604.0
23012021,07:00,08:00,,0.0,459.0
23012021,08:00,09:00,,0.0,355.0
23012021,09:00,10:00,,0.0,518.0
23012021,10:00,11:00,,0.0,468.0
23012021,11:00,12:00,,0.0,549.0
23012021,12:00,13:00,,0.0,786.0
23012021,13:00,14:00,,0.0,803.0
23012021,14:00,15:00,,0.0,813.0
23012021,15:00,16:00,,0.0,813.0
23012021,16:00,17:00,,0.0,813.0
23012021,17:00,18:00,,0.0,812.0
23012021,18:00,19:00,,0.0,811.0
23012021,19:00,20:00,,0.0,811.0
23012021,20:00,21:00,,0.0,814.0
23012021,21:00,22:00,,0.0,814.0
23012021,22:00,23:00,,0.0,812.0
23012021,23:00,00:00,,0.0,805.0
24012021,00:00,01:00,,0.0,810.0
24012021,01:00,02:00,,0.0,811.0
24012021,02:00,03:00,,0.0,554.0
24012021,03:00,04:00,,0.0,366.0
24012021,04:00,05:00,,0.0,352.0
24012021,05:00,06:00,,0.0,380.0
24012021,06:00,07:00,,0.0,590.0
24012021,07:00,08:00,,0.0,738.0
24012021,08:00,09:00,,0.0,803.0
24012021,09:00,10:00,,0.0,805.0
24012021,10:00,11:00,,0.0,808.0
24012021,11:00,12:00,,0.0,806.0
24012021,12:00,13:00,,0.0,808.0
24012021,13:00,14:00,,0.0,810.0
24012021,14:00,15:00,,0.0,811.0
24012021,15:00,16:00,,0.0,810.0
24012021,16:00,17:00,,0.0,811.0
24012021,17:00,18:00,,0.0,810.0
24012021,18:00,19:00,,0.0,809.0
24012021,19:00,20:00,,0.0,804.0
24012021,20:00,21:00,,0.0,809.0
24012021,21:00,22:00,,0.0,809.0
24012021,22:00,23:00,,0.0,810.0
24012021,23:00,00:00,,0.0,812.0
25012021,00:00,01:00,,0.0,813.0
25012021,01:00,02:00,,0.0,813.0
25012021,02:00,03:00,,0.0,812.0
25012021,03:00,04:00,,0.0,809.0
25012021,04:00,05:00,,24.0,807.0
25012021,05:00,06:00,,169.0,804.0
25012021,06:00,07:00,,220.0,801.0
25012021,07:00,08:00,,389.0,799.0
25012021,08:00,09:00,,491.0,794.0
25012021,09:00,10:00,,503.0,796.0
25012021,10:00,11:00,,506.0,796.0
25012021,11:00,12:00,,506.0,799.0
25012021,12:00,13:00,,507.0,801.0
25012021,13:00,14:00,,506.0,801.0
25012021,14:00,15:00,,506.0,804.0
25012021,15:00,16:00,,507.0,803.0
25012021,16:00,17:00,,507.0,803.0
25012021,17:00,18:00,,506.0,803.0
25012021,18:00,19:00,,506.0,801.0
25012021,19:00,20:00,,506.0,803.0
25012021,20:00,21:00,,506.0,804.0
25012021,21:00,22:00,,504.0,809.0
25012021,22:00,23:00,,500.0,683.0
25012021,23:00,00:00,,500.0,347.0
26012021,00:00,01:00,,502.0,110.0
26012021,01:00,02:00,,502.0,0.0
26012021,02:00,03:00,,408.0,0.0
26012021,03:00,04:00,,350.0,0.0
26012021,04:00,05:00,,445.0,0.0
26012021,05:00,06:00,,492.0,0.0
26012021,06:00,07:00,,484.0,0.0
26012021,07:00,08:00,,475.0,0.0
26012021,08:00,09:00,,474.0,0.0
26012021,09:00,10:00,,474.0,0.0
26012021,10:00,11:00,,475.0,0.0
26012021,11:00,12:00,,475.0,0.0
26012021,12:00,13:00,,477.0,0.0
26012021,13:00,14:00,,476.0,0.0
26012021,14:00,15:00,,476.0,0.0
26012021,15:00,16:00,,483.0,0.0
26012021,16:00,17:00,,487.0,0.0
26012021,17:00,18:00,,487.0,0.0
26012021,18:00,19:00,,488.0,0.0
26012021,19:00,20:00,,493.0,0.0
26012021,20:00,21:00,,492.0,0.0
26012021,21:00,22:00,,496.0,0.0
26012021,22:00,23:00,,424.0,0.0
26012021,23:00,00:00,,281.0,0.0
27012021,00:00,01:00,,179.0,0.0
27012021,01:00,02:00,,178.0,0.0
27012021,02:00,03:00,,178.0,0.0
27012021,03:00,04:00,,178.0,0.0
27012021,04:00,05:00,,175.0,0.0
27012021,05:00,06:00,,278.0,0.0
27012021,06:00,07:00,,352.0,0.0
27012021,07:00,08:00,,426.0,0.0
27012021,08:00,09:00,,485.0,0.0
27012021,09:00,10:00,,489.0,0.0
27012021,10:00,11:00,,489.0,0.0
27012021,11:00,12:00,,487.0,0.0
27012021,12:00,13:00,,488.0,0.0
27012021,13:00,14:00,,487.0,0.0
27012021,14:00,15:00,,479.0,0.0
27012021,15:00,16:00,,471.0,0.0
27012021,16:00,17:00,,471.0,0.0
27012021,17:00,18:00,,471.0,0.0
27012021,18:00,19:00,,471.0,0.0
27012021,19:00,20:00,,471.0,0.0
27012021,20:00,21:00,,471.0,0.0
27012021,21:00,22:00,,475.0,0.0
27012021,22:00,23:00,,481.0,0.0
27012021,23:00,00:00,,476.0,0.0
28012021,00:00,01:00,,298.0,0.0
28012021,01:00,02:00,,172.0,0.0
28012021,02:00,03:00,,167.0,0.0
28012021,03:00,04:00,,167.0,0.0
28012021,04:00,05:00,,167.0,0.0
28012021,05:00,06:00,,198.0,0.0
28012021,06:00,07:00,,340.0,0.0
28012021,07:00,08:00,,448.0,0.0
28012021,08:00,09:00,,475.0,0.0
28012021,09:00,10:00,,478.0,0.0
28012021,10:00,11:00,,482.0,0.0
28012021,11:00,12:00,,488.0,0.0
28012021,12:00,13:00,,489.0,0.0
28012021,13:00,14:00,,491.0,0.0
