date,start,end,11WD8TIEF5G-GUDI,11WD8TIEF5C----9
10012020,20:00,21:00,,143
10012020,21:00,22:00,,146
10012020,22:00,23:00,,149
10012020,23:00,00:00,,149
11012020,00:00,01:00,,142
11012020,01:00,02:00,,144
11012020,02:00,03:00,,145
11012020,03:00,04:00,,141
11012020,04:00,05:00,,141
11012020,05:00,06:00,,138
11012020,06:00,07:00,,120
11012020,07:00,08:00,,126
11012020,08:00,09:00,,128
11012020,09:00,10:00,,124
11012020,10:00,11:00,,124
11012020,11:00,12:00,,124
11012020,12:00,13:00,,124
11012020,13:00,14:00,,124
11012020,14:00,15:00,,123
11012020,15:00,16:00,,125
11012020,16:00,17:00,,125
11012020,17:00,18:00,,123
11012020,18:00,19:00,,132
11012020,19:00,20:00,,156
11012020,20:00,21:00,,0
11012020,21:00,22:00,,0
11012020,22:00,23:00,,37
11012020,23:00,00:00,,145
12012020,00:00,01:00,,143
12012020,01:00,02:00,,139
12012020,02:00,03:00,,136
12012020,03:00,04:00,,135
12012020,04:00,05:00,,133
12012020,05:00,06:00,,138
12012020,06:00,07:00,,139
12012020,07:00,08:00,,144
12012020,08:00,09:00,,144
12012020,09:00,10:00,,148
12012020,10:00,11:00,,142
12012020,11:00,12:00,,142
12012020,12:00,13:00,,142
12012020,13:00,14:00,,142
12012020,14:00,15:00,,147
12012020,15:00,16:00,,148
12012020,16:00,17:00,,148
12012020,17:00,18:00,,149
12012020,18:00,19:00,,148
12012020,19:00,20:00,,151
12012020,20:00,21:00,,148
12012020,21:00,22:00,,148
12012020,22:00,23:00,,145
12012020,23:00,00:00,,143
13012020,00:00,01:00,,130
13012020,01:00,02:00,,129
13012020,02:00,03:00,,130
13012020,03:00,04:00,,132
13012020,04:00,05:00,,140
13012020,05:00,06:00,,146
13012020,06:00,07:00,,149
13012020,07:00,08:00,,152
13012020,08:00,09:00,,155
13012020,09:00,10:00,,151
13012020,10:00,11:00,,149
13012020,11:00,12:00,,152
13012020,12:00,13:00,,158
13012020,13:00,14:00,,151
13012020,14:00,15:00,,152
13012020,15:00,16:00,,147
13012020,16:00,17:00,,144
13012020,17:00,18:00,,146
13012020,18:00,19:00,,145
13012020,19:00,20:00,,146
13012020,20:00,21:00,,146
13012020,21:00,22:00,,146
13012020,22:00,23:00,,148
13012020,23:00,00:00,,144
14012020,00:00,01:00,,144
14012020,01:00,02:00,,145
14012020,02:00,03:00,,143
14012020,03:00,04:00,,140
14012020,04:00,05:00,,141
14012020,05:00,06:00,,142
14012020,06:00,07:00,,141
14012020,07:00,08:00,,143
14012020,08:00,09:00,,110
14012020,09:00,10:00,,149
14012020,10:00,11:00,,150
14012020,11:00,12:00,,149
14012020,12:00,13:00,,148
14012020,13:00,14:00,,147
14012020,14:00,15:00,,146
14012020,15:00,16:00,,150
14012020,16:00,17:00,,147
14012020,17:00,18:00,,148
14012020,18:00,19:00,,149
14012020,19:00,20:00,,148
14012020,20:00,21:00,,144
14012020,21:00,22:00,,122
14012020,22:00,23:00,,128
14012020,23:00,00:00,,121
15012020,00:00,01:00,,102
15012020,01:00,02:00,,103
15012020,02:00,03:00,,104
15012020,03:00,04:00,,106
15012020,04:00,05:00,,106
15012020,05:00,06:00,,126
15012020,06:00,07:00,,130
15012020,07:00,08:00,,137
15012020,08:00,09:00,,134
15012020,09:00,10:00,,142
15012020,10:00,11:00,,135
15012020,11:00,12:00,,132
15012020,12:00,13:00,,133
15012020,13:00,14:00,,132
15012020,14:00,15:00,,128
15012020,15:00,16:00,,130
15012020,16:00,17:00,,131
15012020,17:00,18:00,,121
15012020,18:00,19:00,,120
15012020,19:00,20:00,,123
15012020,20:00,21:00,,138
15012020,21:00,22:00,,145
15012020,22:00,23:00,,141
15012020,23:00,00:00,,127
16012020,00:00,01:00,,122
16012020,01:00,02:00,,118
16012020,02:00,03:00,,112
16012020,03:00,04:00,,112
16012020,04:00,05:00,,122
16012020,05:00,06:00,,143
16012020,06:00,07:00,,153
16012020,07:00,08:00,,152
16012020,08:00,09:00,,156
16012020,09:00,10:00,,158
16012020,10:00,11:00,,163
16012020,11:00,12:00,,158
16012020,12:00,13:00,,145
16012020,13:00,14:00,,143
16012020,14:00,15:00,,141
16012020,15:00,16:00,,139
16012020,16:00,17:00,,144
16012020,17:00,18:00,,144
16012020,18:00,19:00,,143
16012020,19:00,20:00,,143
16012020,20:00,21:00,,143
16012020,21:00,22:00,,143
16012020,22:00,23:00,,145
16012020,23:00,00:00,,143
17012020,00:00,01:00,,143
17012020,01:00,02:00,,140
17012020,02:00,03:00,,128
17012020,03:00,04:00,,127
17012020,04:00,05:00,,133
17012020,05:00,06:00,,140
17012020,06:00,07:00,,145
17012020,07:00,08:00,,142
17012020,08:00,09:00,,145
17012020,09:00,10:00,,148
17012020,10:00,11:00,,150
17012020,11:00,12:00,,152
17012020,12:00,13:00,,151
17012020,13:00,14:00,,153
17012020,14:00,15:00,,153
17012020,15:00,16:00,,144
17012020,16:00,17:00,,148
17012020,17:00,18:00,,140
17012020,18:00,19:00,,145
17012020,19:00,20:00,,143
17012020,20:00,21:00,,142
17012020,21:00,22:00,,141
17012020,22:00,23:00,,147
17012020,23:00,00:00,,137
18012020,00:00,01:00,,122
18012020,01:00,02:00,,115
18012020,02:00,03:00,,116
18012020,03:00,04:00,,120
18012020,04:00,05:00,,129
18012020,05:00,06:00,,139
18012020,06:00,07:00,,145
18012020,07:00,08:00,,146
18012020,08:00,09:00,,147
18012020,09:00,10:00,,147
18012020,10:00,11:00,,147
18012020,11:00,12:00,,148
18012020,12:00,13:00,,148
18012020,13:00,14:00,,147
18012020,14:00,15:00,,146
18012020,15:00,16:00,,146
18012020,16:00,17:00,,146
18012020,17:00,18:00,,144
18012020,18:00,19:00,,146
18012020,19:00,20:00,,147
18012020,20:00,21:00,,149
18012020,21:00,22:00,,146
18012020,22:00,23:00,,141
18012020,23:00,00:00,,139
19012020,00:00,01:00,,139
19012020,01:00,02:00,,141
19012020,02:00,03:00,,143
19012020,03:00,04:00,,143
19012020,04:00,05:00,,144
19012020,05:00,06:00,,144
19012020,06:00,07:00,,146
19012020,07:00,08:00,,147
19012020,08:00,09:00,,146
19012020,09:00,10:00,,146
19012020,10:00,11:00,,144
19012020,11:00,12:00,,147
19012020,12:00,13:00,,146
19012020,13:00,14:00,,149
19012020,14:00,15:00,,147
19012020,15:00,16:00,,146
19012020,16:00,17:00,,143
19012020,17:00,18:00,,144
19012020,18:00,19:00,,142
19012020,19:00,20:00,,142
19012020,20:00,21:00,,145
19012020,21:00,22:00,,148
19012020,22:00,23:00,,145
19012020,23:00,00:00,,145
20012020,00:00,01:00,,145
20012020,01:00,02:00,,140
20012020,02:00,03:00,,137
20012020,03:00,04:00,,136
20012020,04:00,05:00,,136
20012020,05:00,06:00,,137
20012020,06:00,07:00,,144
20012020,07:00,08:00,,146
20012020,08:00,09:00,,149
20012020,09:00,10:00,,149
20012020,10:00,11:00,,148
20012020,11:00,12:00,,156
20012020,12:00,13:00,,160
20012020,13:00,14:00,,158
20012020,14:00,15:00,,158
20012020,15:00,16:00,,163
20012020,16:00,17:00,,156
20012020,17:00,18:00,,150
20012020,18:00,19:00,,151
20012020,19:00,20:00,,152
20012020,20:00,21:00,,156
20012020,21:00,22:00,,150
20012020,22:00,23:00,,149
20012020,23:00,00:00,,145
21012020,00:00,01:00,,140
21012020,01:00,02:00,,137
21012020,02:00,03:00,,137
21012020,03:00,04:00,,137
21012020,04:00,05:00,,140
21012020,05:00,06:00,,147
21012020,06:00,07:00,,148
21012020,07:00,08:00,,146
21012020,08:00,09:00,,148
21012020,09:00,10:00,,151
21012020,10:00,11:00,,151
21012020,11:00,12:00,,112
21012020,12:00,13:00,,152
21012020,13:00,14:00,,150
21012020,14:00,15:00,,149
21012020,15:00,16:00,,151
21012020,16:00,17:00,,149
21012020,17:00,18:00,,147
21012020,18:00,19:00,,147
21012020,19:00,20:00,,150
21012020,20:00,21:00,,150
21012020,21:00,22:00,,144
21012020,22:00,23:00,,138
21012020,23:00,00:00,,134
22012020,00:00,01:00,,128
22012020,01:00,02:00,,126
22012020,02:00,03:00,,125
22012020,03:00,04:00,,126
22012020,04:00,05:00,,129
22012020,05:00,06:00,,136
22012020,06:00,07:00,,141
22012020,07:00,08:00,,149
22012020,08:00,09:00,,148
22012020,09:00,10:00,,147
22012020,10:00,11:00,,156
22012020,11:00,12:00,,163
22012020,12:00,13:00,,164
22012020,13:00,14:00,,164
22012020,14:00,15:00,,162
22012020,15:00,16:00,,162
22012020,16:00,17:00,,156
22012020,17:00,18:00,,156
22012020,18:00,19:00,,158
22012020,19:00,20:00,,161
22012020,20:00,21:00,,161
22012020,21:00,22:00,,162
22012020,22:00,23:00,,156
22012020,23:00,00:00,,141
23012020,00:00,01:00,,144
23012020,01:00,02:00,,145
23012020,02:00,03:00,,146
23012020,03:00,04:00,,145
23012020,04:00,05:00,,140
23012020,05:00,06:00,,140
23012020,06:00,07:00,,152
23012020,07:00,08:00,,154
23012020,08:00,09:00,,152
23012020,09:00,10:00,,150
23012020,10:00,11:00,,150
23012020,11:00,12:00,,154
23012020,12:00,13:00,,155
23012020,13:00,14:00,,155
23012020,14:00,15:00,,152
23012020,15:00,16:00,,152
23012020,16:00,17:00,,152
23012020,17:00,18:00,,152
23012020,18:00,19:00,,152
23012020,19:00,20:00,,151
23012020,20:00,21:00,,154
23012020,21:00,22:00,,150
23012020,22:00,23:00,,153
23012020,23:00,00:00,,147
24012020,00:00,01:00,,144
24012020,01:00,02:00,,143
24012020,02:00,03:00,,143
24012020,03:00,04:00,,145
24012020,04:00,05:00,,144
24012020,05:00,06:00,,143
24012020,06:00,07:00,,144
24012020,07:00,08:00,,144
24012020,08:00,09:00,,144
24012020,09:00,10:00,,145
24012020,10:00,11:00,,145
24012020,11:00,12:00,,144
24012020,12:00,13:00,,144
24012020,13:00,14:00,,144
24012020,14:00,15:00,,145
24012020,15:00,16:00,,146
24012020,16:00,17:00,,145
24012020,17:00,18:00,,145
24012020,18:00,19:00,,145
24012020,19:00,20:00,,144
24012020,20:00,21:00,,143
24012020,21:00,22:00,,148
24012020,22:00,23:00,,155
24012020,23:00,00:00,,146
25012020,00:00,01:00,,146
25012020,01:00,02:00,,146
25012020,02:00,03:00,,138
25012020,03:00,04:00,,138
25012020,04:00,05:00,,143
25012020,05:00,06:00,,141
25012020,06:00,07:00,,134
25012020,07:00,08:00,,143
25012020,08:00,09:00,,147
25012020,09:00,10:00,,146
25012020,10:00,11:00,,146
25012020,11:00,12:00,,145
25012020,12:00,13:00,,145
25012020,13:00,14:00,,146
25012020,14:00,15:00,,146
25012020,15:00,16:00,,145
25012020,16:00,17:00,,146
25012020,17:00,18:00,,146
25012020,18:00,19:00,,146
25012020,19:00,20:00,,146
25012020,20:00,21:00,,150
25012020,21:00,22:00,,149
25012020,22:00,23:00,,146
25012020,23:00,00:00,,147
26012020,00:00,01:00,,148
26012020,01:00,02:00,,136
26012020,02:00,03:00,,131
26012020,03:00,04:00,,123
26012020,04:00,05:00,,135
26012020,05:00,06:00,,134
26012020,06:00,07:00,,136
26012020,07:00,08:00,,144
26012020,08:00,09:00,,145
26012020,09:00,10:00,,147
26012020,10:00,11:00,,147
26012020,11:00,12:00,,147
26012020,12:00,13:00,,147
26012020,13:00,14:00,,147
26012020,14:00,15:00,,147
26012020,15:00,16:00,,147
26012020,16:00,17:00,,147
26012020,17:00,18:00,,147
26012020,18:00,19:00,,147
26012020,19:00,20:00,,148
26012020,20:00,21:00,,155
26012020,21:00,22:00,,148
26012020,22:00,23:00,,149
26012020,23:00,00:00,,149
27012020,00:00,01:00,,149
27012020,01:00,02:00,,146
27012020,02:00,03:00,,140
27012020,03:00,04:00,,136
27012020,04:00,05:00,,140
27012020,05:00,06:00,,144
27012020,06:00,07:00,,148
27012020,07:00,08:00,,148
27012020,08:00,09:00,,149
27012020,09:00,10:00,,136
27012020,10:00,11:00,,152
27012020,11:00,12:00,,152
27012020,12:00,13:00,,136
27012020,13:00,14:00,,142
27012020,14:00,15:00,,148
27012020,15:00,16:00,,147
27012020,16:00,17:00,,148
27012020,17:00,18:00,,151
27012020,18:00,19:00,,152
27012020,19:00,20:00,,152
27012020,20:00,21:00,,154
27012020,21:00,22:00,,151
27012020,22:00,23:00,,154
27012020,23:00,00:00,,138
28012020,00:00,01:00,,121
28012020,01:00,02:00,,123
28012020,02:00,03:00,,122
28012020,03:00,04:00,,121
28012020,04:00,05:00,,141
28012020,05:00,06:00,,148
28012020,06:00,07:00,,154
28012020,07:00,08:00,,160
28012020,08:00,09:00,,158
28012020,09:00,10:00,,148
28012020,10:00,11:00,,148
28012020,11:00,12:00,,149
28012020,12:00,13:00,,133
28012020,13:00,14:00,,145
28012020,14:00,15:00,,143
28012020,15:00,16:00,,145
28012020,16:00,17:00,,146
28012020,17:00,18:00,,146
28012020,18:00,19:00,,142
28012020,19:00,20:00,,146
28012020,20:00,21:00,,146
28012020,21:00,22:00,,149
28012020,22:00,23:00,,153
28012020,23:00,00:00,,145
29012020,00:00,01:00,,144
29012020,01:00,02:00,,145
29012020,02:00,03:00,,144
29012020,03:00,04:00,,144
29012020,04:00,05:00,,143
29012020,05:00,06:00,,148
29012020,06:00,07:00,,145
29012020,07:00,08:00,,145
29012020,08:00,09:00,,145
29012020,09:00,10:00,,146
29012020,10:00,11:00,,146
29012020,11:00,12:00,,146
29012020,12:00,13:00,,144
29012020,13:00,14:00,,145
29012020,14:00,15:00,,143
29012020,15:00,16:00,,141
29012020,16:00,17:00,,140
29012020,17:00,18:00,,141
29012020,18:00,19:00,,141
29012020,19:00,20:00,,141
29012020,20:00,21:00,,141
29012020,21:00,22:00,,142
29012020,22:00,23:00,,146
29012020,23:00,00:00,,147
30012020,00:00,01:00,,134
30012020,01:00,02:00,,134
30012020,02:00,03:00,,132
30012020,03:00,04:00,,132
30012020,04:00,05:00,,139
30012020,05:00,06:00,,148
30012020,06:00,07:00,,146
30012020,07:00,08:00,,144
30012020,08:00,09:00,,134
30012020,09:00,10:00,,144
30012020,10:00,11:00,,145
30012020,11:00,12:00,,146
30012020,12:00,13:00,,147
30012020,13:00,14:00,,148
30012020,14:00,15:00,,149
30012020,15:00,16:00,,149
30012020,16:00,17:00,,148
30012020,17:00,18:00,,110
30012020,18:00,19:00,,146
30012020,19:00,20:00,,144
30012020,20:00,21:00,,142
30012020,21:00,22:00,,143
30012020,22:00,23:00,,142
30012020,23:00,00:00,,140
31012020,00:00,01:00,,64
31012020,01:00,02:00,,64
31012020,02:00,03:00,,66
31012020,03:00,04:00,,68
31012020,04:00,05:00,,60
31012020,05:00,06:00,,97
31012020,06:00,07:00,,144
31012020,07:00,08:00,,155
31012020,08:00,09:00,,153
31012020,09:00,10:00,,151
31012020,10:00,11:00,,152
31012020,11:00,12:00,,154
31012020,12:00,13:00,,156
31012020,13:00,14:00,,154
31012020,14:00,15:00,,145
31012020,15:00,16:00,,144
31012020,16:00,17:00,,145
31012020,17:00,18:00,,144
31012020,18:00,19:00,,144
31012020,19:00,20:00,,144
31012020,20:00,21:00,,144
31012020,21:00,22:00,,146
31012020,22:00,23:00,,149
31012020,23:00,00:00,,140
1022020,00:00,01:00,,82
1022020,01:00,02:00,,55
1022020,02:00,03:00,,57
1022020,03:00,04:00,,59
1022020,04:00,05:00,,57
1022020,05:00,06:00,,65
1022020,06:00,07:00,,62
1022020,07:00,08:00,,62
1022020,08:00,09:00,,64
1022020,09:00,10:00,,63
1022020,10:00,11:00,,55
1022020,11:00,12:00,,56
1022020,12:00,13:00,,63
1022020,13:00,14:00,,65
1022020,14:00,15:00,,57
1022020,15:00,16:00,,59
1022020,16:00,17:00,,69
1022020,17:00,18:00,,67
1022020,18:00,19:00,,57
1022020,19:00,20:00,,64
1022020,20:00,21:00,,55
1022020,21:00,22:00,,56
1022020,22:00,23:00,,58
1022020,23:00,00:00,,55
2022020,00:00,01:00,,57
2022020,01:00,02:00,,60
2022020,02:00,03:00,,60
2022020,03:00,04:00,,59
2022020,04:00,05:00,,60
2022020,05:00,06:00,,61
2022020,06:00,07:00,,64
2022020,07:00,08:00,,82
2022020,08:00,09:00,,136
2022020,09:00,10:00,,145
2022020,10:00,11:00,,148
2022020,11:00,12:00,,150
2022020,12:00,13:00,,149
2022020,13:00,14:00,,148
2022020,14:00,15:00,,149
2022020,15:00,16:00,,148
2022020,16:00,17:00,,151
2022020,17:00,18:00,,148
2022020,18:00,19:00,,147
2022020,19:00,20:00,,146
2022020,20:00,21:00,,146
2022020,21:00,22:00,,149
2022020,22:00,23:00,,146
2022020,23:00,00:00,,143
3022020,00:00,01:00,,144
3022020,01:00,02:00,,143
3022020,02:00,03:00,,145
3022020,03:00,04:00,,144
3022020,04:00,05:00,,144
3022020,05:00,06:00,,144
3022020,06:00,07:00,,143
3022020,07:00,08:00,,143
3022020,08:00,09:00,,143
3022020,09:00,10:00,,145
3022020,10:00,11:00,,144
3022020,11:00,12:00,,145
3022020,12:00,13:00,,142
3022020,13:00,14:00,,144
3022020,14:00,15:00,,144
3022020,15:00,16:00,,145
3022020,16:00,17:00,,145
3022020,17:00,18:00,,144
3022020,18:00,19:00,,147
3022020,19:00,20:00,,147
3022020,20:00,21:00,,148
3022020,21:00,22:00,,153
3022020,22:00,23:00,,147
3022020,23:00,00:00,,146
4022020,00:00,01:00,,146
4022020,01:00,02:00,,147
4022020,02:00,03:00,,148
4022020,03:00,04:00,,146
4022020,04:00,05:00,,145
4022020,05:00,06:00,,146
4022020,06:00,07:00,,149
4022020,07:00,08:00,,145
4022020,08:00,09:00,,144
4022020,09:00,10:00,,144
4022020,10:00,11:00,,144
4022020,11:00,12:00,,145
4022020,12:00,13:00,,142
4022020,13:00,14:00,,145
4022020,14:00,15:00,,145
4022020,15:00,16:00,,146
4022020,16:00,17:00,,146
4022020,17:00,18:00,,145
4022020,18:00,19:00,,146
4022020,19:00,20:00,,144
4022020,20:00,21:00,,145
4022020,21:00,22:00,,147
4022020,22:00,23:00,,144
4022020,23:00,00:00,,143
5022020,00:00,01:00,,149
5022020,01:00,02:00,,145
5022020,02:00,03:00,,145
5022020,03:00,04:00,,144
5022020,04:00,05:00,,143
5022020,05:00,06:00,,144
5022020,06:00,07:00,,144
5022020,07:00,08:00,,145
5022020,08:00,09:00,,144
5022020,09:00,10:00,,146
5022020,10:00,11:00,,146
5022020,11:00,12:00,,144
5022020,12:00,13:00,,146
5022020,13:00,14:00,,138
5022020,14:00,15:00,,129
5022020,15:00,16:00,,139
5022020,16:00,17:00,,144
5022020,17:00,18:00,,143
5022020,18:00,19:00,,144
5022020,19:00,20:00,,147
5022020,20:00,21:00,,148
5022020,21:00,22:00,,147
5022020,22:00,23:00,,152
5022020,23:00,00:00,,135
6022020,00:00,01:00,,131
6022020,01:00,02:00,,131
6022020,02:00,03:00,,132
6022020,03:00,04:00,,134
6022020,04:00,05:00,,136
6022020,05:00,06:00,,142
6022020,06:00,07:00,,145
6022020,07:00,08:00,,152
6022020,08:00,09:00,,147
6022020,09:00,10:00,,145
6022020,10:00,11:00,,149
6022020,11:00,12:00,,149
6022020,12:00,13:00,,149
6022020,13:00,14:00,,145
6022020,14:00,15:00,,142
6022020,15:00,16:00,,142
6022020,16:00,17:00,,146
6022020,17:00,18:00,,146
6022020,18:00,19:00,,148
6022020,19:00,20:00,,150
6022020,20:00,21:00,,150
6022020,21:00,22:00,,145
6022020,22:00,23:00,,147
6022020,23:00,00:00,,136
7022020,00:00,01:00,,133
7022020,01:00,02:00,,134
7022020,02:00,03:00,,137
7022020,03:00,04:00,,136
7022020,04:00,05:00,,137
7022020,05:00,06:00,,139
7022020,06:00,07:00,,140
7022020,07:00,08:00,,136
7022020,08:00,09:00,,136
7022020,09:00,10:00,,137
7022020,10:00,11:00,,139
7022020,11:00,12:00,,136
7022020,12:00,13:00,,135
7022020,13:00,14:00,,89
7022020,14:00,15:00,,58
7022020,15:00,16:00,,60
7022020,16:00,17:00,,60
7022020,17:00,18:00,,59
7022020,18:00,19:00,,58
7022020,19:00,20:00,,58
7022020,20:00,21:00,,60
7022020,21:00,22:00,,58
7022020,22:00,23:00,,55
7022020,23:00,00:00,,105
8022020,00:00,01:00,,129
8022020,01:00,02:00,,144
8022020,02:00,03:00,,145
8022020,03:00,04:00,,147
8022020,04:00,05:00,,143
8022020,05:00,06:00,,142
8022020,06:00,07:00,,133
8022020,07:00,08:00,,133
8022020,08:00,09:00,,118
8022020,09:00,10:00,,116
8022020,10:00,11:00,,116
8022020,11:00,12:00,,115
8022020,12:00,13:00,,145
8022020,13:00,14:00,,149
8022020,14:00,15:00,,148
8022020,15:00,16:00,,141
