date,start,end,11WD2MEHR2CSWHCZ
31072022,08:00,09:00,0.0
31072022,09:00,10:00,0.0
31072022,10:00,11:00,0.0
31072022,11:00,12:00,17.0
31072022,12:00,13:00,187.0
31072022,13:00,14:00,337.0
31072022,14:00,15:00,437.0
31072022,15:00,16:00,451.0
31072022,16:00,17:00,451.0
31072022,17:00,18:00,450.0
31072022,18:00,19:00,390.0
31072022,19:00,20:00,290.0
31072022,20:00,21:00,271.0
31072022,21:00,22:00,270.0
31072022,22:00,23:00,269.0
31072022,23:00,00:00,270.0
1082022,00:00,01:00,202.0
1082022,01:00,02:00,271.0
1082022,02:00,03:00,270.0
1082022,03:00,04:00,270.0
1082022,04:00,05:00,270.0
1082022,05:00,06:00,316.0
1082022,06:00,07:00,388.0
1082022,07:00,08:00,284.0
1082022,08:00,09:00,250.0
1082022,09:00,10:00,250.0
1082022,10:00,11:00,251.0
1082022,11:00,12:00,248.0
1082022,12:00,13:00,251.0
1082022,13:00,14:00,250.0
1082022,14:00,15:00,250.0
1082022,15:00,16:00,251.0
1082022,16:00,17:00,250.0
1082022,17:00,18:00,250.0
1082022,18:00,19:00,250.0
1082022,19:00,20:00,251.0
1082022,20:00,21:00,251.0
1082022,21:00,22:00,250.0
1082022,22:00,23:00,249.0
1082022,23:00,00:00,251.0
2082022,00:00,01:00,296.0
2082022,01:00,02:00,301.0
2082022,02:00,03:00,300.0
2082022,03:00,04:00,301.0
2082022,04:00,05:00,300.0
2082022,05:00,06:00,300.0
2082022,06:00,07:00,300.0
2082022,07:00,08:00,316.0
2082022,08:00,09:00,326.0
2082022,09:00,10:00,298.0
2082022,10:00,11:00,167.0
2082022,11:00,12:00,152.0
2082022,12:00,13:00,152.0
2082022,13:00,14:00,152.0
2082022,14:00,15:00,152.0
2082022,15:00,16:00,153.0
2082022,16:00,17:00,280.0
2082022,17:00,18:00,300.0
2082022,18:00,19:00,301.0
2082022,19:00,20:00,300.0
2082022,20:00,21:00,300.0
2082022,21:00,22:00,300.0
2082022,22:00,23:00,300.0
2082022,23:00,00:00,300.0
3082022,00:00,01:00,300.0
3082022,01:00,02:00,300.0
3082022,02:00,03:00,259.0
3082022,03:00,04:00,151.0
3082022,04:00,05:00,150.0
3082022,05:00,06:00,150.0
3082022,06:00,07:00,151.0
3082022,07:00,08:00,150.0
3082022,08:00,09:00,202.0
3082022,09:00,10:00,322.0
3082022,10:00,11:00,320.0
3082022,11:00,12:00,421.0
3082022,12:00,13:00,459.0
3082022,13:00,14:00,460.0
3082022,14:00,15:00,336.0
3082022,15:00,16:00,308.0
3082022,16:00,17:00,307.0
3082022,17:00,18:00,311.0
3082022,18:00,19:00,278.0
3082022,19:00,20:00,156.0
3082022,20:00,21:00,153.0
3082022,21:00,22:00,152.0
3082022,22:00,23:00,152.0
3082022,23:00,00:00,152.0
4082022,00:00,01:00,155.0
4082022,01:00,02:00,290.0
4082022,02:00,03:00,300.0
4082022,03:00,04:00,300.0
4082022,04:00,05:00,301.0
4082022,05:00,06:00,300.0
4082022,06:00,07:00,300.0
4082022,07:00,08:00,300.0
4082022,08:00,09:00,300.0
4082022,09:00,10:00,301.0
4082022,10:00,11:00,300.0
4082022,11:00,12:00,300.0
4082022,12:00,13:00,300.0
4082022,13:00,14:00,301.0
4082022,14:00,15:00,300.0
4082022,15:00,16:00,300.0
4082022,16:00,17:00,300.0
4082022,17:00,18:00,300.0
4082022,18:00,19:00,299.0
4082022,19:00,20:00,301.0
4082022,20:00,21:00,300.0
4082022,21:00,22:00,300.0
4082022,22:00,23:00,300.0
4082022,23:00,00:00,304.0
5082022,00:00,01:00,314.0
5082022,01:00,02:00,314.0
5082022,02:00,03:00,313.0
5082022,03:00,04:00,312.0
5082022,04:00,05:00,314.0
5082022,05:00,06:00,307.0
5082022,06:00,07:00,307.0
5082022,07:00,08:00,302.0
5082022,08:00,09:00,291.0
5082022,09:00,10:00,290.0
5082022,10:00,11:00,302.0
5082022,11:00,12:00,445.0
5082022,12:00,13:00,450.0
5082022,13:00,14:00,450.0
5082022,14:00,15:00,450.0
5082022,15:00,16:00,442.0
5082022,16:00,17:00,314.0
5082022,17:00,18:00,309.0
5082022,18:00,19:00,309.0
5082022,19:00,20:00,308.0
5082022,20:00,21:00,310.0
5082022,21:00,22:00,314.0
5082022,22:00,23:00,312.0
5082022,23:00,00:00,310.0
6082022,00:00,01:00,311.0
6082022,01:00,02:00,314.0
6082022,02:00,03:00,311.0
6082022,03:00,04:00,308.0
6082022,04:00,05:00,313.0
6082022,05:00,06:00,293.0
6082022,06:00,07:00,250.0
6082022,07:00,08:00,250.0
6082022,08:00,09:00,251.0
6082022,09:00,10:00,250.0
6082022,10:00,11:00,259.0
6082022,11:00,12:00,301.0
6082022,12:00,13:00,301.0
6082022,13:00,14:00,300.0
6082022,14:00,15:00,301.0
6082022,15:00,16:00,303.0
6082022,16:00,17:00,302.0
6082022,17:00,18:00,300.0
6082022,18:00,19:00,300.0
6082022,19:00,20:00,301.0
6082022,20:00,21:00,313.0
6082022,21:00,22:00,323.0
6082022,22:00,23:00,316.0
6082022,23:00,00:00,311.0
7082022,00:00,01:00,313.0
7082022,01:00,02:00,315.0
7082022,02:00,03:00,310.0
7082022,03:00,04:00,313.0
7082022,04:00,05:00,313.0
7082022,05:00,06:00,316.0
7082022,06:00,07:00,314.0
7082022,07:00,08:00,316.0
7082022,08:00,09:00,315.0
7082022,09:00,10:00,314.0
7082022,10:00,11:00,322.0
7082022,11:00,12:00,319.0
7082022,12:00,13:00,322.0
7082022,13:00,14:00,326.0
7082022,14:00,15:00,324.0
7082022,15:00,16:00,322.0
7082022,16:00,17:00,319.0
7082022,17:00,18:00,310.0
7082022,18:00,19:00,301.0
7082022,19:00,20:00,300.0
7082022,20:00,21:00,302.0
7082022,21:00,22:00,300.0
7082022,22:00,23:00,300.0
7082022,23:00,00:00,300.0
8082022,00:00,01:00,300.0
8082022,01:00,02:00,301.0
8082022,02:00,03:00,300.0
8082022,03:00,04:00,300.0
8082022,04:00,05:00,300.0
8082022,05:00,06:00,300.0
8082022,06:00,07:00,299.0
8082022,07:00,08:00,317.0
8082022,08:00,09:00,450.0
8082022,09:00,10:00,456.0
8082022,10:00,11:00,455.0
8082022,11:00,12:00,455.0
8082022,12:00,13:00,455.0
8082022,13:00,14:00,411.0
8082022,14:00,15:00,254.0
8082022,15:00,16:00,249.0
8082022,16:00,17:00,251.0
8082022,17:00,18:00,251.0
8082022,18:00,19:00,254.0
8082022,19:00,20:00,302.0
8082022,20:00,21:00,301.0
8082022,21:00,22:00,300.0
8082022,22:00,23:00,301.0
8082022,23:00,00:00,307.0
9082022,00:00,01:00,390.0
9082022,01:00,02:00,390.0
9082022,02:00,03:00,389.0
9082022,03:00,04:00,390.0
9082022,04:00,05:00,390.0
9082022,05:00,06:00,390.0
9082022,06:00,07:00,389.0
9082022,07:00,08:00,390.0
9082022,08:00,09:00,377.0
9082022,09:00,10:00,302.0
9082022,10:00,11:00,285.0
9082022,11:00,12:00,284.0
9082022,12:00,13:00,282.0
9082022,13:00,14:00,281.0
9082022,14:00,15:00,283.0
9082022,15:00,16:00,291.0
9082022,16:00,17:00,341.0
9082022,17:00,18:00,341.0
9082022,18:00,19:00,345.0
9082022,19:00,20:00,389.0
9082022,20:00,21:00,390.0
9082022,21:00,22:00,389.0
9082022,22:00,23:00,389.0
9082022,23:00,00:00,390.0
10082022,00:00,01:00,391.0
10082022,01:00,02:00,389.0
10082022,02:00,03:00,390.0
10082022,03:00,04:00,390.0
10082022,04:00,05:00,390.0
10082022,05:00,06:00,390.0
10082022,06:00,07:00,390.0
10082022,07:00,08:00,390.0
10082022,08:00,09:00,365.0
10082022,09:00,10:00,273.0
10082022,10:00,11:00,338.0
10082022,11:00,12:00,390.0
10082022,12:00,13:00,390.0
10082022,13:00,14:00,390.0
10082022,14:00,15:00,390.0
10082022,15:00,16:00,389.0
10082022,16:00,17:00,390.0
10082022,17:00,18:00,397.0
10082022,18:00,19:00,448.0
10082022,19:00,20:00,450.0
10082022,20:00,21:00,450.0
10082022,21:00,22:00,450.0
10082022,22:00,23:00,441.0
10082022,23:00,00:00,391.0
11082022,00:00,01:00,390.0
11082022,01:00,02:00,390.0
11082022,02:00,03:00,390.0
11082022,03:00,04:00,390.0
11082022,04:00,05:00,390.0
11082022,05:00,06:00,390.0
11082022,06:00,07:00,390.0
11082022,07:00,08:00,390.0
11082022,08:00,09:00,391.0
11082022,09:00,10:00,390.0
11082022,10:00,11:00,390.0
11082022,11:00,12:00,390.0
11082022,12:00,13:00,390.0
11082022,13:00,14:00,390.0
11082022,14:00,15:00,390.0
11082022,15:00,16:00,390.0
11082022,16:00,17:00,390.0
11082022,17:00,18:00,390.0
11082022,18:00,19:00,390.0
11082022,19:00,20:00,389.0
11082022,20:00,21:00,357.0
11082022,21:00,22:00,341.0
11082022,22:00,23:00,341.0
11082022,23:00,00:00,345.0
12082022,00:00,01:00,390.0
12082022,01:00,02:00,390.0
12082022,02:00,03:00,389.0
12082022,03:00,04:00,390.0
12082022,04:00,05:00,390.0
12082022,05:00,06:00,390.0
12082022,06:00,07:00,389.0
12082022,07:00,08:00,390.0
12082022,08:00,09:00,390.0
12082022,09:00,10:00,390.0
12082022,10:00,11:00,390.0
12082022,11:00,12:00,390.0
12082022,12:00,13:00,400.0
12082022,13:00,14:00,616.0
12082022,14:00,15:00,678.0
12082022,15:00,16:00,680.0
12082022,16:00,17:00,679.0
12082022,17:00,18:00,685.0
12082022,18:00,19:00,687.0
12082022,19:00,20:00,684.0
12082022,20:00,21:00,688.0
12082022,21:00,22:00,685.0
12082022,22:00,23:00,687.0
12082022,23:00,00:00,687.0
13082022,00:00,01:00,687.0
13082022,01:00,02:00,684.0
13082022,02:00,03:00,687.0
13082022,03:00,04:00,688.0
13082022,04:00,05:00,687.0
13082022,05:00,06:00,686.0
13082022,06:00,07:00,687.0
13082022,07:00,08:00,687.0
13082022,08:00,09:00,687.0
13082022,09:00,10:00,686.0
13082022,10:00,11:00,687.0
13082022,11:00,12:00,687.0
13082022,12:00,13:00,681.0
13082022,13:00,14:00,440.0
13082022,14:00,15:00,452.0
13082022,15:00,16:00,668.0
13082022,16:00,17:00,682.0
13082022,17:00,18:00,684.0
13082022,18:00,19:00,684.0
13082022,19:00,20:00,688.0
13082022,20:00,21:00,686.0
13082022,21:00,22:00,686.0
13082022,22:00,23:00,686.0
13082022,23:00,00:00,685.0
14082022,00:00,01:00,687.0
14082022,01:00,02:00,687.0
14082022,02:00,03:00,686.0
14082022,03:00,04:00,684.0
14082022,04:00,05:00,685.0
14082022,05:00,06:00,685.0
14082022,06:00,07:00,686.0
14082022,07:00,08:00,688.0
14082022,08:00,09:00,688.0
14082022,09:00,10:00,614.0
14082022,10:00,11:00,401.0
14082022,11:00,12:00,399.0
14082022,12:00,13:00,400.0
14082022,13:00,14:00,332.0
14082022,14:00,15:00,156.0
14082022,15:00,16:00,160.0
14082022,16:00,17:00,388.0
14082022,17:00,18:00,670.0
14082022,18:00,19:00,682.0
14082022,19:00,20:00,685.0
14082022,20:00,21:00,684.0
14082022,21:00,22:00,685.0
14082022,22:00,23:00,684.0
14082022,23:00,00:00,641.0
15082022,00:00,01:00,452.0
15082022,01:00,02:00,450.0
15082022,02:00,03:00,448.0
15082022,03:00,04:00,449.0
15082022,04:00,05:00,451.0
15082022,05:00,06:00,458.0
15082022,06:00,07:00,650.0
15082022,07:00,08:00,688.0
15082022,08:00,09:00,683.0
15082022,09:00,10:00,684.0
15082022,10:00,11:00,685.0
15082022,11:00,12:00,681.0
15082022,12:00,13:00,679.0
15082022,13:00,14:00,676.0
15082022,14:00,15:00,673.0
15082022,15:00,16:00,682.0
15082022,16:00,17:00,684.0
15082022,17:00,18:00,682.0
15082022,18:00,19:00,683.0
15082022,19:00,20:00,684.0
15082022,20:00,21:00,685.0
15082022,21:00,22:00,683.0
15082022,22:00,23:00,682.0
15082022,23:00,00:00,681.0
16082022,00:00,01:00,684.0
16082022,01:00,02:00,684.0
16082022,02:00,03:00,514.0
16082022,03:00,04:00,686.0
16082022,04:00,05:00,669.0
16082022,05:00,06:00,648.0
16082022,06:00,07:00,649.0
16082022,07:00,08:00,650.0
16082022,08:00,09:00,649.0
16082022,09:00,10:00,541.0
16082022,10:00,11:00,267.0
16082022,11:00,12:00,256.0
16082022,12:00,13:00,255.0
16082022,13:00,14:00,255.0
16082022,14:00,15:00,254.0
16082022,15:00,16:00,265.0
16082022,16:00,17:00,508.0
16082022,17:00,18:00,540.0
16082022,18:00,19:00,540.0
16082022,19:00,20:00,539.0
16082022,20:00,21:00,540.0
16082022,21:00,22:00,540.0
16082022,22:00,23:00,539.0
16082022,23:00,00:00,530.0
17082022,00:00,01:00,460.0
17082022,01:00,02:00,460.0
17082022,02:00,03:00,459.0
17082022,03:00,04:00,459.0
17082022,04:00,05:00,460.0
17082022,05:00,06:00,460.0
17082022,06:00,07:00,459.0
17082022,07:00,08:00,492.0
17082022,08:00,09:00,600.0
17082022,09:00,10:00,595.0
17082022,10:00,11:00,549.0
17082022,11:00,12:00,543.0
17082022,12:00,13:00,502.0
17082022,13:00,14:00,499.0
17082022,14:00,15:00,499.0
17082022,15:00,16:00,500.0
17082022,16:00,17:00,499.0
17082022,17:00,18:00,501.0
17082022,18:00,19:00,498.0
17082022,19:00,20:00,500.0
17082022,20:00,21:00,500.0
17082022,21:00,22:00,500.0
17082022,22:00,23:00,500.0
17082022,23:00,00:00,500.0
18082022,00:00,01:00,500.0
18082022,01:00,02:00,500.0
18082022,02:00,03:00,499.0
18082022,03:00,04:00,500.0
18082022,04:00,05:00,499.0
18082022,05:00,06:00,501.0
18082022,06:00,07:00,499.0
18082022,07:00,08:00,521.0
18082022,08:00,09:00,599.0
18082022,09:00,10:00,600.0
18082022,10:00,11:00,599.0
18082022,11:00,12:00,600.0
18082022,12:00,13:00,600.0
18082022,13:00,14:00,600.0
18082022,14:00,15:00,599.0
18082022,15:00,16:00,600.0
18082022,16:00,17:00,605.0
18082022,17:00,18:00,676.0
18082022,18:00,19:00,653.0
18082022,19:00,20:00,601.0
18082022,20:00,21:00,600.0
18082022,21:00,22:00,598.0
18082022,22:00,23:00,599.0
18082022,23:00,00:00,601.0
19082022,00:00,01:00,600.0
19082022,01:00,02:00,598.0
19082022,02:00,03:00,600.0
19082022,03:00,04:00,600.0
19082022,04:00,05:00,599.0
19082022,05:00,06:00,600.0
19082022,06:00,07:00,599.0
19082022,07:00,08:00,612.0
19082022,08:00,09:00,686.0
19082022,09:00,10:00,682.0
19082022,10:00,11:00,685.0
19082022,11:00,12:00,685.0
19082022,12:00,13:00,685.0
19082022,13:00,14:00,687.0
19082022,14:00,15:00,687.0
19082022,15:00,16:00,688.0
19082022,16:00,17:00,687.0
19082022,17:00,18:00,685.0
19082022,18:00,19:00,680.0
19082022,19:00,20:00,662.0
19082022,20:00,21:00,668.0
19082022,21:00,22:00,669.0
19082022,22:00,23:00,672.0
19082022,23:00,00:00,677.0
20082022,00:00,01:00,678.0
20082022,01:00,02:00,679.0
20082022,02:00,03:00,679.0
20082022,03:00,04:00,680.0
20082022,04:00,05:00,680.0
20082022,05:00,06:00,678.0
20082022,06:00,07:00,679.0
20082022,07:00,08:00,675.0
20082022,08:00,09:00,680.0
20082022,09:00,10:00,678.0
20082022,10:00,11:00,677.0
20082022,11:00,12:00,677.0
20082022,12:00,13:00,680.0
20082022,13:00,14:00,680.0
20082022,14:00,15:00,676.0
20082022,15:00,16:00,666.0
20082022,16:00,17:00,677.0
20082022,17:00,18:00,676.0
20082022,18:00,19:00,677.0
20082022,19:00,20:00,681.0
20082022,20:00,21:00,680.0
20082022,21:00,22:00,678.0
20082022,22:00,23:00,680.0
20082022,23:00,00:00,680.0
21082022,00:00,01:00,681.0
21082022,01:00,02:00,679.0
21082022,02:00,03:00,677.0
21082022,03:00,04:00,681.0
21082022,04:00,05:00,678.0
21082022,05:00,06:00,680.0
21082022,06:00,07:00,679.0
21082022,07:00,08:00,679.0
21082022,08:00,09:00,634.0
21082022,09:00,10:00,314.0
21082022,10:00,11:00,167.0
21082022,11:00,12:00,152.0
21082022,12:00,13:00,152.0
21082022,13:00,14:00,152.0
21082022,14:00,15:00,152.0
21082022,15:00,16:00,153.0
21082022,16:00,17:00,262.0
21082022,17:00,18:00,570.0
21082022,18:00,19:00,668.0
21082022,19:00,20:00,672.0
21082022,20:00,21:00,679.0
21082022,21:00,22:00,672.0
21082022,22:00,23:00,671.0
21082022,23:00,00:00,676.0
22082022,00:00,01:00,674.0
22082022,01:00,02:00,677.0
22082022,02:00,03:00,676.0
22082022,03:00,04:00,675.0
22082022,04:00,05:00,678.0
22082022,05:00,06:00,679.0
22082022,06:00,07:00,682.0
22082022,07:00,08:00,679.0
22082022,08:00,09:00,679.0
22082022,09:00,10:00,680.0
22082022,10:00,11:00,678.0
22082022,11:00,12:00,680.0
22082022,12:00,13:00,680.0
22082022,13:00,14:00,680.0
22082022,14:00,15:00,679.0
22082022,15:00,16:00,680.0
22082022,16:00,17:00,680.0
22082022,17:00,18:00,678.0
22082022,18:00,19:00,680.0
22082022,19:00,20:00,676.0
22082022,20:00,21:00,675.0
22082022,21:00,22:00,677.0
22082022,22:00,23:00,675.0
22082022,23:00,00:00,673.0
23082022,00:00,01:00,669.0
23082022,01:00,02:00,672.0
23082022,02:00,03:00,674.0
23082022,03:00,04:00,673.0
23082022,04:00,05:00,675.0
23082022,05:00,06:00,675.0
23082022,06:00,07:00,679.0
23082022,07:00,08:00,680.0
23082022,08:00,09:00,680.0
23082022,09:00,10:00,680.0
23082022,10:00,11:00,680.0
23082022,11:00,12:00,678.0
23082022,12:00,13:00,679.0
23082022,13:00,14:00,680.0
23082022,14:00,15:00,679.0
23082022,15:00,16:00,679.0
23082022,16:00,17:00,678.0
23082022,17:00,18:00,674.0
23082022,18:00,19:00,675.0
23082022,19:00,20:00,673.0
23082022,20:00,21:00,672.0
23082022,21:00,22:00,674.0
23082022,22:00,23:00,670.0
23082022,23:00,00:00,670.0
24082022,00:00,01:00,669.0
24082022,01:00,02:00,669.0
24082022,02:00,03:00,678.0
24082022,03:00,04:00,680.0
24082022,04:00,05:00,680.0
24082022,05:00,06:00,683.0
24082022,06:00,07:00,636.0
24082022,07:00,08:00,404.0
24082022,08:00,09:00,400.0
24082022,09:00,10:00,400.0
24082022,10:00,11:00,399.0
24082022,11:00,12:00,399.0
24082022,12:00,13:00,400.0
24082022,13:00,14:00,400.0
24082022,14:00,15:00,400.0
24082022,15:00,16:00,400.0
24082022,16:00,17:00,399.0
24082022,17:00,18:00,401.0
24082022,18:00,19:00,400.0
24082022,19:00,20:00,444.0
24082022,20:00,21:00,652.0
24082022,21:00,22:00,661.0
24082022,22:00,23:00,656.0
24082022,23:00,00:00,658.0
25082022,00:00,01:00,661.0
25082022,01:00,02:00,659.0
25082022,02:00,03:00,659.0
25082022,03:00,04:00,659.0
25082022,04:00,05:00,659.0
25082022,05:00,06:00,657.0
25082022,06:00,07:00,652.0
25082022,07:00,08:00,659.0
25082022,08:00,09:00,660.0
25082022,09:00,10:00,658.0
25082022,10:00,11:00,660.0
25082022,11:00,12:00,658.0
25082022,12:00,13:00,659.0
25082022,13:00,14:00,657.0
25082022,14:00,15:00,658.0
25082022,15:00,16:00,658.0
25082022,16:00,17:00,620.0
25082022,17:00,18:00,636.0
25082022,18:00,19:00,656.0
25082022,19:00,20:00,657.0
25082022,20:00,21:00,656.0
25082022,21:00,22:00,653.0
25082022,22:00,23:00,442.0
25082022,23:00,00:00,400.0
26082022,00:00,01:00,362.0
26082022,01:00,02:00,399.0
26082022,02:00,03:00,399.0
26082022,03:00,04:00,400.0
26082022,04:00,05:00,399.0
26082022,05:00,06:00,400.0
26082022,06:00,07:00,400.0
26082022,07:00,08:00,399.0
26082022,08:00,09:00,399.0
26082022,09:00,10:00,400.0
26082022,10:00,11:00,399.0
26082022,11:00,12:00,385.0
26082022,12:00,13:00,282.0
26082022,13:00,14:00,388.0
26082022,14:00,15:00,389.0
26082022,15:00,16:00,391.0
26082022,16:00,17:00,393.0
26082022,17:00,18:00,410.0
26082022,18:00,19:00,409.0
26082022,19:00,20:00,409.0
26082022,20:00,21:00,410.0
26082022,21:00,22:00,402.0
26082022,22:00,23:00,318.0
26082022,23:00,00:00,148.0
27082022,00:00,01:00,0.0
27082022,01:00,02:00,0.0
27082022,02:00,03:00,0.0
27082022,03:00,04:00,0.0
27082022,04:00,05:00,0.0
27082022,05:00,06:00,0.0
27082022,06:00,07:00,0.0
27082022,07:00,08:00,0.0
27082022,08:00,09:00,0.0
27082022,09:00,10:00,0.0
27082022,10:00,11:00,0.0
27082022,11:00,12:00,0.0
27082022,12:00,13:00,0.0
27082022,13:00,14:00,0.0
27082022,14:00,15:00,0.0
27082022,15:00,16:00,0.0
27082022,16:00,17:00,0.0
27082022,17:00,18:00,0.0
27082022,18:00,19:00,0.0
27082022,19:00,20:00,0.0
27082022,20:00,21:00,0.0
27082022,21:00,22:00,0.0
27082022,22:00,23:00,0.0
27082022,23:00,00:00,0.0
28082022,00:00,01:00,0.0
28082022,01:00,02:00,0.0
28082022,02:00,03:00,0.0
28082022,03:00,04:00,0.0
28082022,04:00,05:00,0.0
28082022,05:00,06:00,0.0
28082022,06:00,07:00,0.0
28082022,07:00,08:00,0.0
28082022,08:00,09:00,0.0
28082022,09:00,10:00,0.0
28082022,10:00,11:00,0.0
28082022,11:00,12:00,0.0
28082022,12:00,13:00,0.0
28082022,13:00,14:00,0.0
28082022,14:00,15:00,0.0
28082022,15:00,16:00,0.0
28082022,16:00,17:00,0.0
28082022,17:00,18:00,0.0
28082022,18:00,19:00,0.0
28082022,19:00,20:00,0.0
28082022,20:00,21:00,0.0
28082022,21:00,22:00,0.0
28082022,22:00,23:00,0.0
28082022,23:00,00:00,0.0
29082022,00:00,01:00,0.0
29082022,01:00,02:00,0.0
29082022,02:00,03:00,0.0
29082022,03:00,04:00,0.0
29082022,04:00,05:00,0.0
29082022,05:00,06:00,0.0
29082022,06:00,07:00,0.0
29082022,07:00,08:00,0.0
29082022,08:00,09:00,0.0
29082022,09:00,10:00,0.0
29082022,10:00,11:00,0.0
29082022,11:00,12:00,0.0
29082022,12:00,13:00,0.0
29082022,13:00,14:00,0.0
29082022,14:00,15:00,0.0
29082022,15:00,16:00,0.0
29082022,16:00,17:00,0.0
29082022,17:00,18:00,0.0
29082022,18:00,19:00,87.0
29082022,19:00,20:00,266.0
29082022,20:00,21:00,382.0
29082022,21:00,22:00,476.0
29082022,22:00,23:00,594.0
29082022,23:00,00:00,640.0
30082022,00:00,01:00,639.0
30082022,01:00,02:00,640.0
30082022,02:00,03:00,640.0
30082022,03:00,04:00,640.0
30082022,04:00,05:00,641.0
30082022,05:00,06:00,629.0
30082022,06:00,07:00,640.0
30082022,07:00,08:00,640.0
30082022,08:00,09:00,639.0
30082022,09:00,10:00,639.0
30082022,10:00,11:00,640.0
30082022,11:00,12:00,639.0
30082022,12:00,13:00,639.0
30082022,13:00,14:00,639.0
30082022,14:00,15:00,639.0
30082022,15:00,16:00,640.0
30082022,16:00,17:00,640.0
30082022,17:00,18:00,639.0
30082022,18:00,19:00,640.0
30082022,19:00,20:00,641.0
30082022,20:00,21:00,640.0
30082022,21:00,22:00,639.0
30082022,22:00,23:00,639.0
30082022,23:00,00:00,639.0
31082022,00:00,01:00,641.0
31082022,01:00,02:00,639.0
31082022,02:00,03:00,640.0
31082022,03:00,04:00,640.0
31082022,04:00,05:00,640.0
31082022,05:00,06:00,639.0
31082022,06:00,07:00,554.0
31082022,07:00,08:00,432.0
31082022,08:00,09:00,114.0
31082022,09:00,10:00,0.0
31082022,10:00,11:00,0.0
