date,start,end,11WD7SCHO1S--B-0,11WD7SCHO2S--C-R
28032018,15:00,16:00,252,242
28032018,16:00,17:00,253,242
28032018,17:00,18:00,253,243
28032018,18:00,19:00,252,242
28032018,19:00,20:00,250,216
28032018,20:00,21:00,240,202
28032018,21:00,22:00,215,198
28032018,22:00,23:00,186,172
28032018,23:00,00:00,177,145
29032018,00:00,01:00,166,136
29032018,01:00,02:00,164,136
29032018,02:00,03:00,166,137
29032018,03:00,04:00,167,135
29032018,04:00,05:00,175,148
29032018,05:00,06:00,220,208
29032018,06:00,07:00,242,240
29032018,07:00,08:00,242,258
29032018,08:00,09:00,252,261
29032018,09:00,10:00,230,244
29032018,10:00,11:00,223,227
29032018,11:00,12:00,214,215
29032018,12:00,13:00,214,231
29032018,13:00,14:00,214,213
29032018,14:00,15:00,213,213
29032018,15:00,16:00,243,237
29032018,16:00,17:00,252,260
29032018,17:00,18:00,262,263
29032018,18:00,19:00,289,298
29032018,19:00,20:00,297,315
29032018,20:00,21:00,301,314
29032018,21:00,22:00,290,296
29032018,22:00,23:00,267,252
29032018,23:00,00:00,230,211
30032018,00:00,01:00,183,136
30032018,01:00,02:00,130,121
30032018,02:00,03:00,121,118
30032018,03:00,04:00,116,118
30032018,04:00,05:00,117,118
30032018,05:00,06:00,116,118
30032018,06:00,07:00,123,121
30032018,07:00,08:00,186,159
30032018,08:00,09:00,225,186
30032018,09:00,10:00,224,187
30032018,10:00,11:00,224,185
30032018,11:00,12:00,223,186
30032018,12:00,13:00,224,187
30032018,13:00,14:00,222,162
30032018,14:00,15:00,204,162
30032018,15:00,16:00,204,182
30032018,16:00,17:00,205,174
30032018,17:00,18:00,204,166
30032018,18:00,19:00,186,158
30032018,19:00,20:00,154,135
30032018,20:00,21:00,133,127
30032018,21:00,22:00,231,13
30032018,22:00,23:00,244,0
30032018,23:00,00:00,244,0
31032018,00:00,01:00,243,0
31032018,01:00,02:00,243,0
31032018,02:00,03:00,242,0
31032018,03:00,04:00,243,0
31032018,04:00,05:00,242,0
31032018,05:00,06:00,254,0
31032018,06:00,07:00,257,0
31032018,07:00,08:00,258,0
31032018,08:00,09:00,265,0
31032018,09:00,10:00,273,0
31032018,10:00,11:00,270,0
31032018,11:00,12:00,272,0
31032018,12:00,13:00,275,0
31032018,13:00,14:00,288,0
31032018,14:00,15:00,296,0
31032018,15:00,16:00,295,0
31032018,16:00,17:00,297,0
31032018,17:00,18:00,301,0
31032018,18:00,19:00,295,0
31032018,19:00,20:00,198,72
31032018,20:00,21:00,131,163
31032018,21:00,22:00,124,171
31032018,22:00,23:00,121,170
31032018,23:00,00:00,117,168
1042018,00:00,01:00,120,139
1042018,01:00,02:00,127,138
1042018,02:00,03:00,127,138
1042018,03:00,04:00,126,137
1042018,04:00,05:00,126,138
1042018,05:00,06:00,126,139
1042018,06:00,07:00,126,138
1042018,07:00,08:00,127,138
1042018,08:00,09:00,127,133
1042018,09:00,10:00,124,125
1042018,10:00,11:00,119,126
1042018,11:00,12:00,120,126
1042018,12:00,13:00,118,126
1042018,13:00,14:00,119,125
1042018,14:00,15:00,118,126
1042018,15:00,16:00,119,125
1042018,16:00,17:00,119,126
1042018,17:00,18:00,119,125
1042018,18:00,19:00,118,126
1042018,19:00,20:00,119,126
1042018,20:00,21:00,119,123
1042018,21:00,22:00,118,119
1042018,22:00,23:00,116,120
1042018,23:00,00:00,117,120
2042018,00:00,01:00,117,120
2042018,01:00,02:00,124,119
2042018,02:00,03:00,127,120
2042018,03:00,04:00,126,120
2042018,04:00,05:00,126,120
2042018,05:00,06:00,127,119
2042018,06:00,07:00,126,119
2042018,07:00,08:00,127,119
2042018,08:00,09:00,127,119
2042018,09:00,10:00,126,119
2042018,10:00,11:00,126,119
2042018,11:00,12:00,127,119
2042018,12:00,13:00,126,119
2042018,13:00,14:00,124,119
2042018,14:00,15:00,117,117
2042018,15:00,16:00,124,120
2042018,16:00,17:00,153,132
2042018,17:00,18:00,163,165
2042018,18:00,19:00,159,191
2042018,19:00,20:00,174,197
2042018,20:00,21:00,151,184
2042018,21:00,22:00,142,149
2042018,22:00,23:00,120,118
2042018,23:00,00:00,121,120
3042018,00:00,01:00,120,119
3042018,01:00,02:00,116,119
3042018,02:00,03:00,116,120
3042018,03:00,04:00,116,119
3042018,04:00,05:00,116,119
3042018,05:00,06:00,130,124
3042018,06:00,07:00,191,203
3042018,07:00,08:00,221,198
3042018,08:00,09:00,222,207
3042018,09:00,10:00,204,199
3042018,10:00,11:00,169,170
3042018,11:00,12:00,166,170
3042018,12:00,13:00,164,167
3042018,13:00,14:00,165,157
3042018,14:00,15:00,178,158
3042018,15:00,16:00,202,201
3042018,16:00,17:00,234,229
3042018,17:00,18:00,260,247
3042018,18:00,19:00,258,247
3042018,19:00,20:00,258,248
3042018,20:00,21:00,249,226
3042018,21:00,22:00,197,190
3042018,22:00,23:00,194,188
3042018,23:00,00:00,194,188
4042018,00:00,01:00,178,160
4042018,01:00,02:00,169,150
4042018,02:00,03:00,166,150
4042018,03:00,04:00,165,150
4042018,04:00,05:00,166,149
4042018,05:00,06:00,204,178
4042018,06:00,07:00,266,252
4042018,07:00,08:00,292,298
4042018,08:00,09:00,302,319
4042018,09:00,10:00,294,319
4042018,10:00,11:00,270,291
4042018,11:00,12:00,271,284
4042018,12:00,13:00,279,287
4042018,13:00,14:00,279,291
4042018,14:00,15:00,292,306
4042018,15:00,16:00,296,314
4042018,16:00,17:00,297,316
4042018,17:00,18:00,298,313
4042018,18:00,19:00,298,310
4042018,19:00,20:00,298,311
4042018,20:00,21:00,289,283
4042018,21:00,22:00,280,273
4042018,22:00,23:00,255,232
4042018,23:00,00:00,187,168
5042018,00:00,01:00,185,148
5042018,01:00,02:00,185,148
5042018,02:00,03:00,178,149
5042018,03:00,04:00,177,148
5042018,04:00,05:00,176,148
5042018,05:00,06:00,204,200
5042018,06:00,07:00,262,249
5042018,07:00,08:00,269,254
5042018,08:00,09:00,271,255
5042018,09:00,10:00,262,254
5042018,10:00,11:00,264,255
5042018,11:00,12:00,262,255
5042018,12:00,13:00,262,255
5042018,13:00,14:00,262,254
5042018,14:00,15:00,262,255
5042018,15:00,16:00,261,255
5042018,16:00,17:00,261,255
5042018,17:00,18:00,260,255
5042018,18:00,19:00,262,255
5042018,19:00,20:00,247,268
5042018,20:00,21:00,241,246
5042018,21:00,22:00,240,229
5042018,22:00,23:00,201,198
5042018,23:00,00:00,185,183
6042018,00:00,01:00,172,148
6042018,01:00,02:00,147,138
6042018,02:00,03:00,146,138
6042018,03:00,04:00,149,139
6042018,04:00,05:00,162,144
6042018,05:00,06:00,227,205
6042018,06:00,07:00,290,298
6042018,07:00,08:00,293,319
6042018,08:00,09:00,292,315
6042018,09:00,10:00,284,299
6042018,10:00,11:00,244,251
6042018,11:00,12:00,232,281
6042018,12:00,13:00,214,292
6042018,13:00,14:00,213,291
6042018,14:00,15:00,213,292
6042018,15:00,16:00,211,292
6042018,16:00,17:00,216,292
6042018,17:00,18:00,223,291
6042018,18:00,19:00,224,292
6042018,19:00,20:00,224,291
6042018,20:00,21:00,215,272
6042018,21:00,22:00,162,274
6042018,22:00,23:00,127,282
6042018,23:00,00:00,0,264
7042018,00:00,01:00,0,277
7042018,01:00,02:00,0,256
7042018,02:00,03:00,0,254
7042018,03:00,04:00,0,254
7042018,04:00,05:00,0,253
7042018,05:00,06:00,0,254
7042018,06:00,07:00,0,252
7042018,07:00,08:00,0,254
7042018,08:00,09:00,0,254
7042018,09:00,10:00,0,266
7042018,10:00,11:00,0,255
7042018,11:00,12:00,0,235
7042018,12:00,13:00,0,235
7042018,13:00,14:00,0,228
7042018,14:00,15:00,0,237
7042018,15:00,16:00,0,271
7042018,16:00,17:00,0,272
7042018,17:00,18:00,0,259
7042018,18:00,19:00,0,194
7042018,19:00,20:00,0,187
7042018,20:00,21:00,0,187
7042018,21:00,22:00,0,215
7042018,22:00,23:00,0,220
7042018,23:00,00:00,0,223
8042018,00:00,01:00,0,169
8042018,01:00,02:00,0,168
8042018,02:00,03:00,0,167
8042018,03:00,04:00,0,167
8042018,04:00,05:00,0,167
8042018,05:00,06:00,0,169
8042018,06:00,07:00,0,176
8042018,07:00,08:00,0,178
8042018,08:00,09:00,0,177
8042018,09:00,10:00,0,177
8042018,10:00,11:00,0,177
8042018,11:00,12:00,0,177
8042018,12:00,13:00,0,188
8042018,13:00,14:00,0,196
8042018,14:00,15:00,0,204
8042018,15:00,16:00,0,234
8042018,16:00,17:00,0,244
8042018,17:00,18:00,0,245
8042018,18:00,19:00,0,244
8042018,19:00,20:00,0,273
8042018,20:00,21:00,0,247
8042018,21:00,22:00,0,242
8042018,22:00,23:00,0,217
8042018,23:00,00:00,0,266
9042018,00:00,01:00,0,230
9042018,01:00,02:00,0,225
9042018,02:00,03:00,0,225
9042018,03:00,04:00,0,226
9042018,04:00,05:00,0,226
9042018,05:00,06:00,0,227
9042018,06:00,07:00,0,247
9042018,07:00,08:00,0,291
9042018,08:00,09:00,0,291
9042018,09:00,10:00,0,289
9042018,10:00,11:00,0,272
9042018,11:00,12:00,0,282
9042018,12:00,13:00,0,245
9042018,13:00,14:00,0,227
9042018,14:00,15:00,0,227
9042018,15:00,16:00,0,225
9042018,16:00,17:00,0,228
9042018,17:00,18:00,0,274
9042018,18:00,19:00,0,290
9042018,19:00,20:00,0,290
9042018,20:00,21:00,0,255
9042018,21:00,22:00,0,278
9042018,22:00,23:00,0,291
9042018,23:00,00:00,0,291
10042018,00:00,01:00,0,292
10042018,01:00,02:00,0,291
10042018,02:00,03:00,0,303
10042018,03:00,04:00,0,309
10042018,04:00,05:00,0,306
10042018,05:00,06:00,0,305
10042018,06:00,07:00,0,305
10042018,07:00,08:00,0,306
10042018,08:00,09:00,0,310
10042018,09:00,10:00,0,316
10042018,10:00,11:00,0,318
10042018,11:00,12:00,0,322
10042018,12:00,13:00,0,326
10042018,13:00,14:00,0,332
10042018,14:00,15:00,0,331
10042018,15:00,16:00,0,329
10042018,16:00,17:00,0,325
10042018,17:00,18:00,0,323
10042018,18:00,19:00,0,322
10042018,19:00,20:00,0,320
10042018,20:00,21:00,0,309
10042018,21:00,22:00,0,285
10042018,22:00,23:00,0,274
10042018,23:00,00:00,0,297
11042018,00:00,01:00,0,287
11042018,01:00,02:00,0,271
11042018,02:00,03:00,0,277
11042018,03:00,04:00,0,279
11042018,04:00,05:00,0,258
11042018,05:00,06:00,0,292
11042018,06:00,07:00,0,291
11042018,07:00,08:00,0,292
11042018,08:00,09:00,0,296
11042018,09:00,10:00,0,288
11042018,10:00,11:00,0,282
11042018,11:00,12:00,0,281
11042018,12:00,13:00,0,281
11042018,13:00,14:00,0,283
11042018,14:00,15:00,0,292
11042018,15:00,16:00,0,293
11042018,16:00,17:00,0,300
11042018,17:00,18:00,0,301
11042018,18:00,19:00,0,300
11042018,19:00,20:00,0,300
11042018,20:00,21:00,0,301
11042018,21:00,22:00,0,300
11042018,22:00,23:00,0,301
11042018,23:00,00:00,0,301
12042018,00:00,01:00,0,301
12042018,01:00,02:00,0,300
12042018,02:00,03:00,0,301
12042018,03:00,04:00,0,300
12042018,04:00,05:00,0,300
12042018,05:00,06:00,0,279
12042018,06:00,07:00,0,291
12042018,07:00,08:00,0,291
12042018,08:00,09:00,0,291
12042018,09:00,10:00,0,291
12042018,10:00,11:00,0,291
12042018,11:00,12:00,0,291
12042018,12:00,13:00,0,292
12042018,13:00,14:00,0,298
12042018,14:00,15:00,0,301
12042018,15:00,16:00,0,301
12042018,16:00,17:00,0,300
12042018,17:00,18:00,0,300
12042018,18:00,19:00,0,300
12042018,19:00,20:00,0,300
12042018,20:00,21:00,0,297
12042018,21:00,22:00,0,265
12042018,22:00,23:00,0,290
12042018,23:00,00:00,0,301
13042018,00:00,01:00,0,314
13042018,01:00,02:00,0,322
13042018,02:00,03:00,0,318
13042018,03:00,04:00,0,320
13042018,04:00,05:00,0,318
13042018,05:00,06:00,0,314
13042018,06:00,07:00,0,301
13042018,07:00,08:00,0,317
13042018,08:00,09:00,0,312
13042018,09:00,10:00,0,310
13042018,10:00,11:00,0,311
13042018,11:00,12:00,0,311
13042018,12:00,13:00,0,317
13042018,13:00,14:00,0,311
13042018,14:00,15:00,0,310
13042018,15:00,16:00,0,300
13042018,16:00,17:00,0,301
13042018,17:00,18:00,0,301
13042018,18:00,19:00,0,300
13042018,19:00,20:00,0,300
13042018,20:00,21:00,0,301
13042018,21:00,22:00,0,286
13042018,22:00,23:00,0,249
13042018,23:00,00:00,0,244
14042018,00:00,01:00,0,229
14042018,01:00,02:00,0,227
14042018,02:00,03:00,0,228
14042018,03:00,04:00,0,228
14042018,04:00,05:00,0,228
14042018,05:00,06:00,0,232
14042018,06:00,07:00,0,253
14042018,07:00,08:00,0,282
14042018,08:00,09:00,0,298
14042018,09:00,10:00,0,303
14042018,10:00,11:00,0,302
14042018,11:00,12:00,0,302
14042018,12:00,13:00,0,302
14042018,13:00,14:00,0,303
14042018,14:00,15:00,0,301
14042018,15:00,16:00,0,302
14042018,16:00,17:00,0,302
14042018,17:00,18:00,0,300
14042018,18:00,19:00,0,291
14042018,19:00,20:00,0,282
14042018,20:00,21:00,0,246
14042018,21:00,22:00,0,229
14042018,22:00,23:00,0,199
14042018,23:00,00:00,0,198
15042018,00:00,01:00,0,216
15042018,01:00,02:00,0,217
15042018,02:00,03:00,0,216
15042018,03:00,04:00,0,216
15042018,04:00,05:00,0,227
15042018,05:00,06:00,0,229
15042018,06:00,07:00,0,230
15042018,07:00,08:00,0,231
15042018,08:00,09:00,0,232
15042018,09:00,10:00,0,226
15042018,10:00,11:00,0,251
15042018,11:00,12:00,0,244
15042018,12:00,13:00,0,259
15042018,13:00,14:00,0,263
15042018,14:00,15:00,0,264
15042018,15:00,16:00,0,263
15042018,16:00,17:00,0,263
15042018,17:00,18:00,0,264
15042018,18:00,19:00,0,264
15042018,19:00,20:00,0,263
15042018,20:00,21:00,0,263
15042018,21:00,22:00,0,264
15042018,22:00,23:00,0,263
15042018,23:00,00:00,0,249
16042018,00:00,01:00,0,230
16042018,01:00,02:00,0,230
16042018,02:00,03:00,0,229
16042018,03:00,04:00,0,227
16042018,04:00,05:00,36,227
16042018,05:00,06:00,101,225
16042018,06:00,07:00,150,283
16042018,07:00,08:00,186,308
16042018,08:00,09:00,212,309
16042018,09:00,10:00,232,258
16042018,10:00,11:00,221,206
16042018,11:00,12:00,198,186
16042018,12:00,13:00,135,172
16042018,13:00,14:00,139,167
16042018,14:00,15:00,169,178
16042018,15:00,16:00,208,212
16042018,16:00,17:00,240,228
16042018,17:00,18:00,262,255
16042018,18:00,19:00,304,294
16042018,19:00,20:00,309,302
16042018,20:00,21:00,302,301
16042018,21:00,22:00,267,248
16042018,22:00,23:00,194,179
16042018,23:00,00:00,158,157
17042018,00:00,01:00,157,157
17042018,01:00,02:00,156,157
17042018,02:00,03:00,157,158
17042018,03:00,04:00,156,157
17042018,04:00,05:00,157,156
17042018,05:00,06:00,183,177
17042018,06:00,07:00,253,255
17042018,07:00,08:00,300,308
17042018,08:00,09:00,303,311
17042018,09:00,10:00,278,275
17042018,10:00,11:00,204,215
17042018,11:00,12:00,188,208
17042018,12:00,13:00,185,223
17042018,13:00,14:00,211,252
17042018,14:00,15:00,254,263
17042018,15:00,16:00,279,263
17042018,16:00,17:00,279,263
17042018,17:00,18:00,260,246
17042018,18:00,19:00,287,274
17042018,19:00,20:00,288,290
17042018,20:00,21:00,283,286
17042018,21:00,22:00,245,260
17042018,22:00,23:00,207,213
17042018,23:00,00:00,187,196
18042018,00:00,01:00,187,197
18042018,01:00,02:00,186,195
18042018,02:00,03:00,187,195
18042018,03:00,04:00,188,197
18042018,04:00,05:00,194,197
18042018,05:00,06:00,209,208
18042018,06:00,07:00,221,222
18042018,07:00,08:00,237,242
18042018,08:00,09:00,224,245
18042018,09:00,10:00,183,243
18042018,10:00,11:00,232,243
18042018,11:00,12:00,207,243
18042018,12:00,13:00,207,243
18042018,13:00,14:00,227,244
18042018,14:00,15:00,244,261
18042018,15:00,16:00,261,262
18042018,16:00,17:00,261,263
18042018,17:00,18:00,224,224
18042018,18:00,19:00,221,223
18042018,19:00,20:00,233,234
18042018,20:00,21:00,222,227
18042018,21:00,22:00,204,223
18042018,22:00,23:00,193,213
18042018,23:00,00:00,187,206
19042018,00:00,01:00,187,189
19042018,01:00,02:00,187,187
19042018,02:00,03:00,187,187
19042018,03:00,04:00,187,186
19042018,04:00,05:00,190,186
19042018,05:00,06:00,200,214
19042018,06:00,07:00,236,252
19042018,07:00,08:00,287,268
19042018,08:00,09:00,288,273
19042018,09:00,10:00,256,272
19042018,10:00,11:00,223,273
19042018,11:00,12:00,190,272
19042018,12:00,13:00,196,272
19042018,13:00,14:00,218,272
19042018,14:00,15:00,241,272
19042018,15:00,16:00,249,271
19042018,16:00,17:00,276,297
19042018,17:00,18:00,292,310
19042018,18:00,19:00,294,308
19042018,19:00,20:00,276,285
19042018,20:00,21:00,234,274
19042018,21:00,22:00,208,226
19042018,22:00,23:00,196,201
19042018,23:00,00:00,196,196
20042018,00:00,01:00,196,178
20042018,01:00,02:00,196,177
20042018,02:00,03:00,196,177
20042018,03:00,04:00,196,177
20042018,04:00,05:00,196,177
20042018,05:00,06:00,196,184
20042018,06:00,07:00,221,230
20042018,07:00,08:00,272,277
20042018,08:00,09:00,268,262
20042018,09:00,10:00,231,226
20042018,10:00,11:00,204,201
20042018,11:00,12:00,204,214
20042018,12:00,13:00,211,243
20042018,13:00,14:00,232,256
20042018,14:00,15:00,250,262
20042018,15:00,16:00,251,263
20042018,16:00,17:00,251,263
20042018,17:00,18:00,260,272
20042018,18:00,19:00,270,281
20042018,19:00,20:00,266,282
20042018,20:00,21:00,229,240
20042018,21:00,22:00,168,156
20042018,22:00,23:00,148,138
20042018,23:00,00:00,146,141
21042018,00:00,01:00,147,148
21042018,01:00,02:00,146,148
21042018,02:00,03:00,146,147
21042018,03:00,04:00,147,147
21042018,04:00,05:00,147,146
21042018,05:00,06:00,146,152
21042018,06:00,07:00,145,158
21042018,07:00,08:00,146,157
21042018,08:00,09:00,147,157
21042018,09:00,10:00,155,157
21042018,10:00,11:00,156,157
21042018,11:00,12:00,156,157
21042018,12:00,13:00,167,157
21042018,13:00,14:00,184,158
21042018,14:00,15:00,177,158
21042018,15:00,16:00,166,155
21042018,16:00,17:00,166,147
21042018,17:00,18:00,165,148
21042018,18:00,19:00,146,147
21042018,19:00,20:00,131,128
21042018,20:00,21:00,127,128
21042018,21:00,22:00,127,128
21042018,22:00,23:00,127,128
21042018,23:00,00:00,127,128
22042018,00:00,01:00,127,128
22042018,01:00,02:00,127,127
22042018,02:00,03:00,127,128
22042018,03:00,04:00,127,127
22042018,04:00,05:00,127,127
22042018,05:00,06:00,127,127
22042018,06:00,07:00,127,127
22042018,07:00,08:00,127,127
22042018,08:00,09:00,127,127
22042018,09:00,10:00,126,127
22042018,10:00,11:00,125,127
22042018,11:00,12:00,127,128
22042018,12:00,13:00,148,166
22042018,13:00,14:00,174,171
22042018,14:00,15:00,189,196
22042018,15:00,16:00,204,211
22042018,16:00,17:00,205,215
22042018,17:00,18:00,206,216
22042018,18:00,19:00,205,215
22042018,19:00,20:00,205,211
22042018,20:00,21:00,197,206
22042018,21:00,22:00,156,165
22042018,22:00,23:00,130,129
22042018,23:00,00:00,121,120
23042018,00:00,01:00,120,121
23042018,01:00,02:00,120,121
23042018,02:00,03:00,120,120
23042018,03:00,04:00,120,125
23042018,04:00,05:00,120,126
23042018,05:00,06:00,135,126
23042018,06:00,07:00,166,180
23042018,07:00,08:00,191,230
23042018,08:00,09:00,220,255
23042018,09:00,10:00,215,255
23042018,10:00,11:00,214,254
23042018,11:00,12:00,214,254
23042018,12:00,13:00,214,254
23042018,13:00,14:00,214,255
23042018,14:00,15:00,214,254
23042018,15:00,16:00,248,254
23042018,16:00,17:00,252,255
23042018,17:00,18:00,253,254
23042018,18:00,19:00,260,254
23042018,19:00,20:00,234,242
23042018,20:00,21:00,185,222
23042018,21:00,22:00,175,199
23042018,22:00,23:00,157,173
23042018,23:00,00:00,156,168
24042018,00:00,01:00,156,167
24042018,01:00,02:00,156,167
24042018,02:00,03:00,156,167
24042018,03:00,04:00,156,167
24042018,04:00,05:00,155,167
24042018,05:00,06:00,165,183
24042018,06:00,07:00,202,252
24042018,07:00,08:00,190,282
24042018,08:00,09:00,163,304
24042018,09:00,10:00,122,301
24042018,10:00,11:00,111,301
24042018,11:00,12:00,111,303
24042018,12:00,13:00,111,298
24042018,13:00,14:00,112,291
24042018,14:00,15:00,123,280
24042018,15:00,16:00,166,253
24042018,16:00,17:00,228,253
24042018,17:00,18:00,246,255
24042018,18:00,19:00,251,262
24042018,19:00,20:00,236,250
24042018,20:00,21:00,216,233
24042018,21:00,22:00,196,198
24042018,22:00,23:00,139,150
24042018,23:00,00:00,127,128
25042018,00:00,01:00,127,124
25042018,01:00,02:00,127,120
25042018,02:00,03:00,128,121
25042018,03:00,04:00,127,120
25042018,04:00,05:00,127,127
25042018,05:00,06:00,127,148
25042018,06:00,07:00,195,186
25042018,07:00,08:00,232,190
25042018,08:00,09:00,232,187
25042018,09:00,10:00,173,188
25042018,10:00,11:00,148,188
25042018,11:00,12:00,149,187
25042018,12:00,13:00,148,187
25042018,13:00,14:00,161,188
25042018,14:00,15:00,196,187
25042018,15:00,16:00,196,195
25042018,16:00,17:00,205,207
25042018,17:00,18:00,220,224
25042018,18:00,19:00,224,208
25042018,19:00,20:00,206,206
25042018,20:00,21:00,205,207
25042018,21:00,22:00,177,188
25042018,22:00,23:00,152,142
25042018,23:00,00:00,135,133
26042018,00:00,01:00,125,124
26042018,01:00,02:00,122,123
26042018,02:00,03:00,122,123
26042018,03:00,04:00,123,123
26042018,04:00,05:00,122,121
26042018,05:00,06:00,137,156
26042018,06:00,07:00,173,188
26042018,07:00,08:00,245,188
26042018,08:00,09:00,224,188
26042018,09:00,10:00,216,188
26042018,10:00,11:00,213,187
26042018,11:00,12:00,184,187
26042018,12:00,13:00,186,187
26042018,13:00,14:00,226,187
26042018,14:00,15:00,244,187
26042018,15:00,16:00,243,187
26042018,16:00,17:00,261,187
26042018,17:00,18:00,262,187
26042018,18:00,19:00,262,187
26042018,19:00,20:00,260,187
26042018,20:00,21:00,214,179
26042018,21:00,22:00,207,136
26042018,22:00,23:00,262,1
26042018,23:00,00:00,280,0
27042018,00:00,01:00,236,0
27042018,01:00,02:00,233,0
27042018,02:00,03:00,216,0
27042018,03:00,04:00,214,0
27042018,04:00,05:00,216,0
27042018,05:00,06:00,198,0
27042018,06:00,07:00,205,0
27042018,07:00,08:00,214,0
27042018,08:00,09:00,214,0
27042018,09:00,10:00,214,0
27042018,10:00,11:00,214,0
27042018,11:00,12:00,214,0
27042018,12:00,13:00,214,0
27042018,13:00,14:00,214,0
27042018,14:00,15:00,214,0
27042018,15:00,16:00,214,0
27042018,16:00,17:00,213,0
27042018,17:00,18:00,204,0
27042018,18:00,19:00,204,0
27042018,19:00,20:00,205,0
27042018,20:00,21:00,188,30
27042018,21:00,22:00,120,150
27042018,22:00,23:00,120,216
27042018,23:00,00:00,120,167
28042018,00:00,01:00,113,115
28042018,01:00,02:00,109,110
28042018,02:00,03:00,109,111
28042018,03:00,04:00,109,110
28042018,04:00,05:00,109,110
28042018,05:00,06:00,108,112
28042018,06:00,07:00,109,115
28042018,07:00,08:00,134,143
28042018,08:00,09:00,172,162
28042018,09:00,10:00,176,165
28042018,10:00,11:00,175,165
28042018,11:00,12:00,176,164
28042018,12:00,13:00,176,164
28042018,13:00,14:00,176,164
28042018,14:00,15:00,176,165
28042018,15:00,16:00,174,165
28042018,16:00,17:00,167,164
28042018,17:00,18:00,167,164
28042018,18:00,19:00,167,164
28042018,19:00,20:00,169,166
28042018,20:00,21:00,141,156
28042018,21:00,22:00,118,120
28042018,22:00,23:00,126,133
28042018,23:00,00:00,127,125
29042018,00:00,01:00,111,113
29042018,01:00,02:00,108,111
29042018,02:00,03:00,109,111
29042018,03:00,04:00,108,111
29042018,04:00,05:00,108,111
29042018,05:00,06:00,108,111
29042018,06:00,07:00,108,110
29042018,07:00,08:00,108,111
29042018,08:00,09:00,108,111
29042018,09:00,10:00,111,111
29042018,10:00,11:00,131,128
29042018,11:00,12:00,140,135
29042018,12:00,13:00,149,134
29042018,13:00,14:00,157,139
29042018,14:00,15:00,166,155
29042018,15:00,16:00,192,175
29042018,16:00,17:00,197,139
29042018,17:00,18:00,196,138
29042018,18:00,19:00,195,144
29042018,19:00,20:00,183,145
29042018,20:00,21:00,163,144
29042018,21:00,22:00,146,135
29042018,22:00,23:00,112,112
29042018,23:00,00:00,113,108
30042018,00:00,01:00,111,100
30042018,01:00,02:00,111,101
30042018,02:00,03:00,111,101
30042018,03:00,04:00,111,102
30042018,04:00,05:00,120,113
30042018,05:00,06:00,154,142
30042018,06:00,07:00,166,162
30042018,07:00,08:00,185,173
30042018,08:00,09:00,187,163
30042018,09:00,10:00,170,143
30042018,10:00,11:00,144,133
30042018,11:00,12:00,131,127
30042018,12:00,13:00,127,125
30042018,13:00,14:00,127,126
30042018,14:00,15:00,126,125
30042018,15:00,16:00,129,129
30042018,16:00,17:00,143,145
30042018,17:00,18:00,161,144
30042018,18:00,19:00,176,152
30042018,19:00,20:00,175,175
30042018,20:00,21:00,162,154
30042018,21:00,22:00,136,149
30042018,22:00,23:00,128,134
30042018,23:00,00:00,145,146
1052018,00:00,01:00,160,156
1052018,01:00,02:00,144,154
1052018,02:00,03:00,108,125
1052018,03:00,04:00,109,111
1052018,04:00,05:00,110,107
1052018,05:00,06:00,113,109
1052018,06:00,07:00,132,125
1052018,07:00,08:00,164,153
1052018,08:00,09:00,188,165
1052018,09:00,10:00,187,165
1052018,10:00,11:00,189,164
1052018,11:00,12:00,188,164
1052018,12:00,13:00,188,155
1052018,13:00,14:00,187,150
1052018,14:00,15:00,188,136
1052018,15:00,16:00,180,142
1052018,16:00,17:00,167,155
1052018,17:00,18:00,166,156
1052018,18:00,19:00,172,164
1052018,19:00,20:00,157,136
1052018,20:00,21:00,149,128
1052018,21:00,22:00,160,146
1052018,22:00,23:00,151,145
1052018,23:00,00:00,139,127
2052018,00:00,01:00,118,120
2052018,01:00,02:00,112,114
2052018,02:00,03:00,111,113
2052018,03:00,04:00,112,112
2052018,04:00,05:00,112,112
2052018,05:00,06:00,120,118
2052018,06:00,07:00,166,140
2052018,07:00,08:00,184,148
2052018,08:00,09:00,183,125
2052018,09:00,10:00,127,115
2052018,10:00,11:00,116,115
2052018,11:00,12:00,116,114
2052018,12:00,13:00,117,114
2052018,13:00,14:00,116,116
2052018,14:00,15:00,127,120
2052018,15:00,16:00,146,138
2052018,16:00,17:00,175,169
2052018,17:00,18:00,176,175
2052018,18:00,19:00,175,174
2052018,19:00,20:00,176,168
2052018,20:00,21:00,136,134
2052018,21:00,22:00,127,126
2052018,22:00,23:00,129,113
2052018,23:00,00:00,143,112
3052018,00:00,01:00,123,113
3052018,01:00,02:00,115,115
3052018,02:00,03:00,115,114
3052018,03:00,04:00,115,114
3052018,04:00,05:00,171,134
3052018,05:00,06:00,215,175
3052018,06:00,07:00,217,198
3052018,07:00,08:00,258,265
3052018,08:00,09:00,296,290
3052018,09:00,10:00,283,286
3052018,10:00,11:00,259,277
3052018,11:00,12:00,252,226
3052018,12:00,13:00,238,240
3052018,13:00,14:00,241,219
3052018,14:00,15:00,243,203
3052018,15:00,16:00,243,203
3052018,16:00,17:00,243,208
3052018,17:00,18:00,246,239
3052018,18:00,19:00,275,268
3052018,19:00,20:00,254,236
3052018,20:00,21:00,241,233
3052018,21:00,22:00,234,216
3052018,22:00,23:00,189,169
