date,start,end,11WD8SCHK1L---A2,11WD8SCHK1L---B0
4012019,01:00,02:00,392,324
4012019,02:00,03:00,392,326
4012019,03:00,04:00,393,326
4012019,04:00,05:00,394,326
4012019,05:00,06:00,394,324
4012019,06:00,07:00,390,325
4012019,07:00,08:00,391,323
4012019,08:00,09:00,392,319
4012019,09:00,10:00,382,314
4012019,10:00,11:00,308,250
4012019,11:00,12:00,307,231
4012019,12:00,13:00,282,203
4012019,13:00,14:00,257,195
4012019,14:00,15:00,223,176
4012019,15:00,16:00,222,179
4012019,16:00,17:00,224,178
4012019,17:00,18:00,223,176
4012019,18:00,19:00,223,180
4012019,19:00,20:00,223,177
4012019,20:00,21:00,224,178
4012019,21:00,22:00,226,179
4012019,22:00,23:00,234,173
4012019,23:00,00:00,0,269
5012019,00:00,01:00,0,158
5012019,01:00,02:00,0,167
5012019,02:00,03:00,0,170
5012019,03:00,04:00,0,162
5012019,04:00,05:00,0,161
5012019,05:00,06:00,0,163
5012019,06:00,07:00,0,159
5012019,07:00,08:00,0,190
5012019,08:00,09:00,192,275
5012019,09:00,10:00,362,305
5012019,10:00,11:00,391,326
5012019,11:00,12:00,393,325
5012019,12:00,13:00,390,323
5012019,13:00,14:00,390,327
5012019,14:00,15:00,389,327
5012019,15:00,16:00,389,328
5012019,16:00,17:00,389,324
5012019,17:00,18:00,389,325
5012019,18:00,19:00,389,325
5012019,19:00,20:00,389,327
5012019,20:00,21:00,389,326
5012019,21:00,22:00,386,330
5012019,22:00,23:00,380,340
5012019,23:00,00:00,379,337
6012019,00:00,01:00,383,331
6012019,01:00,02:00,388,324
6012019,02:00,03:00,389,328
6012019,03:00,04:00,389,330
6012019,04:00,05:00,389,330
6012019,05:00,06:00,389,330
6012019,06:00,07:00,386,329
6012019,07:00,08:00,385,336
6012019,08:00,09:00,383,334
6012019,09:00,10:00,384,330
6012019,10:00,11:00,385,330
6012019,11:00,12:00,385,330
6012019,12:00,13:00,385,331
6012019,13:00,14:00,390,320
6012019,14:00,15:00,395,317
6012019,15:00,16:00,394,320
6012019,16:00,17:00,397,325
6012019,17:00,18:00,397,320
6012019,18:00,19:00,398,324
6012019,19:00,20:00,397,321
6012019,20:00,21:00,397,319
6012019,21:00,22:00,396,321
6012019,22:00,23:00,397,322
6012019,23:00,00:00,396,321
7012019,00:00,01:00,396,322
7012019,01:00,02:00,370,348
7012019,02:00,03:00,361,358
7012019,03:00,04:00,360,356
7012019,04:00,05:00,360,357
7012019,05:00,06:00,359,358
7012019,06:00,07:00,369,347
7012019,07:00,08:00,384,329
7012019,08:00,09:00,393,328
7012019,09:00,10:00,388,328
7012019,10:00,11:00,386,329
7012019,11:00,12:00,384,330
7012019,12:00,13:00,389,328
7012019,13:00,14:00,387,332
7012019,14:00,15:00,388,329
7012019,15:00,16:00,388,330
7012019,16:00,17:00,385,326
7012019,17:00,18:00,343,295
7012019,18:00,19:00,336,301
7012019,19:00,20:00,281,269
7012019,20:00,21:00,264,297
7012019,21:00,22:00,197,231
7012019,22:00,23:00,202,38
7012019,23:00,00:00,205,0
8012019,00:00,01:00,213,0
8012019,01:00,02:00,215,0
8012019,02:00,03:00,214,0
8012019,03:00,04:00,212,0
8012019,04:00,05:00,217,0
8012019,05:00,06:00,208,0
8012019,06:00,07:00,219,0
8012019,07:00,08:00,213,0
8012019,08:00,09:00,208,0
8012019,09:00,10:00,206,0
8012019,10:00,11:00,205,0
8012019,11:00,12:00,214,0
8012019,12:00,13:00,210,0
8012019,13:00,14:00,209,0
8012019,14:00,15:00,208,0
8012019,15:00,16:00,208,0
8012019,16:00,17:00,216,0
8012019,17:00,18:00,216,0
8012019,18:00,19:00,217,0
8012019,19:00,20:00,217,0
8012019,20:00,21:00,216,0
8012019,21:00,22:00,216,0
8012019,22:00,23:00,217,0
8012019,23:00,00:00,222,0
9012019,00:00,01:00,213,0
9012019,01:00,02:00,212,0
9012019,02:00,03:00,216,0
9012019,03:00,04:00,243,0
9012019,04:00,05:00,261,0
9012019,05:00,06:00,266,0
9012019,06:00,07:00,244,125
9012019,07:00,08:00,226,236
9012019,08:00,09:00,245,321
9012019,09:00,10:00,311,330
9012019,10:00,11:00,348,301
9012019,11:00,12:00,372,314
9012019,12:00,13:00,342,250
9012019,13:00,14:00,337,258
9012019,14:00,15:00,391,326
9012019,15:00,16:00,401,324
9012019,16:00,17:00,401,329
9012019,17:00,18:00,395,327
9012019,18:00,19:00,399,327
9012019,19:00,20:00,401,327
9012019,20:00,21:00,401,327
9012019,21:00,22:00,400,331
9012019,22:00,23:00,386,340
9012019,23:00,00:00,381,348
10012019,00:00,01:00,388,341
10012019,01:00,02:00,389,332
10012019,02:00,03:00,389,342
10012019,03:00,04:00,390,337
10012019,04:00,05:00,393,335
10012019,05:00,06:00,394,333
10012019,06:00,07:00,392,331
10012019,07:00,08:00,393,327
10012019,08:00,09:00,379,311
10012019,09:00,10:00,323,309
10012019,10:00,11:00,393,327
10012019,11:00,12:00,390,334
10012019,12:00,13:00,393,332
10012019,13:00,14:00,387,332
10012019,14:00,15:00,275,331
10012019,15:00,16:00,350,334
10012019,16:00,17:00,393,333
10012019,17:00,18:00,393,333
10012019,18:00,19:00,394,331
10012019,19:00,20:00,392,331
10012019,20:00,21:00,397,333
10012019,21:00,22:00,398,335
10012019,22:00,23:00,395,335
10012019,23:00,00:00,398,337
11012019,00:00,01:00,397,337
11012019,01:00,02:00,397,337
11012019,02:00,03:00,398,336
11012019,03:00,04:00,397,339
11012019,04:00,05:00,398,338
11012019,05:00,06:00,398,333
11012019,06:00,07:00,395,336
11012019,07:00,08:00,387,332
11012019,08:00,09:00,392,330
11012019,09:00,10:00,394,333
11012019,10:00,11:00,393,330
11012019,11:00,12:00,392,331
11012019,12:00,13:00,393,331
11012019,13:00,14:00,388,333
11012019,14:00,15:00,393,327
11012019,15:00,16:00,397,329
11012019,16:00,17:00,397,334
11012019,17:00,18:00,398,333
11012019,18:00,19:00,398,332
11012019,19:00,20:00,397,333
11012019,20:00,21:00,397,335
11012019,21:00,22:00,397,336
11012019,22:00,23:00,398,336
11012019,23:00,00:00,397,340
12012019,00:00,01:00,388,336
12012019,01:00,02:00,385,338
12012019,02:00,03:00,383,338
12012019,03:00,04:00,383,339
12012019,04:00,05:00,383,340
12012019,05:00,06:00,379,335
12012019,06:00,07:00,352,316
12012019,07:00,08:00,337,297
12012019,08:00,09:00,331,305
12012019,09:00,10:00,370,348
12012019,10:00,11:00,374,339
12012019,11:00,12:00,379,338
12012019,12:00,13:00,379,333
12012019,13:00,14:00,308,271
12012019,14:00,15:00,235,217
12012019,15:00,16:00,237,197
12012019,16:00,17:00,0,201
12012019,17:00,18:00,0,202
12012019,18:00,19:00,0,203
12012019,19:00,20:00,0,204
12012019,20:00,21:00,0,199
12012019,21:00,22:00,0,196
12012019,22:00,23:00,0,194
12012019,23:00,00:00,0,190
13012019,00:00,01:00,0,190
13012019,01:00,02:00,0,181
13012019,02:00,03:00,0,184
13012019,03:00,04:00,0,185
13012019,04:00,05:00,0,183
13012019,05:00,06:00,0,184
13012019,06:00,07:00,0,180
13012019,07:00,08:00,0,173
13012019,08:00,09:00,0,174
13012019,09:00,10:00,0,172
13012019,10:00,11:00,0,173
13012019,11:00,12:00,0,173
13012019,12:00,13:00,0,173
13012019,13:00,14:00,0,172
13012019,14:00,15:00,0,173
13012019,15:00,16:00,0,170
13012019,16:00,17:00,0,171
13012019,17:00,18:00,0,173
13012019,18:00,19:00,0,170
13012019,19:00,20:00,0,170
13012019,20:00,21:00,0,172
13012019,21:00,22:00,0,172
13012019,22:00,23:00,0,172
13012019,23:00,00:00,0,171
14012019,00:00,01:00,0,171
14012019,01:00,02:00,0,172
14012019,02:00,03:00,0,171
14012019,03:00,04:00,0,171
14012019,04:00,05:00,0,173
14012019,05:00,06:00,0,172
14012019,06:00,07:00,0,172
14012019,07:00,08:00,0,164
14012019,08:00,09:00,0,174
14012019,09:00,10:00,0,182
14012019,10:00,11:00,0,179
14012019,11:00,12:00,0,176
14012019,12:00,13:00,0,176
14012019,13:00,14:00,0,176
14012019,14:00,15:00,0,177
14012019,15:00,16:00,0,175
14012019,16:00,17:00,0,177
14012019,17:00,18:00,0,163
14012019,18:00,19:00,0,170
14012019,19:00,20:00,0,175
14012019,20:00,21:00,0,173
14012019,21:00,22:00,0,171
14012019,22:00,23:00,0,169
14012019,23:00,00:00,0,174
15012019,00:00,01:00,0,172
15012019,01:00,02:00,0,173
15012019,02:00,03:00,0,167
15012019,03:00,04:00,0,170
15012019,04:00,05:00,0,167
15012019,05:00,06:00,0,181
15012019,06:00,07:00,0,191
15012019,07:00,08:00,7,186
15012019,08:00,09:00,164,213
15012019,09:00,10:00,238,240
15012019,10:00,11:00,247,191
15012019,11:00,12:00,222,174
15012019,12:00,13:00,221,172
15012019,13:00,14:00,220,173
15012019,14:00,15:00,218,161
15012019,15:00,16:00,230,171
15012019,16:00,17:00,245,216
15012019,17:00,18:00,223,223
15012019,18:00,19:00,221,228
15012019,19:00,20:00,226,225
15012019,20:00,21:00,271,17
15012019,21:00,22:00,194,0
15012019,22:00,23:00,194,0
15012019,23:00,00:00,193,0
16012019,00:00,01:00,194,0
16012019,01:00,02:00,196,0
16012019,02:00,03:00,213,0
16012019,03:00,04:00,225,0
16012019,04:00,05:00,227,0
16012019,05:00,06:00,228,0
16012019,06:00,07:00,231,0
16012019,07:00,08:00,231,0
16012019,08:00,09:00,231,0
16012019,09:00,10:00,231,0
16012019,10:00,11:00,230,0
16012019,11:00,12:00,232,0
16012019,12:00,13:00,232,0
16012019,13:00,14:00,231,0
16012019,14:00,15:00,236,0
16012019,15:00,16:00,237,0
16012019,16:00,17:00,237,0
16012019,17:00,18:00,238,0
16012019,18:00,19:00,238,0
16012019,19:00,20:00,237,0
16012019,20:00,21:00,220,0
16012019,21:00,22:00,218,0
16012019,22:00,23:00,214,0
16012019,23:00,00:00,214,0
17012019,00:00,01:00,213,0
17012019,01:00,02:00,214,0
17012019,02:00,03:00,214,0
17012019,03:00,04:00,249,0
17012019,04:00,05:00,263,0
17012019,05:00,06:00,261,78
17012019,06:00,07:00,260,217
17012019,07:00,08:00,288,312
17012019,08:00,09:00,330,338
17012019,09:00,10:00,375,323
17012019,10:00,11:00,395,319
17012019,11:00,12:00,395,321
17012019,12:00,13:00,396,320
17012019,13:00,14:00,397,320
17012019,14:00,15:00,396,323
17012019,15:00,16:00,397,322
17012019,16:00,17:00,397,319
17012019,17:00,18:00,397,320
17012019,18:00,19:00,397,319
17012019,19:00,20:00,397,320
17012019,20:00,21:00,390,314
17012019,21:00,22:00,244,199
17012019,22:00,23:00,229,200
17012019,23:00,00:00,222,202
18012019,00:00,01:00,243,210
18012019,01:00,02:00,208,204
18012019,02:00,03:00,213,187
18012019,03:00,04:00,272,258
18012019,04:00,05:00,357,323
18012019,05:00,06:00,383,336
18012019,06:00,07:00,387,334
18012019,07:00,08:00,387,329
18012019,08:00,09:00,392,331
18012019,09:00,10:00,392,330
18012019,10:00,11:00,392,329
18012019,11:00,12:00,392,329
18012019,12:00,13:00,391,330
18012019,13:00,14:00,392,329
18012019,14:00,15:00,393,329
18012019,15:00,16:00,393,328
18012019,16:00,17:00,392,328
18012019,17:00,18:00,391,330
18012019,18:00,19:00,391,326
18012019,19:00,20:00,390,328
18012019,20:00,21:00,391,326
18012019,21:00,22:00,392,329
18012019,22:00,23:00,391,330
18012019,23:00,00:00,392,338
19012019,00:00,01:00,392,332
19012019,01:00,02:00,391,333
19012019,02:00,03:00,392,335
19012019,03:00,04:00,392,333
19012019,04:00,05:00,392,335
19012019,05:00,06:00,392,336
19012019,06:00,07:00,395,334
19012019,07:00,08:00,394,331
19012019,08:00,09:00,394,332
19012019,09:00,10:00,394,332
19012019,10:00,11:00,395,332
19012019,11:00,12:00,396,336
19012019,12:00,13:00,396,334
19012019,13:00,14:00,396,334
19012019,14:00,15:00,395,334
19012019,15:00,16:00,397,336
19012019,16:00,17:00,396,334
19012019,17:00,18:00,395,329
19012019,18:00,19:00,396,328
19012019,19:00,20:00,396,327
19012019,20:00,21:00,395,332
19012019,21:00,22:00,396,333
19012019,22:00,23:00,396,329
19012019,23:00,00:00,395,331
20012019,00:00,01:00,396,327
20012019,01:00,02:00,396,325
20012019,02:00,03:00,395,328
20012019,03:00,04:00,397,329
20012019,04:00,05:00,396,331
20012019,05:00,06:00,394,330
20012019,06:00,07:00,391,329
20012019,07:00,08:00,391,333
20012019,08:00,09:00,391,325
20012019,09:00,10:00,391,324
20012019,10:00,11:00,392,330
20012019,11:00,12:00,392,333
20012019,12:00,13:00,392,332
20012019,13:00,14:00,392,336
20012019,14:00,15:00,389,334
20012019,15:00,16:00,388,334
20012019,16:00,17:00,389,330
20012019,17:00,18:00,390,329
20012019,18:00,19:00,388,330
20012019,19:00,20:00,390,324
20012019,20:00,21:00,392,331
20012019,21:00,22:00,391,331
20012019,22:00,23:00,392,329
20012019,23:00,00:00,391,328
21012019,00:00,01:00,389,331
21012019,01:00,02:00,392,331
21012019,02:00,03:00,392,335
21012019,03:00,04:00,384,339
21012019,04:00,05:00,372,349
21012019,05:00,06:00,394,325
21012019,06:00,07:00,392,327
21012019,07:00,08:00,391,329
21012019,08:00,09:00,392,328
21012019,09:00,10:00,392,329
21012019,10:00,11:00,395,329
21012019,11:00,12:00,394,333
21012019,12:00,13:00,395,330
21012019,13:00,14:00,394,332
21012019,14:00,15:00,393,323
21012019,15:00,16:00,395,322
21012019,16:00,17:00,395,321
21012019,17:00,18:00,395,315
21012019,18:00,19:00,392,325
21012019,19:00,20:00,393,323
21012019,20:00,21:00,393,319
21012019,21:00,22:00,393,325
21012019,22:00,23:00,390,332
21012019,23:00,00:00,385,338
22012019,00:00,01:00,388,338
22012019,01:00,02:00,388,338
22012019,02:00,03:00,386,339
22012019,03:00,04:00,386,338
22012019,04:00,05:00,388,339
22012019,05:00,06:00,386,334
22012019,06:00,07:00,388,335
22012019,07:00,08:00,387,333
22012019,08:00,09:00,386,333
22012019,09:00,10:00,386,331
22012019,10:00,11:00,387,333
22012019,11:00,12:00,386,334
22012019,12:00,13:00,386,332
22012019,13:00,14:00,385,332
22012019,14:00,15:00,387,332
22012019,15:00,16:00,395,325
22012019,16:00,17:00,395,323
22012019,17:00,18:00,398,321
22012019,18:00,19:00,397,322
22012019,19:00,20:00,397,331
22012019,20:00,21:00,397,325
22012019,21:00,22:00,385,336
22012019,22:00,23:00,385,333
22012019,23:00,00:00,385,328
23012019,00:00,01:00,384,335
23012019,01:00,02:00,385,339
23012019,02:00,03:00,384,339
23012019,03:00,04:00,384,337
23012019,04:00,05:00,385,338
23012019,05:00,06:00,385,336
23012019,06:00,07:00,384,334
23012019,07:00,08:00,384,335
23012019,08:00,09:00,385,332
23012019,09:00,10:00,384,332
23012019,10:00,11:00,383,333
23012019,11:00,12:00,383,332
23012019,12:00,13:00,384,332
23012019,13:00,14:00,385,333
23012019,14:00,15:00,344,297
23012019,15:00,16:00,327,258
23012019,16:00,17:00,324,260
23012019,17:00,18:00,327,266
23012019,18:00,19:00,386,329
23012019,19:00,20:00,387,332
23012019,20:00,21:00,386,334
23012019,21:00,22:00,387,335
23012019,22:00,23:00,387,338
23012019,23:00,00:00,387,339
24012019,00:00,01:00,386,336
24012019,01:00,02:00,357,304
24012019,02:00,03:00,350,17
24012019,03:00,04:00,348,0
24012019,04:00,05:00,344,0
24012019,05:00,06:00,342,0
24012019,06:00,07:00,339,0
24012019,07:00,08:00,337,0
24012019,08:00,09:00,336,0
24012019,09:00,10:00,337,0
24012019,10:00,11:00,340,111
24012019,11:00,12:00,343,297
24012019,12:00,13:00,341,324
24012019,13:00,14:00,354,331
24012019,14:00,15:00,388,311
24012019,15:00,16:00,407,299
24012019,16:00,17:00,409,280
24012019,17:00,18:00,409,280
24012019,18:00,19:00,408,282
24012019,19:00,20:00,408,278
24012019,20:00,21:00,410,277
24012019,21:00,22:00,407,277
24012019,22:00,23:00,408,278
24012019,23:00,00:00,408,278
25012019,00:00,01:00,408,271
25012019,01:00,02:00,409,188
25012019,02:00,03:00,399,297
25012019,03:00,04:00,394,291
25012019,04:00,05:00,395,292
25012019,05:00,06:00,395,289
25012019,06:00,07:00,399,283
25012019,07:00,08:00,403,286
25012019,08:00,09:00,403,288
25012019,09:00,10:00,405,285
25012019,10:00,11:00,403,324
25012019,11:00,12:00,406,313
25012019,12:00,13:00,405,296
25012019,13:00,14:00,404,294
25012019,14:00,15:00,408,292
25012019,15:00,16:00,405,290
25012019,16:00,17:00,400,290
25012019,17:00,18:00,405,288
25012019,18:00,19:00,403,290
25012019,19:00,20:00,400,287
25012019,20:00,21:00,402,286
25012019,21:00,22:00,400,292
25012019,22:00,23:00,403,288
25012019,23:00,00:00,401,290
26012019,00:00,01:00,400,291
26012019,01:00,02:00,400,290
26012019,02:00,03:00,401,286
26012019,03:00,04:00,402,289
26012019,04:00,05:00,401,293
26012019,05:00,06:00,402,292
26012019,06:00,07:00,400,293
26012019,07:00,08:00,401,293
26012019,08:00,09:00,402,291
26012019,09:00,10:00,401,293
26012019,10:00,11:00,402,291
26012019,11:00,12:00,402,295
26012019,12:00,13:00,401,294
26012019,13:00,14:00,399,292
26012019,14:00,15:00,402,292
26012019,15:00,16:00,392,295
26012019,16:00,17:00,392,293
26012019,17:00,18:00,397,294
26012019,18:00,19:00,394,292
26012019,19:00,20:00,393,290
26012019,20:00,21:00,296,251
26012019,21:00,22:00,260,204
26012019,22:00,23:00,252,216
26012019,23:00,00:00,222,208
27012019,00:00,01:00,221,0
27012019,01:00,02:00,220,0
27012019,02:00,03:00,220,0
27012019,03:00,04:00,220,0
27012019,04:00,05:00,221,0
27012019,05:00,06:00,221,0
27012019,06:00,07:00,220,0
27012019,07:00,08:00,236,0
27012019,08:00,09:00,247,0
27012019,09:00,10:00,267,0
27012019,10:00,11:00,252,162
27012019,11:00,12:00,240,237
27012019,12:00,13:00,239,238
27012019,13:00,14:00,228,236
27012019,14:00,15:00,235,226
27012019,15:00,16:00,226,202
27012019,16:00,17:00,241,203
27012019,17:00,18:00,363,296
27012019,18:00,19:00,382,329
27012019,19:00,20:00,383,328
27012019,20:00,21:00,385,325
27012019,21:00,22:00,386,329
27012019,22:00,23:00,384,323
27012019,23:00,00:00,276,238
28012019,00:00,01:00,217,237
28012019,01:00,02:00,211,236
28012019,02:00,03:00,212,239
28012019,03:00,04:00,210,242
28012019,04:00,05:00,212,242
28012019,05:00,06:00,218,252
28012019,06:00,07:00,360,328
28012019,07:00,08:00,398,317
28012019,08:00,09:00,398,315
28012019,09:00,10:00,396,315
28012019,10:00,11:00,398,315
28012019,11:00,12:00,397,315
28012019,12:00,13:00,397,318
28012019,13:00,14:00,399,317
28012019,14:00,15:00,397,316
28012019,15:00,16:00,395,316
28012019,16:00,17:00,402,305
28012019,17:00,18:00,393,322
28012019,18:00,19:00,389,318
28012019,19:00,20:00,392,324
28012019,20:00,21:00,379,330
28012019,21:00,22:00,378,335
28012019,22:00,23:00,379,335
28012019,23:00,00:00,379,334
29012019,00:00,01:00,379,333
29012019,01:00,02:00,379,333
29012019,02:00,03:00,377,337
29012019,03:00,04:00,381,333
29012019,04:00,05:00,384,333
29012019,05:00,06:00,383,331
29012019,06:00,07:00,386,330
29012019,07:00,08:00,388,329
29012019,08:00,09:00,387,327
29012019,09:00,10:00,389,329
29012019,10:00,11:00,386,331
29012019,11:00,12:00,385,330
29012019,12:00,13:00,384,335
29012019,13:00,14:00,384,329
29012019,14:00,15:00,384,329
29012019,15:00,16:00,386,324
29012019,16:00,17:00,386,323
29012019,17:00,18:00,406,304
29012019,18:00,19:00,406,316
29012019,19:00,20:00,400,312
29012019,20:00,21:00,397,313
29012019,21:00,22:00,397,317
29012019,22:00,23:00,402,315
29012019,23:00,00:00,397,317
30012019,00:00,01:00,396,321
30012019,01:00,02:00,396,322
30012019,02:00,03:00,395,318
30012019,03:00,04:00,400,321
30012019,04:00,05:00,401,314
30012019,05:00,06:00,399,311
30012019,06:00,07:00,398,311
30012019,07:00,08:00,397,303
30012019,08:00,09:00,407,308
30012019,09:00,10:00,405,316
30012019,10:00,11:00,391,322
30012019,11:00,12:00,390,326
30012019,12:00,13:00,390,329
30012019,13:00,14:00,391,329
30012019,14:00,15:00,390,329
30012019,15:00,16:00,391,325
30012019,16:00,17:00,391,326
30012019,17:00,18:00,391,317
30012019,18:00,19:00,390,315
30012019,19:00,20:00,390,316
30012019,20:00,21:00,390,316
30012019,21:00,22:00,389,317
30012019,22:00,23:00,391,319
30012019,23:00,00:00,392,319
31012019,00:00,01:00,391,321
31012019,01:00,02:00,392,322
31012019,02:00,03:00,390,321
31012019,03:00,04:00,390,321
31012019,04:00,05:00,391,321
31012019,05:00,06:00,389,317
31012019,06:00,07:00,393,319
31012019,07:00,08:00,394,316
31012019,08:00,09:00,394,318
31012019,09:00,10:00,395,317
31012019,10:00,11:00,395,318
31012019,11:00,12:00,395,318
31012019,12:00,13:00,395,319
31012019,13:00,14:00,396,320
31012019,14:00,15:00,394,322
31012019,15:00,16:00,395,319
31012019,16:00,17:00,395,318
31012019,17:00,18:00,395,320
31012019,18:00,19:00,394,316
31012019,19:00,20:00,393,317
31012019,20:00,21:00,392,316
31012019,21:00,22:00,393,317
31012019,22:00,23:00,394,318
31012019,23:00,00:00,394,321
1022019,00:00,01:00,393,320
1022019,01:00,02:00,394,318
1022019,02:00,03:00,394,319
1022019,03:00,04:00,394,305
1022019,04:00,05:00,394,321
1022019,05:00,06:00,392,321
1022019,06:00,07:00,396,323
1022019,07:00,08:00,396,329
1022019,08:00,09:00,397,327
1022019,09:00,10:00,398,326
1022019,10:00,11:00,397,329
1022019,11:00,12:00,397,331
1022019,12:00,13:00,398,328
1022019,13:00,14:00,397,329
1022019,14:00,15:00,399,327
1022019,15:00,16:00,396,329
1022019,16:00,17:00,395,329
1022019,17:00,18:00,392,324
1022019,18:00,19:00,399,319
1022019,19:00,20:00,402,323
1022019,20:00,21:00,401,321
1022019,21:00,22:00,400,317
1022019,22:00,23:00,399,319
1022019,23:00,00:00,396,321
2022019,00:00,01:00,397,321
2022019,01:00,02:00,398,326
2022019,02:00,03:00,397,330
2022019,03:00,04:00,396,330
2022019,04:00,05:00,398,330
2022019,05:00,06:00,397,331
2022019,06:00,07:00,398,329
2022019,07:00,08:00,397,327
2022019,08:00,09:00,398,327
2022019,09:00,10:00,397,334
2022019,10:00,11:00,397,330
2022019,11:00,12:00,397,330
2022019,12:00,13:00,398,328
2022019,13:00,14:00,398,327
2022019,14:00,15:00,394,329
2022019,15:00,16:00,393,330
2022019,16:00,17:00,392,327
2022019,17:00,18:00,390,328
2022019,18:00,19:00,392,330
2022019,19:00,20:00,391,328
2022019,20:00,21:00,391,329
2022019,21:00,22:00,392,328
2022019,22:00,23:00,393,329
2022019,23:00,00:00,386,328
3022019,00:00,01:00,367,314
3022019,01:00,02:00,290,307
3022019,02:00,03:00,235,275
3022019,03:00,04:00,212,239
3022019,04:00,05:00,206,237
3022019,05:00,06:00,204,236
3022019,06:00,07:00,212,237
3022019,07:00,08:00,277,240
3022019,08:00,09:00,282,275
3022019,09:00,10:00,370,344
3022019,10:00,11:00,379,348
3022019,11:00,12:00,378,346
3022019,12:00,13:00,379,348
3022019,13:00,14:00,379,349
3022019,14:00,15:00,379,347
3022019,15:00,16:00,379,347
3022019,16:00,17:00,379,348
3022019,17:00,18:00,384,342
3022019,18:00,19:00,385,342
3022019,19:00,20:00,384,342
3022019,20:00,21:00,384,340
3022019,21:00,22:00,385,343
3022019,22:00,23:00,381,343
3022019,23:00,00:00,376,344
4022019,00:00,01:00,373,325
4022019,01:00,02:00,319,278
4022019,02:00,03:00,252,222
4022019,03:00,04:00,234,210
4022019,04:00,05:00,305,281
4022019,05:00,06:00,386,326
4022019,06:00,07:00,394,326
4022019,07:00,08:00,394,328
4022019,08:00,09:00,395,327
4022019,09:00,10:00,394,328
4022019,10:00,11:00,397,327
4022019,11:00,12:00,395,328
4022019,12:00,13:00,395,330
4022019,13:00,14:00,397,331
4022019,14:00,15:00,397,329
4022019,15:00,16:00,396,328
4022019,16:00,17:00,398,328
4022019,17:00,18:00,396,328
4022019,18:00,19:00,396,331
4022019,19:00,20:00,396,327
4022019,20:00,21:00,396,328
4022019,21:00,22:00,396,330
4022019,22:00,23:00,395,328
4022019,23:00,00:00,387,329
5022019,00:00,01:00,366,296
5022019,01:00,02:00,395,321
5022019,02:00,03:00,396,320
5022019,03:00,04:00,396,319
5022019,04:00,05:00,397,319
5022019,05:00,06:00,395,329
5022019,06:00,07:00,395,330
5022019,07:00,08:00,391,326
5022019,08:00,09:00,398,331
5022019,09:00,10:00,397,324
5022019,10:00,11:00,399,328
5022019,11:00,12:00,394,329
5022019,12:00,13:00,397,332
5022019,13:00,14:00,396,332
5022019,14:00,15:00,397,328
5022019,15:00,16:00,396,329
5022019,16:00,17:00,398,327
5022019,17:00,18:00,397,327
5022019,18:00,19:00,398,331
5022019,19:00,20:00,397,329
5022019,20:00,21:00,397,331
5022019,21:00,22:00,397,330
5022019,22:00,23:00,397,329
5022019,23:00,00:00,396,330
6022019,00:00,01:00,387,323
6022019,01:00,02:00,249,222
6022019,02:00,03:00,225,208
6022019,03:00,04:00,224,213
6022019,04:00,05:00,250,217
6022019,05:00,06:00,379,315
