Timestamp,11WD8JAEN1L---AD,11WD8JAEN1L---BB,11WD8JAEN1L---C9,11WD8JAEN1L---D7,11WD8JAEN1L---E5,11WD8JAEN1L---F3
2020-01-05 21:00:00,491,469,0,482,,
2020-01-05 22:00:00,490,474,0,485,,
2020-01-05 23:00:00,491,462,0,475,,
2020-01-06 00:00:00,485,470,0,474,,
2020-01-06 01:00:00,470,462,0,446,,
2020-01-06 02:00:00,449,447,0,418,,
2020-01-06 03:00:00,308,387,0,300,,
2020-01-06 04:00:00,359,398,0,327,,
2020-01-06 05:00:00,452,450,0,433,,
2020-01-06 06:00:00,491,466,0,472,,
2020-01-06 07:00:00,480,448,0,452,,
2020-01-06 08:00:00,491,458,0,479,,
2020-01-06 09:00:00,486,456,0,475,,
2020-01-06 10:00:00,481,448,0,470,,
2020-01-06 11:00:00,487,461,0,474,,
2020-01-06 12:00:00,487,456,0,475,,
2020-01-06 13:00:00,484,452,0,467,,
2020-01-06 14:00:00,493,456,0,479,,
2020-01-06 15:00:00,495,439,0,485,,
2020-01-06 16:00:00,480,423,25,469,,
2020-01-06 17:00:00,479,425,99,448,,
2020-01-06 18:00:00,480,443,132,448,,
2020-01-06 19:00:00,495,453,155,478,,
2020-01-06 20:00:00,482,433,171,465,,
2020-01-06 21:00:00,482,436,171,449,,
2020-01-06 22:00:00,487,433,167,470,,
2020-01-06 23:00:00,447,405,159,416,,
2020-01-07 00:00:00,438,396,202,405,,
2020-01-07 01:00:00,402,390,338,379,,
2020-01-07 02:00:00,375,384,349,383,,
2020-01-07 03:00:00,331,365,342,308,,
2020-01-07 04:00:00,441,410,351,407,,
2020-01-07 05:00:00,443,398,441,408,,
2020-01-07 06:00:00,497,439,476,483,,
2020-01-07 07:00:00,471,422,484,437,,
2020-01-07 08:00:00,440,396,463,406,,
2020-01-07 09:00:00,496,443,491,483,,
2020-01-07 10:00:00,497,451,491,484,,
2020-01-07 11:00:00,493,434,486,478,,
2020-01-07 12:00:00,462,405,456,441,,
2020-01-07 13:00:00,454,413,475,416,,
2020-01-07 14:00:00,498,438,485,480,,
2020-01-07 15:00:00,453,410,477,420,,
2020-01-07 16:00:00,496,438,489,481,,
2020-01-07 17:00:00,497,436,489,479,,
2020-01-07 18:00:00,493,432,486,474,,
2020-01-07 19:00:00,464,407,482,430,,
2020-01-07 20:00:00,439,397,463,405,,
2020-01-07 21:00:00,484,441,489,451,,
2020-01-07 22:00:00,487,430,479,457,,
2020-01-07 23:00:00,328,357,322,328,,
2020-01-08 00:00:00,292,351,298,294,,
2020-01-08 01:00:00,300,361,295,292,,
2020-01-08 02:00:00,298,362,295,292,,
2020-01-08 03:00:00,296,354,295,290,,
2020-01-08 04:00:00,297,359,291,290,,
2020-01-08 05:00:00,297,363,295,290,,
2020-01-08 06:00:00,302,381,295,329,,
2020-01-08 07:00:00,355,383,378,339,,
2020-01-08 08:00:00,372,380,386,342,,
2020-01-08 09:00:00,413,383,430,385,,
2020-01-08 10:00:00,442,410,467,412,,
2020-01-08 11:00:00,485,453,477,477,,
2020-01-08 12:00:00,457,424,477,425,,
2020-01-08 13:00:00,498,448,493,488,,
2020-01-08 14:00:00,501,443,494,488,,
2020-01-08 15:00:00,500,446,493,486,,
2020-01-08 16:00:00,503,446,493,487,,
2020-01-08 17:00:00,493,436,486,481,,
2020-01-08 18:00:00,496,448,488,482,,
2020-01-08 19:00:00,499,443,491,486,,
2020-01-08 20:00:00,489,445,482,475,,
2020-01-08 21:00:00,498,452,488,490,,
2020-01-08 22:00:00,500,462,494,489,,
2020-01-08 23:00:00,497,449,498,482,,
2020-01-09 00:00:00,493,445,494,491,,
2020-01-09 01:00:00,496,445,493,491,,
2020-01-09 02:00:00,481,436,480,477,,
2020-01-09 03:00:00,486,439,484,483,,
2020-01-09 04:00:00,489,451,489,483,,
2020-01-09 05:00:00,497,462,495,493,,
2020-01-09 06:00:00,500,457,496,492,,
2020-01-09 07:00:00,497,454,495,490,,
2020-01-09 08:00:00,437,395,448,348,,
2020-01-09 09:00:00,326,362,333,312,,
2020-01-09 10:00:00,333,386,332,327,,
2020-01-09 11:00:00,335,389,347,332,,
2020-01-09 12:00:00,319,372,325,314,,
2020-01-09 13:00:00,339,399,340,335,,
2020-01-09 14:00:00,345,397,345,341,,
2020-01-09 15:00:00,341,395,346,338,,
2020-01-09 16:00:00,342,388,365,335,,
2020-01-09 17:00:00,398,387,418,369,,
2020-01-09 18:00:00,439,401,481,398,,
2020-01-09 19:00:00,407,396,445,380,,
2020-01-09 20:00:00,444,424,484,398,,
2020-01-09 21:00:00,442,418,481,399,,
2020-01-09 22:00:00,389,357,418,355,,
2020-01-09 23:00:00,391,346,420,358,,
2020-01-10 00:00:00,487,431,495,446,,
2020-01-10 01:00:00,487,438,496,459,,
2020-01-10 02:00:00,466,404,492,431,,
2020-01-10 03:00:00,414,364,441,378,,
2020-01-10 04:00:00,366,333,395,328,,
2020-01-10 05:00:00,472,417,489,440,,
2020-01-10 06:00:00,489,443,498,479,,
2020-01-10 07:00:00,423,383,450,401,,
2020-01-10 08:00:00,462,418,494,437,,
2020-01-10 09:00:00,445,401,473,416,,
2020-01-10 10:00:00,494,438,498,490,,
2020-01-10 11:00:00,439,396,467,409,,
2020-01-10 12:00:00,359,403,357,351,,
2020-01-10 13:00:00,358,407,375,356,,
2020-01-10 14:00:00,389,406,423,358,,
2020-01-10 15:00:00,411,377,460,380,,
2020-01-10 16:00:00,425,379,461,398,,
2020-01-10 17:00:00,406,359,433,369,,
2020-01-10 18:00:00,441,405,474,412,,
2020-01-10 19:00:00,437,399,472,411,,
2020-01-10 20:00:00,413,392,482,412,,
2020-01-10 21:00:00,471,405,492,472,,
2020-01-10 22:00:00,482,403,495,478,,
2020-01-10 23:00:00,483,397,496,475,,
2020-01-11 00:00:00,332,400,491,440,,
2020-01-11 01:00:00,206,387,496,493,,
2020-01-11 02:00:00,232,395,495,494,,
2020-01-11 03:00:00,230,392,490,489,,
2020-01-11 04:00:00,210,402,477,473,,
2020-01-11 05:00:00,168,388,410,371,,
2020-01-11 06:00:00,172,390,411,348,,
2020-01-11 07:00:00,180,412,412,365,,
2020-01-11 08:00:00,226,445,476,481,,
2020-01-11 09:00:00,239,460,497,493,,
2020-01-11 10:00:00,228,445,480,478,,
2020-01-11 11:00:00,186,444,479,446,,
2020-01-11 12:00:00,195,410,447,383,,
2020-01-11 13:00:00,173,393,359,330,,
2020-01-11 14:00:00,182,406,346,342,,
2020-01-11 15:00:00,179,441,480,358,,
2020-01-11 16:00:00,231,455,492,481,,
2020-01-11 17:00:00,232,463,494,489,,
2020-01-11 18:00:00,227,456,489,484,,
2020-01-11 19:00:00,172,408,438,384,,
2020-01-11 20:00:00,160,387,422,343,,
2020-01-11 21:00:00,167,384,332,260,,
2020-01-11 22:00:00,195,435,359,189,,
2020-01-11 23:00:00,92,412,356,150,,
2020-01-12 00:00:00,0,407,346,2,,
2020-01-12 01:00:00,0,395,320,0,,
2020-01-12 02:00:00,0,387,300,0,,
2020-01-12 03:00:00,0,384,316,0,,
2020-01-12 04:00:00,0,377,300,0,,
2020-01-12 05:00:00,0,388,300,0,,
2020-01-12 06:00:00,0,377,299,0,,
2020-01-12 07:00:00,0,377,299,0,,
2020-01-12 08:00:00,0,380,299,0,,
2020-01-12 09:00:00,0,398,355,0,,
2020-01-12 10:00:00,0,389,360,0,,
2020-01-12 11:00:00,0,390,397,0,,
2020-01-12 12:00:00,0,382,395,91,,
2020-01-12 13:00:00,0,381,320,143,,
2020-01-12 14:00:00,62,375,322,175,,
2020-01-12 15:00:00,122,375,312,154,,
2020-01-12 16:00:00,151,394,303,170,,
2020-01-12 17:00:00,152,397,301,179,,
2020-01-12 18:00:00,152,398,301,162,,
2020-01-12 19:00:00,153,391,300,162,,
2020-01-12 20:00:00,152,388,296,178,,
2020-01-12 21:00:00,148,387,294,169,,
2020-01-12 22:00:00,151,414,295,164,,
2020-01-12 23:00:00,150,404,298,154,,
2020-01-13 00:00:00,149,408,305,156,,
2020-01-13 01:00:00,143,411,306,153,,
2020-01-13 02:00:00,147,413,305,161,,
2020-01-13 03:00:00,145,404,353,205,,
2020-01-13 04:00:00,143,411,330,315,,
2020-01-13 05:00:00,295,413,333,326,,
2020-01-13 06:00:00,427,462,462,442,,
2020-01-13 07:00:00,467,459,501,492,,
2020-01-13 08:00:00,484,462,499,492,,
2020-01-13 09:00:00,493,466,501,494,,
2020-01-13 10:00:00,493,465,499,493,,
2020-01-13 11:00:00,489,456,496,491,,
2020-01-13 12:00:00,494,461,500,495,,
2020-01-13 13:00:00,493,465,499,493,,
2020-01-13 14:00:00,493,464,500,492,,
2020-01-13 15:00:00,455,456,499,488,,
2020-01-13 16:00:00,415,451,495,439,,
2020-01-13 17:00:00,420,448,495,439,,
2020-01-13 18:00:00,471,434,483,432,,
2020-01-13 19:00:00,483,432,487,437,,
2020-01-13 20:00:00,417,381,448,381,,
2020-01-13 21:00:00,306,368,324,298,,
2020-01-13 22:00:00,330,382,348,299,,
2020-01-13 23:00:00,281,376,326,295,,
2020-01-14 00:00:00,161,340,305,300,,
2020-01-14 01:00:00,150,344,312,298,,
2020-01-14 02:00:00,153,337,312,298,,
2020-01-14 03:00:00,153,335,312,309,,
2020-01-14 04:00:00,153,357,311,295,,
2020-01-14 05:00:00,153,361,322,298,,
2020-01-14 06:00:00,154,356,310,297,,
2020-01-14 07:00:00,154,361,305,305,,
2020-01-14 08:00:00,153,354,343,338,,
2020-01-14 09:00:00,153,343,344,296,,
2020-01-14 10:00:00,154,345,352,117,,
2020-01-14 11:00:00,154,334,342,6,,
2020-01-14 12:00:00,163,392,337,130,,
2020-01-14 13:00:00,155,362,322,159,,
2020-01-14 14:00:00,155,404,438,311,,
2020-01-14 15:00:00,205,425,483,443,,
2020-01-14 16:00:00,154,366,367,312,,
2020-01-14 17:00:00,153,408,478,415,,
2020-01-14 18:00:00,155,375,425,363,,
2020-01-14 19:00:00,154,361,334,299,,
2020-01-14 20:00:00,146,342,270,339,,
2020-01-14 21:00:00,148,343,164,324,,
2020-01-14 22:00:00,136,333,173,320,,
2020-01-14 23:00:00,3,343,173,335,,
2020-01-15 00:00:00,0,334,174,319,,
2020-01-15 01:00:00,0,322,174,331,,
2020-01-15 02:00:00,0,319,173,346,,
2020-01-15 03:00:00,0,328,165,323,,
2020-01-15 04:00:00,0,324,142,322,,
2020-01-15 05:00:00,0,335,132,324,,
2020-01-15 06:00:00,75,364,261,324,,
2020-01-15 07:00:00,148,367,396,361,,
2020-01-15 08:00:00,155,394,343,321,,
2020-01-15 09:00:00,155,387,349,306,,
2020-01-15 10:00:00,148,365,321,299,,
2020-01-15 11:00:00,155,384,328,309,,
2020-01-15 12:00:00,159,378,327,300,,
2020-01-15 13:00:00,158,371,327,297,,
2020-01-15 14:00:00,163,358,382,315,,
2020-01-15 15:00:00,358,388,424,376,,
2020-01-15 16:00:00,308,379,309,350,,
2020-01-15 17:00:00,309,390,301,351,,
2020-01-15 18:00:00,309,373,301,345,,
2020-01-15 19:00:00,298,355,299,330,,
2020-01-15 20:00:00,298,340,308,320,,
2020-01-15 21:00:00,300,338,306,312,,
2020-01-15 22:00:00,322,353,349,329,,
2020-01-15 23:00:00,308,367,337,339,,
2020-01-16 00:00:00,361,360,379,345,,
2020-01-16 01:00:00,399,399,472,409,,
2020-01-16 02:00:00,432,395,467,407,,
2020-01-16 03:00:00,446,423,481,437,,
2020-01-16 04:00:00,483,433,490,485,,
2020-01-16 05:00:00,474,431,485,473,,
2020-01-16 06:00:00,478,420,482,472,,
2020-01-16 07:00:00,490,452,497,464,,
2020-01-16 08:00:00,494,444,500,489,,
2020-01-16 09:00:00,494,442,498,486,,
2020-01-16 10:00:00,486,433,492,482,,
2020-01-16 11:00:00,480,449,484,470,,
2020-01-16 12:00:00,474,439,476,464,,
2020-01-16 13:00:00,493,456,498,474,,
2020-01-16 14:00:00,499,447,500,489,,
2020-01-16 15:00:00,499,448,498,488,,
2020-01-16 16:00:00,498,452,498,487,,
2020-01-16 17:00:00,494,440,496,485,,
2020-01-16 18:00:00,490,438,492,479,,
2020-01-16 19:00:00,496,445,489,488,,
2020-01-16 20:00:00,494,438,481,491,,
2020-01-16 21:00:00,489,434,476,484,,
2020-01-16 22:00:00,495,440,470,469,,
2020-01-16 23:00:00,402,370,418,386,,
2020-01-17 00:00:00,385,362,406,367,,
2020-01-17 01:00:00,303,353,317,302,,
2020-01-17 02:00:00,299,354,324,300,,
2020-01-17 03:00:00,300,351,321,300,,
2020-01-17 04:00:00,309,362,338,302,,
2020-01-17 05:00:00,424,388,454,392,,
2020-01-17 06:00:00,494,438,485,489,,
2020-01-17 07:00:00,495,438,486,493,,
2020-01-17 08:00:00,494,438,483,490,,
2020-01-17 09:00:00,498,443,486,493,,
2020-01-17 10:00:00,491,437,485,489,,
2020-01-17 11:00:00,501,437,497,496,,
2020-01-17 12:00:00,498,426,491,489,,
2020-01-17 13:00:00,502,440,497,494,,
2020-01-17 14:00:00,502,442,497,496,,
2020-01-17 15:00:00,500,433,497,496,,
2020-01-17 16:00:00,499,443,495,486,,
2020-01-17 17:00:00,503,442,497,495,,
2020-01-17 18:00:00,500,430,496,493,,
2020-01-17 19:00:00,493,421,490,484,,
2020-01-17 20:00:00,493,429,489,485,,
2020-01-17 21:00:00,494,424,488,477,,
2020-01-17 22:00:00,416,376,442,382,,
2020-01-17 23:00:00,406,381,436,370,,
2020-01-18 00:00:00,306,348,317,301,,
2020-01-18 01:00:00,301,348,303,301,,
2020-01-18 02:00:00,303,364,301,301,,
2020-01-18 03:00:00,302,367,301,300,,
2020-01-18 04:00:00,302,369,302,300,,
2020-01-18 05:00:00,303,368,301,300,,
2020-01-18 06:00:00,306,372,307,301,,
2020-01-18 07:00:00,425,410,450,370,,
2020-01-18 08:00:00,445,423,475,395,,
2020-01-18 09:00:00,494,459,497,493,,
2020-01-18 10:00:00,460,440,489,429,,
2020-01-18 11:00:00,394,404,426,362,,
2020-01-18 12:00:00,422,412,453,391,,
2020-01-18 13:00:00,481,462,494,446,,
2020-01-18 14:00:00,480,457,492,443,,
2020-01-18 15:00:00,479,459,493,447,,
2020-01-18 16:00:00,480,469,495,449,,
2020-01-18 17:00:00,477,460,494,446,,
2020-01-18 18:00:00,496,458,496,495,,
2020-01-18 19:00:00,495,459,495,493,,
2020-01-18 20:00:00,496,460,496,495,,
2020-01-18 21:00:00,494,456,494,492,,
2020-01-18 22:00:00,496,458,497,495,,
2020-01-18 23:00:00,493,459,494,493,,
2020-01-19 00:00:00,485,451,485,471,,
2020-01-19 01:00:00,477,440,475,462,,
2020-01-19 02:00:00,492,457,490,487,,
2020-01-19 03:00:00,496,459,493,482,,
2020-01-19 04:00:00,452,433,482,420,,
2020-01-19 05:00:00,497,471,498,489,,
2020-01-19 06:00:00,498,474,499,493,,
2020-01-19 07:00:00,495,474,497,491,,
2020-01-19 08:00:00,491,472,493,488,,
2020-01-19 09:00:00,447,435,474,415,,
2020-01-19 10:00:00,354,411,363,345,,
2020-01-19 11:00:00,344,415,364,345,,
2020-01-19 12:00:00,346,416,362,345,,
2020-01-19 13:00:00,321,394,334,321,,
2020-01-19 14:00:00,346,413,360,341,,
2020-01-19 15:00:00,352,414,364,336,,
2020-01-19 16:00:00,352,416,361,345,,
2020-01-19 17:00:00,473,475,481,476,,
2020-01-19 18:00:00,478,478,481,478,,
2020-01-19 19:00:00,477,478,479,475,,
2020-01-19 20:00:00,477,478,479,477,,
2020-01-19 21:00:00,478,478,481,478,,
2020-01-19 22:00:00,477,476,480,477,,
2020-01-19 23:00:00,469,459,476,436,,
2020-01-20 00:00:00,460,452,486,443,,
2020-01-20 01:00:00,475,470,494,464,,
2020-01-20 02:00:00,474,477,494,491,,
2020-01-20 03:00:00,466,470,486,479,,
2020-01-20 04:00:00,474,474,492,467,,
2020-01-20 05:00:00,494,475,501,487,,
2020-01-20 06:00:00,495,471,498,492,,
2020-01-20 07:00:00,493,471,499,490,,
2020-01-20 08:00:00,497,473,502,493,,
2020-01-20 09:00:00,498,474,501,493,,
2020-01-20 10:00:00,493,471,498,489,,
2020-01-20 11:00:00,494,471,497,488,,
2020-01-20 12:00:00,494,474,499,488,,
2020-01-20 13:00:00,499,476,494,495,,
2020-01-20 14:00:00,501,473,492,495,,
2020-01-20 15:00:00,501,475,497,497,,
2020-01-20 16:00:00,502,477,496,493,,
2020-01-20 17:00:00,502,476,497,495,,
2020-01-20 18:00:00,502,477,496,497,,
2020-01-20 19:00:00,502,475,495,495,,
2020-01-20 20:00:00,448,474,476,489,,
2020-01-20 21:00:00,444,476,475,490,,
2020-01-20 22:00:00,428,471,464,478,,
2020-01-20 23:00:00,423,457,474,473,,
2020-01-21 00:00:00,428,478,494,473,,
2020-01-21 01:00:00,429,478,499,476,,
2020-01-21 02:00:00,432,478,497,476,,
2020-01-21 03:00:00,433,479,495,473,,
2020-01-21 04:00:00,421,466,481,463,,
2020-01-21 05:00:00,435,475,496,474,,
2020-01-21 06:00:00,463,471,495,468,,
2020-01-21 07:00:00,481,469,493,472,,
2020-01-21 08:00:00,487,477,498,476,,
2020-01-21 09:00:00,486,476,496,474,,
2020-01-21 10:00:00,486,476,498,469,,
2020-01-21 11:00:00,488,478,497,469,,
2020-01-21 12:00:00,487,477,495,471,,
2020-01-21 13:00:00,489,479,497,472,,
2020-01-21 14:00:00,485,474,497,471,,
2020-01-21 15:00:00,484,475,497,475,,
2020-01-21 16:00:00,484,477,497,475,,
2020-01-21 17:00:00,486,478,498,475,,
2020-01-21 18:00:00,481,471,495,469,,
2020-01-21 19:00:00,487,475,497,476,,
2020-01-21 20:00:00,487,477,498,477,,
2020-01-21 21:00:00,436,476,497,468,,
2020-01-21 22:00:00,429,477,497,477,,
2020-01-21 23:00:00,429,475,495,474,,
2020-01-22 00:00:00,449,477,494,487,,
2020-01-22 01:00:00,494,474,492,493,,
2020-01-22 02:00:00,489,479,496,494,,
2020-01-22 03:00:00,492,476,499,496,,
2020-01-22 04:00:00,482,471,491,486,,
2020-01-22 05:00:00,492,474,495,491,,
2020-01-22 06:00:00,492,473,494,489,,
2020-01-22 07:00:00,496,476,499,496,,
2020-01-22 08:00:00,468,475,499,497,,
2020-01-22 09:00:00,481,476,498,496,,
2020-01-22 10:00:00,490,476,497,496,,
2020-01-22 11:00:00,490,475,497,495,,
2020-01-22 12:00:00,488,477,494,493,,
2020-01-22 13:00:00,489,477,497,494,,
2020-01-22 14:00:00,484,477,501,499,,
2020-01-22 15:00:00,487,471,502,502,,
2020-01-22 16:00:00,491,473,502,495,,
2020-01-22 17:00:00,494,467,501,494,,
2020-01-22 18:00:00,491,465,491,496,,
2020-01-22 19:00:00,489,465,501,500,,
2020-01-22 20:00:00,486,461,501,500,,
2020-01-22 21:00:00,479,463,500,500,,
2020-01-22 22:00:00,479,463,500,501,,
2020-01-22 23:00:00,458,457,499,500,,
2020-01-23 00:00:00,454,456,499,498,,
2020-01-23 01:00:00,453,459,499,497,,
2020-01-23 02:00:00,453,460,498,495,,
2020-01-23 03:00:00,456,453,496,493,,
2020-01-23 04:00:00,474,459,494,486,,
2020-01-23 05:00:00,474,459,491,484,,
2020-01-23 06:00:00,482,463,490,485,,
2020-01-23 07:00:00,486,464,489,481,,
2020-01-23 08:00:00,493,477,489,489,,
2020-01-23 09:00:00,496,477,490,489,,
2020-01-23 10:00:00,498,479,490,491,,
2020-01-23 11:00:00,497,480,490,494,,
2020-01-23 12:00:00,493,475,491,486,,
2020-01-23 13:00:00,497,479,497,493,,
2020-01-23 14:00:00,499,478,496,499,,
2020-01-23 15:00:00,497,478,495,498,,
2020-01-23 16:00:00,499,478,495,499,,
2020-01-23 17:00:00,498,477,495,499,,
2020-01-23 18:00:00,499,477,495,496,,
2020-01-23 19:00:00,497,477,492,495,,
2020-01-23 20:00:00,496,479,494,499,,
2020-01-23 21:00:00,498,479,494,499,,
2020-01-23 22:00:00,497,476,491,494,,
2020-01-23 23:00:00,494,477,493,496,,
2020-01-24 00:00:00,491,473,490,494,,
2020-01-24 01:00:00,486,478,492,496,,
2020-01-24 02:00:00,478,476,489,494,,
2020-01-24 03:00:00,315,454,479,454,,
2020-01-24 04:00:00,229,470,489,493,,
2020-01-24 05:00:00,224,470,493,490,,
2020-01-24 06:00:00,224,464,488,487,,
2020-01-24 07:00:00,227,469,493,495,,
2020-01-24 08:00:00,229,473,497,495,,
2020-01-24 09:00:00,227,474,497,495,,
2020-01-24 10:00:00,227,475,498,495,,
2020-01-24 11:00:00,229,477,498,496,,
2020-01-24 12:00:00,229,475,498,495,,
2020-01-24 13:00:00,231,477,498,496,,
2020-01-24 14:00:00,231,477,499,495,,
2020-01-24 15:00:00,232,476,499,496,,
2020-01-24 16:00:00,230,476,499,496,,
2020-01-24 17:00:00,229,474,498,495,,
2020-01-24 18:00:00,229,475,499,486,,
2020-01-24 19:00:00,229,474,500,498,,
2020-01-24 20:00:00,230,476,499,498,,
2020-01-24 21:00:00,230,475,494,495,,
2020-01-24 22:00:00,231,475,492,494,,
2020-01-24 23:00:00,224,475,499,495,,
2020-01-25 00:00:00,230,473,499,496,,
2020-01-25 01:00:00,230,475,498,495,,
2020-01-25 02:00:00,230,474,497,494,,
2020-01-25 03:00:00,230,472,496,494,,
2020-01-25 04:00:00,228,474,499,498,,
2020-01-25 05:00:00,227,468,496,494,,
2020-01-25 06:00:00,230,466,494,491,,
2020-01-25 07:00:00,230,465,492,490,,
2020-01-25 08:00:00,225,473,498,497,,
2020-01-25 09:00:00,230,477,499,495,,
2020-01-25 10:00:00,227,476,500,497,,
2020-01-25 11:00:00,233,478,499,497,,
2020-01-25 12:00:00,231,477,499,496,,
2020-01-25 13:00:00,231,477,497,496,,
2020-01-25 14:00:00,231,476,498,494,,
2020-01-25 15:00:00,223,476,499,496,,
2020-01-25 16:00:00,224,476,500,497,,
2020-01-25 17:00:00,224,477,499,497,,
2020-01-25 18:00:00,228,475,496,495,,
2020-01-25 19:00:00,230,477,496,493,,
2020-01-25 20:00:00,229,470,492,489,,
2020-01-25 21:00:00,230,475,494,491,,
2020-01-25 22:00:00,197,457,494,448,,
2020-01-25 23:00:00,204,473,496,491,,
