date,start,end,11W0-0000-0044-W
8012022,11:00,12:00,823.0
8012022,12:00,13:00,787.0
8012022,13:00,14:00,704.0
8012022,14:00,15:00,420.0
8012022,15:00,16:00,498.0
8012022,16:00,17:00,598.0
8012022,17:00,18:00,561.0
8012022,18:00,19:00,503.0
8012022,19:00,20:00,504.0
8012022,20:00,21:00,453.0
8012022,21:00,22:00,416.0
8012022,22:00,23:00,410.0
8012022,23:00,00:00,409.0
9012022,00:00,01:00,454.0
9012022,01:00,02:00,410.0
9012022,02:00,03:00,412.0
9012022,03:00,04:00,407.0
9012022,04:00,05:00,412.0
9012022,05:00,06:00,408.0
9012022,06:00,07:00,411.0
9012022,07:00,08:00,410.0
9012022,08:00,09:00,410.0
9012022,09:00,10:00,466.0
9012022,10:00,11:00,413.0
9012022,11:00,12:00,410.0
9012022,12:00,13:00,410.0
9012022,13:00,14:00,409.0
9012022,14:00,15:00,423.0
9012022,15:00,16:00,511.0
9012022,16:00,17:00,593.0
9012022,17:00,18:00,790.0
9012022,18:00,19:00,867.0
9012022,19:00,20:00,866.0
9012022,20:00,21:00,866.0
9012022,21:00,22:00,866.0
9012022,22:00,23:00,810.0
9012022,23:00,00:00,693.0
10012022,00:00,01:00,441.0
10012022,01:00,02:00,415.0
10012022,02:00,03:00,409.0
10012022,03:00,04:00,410.0
10012022,04:00,05:00,409.0
10012022,05:00,06:00,409.0
10012022,06:00,07:00,438.0
10012022,07:00,08:00,726.0
10012022,08:00,09:00,909.0
10012022,09:00,10:00,906.0
10012022,10:00,11:00,906.0
10012022,11:00,12:00,906.0
10012022,12:00,13:00,906.0
10012022,13:00,14:00,867.0
10012022,14:00,15:00,862.0
10012022,15:00,16:00,868.0
10012022,16:00,17:00,930.0
10012022,17:00,18:00,946.0
10012022,18:00,19:00,946.0
10012022,19:00,20:00,946.0
10012022,20:00,21:00,804.0
10012022,21:00,22:00,509.0
10012022,22:00,23:00,423.0
10012022,23:00,00:00,415.0
11012022,00:00,01:00,414.0
11012022,01:00,02:00,416.0
11012022,02:00,03:00,413.0
11012022,03:00,04:00,416.0
11012022,04:00,05:00,414.0
11012022,05:00,06:00,416.0
11012022,06:00,07:00,550.0
11012022,07:00,08:00,822.0
11012022,08:00,09:00,940.0
11012022,09:00,10:00,940.0
11012022,10:00,11:00,906.0
11012022,11:00,12:00,838.0
11012022,12:00,13:00,718.0
11012022,13:00,14:00,726.0
11012022,14:00,15:00,840.0
11012022,15:00,16:00,935.0
11012022,16:00,17:00,946.0
11012022,17:00,18:00,946.0
11012022,18:00,19:00,946.0
11012022,19:00,20:00,946.0
11012022,20:00,21:00,782.0
11012022,21:00,22:00,450.0
11012022,22:00,23:00,411.0
11012022,23:00,00:00,413.0
12012022,00:00,01:00,410.0
12012022,01:00,02:00,410.0
12012022,02:00,03:00,406.0
12012022,03:00,04:00,414.0
12012022,04:00,05:00,406.0
12012022,05:00,06:00,426.0
12012022,06:00,07:00,555.0
12012022,07:00,08:00,843.0
12012022,08:00,09:00,946.0
12012022,09:00,10:00,842.0
12012022,10:00,11:00,634.0
12012022,11:00,12:00,593.0
12012022,12:00,13:00,542.0
12012022,13:00,14:00,540.0
12012022,14:00,15:00,584.0
12012022,15:00,16:00,659.0
12012022,16:00,17:00,842.0
12012022,17:00,18:00,944.0
12012022,18:00,19:00,946.0
12012022,19:00,20:00,946.0
12012022,20:00,21:00,788.0
12012022,21:00,22:00,479.0
12012022,22:00,23:00,439.0
12012022,23:00,00:00,424.0
13012022,00:00,01:00,833.0
13012022,01:00,02:00,1.015
13012022,02:00,03:00,986.0
13012022,03:00,04:00,986.0
13012022,04:00,05:00,1.001
13012022,05:00,06:00,1.017
13012022,06:00,07:00,1.026
13012022,07:00,08:00,1.025
13012022,08:00,09:00,1.025
13012022,09:00,10:00,1.025
13012022,10:00,11:00,1.025
13012022,11:00,12:00,1.024
13012022,12:00,13:00,1.026
13012022,13:00,14:00,1.024
13012022,14:00,15:00,1.025
13012022,15:00,16:00,1.025
13012022,16:00,17:00,1.026
13012022,17:00,18:00,835.0
13012022,18:00,19:00,598.0
13012022,19:00,20:00,599.0
13012022,20:00,21:00,598.0
13012022,21:00,22:00,592.0
13012022,22:00,23:00,587.0
13012022,23:00,00:00,592.0
14012022,00:00,01:00,929.0
14012022,01:00,02:00,852.0
14012022,02:00,03:00,806.0
14012022,03:00,04:00,807.0
14012022,04:00,05:00,854.0
14012022,05:00,06:00,1.013
14012022,06:00,07:00,1.017
14012022,07:00,08:00,1.015
14012022,08:00,09:00,1.015
14012022,09:00,10:00,1.014
14012022,10:00,11:00,1.015
14012022,11:00,12:00,1.015
14012022,12:00,13:00,1.014
14012022,13:00,14:00,1.016
14012022,14:00,15:00,1.023
14012022,15:00,16:00,1.026
14012022,16:00,17:00,1.026
14012022,17:00,18:00,1.025
14012022,18:00,19:00,1.025
14012022,19:00,20:00,1.026
14012022,20:00,21:00,1.025
14012022,21:00,22:00,1.025
14012022,22:00,23:00,1.026
14012022,23:00,00:00,1.025
15012022,00:00,01:00,1.019
15012022,01:00,02:00,1.015
15012022,02:00,03:00,1.017
15012022,03:00,04:00,1.016
15012022,04:00,05:00,1.016
15012022,05:00,06:00,1.015
15012022,06:00,07:00,944.0
15012022,07:00,08:00,935.0
15012022,08:00,09:00,940.0
15012022,09:00,10:00,1.021
15012022,10:00,11:00,1.021
15012022,11:00,12:00,1.021
15012022,12:00,13:00,1.02
15012022,13:00,14:00,1.021
15012022,14:00,15:00,1.021
15012022,15:00,16:00,1.021
15012022,16:00,17:00,1.019
15012022,17:00,18:00,1.022
15012022,18:00,19:00,1.021
15012022,19:00,20:00,1.02
15012022,20:00,21:00,1.022
15012022,21:00,22:00,1.022
15012022,22:00,23:00,1.02
15012022,23:00,00:00,993.0
16012022,00:00,01:00,797.0
16012022,01:00,02:00,778.0
16012022,02:00,03:00,778.0
16012022,03:00,04:00,778.0
16012022,04:00,05:00,782.0
16012022,05:00,06:00,837.0
16012022,06:00,07:00,912.0
16012022,07:00,08:00,941.0
16012022,08:00,09:00,942.0
16012022,09:00,10:00,941.0
16012022,10:00,11:00,942.0
16012022,11:00,12:00,942.0
16012022,12:00,13:00,940.0
16012022,13:00,14:00,940.0
16012022,14:00,15:00,941.0
16012022,15:00,16:00,942.0
16012022,16:00,17:00,941.0
16012022,17:00,18:00,942.0
16012022,18:00,19:00,910.0
16012022,19:00,20:00,790.0
16012022,20:00,21:00,776.0
16012022,21:00,22:00,779.0
16012022,22:00,23:00,679.0
16012022,23:00,00:00,412.0
17012022,00:00,01:00,410.0
17012022,01:00,02:00,408.0
17012022,02:00,03:00,411.0
17012022,03:00,04:00,409.0
17012022,04:00,05:00,408.0
17012022,05:00,06:00,410.0
17012022,06:00,07:00,442.0
17012022,07:00,08:00,567.0
17012022,08:00,09:00,563.0
17012022,09:00,10:00,537.0
17012022,10:00,11:00,498.0
17012022,11:00,12:00,499.0
17012022,12:00,13:00,499.0
17012022,13:00,14:00,494.0
17012022,14:00,15:00,472.0
17012022,15:00,16:00,538.0
17012022,16:00,17:00,589.0
17012022,17:00,18:00,818.0
17012022,18:00,19:00,898.0
17012022,19:00,20:00,906.0
17012022,20:00,21:00,844.0
17012022,21:00,22:00,579.0
17012022,22:00,23:00,441.0
17012022,23:00,00:00,419.0
18012022,00:00,01:00,410.0
18012022,01:00,02:00,410.0
18012022,02:00,03:00,419.0
18012022,03:00,04:00,422.0
18012022,04:00,05:00,497.0
18012022,05:00,06:00,553.0
18012022,06:00,07:00,756.0
18012022,07:00,08:00,937.0
18012022,08:00,09:00,937.0
18012022,09:00,10:00,937.0
18012022,10:00,11:00,843.0
18012022,11:00,12:00,818.0
18012022,12:00,13:00,818.0
18012022,13:00,14:00,817.0
18012022,14:00,15:00,847.0
18012022,15:00,16:00,937.0
18012022,16:00,17:00,937.0
18012022,17:00,18:00,937.0
18012022,18:00,19:00,936.0
18012022,19:00,20:00,779.0
18012022,20:00,21:00,610.0
18012022,21:00,22:00,538.0
18012022,22:00,23:00,450.0
18012022,23:00,00:00,410.0
19012022,00:00,01:00,409.0
19012022,01:00,02:00,410.0
19012022,02:00,03:00,410.0
19012022,03:00,04:00,411.0
19012022,04:00,05:00,410.0
19012022,05:00,06:00,441.0
19012022,06:00,07:00,719.0
19012022,07:00,08:00,894.0
19012022,08:00,09:00,896.0
19012022,09:00,10:00,895.0
19012022,10:00,11:00,814.0
19012022,11:00,12:00,744.0
19012022,12:00,13:00,686.0
19012022,13:00,14:00,701.0
19012022,14:00,15:00,725.0
19012022,15:00,16:00,741.0
19012022,16:00,17:00,831.0
19012022,17:00,18:00,835.0
19012022,18:00,19:00,690.0
19012022,19:00,20:00,557.0
19012022,20:00,21:00,558.0
19012022,21:00,22:00,474.0
19012022,22:00,23:00,414.0
19012022,23:00,00:00,426.0
20012022,00:00,01:00,419.0
20012022,01:00,02:00,409.0
20012022,02:00,03:00,409.0
20012022,03:00,04:00,410.0
20012022,04:00,05:00,410.0
20012022,05:00,06:00,416.0
20012022,06:00,07:00,485.0
20012022,07:00,08:00,559.0
20012022,08:00,09:00,559.0
20012022,09:00,10:00,559.0
20012022,10:00,11:00,570.0
20012022,11:00,12:00,538.0
20012022,12:00,13:00,451.0
20012022,13:00,14:00,410.0
20012022,14:00,15:00,408.0
20012022,15:00,16:00,419.0
20012022,16:00,17:00,450.0
20012022,17:00,18:00,544.0
20012022,18:00,19:00,598.0
20012022,19:00,20:00,597.0
20012022,20:00,21:00,550.0
20012022,21:00,22:00,467.0
20012022,22:00,23:00,411.0
20012022,23:00,00:00,407.0
21012022,00:00,01:00,410.0
21012022,01:00,02:00,410.0
21012022,02:00,03:00,410.0
21012022,03:00,04:00,409.0
21012022,04:00,05:00,411.0
21012022,05:00,06:00,486.0
21012022,06:00,07:00,551.0
21012022,07:00,08:00,735.0
21012022,08:00,09:00,760.0
21012022,09:00,10:00,772.0
21012022,10:00,11:00,710.0
21012022,11:00,12:00,697.0
21012022,12:00,13:00,558.0
21012022,13:00,14:00,498.0
21012022,14:00,15:00,489.0
21012022,15:00,16:00,575.0
21012022,16:00,17:00,580.0
21012022,17:00,18:00,584.0
21012022,18:00,19:00,523.0
21012022,19:00,20:00,481.0
21012022,20:00,21:00,493.0
21012022,21:00,22:00,499.0
21012022,22:00,23:00,422.0
21012022,23:00,00:00,427.0
22012022,00:00,01:00,408.0
22012022,01:00,02:00,410.0
22012022,02:00,03:00,410.0
22012022,03:00,04:00,411.0
22012022,04:00,05:00,408.0
22012022,05:00,06:00,410.0
22012022,06:00,07:00,411.0
22012022,07:00,08:00,453.0
22012022,08:00,09:00,615.0
22012022,09:00,10:00,634.0
22012022,10:00,11:00,633.0
22012022,11:00,12:00,634.0
22012022,12:00,13:00,634.0
22012022,13:00,14:00,633.0
22012022,14:00,15:00,634.0
22012022,15:00,16:00,689.0
22012022,16:00,17:00,749.0
22012022,17:00,18:00,758.0
22012022,18:00,19:00,758.0
22012022,19:00,20:00,758.0
22012022,20:00,21:00,732.0
22012022,21:00,22:00,486.0
22012022,22:00,23:00,470.0
22012022,23:00,00:00,450.0
23012022,00:00,01:00,412.0
23012022,01:00,02:00,407.0
23012022,02:00,03:00,410.0
23012022,03:00,04:00,412.0
23012022,04:00,05:00,409.0
23012022,05:00,06:00,410.0
23012022,06:00,07:00,410.0
23012022,07:00,08:00,411.0
23012022,08:00,09:00,475.0
23012022,09:00,10:00,511.0
23012022,10:00,11:00,508.0
23012022,11:00,12:00,510.0
23012022,12:00,13:00,508.0
23012022,13:00,14:00,499.0
23012022,14:00,15:00,419.0
23012022,15:00,16:00,520.0
23012022,16:00,17:00,853.0
23012022,17:00,18:00,907.0
23012022,18:00,19:00,906.0
23012022,19:00,20:00,907.0
23012022,20:00,21:00,900.0
23012022,21:00,22:00,810.0
23012022,22:00,23:00,776.0
23012022,23:00,00:00,620.0
24012022,00:00,01:00,900.0
24012022,01:00,02:00,926.0
24012022,02:00,03:00,928.0
24012022,03:00,04:00,926.0
24012022,04:00,05:00,927.0
24012022,05:00,06:00,926.0
24012022,06:00,07:00,927.0
24012022,07:00,08:00,923.0
24012022,08:00,09:00,866.0
24012022,09:00,10:00,984.0
24012022,10:00,11:00,1.02
24012022,11:00,12:00,1.021
24012022,12:00,13:00,1.02
24012022,13:00,14:00,1.02
24012022,14:00,15:00,1.021
24012022,15:00,16:00,1.021
24012022,16:00,17:00,1.021
24012022,17:00,18:00,1.022
24012022,18:00,19:00,1.02
24012022,19:00,20:00,1.021
24012022,20:00,21:00,1.02
24012022,21:00,22:00,1.022
24012022,22:00,23:00,1.021
24012022,23:00,00:00,1.021
25012022,00:00,01:00,1.021
25012022,01:00,02:00,1.02
25012022,02:00,03:00,1.021
25012022,03:00,04:00,1.022
25012022,04:00,05:00,1.02
25012022,05:00,06:00,1.022
25012022,06:00,07:00,1.02
25012022,07:00,08:00,1.02
25012022,08:00,09:00,1.021
25012022,09:00,10:00,1.02
25012022,10:00,11:00,1.021
25012022,11:00,12:00,1.02
25012022,12:00,13:00,1.019
25012022,13:00,14:00,1.018
25012022,14:00,15:00,1.021
25012022,15:00,16:00,1.02
25012022,16:00,17:00,1.022
25012022,17:00,18:00,1.021
25012022,18:00,19:00,1.02
25012022,19:00,20:00,1.021
25012022,20:00,21:00,1.021
25012022,21:00,22:00,1.02
25012022,22:00,23:00,1.022
25012022,23:00,00:00,1.021
26012022,00:00,01:00,1.02
26012022,01:00,02:00,1.022
26012022,02:00,03:00,1.021
26012022,03:00,04:00,1.021
26012022,04:00,05:00,1.02
26012022,05:00,06:00,1.02
26012022,06:00,07:00,1.021
26012022,07:00,08:00,1.02
26012022,08:00,09:00,1.019
26012022,09:00,10:00,1.021
26012022,10:00,11:00,1.022
26012022,11:00,12:00,1.019
26012022,12:00,13:00,1.02
26012022,13:00,14:00,1.02
26012022,14:00,15:00,1.021
26012022,15:00,16:00,1.019
26012022,16:00,17:00,1.019
26012022,17:00,18:00,1.021
26012022,18:00,19:00,1.019
26012022,19:00,20:00,1.02
26012022,20:00,21:00,1.021
26012022,21:00,22:00,1.019
26012022,22:00,23:00,1.022
26012022,23:00,00:00,980.0
27012022,00:00,01:00,994.0
27012022,01:00,02:00,881.0
27012022,02:00,03:00,646.0
27012022,03:00,04:00,637.0
27012022,04:00,05:00,678.0
27012022,05:00,06:00,840.0
27012022,06:00,07:00,922.0
27012022,07:00,08:00,1.026
27012022,08:00,09:00,1.022
27012022,09:00,10:00,1.014
27012022,10:00,11:00,1.018
27012022,11:00,12:00,1.025
27012022,12:00,13:00,1.024
27012022,13:00,14:00,1.018
27012022,14:00,15:00,1.014
27012022,15:00,16:00,1.017
27012022,16:00,17:00,1.014
27012022,17:00,18:00,1.014
27012022,18:00,19:00,1.015
27012022,19:00,20:00,1.015
27012022,20:00,21:00,977.0
27012022,21:00,22:00,872.0
27012022,22:00,23:00,810.0
27012022,23:00,00:00,489.0
28012022,00:00,01:00,468.0
28012022,01:00,02:00,420.0
28012022,02:00,03:00,418.0
28012022,03:00,04:00,421.0
28012022,04:00,05:00,434.0
28012022,05:00,06:00,603.0
28012022,06:00,07:00,761.0
28012022,07:00,08:00,970.0
28012022,08:00,09:00,1.016
28012022,09:00,10:00,1.014
28012022,10:00,11:00,1.015
28012022,11:00,12:00,1.015
28012022,12:00,13:00,1.015
28012022,13:00,14:00,1.014
28012022,14:00,15:00,1.017
28012022,15:00,16:00,1.015
28012022,16:00,17:00,1.015
28012022,17:00,18:00,1.015
28012022,18:00,19:00,1.015
28012022,19:00,20:00,1.017
28012022,20:00,21:00,1.014
28012022,21:00,22:00,993.0
28012022,22:00,23:00,738.0
28012022,23:00,00:00,594.0
29012022,00:00,01:00,822.0
29012022,01:00,02:00,865.0
29012022,02:00,03:00,631.0
29012022,03:00,04:00,413.0
29012022,04:00,05:00,410.0
29012022,05:00,06:00,411.0
29012022,06:00,07:00,460.0
29012022,07:00,08:00,511.0
29012022,08:00,09:00,404.0
29012022,09:00,10:00,465.0
29012022,10:00,11:00,482.0
29012022,11:00,12:00,534.0
29012022,12:00,13:00,316.0
29012022,13:00,14:00,309.0
29012022,14:00,15:00,310.0
29012022,15:00,16:00,310.0
29012022,16:00,17:00,313.0
29012022,17:00,18:00,313.0
29012022,18:00,19:00,313.0
29012022,19:00,20:00,312.0
29012022,20:00,21:00,313.0
29012022,21:00,22:00,313.0
29012022,22:00,23:00,312.0
29012022,23:00,00:00,313.0
30012022,00:00,01:00,312.0
30012022,01:00,02:00,314.0
30012022,02:00,03:00,313.0
30012022,03:00,04:00,311.0
30012022,04:00,05:00,312.0
30012022,05:00,06:00,312.0
30012022,06:00,07:00,314.0
30012022,07:00,08:00,311.0
30012022,08:00,09:00,311.0
30012022,09:00,10:00,311.0
30012022,10:00,11:00,310.0
30012022,11:00,12:00,309.0
30012022,12:00,13:00,310.0
30012022,13:00,14:00,310.0
30012022,14:00,15:00,311.0
30012022,15:00,16:00,311.0
30012022,16:00,17:00,309.0
30012022,17:00,18:00,679.0
30012022,18:00,19:00,905.0
30012022,19:00,20:00,909.0
30012022,20:00,21:00,916.0
30012022,21:00,22:00,917.0
30012022,22:00,23:00,890.0
30012022,23:00,00:00,803.0
31012022,00:00,01:00,541.0
31012022,01:00,02:00,582.0
31012022,02:00,03:00,542.0
31012022,03:00,04:00,553.0
31012022,04:00,05:00,591.0
31012022,05:00,06:00,768.0
31012022,06:00,07:00,845.0
31012022,07:00,08:00,1.014
31012022,08:00,09:00,1.022
31012022,09:00,10:00,1.022
31012022,10:00,11:00,1.021
31012022,11:00,12:00,1.021
31012022,12:00,13:00,1.021
31012022,13:00,14:00,1.021
31012022,14:00,15:00,1.021
31012022,15:00,16:00,1.021
31012022,16:00,17:00,1.021
31012022,17:00,18:00,1.019
31012022,18:00,19:00,1.02
31012022,19:00,20:00,1.022
31012022,20:00,21:00,1.021
31012022,21:00,22:00,1.019
31012022,22:00,23:00,1.022
31012022,23:00,00:00,971.0
1022022,00:00,01:00,992.0
1022022,01:00,02:00,995.0
1022022,02:00,03:00,957.0
1022022,03:00,04:00,994.0
1022022,04:00,05:00,947.0
1022022,05:00,06:00,992.0
1022022,06:00,07:00,1.02
1022022,07:00,08:00,1.021
1022022,08:00,09:00,1.02
1022022,09:00,10:00,1.019
1022022,10:00,11:00,1.022
1022022,11:00,12:00,1.02
1022022,12:00,13:00,994.0
1022022,13:00,14:00,826.0
1022022,14:00,15:00,827.0
1022022,15:00,16:00,826.0
1022022,16:00,17:00,833.0
1022022,17:00,18:00,822.0
1022022,18:00,19:00,441.0
1022022,19:00,20:00,420.0
1022022,20:00,21:00,409.0
1022022,21:00,22:00,410.0
1022022,22:00,23:00,409.0
1022022,23:00,00:00,421.0
2022022,00:00,01:00,516.0
2022022,01:00,02:00,441.0
2022022,02:00,03:00,439.0
2022022,03:00,04:00,440.0
2022022,04:00,05:00,454.0
2022022,05:00,06:00,495.0
2022022,06:00,07:00,430.0
2022022,07:00,08:00,671.0
2022022,08:00,09:00,1.018
2022022,09:00,10:00,1.017
2022022,10:00,11:00,1.018
2022022,11:00,12:00,1.018
2022022,12:00,13:00,1.018
2022022,13:00,14:00,1.017
2022022,14:00,15:00,1.018
2022022,15:00,16:00,1.018
2022022,16:00,17:00,1.018
2022022,17:00,18:00,1.018
2022022,18:00,19:00,1.018
2022022,19:00,20:00,1.019
2022022,20:00,21:00,1.019
2022022,21:00,22:00,1.018
2022022,22:00,23:00,1.019
2022022,23:00,00:00,956.0
3022022,00:00,01:00,1.021
3022022,01:00,02:00,1.022
3022022,02:00,03:00,1.021
3022022,03:00,04:00,1.021
3022022,04:00,05:00,1.021
3022022,05:00,06:00,1.02
3022022,06:00,07:00,1.021
3022022,07:00,08:00,1.021
3022022,08:00,09:00,1.02
3022022,09:00,10:00,1.021
3022022,10:00,11:00,1.02
3022022,11:00,12:00,1.02
3022022,12:00,13:00,1.02
3022022,13:00,14:00,1.021
3022022,14:00,15:00,1.021
3022022,15:00,16:00,1.021
3022022,16:00,17:00,1.02
3022022,17:00,18:00,1.02
3022022,18:00,19:00,1.02
3022022,19:00,20:00,1.021
3022022,20:00,21:00,1.021
3022022,21:00,22:00,1.019
3022022,22:00,23:00,1.022
3022022,23:00,00:00,1.019
4022022,00:00,01:00,905.0
4022022,01:00,02:00,722.0
4022022,02:00,03:00,734.0
4022022,03:00,04:00,738.0
4022022,04:00,05:00,738.0
4022022,05:00,06:00,802.0
4022022,06:00,07:00,1.017
4022022,07:00,08:00,1.015
4022022,08:00,09:00,1.014
4022022,09:00,10:00,1.016
4022022,10:00,11:00,1.015
4022022,11:00,12:00,999.0
4022022,12:00,13:00,798.0
4022022,13:00,14:00,654.0
4022022,14:00,15:00,658.0
4022022,15:00,16:00,629.0
4022022,16:00,17:00,641.0
4022022,17:00,18:00,878.0
4022022,18:00,19:00,886.0
4022022,19:00,20:00,636.0
4022022,20:00,21:00,427.0
4022022,21:00,22:00,424.0
4022022,22:00,23:00,414.0
4022022,23:00,00:00,414.0
5022022,00:00,01:00,431.0
5022022,01:00,02:00,428.0
5022022,02:00,03:00,430.0
5022022,03:00,04:00,430.0
5022022,04:00,05:00,429.0
5022022,05:00,06:00,426.0
5022022,06:00,07:00,420.0
5022022,07:00,08:00,430.0
5022022,08:00,09:00,435.0
5022022,09:00,10:00,462.0
5022022,10:00,11:00,478.0
5022022,11:00,12:00,473.0
5022022,12:00,13:00,374.0
5022022,13:00,14:00,0.0
5022022,14:00,15:00,0.0
5022022,15:00,16:00,0.0
5022022,16:00,17:00,0.0
5022022,17:00,18:00,0.0
5022022,18:00,19:00,0.0
5022022,19:00,20:00,0.0
5022022,20:00,21:00,0.0
5022022,21:00,22:00,0.0
5022022,22:00,23:00,0.0
5022022,23:00,00:00,0.0
6022022,00:00,01:00,0.0
6022022,01:00,02:00,0.0
6022022,02:00,03:00,0.0
6022022,03:00,04:00,0.0
6022022,04:00,05:00,0.0
6022022,05:00,06:00,0.0
6022022,06:00,07:00,0.0
6022022,07:00,08:00,0.0
