date,start,end,11WD2BR15000116G
12012016,01:00,02:00,91
12012016,02:00,03:00,92
12012016,03:00,04:00,91
12012016,04:00,05:00,91
12012016,05:00,06:00,91
12012016,06:00,07:00,92
12012016,07:00,08:00,92
12012016,08:00,09:00,92
12012016,09:00,10:00,91
12012016,10:00,11:00,94
12012016,11:00,12:00,99
12012016,12:00,13:00,100
12012016,13:00,14:00,95
12012016,14:00,15:00,90
12012016,15:00,16:00,87
12012016,16:00,17:00,87
12012016,17:00,18:00,88
12012016,18:00,19:00,89
12012016,19:00,20:00,89
12012016,20:00,21:00,88
12012016,21:00,22:00,92
12012016,22:00,23:00,86
12012016,23:00,00:00,77
13012016,00:00,01:00,0
13012016,01:00,02:00,80
13012016,02:00,03:00,81
13012016,03:00,04:00,81
13012016,04:00,05:00,83
13012016,05:00,06:00,88
13012016,06:00,07:00,85
13012016,07:00,08:00,88
13012016,08:00,09:00,86
13012016,09:00,10:00,84
13012016,10:00,11:00,83
13012016,11:00,12:00,86
13012016,12:00,13:00,85
13012016,13:00,14:00,88
13012016,14:00,15:00,87
13012016,15:00,16:00,87
13012016,16:00,17:00,86
13012016,17:00,18:00,87
13012016,18:00,19:00,90
13012016,19:00,20:00,90
13012016,20:00,21:00,89
13012016,21:00,22:00,89
13012016,22:00,23:00,84
13012016,23:00,00:00,81
14012016,00:00,01:00,0
14012016,01:00,02:00,89
14012016,02:00,03:00,90
14012016,03:00,04:00,90
14012016,04:00,05:00,89
14012016,05:00,06:00,87
14012016,06:00,07:00,85
14012016,07:00,08:00,84
14012016,08:00,09:00,88
14012016,09:00,10:00,87
14012016,10:00,11:00,88
14012016,11:00,12:00,88
14012016,12:00,13:00,88
14012016,13:00,14:00,85
14012016,14:00,15:00,90
14012016,15:00,16:00,91
14012016,16:00,17:00,89
14012016,17:00,18:00,85
14012016,18:00,19:00,86
14012016,19:00,20:00,87
14012016,20:00,21:00,90
14012016,21:00,22:00,90
14012016,22:00,23:00,93
14012016,23:00,00:00,91
15012016,00:00,01:00,0
15012016,01:00,02:00,94
15012016,02:00,03:00,91
15012016,03:00,04:00,83
15012016,04:00,05:00,80
15012016,05:00,06:00,90
15012016,06:00,07:00,87
15012016,07:00,08:00,88
15012016,08:00,09:00,89
15012016,09:00,10:00,87
15012016,10:00,11:00,87
15012016,11:00,12:00,88
15012016,12:00,13:00,90
15012016,13:00,14:00,90
15012016,14:00,15:00,89
15012016,15:00,16:00,88
15012016,16:00,17:00,88
15012016,17:00,18:00,90
15012016,18:00,19:00,89
15012016,19:00,20:00,84
15012016,20:00,21:00,85
15012016,21:00,22:00,84
15012016,22:00,23:00,85
15012016,23:00,00:00,85
16012016,00:00,01:00,0
16012016,01:00,02:00,92
16012016,02:00,03:00,91
16012016,03:00,04:00,91
16012016,04:00,05:00,88
16012016,05:00,06:00,89
16012016,06:00,07:00,88
16012016,07:00,08:00,87
16012016,08:00,09:00,85
16012016,09:00,10:00,88
16012016,10:00,11:00,91
16012016,11:00,12:00,89
16012016,12:00,13:00,86
16012016,13:00,14:00,88
16012016,14:00,15:00,90
16012016,15:00,16:00,90
16012016,16:00,17:00,88
16012016,17:00,18:00,81
16012016,18:00,19:00,80
16012016,19:00,20:00,80
16012016,20:00,21:00,85
16012016,21:00,22:00,85
16012016,22:00,23:00,86
16012016,23:00,00:00,85
17012016,00:00,01:00,0
17012016,01:00,02:00,86
17012016,02:00,03:00,86
17012016,03:00,04:00,85
17012016,04:00,05:00,87
17012016,05:00,06:00,85
17012016,06:00,07:00,85
17012016,07:00,08:00,85
17012016,08:00,09:00,85
17012016,09:00,10:00,85
17012016,10:00,11:00,85
17012016,11:00,12:00,85
17012016,12:00,13:00,86
17012016,13:00,14:00,91
17012016,14:00,15:00,92
17012016,15:00,16:00,88
17012016,16:00,17:00,88
17012016,17:00,18:00,88
17012016,18:00,19:00,86
17012016,19:00,20:00,87
17012016,20:00,21:00,89
17012016,21:00,22:00,89
17012016,22:00,23:00,88
17012016,23:00,00:00,86
18012016,00:00,01:00,0
18012016,01:00,02:00,90
18012016,02:00,03:00,89
18012016,03:00,04:00,87
18012016,04:00,05:00,88
18012016,05:00,06:00,88
18012016,06:00,07:00,87
18012016,07:00,08:00,87
18012016,08:00,09:00,85
18012016,09:00,10:00,83
18012016,10:00,11:00,86
18012016,11:00,12:00,87
18012016,12:00,13:00,87
18012016,13:00,14:00,90
18012016,14:00,15:00,86
18012016,15:00,16:00,82
18012016,16:00,17:00,83
18012016,17:00,18:00,86
18012016,18:00,19:00,88
18012016,19:00,20:00,89
18012016,20:00,21:00,85
18012016,21:00,22:00,83
18012016,22:00,23:00,85
18012016,23:00,00:00,90
19012016,00:00,01:00,0
19012016,01:00,02:00,91
19012016,02:00,03:00,89
19012016,03:00,04:00,86
19012016,04:00,05:00,86
19012016,05:00,06:00,86
19012016,06:00,07:00,86
19012016,07:00,08:00,85
19012016,08:00,09:00,85
19012016,09:00,10:00,84
19012016,10:00,11:00,83
19012016,11:00,12:00,87
19012016,12:00,13:00,90
19012016,13:00,14:00,91
19012016,14:00,15:00,86
19012016,15:00,16:00,81
19012016,16:00,17:00,83
19012016,17:00,18:00,86
19012016,18:00,19:00,87
19012016,19:00,20:00,85
19012016,20:00,21:00,83
19012016,21:00,22:00,81
19012016,22:00,23:00,88
19012016,23:00,00:00,90
20012016,00:00,01:00,0
20012016,01:00,02:00,88
20012016,02:00,03:00,91
20012016,03:00,04:00,92
20012016,04:00,05:00,89
20012016,05:00,06:00,86
20012016,06:00,07:00,89
20012016,07:00,08:00,88
20012016,08:00,09:00,88
20012016,09:00,10:00,86
20012016,10:00,11:00,85
20012016,11:00,12:00,87
20012016,12:00,13:00,89
20012016,13:00,14:00,89
20012016,14:00,15:00,90
20012016,15:00,16:00,89
20012016,16:00,17:00,84
20012016,17:00,18:00,86
20012016,18:00,19:00,87
20012016,19:00,20:00,87
20012016,20:00,21:00,88
20012016,21:00,22:00,88
20012016,22:00,23:00,86
20012016,23:00,00:00,89
21012016,00:00,01:00,0
21012016,01:00,02:00,91
21012016,02:00,03:00,90
21012016,03:00,04:00,90
21012016,04:00,05:00,86
21012016,05:00,06:00,85
21012016,06:00,07:00,85
21012016,07:00,08:00,88
21012016,08:00,09:00,83
21012016,09:00,10:00,82
21012016,10:00,11:00,83
21012016,11:00,12:00,85
21012016,12:00,13:00,86
21012016,13:00,14:00,83
21012016,14:00,15:00,86
21012016,15:00,16:00,88
21012016,16:00,17:00,90
21012016,17:00,18:00,88
21012016,18:00,19:00,87
21012016,19:00,20:00,85
21012016,20:00,21:00,84
21012016,21:00,22:00,88
21012016,22:00,23:00,88
21012016,23:00,00:00,86
22012016,00:00,01:00,0
22012016,01:00,02:00,87
22012016,02:00,03:00,87
22012016,03:00,04:00,84
22012016,04:00,05:00,83
22012016,05:00,06:00,87
22012016,06:00,07:00,85
22012016,07:00,08:00,84
22012016,08:00,09:00,86
22012016,09:00,10:00,86
22012016,10:00,11:00,88
22012016,11:00,12:00,84
22012016,12:00,13:00,82
22012016,13:00,14:00,84
22012016,14:00,15:00,88
22012016,15:00,16:00,89
22012016,16:00,17:00,89
22012016,17:00,18:00,86
22012016,18:00,19:00,84
22012016,19:00,20:00,84
22012016,20:00,21:00,86
22012016,21:00,22:00,87
22012016,22:00,23:00,91
22012016,23:00,00:00,87
23012016,00:00,01:00,0
23012016,01:00,02:00,92
23012016,02:00,03:00,86
23012016,03:00,04:00,75
23012016,04:00,05:00,77
23012016,05:00,06:00,77
23012016,06:00,07:00,90
23012016,07:00,08:00,88
23012016,08:00,09:00,84
23012016,09:00,10:00,87
23012016,10:00,11:00,90
23012016,11:00,12:00,85
23012016,12:00,13:00,70
23012016,13:00,14:00,78
23012016,14:00,15:00,86
23012016,15:00,16:00,87
23012016,16:00,17:00,86
23012016,17:00,18:00,86
23012016,18:00,19:00,89
23012016,19:00,20:00,94
23012016,20:00,21:00,93
23012016,21:00,22:00,98
23012016,22:00,23:00,100
23012016,23:00,00:00,98
24012016,00:00,01:00,0
24012016,01:00,02:00,83
24012016,02:00,03:00,82
24012016,03:00,04:00,83
24012016,04:00,05:00,82
24012016,05:00,06:00,83
24012016,06:00,07:00,74
24012016,07:00,08:00,73
24012016,08:00,09:00,89
24012016,09:00,10:00,92
24012016,10:00,11:00,95
24012016,11:00,12:00,95
24012016,12:00,13:00,94
24012016,13:00,14:00,95
24012016,14:00,15:00,95
24012016,15:00,16:00,95
24012016,16:00,17:00,95
24012016,17:00,18:00,94
24012016,18:00,19:00,94
24012016,19:00,20:00,92
24012016,20:00,21:00,93
24012016,21:00,22:00,96
24012016,22:00,23:00,99
24012016,23:00,00:00,101
25012016,00:00,01:00,0
25012016,01:00,02:00,73
25012016,02:00,03:00,73
25012016,03:00,04:00,73
25012016,04:00,05:00,73
25012016,05:00,06:00,91
25012016,06:00,07:00,97
25012016,07:00,08:00,100
25012016,08:00,09:00,101
25012016,09:00,10:00,0
25012016,10:00,11:00,97
25012016,11:00,12:00,101
25012016,12:00,13:00,103
25012016,13:00,14:00,103
25012016,14:00,15:00,101
25012016,15:00,16:00,103
25012016,16:00,17:00,102
25012016,17:00,18:00,90
25012016,18:00,19:00,99
25012016,19:00,20:00,99
25012016,20:00,21:00,100
25012016,21:00,22:00,100
25012016,22:00,23:00,101
25012016,23:00,00:00,100
26012016,00:00,01:00,0
26012016,01:00,02:00,86
26012016,02:00,03:00,81
26012016,03:00,04:00,81
26012016,04:00,05:00,82
26012016,05:00,06:00,85
26012016,06:00,07:00,101
26012016,07:00,08:00,106
26012016,08:00,09:00,105
26012016,09:00,10:00,105
26012016,10:00,11:00,103
26012016,11:00,12:00,103
26012016,12:00,13:00,107
26012016,13:00,14:00,108
26012016,14:00,15:00,105
26012016,15:00,16:00,105
26012016,16:00,17:00,104
26012016,17:00,18:00,103
26012016,18:00,19:00,102
26012016,19:00,20:00,100
26012016,20:00,21:00,98
26012016,21:00,22:00,100
26012016,22:00,23:00,101
26012016,23:00,00:00,99
27012016,00:00,01:00,0
27012016,01:00,02:00,77
27012016,02:00,03:00,77
27012016,03:00,04:00,77
27012016,04:00,05:00,78
27012016,05:00,06:00,79
27012016,06:00,07:00,101
27012016,07:00,08:00,104
27012016,08:00,09:00,106
27012016,09:00,10:00,107
27012016,10:00,11:00,108
27012016,11:00,12:00,107
27012016,12:00,13:00,108
27012016,13:00,14:00,106
27012016,14:00,15:00,106
27012016,15:00,16:00,107
27012016,16:00,17:00,106
27012016,17:00,18:00,104
27012016,18:00,19:00,101
27012016,19:00,20:00,99
27012016,20:00,21:00,77
27012016,21:00,22:00,75
27012016,22:00,23:00,73
27012016,23:00,00:00,76
28012016,00:00,01:00,0
28012016,01:00,02:00,72
28012016,02:00,03:00,72
28012016,03:00,04:00,73
28012016,04:00,05:00,73
28012016,05:00,06:00,73
28012016,06:00,07:00,86
28012016,07:00,08:00,101
28012016,08:00,09:00,103
28012016,09:00,10:00,103
28012016,10:00,11:00,102
28012016,11:00,12:00,101
28012016,12:00,13:00,103
28012016,13:00,14:00,105
28012016,14:00,15:00,103
28012016,15:00,16:00,102
28012016,16:00,17:00,100
28012016,17:00,18:00,97
28012016,18:00,19:00,93
28012016,19:00,20:00,93
28012016,20:00,21:00,93
28012016,21:00,22:00,95
28012016,22:00,23:00,85
28012016,23:00,00:00,83
29012016,00:00,01:00,0
29012016,01:00,02:00,83
29012016,02:00,03:00,86
29012016,03:00,04:00,85
29012016,04:00,05:00,80
29012016,05:00,06:00,81
29012016,06:00,07:00,82
29012016,07:00,08:00,93
29012016,08:00,09:00,95
29012016,09:00,10:00,95
29012016,10:00,11:00,95
29012016,11:00,12:00,96
29012016,12:00,13:00,95
29012016,13:00,14:00,94
29012016,14:00,15:00,90
29012016,15:00,16:00,74
29012016,16:00,17:00,81
29012016,17:00,18:00,97
29012016,18:00,19:00,81
29012016,19:00,20:00,74
29012016,20:00,21:00,79
29012016,21:00,22:00,74
29012016,22:00,23:00,79
29012016,23:00,00:00,78
30012016,00:00,01:00,0
30012016,01:00,02:00,83
30012016,02:00,03:00,78
30012016,03:00,04:00,73
30012016,04:00,05:00,73
30012016,05:00,06:00,76
30012016,06:00,07:00,74
30012016,07:00,08:00,71
30012016,08:00,09:00,72
30012016,09:00,10:00,72
30012016,10:00,11:00,74
30012016,11:00,12:00,76
30012016,12:00,13:00,79
30012016,13:00,14:00,75
30012016,14:00,15:00,72
30012016,15:00,16:00,77
30012016,16:00,17:00,83
30012016,17:00,18:00,91
30012016,18:00,19:00,95
30012016,19:00,20:00,89
30012016,20:00,21:00,79
30012016,21:00,22:00,71
30012016,22:00,23:00,84
30012016,23:00,00:00,84
31012016,00:00,01:00,0
31012016,01:00,02:00,90
31012016,02:00,03:00,76
31012016,03:00,04:00,88
31012016,04:00,05:00,81
31012016,05:00,06:00,76
31012016,06:00,07:00,72
31012016,07:00,08:00,72
31012016,08:00,09:00,72
31012016,09:00,10:00,72
31012016,10:00,11:00,73
31012016,11:00,12:00,86
31012016,12:00,13:00,84
31012016,13:00,14:00,73
31012016,14:00,15:00,79
31012016,15:00,16:00,89
31012016,16:00,17:00,88
31012016,17:00,18:00,91
31012016,18:00,19:00,98
31012016,19:00,20:00,82
31012016,20:00,21:00,90
31012016,21:00,22:00,99
31012016,22:00,23:00,89
31012016,23:00,00:00,84
1022016,00:00,01:00,0
1022016,01:00,02:00,86
1022016,02:00,03:00,86
1022016,03:00,04:00,77
1022016,04:00,05:00,73
1022016,05:00,06:00,67
1022016,06:00,07:00,70
1022016,07:00,08:00,77
1022016,08:00,09:00,80
1022016,09:00,10:00,78
1022016,10:00,11:00,76
1022016,11:00,12:00,77
1022016,12:00,13:00,83
1022016,13:00,14:00,91
1022016,14:00,15:00,101
1022016,15:00,16:00,102
1022016,16:00,17:00,104
1022016,17:00,18:00,103
1022016,18:00,19:00,100
1022016,19:00,20:00,99
1022016,20:00,21:00,99
1022016,21:00,22:00,102
1022016,22:00,23:00,82
1022016,23:00,00:00,73
2022016,00:00,01:00,0
2022016,01:00,02:00,72
2022016,02:00,03:00,73
2022016,03:00,04:00,72
2022016,04:00,05:00,74
2022016,05:00,06:00,72
2022016,06:00,07:00,74
2022016,07:00,08:00,80
2022016,08:00,09:00,81
2022016,09:00,10:00,84
2022016,10:00,11:00,86
2022016,11:00,12:00,91
2022016,12:00,13:00,91
2022016,13:00,14:00,86
2022016,14:00,15:00,81
2022016,15:00,16:00,73
2022016,16:00,17:00,84
2022016,17:00,18:00,88
2022016,18:00,19:00,93
2022016,19:00,20:00,91
2022016,20:00,21:00,83
2022016,21:00,22:00,81
2022016,22:00,23:00,76
2022016,23:00,00:00,73
3022016,00:00,01:00,0
3022016,01:00,02:00,82
3022016,02:00,03:00,82
3022016,03:00,04:00,82
3022016,04:00,05:00,82
3022016,05:00,06:00,81
3022016,06:00,07:00,82
3022016,07:00,08:00,91
3022016,08:00,09:00,90
3022016,09:00,10:00,92
3022016,10:00,11:00,98
3022016,11:00,12:00,99
3022016,12:00,13:00,97
3022016,13:00,14:00,94
3022016,14:00,15:00,96
3022016,15:00,16:00,97
3022016,16:00,17:00,96
3022016,17:00,18:00,93
3022016,18:00,19:00,90
3022016,19:00,20:00,91
3022016,20:00,21:00,93
3022016,21:00,22:00,90
3022016,22:00,23:00,91
3022016,23:00,00:00,91
4022016,00:00,01:00,0
4022016,01:00,02:00,71
4022016,02:00,03:00,72
4022016,03:00,04:00,71
4022016,04:00,05:00,78
4022016,05:00,06:00,83
4022016,06:00,07:00,88
4022016,07:00,08:00,88
4022016,08:00,09:00,91
4022016,09:00,10:00,96
4022016,10:00,11:00,97
4022016,11:00,12:00,97
4022016,12:00,13:00,96
4022016,13:00,14:00,95
4022016,14:00,15:00,80
4022016,15:00,16:00,82
4022016,16:00,17:00,86
4022016,17:00,18:00,91
4022016,18:00,19:00,91
4022016,19:00,20:00,88
4022016,20:00,21:00,85
4022016,21:00,22:00,86
4022016,22:00,23:00,90
4022016,23:00,00:00,90
5022016,00:00,01:00,0
5022016,01:00,02:00,88
5022016,02:00,03:00,76
5022016,03:00,04:00,72
5022016,04:00,05:00,82
5022016,05:00,06:00,90
5022016,06:00,07:00,88
5022016,07:00,08:00,91
5022016,08:00,09:00,94
5022016,09:00,10:00,93
5022016,10:00,11:00,92
5022016,11:00,12:00,93
5022016,12:00,13:00,95
5022016,13:00,14:00,91
5022016,14:00,15:00,90
5022016,15:00,16:00,94
5022016,16:00,17:00,91
5022016,17:00,18:00,94
5022016,18:00,19:00,97
5022016,19:00,20:00,95
5022016,20:00,21:00,93
5022016,21:00,22:00,97
5022016,22:00,23:00,102
5022016,23:00,00:00,105
6022016,00:00,01:00,0
6022016,01:00,02:00,75
6022016,02:00,03:00,99
6022016,03:00,04:00,96
6022016,04:00,05:00,81
6022016,05:00,06:00,80
6022016,06:00,07:00,76
6022016,07:00,08:00,75
6022016,08:00,09:00,75
6022016,09:00,10:00,80
6022016,10:00,11:00,84
6022016,11:00,12:00,82
6022016,12:00,13:00,81
6022016,13:00,14:00,81
6022016,14:00,15:00,79
6022016,15:00,16:00,80
6022016,16:00,17:00,83
6022016,17:00,18:00,97
6022016,18:00,19:00,102
6022016,19:00,20:00,95
6022016,20:00,21:00,95
6022016,21:00,22:00,91
6022016,22:00,23:00,84
6022016,23:00,00:00,76
7022016,00:00,01:00,0
7022016,01:00,02:00,77
7022016,02:00,03:00,77
7022016,03:00,04:00,76
7022016,04:00,05:00,76
7022016,05:00,06:00,76
7022016,06:00,07:00,72
7022016,07:00,08:00,72
7022016,08:00,09:00,73
7022016,09:00,10:00,72
7022016,10:00,11:00,77
7022016,11:00,12:00,84
7022016,12:00,13:00,73
7022016,13:00,14:00,73
7022016,14:00,15:00,72
7022016,15:00,16:00,72
7022016,16:00,17:00,73
7022016,17:00,18:00,73
7022016,18:00,19:00,73
7022016,19:00,20:00,74
7022016,20:00,21:00,84
7022016,21:00,22:00,80
7022016,22:00,23:00,85
7022016,23:00,00:00,87
8022016,00:00,01:00,0
8022016,01:00,02:00,93
8022016,02:00,03:00,94
8022016,03:00,04:00,94
8022016,04:00,05:00,94
8022016,05:00,06:00,93
8022016,06:00,07:00,91
8022016,07:00,08:00,90
8022016,08:00,09:00,85
8022016,09:00,10:00,86
8022016,10:00,11:00,84
8022016,11:00,12:00,88
8022016,12:00,13:00,93
8022016,13:00,14:00,87
8022016,14:00,15:00,85
8022016,15:00,16:00,91
8022016,16:00,17:00,82
8022016,17:00,18:00,77
8022016,18:00,19:00,78
8022016,19:00,20:00,81
8022016,20:00,21:00,79
8022016,21:00,22:00,82
8022016,22:00,23:00,78
8022016,23:00,00:00,76
9022016,00:00,01:00,0
9022016,01:00,02:00,73
9022016,02:00,03:00,72
9022016,03:00,04:00,71
9022016,04:00,05:00,70
9022016,05:00,06:00,72
9022016,06:00,07:00,79
9022016,07:00,08:00,83
9022016,08:00,09:00,85
9022016,09:00,10:00,86
9022016,10:00,11:00,87
9022016,11:00,12:00,87
9022016,12:00,13:00,89
9022016,13:00,14:00,90
9022016,14:00,15:00,93
9022016,15:00,16:00,104
9022016,16:00,17:00,102
9022016,17:00,18:00,97
9022016,18:00,19:00,85
9022016,19:00,20:00,84
9022016,20:00,21:00,84
9022016,21:00,22:00,79
9022016,22:00,23:00,79
9022016,23:00,00:00,74
10022016,00:00,01:00,0
10022016,01:00,02:00,71
10022016,02:00,03:00,72
10022016,03:00,04:00,71
10022016,04:00,05:00,72
10022016,05:00,06:00,79
10022016,06:00,07:00,88
10022016,07:00,08:00,88
10022016,08:00,09:00,82
10022016,09:00,10:00,81
10022016,10:00,11:00,80
10022016,11:00,12:00,85
10022016,12:00,13:00,90
10022016,13:00,14:00,86
10022016,14:00,15:00,87
10022016,15:00,16:00,85
10022016,16:00,17:00,87
10022016,17:00,18:00,87
10022016,18:00,19:00,87
10022016,19:00,20:00,86
10022016,20:00,21:00,88
10022016,21:00,22:00,88
10022016,22:00,23:00,87
10022016,23:00,00:00,78
11022016,00:00,01:00,0
11022016,01:00,02:00,91
11022016,02:00,03:00,91
11022016,03:00,04:00,92
11022016,04:00,05:00,91
11022016,05:00,06:00,88
11022016,06:00,07:00,86
11022016,07:00,08:00,85
11022016,08:00,09:00,87
11022016,09:00,10:00,87
11022016,10:00,11:00,88
11022016,11:00,12:00,95
11022016,12:00,13:00,96
