date,start,end,11WD2WBW1000039N,11WD2WBW2000040U
5012017,09:00,10:00,105,101
5012017,10:00,11:00,101,101
5012017,11:00,12:00,100,106
5012017,12:00,13:00,90,95
5012017,13:00,14:00,95,93
5012017,14:00,15:00,93,93
5012017,15:00,16:00,88,86
5012017,16:00,17:00,103,105
5012017,17:00,18:00,113,107
5012017,18:00,19:00,109,105
5012017,19:00,20:00,110,109
5012017,20:00,21:00,75,76
5012017,21:00,22:00,79,82
5012017,22:00,23:00,98,99
5012017,23:00,00:00,72,74
6012017,00:00,01:00,69,69
6012017,01:00,02:00,70,70
6012017,02:00,03:00,70,68
6012017,03:00,04:00,71,68
6012017,04:00,05:00,69,66
6012017,05:00,06:00,68,70
6012017,06:00,07:00,75,75
6012017,07:00,08:00,93,92
6012017,08:00,09:00,104,103
6012017,09:00,10:00,103,104
6012017,10:00,11:00,106,104
6012017,11:00,12:00,112,108
6012017,12:00,13:00,101,97
6012017,13:00,14:00,94,96
6012017,14:00,15:00,95,97
6012017,15:00,16:00,99,105
6012017,16:00,17:00,105,111
6012017,17:00,18:00,113,114
6012017,18:00,19:00,112,110
6012017,19:00,20:00,107,106
6012017,20:00,21:00,77,79
6012017,21:00,22:00,72,72
6012017,22:00,23:00,77,78
6012017,23:00,00:00,73,68
7012017,00:00,01:00,75,69
7012017,01:00,02:00,70,70
7012017,02:00,03:00,70,70
7012017,03:00,04:00,70,70
7012017,04:00,05:00,70,69
7012017,05:00,06:00,69,75
7012017,06:00,07:00,67,74
7012017,07:00,08:00,66,74
7012017,08:00,09:00,69,74
7012017,09:00,10:00,69,74
7012017,10:00,11:00,64,74
7012017,11:00,12:00,66,74
7012017,12:00,13:00,66,74
7012017,13:00,14:00,65,74
7012017,14:00,15:00,65,74
7012017,15:00,16:00,66,74
7012017,16:00,17:00,78,74
7012017,17:00,18:00,81,74
7012017,18:00,19:00,81,76
7012017,19:00,20:00,74,72
7012017,20:00,21:00,98,95
7012017,21:00,22:00,78,77
7012017,22:00,23:00,89,89
7012017,23:00,00:00,88,88
8012017,00:00,01:00,66,79
8012017,01:00,02:00,76,83
8012017,02:00,03:00,57,74
8012017,03:00,04:00,57,74
8012017,04:00,05:00,57,76
8012017,05:00,06:00,56,88
8012017,06:00,07:00,56,87
8012017,07:00,08:00,62,85
8012017,08:00,09:00,81,87
8012017,09:00,10:00,84,88
8012017,10:00,11:00,84,89
8012017,11:00,12:00,81,88
8012017,12:00,13:00,80,89
8012017,13:00,14:00,77,84
8012017,14:00,15:00,75,79
8012017,15:00,16:00,85,84
8012017,16:00,17:00,83,83
8012017,17:00,18:00,88,80
8012017,18:00,19:00,88,83
8012017,19:00,20:00,88,83
8012017,20:00,21:00,78,79
8012017,21:00,22:00,77,78
8012017,22:00,23:00,90,86
8012017,23:00,00:00,89,92
9012017,00:00,01:00,74,74
9012017,01:00,02:00,84,83
9012017,02:00,03:00,80,84
9012017,03:00,04:00,89,84
9012017,04:00,05:00,87,88
9012017,05:00,06:00,88,92
9012017,06:00,07:00,101,94
9012017,07:00,08:00,116,107
9012017,08:00,09:00,116,113
9012017,09:00,10:00,116,114
9012017,10:00,11:00,115,115
9012017,11:00,12:00,120,118
9012017,12:00,13:00,119,118
9012017,13:00,14:00,122,121
9012017,14:00,15:00,118,118
9012017,15:00,16:00,116,114
9012017,16:00,17:00,114,116
9012017,17:00,18:00,112,113
9012017,18:00,19:00,105,110
9012017,19:00,20:00,113,110
9012017,20:00,21:00,109,113
9012017,21:00,22:00,112,111
9012017,22:00,23:00,103,108
9012017,23:00,00:00,108,107
10012017,00:00,01:00,104,107
10012017,01:00,02:00,110,107
10012017,02:00,03:00,103,105
10012017,03:00,04:00,109,109
10012017,04:00,05:00,103,111
10012017,05:00,06:00,102,111
10012017,06:00,07:00,108,105
10012017,07:00,08:00,112,110
10012017,08:00,09:00,113,111
10012017,09:00,10:00,116,115
10012017,10:00,11:00,120,120
10012017,11:00,12:00,124,124
10012017,12:00,13:00,125,125
10012017,13:00,14:00,126,123
10012017,14:00,15:00,113,120
10012017,15:00,16:00,115,121
10012017,16:00,17:00,117,118
10012017,17:00,18:00,112,116
10012017,18:00,19:00,111,114
10012017,19:00,20:00,119,116
10012017,20:00,21:00,111,117
10012017,21:00,22:00,114,119
10012017,22:00,23:00,97,108
10012017,23:00,00:00,100,112
11012017,00:00,01:00,102,116
11012017,01:00,02:00,113,118
11012017,02:00,03:00,105,112
11012017,03:00,04:00,115,118
11012017,04:00,05:00,104,114
11012017,05:00,06:00,107,115
11012017,06:00,07:00,112,117
11012017,07:00,08:00,117,119
11012017,08:00,09:00,120,121
11012017,09:00,10:00,121,122
11012017,10:00,11:00,121,122
11012017,11:00,12:00,121,122
11012017,12:00,13:00,122,124
11012017,13:00,14:00,124,123
11012017,14:00,15:00,119,121
11012017,15:00,16:00,120,119
11012017,16:00,17:00,120,120
11012017,17:00,18:00,119,121
11012017,18:00,19:00,108,120
11012017,19:00,20:00,120,121
11012017,20:00,21:00,115,118
11012017,21:00,22:00,115,114
11012017,22:00,23:00,110,105
11012017,23:00,00:00,111,112
12012017,00:00,01:00,110,115
12012017,01:00,02:00,110,116
12012017,02:00,03:00,106,108
12012017,03:00,04:00,109,115
12012017,04:00,05:00,110,111
12012017,05:00,06:00,110,110
12012017,06:00,07:00,114,114
12012017,07:00,08:00,123,122
12012017,08:00,09:00,124,122
12012017,09:00,10:00,124,122
12012017,10:00,11:00,123,122
12012017,11:00,12:00,124,122
12012017,12:00,13:00,124,123
12012017,13:00,14:00,125,124
12012017,14:00,15:00,124,123
12012017,15:00,16:00,125,123
12012017,16:00,17:00,117,118
12012017,17:00,18:00,115,115
12012017,18:00,19:00,109,109
12012017,19:00,20:00,117,118
12012017,20:00,21:00,112,114
12012017,21:00,22:00,116,116
12012017,22:00,23:00,113,108
12012017,23:00,00:00,115,110
13012017,00:00,01:00,116,107
13012017,01:00,02:00,114,111
13012017,02:00,03:00,105,105
13012017,03:00,04:00,109,109
13012017,04:00,05:00,105,105
13012017,05:00,06:00,109,110
13012017,06:00,07:00,116,119
13012017,07:00,08:00,121,123
13012017,08:00,09:00,124,123
13012017,09:00,10:00,121,119
13012017,10:00,11:00,117,116
13012017,11:00,12:00,116,115
13012017,12:00,13:00,117,117
13012017,13:00,14:00,122,121
13012017,14:00,15:00,114,116
13012017,15:00,16:00,113,116
13012017,16:00,17:00,107,113
13012017,17:00,18:00,112,111
13012017,18:00,19:00,112,94
13012017,19:00,20:00,117,109
13012017,20:00,21:00,114,112
13012017,21:00,22:00,117,116
13012017,22:00,23:00,111,113
13012017,23:00,00:00,113,115
14012017,00:00,01:00,109,116
14012017,01:00,02:00,113,117
14012017,02:00,03:00,106,110
14012017,03:00,04:00,113,113
14012017,04:00,05:00,110,113
14012017,05:00,06:00,91,107
14012017,06:00,07:00,71,79
14012017,07:00,08:00,71,74
14012017,08:00,09:00,70,75
14012017,09:00,10:00,70,69
14012017,10:00,11:00,70,65
14012017,11:00,12:00,70,60
14012017,12:00,13:00,70,62
14012017,13:00,14:00,76,62
14012017,14:00,15:00,58,52
14012017,15:00,16:00,53,51
14012017,16:00,17:00,54,54
14012017,17:00,18:00,62,61
14012017,18:00,19:00,69,66
14012017,19:00,20:00,68,66
14012017,20:00,21:00,65,67
14012017,21:00,22:00,61,64
14012017,22:00,23:00,57,55
14012017,23:00,00:00,53,54
15012017,00:00,01:00,52,53
15012017,01:00,02:00,50,53
15012017,02:00,03:00,53,56
15012017,03:00,04:00,55,56
15012017,04:00,05:00,56,55
15012017,05:00,06:00,57,65
15012017,06:00,07:00,58,66
15012017,07:00,08:00,51,76
15012017,08:00,09:00,29,77
15012017,09:00,10:00,30,92
15012017,10:00,11:00,30,82
15012017,11:00,12:00,31,83
15012017,12:00,13:00,31,85
15012017,13:00,14:00,31,88
15012017,14:00,15:00,35,85
15012017,15:00,16:00,61,67
15012017,16:00,17:00,65,66
15012017,17:00,18:00,59,72
15012017,18:00,19:00,70,84
15012017,19:00,20:00,66,90
15012017,20:00,21:00,65,79
15012017,21:00,22:00,61,66
15012017,22:00,23:00,61,66
15012017,23:00,00:00,65,66
16012017,00:00,01:00,65,65
16012017,01:00,02:00,66,65
16012017,02:00,03:00,65,65
16012017,03:00,04:00,65,64
16012017,04:00,05:00,66,65
16012017,05:00,06:00,69,68
16012017,06:00,07:00,90,88
16012017,07:00,08:00,112,114
16012017,08:00,09:00,116,115
16012017,09:00,10:00,115,115
16012017,10:00,11:00,116,116
16012017,11:00,12:00,116,115
16012017,12:00,13:00,116,115
16012017,13:00,14:00,117,115
16012017,14:00,15:00,117,116
16012017,15:00,16:00,118,118
16012017,16:00,17:00,111,117
16012017,17:00,18:00,121,107
16012017,18:00,19:00,124,88
16012017,19:00,20:00,125,108
16012017,20:00,21:00,118,115
16012017,21:00,22:00,112,113
16012017,22:00,23:00,93,97
16012017,23:00,00:00,98,102
17012017,00:00,01:00,96,99
17012017,01:00,02:00,98,98
17012017,02:00,03:00,90,93
17012017,03:00,04:00,101,97
17012017,04:00,05:00,98,96
17012017,05:00,06:00,104,98
17012017,06:00,07:00,108,107
17012017,07:00,08:00,127,127
17012017,08:00,09:00,130,128
17012017,09:00,10:00,129,127
17012017,10:00,11:00,129,128
17012017,11:00,12:00,129,127
17012017,12:00,13:00,129,127
17012017,13:00,14:00,128,128
17012017,14:00,15:00,96,126
17012017,15:00,16:00,91,122
17012017,16:00,17:00,117,117
17012017,17:00,18:00,123,121
17012017,18:00,19:00,119,115
17012017,19:00,20:00,121,119
17012017,20:00,21:00,124,123
17012017,21:00,22:00,110,112
17012017,22:00,23:00,101,103
17012017,23:00,00:00,96,102
18012017,00:00,01:00,98,100
18012017,01:00,02:00,101,101
18012017,02:00,03:00,94,99
18012017,03:00,04:00,99,105
18012017,04:00,05:00,96,97
18012017,05:00,06:00,102,101
18012017,06:00,07:00,105,105
18012017,07:00,08:00,116,115
18012017,08:00,09:00,121,120
18012017,09:00,10:00,121,120
18012017,10:00,11:00,121,120
18012017,11:00,12:00,121,120
18012017,12:00,13:00,121,120
18012017,13:00,14:00,121,120
18012017,14:00,15:00,117,117
18012017,15:00,16:00,119,118
18012017,16:00,17:00,116,118
18012017,17:00,18:00,117,118
18012017,18:00,19:00,116,117
18012017,19:00,20:00,117,116
18012017,20:00,21:00,115,117
18012017,21:00,22:00,110,109
18012017,22:00,23:00,111,111
18012017,23:00,00:00,103,105
19012017,00:00,01:00,96,96
19012017,01:00,02:00,99,102
19012017,02:00,03:00,93,94
19012017,03:00,04:00,101,99
19012017,04:00,05:00,100,97
19012017,05:00,06:00,102,102
19012017,06:00,07:00,105,105
19012017,07:00,08:00,114,114
19012017,08:00,09:00,112,115
19012017,09:00,10:00,116,115
19012017,10:00,11:00,117,115
19012017,11:00,12:00,117,117
19012017,12:00,13:00,116,115
19012017,13:00,14:00,119,118
19012017,14:00,15:00,121,123
19012017,15:00,16:00,122,122
19012017,16:00,17:00,122,122
19012017,17:00,18:00,121,121
19012017,18:00,19:00,121,121
19012017,19:00,20:00,113,119
19012017,20:00,21:00,112,118
19012017,21:00,22:00,108,119
19012017,22:00,23:00,107,117
19012017,23:00,00:00,108,106
20012017,00:00,01:00,97,102
20012017,01:00,02:00,100,106
20012017,02:00,03:00,94,98
20012017,03:00,04:00,104,107
20012017,04:00,05:00,95,102
20012017,05:00,06:00,102,101
20012017,06:00,07:00,105,104
20012017,07:00,08:00,113,116
20012017,08:00,09:00,118,117
20012017,09:00,10:00,117,119
20012017,10:00,11:00,111,117
20012017,11:00,12:00,120,121
20012017,12:00,13:00,123,124
20012017,13:00,14:00,126,124
20012017,14:00,15:00,124,122
20012017,15:00,16:00,123,122
20012017,16:00,17:00,117,121
20012017,17:00,18:00,117,117
20012017,18:00,19:00,117,114
20012017,19:00,20:00,116,116
20012017,20:00,21:00,116,116
20012017,21:00,22:00,115,116
20012017,22:00,23:00,89,91
20012017,23:00,00:00,84,107
21012017,00:00,01:00,99,111
21012017,01:00,02:00,89,102
21012017,02:00,03:00,87,87
21012017,03:00,04:00,94,93
21012017,04:00,05:00,86,91
21012017,05:00,06:00,75,83
21012017,06:00,07:00,58,78
21012017,07:00,08:00,58,73
21012017,08:00,09:00,58,65
21012017,09:00,10:00,64,68
21012017,10:00,11:00,67,68
21012017,11:00,12:00,61,65
21012017,12:00,13:00,58,60
21012017,13:00,14:00,62,59
21012017,14:00,15:00,55,55
21012017,15:00,16:00,52,53
21012017,16:00,17:00,56,54
21012017,17:00,18:00,62,63
21012017,18:00,19:00,61,65
21012017,19:00,20:00,61,70
21012017,20:00,21:00,61,65
21012017,21:00,22:00,61,65
21012017,22:00,23:00,65,65
21012017,23:00,00:00,60,57
22012017,00:00,01:00,59,56
22012017,01:00,02:00,64,53
22012017,02:00,03:00,58,59
22012017,03:00,04:00,59,60
22012017,04:00,05:00,68,67
22012017,05:00,06:00,81,73
22012017,06:00,07:00,82,71
22012017,07:00,08:00,80,69
22012017,08:00,09:00,84,62
22012017,09:00,10:00,82,61
22012017,10:00,11:00,74,61
22012017,11:00,12:00,72,61
22012017,12:00,13:00,65,61
22012017,13:00,14:00,61,60
22012017,14:00,15:00,64,62
22012017,15:00,16:00,82,62
22012017,16:00,17:00,86,62
22012017,17:00,18:00,88,64
22012017,18:00,19:00,91,93
22012017,19:00,20:00,90,97
22012017,20:00,21:00,99,99
22012017,21:00,22:00,111,105
22012017,22:00,23:00,103,101
22012017,23:00,00:00,86,80
23012017,00:00,01:00,88,102
23012017,01:00,02:00,89,90
23012017,02:00,03:00,75,77
23012017,03:00,04:00,75,74
23012017,04:00,05:00,75,74
23012017,05:00,06:00,75,75
23012017,06:00,07:00,92,99
23012017,07:00,08:00,114,115
23012017,08:00,09:00,116,114
23012017,09:00,10:00,116,115
23012017,10:00,11:00,116,115
23012017,11:00,12:00,116,116
23012017,12:00,13:00,116,116
23012017,13:00,14:00,116,115
23012017,14:00,15:00,116,115
23012017,15:00,16:00,116,116
23012017,16:00,17:00,116,115
23012017,17:00,18:00,115,116
23012017,18:00,19:00,107,115
23012017,19:00,20:00,116,116
23012017,20:00,21:00,106,115
23012017,21:00,22:00,116,115
23012017,22:00,23:00,109,107
23012017,23:00,00:00,114,104
24012017,00:00,01:00,110,105
24012017,01:00,02:00,109,106
24012017,02:00,03:00,99,101
24012017,03:00,04:00,104,105
24012017,04:00,05:00,112,107
24012017,05:00,06:00,105,109
24012017,06:00,07:00,102,112
24012017,07:00,08:00,116,115
24012017,08:00,09:00,119,117
24012017,09:00,10:00,118,116
24012017,10:00,11:00,116,116
24012017,11:00,12:00,117,117
24012017,12:00,13:00,117,116
24012017,13:00,14:00,117,116
24012017,14:00,15:00,116,116
24012017,15:00,16:00,117,116
24012017,16:00,17:00,102,116
24012017,17:00,18:00,100,121
24012017,18:00,19:00,117,116
24012017,19:00,20:00,116,115
24012017,20:00,21:00,108,115
24012017,21:00,22:00,114,115
24012017,22:00,23:00,112,115
24012017,23:00,00:00,120,120
25012017,00:00,01:00,118,118
25012017,01:00,02:00,112,109
25012017,02:00,03:00,102,101
25012017,03:00,04:00,104,105
25012017,04:00,05:00,107,105
25012017,05:00,06:00,116,115
25012017,06:00,07:00,104,115
25012017,07:00,08:00,117,116
25012017,08:00,09:00,117,116
25012017,09:00,10:00,117,116
25012017,10:00,11:00,119,118
25012017,11:00,12:00,122,121
25012017,12:00,13:00,116,119
25012017,13:00,14:00,121,120
25012017,14:00,15:00,124,123
25012017,15:00,16:00,122,122
25012017,16:00,17:00,118,118
25012017,17:00,18:00,110,116
25012017,18:00,19:00,113,115
25012017,19:00,20:00,109,116
25012017,20:00,21:00,118,119
25012017,21:00,22:00,117,115
25012017,22:00,23:00,115,108
25012017,23:00,00:00,108,96
26012017,00:00,01:00,114,88
26012017,01:00,02:00,114,95
26012017,02:00,03:00,114,105
26012017,03:00,04:00,111,102
26012017,04:00,05:00,113,89
26012017,05:00,06:00,114,91
26012017,06:00,07:00,111,89
26012017,07:00,08:00,117,112
26012017,08:00,09:00,117,116
26012017,09:00,10:00,116,116
26012017,10:00,11:00,105,118
26012017,11:00,12:00,117,117
26012017,12:00,13:00,119,122
26012017,13:00,14:00,124,123
26012017,14:00,15:00,118,118
26012017,15:00,16:00,111,114
26012017,16:00,17:00,114,112
26012017,17:00,18:00,117,115
26012017,18:00,19:00,114,114
26012017,19:00,20:00,120,78
26012017,20:00,21:00,125,60
26012017,21:00,22:00,125,56
26012017,22:00,23:00,117,59
26012017,23:00,00:00,81,100
27012017,00:00,01:00,72,108
27012017,01:00,02:00,71,114
27012017,02:00,03:00,75,99
27012017,03:00,04:00,84,102
27012017,04:00,05:00,79,98
27012017,05:00,06:00,81,105
27012017,06:00,07:00,89,106
27012017,07:00,08:00,115,114
27012017,08:00,09:00,116,117
27012017,09:00,10:00,117,116
27012017,10:00,11:00,117,116
27012017,11:00,12:00,118,118
27012017,12:00,13:00,122,121
27012017,13:00,14:00,122,121
27012017,14:00,15:00,113,110
27012017,15:00,16:00,116,113
27012017,16:00,17:00,115,116
27012017,17:00,18:00,116,116
27012017,18:00,19:00,115,116
27012017,19:00,20:00,116,115
27012017,20:00,21:00,114,116
27012017,21:00,22:00,86,92
27012017,22:00,23:00,79,86
27012017,23:00,00:00,83,88
28012017,00:00,01:00,87,88
28012017,01:00,02:00,87,87
28012017,02:00,03:00,78,77
28012017,03:00,04:00,84,84
28012017,04:00,05:00,77,78
28012017,05:00,06:00,64,69
28012017,06:00,07:00,59,62
28012017,07:00,08:00,54,60
28012017,08:00,09:00,60,62
28012017,09:00,10:00,63,64
28012017,10:00,11:00,63,63
28012017,11:00,12:00,63,63
28012017,12:00,13:00,63,63
28012017,13:00,14:00,63,63
28012017,14:00,15:00,70,81
28012017,15:00,16:00,67,110
28012017,16:00,17:00,64,109
28012017,17:00,18:00,71,104
28012017,18:00,19:00,69,103
28012017,19:00,20:00,70,110
28012017,20:00,21:00,66,87
28012017,21:00,22:00,67,80
28012017,22:00,23:00,53,58
28012017,23:00,00:00,49,50
29012017,00:00,01:00,49,49
29012017,01:00,02:00,51,50
29012017,02:00,03:00,51,50
29012017,03:00,04:00,52,48
29012017,04:00,05:00,48,52
29012017,05:00,06:00,50,54
29012017,06:00,07:00,51,50
29012017,07:00,08:00,50,50
29012017,08:00,09:00,50,49
29012017,09:00,10:00,50,49
29012017,10:00,11:00,50,50
29012017,11:00,12:00,50,49
29012017,12:00,13:00,49,40
29012017,13:00,14:00,54,38
29012017,14:00,15:00,51,40
29012017,15:00,16:00,49,48
29012017,16:00,17:00,49,48
29012017,17:00,18:00,58,58
29012017,18:00,19:00,75,76
29012017,19:00,20:00,59,64
29012017,20:00,21:00,47,52
29012017,21:00,22:00,49,55
29012017,22:00,23:00,59,60
29012017,23:00,00:00,72,72
30012017,00:00,01:00,70,78
30012017,01:00,02:00,70,82
30012017,02:00,03:00,67,81
30012017,03:00,04:00,68,80
30012017,04:00,05:00,69,75
30012017,05:00,06:00,73,78
30012017,06:00,07:00,95,99
30012017,07:00,08:00,111,111
30012017,08:00,09:00,115,115
30012017,09:00,10:00,120,119
30012017,10:00,11:00,120,119
30012017,11:00,12:00,120,119
30012017,12:00,13:00,120,119
30012017,13:00,14:00,120,119
30012017,14:00,15:00,112,115
30012017,15:00,16:00,115,117
30012017,16:00,17:00,118,115
30012017,17:00,18:00,119,120
30012017,18:00,19:00,119,120
30012017,19:00,20:00,107,111
30012017,20:00,21:00,114,120
30012017,21:00,22:00,116,119
30012017,22:00,23:00,114,117
30012017,23:00,00:00,121,120
31012017,00:00,01:00,108,114
31012017,01:00,02:00,99,109
31012017,02:00,03:00,88,99
31012017,03:00,04:00,94,102
31012017,04:00,05:00,93,102
31012017,05:00,06:00,94,102
31012017,06:00,07:00,95,99
31012017,07:00,08:00,117,116
31012017,08:00,09:00,116,116
31012017,09:00,10:00,117,116
31012017,10:00,11:00,117,117
31012017,11:00,12:00,118,116
31012017,12:00,13:00,117,116
31012017,13:00,14:00,116,116
31012017,14:00,15:00,116,115
31012017,15:00,16:00,116,115
31012017,16:00,17:00,115,117
31012017,17:00,18:00,116,117
31012017,18:00,19:00,117,116
31012017,19:00,20:00,117,115
31012017,20:00,21:00,116,115
31012017,21:00,22:00,116,115
31012017,22:00,23:00,111,115
31012017,23:00,00:00,114,115
1022017,00:00,01:00,110,110
1022017,01:00,02:00,98,99
1022017,02:00,03:00,96,98
1022017,03:00,04:00,103,106
1022017,04:00,05:00,100,106
1022017,05:00,06:00,103,104
1022017,06:00,07:00,102,104
1022017,07:00,08:00,112,116
1022017,08:00,09:00,118,117
1022017,09:00,10:00,121,120
1022017,10:00,11:00,116,118
1022017,11:00,12:00,121,121
1022017,12:00,13:00,118,119
1022017,13:00,14:00,121,123
1022017,14:00,15:00,119,121
1022017,15:00,16:00,119,117
1022017,16:00,17:00,116,116
1022017,17:00,18:00,116,116
1022017,18:00,19:00,110,116
1022017,19:00,20:00,100,103
1022017,20:00,21:00,99,102
1022017,21:00,22:00,103,103
1022017,22:00,23:00,98,99
1022017,23:00,00:00,102,110
2022017,00:00,01:00,102,102
2022017,01:00,02:00,103,106
2022017,02:00,03:00,91,93
2022017,03:00,04:00,93,99
2022017,04:00,05:00,91,96
2022017,05:00,06:00,93,98
2022017,06:00,07:00,99,104
2022017,07:00,08:00,119,118
2022017,08:00,09:00,122,119
2022017,09:00,10:00,120,118
2022017,10:00,11:00,117,117
2022017,11:00,12:00,122,122
2022017,12:00,13:00,123,109
2022017,13:00,14:00,126,86
2022017,14:00,15:00,126,91
2022017,15:00,16:00,125,107
2022017,16:00,17:00,110,105
2022017,17:00,18:00,113,109
2022017,18:00,19:00,115,116
2022017,19:00,20:00,117,116
2022017,20:00,21:00,104,108
2022017,21:00,22:00,103,104
2022017,22:00,23:00,95,95
2022017,23:00,00:00,104,103
3022017,00:00,01:00,109,107
3022017,01:00,02:00,111,103
3022017,02:00,03:00,98,99
3022017,03:00,04:00,105,108
3022017,04:00,05:00,98,103
3022017,05:00,06:00,97,102
3022017,06:00,07:00,102,104
3022017,07:00,08:00,115,116
3022017,08:00,09:00,119,118
3022017,09:00,10:00,121,120
3022017,10:00,11:00,114,120
3022017,11:00,12:00,122,121
3022017,12:00,13:00,124,123
3022017,13:00,14:00,125,124
3022017,14:00,15:00,119,123
3022017,15:00,16:00,118,121
3022017,16:00,17:00,114,120
3022017,17:00,18:00,114,121
3022017,18:00,19:00,106,117
3022017,19:00,20:00,105,114
3022017,20:00,21:00,113,122
3022017,21:00,22:00,100,108
3022017,22:00,23:00,97,97
3022017,23:00,00:00,100,101
4022017,00:00,01:00,96,100
4022017,01:00,02:00,96,100
4022017,02:00,03:00,94,93
4022017,03:00,04:00,97,96
4022017,04:00,05:00,94,90
4022017,05:00,06:00,90,76
4022017,06:00,07:00,75,65
4022017,07:00,08:00,73,65
4022017,08:00,09:00,76,64
4022017,09:00,10:00,86,64
4022017,10:00,11:00,87,64
4022017,11:00,12:00,102,64
4022017,12:00,13:00,118,64
4022017,13:00,14:00,64,54
4022017,14:00,15:00,51,50
4022017,15:00,16:00,54,53
4022017,16:00,17:00,64,54
4022017,17:00,18:00,122,90
4022017,18:00,19:00,122,88
4022017,19:00,20:00,122,89
4022017,20:00,21:00,106,77
4022017,21:00,22:00,108,83
4022017,22:00,23:00,108,84
4022017,23:00,00:00,72,55
5022017,00:00,01:00,58,58
5022017,01:00,02:00,59,60
5022017,02:00,03:00,59,59
5022017,03:00,04:00,60,62
5022017,04:00,05:00,62,61
5022017,05:00,06:00,66,65
5022017,06:00,07:00,70,70
5022017,07:00,08:00,66,69
5022017,08:00,09:00,76,59
5022017,09:00,10:00,67,67
5022017,10:00,11:00,57,76
5022017,11:00,12:00,64,77
5022017,12:00,13:00,118,85
5022017,13:00,14:00,113,89
5022017,14:00,15:00,118,89
5022017,15:00,16:00,121,88
5022017,16:00,17:00,117,88
5022017,17:00,18:00,104,84
5022017,18:00,19:00,119,86
5022017,19:00,20:00,114,84
5022017,20:00,21:00,113,78
5022017,21:00,22:00,121,81
5022017,22:00,23:00,123,79
5022017,23:00,00:00,124,82
6022017,00:00,01:00,88,79
6022017,01:00,02:00,95,73
6022017,02:00,03:00,98,72
6022017,03:00,04:00,95,78
6022017,04:00,05:00,103,78
6022017,05:00,06:00,103,99
6022017,06:00,07:00,117,115
