date,start,end,11WD7STUM1SBL10G
5012018,00:00,01:00,166
5012018,01:00,02:00,168
5012018,02:00,03:00,167
5012018,03:00,04:00,167
5012018,04:00,05:00,168
5012018,05:00,06:00,168
5012018,06:00,07:00,173
5012018,07:00,08:00,399
5012018,08:00,09:00,684
5012018,09:00,10:00,727
5012018,10:00,11:00,726
5012018,11:00,12:00,725
5012018,12:00,13:00,725
5012018,13:00,14:00,727
5012018,14:00,15:00,725
5012018,15:00,16:00,727
5012018,16:00,17:00,725
5012018,17:00,18:00,725
5012018,18:00,19:00,726
5012018,19:00,20:00,719
5012018,20:00,21:00,727
5012018,21:00,22:00,649
5012018,22:00,23:00,516
5012018,23:00,00:00,501
6012018,00:00,01:00,519
6012018,01:00,02:00,507
6012018,02:00,03:00,469
6012018,03:00,04:00,466
6012018,04:00,05:00,466
6012018,05:00,06:00,465
6012018,06:00,07:00,475
6012018,07:00,08:00,591
6012018,08:00,09:00,690
6012018,09:00,10:00,584
6012018,10:00,11:00,721
6012018,11:00,12:00,710
6012018,12:00,13:00,725
6012018,13:00,14:00,726
6012018,14:00,15:00,724
6012018,15:00,16:00,706
6012018,16:00,17:00,563
6012018,17:00,18:00,636
6012018,18:00,19:00,532
6012018,19:00,20:00,639
6012018,20:00,21:00,649
6012018,21:00,22:00,323
6012018,22:00,23:00,305
6012018,23:00,00:00,304
7012018,00:00,01:00,194
7012018,01:00,02:00,157
7012018,02:00,03:00,155
7012018,03:00,04:00,154
7012018,04:00,05:00,154
7012018,05:00,06:00,156
7012018,06:00,07:00,154
7012018,07:00,08:00,153
7012018,08:00,09:00,154
7012018,09:00,10:00,152
7012018,10:00,11:00,152
7012018,11:00,12:00,155
7012018,12:00,13:00,157
7012018,13:00,14:00,156
7012018,14:00,15:00,156
7012018,15:00,16:00,158
7012018,16:00,17:00,156
7012018,17:00,18:00,156
7012018,18:00,19:00,155
7012018,19:00,20:00,155
7012018,20:00,21:00,154
7012018,21:00,22:00,152
7012018,22:00,23:00,154
7012018,23:00,00:00,154
8012018,00:00,01:00,152
8012018,01:00,02:00,184
8012018,02:00,03:00,150
8012018,03:00,04:00,151
8012018,04:00,05:00,150
8012018,05:00,06:00,152
8012018,06:00,07:00,286
8012018,07:00,08:00,638
8012018,08:00,09:00,725
8012018,09:00,10:00,726
8012018,10:00,11:00,726
8012018,11:00,12:00,721
8012018,12:00,13:00,725
8012018,13:00,14:00,724
8012018,14:00,15:00,728
8012018,15:00,16:00,725
8012018,16:00,17:00,726
8012018,17:00,18:00,726
8012018,18:00,19:00,726
8012018,19:00,20:00,707
8012018,20:00,21:00,370
8012018,21:00,22:00,303
8012018,22:00,23:00,305
8012018,23:00,00:00,228
9012018,00:00,01:00,158
9012018,01:00,02:00,154
9012018,02:00,03:00,153
9012018,03:00,04:00,152
9012018,04:00,05:00,155
9012018,05:00,06:00,155
9012018,06:00,07:00,232
9012018,07:00,08:00,562
9012018,08:00,09:00,725
9012018,09:00,10:00,725
9012018,10:00,11:00,726
9012018,11:00,12:00,725
9012018,12:00,13:00,725
9012018,13:00,14:00,726
9012018,14:00,15:00,726
9012018,15:00,16:00,725
9012018,16:00,17:00,726
9012018,17:00,18:00,726
9012018,18:00,19:00,726
9012018,19:00,20:00,724
9012018,20:00,21:00,712
9012018,21:00,22:00,648
9012018,22:00,23:00,707
9012018,23:00,00:00,501
10012018,00:00,01:00,522
10012018,01:00,02:00,551
10012018,02:00,03:00,604
10012018,03:00,04:00,472
10012018,04:00,05:00,466
10012018,05:00,06:00,527
10012018,06:00,07:00,699
10012018,07:00,08:00,729
10012018,08:00,09:00,725
10012018,09:00,10:00,725
10012018,10:00,11:00,726
10012018,11:00,12:00,725
10012018,12:00,13:00,726
10012018,13:00,14:00,726
10012018,14:00,15:00,726
10012018,15:00,16:00,725
10012018,16:00,17:00,726
10012018,17:00,18:00,726
10012018,18:00,19:00,725
10012018,19:00,20:00,725
10012018,20:00,21:00,727
10012018,21:00,22:00,728
10012018,22:00,23:00,726
10012018,23:00,00:00,726
11012018,00:00,01:00,725
11012018,01:00,02:00,714
11012018,02:00,03:00,711
11012018,03:00,04:00,648
11012018,04:00,05:00,669
11012018,05:00,06:00,722
11012018,06:00,07:00,727
11012018,07:00,08:00,726
11012018,08:00,09:00,726
11012018,09:00,10:00,710
11012018,10:00,11:00,726
11012018,11:00,12:00,725
11012018,12:00,13:00,726
11012018,13:00,14:00,724
11012018,14:00,15:00,726
11012018,15:00,16:00,724
11012018,16:00,17:00,728
11012018,17:00,18:00,726
11012018,18:00,19:00,725
11012018,19:00,20:00,724
11012018,20:00,21:00,601
11012018,21:00,22:00,602
11012018,22:00,23:00,601
11012018,23:00,00:00,599
12012018,00:00,01:00,472
12012018,01:00,02:00,463
12012018,02:00,03:00,466
12012018,03:00,04:00,468
12012018,04:00,05:00,672
12012018,05:00,06:00,714
12012018,06:00,07:00,727
12012018,07:00,08:00,726
12012018,08:00,09:00,726
12012018,09:00,10:00,725
12012018,10:00,11:00,726
12012018,11:00,12:00,726
12012018,12:00,13:00,724
12012018,13:00,14:00,725
12012018,14:00,15:00,726
12012018,15:00,16:00,728
12012018,16:00,17:00,724
12012018,17:00,18:00,725
12012018,18:00,19:00,726
12012018,19:00,20:00,724
12012018,20:00,21:00,602
12012018,21:00,22:00,601
12012018,22:00,23:00,598
12012018,23:00,00:00,469
13012018,00:00,01:00,465
13012018,01:00,02:00,467
13012018,02:00,03:00,514
13012018,03:00,04:00,539
13012018,04:00,05:00,485
13012018,05:00,06:00,528
13012018,06:00,07:00,556
13012018,07:00,08:00,680
13012018,08:00,09:00,725
13012018,09:00,10:00,725
13012018,10:00,11:00,727
13012018,11:00,12:00,725
13012018,12:00,13:00,727
13012018,13:00,14:00,726
13012018,14:00,15:00,725
13012018,15:00,16:00,726
13012018,16:00,17:00,725
13012018,17:00,18:00,708
13012018,18:00,19:00,726
13012018,19:00,20:00,714
13012018,20:00,21:00,548
13012018,21:00,22:00,305
13012018,22:00,23:00,304
13012018,23:00,00:00,305
14012018,00:00,01:00,192
14012018,01:00,02:00,158
14012018,02:00,03:00,156
14012018,03:00,04:00,154
14012018,04:00,05:00,154
14012018,05:00,06:00,153
14012018,06:00,07:00,153
14012018,07:00,08:00,154
14012018,08:00,09:00,154
14012018,09:00,10:00,152
14012018,10:00,11:00,153
14012018,11:00,12:00,155
14012018,12:00,13:00,155
14012018,13:00,14:00,155
14012018,14:00,15:00,151
14012018,15:00,16:00,302
14012018,16:00,17:00,597
14012018,17:00,18:00,600
14012018,18:00,19:00,602
14012018,19:00,20:00,593
14012018,20:00,21:00,320
14012018,21:00,22:00,306
14012018,22:00,23:00,304
14012018,23:00,00:00,189
15012018,00:00,01:00,157
15012018,01:00,02:00,154
15012018,02:00,03:00,154
15012018,03:00,04:00,154
15012018,04:00,05:00,152
15012018,05:00,06:00,191
15012018,06:00,07:00,490
15012018,07:00,08:00,725
15012018,08:00,09:00,729
15012018,09:00,10:00,725
15012018,10:00,11:00,706
15012018,11:00,12:00,724
15012018,12:00,13:00,599
15012018,13:00,14:00,623
15012018,14:00,15:00,725
15012018,15:00,16:00,716
15012018,16:00,17:00,704
15012018,17:00,18:00,514
15012018,18:00,19:00,618
15012018,19:00,20:00,593
15012018,20:00,21:00,313
15012018,21:00,22:00,305
15012018,22:00,23:00,304
15012018,23:00,00:00,191
16012018,00:00,01:00,155
16012018,01:00,02:00,154
16012018,02:00,03:00,154
16012018,03:00,04:00,156
16012018,04:00,05:00,154
16012018,05:00,06:00,155
16012018,06:00,07:00,310
16012018,07:00,08:00,707
16012018,08:00,09:00,726
16012018,09:00,10:00,726
16012018,10:00,11:00,725
16012018,11:00,12:00,725
16012018,12:00,13:00,726
16012018,13:00,14:00,726
16012018,14:00,15:00,726
16012018,15:00,16:00,726
16012018,16:00,17:00,710
16012018,17:00,18:00,725
16012018,18:00,19:00,712
16012018,19:00,20:00,716
16012018,20:00,21:00,360
16012018,21:00,22:00,304
16012018,22:00,23:00,304
16012018,23:00,00:00,225
17012018,00:00,01:00,157
17012018,01:00,02:00,155
17012018,02:00,03:00,152
17012018,03:00,04:00,153
17012018,04:00,05:00,156
17012018,05:00,06:00,155
17012018,06:00,07:00,339
17012018,07:00,08:00,701
17012018,08:00,09:00,727
17012018,09:00,10:00,726
17012018,10:00,11:00,725
17012018,11:00,12:00,726
17012018,12:00,13:00,724
17012018,13:00,14:00,726
17012018,14:00,15:00,725
17012018,15:00,16:00,653
17012018,16:00,17:00,724
17012018,17:00,18:00,696
17012018,18:00,19:00,702
17012018,19:00,20:00,684
17012018,20:00,21:00,617
17012018,21:00,22:00,568
17012018,22:00,23:00,307
17012018,23:00,00:00,304
18012018,00:00,01:00,304
18012018,01:00,02:00,192
18012018,02:00,03:00,157
18012018,03:00,04:00,156
18012018,04:00,05:00,155
18012018,05:00,06:00,152
18012018,06:00,07:00,314
18012018,07:00,08:00,467
18012018,08:00,09:00,487
18012018,09:00,10:00,494
18012018,10:00,11:00,627
18012018,11:00,12:00,719
18012018,12:00,13:00,684
18012018,13:00,14:00,724
18012018,14:00,15:00,675
18012018,15:00,16:00,708
18012018,16:00,17:00,721
18012018,17:00,18:00,725
18012018,18:00,19:00,726
18012018,19:00,20:00,725
18012018,20:00,21:00,724
18012018,21:00,22:00,654
18012018,22:00,23:00,591
18012018,23:00,00:00,510
19012018,00:00,01:00,690
19012018,01:00,02:00,671
19012018,02:00,03:00,633
19012018,03:00,04:00,715
19012018,04:00,05:00,669
19012018,05:00,06:00,652
19012018,06:00,07:00,719
19012018,07:00,08:00,726
19012018,08:00,09:00,726
19012018,09:00,10:00,725
19012018,10:00,11:00,726
19012018,11:00,12:00,725
19012018,12:00,13:00,726
19012018,13:00,14:00,725
19012018,14:00,15:00,725
19012018,15:00,16:00,727
19012018,16:00,17:00,725
19012018,17:00,18:00,725
19012018,18:00,19:00,725
19012018,19:00,20:00,728
19012018,20:00,21:00,712
19012018,21:00,22:00,723
19012018,22:00,23:00,713
19012018,23:00,00:00,711
20012018,00:00,01:00,589
20012018,01:00,02:00,468
20012018,02:00,03:00,504
20012018,03:00,04:00,565
20012018,04:00,05:00,526
20012018,05:00,06:00,467
20012018,06:00,07:00,480
20012018,07:00,08:00,593
20012018,08:00,09:00,646
20012018,09:00,10:00,726
20012018,10:00,11:00,727
20012018,11:00,12:00,725
20012018,12:00,13:00,726
20012018,13:00,14:00,725
20012018,14:00,15:00,726
20012018,15:00,16:00,725
20012018,16:00,17:00,726
20012018,17:00,18:00,727
20012018,18:00,19:00,725
20012018,19:00,20:00,726
20012018,20:00,21:00,718
20012018,21:00,22:00,726
20012018,22:00,23:00,718
20012018,23:00,00:00,521
21012018,00:00,01:00,548
21012018,01:00,02:00,520
21012018,02:00,03:00,345
21012018,03:00,04:00,309
21012018,04:00,05:00,351
21012018,05:00,06:00,357
21012018,06:00,07:00,333
21012018,07:00,08:00,309
21012018,08:00,09:00,411
21012018,09:00,10:00,309
21012018,10:00,11:00,309
21012018,11:00,12:00,307
21012018,12:00,13:00,324
21012018,13:00,14:00,537
21012018,14:00,15:00,512
21012018,15:00,16:00,541
21012018,16:00,17:00,534
21012018,17:00,18:00,559
21012018,18:00,19:00,708
21012018,19:00,20:00,568
21012018,20:00,21:00,583
21012018,21:00,22:00,485
21012018,22:00,23:00,342
21012018,23:00,00:00,305
22012018,00:00,01:00,302
22012018,01:00,02:00,199
22012018,02:00,03:00,160
22012018,03:00,04:00,162
22012018,04:00,05:00,161
22012018,05:00,06:00,198
22012018,06:00,07:00,548
22012018,07:00,08:00,728
22012018,08:00,09:00,726
22012018,09:00,10:00,726
22012018,10:00,11:00,726
22012018,11:00,12:00,726
22012018,12:00,13:00,726
22012018,13:00,14:00,726
22012018,14:00,15:00,726
22012018,15:00,16:00,725
22012018,16:00,17:00,726
22012018,17:00,18:00,725
22012018,18:00,19:00,725
22012018,19:00,20:00,727
22012018,20:00,21:00,720
22012018,21:00,22:00,722
22012018,22:00,23:00,694
22012018,23:00,00:00,587
23012018,00:00,01:00,615
23012018,01:00,02:00,647
23012018,02:00,03:00,455
23012018,03:00,04:00,394
23012018,04:00,05:00,391
23012018,05:00,06:00,554
23012018,06:00,07:00,710
23012018,07:00,08:00,727
23012018,08:00,09:00,725
23012018,09:00,10:00,726
23012018,10:00,11:00,725
23012018,11:00,12:00,725
23012018,12:00,13:00,727
23012018,13:00,14:00,716
23012018,14:00,15:00,707
23012018,15:00,16:00,726
23012018,16:00,17:00,726
23012018,17:00,18:00,684
23012018,18:00,19:00,724
23012018,19:00,20:00,725
23012018,20:00,21:00,675
23012018,21:00,22:00,416
23012018,22:00,23:00,306
23012018,23:00,00:00,306
24012018,00:00,01:00,303
24012018,01:00,02:00,190
24012018,02:00,03:00,162
24012018,03:00,04:00,161
24012018,04:00,05:00,158
24012018,05:00,06:00,158
24012018,06:00,07:00,201
24012018,07:00,08:00,351
24012018,08:00,09:00,545
24012018,09:00,10:00,483
24012018,10:00,11:00,398
24012018,11:00,12:00,307
24012018,12:00,13:00,306
24012018,13:00,14:00,311
24012018,14:00,15:00,456
24012018,15:00,16:00,362
24012018,16:00,17:00,314
24012018,17:00,18:00,380
24012018,18:00,19:00,309
24012018,19:00,20:00,307
24012018,20:00,21:00,304
24012018,21:00,22:00,192
24012018,22:00,23:00,162
24012018,23:00,00:00,158
25012018,00:00,01:00,157
25012018,01:00,02:00,157
25012018,02:00,03:00,156
25012018,03:00,04:00,155
25012018,04:00,05:00,154
25012018,05:00,06:00,224
25012018,06:00,07:00,530
25012018,07:00,08:00,712
25012018,08:00,09:00,728
25012018,09:00,10:00,727
25012018,10:00,11:00,725
25012018,11:00,12:00,726
25012018,12:00,13:00,726
25012018,13:00,14:00,726
25012018,14:00,15:00,727
25012018,15:00,16:00,723
25012018,16:00,17:00,728
25012018,17:00,18:00,725
25012018,18:00,19:00,726
25012018,19:00,20:00,725
25012018,20:00,21:00,721
25012018,21:00,22:00,725
25012018,22:00,23:00,725
25012018,23:00,00:00,728
26012018,00:00,01:00,693
26012018,01:00,02:00,555
26012018,02:00,03:00,719
26012018,03:00,04:00,650
26012018,04:00,05:00,521
26012018,05:00,06:00,674
26012018,06:00,07:00,725
26012018,07:00,08:00,727
26012018,08:00,09:00,725
26012018,09:00,10:00,725
26012018,10:00,11:00,726
26012018,11:00,12:00,726
26012018,12:00,13:00,726
26012018,13:00,14:00,726
26012018,14:00,15:00,726
26012018,15:00,16:00,726
26012018,16:00,17:00,725
26012018,17:00,18:00,727
26012018,18:00,19:00,725
26012018,19:00,20:00,726
26012018,20:00,21:00,725
26012018,21:00,22:00,727
26012018,22:00,23:00,726
26012018,23:00,00:00,662
27012018,00:00,01:00,466
27012018,01:00,02:00,455
27012018,02:00,03:00,456
27012018,03:00,04:00,391
27012018,04:00,05:00,0
27012018,05:00,06:00,0
27012018,06:00,07:00,0
27012018,07:00,08:00,0
27012018,08:00,09:00,0
27012018,09:00,10:00,0
27012018,10:00,11:00,0
27012018,11:00,12:00,0
27012018,12:00,13:00,0
27012018,13:00,14:00,0
27012018,14:00,15:00,0
27012018,15:00,16:00,0
27012018,16:00,17:00,0
27012018,17:00,18:00,0
27012018,18:00,19:00,0
27012018,19:00,20:00,0
27012018,20:00,21:00,0
27012018,21:00,22:00,0
27012018,22:00,23:00,0
27012018,23:00,00:00,0
28012018,00:00,01:00,0
28012018,01:00,02:00,0
28012018,02:00,03:00,0
28012018,03:00,04:00,0
28012018,04:00,05:00,0
28012018,05:00,06:00,0
28012018,06:00,07:00,0
28012018,07:00,08:00,0
28012018,08:00,09:00,0
28012018,09:00,10:00,0
28012018,10:00,11:00,0
28012018,11:00,12:00,0
28012018,12:00,13:00,0
28012018,13:00,14:00,0
28012018,14:00,15:00,0
28012018,15:00,16:00,0
28012018,16:00,17:00,0
28012018,17:00,18:00,0
28012018,18:00,19:00,0
28012018,19:00,20:00,0
28012018,20:00,21:00,0
28012018,21:00,22:00,0
28012018,22:00,23:00,0
28012018,23:00,00:00,0
29012018,00:00,01:00,0
29012018,01:00,02:00,0
29012018,02:00,03:00,0
29012018,03:00,04:00,0
29012018,04:00,05:00,0
29012018,05:00,06:00,0
29012018,06:00,07:00,0
29012018,07:00,08:00,0
29012018,08:00,09:00,0
29012018,09:00,10:00,0
29012018,10:00,11:00,0
29012018,11:00,12:00,0
29012018,12:00,13:00,0
29012018,13:00,14:00,91
29012018,14:00,15:00,253
29012018,15:00,16:00,308
29012018,16:00,17:00,384
29012018,17:00,18:00,401
29012018,18:00,19:00,307
29012018,19:00,20:00,303
29012018,20:00,21:00,237
29012018,21:00,22:00,164
29012018,22:00,23:00,164
29012018,23:00,00:00,299
30012018,00:00,01:00,705
30012018,01:00,02:00,714
30012018,02:00,03:00,612
30012018,03:00,04:00,327
30012018,04:00,05:00,305
30012018,05:00,06:00,308
30012018,06:00,07:00,400
30012018,07:00,08:00,692
30012018,08:00,09:00,726
30012018,09:00,10:00,724
30012018,10:00,11:00,726
30012018,11:00,12:00,725
30012018,12:00,13:00,725
30012018,13:00,14:00,725
30012018,14:00,15:00,722
30012018,15:00,16:00,713
30012018,16:00,17:00,726
30012018,17:00,18:00,726
30012018,18:00,19:00,725
30012018,19:00,20:00,702
30012018,20:00,21:00,716
30012018,21:00,22:00,690
30012018,22:00,23:00,672
30012018,23:00,00:00,543
31012018,00:00,01:00,315
31012018,01:00,02:00,307
31012018,02:00,03:00,308
31012018,03:00,04:00,307
31012018,04:00,05:00,308
31012018,05:00,06:00,308
31012018,06:00,07:00,437
31012018,07:00,08:00,615
31012018,08:00,09:00,604
31012018,09:00,10:00,517
31012018,10:00,11:00,446
31012018,11:00,12:00,315
31012018,12:00,13:00,306
31012018,13:00,14:00,308
31012018,14:00,15:00,390
31012018,15:00,16:00,556
31012018,16:00,17:00,693
31012018,17:00,18:00,726
31012018,18:00,19:00,725
31012018,19:00,20:00,725
31012018,20:00,21:00,618
31012018,21:00,22:00,596
31012018,22:00,23:00,697
31012018,23:00,00:00,640
1022018,00:00,01:00,501
1022018,01:00,02:00,498
1022018,02:00,03:00,498
1022018,03:00,04:00,498
1022018,04:00,05:00,496
1022018,05:00,06:00,388
1022018,06:00,07:00,562
1022018,07:00,08:00,726
1022018,08:00,09:00,728
1022018,09:00,10:00,725
1022018,10:00,11:00,726
1022018,11:00,12:00,726
1022018,12:00,13:00,710
1022018,13:00,14:00,723
1022018,14:00,15:00,727
1022018,15:00,16:00,725
1022018,16:00,17:00,725
1022018,17:00,18:00,725
1022018,18:00,19:00,726
1022018,19:00,20:00,724
1022018,20:00,21:00,567
1022018,21:00,22:00,705
1022018,22:00,23:00,714
1022018,23:00,00:00,480
2022018,00:00,01:00,328
2022018,01:00,02:00,347
2022018,02:00,03:00,347
2022018,03:00,04:00,309
2022018,04:00,05:00,307
2022018,05:00,06:00,478
2022018,06:00,07:00,677
2022018,07:00,08:00,716
2022018,08:00,09:00,708
2022018,09:00,10:00,710
2022018,10:00,11:00,726
2022018,11:00,12:00,710
2022018,12:00,13:00,702
2022018,13:00,14:00,712
2022018,14:00,15:00,725
2022018,15:00,16:00,719
2022018,16:00,17:00,723
2022018,17:00,18:00,724
2022018,18:00,19:00,728
2022018,19:00,20:00,725
2022018,20:00,21:00,707
2022018,21:00,22:00,725
2022018,22:00,23:00,724
2022018,23:00,00:00,708
3022018,00:00,01:00,720
3022018,01:00,02:00,716
3022018,02:00,03:00,707
3022018,03:00,04:00,646
3022018,04:00,05:00,578
3022018,05:00,06:00,686
3022018,06:00,07:00,540
3022018,07:00,08:00,720
3022018,08:00,09:00,726
3022018,09:00,10:00,725
3022018,10:00,11:00,725
3022018,11:00,12:00,722
3022018,12:00,13:00,681
3022018,13:00,14:00,725
3022018,14:00,15:00,726
3022018,15:00,16:00,725
3022018,16:00,17:00,724
3022018,17:00,18:00,728
3022018,18:00,19:00,726
3022018,19:00,20:00,725
3022018,20:00,21:00,718
3022018,21:00,22:00,627
3022018,22:00,23:00,724
3022018,23:00,00:00,678
4022018,00:00,01:00,646
4022018,01:00,02:00,481
4022018,02:00,03:00,573
4022018,03:00,04:00,487
4022018,04:00,05:00,326
4022018,05:00,06:00,305
4022018,06:00,07:00,355
4022018,07:00,08:00,546
4022018,08:00,09:00,615
4022018,09:00,10:00,643
4022018,10:00,11:00,727
4022018,11:00,12:00,726
4022018,12:00,13:00,681
4022018,13:00,14:00,631
4022018,14:00,15:00,724
4022018,15:00,16:00,724
4022018,16:00,17:00,615
4022018,17:00,18:00,722
4022018,18:00,19:00,726
4022018,19:00,20:00,725
4022018,20:00,21:00,726
4022018,21:00,22:00,726
4022018,22:00,23:00,698
4022018,23:00,00:00,651
5022018,00:00,01:00,726
5022018,01:00,02:00,725
5022018,02:00,03:00,706
5022018,03:00,04:00,524
5022018,04:00,05:00,694
5022018,05:00,06:00,725
5022018,06:00,07:00,720
5022018,07:00,08:00,726
5022018,08:00,09:00,726
5022018,09:00,10:00,725
5022018,10:00,11:00,727
5022018,11:00,12:00,726
5022018,12:00,13:00,726
5022018,13:00,14:00,721
5022018,14:00,15:00,726
5022018,15:00,16:00,726
5022018,16:00,17:00,725
5022018,17:00,18:00,727
5022018,18:00,19:00,726
5022018,19:00,20:00,726
5022018,20:00,21:00,725
5022018,21:00,22:00,726
5022018,22:00,23:00,713
5022018,23:00,00:00,726
6022018,00:00,01:00,717
6022018,01:00,02:00,714
6022018,02:00,03:00,696
6022018,03:00,04:00,722
6022018,04:00,05:00,725
6022018,05:00,06:00,644
6022018,06:00,07:00,706
6022018,07:00,08:00,726
6022018,08:00,09:00,726
6022018,09:00,10:00,726
6022018,10:00,11:00,724
6022018,11:00,12:00,727
6022018,12:00,13:00,726
6022018,13:00,14:00,725
6022018,14:00,15:00,725
6022018,15:00,16:00,726
6022018,16:00,17:00,727
6022018,17:00,18:00,724
6022018,18:00,19:00,725
6022018,19:00,20:00,727
6022018,20:00,21:00,726
6022018,21:00,22:00,726
6022018,22:00,23:00,725
6022018,23:00,00:00,726
7022018,00:00,01:00,725
7022018,01:00,02:00,728
7022018,02:00,03:00,726
7022018,03:00,04:00,724
7022018,04:00,05:00,718
7022018,05:00,06:00,724
7022018,06:00,07:00,725
7022018,07:00,08:00,726
7022018,08:00,09:00,727
7022018,09:00,10:00,725
7022018,10:00,11:00,725
7022018,11:00,12:00,727
7022018,12:00,13:00,725
7022018,13:00,14:00,726
7022018,14:00,15:00,725
7022018,15:00,16:00,726
7022018,16:00,17:00,726
7022018,17:00,18:00,725
7022018,18:00,19:00,727
7022018,19:00,20:00,725
7022018,20:00,21:00,725
7022018,21:00,22:00,726
7022018,22:00,23:00,726
7022018,23:00,00:00,725
8022018,00:00,01:00,725
8022018,01:00,02:00,727
8022018,02:00,03:00,716
8022018,03:00,04:00,725
8022018,04:00,05:00,726
8022018,05:00,06:00,725
8022018,06:00,07:00,720
8022018,07:00,08:00,725
8022018,08:00,09:00,727
8022018,09:00,10:00,725
8022018,10:00,11:00,725
8022018,11:00,12:00,726
8022018,12:00,13:00,725
8022018,13:00,14:00,725
8022018,14:00,15:00,725
8022018,15:00,16:00,726
8022018,16:00,17:00,726
8022018,17:00,18:00,726
8022018,18:00,19:00,726
8022018,19:00,20:00,726
8022018,20:00,21:00,725
8022018,21:00,22:00,726
8022018,22:00,23:00,696
8022018,23:00,00:00,725
9022018,00:00,01:00,725
9022018,01:00,02:00,696
9022018,02:00,03:00,695
9022018,03:00,04:00,682
9022018,04:00,05:00,682
9022018,05:00,06:00,716
9022018,06:00,07:00,712
9022018,07:00,08:00,725
9022018,08:00,09:00,726
9022018,09:00,10:00,726
9022018,10:00,11:00,724
9022018,11:00,12:00,727
9022018,12:00,13:00,726
9022018,13:00,14:00,725
9022018,14:00,15:00,726
9022018,15:00,16:00,727
9022018,16:00,17:00,725
9022018,17:00,18:00,727
9022018,18:00,19:00,725
9022018,19:00,20:00,726
9022018,20:00,21:00,726
9022018,21:00,22:00,726
9022018,22:00,23:00,726
9022018,23:00,00:00,725
10022018,00:00,01:00,717
10022018,01:00,02:00,725
10022018,02:00,03:00,725
10022018,03:00,04:00,727
10022018,04:00,05:00,725
10022018,05:00,06:00,726
10022018,06:00,07:00,718
10022018,07:00,08:00,721
10022018,08:00,09:00,726
10022018,09:00,10:00,725
10022018,10:00,11:00,726
10022018,11:00,12:00,725
10022018,12:00,13:00,726
10022018,13:00,14:00,725
10022018,14:00,15:00,727
10022018,15:00,16:00,726
10022018,16:00,17:00,701
10022018,17:00,18:00,726
10022018,18:00,19:00,725
10022018,19:00,20:00,722
10022018,20:00,21:00,552
10022018,21:00,22:00,314
10022018,22:00,23:00,306
10022018,23:00,00:00,303
11022018,00:00,01:00,195
11022018,01:00,02:00,157
11022018,02:00,03:00,158
11022018,03:00,04:00,157
11022018,04:00,05:00,158
11022018,05:00,06:00,157
11022018,06:00,07:00,154
11022018,07:00,08:00,154
11022018,08:00,09:00,155
11022018,09:00,10:00,156
11022018,10:00,11:00,154
11022018,11:00,12:00,154
11022018,12:00,13:00,155
