date,start,end,11WD8REUW1C---DD,11WD8REUW1C---EB
13012020,09:00,10:00,0,190
13012020,10:00,11:00,0,202
13012020,11:00,12:00,0,210
13012020,12:00,13:00,0,210
13012020,13:00,14:00,0,210
13012020,14:00,15:00,0,210
13012020,15:00,16:00,0,210
13012020,16:00,17:00,0,210
13012020,17:00,18:00,0,210
13012020,18:00,19:00,0,210
13012020,19:00,20:00,0,210
13012020,20:00,21:00,0,210
13012020,21:00,22:00,0,210
13012020,22:00,23:00,0,210
13012020,23:00,00:00,0,210
14012020,00:00,01:00,0,210
14012020,01:00,02:00,0,210
14012020,02:00,03:00,0,210
14012020,03:00,04:00,0,210
14012020,04:00,05:00,0,210
14012020,05:00,06:00,0,210
14012020,06:00,07:00,0,210
14012020,07:00,08:00,0,210
14012020,08:00,09:00,0,210
14012020,09:00,10:00,0,210
14012020,10:00,11:00,0,178
14012020,11:00,12:00,0,165
14012020,12:00,13:00,0,149
14012020,13:00,14:00,0,148
14012020,14:00,15:00,0,148
14012020,15:00,16:00,0,148
14012020,16:00,17:00,0,148
14012020,17:00,18:00,0,146
14012020,18:00,19:00,0,161
14012020,19:00,20:00,0,163
14012020,20:00,21:00,0,163
14012020,21:00,22:00,0,159
14012020,22:00,23:00,0,162
14012020,23:00,00:00,0,146
15012020,00:00,01:00,0,143
15012020,01:00,02:00,0,143
15012020,02:00,03:00,0,143
15012020,03:00,04:00,0,143
15012020,04:00,05:00,0,143
15012020,05:00,06:00,0,143
15012020,06:00,07:00,0,143
15012020,07:00,08:00,0,167
15012020,08:00,09:00,0,172
15012020,09:00,10:00,0,172
15012020,10:00,11:00,0,189
15012020,11:00,12:00,0,192
15012020,12:00,13:00,0,192
15012020,13:00,14:00,0,168
15012020,14:00,15:00,0,164
15012020,15:00,16:00,0,164
15012020,16:00,17:00,0,164
15012020,17:00,18:00,0,164
15012020,18:00,19:00,0,200
15012020,19:00,20:00,0,209
15012020,20:00,21:00,0,182
15012020,21:00,22:00,0,170
15012020,22:00,23:00,0,159
15012020,23:00,00:00,0,156
16012020,00:00,01:00,0,157
16012020,01:00,02:00,0,160
16012020,02:00,03:00,0,160
16012020,03:00,04:00,0,160
16012020,04:00,05:00,0,159
16012020,05:00,06:00,0,173
16012020,06:00,07:00,0,212
16012020,07:00,08:00,0,213
16012020,08:00,09:00,0,213
16012020,09:00,10:00,0,213
16012020,10:00,11:00,0,213
16012020,11:00,12:00,0,213
16012020,12:00,13:00,0,215
16012020,13:00,14:00,0,217
16012020,14:00,15:00,0,217
16012020,15:00,16:00,0,217
16012020,16:00,17:00,0,217
16012020,17:00,18:00,0,216
16012020,18:00,19:00,0,213
16012020,19:00,20:00,0,200
16012020,20:00,21:00,0,197
16012020,21:00,22:00,0,175
16012020,22:00,23:00,0,168
16012020,23:00,00:00,0,168
17012020,00:00,01:00,0,168
17012020,01:00,02:00,0,167
17012020,02:00,03:00,0,167
17012020,03:00,04:00,0,168
17012020,04:00,05:00,0,168
17012020,05:00,06:00,0,168
17012020,06:00,07:00,0,168
17012020,07:00,08:00,0,165
17012020,08:00,09:00,0,147
17012020,09:00,10:00,0,147
17012020,10:00,11:00,0,147
17012020,11:00,12:00,0,147
17012020,12:00,13:00,0,147
17012020,13:00,14:00,0,147
17012020,14:00,15:00,0,147
17012020,15:00,16:00,0,147
17012020,16:00,17:00,0,147
17012020,17:00,18:00,0,147
17012020,18:00,19:00,0,147
17012020,19:00,20:00,0,147
17012020,20:00,21:00,0,147
17012020,21:00,22:00,0,147
17012020,22:00,23:00,0,147
17012020,23:00,00:00,0,147
18012020,00:00,01:00,0,147
18012020,01:00,02:00,0,147
18012020,02:00,03:00,0,147
18012020,03:00,04:00,0,147
18012020,04:00,05:00,0,147
18012020,05:00,06:00,0,148
18012020,06:00,07:00,0,148
18012020,07:00,08:00,0,148
18012020,08:00,09:00,0,148
18012020,09:00,10:00,0,148
18012020,10:00,11:00,0,148
18012020,11:00,12:00,0,148
18012020,12:00,13:00,0,148
18012020,13:00,14:00,0,148
18012020,14:00,15:00,0,148
18012020,15:00,16:00,0,148
18012020,16:00,17:00,0,148
18012020,17:00,18:00,0,148
18012020,18:00,19:00,0,148
18012020,19:00,20:00,0,148
18012020,20:00,21:00,0,148
18012020,21:00,22:00,0,148
18012020,22:00,23:00,0,148
18012020,23:00,00:00,0,148
19012020,00:00,01:00,0,148
19012020,01:00,02:00,0,148
19012020,02:00,03:00,0,148
19012020,03:00,04:00,0,148
19012020,04:00,05:00,0,148
19012020,05:00,06:00,0,148
19012020,06:00,07:00,0,148
19012020,07:00,08:00,0,148
19012020,08:00,09:00,0,148
19012020,09:00,10:00,0,148
19012020,10:00,11:00,0,148
19012020,11:00,12:00,0,148
19012020,12:00,13:00,0,148
19012020,13:00,14:00,0,148
19012020,14:00,15:00,0,148
19012020,15:00,16:00,0,148
19012020,16:00,17:00,0,148
19012020,17:00,18:00,0,148
19012020,18:00,19:00,0,148
19012020,19:00,20:00,0,148
19012020,20:00,21:00,0,148
19012020,21:00,22:00,0,148
19012020,22:00,23:00,0,148
19012020,23:00,00:00,25,148
20012020,00:00,01:00,85,148
20012020,01:00,02:00,120,148
20012020,02:00,03:00,139,148
20012020,03:00,04:00,138,148
20012020,04:00,05:00,139,148
20012020,05:00,06:00,147,148
20012020,06:00,07:00,184,152
20012020,07:00,08:00,184,152
20012020,08:00,09:00,184,152
20012020,09:00,10:00,184,152
20012020,10:00,11:00,184,152
20012020,11:00,12:00,184,152
20012020,12:00,13:00,184,152
20012020,13:00,14:00,184,152
20012020,14:00,15:00,184,152
20012020,15:00,16:00,184,152
20012020,16:00,17:00,184,152
20012020,17:00,18:00,184,152
20012020,18:00,19:00,184,152
20012020,19:00,20:00,184,152
20012020,20:00,21:00,184,152
20012020,21:00,22:00,184,152
20012020,22:00,23:00,155,149
20012020,23:00,00:00,147,148
21012020,00:00,01:00,147,148
21012020,01:00,02:00,147,148
21012020,02:00,03:00,147,148
21012020,03:00,04:00,144,145
21012020,04:00,05:00,143,144
21012020,05:00,06:00,143,144
21012020,06:00,07:00,145,145
21012020,07:00,08:00,176,156
21012020,08:00,09:00,177,156
21012020,09:00,10:00,178,156
21012020,10:00,11:00,178,156
21012020,11:00,12:00,175,157
21012020,12:00,13:00,158,156
21012020,13:00,14:00,158,156
21012020,14:00,15:00,161,162
21012020,15:00,16:00,190,205
21012020,16:00,17:00,190,205
21012020,17:00,18:00,191,202
21012020,18:00,19:00,184,212
21012020,19:00,20:00,179,213
21012020,20:00,21:00,179,213
21012020,21:00,22:00,152,162
21012020,22:00,23:00,144,147
21012020,23:00,00:00,142,147
22012020,00:00,01:00,142,147
22012020,01:00,02:00,142,147
22012020,02:00,03:00,142,147
22012020,03:00,04:00,142,147
22012020,04:00,05:00,142,147
22012020,05:00,06:00,142,147
22012020,06:00,07:00,143,150
22012020,07:00,08:00,173,207
22012020,08:00,09:00,174,209
22012020,09:00,10:00,174,204
22012020,10:00,11:00,174,149
22012020,11:00,12:00,174,148
22012020,12:00,13:00,174,148
22012020,13:00,14:00,174,148
22012020,14:00,15:00,174,148
22012020,15:00,16:00,174,148
22012020,16:00,17:00,174,160
22012020,17:00,18:00,174,194
22012020,18:00,19:00,174,197
22012020,19:00,20:00,174,197
22012020,20:00,21:00,175,197
22012020,21:00,22:00,175,197
22012020,22:00,23:00,175,197
22012020,23:00,00:00,173,194
23012020,00:00,01:00,147,147
23012020,01:00,02:00,146,147
23012020,02:00,03:00,146,147
23012020,03:00,04:00,146,147
23012020,04:00,05:00,147,149
23012020,05:00,06:00,170,202
23012020,06:00,07:00,170,205
23012020,07:00,08:00,170,205
23012020,08:00,09:00,170,205
23012020,09:00,10:00,170,205
23012020,10:00,11:00,170,205
23012020,11:00,12:00,170,205
23012020,12:00,13:00,170,205
23012020,13:00,14:00,170,205
23012020,14:00,15:00,170,205
23012020,15:00,16:00,169,205
23012020,16:00,17:00,162,205
23012020,17:00,18:00,161,205
23012020,18:00,19:00,161,205
23012020,19:00,20:00,158,205
23012020,20:00,21:00,155,209
23012020,21:00,22:00,154,204
23012020,22:00,23:00,154,201
23012020,23:00,00:00,147,156
24012020,00:00,01:00,145,147
24012020,01:00,02:00,145,147
24012020,02:00,03:00,145,147
24012020,03:00,04:00,146,147
24012020,04:00,05:00,146,147
24012020,05:00,06:00,146,159
24012020,06:00,07:00,160,209
24012020,07:00,08:00,162,209
24012020,08:00,09:00,162,209
24012020,09:00,10:00,162,209
24012020,10:00,11:00,162,209
24012020,11:00,12:00,158,209
24012020,12:00,13:00,169,210
24012020,13:00,14:00,170,211
24012020,14:00,15:00,170,211
24012020,15:00,16:00,170,211
24012020,16:00,17:00,170,211
24012020,17:00,18:00,170,211
24012020,18:00,19:00,170,210
24012020,19:00,20:00,166,188
24012020,20:00,21:00,166,145
24012020,21:00,22:00,166,57
24012020,22:00,23:00,166,0
24012020,23:00,00:00,166,0
25012020,00:00,01:00,166,0
25012020,01:00,02:00,166,0
25012020,02:00,03:00,166,0
25012020,03:00,04:00,166,0
25012020,04:00,05:00,166,0
25012020,05:00,06:00,166,0
25012020,06:00,07:00,166,0
25012020,07:00,08:00,166,0
25012020,08:00,09:00,166,0
25012020,09:00,10:00,166,0
25012020,10:00,11:00,166,0
25012020,11:00,12:00,166,0
25012020,12:00,13:00,166,0
25012020,13:00,14:00,166,0
25012020,14:00,15:00,166,0
25012020,15:00,16:00,166,0
25012020,16:00,17:00,166,0
25012020,17:00,18:00,166,0
25012020,18:00,19:00,166,0
25012020,19:00,20:00,166,0
25012020,20:00,21:00,166,0
25012020,21:00,22:00,166,0
25012020,22:00,23:00,166,0
25012020,23:00,00:00,166,0
26012020,00:00,01:00,166,0
26012020,01:00,02:00,165,0
26012020,02:00,03:00,166,0
26012020,03:00,04:00,166,0
26012020,04:00,05:00,166,0
26012020,05:00,06:00,166,0
26012020,06:00,07:00,166,0
26012020,07:00,08:00,166,0
26012020,08:00,09:00,166,0
26012020,09:00,10:00,166,0
26012020,10:00,11:00,166,0
26012020,11:00,12:00,166,0
26012020,12:00,13:00,166,0
26012020,13:00,14:00,166,0
26012020,14:00,15:00,166,0
26012020,15:00,16:00,166,0
26012020,16:00,17:00,166,0
26012020,17:00,18:00,166,0
26012020,18:00,19:00,166,0
26012020,19:00,20:00,166,0
26012020,20:00,21:00,166,0
26012020,21:00,22:00,166,0
26012020,22:00,23:00,166,0
26012020,23:00,00:00,166,0
27012020,00:00,01:00,166,0
27012020,01:00,02:00,165,0
27012020,02:00,03:00,166,0
27012020,03:00,04:00,165,0
27012020,04:00,05:00,165,0
27012020,05:00,06:00,165,0
27012020,06:00,07:00,165,0
27012020,07:00,08:00,165,0
27012020,08:00,09:00,165,0
27012020,09:00,10:00,165,0
27012020,10:00,11:00,165,0
27012020,11:00,12:00,165,0
27012020,12:00,13:00,165,0
27012020,13:00,14:00,165,0
27012020,14:00,15:00,166,0
27012020,15:00,16:00,165,0
27012020,16:00,17:00,166,0
27012020,17:00,18:00,166,0
27012020,18:00,19:00,166,0
27012020,19:00,20:00,166,0
27012020,20:00,21:00,166,0
27012020,21:00,22:00,130,0
27012020,22:00,23:00,120,0
27012020,23:00,00:00,118,0
28012020,00:00,01:00,119,0
28012020,01:00,02:00,119,0
28012020,02:00,03:00,119,0
28012020,03:00,04:00,120,0
28012020,04:00,05:00,120,0
28012020,05:00,06:00,119,0
28012020,06:00,07:00,119,0
28012020,07:00,08:00,119,18
28012020,08:00,09:00,119,66
28012020,09:00,10:00,118,96
28012020,10:00,11:00,119,124
28012020,11:00,12:00,119,142
28012020,12:00,13:00,119,184
28012020,13:00,14:00,119,188
28012020,14:00,15:00,119,173
28012020,15:00,16:00,118,159
28012020,16:00,17:00,118,154
28012020,17:00,18:00,119,153
28012020,18:00,19:00,119,153
28012020,19:00,20:00,119,153
28012020,20:00,21:00,117,153
28012020,21:00,22:00,118,153
28012020,22:00,23:00,119,153
28012020,23:00,00:00,119,154
29012020,00:00,01:00,119,145
29012020,01:00,02:00,119,144
29012020,02:00,03:00,119,145
29012020,03:00,04:00,119,145
29012020,04:00,05:00,119,145
29012020,05:00,06:00,118,144
29012020,06:00,07:00,118,142
29012020,07:00,08:00,118,142
29012020,08:00,09:00,117,173
29012020,09:00,10:00,116,192
29012020,10:00,11:00,117,178
29012020,11:00,12:00,117,174
29012020,12:00,13:00,118,173
29012020,13:00,14:00,118,158
29012020,14:00,15:00,118,154
29012020,15:00,16:00,118,154
29012020,16:00,17:00,118,157
29012020,17:00,18:00,118,206
29012020,18:00,19:00,118,207
29012020,19:00,20:00,118,207
29012020,20:00,21:00,118,162
29012020,21:00,22:00,118,149
29012020,22:00,23:00,118,149
29012020,23:00,00:00,118,149
30012020,00:00,01:00,118,149
30012020,01:00,02:00,118,149
30012020,02:00,03:00,118,149
30012020,03:00,04:00,118,150
30012020,04:00,05:00,118,149
30012020,05:00,06:00,118,148
30012020,06:00,07:00,119,148
30012020,07:00,08:00,117,148
30012020,08:00,09:00,118,148
30012020,09:00,10:00,119,148
30012020,10:00,11:00,118,148
30012020,11:00,12:00,118,148
30012020,12:00,13:00,118,148
30012020,13:00,14:00,118,148
30012020,14:00,15:00,118,148
30012020,15:00,16:00,118,148
30012020,16:00,17:00,118,148
30012020,17:00,18:00,118,191
30012020,18:00,19:00,118,205
30012020,19:00,20:00,118,78
30012020,20:00,21:00,121,0
30012020,21:00,22:00,118,0
30012020,22:00,23:00,119,0
30012020,23:00,00:00,118,0
31012020,00:00,01:00,119,40
31012020,01:00,02:00,119,96
31012020,02:00,03:00,119,119
31012020,03:00,04:00,118,117
31012020,04:00,05:00,118,117
31012020,05:00,06:00,121,118
31012020,06:00,07:00,117,118
31012020,07:00,08:00,119,116
31012020,08:00,09:00,116,123
31012020,09:00,10:00,117,151
31012020,10:00,11:00,118,149
31012020,11:00,12:00,119,149
31012020,12:00,13:00,120,149
31012020,13:00,14:00,120,149
31012020,14:00,15:00,120,148
31012020,15:00,16:00,120,145
31012020,16:00,17:00,119,145
31012020,17:00,18:00,120,145
31012020,18:00,19:00,120,145
31012020,19:00,20:00,121,145
31012020,20:00,21:00,117,145
31012020,21:00,22:00,118,145
31012020,22:00,23:00,117,145
31012020,23:00,00:00,120,142
1022020,00:00,01:00,117,122
1022020,01:00,02:00,121,127
1022020,02:00,03:00,118,124
1022020,03:00,04:00,119,127
1022020,04:00,05:00,118,124
1022020,05:00,06:00,119,127
1022020,06:00,07:00,119,124
1022020,07:00,08:00,118,126
1022020,08:00,09:00,118,125
1022020,09:00,10:00,119,125
1022020,10:00,11:00,119,125
1022020,11:00,12:00,119,125
1022020,12:00,13:00,119,124
1022020,13:00,14:00,119,126
1022020,14:00,15:00,119,125
1022020,15:00,16:00,120,126
1022020,16:00,17:00,119,125
1022020,17:00,18:00,120,126
1022020,18:00,19:00,119,126
1022020,19:00,20:00,119,125
1022020,20:00,21:00,119,126
1022020,21:00,22:00,120,126
1022020,22:00,23:00,119,125
1022020,23:00,00:00,120,126
2022020,00:00,01:00,119,125
2022020,01:00,02:00,118,126
2022020,02:00,03:00,119,125
2022020,03:00,04:00,120,126
2022020,04:00,05:00,119,125
2022020,05:00,06:00,118,125
2022020,06:00,07:00,117,125
2022020,07:00,08:00,119,125
2022020,08:00,09:00,119,125
2022020,09:00,10:00,118,126
2022020,10:00,11:00,117,124
2022020,11:00,12:00,116,124
2022020,12:00,13:00,119,124
2022020,13:00,14:00,120,128
2022020,14:00,15:00,119,126
2022020,15:00,16:00,118,130
2022020,16:00,17:00,118,179
2022020,17:00,18:00,120,187
2022020,18:00,19:00,120,190
2022020,19:00,20:00,117,178
2022020,20:00,21:00,119,147
2022020,21:00,22:00,119,144
2022020,22:00,23:00,120,144
2022020,23:00,00:00,120,144
3022020,00:00,01:00,119,144
3022020,01:00,02:00,119,144
3022020,02:00,03:00,118,145
3022020,03:00,04:00,118,145
3022020,04:00,05:00,119,144
3022020,05:00,06:00,119,144
3022020,06:00,07:00,118,144
3022020,07:00,08:00,117,144
3022020,08:00,09:00,115,144
3022020,09:00,10:00,115,144
3022020,10:00,11:00,115,144
3022020,11:00,12:00,115,144
3022020,12:00,13:00,115,144
3022020,13:00,14:00,115,144
3022020,14:00,15:00,115,144
3022020,15:00,16:00,116,144
3022020,16:00,17:00,115,144
3022020,17:00,18:00,115,144
3022020,18:00,19:00,115,144
3022020,19:00,20:00,115,144
3022020,20:00,21:00,115,144
3022020,21:00,22:00,115,144
3022020,22:00,23:00,115,144
3022020,23:00,00:00,115,144
4022020,00:00,01:00,115,144
4022020,01:00,02:00,115,144
4022020,02:00,03:00,116,144
4022020,03:00,04:00,114,144
4022020,04:00,05:00,114,145
4022020,05:00,06:00,114,144
4022020,06:00,07:00,115,144
4022020,07:00,08:00,114,144
4022020,08:00,09:00,114,144
4022020,09:00,10:00,114,144
4022020,10:00,11:00,114,144
4022020,11:00,12:00,114,144
4022020,12:00,13:00,114,144
4022020,13:00,14:00,114,144
4022020,14:00,15:00,114,144
4022020,15:00,16:00,114,144
4022020,16:00,17:00,115,144
4022020,17:00,18:00,115,144
4022020,18:00,19:00,114,144
4022020,19:00,20:00,114,144
4022020,20:00,21:00,114,144
4022020,21:00,22:00,114,144
4022020,22:00,23:00,114,144
4022020,23:00,00:00,114,144
5022020,00:00,01:00,114,144
5022020,01:00,02:00,114,144
5022020,02:00,03:00,114,144
5022020,03:00,04:00,115,144
5022020,04:00,05:00,116,144
5022020,05:00,06:00,114,145
5022020,06:00,07:00,114,194
5022020,07:00,08:00,114,204
5022020,08:00,09:00,114,212
5022020,09:00,10:00,114,212
5022020,10:00,11:00,116,210
5022020,11:00,12:00,115,200
5022020,12:00,13:00,116,187
5022020,13:00,14:00,116,158
5022020,14:00,15:00,117,147
5022020,15:00,16:00,116,143
5022020,16:00,17:00,114,143
5022020,17:00,18:00,114,143
5022020,18:00,19:00,114,143
5022020,19:00,20:00,114,143
5022020,20:00,21:00,114,143
5022020,21:00,22:00,115,143
5022020,22:00,23:00,114,143
5022020,23:00,00:00,115,143
6022020,00:00,01:00,116,143
6022020,01:00,02:00,116,143
6022020,02:00,03:00,115,143
6022020,03:00,04:00,117,143
6022020,04:00,05:00,117,143
6022020,05:00,06:00,117,143
6022020,06:00,07:00,116,143
