date,start,end,11WD2BRE4000115K
18032020,01:00,02:00,45
18032020,02:00,03:00,64
18032020,03:00,04:00,94
18032020,04:00,05:00,128
18032020,05:00,06:00,134
18032020,06:00,07:00,135
18032020,07:00,08:00,133
18032020,08:00,09:00,122
18032020,09:00,10:00,134
18032020,10:00,11:00,113
18032020,11:00,12:00,109
18032020,12:00,13:00,73
18032020,13:00,14:00,87
18032020,14:00,15:00,87
18032020,15:00,16:00,87
18032020,16:00,17:00,86
18032020,17:00,18:00,87
18032020,18:00,19:00,92
18032020,19:00,20:00,129
18032020,20:00,21:00,152
18032020,21:00,22:00,154
18032020,22:00,23:00,151
18032020,23:00,00:00,0
19032020,00:00,01:00,0
19032020,01:00,02:00,151
19032020,02:00,03:00,156
19032020,03:00,04:00,158
19032020,04:00,05:00,154
19032020,05:00,06:00,164
19032020,06:00,07:00,166
19032020,07:00,08:00,165
19032020,08:00,09:00,168
19032020,09:00,10:00,144
19032020,10:00,11:00,133
19032020,11:00,12:00,154
19032020,12:00,13:00,152
19032020,13:00,14:00,139
19032020,14:00,15:00,133
19032020,15:00,16:00,140
19032020,16:00,17:00,147
19032020,17:00,18:00,147
19032020,18:00,19:00,147
19032020,19:00,20:00,138
19032020,20:00,21:00,123
19032020,21:00,22:00,120
19032020,22:00,23:00,122
19032020,23:00,00:00,0
20032020,00:00,01:00,0
20032020,01:00,02:00,135
20032020,02:00,03:00,90
20032020,03:00,04:00,74
20032020,04:00,05:00,76
20032020,05:00,06:00,88
20032020,06:00,07:00,72
20032020,07:00,08:00,60
20032020,08:00,09:00,70
20032020,09:00,10:00,78
20032020,10:00,11:00,68
20032020,11:00,12:00,60
20032020,12:00,13:00,67
20032020,13:00,14:00,67
20032020,14:00,15:00,80
20032020,15:00,16:00,79
20032020,16:00,17:00,85
20032020,17:00,18:00,77
20032020,18:00,19:00,89
20032020,19:00,20:00,112
20032020,20:00,21:00,97
20032020,21:00,22:00,99
20032020,22:00,23:00,108
20032020,23:00,00:00,0
21032020,00:00,01:00,0
21032020,01:00,02:00,91
21032020,02:00,03:00,89
21032020,03:00,04:00,88
21032020,04:00,05:00,81
21032020,05:00,06:00,107
21032020,06:00,07:00,99
21032020,07:00,08:00,96
21032020,08:00,09:00,108
21032020,09:00,10:00,104
21032020,10:00,11:00,96
21032020,11:00,12:00,108
21032020,12:00,13:00,113
21032020,13:00,14:00,106
21032020,14:00,15:00,112
21032020,15:00,16:00,119
21032020,16:00,17:00,126
21032020,17:00,18:00,121
21032020,18:00,19:00,108
21032020,19:00,20:00,122
21032020,20:00,21:00,116
21032020,21:00,22:00,121
21032020,22:00,23:00,117
21032020,23:00,00:00,0
22032020,00:00,01:00,0
22032020,01:00,02:00,115
22032020,02:00,03:00,116
22032020,03:00,04:00,116
22032020,04:00,05:00,117
22032020,05:00,06:00,117
22032020,06:00,07:00,112
22032020,07:00,08:00,88
22032020,08:00,09:00,47
22032020,09:00,10:00,47
22032020,10:00,11:00,52
22032020,11:00,12:00,44
22032020,12:00,13:00,44
22032020,13:00,14:00,48
22032020,14:00,15:00,47
22032020,15:00,16:00,46
22032020,16:00,17:00,43
22032020,17:00,18:00,50
22032020,18:00,19:00,47
22032020,19:00,20:00,50
22032020,20:00,21:00,42
22032020,21:00,22:00,41
22032020,22:00,23:00,68
22032020,23:00,00:00,0
23032020,00:00,01:00,0
23032020,01:00,02:00,114
23032020,02:00,03:00,113
23032020,03:00,04:00,121
23032020,04:00,05:00,114
23032020,05:00,06:00,114
23032020,06:00,07:00,113
23032020,07:00,08:00,113
23032020,08:00,09:00,111
23032020,09:00,10:00,99
23032020,10:00,11:00,123
23032020,11:00,12:00,126
23032020,12:00,13:00,124
23032020,13:00,14:00,124
23032020,14:00,15:00,121
23032020,15:00,16:00,112
23032020,16:00,17:00,112
23032020,17:00,18:00,112
23032020,18:00,19:00,116
23032020,19:00,20:00,127
23032020,20:00,21:00,115
23032020,21:00,22:00,125
23032020,22:00,23:00,125
23032020,23:00,00:00,0
24032020,00:00,01:00,0
24032020,01:00,02:00,143
24032020,02:00,03:00,147
24032020,03:00,04:00,146
24032020,04:00,05:00,135
24032020,05:00,06:00,130
24032020,06:00,07:00,134
24032020,07:00,08:00,130
24032020,08:00,09:00,95
24032020,09:00,10:00,94
24032020,10:00,11:00,94
24032020,11:00,12:00,0
24032020,12:00,13:00,95
24032020,13:00,14:00,96
24032020,14:00,15:00,97
24032020,15:00,16:00,97
24032020,16:00,17:00,97
24032020,17:00,18:00,99
24032020,18:00,19:00,99
24032020,19:00,20:00,97
24032020,20:00,21:00,95
24032020,21:00,22:00,95
24032020,22:00,23:00,75
24032020,23:00,00:00,0
25032020,00:00,01:00,0
25032020,01:00,02:00,62
25032020,02:00,03:00,63
25032020,03:00,04:00,63
25032020,04:00,05:00,62
25032020,05:00,06:00,53
25032020,06:00,07:00,56
25032020,07:00,08:00,57
25032020,08:00,09:00,56
25032020,09:00,10:00,60
25032020,10:00,11:00,78
25032020,11:00,12:00,0
25032020,12:00,13:00,68
25032020,13:00,14:00,61
25032020,14:00,15:00,61
25032020,15:00,16:00,68
25032020,16:00,17:00,84
25032020,17:00,18:00,75
25032020,18:00,19:00,74
25032020,19:00,20:00,84
25032020,20:00,21:00,71
25032020,21:00,22:00,70
25032020,22:00,23:00,84
25032020,23:00,00:00,0
26032020,00:00,01:00,84
26032020,01:00,02:00,84
26032020,02:00,03:00,84
26032020,03:00,04:00,55
26032020,04:00,05:00,62
26032020,05:00,06:00,78
26032020,06:00,07:00,78
26032020,07:00,08:00,56
26032020,08:00,09:00,48
26032020,09:00,10:00,0
26032020,10:00,11:00,78
26032020,11:00,12:00,45
26032020,12:00,13:00,84
26032020,13:00,14:00,0
26032020,14:00,15:00,84
26032020,15:00,16:00,62
26032020,16:00,17:00,54
26032020,17:00,18:00,51
26032020,18:00,19:00,0
26032020,19:00,20:00,84
26032020,20:00,21:00,76
26032020,21:00,22:00,84
26032020,22:00,23:00,84
26032020,23:00,00:00,0
27032020,00:00,01:00,0
27032020,01:00,02:00,79
27032020,02:00,03:00,79
27032020,03:00,04:00,74
27032020,04:00,05:00,53
27032020,05:00,06:00,43
27032020,06:00,07:00,74
27032020,07:00,08:00,74
27032020,08:00,09:00,60
27032020,09:00,10:00,74
27032020,10:00,11:00,52
27032020,11:00,12:00,51
27032020,12:00,13:00,0
27032020,13:00,14:00,102
27032020,14:00,15:00,102
27032020,15:00,16:00,102
27032020,16:00,17:00,102
27032020,17:00,18:00,0
27032020,18:00,19:00,102
27032020,19:00,20:00,113
27032020,20:00,21:00,112
27032020,21:00,22:00,112
27032020,22:00,23:00,147
27032020,23:00,00:00,147
28032020,00:00,01:00,0
28032020,01:00,02:00,103
28032020,02:00,03:00,103
28032020,03:00,04:00,74
28032020,04:00,05:00,63
28032020,05:00,06:00,74
28032020,06:00,07:00,74
28032020,07:00,08:00,65
28032020,08:00,09:00,60
28032020,09:00,10:00,74
28032020,10:00,11:00,74
28032020,11:00,12:00,68
28032020,12:00,13:00,103
28032020,13:00,14:00,80
28032020,14:00,15:00,106
28032020,15:00,16:00,103
28032020,16:00,17:00,103
28032020,17:00,18:00,109
28032020,18:00,19:00,103
28032020,19:00,20:00,103
28032020,20:00,21:00,90
28032020,21:00,22:00,104
28032020,22:00,23:00,103
28032020,23:00,00:00,0
29032020,00:00,01:00,103
29032020,01:00,02:00,103
29032020,03:00,04:00,0
29032020,04:00,05:00,74
29032020,05:00,06:00,74
29032020,06:00,07:00,74
29032020,07:00,08:00,70
29032020,08:00,09:00,74
29032020,09:00,10:00,67
29032020,10:00,11:00,74
29032020,11:00,12:00,103
29032020,12:00,13:00,103
29032020,13:00,14:00,103
29032020,14:00,15:00,104
29032020,15:00,16:00,102
29032020,16:00,17:00,103
29032020,17:00,18:00,103
29032020,18:00,19:00,104
29032020,19:00,20:00,0
29032020,20:00,21:00,103
29032020,21:00,22:00,102
29032020,22:00,23:00,103
29032020,23:00,00:00,107
30032020,00:00,01:00,101
30032020,01:00,02:00,73
30032020,02:00,03:00,101
30032020,03:00,04:00,74
30032020,04:00,05:00,74
30032020,05:00,06:00,0
30032020,06:00,07:00,74
30032020,07:00,08:00,60
30032020,08:00,09:00,74
30032020,09:00,10:00,74
30032020,10:00,11:00,63
30032020,11:00,12:00,0
30032020,12:00,13:00,101
30032020,13:00,14:00,0
30032020,14:00,15:00,101
30032020,15:00,16:00,84
30032020,16:00,17:00,0
30032020,17:00,18:00,101
30032020,18:00,19:00,100
30032020,19:00,20:00,120
30032020,20:00,21:00,101
30032020,21:00,22:00,101
30032020,22:00,23:00,101
30032020,23:00,00:00,107
31032020,00:00,01:00,101
31032020,01:00,02:00,107
31032020,02:00,03:00,100
31032020,03:00,04:00,0
31032020,04:00,05:00,74
31032020,05:00,06:00,65
31032020,06:00,07:00,0
31032020,07:00,08:00,62
31032020,08:00,09:00,68
31032020,09:00,10:00,61
31032020,10:00,11:00,74
31032020,11:00,12:00,52
31032020,12:00,13:00,101
31032020,13:00,14:00,69
31032020,14:00,15:00,0
31032020,15:00,16:00,106
31032020,16:00,17:00,90
31032020,17:00,18:00,101
31032020,18:00,19:00,103
31032020,19:00,20:00,101
31032020,20:00,21:00,101
31032020,21:00,22:00,72
31032020,22:00,23:00,101
31032020,23:00,00:00,102
1042020,00:00,01:00,0
1042020,01:00,02:00,58
1042020,02:00,03:00,100
1042020,03:00,04:00,89
1042020,04:00,05:00,59
1042020,05:00,06:00,59
1042020,06:00,07:00,57
1042020,07:00,08:00,59
1042020,08:00,09:00,56
1042020,09:00,10:00,0
1042020,10:00,11:00,59
1042020,11:00,12:00,62
1042020,12:00,13:00,0
1042020,13:00,14:00,59
1042020,14:00,15:00,87
1042020,15:00,16:00,0
1042020,16:00,17:00,59
1042020,17:00,18:00,95
1042020,18:00,19:00,59
1042020,19:00,20:00,81
1042020,20:00,21:00,0
1042020,21:00,22:00,92
1042020,22:00,23:00,59
1042020,23:00,00:00,91
2042020,00:00,01:00,0
2042020,01:00,02:00,59
2042020,02:00,03:00,59
2042020,03:00,04:00,86
2042020,04:00,05:00,76
2042020,05:00,06:00,70
2042020,06:00,07:00,59
2042020,07:00,08:00,54
2042020,08:00,09:00,59
2042020,09:00,10:00,62
2042020,10:00,11:00,60
2042020,11:00,12:00,57
2042020,12:00,13:00,57
2042020,13:00,14:00,0
2042020,14:00,15:00,66
2042020,15:00,16:00,0
2042020,16:00,17:00,86
2042020,17:00,18:00,95
2042020,18:00,19:00,59
2042020,19:00,20:00,95
2042020,20:00,21:00,59
2042020,21:00,22:00,91
2042020,22:00,23:00,79
2042020,23:00,00:00,101
3042020,00:00,01:00,59
3042020,01:00,02:00,96
3042020,02:00,03:00,59
3042020,03:00,04:00,59
3042020,04:00,05:00,63
3042020,05:00,06:00,57
3042020,06:00,07:00,59
3042020,07:00,08:00,58
3042020,08:00,09:00,60
3042020,09:00,10:00,59
3042020,10:00,11:00,58
3042020,11:00,12:00,59
3042020,12:00,13:00,60
3042020,13:00,14:00,62
3042020,14:00,15:00,59
3042020,15:00,16:00,73
3042020,16:00,17:00,0
3042020,17:00,18:00,88
3042020,18:00,19:00,89
3042020,19:00,20:00,59
3042020,20:00,21:00,98
3042020,21:00,22:00,59
3042020,22:00,23:00,101
3042020,23:00,00:00,105
4042020,00:00,01:00,59
4042020,01:00,02:00,103
4042020,02:00,03:00,0
4042020,03:00,04:00,59
4042020,04:00,05:00,63
4042020,05:00,06:00,58
4042020,06:00,07:00,59
4042020,07:00,08:00,59
4042020,08:00,09:00,61
4042020,09:00,10:00,60
4042020,10:00,11:00,59
4042020,11:00,12:00,59
4042020,12:00,13:00,59
4042020,13:00,14:00,89
4042020,14:00,15:00,89
4042020,15:00,16:00,91
4042020,16:00,17:00,0
4042020,17:00,18:00,93
4042020,18:00,19:00,89
4042020,19:00,20:00,94
4042020,20:00,21:00,102
4042020,21:00,22:00,89
4042020,22:00,23:00,97
4042020,23:00,00:00,0
5042020,00:00,01:00,89
5042020,01:00,02:00,100
5042020,02:00,03:00,89
5042020,03:00,04:00,89
5042020,04:00,05:00,89
5042020,05:00,06:00,50
5042020,06:00,07:00,59
5042020,07:00,08:00,59
5042020,08:00,09:00,59
5042020,09:00,10:00,60
5042020,10:00,11:00,0
5042020,11:00,12:00,59
5042020,12:00,13:00,59
5042020,13:00,14:00,69
5042020,14:00,15:00,100
5042020,15:00,16:00,0
5042020,16:00,17:00,89
5042020,17:00,18:00,88
5042020,18:00,19:00,89
5042020,19:00,20:00,89
5042020,20:00,21:00,89
5042020,21:00,22:00,87
5042020,22:00,23:00,89
5042020,23:00,00:00,89
6042020,00:00,01:00,0
6042020,01:00,02:00,0
6042020,02:00,03:00,89
6042020,03:00,04:00,89
6042020,04:00,05:00,53
6042020,05:00,06:00,59
6042020,06:00,07:00,61
6042020,07:00,08:00,0
6042020,08:00,09:00,59
6042020,09:00,10:00,51
6042020,10:00,11:00,47
6042020,11:00,12:00,53
6042020,12:00,13:00,89
6042020,13:00,14:00,61
6042020,14:00,15:00,64
6042020,15:00,16:00,89
6042020,16:00,17:00,89
6042020,17:00,18:00,64
6042020,18:00,19:00,79
6042020,19:00,20:00,89
6042020,20:00,21:00,89
6042020,21:00,22:00,54
6042020,22:00,23:00,89
6042020,23:00,00:00,61
7042020,00:00,01:00,69
7042020,01:00,02:00,74
7042020,02:00,03:00,78
7042020,03:00,04:00,69
7042020,04:00,05:00,69
7042020,05:00,06:00,64
7042020,06:00,07:00,0
7042020,07:00,08:00,69
7042020,08:00,09:00,42
7042020,09:00,10:00,44
7042020,10:00,11:00,69
7042020,11:00,12:00,52
7042020,12:00,13:00,69
7042020,13:00,14:00,52
7042020,14:00,15:00,69
7042020,15:00,16:00,69
7042020,16:00,17:00,68
7042020,17:00,18:00,57
7042020,18:00,19:00,69
7042020,19:00,20:00,69
7042020,20:00,21:00,76
7042020,21:00,22:00,63
7042020,22:00,23:00,69
7042020,23:00,00:00,62
8042020,00:00,01:00,68
8042020,01:00,02:00,73
8042020,02:00,03:00,61
8042020,03:00,04:00,63
8042020,04:00,05:00,63
8042020,05:00,06:00,56
8042020,06:00,07:00,63
8042020,07:00,08:00,63
8042020,08:00,09:00,51
8042020,09:00,10:00,63
8042020,10:00,11:00,54
8042020,11:00,12:00,52
8042020,12:00,13:00,68
8042020,13:00,14:00,56
8042020,14:00,15:00,68
8042020,15:00,16:00,48
8042020,16:00,17:00,72
8042020,17:00,18:00,68
8042020,18:00,19:00,71
8042020,19:00,20:00,0
8042020,20:00,21:00,68
8042020,21:00,22:00,69
8042020,22:00,23:00,0
8042020,23:00,00:00,62
9042020,00:00,01:00,0
9042020,01:00,02:00,68
9042020,02:00,03:00,64
9042020,03:00,04:00,0
9042020,04:00,05:00,68
9042020,05:00,06:00,48
9042020,06:00,07:00,47
9042020,07:00,08:00,57
9042020,08:00,09:00,57
9042020,09:00,10:00,55
9042020,10:00,11:00,68
9042020,11:00,12:00,57
9042020,12:00,13:00,68
9042020,13:00,14:00,72
9042020,14:00,15:00,68
9042020,15:00,16:00,98
9042020,16:00,17:00,96
9042020,17:00,18:00,87
9042020,18:00,19:00,91
9042020,19:00,20:00,87
9042020,20:00,21:00,77
9042020,21:00,22:00,87
9042020,22:00,23:00,103
9042020,23:00,00:00,103
10042020,00:00,01:00,0
10042020,01:00,02:00,98
10042020,02:00,03:00,96
10042020,03:00,04:00,0
10042020,04:00,05:00,73
10042020,05:00,06:00,62
10042020,06:00,07:00,73
10042020,07:00,08:00,73
10042020,08:00,09:00,60
10042020,09:00,10:00,73
10042020,10:00,11:00,51
10042020,11:00,12:00,0
10042020,12:00,13:00,60
10042020,13:00,14:00,64
10042020,14:00,15:00,83
10042020,15:00,16:00,73
10042020,16:00,17:00,86
10042020,17:00,18:00,83
10042020,18:00,19:00,98
10042020,19:00,20:00,0
10042020,20:00,21:00,83
10042020,21:00,22:00,86
10042020,22:00,23:00,83
10042020,23:00,00:00,89
11042020,00:00,01:00,98
11042020,01:00,02:00,100
11042020,02:00,03:00,98
11042020,03:00,04:00,79
11042020,04:00,05:00,77
11042020,05:00,06:00,73
11042020,06:00,07:00,63
11042020,07:00,08:00,73
11042020,08:00,09:00,52
11042020,09:00,10:00,0
11042020,10:00,11:00,60
11042020,11:00,12:00,60
11042020,12:00,13:00,0
11042020,13:00,14:00,93
11042020,14:00,15:00,93
11042020,15:00,16:00,102
11042020,16:00,17:00,0
11042020,17:00,18:00,98
11042020,18:00,19:00,96
11042020,19:00,20:00,98
11042020,20:00,21:00,96
11042020,21:00,22:00,98
11042020,22:00,23:00,92
11042020,23:00,00:00,98
12042020,00:00,01:00,0
12042020,01:00,02:00,98
12042020,02:00,03:00,91
12042020,03:00,04:00,0
12042020,04:00,05:00,73
12042020,05:00,06:00,72
12042020,06:00,07:00,73
12042020,07:00,08:00,50
12042020,08:00,09:00,73
12042020,09:00,10:00,58
12042020,10:00,11:00,73
12042020,11:00,12:00,58
12042020,12:00,13:00,0
12042020,13:00,14:00,96
12042020,14:00,15:00,0
12042020,15:00,16:00,98
12042020,16:00,17:00,96
12042020,17:00,18:00,96
12042020,18:00,19:00,98
12042020,19:00,20:00,90
12042020,20:00,21:00,98
12042020,21:00,22:00,89
12042020,22:00,23:00,98
12042020,23:00,00:00,98
13042020,00:00,01:00,0
13042020,01:00,02:00,91
13042020,02:00,03:00,98
13042020,03:00,04:00,94
13042020,04:00,05:00,73
13042020,05:00,06:00,54
13042020,06:00,07:00,73
13042020,07:00,08:00,56
13042020,08:00,09:00,61
13042020,09:00,10:00,58
13042020,10:00,11:00,0
13042020,11:00,12:00,51
13042020,12:00,13:00,73
13042020,13:00,14:00,81
13042020,14:00,15:00,98
13042020,15:00,16:00,61
13042020,16:00,17:00,0
13042020,17:00,18:00,88
13042020,18:00,19:00,98
13042020,19:00,20:00,78
13042020,20:00,21:00,85
13042020,21:00,22:00,0
13042020,22:00,23:00,0
13042020,23:00,00:00,96
14042020,00:00,01:00,101
14042020,01:00,02:00,88
14042020,02:00,03:00,101
14042020,03:00,04:00,95
14042020,04:00,05:00,73
14042020,05:00,06:00,72
14042020,06:00,07:00,73
14042020,07:00,08:00,48
14042020,08:00,09:00,73
14042020,09:00,10:00,51
14042020,10:00,11:00,47
14042020,11:00,12:00,47
14042020,12:00,13:00,52
14042020,13:00,14:00,0
14042020,14:00,15:00,59
14042020,15:00,16:00,53
14042020,16:00,17:00,88
14042020,17:00,18:00,74
14042020,18:00,19:00,63
14042020,19:00,20:00,55
14042020,20:00,21:00,88
14042020,21:00,22:00,55
14042020,22:00,23:00,58
14042020,23:00,00:00,59
15042020,00:00,01:00,0
15042020,01:00,02:00,0
15042020,02:00,03:00,58
15042020,03:00,04:00,51
15042020,04:00,05:00,74
15042020,05:00,06:00,50
15042020,06:00,07:00,74
15042020,07:00,08:00,50
15042020,08:00,09:00,51
15042020,09:00,10:00,50
15042020,10:00,11:00,50
15042020,11:00,12:00,74
15042020,12:00,13:00,0
15042020,13:00,14:00,57
15042020,14:00,15:00,94
15042020,15:00,16:00,57
15042020,16:00,17:00,94
15042020,17:00,18:00,57
15042020,18:00,19:00,61
15042020,19:00,20:00,60
15042020,20:00,21:00,63
15042020,21:00,22:00,0
15042020,22:00,23:00,61
15042020,23:00,00:00,0
16042020,00:00,01:00,0
16042020,01:00,02:00,84
16042020,02:00,03:00,58
16042020,03:00,04:00,84
16042020,04:00,05:00,51
16042020,05:00,06:00,47
16042020,06:00,07:00,84
16042020,07:00,08:00,44
16042020,08:00,09:00,84
16042020,09:00,10:00,58
16042020,10:00,11:00,84
16042020,11:00,12:00,60
16042020,12:00,13:00,84
16042020,13:00,14:00,61
16042020,14:00,15:00,84
16042020,15:00,16:00,63
16042020,16:00,17:00,69
16042020,17:00,18:00,84
16042020,18:00,19:00,89
16042020,19:00,20:00,84
16042020,20:00,21:00,92
16042020,21:00,22:00,0
16042020,22:00,23:00,84
16042020,23:00,00:00,75
17042020,00:00,01:00,0
17042020,01:00,02:00,0
17042020,02:00,03:00,55
17042020,03:00,04:00,55
17042020,04:00,05:00,74
17042020,05:00,06:00,43
17042020,06:00,07:00,0
17042020,07:00,08:00,44
17042020,08:00,09:00,0
17042020,09:00,10:00,43
17042020,10:00,11:00,0
17042020,11:00,12:00,41
17042020,12:00,13:00,0
17042020,13:00,14:00,51
17042020,14:00,15:00,74
17042020,15:00,16:00,42
17042020,16:00,17:00,50
17042020,17:00,18:00,74
17042020,18:00,19:00,62
17042020,19:00,20:00,74
17042020,20:00,21:00,51
17042020,21:00,22:00,0
17042020,22:00,23:00,68
17042020,23:00,00:00,0
18042020,00:00,01:00,0
18042020,01:00,02:00,67
18042020,02:00,03:00,63
18042020,03:00,04:00,60
18042020,04:00,05:00,67
18042020,05:00,06:00,45
18042020,06:00,07:00,67
18042020,07:00,08:00,67
18042020,08:00,09:00,67
18042020,09:00,10:00,67
18042020,10:00,11:00,67
18042020,11:00,12:00,0
18042020,12:00,13:00,0
18042020,13:00,14:00,0
18042020,14:00,15:00,80
18042020,15:00,16:00,0
18042020,16:00,17:00,67
18042020,17:00,18:00,67
18042020,18:00,19:00,67
18042020,19:00,20:00,67
18042020,20:00,21:00,67
18042020,21:00,22:00,56
18042020,22:00,23:00,67
18042020,23:00,00:00,75
19042020,00:00,01:00,0
19042020,01:00,02:00,0
19042020,02:00,03:00,62
19042020,03:00,04:00,0
19042020,04:00,05:00,62
19042020,05:00,06:00,50
19042020,06:00,07:00,50
19042020,07:00,08:00,57
19042020,08:00,09:00,66
19042020,09:00,10:00,49
19042020,10:00,11:00,54
19042020,11:00,12:00,55
19042020,12:00,13:00,66
19042020,13:00,14:00,64
19042020,14:00,15:00,66
19042020,15:00,16:00,75
19042020,16:00,17:00,66
19042020,17:00,18:00,82
19042020,18:00,19:00,66
19042020,19:00,20:00,0
19042020,20:00,21:00,62
19042020,21:00,22:00,72
19042020,22:00,23:00,76
19042020,23:00,00:00,0
20042020,00:00,01:00,0
20042020,01:00,02:00,66
20042020,02:00,03:00,67
20042020,03:00,04:00,66
20042020,04:00,05:00,60
20042020,05:00,06:00,66
20042020,06:00,07:00,59
20042020,07:00,08:00,60
20042020,08:00,09:00,0
20042020,09:00,10:00,49
20042020,10:00,11:00,66
20042020,11:00,12:00,54
20042020,12:00,13:00,0
20042020,13:00,14:00,66
20042020,14:00,15:00,66
20042020,15:00,16:00,49
20042020,16:00,17:00,46
20042020,17:00,18:00,66
20042020,18:00,19:00,66
20042020,19:00,20:00,55
20042020,20:00,21:00,66
20042020,21:00,22:00,54
20042020,22:00,23:00,54
20042020,23:00,00:00,52
21042020,00:00,01:00,0
21042020,01:00,02:00,0
21042020,02:00,03:00,52
21042020,03:00,04:00,52
21042020,04:00,05:00,54
21042020,05:00,06:00,54
21042020,06:00,07:00,52
21042020,07:00,08:00,52
21042020,08:00,09:00,0
21042020,09:00,10:00,0
21042020,10:00,11:00,0
21042020,11:00,12:00,0
21042020,12:00,13:00,0
21042020,13:00,14:00,0
21042020,14:00,15:00,0
21042020,15:00,16:00,0
21042020,16:00,17:00,0
21042020,17:00,18:00,0
21042020,18:00,19:00,0
21042020,19:00,20:00,0
21042020,20:00,21:00,0
21042020,21:00,22:00,0
21042020,22:00,23:00,0
21042020,23:00,00:00,0
22042020,00:00,01:00,0
22042020,01:00,02:00,0
22042020,02:00,03:00,0
22042020,03:00,04:00,0
22042020,04:00,05:00,0
22042020,05:00,06:00,0
22042020,06:00,07:00,0
22042020,07:00,08:00,0
22042020,08:00,09:00,0
22042020,09:00,10:00,0
22042020,10:00,11:00,0
22042020,11:00,12:00,0
22042020,12:00,13:00,0
22042020,13:00,14:00,0
22042020,14:00,15:00,0
22042020,15:00,16:00,0
22042020,16:00,17:00,0
22042020,17:00,18:00,0
22042020,18:00,19:00,0
22042020,19:00,20:00,0
22042020,20:00,21:00,0
22042020,21:00,22:00,0
22042020,22:00,23:00,0
22042020,23:00,00:00,0
23042020,00:00,01:00,0
23042020,01:00,02:00,0
23042020,02:00,03:00,0
23042020,03:00,04:00,0
23042020,04:00,05:00,0
23042020,05:00,06:00,0
23042020,06:00,07:00,0
23042020,07:00,08:00,0
23042020,08:00,09:00,0
23042020,09:00,10:00,0
23042020,10:00,11:00,0
23042020,11:00,12:00,0
23042020,12:00,13:00,0
23042020,13:00,14:00,0
23042020,14:00,15:00,0
23042020,15:00,16:00,0
23042020,16:00,17:00,0
23042020,17:00,18:00,0
23042020,18:00,19:00,0
23042020,19:00,20:00,0
23042020,20:00,21:00,0
23042020,21:00,22:00,0
23042020,22:00,23:00,0
23042020,23:00,00:00,0
24042020,00:00,01:00,0
24042020,01:00,02:00,27
24042020,02:00,03:00,57
24042020,03:00,04:00,63
24042020,04:00,05:00,65
24042020,05:00,06:00,59
24042020,06:00,07:00,59
24042020,07:00,08:00,50
24042020,08:00,09:00,56
24042020,09:00,10:00,56
24042020,10:00,11:00,48
24042020,11:00,12:00,48
24042020,12:00,13:00,49
24042020,13:00,14:00,69
24042020,14:00,15:00,65
24042020,15:00,16:00,98
24042020,16:00,17:00,86
24042020,17:00,18:00,84
24042020,18:00,19:00,82
24042020,19:00,20:00,63
24042020,20:00,21:00,84
24042020,21:00,22:00,77
24042020,22:00,23:00,76
24042020,23:00,00:00,76
25042020,00:00,01:00,0
25042020,01:00,02:00,86
25042020,02:00,03:00,89
25042020,03:00,04:00,64
25042020,04:00,05:00,48
25042020,05:00,06:00,48
25042020,06:00,07:00,60
25042020,07:00,08:00,54
25042020,08:00,09:00,50
25042020,09:00,10:00,51
25042020,10:00,11:00,55
25042020,11:00,12:00,60
25042020,12:00,13:00,61
25042020,13:00,14:00,74
25042020,14:00,15:00,76
25042020,15:00,16:00,74
25042020,16:00,17:00,42
25042020,17:00,18:00,42
25042020,18:00,19:00,47
25042020,19:00,20:00,50
25042020,20:00,21:00,60
25042020,21:00,22:00,54
25042020,22:00,23:00,55
25042020,23:00,00:00,54
26042020,00:00,01:00,0
26042020,01:00,02:00,55
26042020,02:00,03:00,64
26042020,03:00,04:00,88
26042020,04:00,05:00,72
26042020,05:00,06:00,64
26042020,06:00,07:00,72
26042020,07:00,08:00,65
26042020,08:00,09:00,55
26042020,09:00,10:00,49
26042020,10:00,11:00,63
26042020,11:00,12:00,61
26042020,12:00,13:00,58
26042020,13:00,14:00,77
26042020,14:00,15:00,97
26042020,15:00,16:00,104
26042020,16:00,17:00,92
26042020,17:00,18:00,100
26042020,18:00,19:00,107
26042020,19:00,20:00,94
26042020,20:00,21:00,84
26042020,21:00,22:00,88
26042020,22:00,23:00,69
26042020,23:00,00:00,64
27042020,00:00,01:00,0
27042020,01:00,02:00,66
27042020,02:00,03:00,64
27042020,03:00,04:00,66
27042020,04:00,05:00,66
27042020,05:00,06:00,66
27042020,06:00,07:00,74
27042020,07:00,08:00,79
27042020,08:00,09:00,79
27042020,09:00,10:00,73
27042020,10:00,11:00,96
27042020,11:00,12:00,96
27042020,12:00,13:00,97
27042020,13:00,14:00,97
27042020,14:00,15:00,98
27042020,15:00,16:00,90
27042020,16:00,17:00,73
27042020,17:00,18:00,90
27042020,18:00,19:00,84
27042020,19:00,20:00,100
27042020,20:00,21:00,101
27042020,21:00,22:00,88
27042020,22:00,23:00,84
27042020,23:00,00:00,102
28042020,00:00,01:00,0
28042020,01:00,02:00,99
28042020,02:00,03:00,98
28042020,03:00,04:00,108
28042020,04:00,05:00,98
28042020,05:00,06:00,106
28042020,06:00,07:00,110
28042020,07:00,08:00,93
28042020,08:00,09:00,99
28042020,09:00,10:00,96
28042020,10:00,11:00,88
28042020,11:00,12:00,64
28042020,12:00,13:00,58
28042020,13:00,14:00,55
28042020,14:00,15:00,54
28042020,15:00,16:00,53
