Timestamp,11WD8JAEN1L---AD,11WD8JAEN1L---BB,11WD8JAEN1L---C9,11WD8JAEN1L---D7,11WD8JAEN1L---E5,11WD8JAEN1L---F3
2021-01-02 08:00:00,479.0,404.0,486.0,484.0,,
2021-01-02 09:00:00,486.0,409.0,492.0,491.0,,
2021-01-02 10:00:00,494.0,403.0,499.0,499.0,,
2021-01-02 11:00:00,494.0,402.0,500.0,498.0,,
2021-01-02 12:00:00,494.0,407.0,500.0,498.0,,
2021-01-02 13:00:00,497.0,409.0,501.0,502.0,,
2021-01-02 14:00:00,496.0,406.0,499.0,501.0,,
2021-01-02 15:00:00,493.0,408.0,499.0,498.0,,
2021-01-02 16:00:00,494.0,409.0,500.0,500.0,,
2021-01-02 17:00:00,490.0,409.0,498.0,500.0,,
2021-01-02 18:00:00,487.0,422.0,493.0,497.0,,
2021-01-02 19:00:00,486.0,415.0,498.0,498.0,,
2021-01-02 20:00:00,481.0,412.0,495.0,495.0,,
2021-01-02 21:00:00,480.0,414.0,492.0,494.0,,
2021-01-02 22:00:00,476.0,413.0,487.0,488.0,,
2021-01-02 23:00:00,469.0,415.0,482.0,481.0,,
2021-01-03 00:00:00,454.0,414.0,456.0,452.0,,
2021-01-03 01:00:00,487.0,417.0,479.0,477.0,,
2021-01-03 02:00:00,412.0,415.0,408.0,405.0,,
2021-01-03 03:00:00,325.0,416.0,313.0,326.0,,
2021-01-03 04:00:00,312.0,426.0,299.0,324.0,,
2021-01-03 05:00:00,303.0,427.0,299.0,314.0,,
2021-01-03 06:00:00,303.0,423.0,299.0,335.0,,
2021-01-03 07:00:00,303.0,417.0,302.0,334.0,,
2021-01-03 08:00:00,309.0,419.0,312.0,323.0,,
2021-01-03 09:00:00,305.0,419.0,310.0,314.0,,
2021-01-03 10:00:00,345.0,418.0,299.0,324.0,,
2021-01-03 11:00:00,404.0,419.0,426.0,430.0,,
2021-01-03 12:00:00,435.0,419.0,458.0,456.0,,
2021-01-03 13:00:00,490.0,420.0,491.0,490.0,,
2021-01-03 14:00:00,411.0,419.0,426.0,423.0,,
2021-01-03 15:00:00,392.0,417.0,428.0,426.0,,
2021-01-03 16:00:00,393.0,422.0,345.0,341.0,,
2021-01-03 17:00:00,427.0,427.0,443.0,437.0,,
2021-01-03 18:00:00,395.0,427.0,417.0,415.0,,
2021-01-03 19:00:00,423.0,427.0,442.0,440.0,,
2021-01-03 20:00:00,311.0,424.0,318.0,313.0,,
2021-01-03 21:00:00,307.0,425.0,304.0,298.0,,
2021-01-03 22:00:00,307.0,424.0,322.0,314.0,,
2021-01-03 23:00:00,306.0,427.0,302.0,298.0,,
2021-01-04 00:00:00,378.0,428.0,404.0,375.0,,
2021-01-04 01:00:00,387.0,427.0,414.0,372.0,,
2021-01-04 02:00:00,466.0,425.0,477.0,391.0,,
2021-01-04 03:00:00,422.0,425.0,443.0,374.0,,
2021-01-04 04:00:00,362.0,427.0,380.0,349.0,,
2021-01-04 05:00:00,309.0,426.0,305.0,327.0,,
2021-01-04 06:00:00,319.0,413.0,339.0,335.0,,
2021-01-04 07:00:00,430.0,405.0,451.0,448.0,,
2021-01-04 08:00:00,484.0,415.0,483.0,484.0,,
2021-01-04 09:00:00,488.0,410.0,481.0,483.0,,
2021-01-04 10:00:00,497.0,407.0,482.0,483.0,,
2021-01-04 11:00:00,495.0,404.0,495.0,494.0,,
2021-01-04 12:00:00,499.0,403.0,489.0,490.0,,
2021-01-04 13:00:00,493.0,413.0,497.0,495.0,,
2021-01-04 14:00:00,496.0,420.0,499.0,498.0,,
2021-01-04 15:00:00,484.0,429.0,491.0,490.0,,
2021-01-04 16:00:00,492.0,421.0,495.0,493.0,,
2021-01-04 17:00:00,493.0,424.0,496.0,492.0,,
2021-01-04 18:00:00,496.0,426.0,496.0,492.0,,
2021-01-04 19:00:00,494.0,423.0,496.0,494.0,,
2021-01-04 20:00:00,494.0,426.0,497.0,495.0,,
2021-01-04 21:00:00,493.0,425.0,495.0,495.0,,
2021-01-04 22:00:00,496.0,422.0,497.0,495.0,,
2021-01-04 23:00:00,496.0,422.0,496.0,495.0,,
2021-01-05 00:00:00,497.0,421.0,498.0,496.0,,
2021-01-05 01:00:00,496.0,421.0,499.0,497.0,,
2021-01-05 02:00:00,495.0,422.0,499.0,497.0,,
2021-01-05 03:00:00,494.0,425.0,498.0,495.0,,
2021-01-05 04:00:00,496.0,424.0,499.0,498.0,,
2021-01-05 05:00:00,494.0,424.0,497.0,495.0,,
2021-01-05 06:00:00,493.0,428.0,495.0,493.0,,
2021-01-05 07:00:00,486.0,416.0,495.0,494.0,,
2021-01-05 08:00:00,496.0,421.0,497.0,494.0,,
2021-01-05 09:00:00,496.0,416.0,498.0,495.0,,
2021-01-05 10:00:00,493.0,418.0,498.0,496.0,,
2021-01-05 11:00:00,502.0,417.0,499.0,497.0,,
2021-01-05 12:00:00,498.0,416.0,498.0,498.0,,
2021-01-05 13:00:00,497.0,422.0,498.0,497.0,,
2021-01-05 14:00:00,497.0,416.0,499.0,496.0,,
2021-01-05 15:00:00,498.0,412.0,497.0,496.0,,
2021-01-05 16:00:00,498.0,404.0,499.0,494.0,,
2021-01-05 17:00:00,495.0,404.0,496.0,497.0,,
2021-01-05 18:00:00,492.0,400.0,497.0,496.0,,
2021-01-05 19:00:00,497.0,274.0,495.0,492.0,,
2021-01-05 20:00:00,496.0,153.0,496.0,494.0,,
2021-01-05 21:00:00,490.0,169.0,492.0,491.0,,
2021-01-05 22:00:00,494.0,162.0,495.0,494.0,,
2021-01-05 23:00:00,493.0,164.0,495.0,494.0,,
2021-01-06 00:00:00,493.0,166.0,494.0,492.0,,
2021-01-06 01:00:00,493.0,161.0,495.0,493.0,,
2021-01-06 02:00:00,495.0,169.0,495.0,495.0,,
2021-01-06 03:00:00,496.0,166.0,497.0,495.0,,
2021-01-06 04:00:00,496.0,176.0,497.0,494.0,,
2021-01-06 05:00:00,495.0,180.0,496.0,493.0,,
2021-01-06 06:00:00,493.0,186.0,494.0,492.0,,
2021-01-06 07:00:00,489.0,192.0,490.0,487.0,,
2021-01-06 08:00:00,496.0,192.0,494.0,493.0,,
2021-01-06 09:00:00,497.0,197.0,495.0,495.0,,
2021-01-06 10:00:00,496.0,196.0,496.0,495.0,,
2021-01-06 11:00:00,495.0,195.0,497.0,496.0,,
2021-01-06 12:00:00,493.0,182.0,496.0,495.0,,
2021-01-06 13:00:00,493.0,178.0,496.0,493.0,,
2021-01-06 14:00:00,495.0,175.0,499.0,495.0,,
2021-01-06 15:00:00,500.0,167.0,501.0,491.0,,
2021-01-06 16:00:00,498.0,162.0,409.0,496.0,,
2021-01-06 17:00:00,486.0,161.0,244.0,492.0,,
2021-01-06 18:00:00,486.0,163.0,219.0,497.0,,
2021-01-06 19:00:00,436.0,166.0,365.0,472.0,,
2021-01-06 20:00:00,267.0,159.0,486.0,487.0,,
2021-01-06 21:00:00,241.0,166.0,493.0,492.0,,
2021-01-06 22:00:00,227.0,151.0,497.0,495.0,,
2021-01-06 23:00:00,233.0,149.0,494.0,495.0,,
2021-01-07 00:00:00,237.0,144.0,493.0,492.0,,
2021-01-07 01:00:00,237.0,148.0,495.0,494.0,,
2021-01-07 02:00:00,238.0,148.0,490.0,493.0,,
2021-01-07 03:00:00,238.0,147.0,491.0,491.0,,
2021-01-07 04:00:00,237.0,154.0,489.0,491.0,,
2021-01-07 05:00:00,238.0,167.0,482.0,495.0,,
2021-01-07 06:00:00,238.0,157.0,487.0,496.0,,
2021-01-07 07:00:00,239.0,160.0,493.0,496.0,,
2021-01-07 08:00:00,238.0,156.0,495.0,496.0,,
2021-01-07 09:00:00,238.0,160.0,496.0,496.0,,
2021-01-07 10:00:00,238.0,157.0,495.0,494.0,,
2021-01-07 11:00:00,239.0,170.0,492.0,495.0,,
2021-01-07 12:00:00,239.0,160.0,496.0,496.0,,
2021-01-07 13:00:00,238.0,163.0,496.0,495.0,,
2021-01-07 14:00:00,238.0,161.0,496.0,497.0,,
2021-01-07 15:00:00,235.0,157.0,494.0,496.0,,
2021-01-07 16:00:00,231.0,157.0,492.0,494.0,,
2021-01-07 17:00:00,238.0,153.0,495.0,495.0,,
2021-01-07 18:00:00,239.0,159.0,495.0,498.0,,
2021-01-07 19:00:00,239.0,159.0,495.0,498.0,,
2021-01-07 20:00:00,240.0,166.0,494.0,494.0,,
2021-01-07 21:00:00,239.0,163.0,493.0,493.0,,
2021-01-07 22:00:00,239.0,158.0,494.0,490.0,,
2021-01-07 23:00:00,241.0,153.0,493.0,495.0,,
2021-01-08 00:00:00,183.0,157.0,353.0,461.0,,
2021-01-08 01:00:00,177.0,162.0,342.0,473.0,,
2021-01-08 02:00:00,177.0,163.0,337.0,471.0,,
2021-01-08 03:00:00,170.0,160.0,333.0,458.0,,
2021-01-08 04:00:00,185.0,163.0,335.0,446.0,,
2021-01-08 05:00:00,195.0,157.0,342.0,438.0,,
2021-01-08 06:00:00,223.0,153.0,425.0,452.0,,
2021-01-08 07:00:00,221.0,150.0,481.0,485.0,,
2021-01-08 08:00:00,220.0,162.0,497.0,494.0,,
2021-01-08 09:00:00,236.0,149.0,496.0,439.0,,
2021-01-08 10:00:00,238.0,140.0,496.0,439.0,,
2021-01-08 11:00:00,238.0,148.0,493.0,434.0,,
2021-01-08 12:00:00,239.0,148.0,495.0,441.0,,
2021-01-08 13:00:00,239.0,155.0,497.0,443.0,,
2021-01-08 14:00:00,237.0,149.0,502.0,444.0,,
2021-01-08 15:00:00,233.0,153.0,502.0,450.0,,
2021-01-08 16:00:00,238.0,140.0,502.0,492.0,,
2021-01-08 17:00:00,242.0,136.0,501.0,493.0,,
2021-01-08 18:00:00,243.0,134.0,502.0,495.0,,
2021-01-08 19:00:00,242.0,141.0,501.0,494.0,,
2021-01-08 20:00:00,239.0,147.0,500.0,491.0,,
2021-01-08 21:00:00,238.0,145.0,500.0,495.0,,
2021-01-08 22:00:00,225.0,344.0,473.0,475.0,,
2021-01-08 23:00:00,226.0,390.0,489.0,483.0,,
2021-01-09 00:00:00,236.0,384.0,494.0,493.0,,
2021-01-09 01:00:00,232.0,397.0,494.0,493.0,,
2021-01-09 02:00:00,227.0,400.0,492.0,493.0,,
2021-01-09 03:00:00,237.0,404.0,491.0,491.0,,
2021-01-09 04:00:00,239.0,428.0,492.0,493.0,,
2021-01-09 05:00:00,232.0,426.0,491.0,490.0,,
2021-01-09 06:00:00,236.0,420.0,490.0,492.0,,
2021-01-09 07:00:00,235.0,414.0,481.0,481.0,,
2021-01-09 08:00:00,241.0,417.0,493.0,493.0,,
2021-01-09 09:00:00,239.0,415.0,494.0,495.0,,
2021-01-09 10:00:00,239.0,417.0,494.0,485.0,,
2021-01-09 11:00:00,238.0,417.0,495.0,495.0,,
2021-01-09 12:00:00,241.0,411.0,494.0,492.0,,
2021-01-09 13:00:00,240.0,419.0,492.0,487.0,,
2021-01-09 14:00:00,203.0,416.0,494.0,499.0,,
2021-01-09 15:00:00,215.0,417.0,495.0,498.0,,
2021-01-09 16:00:00,217.0,418.0,497.0,492.0,,
2021-01-09 17:00:00,213.0,416.0,499.0,493.0,,
2021-01-09 18:00:00,217.0,416.0,498.0,494.0,,
2021-01-09 19:00:00,223.0,421.0,496.0,494.0,,
2021-01-09 20:00:00,377.0,400.0,456.0,451.0,,
2021-01-09 21:00:00,379.0,406.0,449.0,444.0,,
2021-01-09 22:00:00,379.0,405.0,408.0,407.0,,
2021-01-09 23:00:00,367.0,377.0,349.0,350.0,,
2021-01-10 00:00:00,427.0,407.0,419.0,439.0,,
2021-01-10 01:00:00,420.0,405.0,422.0,437.0,,
2021-01-10 02:00:00,421.0,406.0,422.0,439.0,,
2021-01-10 03:00:00,415.0,406.0,416.0,437.0,,
2021-01-10 04:00:00,424.0,407.0,425.0,444.0,,
2021-01-10 05:00:00,423.0,418.0,424.0,445.0,,
2021-01-10 06:00:00,424.0,403.0,404.0,409.0,,
2021-01-10 07:00:00,420.0,400.0,425.0,456.0,,
2021-01-10 08:00:00,429.0,400.0,425.0,447.0,,
2021-01-10 09:00:00,428.0,400.0,426.0,450.0,,
2021-01-10 10:00:00,429.0,401.0,425.0,449.0,,
2021-01-10 11:00:00,422.0,400.0,432.0,441.0,,
2021-01-10 12:00:00,401.0,401.0,427.0,423.0,,
2021-01-10 13:00:00,397.0,405.0,421.0,419.0,,
2021-01-10 14:00:00,413.0,401.0,435.0,430.0,,
2021-01-10 15:00:00,423.0,401.0,440.0,436.0,,
2021-01-10 16:00:00,429.0,407.0,456.0,449.0,,
2021-01-10 17:00:00,490.0,431.0,498.0,494.0,,
2021-01-10 18:00:00,496.0,441.0,497.0,494.0,,
2021-01-10 19:00:00,497.0,441.0,496.0,490.0,,
2021-01-10 20:00:00,491.0,442.0,496.0,492.0,,
2021-01-10 21:00:00,496.0,440.0,498.0,494.0,,
2021-01-10 22:00:00,497.0,440.0,496.0,492.0,,
2021-01-10 23:00:00,442.0,431.0,455.0,453.0,,
2021-01-11 00:00:00,406.0,429.0,440.0,424.0,,
2021-01-11 01:00:00,423.0,426.0,465.0,440.0,,
2021-01-11 02:00:00,387.0,414.0,435.0,425.0,,
2021-01-11 03:00:00,383.0,423.0,456.0,450.0,,
2021-01-11 04:00:00,387.0,426.0,460.0,445.0,,
2021-01-11 05:00:00,478.0,440.0,491.0,487.0,,
2021-01-11 06:00:00,490.0,431.0,492.0,491.0,,
2021-01-11 07:00:00,494.0,421.0,496.0,493.0,,
2021-01-11 08:00:00,495.0,421.0,501.0,500.0,,
2021-01-11 09:00:00,497.0,424.0,497.0,498.0,,
2021-01-11 10:00:00,497.0,432.0,497.0,492.0,,
2021-01-11 11:00:00,493.0,423.0,495.0,493.0,,
2021-01-11 12:00:00,494.0,421.0,492.0,487.0,,
2021-01-11 13:00:00,491.0,425.0,487.0,449.0,,
2021-01-11 14:00:00,474.0,424.0,480.0,425.0,,
2021-01-11 15:00:00,488.0,399.0,498.0,469.0,,
2021-01-11 16:00:00,495.0,387.0,497.0,466.0,,
2021-01-11 17:00:00,465.0,391.0,471.0,402.0,,
2021-01-11 18:00:00,409.0,392.0,431.0,390.0,,
2021-01-11 19:00:00,365.0,392.0,385.0,384.0,,
2021-01-11 20:00:00,319.0,381.0,340.0,339.0,,
2021-01-11 21:00:00,309.0,351.0,300.0,321.0,,
2021-01-11 22:00:00,333.0,365.0,202.0,349.0,,
2021-01-11 23:00:00,206.0,352.0,180.0,335.0,,
2021-01-12 00:00:00,168.0,340.0,166.0,303.0,,
2021-01-12 01:00:00,168.0,338.0,165.0,296.0,,
2021-01-12 02:00:00,170.0,336.0,163.0,297.0,,
2021-01-12 03:00:00,169.0,335.0,164.0,300.0,,
2021-01-12 04:00:00,180.0,348.0,165.0,322.0,,
2021-01-12 05:00:00,361.0,346.0,178.0,321.0,,
2021-01-12 06:00:00,389.0,408.0,249.0,444.0,,
2021-01-12 07:00:00,450.0,411.0,423.0,478.0,,
2021-01-12 08:00:00,425.0,391.0,389.0,376.0,,
2021-01-12 09:00:00,379.0,376.0,334.0,331.0,,
2021-01-12 10:00:00,386.0,364.0,334.0,334.0,,
2021-01-12 11:00:00,452.0,420.0,465.0,425.0,,
2021-01-12 12:00:00,473.0,400.0,482.0,443.0,,
2021-01-12 13:00:00,458.0,397.0,467.0,445.0,,
2021-01-12 14:00:00,461.0,396.0,474.0,449.0,,
2021-01-12 15:00:00,479.0,402.0,477.0,429.0,,
2021-01-12 16:00:00,483.0,403.0,481.0,433.0,,
2021-01-12 17:00:00,488.0,399.0,480.0,435.0,,
2021-01-12 18:00:00,488.0,395.0,481.0,442.0,,
2021-01-12 19:00:00,485.0,388.0,480.0,444.0,,
2021-01-12 20:00:00,445.0,376.0,455.0,454.0,,
2021-01-12 21:00:00,400.0,375.0,422.0,421.0,,
2021-01-12 22:00:00,362.0,368.0,380.0,378.0,,
2021-01-12 23:00:00,306.0,343.0,308.0,310.0,,
2021-01-13 00:00:00,301.0,339.0,299.0,303.0,,
2021-01-13 01:00:00,300.0,337.0,307.0,305.0,,
2021-01-13 02:00:00,301.0,336.0,302.0,302.0,,
2021-01-13 03:00:00,298.0,334.0,297.0,301.0,,
2021-01-13 04:00:00,299.0,332.0,306.0,306.0,,
2021-01-13 05:00:00,310.0,342.0,316.0,320.0,,
2021-01-13 06:00:00,449.0,374.0,457.0,453.0,,
2021-01-13 07:00:00,493.0,390.0,464.0,465.0,,
2021-01-13 08:00:00,475.0,358.0,466.0,436.0,,
2021-01-13 09:00:00,468.0,366.0,461.0,458.0,,
2021-01-13 10:00:00,447.0,371.0,448.0,419.0,,
2021-01-13 11:00:00,457.0,362.0,437.0,393.0,,
2021-01-13 12:00:00,416.0,364.0,401.0,339.0,,
2021-01-13 13:00:00,396.0,362.0,325.0,323.0,,
2021-01-13 14:00:00,343.0,337.0,334.0,334.0,,
2021-01-13 15:00:00,330.0,340.0,328.0,326.0,,
2021-01-13 16:00:00,324.0,325.0,322.0,320.0,,
2021-01-13 17:00:00,334.0,329.0,332.0,329.0,,
2021-01-13 18:00:00,344.0,341.0,360.0,342.0,,
2021-01-13 19:00:00,331.0,347.0,345.0,334.0,,
2021-01-13 20:00:00,341.0,357.0,335.0,335.0,,
2021-01-13 21:00:00,328.0,339.0,322.0,322.0,,
2021-01-13 22:00:00,324.0,335.0,321.0,317.0,,
2021-01-13 23:00:00,327.0,392.0,328.0,321.0,,
2021-01-14 00:00:00,309.0,337.0,301.0,310.0,,
2021-01-14 01:00:00,328.0,348.0,303.0,325.0,,
2021-01-14 02:00:00,343.0,366.0,323.0,343.0,,
2021-01-14 03:00:00,398.0,383.0,390.0,402.0,,
2021-01-14 04:00:00,430.0,389.0,393.0,438.0,,
2021-01-14 05:00:00,453.0,408.0,429.0,476.0,,
2021-01-14 06:00:00,447.0,415.0,460.0,469.0,,
2021-01-14 07:00:00,465.0,410.0,482.0,484.0,,
2021-01-14 08:00:00,472.0,414.0,482.0,487.0,,
2021-01-14 09:00:00,479.0,412.0,484.0,484.0,,
2021-01-14 10:00:00,476.0,406.0,482.0,461.0,,
2021-01-14 11:00:00,433.0,401.0,450.0,452.0,,
2021-01-14 12:00:00,424.0,405.0,443.0,442.0,,
2021-01-14 13:00:00,417.0,413.0,436.0,437.0,,
2021-01-14 14:00:00,487.0,405.0,490.0,497.0,,
2021-01-14 15:00:00,491.0,410.0,491.0,497.0,,
2021-01-14 16:00:00,490.0,402.0,485.0,489.0,,
2021-01-14 17:00:00,492.0,405.0,485.0,490.0,,
2021-01-14 18:00:00,497.0,404.0,494.0,498.0,,
2021-01-14 19:00:00,455.0,381.0,476.0,474.0,,
2021-01-14 20:00:00,445.0,377.0,473.0,469.0,,
2021-01-14 21:00:00,450.0,393.0,475.0,468.0,,
2021-01-14 22:00:00,453.0,395.0,480.0,475.0,,
2021-01-14 23:00:00,446.0,396.0,473.0,468.0,,
2021-01-15 00:00:00,488.0,401.0,490.0,494.0,,
2021-01-15 01:00:00,497.0,403.0,493.0,498.0,,
2021-01-15 02:00:00,493.0,409.0,491.0,496.0,,
2021-01-15 03:00:00,496.0,404.0,487.0,495.0,,
2021-01-15 04:00:00,497.0,403.0,488.0,499.0,,
2021-01-15 05:00:00,480.0,404.0,473.0,482.0,,
2021-01-15 06:00:00,483.0,410.0,479.0,483.0,,
2021-01-15 07:00:00,493.0,398.0,492.0,493.0,,
2021-01-15 08:00:00,496.0,406.0,497.0,496.0,,
2021-01-15 09:00:00,501.0,409.0,499.0,498.0,,
2021-01-15 10:00:00,497.0,408.0,499.0,501.0,,
2021-01-15 11:00:00,493.0,405.0,498.0,497.0,,
2021-01-15 12:00:00,495.0,401.0,495.0,494.0,,
2021-01-15 13:00:00,491.0,398.0,494.0,496.0,,
2021-01-15 14:00:00,497.0,398.0,495.0,498.0,,
2021-01-15 15:00:00,497.0,392.0,499.0,494.0,,
2021-01-15 16:00:00,496.0,387.0,498.0,497.0,,
2021-01-15 17:00:00,497.0,386.0,499.0,498.0,,
2021-01-15 18:00:00,495.0,388.0,496.0,494.0,,
2021-01-15 19:00:00,491.0,401.0,488.0,492.0,,
2021-01-15 20:00:00,490.0,400.0,435.0,491.0,,
2021-01-15 21:00:00,494.0,399.0,424.0,488.0,,
2021-01-15 22:00:00,494.0,402.0,424.0,491.0,,
2021-01-15 23:00:00,495.0,398.0,426.0,490.0,,
2021-01-16 00:00:00,496.0,397.0,426.0,490.0,,
2021-01-16 01:00:00,488.0,399.0,421.0,487.0,,
2021-01-16 02:00:00,497.0,397.0,431.0,497.0,,
2021-01-16 03:00:00,495.0,399.0,430.0,497.0,,
2021-01-16 04:00:00,492.0,426.0,441.0,496.0,,
2021-01-16 05:00:00,489.0,427.0,483.0,494.0,,
2021-01-16 06:00:00,503.0,422.0,492.0,497.0,,
2021-01-16 07:00:00,501.0,423.0,493.0,496.0,,
2021-01-16 08:00:00,501.0,424.0,491.0,495.0,,
2021-01-16 09:00:00,499.0,425.0,495.0,498.0,,
2021-01-16 10:00:00,496.0,425.0,492.0,497.0,,
2021-01-16 11:00:00,494.0,424.0,494.0,497.0,,
2021-01-16 12:00:00,493.0,425.0,493.0,497.0,,
2021-01-16 13:00:00,492.0,427.0,492.0,496.0,,
2021-01-16 14:00:00,491.0,424.0,491.0,497.0,,
2021-01-16 15:00:00,487.0,424.0,447.0,495.0,,
2021-01-16 16:00:00,488.0,422.0,440.0,498.0,,
2021-01-16 17:00:00,487.0,426.0,439.0,497.0,,
2021-01-16 18:00:00,481.0,426.0,440.0,497.0,,
2021-01-16 19:00:00,483.0,428.0,438.0,495.0,,
2021-01-16 20:00:00,472.0,430.0,462.0,486.0,,
2021-01-16 21:00:00,485.0,430.0,498.0,495.0,,
2021-01-16 22:00:00,485.0,430.0,488.0,495.0,,
2021-01-16 23:00:00,486.0,440.0,496.0,494.0,,
2021-01-17 00:00:00,488.0,424.0,496.0,496.0,,
2021-01-17 01:00:00,485.0,430.0,494.0,496.0,,
2021-01-17 02:00:00,474.0,436.0,486.0,488.0,,
2021-01-17 03:00:00,481.0,423.0,490.0,491.0,,
2021-01-17 04:00:00,481.0,422.0,489.0,490.0,,
2021-01-17 05:00:00,487.0,435.0,494.0,496.0,,
2021-01-17 06:00:00,487.0,432.0,497.0,496.0,,
2021-01-17 07:00:00,480.0,430.0,491.0,491.0,,
2021-01-17 08:00:00,486.0,429.0,496.0,496.0,,
2021-01-17 09:00:00,486.0,430.0,497.0,496.0,,
2021-01-17 10:00:00,484.0,429.0,488.0,496.0,,
2021-01-17 11:00:00,489.0,435.0,497.0,498.0,,
2021-01-17 12:00:00,487.0,437.0,496.0,495.0,,
2021-01-17 13:00:00,488.0,437.0,495.0,499.0,,
2021-01-17 14:00:00,489.0,437.0,497.0,499.0,,
2021-01-17 15:00:00,487.0,436.0,497.0,501.0,,
2021-01-17 16:00:00,490.0,436.0,498.0,502.0,,
2021-01-17 17:00:00,490.0,443.0,500.0,499.0,,
2021-01-17 18:00:00,487.0,443.0,495.0,447.0,,
2021-01-17 19:00:00,477.0,444.0,486.0,438.0,,
2021-01-17 20:00:00,455.0,443.0,479.0,445.0,,
2021-01-17 21:00:00,488.0,442.0,495.0,494.0,,
2021-01-17 22:00:00,470.0,444.0,470.0,479.0,,
2021-01-17 23:00:00,482.0,441.0,490.0,492.0,,
2021-01-18 00:00:00,480.0,440.0,488.0,487.0,,
2021-01-18 01:00:00,483.0,441.0,490.0,490.0,,
2021-01-18 02:00:00,486.0,443.0,492.0,493.0,,
2021-01-18 03:00:00,483.0,442.0,488.0,487.0,,
2021-01-18 04:00:00,485.0,442.0,490.0,487.0,,
2021-01-18 05:00:00,477.0,444.0,484.0,484.0,,
2021-01-18 06:00:00,473.0,436.0,483.0,482.0,,
2021-01-18 07:00:00,476.0,429.0,488.0,486.0,,
2021-01-18 08:00:00,487.0,424.0,498.0,492.0,,
2021-01-18 09:00:00,473.0,418.0,496.0,494.0,,
2021-01-18 10:00:00,476.0,419.0,494.0,494.0,,
2021-01-18 11:00:00,484.0,418.0,495.0,496.0,,
2021-01-18 12:00:00,422.0,406.0,476.0,479.0,,
2021-01-18 13:00:00,417.0,409.0,463.0,427.0,,
2021-01-18 14:00:00,359.0,394.0,361.0,383.0,,
2021-01-18 15:00:00,417.0,415.0,456.0,452.0,,
2021-01-18 16:00:00,471.0,417.0,491.0,485.0,,
2021-01-18 17:00:00,484.0,407.0,488.0,495.0,,
2021-01-18 18:00:00,480.0,398.0,483.0,489.0,,
2021-01-18 19:00:00,472.0,406.0,426.0,487.0,,
2021-01-18 20:00:00,456.0,411.0,399.0,475.0,,
2021-01-18 21:00:00,461.0,395.0,417.0,482.0,,
2021-01-18 22:00:00,467.0,390.0,415.0,482.0,,
2021-01-18 23:00:00,457.0,387.0,414.0,478.0,,
2021-01-19 00:00:00,440.0,408.0,444.0,461.0,,
2021-01-19 01:00:00,403.0,393.0,434.0,431.0,,
2021-01-19 02:00:00,336.0,390.0,389.0,357.0,,
2021-01-19 03:00:00,419.0,393.0,452.0,439.0,,
2021-01-19 04:00:00,358.0,388.0,388.0,388.0,,
2021-01-19 05:00:00,347.0,380.0,373.0,371.0,,
2021-01-19 06:00:00,328.0,358.0,373.0,373.0,,
2021-01-19 07:00:00,383.0,398.0,419.0,414.0,,
2021-01-19 08:00:00,340.0,355.0,381.0,382.0,,
2021-01-19 09:00:00,334.0,371.0,374.0,374.0,,
2021-01-19 10:00:00,333.0,360.0,344.0,366.0,,
2021-01-19 11:00:00,336.0,357.0,345.0,353.0,,
2021-01-19 12:00:00,345.0,395.0,350.0,398.0,,
