Timestamp,11WD7WEIS5B--E-Y,11WD7WEIS5GVGTGU,11WD7WEIS5GVGTHS,11WD7WEIS1B--F-M,11WD7WEIS1B--G-J,11WD7WEIS1B--H-G
2018-01-03 14:00:00,315,0,0,321,656,641
2018-01-03 15:00:00,319,0,0,323,654,642
2018-01-03 16:00:00,316,0,0,324,652,640
2018-01-03 17:00:00,319,0,0,323,654,646
2018-01-03 18:00:00,317,0,0,324,652,644
2018-01-03 19:00:00,260,0,0,274,401,532
2018-01-03 20:00:00,212,0,0,222,246,486
2018-01-03 21:00:00,216,0,0,221,247,486
2018-01-03 22:00:00,218,0,0,218,247,485
2018-01-03 23:00:00,215,0,0,217,247,487
2018-01-04 00:00:00,216,0,0,219,246,486
2018-01-04 01:00:00,216,0,0,220,247,486
2018-01-04 02:00:00,218,0,0,220,246,485
2018-01-04 03:00:00,217,0,0,218,247,488
2018-01-04 04:00:00,214,0,0,221,246,486
2018-01-04 05:00:00,270,0,0,267,265,502
2018-01-04 06:00:00,317,0,0,320,458,597
2018-01-04 07:00:00,316,0,0,320,646,647
2018-01-04 08:00:00,318,0,0,315,654,645
2018-01-04 09:00:00,317,0,0,318,648,646
2018-01-04 10:00:00,320,0,0,322,653,645
2018-01-04 11:00:00,320,0,0,320,650,646
2018-01-04 12:00:00,317,0,0,319,647,645
2018-01-04 13:00:00,318,0,0,317,653,646
2018-01-04 14:00:00,318,0,0,322,657,646
2018-01-04 15:00:00,320,0,0,322,653,647
2018-01-04 16:00:00,317,0,0,322,655,646
2018-01-04 17:00:00,319,0,0,319,653,647
2018-01-04 18:00:00,321,0,0,320,655,647
2018-01-04 19:00:00,320,0,0,322,653,648
2018-01-04 20:00:00,321,0,0,324,655,647
2018-01-04 21:00:00,321,0,0,322,654,648
2018-01-04 22:00:00,321,0,0,320,655,648
2018-01-04 23:00:00,320,0,0,322,652,644
2018-01-05 00:00:00,253,0,0,247,384,501
2018-01-05 01:00:00,213,0,0,222,246,487
2018-01-05 02:00:00,214,0,0,226,246,487
2018-01-05 03:00:00,216,0,0,225,246,486
2018-01-05 04:00:00,214,0,0,221,247,487
2018-01-05 05:00:00,247,0,0,262,248,491
2018-01-05 06:00:00,313,0,0,322,433,635
2018-01-05 07:00:00,316,0,0,321,638,648
2018-01-05 08:00:00,320,0,0,320,655,646
2018-01-05 09:00:00,317,0,0,322,656,643
2018-01-05 10:00:00,317,0,0,320,652,642
2018-01-05 11:00:00,320,0,0,323,652,643
2018-01-05 12:00:00,318,0,0,321,649,644
2018-01-05 13:00:00,319,0,0,320,649,645
2018-01-05 14:00:00,318,0,0,325,654,648
2018-01-05 15:00:00,319,0,0,323,654,646
2018-01-05 16:00:00,320,0,0,324,651,647
2018-01-05 17:00:00,318,0,0,323,654,648
2018-01-05 18:00:00,317,0,0,321,655,650
2018-01-05 19:00:00,318,0,0,322,656,650
2018-01-05 20:00:00,319,0,0,322,654,650
2018-01-05 21:00:00,319,0,0,322,656,650
2018-01-05 22:00:00,319,0,0,324,653,648
2018-01-05 23:00:00,319,0,0,326,653,648
2018-01-06 00:00:00,320,0,0,327,643,650
2018-01-06 01:00:00,318,0,0,323,649,651
2018-01-06 02:00:00,321,0,0,324,647,653
2018-01-06 03:00:00,320,0,0,327,646,651
2018-01-06 04:00:00,320,0,0,323,647,651
2018-01-06 05:00:00,318,0,0,325,646,649
2018-01-06 06:00:00,319,0,0,324,650,648
2018-01-06 07:00:00,321,0,0,326,654,649
2018-01-06 08:00:00,319,0,0,325,656,648
2018-01-06 09:00:00,321,0,0,326,659,647
2018-01-06 10:00:00,320,0,0,326,660,650
2018-01-06 11:00:00,320,0,0,323,656,651
2018-01-06 12:00:00,320,0,0,325,657,649
2018-01-06 13:00:00,319,0,0,326,658,649
2018-01-06 14:00:00,321,0,0,320,658,648
2018-01-06 15:00:00,320,0,0,321,659,646
2018-01-06 16:00:00,321,0,0,321,662,647
2018-01-06 17:00:00,322,0,0,321,662,647
2018-01-06 18:00:00,319,0,0,323,661,647
2018-01-06 19:00:00,320,0,0,322,662,647
2018-01-06 20:00:00,321,0,0,321,662,647
2018-01-06 21:00:00,322,0,0,323,658,647
2018-01-06 22:00:00,319,0,0,324,657,652
2018-01-06 23:00:00,322,0,0,327,655,652
2018-01-07 00:00:00,322,0,0,328,655,651
2018-01-07 01:00:00,321,0,0,326,656,652
2018-01-07 02:00:00,319,0,0,326,599,651
2018-01-07 03:00:00,301,0,0,299,326,533
2018-01-07 04:00:00,218,0,0,214,247,486
2018-01-07 05:00:00,214,0,0,214,247,486
2018-01-07 06:00:00,213,0,0,216,246,488
2018-01-07 07:00:00,258,0,0,272,283,510
2018-01-07 08:00:00,321,0,0,322,470,636
2018-01-07 09:00:00,317,0,0,320,648,646
2018-01-07 10:00:00,322,0,0,323,656,647
2018-01-07 11:00:00,319,0,0,320,656,650
2018-01-07 12:00:00,319,0,0,321,655,648
2018-01-07 13:00:00,319,0,0,322,658,648
2018-01-07 14:00:00,320,0,0,323,658,648
2018-01-07 15:00:00,321,0,0,323,659,648
2018-01-07 16:00:00,318,0,0,321,656,648
2018-01-07 17:00:00,320,0,0,324,658,647
2018-01-07 18:00:00,321,0,0,326,659,648
2018-01-07 19:00:00,324,0,0,326,658,649
2018-01-07 20:00:00,322,0,0,328,656,650
2018-01-07 21:00:00,324,0,0,329,657,649
2018-01-07 22:00:00,323,0,0,329,659,651
2018-01-07 23:00:00,323,0,0,326,657,652
2018-01-08 00:00:00,323,0,0,329,644,652
2018-01-08 01:00:00,323,0,0,329,653,653
2018-01-08 02:00:00,323,0,0,326,581,653
2018-01-08 03:00:00,322,0,0,329,560,564
2018-01-08 04:00:00,324,0,0,327,637,615
2018-01-08 05:00:00,324,0,0,328,656,648
2018-01-08 06:00:00,324,0,0,322,651,646
2018-01-08 07:00:00,324,0,0,326,654,646
2018-01-08 08:00:00,326,0,0,322,659,645
2018-01-08 09:00:00,324,0,0,324,658,647
2018-01-08 10:00:00,324,0,0,323,659,645
2018-01-08 11:00:00,323,0,0,322,659,647
2018-01-08 12:00:00,324,0,0,324,657,646
2018-01-08 13:00:00,325,0,0,325,658,648
2018-01-08 14:00:00,325,0,0,321,660,648
2018-01-08 15:00:00,324,0,0,324,661,650
2018-01-08 16:00:00,325,0,0,325,662,650
2018-01-08 17:00:00,323,0,0,323,662,650
2018-01-08 18:00:00,327,0,0,321,661,649
2018-01-08 19:00:00,324,0,0,325,660,651
2018-01-08 20:00:00,326,0,0,323,662,651
2018-01-08 21:00:00,324,0,0,322,660,650
2018-01-08 22:00:00,324,0,0,324,612,629
2018-01-08 23:00:00,244,0,0,241,311,536
2018-01-09 00:00:00,214,0,0,216,249,486
2018-01-09 01:00:00,211,0,0,215,249,489
2018-01-09 02:00:00,211,0,0,216,248,506
2018-01-09 03:00:00,213,0,0,213,260,486
2018-01-09 04:00:00,211,0,0,215,250,498
2018-01-09 05:00:00,217,0,0,222,428,582
2018-01-09 06:00:00,298,0,0,307,632,641
2018-01-09 07:00:00,322,0,0,322,654,646
2018-01-09 08:00:00,320,0,0,320,651,646
2018-01-09 09:00:00,320,0,0,324,652,647
2018-01-09 10:00:00,320,0,0,320,653,647
2018-01-09 11:00:00,318,0,0,322,652,650
2018-01-09 12:00:00,321,0,0,321,652,649
2018-01-09 13:00:00,321,0,0,322,654,645
2018-01-09 14:00:00,319,0,0,321,654,646
2018-01-09 15:00:00,323,0,0,322,654,648
2018-01-09 16:00:00,325,0,0,323,654,647
2018-01-09 17:00:00,325,0,0,320,654,648
2018-01-09 18:00:00,323,0,0,323,657,649
2018-01-09 19:00:00,326,0,0,320,653,651
2018-01-09 20:00:00,323,0,0,321,653,650
2018-01-09 21:00:00,323,0,0,323,654,651
2018-01-09 22:00:00,326,0,0,319,656,651
2018-01-09 23:00:00,324,0,0,322,657,650
2018-01-10 00:00:00,325,0,0,322,656,652
2018-01-10 01:00:00,323,0,0,322,655,651
2018-01-10 02:00:00,325,0,0,323,657,652
2018-01-10 03:00:00,323,0,0,320,656,651
2018-01-10 04:00:00,324,0,0,321,654,649
2018-01-10 05:00:00,323,0,0,322,653,647
2018-01-10 06:00:00,321,0,0,325,653,648
2018-01-10 07:00:00,323,0,0,325,654,647
2018-01-10 08:00:00,323,0,0,325,652,647
2018-01-10 09:00:00,320,0,0,324,654,648
2018-01-10 10:00:00,324,0,0,324,656,649
2018-01-10 11:00:00,322,0,0,325,656,649
2018-01-10 12:00:00,323,0,0,323,658,651
2018-01-10 13:00:00,321,0,0,324,658,650
2018-01-10 14:00:00,324,0,0,322,655,649
2018-01-10 15:00:00,323,0,0,321,658,650
2018-01-10 16:00:00,326,0,0,321,656,650
2018-01-10 17:00:00,322,0,0,320,653,648
2018-01-10 18:00:00,324,0,0,322,657,649
2018-01-10 19:00:00,324,0,0,324,657,652
2018-01-10 20:00:00,322,0,0,320,657,652
2018-01-10 21:00:00,326,0,0,320,655,651
2018-01-10 22:00:00,323,0,0,321,657,652
2018-01-10 23:00:00,322,0,0,321,659,653
2018-01-11 00:00:00,326,0,0,323,654,652
2018-01-11 01:00:00,324,0,0,322,653,652
2018-01-11 02:00:00,322,0,0,320,656,653
2018-01-11 03:00:00,326,0,0,323,656,653
2018-01-11 04:00:00,322,0,0,322,655,653
2018-01-11 05:00:00,324,0,0,320,650,651
2018-01-11 06:00:00,319,0,0,324,655,648
2018-01-11 07:00:00,324,0,0,327,654,647
2018-01-11 08:00:00,322,0,0,326,648,646
2018-01-11 09:00:00,320,0,0,324,653,648
2018-01-11 10:00:00,323,0,0,329,650,649
2018-01-11 11:00:00,320,0,0,324,652,649
2018-01-11 12:00:00,323,0,0,327,652,651
2018-01-11 13:00:00,320,0,0,324,652,652
2018-01-11 14:00:00,322,0,0,322,653,650
2018-01-11 15:00:00,326,0,0,325,652,651
2018-01-11 16:00:00,322,0,0,325,654,651
2018-01-11 17:00:00,325,0,0,320,653,651
2018-01-11 18:00:00,322,0,0,326,654,653
2018-01-11 19:00:00,322,0,0,323,653,654
2018-01-11 20:00:00,324,0,0,324,652,653
2018-01-11 21:00:00,321,0,0,321,652,653
2018-01-11 22:00:00,322,0,0,323,654,653
2018-01-11 23:00:00,325,0,0,325,657,655
2018-01-12 00:00:00,322,0,0,325,661,656
2018-01-12 01:00:00,322,0,0,321,661,653
2018-01-12 02:00:00,323,0,0,324,663,654
2018-01-12 03:00:00,322,0,0,324,660,652
2018-01-12 04:00:00,323,0,0,323,661,653
2018-01-12 05:00:00,322,0,0,323,661,650
2018-01-12 06:00:00,321,0,0,323,658,648
2018-01-12 07:00:00,324,0,0,323,661,651
2018-01-12 08:00:00,323,0,0,324,662,651
2018-01-12 09:00:00,321,0,0,322,661,650
2018-01-12 10:00:00,324,0,0,325,661,650
2018-01-12 11:00:00,321,0,0,323,662,650
2018-01-12 12:00:00,324,0,0,323,661,652
2018-01-12 13:00:00,319,0,0,326,656,652
2018-01-12 14:00:00,323,0,0,322,661,651
2018-01-12 15:00:00,321,0,0,324,663,654
2018-01-12 16:00:00,322,0,0,326,661,649
2018-01-12 17:00:00,324,0,0,328,659,650
2018-01-12 18:00:00,323,0,0,325,659,652
2018-01-12 19:00:00,324,0,0,324,660,652
2018-01-12 20:00:00,321,0,0,327,661,652
2018-01-12 21:00:00,322,0,0,325,660,653
2018-01-12 22:00:00,323,0,0,324,662,652
2018-01-12 23:00:00,324,0,0,321,661,653
2018-01-13 00:00:00,322,0,0,325,656,652
2018-01-13 01:00:00,320,0,0,325,655,652
2018-01-13 02:00:00,326,0,0,322,655,653
2018-01-13 03:00:00,321,0,0,324,657,652
2018-01-13 04:00:00,321,0,0,324,656,651
2018-01-13 05:00:00,325,0,0,322,652,648
2018-01-13 06:00:00,321,0,0,323,653,649
2018-01-13 07:00:00,327,0,0,324,655,649
2018-01-13 08:00:00,323,0,0,323,652,648
2018-01-13 09:00:00,323,0,0,324,651,650
2018-01-13 10:00:00,324,0,0,324,651,649
2018-01-13 11:00:00,322,0,0,323,659,651
2018-01-13 12:00:00,322,0,0,323,659,653
2018-01-13 13:00:00,325,0,0,323,658,653
2018-01-13 14:00:00,325,0,0,324,661,652
2018-01-13 15:00:00,324,0,0,327,658,653
2018-01-13 16:00:00,324,0,0,327,661,655
2018-01-13 17:00:00,324,0,0,325,661,655
2018-01-13 18:00:00,322,0,0,328,660,653
2018-01-13 19:00:00,322,0,0,328,658,653
2018-01-13 20:00:00,324,0,0,328,658,653
2018-01-13 21:00:00,323,0,0,327,659,655
2018-01-13 22:00:00,324,0,0,322,660,652
2018-01-13 23:00:00,322,0,0,326,662,652
2018-01-14 00:00:00,324,0,0,322,655,651
2018-01-14 01:00:00,324,0,0,324,659,653
2018-01-14 02:00:00,323,0,0,322,656,651
2018-01-14 03:00:00,321,0,0,324,659,651
2018-01-14 04:00:00,321,0,0,326,652,650
2018-01-14 05:00:00,322,0,0,323,653,651
2018-01-14 06:00:00,322,0,0,321,636,652
2018-01-14 07:00:00,325,0,0,324,384,652
2018-01-14 08:00:00,322,0,0,325,341,654
2018-01-14 09:00:00,323,0,0,326,340,654
2018-01-14 10:00:00,324,0,0,326,341,651
2018-01-14 11:00:00,321,0,0,324,363,653
2018-01-14 12:00:00,322,0,0,325,592,653
2018-01-14 13:00:00,323,0,0,324,654,656
2018-01-14 14:00:00,324,0,0,329,654,654
2018-01-14 15:00:00,319,0,0,321,656,656
2018-01-14 16:00:00,324,0,0,326,656,655
2018-01-14 17:00:00,321,0,0,322,654,655
2018-01-14 18:00:00,323,0,0,323,654,655
2018-01-14 19:00:00,322,0,0,323,652,654
2018-01-14 20:00:00,325,0,0,324,655,650
2018-01-14 21:00:00,323,0,0,324,654,652
2018-01-14 22:00:00,320,0,0,321,655,653
2018-01-14 23:00:00,323,0,0,323,655,654
2018-01-15 00:00:00,324,0,0,324,663,648
2018-01-15 01:00:00,323,0,0,325,662,648
2018-01-15 02:00:00,323,0,0,324,664,648
2018-01-15 03:00:00,323,0,0,322,663,648
2018-01-15 04:00:00,321,0,0,323,661,647
2018-01-15 05:00:00,323,0,0,325,660,649
2018-01-15 06:00:00,324,0,0,322,656,648
2018-01-15 07:00:00,322,0,0,325,658,645
2018-01-15 08:00:00,322,0,0,322,656,645
2018-01-15 09:00:00,323,0,0,324,656,642
2018-01-15 10:00:00,320,0,0,324,659,637
2018-01-15 11:00:00,323,0,0,324,659,629
2018-01-15 12:00:00,320,0,0,325,661,644
2018-01-15 13:00:00,322,0,0,323,660,646
2018-01-15 14:00:00,321,0,0,322,661,647
2018-01-15 15:00:00,321,0,0,323,660,646
2018-01-15 16:00:00,324,0,0,324,655,646
2018-01-15 17:00:00,321,0,0,323,658,645
2018-01-15 18:00:00,321,0,0,323,659,645
2018-01-15 19:00:00,323,0,0,325,657,646
2018-01-15 20:00:00,295,0,0,291,532,573
2018-01-15 21:00:00,215,0,0,218,266,485
2018-01-15 22:00:00,212,0,0,216,248,485
2018-01-15 23:00:00,214,0,0,214,248,485
2018-01-16 00:00:00,212,0,0,213,248,484
2018-01-16 01:00:00,214,0,0,216,248,485
2018-01-16 02:00:00,213,0,0,212,247,486
2018-01-16 03:00:00,213,0,0,215,248,487
2018-01-16 04:00:00,214,0,0,216,247,486
2018-01-16 05:00:00,249,0,0,257,294,504
2018-01-16 06:00:00,316,0,0,323,542,606
2018-01-16 07:00:00,319,0,0,321,657,645
2018-01-16 08:00:00,322,0,0,321,655,647
2018-01-16 09:00:00,322,0,0,323,654,646
2018-01-16 10:00:00,321,0,0,324,654,645
2018-01-16 11:00:00,321,0,0,321,654,644
2018-01-16 12:00:00,323,0,0,321,660,647
2018-01-16 13:00:00,322,0,0,322,660,647
2018-01-16 14:00:00,319,0,0,323,655,646
2018-01-16 15:00:00,321,0,0,322,656,644
2018-01-16 16:00:00,321,0,0,320,656,645
2018-01-16 17:00:00,321,0,0,323,655,645
2018-01-16 18:00:00,321,0,0,324,658,647
2018-01-16 19:00:00,322,0,0,320,659,646
2018-01-16 20:00:00,321,0,0,321,658,646
2018-01-16 21:00:00,320,0,0,322,655,645
2018-01-16 22:00:00,322,0,0,325,660,646
2018-01-16 23:00:00,318,0,0,327,662,649
2018-01-17 00:00:00,316,0,0,322,655,647
2018-01-17 01:00:00,285,0,0,324,659,643
2018-01-17 02:00:00,212,0,0,320,659,649
2018-01-17 03:00:00,200,0,0,324,661,647
2018-01-17 04:00:00,198,0,0,322,660,648
2018-01-17 05:00:00,194,0,0,322,657,647
2018-01-17 06:00:00,172,0,0,322,658,643
2018-01-17 07:00:00,54,0,0,322,655,636
2018-01-17 08:00:00,16,0,0,324,656,633
2018-01-17 09:00:00,16,0,0,321,658,626
2018-01-17 10:00:00,4,0,0,321,659,631
2018-01-17 11:00:00,0,0,0,326,657,626
2018-01-17 12:00:00,0,0,0,320,657,629
2018-01-17 13:00:00,0,0,0,322,659,617
2018-01-17 14:00:00,0,0,0,324,658,620
2018-01-17 15:00:00,0,0,0,321,660,628
2018-01-17 16:00:00,0,0,0,325,658,622
2018-01-17 17:00:00,0,0,0,322,658,621
2018-01-17 18:00:00,0,0,0,322,657,624
2018-01-17 19:00:00,0,0,0,323,661,628
2018-01-17 20:00:00,0,0,0,325,660,630
2018-01-17 21:00:00,0,0,0,320,658,629
2018-01-17 22:00:00,0,0,0,322,658,626
2018-01-17 23:00:00,0,0,0,323,659,624
2018-01-18 00:00:00,0,0,0,325,487,616
2018-01-18 01:00:00,0,0,0,319,256,506
2018-01-18 02:00:00,0,0,0,252,248,503
2018-01-18 03:00:00,0,0,0,214,250,507
2018-01-18 04:00:00,0,0,0,243,316,584
2018-01-18 05:00:00,0,0,0,255,521,611
2018-01-18 06:00:00,0,0,0,289,658,633
2018-01-18 07:00:00,0,0,0,321,659,626
2018-01-18 08:00:00,0,0,0,321,654,623
2018-01-18 09:00:00,0,0,0,324,655,627
2018-01-18 10:00:00,0,0,0,319,654,627
2018-01-18 11:00:00,0,0,0,319,657,628
2018-01-18 12:00:00,0,0,0,323,652,625
2018-01-18 13:00:00,0,0,0,325,655,628
2018-01-18 14:00:00,0,0,0,322,655,628
2018-01-18 15:00:00,0,0,0,320,653,625
2018-01-18 16:00:00,0,0,0,323,653,626
2018-01-18 17:00:00,0,0,0,323,653,627
2018-01-18 18:00:00,0,0,0,323,653,626
2018-01-18 19:00:00,0,0,0,321,651,625
2018-01-18 20:00:00,0,0,0,325,650,624
2018-01-18 21:00:00,0,0,0,321,649,625
2018-01-18 22:00:00,0,0,0,324,652,628
2018-01-18 23:00:00,0,0,0,321,653,623
2018-01-19 00:00:00,58,0,0,323,649,624
2018-01-19 01:00:00,91,0,0,324,655,627
2018-01-19 02:00:00,156,0,0,323,654,631
2018-01-19 03:00:00,159,0,0,320,655,631
2018-01-19 04:00:00,155,0,0,323,654,632
2018-01-19 05:00:00,150,0,0,321,655,632
2018-01-19 06:00:00,138,0,0,323,655,647
2018-01-19 07:00:00,129,0,0,322,656,649
2018-01-19 08:00:00,249,0,0,324,657,648
2018-01-19 09:00:00,305,0,0,321,656,645
2018-01-19 10:00:00,315,0,0,323,656,647
2018-01-19 11:00:00,319,0,0,325,657,649
2018-01-19 12:00:00,321,0,0,323,657,650
2018-01-19 13:00:00,322,0,0,324,657,651
2018-01-19 14:00:00,320,0,0,323,659,650
2018-01-19 15:00:00,321,0,0,324,654,651
2018-01-19 16:00:00,321,0,0,319,656,647
2018-01-19 17:00:00,321,0,0,325,658,647
2018-01-19 18:00:00,323,0,0,321,657,648
2018-01-19 19:00:00,323,0,0,323,658,648
2018-01-19 20:00:00,324,0,0,324,659,647
2018-01-19 21:00:00,324,0,0,321,653,649
2018-01-19 22:00:00,323,0,0,321,659,648
2018-01-19 23:00:00,322,0,0,324,645,640
2018-01-20 00:00:00,324,0,0,323,645,641
2018-01-20 01:00:00,324,0,0,321,649,643
2018-01-20 02:00:00,324,0,0,322,644,636
2018-01-20 03:00:00,323,0,0,324,646,629
2018-01-20 04:00:00,324,0,0,322,647,629
2018-01-20 05:00:00,324,0,0,325,647,628
2018-01-20 06:00:00,326,0,0,328,645,640
2018-01-20 07:00:00,325,0,0,322,659,642
2018-01-20 08:00:00,327,0,0,324,656,641
2018-01-20 09:00:00,325,0,0,324,657,639
2018-01-20 10:00:00,324,0,0,326,658,643
2018-01-20 11:00:00,324,0,0,326,660,643
2018-01-20 12:00:00,324,0,0,323,655,642
2018-01-20 13:00:00,326,0,0,321,657,643
2018-01-20 14:00:00,326,0,0,324,657,643
2018-01-20 15:00:00,326,0,0,325,659,646
2018-01-20 16:00:00,327,0,0,322,658,644
2018-01-20 17:00:00,325,0,0,325,659,645
2018-01-20 18:00:00,326,0,0,324,657,645
2018-01-20 19:00:00,326,0,0,323,657,647
2018-01-20 20:00:00,327,0,0,321,657,646
2018-01-20 21:00:00,327,0,0,324,660,632
2018-01-20 22:00:00,326,0,0,323,660,631
2018-01-20 23:00:00,329,0,0,325,661,632
2018-01-21 00:00:00,328,0,0,323,659,632
2018-01-21 01:00:00,327,0,0,323,515,631
2018-01-21 02:00:00,327,0,0,323,369,630
2018-01-21 03:00:00,328,0,0,322,423,631
2018-01-21 04:00:00,328,0,0,325,632,629
2018-01-21 05:00:00,327,0,0,325,662,631
2018-01-21 06:00:00,329,0,0,329,655,631
2018-01-21 07:00:00,329,0,0,323,662,629
2018-01-21 08:00:00,329,0,0,326,661,628
2018-01-21 09:00:00,328,0,0,327,658,632
2018-01-21 10:00:00,327,0,0,325,656,628
2018-01-21 11:00:00,329,0,0,325,659,630
2018-01-21 12:00:00,328,0,0,328,659,630
2018-01-21 13:00:00,328,0,0,325,661,629
2018-01-21 14:00:00,328,0,0,327,664,632
2018-01-21 15:00:00,328,0,0,325,660,632
2018-01-21 16:00:00,328,0,0,326,658,629
2018-01-21 17:00:00,327,0,0,328,659,629
2018-01-21 18:00:00,329,0,0,324,658,629
2018-01-21 19:00:00,327,0,0,328,661,632
2018-01-21 20:00:00,327,0,0,326,661,631
2018-01-21 21:00:00,329,0,0,323,661,631
2018-01-21 22:00:00,327,0,0,326,662,633
2018-01-21 23:00:00,329,0,0,327,661,634
2018-01-22 00:00:00,328,0,0,326,659,651
2018-01-22 01:00:00,328,0,0,325,656,645
2018-01-22 02:00:00,329,0,0,327,636,633
2018-01-22 03:00:00,329,0,0,327,656,648
2018-01-22 04:00:00,328,0,0,327,659,652
2018-01-22 05:00:00,327,0,0,325,657,647
2018-01-22 06:00:00,328,0,0,324,655,648
2018-01-22 07:00:00,327,0,0,325,659,648
2018-01-22 08:00:00,326,0,0,326,656,649
2018-01-22 09:00:00,327,0,0,326,657,649
2018-01-22 10:00:00,326,0,0,327,655,649
2018-01-22 11:00:00,326,0,0,325,656,649
2018-01-22 12:00:00,326,0,0,326,653,648
2018-01-22 13:00:00,326,0,0,328,659,646
2018-01-22 14:00:00,325,0,0,324,659,649
2018-01-22 15:00:00,323,0,0,325,656,649
2018-01-22 16:00:00,325,0,0,326,657,649
2018-01-22 17:00:00,325,0,0,326,656,650
2018-01-22 18:00:00,325,0,0,326,656,647
2018-01-22 19:00:00,325,0,0,325,657,649
2018-01-22 20:00:00,324,0,0,324,656,648
2018-01-22 21:00:00,325,0,0,327,659,651
2018-01-22 22:00:00,324,0,0,321,658,650
2018-01-22 23:00:00,325,0,0,321,660,651
2018-01-23 00:00:00,324,0,0,322,665,653
2018-01-23 01:00:00,325,0,0,321,663,654
2018-01-23 02:00:00,323,0,0,323,663,655
2018-01-23 03:00:00,324,0,0,320,664,653
2018-01-23 04:00:00,324,0,0,323,659,654
2018-01-23 05:00:00,323,0,0,321,663,652
2018-01-23 06:00:00,323,0,0,321,658,650
2018-01-23 07:00:00,323,0,0,322,659,647
2018-01-23 08:00:00,324,0,0,322,660,646
2018-01-23 09:00:00,323,0,0,321,660,648
2018-01-23 10:00:00,324,0,0,321,662,648
2018-01-23 11:00:00,323,0,0,323,662,649
2018-01-23 12:00:00,323,0,0,321,661,650
2018-01-23 13:00:00,323,0,0,322,662,650
2018-01-23 14:00:00,323,0,0,325,660,649
2018-01-23 15:00:00,325,0,0,326,662,651
2018-01-23 16:00:00,322,0,0,326,657,649
2018-01-23 17:00:00,323,0,0,323,659,646
2018-01-23 18:00:00,323,0,0,328,657,645
2018-01-23 19:00:00,323,0,0,325,659,646
2018-01-23 20:00:00,323,0,0,324,661,648
2018-01-23 21:00:00,322,0,0,321,662,650
2018-01-23 22:00:00,324,0,0,321,656,650
2018-01-23 23:00:00,320,0,0,314,501,573
