date,start,end,11WD8JAEN1L---AD,11WD8JAEN1L---BB,11WD8JAEN1L---C9,11WD8JAEN1L---D7,11WD8JAEN1L---E5,11WD8JAEN1L---F3
3012020,21:00,22:00,0,336,382,328,,
3012020,22:00,23:00,0,385,201,341,,
3012020,23:00,00:00,0,361,113,316,,
4012020,00:00,01:00,0,353,0,306,,
4012020,01:00,02:00,0,341,0,304,,
4012020,02:00,03:00,0,349,0,301,,
4012020,03:00,04:00,0,346,0,304,,
4012020,04:00,05:00,0,365,0,304,,
4012020,05:00,06:00,0,362,0,305,,
4012020,06:00,07:00,0,361,0,304,,
4012020,07:00,08:00,0,358,0,307,,
4012020,08:00,09:00,0,353,0,309,,
4012020,09:00,10:00,0,360,0,309,,
4012020,10:00,11:00,0,359,0,308,,
4012020,11:00,12:00,0,359,0,309,,
4012020,12:00,13:00,0,363,0,309,,
4012020,13:00,14:00,0,364,0,307,,
4012020,14:00,15:00,0,366,0,313,,
4012020,15:00,16:00,0,366,0,311,,
4012020,16:00,17:00,0,374,0,320,,
4012020,17:00,18:00,0,446,0,434,,
4012020,18:00,19:00,0,425,0,417,,
4012020,19:00,20:00,0,410,0,396,,
4012020,20:00,21:00,0,419,0,397,,
4012020,21:00,22:00,0,390,0,333,,
4012020,22:00,23:00,0,449,0,458,,
4012020,23:00,00:00,0,450,0,471,,
5012020,00:00,01:00,0,426,0,411,,
5012020,01:00,02:00,0,428,0,425,,
5012020,02:00,03:00,0,413,0,408,,
5012020,03:00,04:00,0,412,0,406,,
5012020,04:00,05:00,3,434,0,436,,
5012020,05:00,06:00,73,425,0,388,,
5012020,06:00,07:00,96,444,0,466,,
5012020,07:00,08:00,139,453,0,469,,
5012020,08:00,09:00,152,452,0,457,,
5012020,09:00,10:00,145,441,0,464,,
5012020,10:00,11:00,153,447,0,454,,
5012020,11:00,12:00,181,468,0,486,,
5012020,12:00,13:00,187,476,0,489,,
5012020,13:00,14:00,181,482,0,495,,
5012020,14:00,15:00,257,478,0,488,,
5012020,15:00,16:00,369,476,0,456,,
5012020,16:00,17:00,419,463,0,463,,
5012020,17:00,18:00,460,471,0,489,,
5012020,18:00,19:00,487,475,0,493,,
5012020,19:00,20:00,498,479,0,492,,
5012020,20:00,21:00,495,469,0,480,,
5012020,21:00,22:00,491,469,0,482,,
5012020,22:00,23:00,490,474,0,485,,
5012020,23:00,00:00,491,462,0,475,,
6012020,00:00,01:00,485,470,0,474,,
6012020,01:00,02:00,470,462,0,446,,
6012020,02:00,03:00,449,447,0,418,,
6012020,03:00,04:00,308,387,0,300,,
6012020,04:00,05:00,359,398,0,327,,
6012020,05:00,06:00,452,450,0,433,,
6012020,06:00,07:00,491,466,0,472,,
6012020,07:00,08:00,480,448,0,452,,
6012020,08:00,09:00,491,458,0,479,,
6012020,09:00,10:00,486,456,0,475,,
6012020,10:00,11:00,481,448,0,470,,
6012020,11:00,12:00,487,461,0,474,,
6012020,12:00,13:00,487,456,0,475,,
6012020,13:00,14:00,484,452,0,467,,
6012020,14:00,15:00,493,456,0,479,,
6012020,15:00,16:00,495,439,0,485,,
6012020,16:00,17:00,480,423,25,469,,
6012020,17:00,18:00,479,425,99,448,,
6012020,18:00,19:00,480,443,132,448,,
6012020,19:00,20:00,495,453,155,478,,
6012020,20:00,21:00,482,433,171,465,,
6012020,21:00,22:00,482,436,171,449,,
6012020,22:00,23:00,487,433,167,470,,
6012020,23:00,00:00,447,405,159,416,,
7012020,00:00,01:00,438,396,202,405,,
7012020,01:00,02:00,402,390,338,379,,
7012020,02:00,03:00,375,384,349,383,,
7012020,03:00,04:00,331,365,342,308,,
7012020,04:00,05:00,441,410,351,407,,
7012020,05:00,06:00,443,398,441,408,,
7012020,06:00,07:00,497,439,476,483,,
7012020,07:00,08:00,471,422,484,437,,
7012020,08:00,09:00,440,396,463,406,,
7012020,09:00,10:00,496,443,491,483,,
7012020,10:00,11:00,497,451,491,484,,
7012020,11:00,12:00,493,434,486,478,,
7012020,12:00,13:00,462,405,456,441,,
7012020,13:00,14:00,454,413,475,416,,
7012020,14:00,15:00,498,438,485,480,,
7012020,15:00,16:00,453,410,477,420,,
7012020,16:00,17:00,496,438,489,481,,
7012020,17:00,18:00,497,436,489,479,,
7012020,18:00,19:00,493,432,486,474,,
7012020,19:00,20:00,464,407,482,430,,
7012020,20:00,21:00,439,397,463,405,,
7012020,21:00,22:00,484,441,489,451,,
7012020,22:00,23:00,487,430,479,457,,
7012020,23:00,00:00,328,357,322,328,,
8012020,00:00,01:00,292,351,298,294,,
8012020,01:00,02:00,300,361,295,292,,
8012020,02:00,03:00,298,362,295,292,,
8012020,03:00,04:00,296,354,295,290,,
8012020,04:00,05:00,297,359,291,290,,
8012020,05:00,06:00,297,363,295,290,,
8012020,06:00,07:00,302,381,295,329,,
8012020,07:00,08:00,355,383,378,339,,
8012020,08:00,09:00,372,380,386,342,,
8012020,09:00,10:00,413,383,430,385,,
8012020,10:00,11:00,442,410,467,412,,
8012020,11:00,12:00,485,453,477,477,,
8012020,12:00,13:00,457,424,477,425,,
8012020,13:00,14:00,498,448,493,488,,
8012020,14:00,15:00,501,443,494,488,,
8012020,15:00,16:00,500,446,493,486,,
8012020,16:00,17:00,503,446,493,487,,
8012020,17:00,18:00,493,436,486,481,,
8012020,18:00,19:00,496,448,488,482,,
8012020,19:00,20:00,499,443,491,486,,
8012020,20:00,21:00,489,445,482,475,,
8012020,21:00,22:00,498,452,488,490,,
8012020,22:00,23:00,500,462,494,489,,
8012020,23:00,00:00,497,449,498,482,,
9012020,00:00,01:00,493,445,494,491,,
9012020,01:00,02:00,496,445,493,491,,
9012020,02:00,03:00,481,436,480,477,,
9012020,03:00,04:00,486,439,484,483,,
9012020,04:00,05:00,489,451,489,483,,
9012020,05:00,06:00,497,462,495,493,,
9012020,06:00,07:00,500,457,496,492,,
9012020,07:00,08:00,497,454,495,490,,
9012020,08:00,09:00,437,395,448,348,,
9012020,09:00,10:00,326,362,333,312,,
9012020,10:00,11:00,333,386,332,327,,
9012020,11:00,12:00,335,389,347,332,,
9012020,12:00,13:00,319,372,325,314,,
9012020,13:00,14:00,339,399,340,335,,
9012020,14:00,15:00,345,397,345,341,,
9012020,15:00,16:00,341,395,346,338,,
9012020,16:00,17:00,342,388,365,335,,
9012020,17:00,18:00,398,387,418,369,,
9012020,18:00,19:00,439,401,481,398,,
9012020,19:00,20:00,407,396,445,380,,
9012020,20:00,21:00,444,424,484,398,,
9012020,21:00,22:00,442,418,481,399,,
9012020,22:00,23:00,389,357,418,355,,
9012020,23:00,00:00,391,346,420,358,,
10012020,00:00,01:00,487,431,495,446,,
10012020,01:00,02:00,487,438,496,459,,
10012020,02:00,03:00,466,404,492,431,,
10012020,03:00,04:00,414,364,441,378,,
10012020,04:00,05:00,366,333,395,328,,
10012020,05:00,06:00,472,417,489,440,,
10012020,06:00,07:00,489,443,498,479,,
10012020,07:00,08:00,423,383,450,401,,
10012020,08:00,09:00,462,418,494,437,,
10012020,09:00,10:00,445,401,473,416,,
10012020,10:00,11:00,494,438,498,490,,
10012020,11:00,12:00,439,396,467,409,,
10012020,12:00,13:00,359,403,357,351,,
10012020,13:00,14:00,358,407,375,356,,
10012020,14:00,15:00,389,406,423,358,,
10012020,15:00,16:00,411,377,460,380,,
10012020,16:00,17:00,425,379,461,398,,
10012020,17:00,18:00,406,359,433,369,,
10012020,18:00,19:00,441,405,474,412,,
10012020,19:00,20:00,437,399,472,411,,
10012020,20:00,21:00,413,392,482,412,,
10012020,21:00,22:00,471,405,492,472,,
10012020,22:00,23:00,482,403,495,478,,
10012020,23:00,00:00,483,397,496,475,,
11012020,00:00,01:00,332,400,491,440,,
11012020,01:00,02:00,206,387,496,493,,
11012020,02:00,03:00,232,395,495,494,,
11012020,03:00,04:00,230,392,490,489,,
11012020,04:00,05:00,210,402,477,473,,
11012020,05:00,06:00,168,388,410,371,,
11012020,06:00,07:00,172,390,411,348,,
11012020,07:00,08:00,180,412,412,365,,
11012020,08:00,09:00,226,445,476,481,,
11012020,09:00,10:00,239,460,497,493,,
11012020,10:00,11:00,228,445,480,478,,
11012020,11:00,12:00,186,444,479,446,,
11012020,12:00,13:00,195,410,447,383,,
11012020,13:00,14:00,173,393,359,330,,
11012020,14:00,15:00,182,406,346,342,,
11012020,15:00,16:00,179,441,480,358,,
11012020,16:00,17:00,231,455,492,481,,
11012020,17:00,18:00,232,463,494,489,,
11012020,18:00,19:00,227,456,489,484,,
11012020,19:00,20:00,172,408,438,384,,
11012020,20:00,21:00,160,387,422,343,,
11012020,21:00,22:00,167,384,332,260,,
11012020,22:00,23:00,195,435,359,189,,
11012020,23:00,00:00,92,412,356,150,,
12012020,00:00,01:00,0,407,346,2,,
12012020,01:00,02:00,0,395,320,0,,
12012020,02:00,03:00,0,387,300,0,,
12012020,03:00,04:00,0,384,316,0,,
12012020,04:00,05:00,0,377,300,0,,
12012020,05:00,06:00,0,388,300,0,,
12012020,06:00,07:00,0,377,299,0,,
12012020,07:00,08:00,0,377,299,0,,
12012020,08:00,09:00,0,380,299,0,,
12012020,09:00,10:00,0,398,355,0,,
12012020,10:00,11:00,0,389,360,0,,
12012020,11:00,12:00,0,390,397,0,,
12012020,12:00,13:00,0,382,395,91,,
12012020,13:00,14:00,0,381,320,143,,
12012020,14:00,15:00,62,375,322,175,,
12012020,15:00,16:00,122,375,312,154,,
12012020,16:00,17:00,151,394,303,170,,
12012020,17:00,18:00,152,397,301,179,,
12012020,18:00,19:00,152,398,301,162,,
12012020,19:00,20:00,153,391,300,162,,
12012020,20:00,21:00,152,388,296,178,,
12012020,21:00,22:00,148,387,294,169,,
12012020,22:00,23:00,151,414,295,164,,
12012020,23:00,00:00,150,404,298,154,,
13012020,00:00,01:00,149,408,305,156,,
13012020,01:00,02:00,143,411,306,153,,
13012020,02:00,03:00,147,413,305,161,,
13012020,03:00,04:00,145,404,353,205,,
13012020,04:00,05:00,143,411,330,315,,
13012020,05:00,06:00,295,413,333,326,,
13012020,06:00,07:00,427,462,462,442,,
13012020,07:00,08:00,467,459,501,492,,
13012020,08:00,09:00,484,462,499,492,,
13012020,09:00,10:00,493,466,501,494,,
13012020,10:00,11:00,493,465,499,493,,
13012020,11:00,12:00,489,456,496,491,,
13012020,12:00,13:00,494,461,500,495,,
13012020,13:00,14:00,493,465,499,493,,
13012020,14:00,15:00,493,464,500,492,,
13012020,15:00,16:00,455,456,499,488,,
13012020,16:00,17:00,415,451,495,439,,
13012020,17:00,18:00,420,448,495,439,,
13012020,18:00,19:00,471,434,483,432,,
13012020,19:00,20:00,483,432,487,437,,
13012020,20:00,21:00,417,381,448,381,,
13012020,21:00,22:00,306,368,324,298,,
13012020,22:00,23:00,330,382,348,299,,
13012020,23:00,00:00,281,376,326,295,,
14012020,00:00,01:00,161,340,305,300,,
14012020,01:00,02:00,150,344,312,298,,
14012020,02:00,03:00,153,337,312,298,,
14012020,03:00,04:00,153,335,312,309,,
14012020,04:00,05:00,153,357,311,295,,
14012020,05:00,06:00,153,361,322,298,,
14012020,06:00,07:00,154,356,310,297,,
14012020,07:00,08:00,154,361,305,305,,
14012020,08:00,09:00,153,354,343,338,,
14012020,09:00,10:00,153,343,344,296,,
14012020,10:00,11:00,154,345,352,117,,
14012020,11:00,12:00,154,334,342,6,,
14012020,12:00,13:00,163,392,337,130,,
14012020,13:00,14:00,155,362,322,159,,
14012020,14:00,15:00,155,404,438,311,,
14012020,15:00,16:00,205,425,483,443,,
14012020,16:00,17:00,154,366,367,312,,
14012020,17:00,18:00,153,408,478,415,,
14012020,18:00,19:00,155,375,425,363,,
14012020,19:00,20:00,154,361,334,299,,
14012020,20:00,21:00,146,342,270,339,,
14012020,21:00,22:00,148,343,164,324,,
14012020,22:00,23:00,136,333,173,320,,
14012020,23:00,00:00,3,343,173,335,,
15012020,00:00,01:00,0,334,174,319,,
15012020,01:00,02:00,0,322,174,331,,
15012020,02:00,03:00,0,319,173,346,,
15012020,03:00,04:00,0,328,165,323,,
15012020,04:00,05:00,0,324,142,322,,
15012020,05:00,06:00,0,335,132,324,,
15012020,06:00,07:00,75,364,261,324,,
15012020,07:00,08:00,148,367,396,361,,
15012020,08:00,09:00,155,394,343,321,,
15012020,09:00,10:00,155,387,349,306,,
15012020,10:00,11:00,148,365,321,299,,
15012020,11:00,12:00,155,384,328,309,,
15012020,12:00,13:00,159,378,327,300,,
15012020,13:00,14:00,158,371,327,297,,
15012020,14:00,15:00,163,358,382,315,,
15012020,15:00,16:00,358,388,424,376,,
15012020,16:00,17:00,308,379,309,350,,
15012020,17:00,18:00,309,390,301,351,,
15012020,18:00,19:00,309,373,301,345,,
15012020,19:00,20:00,298,355,299,330,,
15012020,20:00,21:00,298,340,308,320,,
15012020,21:00,22:00,300,338,306,312,,
15012020,22:00,23:00,322,353,349,329,,
15012020,23:00,00:00,308,367,337,339,,
16012020,00:00,01:00,361,360,379,345,,
16012020,01:00,02:00,399,399,472,409,,
16012020,02:00,03:00,432,395,467,407,,
16012020,03:00,04:00,446,423,481,437,,
16012020,04:00,05:00,483,433,490,485,,
16012020,05:00,06:00,474,431,485,473,,
16012020,06:00,07:00,478,420,482,472,,
16012020,07:00,08:00,490,452,497,464,,
16012020,08:00,09:00,494,444,500,489,,
16012020,09:00,10:00,494,442,498,486,,
16012020,10:00,11:00,486,433,492,482,,
16012020,11:00,12:00,480,449,484,470,,
16012020,12:00,13:00,474,439,476,464,,
16012020,13:00,14:00,493,456,498,474,,
16012020,14:00,15:00,499,447,500,489,,
16012020,15:00,16:00,499,448,498,488,,
16012020,16:00,17:00,498,452,498,487,,
16012020,17:00,18:00,494,440,496,485,,
16012020,18:00,19:00,490,438,492,479,,
16012020,19:00,20:00,496,445,489,488,,
16012020,20:00,21:00,494,438,481,491,,
16012020,21:00,22:00,489,434,476,484,,
16012020,22:00,23:00,495,440,470,469,,
16012020,23:00,00:00,402,370,418,386,,
17012020,00:00,01:00,385,362,406,367,,
17012020,01:00,02:00,303,353,317,302,,
17012020,02:00,03:00,299,354,324,300,,
17012020,03:00,04:00,300,351,321,300,,
17012020,04:00,05:00,309,362,338,302,,
17012020,05:00,06:00,424,388,454,392,,
17012020,06:00,07:00,494,438,485,489,,
17012020,07:00,08:00,495,438,486,493,,
17012020,08:00,09:00,494,438,483,490,,
17012020,09:00,10:00,498,443,486,493,,
17012020,10:00,11:00,491,437,485,489,,
17012020,11:00,12:00,501,437,497,496,,
17012020,12:00,13:00,498,426,491,489,,
17012020,13:00,14:00,502,440,497,494,,
17012020,14:00,15:00,502,442,497,496,,
17012020,15:00,16:00,500,433,497,496,,
17012020,16:00,17:00,499,443,495,486,,
17012020,17:00,18:00,503,442,497,495,,
17012020,18:00,19:00,500,430,496,493,,
17012020,19:00,20:00,493,421,490,484,,
17012020,20:00,21:00,493,429,489,485,,
17012020,21:00,22:00,494,424,488,477,,
17012020,22:00,23:00,416,376,442,382,,
17012020,23:00,00:00,406,381,436,370,,
18012020,00:00,01:00,306,348,317,301,,
18012020,01:00,02:00,301,348,303,301,,
18012020,02:00,03:00,303,364,301,301,,
18012020,03:00,04:00,302,367,301,300,,
18012020,04:00,05:00,302,369,302,300,,
18012020,05:00,06:00,303,368,301,300,,
18012020,06:00,07:00,306,372,307,301,,
18012020,07:00,08:00,425,410,450,370,,
18012020,08:00,09:00,445,423,475,395,,
18012020,09:00,10:00,494,459,497,493,,
18012020,10:00,11:00,460,440,489,429,,
18012020,11:00,12:00,394,404,426,362,,
18012020,12:00,13:00,422,412,453,391,,
18012020,13:00,14:00,481,462,494,446,,
18012020,14:00,15:00,480,457,492,443,,
18012020,15:00,16:00,479,459,493,447,,
18012020,16:00,17:00,480,469,495,449,,
18012020,17:00,18:00,477,460,494,446,,
18012020,18:00,19:00,496,458,496,495,,
18012020,19:00,20:00,495,459,495,493,,
18012020,20:00,21:00,496,460,496,495,,
18012020,21:00,22:00,494,456,494,492,,
18012020,22:00,23:00,496,458,497,495,,
18012020,23:00,00:00,493,459,494,493,,
19012020,00:00,01:00,485,451,485,471,,
19012020,01:00,02:00,477,440,475,462,,
19012020,02:00,03:00,492,457,490,487,,
19012020,03:00,04:00,496,459,493,482,,
19012020,04:00,05:00,452,433,482,420,,
19012020,05:00,06:00,497,471,498,489,,
19012020,06:00,07:00,498,474,499,493,,
19012020,07:00,08:00,495,474,497,491,,
19012020,08:00,09:00,491,472,493,488,,
19012020,09:00,10:00,447,435,474,415,,
19012020,10:00,11:00,354,411,363,345,,
19012020,11:00,12:00,344,415,364,345,,
19012020,12:00,13:00,346,416,362,345,,
19012020,13:00,14:00,321,394,334,321,,
19012020,14:00,15:00,346,413,360,341,,
19012020,15:00,16:00,352,414,364,336,,
19012020,16:00,17:00,352,416,361,345,,
19012020,17:00,18:00,473,475,481,476,,
19012020,18:00,19:00,478,478,481,478,,
19012020,19:00,20:00,477,478,479,475,,
19012020,20:00,21:00,477,478,479,477,,
19012020,21:00,22:00,478,478,481,478,,
19012020,22:00,23:00,477,476,480,477,,
19012020,23:00,00:00,469,459,476,436,,
20012020,00:00,01:00,460,452,486,443,,
20012020,01:00,02:00,475,470,494,464,,
20012020,02:00,03:00,474,477,494,491,,
20012020,03:00,04:00,466,470,486,479,,
20012020,04:00,05:00,474,474,492,467,,
20012020,05:00,06:00,494,475,501,487,,
20012020,06:00,07:00,495,471,498,492,,
20012020,07:00,08:00,493,471,499,490,,
20012020,08:00,09:00,497,473,502,493,,
20012020,09:00,10:00,498,474,501,493,,
20012020,10:00,11:00,493,471,498,489,,
20012020,11:00,12:00,494,471,497,488,,
20012020,12:00,13:00,494,474,499,488,,
20012020,13:00,14:00,499,476,494,495,,
20012020,14:00,15:00,501,473,492,495,,
20012020,15:00,16:00,501,475,497,497,,
20012020,16:00,17:00,502,477,496,493,,
20012020,17:00,18:00,502,476,497,495,,
20012020,18:00,19:00,502,477,496,497,,
20012020,19:00,20:00,502,475,495,495,,
20012020,20:00,21:00,448,474,476,489,,
20012020,21:00,22:00,444,476,475,490,,
20012020,22:00,23:00,428,471,464,478,,
20012020,23:00,00:00,423,457,474,473,,
21012020,00:00,01:00,428,478,494,473,,
21012020,01:00,02:00,429,478,499,476,,
21012020,02:00,03:00,432,478,497,476,,
21012020,03:00,04:00,433,479,495,473,,
21012020,04:00,05:00,421,466,481,463,,
21012020,05:00,06:00,435,475,496,474,,
21012020,06:00,07:00,463,471,495,468,,
21012020,07:00,08:00,481,469,493,472,,
21012020,08:00,09:00,487,477,498,476,,
21012020,09:00,10:00,486,476,496,474,,
21012020,10:00,11:00,486,476,498,469,,
21012020,11:00,12:00,488,478,497,469,,
21012020,12:00,13:00,487,477,495,471,,
21012020,13:00,14:00,489,479,497,472,,
21012020,14:00,15:00,485,474,497,471,,
21012020,15:00,16:00,484,475,497,475,,
21012020,16:00,17:00,484,477,497,475,,
21012020,17:00,18:00,486,478,498,475,,
21012020,18:00,19:00,481,471,495,469,,
21012020,19:00,20:00,487,475,497,476,,
21012020,20:00,21:00,487,477,498,477,,
21012020,21:00,22:00,436,476,497,468,,
21012020,22:00,23:00,429,477,497,477,,
21012020,23:00,00:00,429,475,495,474,,
22012020,00:00,01:00,449,477,494,487,,
22012020,01:00,02:00,494,474,492,493,,
22012020,02:00,03:00,489,479,496,494,,
22012020,03:00,04:00,492,476,499,496,,
22012020,04:00,05:00,482,471,491,486,,
22012020,05:00,06:00,492,474,495,491,,
22012020,06:00,07:00,492,473,494,489,,
22012020,07:00,08:00,496,476,499,496,,
22012020,08:00,09:00,468,475,499,497,,
22012020,09:00,10:00,481,476,498,496,,
22012020,10:00,11:00,490,476,497,496,,
22012020,11:00,12:00,490,475,497,495,,
22012020,12:00,13:00,488,477,494,493,,
22012020,13:00,14:00,489,477,497,494,,
22012020,14:00,15:00,484,477,501,499,,
22012020,15:00,16:00,487,471,502,502,,
22012020,16:00,17:00,491,473,502,495,,
22012020,17:00,18:00,494,467,501,494,,
22012020,18:00,19:00,491,465,491,496,,
22012020,19:00,20:00,489,465,501,500,,
22012020,20:00,21:00,486,461,501,500,,
22012020,21:00,22:00,479,463,500,500,,
22012020,22:00,23:00,479,463,500,501,,
22012020,23:00,00:00,458,457,499,500,,
23012020,00:00,01:00,454,456,499,498,,
23012020,01:00,02:00,453,459,499,497,,
23012020,02:00,03:00,453,460,498,495,,
23012020,03:00,04:00,456,453,496,493,,
23012020,04:00,05:00,474,459,494,486,,
23012020,05:00,06:00,474,459,491,484,,
23012020,06:00,07:00,482,463,490,485,,
23012020,07:00,08:00,486,464,489,481,,
23012020,08:00,09:00,493,477,489,489,,
23012020,09:00,10:00,496,477,490,489,,
23012020,10:00,11:00,498,479,490,491,,
23012020,11:00,12:00,497,480,490,494,,
23012020,12:00,13:00,493,475,491,486,,
23012020,13:00,14:00,497,479,497,493,,
23012020,14:00,15:00,499,478,496,499,,
23012020,15:00,16:00,497,478,495,498,,
23012020,16:00,17:00,499,478,495,499,,
23012020,17:00,18:00,498,477,495,499,,
23012020,18:00,19:00,499,477,495,496,,
23012020,19:00,20:00,497,477,492,495,,
23012020,20:00,21:00,496,479,494,499,,
23012020,21:00,22:00,498,479,494,499,,
23012020,22:00,23:00,497,476,491,494,,
23012020,23:00,00:00,494,477,493,496,,
24012020,00:00,01:00,491,473,490,494,,
24012020,01:00,02:00,486,478,492,496,,
24012020,02:00,03:00,478,476,489,494,,
24012020,03:00,04:00,315,454,479,454,,
24012020,04:00,05:00,229,470,489,493,,
24012020,05:00,06:00,224,470,493,490,,
24012020,06:00,07:00,224,464,488,487,,
24012020,07:00,08:00,227,469,493,495,,
24012020,08:00,09:00,229,473,497,495,,
24012020,09:00,10:00,227,474,497,495,,
24012020,10:00,11:00,227,475,498,495,,
24012020,11:00,12:00,229,477,498,496,,
24012020,12:00,13:00,229,475,498,495,,
24012020,13:00,14:00,231,477,498,496,,
24012020,14:00,15:00,231,477,499,495,,
24012020,15:00,16:00,232,476,499,496,,
24012020,16:00,17:00,230,476,499,496,,
24012020,17:00,18:00,229,474,498,495,,
24012020,18:00,19:00,229,475,499,486,,
24012020,19:00,20:00,229,474,500,498,,
24012020,20:00,21:00,230,476,499,498,,
24012020,21:00,22:00,230,475,494,495,,
24012020,22:00,23:00,231,475,492,494,,
24012020,23:00,00:00,224,475,499,495,,
25012020,00:00,01:00,230,473,499,496,,
25012020,01:00,02:00,230,475,498,495,,
25012020,02:00,03:00,230,474,497,494,,
25012020,03:00,04:00,230,472,496,494,,
25012020,04:00,05:00,228,474,499,498,,
25012020,05:00,06:00,227,468,496,494,,
25012020,06:00,07:00,230,466,494,491,,
25012020,07:00,08:00,230,465,492,490,,
25012020,08:00,09:00,225,473,498,497,,
25012020,09:00,10:00,230,477,499,495,,
25012020,10:00,11:00,227,476,500,497,,
25012020,11:00,12:00,233,478,499,497,,
25012020,12:00,13:00,231,477,499,496,,
25012020,13:00,14:00,231,477,497,496,,
25012020,14:00,15:00,231,476,498,494,,
25012020,15:00,16:00,223,476,499,496,,
25012020,16:00,17:00,224,476,500,497,,
25012020,17:00,18:00,224,477,499,497,,
25012020,18:00,19:00,228,475,496,495,,
25012020,19:00,20:00,230,477,496,493,,
25012020,20:00,21:00,229,470,492,489,,
25012020,21:00,22:00,230,475,494,491,,
25012020,22:00,23:00,197,457,494,448,,
25012020,23:00,00:00,204,473,496,491,,
26012020,00:00,01:00,206,476,498,495,,
26012020,01:00,02:00,203,477,498,492,,
26012020,02:00,03:00,213,476,498,485,,
26012020,03:00,04:00,215,475,497,484,,
26012020,04:00,05:00,341,470,498,472,,
26012020,05:00,06:00,434,475,499,479,,
26012020,06:00,07:00,442,474,499,494,,
26012020,07:00,08:00,459,475,498,494,,
26012020,08:00,09:00,470,474,499,493,,
26012020,09:00,10:00,477,475,499,493,,
26012020,10:00,11:00,481,469,490,484,,
26012020,11:00,12:00,484,472,496,489,,
26012020,12:00,13:00,483,475,498,493,,
26012020,13:00,14:00,483,476,498,493,,
26012020,14:00,15:00,482,475,496,493,,
26012020,15:00,16:00,484,474,497,494,,
26012020,16:00,17:00,445,435,479,415,,
26012020,17:00,18:00,382,413,416,386,,
26012020,18:00,19:00,441,434,475,428,,
26012020,19:00,20:00,471,461,497,440,,
26012020,20:00,21:00,458,447,488,426,,
26012020,21:00,22:00,418,403,453,413,,
26012020,22:00,23:00,482,470,498,479,,
26012020,23:00,00:00,425,405,459,394,,
27012020,00:00,01:00,458,448,488,439,,
27012020,01:00,02:00,426,416,459,395,,
27012020,02:00,03:00,361,394,391,386,,
27012020,03:00,04:00,306,381,331,308,,
