date,start,end,11WD2BRE4000115K
5012018,22:00,23:00,0
5012018,23:00,00:00,0
6012018,00:00,01:00,0
6012018,01:00,02:00,0
6012018,02:00,03:00,0
6012018,03:00,04:00,0
6012018,04:00,05:00,0
6012018,05:00,06:00,0
6012018,06:00,07:00,0
6012018,07:00,08:00,0
6012018,08:00,09:00,0
6012018,09:00,10:00,0
6012018,10:00,11:00,0
6012018,11:00,12:00,0
6012018,12:00,13:00,0
6012018,13:00,14:00,0
6012018,14:00,15:00,0
6012018,15:00,16:00,0
6012018,16:00,17:00,0
6012018,17:00,18:00,0
6012018,18:00,19:00,0
6012018,19:00,20:00,0
6012018,20:00,21:00,0
6012018,21:00,22:00,0
6012018,22:00,23:00,0
6012018,23:00,00:00,0
7012018,00:00,01:00,0
7012018,01:00,02:00,0
7012018,02:00,03:00,0
7012018,03:00,04:00,0
7012018,04:00,05:00,0
7012018,05:00,06:00,0
7012018,06:00,07:00,0
7012018,07:00,08:00,0
7012018,08:00,09:00,0
7012018,09:00,10:00,0
7012018,10:00,11:00,0
7012018,11:00,12:00,0
7012018,12:00,13:00,0
7012018,13:00,14:00,0
7012018,14:00,15:00,0
7012018,15:00,16:00,0
7012018,16:00,17:00,0
7012018,17:00,18:00,0
7012018,18:00,19:00,0
7012018,19:00,20:00,0
7012018,20:00,21:00,0
7012018,21:00,22:00,0
7012018,22:00,23:00,0
7012018,23:00,00:00,0
8012018,00:00,01:00,0
8012018,01:00,02:00,3
8012018,02:00,03:00,49
8012018,03:00,04:00,57
8012018,04:00,05:00,74
8012018,05:00,06:00,75
8012018,06:00,07:00,78
8012018,07:00,08:00,96
8012018,08:00,09:00,115
8012018,09:00,10:00,124
8012018,10:00,11:00,132
8012018,11:00,12:00,132
8012018,12:00,13:00,119
8012018,13:00,14:00,101
8012018,14:00,15:00,130
8012018,15:00,16:00,128
8012018,16:00,17:00,108
8012018,17:00,18:00,112
8012018,18:00,19:00,128
8012018,19:00,20:00,132
8012018,20:00,21:00,126
8012018,21:00,22:00,134
8012018,22:00,23:00,132
8012018,23:00,00:00,0
9012018,00:00,01:00,132
9012018,01:00,02:00,132
9012018,02:00,03:00,132
9012018,03:00,04:00,132
9012018,04:00,05:00,132
9012018,05:00,06:00,132
9012018,06:00,07:00,133
9012018,07:00,08:00,132
9012018,08:00,09:00,133
9012018,09:00,10:00,133
9012018,10:00,11:00,132
9012018,11:00,12:00,133
9012018,12:00,13:00,133
9012018,13:00,14:00,133
9012018,14:00,15:00,133
9012018,15:00,16:00,133
9012018,16:00,17:00,133
9012018,17:00,18:00,133
9012018,18:00,19:00,134
9012018,19:00,20:00,134
9012018,20:00,21:00,134
9012018,21:00,22:00,134
9012018,22:00,23:00,134
9012018,23:00,00:00,0
10012018,00:00,01:00,134
10012018,01:00,02:00,135
10012018,02:00,03:00,135
10012018,03:00,04:00,134
10012018,04:00,05:00,128
10012018,05:00,06:00,133
10012018,06:00,07:00,135
10012018,07:00,08:00,135
10012018,08:00,09:00,135
10012018,09:00,10:00,135
10012018,10:00,11:00,116
10012018,11:00,12:00,128
10012018,12:00,13:00,134
10012018,13:00,14:00,134
10012018,14:00,15:00,135
10012018,15:00,16:00,134
10012018,16:00,17:00,134
10012018,17:00,18:00,122
10012018,18:00,19:00,130
10012018,19:00,20:00,134
10012018,20:00,21:00,135
10012018,21:00,22:00,134
10012018,22:00,23:00,132
10012018,23:00,00:00,0
11012018,00:00,01:00,131
11012018,01:00,02:00,131
11012018,02:00,03:00,128
11012018,03:00,04:00,123
11012018,04:00,05:00,129
11012018,05:00,06:00,131
11012018,06:00,07:00,132
11012018,07:00,08:00,132
11012018,08:00,09:00,132
11012018,09:00,10:00,131
11012018,10:00,11:00,130
11012018,11:00,12:00,130
11012018,12:00,13:00,130
11012018,13:00,14:00,130
11012018,14:00,15:00,130
11012018,15:00,16:00,129
11012018,16:00,17:00,129
11012018,17:00,18:00,130
11012018,18:00,19:00,129
11012018,19:00,20:00,112
11012018,20:00,21:00,129
11012018,21:00,22:00,132
11012018,22:00,23:00,125
11012018,23:00,00:00,0
12012018,00:00,01:00,123
12012018,01:00,02:00,131
12012018,02:00,03:00,121
12012018,03:00,04:00,114
12012018,04:00,05:00,118
12012018,05:00,06:00,121
12012018,06:00,07:00,130
12012018,07:00,08:00,123
12012018,08:00,09:00,118
12012018,09:00,10:00,129
12012018,10:00,11:00,129
12012018,11:00,12:00,128
12012018,12:00,13:00,130
12012018,13:00,14:00,130
12012018,14:00,15:00,130
12012018,15:00,16:00,130
12012018,16:00,17:00,130
12012018,17:00,18:00,130
12012018,18:00,19:00,129
12012018,19:00,20:00,123
12012018,20:00,21:00,110
12012018,21:00,22:00,110
12012018,22:00,23:00,110
12012018,23:00,00:00,0
13012018,00:00,01:00,129
13012018,01:00,02:00,130
13012018,02:00,03:00,131
13012018,03:00,04:00,131
13012018,04:00,05:00,131
13012018,05:00,06:00,131
13012018,06:00,07:00,130
13012018,07:00,08:00,129
13012018,08:00,09:00,129
13012018,09:00,10:00,129
13012018,10:00,11:00,129
13012018,11:00,12:00,129
13012018,12:00,13:00,129
13012018,13:00,14:00,110
13012018,14:00,15:00,130
13012018,15:00,16:00,127
13012018,16:00,17:00,121
13012018,17:00,18:00,121
13012018,18:00,19:00,121
13012018,19:00,20:00,121
13012018,20:00,21:00,125
13012018,21:00,22:00,130
13012018,22:00,23:00,125
13012018,23:00,00:00,0
14012018,00:00,01:00,128
14012018,01:00,02:00,130
14012018,02:00,03:00,117
14012018,03:00,04:00,120
14012018,04:00,05:00,130
14012018,05:00,06:00,129
14012018,06:00,07:00,131
14012018,07:00,08:00,131
14012018,08:00,09:00,131
14012018,09:00,10:00,131
14012018,10:00,11:00,131
14012018,11:00,12:00,131
14012018,12:00,13:00,131
14012018,13:00,14:00,132
14012018,14:00,15:00,131
14012018,15:00,16:00,131
14012018,16:00,17:00,117
14012018,17:00,18:00,120
14012018,18:00,19:00,129
14012018,19:00,20:00,131
14012018,20:00,21:00,131
14012018,21:00,22:00,131
14012018,22:00,23:00,131
14012018,23:00,00:00,0
15012018,00:00,01:00,131
15012018,01:00,02:00,131
15012018,02:00,03:00,131
15012018,03:00,04:00,132
15012018,04:00,05:00,131
15012018,05:00,06:00,130
15012018,06:00,07:00,131
15012018,07:00,08:00,121
15012018,08:00,09:00,120
15012018,09:00,10:00,128
15012018,10:00,11:00,129
15012018,11:00,12:00,116
15012018,12:00,13:00,114
15012018,13:00,14:00,129
15012018,14:00,15:00,128
15012018,15:00,16:00,128
15012018,16:00,17:00,128
15012018,17:00,18:00,128
15012018,18:00,19:00,129
15012018,19:00,20:00,129
15012018,20:00,21:00,129
15012018,21:00,22:00,116
15012018,22:00,23:00,20
15012018,23:00,00:00,0
16012018,00:00,01:00,0
16012018,01:00,02:00,0
16012018,02:00,03:00,0
16012018,03:00,04:00,0
16012018,04:00,05:00,0
16012018,05:00,06:00,0
16012018,06:00,07:00,0
16012018,07:00,08:00,0
16012018,08:00,09:00,0
16012018,09:00,10:00,0
16012018,10:00,11:00,0
16012018,11:00,12:00,0
16012018,12:00,13:00,0
16012018,13:00,14:00,0
16012018,14:00,15:00,0
16012018,15:00,16:00,0
16012018,16:00,17:00,0
16012018,17:00,18:00,0
16012018,18:00,19:00,0
16012018,19:00,20:00,0
16012018,20:00,21:00,0
16012018,21:00,22:00,0
16012018,22:00,23:00,0
16012018,23:00,00:00,0
17012018,00:00,01:00,0
17012018,01:00,02:00,0
17012018,02:00,03:00,0
17012018,03:00,04:00,0
17012018,04:00,05:00,0
17012018,05:00,06:00,0
17012018,06:00,07:00,0
17012018,07:00,08:00,0
17012018,08:00,09:00,0
17012018,09:00,10:00,0
17012018,10:00,11:00,0
17012018,11:00,12:00,0
17012018,12:00,13:00,0
17012018,13:00,14:00,0
17012018,14:00,15:00,0
17012018,15:00,16:00,0
17012018,16:00,17:00,0
17012018,17:00,18:00,0
17012018,18:00,19:00,0
17012018,19:00,20:00,0
17012018,20:00,21:00,0
17012018,21:00,22:00,0
17012018,22:00,23:00,0
17012018,23:00,00:00,0
18012018,00:00,01:00,0
18012018,01:00,02:00,0
18012018,02:00,03:00,0
18012018,03:00,04:00,0
18012018,04:00,05:00,0
18012018,05:00,06:00,0
18012018,06:00,07:00,0
18012018,07:00,08:00,0
18012018,08:00,09:00,0
18012018,09:00,10:00,0
18012018,10:00,11:00,0
18012018,11:00,12:00,0
18012018,12:00,13:00,0
18012018,13:00,14:00,0
18012018,14:00,15:00,0
18012018,15:00,16:00,0
18012018,16:00,17:00,0
18012018,17:00,18:00,0
18012018,18:00,19:00,0
18012018,19:00,20:00,0
18012018,20:00,21:00,0
18012018,21:00,22:00,0
18012018,22:00,23:00,0
18012018,23:00,00:00,0
19012018,00:00,01:00,35
19012018,01:00,02:00,54
19012018,02:00,03:00,62
19012018,03:00,04:00,75
19012018,04:00,05:00,76
19012018,05:00,06:00,75
19012018,06:00,07:00,73
19012018,07:00,08:00,74
19012018,08:00,09:00,103
19012018,09:00,10:00,125
19012018,10:00,11:00,115
19012018,11:00,12:00,133
19012018,12:00,13:00,126
19012018,13:00,14:00,119
19012018,14:00,15:00,130
19012018,15:00,16:00,131
19012018,16:00,17:00,131
19012018,17:00,18:00,131
19012018,18:00,19:00,130
19012018,19:00,20:00,130
19012018,20:00,21:00,130
19012018,21:00,22:00,131
19012018,22:00,23:00,130
19012018,23:00,00:00,0
20012018,00:00,01:00,131
20012018,01:00,02:00,132
20012018,02:00,03:00,133
20012018,03:00,04:00,106
20012018,04:00,05:00,115
20012018,05:00,06:00,132
20012018,06:00,07:00,120
20012018,07:00,08:00,116
20012018,08:00,09:00,107
20012018,09:00,10:00,133
20012018,10:00,11:00,134
20012018,11:00,12:00,135
20012018,12:00,13:00,135
20012018,13:00,14:00,136
20012018,14:00,15:00,134
20012018,15:00,16:00,133
20012018,16:00,17:00,130
20012018,17:00,18:00,133
20012018,18:00,19:00,133
20012018,19:00,20:00,109
20012018,20:00,21:00,58
20012018,21:00,22:00,95
20012018,22:00,23:00,80
20012018,23:00,00:00,0
21012018,00:00,01:00,93
21012018,01:00,02:00,80
21012018,02:00,03:00,83
21012018,03:00,04:00,106
21012018,04:00,05:00,113
21012018,05:00,06:00,123
21012018,06:00,07:00,128
21012018,07:00,08:00,122
21012018,08:00,09:00,111
21012018,09:00,10:00,128
21012018,10:00,11:00,105
21012018,11:00,12:00,128
21012018,12:00,13:00,133
21012018,13:00,14:00,133
21012018,14:00,15:00,131
21012018,15:00,16:00,120
21012018,16:00,17:00,131
21012018,17:00,18:00,127
21012018,18:00,19:00,123
21012018,19:00,20:00,131
21012018,20:00,21:00,132
21012018,21:00,22:00,132
21012018,22:00,23:00,130
21012018,23:00,00:00,0
22012018,00:00,01:00,130
22012018,01:00,02:00,130
22012018,02:00,03:00,114
22012018,03:00,04:00,116
22012018,04:00,05:00,111
22012018,05:00,06:00,103
22012018,06:00,07:00,119
22012018,07:00,08:00,127
22012018,08:00,09:00,117
22012018,09:00,10:00,115
22012018,10:00,11:00,131
22012018,11:00,12:00,82
22012018,12:00,13:00,47
22012018,13:00,14:00,45
22012018,14:00,15:00,55
22012018,15:00,16:00,53
22012018,16:00,17:00,46
22012018,17:00,18:00,42
22012018,18:00,19:00,42
22012018,19:00,20:00,41
22012018,20:00,21:00,41
22012018,21:00,22:00,41
22012018,22:00,23:00,41
22012018,23:00,00:00,0
23012018,00:00,01:00,87
23012018,01:00,02:00,123
23012018,02:00,03:00,134
23012018,03:00,04:00,128
23012018,04:00,05:00,117
23012018,05:00,06:00,122
23012018,06:00,07:00,131
23012018,07:00,08:00,119
23012018,08:00,09:00,93
23012018,09:00,10:00,118
23012018,10:00,11:00,134
23012018,11:00,12:00,143
23012018,12:00,13:00,144
23012018,13:00,14:00,155
23012018,14:00,15:00,137
23012018,15:00,16:00,127
23012018,16:00,17:00,139
23012018,17:00,18:00,141
23012018,18:00,19:00,134
23012018,19:00,20:00,134
23012018,20:00,21:00,134
23012018,21:00,22:00,147
23012018,22:00,23:00,144
23012018,23:00,00:00,0
24012018,00:00,01:00,158
24012018,01:00,02:00,143
24012018,02:00,03:00,140
24012018,03:00,04:00,139
24012018,04:00,05:00,126
24012018,05:00,06:00,136
24012018,06:00,07:00,113
24012018,07:00,08:00,82
24012018,08:00,09:00,68
24012018,09:00,10:00,77
24012018,10:00,11:00,95
24012018,11:00,12:00,93
24012018,12:00,13:00,93
24012018,13:00,14:00,89
24012018,14:00,15:00,78
24012018,15:00,16:00,96
24012018,16:00,17:00,86
24012018,17:00,18:00,126
24012018,18:00,19:00,133
24012018,19:00,20:00,131
24012018,20:00,21:00,112
24012018,21:00,22:00,104
24012018,22:00,23:00,117
24012018,23:00,00:00,0
25012018,00:00,01:00,115
25012018,01:00,02:00,117
25012018,02:00,03:00,117
25012018,03:00,04:00,126
25012018,04:00,05:00,146
25012018,05:00,06:00,145
25012018,06:00,07:00,126
25012018,07:00,08:00,151
25012018,08:00,09:00,154
25012018,09:00,10:00,149
25012018,10:00,11:00,121
25012018,11:00,12:00,150
25012018,12:00,13:00,164
25012018,13:00,14:00,162
25012018,14:00,15:00,136
25012018,15:00,16:00,141
25012018,16:00,17:00,170
25012018,17:00,18:00,168
25012018,18:00,19:00,170
25012018,19:00,20:00,159
25012018,20:00,21:00,132
25012018,21:00,22:00,144
25012018,22:00,23:00,144
25012018,23:00,00:00,0
26012018,00:00,01:00,130
26012018,01:00,02:00,153
26012018,02:00,03:00,151
26012018,03:00,04:00,132
26012018,04:00,05:00,126
26012018,05:00,06:00,140
26012018,06:00,07:00,131
26012018,07:00,08:00,143
26012018,08:00,09:00,139
26012018,09:00,10:00,140
26012018,10:00,11:00,133
26012018,11:00,12:00,123
26012018,12:00,13:00,127
26012018,13:00,14:00,143
26012018,14:00,15:00,139
26012018,15:00,16:00,132
26012018,16:00,17:00,131
26012018,17:00,18:00,133
26012018,18:00,19:00,123
26012018,19:00,20:00,123
26012018,20:00,21:00,131
26012018,21:00,22:00,159
26012018,22:00,23:00,139
26012018,23:00,00:00,0
27012018,00:00,01:00,117
27012018,01:00,02:00,130
27012018,02:00,03:00,160
27012018,03:00,04:00,147
27012018,04:00,05:00,129
27012018,05:00,06:00,137
27012018,06:00,07:00,132
27012018,07:00,08:00,113
27012018,08:00,09:00,124
27012018,09:00,10:00,125
27012018,10:00,11:00,125
27012018,11:00,12:00,112
27012018,12:00,13:00,135
27012018,13:00,14:00,129
27012018,14:00,15:00,146
27012018,15:00,16:00,159
27012018,16:00,17:00,138
27012018,17:00,18:00,121
27012018,18:00,19:00,111
27012018,19:00,20:00,115
27012018,20:00,21:00,122
27012018,21:00,22:00,106
27012018,22:00,23:00,104
27012018,23:00,00:00,0
28012018,00:00,01:00,106
28012018,01:00,02:00,109
28012018,02:00,03:00,135
28012018,03:00,04:00,112
28012018,04:00,05:00,121
28012018,05:00,06:00,126
28012018,06:00,07:00,128
28012018,07:00,08:00,127
28012018,08:00,09:00,127
28012018,09:00,10:00,123
28012018,10:00,11:00,111
28012018,11:00,12:00,122
28012018,12:00,13:00,122
28012018,13:00,14:00,124
28012018,14:00,15:00,147
28012018,15:00,16:00,157
28012018,16:00,17:00,159
28012018,17:00,18:00,146
28012018,18:00,19:00,135
28012018,19:00,20:00,126
28012018,20:00,21:00,124
28012018,21:00,22:00,122
28012018,22:00,23:00,130
28012018,23:00,00:00,0
29012018,00:00,01:00,140
29012018,01:00,02:00,116
29012018,02:00,03:00,132
29012018,03:00,04:00,139
29012018,04:00,05:00,139
29012018,05:00,06:00,139
29012018,06:00,07:00,139
29012018,07:00,08:00,149
29012018,08:00,09:00,150
29012018,09:00,10:00,143
29012018,10:00,11:00,71
29012018,11:00,12:00,42
29012018,12:00,13:00,41
29012018,13:00,14:00,42
29012018,14:00,15:00,42
29012018,15:00,16:00,42
29012018,16:00,17:00,73
29012018,17:00,18:00,124
29012018,18:00,19:00,133
29012018,19:00,20:00,115
29012018,20:00,21:00,122
29012018,21:00,22:00,125
29012018,22:00,23:00,119
29012018,23:00,00:00,0
30012018,00:00,01:00,149
30012018,01:00,02:00,137
30012018,02:00,03:00,132
30012018,03:00,04:00,146
30012018,04:00,05:00,144
30012018,05:00,06:00,126
30012018,06:00,07:00,132
30012018,07:00,08:00,126
30012018,08:00,09:00,119
30012018,09:00,10:00,119
30012018,10:00,11:00,119
30012018,11:00,12:00,118
30012018,12:00,13:00,123
30012018,13:00,14:00,141
30012018,14:00,15:00,110
30012018,15:00,16:00,142
30012018,16:00,17:00,159
30012018,17:00,18:00,134
30012018,18:00,19:00,123
30012018,19:00,20:00,116
30012018,20:00,21:00,134
30012018,21:00,22:00,121
30012018,22:00,23:00,124
30012018,23:00,00:00,0
31012018,00:00,01:00,139
31012018,01:00,02:00,157
31012018,02:00,03:00,151
31012018,03:00,04:00,122
31012018,04:00,05:00,124
31012018,05:00,06:00,137
31012018,06:00,07:00,137
31012018,07:00,08:00,127
31012018,08:00,09:00,141
31012018,09:00,10:00,123
31012018,10:00,11:00,117
31012018,11:00,12:00,118
31012018,12:00,13:00,142
31012018,13:00,14:00,140
31012018,14:00,15:00,127
31012018,15:00,16:00,128
31012018,16:00,17:00,126
31012018,17:00,18:00,90
31012018,18:00,19:00,117
31012018,19:00,20:00,112
31012018,20:00,21:00,119
31012018,21:00,22:00,67
31012018,22:00,23:00,39
31012018,23:00,00:00,0
1022018,00:00,01:00,38
1022018,01:00,02:00,39
1022018,02:00,03:00,39
1022018,03:00,04:00,39
1022018,04:00,05:00,45
1022018,05:00,06:00,112
1022018,06:00,07:00,151
1022018,07:00,08:00,141
1022018,08:00,09:00,120
1022018,09:00,10:00,154
1022018,10:00,11:00,143
1022018,11:00,12:00,136
1022018,12:00,13:00,123
1022018,13:00,14:00,143
1022018,14:00,15:00,152
1022018,15:00,16:00,156
1022018,16:00,17:00,141
1022018,17:00,18:00,157
1022018,18:00,19:00,154
1022018,19:00,20:00,151
1022018,20:00,21:00,161
1022018,21:00,22:00,161
1022018,22:00,23:00,121
1022018,23:00,00:00,0
2022018,00:00,01:00,119
2022018,01:00,02:00,98
2022018,02:00,03:00,96
2022018,03:00,04:00,84
2022018,04:00,05:00,75
2022018,05:00,06:00,78
2022018,06:00,07:00,105
2022018,07:00,08:00,149
2022018,08:00,09:00,165
2022018,09:00,10:00,109
2022018,10:00,11:00,82
2022018,11:00,12:00,77
2022018,12:00,13:00,81
2022018,13:00,14:00,98
2022018,14:00,15:00,98
2022018,15:00,16:00,97
2022018,16:00,17:00,122
2022018,17:00,18:00,126
2022018,18:00,19:00,128
2022018,19:00,20:00,154
2022018,20:00,21:00,167
2022018,21:00,22:00,159
2022018,22:00,23:00,129
2022018,23:00,00:00,0
3022018,00:00,01:00,142
3022018,01:00,02:00,142
3022018,02:00,03:00,128
3022018,03:00,04:00,123
3022018,04:00,05:00,134
3022018,05:00,06:00,133
3022018,06:00,07:00,152
3022018,07:00,08:00,133
3022018,08:00,09:00,115
3022018,09:00,10:00,123
3022018,10:00,11:00,123
3022018,11:00,12:00,123
3022018,12:00,13:00,123
3022018,13:00,14:00,117
3022018,14:00,15:00,109
3022018,15:00,16:00,131
3022018,16:00,17:00,140
3022018,17:00,18:00,120
3022018,18:00,19:00,125
3022018,19:00,20:00,126
3022018,20:00,21:00,118
3022018,21:00,22:00,122
3022018,22:00,23:00,117
3022018,23:00,00:00,0
4022018,00:00,01:00,71
4022018,01:00,02:00,73
4022018,02:00,03:00,71
4022018,03:00,04:00,70
4022018,04:00,05:00,102
4022018,05:00,06:00,129
4022018,06:00,07:00,114
4022018,07:00,08:00,128
4022018,08:00,09:00,122
4022018,09:00,10:00,121
4022018,10:00,11:00,122
4022018,11:00,12:00,133
4022018,12:00,13:00,134
4022018,13:00,14:00,120
4022018,14:00,15:00,120
4022018,15:00,16:00,122
4022018,16:00,17:00,123
4022018,17:00,18:00,129
4022018,18:00,19:00,89
4022018,19:00,20:00,56
4022018,20:00,21:00,58
4022018,21:00,22:00,104
4022018,22:00,23:00,127
4022018,23:00,00:00,0
5022018,00:00,01:00,124
5022018,01:00,02:00,120
5022018,02:00,03:00,151
5022018,03:00,04:00,137
5022018,04:00,05:00,117
5022018,05:00,06:00,116
5022018,06:00,07:00,124
5022018,07:00,08:00,123
5022018,08:00,09:00,115
5022018,09:00,10:00,116
5022018,10:00,11:00,135
5022018,11:00,12:00,133
5022018,12:00,13:00,123
5022018,13:00,14:00,129
5022018,14:00,15:00,136
5022018,15:00,16:00,138
5022018,16:00,17:00,134
5022018,17:00,18:00,150
5022018,18:00,19:00,164
5022018,19:00,20:00,136
5022018,20:00,21:00,123
5022018,21:00,22:00,113
5022018,22:00,23:00,120
5022018,23:00,00:00,0
6022018,00:00,01:00,125
6022018,01:00,02:00,129
6022018,02:00,03:00,126
6022018,03:00,04:00,119
6022018,04:00,05:00,104
6022018,05:00,06:00,110
6022018,06:00,07:00,118
6022018,07:00,08:00,119
6022018,08:00,09:00,132
6022018,09:00,10:00,145
6022018,10:00,11:00,136
6022018,11:00,12:00,110
6022018,12:00,13:00,126
6022018,13:00,14:00,148
6022018,14:00,15:00,147
6022018,15:00,16:00,124
6022018,16:00,17:00,119
6022018,17:00,18:00,125
6022018,18:00,19:00,142
6022018,19:00,20:00,112
6022018,20:00,21:00,114
6022018,21:00,22:00,144
6022018,22:00,23:00,137
6022018,23:00,00:00,0
7022018,00:00,01:00,119
7022018,01:00,02:00,132
7022018,02:00,03:00,129
7022018,03:00,04:00,113
7022018,04:00,05:00,126
7022018,05:00,06:00,112
7022018,06:00,07:00,113
7022018,07:00,08:00,126
7022018,08:00,09:00,116
7022018,09:00,10:00,130
7022018,10:00,11:00,113
7022018,11:00,12:00,118
7022018,12:00,13:00,139
7022018,13:00,14:00,123
7022018,14:00,15:00,118
7022018,15:00,16:00,125
7022018,16:00,17:00,111
7022018,17:00,18:00,114
7022018,18:00,19:00,123
7022018,19:00,20:00,135
7022018,20:00,21:00,133
7022018,21:00,22:00,105
7022018,22:00,23:00,111
7022018,23:00,00:00,0
8022018,00:00,01:00,125
8022018,01:00,02:00,123
8022018,02:00,03:00,130
8022018,03:00,04:00,123
8022018,04:00,05:00,131
8022018,05:00,06:00,147
8022018,06:00,07:00,147
8022018,07:00,08:00,146
8022018,08:00,09:00,157
8022018,09:00,10:00,136
8022018,10:00,11:00,163
8022018,11:00,12:00,164
8022018,12:00,13:00,152
8022018,13:00,14:00,116
8022018,14:00,15:00,126
8022018,15:00,16:00,127
8022018,16:00,17:00,111
8022018,17:00,18:00,112
8022018,18:00,19:00,126
8022018,19:00,20:00,113
8022018,20:00,21:00,101
8022018,21:00,22:00,122
8022018,22:00,23:00,111
8022018,23:00,00:00,0
9022018,00:00,01:00,100
9022018,01:00,02:00,89
9022018,02:00,03:00,104
9022018,03:00,04:00,131
9022018,04:00,05:00,134
9022018,05:00,06:00,126
9022018,06:00,07:00,127
9022018,07:00,08:00,128
9022018,08:00,09:00,144
9022018,09:00,10:00,63
9022018,10:00,11:00,73
9022018,11:00,12:00,70
9022018,12:00,13:00,68
9022018,13:00,14:00,68
9022018,14:00,15:00,61
9022018,15:00,16:00,79
9022018,16:00,17:00,85
9022018,17:00,18:00,111
9022018,18:00,19:00,115
9022018,19:00,20:00,99
9022018,20:00,21:00,81
9022018,21:00,22:00,87
9022018,22:00,23:00,108
9022018,23:00,00:00,0
10022018,00:00,01:00,103
10022018,01:00,02:00,123
10022018,02:00,03:00,103
10022018,03:00,04:00,101
10022018,04:00,05:00,109
10022018,05:00,06:00,129
10022018,06:00,07:00,107
10022018,07:00,08:00,118
10022018,08:00,09:00,105
10022018,09:00,10:00,98
10022018,10:00,11:00,103
10022018,11:00,12:00,88
10022018,12:00,13:00,119
10022018,13:00,14:00,117
10022018,14:00,15:00,128
10022018,15:00,16:00,131
10022018,16:00,17:00,139
10022018,17:00,18:00,139
10022018,18:00,19:00,138
10022018,19:00,20:00,139
10022018,20:00,21:00,126
10022018,21:00,22:00,124
10022018,22:00,23:00,135
10022018,23:00,00:00,138
11022018,00:00,01:00,135
11022018,01:00,02:00,128
11022018,02:00,03:00,136
11022018,03:00,04:00,137
11022018,04:00,05:00,139
11022018,05:00,06:00,165
11022018,06:00,07:00,153
11022018,07:00,08:00,144
11022018,08:00,09:00,144
11022018,09:00,10:00,137
11022018,10:00,11:00,131
11022018,11:00,12:00,118
11022018,12:00,13:00,120
