date,start,end,11WD7HERN2S--4-X
17012019,09:00,10:00,314.0
17012019,10:00,11:00,271.0
17012019,11:00,12:00,220.0
17012019,12:00,13:00,209.0
17012019,13:00,14:00,200.0
17012019,14:00,15:00,201.0
17012019,15:00,16:00,218.0
17012019,16:00,17:00,201.0
17012019,17:00,18:00,201.0
17012019,18:00,19:00,201.0
17012019,19:00,20:00,201.0
17012019,20:00,21:00,183.0
17012019,21:00,22:00,182.0
17012019,22:00,23:00,180.0
17012019,23:00,00:00,162.0
18012019,00:00,01:00,160.0
18012019,01:00,02:00,178.0
18012019,02:00,03:00,166.0
18012019,03:00,04:00,169.0
18012019,04:00,05:00,177.0
18012019,05:00,06:00,222.0
18012019,06:00,07:00,329.0
18012019,07:00,08:00,350.0
18012019,08:00,09:00,350.0
18012019,09:00,10:00,350.0
18012019,10:00,11:00,351.0
18012019,11:00,12:00,351.0
18012019,12:00,13:00,351.0
18012019,13:00,14:00,351.0
18012019,14:00,15:00,351.0
18012019,15:00,16:00,361.0
18012019,16:00,17:00,384.0
18012019,17:00,18:00,380.0
18012019,18:00,19:00,381.0
18012019,19:00,20:00,380.0
18012019,20:00,21:00,369.0
18012019,21:00,22:00,361.0
18012019,22:00,23:00,343.0
18012019,23:00,00:00,337.0
19012019,00:00,01:00,316.0
19012019,01:00,02:00,248.0
19012019,02:00,03:00,223.0
19012019,03:00,04:00,211.0
19012019,04:00,05:00,214.0
19012019,05:00,06:00,278.0
19012019,06:00,07:00,318.0
19012019,07:00,08:00,270.0
19012019,08:00,09:00,286.0
19012019,09:00,10:00,282.0
19012019,10:00,11:00,280.0
19012019,11:00,12:00,267.0
19012019,12:00,13:00,264.0
19012019,13:00,14:00,280.0
19012019,14:00,15:00,247.0
19012019,15:00,16:00,287.0
19012019,16:00,17:00,353.0
19012019,17:00,18:00,362.0
19012019,18:00,19:00,375.0
19012019,19:00,20:00,380.0
19012019,20:00,21:00,343.0
19012019,21:00,22:00,284.0
19012019,22:00,23:00,282.0
19012019,23:00,00:00,250.0
20012019,00:00,01:00,207.0
20012019,01:00,02:00,181.0
20012019,02:00,03:00,198.0
20012019,03:00,04:00,211.0
20012019,04:00,05:00,184.0
20012019,05:00,06:00,203.0
20012019,06:00,07:00,247.0
20012019,07:00,08:00,300.0
20012019,08:00,09:00,361.0
20012019,09:00,10:00,371.0
20012019,10:00,11:00,371.0
20012019,11:00,12:00,378.0
20012019,12:00,13:00,381.0
20012019,13:00,14:00,346.0
20012019,14:00,15:00,319.0
20012019,15:00,16:00,378.0
20012019,16:00,17:00,381.0
20012019,17:00,18:00,381.0
20012019,18:00,19:00,381.0
20012019,19:00,20:00,381.0
20012019,20:00,21:00,381.0
20012019,21:00,22:00,344.0
20012019,22:00,23:00,347.0
20012019,23:00,00:00,364.0
21012019,00:00,01:00,325.0
21012019,01:00,02:00,321.0
21012019,02:00,03:00,321.0
21012019,03:00,04:00,321.0
21012019,04:00,05:00,341.0
21012019,05:00,06:00,351.0
21012019,06:00,07:00,360.0
21012019,07:00,08:00,363.0
21012019,08:00,09:00,363.0
21012019,09:00,10:00,360.0
21012019,10:00,11:00,366.0
21012019,11:00,12:00,375.0
21012019,12:00,13:00,381.0
21012019,13:00,14:00,389.0
21012019,14:00,15:00,391.0
21012019,15:00,16:00,391.0
21012019,16:00,17:00,390.0
21012019,17:00,18:00,382.0
21012019,18:00,19:00,381.0
21012019,19:00,20:00,376.0
21012019,20:00,21:00,376.0
21012019,21:00,22:00,376.0
21012019,22:00,23:00,376.0
21012019,23:00,00:00,376.0
22012019,00:00,01:00,376.0
22012019,01:00,02:00,376.0
22012019,02:00,03:00,376.0
22012019,03:00,04:00,375.0
22012019,04:00,05:00,370.0
22012019,05:00,06:00,345.0
22012019,06:00,07:00,350.0
22012019,07:00,08:00,360.0
22012019,08:00,09:00,367.0
22012019,09:00,10:00,373.0
22012019,10:00,11:00,376.0
22012019,11:00,12:00,375.0
22012019,12:00,13:00,376.0
22012019,13:00,14:00,375.0
22012019,14:00,15:00,375.0
22012019,15:00,16:00,376.0
22012019,16:00,17:00,374.0
22012019,17:00,18:00,372.0
22012019,18:00,19:00,370.0
22012019,19:00,20:00,371.0
22012019,20:00,21:00,371.0
22012019,21:00,22:00,370.0
22012019,22:00,23:00,371.0
22012019,23:00,00:00,372.0
23012019,00:00,01:00,370.0
23012019,01:00,02:00,371.0
23012019,02:00,03:00,347.0
23012019,03:00,04:00,308.0
23012019,04:00,05:00,341.0
