date,start,end,11WD7VOLK5S-HKVM
4012017,08:00,09:00,160.0
4012017,09:00,10:00,160.0
4012017,10:00,11:00,160.0
4012017,11:00,12:00,160.0
4012017,12:00,13:00,161.0
4012017,13:00,14:00,165.0
4012017,14:00,15:00,165.0
4012017,15:00,16:00,165.0
4012017,16:00,17:00,165.0
4012017,17:00,18:00,164.0
4012017,18:00,19:00,157.0
4012017,19:00,20:00,163.0
4012017,20:00,21:00,165.0
4012017,21:00,22:00,140.0
4012017,22:00,23:00,122.0
4012017,23:00,00:00,138.0
5012017,00:00,01:00,157.0
5012017,01:00,02:00,129.0
5012017,02:00,03:00,86.0
5012017,03:00,04:00,100.0
5012017,04:00,05:00,108.0
5012017,05:00,06:00,154.0
5012017,06:00,07:00,161.0
5012017,07:00,08:00,165.0
5012017,08:00,09:00,159.0
5012017,09:00,10:00,165.0
5012017,10:00,11:00,168.0
5012017,11:00,12:00,167.0
5012017,12:00,13:00,170.0
5012017,13:00,14:00,169.0
5012017,14:00,15:00,174.0
5012017,15:00,16:00,174.0
5012017,16:00,17:00,172.0
5012017,17:00,18:00,174.0
5012017,18:00,19:00,175.0
5012017,19:00,20:00,173.0
5012017,20:00,21:00,170.0
5012017,21:00,22:00,171.0
5012017,22:00,23:00,170.0
5012017,23:00,00:00,112.0
6012017,00:00,01:00,110.0
6012017,01:00,02:00,101.0
6012017,02:00,03:00,66.0
6012017,03:00,04:00,70.0
6012017,04:00,05:00,79.0
6012017,05:00,06:00,94.0
6012017,06:00,07:00,150.0
6012017,07:00,08:00,156.0
6012017,08:00,09:00,160.0
6012017,09:00,10:00,160.0
6012017,10:00,11:00,160.0
6012017,11:00,12:00,160.0
6012017,12:00,13:00,160.0
6012017,13:00,14:00,160.0
6012017,14:00,15:00,159.0
6012017,15:00,16:00,160.0
6012017,16:00,17:00,159.0
6012017,17:00,18:00,159.0
6012017,18:00,19:00,159.0
6012017,19:00,20:00,150.0
6012017,20:00,21:00,106.0
6012017,21:00,22:00,83.0
6012017,22:00,23:00,82.0
6012017,23:00,00:00,74.0
7012017,00:00,01:00,74.0
7012017,01:00,02:00,74.0
7012017,02:00,03:00,74.0
7012017,03:00,04:00,74.0
7012017,04:00,05:00,74.0
7012017,05:00,06:00,87.0
7012017,06:00,07:00,98.0
7012017,07:00,08:00,128.0
7012017,08:00,09:00,155.0
7012017,09:00,10:00,160.0
7012017,10:00,11:00,160.0
7012017,11:00,12:00,160.0
7012017,12:00,13:00,160.0
7012017,13:00,14:00,159.0
7012017,14:00,15:00,161.0
7012017,15:00,16:00,159.0
7012017,16:00,17:00,123.0
7012017,17:00,18:00,112.0
7012017,18:00,19:00,114.0
7012017,19:00,20:00,115.0
7012017,20:00,21:00,116.0
7012017,21:00,22:00,116.0
7012017,22:00,23:00,116.0
7012017,23:00,00:00,116.0
8012017,00:00,01:00,116.0
8012017,01:00,02:00,117.0
8012017,02:00,03:00,117.0
8012017,03:00,04:00,116.0
8012017,04:00,05:00,115.0
8012017,05:00,06:00,115.0
8012017,06:00,07:00,116.0
8012017,07:00,08:00,116.0
8012017,08:00,09:00,115.0
8012017,09:00,10:00,115.0
8012017,10:00,11:00,116.0
8012017,11:00,12:00,115.0
8012017,12:00,13:00,115.0
8012017,13:00,14:00,130.0
8012017,14:00,15:00,134.0
8012017,15:00,16:00,134.0
8012017,16:00,17:00,135.0
8012017,17:00,18:00,135.0
8012017,18:00,19:00,135.0
8012017,19:00,20:00,135.0
8012017,20:00,21:00,135.0
8012017,21:00,22:00,135.0
8012017,22:00,23:00,135.0
8012017,23:00,00:00,135.0
9012017,00:00,01:00,118.0
9012017,01:00,02:00,128.0
9012017,02:00,03:00,135.0
9012017,03:00,04:00,125.0
9012017,04:00,05:00,125.0
9012017,05:00,06:00,124.0
9012017,06:00,07:00,134.0
9012017,07:00,08:00,135.0
9012017,08:00,09:00,135.0
9012017,09:00,10:00,135.0
9012017,10:00,11:00,135.0
9012017,11:00,12:00,134.0
9012017,12:00,13:00,143.0
9012017,13:00,14:00,140.0
9012017,14:00,15:00,147.0
9012017,15:00,16:00,140.0
9012017,16:00,17:00,136.0
9012017,17:00,18:00,147.0
9012017,18:00,19:00,133.0
9012017,19:00,20:00,129.0
9012017,20:00,21:00,113.0
9012017,21:00,22:00,119.0
9012017,22:00,23:00,86.0
9012017,23:00,00:00,88.0
10012017,00:00,01:00,84.0
10012017,01:00,02:00,89.0
10012017,02:00,03:00,87.0
10012017,03:00,04:00,91.0
10012017,04:00,05:00,102.0
10012017,05:00,06:00,130.0
10012017,06:00,07:00,132.0
10012017,07:00,08:00,154.0
10012017,08:00,09:00,153.0
10012017,09:00,10:00,153.0
10012017,10:00,11:00,154.0
10012017,11:00,12:00,154.0
10012017,12:00,13:00,154.0
10012017,13:00,14:00,149.0
10012017,14:00,15:00,152.0
10012017,15:00,16:00,151.0
10012017,16:00,17:00,142.0
10012017,17:00,18:00,147.0
10012017,18:00,19:00,138.0
10012017,19:00,20:00,136.0
10012017,20:00,21:00,136.0
10012017,21:00,22:00,114.0
10012017,22:00,23:00,141.0
10012017,23:00,00:00,136.0
11012017,00:00,01:00,121.0
11012017,01:00,02:00,106.0
11012017,02:00,03:00,114.0
11012017,03:00,04:00,107.0
11012017,04:00,05:00,108.0
11012017,05:00,06:00,126.0
11012017,06:00,07:00,111.0
11012017,07:00,08:00,135.0
11012017,08:00,09:00,150.0
11012017,09:00,10:00,118.0
11012017,10:00,11:00,108.0
11012017,11:00,12:00,109.0
11012017,12:00,13:00,137.0
11012017,13:00,14:00,145.0
11012017,14:00,15:00,156.0
11012017,15:00,16:00,161.0
11012017,16:00,17:00,145.0
11012017,17:00,18:00,158.0
11012017,18:00,19:00,137.0
11012017,19:00,20:00,133.0
11012017,20:00,21:00,84.0
11012017,21:00,22:00,82.0
11012017,22:00,23:00,94.0
11012017,23:00,00:00,80.0
12012017,00:00,01:00,113.0
12012017,01:00,02:00,104.0
12012017,02:00,03:00,101.0
12012017,03:00,04:00,119.0
12012017,04:00,05:00,109.0
12012017,05:00,06:00,108.0
12012017,06:00,07:00,121.0
12012017,07:00,08:00,144.0
12012017,08:00,09:00,139.0
12012017,09:00,10:00,148.0
12012017,10:00,11:00,156.0
12012017,11:00,12:00,155.0
12012017,12:00,13:00,126.0
12012017,13:00,14:00,148.0
12012017,14:00,15:00,158.0
12012017,15:00,16:00,158.0
12012017,16:00,17:00,153.0
12012017,17:00,18:00,161.0
12012017,18:00,19:00,164.0
12012017,19:00,20:00,156.0
12012017,20:00,21:00,158.0
12012017,21:00,22:00,154.0
12012017,22:00,23:00,137.0
12012017,23:00,00:00,124.0
13012017,00:00,01:00,78.0
13012017,01:00,02:00,89.0
13012017,02:00,03:00,107.0
13012017,03:00,04:00,105.0
13012017,04:00,05:00,103.0
13012017,05:00,06:00,97.0
13012017,06:00,07:00,106.0
13012017,07:00,08:00,152.0
13012017,08:00,09:00,144.0
13012017,09:00,10:00,145.0
13012017,10:00,11:00,133.0
13012017,11:00,12:00,134.0
13012017,12:00,13:00,148.0
13012017,13:00,14:00,136.0
13012017,14:00,15:00,139.0
13012017,15:00,16:00,142.0
13012017,16:00,17:00,118.0
13012017,17:00,18:00,123.0
13012017,18:00,19:00,88.0
13012017,19:00,20:00,89.0
13012017,20:00,21:00,93.0
13012017,21:00,22:00,96.0
13012017,22:00,23:00,107.0
13012017,23:00,00:00,98.0
14012017,00:00,01:00,71.0
14012017,01:00,02:00,76.0
14012017,02:00,03:00,82.0
14012017,03:00,04:00,87.0
14012017,04:00,05:00,96.0
14012017,05:00,06:00,85.0
14012017,06:00,07:00,77.0
14012017,07:00,08:00,90.0
14012017,08:00,09:00,105.0
14012017,09:00,10:00,112.0
14012017,10:00,11:00,122.0
14012017,11:00,12:00,132.0
14012017,12:00,13:00,114.0
14012017,13:00,14:00,105.0
14012017,14:00,15:00,110.0
14012017,15:00,16:00,88.0
14012017,16:00,17:00,75.0
14012017,17:00,18:00,85.0
14012017,18:00,19:00,75.0
14012017,19:00,20:00,91.0
14012017,20:00,21:00,108.0
14012017,21:00,22:00,94.0
14012017,22:00,23:00,93.0
14012017,23:00,00:00,82.0
15012017,00:00,01:00,92.0
15012017,01:00,02:00,88.0
15012017,02:00,03:00,74.0
15012017,03:00,04:00,73.0
15012017,04:00,05:00,100.0
15012017,05:00,06:00,86.0
15012017,06:00,07:00,77.0
15012017,07:00,08:00,95.0
15012017,08:00,09:00,97.0
15012017,09:00,10:00,107.0
15012017,10:00,11:00,102.0
15012017,11:00,12:00,108.0
15012017,12:00,13:00,94.0
15012017,13:00,14:00,97.0
15012017,14:00,15:00,89.0
15012017,15:00,16:00,124.0
15012017,16:00,17:00,146.0
15012017,17:00,18:00,143.0
15012017,18:00,19:00,153.0
15012017,19:00,20:00,138.0
15012017,20:00,21:00,134.0
15012017,21:00,22:00,148.0
15012017,22:00,23:00,152.0
15012017,23:00,00:00,138.0
16012017,00:00,01:00,114.0
16012017,01:00,02:00,78.0
16012017,02:00,03:00,65.0
16012017,03:00,04:00,71.0
16012017,04:00,05:00,46.0
16012017,05:00,06:00,75.0
16012017,06:00,07:00,145.0
16012017,07:00,08:00,152.0
16012017,08:00,09:00,151.0
16012017,09:00,10:00,162.0
16012017,10:00,11:00,164.0
16012017,11:00,12:00,165.0
16012017,12:00,13:00,165.0
16012017,13:00,14:00,165.0
16012017,14:00,15:00,165.0
16012017,15:00,16:00,165.0
16012017,16:00,17:00,165.0
16012017,17:00,18:00,165.0
16012017,18:00,19:00,164.0
16012017,19:00,20:00,165.0
16012017,20:00,21:00,166.0
16012017,21:00,22:00,170.0
16012017,22:00,23:00,165.0
16012017,23:00,00:00,105.0
17012017,00:00,01:00,89.0
17012017,01:00,02:00,89.0
17012017,02:00,03:00,89.0
17012017,03:00,04:00,89.0
17012017,04:00,05:00,91.0
17012017,05:00,06:00,133.0
17012017,06:00,07:00,158.0
17012017,07:00,08:00,158.0
17012017,08:00,09:00,158.0
17012017,09:00,10:00,162.0
17012017,10:00,11:00,163.0
17012017,11:00,12:00,164.0
17012017,12:00,13:00,164.0
17012017,13:00,14:00,163.0
17012017,14:00,15:00,164.0
17012017,15:00,16:00,163.0
17012017,16:00,17:00,163.0
17012017,17:00,18:00,163.0
17012017,18:00,19:00,163.0
17012017,19:00,20:00,163.0
17012017,20:00,21:00,163.0
17012017,21:00,22:00,163.0
17012017,22:00,23:00,119.0
17012017,23:00,00:00,53.0
18012017,00:00,01:00,48.0
18012017,01:00,02:00,49.0
18012017,02:00,03:00,50.0
18012017,03:00,04:00,50.0
18012017,04:00,05:00,52.0
18012017,05:00,06:00,92.0
18012017,06:00,07:00,153.0
18012017,07:00,08:00,164.0
18012017,08:00,09:00,162.0
18012017,09:00,10:00,161.0
18012017,10:00,11:00,160.0
18012017,11:00,12:00,161.0
18012017,12:00,13:00,162.0
18012017,13:00,14:00,161.0
18012017,14:00,15:00,162.0
18012017,15:00,16:00,164.0
18012017,16:00,17:00,165.0
18012017,17:00,18:00,164.0
18012017,18:00,19:00,164.0
18012017,19:00,20:00,165.0
18012017,20:00,21:00,165.0
18012017,21:00,22:00,166.0
18012017,22:00,23:00,132.0
18012017,23:00,00:00,57.0
19012017,00:00,01:00,49.0
19012017,01:00,02:00,51.0
19012017,02:00,03:00,52.0
19012017,03:00,04:00,52.0
19012017,04:00,05:00,55.0
19012017,05:00,06:00,88.0
19012017,06:00,07:00,149.0
19012017,07:00,08:00,168.0
19012017,08:00,09:00,165.0
19012017,09:00,10:00,164.0
19012017,10:00,11:00,165.0
19012017,11:00,12:00,171.0
19012017,12:00,13:00,172.0
19012017,13:00,14:00,171.0
19012017,14:00,15:00,171.0
19012017,15:00,16:00,170.0
19012017,16:00,17:00,170.0
19012017,17:00,18:00,168.0
19012017,18:00,19:00,160.0
19012017,19:00,20:00,159.0
19012017,20:00,21:00,161.0
19012017,21:00,22:00,160.0
19012017,22:00,23:00,115.0
19012017,23:00,00:00,54.0
20012017,00:00,01:00,51.0
20012017,01:00,02:00,51.0
20012017,02:00,03:00,51.0
20012017,03:00,04:00,51.0
20012017,04:00,05:00,55.0
20012017,05:00,06:00,119.0
20012017,06:00,07:00,153.0
20012017,07:00,08:00,155.0
20012017,08:00,09:00,154.0
20012017,09:00,10:00,154.0
20012017,10:00,11:00,155.0
20012017,11:00,12:00,156.0
20012017,12:00,13:00,158.0
20012017,13:00,14:00,162.0
20012017,14:00,15:00,163.0
20012017,15:00,16:00,163.0
20012017,16:00,17:00,162.0
20012017,17:00,18:00,161.0
20012017,18:00,19:00,159.0
20012017,19:00,20:00,158.0
20012017,20:00,21:00,156.0
20012017,21:00,22:00,156.0
20012017,22:00,23:00,144.0
20012017,23:00,00:00,135.0
21012017,00:00,01:00,95.0
21012017,01:00,02:00,81.0
21012017,02:00,03:00,83.0
21012017,03:00,04:00,98.0
21012017,04:00,05:00,98.0
21012017,05:00,06:00,81.0
21012017,06:00,07:00,84.0
21012017,07:00,08:00,122.0
21012017,08:00,09:00,147.0
21012017,09:00,10:00,167.0
21012017,10:00,11:00,169.0
21012017,11:00,12:00,169.0
21012017,12:00,13:00,169.0
21012017,13:00,14:00,161.0
21012017,14:00,15:00,161.0
21012017,15:00,16:00,169.0
21012017,16:00,17:00,169.0
21012017,17:00,18:00,168.0
21012017,18:00,19:00,169.0
21012017,19:00,20:00,161.0
21012017,20:00,21:00,117.0
21012017,21:00,22:00,100.0
21012017,22:00,23:00,100.0
21012017,23:00,00:00,81.0
22012017,00:00,01:00,71.0
22012017,01:00,02:00,70.0
22012017,02:00,03:00,83.0
22012017,03:00,04:00,98.0
22012017,04:00,05:00,97.0
22012017,05:00,06:00,98.0
22012017,06:00,07:00,98.0
22012017,07:00,08:00,99.0
22012017,08:00,09:00,121.0
22012017,09:00,10:00,149.0
22012017,10:00,11:00,158.0
22012017,11:00,12:00,155.0
22012017,12:00,13:00,135.0
22012017,13:00,14:00,128.0
22012017,14:00,15:00,111.0
22012017,15:00,16:00,110.0
22012017,16:00,17:00,137.0
22012017,17:00,18:00,149.0
22012017,18:00,19:00,164.0
22012017,19:00,20:00,165.0
22012017,20:00,21:00,165.0
22012017,21:00,22:00,165.0
22012017,22:00,23:00,167.0
22012017,23:00,00:00,125.0
23012017,00:00,01:00,158.0
23012017,01:00,02:00,130.0
23012017,02:00,03:00,129.0
23012017,03:00,04:00,131.0
23012017,04:00,05:00,163.0
23012017,05:00,06:00,164.0
23012017,06:00,07:00,160.0
23012017,07:00,08:00,158.0
23012017,08:00,09:00,159.0
23012017,09:00,10:00,159.0
23012017,10:00,11:00,160.0
23012017,11:00,12:00,161.0
23012017,12:00,13:00,167.0
23012017,13:00,14:00,169.0
23012017,14:00,15:00,169.0
23012017,15:00,16:00,169.0
23012017,16:00,17:00,166.0
23012017,17:00,18:00,165.0
23012017,18:00,19:00,165.0
23012017,19:00,20:00,165.0
23012017,20:00,21:00,165.0
23012017,21:00,22:00,165.0
23012017,22:00,23:00,166.0
23012017,23:00,00:00,165.0
24012017,00:00,01:00,151.0
24012017,01:00,02:00,150.0
24012017,02:00,03:00,150.0
24012017,03:00,04:00,150.0
24012017,04:00,05:00,150.0
24012017,05:00,06:00,150.0
24012017,06:00,07:00,159.0
24012017,07:00,08:00,153.0
24012017,08:00,09:00,155.0
24012017,09:00,10:00,154.0
24012017,10:00,11:00,155.0
24012017,11:00,12:00,154.0
24012017,12:00,13:00,155.0
24012017,13:00,14:00,155.0
24012017,14:00,15:00,155.0
24012017,15:00,16:00,154.0
24012017,16:00,17:00,154.0
24012017,17:00,18:00,155.0
24012017,18:00,19:00,155.0
24012017,19:00,20:00,154.0
24012017,20:00,21:00,149.0
24012017,21:00,22:00,125.0
24012017,22:00,23:00,80.0
24012017,23:00,00:00,60.0
25012017,00:00,01:00,80.0
25012017,01:00,02:00,99.0
25012017,02:00,03:00,100.0
25012017,03:00,04:00,100.0
25012017,04:00,05:00,122.0
25012017,05:00,06:00,141.0
25012017,06:00,07:00,158.0
25012017,07:00,08:00,159.0
25012017,08:00,09:00,160.0
25012017,09:00,10:00,163.0
25012017,10:00,11:00,164.0
25012017,11:00,12:00,151.0
25012017,12:00,13:00,155.0
25012017,13:00,14:00,160.0
25012017,14:00,15:00,159.0
25012017,15:00,16:00,160.0
25012017,16:00,17:00,159.0
25012017,17:00,18:00,154.0
25012017,18:00,19:00,155.0
25012017,19:00,20:00,155.0
25012017,20:00,21:00,157.0
25012017,21:00,22:00,160.0
25012017,22:00,23:00,162.0
25012017,23:00,00:00,159.0
26012017,00:00,01:00,102.0
26012017,01:00,02:00,98.0
26012017,02:00,03:00,98.0
26012017,03:00,04:00,87.0
26012017,04:00,05:00,96.0
26012017,05:00,06:00,119.0
26012017,06:00,07:00,154.0
26012017,07:00,08:00,154.0
26012017,08:00,09:00,155.0
26012017,09:00,10:00,129.0
26012017,10:00,11:00,134.0
26012017,11:00,12:00,146.0
26012017,12:00,13:00,126.0
26012017,13:00,14:00,130.0
26012017,14:00,15:00,149.0
26012017,15:00,16:00,154.0
26012017,16:00,17:00,141.0
26012017,17:00,18:00,148.0
26012017,18:00,19:00,155.0
26012017,19:00,20:00,154.0
26012017,20:00,21:00,156.0
26012017,21:00,22:00,155.0
26012017,22:00,23:00,136.0
26012017,23:00,00:00,129.0
27012017,00:00,01:00,128.0
27012017,01:00,02:00,102.0
27012017,02:00,03:00,86.0
27012017,03:00,04:00,97.0
27012017,04:00,05:00,108.0
27012017,05:00,06:00,121.0
27012017,06:00,07:00,142.0
27012017,07:00,08:00,154.0
27012017,08:00,09:00,134.0
27012017,09:00,10:00,138.0
27012017,10:00,11:00,119.0
27012017,11:00,12:00,106.0
27012017,12:00,13:00,119.0
27012017,13:00,14:00,119.0
27012017,14:00,15:00,127.0
27012017,15:00,16:00,154.0
27012017,16:00,17:00,155.0
27012017,17:00,18:00,155.0
27012017,18:00,19:00,155.0
27012017,19:00,20:00,149.0
27012017,20:00,21:00,127.0
27012017,21:00,22:00,95.0
27012017,22:00,23:00,56.0
27012017,23:00,00:00,0.0
28012017,00:00,01:00,0.0
28012017,01:00,02:00,0.0
28012017,02:00,03:00,0.0
28012017,03:00,04:00,0.0
28012017,04:00,05:00,0.0
28012017,05:00,06:00,0.0
28012017,06:00,07:00,0.0
28012017,07:00,08:00,0.0
28012017,08:00,09:00,0.0
28012017,09:00,10:00,0.0
28012017,10:00,11:00,0.0
28012017,11:00,12:00,0.0
28012017,12:00,13:00,0.0
28012017,13:00,14:00,0.0
28012017,14:00,15:00,0.0
28012017,15:00,16:00,0.0
28012017,16:00,17:00,0.0
28012017,17:00,18:00,0.0
28012017,18:00,19:00,0.0
28012017,19:00,20:00,0.0
28012017,20:00,21:00,0.0
28012017,21:00,22:00,0.0
28012017,22:00,23:00,0.0
28012017,23:00,00:00,0.0
29012017,00:00,01:00,0.0
29012017,01:00,02:00,0.0
29012017,02:00,03:00,0.0
29012017,03:00,04:00,0.0
29012017,04:00,05:00,0.0
29012017,05:00,06:00,0.0
29012017,06:00,07:00,0.0
29012017,07:00,08:00,0.0
29012017,08:00,09:00,0.0
29012017,09:00,10:00,0.0
29012017,10:00,11:00,0.0
29012017,11:00,12:00,0.0
29012017,12:00,13:00,0.0
29012017,13:00,14:00,0.0
29012017,14:00,15:00,0.0
29012017,15:00,16:00,0.0
29012017,16:00,17:00,0.0
29012017,17:00,18:00,0.0
29012017,18:00,19:00,0.0
29012017,19:00,20:00,0.0
29012017,20:00,21:00,0.0
29012017,21:00,22:00,0.0
29012017,22:00,23:00,0.0
29012017,23:00,00:00,0.0
30012017,00:00,01:00,0.0
30012017,01:00,02:00,0.0
30012017,02:00,03:00,1.0
30012017,03:00,04:00,26.0
30012017,04:00,05:00,30.0
30012017,05:00,06:00,91.0
30012017,06:00,07:00,136.0
30012017,07:00,08:00,159.0
30012017,08:00,09:00,163.0
30012017,09:00,10:00,161.0
30012017,10:00,11:00,164.0
30012017,11:00,12:00,165.0
30012017,12:00,13:00,164.0
30012017,13:00,14:00,165.0
30012017,14:00,15:00,165.0
30012017,15:00,16:00,164.0
30012017,16:00,17:00,164.0
30012017,17:00,18:00,164.0
30012017,18:00,19:00,164.0
30012017,19:00,20:00,142.0
30012017,20:00,21:00,141.0
30012017,21:00,22:00,123.0
30012017,22:00,23:00,87.0
30012017,23:00,00:00,52.0
31012017,00:00,01:00,20.0
31012017,01:00,02:00,20.0
31012017,02:00,03:00,20.0
31012017,03:00,04:00,20.0
31012017,04:00,05:00,34.0
31012017,05:00,06:00,62.0
31012017,06:00,07:00,128.0
31012017,07:00,08:00,163.0
31012017,08:00,09:00,170.0
31012017,09:00,10:00,170.0
31012017,10:00,11:00,169.0
31012017,11:00,12:00,171.0
31012017,12:00,13:00,184.0
31012017,13:00,14:00,184.0
31012017,14:00,15:00,184.0
31012017,15:00,16:00,185.0
31012017,16:00,17:00,184.0
31012017,17:00,18:00,184.0
31012017,18:00,19:00,184.0
31012017,19:00,20:00,182.0
31012017,20:00,21:00,171.0
31012017,21:00,22:00,169.0
31012017,22:00,23:00,138.0
31012017,23:00,00:00,94.0
1022017,00:00,01:00,51.0
1022017,01:00,02:00,56.0
1022017,02:00,03:00,54.0
1022017,03:00,04:00,54.0
1022017,04:00,05:00,57.0
1022017,05:00,06:00,109.0
1022017,06:00,07:00,154.0
1022017,07:00,08:00,177.0
1022017,08:00,09:00,178.0
1022017,09:00,10:00,176.0
1022017,10:00,11:00,177.0
1022017,11:00,12:00,176.0
1022017,12:00,13:00,176.0
1022017,13:00,14:00,176.0
1022017,14:00,15:00,176.0
1022017,15:00,16:00,176.0
1022017,16:00,17:00,173.0
1022017,17:00,18:00,177.0
1022017,18:00,19:00,176.0
1022017,19:00,20:00,177.0
1022017,20:00,21:00,171.0
1022017,21:00,22:00,142.0
1022017,22:00,23:00,80.0
1022017,23:00,00:00,48.0
2022017,00:00,01:00,49.0
2022017,01:00,02:00,23.0
2022017,02:00,03:00,21.0
2022017,03:00,04:00,20.0
2022017,04:00,05:00,22.0
2022017,05:00,06:00,37.0
2022017,06:00,07:00,87.0
2022017,07:00,08:00,151.0
2022017,08:00,09:00,169.0
2022017,09:00,10:00,173.0
2022017,10:00,11:00,174.0
2022017,11:00,12:00,174.0
2022017,12:00,13:00,175.0
2022017,13:00,14:00,181.0
2022017,14:00,15:00,183.0
2022017,15:00,16:00,184.0
2022017,16:00,17:00,183.0
2022017,17:00,18:00,183.0
2022017,18:00,19:00,183.0
2022017,19:00,20:00,182.0
2022017,20:00,21:00,112.0
2022017,21:00,22:00,50.0
2022017,22:00,23:00,49.0
2022017,23:00,00:00,51.0
3022017,00:00,01:00,49.0
3022017,01:00,02:00,50.0
3022017,02:00,03:00,50.0
3022017,03:00,04:00,49.0
3022017,04:00,05:00,50.0
3022017,05:00,06:00,61.0
3022017,06:00,07:00,130.0
3022017,07:00,08:00,168.0
3022017,08:00,09:00,168.0
3022017,09:00,10:00,178.0
3022017,10:00,11:00,179.0
3022017,11:00,12:00,172.0
3022017,12:00,13:00,177.0
3022017,13:00,14:00,178.0
3022017,14:00,15:00,179.0
3022017,15:00,16:00,181.0
3022017,16:00,17:00,184.0
3022017,17:00,18:00,183.0
3022017,18:00,19:00,184.0
3022017,19:00,20:00,171.0
3022017,20:00,21:00,114.0
3022017,21:00,22:00,56.0
3022017,22:00,23:00,29.0
3022017,23:00,00:00,15.0
4022017,00:00,01:00,20.0
4022017,01:00,02:00,20.0
4022017,02:00,03:00,20.0
4022017,03:00,04:00,22.0
4022017,04:00,05:00,48.0
4022017,05:00,06:00,72.0
4022017,06:00,07:00,99.0
4022017,07:00,08:00,154.0
4022017,08:00,09:00,165.0
4022017,09:00,10:00,164.0
4022017,10:00,11:00,173.0
4022017,11:00,12:00,174.0
4022017,12:00,13:00,173.0
4022017,13:00,14:00,174.0
4022017,14:00,15:00,174.0
4022017,15:00,16:00,175.0
4022017,16:00,17:00,175.0
4022017,17:00,18:00,175.0
4022017,18:00,19:00,175.0
4022017,19:00,20:00,175.0
4022017,20:00,21:00,174.0
4022017,21:00,22:00,154.0
4022017,22:00,23:00,79.0
4022017,23:00,00:00,28.0
5022017,00:00,01:00,0.0
5022017,01:00,02:00,0.0
5022017,02:00,03:00,0.0
5022017,03:00,04:00,0.0
5022017,04:00,05:00,0.0
5022017,05:00,06:00,0.0
5022017,06:00,07:00,0.0
5022017,07:00,08:00,0.0
5022017,08:00,09:00,0.0
5022017,09:00,10:00,0.0
5022017,10:00,11:00,0.0
5022017,11:00,12:00,0.0
5022017,12:00,13:00,0.0
5022017,13:00,14:00,0.0
5022017,14:00,15:00,0.0
5022017,15:00,16:00,0.0
5022017,16:00,17:00,0.0
5022017,17:00,18:00,0.0
5022017,18:00,19:00,0.0
5022017,19:00,20:00,0.0
5022017,20:00,21:00,0.0
5022017,21:00,22:00,0.0
5022017,22:00,23:00,0.0
5022017,23:00,00:00,0.0
6022017,00:00,01:00,0.0
6022017,01:00,02:00,0.0
6022017,02:00,03:00,0.0
6022017,03:00,04:00,42.0
6022017,04:00,05:00,51.0
6022017,05:00,06:00,98.0
6022017,06:00,07:00,170.0
6022017,07:00,08:00,172.0
