date,start,end,11WD2WBW1000039N,11WD2WBW2000040U
8012020,22:00,23:00,91,91
8012020,23:00,00:00,97,94
9012020,00:00,01:00,90,91
9012020,01:00,02:00,94,93
9012020,02:00,03:00,90,90
9012020,03:00,04:00,96,92
9012020,04:00,05:00,91,94
9012020,05:00,06:00,98,93
9012020,06:00,07:00,104,100
9012020,07:00,08:00,114,115
9012020,08:00,09:00,125,124
9012020,09:00,10:00,126,124
9012020,10:00,11:00,126,125
9012020,11:00,12:00,126,126
9012020,12:00,13:00,127,126
9012020,13:00,14:00,124,127
9012020,14:00,15:00,118,127
9012020,15:00,16:00,121,124
9012020,16:00,17:00,120,109
9012020,17:00,18:00,106,103
9012020,18:00,19:00,101,103
9012020,19:00,20:00,113,109
9012020,20:00,21:00,113,112
9012020,21:00,22:00,111,112
9012020,22:00,23:00,101,105
9012020,23:00,00:00,106,105
10012020,00:00,01:00,103,103
10012020,01:00,02:00,103,108
10012020,02:00,03:00,102,101
10012020,03:00,04:00,106,104
10012020,04:00,05:00,104,103
10012020,05:00,06:00,108,103
10012020,06:00,07:00,114,110
10012020,07:00,08:00,120,125
10012020,08:00,09:00,120,125
10012020,09:00,10:00,120,124
10012020,10:00,11:00,120,125
10012020,11:00,12:00,121,124
10012020,12:00,13:00,122,122
10012020,13:00,14:00,122,119
10012020,14:00,15:00,119,118
10012020,15:00,16:00,115,117
10012020,16:00,17:00,112,107
10012020,17:00,18:00,102,102
10012020,18:00,19:00,95,89
10012020,19:00,20:00,97,94
10012020,20:00,21:00,93,91
10012020,21:00,22:00,94,93
10012020,22:00,23:00,100,88
10012020,23:00,00:00,101,87
11012020,00:00,01:00,85,79
11012020,01:00,02:00,84,79
11012020,02:00,03:00,82,79
11012020,03:00,04:00,82,79
11012020,04:00,05:00,81,68
11012020,05:00,06:00,77,59
11012020,06:00,07:00,57,55
11012020,07:00,08:00,56,54
11012020,08:00,09:00,56,55
11012020,09:00,10:00,52,54
11012020,10:00,11:00,53,55
11012020,11:00,12:00,52,56
11012020,12:00,13:00,51,56
11012020,13:00,14:00,59,37
11012020,14:00,15:00,56,37
11012020,15:00,16:00,53,37
11012020,16:00,17:00,51,52
11012020,17:00,18:00,52,51
11012020,18:00,19:00,52,52
11012020,19:00,20:00,52,37
11012020,20:00,21:00,50,38
11012020,21:00,22:00,52,39
11012020,22:00,23:00,57,38
11012020,23:00,00:00,63,38
12012020,00:00,01:00,65,38
12012020,01:00,02:00,81,38
12012020,02:00,03:00,64,38
12012020,03:00,04:00,68,38
12012020,04:00,05:00,52,36
12012020,05:00,06:00,53,36
12012020,06:00,07:00,53,36
12012020,07:00,08:00,54,36
12012020,08:00,09:00,53,36
12012020,09:00,10:00,54,36
12012020,10:00,11:00,53,36
12012020,11:00,12:00,55,37
12012020,12:00,13:00,52,37
12012020,13:00,14:00,50,36
12012020,14:00,15:00,49,36
12012020,15:00,16:00,49,36
12012020,16:00,17:00,49,36
12012020,17:00,18:00,48,36
12012020,18:00,19:00,48,36
12012020,19:00,20:00,49,36
12012020,20:00,21:00,53,36
12012020,21:00,22:00,52,37
12012020,22:00,23:00,70,38
12012020,23:00,00:00,71,47
13012020,00:00,01:00,70,62
13012020,01:00,02:00,76,95
13012020,02:00,03:00,59,87
13012020,03:00,04:00,63,87
13012020,04:00,05:00,57,86
13012020,05:00,06:00,64,98
13012020,06:00,07:00,108,108
13012020,07:00,08:00,118,123
13012020,08:00,09:00,118,122
13012020,09:00,10:00,123,123
13012020,10:00,11:00,123,123
13012020,11:00,12:00,124,124
13012020,12:00,13:00,125,125
13012020,13:00,14:00,125,124
13012020,14:00,15:00,113,118
13012020,15:00,16:00,117,120
13012020,16:00,17:00,119,119
13012020,17:00,18:00,120,123
13012020,18:00,19:00,121,120
13012020,19:00,20:00,121,122
13012020,20:00,21:00,119,118
13012020,21:00,22:00,123,119
13012020,22:00,23:00,104,101
13012020,23:00,00:00,98,102
14012020,00:00,01:00,98,102
14012020,01:00,02:00,98,102
14012020,02:00,03:00,95,95
14012020,03:00,04:00,101,102
14012020,04:00,05:00,101,103
14012020,05:00,06:00,105,107
14012020,06:00,07:00,116,114
14012020,07:00,08:00,125,125
14012020,08:00,09:00,126,125
14012020,09:00,10:00,126,125
14012020,10:00,11:00,127,126
14012020,11:00,12:00,126,125
14012020,12:00,13:00,126,126
14012020,13:00,14:00,127,127
14012020,14:00,15:00,123,122
14012020,15:00,16:00,124,125
14012020,16:00,17:00,118,121
14012020,17:00,18:00,119,117
14012020,18:00,19:00,110,111
14012020,19:00,20:00,112,116
14012020,20:00,21:00,110,113
14012020,21:00,22:00,116,112
14012020,22:00,23:00,104,103
14012020,23:00,00:00,104,102
15012020,00:00,01:00,91,90
15012020,01:00,02:00,115,111
15012020,02:00,03:00,108,107
15012020,03:00,04:00,114,113
15012020,04:00,05:00,111,108
15012020,05:00,06:00,113,115
15012020,06:00,07:00,118,124
15012020,07:00,08:00,124,126
15012020,08:00,09:00,126,127
15012020,09:00,10:00,126,127
15012020,10:00,11:00,123,123
15012020,11:00,12:00,126,128
15012020,12:00,13:00,126,129
15012020,13:00,14:00,123,129
15012020,14:00,15:00,123,129
15012020,15:00,16:00,126,129
15012020,16:00,17:00,124,125
15012020,17:00,18:00,120,124
15012020,18:00,19:00,110,114
15012020,19:00,20:00,118,116
15012020,20:00,21:00,112,116
15012020,21:00,22:00,114,117
15012020,22:00,23:00,111,116
15012020,23:00,00:00,113,117
16012020,00:00,01:00,108,116
16012020,01:00,02:00,113,109
16012020,02:00,03:00,106,106
16012020,03:00,04:00,110,111
16012020,04:00,05:00,112,112
16012020,05:00,06:00,109,112
16012020,06:00,07:00,114,111
16012020,07:00,08:00,121,122
16012020,08:00,09:00,123,122
16012020,09:00,10:00,126,125
16012020,10:00,11:00,126,125
16012020,11:00,12:00,127,127
16012020,12:00,13:00,128,128
16012020,13:00,14:00,129,128
16012020,14:00,15:00,128,128
16012020,15:00,16:00,126,128
16012020,16:00,17:00,124,125
16012020,17:00,18:00,118,112
16012020,18:00,19:00,111,111
16012020,19:00,20:00,113,112
16012020,20:00,21:00,110,111
16012020,21:00,22:00,115,110
16012020,22:00,23:00,100,98
16012020,23:00,00:00,107,106
17012020,00:00,01:00,100,104
17012020,01:00,02:00,103,107
17012020,02:00,03:00,98,106
17012020,03:00,04:00,104,107
17012020,04:00,05:00,100,107
17012020,05:00,06:00,103,105
17012020,06:00,07:00,102,104
17012020,07:00,08:00,110,109
17012020,08:00,09:00,119,119
17012020,09:00,10:00,122,126
17012020,10:00,11:00,122,125
17012020,11:00,12:00,125,126
17012020,12:00,13:00,118,127
17012020,13:00,14:00,112,125
17012020,14:00,15:00,94,128
17012020,15:00,16:00,103,118
17012020,16:00,17:00,109,108
17012020,17:00,18:00,103,106
17012020,18:00,19:00,90,100
17012020,19:00,20:00,91,103
17012020,20:00,21:00,91,103
17012020,21:00,22:00,84,98
17012020,22:00,23:00,69,95
17012020,23:00,00:00,72,98
18012020,00:00,01:00,64,98
18012020,01:00,02:00,63,98
18012020,02:00,03:00,61,92
18012020,03:00,04:00,63,98
18012020,04:00,05:00,61,91
18012020,05:00,06:00,61,87
18012020,06:00,07:00,61,66
18012020,07:00,08:00,57,57
18012020,08:00,09:00,53,56
18012020,09:00,10:00,50,49
18012020,10:00,11:00,48,48
18012020,11:00,12:00,49,48
18012020,12:00,13:00,46,48
18012020,13:00,14:00,50,44
18012020,14:00,15:00,54,33
18012020,15:00,16:00,57,33
18012020,16:00,17:00,58,33
18012020,17:00,18:00,75,34
18012020,18:00,19:00,73,66
18012020,19:00,20:00,69,63
18012020,20:00,21:00,67,63
18012020,21:00,22:00,62,61
18012020,22:00,23:00,57,42
18012020,23:00,00:00,59,37
19012020,00:00,01:00,41,38
19012020,01:00,02:00,35,38
19012020,02:00,03:00,37,34
19012020,03:00,04:00,37,36
19012020,04:00,05:00,37,35
19012020,05:00,06:00,37,36
19012020,06:00,07:00,37,35
19012020,07:00,08:00,36,36
19012020,08:00,09:00,36,36
19012020,09:00,10:00,36,36
19012020,10:00,11:00,36,35
19012020,11:00,12:00,37,36
19012020,12:00,13:00,37,35
19012020,13:00,14:00,36,37
19012020,14:00,15:00,36,35
19012020,15:00,16:00,37,36
19012020,16:00,17:00,36,36
19012020,17:00,18:00,40,36
19012020,18:00,19:00,60,37
19012020,19:00,20:00,62,31
19012020,20:00,21:00,60,32
19012020,21:00,22:00,59,33
19012020,22:00,23:00,56,38
19012020,23:00,00:00,52,60
20012020,00:00,01:00,62,71
20012020,01:00,02:00,63,64
20012020,02:00,03:00,64,62
20012020,03:00,04:00,66,60
20012020,04:00,05:00,82,60
20012020,05:00,06:00,84,64
20012020,06:00,07:00,89,89
20012020,07:00,08:00,108,101
20012020,08:00,09:00,112,110
20012020,09:00,10:00,119,117
20012020,10:00,11:00,122,122
20012020,11:00,12:00,123,123
20012020,12:00,13:00,122,115
20012020,13:00,14:00,120,121
20012020,14:00,15:00,117,119
20012020,15:00,16:00,120,122
20012020,16:00,17:00,115,116
20012020,17:00,18:00,114,115
20012020,18:00,19:00,108,107
20012020,19:00,20:00,113,106
20012020,20:00,21:00,105,106
20012020,21:00,22:00,104,107
20012020,22:00,23:00,99,99
20012020,23:00,00:00,107,102
21012020,00:00,01:00,99,100
21012020,01:00,02:00,96,97
21012020,02:00,03:00,89,92
21012020,03:00,04:00,96,98
21012020,04:00,05:00,91,93
21012020,05:00,06:00,93,95
21012020,06:00,07:00,95,97
21012020,07:00,08:00,112,109
21012020,08:00,09:00,111,107
21012020,09:00,10:00,116,91
21012020,10:00,11:00,121,62
21012020,11:00,12:00,117,43
21012020,12:00,13:00,118,46
21012020,13:00,14:00,120,70
21012020,14:00,15:00,108,100
21012020,15:00,16:00,102,106
21012020,16:00,17:00,121,122
21012020,17:00,18:00,124,123
21012020,18:00,19:00,123,122
21012020,19:00,20:00,115,113
21012020,20:00,21:00,102,102
21012020,21:00,22:00,105,102
21012020,22:00,23:00,93,96
21012020,23:00,00:00,92,98
22012020,00:00,01:00,91,92
22012020,01:00,02:00,96,93
22012020,02:00,03:00,84,95
22012020,03:00,04:00,76,30
22012020,04:00,05:00,88,0
22012020,05:00,06:00,87,7
22012020,06:00,07:00,91,69
22012020,07:00,08:00,91,117
22012020,08:00,09:00,105,124
22012020,09:00,10:00,121,123
22012020,10:00,11:00,93,125
22012020,11:00,12:00,91,125
22012020,12:00,13:00,90,125
22012020,13:00,14:00,98,126
22012020,14:00,15:00,114,124
22012020,15:00,16:00,124,83
22012020,16:00,17:00,125,80
22012020,17:00,18:00,126,89
22012020,18:00,19:00,122,119
22012020,19:00,20:00,123,122
22012020,20:00,21:00,106,104
22012020,21:00,22:00,106,107
22012020,22:00,23:00,93,91
22012020,23:00,00:00,93,93
23012020,00:00,01:00,87,89
23012020,01:00,02:00,92,89
23012020,02:00,03:00,87,87
23012020,03:00,04:00,90,88
23012020,04:00,05:00,90,88
23012020,05:00,06:00,102,82
23012020,06:00,07:00,116,89
23012020,07:00,08:00,114,116
23012020,08:00,09:00,113,113
23012020,09:00,10:00,115,116
23012020,10:00,11:00,112,116
23012020,11:00,12:00,111,116
23012020,12:00,13:00,109,113
23012020,13:00,14:00,112,115
23012020,14:00,15:00,104,101
23012020,15:00,16:00,123,123
23012020,16:00,17:00,125,124
23012020,17:00,18:00,125,124
23012020,18:00,19:00,124,125
23012020,19:00,20:00,124,123
23012020,20:00,21:00,120,120
23012020,21:00,22:00,101,102
23012020,22:00,23:00,84,81
23012020,23:00,00:00,87,81
24012020,00:00,01:00,83,84
24012020,01:00,02:00,91,83
24012020,02:00,03:00,87,84
24012020,03:00,04:00,93,88
24012020,04:00,05:00,87,84
24012020,05:00,06:00,98,84
24012020,06:00,07:00,96,94
24012020,07:00,08:00,109,110
24012020,08:00,09:00,119,117
24012020,09:00,10:00,119,118
24012020,10:00,11:00,117,113
24012020,11:00,12:00,122,119
24012020,12:00,13:00,119,116
24012020,13:00,14:00,119,115
24012020,14:00,15:00,101,103
24012020,15:00,16:00,107,109
24012020,16:00,17:00,117,116
24012020,17:00,18:00,119,118
24012020,18:00,19:00,121,119
24012020,19:00,20:00,122,120
24012020,20:00,21:00,96,98
24012020,21:00,22:00,94,91
24012020,22:00,23:00,89,77
24012020,23:00,00:00,102,70
25012020,00:00,01:00,106,69
25012020,01:00,02:00,110,65
25012020,02:00,03:00,104,71
25012020,03:00,04:00,109,71
25012020,04:00,05:00,109,67
25012020,05:00,06:00,100,67
25012020,06:00,07:00,68,70
25012020,07:00,08:00,59,67
25012020,08:00,09:00,57,65
25012020,09:00,10:00,58,65
25012020,10:00,11:00,69,72
25012020,11:00,12:00,65,67
25012020,12:00,13:00,60,62
25012020,13:00,14:00,53,60
25012020,14:00,15:00,55,56
25012020,15:00,16:00,60,60
25012020,16:00,17:00,54,55
25012020,17:00,18:00,76,70
25012020,18:00,19:00,79,77
25012020,19:00,20:00,76,76
25012020,20:00,21:00,58,58
25012020,21:00,22:00,55,54
25012020,22:00,23:00,58,56
25012020,23:00,00:00,57,57
26012020,00:00,01:00,55,55
26012020,01:00,02:00,51,51
26012020,02:00,03:00,54,51
26012020,03:00,04:00,56,53
26012020,04:00,05:00,55,54
26012020,05:00,06:00,50,51
26012020,06:00,07:00,48,51
26012020,07:00,08:00,48,54
26012020,08:00,09:00,48,59
26012020,09:00,10:00,49,59
26012020,10:00,11:00,49,57
26012020,11:00,12:00,49,56
26012020,12:00,13:00,49,54
26012020,13:00,14:00,49,53
26012020,14:00,15:00,49,54
26012020,15:00,16:00,48,53
26012020,16:00,17:00,45,52
26012020,17:00,18:00,47,55
26012020,18:00,19:00,47,55
26012020,19:00,20:00,48,56
26012020,20:00,21:00,47,55
26012020,21:00,22:00,47,55
26012020,22:00,23:00,47,55
26012020,23:00,00:00,47,56
27012020,00:00,01:00,47,56
27012020,01:00,02:00,53,64
27012020,02:00,03:00,63,70
27012020,03:00,04:00,80,65
27012020,04:00,05:00,83,64
27012020,05:00,06:00,86,73
27012020,06:00,07:00,99,88
27012020,07:00,08:00,116,115
27012020,08:00,09:00,124,123
27012020,09:00,10:00,125,123
27012020,10:00,11:00,125,124
27012020,11:00,12:00,125,124
27012020,12:00,13:00,124,124
27012020,13:00,14:00,126,126
27012020,14:00,15:00,118,121
27012020,15:00,16:00,124,124
27012020,16:00,17:00,113,123
27012020,17:00,18:00,112,124
27012020,18:00,19:00,105,107
27012020,19:00,20:00,113,108
27012020,20:00,21:00,112,108
27012020,21:00,22:00,114,106
27012020,22:00,23:00,105,105
27012020,23:00,00:00,110,107
28012020,00:00,01:00,107,107
28012020,01:00,02:00,106,107
28012020,02:00,03:00,105,100
28012020,03:00,04:00,109,106
28012020,04:00,05:00,106,103
28012020,05:00,06:00,105,102
28012020,06:00,07:00,112,109
28012020,07:00,08:00,121,122
28012020,08:00,09:00,124,125
28012020,09:00,10:00,124,125
28012020,10:00,11:00,123,124
28012020,11:00,12:00,125,125
28012020,12:00,13:00,126,125
28012020,13:00,14:00,124,123
28012020,14:00,15:00,110,116
28012020,15:00,16:00,118,119
28012020,16:00,17:00,122,121
28012020,17:00,18:00,120,116
28012020,18:00,19:00,121,116
28012020,19:00,20:00,120,116
28012020,20:00,21:00,116,117
28012020,21:00,22:00,118,116
28012020,22:00,23:00,106,105
28012020,23:00,00:00,109,106
29012020,00:00,01:00,107,107
29012020,01:00,02:00,108,111
29012020,02:00,03:00,102,99
29012020,03:00,04:00,110,103
29012020,04:00,05:00,111,109
29012020,05:00,06:00,110,111
29012020,06:00,07:00,114,114
29012020,07:00,08:00,123,120
29012020,08:00,09:00,124,122
29012020,09:00,10:00,125,124
29012020,10:00,11:00,120,120
29012020,11:00,12:00,111,119
29012020,12:00,13:00,109,107
29012020,13:00,14:00,117,107
29012020,14:00,15:00,98,101
29012020,15:00,16:00,113,108
29012020,16:00,17:00,110,110
29012020,17:00,18:00,109,113
29012020,18:00,19:00,108,116
29012020,19:00,20:00,106,106
29012020,20:00,21:00,106,104
29012020,21:00,22:00,104,105
29012020,22:00,23:00,92,95
29012020,23:00,00:00,90,103
30012020,00:00,01:00,88,102
30012020,01:00,02:00,92,102
30012020,02:00,03:00,88,97
30012020,03:00,04:00,94,98
30012020,04:00,05:00,95,96
30012020,05:00,06:00,100,98
30012020,06:00,07:00,102,102
30012020,07:00,08:00,117,114
30012020,08:00,09:00,114,116
30012020,09:00,10:00,120,114
30012020,10:00,11:00,114,112
30012020,11:00,12:00,116,116
30012020,12:00,13:00,115,116
30012020,13:00,14:00,117,116
30012020,14:00,15:00,121,116
30012020,15:00,16:00,120,117
30012020,16:00,17:00,115,115
30012020,17:00,18:00,112,116
30012020,18:00,19:00,107,108
30012020,19:00,20:00,116,109
30012020,20:00,21:00,109,111
30012020,21:00,22:00,110,111
30012020,22:00,23:00,99,98
30012020,23:00,00:00,86,89
31012020,00:00,01:00,82,85
31012020,01:00,02:00,89,88
31012020,02:00,03:00,80,80
31012020,03:00,04:00,80,80
31012020,04:00,05:00,78,77
31012020,05:00,06:00,96,94
31012020,06:00,07:00,114,110
31012020,07:00,08:00,125,124
31012020,08:00,09:00,122,125
31012020,09:00,10:00,122,126
31012020,10:00,11:00,119,121
31012020,11:00,12:00,126,121
31012020,12:00,13:00,126,121
31012020,13:00,14:00,124,120
31012020,14:00,15:00,112,113
31012020,15:00,16:00,111,112
31012020,16:00,17:00,109,107
31012020,17:00,18:00,107,104
31012020,18:00,19:00,103,104
31012020,19:00,20:00,105,103
31012020,20:00,21:00,108,107
31012020,21:00,22:00,103,107
31012020,22:00,23:00,92,92
31012020,23:00,00:00,94,98
1022020,00:00,01:00,90,94
1022020,01:00,02:00,90,93
1022020,02:00,03:00,86,88
1022020,03:00,04:00,89,90
1022020,04:00,05:00,83,83
1022020,05:00,06:00,79,74
1022020,06:00,07:00,56,59
1022020,07:00,08:00,52,57
1022020,08:00,09:00,53,58
1022020,09:00,10:00,52,47
1022020,10:00,11:00,52,41
1022020,11:00,12:00,56,41
1022020,12:00,13:00,55,42
1022020,13:00,14:00,57,42
1022020,14:00,15:00,67,42
1022020,15:00,16:00,61,42
1022020,16:00,17:00,61,42
1022020,17:00,18:00,61,42
1022020,18:00,19:00,61,42
1022020,19:00,20:00,62,41
1022020,20:00,21:00,59,41
1022020,21:00,22:00,57,39
1022020,22:00,23:00,65,37
1022020,23:00,00:00,67,39
2022020,00:00,01:00,68,40
2022020,01:00,02:00,65,43
2022020,02:00,03:00,66,44
2022020,03:00,04:00,66,43
2022020,04:00,05:00,64,43
2022020,05:00,06:00,61,43
2022020,06:00,07:00,48,41
2022020,07:00,08:00,47,40
2022020,08:00,09:00,47,40
2022020,09:00,10:00,47,36
2022020,10:00,11:00,41,38
2022020,11:00,12:00,41,38
2022020,12:00,13:00,40,38
2022020,13:00,14:00,39,38
2022020,14:00,15:00,39,39
2022020,15:00,16:00,38,39
2022020,16:00,17:00,37,38
2022020,17:00,18:00,36,38
2022020,18:00,19:00,36,38
2022020,19:00,20:00,36,38
2022020,20:00,21:00,38,38
2022020,21:00,22:00,46,41
2022020,22:00,23:00,56,50
2022020,23:00,00:00,66,49
3022020,00:00,01:00,73,54
3022020,01:00,02:00,81,62
3022020,02:00,03:00,67,61
3022020,03:00,04:00,65,60
3022020,04:00,05:00,56,60
3022020,05:00,06:00,60,64
3022020,06:00,07:00,74,99
3022020,07:00,08:00,86,126
3022020,08:00,09:00,90,126
3022020,09:00,10:00,91,127
3022020,10:00,11:00,93,128
3022020,11:00,12:00,93,129
3022020,12:00,13:00,101,129
3022020,13:00,14:00,118,127
3022020,14:00,15:00,124,127
3022020,15:00,16:00,125,126
3022020,16:00,17:00,120,126
3022020,17:00,18:00,116,116
3022020,18:00,19:00,106,109
3022020,19:00,20:00,115,113
3022020,20:00,21:00,115,115
3022020,21:00,22:00,118,116
3022020,22:00,23:00,110,107
3022020,23:00,00:00,108,103
4022020,00:00,01:00,103,99
4022020,01:00,02:00,103,98
4022020,02:00,03:00,96,92
4022020,03:00,04:00,107,93
4022020,04:00,05:00,107,94
4022020,05:00,06:00,107,97
4022020,06:00,07:00,110,104
4022020,07:00,08:00,116,116
4022020,08:00,09:00,119,119
4022020,09:00,10:00,118,115
4022020,10:00,11:00,110,108
4022020,11:00,12:00,116,111
4022020,12:00,13:00,116,108
4022020,13:00,14:00,121,115
4022020,14:00,15:00,113,116
4022020,15:00,16:00,116,114
4022020,16:00,17:00,107,112
4022020,17:00,18:00,115,111
4022020,18:00,19:00,112,104
4022020,19:00,20:00,114,116
4022020,20:00,21:00,111,113
4022020,21:00,22:00,108,110
4022020,22:00,23:00,96,98
4022020,23:00,00:00,84,84
5022020,00:00,01:00,99,98
5022020,01:00,02:00,99,100
5022020,02:00,03:00,95,90
5022020,03:00,04:00,103,97
5022020,04:00,05:00,103,99
5022020,05:00,06:00,102,103
5022020,06:00,07:00,104,108
5022020,07:00,08:00,117,119
5022020,08:00,09:00,117,117
5022020,09:00,10:00,118,115
5022020,10:00,11:00,115,115
5022020,11:00,12:00,119,119
5022020,12:00,13:00,119,121
5022020,13:00,14:00,124,123
5022020,14:00,15:00,122,120
5022020,15:00,16:00,125,123
5022020,16:00,17:00,124,123
5022020,17:00,18:00,118,117
5022020,18:00,19:00,110,108
5022020,19:00,20:00,112,106
5022020,20:00,21:00,109,105
5022020,21:00,22:00,108,106
5022020,22:00,23:00,103,98
5022020,23:00,00:00,102,98
6022020,00:00,01:00,95,97
6022020,01:00,02:00,96,97
6022020,02:00,03:00,94,92
6022020,03:00,04:00,99,101
6022020,04:00,05:00,100,97
6022020,05:00,06:00,103,97
6022020,06:00,07:00,104,103
