Timestamp,11WD8JAEN1L---AD,11WD8JAEN1L---BB,11WD8JAEN1L---C9,11WD8JAEN1L---D7,11WD8JAEN1L---E5,11WD8JAEN1L---F3
2016-01-05 21:00:00,199,333,357,425,331,342
2016-01-05 22:00:00,199,327,356,426,334,342
2016-01-05 23:00:00,197,399,356,406,411,349
2016-01-06 00:00:00,218,413,420,416,438,425
2016-01-06 01:00:00,221,419,442,434,445,456
2016-01-06 02:00:00,216,416,433,462,445,464
2016-01-06 03:00:00,232,411,421,470,448,464
2016-01-06 04:00:00,400,416,415,460,445,450
2016-01-06 05:00:00,470,418,436,485,443,461
2016-01-06 06:00:00,487,429,448,491,444,470
2016-01-06 07:00:00,491,419,458,496,440,472
2016-01-06 08:00:00,488,400,449,495,429,464
2016-01-06 09:00:00,472,385,430,476,427,451
2016-01-06 10:00:00,492,406,454,493,452,471
2016-01-06 11:00:00,500,416,465,497,463,472
2016-01-06 12:00:00,495,410,466,496,463,472
2016-01-06 13:00:00,493,416,464,492,474,472
2016-01-06 14:00:00,495,424,463,493,463,471
2016-01-06 15:00:00,499,431,466,494,461,474
2016-01-06 16:00:00,501,426,462,495,463,477
2016-01-06 17:00:00,497,418,461,496,459,476
2016-01-06 18:00:00,494,405,459,493,455,474
2016-01-06 19:00:00,495,408,461,495,457,481
2016-01-06 20:00:00,474,411,415,432,446,427
2016-01-06 21:00:00,471,409,405,420,449,414
2016-01-06 22:00:00,464,413,404,415,448,408
2016-01-06 23:00:00,454,410,401,419,448,410
2016-01-07 00:00:00,447,419,452,482,468,465
2016-01-07 01:00:00,443,431,466,493,471,473
2016-01-07 02:00:00,470,431,457,493,470,471
2016-01-07 03:00:00,489,433,455,490,467,471
2016-01-07 04:00:00,491,429,467,475,469,473
2016-01-07 05:00:00,492,431,470,478,481,473
2016-01-07 06:00:00,494,431,466,465,484,473
2016-01-07 07:00:00,497,433,467,447,482,472
2016-01-07 08:00:00,499,425,468,449,486,472
2016-01-07 09:00:00,493,431,462,458,484,469
2016-01-07 10:00:00,497,429,472,474,481,472
2016-01-07 11:00:00,498,432,476,476,483,472
2016-01-07 12:00:00,496,431,472,473,481,470
2016-01-07 13:00:00,489,435,460,464,482,470
2016-01-07 14:00:00,467,431,426,472,420,425
2016-01-07 15:00:00,473,416,424,474,456,421
2016-01-07 16:00:00,485,418,425,473,464,428
2016-01-07 17:00:00,458,412,418,472,416,414
2016-01-07 18:00:00,471,411,432,452,420,437
2016-01-07 19:00:00,427,408,406,409,409,411
2016-01-07 20:00:00,451,418,417,412,434,418
2016-01-07 21:00:00,432,407,398,407,393,402
2016-01-07 22:00:00,387,416,394,407,374,350
2016-01-07 23:00:00,354,398,364,380,335,346
2016-01-08 00:00:00,337,340,348,408,312,345
2016-01-08 01:00:00,332,332,344,406,307,337
2016-01-08 02:00:00,337,358,346,408,315,332
2016-01-08 03:00:00,336,342,347,406,314,329
2016-01-08 04:00:00,336,340,349,389,317,330
2016-01-08 05:00:00,334,341,345,387,323,327
2016-01-08 06:00:00,345,339,358,408,331,340
2016-01-08 07:00:00,346,328,366,419,317,345
2016-01-08 08:00:00,348,336,365,408,281,346
2016-01-08 09:00:00,347,343,366,405,274,345
2016-01-08 10:00:00,345,348,359,394,306,320
2016-01-08 11:00:00,348,356,360,413,319,338
2016-01-08 12:00:00,346,367,361,415,321,345
2016-01-08 13:00:00,348,362,365,417,323,346
2016-01-08 14:00:00,347,348,364,416,324,345
2016-01-08 15:00:00,347,352,351,417,325,346
2016-01-08 16:00:00,346,358,335,420,320,337
2016-01-08 17:00:00,378,374,359,450,384,361
2016-01-08 18:00:00,489,423,452,480,459,459
2016-01-08 19:00:00,494,420,475,484,466,475
2016-01-08 20:00:00,495,426,473,484,414,475
2016-01-08 21:00:00,498,427,470,483,405,476
2016-01-08 22:00:00,499,441,474,484,408,476
2016-01-08 23:00:00,499,435,475,483,405,476
2016-01-09 00:00:00,498,434,472,485,410,475
2016-01-09 01:00:00,499,436,471,487,404,474
2016-01-09 02:00:00,499,434,471,488,406,474
2016-01-09 03:00:00,498,416,458,477,416,473
2016-01-09 04:00:00,499,442,456,475,415,472
2016-01-09 05:00:00,498,445,469,484,455,473
2016-01-09 06:00:00,497,446,470,485,461,472
2016-01-09 07:00:00,500,446,460,486,456,469
2016-01-09 08:00:00,499,447,434,459,462,449
2016-01-09 09:00:00,471,438,430,450,451,443
2016-01-09 10:00:00,471,438,418,448,442,428
2016-01-09 11:00:00,421,443,360,448,436,367
2016-01-09 12:00:00,445,441,375,449,445,387
2016-01-09 13:00:00,438,442,368,447,380,381
2016-01-09 14:00:00,473,447,406,448,201,425
2016-01-09 15:00:00,481,447,447,481,210,471
2016-01-09 16:00:00,465,445,389,450,178,415
2016-01-09 17:00:00,478,445,440,477,202,465
2016-01-09 18:00:00,485,445,465,492,214,473
2016-01-09 19:00:00,481,444,419,452,186,428
2016-01-09 20:00:00,468,445,411,448,182,429
2016-01-09 21:00:00,456,445,383,448,170,401
2016-01-09 22:00:00,465,443,451,482,190,463
2016-01-09 23:00:00,466,441,463,492,199,477
2016-01-10 00:00:00,484,443,449,481,208,476
2016-01-10 01:00:00,495,443,456,490,212,476
2016-01-10 02:00:00,493,443,426,450,190,442
2016-01-10 03:00:00,479,443,404,433,173,421
2016-01-10 04:00:00,344,386,331,410,146,322
2016-01-10 05:00:00,296,376,319,407,144,294
2016-01-10 06:00:00,304,385,319,393,143,294
2016-01-10 07:00:00,302,382,318,402,146,296
2016-01-10 08:00:00,423,432,379,435,177,387
2016-01-10 09:00:00,455,443,382,423,179,400
2016-01-10 10:00:00,473,444,399,434,188,416
2016-01-10 11:00:00,476,444,399,436,187,417
2016-01-10 12:00:00,492,443,431,460,203,450
2016-01-10 13:00:00,495,445,425,455,209,446
2016-01-10 14:00:00,495,445,452,490,222,472
2016-01-10 15:00:00,493,444,442,469,215,457
2016-01-10 16:00:00,495,444,438,463,212,455
2016-01-10 17:00:00,495,443,460,493,222,474
2016-01-10 18:00:00,495,443,441,467,210,457
2016-01-10 19:00:00,494,443,439,462,211,454
2016-01-10 20:00:00,493,443,421,447,202,438
2016-01-10 21:00:00,448,445,373,433,176,391
2016-01-10 22:00:00,491,443,445,489,206,460
2016-01-10 23:00:00,494,442,465,497,216,475
2016-01-11 00:00:00,491,444,465,495,219,474
2016-01-11 01:00:00,487,445,468,498,222,476
2016-01-11 02:00:00,489,446,467,495,224,476
2016-01-11 03:00:00,488,443,442,467,210,457
2016-01-11 04:00:00,491,444,469,492,218,474
2016-01-11 05:00:00,486,443,469,493,214,477
2016-01-11 06:00:00,490,440,469,496,211,476
2016-01-11 07:00:00,481,435,424,453,184,436
2016-01-11 08:00:00,480,424,418,446,182,437
2016-01-11 09:00:00,493,421,467,491,204,472
2016-01-11 10:00:00,448,421,391,454,189,399
2016-01-11 11:00:00,423,429,351,447,189,368
2016-01-11 12:00:00,356,392,326,446,191,354
2016-01-11 13:00:00,418,437,352,446,189,370
2016-01-11 14:00:00,434,436,360,446,197,377
2016-01-11 15:00:00,465,432,377,446,202,413
2016-01-11 16:00:00,479,417,397,462,205,455
2016-01-11 17:00:00,486,385,400,472,208,466
2016-01-11 18:00:00,458,349,376,448,189,408
2016-01-11 19:00:00,459,348,372,445,187,403
2016-01-11 20:00:00,487,350,401,478,206,463
2016-01-11 21:00:00,485,356,460,495,215,476
2016-01-11 22:00:00,488,402,474,497,212,477
2016-01-11 23:00:00,489,408,464,493,213,477
2016-01-12 00:00:00,485,408,466,491,210,479
2016-01-12 01:00:00,489,412,464,492,209,479
2016-01-12 02:00:00,489,429,466,476,207,475
2016-01-12 03:00:00,495,434,472,427,198,477
2016-01-12 04:00:00,496,436,463,436,204,475
2016-01-12 05:00:00,498,428,471,493,210,475
2016-01-12 06:00:00,498,406,477,492,209,475
2016-01-12 07:00:00,490,390,463,486,210,474
2016-01-12 08:00:00,469,389,416,446,187,429
2016-01-12 09:00:00,468,380,463,479,207,472
2016-01-12 10:00:00,468,377,475,483,218,478
2016-01-12 11:00:00,478,375,474,480,222,476
2016-01-12 12:00:00,479,373,473,475,213,475
2016-01-12 13:00:00,496,387,456,476,206,476
2016-01-12 14:00:00,499,408,427,463,202,475
2016-01-12 15:00:00,498,419,435,460,203,475
2016-01-12 16:00:00,497,414,441,459,193,472
2016-01-12 17:00:00,497,377,459,466,182,475
2016-01-12 18:00:00,498,379,460,475,183,477
2016-01-12 19:00:00,500,343,462,472,200,477
2016-01-12 20:00:00,499,401,462,474,191,477
2016-01-12 21:00:00,498,409,463,477,194,475
2016-01-12 22:00:00,476,401,413,440,186,426
2016-01-12 23:00:00,470,406,399,436,185,416
2016-01-13 00:00:00,499,409,461,469,192,471
2016-01-13 01:00:00,504,407,477,478,197,479
2016-01-13 02:00:00,504,410,479,478,198,478
2016-01-13 03:00:00,501,417,478,479,193,478
2016-01-13 04:00:00,502,410,478,479,185,478
2016-01-13 05:00:00,502,401,467,478,189,479
2016-01-13 06:00:00,477,395,465,475,182,477
2016-01-13 07:00:00,468,386,462,473,182,475
2016-01-13 08:00:00,427,363,426,464,168,404
2016-01-13 09:00:00,421,365,417,461,168,399
2016-01-13 10:00:00,448,371,407,441,159,420
2016-01-13 11:00:00,449,379,406,439,157,424
2016-01-13 12:00:00,450,374,408,439,157,425
2016-01-13 13:00:00,451,385,407,441,149,424
2016-01-13 14:00:00,463,366,397,438,145,420
2016-01-13 15:00:00,496,383,452,468,151,470
2016-01-13 16:00:00,499,383,458,474,176,476
2016-01-13 17:00:00,498,405,456,473,178,475
2016-01-13 18:00:00,500,410,458,473,170,476
2016-01-13 19:00:00,500,391,457,472,175,476
2016-01-13 20:00:00,499,394,456,466,247,476
2016-01-13 21:00:00,499,416,447,460,394,474
2016-01-13 22:00:00,500,428,450,463,403,475
2016-01-13 23:00:00,503,428,465,466,395,476
2016-01-14 00:00:00,501,433,468,468,401,477
2016-01-14 01:00:00,502,431,469,467,406,476
2016-01-14 02:00:00,502,434,458,464,423,475
2016-01-14 03:00:00,498,423,448,452,459,475
2016-01-14 04:00:00,496,409,463,444,475,470
2016-01-14 05:00:00,497,417,472,435,476,477
2016-01-14 06:00:00,500,413,466,446,480,476
2016-01-14 07:00:00,464,406,406,436,403,417
2016-01-14 08:00:00,448,380,390,439,433,454
2016-01-14 09:00:00,436,389,432,368,449,456
2016-01-14 10:00:00,437,391,444,387,449,461
2016-01-14 11:00:00,427,376,401,390,449,418
2016-01-14 12:00:00,427,385,408,397,444,434
2016-01-14 13:00:00,449,385,424,413,460,440
2016-01-14 14:00:00,492,401,441,444,470,454
2016-01-14 15:00:00,494,372,438,438,470,458
2016-01-14 16:00:00,494,390,450,446,478,468
2016-01-14 17:00:00,498,397,458,452,478,474
2016-01-14 18:00:00,498,401,465,452,481,478
2016-01-14 19:00:00,500,403,466,455,492,478
2016-01-14 20:00:00,498,393,466,424,493,477
2016-01-14 21:00:00,497,412,433,414,492,435
2016-01-14 22:00:00,500,407,464,418,497,433
2016-01-14 23:00:00,504,401,478,420,492,433
2016-01-15 00:00:00,503,402,478,419,493,432
2016-01-15 01:00:00,499,403,478,420,493,434
2016-01-15 02:00:00,504,415,479,419,491,437
2016-01-15 03:00:00,505,410,480,421,490,436
2016-01-15 04:00:00,506,411,479,420,492,435
2016-01-15 05:00:00,504,411,478,419,494,435
2016-01-15 06:00:00,503,409,468,426,491,434
2016-01-15 07:00:00,480,402,411,456,488,425
2016-01-15 08:00:00,456,351,398,429,457,411
2016-01-15 09:00:00,444,347,395,418,452,407
2016-01-15 10:00:00,442,366,392,416,453,406
2016-01-15 11:00:00,483,423,455,442,488,459
2016-01-15 12:00:00,493,427,471,479,491,477
2016-01-15 13:00:00,493,424,474,477,488,475
2016-01-15 14:00:00,494,429,476,479,487,477
2016-01-15 15:00:00,493,423,476,479,487,477
2016-01-15 16:00:00,494,416,476,479,489,476
2016-01-15 17:00:00,494,411,478,475,487,475
2016-01-15 18:00:00,496,411,481,475,486,477
2016-01-15 19:00:00,497,410,478,474,486,477
2016-01-15 20:00:00,495,407,476,472,486,477
2016-01-15 21:00:00,494,416,479,473,488,443
2016-01-15 22:00:00,494,415,476,484,491,443
2016-01-15 23:00:00,493,421,471,489,486,447
2016-01-16 00:00:00,496,416,458,489,487,442
2016-01-16 01:00:00,497,426,456,490,485,443
2016-01-16 02:00:00,496,421,450,491,487,466
2016-01-16 03:00:00,496,422,450,491,487,470
2016-01-16 04:00:00,497,438,453,492,488,471
2016-01-16 05:00:00,496,443,452,491,489,469
2016-01-16 06:00:00,495,443,452,492,490,472
2016-01-16 07:00:00,494,437,467,490,488,473
2016-01-16 08:00:00,495,436,473,489,489,474
2016-01-16 09:00:00,496,436,472,487,489,474
2016-01-16 10:00:00,495,437,472,486,488,473
2016-01-16 11:00:00,497,436,476,486,490,474
2016-01-16 12:00:00,495,436,475,486,490,473
2016-01-16 13:00:00,496,438,474,485,494,471
2016-01-16 14:00:00,495,438,474,487,490,474
2016-01-16 15:00:00,495,438,476,487,490,473
2016-01-16 16:00:00,496,436,475,486,488,472
2016-01-16 17:00:00,495,437,475,485,493,471
2016-01-16 18:00:00,494,428,475,487,488,474
2016-01-16 19:00:00,493,405,476,485,487,474
2016-01-16 20:00:00,494,404,475,485,488,474
2016-01-16 21:00:00,495,422,477,485,491,473
2016-01-16 22:00:00,497,439,475,476,489,475
2016-01-16 23:00:00,501,440,477,470,488,473
2016-01-17 00:00:00,495,440,476,466,488,475
2016-01-17 01:00:00,496,442,474,465,488,475
2016-01-17 02:00:00,496,443,474,467,487,474
2016-01-17 03:00:00,496,443,474,468,490,477
2016-01-17 04:00:00,495,442,474,469,489,476
2016-01-17 05:00:00,497,442,473,469,488,476
2016-01-17 06:00:00,494,441,473,470,491,476
2016-01-17 07:00:00,496,444,470,470,487,476
2016-01-17 08:00:00,497,447,470,472,489,478
2016-01-17 09:00:00,482,444,471,474,488,476
2016-01-17 10:00:00,493,442,472,475,489,476
2016-01-17 11:00:00,498,441,476,477,490,476
2016-01-17 12:00:00,497,441,473,476,491,476
2016-01-17 13:00:00,494,443,472,473,491,475
2016-01-17 14:00:00,498,442,474,475,491,476
2016-01-17 15:00:00,499,440,474,476,489,476
2016-01-17 16:00:00,497,438,473,476,490,476
2016-01-17 17:00:00,497,442,470,476,490,477
2016-01-17 18:00:00,497,444,469,477,491,476
2016-01-17 19:00:00,498,441,470,478,490,477
2016-01-17 20:00:00,498,444,469,476,492,475
2016-01-17 21:00:00,496,443,469,475,491,475
2016-01-17 22:00:00,497,444,469,475,492,476
2016-01-17 23:00:00,477,444,467,471,490,476
2016-01-18 00:00:00,492,443,466,473,484,464
2016-01-18 01:00:00,497,443,466,473,485,464
2016-01-18 02:00:00,498,445,467,474,485,464
2016-01-18 03:00:00,498,444,469,471,486,464
2016-01-18 04:00:00,486,442,475,466,485,466
2016-01-18 05:00:00,489,445,477,474,489,474
2016-01-18 06:00:00,485,443,483,475,494,477
2016-01-18 07:00:00,483,443,482,474,490,478
2016-01-18 08:00:00,481,445,484,469,491,477
2016-01-18 09:00:00,482,446,482,470,492,479
2016-01-18 10:00:00,482,447,481,472,494,478
2016-01-18 11:00:00,480,437,456,462,477,463
2016-01-18 12:00:00,441,419,445,463,431,444
2016-01-18 13:00:00,444,428,445,460,438,445
2016-01-18 14:00:00,449,446,455,467,479,462
2016-01-18 15:00:00,450,439,472,464,475,459
2016-01-18 16:00:00,448,433,477,475,474,472
2016-01-18 17:00:00,447,435,476,474,475,476
2016-01-18 18:00:00,442,425,477,470,471,472
2016-01-18 19:00:00,480,421,477,468,474,471
2016-01-18 20:00:00,492,417,475,465,474,475
2016-01-18 21:00:00,495,421,476,455,477,476
2016-01-18 22:00:00,495,417,476,439,485,475
2016-01-18 23:00:00,499,415,482,460,485,475
2016-01-19 00:00:00,501,413,478,469,484,475
2016-01-19 01:00:00,500,418,490,468,487,474
2016-01-19 02:00:00,501,414,478,468,484,472
2016-01-19 03:00:00,501,413,486,467,476,475
2016-01-19 04:00:00,501,407,482,472,477,475
2016-01-19 05:00:00,488,412,439,463,483,443
2016-01-19 06:00:00,488,406,461,433,490,466
2016-01-19 07:00:00,485,408,466,428,492,471
2016-01-19 08:00:00,496,408,481,441,488,476
2016-01-19 09:00:00,499,416,486,444,484,478
2016-01-19 10:00:00,499,418,484,441,485,477
2016-01-19 11:00:00,505,422,476,443,482,477
2016-01-19 12:00:00,504,421,479,442,479,478
2016-01-19 13:00:00,506,417,477,443,483,477
2016-01-19 14:00:00,505,417,478,444,484,478
2016-01-19 15:00:00,503,415,476,453,476,475
2016-01-19 16:00:00,487,417,425,434,477,429
2016-01-19 17:00:00,500,421,458,454,478,466
2016-01-19 18:00:00,496,416,465,463,484,472
2016-01-19 19:00:00,496,413,467,461,474,472
2016-01-19 20:00:00,501,419,476,408,470,475
2016-01-19 21:00:00,499,424,476,398,474,473
2016-01-19 22:00:00,501,429,473,391,474,475
2016-01-19 23:00:00,502,429,467,400,470,472
2016-01-20 00:00:00,500,423,459,408,474,474
2016-01-20 01:00:00,502,430,459,409,474,475
2016-01-20 02:00:00,502,435,460,414,474,475
2016-01-20 03:00:00,500,434,454,414,474,472
2016-01-20 04:00:00,501,432,467,396,448,475
2016-01-20 05:00:00,489,434,423,394,441,433
2016-01-20 06:00:00,484,440,411,392,444,426
2016-01-20 07:00:00,500,436,471,431,444,470
2016-01-20 08:00:00,501,429,481,439,444,479
2016-01-20 09:00:00,501,431,481,441,442,477
2016-01-20 10:00:00,502,429,477,446,440,478
2016-01-20 11:00:00,502,431,481,466,444,478
2016-01-20 12:00:00,502,428,479,462,442,477
2016-01-20 13:00:00,501,430,479,462,466,476
2016-01-20 14:00:00,500,421,477,476,481,476
2016-01-20 15:00:00,500,436,475,481,478,475
2016-01-20 16:00:00,500,432,479,484,481,476
2016-01-20 17:00:00,499,418,478,486,478,476
2016-01-20 18:00:00,499,419,479,485,480,475
2016-01-20 19:00:00,499,418,478,486,480,475
2016-01-20 20:00:00,500,421,478,485,478,474
2016-01-20 21:00:00,500,421,475,483,483,477
2016-01-20 22:00:00,498,419,476,473,484,473
2016-01-20 23:00:00,501,424,477,462,479,467
2016-01-21 00:00:00,502,420,470,464,474,476
2016-01-21 01:00:00,503,418,471,462,477,479
2016-01-21 02:00:00,503,417,467,477,477,475
2016-01-21 03:00:00,503,422,473,478,478,474
2016-01-21 04:00:00,492,414,469,469,480,476
2016-01-21 05:00:00,485,420,471,469,479,476
2016-01-21 06:00:00,483,414,458,477,479,470
2016-01-21 07:00:00,489,427,468,480,480,477
2016-01-21 08:00:00,493,411,467,481,473,474
2016-01-21 09:00:00,492,426,471,488,470,473
2016-01-21 10:00:00,497,422,476,488,468,474
2016-01-21 11:00:00,497,423,470,488,461,472
2016-01-21 12:00:00,498,427,468,484,456,470
2016-01-21 13:00:00,498,423,473,485,461,473
2016-01-21 14:00:00,500,429,474,488,473,473
2016-01-21 15:00:00,500,424,476,491,472,473
2016-01-21 16:00:00,499,422,477,490,474,474
2016-01-21 17:00:00,501,422,476,492,474,476
2016-01-21 18:00:00,498,422,476,490,477,473
2016-01-21 19:00:00,501,427,475,490,473,474
2016-01-21 20:00:00,498,423,473,493,472,473
2016-01-21 21:00:00,446,363,478,495,476,473
2016-01-21 22:00:00,437,335,467,492,480,472
2016-01-21 23:00:00,439,330,474,491,475,474
2016-01-22 00:00:00,438,329,473,490,475,473
2016-01-22 01:00:00,486,376,474,491,477,475
2016-01-22 02:00:00,502,395,475,493,474,475
2016-01-22 03:00:00,499,408,474,494,475,473
2016-01-22 04:00:00,489,414,482,480,477,474
2016-01-22 05:00:00,485,416,484,469,478,475
2016-01-22 06:00:00,473,406,428,443,477,433
2016-01-22 07:00:00,479,394,453,463,473,462
2016-01-22 08:00:00,474,382,449,461,466,454
2016-01-22 09:00:00,465,368,425,440,473,432
2016-01-22 10:00:00,466,387,443,457,472,450
2016-01-22 11:00:00,468,429,465,467,482,467
2016-01-22 12:00:00,467,428,438,452,475,445
2016-01-22 13:00:00,464,421,429,447,472,439
2016-01-22 14:00:00,495,418,446,459,468,454
2016-01-22 15:00:00,497,419,470,479,463,471
2016-01-22 16:00:00,497,418,465,486,464,469
2016-01-22 17:00:00,500,427,471,483,470,471
2016-01-22 18:00:00,490,425,457,470,456,459
2016-01-22 19:00:00,501,426,470,488,466,473
2016-01-22 20:00:00,431,424,453,454,448,443
2016-01-22 21:00:00,394,374,452,444,419,397
2016-01-22 22:00:00,423,356,454,452,458,412
2016-01-22 23:00:00,430,370,476,481,470,440
2016-01-23 00:00:00,429,363,477,477,470,443
2016-01-23 01:00:00,429,381,470,470,471,437
2016-01-23 02:00:00,430,410,469,471,461,460
2016-01-23 03:00:00,430,436,470,483,462,471
2016-01-23 04:00:00,430,440,471,481,460,474
2016-01-23 05:00:00,429,443,468,464,463,466
2016-01-23 06:00:00,430,440,468,471,466,470
2016-01-23 07:00:00,484,438,452,452,404,443
2016-01-23 08:00:00,487,436,455,447,400,438
2016-01-23 09:00:00,485,431,455,448,413,441
2016-01-23 10:00:00,481,417,455,448,422,439
2016-01-23 11:00:00,479,417,456,447,421,438
2016-01-23 12:00:00,481,418,454,454,425,446
2016-01-23 13:00:00,480,416,453,453,427,445
2016-01-23 14:00:00,480,417,450,451,423,444
2016-01-23 15:00:00,481,419,454,452,423,446
2016-01-23 16:00:00,480,418,446,451,423,442
2016-01-23 17:00:00,476,414,445,447,421,438
2016-01-23 18:00:00,404,400,458,449,405,441
2016-01-23 19:00:00,421,415,457,476,427,464
2016-01-23 20:00:00,478,415,450,453,426,444
2016-01-23 21:00:00,417,417,454,446,419,441
2016-01-23 22:00:00,475,437,467,479,434,470
2016-01-23 23:00:00,494,434,469,495,441,473
