date,start,end,11WD8DRES5X----D
12012019,20:00,21:00,247
12012019,21:00,22:00,247
12012019,22:00,23:00,247
12012019,23:00,00:00,240
13012019,00:00,01:00,215
13012019,01:00,02:00,173
13012019,02:00,03:00,174
13012019,03:00,04:00,230
13012019,04:00,05:00,231
13012019,05:00,06:00,192
13012019,06:00,07:00,218
13012019,07:00,08:00,231
13012019,08:00,09:00,174
13012019,09:00,10:00,173
13012019,10:00,11:00,173
13012019,11:00,12:00,173
13012019,12:00,13:00,173
13012019,13:00,14:00,173
13012019,14:00,15:00,173
13012019,15:00,16:00,173
13012019,16:00,17:00,174
13012019,17:00,18:00,226
13012019,18:00,19:00,226
13012019,19:00,20:00,174
13012019,20:00,21:00,173
13012019,21:00,22:00,173
13012019,22:00,23:00,173
13012019,23:00,00:00,173
14012019,00:00,01:00,173
14012019,01:00,02:00,173
14012019,02:00,03:00,173
14012019,03:00,04:00,173
14012019,04:00,05:00,174
14012019,05:00,06:00,208
14012019,06:00,07:00,231
14012019,07:00,08:00,245
14012019,08:00,09:00,246
14012019,09:00,10:00,246
14012019,10:00,11:00,246
14012019,11:00,12:00,246
14012019,12:00,13:00,246
14012019,13:00,14:00,247
14012019,14:00,15:00,248
14012019,15:00,16:00,248
14012019,16:00,17:00,248
14012019,17:00,18:00,249
14012019,18:00,19:00,250
14012019,19:00,20:00,250
14012019,20:00,21:00,251
14012019,21:00,22:00,251
14012019,22:00,23:00,251
14012019,23:00,00:00,251
15012019,00:00,01:00,250
15012019,01:00,02:00,250
15012019,02:00,03:00,250
15012019,03:00,04:00,250
15012019,04:00,05:00,250
15012019,05:00,06:00,250
15012019,06:00,07:00,250
15012019,07:00,08:00,249
15012019,08:00,09:00,249
15012019,09:00,10:00,248
15012019,10:00,11:00,248
15012019,11:00,12:00,248
15012019,12:00,13:00,248
15012019,13:00,14:00,248
15012019,14:00,15:00,248
15012019,15:00,16:00,248
15012019,16:00,17:00,248
15012019,17:00,18:00,248
15012019,18:00,19:00,247
15012019,19:00,20:00,247
15012019,20:00,21:00,247
15012019,21:00,22:00,247
15012019,22:00,23:00,246
15012019,23:00,00:00,247
16012019,00:00,01:00,247
16012019,01:00,02:00,247
16012019,02:00,03:00,247
16012019,03:00,04:00,246
16012019,04:00,05:00,246
16012019,05:00,06:00,247
16012019,06:00,07:00,246
16012019,07:00,08:00,246
16012019,08:00,09:00,246
16012019,09:00,10:00,245
16012019,10:00,11:00,245
16012019,11:00,12:00,245
16012019,12:00,13:00,245
16012019,13:00,14:00,245
16012019,14:00,15:00,245
16012019,15:00,16:00,245
16012019,16:00,17:00,246
16012019,17:00,18:00,246
16012019,18:00,19:00,247
16012019,19:00,20:00,248
16012019,20:00,21:00,248
16012019,21:00,22:00,248
16012019,22:00,23:00,247
16012019,23:00,00:00,247
17012019,00:00,01:00,247
17012019,01:00,02:00,246
17012019,02:00,03:00,243
17012019,03:00,04:00,243
17012019,04:00,05:00,243
17012019,05:00,06:00,243
17012019,06:00,07:00,243
17012019,07:00,08:00,243
17012019,08:00,09:00,243
17012019,09:00,10:00,242
17012019,10:00,11:00,243
17012019,11:00,12:00,243
17012019,12:00,13:00,242
17012019,13:00,14:00,242
17012019,14:00,15:00,242
17012019,15:00,16:00,242
17012019,16:00,17:00,243
17012019,17:00,18:00,243
17012019,18:00,19:00,244
17012019,19:00,20:00,244
17012019,20:00,21:00,246
17012019,21:00,22:00,247
17012019,22:00,23:00,248
17012019,23:00,00:00,248
18012019,00:00,01:00,248
18012019,01:00,02:00,248
18012019,02:00,03:00,248
18012019,03:00,04:00,249
18012019,04:00,05:00,249
18012019,05:00,06:00,249
18012019,06:00,07:00,250
18012019,07:00,08:00,250
18012019,08:00,09:00,250
18012019,09:00,10:00,251
18012019,10:00,11:00,252
18012019,11:00,12:00,251
18012019,12:00,13:00,251
18012019,13:00,14:00,251
18012019,14:00,15:00,251
18012019,15:00,16:00,251
18012019,16:00,17:00,252
18012019,17:00,18:00,252
18012019,18:00,19:00,253
18012019,19:00,20:00,253
18012019,20:00,21:00,253
18012019,21:00,22:00,254
18012019,22:00,23:00,254
18012019,23:00,00:00,254
19012019,00:00,01:00,255
19012019,01:00,02:00,255
19012019,02:00,03:00,255
19012019,03:00,04:00,256
19012019,04:00,05:00,256
19012019,05:00,06:00,256
19012019,06:00,07:00,256
19012019,07:00,08:00,256
19012019,08:00,09:00,256
19012019,09:00,10:00,256
19012019,10:00,11:00,255
19012019,11:00,12:00,253
19012019,12:00,13:00,252
19012019,13:00,14:00,250
19012019,14:00,15:00,250
19012019,15:00,16:00,250
19012019,16:00,17:00,251
19012019,17:00,18:00,251
19012019,18:00,19:00,252
19012019,19:00,20:00,252
19012019,20:00,21:00,253
19012019,21:00,22:00,253
19012019,22:00,23:00,254
19012019,23:00,00:00,254
20012019,00:00,01:00,255
20012019,01:00,02:00,255
20012019,02:00,03:00,255
20012019,03:00,04:00,255
20012019,04:00,05:00,255
20012019,05:00,06:00,255
20012019,06:00,07:00,256
20012019,07:00,08:00,256
20012019,08:00,09:00,256
20012019,09:00,10:00,256
20012019,10:00,11:00,254
20012019,11:00,12:00,253
20012019,12:00,13:00,252
20012019,13:00,14:00,251
20012019,14:00,15:00,251
20012019,15:00,16:00,251
20012019,16:00,17:00,251
20012019,17:00,18:00,251
20012019,18:00,19:00,252
20012019,19:00,20:00,253
20012019,20:00,21:00,253
20012019,21:00,22:00,254
20012019,22:00,23:00,255
20012019,23:00,00:00,256
21012019,00:00,01:00,257
21012019,01:00,02:00,257
21012019,02:00,03:00,258
21012019,03:00,04:00,258
21012019,04:00,05:00,258
21012019,05:00,06:00,257
21012019,06:00,07:00,254
21012019,07:00,08:00,254
21012019,08:00,09:00,257
21012019,09:00,10:00,257
21012019,10:00,11:00,255
21012019,11:00,12:00,254
21012019,12:00,13:00,253
21012019,13:00,14:00,252
21012019,14:00,15:00,251
21012019,15:00,16:00,250
21012019,16:00,17:00,250
21012019,17:00,18:00,250
21012019,18:00,19:00,252
21012019,19:00,20:00,252
21012019,20:00,21:00,253
21012019,21:00,22:00,254
21012019,22:00,23:00,254
21012019,23:00,00:00,255
22012019,00:00,01:00,255
22012019,01:00,02:00,255
22012019,02:00,03:00,255
22012019,03:00,04:00,255
22012019,04:00,05:00,255
22012019,05:00,06:00,255
22012019,06:00,07:00,255
22012019,07:00,08:00,254
22012019,08:00,09:00,254
22012019,09:00,10:00,254
22012019,10:00,11:00,253
22012019,11:00,12:00,252
22012019,12:00,13:00,251
22012019,13:00,14:00,250
22012019,14:00,15:00,250
22012019,15:00,16:00,250
22012019,16:00,17:00,251
22012019,17:00,18:00,251
22012019,18:00,19:00,252
22012019,19:00,20:00,252
22012019,20:00,21:00,252
22012019,21:00,22:00,253
22012019,22:00,23:00,253
22012019,23:00,00:00,254
23012019,00:00,01:00,252
23012019,01:00,02:00,251
23012019,02:00,03:00,251
23012019,03:00,04:00,252
23012019,04:00,05:00,252
23012019,05:00,06:00,253
23012019,06:00,07:00,253
23012019,07:00,08:00,253
23012019,08:00,09:00,252
23012019,09:00,10:00,251
23012019,10:00,11:00,251
23012019,11:00,12:00,250
23012019,12:00,13:00,249
23012019,13:00,14:00,248
23012019,14:00,15:00,248
23012019,15:00,16:00,250
23012019,16:00,17:00,252
23012019,17:00,18:00,253
23012019,18:00,19:00,253
23012019,19:00,20:00,252
23012019,20:00,21:00,252
23012019,21:00,22:00,252
23012019,22:00,23:00,252
23012019,23:00,00:00,253
24012019,00:00,01:00,253
24012019,01:00,02:00,253
24012019,02:00,03:00,253
24012019,03:00,04:00,253
24012019,04:00,05:00,253
24012019,05:00,06:00,253
24012019,06:00,07:00,252
24012019,07:00,08:00,251
24012019,08:00,09:00,252
24012019,09:00,10:00,251
24012019,10:00,11:00,251
24012019,11:00,12:00,251
24012019,12:00,13:00,251
24012019,13:00,14:00,252
24012019,14:00,15:00,251
24012019,15:00,16:00,251
24012019,16:00,17:00,251
24012019,17:00,18:00,252
24012019,18:00,19:00,253
24012019,19:00,20:00,253
24012019,20:00,21:00,253
24012019,21:00,22:00,253
24012019,22:00,23:00,253
24012019,23:00,00:00,253
25012019,00:00,01:00,252
25012019,01:00,02:00,252
25012019,02:00,03:00,252
25012019,03:00,04:00,252
25012019,04:00,05:00,252
25012019,05:00,06:00,252
25012019,06:00,07:00,251
25012019,07:00,08:00,251
25012019,08:00,09:00,251
25012019,09:00,10:00,251
25012019,10:00,11:00,251
25012019,11:00,12:00,250
25012019,12:00,13:00,250
25012019,13:00,14:00,250
25012019,14:00,15:00,251
25012019,15:00,16:00,251
25012019,16:00,17:00,250
25012019,17:00,18:00,250
25012019,18:00,19:00,251
25012019,19:00,20:00,251
25012019,20:00,21:00,251
25012019,21:00,22:00,251
25012019,22:00,23:00,251
25012019,23:00,00:00,250
26012019,00:00,01:00,249
26012019,01:00,02:00,248
26012019,02:00,03:00,249
26012019,03:00,04:00,248
26012019,04:00,05:00,244
26012019,05:00,06:00,243
26012019,06:00,07:00,247
26012019,07:00,08:00,248
26012019,08:00,09:00,248
26012019,09:00,10:00,248
26012019,10:00,11:00,248
26012019,11:00,12:00,247
26012019,12:00,13:00,247
26012019,13:00,14:00,247
26012019,14:00,15:00,247
26012019,15:00,16:00,246
26012019,16:00,17:00,246
26012019,17:00,18:00,245
26012019,18:00,19:00,246
26012019,19:00,20:00,245
26012019,20:00,21:00,246
26012019,21:00,22:00,245
26012019,22:00,23:00,245
26012019,23:00,00:00,245
27012019,00:00,01:00,245
27012019,01:00,02:00,245
27012019,02:00,03:00,244
27012019,03:00,04:00,244
27012019,04:00,05:00,244
27012019,05:00,06:00,245
27012019,06:00,07:00,245
27012019,07:00,08:00,243
27012019,08:00,09:00,243
27012019,09:00,10:00,242
27012019,10:00,11:00,242
27012019,11:00,12:00,241
27012019,12:00,13:00,240
27012019,13:00,14:00,241
27012019,14:00,15:00,241
27012019,15:00,16:00,240
27012019,16:00,17:00,241
27012019,17:00,18:00,241
27012019,18:00,19:00,242
27012019,19:00,20:00,243
27012019,20:00,21:00,244
27012019,21:00,22:00,244
27012019,22:00,23:00,243
27012019,23:00,00:00,243
28012019,00:00,01:00,242
28012019,01:00,02:00,243
28012019,02:00,03:00,243
28012019,03:00,04:00,243
28012019,04:00,05:00,244
28012019,05:00,06:00,245
28012019,06:00,07:00,244
28012019,07:00,08:00,244
28012019,08:00,09:00,245
28012019,09:00,10:00,244
28012019,10:00,11:00,244
28012019,11:00,12:00,243
28012019,12:00,13:00,243
28012019,13:00,14:00,242
28012019,14:00,15:00,243
28012019,15:00,16:00,243
28012019,16:00,17:00,244
28012019,17:00,18:00,244
28012019,18:00,19:00,244
28012019,19:00,20:00,244
28012019,20:00,21:00,245
28012019,21:00,22:00,245
28012019,22:00,23:00,245
28012019,23:00,00:00,246
29012019,00:00,01:00,244
29012019,01:00,02:00,244
29012019,02:00,03:00,245
29012019,03:00,04:00,245
29012019,04:00,05:00,245
29012019,05:00,06:00,248
29012019,06:00,07:00,249
29012019,07:00,08:00,249
29012019,08:00,09:00,248
29012019,09:00,10:00,248
29012019,10:00,11:00,248
29012019,11:00,12:00,247
29012019,12:00,13:00,247
29012019,13:00,14:00,248
29012019,14:00,15:00,247
29012019,15:00,16:00,247
29012019,16:00,17:00,248
29012019,17:00,18:00,248
29012019,18:00,19:00,249
29012019,19:00,20:00,249
29012019,20:00,21:00,250
29012019,21:00,22:00,250
29012019,22:00,23:00,250
29012019,23:00,00:00,249
30012019,00:00,01:00,250
30012019,01:00,02:00,250
30012019,02:00,03:00,249
30012019,03:00,04:00,249
30012019,04:00,05:00,249
30012019,05:00,06:00,250
30012019,06:00,07:00,250
30012019,07:00,08:00,250
30012019,08:00,09:00,249
30012019,09:00,10:00,248
30012019,10:00,11:00,247
30012019,11:00,12:00,246
30012019,12:00,13:00,246
30012019,13:00,14:00,245
30012019,14:00,15:00,245
30012019,15:00,16:00,246
30012019,16:00,17:00,247
30012019,17:00,18:00,247
30012019,18:00,19:00,247
30012019,19:00,20:00,247
30012019,20:00,21:00,247
30012019,21:00,22:00,247
30012019,22:00,23:00,247
30012019,23:00,00:00,248
31012019,00:00,01:00,248
31012019,01:00,02:00,248
31012019,02:00,03:00,248
31012019,03:00,04:00,249
31012019,04:00,05:00,249
31012019,05:00,06:00,249
31012019,06:00,07:00,250
31012019,07:00,08:00,250
31012019,08:00,09:00,250
31012019,09:00,10:00,249
31012019,10:00,11:00,248
31012019,11:00,12:00,247
31012019,12:00,13:00,246
31012019,13:00,14:00,246
31012019,14:00,15:00,246
31012019,15:00,16:00,246
31012019,16:00,17:00,247
31012019,17:00,18:00,247
31012019,18:00,19:00,248
31012019,19:00,20:00,248
31012019,20:00,21:00,249
31012019,21:00,22:00,249
31012019,22:00,23:00,249
31012019,23:00,00:00,249
1022019,00:00,01:00,249
1022019,01:00,02:00,249
1022019,02:00,03:00,249
1022019,03:00,04:00,249
1022019,04:00,05:00,249
1022019,05:00,06:00,249
1022019,06:00,07:00,248
1022019,07:00,08:00,248
1022019,08:00,09:00,247
1022019,09:00,10:00,247
1022019,10:00,11:00,247
1022019,11:00,12:00,246
1022019,12:00,13:00,246
1022019,13:00,14:00,247
1022019,14:00,15:00,246
1022019,15:00,16:00,246
1022019,16:00,17:00,246
1022019,17:00,18:00,247
1022019,18:00,19:00,246
1022019,19:00,20:00,246
1022019,20:00,21:00,245
1022019,21:00,22:00,245
1022019,22:00,23:00,245
1022019,23:00,00:00,245
2022019,00:00,01:00,245
2022019,01:00,02:00,245
2022019,02:00,03:00,245
2022019,03:00,04:00,245
2022019,04:00,05:00,245
2022019,05:00,06:00,246
2022019,06:00,07:00,246
2022019,07:00,08:00,246
2022019,08:00,09:00,246
2022019,09:00,10:00,246
2022019,10:00,11:00,247
2022019,11:00,12:00,247
2022019,12:00,13:00,246
2022019,13:00,14:00,246
2022019,14:00,15:00,246
2022019,15:00,16:00,246
2022019,16:00,17:00,247
2022019,17:00,18:00,247
2022019,18:00,19:00,247
2022019,19:00,20:00,247
2022019,20:00,21:00,247
2022019,21:00,22:00,248
2022019,22:00,23:00,248
2022019,23:00,00:00,248
3022019,00:00,01:00,249
3022019,01:00,02:00,249
3022019,02:00,03:00,249
3022019,03:00,04:00,249
3022019,04:00,05:00,249
3022019,05:00,06:00,249
3022019,06:00,07:00,248
3022019,07:00,08:00,248
3022019,08:00,09:00,248
3022019,09:00,10:00,249
3022019,10:00,11:00,248
3022019,11:00,12:00,249
3022019,12:00,13:00,248
3022019,13:00,14:00,249
3022019,14:00,15:00,249
3022019,15:00,16:00,250
3022019,16:00,17:00,250
3022019,17:00,18:00,250
3022019,18:00,19:00,250
3022019,19:00,20:00,250
3022019,20:00,21:00,250
3022019,21:00,22:00,251
3022019,22:00,23:00,251
3022019,23:00,00:00,251
4022019,00:00,01:00,251
4022019,01:00,02:00,252
4022019,02:00,03:00,252
4022019,03:00,04:00,251
4022019,04:00,05:00,253
4022019,05:00,06:00,252
4022019,06:00,07:00,251
4022019,07:00,08:00,252
4022019,08:00,09:00,252
4022019,09:00,10:00,252
4022019,10:00,11:00,252
4022019,11:00,12:00,251
4022019,12:00,13:00,251
4022019,13:00,14:00,251
4022019,14:00,15:00,251
4022019,15:00,16:00,251
4022019,16:00,17:00,252
4022019,17:00,18:00,253
4022019,18:00,19:00,254
4022019,19:00,20:00,254
4022019,20:00,21:00,255
4022019,21:00,22:00,255
4022019,22:00,23:00,254
4022019,23:00,00:00,254
5022019,00:00,01:00,254
5022019,01:00,02:00,253
5022019,02:00,03:00,254
5022019,03:00,04:00,254
5022019,04:00,05:00,255
5022019,05:00,06:00,255
5022019,06:00,07:00,255
5022019,07:00,08:00,255
5022019,08:00,09:00,253
5022019,09:00,10:00,254
5022019,10:00,11:00,253
5022019,11:00,12:00,252
5022019,12:00,13:00,251
5022019,13:00,14:00,251
5022019,14:00,15:00,251
5022019,15:00,16:00,252
5022019,16:00,17:00,252
5022019,17:00,18:00,252
5022019,18:00,19:00,252
5022019,19:00,20:00,252
5022019,20:00,21:00,252
5022019,21:00,22:00,253
5022019,22:00,23:00,253
5022019,23:00,00:00,254
6022019,00:00,01:00,253
6022019,01:00,02:00,254
6022019,02:00,03:00,254
6022019,03:00,04:00,254
6022019,04:00,05:00,252
6022019,05:00,06:00,253
6022019,06:00,07:00,254
6022019,07:00,08:00,254
6022019,08:00,09:00,255
6022019,09:00,10:00,254
6022019,10:00,11:00,254
6022019,11:00,12:00,253
6022019,12:00,13:00,253
6022019,13:00,14:00,252
6022019,14:00,15:00,253
6022019,15:00,16:00,253
6022019,16:00,17:00,253
6022019,17:00,18:00,253
6022019,18:00,19:00,254
6022019,19:00,20:00,254
6022019,20:00,21:00,254
6022019,21:00,22:00,255
6022019,22:00,23:00,255
6022019,23:00,00:00,255
7022019,00:00,01:00,255
7022019,01:00,02:00,255
7022019,02:00,03:00,255
7022019,03:00,04:00,255
7022019,04:00,05:00,254
7022019,05:00,06:00,254
7022019,06:00,07:00,253
7022019,07:00,08:00,252
7022019,08:00,09:00,252
7022019,09:00,10:00,252
7022019,10:00,11:00,252
7022019,11:00,12:00,252
7022019,12:00,13:00,251
7022019,13:00,14:00,250
7022019,14:00,15:00,250
7022019,15:00,16:00,251
7022019,16:00,17:00,251
7022019,17:00,18:00,251
7022019,18:00,19:00,248
7022019,19:00,20:00,248
7022019,20:00,21:00,249
7022019,21:00,22:00,249
7022019,22:00,23:00,248
7022019,23:00,00:00,248
8022019,00:00,01:00,248
8022019,01:00,02:00,248
8022019,02:00,03:00,248
8022019,03:00,04:00,249
8022019,04:00,05:00,250
8022019,05:00,06:00,250
8022019,06:00,07:00,250
8022019,07:00,08:00,250
8022019,08:00,09:00,251
8022019,09:00,10:00,250
8022019,10:00,11:00,247
8022019,11:00,12:00,245
8022019,12:00,13:00,244
8022019,13:00,14:00,244
8022019,14:00,15:00,244
8022019,15:00,16:00,245
8022019,16:00,17:00,247
8022019,17:00,18:00,248
8022019,18:00,19:00,248
8022019,19:00,20:00,249
8022019,20:00,21:00,249
8022019,21:00,22:00,249
8022019,22:00,23:00,247
8022019,23:00,00:00,228
9022019,00:00,01:00,172
9022019,01:00,02:00,169
9022019,02:00,03:00,169
9022019,03:00,04:00,169
9022019,04:00,05:00,170
9022019,05:00,06:00,170
9022019,06:00,07:00,170
9022019,07:00,08:00,180
9022019,08:00,09:00,205
9022019,09:00,10:00,174
9022019,10:00,11:00,170
9022019,11:00,12:00,170
9022019,12:00,13:00,170
9022019,13:00,14:00,171
9022019,14:00,15:00,205
9022019,15:00,16:00,205
9022019,16:00,17:00,211
9022019,17:00,18:00,239
9022019,18:00,19:00,241
9022019,19:00,20:00,242
9022019,20:00,21:00,242
9022019,21:00,22:00,241
9022019,22:00,23:00,232
9022019,23:00,00:00,233
10022019,00:00,01:00,233
10022019,01:00,02:00,207
10022019,02:00,03:00,205
10022019,03:00,04:00,205
10022019,04:00,05:00,206
10022019,05:00,06:00,206
10022019,06:00,07:00,177
10022019,07:00,08:00,206
10022019,08:00,09:00,226
10022019,09:00,10:00,205
10022019,10:00,11:00,205
10022019,11:00,12:00,205
10022019,12:00,13:00,205
10022019,13:00,14:00,205
10022019,14:00,15:00,206
10022019,15:00,16:00,206
10022019,16:00,17:00,206
10022019,17:00,18:00,205
10022019,18:00,19:00,205
10022019,19:00,20:00,205
10022019,20:00,21:00,205
10022019,21:00,22:00,205
10022019,22:00,23:00,170
10022019,23:00,00:00,170
11022019,00:00,01:00,170
11022019,01:00,02:00,170
11022019,02:00,03:00,170
11022019,03:00,04:00,170
11022019,04:00,05:00,170
11022019,05:00,06:00,184
11022019,06:00,07:00,236
11022019,07:00,08:00,245
11022019,08:00,09:00,246
11022019,09:00,10:00,245
11022019,10:00,11:00,246
11022019,11:00,12:00,245
11022019,12:00,13:00,245
