date,start,end,11WD8LIPD1L---R6,11WD8LIPD1L---S4
16012019,07:00,08:00,786,0
16012019,08:00,09:00,837,0
16012019,09:00,10:00,844,0
16012019,10:00,11:00,732,0
16012019,11:00,12:00,810,0
16012019,12:00,13:00,846,0
16012019,13:00,14:00,847,0
16012019,14:00,15:00,848,0
16012019,15:00,16:00,784,0
16012019,16:00,17:00,773,0
16012019,17:00,18:00,777,0
16012019,18:00,19:00,839,0
16012019,19:00,20:00,824,0
16012019,20:00,21:00,720,0
16012019,21:00,22:00,543,0
16012019,22:00,23:00,505,0
16012019,23:00,00:00,447,0
17012019,00:00,01:00,495,0
17012019,01:00,02:00,494,0
17012019,02:00,03:00,488,0
17012019,03:00,04:00,473,0
17012019,04:00,05:00,510,0
17012019,05:00,06:00,701,0
17012019,06:00,07:00,829,0
17012019,07:00,08:00,832,0
17012019,08:00,09:00,780,0
17012019,09:00,10:00,830,0
17012019,10:00,11:00,839,0
17012019,11:00,12:00,840,12
17012019,12:00,13:00,836,298
17012019,13:00,14:00,814,436
17012019,14:00,15:00,827,499
17012019,15:00,16:00,864,797
17012019,16:00,17:00,864,857
17012019,17:00,18:00,822,818
17012019,18:00,19:00,858,855
17012019,19:00,20:00,861,857
17012019,20:00,21:00,861,854
17012019,21:00,22:00,858,856
17012019,22:00,23:00,823,821
17012019,23:00,00:00,797,789
18012019,00:00,01:00,859,855
18012019,01:00,02:00,866,857
18012019,02:00,03:00,866,860
18012019,03:00,04:00,863,862
18012019,04:00,05:00,863,858
18012019,05:00,06:00,859,850
18012019,06:00,07:00,863,720
18012019,07:00,08:00,862,719
18012019,08:00,09:00,863,721
18012019,09:00,10:00,865,720
18012019,10:00,11:00,867,768
18012019,11:00,12:00,869,856
18012019,12:00,13:00,872,856
18012019,13:00,14:00,871,854
18012019,14:00,15:00,870,856
18012019,15:00,16:00,872,856
18012019,16:00,17:00,872,855
18012019,17:00,18:00,871,854
18012019,18:00,19:00,869,856
18012019,19:00,20:00,871,855
18012019,20:00,21:00,869,856
18012019,21:00,22:00,871,858
18012019,22:00,23:00,870,856
18012019,23:00,00:00,872,858
19012019,00:00,01:00,871,857
19012019,01:00,02:00,873,858
19012019,02:00,03:00,872,856
19012019,03:00,04:00,870,858
19012019,04:00,05:00,869,858
19012019,05:00,06:00,868,857
19012019,06:00,07:00,868,856
19012019,07:00,08:00,868,856
19012019,08:00,09:00,869,855
19012019,09:00,10:00,870,853
19012019,10:00,11:00,871,855
19012019,11:00,12:00,872,856
19012019,12:00,13:00,870,855
19012019,13:00,14:00,870,856
19012019,14:00,15:00,869,857
19012019,15:00,16:00,871,857
19012019,16:00,17:00,873,858
19012019,17:00,18:00,870,856
19012019,18:00,19:00,867,857
19012019,19:00,20:00,871,856
19012019,20:00,21:00,870,853
19012019,21:00,22:00,871,852
19012019,22:00,23:00,872,854
19012019,23:00,00:00,869,857
20012019,00:00,01:00,871,857
20012019,01:00,02:00,870,858
20012019,02:00,03:00,871,856
20012019,03:00,04:00,871,853
20012019,04:00,05:00,870,853
20012019,05:00,06:00,869,855
20012019,06:00,07:00,869,855
20012019,07:00,08:00,869,853
20012019,08:00,09:00,870,850
20012019,09:00,10:00,870,851
20012019,10:00,11:00,871,854
20012019,11:00,12:00,870,851
20012019,12:00,13:00,870,855
20012019,13:00,14:00,871,854
20012019,14:00,15:00,870,856
20012019,15:00,16:00,870,855
20012019,16:00,17:00,868,843
20012019,17:00,18:00,866,745
20012019,18:00,19:00,864,747
20012019,19:00,20:00,868,844
20012019,20:00,21:00,869,855
20012019,21:00,22:00,868,831
20012019,22:00,23:00,868,748
20012019,23:00,00:00,868,851
21012019,00:00,01:00,870,856
21012019,01:00,02:00,867,804
21012019,02:00,03:00,696,787
21012019,03:00,04:00,650,858
21012019,04:00,05:00,679,858
21012019,05:00,06:00,852,862
21012019,06:00,07:00,856,860
21012019,07:00,08:00,854,862
21012019,08:00,09:00,854,859
21012019,09:00,10:00,853,861
21012019,10:00,11:00,855,861
21012019,11:00,12:00,854,863
21012019,12:00,13:00,854,861
21012019,13:00,14:00,856,861
21012019,14:00,15:00,859,863
21012019,15:00,16:00,860,861
21012019,16:00,17:00,855,859
21012019,17:00,18:00,857,858
21012019,18:00,19:00,857,858
21012019,19:00,20:00,858,858
21012019,20:00,21:00,861,856
21012019,21:00,22:00,859,856
21012019,22:00,23:00,862,855
21012019,23:00,00:00,860,857
22012019,00:00,01:00,845,858
22012019,01:00,02:00,635,851
22012019,02:00,03:00,651,843
22012019,03:00,04:00,852,629
22012019,04:00,05:00,855,641
22012019,05:00,06:00,858,837
22012019,06:00,07:00,858,844
22012019,07:00,08:00,857,851
22012019,08:00,09:00,867,852
22012019,09:00,10:00,870,851
22012019,10:00,11:00,869,852
22012019,11:00,12:00,868,854
22012019,12:00,13:00,869,853
22012019,13:00,14:00,869,852
22012019,14:00,15:00,868,851
22012019,15:00,16:00,868,854
22012019,16:00,17:00,866,854
22012019,17:00,18:00,863,853
22012019,18:00,19:00,866,852
22012019,19:00,20:00,866,852
22012019,20:00,21:00,866,855
22012019,21:00,22:00,868,855
22012019,22:00,23:00,869,855
22012019,23:00,00:00,868,854
23012019,00:00,01:00,846,852
23012019,01:00,02:00,651,859
23012019,02:00,03:00,659,848
23012019,03:00,04:00,827,655
23012019,04:00,05:00,842,657
23012019,05:00,06:00,867,840
23012019,06:00,07:00,869,853
23012019,07:00,08:00,869,850
23012019,08:00,09:00,869,851
23012019,09:00,10:00,867,850
23012019,10:00,11:00,869,851
23012019,11:00,12:00,870,852
23012019,12:00,13:00,870,853
23012019,13:00,14:00,870,853
23012019,14:00,15:00,871,854
23012019,15:00,16:00,870,854
23012019,16:00,17:00,871,851
23012019,17:00,18:00,867,851
23012019,18:00,19:00,869,849
23012019,19:00,20:00,868,850
23012019,20:00,21:00,869,851
23012019,21:00,22:00,867,854
23012019,22:00,23:00,868,853
23012019,23:00,00:00,868,856
24012019,00:00,01:00,869,836
24012019,01:00,02:00,861,626
24012019,02:00,03:00,863,627
24012019,03:00,04:00,862,625
24012019,04:00,05:00,862,639
24012019,05:00,06:00,868,834
24012019,06:00,07:00,866,841
24012019,07:00,08:00,867,843
24012019,08:00,09:00,861,852
24012019,09:00,10:00,864,853
24012019,10:00,11:00,864,852
24012019,11:00,12:00,865,849
24012019,12:00,13:00,864,853
24012019,13:00,14:00,867,852
24012019,14:00,15:00,870,853
24012019,15:00,16:00,871,852
24012019,16:00,17:00,870,851
24012019,17:00,18:00,871,850
24012019,18:00,19:00,869,850
24012019,19:00,20:00,868,852
24012019,20:00,21:00,870,852
24012019,21:00,22:00,867,852
24012019,22:00,23:00,869,852
24012019,23:00,00:00,872,853
25012019,00:00,01:00,871,855
25012019,01:00,02:00,872,855
25012019,02:00,03:00,868,855
25012019,03:00,04:00,871,856
25012019,04:00,05:00,867,854
25012019,05:00,06:00,863,853
25012019,06:00,07:00,864,854
25012019,07:00,08:00,858,851
25012019,08:00,09:00,861,851
25012019,09:00,10:00,861,850
25012019,10:00,11:00,860,851
25012019,11:00,12:00,862,853
25012019,12:00,13:00,863,851
25012019,13:00,14:00,866,852
25012019,14:00,15:00,869,850
25012019,15:00,16:00,869,851
25012019,16:00,17:00,868,852
25012019,17:00,18:00,866,852
25012019,18:00,19:00,869,852
25012019,19:00,20:00,870,851
25012019,20:00,21:00,869,853
25012019,21:00,22:00,867,852
25012019,22:00,23:00,863,851
25012019,23:00,00:00,861,844
26012019,00:00,01:00,859,682
26012019,01:00,02:00,856,487
26012019,02:00,03:00,845,510
26012019,03:00,04:00,565,794
26012019,04:00,05:00,524,843
26012019,05:00,06:00,821,853
26012019,06:00,07:00,852,852
26012019,07:00,08:00,855,853
26012019,08:00,09:00,856,853
26012019,09:00,10:00,855,853
26012019,10:00,11:00,857,851
26012019,11:00,12:00,857,851
26012019,12:00,13:00,858,853
26012019,13:00,14:00,857,853
26012019,14:00,15:00,854,856
26012019,15:00,16:00,857,852
26012019,16:00,17:00,855,853
26012019,17:00,18:00,854,856
26012019,18:00,19:00,854,854
26012019,19:00,20:00,855,854
26012019,20:00,21:00,856,855
26012019,21:00,22:00,853,710
26012019,22:00,23:00,739,648
26012019,23:00,00:00,635,634
27012019,00:00,01:00,592,595
27012019,01:00,02:00,437,439
27012019,02:00,03:00,437,437
27012019,03:00,04:00,433,437
27012019,04:00,05:00,433,438
27012019,05:00,06:00,434,437
27012019,06:00,07:00,445,424
27012019,07:00,08:00,464,424
27012019,08:00,09:00,513,510
27012019,09:00,10:00,633,627
27012019,10:00,11:00,798,797
27012019,11:00,12:00,798,802
27012019,12:00,13:00,852,833
27012019,13:00,14:00,747,745
27012019,14:00,15:00,707,714
27012019,15:00,16:00,676,685
27012019,16:00,17:00,832,828
27012019,17:00,18:00,861,844
27012019,18:00,19:00,860,843
27012019,19:00,20:00,864,841
27012019,20:00,21:00,864,841
27012019,21:00,22:00,854,847
27012019,22:00,23:00,864,850
27012019,23:00,00:00,863,851
28012019,00:00,01:00,865,852
28012019,01:00,02:00,865,854
28012019,02:00,03:00,860,852
28012019,03:00,04:00,773,768
28012019,04:00,05:00,784,775
28012019,05:00,06:00,864,855
28012019,06:00,07:00,863,856
28012019,07:00,08:00,866,854
28012019,08:00,09:00,863,854
28012019,09:00,10:00,866,854
28012019,10:00,11:00,865,854
28012019,11:00,12:00,869,856
28012019,12:00,13:00,869,857
28012019,13:00,14:00,868,857
28012019,14:00,15:00,866,855
28012019,15:00,16:00,868,855
28012019,16:00,17:00,868,854
28012019,17:00,18:00,868,855
28012019,18:00,19:00,870,856
28012019,19:00,20:00,869,854
28012019,20:00,21:00,870,853
28012019,21:00,22:00,867,854
28012019,22:00,23:00,867,848
28012019,23:00,00:00,854,848
29012019,00:00,01:00,852,839
29012019,01:00,02:00,800,573
29012019,02:00,03:00,794,554
29012019,03:00,04:00,652,689
29012019,04:00,05:00,665,713
29012019,05:00,06:00,839,719
29012019,06:00,07:00,853,721
29012019,07:00,08:00,849,722
29012019,08:00,09:00,847,719
29012019,09:00,10:00,851,721
29012019,10:00,11:00,852,746
29012019,11:00,12:00,847,854
29012019,12:00,13:00,867,853
29012019,13:00,14:00,866,854
29012019,14:00,15:00,869,854
29012019,15:00,16:00,867,853
29012019,16:00,17:00,871,854
29012019,17:00,18:00,870,853
29012019,18:00,19:00,872,855
29012019,19:00,20:00,870,853
29012019,20:00,21:00,867,854
29012019,21:00,22:00,870,853
29012019,22:00,23:00,866,855
29012019,23:00,00:00,869,857
30012019,00:00,01:00,863,857
30012019,01:00,02:00,656,857
30012019,02:00,03:00,668,845
30012019,03:00,04:00,848,649
30012019,04:00,05:00,858,663
30012019,05:00,06:00,867,838
30012019,06:00,07:00,866,840
30012019,07:00,08:00,862,844
30012019,08:00,09:00,866,851
30012019,09:00,10:00,868,854
30012019,10:00,11:00,867,854
30012019,11:00,12:00,868,855
30012019,12:00,13:00,871,853
30012019,13:00,14:00,871,855
30012019,14:00,15:00,871,853
30012019,15:00,16:00,869,855
30012019,16:00,17:00,869,854
30012019,17:00,18:00,868,854
30012019,18:00,19:00,868,854
30012019,19:00,20:00,866,854
30012019,20:00,21:00,867,856
30012019,21:00,22:00,867,856
30012019,22:00,23:00,869,857
30012019,23:00,00:00,859,858
31012019,00:00,01:00,654,861
31012019,01:00,02:00,653,860
31012019,02:00,03:00,651,862
31012019,03:00,04:00,672,861
31012019,04:00,05:00,858,861
31012019,05:00,06:00,863,862
31012019,06:00,07:00,865,860
31012019,07:00,08:00,862,862
31012019,08:00,09:00,859,861
31012019,09:00,10:00,860,863
31012019,10:00,11:00,862,861
31012019,11:00,12:00,863,862
31012019,12:00,13:00,864,860
31012019,13:00,14:00,864,862
31012019,14:00,15:00,863,862
31012019,15:00,16:00,864,863
31012019,16:00,17:00,863,861
31012019,17:00,18:00,863,863
31012019,18:00,19:00,863,863
31012019,19:00,20:00,863,860
31012019,20:00,21:00,862,864
31012019,21:00,22:00,862,863
31012019,22:00,23:00,864,861
31012019,23:00,00:00,862,856
1022019,00:00,01:00,872,824
1022019,01:00,02:00,871,849
1022019,02:00,03:00,855,848
1022019,03:00,04:00,597,850
1022019,04:00,05:00,613,850
1022019,05:00,06:00,848,858
1022019,06:00,07:00,860,857
1022019,07:00,08:00,862,857
1022019,08:00,09:00,863,864
1022019,09:00,10:00,865,860
1022019,10:00,11:00,865,862
1022019,11:00,12:00,865,861
1022019,12:00,13:00,864,861
1022019,13:00,14:00,863,864
1022019,14:00,15:00,860,863
1022019,15:00,16:00,861,861
1022019,16:00,17:00,862,863
1022019,17:00,18:00,861,862
1022019,18:00,19:00,863,861
1022019,19:00,20:00,863,862
1022019,20:00,21:00,865,862
1022019,21:00,22:00,863,863
1022019,22:00,23:00,863,864
1022019,23:00,00:00,862,862
2022019,00:00,01:00,862,862
2022019,01:00,02:00,857,632
2022019,02:00,03:00,831,611
2022019,03:00,04:00,592,843
2022019,04:00,05:00,612,853
2022019,05:00,06:00,859,861
2022019,06:00,07:00,865,862
2022019,07:00,08:00,865,862
2022019,08:00,09:00,863,863
2022019,09:00,10:00,864,864
2022019,10:00,11:00,864,865
2022019,11:00,12:00,867,864
2022019,12:00,13:00,865,863
2022019,13:00,14:00,863,862
2022019,14:00,15:00,862,861
2022019,15:00,16:00,861,862
2022019,16:00,17:00,863,863
2022019,17:00,18:00,863,862
2022019,18:00,19:00,865,863
2022019,19:00,20:00,865,862
2022019,20:00,21:00,864,864
2022019,21:00,22:00,864,861
2022019,22:00,23:00,864,863
2022019,23:00,00:00,864,862
3022019,00:00,01:00,863,863
3022019,01:00,02:00,863,862
3022019,02:00,03:00,851,855
3022019,03:00,04:00,848,598
3022019,04:00,05:00,698,739
3022019,05:00,06:00,609,861
3022019,06:00,07:00,853,865
3022019,07:00,08:00,860,862
3022019,08:00,09:00,860,860
3022019,09:00,10:00,859,864
3022019,10:00,11:00,859,862
3022019,11:00,12:00,858,862
3022019,12:00,13:00,857,861
3022019,13:00,14:00,858,862
3022019,14:00,15:00,861,862
3022019,15:00,16:00,863,862
3022019,16:00,17:00,862,862
3022019,17:00,18:00,862,864
3022019,18:00,19:00,863,861
3022019,19:00,20:00,865,865
3022019,20:00,21:00,865,861
3022019,21:00,22:00,864,862
3022019,22:00,23:00,863,863
3022019,23:00,00:00,843,850
4022019,00:00,01:00,678,666
4022019,01:00,02:00,743,715
4022019,02:00,03:00,687,683
4022019,03:00,04:00,685,684
4022019,04:00,05:00,689,685
4022019,05:00,06:00,691,687
4022019,06:00,07:00,757,736
4022019,07:00,08:00,867,849
4022019,08:00,09:00,867,854
4022019,09:00,10:00,862,855
4022019,10:00,11:00,869,857
4022019,11:00,12:00,873,858
4022019,12:00,13:00,869,858
4022019,13:00,14:00,871,858
4022019,14:00,15:00,860,858
4022019,15:00,16:00,688,852
4022019,16:00,17:00,650,703
4022019,17:00,18:00,670,856
4022019,18:00,19:00,796,697
4022019,19:00,20:00,713,576
4022019,20:00,21:00,588,586
4022019,21:00,22:00,649,646
4022019,22:00,23:00,801,783
4022019,23:00,00:00,864,862
5022019,00:00,01:00,863,859
5022019,01:00,02:00,865,846
5022019,02:00,03:00,696,694
5022019,03:00,04:00,723,717
5022019,04:00,05:00,705,699
5022019,05:00,06:00,681,674
5022019,06:00,07:00,720,710
5022019,07:00,08:00,729,725
5022019,08:00,09:00,861,845
5022019,09:00,10:00,864,859
5022019,10:00,11:00,865,859
5022019,11:00,12:00,866,858
5022019,12:00,13:00,865,859
5022019,13:00,14:00,866,858
5022019,14:00,15:00,866,858
5022019,15:00,16:00,864,857
5022019,16:00,17:00,865,856
5022019,17:00,18:00,865,858
5022019,18:00,19:00,861,858
5022019,19:00,20:00,863,859
5022019,20:00,21:00,865,859
5022019,21:00,22:00,866,858
5022019,22:00,23:00,866,858
5022019,23:00,00:00,868,858
6022019,00:00,01:00,869,860
6022019,01:00,02:00,867,859
6022019,02:00,03:00,866,858
6022019,03:00,04:00,864,856
6022019,04:00,05:00,863,859
6022019,05:00,06:00,855,854
