date,start,end,11WD7FRIM2B--Q-D,11WD7FRIM2B--P-G
9032017,00:00,01:00,0.0,264.0
9032017,01:00,02:00,0.0,266.0
9032017,02:00,03:00,0.0,265.0
9032017,03:00,04:00,0.0,265.0
9032017,04:00,05:00,0.0,265.0
9032017,05:00,06:00,0.0,265.0
9032017,06:00,07:00,0.0,265.0
9032017,07:00,08:00,0.0,266.0
9032017,08:00,09:00,0.0,265.0
9032017,09:00,10:00,0.0,266.0
9032017,10:00,11:00,0.0,265.0
9032017,11:00,12:00,0.0,268.0
9032017,12:00,13:00,0.0,266.0
9032017,13:00,14:00,0.0,267.0
9032017,14:00,15:00,0.0,266.0
9032017,15:00,16:00,0.0,266.0
9032017,16:00,17:00,0.0,266.0
9032017,17:00,18:00,0.0,266.0
9032017,18:00,19:00,0.0,266.0
9032017,19:00,20:00,0.0,266.0
9032017,20:00,21:00,0.0,267.0
9032017,21:00,22:00,0.0,268.0
9032017,22:00,23:00,0.0,267.0
9032017,23:00,00:00,0.0,267.0
10032017,00:00,01:00,0.0,267.0
10032017,01:00,02:00,0.0,266.0
10032017,02:00,03:00,0.0,266.0
10032017,03:00,04:00,0.0,267.0
10032017,04:00,05:00,0.0,266.0
10032017,05:00,06:00,0.0,267.0
10032017,06:00,07:00,0.0,267.0
10032017,07:00,08:00,0.0,268.0
10032017,08:00,09:00,0.0,267.0
10032017,09:00,10:00,0.0,266.0
10032017,10:00,11:00,0.0,267.0
10032017,11:00,12:00,0.0,268.0
10032017,12:00,13:00,0.0,268.0
10032017,13:00,14:00,0.0,267.0
10032017,14:00,15:00,0.0,267.0
10032017,15:00,16:00,0.0,267.0
10032017,16:00,17:00,0.0,267.0
10032017,17:00,18:00,0.0,267.0
10032017,18:00,19:00,0.0,268.0
10032017,19:00,20:00,0.0,271.0
10032017,20:00,21:00,0.0,275.0
10032017,21:00,22:00,0.0,274.0
10032017,22:00,23:00,0.0,276.0
10032017,23:00,00:00,0.0,275.0
11032017,00:00,01:00,0.0,275.0
11032017,01:00,02:00,0.0,275.0
11032017,02:00,03:00,0.0,275.0
11032017,03:00,04:00,0.0,275.0
11032017,04:00,05:00,0.0,276.0
11032017,05:00,06:00,0.0,276.0
11032017,06:00,07:00,0.0,275.0
11032017,07:00,08:00,0.0,276.0
11032017,08:00,09:00,0.0,274.0
11032017,09:00,10:00,0.0,275.0
11032017,10:00,11:00,0.0,276.0
11032017,11:00,12:00,0.0,276.0
11032017,12:00,13:00,0.0,277.0
11032017,13:00,14:00,0.0,276.0
11032017,14:00,15:00,0.0,276.0
11032017,15:00,16:00,0.0,275.0
11032017,16:00,17:00,0.0,277.0
11032017,17:00,18:00,0.0,276.0
11032017,18:00,19:00,0.0,276.0
11032017,19:00,20:00,0.0,277.0
11032017,20:00,21:00,0.0,275.0
11032017,21:00,22:00,0.0,276.0
11032017,22:00,23:00,0.0,276.0
11032017,23:00,00:00,0.0,277.0
12032017,00:00,01:00,0.0,274.0
12032017,01:00,02:00,0.0,275.0
12032017,02:00,03:00,0.0,277.0
12032017,03:00,04:00,0.0,278.0
12032017,04:00,05:00,0.0,277.0
12032017,05:00,06:00,0.0,278.0
12032017,06:00,07:00,0.0,276.0
12032017,07:00,08:00,0.0,277.0
12032017,08:00,09:00,0.0,277.0
12032017,09:00,10:00,0.0,277.0
12032017,10:00,11:00,0.0,278.0
12032017,11:00,12:00,0.0,277.0
12032017,12:00,13:00,0.0,278.0
12032017,13:00,14:00,0.0,275.0
12032017,14:00,15:00,0.0,276.0
12032017,15:00,16:00,0.0,275.0
12032017,16:00,17:00,0.0,275.0
12032017,17:00,18:00,0.0,275.0
12032017,18:00,19:00,0.0,274.0
12032017,19:00,20:00,0.0,276.0
12032017,20:00,21:00,0.0,276.0
12032017,21:00,22:00,0.0,277.0
12032017,22:00,23:00,0.0,275.0
12032017,23:00,00:00,0.0,276.0
13032017,00:00,01:00,0.0,275.0
13032017,01:00,02:00,0.0,275.0
13032017,02:00,03:00,0.0,273.0
13032017,03:00,04:00,0.0,270.0
13032017,04:00,05:00,0.0,271.0
13032017,05:00,06:00,0.0,271.0
13032017,06:00,07:00,0.0,271.0
13032017,07:00,08:00,0.0,276.0
13032017,08:00,09:00,0.0,276.0
13032017,09:00,10:00,0.0,275.0
13032017,10:00,11:00,0.0,275.0
13032017,11:00,12:00,0.0,276.0
13032017,12:00,13:00,0.0,277.0
13032017,13:00,14:00,0.0,272.0
13032017,14:00,15:00,0.0,272.0
13032017,15:00,16:00,0.0,272.0
13032017,16:00,17:00,0.0,275.0
13032017,17:00,18:00,0.0,274.0
13032017,18:00,19:00,0.0,274.0
13032017,19:00,20:00,0.0,276.0
13032017,20:00,21:00,0.0,277.0
13032017,21:00,22:00,0.0,277.0
13032017,22:00,23:00,0.0,277.0
13032017,23:00,00:00,0.0,276.0
14032017,00:00,01:00,0.0,278.0
14032017,01:00,02:00,0.0,277.0
14032017,02:00,03:00,0.0,278.0
14032017,03:00,04:00,0.0,278.0
14032017,04:00,05:00,0.0,278.0
14032017,05:00,06:00,0.0,276.0
14032017,06:00,07:00,0.0,277.0
14032017,07:00,08:00,0.0,276.0
14032017,08:00,09:00,0.0,273.0
14032017,09:00,10:00,0.0,273.0
14032017,10:00,11:00,0.0,273.0
14032017,11:00,12:00,5.0,274.0
14032017,12:00,13:00,114.0,277.0
14032017,13:00,14:00,233.0,280.0
14032017,14:00,15:00,253.0,285.0
14032017,15:00,16:00,241.0,288.0
14032017,16:00,17:00,100.0,287.0
14032017,17:00,18:00,0.0,289.0
14032017,18:00,19:00,0.0,290.0
14032017,19:00,20:00,0.0,292.0
14032017,20:00,21:00,0.0,289.0
14032017,21:00,22:00,0.0,290.0
14032017,22:00,23:00,0.0,292.0
14032017,23:00,00:00,0.0,291.0
15032017,00:00,01:00,0.0,290.0
15032017,01:00,02:00,0.0,292.0
15032017,02:00,03:00,0.0,291.0
15032017,03:00,04:00,0.0,291.0
15032017,04:00,05:00,0.0,291.0
15032017,05:00,06:00,0.0,291.0
15032017,06:00,07:00,0.0,291.0
15032017,07:00,08:00,0.0,291.0
15032017,08:00,09:00,0.0,290.0
15032017,09:00,10:00,0.0,291.0
15032017,10:00,11:00,0.0,290.0
15032017,11:00,12:00,0.0,291.0
15032017,12:00,13:00,0.0,291.0
15032017,13:00,14:00,0.0,291.0
15032017,14:00,15:00,0.0,291.0
15032017,15:00,16:00,0.0,291.0
15032017,16:00,17:00,0.0,290.0
15032017,17:00,18:00,0.0,290.0
15032017,18:00,19:00,0.0,290.0
15032017,19:00,20:00,0.0,290.0
15032017,20:00,21:00,0.0,290.0
15032017,21:00,22:00,0.0,290.0
15032017,22:00,23:00,4.0,290.0
15032017,23:00,00:00,66.0,290.0
16032017,00:00,01:00,200.0,290.0
16032017,01:00,02:00,252.0,289.0
16032017,02:00,03:00,254.0,290.0
16032017,03:00,04:00,253.0,290.0
16032017,04:00,05:00,254.0,291.0
16032017,05:00,06:00,252.0,291.0
16032017,06:00,07:00,253.0,290.0
16032017,07:00,08:00,256.0,290.0
16032017,08:00,09:00,258.0,290.0
16032017,09:00,10:00,253.0,289.0
16032017,10:00,11:00,254.0,290.0
16032017,11:00,12:00,243.0,290.0
16032017,12:00,13:00,235.0,291.0
16032017,13:00,14:00,234.0,289.0
16032017,14:00,15:00,234.0,290.0
16032017,15:00,16:00,233.0,288.0
16032017,16:00,17:00,230.0,290.0
16032017,17:00,18:00,229.0,290.0
16032017,18:00,19:00,228.0,290.0
16032017,19:00,20:00,229.0,289.0
16032017,20:00,21:00,229.0,290.0
16032017,21:00,22:00,230.0,290.0
16032017,22:00,23:00,229.0,290.0
16032017,23:00,00:00,231.0,289.0
17032017,00:00,01:00,227.0,286.0
17032017,01:00,02:00,225.0,284.0
17032017,02:00,03:00,226.0,284.0
17032017,03:00,04:00,227.0,284.0
17032017,04:00,05:00,226.0,285.0
17032017,05:00,06:00,226.0,286.0
17032017,06:00,07:00,224.0,284.0
17032017,07:00,08:00,227.0,284.0
17032017,08:00,09:00,225.0,284.0
17032017,09:00,10:00,226.0,285.0
17032017,10:00,11:00,226.0,284.0
17032017,11:00,12:00,225.0,285.0
17032017,12:00,13:00,225.0,284.0
17032017,13:00,14:00,257.0,285.0
17032017,14:00,15:00,256.0,282.0
17032017,15:00,16:00,244.0,282.0
17032017,16:00,17:00,246.0,285.0
17032017,17:00,18:00,243.0,284.0
17032017,18:00,19:00,244.0,284.0
17032017,19:00,20:00,231.0,284.0
17032017,20:00,21:00,222.0,284.0
17032017,21:00,22:00,209.0,284.0
17032017,22:00,23:00,208.0,285.0
17032017,23:00,00:00,206.0,284.0
18032017,00:00,01:00,208.0,283.0
18032017,01:00,02:00,207.0,284.0
18032017,02:00,03:00,206.0,284.0
18032017,03:00,04:00,207.0,282.0
18032017,04:00,05:00,208.0,284.0
18032017,05:00,06:00,207.0,284.0
18032017,06:00,07:00,207.0,284.0
18032017,07:00,08:00,207.0,284.0
18032017,08:00,09:00,207.0,284.0
18032017,09:00,10:00,207.0,284.0
18032017,10:00,11:00,207.0,283.0
18032017,11:00,12:00,207.0,283.0
18032017,12:00,13:00,207.0,284.0
18032017,13:00,14:00,207.0,284.0
18032017,14:00,15:00,208.0,284.0
18032017,15:00,16:00,207.0,284.0
18032017,16:00,17:00,207.0,284.0
18032017,17:00,18:00,207.0,284.0
18032017,18:00,19:00,208.0,285.0
18032017,19:00,20:00,206.0,284.0
18032017,20:00,21:00,210.0,284.0
18032017,21:00,22:00,210.0,284.0
18032017,22:00,23:00,210.0,283.0
18032017,23:00,00:00,210.0,284.0
19032017,00:00,01:00,210.0,283.0
19032017,01:00,02:00,209.0,285.0
19032017,02:00,03:00,212.0,284.0
19032017,03:00,04:00,211.0,284.0
19032017,04:00,05:00,210.0,284.0
19032017,05:00,06:00,211.0,284.0
19032017,06:00,07:00,211.0,284.0
19032017,07:00,08:00,210.0,284.0
19032017,08:00,09:00,209.0,284.0
19032017,09:00,10:00,214.0,284.0
19032017,10:00,11:00,221.0,284.0
19032017,11:00,12:00,219.0,284.0
19032017,12:00,13:00,219.0,284.0
19032017,13:00,14:00,217.0,283.0
19032017,14:00,15:00,191.0,284.0
19032017,15:00,16:00,198.0,285.0
19032017,16:00,17:00,199.0,285.0
19032017,17:00,18:00,199.0,284.0
19032017,18:00,19:00,197.0,284.0
19032017,19:00,20:00,204.0,283.0
19032017,20:00,21:00,202.0,284.0
19032017,21:00,22:00,203.0,284.0
19032017,22:00,23:00,202.0,284.0
19032017,23:00,00:00,203.0,281.0
20032017,00:00,01:00,202.0,284.0
20032017,01:00,02:00,203.0,280.0
20032017,02:00,03:00,202.0,283.0
20032017,03:00,04:00,215.0,282.0
20032017,04:00,05:00,259.0,283.0
20032017,05:00,06:00,256.0,284.0
20032017,06:00,07:00,255.0,287.0
20032017,07:00,08:00,245.0,286.0
20032017,08:00,09:00,244.0,288.0
20032017,09:00,10:00,243.0,288.0
20032017,10:00,11:00,245.0,286.0
20032017,11:00,12:00,244.0,282.0
20032017,12:00,13:00,244.0,284.0
20032017,13:00,14:00,246.0,284.0
20032017,14:00,15:00,243.0,285.0
20032017,15:00,16:00,243.0,285.0
20032017,16:00,17:00,244.0,284.0
20032017,17:00,18:00,244.0,285.0
20032017,18:00,19:00,245.0,285.0
20032017,19:00,20:00,243.0,285.0
20032017,20:00,21:00,244.0,285.0
20032017,21:00,22:00,244.0,284.0
20032017,22:00,23:00,244.0,285.0
20032017,23:00,00:00,244.0,284.0
21032017,00:00,01:00,238.0,284.0
21032017,01:00,02:00,196.0,285.0
21032017,02:00,03:00,200.0,285.0
21032017,03:00,04:00,243.0,284.0
21032017,04:00,05:00,245.0,285.0
21032017,05:00,06:00,245.0,285.0
21032017,06:00,07:00,243.0,285.0
21032017,07:00,08:00,247.0,290.0
21032017,08:00,09:00,250.0,289.0
21032017,09:00,10:00,249.0,288.0
21032017,10:00,11:00,242.0,290.0
21032017,11:00,12:00,235.0,289.0
21032017,12:00,13:00,232.0,291.0
21032017,13:00,14:00,206.0,291.0
21032017,14:00,15:00,207.0,289.0
21032017,15:00,16:00,208.0,290.0
21032017,16:00,17:00,215.0,290.0
21032017,17:00,18:00,217.0,291.0
21032017,18:00,19:00,220.0,290.0
21032017,19:00,20:00,221.0,290.0
21032017,20:00,21:00,222.0,290.0
21032017,21:00,22:00,220.0,290.0
21032017,22:00,23:00,222.0,291.0
21032017,23:00,00:00,222.0,289.0
22032017,00:00,01:00,221.0,291.0
22032017,01:00,02:00,221.0,286.0
22032017,02:00,03:00,220.0,286.0
22032017,03:00,04:00,223.0,286.0
22032017,04:00,05:00,222.0,291.0
22032017,05:00,06:00,227.0,292.0
22032017,06:00,07:00,239.0,290.0
22032017,07:00,08:00,238.0,291.0
22032017,08:00,09:00,243.0,291.0
22032017,09:00,10:00,249.0,290.0
22032017,10:00,11:00,247.0,292.0
22032017,11:00,12:00,246.0,291.0
22032017,12:00,13:00,232.0,292.0
22032017,13:00,14:00,234.0,292.0
22032017,14:00,15:00,235.0,291.0
22032017,15:00,16:00,234.0,291.0
22032017,16:00,17:00,235.0,291.0
22032017,17:00,18:00,240.0,290.0
22032017,18:00,19:00,234.0,292.0
22032017,19:00,20:00,232.0,291.0
22032017,20:00,21:00,232.0,290.0
22032017,21:00,22:00,233.0,292.0
22032017,22:00,23:00,234.0,290.0
22032017,23:00,00:00,232.0,290.0
23032017,00:00,01:00,229.0,290.0
23032017,01:00,02:00,232.0,289.0
23032017,02:00,03:00,232.0,290.0
23032017,03:00,04:00,232.0,290.0
23032017,04:00,05:00,232.0,290.0
23032017,05:00,06:00,241.0,289.0
23032017,06:00,07:00,250.0,290.0
23032017,07:00,08:00,252.0,291.0
23032017,08:00,09:00,251.0,291.0
23032017,09:00,10:00,251.0,291.0
23032017,10:00,11:00,250.0,290.0
23032017,11:00,12:00,249.0,289.0
23032017,12:00,13:00,233.0,289.0
23032017,13:00,14:00,233.0,289.0
23032017,14:00,15:00,231.0,288.0
23032017,15:00,16:00,236.0,287.0
23032017,16:00,17:00,233.0,288.0
23032017,17:00,18:00,231.0,286.0
23032017,18:00,19:00,232.0,287.0
23032017,19:00,20:00,229.0,286.0
23032017,20:00,21:00,234.0,288.0
23032017,21:00,22:00,233.0,287.0
23032017,22:00,23:00,231.0,289.0
23032017,23:00,00:00,236.0,288.0
24032017,00:00,01:00,233.0,288.0
24032017,01:00,02:00,231.0,287.0
24032017,02:00,03:00,234.0,291.0
24032017,03:00,04:00,242.0,289.0
24032017,04:00,05:00,235.0,291.0
24032017,05:00,06:00,242.0,289.0
24032017,06:00,07:00,251.0,289.0
24032017,07:00,08:00,249.0,289.0
24032017,08:00,09:00,253.0,289.0
24032017,09:00,10:00,260.0,290.0
24032017,10:00,11:00,264.0,288.0
24032017,11:00,12:00,250.0,287.0
24032017,12:00,13:00,243.0,287.0
24032017,13:00,14:00,55.0,287.0
24032017,14:00,15:00,0.0,288.0
24032017,15:00,16:00,0.0,288.0
24032017,16:00,17:00,0.0,288.0
24032017,17:00,18:00,0.0,287.0
24032017,18:00,19:00,0.0,288.0
24032017,19:00,20:00,0.0,288.0
24032017,20:00,21:00,0.0,289.0
24032017,21:00,22:00,0.0,288.0
24032017,22:00,23:00,0.0,289.0
24032017,23:00,00:00,0.0,287.0
25032017,00:00,01:00,0.0,283.0
25032017,01:00,02:00,0.0,283.0
25032017,02:00,03:00,0.0,283.0
25032017,03:00,04:00,0.0,283.0
25032017,04:00,05:00,0.0,283.0
25032017,05:00,06:00,0.0,282.0
25032017,06:00,07:00,0.0,282.0
25032017,07:00,08:00,0.0,282.0
25032017,08:00,09:00,0.0,283.0
25032017,09:00,10:00,0.0,281.0
25032017,10:00,11:00,0.0,280.0
25032017,11:00,12:00,0.0,274.0
25032017,12:00,13:00,0.0,273.0
25032017,13:00,14:00,0.0,272.0
25032017,14:00,15:00,0.0,273.0
25032017,15:00,16:00,0.0,274.0
25032017,16:00,17:00,0.0,273.0
25032017,17:00,18:00,0.0,274.0
25032017,18:00,19:00,0.0,274.0
25032017,19:00,20:00,0.0,272.0
25032017,20:00,21:00,0.0,273.0
25032017,21:00,22:00,0.0,280.0
25032017,22:00,23:00,0.0,281.0
25032017,23:00,00:00,0.0,281.0
26032017,00:00,01:00,0.0,281.0
26032017,01:00,02:00,0.0,282.0
26032017,03:00,04:00,0.0,281.0
26032017,04:00,05:00,0.0,282.0
26032017,05:00,06:00,0.0,281.0
26032017,06:00,07:00,0.0,281.0
26032017,07:00,08:00,0.0,281.0
26032017,08:00,09:00,0.0,282.0
26032017,09:00,10:00,0.0,282.0
26032017,10:00,11:00,0.0,281.0
26032017,11:00,12:00,0.0,283.0
26032017,12:00,13:00,0.0,284.0
26032017,13:00,14:00,0.0,282.0
26032017,14:00,15:00,0.0,281.0
26032017,15:00,16:00,0.0,280.0
26032017,16:00,17:00,0.0,281.0
26032017,17:00,18:00,0.0,282.0
26032017,18:00,19:00,0.0,281.0
26032017,19:00,20:00,0.0,282.0
26032017,20:00,21:00,0.0,281.0
26032017,21:00,22:00,0.0,282.0
26032017,22:00,23:00,0.0,288.0
26032017,23:00,00:00,0.0,287.0
27032017,00:00,01:00,0.0,287.0
27032017,01:00,02:00,0.0,287.0
27032017,02:00,03:00,0.0,287.0
27032017,03:00,04:00,0.0,287.0
27032017,04:00,05:00,0.0,287.0
27032017,05:00,06:00,0.0,288.0
27032017,06:00,07:00,0.0,287.0
27032017,07:00,08:00,0.0,285.0
27032017,08:00,09:00,0.0,284.0
27032017,09:00,10:00,0.0,285.0
27032017,10:00,11:00,0.0,284.0
27032017,11:00,12:00,0.0,286.0
27032017,12:00,13:00,0.0,284.0
27032017,13:00,14:00,0.0,284.0
27032017,14:00,15:00,0.0,285.0
27032017,15:00,16:00,0.0,285.0
27032017,16:00,17:00,0.0,285.0
27032017,17:00,18:00,0.0,285.0
27032017,18:00,19:00,0.0,285.0
27032017,19:00,20:00,4.0,285.0
27032017,20:00,21:00,126.0,285.0
27032017,21:00,22:00,203.0,285.0
27032017,22:00,23:00,248.0,285.0
27032017,23:00,00:00,252.0,284.0
28032017,00:00,01:00,253.0,290.0
28032017,01:00,02:00,253.0,288.0
28032017,02:00,03:00,253.0,290.0
28032017,03:00,04:00,253.0,290.0
28032017,04:00,05:00,245.0,289.0
28032017,05:00,06:00,237.0,289.0
28032017,06:00,07:00,235.0,289.0
28032017,07:00,08:00,237.0,291.0
28032017,08:00,09:00,239.0,285.0
28032017,09:00,10:00,237.0,285.0
28032017,10:00,11:00,238.0,284.0
28032017,11:00,12:00,237.0,284.0
28032017,12:00,13:00,234.0,284.0
28032017,13:00,14:00,231.0,285.0
28032017,14:00,15:00,232.0,284.0
28032017,15:00,16:00,254.0,285.0
28032017,16:00,17:00,265.0,285.0
28032017,17:00,18:00,260.0,285.0
28032017,18:00,19:00,259.0,284.0
28032017,19:00,20:00,262.0,285.0
28032017,20:00,21:00,258.0,289.0
28032017,21:00,22:00,261.0,282.0
28032017,22:00,23:00,261.0,276.0
28032017,23:00,00:00,259.0,272.0
29032017,00:00,01:00,260.0,272.0
29032017,01:00,02:00,259.0,271.0
29032017,02:00,03:00,258.0,272.0
29032017,03:00,04:00,258.0,272.0
29032017,04:00,05:00,260.0,272.0
29032017,05:00,06:00,260.0,271.0
29032017,06:00,07:00,259.0,272.0
29032017,07:00,08:00,258.0,272.0
29032017,08:00,09:00,260.0,273.0
29032017,09:00,10:00,260.0,272.0
29032017,10:00,11:00,266.0,272.0
29032017,11:00,12:00,270.0,272.0
29032017,12:00,13:00,269.0,268.0
29032017,13:00,14:00,269.0,267.0
29032017,14:00,15:00,269.0,266.0
29032017,15:00,16:00,267.0,267.0
29032017,16:00,17:00,268.0,267.0
29032017,17:00,18:00,267.0,268.0
29032017,18:00,19:00,269.0,269.0
29032017,19:00,20:00,270.0,274.0
29032017,20:00,21:00,268.0,277.0
29032017,21:00,22:00,268.0,277.0
29032017,22:00,23:00,267.0,276.0
29032017,23:00,00:00,269.0,277.0
30032017,00:00,01:00,271.0,277.0
30032017,01:00,02:00,266.0,277.0
30032017,02:00,03:00,265.0,277.0
30032017,03:00,04:00,267.0,277.0
30032017,04:00,05:00,266.0,275.0
30032017,05:00,06:00,267.0,275.0
30032017,06:00,07:00,272.0,278.0
30032017,07:00,08:00,285.0,283.0
30032017,08:00,09:00,284.0,279.0
30032017,09:00,10:00,290.0,276.0
30032017,10:00,11:00,285.0,273.0
30032017,11:00,12:00,285.0,273.0
30032017,12:00,13:00,282.0,273.0
30032017,13:00,14:00,286.0,271.0
30032017,14:00,15:00,285.0,272.0
30032017,15:00,16:00,284.0,272.0
30032017,16:00,17:00,283.0,272.0
30032017,17:00,18:00,284.0,273.0
30032017,18:00,19:00,286.0,271.0
30032017,19:00,20:00,285.0,273.0
30032017,20:00,21:00,284.0,273.0
30032017,21:00,22:00,287.0,271.0
30032017,22:00,23:00,284.0,272.0
30032017,23:00,00:00,284.0,272.0
31032017,00:00,01:00,285.0,274.0
31032017,01:00,02:00,285.0,273.0
31032017,02:00,03:00,285.0,273.0
31032017,03:00,04:00,285.0,272.0
31032017,04:00,05:00,285.0,273.0
31032017,05:00,06:00,285.0,272.0
31032017,06:00,07:00,284.0,273.0
31032017,07:00,08:00,285.0,272.0
31032017,08:00,09:00,284.0,271.0
31032017,09:00,10:00,285.0,271.0
31032017,10:00,11:00,285.0,273.0
31032017,11:00,12:00,282.0,272.0
31032017,12:00,13:00,284.0,272.0
31032017,13:00,14:00,282.0,272.0
31032017,14:00,15:00,281.0,270.0
31032017,15:00,16:00,274.0,269.0
31032017,16:00,17:00,263.0,245.0
31032017,17:00,18:00,254.0,110.0
31032017,18:00,19:00,254.0,0.0
31032017,19:00,20:00,253.0,0.0
31032017,20:00,21:00,256.0,0.0
31032017,21:00,22:00,256.0,0.0
31032017,22:00,23:00,256.0,0.0
31032017,23:00,00:00,256.0,0.0
1042017,00:00,01:00,258.0,0.0
1042017,01:00,02:00,257.0,0.0
1042017,02:00,03:00,208.0,0.0
1042017,03:00,04:00,27.0,0.0
1042017,04:00,05:00,0.0,0.0
1042017,05:00,06:00,0.0,0.0
1042017,06:00,07:00,0.0,0.0
1042017,07:00,08:00,0.0,0.0
1042017,08:00,09:00,0.0,0.0
1042017,09:00,10:00,0.0,0.0
1042017,10:00,11:00,0.0,0.0
1042017,11:00,12:00,0.0,0.0
1042017,12:00,13:00,0.0,0.0
1042017,13:00,14:00,0.0,0.0
1042017,14:00,15:00,0.0,0.0
1042017,15:00,16:00,0.0,0.0
1042017,16:00,17:00,0.0,0.0
1042017,17:00,18:00,0.0,0.0
1042017,18:00,19:00,0.0,0.0
1042017,19:00,20:00,0.0,0.0
1042017,20:00,21:00,0.0,0.0
1042017,21:00,22:00,0.0,0.0
1042017,22:00,23:00,0.0,0.0
1042017,23:00,00:00,0.0,0.0
2042017,00:00,01:00,0.0,0.0
2042017,01:00,02:00,0.0,0.0
2042017,02:00,03:00,0.0,0.0
2042017,03:00,04:00,0.0,0.0
2042017,04:00,05:00,0.0,0.0
2042017,05:00,06:00,0.0,0.0
2042017,06:00,07:00,49.0,0.0
2042017,07:00,08:00,180.0,0.0
2042017,08:00,09:00,229.0,0.0
2042017,09:00,10:00,280.0,0.0
2042017,10:00,11:00,284.0,0.0
2042017,11:00,12:00,286.0,0.0
2042017,12:00,13:00,279.0,0.0
2042017,13:00,14:00,275.0,0.0
2042017,14:00,15:00,277.0,0.0
2042017,15:00,16:00,278.0,0.0
2042017,16:00,17:00,274.0,0.0
2042017,17:00,18:00,275.0,0.0
2042017,18:00,19:00,275.0,0.0
2042017,19:00,20:00,274.0,0.0
2042017,20:00,21:00,274.0,0.0
2042017,21:00,22:00,274.0,0.0
2042017,22:00,23:00,275.0,0.0
2042017,23:00,00:00,276.0,0.0
3042017,00:00,01:00,275.0,0.0
3042017,01:00,02:00,271.0,0.0
3042017,02:00,03:00,275.0,0.0
3042017,03:00,04:00,278.0,0.0
3042017,04:00,05:00,275.0,0.0
3042017,05:00,06:00,279.0,0.0
3042017,06:00,07:00,277.0,0.0
3042017,07:00,08:00,278.0,0.0
3042017,08:00,09:00,281.0,0.0
3042017,09:00,10:00,280.0,0.0
3042017,10:00,11:00,277.0,0.0
3042017,11:00,12:00,279.0,0.0
3042017,12:00,13:00,276.0,0.0
3042017,13:00,14:00,276.0,0.0
3042017,14:00,15:00,280.0,0.0
3042017,15:00,16:00,275.0,0.0
3042017,16:00,17:00,274.0,0.0
3042017,17:00,18:00,275.0,0.0
3042017,18:00,19:00,275.0,0.0
3042017,19:00,20:00,274.0,0.0
3042017,20:00,21:00,275.0,0.0
3042017,21:00,22:00,275.0,0.0
3042017,22:00,23:00,276.0,0.0
3042017,23:00,00:00,273.0,0.0
4042017,00:00,01:00,267.0,0.0
4042017,01:00,02:00,267.0,0.0
4042017,02:00,03:00,266.0,0.0
4042017,03:00,04:00,264.0,0.0
4042017,04:00,05:00,265.0,0.0
4042017,05:00,06:00,267.0,0.0
4042017,06:00,07:00,265.0,0.0
4042017,07:00,08:00,265.0,0.0
4042017,08:00,09:00,266.0,0.0
4042017,09:00,10:00,272.0,0.0
4042017,10:00,11:00,276.0,0.0
4042017,11:00,12:00,276.0,0.0
4042017,12:00,13:00,275.0,0.0
4042017,13:00,14:00,274.0,0.0
4042017,14:00,15:00,276.0,0.0
4042017,15:00,16:00,274.0,0.0
4042017,16:00,17:00,276.0,0.0
4042017,17:00,18:00,275.0,0.0
4042017,18:00,19:00,276.0,0.0
4042017,19:00,20:00,275.0,0.0
4042017,20:00,21:00,274.0,0.0
4042017,21:00,22:00,275.0,0.0
4042017,22:00,23:00,276.0,0.0
4042017,23:00,00:00,274.0,0.0
5042017,00:00,01:00,277.0,0.0
5042017,01:00,02:00,277.0,0.0
5042017,02:00,03:00,275.0,0.0
5042017,03:00,04:00,274.0,0.0
5042017,04:00,05:00,271.0,0.0
5042017,05:00,06:00,274.0,0.0
5042017,06:00,07:00,275.0,0.0
5042017,07:00,08:00,276.0,0.0
5042017,08:00,09:00,275.0,0.0
5042017,09:00,10:00,274.0,0.0
5042017,10:00,11:00,272.0,0.0
5042017,11:00,12:00,275.0,0.0
5042017,12:00,13:00,270.0,0.0
5042017,13:00,14:00,268.0,0.0
5042017,14:00,15:00,268.0,0.0
5042017,15:00,16:00,268.0,0.0
5042017,16:00,17:00,269.0,0.0
5042017,17:00,18:00,270.0,0.0
5042017,18:00,19:00,270.0,0.0
5042017,19:00,20:00,269.0,0.0
5042017,20:00,21:00,272.0,0.0
5042017,21:00,22:00,273.0,0.0
5042017,22:00,23:00,273.0,0.0
5042017,23:00,00:00,273.0,0.0
6042017,00:00,01:00,273.0,0.0
6042017,01:00,02:00,272.0,0.0
6042017,02:00,03:00,273.0,0.0
6042017,03:00,04:00,273.0,0.0
6042017,04:00,05:00,274.0,0.0
6042017,05:00,06:00,274.0,0.0
6042017,06:00,07:00,274.0,0.0
6042017,07:00,08:00,254.0,0.0
6042017,08:00,09:00,18.0,0.0
6042017,09:00,10:00,0.0,0.0
6042017,10:00,11:00,0.0,0.0
6042017,11:00,12:00,0.0,0.0
6042017,12:00,13:00,0.0,0.0
6042017,13:00,14:00,0.0,0.0
6042017,14:00,15:00,0.0,0.0
6042017,15:00,16:00,0.0,0.0
6042017,16:00,17:00,0.0,0.0
6042017,17:00,18:00,0.0,0.0
6042017,18:00,19:00,0.0,0.0
6042017,19:00,20:00,0.0,0.0
6042017,20:00,21:00,0.0,0.0
6042017,21:00,22:00,0.0,0.0
6042017,22:00,23:00,0.0,0.0
6042017,23:00,00:00,0.0,0.0
7042017,00:00,01:00,0.0,0.0
7042017,01:00,02:00,0.0,0.0
7042017,02:00,03:00,0.0,0.0
