date,start,end,11WD8LIPD1L---R6,11WD8LIPD1L---S4
13012021,18:00,19:00,524.0,528.0
13012021,19:00,20:00,530.0,524.0
13012021,20:00,21:00,541.0,479.0
13012021,21:00,22:00,552.0,468.0
13012021,22:00,23:00,555.0,459.0
13012021,23:00,00:00,510.0,497.0
14012021,00:00,01:00,440.0,440.0
14012021,01:00,02:00,436.0,438.0
14012021,02:00,03:00,489.0,439.0
14012021,03:00,04:00,519.0,445.0
14012021,04:00,05:00,578.0,568.0
14012021,05:00,06:00,818.0,833.0
14012021,06:00,07:00,839.0,842.0
14012021,07:00,08:00,847.0,857.0
14012021,08:00,09:00,848.0,855.0
14012021,09:00,10:00,847.0,859.0
14012021,10:00,11:00,847.0,858.0
14012021,11:00,12:00,847.0,858.0
14012021,12:00,13:00,847.0,859.0
14012021,13:00,14:00,853.0,858.0
14012021,14:00,15:00,853.0,858.0
14012021,15:00,16:00,852.0,859.0
14012021,16:00,17:00,849.0,859.0
14012021,17:00,18:00,858.0,857.0
14012021,18:00,19:00,853.0,860.0
14012021,19:00,20:00,851.0,860.0
14012021,20:00,21:00,851.0,861.0
14012021,21:00,22:00,855.0,861.0
14012021,22:00,23:00,855.0,859.0
14012021,23:00,00:00,857.0,862.0
15012021,00:00,01:00,861.0,863.0
15012021,01:00,02:00,859.0,862.0
15012021,02:00,03:00,859.0,863.0
15012021,03:00,04:00,859.0,864.0
15012021,04:00,05:00,859.0,861.0
15012021,05:00,06:00,851.0,861.0
15012021,06:00,07:00,849.0,861.0
15012021,07:00,08:00,853.0,861.0
15012021,08:00,09:00,855.0,861.0
15012021,09:00,10:00,848.0,859.0
15012021,10:00,11:00,853.0,859.0
15012021,11:00,12:00,853.0,859.0
15012021,12:00,13:00,852.0,859.0
15012021,13:00,14:00,854.0,861.0
15012021,14:00,15:00,854.0,861.0
15012021,15:00,16:00,852.0,860.0
15012021,16:00,17:00,852.0,862.0
15012021,17:00,18:00,855.0,858.0
15012021,18:00,19:00,851.0,860.0
15012021,19:00,20:00,853.0,860.0
15012021,20:00,21:00,856.0,861.0
15012021,21:00,22:00,851.0,860.0
15012021,22:00,23:00,856.0,863.0
15012021,23:00,00:00,854.0,861.0
16012021,00:00,01:00,857.0,863.0
16012021,01:00,02:00,853.0,863.0
16012021,02:00,03:00,856.0,860.0
16012021,03:00,04:00,851.0,859.0
16012021,04:00,05:00,852.0,861.0
16012021,05:00,06:00,850.0,861.0
16012021,06:00,07:00,848.0,861.0
16012021,07:00,08:00,848.0,859.0
16012021,08:00,09:00,847.0,860.0
16012021,09:00,10:00,847.0,857.0
16012021,10:00,11:00,847.0,857.0
16012021,11:00,12:00,848.0,857.0
16012021,12:00,13:00,848.0,860.0
16012021,13:00,14:00,853.0,860.0
16012021,14:00,15:00,852.0,861.0
16012021,15:00,16:00,850.0,861.0
16012021,16:00,17:00,852.0,861.0
16012021,17:00,18:00,851.0,861.0
16012021,18:00,19:00,854.0,863.0
16012021,19:00,20:00,851.0,860.0
16012021,20:00,21:00,846.0,859.0
16012021,21:00,22:00,849.0,855.0
16012021,22:00,23:00,853.0,860.0
16012021,23:00,00:00,855.0,863.0
17012021,00:00,01:00,856.0,863.0
17012021,01:00,02:00,861.0,862.0
17012021,02:00,03:00,860.0,863.0
17012021,03:00,04:00,857.0,863.0
17012021,04:00,05:00,859.0,864.0
17012021,05:00,06:00,854.0,862.0
17012021,06:00,07:00,852.0,863.0
17012021,07:00,08:00,849.0,862.0
17012021,08:00,09:00,851.0,862.0
17012021,09:00,10:00,850.0,862.0
17012021,10:00,11:00,851.0,862.0
17012021,11:00,12:00,852.0,863.0
17012021,12:00,13:00,853.0,863.0
17012021,13:00,14:00,852.0,864.0
17012021,14:00,15:00,852.0,862.0
17012021,15:00,16:00,850.0,862.0
17012021,16:00,17:00,850.0,864.0
17012021,17:00,18:00,854.0,860.0
17012021,18:00,19:00,853.0,859.0
17012021,19:00,20:00,851.0,858.0
17012021,20:00,21:00,844.0,860.0
17012021,21:00,22:00,852.0,861.0
17012021,22:00,23:00,845.0,861.0
17012021,23:00,00:00,856.0,863.0
18012021,00:00,01:00,853.0,862.0
18012021,01:00,02:00,852.0,864.0
18012021,02:00,03:00,856.0,864.0
18012021,03:00,04:00,853.0,864.0
18012021,04:00,05:00,852.0,864.0
18012021,05:00,06:00,846.0,865.0
18012021,06:00,07:00,848.0,863.0
18012021,07:00,08:00,851.0,864.0
18012021,08:00,09:00,855.0,862.0
18012021,09:00,10:00,854.0,862.0
18012021,10:00,11:00,856.0,863.0
18012021,11:00,12:00,857.0,863.0
18012021,12:00,13:00,856.0,864.0
18012021,13:00,14:00,857.0,863.0
18012021,14:00,15:00,858.0,862.0
18012021,15:00,16:00,857.0,861.0
18012021,16:00,17:00,855.0,860.0
18012021,17:00,18:00,853.0,860.0
18012021,18:00,19:00,854.0,860.0
18012021,19:00,20:00,853.0,860.0
18012021,20:00,21:00,847.0,863.0
18012021,21:00,22:00,852.0,861.0
18012021,22:00,23:00,858.0,861.0
18012021,23:00,00:00,848.0,864.0
19012021,00:00,01:00,830.0,864.0
19012021,01:00,02:00,841.0,864.0
19012021,02:00,03:00,835.0,863.0
19012021,03:00,04:00,831.0,865.0
19012021,04:00,05:00,826.0,848.0
19012021,05:00,06:00,729.0,736.0
19012021,06:00,07:00,721.0,747.0
19012021,07:00,08:00,694.0,858.0
19012021,08:00,09:00,645.0,862.0
19012021,09:00,10:00,644.0,861.0
19012021,10:00,11:00,647.0,862.0
19012021,11:00,12:00,647.0,862.0
19012021,12:00,13:00,660.0,862.0
19012021,13:00,14:00,808.0,864.0
19012021,14:00,15:00,842.0,861.0
19012021,15:00,16:00,835.0,861.0
19012021,16:00,17:00,849.0,860.0
19012021,17:00,18:00,849.0,854.0
19012021,18:00,19:00,840.0,855.0
19012021,19:00,20:00,745.0,748.0
19012021,20:00,21:00,731.0,728.0
19012021,21:00,22:00,655.0,657.0
19012021,22:00,23:00,654.0,661.0
19012021,23:00,00:00,557.0,486.0
20012021,00:00,01:00,493.0,473.0
20012021,01:00,02:00,660.0,660.0
20012021,02:00,03:00,665.0,659.0
20012021,03:00,04:00,666.0,650.0
20012021,04:00,05:00,524.0,462.0
20012021,05:00,06:00,680.0,684.0
20012021,06:00,07:00,840.0,850.0
20012021,07:00,08:00,797.0,802.0
20012021,08:00,09:00,801.0,801.0
20012021,09:00,10:00,826.0,832.0
20012021,10:00,11:00,831.0,832.0
20012021,11:00,12:00,830.0,833.0
20012021,12:00,13:00,837.0,839.0
20012021,13:00,14:00,842.0,840.0
20012021,14:00,15:00,854.0,853.0
20012021,15:00,16:00,806.0,807.0
20012021,16:00,17:00,645.0,648.0
20012021,17:00,18:00,534.0,547.0
20012021,18:00,19:00,556.0,564.0
20012021,19:00,20:00,521.0,522.0
20012021,20:00,21:00,550.0,473.0
20012021,21:00,22:00,429.0,506.0
20012021,22:00,23:00,295.0,524.0
20012021,23:00,00:00,292.0,488.0
21012021,00:00,01:00,292.0,433.0
21012021,01:00,02:00,291.0,432.0
21012021,02:00,03:00,291.0,434.0
21012021,03:00,04:00,291.0,431.0
21012021,04:00,05:00,291.0,433.0
21012021,05:00,06:00,292.0,433.0
21012021,06:00,07:00,389.0,475.0
21012021,07:00,08:00,642.0,726.0
21012021,08:00,09:00,810.0,815.0
21012021,09:00,10:00,723.0,752.0
21012021,10:00,11:00,703.0,750.0
21012021,11:00,12:00,701.0,752.0
21012021,12:00,13:00,719.0,734.0
21012021,13:00,14:00,725.0,726.0
21012021,14:00,15:00,831.0,831.0
21012021,15:00,16:00,827.0,837.0
21012021,16:00,17:00,771.0,807.0
21012021,17:00,18:00,821.0,821.0
21012021,18:00,19:00,798.0,801.0
21012021,19:00,20:00,781.0,808.0
21012021,20:00,21:00,759.0,776.0
21012021,21:00,22:00,495.0,496.0
21012021,22:00,23:00,478.0,431.0
21012021,23:00,00:00,436.0,303.0
22012021,00:00,01:00,437.0,289.0
22012021,01:00,02:00,435.0,289.0
22012021,02:00,03:00,435.0,288.0
22012021,03:00,04:00,436.0,289.0
22012021,04:00,05:00,436.0,288.0
22012021,05:00,06:00,437.0,367.0
22012021,06:00,07:00,494.0,536.0
22012021,07:00,08:00,795.0,839.0
22012021,08:00,09:00,840.0,863.0
22012021,09:00,10:00,836.0,860.0
22012021,10:00,11:00,839.0,860.0
22012021,11:00,12:00,838.0,859.0
22012021,12:00,13:00,826.0,861.0
22012021,13:00,14:00,826.0,862.0
22012021,14:00,15:00,834.0,862.0
22012021,15:00,16:00,836.0,861.0
22012021,16:00,17:00,831.0,860.0
22012021,17:00,18:00,853.0,863.0
22012021,18:00,19:00,854.0,860.0
22012021,19:00,20:00,848.0,860.0
22012021,20:00,21:00,856.0,860.0
22012021,21:00,22:00,857.0,861.0
22012021,22:00,23:00,857.0,859.0
22012021,23:00,00:00,852.0,859.0
23012021,00:00,01:00,834.0,862.0
23012021,01:00,02:00,853.0,861.0
23012021,02:00,03:00,855.0,862.0
23012021,03:00,04:00,849.0,857.0
23012021,04:00,05:00,816.0,816.0
23012021,05:00,06:00,811.0,811.0
23012021,06:00,07:00,843.0,844.0
23012021,07:00,08:00,843.0,860.0
23012021,08:00,09:00,846.0,863.0
23012021,09:00,10:00,850.0,861.0
23012021,10:00,11:00,848.0,861.0
23012021,11:00,12:00,853.0,861.0
23012021,12:00,13:00,855.0,862.0
23012021,13:00,14:00,855.0,864.0
23012021,14:00,15:00,851.0,862.0
23012021,15:00,16:00,854.0,863.0
23012021,16:00,17:00,852.0,863.0
23012021,17:00,18:00,850.0,861.0
23012021,18:00,19:00,851.0,862.0
23012021,19:00,20:00,850.0,860.0
23012021,20:00,21:00,849.0,860.0
23012021,21:00,22:00,851.0,860.0
23012021,22:00,23:00,855.0,861.0
23012021,23:00,00:00,854.0,861.0
24012021,00:00,01:00,850.0,861.0
24012021,01:00,02:00,845.0,860.0
24012021,02:00,03:00,802.0,806.0
24012021,03:00,04:00,803.0,800.0
24012021,04:00,05:00,851.0,862.0
24012021,05:00,06:00,854.0,862.0
24012021,06:00,07:00,853.0,863.0
24012021,07:00,08:00,854.0,863.0
24012021,08:00,09:00,852.0,862.0
24012021,09:00,10:00,850.0,862.0
24012021,10:00,11:00,852.0,863.0
24012021,11:00,12:00,851.0,861.0
24012021,12:00,13:00,850.0,861.0
24012021,13:00,14:00,852.0,860.0
24012021,14:00,15:00,851.0,861.0
24012021,15:00,16:00,851.0,863.0
24012021,16:00,17:00,854.0,861.0
24012021,17:00,18:00,853.0,862.0
24012021,18:00,19:00,854.0,862.0
24012021,19:00,20:00,854.0,862.0
24012021,20:00,21:00,853.0,862.0
24012021,21:00,22:00,856.0,863.0
24012021,22:00,23:00,855.0,862.0
24012021,23:00,00:00,644.0,646.0
25012021,00:00,01:00,857.0,863.0
25012021,01:00,02:00,862.0,862.0
25012021,02:00,03:00,860.0,862.0
25012021,03:00,04:00,861.0,864.0
25012021,04:00,05:00,851.0,862.0
25012021,05:00,06:00,851.0,861.0
25012021,06:00,07:00,852.0,863.0
25012021,07:00,08:00,847.0,863.0
25012021,08:00,09:00,850.0,862.0
25012021,09:00,10:00,852.0,863.0
25012021,10:00,11:00,852.0,863.0
25012021,11:00,12:00,857.0,862.0
25012021,12:00,13:00,857.0,862.0
25012021,13:00,14:00,856.0,861.0
25012021,14:00,15:00,858.0,863.0
25012021,15:00,16:00,859.0,862.0
25012021,16:00,17:00,854.0,863.0
25012021,17:00,18:00,847.0,861.0
25012021,18:00,19:00,848.0,860.0
25012021,19:00,20:00,849.0,860.0
25012021,20:00,21:00,850.0,860.0
25012021,21:00,22:00,849.0,862.0
25012021,22:00,23:00,856.0,860.0
25012021,23:00,00:00,859.0,862.0
26012021,00:00,01:00,855.0,862.0
26012021,01:00,02:00,858.0,860.0
26012021,02:00,03:00,859.0,858.0
26012021,03:00,04:00,854.0,862.0
26012021,04:00,05:00,854.0,861.0
26012021,05:00,06:00,847.0,860.0
26012021,06:00,07:00,843.0,859.0
26012021,07:00,08:00,843.0,863.0
26012021,08:00,09:00,852.0,859.0
26012021,09:00,10:00,850.0,861.0
26012021,10:00,11:00,851.0,861.0
26012021,11:00,12:00,852.0,862.0
26012021,12:00,13:00,854.0,862.0
26012021,13:00,14:00,856.0,860.0
26012021,14:00,15:00,855.0,862.0
26012021,15:00,16:00,852.0,859.0
26012021,16:00,17:00,851.0,860.0
26012021,17:00,18:00,850.0,859.0
26012021,18:00,19:00,847.0,858.0
26012021,19:00,20:00,849.0,857.0
26012021,20:00,21:00,849.0,858.0
26012021,21:00,22:00,846.0,859.0
26012021,22:00,23:00,854.0,861.0
26012021,23:00,00:00,857.0,861.0
27012021,00:00,01:00,835.0,861.0
27012021,01:00,02:00,593.0,833.0
27012021,02:00,03:00,568.0,834.0
27012021,03:00,04:00,600.0,835.0
27012021,04:00,05:00,838.0,858.0
27012021,05:00,06:00,851.0,860.0
27012021,06:00,07:00,852.0,859.0
27012021,07:00,08:00,849.0,860.0
27012021,08:00,09:00,851.0,860.0
27012021,09:00,10:00,851.0,862.0
27012021,10:00,11:00,854.0,860.0
27012021,11:00,12:00,851.0,862.0
27012021,12:00,13:00,851.0,859.0
27012021,13:00,14:00,854.0,862.0
27012021,14:00,15:00,858.0,860.0
27012021,15:00,16:00,857.0,863.0
27012021,16:00,17:00,855.0,862.0
27012021,17:00,18:00,848.0,859.0
27012021,18:00,19:00,850.0,860.0
27012021,19:00,20:00,849.0,860.0
27012021,20:00,21:00,852.0,860.0
27012021,21:00,22:00,855.0,863.0
27012021,22:00,23:00,857.0,862.0
27012021,23:00,00:00,858.0,862.0
28012021,00:00,01:00,860.0,861.0
28012021,01:00,02:00,859.0,863.0
28012021,02:00,03:00,856.0,863.0
28012021,03:00,04:00,854.0,863.0
28012021,04:00,05:00,851.0,861.0
28012021,05:00,06:00,841.0,861.0
28012021,06:00,07:00,848.0,860.0
28012021,07:00,08:00,848.0,860.0
28012021,08:00,09:00,850.0,860.0
28012021,09:00,10:00,851.0,859.0
28012021,10:00,11:00,852.0,860.0
28012021,11:00,12:00,851.0,861.0
28012021,12:00,13:00,854.0,861.0
28012021,13:00,14:00,853.0,861.0
28012021,14:00,15:00,854.0,861.0
28012021,15:00,16:00,853.0,860.0
28012021,16:00,17:00,856.0,861.0
28012021,17:00,18:00,853.0,858.0
28012021,18:00,19:00,855.0,857.0
28012021,19:00,20:00,855.0,861.0
28012021,20:00,21:00,854.0,861.0
28012021,21:00,22:00,855.0,860.0
28012021,22:00,23:00,856.0,862.0
28012021,23:00,00:00,846.0,862.0
29012021,00:00,01:00,850.0,861.0
29012021,01:00,02:00,857.0,861.0
29012021,02:00,03:00,855.0,862.0
29012021,03:00,04:00,857.0,862.0
29012021,04:00,05:00,855.0,862.0
29012021,05:00,06:00,848.0,861.0
29012021,06:00,07:00,843.0,861.0
29012021,07:00,08:00,851.0,862.0
29012021,08:00,09:00,853.0,861.0
29012021,09:00,10:00,851.0,861.0
29012021,10:00,11:00,850.0,859.0
29012021,11:00,12:00,850.0,861.0
29012021,12:00,13:00,850.0,861.0
29012021,13:00,14:00,850.0,861.0
29012021,14:00,15:00,852.0,860.0
29012021,15:00,16:00,852.0,861.0
29012021,16:00,17:00,851.0,861.0
29012021,17:00,18:00,847.0,859.0
29012021,18:00,19:00,850.0,858.0
29012021,19:00,20:00,848.0,860.0
29012021,20:00,21:00,848.0,860.0
29012021,21:00,22:00,851.0,859.0
29012021,22:00,23:00,852.0,858.0
29012021,23:00,00:00,856.0,859.0
