date,start,end,11WD8SWPU1L---AK,11WD8SWPU1L---BI
8012016,10:00,11:00,655,494
8012016,11:00,12:00,624,355
8012016,12:00,13:00,432,427
8012016,13:00,14:00,557,429
8012016,14:00,15:00,684,614
8012016,15:00,16:00,647,610
8012016,16:00,17:00,530,493
8012016,17:00,18:00,667,719
8012016,18:00,19:00,680,736
8012016,19:00,20:00,667,733
8012016,20:00,21:00,666,736
8012016,21:00,22:00,668,731
8012016,22:00,23:00,670,732
8012016,23:00,00:00,678,735
9012016,00:00,01:00,677,738
9012016,01:00,02:00,669,736
9012016,02:00,03:00,689,732
9012016,03:00,04:00,675,728
9012016,04:00,05:00,678,732
9012016,05:00,06:00,716,740
9012016,06:00,07:00,703,741
9012016,07:00,08:00,697,734
9012016,08:00,09:00,711,743
9012016,09:00,10:00,702,740
9012016,10:00,11:00,697,741
9012016,11:00,12:00,704,745
9012016,12:00,13:00,712,746
9012016,13:00,14:00,714,744
9012016,14:00,15:00,707,745
9012016,15:00,16:00,707,746
9012016,16:00,17:00,707,736
9012016,17:00,18:00,715,742
9012016,18:00,19:00,702,742
9012016,19:00,20:00,702,740
9012016,20:00,21:00,714,744
9012016,21:00,22:00,722,745
9012016,22:00,23:00,717,741
9012016,23:00,00:00,716,742
10012016,00:00,01:00,707,732
10012016,01:00,02:00,694,720
10012016,02:00,03:00,690,736
10012016,03:00,04:00,695,733
10012016,04:00,05:00,637,659
10012016,05:00,06:00,630,658
10012016,06:00,07:00,618,454
10012016,07:00,08:00,701,621
10012016,08:00,09:00,713,627
10012016,09:00,10:00,702,617
10012016,10:00,11:00,716,580
10012016,11:00,12:00,720,718
10012016,12:00,13:00,725,737
10012016,13:00,14:00,738,737
10012016,14:00,15:00,735,738
10012016,15:00,16:00,736,738
10012016,16:00,17:00,739,739
10012016,17:00,18:00,736,736
10012016,18:00,19:00,739,735
10012016,19:00,20:00,740,740
10012016,20:00,21:00,731,737
10012016,21:00,22:00,737,739
10012016,22:00,23:00,740,738
10012016,23:00,00:00,738,745
11012016,00:00,01:00,732,743
11012016,01:00,02:00,735,739
11012016,02:00,03:00,738,739
11012016,03:00,04:00,739,743
11012016,04:00,05:00,734,741
11012016,05:00,06:00,733,737
11012016,06:00,07:00,706,738
11012016,07:00,08:00,700,738
11012016,08:00,09:00,703,739
11012016,09:00,10:00,702,735
11012016,10:00,11:00,704,736
11012016,11:00,12:00,711,737
11012016,12:00,13:00,708,741
11012016,13:00,14:00,705,741
11012016,14:00,15:00,711,736
11012016,15:00,16:00,706,735
11012016,16:00,17:00,700,734
11012016,17:00,18:00,700,726
11012016,18:00,19:00,697,728
11012016,19:00,20:00,689,727
11012016,20:00,21:00,689,735
11012016,21:00,22:00,685,734
11012016,22:00,23:00,694,728
11012016,23:00,00:00,680,733
12012016,00:00,01:00,684,734
12012016,01:00,02:00,684,735
12012016,02:00,03:00,667,731
12012016,03:00,04:00,676,734
12012016,04:00,05:00,692,733
12012016,05:00,06:00,682,732
12012016,06:00,07:00,673,726
12012016,07:00,08:00,694,728
12012016,08:00,09:00,697,733
12012016,09:00,10:00,712,734
12012016,10:00,11:00,713,732
12012016,11:00,12:00,706,734
12012016,12:00,13:00,683,736
12012016,13:00,14:00,685,733
12012016,14:00,15:00,686,729
12012016,15:00,16:00,681,731
12012016,16:00,17:00,685,725
12012016,17:00,18:00,678,735
12012016,18:00,19:00,672,734
12012016,19:00,20:00,680,737
12012016,20:00,21:00,685,737
12012016,21:00,22:00,688,735
12012016,22:00,23:00,675,729
12012016,23:00,00:00,676,428
13012016,00:00,01:00,676,659
13012016,01:00,02:00,681,727
13012016,02:00,03:00,677,732
13012016,03:00,04:00,677,733
13012016,04:00,05:00,675,729
13012016,05:00,06:00,691,734
13012016,06:00,07:00,709,734
13012016,07:00,08:00,703,732
13012016,08:00,09:00,695,544
13012016,09:00,10:00,685,520
13012016,10:00,11:00,713,513
13012016,11:00,12:00,696,508
13012016,12:00,13:00,681,508
13012016,13:00,14:00,685,547
13012016,14:00,15:00,675,553
13012016,15:00,16:00,689,718
13012016,16:00,17:00,681,726
13012016,17:00,18:00,678,731
13012016,18:00,19:00,678,734
13012016,19:00,20:00,671,734
13012016,20:00,21:00,670,730
13012016,21:00,22:00,674,728
13012016,22:00,23:00,674,731
13012016,23:00,00:00,667,732
14012016,00:00,01:00,679,727
14012016,01:00,02:00,693,729
14012016,02:00,03:00,684,735
14012016,03:00,04:00,687,732
14012016,04:00,05:00,680,733
14012016,05:00,06:00,678,730
14012016,06:00,07:00,674,728
14012016,07:00,08:00,673,724
14012016,08:00,09:00,679,731
14012016,09:00,10:00,688,658
14012016,10:00,11:00,693,633
14012016,11:00,12:00,675,585
14012016,12:00,13:00,662,670
14012016,13:00,14:00,669,686
14012016,14:00,15:00,668,727
14012016,15:00,16:00,664,725
14012016,16:00,17:00,682,728
14012016,17:00,18:00,685,727
14012016,18:00,19:00,684,727
14012016,19:00,20:00,684,735
14012016,20:00,21:00,681,729
14012016,21:00,22:00,670,724
14012016,22:00,23:00,661,729
14012016,23:00,00:00,666,728
15012016,00:00,01:00,667,729
15012016,01:00,02:00,658,730
15012016,02:00,03:00,666,727
15012016,03:00,04:00,666,732
15012016,04:00,05:00,683,730
15012016,05:00,06:00,688,736
15012016,06:00,07:00,681,729
15012016,07:00,08:00,685,732
15012016,08:00,09:00,693,733
15012016,09:00,10:00,713,737
15012016,10:00,11:00,726,734
15012016,11:00,12:00,721,732
15012016,12:00,13:00,715,729
15012016,13:00,14:00,697,732
15012016,14:00,15:00,674,731
15012016,15:00,16:00,671,729
15012016,16:00,17:00,686,730
15012016,17:00,18:00,684,732
15012016,18:00,19:00,692,728
15012016,19:00,20:00,698,731
15012016,20:00,21:00,700,732
15012016,21:00,22:00,685,731
15012016,22:00,23:00,689,730
15012016,23:00,00:00,689,733
16012016,00:00,01:00,677,732
16012016,01:00,02:00,685,729
16012016,02:00,03:00,686,730
16012016,03:00,04:00,676,730
16012016,04:00,05:00,684,734
16012016,05:00,06:00,722,736
16012016,06:00,07:00,717,732
16012016,07:00,08:00,719,734
16012016,08:00,09:00,721,733
16012016,09:00,10:00,725,735
16012016,10:00,11:00,727,733
16012016,11:00,12:00,730,737
16012016,12:00,13:00,726,737
16012016,13:00,14:00,725,737
16012016,14:00,15:00,723,741
16012016,15:00,16:00,724,739
16012016,16:00,17:00,723,737
16012016,17:00,18:00,723,734
16012016,18:00,19:00,725,739
16012016,19:00,20:00,717,736
16012016,20:00,21:00,721,737
16012016,21:00,22:00,724,735
16012016,22:00,23:00,726,737
16012016,23:00,00:00,724,738
17012016,00:00,01:00,723,737
17012016,01:00,02:00,721,736
17012016,02:00,03:00,719,736
17012016,03:00,04:00,720,740
17012016,04:00,05:00,725,737
17012016,05:00,06:00,728,740
17012016,06:00,07:00,725,742
17012016,07:00,08:00,725,744
17012016,08:00,09:00,726,741
17012016,09:00,10:00,726,741
17012016,10:00,11:00,726,737
17012016,11:00,12:00,725,739
17012016,12:00,13:00,732,742
17012016,13:00,14:00,741,740
17012016,14:00,15:00,739,743
17012016,15:00,16:00,736,739
17012016,16:00,17:00,732,739
17012016,17:00,18:00,738,739
17012016,18:00,19:00,737,740
17012016,19:00,20:00,738,741
17012016,20:00,21:00,742,742
17012016,21:00,22:00,744,742
17012016,22:00,23:00,738,739
17012016,23:00,00:00,738,742
18012016,00:00,01:00,737,740
18012016,01:00,02:00,739,743
18012016,02:00,03:00,741,744
18012016,03:00,04:00,737,739
18012016,04:00,05:00,741,742
18012016,05:00,06:00,741,744
18012016,06:00,07:00,716,737
18012016,07:00,08:00,710,733
18012016,08:00,09:00,713,734
18012016,09:00,10:00,720,736
18012016,10:00,11:00,713,733
18012016,11:00,12:00,715,735
18012016,12:00,13:00,718,733
18012016,13:00,14:00,723,727
18012016,14:00,15:00,711,731
18012016,15:00,16:00,708,729
18012016,16:00,17:00,718,729
18012016,17:00,18:00,716,730
18012016,18:00,19:00,700,733
18012016,19:00,20:00,700,729
18012016,20:00,21:00,708,729
18012016,21:00,22:00,715,731
18012016,22:00,23:00,692,731
18012016,23:00,00:00,700,733
19012016,00:00,01:00,694,730
19012016,01:00,02:00,692,728
19012016,02:00,03:00,690,728
19012016,03:00,04:00,692,735
19012016,04:00,05:00,704,733
19012016,05:00,06:00,706,726
19012016,06:00,07:00,699,727
19012016,07:00,08:00,700,717
19012016,08:00,09:00,696,724
19012016,09:00,10:00,692,722
19012016,10:00,11:00,698,726
19012016,11:00,12:00,691,731
19012016,12:00,13:00,688,722
19012016,13:00,14:00,682,732
19012016,14:00,15:00,686,726
19012016,15:00,16:00,687,728
19012016,16:00,17:00,673,723
19012016,17:00,18:00,669,729
19012016,18:00,19:00,681,730
19012016,19:00,20:00,686,733
19012016,20:00,21:00,708,730
19012016,21:00,22:00,706,733
19012016,22:00,23:00,697,732
19012016,23:00,00:00,691,729
20012016,00:00,01:00,686,729
20012016,01:00,02:00,680,734
20012016,02:00,03:00,673,725
20012016,03:00,04:00,667,731
20012016,04:00,05:00,659,729
20012016,05:00,06:00,637,506
20012016,06:00,07:00,619,353
20012016,07:00,08:00,683,565
20012016,08:00,09:00,683,692
20012016,09:00,10:00,709,728
20012016,10:00,11:00,703,733
20012016,11:00,12:00,697,730
20012016,12:00,13:00,699,729
20012016,13:00,14:00,625,734
20012016,14:00,15:00,613,732
20012016,15:00,16:00,615,731
20012016,16:00,17:00,592,734
20012016,17:00,18:00,599,728
20012016,18:00,19:00,600,728
20012016,19:00,20:00,607,730
20012016,20:00,21:00,610,730
20012016,21:00,22:00,596,727
20012016,22:00,23:00,599,730
20012016,23:00,00:00,602,726
21012016,00:00,01:00,606,728
21012016,01:00,02:00,595,726
21012016,02:00,03:00,595,729
21012016,03:00,04:00,601,730
21012016,04:00,05:00,604,732
21012016,05:00,06:00,611,733
21012016,06:00,07:00,614,720
21012016,07:00,08:00,651,734
21012016,08:00,09:00,705,733
21012016,09:00,10:00,688,733
21012016,10:00,11:00,672,735
21012016,11:00,12:00,687,733
21012016,12:00,13:00,699,729
21012016,13:00,14:00,674,734
21012016,14:00,15:00,671,728
21012016,15:00,16:00,665,733
21012016,16:00,17:00,668,732
21012016,17:00,18:00,673,732
21012016,18:00,19:00,680,732
21012016,19:00,20:00,681,731
21012016,20:00,21:00,685,729
21012016,21:00,22:00,685,732
21012016,22:00,23:00,693,731
21012016,23:00,00:00,683,730
22012016,00:00,01:00,680,731
22012016,01:00,02:00,681,729
22012016,02:00,03:00,679,732
22012016,03:00,04:00,685,733
22012016,04:00,05:00,688,740
22012016,05:00,06:00,681,736
22012016,06:00,07:00,679,730
22012016,07:00,08:00,692,728
22012016,08:00,09:00,698,725
22012016,09:00,10:00,697,726
22012016,10:00,11:00,702,732
22012016,11:00,12:00,699,731
22012016,12:00,13:00,682,730
22012016,13:00,14:00,675,733
22012016,14:00,15:00,677,737
22012016,15:00,16:00,680,733
22012016,16:00,17:00,669,719
22012016,17:00,18:00,685,729
22012016,18:00,19:00,669,707
22012016,19:00,20:00,681,731
22012016,20:00,21:00,674,560
22012016,21:00,22:00,685,714
22012016,22:00,23:00,685,733
22012016,23:00,00:00,670,734
23012016,00:00,01:00,679,734
23012016,01:00,02:00,681,731
23012016,02:00,03:00,683,732
23012016,03:00,04:00,675,733
23012016,04:00,05:00,682,735
23012016,05:00,06:00,712,722
23012016,06:00,07:00,709,723
23012016,07:00,08:00,733,733
23012016,08:00,09:00,731,716
23012016,09:00,10:00,735,547
23012016,10:00,11:00,640,470
23012016,11:00,12:00,636,464
23012016,12:00,13:00,654,450
23012016,13:00,14:00,660,477
23012016,14:00,15:00,651,436
23012016,15:00,16:00,700,447
23012016,16:00,17:00,695,655
23012016,17:00,18:00,668,415
23012016,18:00,19:00,638,496
23012016,19:00,20:00,706,382
23012016,20:00,21:00,675,368
23012016,21:00,22:00,640,473
23012016,22:00,23:00,727,684
23012016,23:00,00:00,727,729
24012016,00:00,01:00,707,731
24012016,01:00,02:00,704,735
24012016,02:00,03:00,709,731
24012016,03:00,04:00,731,732
24012016,04:00,05:00,730,717
24012016,05:00,06:00,740,733
24012016,06:00,07:00,727,721
24012016,07:00,08:00,730,733
24012016,08:00,09:00,729,738
24012016,09:00,10:00,723,740
24012016,10:00,11:00,717,737
24012016,11:00,12:00,717,741
24012016,12:00,13:00,714,729
24012016,13:00,14:00,741,731
24012016,14:00,15:00,742,741
24012016,15:00,16:00,741,739
24012016,16:00,17:00,742,701
24012016,17:00,18:00,742,739
24012016,18:00,19:00,737,738
24012016,19:00,20:00,736,739
24012016,20:00,21:00,737,740
24012016,21:00,22:00,740,740
24012016,22:00,23:00,737,738
24012016,23:00,00:00,740,737
25012016,00:00,01:00,634,633
25012016,01:00,02:00,629,633
25012016,02:00,03:00,630,631
25012016,03:00,04:00,648,652
25012016,04:00,05:00,737,734
25012016,05:00,06:00,732,737
25012016,06:00,07:00,646,654
25012016,07:00,08:00,647,651
25012016,08:00,09:00,678,623
25012016,09:00,10:00,724,731
25012016,10:00,11:00,730,735
25012016,11:00,12:00,729,689
25012016,12:00,13:00,728,736
25012016,13:00,14:00,728,738
25012016,14:00,15:00,724,737
25012016,15:00,16:00,721,733
25012016,16:00,17:00,715,732
25012016,17:00,18:00,712,732
25012016,18:00,19:00,692,731
25012016,19:00,20:00,698,734
25012016,20:00,21:00,690,737
25012016,21:00,22:00,691,734
25012016,22:00,23:00,686,732
25012016,23:00,00:00,687,734
26012016,00:00,01:00,680,594
26012016,01:00,02:00,611,508
26012016,02:00,03:00,665,297
26012016,03:00,04:00,684,273
26012016,04:00,05:00,585,418
26012016,05:00,06:00,372,602
26012016,06:00,07:00,315,634
26012016,07:00,08:00,559,550
26012016,08:00,09:00,382,514
26012016,09:00,10:00,526,513
26012016,10:00,11:00,683,682
26012016,11:00,12:00,671,645
26012016,12:00,13:00,699,721
26012016,13:00,14:00,696,725
26012016,14:00,15:00,695,727
26012016,15:00,16:00,691,726
26012016,16:00,17:00,665,704
26012016,17:00,18:00,689,725
26012016,18:00,19:00,691,727
26012016,19:00,20:00,680,729
26012016,20:00,21:00,634,398
26012016,21:00,22:00,452,364
26012016,22:00,23:00,337,368
26012016,23:00,00:00,366,415
27012016,00:00,01:00,316,374
27012016,01:00,02:00,388,371
27012016,02:00,03:00,390,361
27012016,03:00,04:00,404,372
27012016,04:00,05:00,583,389
27012016,05:00,06:00,688,445
27012016,06:00,07:00,399,378
27012016,07:00,08:00,473,379
27012016,08:00,09:00,633,523
27012016,09:00,10:00,644,643
27012016,10:00,11:00,647,640
27012016,11:00,12:00,615,635
27012016,12:00,13:00,632,659
27012016,13:00,14:00,636,649
27012016,14:00,15:00,627,649
27012016,15:00,16:00,608,646
27012016,16:00,17:00,607,627
27012016,17:00,18:00,535,562
27012016,18:00,19:00,594,530
27012016,19:00,20:00,614,644
27012016,20:00,21:00,608,650
27012016,21:00,22:00,610,646
27012016,22:00,23:00,607,649
27012016,23:00,00:00,687,726
28012016,00:00,01:00,615,655
28012016,01:00,02:00,589,643
28012016,02:00,03:00,592,648
28012016,03:00,04:00,636,618
28012016,04:00,05:00,591,571
28012016,05:00,06:00,503,468
28012016,06:00,07:00,604,645
28012016,07:00,08:00,662,729
28012016,08:00,09:00,533,438
28012016,09:00,10:00,445,368
28012016,10:00,11:00,329,388
28012016,11:00,12:00,335,406
28012016,12:00,13:00,552,383
28012016,13:00,14:00,626,403
28012016,14:00,15:00,694,620
28012016,15:00,16:00,679,721
28012016,16:00,17:00,674,710
28012016,17:00,18:00,687,725
28012016,18:00,19:00,690,727
28012016,19:00,20:00,690,730
28012016,20:00,21:00,673,733
28012016,21:00,22:00,690,731
28012016,22:00,23:00,672,726
28012016,23:00,00:00,597,618
29012016,00:00,01:00,600,722
29012016,01:00,02:00,606,733
29012016,02:00,03:00,607,735
29012016,03:00,04:00,596,732
29012016,04:00,05:00,604,592
29012016,05:00,06:00,596,552
29012016,06:00,07:00,583,675
29012016,07:00,08:00,386,578
29012016,08:00,09:00,401,510
29012016,09:00,10:00,396,504
29012016,10:00,11:00,395,524
29012016,11:00,12:00,408,533
29012016,12:00,13:00,399,554
29012016,13:00,14:00,391,610
29012016,14:00,15:00,368,531
29012016,15:00,16:00,431,455
29012016,16:00,17:00,499,458
29012016,17:00,18:00,573,456
29012016,18:00,19:00,587,456
29012016,19:00,20:00,483,466
29012016,20:00,21:00,499,540
29012016,21:00,22:00,492,526
29012016,22:00,23:00,510,441
29012016,23:00,00:00,509,444
30012016,00:00,01:00,323,382
30012016,01:00,02:00,296,373
30012016,02:00,03:00,302,380
30012016,03:00,04:00,270,355
30012016,04:00,05:00,284,352
30012016,05:00,06:00,318,355
30012016,06:00,07:00,312,356
30012016,07:00,08:00,336,368
30012016,08:00,09:00,357,369
30012016,09:00,10:00,405,377
30012016,10:00,11:00,419,379
30012016,11:00,12:00,462,381
30012016,12:00,13:00,674,382
30012016,13:00,14:00,716,380
30012016,14:00,15:00,699,377
30012016,15:00,16:00,714,501
30012016,16:00,17:00,642,418
30012016,17:00,18:00,715,424
30012016,18:00,19:00,630,381
30012016,19:00,20:00,634,390
30012016,20:00,21:00,686,383
30012016,21:00,22:00,713,630
30012016,22:00,23:00,715,730
30012016,23:00,00:00,714,729
31012016,00:00,01:00,481,450
31012016,01:00,02:00,321,356
31012016,02:00,03:00,319,359
31012016,03:00,04:00,363,356
31012016,04:00,05:00,330,355
31012016,05:00,06:00,384,346
31012016,06:00,07:00,397,345
31012016,07:00,08:00,401,356
31012016,08:00,09:00,410,372
31012016,09:00,10:00,478,361
31012016,10:00,11:00,465,369
31012016,11:00,12:00,692,381
31012016,12:00,13:00,739,451
31012016,13:00,14:00,577,379
31012016,14:00,15:00,731,458
31012016,15:00,16:00,737,666
31012016,16:00,17:00,737,735
31012016,17:00,18:00,740,738
31012016,18:00,19:00,742,741
31012016,19:00,20:00,736,647
31012016,20:00,21:00,741,477
31012016,21:00,22:00,741,696
31012016,22:00,23:00,726,731
31012016,23:00,00:00,726,726
1022016,00:00,01:00,722,726
1022016,01:00,02:00,732,733
1022016,02:00,03:00,728,730
1022016,03:00,04:00,719,722
1022016,04:00,05:00,724,728
1022016,05:00,06:00,721,729
1022016,06:00,07:00,703,736
1022016,07:00,08:00,708,736
1022016,08:00,09:00,697,736
1022016,09:00,10:00,693,742
1022016,10:00,11:00,699,721
1022016,11:00,12:00,699,659
1022016,12:00,13:00,663,422
1022016,13:00,14:00,400,381
1022016,14:00,15:00,371,379
1022016,15:00,16:00,333,391
1022016,16:00,17:00,0,555
1022016,17:00,18:00,0,599
1022016,18:00,19:00,0,598
1022016,19:00,20:00,0,610
1022016,20:00,21:00,0,599
1022016,21:00,22:00,0,591
1022016,22:00,23:00,0,595
1022016,23:00,00:00,0,581
2022016,00:00,01:00,0,571
2022016,01:00,02:00,0,529
2022016,02:00,03:00,0,527
2022016,03:00,04:00,0,527
2022016,04:00,05:00,0,514
2022016,05:00,06:00,0,522
2022016,06:00,07:00,0,534
2022016,07:00,08:00,0,545
2022016,08:00,09:00,0,588
2022016,09:00,10:00,0,573
2022016,10:00,11:00,0,592
2022016,11:00,12:00,0,582
2022016,12:00,13:00,0,567
2022016,13:00,14:00,0,569
2022016,14:00,15:00,0,556
2022016,15:00,16:00,0,583
2022016,16:00,17:00,0,579
2022016,17:00,18:00,0,556
2022016,18:00,19:00,0,566
2022016,19:00,20:00,0,563
2022016,20:00,21:00,0,564
2022016,21:00,22:00,0,569
2022016,22:00,23:00,0,574
2022016,23:00,00:00,0,578
3022016,00:00,01:00,0,516
3022016,01:00,02:00,0,503
3022016,02:00,03:00,0,532
3022016,03:00,04:00,0,545
3022016,04:00,05:00,0,541
3022016,05:00,06:00,0,532
3022016,06:00,07:00,0,569
3022016,07:00,08:00,0,563
3022016,08:00,09:00,0,573
3022016,09:00,10:00,0,558
3022016,10:00,11:00,0,560
3022016,11:00,12:00,0,576
3022016,12:00,13:00,0,569
3022016,13:00,14:00,0,564
3022016,14:00,15:00,0,559
3022016,15:00,16:00,0,555
3022016,16:00,17:00,0,555
3022016,17:00,18:00,0,557
3022016,18:00,19:00,0,556
3022016,19:00,20:00,0,554
3022016,20:00,21:00,0,555
3022016,21:00,22:00,0,564
3022016,22:00,23:00,0,571
3022016,23:00,00:00,0,561
4022016,00:00,01:00,0,562
4022016,01:00,02:00,0,560
4022016,02:00,03:00,0,562
4022016,03:00,04:00,0,564
4022016,04:00,05:00,0,577
4022016,05:00,06:00,0,579
4022016,06:00,07:00,0,567
4022016,07:00,08:00,0,571
4022016,08:00,09:00,0,571
4022016,09:00,10:00,0,573
4022016,10:00,11:00,0,564
4022016,11:00,12:00,0,576
4022016,12:00,13:00,0,592
4022016,13:00,14:00,0,590
4022016,14:00,15:00,0,589
4022016,15:00,16:00,0,585
4022016,16:00,17:00,0,574
4022016,17:00,18:00,0,573
4022016,18:00,19:00,0,575
4022016,19:00,20:00,0,581
4022016,20:00,21:00,0,579
4022016,21:00,22:00,0,569
4022016,22:00,23:00,0,550
4022016,23:00,00:00,0,555
5022016,00:00,01:00,0,552
5022016,01:00,02:00,0,570
5022016,02:00,03:00,0,561
5022016,03:00,04:00,0,561
5022016,04:00,05:00,0,560
5022016,05:00,06:00,0,558
5022016,06:00,07:00,0,563
5022016,07:00,08:00,0,559
5022016,08:00,09:00,0,554
5022016,09:00,10:00,63,567
5022016,10:00,11:00,316,569
5022016,11:00,12:00,439,549
5022016,12:00,13:00,456,557
5022016,13:00,14:00,464,559
5022016,14:00,15:00,473,596
5022016,15:00,16:00,674,624
5022016,16:00,17:00,697,621
5022016,17:00,18:00,704,617
5022016,18:00,19:00,689,618
5022016,19:00,20:00,688,621
5022016,20:00,21:00,689,613
5022016,21:00,22:00,699,619
5022016,22:00,23:00,688,610
5022016,23:00,00:00,696,573
6022016,00:00,01:00,696,609
6022016,01:00,02:00,676,734
6022016,02:00,03:00,679,736
6022016,03:00,04:00,680,735
6022016,04:00,05:00,697,735
6022016,05:00,06:00,729,740
