date,start,end,11WD8BOXB1L---N8,11WD8BOXB1L---P4
6012022,03:00,04:00,479.0,0.0
6012022,04:00,05:00,474.0,0.0
6012022,05:00,06:00,477.0,0.0
6012022,06:00,07:00,477.0,0.0
6012022,07:00,08:00,478.0,0.0
6012022,08:00,09:00,480.0,0.0
6012022,09:00,10:00,475.0,0.0
6012022,10:00,11:00,472.0,0.0
6012022,11:00,12:00,470.0,0.0
6012022,12:00,13:00,470.0,0.0
6012022,13:00,14:00,473.0,0.0
6012022,14:00,15:00,472.0,0.0
6012022,15:00,16:00,469.0,0.0
6012022,16:00,17:00,476.0,0.0
6012022,17:00,18:00,479.0,0.0
6012022,18:00,19:00,477.0,0.0
6012022,19:00,20:00,485.0,0.0
6012022,20:00,21:00,485.0,0.0
6012022,21:00,22:00,480.0,0.0
6012022,22:00,23:00,478.0,0.0
6012022,23:00,00:00,479.0,0.0
7012022,00:00,01:00,466.0,0.0
7012022,01:00,02:00,479.0,0.0
7012022,02:00,03:00,467.0,0.0
7012022,03:00,04:00,467.0,0.0
7012022,04:00,05:00,481.0,34.0
7012022,05:00,06:00,483.0,80.0
7012022,06:00,07:00,485.0,130.0
7012022,07:00,08:00,489.0,177.0
7012022,08:00,09:00,490.0,183.0
7012022,09:00,10:00,487.0,187.0
7012022,10:00,11:00,485.0,191.0
7012022,11:00,12:00,487.0,201.0
7012022,12:00,13:00,489.0,199.0
7012022,13:00,14:00,487.0,197.0
7012022,14:00,15:00,487.0,192.0
7012022,15:00,16:00,482.0,177.0
7012022,16:00,17:00,491.0,213.0
7012022,17:00,18:00,493.0,399.0
7012022,18:00,19:00,497.0,445.0
7012022,19:00,20:00,498.0,470.0
7012022,20:00,21:00,500.0,490.0
7012022,21:00,22:00,500.0,497.0
7012022,22:00,23:00,501.0,495.0
7012022,23:00,00:00,496.0,494.0
8012022,00:00,01:00,496.0,494.0
8012022,01:00,02:00,490.0,489.0
8012022,02:00,03:00,493.0,489.0
8012022,03:00,04:00,493.0,492.0
8012022,04:00,05:00,499.0,497.0
8012022,05:00,06:00,491.0,491.0
8012022,06:00,07:00,497.0,493.0
8012022,07:00,08:00,496.0,494.0
8012022,08:00,09:00,500.0,481.0
8012022,09:00,10:00,500.0,494.0
8012022,10:00,11:00,499.0,494.0
8012022,11:00,12:00,500.0,494.0
8012022,12:00,13:00,498.0,493.0
8012022,13:00,14:00,490.0,487.0
8012022,14:00,15:00,494.0,488.0
8012022,15:00,16:00,500.0,496.0
8012022,16:00,17:00,495.0,490.0
8012022,17:00,18:00,496.0,494.0
8012022,18:00,19:00,498.0,495.0
8012022,19:00,20:00,494.0,471.0
8012022,20:00,21:00,454.0,455.0
8012022,21:00,22:00,453.0,454.0
8012022,22:00,23:00,449.0,451.0
8012022,23:00,00:00,404.0,398.0
9012022,00:00,01:00,375.0,376.0
9012022,01:00,02:00,376.0,373.0
9012022,02:00,03:00,377.0,374.0
9012022,03:00,04:00,375.0,373.0
9012022,04:00,05:00,377.0,373.0
9012022,05:00,06:00,377.0,373.0
9012022,06:00,07:00,376.0,371.0
9012022,07:00,08:00,392.0,374.0
9012022,08:00,09:00,493.0,385.0
9012022,09:00,10:00,499.0,489.0
9012022,10:00,11:00,498.0,492.0
9012022,11:00,12:00,499.0,494.0
9012022,12:00,13:00,499.0,491.0
9012022,13:00,14:00,499.0,492.0
9012022,14:00,15:00,498.0,491.0
9012022,15:00,16:00,499.0,488.0
9012022,16:00,17:00,499.0,488.0
9012022,17:00,18:00,500.0,489.0
9012022,18:00,19:00,499.0,485.0
9012022,19:00,20:00,500.0,487.0
9012022,20:00,21:00,497.0,485.0
9012022,21:00,22:00,497.0,490.0
9012022,22:00,23:00,497.0,490.0
9012022,23:00,00:00,495.0,490.0
10012022,00:00,01:00,498.0,490.0
10012022,01:00,02:00,499.0,492.0
10012022,02:00,03:00,499.0,490.0
10012022,03:00,04:00,499.0,493.0
10012022,04:00,05:00,501.0,491.0
10012022,05:00,06:00,501.0,491.0
10012022,06:00,07:00,500.0,489.0
10012022,07:00,08:00,500.0,491.0
10012022,08:00,09:00,500.0,489.0
10012022,09:00,10:00,499.0,490.0
10012022,10:00,11:00,500.0,491.0
10012022,11:00,12:00,501.0,491.0
10012022,12:00,13:00,502.0,491.0
10012022,13:00,14:00,502.0,490.0
10012022,14:00,15:00,499.0,489.0
10012022,15:00,16:00,502.0,487.0
10012022,16:00,17:00,501.0,480.0
10012022,17:00,18:00,501.0,478.0
10012022,18:00,19:00,499.0,474.0
10012022,19:00,20:00,500.0,472.0
10012022,20:00,21:00,498.0,471.0
10012022,21:00,22:00,497.0,474.0
10012022,22:00,23:00,496.0,475.0
10012022,23:00,00:00,496.0,464.0
11012022,00:00,01:00,492.0,465.0
11012022,01:00,02:00,491.0,467.0
11012022,02:00,03:00,492.0,464.0
11012022,03:00,04:00,491.0,462.0
11012022,04:00,05:00,491.0,463.0
11012022,05:00,06:00,492.0,466.0
11012022,06:00,07:00,490.0,461.0
11012022,07:00,08:00,489.0,487.0
11012022,08:00,09:00,489.0,473.0
11012022,09:00,10:00,489.0,477.0
11012022,10:00,11:00,489.0,465.0
11012022,11:00,12:00,490.0,463.0
11012022,12:00,13:00,491.0,470.0
11012022,13:00,14:00,489.0,479.0
11012022,14:00,15:00,491.0,470.0
11012022,15:00,16:00,488.0,474.0
11012022,16:00,17:00,487.0,472.0
11012022,17:00,18:00,485.0,469.0
11012022,18:00,19:00,486.0,474.0
11012022,19:00,20:00,489.0,475.0
11012022,20:00,21:00,491.0,469.0
11012022,21:00,22:00,491.0,470.0
11012022,22:00,23:00,492.0,469.0
11012022,23:00,00:00,493.0,471.0
12012022,00:00,01:00,487.0,470.0
12012022,01:00,02:00,490.0,471.0
12012022,02:00,03:00,491.0,473.0
12012022,03:00,04:00,490.0,468.0
12012022,04:00,05:00,492.0,468.0
12012022,05:00,06:00,490.0,470.0
12012022,06:00,07:00,489.0,469.0
12012022,07:00,08:00,490.0,467.0
12012022,08:00,09:00,490.0,466.0
12012022,09:00,10:00,492.0,467.0
12012022,10:00,11:00,491.0,469.0
12012022,11:00,12:00,492.0,475.0
12012022,12:00,13:00,492.0,475.0
12012022,13:00,14:00,492.0,476.0
12012022,14:00,15:00,492.0,472.0
12012022,15:00,16:00,491.0,472.0
12012022,16:00,17:00,489.0,471.0
12012022,17:00,18:00,490.0,469.0
12012022,18:00,19:00,492.0,468.0
12012022,19:00,20:00,491.0,470.0
12012022,20:00,21:00,491.0,469.0
12012022,21:00,22:00,491.0,472.0
12012022,22:00,23:00,491.0,466.0
12012022,23:00,00:00,493.0,469.0
13012022,00:00,01:00,491.0,469.0
13012022,01:00,02:00,492.0,466.0
13012022,02:00,03:00,491.0,482.0
13012022,03:00,04:00,493.0,469.0
13012022,04:00,05:00,491.0,468.0
13012022,05:00,06:00,491.0,474.0
13012022,06:00,07:00,488.0,472.0
13012022,07:00,08:00,489.0,476.0
13012022,08:00,09:00,491.0,477.0
13012022,09:00,10:00,490.0,492.0
13012022,10:00,11:00,492.0,496.0
13012022,11:00,12:00,490.0,496.0
13012022,12:00,13:00,489.0,481.0
13012022,13:00,14:00,480.0,467.0
13012022,14:00,15:00,454.0,461.0
13012022,15:00,16:00,459.0,472.0
13012022,16:00,17:00,431.0,473.0
13012022,17:00,18:00,430.0,474.0
13012022,18:00,19:00,427.0,488.0
13012022,19:00,20:00,430.0,476.0
13012022,20:00,21:00,483.0,475.0
13012022,21:00,22:00,430.0,471.0
13012022,22:00,23:00,433.0,475.0
13012022,23:00,00:00,435.0,483.0
14012022,00:00,01:00,436.0,459.0
14012022,01:00,02:00,478.0,430.0
14012022,02:00,03:00,426.0,410.0
14012022,03:00,04:00,426.0,417.0
14012022,04:00,05:00,427.0,425.0
14012022,05:00,06:00,425.0,424.0
14012022,06:00,07:00,423.0,427.0
14012022,07:00,08:00,428.0,432.0
14012022,08:00,09:00,428.0,432.0
14012022,09:00,10:00,390.0,428.0
14012022,10:00,11:00,417.0,434.0
14012022,11:00,12:00,398.0,426.0
14012022,12:00,13:00,427.0,448.0
14012022,13:00,14:00,427.0,432.0
14012022,14:00,15:00,425.0,430.0
14012022,15:00,16:00,426.0,435.0
14012022,16:00,17:00,404.0,427.0
14012022,17:00,18:00,444.0,456.0
14012022,18:00,19:00,454.0,462.0
14012022,19:00,20:00,487.0,457.0
14012022,20:00,21:00,491.0,420.0
14012022,21:00,22:00,465.0,415.0
14012022,22:00,23:00,462.0,415.0
14012022,23:00,00:00,438.0,415.0
15012022,00:00,01:00,432.0,422.0
15012022,01:00,02:00,431.0,416.0
15012022,02:00,03:00,430.0,413.0
15012022,03:00,04:00,429.0,422.0
15012022,04:00,05:00,486.0,486.0
15012022,05:00,06:00,491.0,500.0
15012022,06:00,07:00,489.0,499.0
15012022,07:00,08:00,489.0,498.0
15012022,08:00,09:00,489.0,499.0
15012022,09:00,10:00,491.0,497.0
15012022,10:00,11:00,491.0,499.0
15012022,11:00,12:00,491.0,501.0
15012022,12:00,13:00,493.0,501.0
15012022,13:00,14:00,492.0,501.0
15012022,14:00,15:00,491.0,500.0
15012022,15:00,16:00,493.0,498.0
15012022,16:00,17:00,493.0,496.0
15012022,17:00,18:00,491.0,494.0
15012022,18:00,19:00,492.0,492.0
15012022,19:00,20:00,492.0,489.0
15012022,20:00,21:00,490.0,494.0
15012022,21:00,22:00,491.0,495.0
15012022,22:00,23:00,491.0,492.0
15012022,23:00,00:00,493.0,492.0
16012022,00:00,01:00,492.0,495.0
16012022,01:00,02:00,490.0,493.0
16012022,02:00,03:00,494.0,493.0
16012022,03:00,04:00,488.0,488.0
16012022,04:00,05:00,489.0,496.0
16012022,05:00,06:00,489.0,499.0
16012022,06:00,07:00,473.0,364.0
16012022,07:00,08:00,467.0,186.0
16012022,08:00,09:00,447.0,183.0
16012022,09:00,10:00,440.0,182.0
16012022,10:00,11:00,442.0,181.0
16012022,11:00,12:00,483.0,179.0
16012022,12:00,13:00,487.0,201.0
16012022,13:00,14:00,431.0,179.0
16012022,14:00,15:00,428.0,179.0
16012022,15:00,16:00,428.0,180.0
16012022,16:00,17:00,393.0,179.0
16012022,17:00,18:00,390.0,180.0
16012022,18:00,19:00,390.0,181.0
16012022,19:00,20:00,392.0,209.0
16012022,20:00,21:00,427.0,211.0
16012022,21:00,22:00,396.0,209.0
16012022,22:00,23:00,399.0,207.0
16012022,23:00,00:00,423.0,205.0
17012022,00:00,01:00,412.0,206.0
17012022,01:00,02:00,413.0,206.0
17012022,02:00,03:00,409.0,204.0
17012022,03:00,04:00,413.0,202.0
17012022,04:00,05:00,412.0,202.0
17012022,05:00,06:00,422.0,201.0
17012022,06:00,07:00,416.0,200.0
17012022,07:00,08:00,474.0,384.0
17012022,08:00,09:00,490.0,432.0
17012022,09:00,10:00,453.0,430.0
17012022,10:00,11:00,454.0,449.0
17012022,11:00,12:00,452.0,451.0
17012022,12:00,13:00,454.0,447.0
17012022,13:00,14:00,437.0,425.0
17012022,14:00,15:00,462.0,427.0
17012022,15:00,16:00,462.0,427.0
17012022,16:00,17:00,429.0,425.0
17012022,17:00,18:00,427.0,414.0
17012022,18:00,19:00,478.0,450.0
17012022,19:00,20:00,490.0,465.0
17012022,20:00,21:00,492.0,468.0
17012022,21:00,22:00,493.0,472.0
17012022,22:00,23:00,490.0,465.0
17012022,23:00,00:00,488.0,453.0
18012022,00:00,01:00,490.0,454.0
18012022,01:00,02:00,489.0,456.0
18012022,02:00,03:00,490.0,465.0
18012022,03:00,04:00,490.0,457.0
18012022,04:00,05:00,485.0,459.0
18012022,05:00,06:00,486.0,463.0
18012022,06:00,07:00,492.0,458.0
18012022,07:00,08:00,490.0,456.0
18012022,08:00,09:00,491.0,455.0
18012022,09:00,10:00,490.0,462.0
18012022,10:00,11:00,491.0,459.0
18012022,11:00,12:00,489.0,467.0
18012022,12:00,13:00,489.0,467.0
18012022,13:00,14:00,490.0,468.0
18012022,14:00,15:00,488.0,459.0
18012022,15:00,16:00,490.0,458.0
18012022,16:00,17:00,489.0,452.0
18012022,17:00,18:00,489.0,468.0
18012022,18:00,19:00,490.0,454.0
18012022,19:00,20:00,490.0,450.0
18012022,20:00,21:00,491.0,474.0
18012022,21:00,22:00,491.0,467.0
18012022,22:00,23:00,492.0,460.0
18012022,23:00,00:00,490.0,455.0
19012022,00:00,01:00,486.0,455.0
19012022,01:00,02:00,490.0,459.0
19012022,02:00,03:00,490.0,455.0
19012022,03:00,04:00,489.0,457.0
19012022,04:00,05:00,488.0,467.0
19012022,05:00,06:00,485.0,469.0
19012022,06:00,07:00,482.0,465.0
19012022,07:00,08:00,488.0,496.0
19012022,08:00,09:00,489.0,499.0
19012022,09:00,10:00,486.0,496.0
19012022,10:00,11:00,488.0,497.0
19012022,11:00,12:00,479.0,480.0
19012022,12:00,13:00,487.0,499.0
19012022,13:00,14:00,488.0,500.0
19012022,14:00,15:00,488.0,500.0
19012022,15:00,16:00,488.0,498.0
19012022,16:00,17:00,429.0,435.0
19012022,17:00,18:00,426.0,428.0
19012022,18:00,19:00,426.0,432.0
19012022,19:00,20:00,425.0,429.0
19012022,20:00,21:00,429.0,393.0
19012022,21:00,22:00,370.0,387.0
19012022,22:00,23:00,368.0,392.0
19012022,23:00,00:00,368.0,386.0
20012022,00:00,01:00,368.0,385.0
20012022,01:00,02:00,366.0,377.0
20012022,02:00,03:00,368.0,364.0
20012022,03:00,04:00,368.0,366.0
20012022,04:00,05:00,369.0,366.0
20012022,05:00,06:00,368.0,366.0
20012022,06:00,07:00,386.0,391.0
20012022,07:00,08:00,392.0,391.0
20012022,08:00,09:00,382.0,433.0
20012022,09:00,10:00,386.0,435.0
20012022,10:00,11:00,391.0,435.0
20012022,11:00,12:00,394.0,435.0
20012022,12:00,13:00,388.0,393.0
20012022,13:00,14:00,390.0,393.0
20012022,14:00,15:00,391.0,397.0
20012022,15:00,16:00,391.0,399.0
20012022,16:00,17:00,426.0,369.0
20012022,17:00,18:00,431.0,374.0
20012022,18:00,19:00,432.0,410.0
20012022,19:00,20:00,428.0,420.0
20012022,20:00,21:00,479.0,472.0
20012022,21:00,22:00,485.0,485.0
20012022,22:00,23:00,487.0,471.0
20012022,23:00,00:00,488.0,481.0
21012022,00:00,01:00,489.0,493.0
21012022,01:00,02:00,489.0,491.0
21012022,02:00,03:00,482.0,471.0
21012022,03:00,04:00,481.0,464.0
21012022,04:00,05:00,486.0,469.0
21012022,05:00,06:00,475.0,464.0
21012022,06:00,07:00,477.0,466.0
21012022,07:00,08:00,482.0,476.0
21012022,08:00,09:00,485.0,479.0
21012022,09:00,10:00,491.0,478.0
21012022,10:00,11:00,489.0,489.0
21012022,11:00,12:00,487.0,477.0
21012022,12:00,13:00,486.0,469.0
21012022,13:00,14:00,491.0,476.0
21012022,14:00,15:00,491.0,476.0
21012022,15:00,16:00,437.0,422.0
21012022,16:00,17:00,400.0,383.0
21012022,17:00,18:00,415.0,380.0
21012022,18:00,19:00,421.0,421.0
21012022,19:00,20:00,394.0,413.0
21012022,20:00,21:00,423.0,378.0
21012022,21:00,22:00,423.0,410.0
21012022,22:00,23:00,425.0,404.0
21012022,23:00,00:00,426.0,409.0
22012022,00:00,01:00,465.0,444.0
22012022,01:00,02:00,455.0,446.0
22012022,02:00,03:00,448.0,431.0
22012022,03:00,04:00,465.0,444.0
22012022,04:00,05:00,457.0,447.0
22012022,05:00,06:00,466.0,470.0
22012022,06:00,07:00,479.0,490.0
22012022,07:00,08:00,480.0,496.0
22012022,08:00,09:00,484.0,497.0
22012022,09:00,10:00,488.0,496.0
22012022,10:00,11:00,486.0,497.0
22012022,11:00,12:00,470.0,461.0
22012022,12:00,13:00,446.0,452.0
22012022,13:00,14:00,446.0,451.0
22012022,14:00,15:00,446.0,451.0
22012022,15:00,16:00,448.0,452.0
22012022,16:00,17:00,446.0,452.0
22012022,17:00,18:00,447.0,446.0
22012022,18:00,19:00,448.0,445.0
22012022,19:00,20:00,449.0,448.0
22012022,20:00,21:00,429.0,453.0
22012022,21:00,22:00,427.0,448.0
22012022,22:00,23:00,425.0,452.0
22012022,23:00,00:00,428.0,452.0
23012022,00:00,01:00,429.0,438.0
23012022,01:00,02:00,428.0,448.0
23012022,02:00,03:00,428.0,448.0
23012022,03:00,04:00,428.0,444.0
23012022,04:00,05:00,481.0,469.0
23012022,05:00,06:00,489.0,468.0
23012022,06:00,07:00,430.0,432.0
23012022,07:00,08:00,429.0,431.0
23012022,08:00,09:00,434.0,430.0
23012022,09:00,10:00,485.0,494.0
23012022,10:00,11:00,450.0,455.0
23012022,11:00,12:00,485.0,481.0
23012022,12:00,13:00,486.0,482.0
23012022,13:00,14:00,484.0,487.0
23012022,14:00,15:00,489.0,482.0
23012022,15:00,16:00,489.0,484.0
23012022,16:00,17:00,487.0,491.0
23012022,17:00,18:00,489.0,497.0
23012022,18:00,19:00,489.0,488.0
23012022,19:00,20:00,489.0,489.0
23012022,20:00,21:00,490.0,488.0
23012022,21:00,22:00,491.0,489.0
23012022,22:00,23:00,487.0,488.0
23012022,23:00,00:00,487.0,487.0
24012022,00:00,01:00,430.0,433.0
24012022,01:00,02:00,429.0,435.0
24012022,02:00,03:00,427.0,433.0
24012022,03:00,04:00,427.0,433.0
24012022,04:00,05:00,427.0,431.0
24012022,05:00,06:00,426.0,431.0
24012022,06:00,07:00,424.0,431.0
24012022,07:00,08:00,425.0,432.0
24012022,08:00,09:00,434.0,432.0
24012022,09:00,10:00,485.0,495.0
24012022,10:00,11:00,490.0,499.0
24012022,11:00,12:00,489.0,497.0
24012022,12:00,13:00,488.0,498.0
24012022,13:00,14:00,491.0,499.0
24012022,14:00,15:00,489.0,499.0
24012022,15:00,16:00,491.0,497.0
24012022,16:00,17:00,490.0,485.0
24012022,17:00,18:00,491.0,480.0
24012022,18:00,19:00,490.0,480.0
24012022,19:00,20:00,490.0,471.0
24012022,20:00,21:00,433.0,411.0
24012022,21:00,22:00,432.0,406.0
24012022,22:00,23:00,434.0,415.0
24012022,23:00,00:00,431.0,414.0
25012022,00:00,01:00,483.0,474.0
25012022,01:00,02:00,490.0,478.0
25012022,02:00,03:00,490.0,475.0
25012022,03:00,04:00,490.0,486.0
25012022,04:00,05:00,490.0,476.0
25012022,05:00,06:00,490.0,476.0
25012022,06:00,07:00,488.0,470.0
25012022,07:00,08:00,489.0,470.0
25012022,08:00,09:00,490.0,475.0
25012022,09:00,10:00,491.0,493.0
25012022,10:00,11:00,491.0,486.0
25012022,11:00,12:00,492.0,477.0
25012022,12:00,13:00,488.0,476.0
25012022,13:00,14:00,489.0,473.0
25012022,14:00,15:00,491.0,484.0
25012022,15:00,16:00,490.0,493.0
25012022,16:00,17:00,491.0,492.0
25012022,17:00,18:00,490.0,491.0
25012022,18:00,19:00,487.0,478.0
25012022,19:00,20:00,488.0,473.0
25012022,20:00,21:00,491.0,472.0
25012022,21:00,22:00,494.0,466.0
25012022,22:00,23:00,492.0,474.0
25012022,23:00,00:00,490.0,477.0
26012022,00:00,01:00,490.0,472.0
26012022,01:00,02:00,491.0,471.0
26012022,02:00,03:00,490.0,478.0
26012022,03:00,04:00,492.0,475.0
26012022,04:00,05:00,491.0,471.0
26012022,05:00,06:00,491.0,475.0
26012022,06:00,07:00,481.0,468.0
26012022,07:00,08:00,492.0,480.0
26012022,08:00,09:00,490.0,483.0
26012022,09:00,10:00,490.0,481.0
26012022,10:00,11:00,489.0,469.0
26012022,11:00,12:00,436.0,479.0
26012022,12:00,13:00,427.0,485.0
26012022,13:00,14:00,424.0,491.0
26012022,14:00,15:00,479.0,474.0
26012022,15:00,16:00,447.0,435.0
26012022,16:00,17:00,489.0,474.0
26012022,17:00,18:00,492.0,489.0
26012022,18:00,19:00,494.0,499.0
26012022,19:00,20:00,490.0,499.0
26012022,20:00,21:00,490.0,499.0
26012022,21:00,22:00,445.0,438.0
26012022,22:00,23:00,439.0,435.0
26012022,23:00,00:00,431.0,428.0
27012022,00:00,01:00,430.0,415.0
27012022,01:00,02:00,441.0,414.0
27012022,02:00,03:00,439.0,416.0
27012022,03:00,04:00,434.0,414.0
27012022,04:00,05:00,398.0,414.0
27012022,05:00,06:00,392.0,412.0
27012022,06:00,07:00,391.0,411.0
27012022,07:00,08:00,400.0,419.0
27012022,08:00,09:00,415.0,424.0
27012022,09:00,10:00,394.0,409.0
27012022,10:00,11:00,393.0,412.0
27012022,11:00,12:00,392.0,416.0
27012022,12:00,13:00,425.0,396.0
27012022,13:00,14:00,425.0,393.0
27012022,14:00,15:00,425.0,392.0
27012022,15:00,16:00,422.0,392.0
27012022,16:00,17:00,389.0,431.0
27012022,17:00,18:00,392.0,413.0
27012022,18:00,19:00,390.0,413.0
27012022,19:00,20:00,387.0,411.0
27012022,20:00,21:00,470.0,388.0
27012022,21:00,22:00,405.0,400.0
27012022,22:00,23:00,389.0,390.0
27012022,23:00,00:00,369.0,357.0
28012022,00:00,01:00,367.0,355.0
28012022,01:00,02:00,364.0,357.0
28012022,02:00,03:00,369.0,347.0
28012022,03:00,04:00,372.0,345.0
28012022,04:00,05:00,424.0,371.0
28012022,05:00,06:00,425.0,374.0
28012022,06:00,07:00,440.0,441.0
28012022,07:00,08:00,475.0,439.0
28012022,08:00,09:00,455.0,422.0
28012022,09:00,10:00,392.0,417.0
28012022,10:00,11:00,392.0,419.0
28012022,11:00,12:00,391.0,421.0
28012022,12:00,13:00,420.0,411.0
28012022,13:00,14:00,422.0,407.0
28012022,14:00,15:00,471.0,448.0
28012022,15:00,16:00,479.0,474.0
28012022,16:00,17:00,487.0,469.0
28012022,17:00,18:00,488.0,474.0
28012022,18:00,19:00,487.0,476.0
28012022,19:00,20:00,490.0,469.0
28012022,20:00,21:00,489.0,483.0
28012022,21:00,22:00,489.0,480.0
28012022,22:00,23:00,491.0,473.0
28012022,23:00,00:00,488.0,475.0
29012022,00:00,01:00,428.0,406.0
29012022,01:00,02:00,391.0,351.0
29012022,02:00,03:00,360.0,175.0
29012022,03:00,04:00,361.0,150.0
29012022,04:00,05:00,364.0,170.0
29012022,05:00,06:00,361.0,170.0
29012022,06:00,07:00,366.0,164.0
29012022,07:00,08:00,364.0,171.0
29012022,08:00,09:00,369.0,91.0
29012022,09:00,10:00,363.0,89.0
29012022,10:00,11:00,362.0,89.0
29012022,11:00,12:00,386.0,89.0
29012022,12:00,13:00,365.0,55.0
29012022,13:00,14:00,366.0,0.0
29012022,14:00,15:00,365.0,0.0
29012022,15:00,16:00,362.0,0.0
29012022,16:00,17:00,365.0,0.0
29012022,17:00,18:00,386.0,0.0
29012022,18:00,19:00,388.0,0.0
29012022,19:00,20:00,388.0,0.0
29012022,20:00,21:00,361.0,0.0
29012022,21:00,22:00,364.0,0.0
29012022,22:00,23:00,364.0,0.0
29012022,23:00,00:00,365.0,0.0
