date,start,end,11WD2S2610001015,11WD2S262000102W,11WD2S260000100F
13012020,13:00,14:00,110,115,76
13012020,14:00,15:00,110,115,75
13012020,15:00,16:00,110,115,77
13012020,16:00,17:00,110,115,78
13012020,17:00,18:00,110,115,78
13012020,18:00,19:00,110,115,76
13012020,19:00,20:00,110,115,75
13012020,20:00,21:00,104,109,83
13012020,21:00,22:00,93,98,76
13012020,22:00,23:00,106,110,75
13012020,23:00,00:00,106,110,67
14012020,00:00,01:00,93,97,62
14012020,01:00,02:00,80,84,58
14012020,02:00,03:00,70,74,56
14012020,03:00,04:00,67,70,54
14012020,04:00,05:00,74,78,55
14012020,05:00,06:00,101,106,63
14012020,06:00,07:00,109,115,67
14012020,07:00,08:00,109,115,75
14012020,08:00,09:00,108,115,88
14012020,09:00,10:00,109,115,79
14012020,10:00,11:00,109,114,69
14012020,11:00,12:00,108,113,70
14012020,12:00,13:00,95,113,72
14012020,13:00,14:00,89,96,69
14012020,14:00,15:00,87,90,68
14012020,15:00,16:00,102,104,72
14012020,16:00,17:00,91,94,72
14012020,17:00,18:00,86,90,67
14012020,18:00,19:00,86,90,64
14012020,19:00,20:00,104,106,68
14012020,20:00,21:00,104,105,67
14012020,21:00,22:00,77,81,59
14012020,22:00,23:00,73,77,61
14012020,23:00,00:00,10,89,34
15012020,00:00,01:00,0,74,30
15012020,01:00,02:00,0,86,31
15012020,02:00,03:00,0,90,32
15012020,03:00,04:00,0,101,34
15012020,04:00,05:00,48,90,48
15012020,05:00,06:00,72,75,64
15012020,06:00,07:00,104,104,71
15012020,07:00,08:00,113,111,78
15012020,08:00,09:00,112,114,88
15012020,09:00,10:00,112,114,88
15012020,10:00,11:00,106,109,77
15012020,11:00,12:00,101,105,73
15012020,12:00,13:00,93,96,72
15012020,13:00,14:00,88,91,72
15012020,14:00,15:00,93,94,72
15012020,15:00,16:00,107,108,78
15012020,16:00,17:00,108,109,78
15012020,17:00,18:00,109,109,78
15012020,18:00,19:00,110,109,78
15012020,19:00,20:00,111,110,79
15012020,20:00,21:00,104,107,76
15012020,21:00,22:00,94,101,73
15012020,22:00,23:00,93,97,72
15012020,23:00,00:00,91,95,71
16012020,00:00,01:00,95,99,71
16012020,01:00,02:00,103,107,74
16012020,02:00,03:00,71,74,66
16012020,03:00,04:00,62,65,62
16012020,04:00,05:00,88,92,70
16012020,05:00,06:00,107,111,77
16012020,06:00,07:00,107,111,76
16012020,07:00,08:00,106,110,77
16012020,08:00,09:00,106,110,77
16012020,09:00,10:00,106,109,76
16012020,10:00,11:00,105,109,76
16012020,11:00,12:00,103,107,77
16012020,12:00,13:00,102,99,76
16012020,13:00,14:00,101,102,76
16012020,14:00,15:00,99,103,76
16012020,15:00,16:00,99,103,76
16012020,16:00,17:00,99,103,75
16012020,17:00,18:00,99,103,75
16012020,18:00,19:00,99,103,75
16012020,19:00,20:00,99,103,75
16012020,20:00,21:00,97,101,73
16012020,21:00,22:00,101,105,74
16012020,22:00,23:00,95,98,71
16012020,23:00,00:00,94,98,71
17012020,00:00,01:00,59,63,56
17012020,01:00,02:00,56,59,54
17012020,02:00,03:00,57,59,55
17012020,03:00,04:00,67,70,59
17012020,04:00,05:00,90,94,64
17012020,05:00,06:00,108,114,70
17012020,06:00,07:00,110,117,72
17012020,07:00,08:00,110,117,76
17012020,08:00,09:00,108,113,81
17012020,09:00,10:00,108,112,75
17012020,10:00,11:00,108,112,73
17012020,11:00,12:00,92,95,70
17012020,12:00,13:00,96,99,71
17012020,13:00,14:00,98,101,73
17012020,14:00,15:00,96,100,72
17012020,15:00,16:00,96,100,72
17012020,16:00,17:00,105,109,75
17012020,17:00,18:00,105,109,75
17012020,18:00,19:00,105,109,81
17012020,19:00,20:00,105,109,80
17012020,20:00,21:00,104,108,73
17012020,21:00,22:00,104,108,76
17012020,22:00,23:00,104,108,76
17012020,23:00,00:00,93,97,72
18012020,00:00,01:00,81,85,68
18012020,01:00,02:00,102,105,85
18012020,02:00,03:00,103,107,97
18012020,03:00,04:00,104,108,100
18012020,04:00,05:00,107,111,104
18012020,05:00,06:00,110,115,113
18012020,06:00,07:00,110,115,118
18012020,07:00,08:00,111,116,118
18012020,08:00,09:00,111,116,120
18012020,09:00,10:00,111,116,121
18012020,10:00,11:00,111,116,119
18012020,11:00,12:00,111,116,118
18012020,12:00,13:00,110,114,118
18012020,13:00,14:00,108,112,118
18012020,14:00,15:00,108,112,115
18012020,15:00,16:00,108,112,115
18012020,16:00,17:00,108,112,114
18012020,17:00,18:00,108,112,115
18012020,18:00,19:00,108,112,114
18012020,19:00,20:00,108,112,114
18012020,20:00,21:00,102,106,102
18012020,21:00,22:00,102,105,101
18012020,22:00,23:00,103,106,103
18012020,23:00,00:00,105,109,103
19012020,00:00,01:00,105,109,105
19012020,01:00,02:00,108,112,108
19012020,02:00,03:00,108,112,109
19012020,03:00,04:00,108,112,108
19012020,04:00,05:00,108,112,109
19012020,05:00,06:00,108,112,109
19012020,06:00,07:00,107,112,112
19012020,07:00,08:00,107,112,115
19012020,08:00,09:00,107,111,115
19012020,09:00,10:00,107,112,115
19012020,10:00,11:00,107,112,117
19012020,11:00,12:00,107,112,118
19012020,12:00,13:00,107,112,119
19012020,13:00,14:00,106,111,115
19012020,14:00,15:00,107,111,113
19012020,15:00,16:00,107,112,115
19012020,16:00,17:00,107,112,115
19012020,17:00,18:00,107,112,119
19012020,18:00,19:00,107,112,116
19012020,19:00,20:00,107,112,115
19012020,20:00,21:00,107,112,112
19012020,21:00,22:00,107,112,112
19012020,22:00,23:00,107,112,110
19012020,23:00,00:00,107,112,107
20012020,00:00,01:00,107,112,106
20012020,01:00,02:00,107,112,106
20012020,02:00,03:00,107,112,106
20012020,03:00,04:00,109,114,107
20012020,04:00,05:00,110,114,108
20012020,05:00,06:00,110,114,111
20012020,06:00,07:00,109,114,115
20012020,07:00,08:00,109,114,118
20012020,08:00,09:00,114,119,125
20012020,09:00,10:00,114,119,128
20012020,10:00,11:00,114,119,125
20012020,11:00,12:00,110,115,122
20012020,12:00,13:00,110,114,120
20012020,13:00,14:00,110,114,122
20012020,14:00,15:00,110,115,123
20012020,15:00,16:00,114,118,127
20012020,16:00,17:00,113,118,126
20012020,17:00,18:00,113,118,126
20012020,18:00,19:00,113,118,127
20012020,19:00,20:00,113,118,127
20012020,20:00,21:00,113,118,126
20012020,21:00,22:00,114,119,125
20012020,22:00,23:00,114,119,120
20012020,23:00,00:00,111,115,112
21012020,00:00,01:00,113,118,112
21012020,01:00,02:00,115,120,114
21012020,02:00,03:00,115,119,113
21012020,03:00,04:00,114,119,112
21012020,04:00,05:00,114,119,115
21012020,05:00,06:00,115,119,117
21012020,06:00,07:00,115,120,114
21012020,07:00,08:00,115,120,125
21012020,08:00,09:00,115,120,130
21012020,09:00,10:00,115,120,130
21012020,10:00,11:00,114,119,130
21012020,11:00,12:00,114,119,129
21012020,12:00,13:00,113,118,129
21012020,13:00,14:00,113,117,129
21012020,14:00,15:00,113,117,129
21012020,15:00,16:00,110,115,127
21012020,16:00,17:00,109,113,122
21012020,17:00,18:00,109,113,116
21012020,18:00,19:00,109,113,113
21012020,19:00,20:00,109,113,113
21012020,20:00,21:00,112,115,115
21012020,21:00,22:00,114,119,117
21012020,22:00,23:00,114,119,116
21012020,23:00,00:00,114,119,113
22012020,00:00,01:00,114,119,113
22012020,01:00,02:00,114,119,114
22012020,02:00,03:00,114,118,112
22012020,03:00,04:00,114,119,111
22012020,04:00,05:00,114,119,114
22012020,05:00,06:00,114,119,117
22012020,06:00,07:00,114,119,113
22012020,07:00,08:00,114,118,117
22012020,08:00,09:00,114,118,120
22012020,09:00,10:00,114,118,117
22012020,10:00,11:00,114,118,114
22012020,11:00,12:00,114,118,115
22012020,12:00,13:00,113,118,112
22012020,13:00,14:00,113,117,99
22012020,14:00,15:00,112,116,105
22012020,15:00,16:00,112,116,110
22012020,16:00,17:00,112,116,119
22012020,17:00,18:00,112,116,116
22012020,18:00,19:00,113,118,122
22012020,19:00,20:00,111,116,120
22012020,20:00,21:00,110,115,115
22012020,21:00,22:00,110,115,113
22012020,22:00,23:00,112,117,112
22012020,23:00,00:00,113,117,103
23012020,00:00,01:00,111,116,93
23012020,01:00,02:00,111,116,91
23012020,02:00,03:00,112,116,91
23012020,03:00,04:00,112,116,91
23012020,04:00,05:00,112,116,94
23012020,05:00,06:00,111,116,98
23012020,06:00,07:00,113,117,108
23012020,07:00,08:00,115,119,120
23012020,08:00,09:00,115,119,121
23012020,09:00,10:00,114,119,121
23012020,10:00,11:00,114,119,123
23012020,11:00,12:00,113,118,122
23012020,12:00,13:00,113,118,121
23012020,13:00,14:00,112,117,122
23012020,14:00,15:00,112,117,125
23012020,15:00,16:00,112,117,126
23012020,16:00,17:00,112,117,127
23012020,17:00,18:00,112,117,126
23012020,18:00,19:00,111,116,126
23012020,19:00,20:00,111,116,126
23012020,20:00,21:00,112,117,123
23012020,21:00,22:00,108,113,112
23012020,22:00,23:00,107,112,101
23012020,23:00,00:00,108,112,86
24012020,00:00,01:00,109,113,82
24012020,01:00,02:00,109,113,83
24012020,02:00,03:00,109,113,83
24012020,03:00,04:00,110,113,85
24012020,04:00,05:00,110,114,95
24012020,05:00,06:00,110,114,111
24012020,06:00,07:00,110,114,111
24012020,07:00,08:00,110,114,112
24012020,08:00,09:00,110,113,115
24012020,09:00,10:00,110,113,114
24012020,10:00,11:00,110,113,110
24012020,11:00,12:00,110,114,104
24012020,12:00,13:00,110,113,102
24012020,13:00,14:00,110,113,98
24012020,14:00,15:00,103,107,97
24012020,15:00,16:00,104,108,104
24012020,16:00,17:00,106,110,108
24012020,17:00,18:00,110,115,116
24012020,18:00,19:00,111,115,114
24012020,19:00,20:00,111,115,115
24012020,20:00,21:00,111,116,115
24012020,21:00,22:00,111,116,108
24012020,22:00,23:00,108,112,96
24012020,23:00,00:00,104,105,85
25012020,00:00,01:00,101,105,81
25012020,01:00,02:00,101,105,82
25012020,02:00,03:00,105,109,83
25012020,03:00,04:00,106,110,88
25012020,04:00,05:00,106,110,93
25012020,05:00,06:00,108,112,103
25012020,06:00,07:00,110,114,101
25012020,07:00,08:00,110,114,99
25012020,08:00,09:00,110,114,99
25012020,09:00,10:00,110,114,99
25012020,10:00,11:00,109,114,98
25012020,11:00,12:00,110,114,94
25012020,12:00,13:00,106,109,86
25012020,13:00,14:00,106,110,85
25012020,14:00,15:00,107,110,90
25012020,15:00,16:00,107,110,96
25012020,16:00,17:00,106,111,103
25012020,17:00,18:00,109,113,104
25012020,18:00,19:00,110,114,104
25012020,19:00,20:00,110,115,103
25012020,20:00,21:00,109,115,102
25012020,21:00,22:00,109,113,97
25012020,22:00,23:00,110,114,89
25012020,23:00,00:00,104,108,77
26012020,00:00,01:00,98,102,71
26012020,01:00,02:00,96,100,71
26012020,02:00,03:00,97,100,71
26012020,03:00,04:00,96,100,72
26012020,04:00,05:00,100,104,77
26012020,05:00,06:00,103,107,89
26012020,06:00,07:00,106,110,96
26012020,07:00,08:00,106,110,93
26012020,08:00,09:00,106,110,94
26012020,09:00,10:00,106,110,91
26012020,10:00,11:00,106,110,84
26012020,11:00,12:00,106,109,80
26012020,12:00,13:00,105,109,71
26012020,13:00,14:00,105,109,75
26012020,14:00,15:00,105,109,74
26012020,15:00,16:00,103,106,75
26012020,16:00,17:00,108,111,79
26012020,17:00,18:00,108,113,96
26012020,18:00,19:00,109,113,105
26012020,19:00,20:00,109,114,105
26012020,20:00,21:00,110,114,94
26012020,21:00,22:00,106,109,89
26012020,22:00,23:00,102,106,84
26012020,23:00,00:00,95,98,73
27012020,00:00,01:00,83,86,67
27012020,01:00,02:00,73,76,65
27012020,02:00,03:00,75,74,65
27012020,03:00,04:00,76,73,65
27012020,04:00,05:00,70,72,64
27012020,05:00,06:00,94,97,77
27012020,06:00,07:00,107,110,88
27012020,07:00,08:00,109,113,98
27012020,08:00,09:00,111,114,103
27012020,09:00,10:00,111,114,105
27012020,10:00,11:00,108,112,93
27012020,11:00,12:00,100,103,79
27012020,12:00,13:00,94,97,71
27012020,13:00,14:00,97,100,74
27012020,14:00,15:00,96,99,72
27012020,15:00,16:00,96,99,73
27012020,16:00,17:00,101,104,75
27012020,17:00,18:00,103,106,76
27012020,18:00,19:00,101,7,41
27012020,19:00,20:00,101,0,36
27012020,20:00,21:00,101,31,36
27012020,21:00,22:00,100,106,72
27012020,22:00,23:00,80,80,67
27012020,23:00,00:00,76,80,64
28012020,00:00,01:00,75,79,64
28012020,01:00,02:00,70,73,63
28012020,02:00,03:00,83,49,58
28012020,03:00,04:00,97,0,40
28012020,04:00,05:00,98,0,38
28012020,05:00,06:00,99,0,39
28012020,06:00,07:00,108,0,47
28012020,07:00,08:00,111,0,56
28012020,08:00,09:00,110,0,56
28012020,09:00,10:00,110,0,54
28012020,10:00,11:00,110,0,57
28012020,11:00,12:00,110,0,57
28012020,12:00,13:00,110,0,57
28012020,13:00,14:00,110,0,58
28012020,14:00,15:00,105,42,57
28012020,15:00,16:00,101,65,67
28012020,16:00,17:00,106,4,48
28012020,17:00,18:00,108,0,53
28012020,18:00,19:00,109,0,52
28012020,19:00,20:00,109,0,51
28012020,20:00,21:00,109,0,51
28012020,21:00,22:00,109,0,52
28012020,22:00,23:00,110,0,52
28012020,23:00,00:00,100,0,43
29012020,00:00,01:00,93,0,39
29012020,01:00,02:00,93,0,39
29012020,02:00,03:00,93,0,39
29012020,03:00,04:00,93,0,41
29012020,04:00,05:00,101,0,46
29012020,05:00,06:00,103,0,47
29012020,06:00,07:00,104,0,47
29012020,07:00,08:00,104,0,49
29012020,08:00,09:00,110,0,52
29012020,09:00,10:00,112,0,58
29012020,10:00,11:00,106,0,50
29012020,11:00,12:00,104,0,49
29012020,12:00,13:00,104,0,48
29012020,13:00,14:00,95,51,54
29012020,14:00,15:00,71,70,67
29012020,15:00,16:00,68,68,65
29012020,16:00,17:00,91,94,73
29012020,17:00,18:00,103,107,83
29012020,18:00,19:00,104,108,88
29012020,19:00,20:00,104,105,86
29012020,20:00,21:00,99,70,70
29012020,21:00,22:00,99,17,46
29012020,22:00,23:00,102,0,42
29012020,23:00,00:00,102,0,42
30012020,00:00,01:00,107,0,48
30012020,01:00,02:00,110,0,51
30012020,02:00,03:00,110,0,51
30012020,03:00,04:00,110,0,51
30012020,04:00,05:00,110,0,51
30012020,05:00,06:00,110,0,51
30012020,06:00,07:00,110,0,52
30012020,07:00,08:00,110,0,55
30012020,08:00,09:00,109,0,57
30012020,09:00,10:00,109,0,53
30012020,10:00,11:00,101,34,50
30012020,11:00,12:00,87,82,70
30012020,12:00,13:00,66,72,67
30012020,13:00,14:00,66,70,66
30012020,14:00,15:00,67,73,66
30012020,15:00,16:00,99,104,74
30012020,16:00,17:00,94,97,73
30012020,17:00,18:00,97,102,75
30012020,18:00,19:00,101,105,76
30012020,19:00,20:00,91,94,69
30012020,20:00,21:00,83,79,64
30012020,21:00,22:00,81,11,35
30012020,22:00,23:00,84,0,33
30012020,23:00,00:00,85,0,32
31012020,00:00,01:00,85,0,32
31012020,01:00,02:00,87,0,32
31012020,02:00,03:00,87,0,31
31012020,03:00,04:00,86,0,32
31012020,04:00,05:00,84,0,32
31012020,05:00,06:00,95,0,36
31012020,06:00,07:00,101,0,43
31012020,07:00,08:00,103,0,43
31012020,08:00,09:00,107,0,46
31012020,09:00,10:00,106,0,46
31012020,10:00,11:00,102,0,42
31012020,11:00,12:00,101,0,43
31012020,12:00,13:00,106,0,43
31012020,13:00,14:00,105,0,40
31012020,14:00,15:00,98,0,37
31012020,15:00,16:00,92,0,37
31012020,16:00,17:00,92,0,38
31012020,17:00,18:00,99,0,43
31012020,18:00,19:00,102,0,47
31012020,19:00,20:00,102,0,48
31012020,20:00,21:00,102,0,48
31012020,21:00,22:00,99,0,45
31012020,22:00,23:00,97,0,41
31012020,23:00,00:00,82,0,34
1022020,00:00,01:00,64,0,31
1022020,01:00,02:00,63,0,31
1022020,02:00,03:00,61,0,29
1022020,03:00,04:00,61,0,28
1022020,04:00,05:00,61,0,5
1022020,05:00,06:00,61,0,0
1022020,06:00,07:00,61,0,0
1022020,07:00,08:00,61,0,0
1022020,08:00,09:00,61,0,0
1022020,09:00,10:00,61,0,0
1022020,10:00,11:00,61,0,0
1022020,11:00,12:00,60,0,0
1022020,12:00,13:00,59,0,0
1022020,13:00,14:00,59,0,0
1022020,14:00,15:00,59,0,0
1022020,15:00,16:00,61,0,0
1022020,16:00,17:00,59,0,0
1022020,17:00,18:00,59,0,0
1022020,18:00,19:00,59,0,0
1022020,19:00,20:00,59,0,0
1022020,20:00,21:00,29,0,0
1022020,21:00,22:00,0,0,0
1022020,22:00,23:00,0,0,0
1022020,23:00,00:00,0,0,0
2022020,00:00,01:00,0,0,0
2022020,01:00,02:00,0,0,0
2022020,02:00,03:00,0,0,0
2022020,03:00,04:00,0,0,0
2022020,04:00,05:00,28,0,0
