date,start,end,11WD2S2610001015,11WD2S262000102W,11WD2S260000100F
3042019,18:00,19:00,103,0,40
3042019,19:00,20:00,104,0,40
3042019,20:00,21:00,104,0,40
3042019,21:00,22:00,98,0,39
3042019,22:00,23:00,98,0,39
3042019,23:00,00:00,98,0,37
4042019,00:00,01:00,92,0,35
4042019,01:00,02:00,94,0,36
4042019,02:00,03:00,98,0,36
4042019,03:00,04:00,103,0,36
4042019,04:00,05:00,109,5,37
4042019,05:00,06:00,100,72,54
4042019,06:00,07:00,94,94,71
4042019,07:00,08:00,111,112,79
4042019,08:00,09:00,111,111,79
4042019,09:00,10:00,110,110,82
4042019,10:00,11:00,103,106,80
4042019,11:00,12:00,103,106,81
4042019,12:00,13:00,76,75,70
4042019,13:00,14:00,77,76,70
4042019,14:00,15:00,83,83,72
4042019,15:00,16:00,83,92,73
4042019,16:00,17:00,99,105,78
4042019,17:00,18:00,103,110,81
4042019,18:00,19:00,103,111,81
4042019,19:00,20:00,103,112,81
4042019,20:00,21:00,103,111,80
4042019,21:00,22:00,103,104,79
4042019,22:00,23:00,96,83,71
4042019,23:00,00:00,99,0,36
5042019,00:00,01:00,84,0,33
5042019,01:00,02:00,86,0,33
5042019,02:00,03:00,85,0,33
5042019,03:00,04:00,84,0,32
5042019,04:00,05:00,97,0,33
5042019,05:00,06:00,97,62,50
5042019,06:00,07:00,106,107,80
5042019,07:00,08:00,108,108,104
5042019,08:00,09:00,108,107,103
5042019,09:00,10:00,108,107,95
5042019,10:00,11:00,108,108,92
5042019,11:00,12:00,109,108,87
5042019,12:00,13:00,108,108,82
5042019,13:00,14:00,108,108,82
5042019,14:00,15:00,108,108,80
5042019,15:00,16:00,108,107,81
5042019,16:00,17:00,109,110,83
5042019,17:00,18:00,110,110,84
5042019,18:00,19:00,109,110,83
5042019,19:00,20:00,109,109,82
5042019,20:00,21:00,105,103,79
5042019,21:00,22:00,73,103,74
5042019,22:00,23:00,10,101,41
5042019,23:00,00:00,0,99,34
6042019,00:00,01:00,0,80,32
6042019,01:00,02:00,0,80,32
6042019,02:00,03:00,0,80,32
6042019,03:00,04:00,0,80,32
6042019,04:00,05:00,0,97,33
6042019,05:00,06:00,0,98,34
6042019,06:00,07:00,0,107,36
6042019,07:00,08:00,0,106,36
6042019,08:00,09:00,0,106,37
6042019,09:00,10:00,0,106,36
6042019,10:00,11:00,0,88,33
6042019,11:00,12:00,0,82,34
6042019,12:00,13:00,0,76,31
6042019,13:00,14:00,0,68,29
6042019,14:00,15:00,0,68,31
6042019,15:00,16:00,0,68,33
6042019,16:00,17:00,0,78,35
6042019,17:00,18:00,0,93,38
6042019,18:00,19:00,0,99,39
6042019,19:00,20:00,0,100,40
6042019,20:00,21:00,0,104,40
6042019,21:00,22:00,0,97,37
6042019,22:00,23:00,0,70,33
6042019,23:00,00:00,0,64,31
7042019,00:00,01:00,0,65,30
7042019,01:00,02:00,0,69,30
7042019,02:00,03:00,0,72,30
7042019,03:00,04:00,0,72,31
7042019,04:00,05:00,0,72,30
7042019,05:00,06:00,0,72,31
7042019,06:00,07:00,0,72,32
7042019,07:00,08:00,0,78,33
7042019,08:00,09:00,0,74,31
7042019,09:00,10:00,0,72,29
7042019,10:00,11:00,0,69,27
7042019,11:00,12:00,0,64,27
7042019,12:00,13:00,0,56,28
7042019,13:00,14:00,0,55,30
7042019,14:00,15:00,0,55,30
7042019,15:00,16:00,0,55,29
7042019,16:00,17:00,0,55,29
7042019,17:00,18:00,0,56,30
7042019,18:00,19:00,0,67,32
7042019,19:00,20:00,0,79,34
7042019,20:00,21:00,0,76,33
7042019,21:00,22:00,0,69,31
7042019,22:00,23:00,0,69,30
7042019,23:00,00:00,0,69,30
8042019,00:00,01:00,0,88,32
8042019,01:00,02:00,0,69,30
8042019,02:00,03:00,0,69,30
8042019,03:00,04:00,5,79,31
8042019,04:00,05:00,57,93,56
8042019,05:00,06:00,93,102,77
8042019,06:00,07:00,95,103,78
8042019,07:00,08:00,109,104,82
8042019,08:00,09:00,108,107,84
8042019,09:00,10:00,92,93,77
8042019,10:00,11:00,88,88,75
8042019,11:00,12:00,85,84,75
8042019,12:00,13:00,93,88,76
8042019,13:00,14:00,84,85,74
8042019,14:00,15:00,93,94,75
8042019,15:00,16:00,103,103,79
8042019,16:00,17:00,104,104,82
8042019,17:00,18:00,98,98,80
8042019,18:00,19:00,99,99,80
8042019,19:00,20:00,99,102,81
8042019,20:00,21:00,97,107,82
8042019,21:00,22:00,78,79,73
8042019,22:00,23:00,87,44,56
8042019,23:00,00:00,94,0,34
9042019,00:00,01:00,69,0,31
9042019,01:00,02:00,75,0,32
9042019,02:00,03:00,69,0,31
9042019,03:00,04:00,73,0,32
9042019,04:00,05:00,88,0,34
9042019,05:00,06:00,98,8,35
9042019,06:00,07:00,93,64,65
9042019,07:00,08:00,96,97,82
9042019,08:00,09:00,98,98,82
9042019,09:00,10:00,95,95,80
9042019,10:00,11:00,88,88,78
9042019,11:00,12:00,84,83,77
9042019,12:00,13:00,92,92,80
9042019,13:00,14:00,92,91,80
9042019,14:00,15:00,88,88,80
9042019,15:00,16:00,97,97,81
9042019,16:00,17:00,90,90,79
9042019,17:00,18:00,90,90,78
9042019,18:00,19:00,84,84,77
9042019,19:00,20:00,77,78,75
9042019,20:00,21:00,79,80,75
9042019,21:00,22:00,80,59,65
9042019,22:00,23:00,80,0,37
9042019,23:00,00:00,72,0,32
10042019,00:00,01:00,68,0,30
10042019,01:00,02:00,68,0,30
10042019,02:00,03:00,61,0,29
10042019,03:00,04:00,58,0,28
10042019,04:00,05:00,67,0,29
10042019,05:00,06:00,87,0,33
10042019,06:00,07:00,88,14,35
10042019,07:00,08:00,88,78,66
10042019,08:00,09:00,88,88,71
10042019,09:00,10:00,88,88,71
10042019,10:00,11:00,95,95,75
10042019,11:00,12:00,105,105,82
10042019,12:00,13:00,107,111,84
10042019,13:00,14:00,103,104,82
10042019,14:00,15:00,101,102,81
10042019,15:00,16:00,92,94,78
10042019,16:00,17:00,91,93,78
10042019,17:00,18:00,87,89,77
10042019,18:00,19:00,92,94,79
10042019,19:00,20:00,92,94,78
10042019,20:00,21:00,96,98,79
10042019,21:00,22:00,83,64,65
10042019,22:00,23:00,82,0,35
10042019,23:00,00:00,59,0,30
11042019,00:00,01:00,58,0,28
11042019,01:00,02:00,58,0,29
11042019,02:00,03:00,61,0,29
11042019,03:00,04:00,69,0,30
11042019,04:00,05:00,77,5,32
11042019,05:00,06:00,70,57,54
11042019,06:00,07:00,107,109,78
11042019,07:00,08:00,111,114,83
11042019,08:00,09:00,111,114,82
11042019,09:00,10:00,111,115,82
11042019,10:00,11:00,112,114,83
11042019,11:00,12:00,98,99,78
11042019,12:00,13:00,83,83,72
11042019,13:00,14:00,72,72,71
11042019,14:00,15:00,75,75,71
11042019,15:00,16:00,94,94,75
11042019,16:00,17:00,90,90,75
11042019,17:00,18:00,99,98,77
11042019,18:00,19:00,110,111,84
11042019,19:00,20:00,105,107,81
11042019,20:00,21:00,84,84,73
11042019,21:00,22:00,65,65,68
11042019,22:00,23:00,70,70,68
11042019,23:00,00:00,70,69,68
12042019,00:00,01:00,79,81,71
12042019,01:00,02:00,68,68,67
12042019,02:00,03:00,68,68,66
12042019,03:00,04:00,69,68,66
12042019,04:00,05:00,86,84,70
12042019,05:00,06:00,98,97,75
12042019,06:00,07:00,107,106,97
12042019,07:00,08:00,112,112,116
12042019,08:00,09:00,113,114,118
12042019,09:00,10:00,113,114,115
12042019,10:00,11:00,112,114,113
12042019,11:00,12:00,112,113,108
12042019,12:00,13:00,112,113,105
12042019,13:00,14:00,111,112,104
12042019,14:00,15:00,107,107,99
12042019,15:00,16:00,110,109,100
12042019,16:00,17:00,111,111,103
12042019,17:00,18:00,111,112,108
12042019,18:00,19:00,111,112,110
12042019,19:00,20:00,111,112,110
12042019,20:00,21:00,111,111,107
12042019,21:00,22:00,108,108,102
12042019,22:00,23:00,108,108,103
12042019,23:00,00:00,109,108,101
13042019,00:00,01:00,109,108,98
13042019,01:00,02:00,109,108,97
13042019,02:00,03:00,109,109,94
13042019,03:00,04:00,109,108,93
13042019,04:00,05:00,109,108,97
13042019,05:00,06:00,114,114,109
13042019,06:00,07:00,113,114,115
13042019,07:00,08:00,113,114,116
13042019,08:00,09:00,113,114,110
13042019,09:00,10:00,113,114,101
13042019,10:00,11:00,105,104,94
13042019,11:00,12:00,95,94,92
13042019,12:00,13:00,91,90,87
13042019,13:00,14:00,89,89,83
13042019,14:00,15:00,110,111,93
13042019,15:00,16:00,110,111,94
13042019,16:00,17:00,110,110,94
13042019,17:00,18:00,110,111,94
13042019,18:00,19:00,110,111,99
13042019,19:00,20:00,110,111,101
13042019,20:00,21:00,110,111,103
13042019,21:00,22:00,111,112,94
13042019,22:00,23:00,112,113,95
13042019,23:00,00:00,110,110,81
14042019,00:00,01:00,111,111,81
14042019,01:00,02:00,112,112,82
14042019,02:00,03:00,112,112,81
14042019,03:00,04:00,112,112,84
14042019,04:00,05:00,114,114,86
14042019,05:00,06:00,113,114,96
14042019,06:00,07:00,113,114,99
14042019,07:00,08:00,113,114,98
14042019,08:00,09:00,113,114,101
14042019,09:00,10:00,113,113,102
14042019,10:00,11:00,112,112,99
14042019,11:00,12:00,111,112,91
14042019,12:00,13:00,108,107,85
14042019,13:00,14:00,108,108,86
14042019,14:00,15:00,107,107,97
14042019,15:00,16:00,108,108,102
14042019,16:00,17:00,105,105,98
14042019,17:00,18:00,103,103,98
14042019,18:00,19:00,110,111,106
14042019,19:00,20:00,110,111,108
14042019,20:00,21:00,111,111,112
14042019,21:00,22:00,111,112,111
14042019,22:00,23:00,111,112,104
14042019,23:00,00:00,112,113,89
15042019,00:00,01:00,112,113,89
15042019,01:00,02:00,112,113,93
15042019,02:00,03:00,111,112,95
15042019,03:00,04:00,111,112,96
15042019,04:00,05:00,111,112,99
15042019,05:00,06:00,111,112,107
15042019,06:00,07:00,111,112,106
15042019,07:00,08:00,111,112,110
15042019,08:00,09:00,111,112,110
15042019,09:00,10:00,111,112,104
15042019,10:00,11:00,111,112,97
15042019,11:00,12:00,110,112,95
15042019,12:00,13:00,110,112,95
15042019,13:00,14:00,109,110,91
