date,start,end,11WD7WALS5S--9-Y,11WD7WALS1S--10A
7012019,09:00,10:00,240.0,696.0
7012019,10:00,11:00,240.0,697.0
7012019,11:00,12:00,241.0,695.0
7012019,12:00,13:00,238.0,700.0
7012019,13:00,14:00,235.0,699.0
7012019,14:00,15:00,241.0,694.0
7012019,15:00,16:00,240.0,696.0
7012019,16:00,17:00,240.0,697.0
7012019,17:00,18:00,231.0,695.0
7012019,18:00,19:00,203.0,617.0
7012019,19:00,20:00,199.0,470.0
7012019,20:00,21:00,112.0,257.0
7012019,21:00,22:00,84.0,189.0
7012019,22:00,23:00,81.0,0.0
7012019,23:00,00:00,61.0,0.0
8012019,00:00,01:00,81.0,0.0
8012019,01:00,02:00,82.0,0.0
8012019,02:00,03:00,82.0,0.0
8012019,03:00,04:00,80.0,0.0
8012019,04:00,05:00,80.0,0.0
8012019,05:00,06:00,83.0,0.0
8012019,06:00,07:00,82.0,0.0
8012019,07:00,08:00,79.0,0.0
8012019,08:00,09:00,82.0,0.0
8012019,09:00,10:00,81.0,0.0
8012019,10:00,11:00,82.0,0.0
8012019,11:00,12:00,81.0,0.0
8012019,12:00,13:00,81.0,0.0
8012019,13:00,14:00,81.0,0.0
8012019,14:00,15:00,80.0,0.0
8012019,15:00,16:00,81.0,0.0
8012019,16:00,17:00,80.0,0.0
8012019,17:00,18:00,79.0,0.0
8012019,18:00,19:00,80.0,0.0
8012019,19:00,20:00,80.0,0.0
8012019,20:00,21:00,81.0,0.0
8012019,21:00,22:00,81.0,0.0
8012019,22:00,23:00,81.0,0.0
8012019,23:00,00:00,60.0,0.0
9012019,00:00,01:00,81.0,0.0
9012019,01:00,02:00,82.0,0.0
9012019,02:00,03:00,81.0,0.0
9012019,03:00,04:00,81.0,0.0
9012019,04:00,05:00,79.0,0.0
9012019,05:00,06:00,84.0,0.0
9012019,06:00,07:00,146.0,0.0
9012019,07:00,08:00,152.0,0.0
9012019,08:00,09:00,151.0,0.0
9012019,09:00,10:00,151.0,0.0
9012019,10:00,11:00,152.0,0.0
9012019,11:00,12:00,158.0,0.0
9012019,12:00,13:00,204.0,12.0
9012019,13:00,14:00,214.0,212.0
9012019,14:00,15:00,182.0,312.0
9012019,15:00,16:00,159.0,436.0
9012019,16:00,17:00,174.0,691.0
9012019,17:00,18:00,179.0,695.0
9012019,18:00,19:00,177.0,689.0
9012019,19:00,20:00,179.0,695.0
9012019,20:00,21:00,181.0,699.0
9012019,21:00,22:00,181.0,697.0
9012019,22:00,23:00,153.0,698.0
9012019,23:00,00:00,153.0,684.0
10012019,00:00,01:00,153.0,700.0
10012019,01:00,02:00,178.0,703.0
10012019,02:00,03:00,162.0,699.0
10012019,03:00,04:00,203.0,702.0
10012019,04:00,05:00,203.0,703.0
10012019,05:00,06:00,264.0,697.0
10012019,06:00,07:00,323.0,704.0
10012019,07:00,08:00,328.0,703.0
10012019,08:00,09:00,331.0,696.0
10012019,09:00,10:00,330.0,696.0
10012019,10:00,11:00,331.0,702.0
10012019,11:00,12:00,332.0,703.0
10012019,12:00,13:00,330.0,704.0
10012019,13:00,14:00,332.0,698.0
10012019,14:00,15:00,330.0,696.0
10012019,15:00,16:00,331.0,697.0
10012019,16:00,17:00,331.0,700.0
10012019,17:00,18:00,330.0,693.0
10012019,18:00,19:00,331.0,695.0
10012019,19:00,20:00,330.0,698.0
10012019,20:00,21:00,331.0,695.0
10012019,21:00,22:00,332.0,700.0
10012019,22:00,23:00,322.0,700.0
10012019,23:00,00:00,199.0,696.0
11012019,00:00,01:00,154.0,697.0
11012019,01:00,02:00,155.0,692.0
11012019,02:00,03:00,155.0,695.0
11012019,03:00,04:00,165.0,701.0
11012019,04:00,05:00,154.0,681.0
11012019,05:00,06:00,152.0,690.0
11012019,06:00,07:00,164.0,702.0
11012019,07:00,08:00,233.0,698.0
11012019,08:00,09:00,317.0,687.0
11012019,09:00,10:00,332.0,696.0
11012019,10:00,11:00,334.0,696.0
11012019,11:00,12:00,332.0,693.0
11012019,12:00,13:00,311.0,699.0
11012019,13:00,14:00,166.0,686.0
11012019,14:00,15:00,88.0,685.0
11012019,15:00,16:00,83.0,688.0
11012019,16:00,17:00,83.0,679.0
11012019,17:00,18:00,95.0,697.0
11012019,18:00,19:00,120.0,619.0
11012019,19:00,20:00,108.0,401.0
11012019,20:00,21:00,87.0,399.0
11012019,21:00,22:00,86.0,406.0
11012019,22:00,23:00,83.0,400.0
11012019,23:00,00:00,82.0,332.0
12012019,00:00,01:00,85.0,2.0
12012019,01:00,02:00,82.0,0.0
12012019,02:00,03:00,85.0,0.0
12012019,03:00,04:00,83.0,0.0
12012019,04:00,05:00,83.0,0.0
12012019,05:00,06:00,82.0,0.0
12012019,06:00,07:00,85.0,0.0
12012019,07:00,08:00,81.0,0.0
12012019,08:00,09:00,83.0,0.0
12012019,09:00,10:00,81.0,0.0
12012019,10:00,11:00,83.0,0.0
12012019,11:00,12:00,82.0,0.0
12012019,12:00,13:00,82.0,0.0
12012019,13:00,14:00,84.0,0.0
12012019,14:00,15:00,84.0,0.0
12012019,15:00,16:00,84.0,0.0
12012019,16:00,17:00,84.0,0.0
12012019,17:00,18:00,84.0,0.0
12012019,18:00,19:00,85.0,0.0
12012019,19:00,20:00,84.0,0.0
12012019,20:00,21:00,84.0,0.0
12012019,21:00,22:00,86.0,0.0
12012019,22:00,23:00,85.0,0.0
12012019,23:00,00:00,82.0,0.0
13012019,00:00,01:00,86.0,0.0
13012019,01:00,02:00,84.0,0.0
13012019,02:00,03:00,85.0,0.0
13012019,03:00,04:00,89.0,0.0
13012019,04:00,05:00,80.0,0.0
13012019,05:00,06:00,81.0,0.0
13012019,06:00,07:00,83.0,0.0
13012019,07:00,08:00,80.0,0.0
13012019,08:00,09:00,82.0,0.0
13012019,09:00,10:00,79.0,0.0
13012019,10:00,11:00,80.0,0.0
13012019,11:00,12:00,81.0,0.0
13012019,12:00,13:00,80.0,0.0
13012019,13:00,14:00,82.0,0.0
13012019,14:00,15:00,80.0,0.0
13012019,15:00,16:00,81.0,0.0
13012019,16:00,17:00,79.0,0.0
13012019,17:00,18:00,79.0,0.0
13012019,18:00,19:00,81.0,0.0
13012019,19:00,20:00,80.0,0.0
13012019,20:00,21:00,81.0,0.0
13012019,21:00,22:00,80.0,0.0
13012019,22:00,23:00,81.0,0.0
13012019,23:00,00:00,81.0,0.0
14012019,00:00,01:00,80.0,0.0
14012019,01:00,02:00,80.0,0.0
14012019,02:00,03:00,82.0,0.0
14012019,03:00,04:00,79.0,0.0
14012019,04:00,05:00,81.0,0.0
14012019,05:00,06:00,99.0,0.0
14012019,06:00,07:00,215.0,0.0
14012019,07:00,08:00,227.0,0.0
14012019,08:00,09:00,229.0,0.0
14012019,09:00,10:00,213.0,0.0
14012019,10:00,11:00,228.0,0.0
14012019,11:00,12:00,161.0,0.0
14012019,12:00,13:00,85.0,0.0
14012019,13:00,14:00,79.0,0.0
14012019,14:00,15:00,81.0,0.0
14012019,15:00,16:00,81.0,0.0
14012019,16:00,17:00,82.0,0.0
14012019,17:00,18:00,86.0,0.0
14012019,18:00,19:00,119.0,0.0
14012019,19:00,20:00,101.0,0.0
14012019,20:00,21:00,93.0,0.0
14012019,21:00,22:00,79.0,0.0
14012019,22:00,23:00,81.0,0.0
14012019,23:00,00:00,81.0,0.0
15012019,00:00,01:00,81.0,0.0
15012019,01:00,02:00,79.0,0.0
15012019,02:00,03:00,82.0,0.0
15012019,03:00,04:00,80.0,0.0
15012019,04:00,05:00,81.0,0.0
15012019,05:00,06:00,80.0,0.0
15012019,06:00,07:00,128.0,0.0
15012019,07:00,08:00,194.0,0.0
15012019,08:00,09:00,198.0,0.0
15012019,09:00,10:00,197.0,0.0
15012019,10:00,11:00,197.0,0.0
15012019,11:00,12:00,126.0,0.0
15012019,12:00,13:00,84.0,0.0
15012019,13:00,14:00,80.0,0.0
15012019,14:00,15:00,80.0,0.0
15012019,15:00,16:00,81.0,0.0
15012019,16:00,17:00,79.0,0.0
15012019,17:00,18:00,104.0,0.0
15012019,18:00,19:00,150.0,0.0
15012019,19:00,20:00,150.0,0.0
15012019,20:00,21:00,151.0,0.0
15012019,21:00,22:00,150.0,0.0
15012019,22:00,23:00,152.0,0.0
15012019,23:00,00:00,149.0,0.0
16012019,00:00,01:00,152.0,0.0
16012019,01:00,02:00,150.0,0.0
16012019,02:00,03:00,151.0,0.0
16012019,03:00,04:00,151.0,4.0
16012019,04:00,05:00,151.0,190.0
16012019,05:00,06:00,151.0,320.0
16012019,06:00,07:00,198.0,448.0
16012019,07:00,08:00,285.0,673.0
16012019,08:00,09:00,254.0,694.0
16012019,09:00,10:00,250.0,687.0
16012019,10:00,11:00,266.0,653.0
16012019,11:00,12:00,220.0,576.0
16012019,12:00,13:00,180.0,527.0
16012019,13:00,14:00,180.0,529.0
16012019,14:00,15:00,179.0,579.0
16012019,15:00,16:00,180.0,702.0
16012019,16:00,17:00,179.0,698.0
16012019,17:00,18:00,180.0,705.0
16012019,18:00,19:00,196.0,694.0
16012019,19:00,20:00,114.0,690.0
16012019,20:00,21:00,79.0,368.0
16012019,21:00,22:00,80.0,284.0
16012019,22:00,23:00,83.0,304.0
16012019,23:00,00:00,80.0,298.0
17012019,00:00,01:00,82.0,293.0
17012019,01:00,02:00,80.0,300.0
17012019,02:00,03:00,81.0,296.0
17012019,03:00,04:00,81.0,295.0
17012019,04:00,05:00,81.0,297.0
17012019,05:00,06:00,80.0,318.0
17012019,06:00,07:00,93.0,405.0
17012019,07:00,08:00,165.0,666.0
17012019,08:00,09:00,240.0,699.0
17012019,09:00,10:00,195.0,703.0
17012019,10:00,11:00,161.0,700.0
17012019,11:00,12:00,161.0,687.0
17012019,12:00,13:00,160.0,650.0
17012019,13:00,14:00,161.0,657.0
17012019,14:00,15:00,152.0,655.0
17012019,15:00,16:00,153.0,701.0
17012019,16:00,17:00,152.0,702.0
17012019,17:00,18:00,135.0,698.0
17012019,18:00,19:00,80.0,640.0
17012019,19:00,20:00,78.0,569.0
17012019,20:00,21:00,79.0,525.0
17012019,21:00,22:00,80.0,528.0
17012019,22:00,23:00,83.0,506.0
17012019,23:00,00:00,80.0,316.0
18012019,00:00,01:00,82.0,327.0
18012019,01:00,02:00,90.0,439.0
18012019,02:00,03:00,82.0,530.0
18012019,03:00,04:00,85.0,526.0
18012019,04:00,05:00,123.0,634.0
18012019,05:00,06:00,224.0,704.0
18012019,06:00,07:00,315.0,708.0
18012019,07:00,08:00,331.0,693.0
18012019,08:00,09:00,333.0,696.0
18012019,09:00,10:00,332.0,702.0
18012019,10:00,11:00,332.0,700.0
18012019,11:00,12:00,332.0,706.0
18012019,12:00,13:00,333.0,707.0
18012019,13:00,14:00,334.0,700.0
18012019,14:00,15:00,336.0,702.0
18012019,15:00,16:00,337.0,704.0
18012019,16:00,17:00,336.0,696.0
18012019,17:00,18:00,337.0,695.0
18012019,18:00,19:00,332.0,696.0
18012019,19:00,20:00,329.0,701.0
18012019,20:00,21:00,321.0,707.0
18012019,21:00,22:00,305.0,700.0
18012019,22:00,23:00,277.0,700.0
18012019,23:00,00:00,259.0,698.0
19012019,00:00,01:00,254.0,704.0
19012019,01:00,02:00,250.0,703.0
19012019,02:00,03:00,254.0,701.0
19012019,03:00,04:00,251.0,705.0
19012019,04:00,05:00,249.0,695.0
19012019,05:00,06:00,21.0,678.0
19012019,06:00,07:00,18.0,679.0
19012019,07:00,08:00,141.0,697.0
19012019,08:00,09:00,163.0,697.0
19012019,09:00,10:00,189.0,692.0
19012019,10:00,11:00,177.0,703.0
19012019,11:00,12:00,160.0,700.0
19012019,12:00,13:00,159.0,693.0
19012019,13:00,14:00,160.0,705.0
19012019,14:00,15:00,162.0,701.0
19012019,15:00,16:00,233.0,702.0
19012019,16:00,17:00,321.0,698.0
19012019,17:00,18:00,320.0,696.0
19012019,18:00,19:00,311.0,704.0
19012019,19:00,20:00,310.0,702.0
19012019,20:00,21:00,266.0,695.0
19012019,21:00,22:00,179.0,697.0
19012019,22:00,23:00,116.0,703.0
19012019,23:00,00:00,81.0,702.0
20012019,00:00,01:00,81.0,698.0
20012019,01:00,02:00,81.0,703.0
20012019,02:00,03:00,81.0,701.0
20012019,03:00,04:00,81.0,700.0
20012019,04:00,05:00,81.0,687.0
20012019,05:00,06:00,81.0,651.0
20012019,06:00,07:00,84.0,703.0
20012019,07:00,08:00,83.0,700.0
20012019,08:00,09:00,102.0,698.0
20012019,09:00,10:00,126.0,702.0
20012019,10:00,11:00,209.0,697.0
20012019,11:00,12:00,303.0,699.0
20012019,12:00,13:00,313.0,702.0
20012019,13:00,14:00,260.0,703.0
20012019,14:00,15:00,268.0,699.0
20012019,15:00,16:00,314.0,693.0
20012019,16:00,17:00,325.0,696.0
20012019,17:00,18:00,336.0,697.0
20012019,18:00,19:00,334.0,700.0
20012019,19:00,20:00,335.0,699.0
20012019,20:00,21:00,319.0,694.0
20012019,21:00,22:00,253.0,700.0
20012019,22:00,23:00,250.0,698.0
20012019,23:00,00:00,255.0,697.0
21012019,00:00,01:00,251.0,703.0
21012019,01:00,02:00,250.0,704.0
21012019,02:00,03:00,251.0,698.0
21012019,03:00,04:00,252.0,694.0
21012019,04:00,05:00,283.0,698.0
21012019,05:00,06:00,308.0,699.0
21012019,06:00,07:00,317.0,701.0
21012019,07:00,08:00,334.0,701.0
21012019,08:00,09:00,335.0,702.0
21012019,09:00,10:00,334.0,700.0
21012019,10:00,11:00,334.0,697.0
21012019,11:00,12:00,333.0,694.0
21012019,12:00,13:00,334.0,701.0
21012019,13:00,14:00,334.0,703.0
21012019,14:00,15:00,335.0,704.0
21012019,15:00,16:00,335.0,700.0
21012019,16:00,17:00,334.0,696.0
21012019,17:00,18:00,334.0,692.0
21012019,18:00,19:00,333.0,695.0
21012019,19:00,20:00,334.0,695.0
21012019,20:00,21:00,334.0,698.0
21012019,21:00,22:00,334.0,705.0
21012019,22:00,23:00,335.0,701.0
21012019,23:00,00:00,335.0,699.0
22012019,00:00,01:00,335.0,700.0
22012019,01:00,02:00,336.0,696.0
22012019,02:00,03:00,335.0,695.0
22012019,03:00,04:00,334.0,696.0
22012019,04:00,05:00,327.0,699.0
22012019,05:00,06:00,301.0,699.0
22012019,06:00,07:00,317.0,700.0
22012019,07:00,08:00,333.0,702.0
22012019,08:00,09:00,333.0,703.0
22012019,09:00,10:00,334.0,703.0
22012019,10:00,11:00,331.0,701.0
22012019,11:00,12:00,332.0,697.0
22012019,12:00,13:00,333.0,696.0
22012019,13:00,14:00,332.0,698.0
22012019,14:00,15:00,331.0,703.0
22012019,15:00,16:00,330.0,704.0
22012019,16:00,17:00,330.0,700.0
22012019,17:00,18:00,330.0,695.0
22012019,18:00,19:00,327.0,696.0
22012019,19:00,20:00,327.0,699.0
22012019,20:00,21:00,329.0,701.0
22012019,21:00,22:00,331.0,698.0
22012019,22:00,23:00,324.0,698.0
22012019,23:00,00:00,321.0,695.0
23012019,00:00,01:00,321.0,698.0
23012019,01:00,02:00,325.0,698.0
23012019,02:00,03:00,261.0,698.0
23012019,03:00,04:00,251.0,698.0
23012019,04:00,05:00,273.0,692.0
23012019,05:00,06:00,333.0,698.0
23012019,06:00,07:00,335.0,700.0
23012019,07:00,08:00,308.0,697.0
23012019,08:00,09:00,141.0,691.0
23012019,09:00,10:00,7.0,677.0
23012019,10:00,11:00,0.0,670.0
23012019,11:00,12:00,0.0,674.0
23012019,12:00,13:00,0.0,673.0
23012019,13:00,14:00,0.0,672.0
23012019,14:00,15:00,0.0,672.0
23012019,15:00,16:00,0.0,670.0
23012019,16:00,17:00,0.0,673.0
23012019,17:00,18:00,0.0,672.0
23012019,18:00,19:00,0.0,673.0
23012019,19:00,20:00,0.0,670.0
23012019,20:00,21:00,0.0,668.0
23012019,21:00,22:00,0.0,672.0
23012019,22:00,23:00,0.0,672.0
23012019,23:00,00:00,0.0,672.0
24012019,00:00,01:00,0.0,672.0
24012019,01:00,02:00,0.0,672.0
24012019,02:00,03:00,0.0,668.0
24012019,03:00,04:00,0.0,672.0
24012019,04:00,05:00,0.0,672.0
24012019,05:00,06:00,0.0,672.0
24012019,06:00,07:00,0.0,666.0
24012019,07:00,08:00,0.0,672.0
24012019,08:00,09:00,0.0,671.0
24012019,09:00,10:00,0.0,663.0
24012019,10:00,11:00,0.0,665.0
24012019,11:00,12:00,0.0,674.0
24012019,12:00,13:00,0.0,671.0
24012019,13:00,14:00,0.0,668.0
24012019,14:00,15:00,0.0,666.0
24012019,15:00,16:00,0.0,669.0
24012019,16:00,17:00,0.0,672.0
24012019,17:00,18:00,0.0,669.0
24012019,18:00,19:00,0.0,671.0
24012019,19:00,20:00,0.0,667.0
24012019,20:00,21:00,0.0,672.0
24012019,21:00,22:00,0.0,673.0
24012019,22:00,23:00,0.0,668.0
24012019,23:00,00:00,0.0,667.0
25012019,00:00,01:00,0.0,670.0
25012019,01:00,02:00,0.0,674.0
25012019,02:00,03:00,0.0,670.0
25012019,03:00,04:00,0.0,666.0
25012019,04:00,05:00,0.0,668.0
25012019,05:00,06:00,0.0,673.0
25012019,06:00,07:00,0.0,668.0
25012019,07:00,08:00,0.0,670.0
25012019,08:00,09:00,0.0,662.0
25012019,09:00,10:00,0.0,665.0
25012019,10:00,11:00,0.0,663.0
25012019,11:00,12:00,0.0,665.0
25012019,12:00,13:00,0.0,665.0
25012019,13:00,14:00,0.0,664.0
25012019,14:00,15:00,0.0,671.0
25012019,15:00,16:00,0.0,670.0
25012019,16:00,17:00,0.0,671.0
25012019,17:00,18:00,0.0,665.0
25012019,18:00,19:00,0.0,667.0
25012019,19:00,20:00,0.0,674.0
25012019,20:00,21:00,0.0,670.0
25012019,21:00,22:00,0.0,670.0
25012019,22:00,23:00,0.0,626.0
25012019,23:00,00:00,0.0,639.0
26012019,00:00,01:00,0.0,642.0
26012019,01:00,02:00,0.0,511.0
26012019,02:00,03:00,0.0,467.0
26012019,03:00,04:00,0.0,558.0
26012019,04:00,05:00,0.0,643.0
26012019,05:00,06:00,0.0,672.0
26012019,06:00,07:00,0.0,666.0
26012019,07:00,08:00,0.0,606.0
26012019,08:00,09:00,0.0,651.0
26012019,09:00,10:00,0.0,670.0
26012019,10:00,11:00,0.0,667.0
26012019,11:00,12:00,0.0,668.0
26012019,12:00,13:00,0.0,604.0
26012019,13:00,14:00,0.0,521.0
26012019,14:00,15:00,0.0,524.0
26012019,15:00,16:00,0.0,528.0
26012019,16:00,17:00,0.0,532.0
26012019,17:00,18:00,0.0,574.0
26012019,18:00,19:00,0.0,550.0
26012019,19:00,20:00,102.0,524.0
26012019,20:00,21:00,149.0,524.0
26012019,21:00,22:00,150.0,418.0
26012019,22:00,23:00,150.0,0.0
26012019,23:00,00:00,107.0,0.0
27012019,00:00,01:00,134.0,0.0
27012019,01:00,02:00,114.0,0.0
27012019,02:00,03:00,115.0,0.0
27012019,03:00,04:00,111.0,0.0
27012019,04:00,05:00,87.0,0.0
27012019,05:00,06:00,83.0,0.0
27012019,06:00,07:00,83.0,0.0
27012019,07:00,08:00,84.0,0.0
27012019,08:00,09:00,84.0,0.0
27012019,09:00,10:00,84.0,0.0
27012019,10:00,11:00,84.0,0.0
27012019,11:00,12:00,82.0,0.0
27012019,12:00,13:00,116.0,0.0
27012019,13:00,14:00,152.0,0.0
27012019,14:00,15:00,152.0,0.0
27012019,15:00,16:00,154.0,0.0
27012019,16:00,17:00,153.0,0.0
27012019,17:00,18:00,151.0,117.0
27012019,18:00,19:00,127.0,307.0
27012019,19:00,20:00,104.0,408.0
27012019,20:00,21:00,89.0,409.0
27012019,21:00,22:00,80.0,403.0
27012019,22:00,23:00,79.0,397.0
27012019,23:00,00:00,80.0,369.0
28012019,00:00,01:00,79.0,342.0
28012019,01:00,02:00,79.0,295.0
28012019,02:00,03:00,78.0,291.0
28012019,03:00,04:00,79.0,332.0
28012019,04:00,05:00,79.0,363.0
28012019,05:00,06:00,89.0,387.0
28012019,06:00,07:00,157.0,659.0
28012019,07:00,08:00,183.0,692.0
28012019,08:00,09:00,245.0,693.0
28012019,09:00,10:00,203.0,699.0
28012019,10:00,11:00,160.0,704.0
28012019,11:00,12:00,176.0,703.0
28012019,12:00,13:00,160.0,702.0
28012019,13:00,14:00,158.0,702.0
28012019,14:00,15:00,159.0,698.0
28012019,15:00,16:00,199.0,700.0
28012019,16:00,17:00,285.0,692.0
28012019,17:00,18:00,317.0,695.0
28012019,18:00,19:00,339.0,694.0
28012019,19:00,20:00,341.0,700.0
28012019,20:00,21:00,286.0,699.0
28012019,21:00,22:00,166.0,698.0
28012019,22:00,23:00,149.0,699.0
28012019,23:00,00:00,104.0,699.0
29012019,00:00,01:00,82.0,701.0
29012019,01:00,02:00,78.0,700.0
29012019,02:00,03:00,79.0,701.0
29012019,03:00,04:00,78.0,704.0
29012019,04:00,05:00,115.0,700.0
29012019,05:00,06:00,194.0,700.0
29012019,06:00,07:00,292.0,706.0
29012019,07:00,08:00,330.0,701.0
29012019,08:00,09:00,330.0,696.0
29012019,09:00,10:00,329.0,647.0
29012019,10:00,11:00,330.0,171.0
29012019,11:00,12:00,331.0,0.0
29012019,12:00,13:00,281.0,0.0
29012019,13:00,14:00,272.0,0.0
29012019,14:00,15:00,314.0,0.0
29012019,15:00,16:00,324.0,0.0
29012019,16:00,17:00,337.0,0.0
29012019,17:00,18:00,335.0,0.0
29012019,18:00,19:00,334.0,0.0
29012019,19:00,20:00,335.0,0.0
29012019,20:00,21:00,336.0,0.0
29012019,21:00,22:00,337.0,0.0
29012019,22:00,23:00,322.0,0.0
29012019,23:00,00:00,206.0,0.0
