date,start,end,11WD2BRE6000118Z
8012017,09:00,10:00,282
8012017,10:00,11:00,282
8012017,11:00,12:00,282
8012017,12:00,13:00,282
8012017,13:00,14:00,277
8012017,14:00,15:00,281
8012017,15:00,16:00,279
8012017,16:00,17:00,278
8012017,17:00,18:00,278
8012017,18:00,19:00,279
8012017,19:00,20:00,280
8012017,20:00,21:00,278
8012017,21:00,22:00,279
8012017,22:00,23:00,279
8012017,23:00,00:00,0
9012017,00:00,01:00,278
9012017,01:00,02:00,278
9012017,02:00,03:00,277
9012017,03:00,04:00,276
9012017,04:00,05:00,279
9012017,05:00,06:00,278
9012017,06:00,07:00,280
9012017,07:00,08:00,279
9012017,08:00,09:00,267
9012017,09:00,10:00,264
9012017,10:00,11:00,263
9012017,11:00,12:00,264
9012017,12:00,13:00,267
9012017,13:00,14:00,268
9012017,14:00,15:00,269
9012017,15:00,16:00,268
9012017,16:00,17:00,267
9012017,17:00,18:00,273
9012017,18:00,19:00,283
9012017,19:00,20:00,283
9012017,20:00,21:00,283
9012017,21:00,22:00,282
9012017,22:00,23:00,281
9012017,23:00,00:00,0
10012017,00:00,01:00,256
10012017,01:00,02:00,282
10012017,02:00,03:00,273
10012017,03:00,04:00,230
10012017,04:00,05:00,249
10012017,05:00,06:00,277
10012017,06:00,07:00,281
10012017,07:00,08:00,281
10012017,08:00,09:00,282
10012017,09:00,10:00,282
10012017,10:00,11:00,280
10012017,11:00,12:00,284
10012017,12:00,13:00,285
10012017,13:00,14:00,286
10012017,14:00,15:00,281
10012017,15:00,16:00,283
10012017,16:00,17:00,281
10012017,17:00,18:00,280
10012017,18:00,19:00,280
10012017,19:00,20:00,280
10012017,20:00,21:00,281
10012017,21:00,22:00,281
10012017,22:00,23:00,274
10012017,23:00,00:00,0
11012017,00:00,01:00,243
11012017,01:00,02:00,267
11012017,02:00,03:00,278
11012017,03:00,04:00,279
11012017,04:00,05:00,278
11012017,05:00,06:00,262
11012017,06:00,07:00,272
11012017,07:00,08:00,267
11012017,08:00,09:00,277
11012017,09:00,10:00,282
11012017,10:00,11:00,283
11012017,11:00,12:00,292
11012017,12:00,13:00,296
11012017,13:00,14:00,298
11012017,14:00,15:00,298
11012017,15:00,16:00,296
11012017,16:00,17:00,292
11012017,17:00,18:00,247
11012017,18:00,19:00,257
11012017,19:00,20:00,245
11012017,20:00,21:00,204
11012017,21:00,22:00,181
11012017,22:00,23:00,155
11012017,23:00,00:00,0
12012017,00:00,01:00,118
12012017,01:00,02:00,116
12012017,02:00,03:00,110
12012017,03:00,04:00,96
12012017,04:00,05:00,107
12012017,05:00,06:00,149
12012017,06:00,07:00,185
12012017,07:00,08:00,235
12012017,08:00,09:00,247
12012017,09:00,10:00,255
12012017,10:00,11:00,274
12012017,11:00,12:00,290
12012017,12:00,13:00,285
12012017,13:00,14:00,277
12012017,14:00,15:00,281
12012017,15:00,16:00,285
12012017,16:00,17:00,294
12012017,17:00,18:00,293
12012017,18:00,19:00,294
12012017,19:00,20:00,293
12012017,20:00,21:00,292
12012017,21:00,22:00,292
12012017,22:00,23:00,289
12012017,23:00,00:00,0
13012017,00:00,01:00,271
13012017,01:00,02:00,264
13012017,02:00,03:00,262
13012017,03:00,04:00,247
13012017,04:00,05:00,233
13012017,05:00,06:00,247
13012017,06:00,07:00,272
13012017,07:00,08:00,285
13012017,08:00,09:00,286
13012017,09:00,10:00,283
13012017,10:00,11:00,290
13012017,11:00,12:00,283
13012017,12:00,13:00,286
13012017,13:00,14:00,294
13012017,14:00,15:00,293
13012017,15:00,16:00,289
13012017,16:00,17:00,278
13012017,17:00,18:00,232
13012017,18:00,19:00,178
13012017,19:00,20:00,185
13012017,20:00,21:00,183
13012017,21:00,22:00,192
13012017,22:00,23:00,220
13012017,23:00,00:00,0
14012017,00:00,01:00,210
14012017,01:00,02:00,215
14012017,02:00,03:00,212
14012017,03:00,04:00,210
14012017,04:00,05:00,194
14012017,05:00,06:00,197
14012017,06:00,07:00,221
14012017,07:00,08:00,228
14012017,08:00,09:00,226
14012017,09:00,10:00,226
14012017,10:00,11:00,226
14012017,11:00,12:00,228
14012017,12:00,13:00,228
14012017,13:00,14:00,228
14012017,14:00,15:00,230
14012017,15:00,16:00,214
14012017,16:00,17:00,255
14012017,17:00,18:00,270
14012017,18:00,19:00,268
14012017,19:00,20:00,269
14012017,20:00,21:00,269
14012017,21:00,22:00,272
14012017,22:00,23:00,258
14012017,23:00,00:00,0
15012017,00:00,01:00,211
15012017,01:00,02:00,208
15012017,02:00,03:00,199
15012017,03:00,04:00,191
15012017,04:00,05:00,207
15012017,05:00,06:00,212
15012017,06:00,07:00,205
15012017,07:00,08:00,231
15012017,08:00,09:00,271
15012017,09:00,10:00,271
15012017,10:00,11:00,271
15012017,11:00,12:00,272
15012017,12:00,13:00,272
15012017,13:00,14:00,271
15012017,14:00,15:00,268
15012017,15:00,16:00,260
15012017,16:00,17:00,270
15012017,17:00,18:00,279
15012017,18:00,19:00,288
15012017,19:00,20:00,281
15012017,20:00,21:00,271
15012017,21:00,22:00,268
15012017,22:00,23:00,268
15012017,23:00,00:00,0
16012017,00:00,01:00,253
16012017,01:00,02:00,268
16012017,02:00,03:00,266
16012017,03:00,04:00,257
16012017,04:00,05:00,261
16012017,05:00,06:00,268
16012017,06:00,07:00,278
16012017,07:00,08:00,286
16012017,08:00,09:00,291
16012017,09:00,10:00,291
16012017,10:00,11:00,291
16012017,11:00,12:00,292
16012017,12:00,13:00,288
16012017,13:00,14:00,285
16012017,14:00,15:00,284
16012017,15:00,16:00,286
16012017,16:00,17:00,292
16012017,17:00,18:00,291
16012017,18:00,19:00,291
16012017,19:00,20:00,291
16012017,20:00,21:00,291
16012017,21:00,22:00,290
16012017,22:00,23:00,290
16012017,23:00,00:00,0
17012017,00:00,01:00,290
17012017,01:00,02:00,292
17012017,02:00,03:00,291
17012017,03:00,04:00,281
17012017,04:00,05:00,287
17012017,05:00,06:00,293
17012017,06:00,07:00,294
17012017,07:00,08:00,288
17012017,08:00,09:00,289
17012017,09:00,10:00,291
17012017,10:00,11:00,290
17012017,11:00,12:00,288
17012017,12:00,13:00,284
17012017,13:00,14:00,285
17012017,14:00,15:00,286
17012017,15:00,16:00,284
17012017,16:00,17:00,291
17012017,17:00,18:00,291
17012017,18:00,19:00,292
17012017,19:00,20:00,295
17012017,20:00,21:00,293
17012017,21:00,22:00,292
17012017,22:00,23:00,291
17012017,23:00,00:00,0
18012017,00:00,01:00,285
18012017,01:00,02:00,289
18012017,02:00,03:00,289
18012017,03:00,04:00,282
18012017,04:00,05:00,282
18012017,05:00,06:00,289
18012017,06:00,07:00,288
18012017,07:00,08:00,285
18012017,08:00,09:00,286
18012017,09:00,10:00,286
18012017,10:00,11:00,287
18012017,11:00,12:00,289
18012017,12:00,13:00,290
18012017,13:00,14:00,289
18012017,14:00,15:00,289
18012017,15:00,16:00,290
18012017,16:00,17:00,289
18012017,17:00,18:00,290
18012017,18:00,19:00,292
18012017,19:00,20:00,292
18012017,20:00,21:00,293
18012017,21:00,22:00,279
18012017,22:00,23:00,258
18012017,23:00,00:00,0
19012017,00:00,01:00,142
19012017,01:00,02:00,141
19012017,02:00,03:00,147
19012017,03:00,04:00,221
19012017,04:00,05:00,256
19012017,05:00,06:00,271
19012017,06:00,07:00,282
19012017,07:00,08:00,294
19012017,08:00,09:00,293
19012017,09:00,10:00,293
19012017,10:00,11:00,295
19012017,11:00,12:00,295
19012017,12:00,13:00,288
19012017,13:00,14:00,290
19012017,14:00,15:00,287
19012017,15:00,16:00,294
19012017,16:00,17:00,292
19012017,17:00,18:00,292
19012017,18:00,19:00,292
19012017,19:00,20:00,293
19012017,20:00,21:00,294
19012017,21:00,22:00,294
19012017,22:00,23:00,293
19012017,23:00,00:00,0
20012017,00:00,01:00,145
20012017,01:00,02:00,145
20012017,02:00,03:00,134
20012017,03:00,04:00,115
20012017,04:00,05:00,142
20012017,05:00,06:00,182
20012017,06:00,07:00,220
20012017,07:00,08:00,261
20012017,08:00,09:00,277
20012017,09:00,10:00,285
20012017,10:00,11:00,286
20012017,11:00,12:00,279
20012017,12:00,13:00,275
20012017,13:00,14:00,277
20012017,14:00,15:00,283
20012017,15:00,16:00,282
20012017,16:00,17:00,277
20012017,17:00,18:00,274
20012017,18:00,19:00,274
20012017,19:00,20:00,275
20012017,20:00,21:00,275
20012017,21:00,22:00,248
20012017,22:00,23:00,217
20012017,23:00,00:00,0
21012017,00:00,01:00,127
21012017,01:00,02:00,105
21012017,02:00,03:00,105
21012017,03:00,04:00,105
21012017,04:00,05:00,106
21012017,05:00,06:00,105
21012017,06:00,07:00,125
21012017,07:00,08:00,179
21012017,08:00,09:00,230
21012017,09:00,10:00,0
21012017,10:00,11:00,279
21012017,11:00,12:00,277
21012017,12:00,13:00,236
21012017,13:00,14:00,209
21012017,14:00,15:00,200
21012017,15:00,16:00,225
21012017,16:00,17:00,248
21012017,17:00,18:00,273
21012017,18:00,19:00,274
21012017,19:00,20:00,252
21012017,20:00,21:00,196
21012017,21:00,22:00,145
21012017,22:00,23:00,112
21012017,23:00,00:00,0
22012017,00:00,01:00,106
22012017,01:00,02:00,106
22012017,02:00,03:00,106
22012017,03:00,04:00,106
22012017,04:00,05:00,106
22012017,05:00,06:00,106
22012017,06:00,07:00,106
22012017,07:00,08:00,105
22012017,08:00,09:00,106
22012017,09:00,10:00,106
22012017,10:00,11:00,105
22012017,11:00,12:00,106
22012017,12:00,13:00,106
22012017,13:00,14:00,106
22012017,14:00,15:00,106
22012017,15:00,16:00,106
22012017,16:00,17:00,132
22012017,17:00,18:00,191
22012017,18:00,19:00,222
22012017,19:00,20:00,210
22012017,20:00,21:00,155
22012017,21:00,22:00,109
22012017,22:00,23:00,111
22012017,23:00,00:00,0
23012017,00:00,01:00,106
23012017,01:00,02:00,104
23012017,02:00,03:00,104
23012017,03:00,04:00,104
23012017,04:00,05:00,104
23012017,05:00,06:00,116
23012017,06:00,07:00,176
23012017,07:00,08:00,235
23012017,08:00,09:00,278
23012017,09:00,10:00,280
23012017,10:00,11:00,282
23012017,11:00,12:00,288
23012017,12:00,13:00,292
23012017,13:00,14:00,290
23012017,14:00,15:00,290
23012017,15:00,16:00,291
23012017,16:00,17:00,291
23012017,17:00,18:00,287
23012017,18:00,19:00,287
23012017,19:00,20:00,291
23012017,20:00,21:00,291
23012017,21:00,22:00,292
23012017,22:00,23:00,292
23012017,23:00,00:00,0
24012017,00:00,01:00,293
24012017,01:00,02:00,294
24012017,02:00,03:00,294
24012017,03:00,04:00,293
24012017,04:00,05:00,293
24012017,05:00,06:00,294
24012017,06:00,07:00,292
24012017,07:00,08:00,293
24012017,08:00,09:00,293
24012017,09:00,10:00,293
24012017,10:00,11:00,294
24012017,11:00,12:00,294
24012017,12:00,13:00,294
24012017,13:00,14:00,296
24012017,14:00,15:00,295
24012017,15:00,16:00,295
24012017,16:00,17:00,294
24012017,17:00,18:00,292
24012017,18:00,19:00,283
24012017,19:00,20:00,286
24012017,20:00,21:00,285
24012017,21:00,22:00,284
24012017,22:00,23:00,283
24012017,23:00,00:00,0
25012017,00:00,01:00,272
25012017,01:00,02:00,270
25012017,02:00,03:00,270
25012017,03:00,04:00,270
25012017,04:00,05:00,272
25012017,05:00,06:00,272
25012017,06:00,07:00,270
25012017,07:00,08:00,283
25012017,08:00,09:00,292
25012017,09:00,10:00,296
25012017,10:00,11:00,297
25012017,11:00,12:00,297
25012017,12:00,13:00,295
25012017,13:00,14:00,297
25012017,14:00,15:00,298
25012017,15:00,16:00,296
25012017,16:00,17:00,297
25012017,17:00,18:00,298
25012017,18:00,19:00,297
25012017,19:00,20:00,295
25012017,20:00,21:00,285
25012017,21:00,22:00,284
25012017,22:00,23:00,285
25012017,23:00,00:00,0
26012017,00:00,01:00,275
26012017,01:00,02:00,275
26012017,02:00,03:00,278
26012017,03:00,04:00,278
26012017,04:00,05:00,279
26012017,05:00,06:00,274
26012017,06:00,07:00,276
26012017,07:00,08:00,292
26012017,08:00,09:00,296
26012017,09:00,10:00,295
26012017,10:00,11:00,290
26012017,11:00,12:00,290
26012017,12:00,13:00,291
26012017,13:00,14:00,274
26012017,14:00,15:00,241
26012017,15:00,16:00,289
26012017,16:00,17:00,287
26012017,17:00,18:00,280
26012017,18:00,19:00,280
26012017,19:00,20:00,287
26012017,20:00,21:00,276
26012017,21:00,22:00,283
26012017,22:00,23:00,286
26012017,23:00,00:00,0
27012017,00:00,01:00,277
27012017,01:00,02:00,274
27012017,02:00,03:00,259
27012017,03:00,04:00,251
27012017,04:00,05:00,243
27012017,05:00,06:00,267
27012017,06:00,07:00,276
27012017,07:00,08:00,238
27012017,08:00,09:00,272
27012017,09:00,10:00,278
27012017,10:00,11:00,274
27012017,11:00,12:00,272
27012017,12:00,13:00,269
27012017,13:00,14:00,276
27012017,14:00,15:00,277
27012017,15:00,16:00,278
27012017,16:00,17:00,276
27012017,17:00,18:00,280
27012017,18:00,19:00,287
27012017,19:00,20:00,275
27012017,20:00,21:00,276
27012017,21:00,22:00,272
27012017,22:00,23:00,272
27012017,23:00,00:00,0
28012017,00:00,01:00,227
28012017,01:00,02:00,163
28012017,02:00,03:00,175
28012017,03:00,04:00,176
28012017,04:00,05:00,206
28012017,05:00,06:00,205
28012017,06:00,07:00,229
28012017,07:00,08:00,257
28012017,08:00,09:00,284
28012017,09:00,10:00,285
28012017,10:00,11:00,286
28012017,11:00,12:00,280
28012017,12:00,13:00,277
28012017,13:00,14:00,277
28012017,14:00,15:00,280
28012017,15:00,16:00,280
28012017,16:00,17:00,287
28012017,17:00,18:00,280
28012017,18:00,19:00,276
28012017,19:00,20:00,276
28012017,20:00,21:00,278
28012017,21:00,22:00,276
28012017,22:00,23:00,275
28012017,23:00,00:00,0
29012017,00:00,01:00,199
29012017,01:00,02:00,163
29012017,02:00,03:00,140
29012017,03:00,04:00,143
29012017,04:00,05:00,141
29012017,05:00,06:00,147
29012017,06:00,07:00,156
29012017,07:00,08:00,152
29012017,08:00,09:00,163
29012017,09:00,10:00,171
29012017,10:00,11:00,193
29012017,11:00,12:00,192
29012017,12:00,13:00,191
29012017,13:00,14:00,177
29012017,14:00,15:00,183
29012017,15:00,16:00,209
29012017,16:00,17:00,258
29012017,17:00,18:00,271
29012017,18:00,19:00,272
29012017,19:00,20:00,268
29012017,20:00,21:00,229
29012017,21:00,22:00,213
29012017,22:00,23:00,199
29012017,23:00,00:00,0
30012017,00:00,01:00,182
30012017,01:00,02:00,209
30012017,02:00,03:00,215
30012017,03:00,04:00,213
30012017,04:00,05:00,222
30012017,05:00,06:00,235
30012017,06:00,07:00,248
30012017,07:00,08:00,282
30012017,08:00,09:00,284
30012017,09:00,10:00,286
30012017,10:00,11:00,290
30012017,11:00,12:00,291
30012017,12:00,13:00,292
30012017,13:00,14:00,292
30012017,14:00,15:00,293
30012017,15:00,16:00,292
30012017,16:00,17:00,290
30012017,17:00,18:00,290
30012017,18:00,19:00,281
30012017,19:00,20:00,285
30012017,20:00,21:00,288
30012017,21:00,22:00,250
30012017,22:00,23:00,231
30012017,23:00,00:00,0
31012017,00:00,01:00,210
31012017,01:00,02:00,230
31012017,02:00,03:00,232
31012017,03:00,04:00,242
31012017,04:00,05:00,258
31012017,05:00,06:00,267
31012017,06:00,07:00,276
31012017,07:00,08:00,277
31012017,08:00,09:00,290
31012017,09:00,10:00,290
31012017,10:00,11:00,291
31012017,11:00,12:00,293
31012017,12:00,13:00,294
31012017,13:00,14:00,294
31012017,14:00,15:00,294
31012017,15:00,16:00,290
31012017,16:00,17:00,289
31012017,17:00,18:00,291
31012017,18:00,19:00,292
31012017,19:00,20:00,293
31012017,20:00,21:00,294
31012017,21:00,22:00,293
31012017,22:00,23:00,293
31012017,23:00,00:00,0
1022017,00:00,01:00,266
1022017,01:00,02:00,257
1022017,02:00,03:00,260
1022017,03:00,04:00,261
1022017,04:00,05:00,265
1022017,05:00,06:00,265
1022017,06:00,07:00,263
1022017,07:00,08:00,266
1022017,08:00,09:00,264
1022017,09:00,10:00,265
1022017,10:00,11:00,265
1022017,11:00,12:00,253
1022017,12:00,13:00,256
1022017,13:00,14:00,0
1022017,14:00,15:00,250
1022017,15:00,16:00,254
1022017,16:00,17:00,253
1022017,17:00,18:00,231
1022017,18:00,19:00,243
1022017,19:00,20:00,257
1022017,20:00,21:00,252
1022017,21:00,22:00,250
1022017,22:00,23:00,264
1022017,23:00,00:00,0
2022017,00:00,01:00,236
2022017,01:00,02:00,250
2022017,02:00,03:00,253
2022017,03:00,04:00,254
2022017,04:00,05:00,258
2022017,05:00,06:00,269
2022017,06:00,07:00,273
2022017,07:00,08:00,274
2022017,08:00,09:00,276
2022017,09:00,10:00,279
2022017,10:00,11:00,279
2022017,11:00,12:00,285
2022017,12:00,13:00,279
2022017,13:00,14:00,286
2022017,14:00,15:00,287
2022017,15:00,16:00,291
2022017,16:00,17:00,291
2022017,17:00,18:00,271
2022017,18:00,19:00,284
2022017,19:00,20:00,287
2022017,20:00,21:00,288
2022017,21:00,22:00,283
2022017,22:00,23:00,282
2022017,23:00,00:00,0
3022017,00:00,01:00,269
3022017,01:00,02:00,248
3022017,02:00,03:00,237
3022017,03:00,04:00,234
3022017,04:00,05:00,241
3022017,05:00,06:00,257
3022017,06:00,07:00,267
3022017,07:00,08:00,288
3022017,08:00,09:00,282
3022017,09:00,10:00,285
3022017,10:00,11:00,283
3022017,11:00,12:00,283
3022017,12:00,13:00,284
3022017,13:00,14:00,278
3022017,14:00,15:00,276
3022017,15:00,16:00,280
3022017,16:00,17:00,285
3022017,17:00,18:00,279
3022017,18:00,19:00,285
3022017,19:00,20:00,275
3022017,20:00,21:00,278
3022017,21:00,22:00,279
3022017,22:00,23:00,285
3022017,23:00,00:00,0
4022017,00:00,01:00,240
4022017,01:00,02:00,223
4022017,02:00,03:00,197
4022017,03:00,04:00,196
4022017,04:00,05:00,212
4022017,05:00,06:00,214
4022017,06:00,07:00,244
4022017,07:00,08:00,252
4022017,08:00,09:00,244
4022017,09:00,10:00,255
4022017,10:00,11:00,265
4022017,11:00,12:00,275
4022017,12:00,13:00,263
4022017,13:00,14:00,276
4022017,14:00,15:00,277
4022017,15:00,16:00,275
4022017,16:00,17:00,280
4022017,17:00,18:00,278
4022017,18:00,19:00,280
4022017,19:00,20:00,280
4022017,20:00,21:00,281
4022017,21:00,22:00,280
4022017,22:00,23:00,273
4022017,23:00,00:00,0
5022017,00:00,01:00,187
5022017,01:00,02:00,146
5022017,02:00,03:00,142
5022017,03:00,04:00,142
5022017,04:00,05:00,154
5022017,05:00,06:00,168
5022017,06:00,07:00,210
5022017,07:00,08:00,254
5022017,08:00,09:00,276
5022017,09:00,10:00,277
5022017,10:00,11:00,277
5022017,11:00,12:00,277
5022017,12:00,13:00,273
5022017,13:00,14:00,259
5022017,14:00,15:00,258
5022017,15:00,16:00,247
5022017,16:00,17:00,276
5022017,17:00,18:00,281
5022017,18:00,19:00,283
5022017,19:00,20:00,285
5022017,20:00,21:00,285
5022017,21:00,22:00,288
5022017,22:00,23:00,289
5022017,23:00,00:00,0
6022017,00:00,01:00,279
6022017,01:00,02:00,265
6022017,02:00,03:00,247
6022017,03:00,04:00,244
6022017,04:00,05:00,248
6022017,05:00,06:00,264
6022017,06:00,07:00,285
6022017,07:00,08:00,292
6022017,08:00,09:00,290
6022017,09:00,10:00,288
6022017,10:00,11:00,287
6022017,11:00,12:00,285
6022017,12:00,13:00,288
6022017,13:00,14:00,0
6022017,14:00,15:00,0
6022017,15:00,16:00,0
6022017,16:00,17:00,0
6022017,17:00,18:00,0
6022017,18:00,19:00,0
6022017,19:00,20:00,0
6022017,20:00,21:00,0
6022017,21:00,22:00,0
6022017,22:00,23:00,0
6022017,23:00,00:00,0
7022017,00:00,01:00,0
7022017,01:00,02:00,0
7022017,02:00,03:00,0
7022017,03:00,04:00,0
7022017,04:00,05:00,0
7022017,05:00,06:00,278
7022017,06:00,07:00,272
7022017,07:00,08:00,279
7022017,08:00,09:00,291
7022017,09:00,10:00,288
7022017,10:00,11:00,289
7022017,11:00,12:00,289
7022017,12:00,13:00,263
7022017,13:00,14:00,0
7022017,14:00,15:00,250
7022017,15:00,16:00,250
7022017,16:00,17:00,249
7022017,17:00,18:00,248
7022017,18:00,19:00,247
7022017,19:00,20:00,246
7022017,20:00,21:00,248
7022017,21:00,22:00,249
7022017,22:00,23:00,244
7022017,23:00,00:00,0
8022017,00:00,01:00,235
8022017,01:00,02:00,235
8022017,02:00,03:00,233
8022017,03:00,04:00,233
8022017,04:00,05:00,231
8022017,05:00,06:00,235
8022017,06:00,07:00,229
8022017,07:00,08:00,222
8022017,08:00,09:00,222
8022017,09:00,10:00,230
8022017,10:00,11:00,272
8022017,11:00,12:00,288
8022017,12:00,13:00,289
8022017,13:00,14:00,288
8022017,14:00,15:00,284
8022017,15:00,16:00,283
8022017,16:00,17:00,276
8022017,17:00,18:00,280
8022017,18:00,19:00,281
8022017,19:00,20:00,282
8022017,20:00,21:00,282
8022017,21:00,22:00,284
8022017,22:00,23:00,285
8022017,23:00,00:00,0
9022017,00:00,01:00,283
9022017,01:00,02:00,274
9022017,02:00,03:00,272
9022017,03:00,04:00,275
9022017,04:00,05:00,279
9022017,05:00,06:00,281
9022017,06:00,07:00,286
9022017,07:00,08:00,287
9022017,08:00,09:00,291
9022017,09:00,10:00,291
9022017,10:00,11:00,292
9022017,11:00,12:00,292
9022017,12:00,13:00,293
9022017,13:00,14:00,293
9022017,14:00,15:00,289
9022017,15:00,16:00,290
9022017,16:00,17:00,290
9022017,17:00,18:00,290
9022017,18:00,19:00,292
9022017,19:00,20:00,290
9022017,20:00,21:00,293
9022017,21:00,22:00,290
9022017,22:00,23:00,278
9022017,23:00,00:00,0
10022017,00:00,01:00,285
10022017,01:00,02:00,286
10022017,02:00,03:00,288
10022017,03:00,04:00,289
10022017,04:00,05:00,290
10022017,05:00,06:00,291
10022017,06:00,07:00,289
10022017,07:00,08:00,288
10022017,08:00,09:00,289
10022017,09:00,10:00,287
10022017,10:00,11:00,288
10022017,11:00,12:00,290
10022017,12:00,13:00,291
10022017,13:00,14:00,292
10022017,14:00,15:00,293
10022017,15:00,16:00,292
10022017,16:00,17:00,294
10022017,17:00,18:00,293
10022017,18:00,19:00,294
10022017,19:00,20:00,294
10022017,20:00,21:00,295
10022017,21:00,22:00,292
10022017,22:00,23:00,294
10022017,23:00,00:00,0
11022017,00:00,01:00,292
11022017,01:00,02:00,295
11022017,02:00,03:00,296
11022017,03:00,04:00,297
11022017,04:00,05:00,296
11022017,05:00,06:00,295
11022017,06:00,07:00,295
11022017,07:00,08:00,295
11022017,08:00,09:00,294
11022017,09:00,10:00,292
11022017,10:00,11:00,292
11022017,11:00,12:00,293
11022017,12:00,13:00,294
