date,start,end,11WD2HANN5C---1X,11WD2HANN5C---2V
17012020,09:00,10:00,65,50
17012020,10:00,11:00,65,50
17012020,11:00,12:00,65,51
17012020,12:00,13:00,65,60
17012020,13:00,14:00,65,77
17012020,14:00,15:00,37,85
17012020,15:00,16:00,23,86
17012020,16:00,17:00,19,94
17012020,17:00,18:00,20,94
17012020,18:00,19:00,25,120
17012020,19:00,20:00,56,93
17012020,20:00,21:00,71,56
17012020,21:00,22:00,63,51
17012020,22:00,23:00,63,51
17012020,23:00,00:00,72,50
18012020,00:00,01:00,65,50
18012020,01:00,02:00,64,50
18012020,02:00,03:00,65,51
18012020,03:00,04:00,67,51
18012020,04:00,05:00,80,50
18012020,05:00,06:00,87,50
18012020,06:00,07:00,90,48
18012020,07:00,08:00,93,51
18012020,08:00,09:00,84,49
18012020,09:00,10:00,89,50
18012020,10:00,11:00,108,50
18012020,11:00,12:00,110,50
18012020,12:00,13:00,88,51
18012020,13:00,14:00,86,50
18012020,14:00,15:00,83,51
18012020,15:00,16:00,83,50
18012020,16:00,17:00,72,49
18012020,17:00,18:00,70,49
18012020,18:00,19:00,84,49
18012020,19:00,20:00,66,49
18012020,20:00,21:00,53,50
18012020,21:00,22:00,50,51
18012020,22:00,23:00,51,54
18012020,23:00,00:00,50,49
19012020,00:00,01:00,50,50
19012020,01:00,02:00,51,52
19012020,02:00,03:00,55,50
19012020,03:00,04:00,59,50
19012020,04:00,05:00,62,51
19012020,05:00,06:00,67,51
19012020,06:00,07:00,74,50
19012020,07:00,08:00,74,49
19012020,08:00,09:00,76,49
19012020,09:00,10:00,78,49
19012020,10:00,11:00,90,49
19012020,11:00,12:00,75,50
19012020,12:00,13:00,77,51
19012020,13:00,14:00,75,51
19012020,14:00,15:00,76,51
19012020,15:00,16:00,73,51
19012020,16:00,17:00,64,50
19012020,17:00,18:00,65,48
19012020,18:00,19:00,75,49
19012020,19:00,20:00,66,48
19012020,20:00,21:00,64,49
19012020,21:00,22:00,51,50
19012020,22:00,23:00,51,51
19012020,23:00,00:00,50,51
20012020,00:00,01:00,49,50
20012020,01:00,02:00,49,50
20012020,02:00,03:00,54,50
20012020,03:00,04:00,64,50
20012020,04:00,05:00,68,49
20012020,05:00,06:00,75,55
20012020,06:00,07:00,92,79
20012020,07:00,08:00,121,116
20012020,08:00,09:00,127,129
20012020,09:00,10:00,128,131
20012020,10:00,11:00,129,132
20012020,11:00,12:00,130,132
20012020,12:00,13:00,131,132
20012020,13:00,14:00,132,132
20012020,14:00,15:00,130,117
20012020,15:00,16:00,129,118
20012020,16:00,17:00,119,118
20012020,17:00,18:00,113,118
20012020,18:00,19:00,97,130
20012020,19:00,20:00,98,115
20012020,20:00,21:00,96,95
20012020,21:00,22:00,79,77
20012020,22:00,23:00,73,60
20012020,23:00,00:00,62,49
21012020,00:00,01:00,61,49
21012020,01:00,02:00,59,48
21012020,02:00,03:00,59,47
21012020,03:00,04:00,59,48
21012020,04:00,05:00,59,51
21012020,05:00,06:00,78,53
21012020,06:00,07:00,91,72
21012020,07:00,08:00,88,87
21012020,08:00,09:00,87,94
21012020,09:00,10:00,83,80
21012020,10:00,11:00,101,85
21012020,11:00,12:00,108,90
21012020,12:00,13:00,124,92
21012020,13:00,14:00,130,91
21012020,14:00,15:00,123,91
21012020,15:00,16:00,112,90
21012020,16:00,17:00,110,103
21012020,17:00,18:00,110,97
21012020,18:00,19:00,105,101
21012020,19:00,20:00,87,95
21012020,20:00,21:00,67,73
21012020,21:00,22:00,65,53
21012020,22:00,23:00,63,50
21012020,23:00,00:00,51,48
22012020,00:00,01:00,50,47
22012020,01:00,02:00,50,47
22012020,02:00,03:00,49,46
22012020,03:00,04:00,50,47
22012020,04:00,05:00,63,47
22012020,05:00,06:00,86,54
22012020,06:00,07:00,105,75
22012020,07:00,08:00,123,96
22012020,08:00,09:00,128,97
22012020,09:00,10:00,132,99
22012020,10:00,11:00,131,114
22012020,11:00,12:00,133,133
22012020,12:00,13:00,125,132
22012020,13:00,14:00,125,131
22012020,14:00,15:00,125,131
22012020,15:00,16:00,124,132
22012020,16:00,17:00,132,132
22012020,17:00,18:00,133,132
22012020,18:00,19:00,133,132
22012020,19:00,20:00,131,133
22012020,20:00,21:00,130,132
22012020,21:00,22:00,114,121
22012020,22:00,23:00,91,97
22012020,23:00,00:00,60,59
23012020,00:00,01:00,55,55
23012020,01:00,02:00,59,51
23012020,02:00,03:00,53,45
23012020,03:00,04:00,54,46
23012020,04:00,05:00,59,50
23012020,05:00,06:00,86,61
23012020,06:00,07:00,119,105
23012020,07:00,08:00,130,133
23012020,08:00,09:00,129,132
23012020,09:00,10:00,130,132
23012020,10:00,11:00,130,133
23012020,11:00,12:00,131,133
23012020,12:00,13:00,131,133
23012020,13:00,14:00,131,132
23012020,14:00,15:00,132,134
23012020,15:00,16:00,133,133
23012020,16:00,17:00,133,134
23012020,17:00,18:00,131,132
23012020,18:00,19:00,132,133
23012020,19:00,20:00,132,132
23012020,20:00,21:00,133,133
23012020,21:00,22:00,116,112
23012020,22:00,23:00,100,72
23012020,23:00,00:00,71,54
24012020,00:00,01:00,55,47
24012020,01:00,02:00,54,45
24012020,02:00,03:00,54,46
24012020,03:00,04:00,55,46
24012020,04:00,05:00,61,48
24012020,05:00,06:00,91,55
24012020,06:00,07:00,106,81
24012020,07:00,08:00,116,116
24012020,08:00,09:00,115,129
24012020,09:00,10:00,118,129
24012020,10:00,11:00,119,116
24012020,11:00,12:00,120,128
24012020,12:00,13:00,121,116
24012020,13:00,14:00,122,95
24012020,14:00,15:00,122,94
24012020,15:00,16:00,106,90
24012020,16:00,17:00,121,120
24012020,17:00,18:00,123,124
24012020,18:00,19:00,124,125
24012020,19:00,20:00,124,123
24012020,20:00,21:00,95,93
24012020,21:00,22:00,72,62
24012020,22:00,23:00,71,53
24012020,23:00,00:00,58,51
25012020,00:00,01:00,52,49
25012020,01:00,02:00,49,50
25012020,02:00,03:00,51,51
25012020,03:00,04:00,50,50
25012020,04:00,05:00,51,50
25012020,05:00,06:00,53,50
25012020,06:00,07:00,51,51
25012020,07:00,08:00,51,51
25012020,08:00,09:00,81,51
25012020,09:00,10:00,108,62
25012020,10:00,11:00,117,99
25012020,11:00,12:00,119,133
25012020,12:00,13:00,120,133
25012020,13:00,14:00,121,125
25012020,14:00,15:00,109,120
25012020,15:00,16:00,107,96
25012020,16:00,17:00,113,114
25012020,17:00,18:00,124,126
25012020,18:00,19:00,125,129
25012020,19:00,20:00,122,128
25012020,20:00,21:00,85,85
25012020,21:00,22:00,55,51
25012020,22:00,23:00,52,51
25012020,23:00,00:00,51,50
26012020,00:00,01:00,50,50
26012020,01:00,02:00,50,51
26012020,02:00,03:00,50,50
26012020,03:00,04:00,49,51
26012020,04:00,05:00,48,49
26012020,05:00,06:00,49,50
26012020,06:00,07:00,50,50
26012020,07:00,08:00,50,50
26012020,08:00,09:00,50,50
26012020,09:00,10:00,50,51
26012020,10:00,11:00,68,51
26012020,11:00,12:00,50,50
26012020,12:00,13:00,51,50
26012020,13:00,14:00,52,49
26012020,14:00,15:00,50,50
26012020,15:00,16:00,50,50
26012020,16:00,17:00,52,53
26012020,17:00,18:00,68,60
26012020,18:00,19:00,98,60
26012020,19:00,20:00,68,54
26012020,20:00,21:00,56,49
26012020,21:00,22:00,52,50
26012020,22:00,23:00,51,50
26012020,23:00,00:00,50,51
27012020,00:00,01:00,52,50
27012020,01:00,02:00,63,50
27012020,02:00,03:00,65,51
27012020,03:00,04:00,65,50
27012020,04:00,05:00,82,50
27012020,05:00,06:00,98,49
27012020,06:00,07:00,98,49
27012020,07:00,08:00,81,51
27012020,08:00,09:00,65,50
27012020,09:00,10:00,66,49
27012020,10:00,11:00,66,50
27012020,11:00,12:00,65,50
27012020,12:00,13:00,64,50
27012020,13:00,14:00,64,50
27012020,14:00,15:00,70,54
27012020,15:00,16:00,79,53
27012020,16:00,17:00,96,54
27012020,17:00,18:00,112,54
27012020,18:00,19:00,118,56
27012020,19:00,20:00,98,55
27012020,20:00,21:00,67,52
27012020,21:00,22:00,66,50
27012020,22:00,23:00,66,51
27012020,23:00,00:00,64,51
28012020,00:00,01:00,69,51
28012020,01:00,02:00,77,50
28012020,02:00,03:00,79,52
28012020,03:00,04:00,68,51
28012020,04:00,05:00,70,51
28012020,05:00,06:00,98,51
28012020,06:00,07:00,100,50
28012020,07:00,08:00,81,50
28012020,08:00,09:00,71,51
28012020,09:00,10:00,76,51
28012020,10:00,11:00,85,52
28012020,11:00,12:00,84,53
28012020,12:00,13:00,83,55
28012020,13:00,14:00,85,52
28012020,14:00,15:00,70,50
28012020,15:00,16:00,71,49
28012020,16:00,17:00,77,49
28012020,17:00,18:00,79,57
28012020,18:00,19:00,81,73
28012020,19:00,20:00,71,52
28012020,20:00,21:00,83,49
28012020,21:00,22:00,98,50
28012020,22:00,23:00,99,49
28012020,23:00,00:00,102,50
29012020,00:00,01:00,99,50
29012020,01:00,02:00,90,50
29012020,02:00,03:00,91,50
29012020,03:00,04:00,90,51
29012020,04:00,05:00,93,50
29012020,05:00,06:00,101,50
29012020,06:00,07:00,109,49
29012020,07:00,08:00,110,51
29012020,08:00,09:00,110,49
29012020,09:00,10:00,106,49
29012020,10:00,11:00,89,50
29012020,11:00,12:00,67,52
29012020,12:00,13:00,65,49
29012020,13:00,14:00,64,49
29012020,14:00,15:00,70,57
29012020,15:00,16:00,69,52
29012020,16:00,17:00,70,50
29012020,17:00,18:00,71,52
29012020,18:00,19:00,70,65
29012020,19:00,20:00,70,64
29012020,20:00,21:00,65,50
29012020,21:00,22:00,65,49
29012020,22:00,23:00,79,51
29012020,23:00,00:00,67,51
30012020,00:00,01:00,65,50
30012020,01:00,02:00,65,50
30012020,02:00,03:00,66,51
30012020,03:00,04:00,69,50
30012020,04:00,05:00,72,51
30012020,05:00,06:00,95,51
30012020,06:00,07:00,100,51
30012020,07:00,08:00,82,50
30012020,08:00,09:00,68,50
30012020,09:00,10:00,66,50
30012020,10:00,11:00,65,50
30012020,11:00,12:00,65,50
30012020,12:00,13:00,66,50
30012020,13:00,14:00,65,51
30012020,14:00,15:00,65,50
30012020,15:00,16:00,64,50
30012020,16:00,17:00,64,49
30012020,17:00,18:00,69,48
30012020,18:00,19:00,65,49
30012020,19:00,20:00,65,49
30012020,20:00,21:00,63,49
30012020,21:00,22:00,63,44
30012020,22:00,23:00,59,43
30012020,23:00,00:00,56,43
31012020,00:00,01:00,55,42
31012020,01:00,02:00,51,42
31012020,02:00,03:00,47,42
31012020,03:00,04:00,48,42
31012020,04:00,05:00,50,41
31012020,05:00,06:00,63,48
31012020,06:00,07:00,79,51
31012020,07:00,08:00,90,50
31012020,08:00,09:00,56,50
31012020,09:00,10:00,52,50
31012020,10:00,11:00,50,51
31012020,11:00,12:00,50,50
31012020,12:00,13:00,50,51
31012020,13:00,14:00,50,50
31012020,14:00,15:00,51,50
31012020,15:00,16:00,50,49
31012020,16:00,17:00,52,51
31012020,17:00,18:00,73,73
31012020,18:00,19:00,54,52
31012020,19:00,20:00,51,51
31012020,20:00,21:00,49,51
31012020,21:00,22:00,53,51
31012020,22:00,23:00,80,51
31012020,23:00,00:00,91,50
1022020,00:00,01:00,68,49
1022020,01:00,02:00,51,50
1022020,02:00,03:00,51,50
1022020,03:00,04:00,50,50
1022020,04:00,05:00,50,51
1022020,05:00,06:00,52,50
1022020,06:00,07:00,50,49
1022020,07:00,08:00,56,51
1022020,08:00,09:00,63,51
1022020,09:00,10:00,64,51
1022020,10:00,11:00,64,51
1022020,11:00,12:00,65,49
1022020,12:00,13:00,65,51
1022020,13:00,14:00,65,49
1022020,14:00,15:00,65,50
1022020,15:00,16:00,66,50
1022020,16:00,17:00,70,49
1022020,17:00,18:00,79,51
1022020,18:00,19:00,79,50
1022020,19:00,20:00,73,49
1022020,20:00,21:00,66,51
1022020,21:00,22:00,63,50
1022020,22:00,23:00,53,49
1022020,23:00,00:00,52,52
2022020,00:00,01:00,51,50
2022020,01:00,02:00,50,50
2022020,02:00,03:00,48,49
2022020,03:00,04:00,49,49
2022020,04:00,05:00,50,49
2022020,05:00,06:00,50,49
2022020,06:00,07:00,51,49
2022020,07:00,08:00,57,50
2022020,08:00,09:00,67,49
2022020,09:00,10:00,69,51
2022020,10:00,11:00,70,50
2022020,11:00,12:00,69,48
2022020,12:00,13:00,78,51
2022020,13:00,14:00,70,49
2022020,14:00,15:00,64,49
2022020,15:00,16:00,65,49
2022020,16:00,17:00,73,49
2022020,17:00,18:00,65,49
2022020,18:00,19:00,78,48
2022020,19:00,20:00,66,50
2022020,20:00,21:00,68,51
2022020,21:00,22:00,66,51
2022020,22:00,23:00,64,50
2022020,23:00,00:00,62,50
3022020,00:00,01:00,49,50
3022020,01:00,02:00,52,50
3022020,02:00,03:00,51,50
3022020,03:00,04:00,54,51
3022020,04:00,05:00,61,50
3022020,05:00,06:00,78,49
3022020,06:00,07:00,98,50
3022020,07:00,08:00,96,51
3022020,08:00,09:00,81,50
3022020,09:00,10:00,67,50
3022020,10:00,11:00,64,50
3022020,11:00,12:00,66,50
3022020,12:00,13:00,66,50
3022020,13:00,14:00,64,49
3022020,14:00,15:00,49,49
3022020,15:00,16:00,49,49
3022020,16:00,17:00,50,49
3022020,17:00,18:00,50,50
3022020,18:00,19:00,50,50
3022020,19:00,20:00,50,50
3022020,20:00,21:00,50,51
3022020,21:00,22:00,49,51
3022020,22:00,23:00,49,51
3022020,23:00,00:00,51,51
4022020,00:00,01:00,63,51
4022020,01:00,02:00,68,50
4022020,02:00,03:00,67,52
4022020,03:00,04:00,77,50
4022020,04:00,05:00,89,50
4022020,05:00,06:00,100,50
4022020,06:00,07:00,99,50
4022020,07:00,08:00,86,51
4022020,08:00,09:00,80,50
4022020,09:00,10:00,69,50
4022020,10:00,11:00,66,50
4022020,11:00,12:00,65,49
4022020,12:00,13:00,67,49
4022020,13:00,14:00,65,49
4022020,14:00,15:00,65,49
4022020,15:00,16:00,65,49
4022020,16:00,17:00,65,50
4022020,17:00,18:00,64,49
4022020,18:00,19:00,50,51
4022020,19:00,20:00,50,50
4022020,20:00,21:00,50,51
4022020,21:00,22:00,50,51
4022020,22:00,23:00,50,51
4022020,23:00,00:00,51,49
5022020,00:00,01:00,51,51
5022020,01:00,02:00,50,50
5022020,02:00,03:00,50,51
5022020,03:00,04:00,51,50
5022020,04:00,05:00,64,52
5022020,05:00,06:00,79,61
5022020,06:00,07:00,85,75
5022020,07:00,08:00,99,109
5022020,08:00,09:00,115,116
5022020,09:00,10:00,119,116
5022020,10:00,11:00,102,112
5022020,11:00,12:00,87,92
5022020,12:00,13:00,84,85
5022020,13:00,14:00,55,56
5022020,14:00,15:00,50,50
5022020,15:00,16:00,55,49
5022020,16:00,17:00,57,49
5022020,17:00,18:00,56,49
5022020,18:00,19:00,64,60
5022020,19:00,20:00,57,56
5022020,20:00,21:00,57,57
5022020,21:00,22:00,51,50
5022020,22:00,23:00,49,50
5022020,23:00,00:00,51,50
6022020,00:00,01:00,64,52
6022020,01:00,02:00,65,51
6022020,02:00,03:00,65,50
6022020,03:00,04:00,66,50
6022020,04:00,05:00,75,50
6022020,05:00,06:00,90,50
6022020,06:00,07:00,99,59
